,Parietal_Inf_L,Vermis_6,Temporal_Inf_L,Cerebellum_8_L,Vermis_4_5,Amygdala_L,Parietal_Inf_R,Thal_VA_R,Paracentral_Lobule_R,Thal_LGN_R,Occipital_Mid_R,Supp_Motor_Area_L,Thal_MDl_R,Thal_PuL_R,Vermis_7,Thal_LGN_L,Calcarine_L,SN_pr_L,Thal_LP_R,Thal_MDm_R,ACC_sup_L,OFCpost_L,Vermis_8,Cerebellum_7b_L,Cerebellum_10_R,Temporal_Pole_Mid_L,ACC_sup_R,Lingual_R,Occipital_Sup_L,Thal_MDm_L,Temporal_Pole_Sup_L,Cerebellum_8_R,ACC_sub_R,ACC_sub_L,Temporal_Inf_R,Thal_VA_L,Putamen_L,OFCpost_R,Fusiform_L,Thal_PuI_L,Pallidum_L,Cerebellum_Crus2_R,SN_pc_R,Precuneus_R,Frontal_Sup_2_R,Cerebellum_Crus1_R,Raphe_D,SupraMarginal_L,Pallidum_R,Thal_IL_R,Cuneus_L,Cerebellum_4_5_L,N_Acc_R,OFClat_R,LC_L,Occipital_Mid_L,Cerebellum_9_R,Angular_R,Thal_LP_L,Insula_R,Fusiform_R,Cingulate_Post_R,Precuneus_L,LC_R,Caudate_L,SN_pc_L,Cerebellum_6_R,Occipital_Sup_R,Frontal_Sup_Medial_R,ACC_pre_L,Vermis_3,Thal_VL_R,Postcentral_L,OFCant_R,ACC_pre_R,SN_pr_R,Cerebellum_7b_R,Thal_PuL_L,Frontal_Med_Orb_R,Cingulate_Post_L,VTA_R,Olfactory_R,Amygdala_R,Temporal_Mid_L,Rectus_L,Vermis_1_2,Vermis_9,Frontal_Inf_Orb_2_R,Thal_MDl_L,Frontal_Inf_Oper_R,OFCmed_R,Cingulate_Mid_R,Parietal_Sup_R,Cerebellum_9_L,Parietal_Sup_L,Rolandic_Oper_L,Frontal_Inf_Tri_L,Red_N_R,Occipital_Inf_L,Vermis_10,OFCmed_L,Red_N_L,Thal_MGN_R,Frontal_Mid_2_L,Angular_L,Thal_PuM_R,Frontal_Sup_Medial_L,Hippocampus_R,Cerebellum_6_L,Cerebellum_10_L,Thal_IL_L,Heschl_L,Frontal_Inf_Tri_R,OFCant_L,Frontal_Inf_Orb_2_L,Precentral_L,SupraMarginal_R,Cingulate_Mid_L,Lingual_L,Temporal_Sup_R
OFCpost_L,0.24590383729341037,0.18490126702866244,0.5703092316658702,0.38903781058597803,0.5686417416520354,0.36524002609746137,-0.20159179136659985,0.430164817895938,0.0611331619838889,0.2808990075161187,0.02557043911344698,0.6216963063218821,0.1673876804088019,0.4357195422760261,0.07573784575788432,0.5423438615271411,0.4795231743413541,0.46499253313966954,0.36295328685385925,0.26566637019930434,0.6306333559494797,1.0,0.19539713253955046,0.007536967546040496,0.5683114141220825,0.11010300882691089,0.537558857934997,0.5731300761346902,-0.08763392070032375,0.36135650954832926,0.3833713437010767,0.47287933742918253,0.3337318366695407,0.40188922774818264,0.5962482037833776,0.4708127329220063,0.5607098583728362,0.532587135547875,0.6503904015547892,0.03613368842312878,0.3047899160740292,0.4795154506621607,0.599904790029954,0.4125539472520267,0.552553957218852,0.5398951812244132,0.05884637867882376,0.41479825946749704,0.3844596954043564,0.3029267920363444,0.16474480617312154,0.6827490040926981,0.28264512290401755,0.7118091172517305,0.07300119026340013,-0.2932719500203349,0.4575777436994119,-0.007339231171018682,0.3308961501739353,0.6043626465145935,0.645368363890802,0.6609659449838388,0.2933544486701343,0.17590322558636406,0.6021891853632461,0.528239251824795,0.6112879693160388,-0.027192135039959073,0.5821039611700619,0.4758457757861131,0.590506715575006,0.44620126733695054,0.4737875093886903,0.43441479995563886,0.5224074433151807,0.37488396406574687,0.3334410173392763,0.4469292188236066,0.16696996221808447,0.6217329818296898,0.5063924288800851,0.46648732522582653,0.6334929841007847,0.6597902258845993,0.30532747920016523,0.47953425782907266,0.3838778299862855,0.49441565625436995,0.1205907861245226,0.5050677605022766,0.12152522377333716,0.6399489734645909,0.27217014865237066,0.25866982792160703,-0.14271731135715007,0.5440722418243685,0.6396701673453421,0.6110978969168178,-0.22341402659435433,0.4891393861807719,0.01321333864598769,0.4702670426962724,0.19900556521039167,0.7127140301111784,0.00956153362766136,0.5204964300642193,0.4934830355643636,0.6700327927261229,0.4682633506545227,0.5219145982747349,0.3423157827397781,0.45966736288770765,0.5848141962296474,0.29856299052165747,0.6315100787476133,0.5647641578799711,0.1476421022423875,0.5521555057160298,0.5680187687651093,0.5562590125403101
Vermis_8,0.0991046142140953,0.4850800753261473,0.27064627178624817,0.3340404271407712,0.3001462563313085,0.1989407979137304,-0.03770738676690542,0.08913002339206696,0.1977621107832685,0.12930337852913434,-0.0027885518772377514,0.20017112079774793,-0.20640189076879847,0.195988931091414,0.6592331602409641,0.028718706741646165,0.383541126933736,-0.006432125679342926,0.10309406043815275,-0.1303285129592818,0.18628969421122854,0.19539713253955046,1.0,-0.03884874213750795,0.2789198261830618,0.14104133840446947,0.33241046364049837,0.4306640544608414,0.03415368727742053,-0.05584842249820988,0.12755524073194305,0.3062937896517209,-0.05657805341397515,-0.33590550773157607,0.24511427974602645,-0.14453715482301088,0.09162701951322214,-0.1467428696236474,0.2659664532351514,0.025226433258432164,0.056797979436855696,0.070190010135902,0.2131276333475037,0.22795583859629154,0.10274526590837492,0.22502494724152572,-0.19746130835182477,0.22997326548817343,0.005000769806573264,0.11207640663197664,0.1023075871947747,0.26446545254675663,-0.01476701364858026,0.3406256021876897,-0.3318659961780617,-0.08224777713323271,0.16030826622086455,0.03671120876879119,0.05187555467162103,0.4288871191780265,0.2466877744207996,0.23139178016330264,0.18651754449756844,0.32040903877460153,0.15414140308867824,-0.10924602643594913,0.31564950259668134,-0.05942941944459136,0.11185744214578475,-0.0220325367346534,0.3007772589506122,0.13280833274119486,0.1611648461008858,-0.047578388598075436,0.2541454947474816,0.17122936788288318,-0.0029451985600177375,0.21009992013513137,0.04349314001179723,0.08742052969237667,0.021654736628271207,-0.07846990749227184,0.044801694212400725,0.4098100947144949,-0.3323011434548803,0.12143883912574344,0.7093723131160474,0.3063857029744699,-0.07796878047076305,0.38327554369319244,-0.3381852958919397,0.10577139763660474,0.14028255066833661,0.22349871116447267,-0.1481827956468579,0.37498283222344087,0.3264607950977309,0.1412015693709973,-0.10933534473082311,0.056227789244152615,-0.22310938466349423,0.07290991802400294,0.03366996421872197,0.2376141886550807,-0.04435138027368105,0.2605213046702192,0.09554970368159957,0.21261632072641506,0.2501742697817481,0.16167527763834358,0.1109689879489584,0.3086608986689586,0.33486602462082055,-0.03822559152187588,0.2668022304458598,0.11082732255240849,0.07692287300299117,0.1914309373182551,0.45076839614267583,0.3924721332845567
Cerebellum_7b_L,0.3616251950397495,0.41373550961350036,0.3342710911997054,0.6237742478041507,0.4610700049900073,0.1559838634738606,0.2132889995362054,0.5483596156542231,0.3186279281254309,0.010462866750748364,0.2625651294629826,0.23621967573879135,-0.13717799417604734,-0.14137291700491392,0.1624630875004679,-0.05635204129358649,0.4788807067068841,0.18741658242292944,0.05982944569381976,-0.3471526071718701,0.23840586396348468,0.007536967546040496,-0.03884874213750795,1.0,0.13748181234399023,-0.3228724154377628,0.23546120385236305,0.39298010819763,0.29088228854644477,0.1781945890085805,0.07391962737984094,0.48292719969816766,-0.07382289655413701,0.2607494599758764,0.2775684308233542,-0.02443517114830355,-0.047256437818787286,0.016742784422480568,0.3838913611672899,-0.13136443762517136,-0.3351541596413757,0.39583523865539416,0.3555216922302263,0.4444540587557388,0.09235453316981866,0.4393045830417241,0.1898460995574151,0.29942928258690193,-0.15215487518310605,0.05498912796167262,0.3995209989272536,0.13157769442728462,0.17483277238442574,-0.007045174491809129,0.25925234098159716,0.0033156672736685596,0.34557554985067895,0.4692417907204805,-0.0699839204772013,0.16243224370281098,0.27258695131706123,0.3271275082608668,0.42565500254666816,0.31407858916494885,-0.07602574637787879,0.2079292353738705,0.46000339953846947,0.23405151463798946,0.17119253172646015,-0.31238625315367996,0.10650517270088582,0.3990091082387977,0.29632050196747073,-0.26941135488466983,-0.04480806252512937,0.2134720421042363,0.5037143109806462,0.07278535114556349,-0.5121176995529314,0.04021419122789066,0.14849077629769114,-0.023707309101210383,-0.10449727579821338,0.38202297285640574,-0.1069418580250081,-0.044065127730688644,0.1790062168207148,0.09458763186573187,-0.17137114358462666,0.19583315936997034,-0.31073477585127596,0.18243479272492458,-0.01417783816762232,0.48965371367194005,0.1916219347521152,0.0183132076702799,0.21008947868848377,0.17141916607849245,0.030561815063072536,0.04227849392798343,-0.3754338403169895,0.3478256965946428,0.015236491835491339,0.05270256975133496,-0.043236381076707256,0.0713900346762186,0.13513358819629878,0.23420834702066587,0.545835176219888,0.3599512456719882,0.07560967548437392,0.056475536332148336,0.23285534067135663,-0.4051663719599168,0.23810467166372914,0.22479804522839758,0.4380145191443905,0.3001115390618689,0.47877352932594835,0.331355393193395
Cerebellum_10_R,0.39463711103516114,0.13286445790991508,0.7204191711831931,0.44618868426690816,0.6619353202837218,0.18403333093919613,-0.13469770510177745,0.5135425480692496,0.2688984305055645,0.26292377216296914,-0.0220180163359756,0.8221037665632134,0.20943713108013062,0.4610416865581241,-0.026169361275030577,0.6367377920019301,0.6958699642745554,0.3748201144157833,0.5224196219380469,0.45145130491496827,0.6507461831285617,0.5683114141220825,0.2789198261830618,0.13748181234399023,1.0,0.24224259169364717,0.6067050560475129,0.7304628426402371,-0.08936581465502728,0.5537970248199034,0.4277550361998374,0.49922721282927746,0.08477516974089638,0.21723619441753417,0.732807288750881,0.5881633464686499,0.7406687032960309,0.2990799640390302,0.8129206791463005,0.16596208218071867,0.5228754742938582,0.3943589732513849,0.4868152497283736,0.5637902246411679,0.7125294171262709,0.4188840533569574,0.11553057201894068,0.5601055523817281,0.6100362475668174,0.6701347696087997,0.33727055377652077,0.8674360580030386,0.3118557283435746,0.4496089929594534,-0.00015367312815433833,-0.06306195322175831,0.602399726285357,0.05054597762312174,0.42600955440369775,0.7718099786139048,0.8116350891433959,0.790121300779001,0.4249437783374218,0.030658642286712244,0.8003398780280261,0.5592538253333148,0.5375839668268564,0.08519748573241842,0.6771462131187692,0.5143893713765343,0.7837662234163328,0.6791882693488329,0.6729035019784702,0.22722950846258513,0.5367705129695549,0.5457197846553156,0.40125142739565045,0.38135936495382466,0.25932726490428604,0.6911903649079468,0.4663904127503626,0.49808926608871795,0.47153522259938846,0.6889116610867774,0.18341219128196737,0.7021748616504158,0.41351161645103385,0.42349130679282004,0.34361011679829734,0.7321831156880546,-0.025954332496651283,0.8195316288791857,0.1236371834368703,0.5543227689830446,-0.07883376030099813,0.806635194109528,0.7883216937667084,0.8158941220039614,-0.19021526656628018,0.7482155016777285,-0.039871662365464355,0.5208994991216227,0.27977029439790796,0.815470700246933,-0.1318069085286454,0.6173517274237726,0.668496750385502,0.7838270597489043,0.3779617513191923,0.7213332570113603,0.5751748875586649,0.727823710047064,0.7462793645689972,0.16107835652848376,0.5288609764354916,0.7482113607216239,0.25258823193505486,0.7363682706347533,0.5634787158202095,0.7248825812241786
Temporal_Pole_Mid_L,-0.1526795815189958,-0.10420156803439536,0.2754032234120187,-0.09511619577926063,-0.1659713211550799,-0.2977181814108027,-0.03222197699272156,-0.277360289944644,0.0951408925074712,0.33394106321798706,-0.19304770882244,0.12279766509781041,0.09380229714902873,0.16480572311876646,-0.13068020221013615,0.1198436550282614,0.02165145342555292,-0.20589376827374584,0.00946820951267947,0.5760367228132763,-0.058299714436518824,0.11010300882691089,0.14104133840446947,-0.3228724154377628,0.24224259169364717,1.0,0.043100641578283035,-0.03374214355870632,-0.1332223080246622,-0.03190435986428967,0.3565147725122895,-0.21460437485792971,-0.09299149163091217,-0.18810413569498943,-0.05882782325910739,0.046803751171689334,0.2457742469432362,-0.11305413183911148,0.026536008870790745,0.05285512413295269,0.49626615775494654,-0.11546016033494692,-0.24373511300712,-0.014037236350379121,0.1741887341032277,-0.2910002765039729,0.0035717737244161194,-0.05560475132621694,0.27267951146413677,0.13870906972298433,-0.11697251314513506,0.1505185301550102,0.16425639497501474,0.009527583805412783,-0.044838478757927604,0.023717034601882077,-0.007115230692311416,-0.25522453501394793,0.16070706417148456,0.10668584955394272,-0.0033829225888061276,0.07047954143078562,-0.07423399012886372,0.1077156078287309,0.37111805304969897,0.08123049659674601,-0.21548045799636872,-0.14337230628126998,0.06717991802391707,0.4281946748142459,0.174542178312211,-0.0899586914899555,-0.004799381639649627,0.22831515061014018,0.2251735210337382,0.2496927161215566,-0.14335941048353643,0.013543794507997975,0.5699546284773592,0.3593877560827897,-0.10256163469406995,0.07652301006767882,0.2238631281205459,0.025790350198101875,0.13687946120741698,-0.029923415990752236,0.06010825505255656,0.04422197541601225,0.23576793429636844,0.1805742547701881,0.17156297984899269,0.22597274428507585,-0.11398384410590157,0.016377415090438385,-0.18244756146164423,0.29500191379683355,0.11872444557572978,0.17710004668462753,-0.05082570859070911,0.11945596643640662,0.3425297353880887,-0.10817372150473631,0.17718670780501597,0.18895513353746396,-0.1609463955704807,0.14163677676727915,0.10637491580194605,-0.036084978721088075,-0.20546285237554346,-0.08711439215670813,0.0025401921527030526,0.2858939583923004,0.06607598880050206,0.543446893620428,-0.0421193766163773,0.036503754673507895,-0.09876869953873442,0.09700440778291186,-0.17928244475156227,-0.02088487934406726
ACC_sup_R,0.20459961380738206,0.2076668532071658,0.6280526289641043,0.4900469204835915,0.4477519140288401,0.22307737385915288,-0.37738039251069344,0.4202824063604385,0.058155128941107456,0.355998909848407,-0.24608554366786473,0.6704051230880669,-0.003493230268792195,0.44431213294544913,0.09230212451225658,0.6329558882074452,0.523702652192712,0.1569965755383026,0.2824803926240513,0.05790144569668884,0.8116147035088236,0.537558857934997,0.33241046364049837,0.23546120385236305,0.6067050560475129,0.043100641578283035,1.0,0.6211592055888393,-0.03513416620375431,0.4742206886273409,0.2760478626990784,0.5678001363379284,0.06387831013668735,0.16798997608671237,0.6177120063620263,0.42738300076309493,0.5813941971954257,0.20567020875261613,0.716024205921165,-0.07951715009459118,0.38742628783836675,0.4069183788012344,0.5359099375362885,0.28262181485075866,0.5814995563880171,0.4728633453560293,0.15754718346716443,0.3320202272290124,0.44953592581288804,0.40013318063768927,-0.0745674594986081,0.6844400879135597,0.49710298674615416,0.512720620563425,0.08241645059694117,-0.2413865214422247,0.5156126178218284,-0.13006320575106212,0.4876474821319741,0.6912610770550449,0.6818057494025516,0.5698377709769096,0.1301484002472353,0.37044653296025204,0.6498771591566507,0.4009535634920307,0.6018973662353962,-0.03259740622278511,0.7444619956899848,0.4753337559163232,0.6605817587359327,0.5959421002168896,0.6149675498025816,0.067772163389073,0.6143649579662662,0.5561903512064289,0.4102162802013601,0.34898388793972446,-0.056376114778366015,0.2967540946423393,0.41933242311320135,0.10161272641017537,0.20637545379193378,0.6586450743303802,-0.012479082053869422,0.45902903200333106,0.5453298855473656,0.42216110741710156,0.15241092166909725,0.7251758195022056,-0.3638127347254583,0.6589125409900287,0.11264335512537467,0.5442767280103589,-0.20714734585616346,0.7232308005912473,0.7979960190226508,0.5646408188486166,-0.22554188267541408,0.4860068167665436,-0.3775267338812088,0.5246888677306382,0.11025466561459929,0.7769607445345043,0.052732298462971915,0.4862608974110662,0.6256201600710405,0.7096988207839676,0.3579630256266753,0.5327844711624192,0.31173671621904836,0.6920258859818956,0.784044393891263,-0.021007789882256777,0.6379947158432919,0.6723468597234794,0.08847377630933534,0.637101694847989,0.6323131186658334,0.6777361976829033
Lingual_R,0.5930948368128278,0.5131043427630301,0.738822415223301,0.6536697170055982,0.868452545818501,0.30792624085312253,0.07058815024933135,0.711535844840191,0.46595862925660775,0.20986295556069262,0.28756491209263657,0.8209795702422075,0.03729579068296587,0.32507959937393427,0.282238723202659,0.4976629079066634,0.9226840066470677,0.3761709454100729,0.5328447049880768,0.04218066644085631,0.7234113894617242,0.5731300761346902,0.4306640544608414,0.39298010819763,0.7304628426402371,-0.03374214355870632,0.6211592055888393,1.0,0.18455274016835882,0.49747750308978067,0.3622994452896821,0.6472974598747072,-0.0464064756862691,0.17625191026684156,0.7386240625687849,0.36357235670101007,0.5130291826354303,0.2690741334095591,0.8806449854394698,0.07664540383422722,0.11559562812742472,0.46046938526812176,0.6542453597194123,0.781061079394554,0.6582725802777397,0.6793324550540473,0.21344176155318054,0.7424912557503603,0.3618143983447455,0.5419175417336315,0.5620021719802203,0.8292932730098885,0.21871698733622502,0.4864817460800548,0.08212334756977238,-0.12617320707637095,0.5429286434775181,0.3799589451944912,0.25161843232699227,0.8033623781300979,0.8713356863431633,0.8278130604125106,0.6789520231025163,0.2739698599101959,0.5371028431494896,0.5244597708931685,0.8343982072383613,0.1775672121531862,0.6300049921003964,0.19556258826025108,0.7151411728500049,0.7235506976360557,0.7401805643476783,0.026435238400396847,0.3333732100601493,0.4976780462682675,0.4828007604004651,0.4075470891678036,-0.12448605492343164,0.5164135036317669,0.4489533093440037,0.3681647849614504,0.27606922464207145,0.8668892670500952,-0.05323748988766534,0.5511140925090594,0.5506521202740804,0.47137444343683177,0.06966224334503064,0.7610520446765312,-0.25389351987567116,0.7397907477983572,0.26065001990111347,0.5201653538536987,0.038356707803968486,0.713762098474782,0.7939609548859891,0.6429756428164384,-0.01250593377262723,0.5306644944255338,-0.3235684743706679,0.6369557726233894,0.2536410634188929,0.7161406817772076,-0.023245169900767887,0.6123911964222911,0.6181436032553727,0.7609507979439966,0.7349315603750296,0.7732156348852057,0.5241691434840184,0.6461654075583481,0.775908746445647,-0.15522937611329932,0.6553848661228412,0.7413736438103713,0.5603630948180538,0.8042489538410353,0.8810254653996158,0.873447791126713
Occipital_Sup_L,0.36842011415364545,0.39418154010022904,0.03828765143912642,0.22540312347658756,0.16494396833317515,0.014738126200102114,0.3306030395735428,0.32627539690284457,0.36532705215172445,-0.18204042338263915,0.3789512636891277,0.039960212106842856,-0.17434405215413384,-0.1560967075313776,0.062453339531280835,-0.13752716752551372,0.25823511175646313,0.031167567646454966,-0.05732006649004671,-0.28604209068236613,-0.06585438591841203,-0.08763392070032375,0.03415368727742053,0.29088228854644477,-0.08936581465502728,-0.1332223080246622,-0.03513416620375431,0.18455274016835882,1.0,-0.07995072163607846,-0.07804454772163562,0.15964024003901678,-0.209322381514404,-0.01935348993084389,0.061711533319277416,-0.2556105437127934,-0.21876745606331655,-0.11350030224702606,0.07769494247074997,-0.0008960476207964558,-0.43319766982495006,0.0878759346210664,-0.003809289813747091,0.3384862854320407,-0.012387578245558747,0.1693302523095202,0.11377806225797964,0.2755616595741134,-0.2071770447090372,-0.10108344723057974,0.4000338957314788,-0.06845321657413737,-0.07112633907729642,-0.005123272932021283,0.06857544798078738,0.09165530287020705,0.04400083469087164,0.4614599580699182,-0.32471721672178233,0.013829663666971505,0.04723113491301937,0.07224657694588557,0.39532005734716463,0.07139270046144071,-0.2555991523331068,-0.00952047390657233,0.17327250924328103,0.1824408402728351,-0.0652896767274669,-0.3760443388098364,-0.1180475530583714,0.12475750007121349,0.15580481796245593,-0.1725301159906026,-0.21483758307116535,-0.10037892856049183,0.17428101621668735,0.006567905578283614,-0.3817964562622509,-0.05333024171895523,-0.12066220168546042,-0.07886708373466941,-0.11729284284697289,0.11298536176859392,-0.17486759497231186,-0.19024237194670318,0.030933490110339783,0.020577263118213323,-0.3374854540544773,-0.059129229759581355,-0.21371550954185492,-0.004593126505651323,0.13374489147733892,0.10322656216222849,0.3096250703614447,-0.13000511855465693,-0.030989422598296925,-0.1368121972450749,0.3250887156702102,-0.17422537913047934,-0.2272004984183618,0.017575335433245753,-0.10270542166590026,-0.1391730028954439,0.006434752744318193,-0.04098990892526398,-0.03912022423531269,-0.04294184867885519,0.26313339207844855,0.07273678678366576,0.0902842141332551,-0.11551221596074307,0.0039167356002341325,-0.3008922343917368,0.040490827854124285,0.008499971618550234,0.38972688520771104,0.13353884118304574,0.21152706545540406,0.17341456582477233
Thal_MDm_L,0.13082451516840227,0.017886025584230705,0.5744745115453505,0.3002247626258404,0.47727580160780597,0.22012957783067655,-0.25031659111794397,0.4814570258322476,0.043078887595678565,0.22496529738674956,-0.17317305884871853,0.5680140194560397,0.42104416628407115,0.3719455506878768,-0.27978147559362276,0.44459199833210905,0.4266642679069315,0.3272163187817155,0.45802430175962217,0.2969332684784417,0.5338815464159385,0.36135650954832926,-0.05584842249820988,0.1781945890085805,0.5537970248199034,-0.03190435986428967,0.4742206886273409,0.49747750308978067,-0.07995072163607846,1.0,0.3417065099174284,0.36764532460001403,0.15067977051059847,0.30050550312912305,0.5448128048912959,0.6331956037841947,0.5885936287702488,0.3737907310189485,0.6380141881544715,-0.0007866904230064208,0.3980751990506445,0.41823816892625293,0.39389941802199674,0.3122549871331446,0.5354852150263019,0.36180959065264084,0.19096044849027793,0.24070393428679437,0.6105831513307844,0.7026699620095821,0.11107508936106468,0.6702909251255377,0.41594988855619514,0.28809052136772734,0.19802543064720662,-0.06390005566619344,0.4821517368059289,-0.035597119747000486,0.5383592147192495,0.45071231880681184,0.6393402048971173,0.544027094079877,0.1446769277920677,0.05953816692772648,0.5826415736942528,0.5235093034571543,0.4530686376373671,-0.04922500050331492,0.577500410212995,0.39010591582236526,0.5885124446328553,0.6926222489956817,0.4433309275457078,0.15528673654682232,0.29708576498765527,0.5547530258551467,0.44705240716960826,0.28295767579332015,-0.034210912670791,0.461023961321893,0.3759482581322257,0.25726586350166064,0.29830175790811303,0.4699571089157602,0.24980513431502815,0.5243079159463109,0.13964664827663192,0.15522859534422712,0.32471856476707434,0.4759771348979339,-0.018008022704884084,0.6260294417929835,0.11568331389155982,0.41492214590621734,-0.13624818863021268,0.46765840937869857,0.484220049724044,0.5035117751038588,-0.25658883591985227,0.6319215129008829,-0.08186713443629545,0.4999215242278529,0.2697118171565224,0.5588833636249937,0.03935318714521206,0.48485505204770174,0.6347901922071784,0.5902723562322407,0.30276557983396996,0.4886396054663795,0.45761355562234785,0.5547902347208012,0.4647264984531181,0.07377137190022676,0.30937833221909483,0.5680828635436527,0.09849416734567952,0.5669018104010185,0.4155288030977619,0.4489257059948421
Temporal_Pole_Sup_L,0.03192913780219391,0.010793437606524783,0.6161470567160068,0.1947114590710633,0.32305123290673454,0.25851867041234783,0.03320965126198475,0.1728814880136462,0.14756250015855144,0.2762585223536887,-0.03939676648162193,0.3704391682788102,0.16702146064629875,0.1620790724264928,0.04961705295970324,0.280107178092296,0.33306908079047826,0.2250286025421746,0.3232920525347576,0.2905428594691369,0.2776068388821802,0.3833713437010767,0.12755524073194305,0.07391962737984094,0.4277550361998374,0.3565147725122895,0.2760478626990784,0.3622994452896821,-0.07804454772163562,0.3417065099174284,1.0,0.061379123103959876,0.223620213356432,0.15051319880788883,0.12659902566223372,0.33054831642370547,0.39986575740873415,0.29711820853224125,0.4738572198984466,0.00851915313737832,0.43441727644642747,0.047351112251638384,0.1676420906083303,0.2971904472550791,0.4758465375799621,-0.020778168457280737,-0.021038126985520038,0.10426850094235499,0.4276273076620889,0.29412666388510633,0.11819700910600474,0.44970700743794156,0.17304105938101672,0.32154331196735003,0.14877822244608602,-0.005799235681873073,0.15163208853939242,0.006056549971795711,0.3669751309096952,0.47203393987013464,0.38640859862660687,0.43448150889640147,0.2336146576042627,0.10399661750509794,0.4378230157332836,0.40120559065455386,0.19810757444914903,-0.013077984712088242,0.3809362370964342,0.44237255562138134,0.5299961448174952,0.3192045941272971,0.17967379408189962,0.36160375440842485,0.4526434360290012,0.3616437665164012,-0.014402973033148518,0.16472486259456418,0.3259173582196993,0.4980573119753899,0.3326701626313242,0.2833414470338982,0.354594229235001,0.5247817706805064,0.29536394806970634,0.252073286311974,0.21001056134594887,0.33681361160231765,0.2796912577464346,0.4612900097293376,0.2156520422780073,0.4068101279487594,-0.21298079085775076,0.12057468091325464,-0.1443711994235722,0.46697929498530816,0.3998681259115695,0.40697575000806335,-0.08668212010035309,0.2861692736821573,0.25539651285383796,0.25676285544063143,0.2850671170332737,0.2686401158265496,-0.12839181739186126,0.33896249255549515,0.506251192896564,0.4390284379894345,0.17351562047815136,0.17617363377094722,0.19445619930014896,0.42103347685454484,0.37664105917998497,0.28712043481850746,0.40558387652888256,0.16550283582819206,0.15976782965254413,0.36390431987070265,0.3068252344482067,0.2737160944921777
Cerebellum_8_R,0.26193252491216085,0.5463101020306276,0.5596637329815634,0.8846698283240025,0.6355848857336528,0.07157968921108476,-0.27708893510282784,0.6857508326765127,0.03548437054660159,-0.021987831391012916,0.09657248371753392,0.44121438453701384,0.13406821204756345,0.4608940481958317,0.2876770165599408,0.2341408159667446,0.6670717938914763,0.23173694328013744,0.2648343493729708,-0.06434691518557806,0.46282300755539213,0.47287933742918253,0.3062937896517209,0.48292719969816766,0.49922721282927746,-0.21460437485792971,0.5678001363379284,0.6472974598747072,0.15964024003901678,0.36764532460001403,0.061379123103959876,1.0,-0.13187538219851175,0.1486399443775628,0.7497986928884529,0.27408193194243924,0.2563659035512549,0.05864550067745253,0.6704347786035051,-0.23299374421128277,-0.11629631524689835,0.7638788961003337,0.5041155486495295,0.37444782510502395,0.17658686027462545,0.8570324145729236,0.19750054570239237,0.539647747351622,0.04102930580649656,0.36217027258869433,0.2986576993077476,0.5205379802787808,0.24122993477425786,0.35928161209792614,0.09434781048238391,-0.3519076696984504,0.8316996271313661,0.1504703003076401,0.09319052033509305,0.39545194894841235,0.6193577157238008,0.4817894649944264,0.2121642757995505,0.3257950173722675,0.3268140194536893,0.3667896411893263,0.7998153406765737,0.0025552934627879995,0.3607487053285774,-0.06279904216816563,0.33900019467242776,0.6240434134340276,0.4356211794294132,-0.22884965677656968,0.1308705737453564,0.3044436677859419,0.7371657568673421,0.5005212115163605,-0.4122963108075867,0.24807865931975553,0.3361021808754544,0.11810704977095551,0.1334701464422306,0.6593020650272732,-0.20367788754867863,0.33080190266409515,0.6217899951900716,0.13077043053349185,0.048749067287915546,0.34050223637522437,-0.405629306128595,0.46679750664680564,0.34958564222818456,0.8169842836581737,-0.21287688320145096,0.39450141393927834,0.46084231111133167,0.4724486014579411,-0.2054208365338236,0.48231393257848304,-0.48822658123911306,0.4277237087490073,-0.10579509221620298,0.5296840540847624,-0.01891784842809681,0.2257100308754641,0.20414462406558143,0.5204358016336476,0.7190341882742739,0.5240253024802772,0.25383087408240085,0.47763461430141774,0.4601063180394223,-0.2502825174204534,0.35640464743845623,0.45025079706017745,0.11148956561657848,0.42283206738757545,0.7491946821287906,0.5189288634301708
