,Cingulate_Post_R,Thal_PuL_L,Thal_PuM_L,Cerebellum_10_L,Precentral_R,Cerebellum_Crus2_L,Angular_L,Cerebellum_Crus1_R,OFCpost_L,Occipital_Sup_R,Cerebellum_3_R,Thal_VL_R,Thal_MGN_R,Frontal_Inf_Orb_2_R,Rectus_L,Cerebellum_7b_L,Thal_PuA_L,Postcentral_L,Pallidum_R,Frontal_Inf_Tri_R,OFCmed_R,Cingulate_Mid_R,Vermis_7,Vermis_9,Thal_VPL_L,OFCmed_L,N_Acc_L,Supp_Motor_Area_L,Thal_AV_L,Thal_PuL_R,Angular_R,Frontal_Med_Orb_R,OFCpost_R,Frontal_Mid_2_R,Heschl_R,Cerebellum_4_5_L,Rolandic_Oper_L,Temporal_Mid_R,Parietal_Sup_R,Cerebellum_9_L,Vermis_10,Thal_IL_L,Thal_LGN_R,Parietal_Sup_L,Vermis_3,Thal_LP_R,Lingual_L,Occipital_Sup_L,Frontal_Sup_Medial_R,Olfactory_L,Thal_PuA_R,Frontal_Inf_Tri_L,Thal_VA_R,SupraMarginal_R,Thal_VPL_R,Raphe_D,ACC_sup_R,Occipital_Mid_L,Thal_MDm_R,Amygdala_R,Insula_R,Thal_MDm_L,SupraMarginal_L,Hippocampus_R,Insula_L,Thal_PuM_R,Fusiform_R,Lingual_R,Temporal_Pole_Sup_L,Temporal_Mid_L,Cerebellum_Crus2_R,ACC_pre_L,Occipital_Inf_L,LC_R,SN_pr_L,Cerebellum_9_R,N_Acc_R,Frontal_Mid_2_L,ACC_sub_R,Cerebellum_6_R,Cerebellum_10_R,Paracentral_Lobule_L,OFClat_R,Heschl_L,Cingulate_Post_L,ParaHippocampal_L,ACC_pre_R,SN_pc_L,ACC_sup_L,Temporal_Sup_R
OFCmed_L,-0.09438484387540721,-0.20694823396681772,-0.20916383414950576,-0.31805776374872613,-0.1526102252062833,-0.19827740242890982,-0.22924773177447244,-0.49894076139841825,0.01321333864598769,0.03734238064377264,0.04439119122010086,-0.30715665029458894,0.08776735875564666,0.11362677783255465,0.6338625667039263,-0.3754338403169895,0.11472483430065417,-0.35295026055597023,0.3006354010588789,-0.2789124163632971,0.8870513135847007,-0.09984367843074286,-0.31486637976680526,-0.3334938367441807,-0.2329128817885376,1.0,0.050712013873746506,-0.13092199677478203,-0.5032581651476531,0.031758374942723676,-0.2752359828724314,0.7504464193549866,0.45716304561213833,-0.05220875604244843,-0.20179659324882554,-0.07434675551734297,-0.10867277536485986,-0.3814360584247792,-0.22068133673031914,-0.3911572513290841,-0.07418863577735738,-0.011731016343570407,0.06721636670413558,0.016831862895532006,0.01637885444168181,0.1715361790559102,-0.430255925109665,-0.2272004984183618,-0.1735373071332092,-0.08376288296207099,0.258582578381079,-0.22317308251683773,-0.38167022669558587,-0.25072144419359527,0.08718766340302998,-0.5218441760009229,-0.3775267338812088,0.19468438485224762,0.3855819513016138,0.5090801958853444,-0.15771882312894273,-0.08186713443629545,-0.36845634130533417,-0.08525598191072431,-0.25719045009345337,0.02672432123462548,-0.1852122021388237,-0.3235684743706679,0.25539651285383796,-0.2826432508939662,-0.24621213873047867,0.4467814313445997,-0.11774283746119042,-0.4368491182487452,0.21819115897626648,-0.19664739273767795,-0.15559510260468912,-0.09569549863480549,0.4694635033029488,-0.4744452873820278,-0.039871662365464355,-0.016995010508884613,-0.002224188757326656,-0.12028705072545465,0.33388510426855317,-0.00703399034144718,0.20106779934747723,-0.021783265871806862,-0.28736736695713755,-0.3078328063635831
N_Acc_L,0.42246161441126856,0.21254999527020313,0.3201443128057369,0.4498175020492977,0.4909423513094634,0.06597740117142402,0.07110570153162024,0.16906553410182737,0.3620717138875876,0.04245904987608229,0.42708833377354183,0.33050807727388143,0.31770244958587834,-0.00043719504856895683,0.25681163252579453,-0.05785906320490186,0.32985923748594487,0.4097284638986634,0.6136299795310891,0.45500393825640684,0.06261041312854324,0.61586135785014,-0.3502835477244843,0.002068494254543083,0.019508444020349507,0.050712013873746506,1.0,0.5069625154380848,0.07040733692157752,0.3689534253981243,-0.2338343405892661,0.21894077461277509,0.2698683131329595,0.6183969364496548,0.3584796268047109,0.558987285205512,0.5432910805109014,0.24715792779761223,0.03610895980686612,0.3454028445800824,0.5609130508146677,0.3160617014912761,0.46729684498761553,-0.11972376469051696,0.43991567891796457,0.3366879035487147,0.1239637200166582,-0.3274102789185004,0.5608983842294663,0.12756567327545895,0.4057286128153479,0.4802314220595154,0.1102293200323931,0.036273627154333285,0.49101377043071404,0.20158681757429098,0.4532216234024721,-0.12942870118273558,0.5552826767477604,0.2636994436594884,0.3733635164224595,0.5515840990662476,0.18446584463588106,0.47137425620387885,0.4310316777562847,0.4594016775307955,0.45193425419128885,0.29450773962796556,0.16134871701741874,0.23694207039963336,0.20266861952979626,0.5669671709517032,-0.22505897939866315,-0.03383739714987298,0.17092145903369552,0.33696698134851444,0.33784320003772,0.6102994697286998,0.06822116237062509,0.18226091999394184,0.5301307416068876,0.0400827962924297,0.18696529620073807,0.5481605879568842,0.39967105582987167,0.5089262208642544,0.29987960589770374,0.3449291414153967,0.4540776158922155,0.32833543351171673
Supp_Motor_Area_L,0.8881184967510994,0.29761671624888864,0.5802189785991486,0.8134788764367132,0.8399710056380407,0.20551673923984146,0.015010013501607921,0.4630778492503659,0.6216963063218821,0.22723957613052023,0.7316537464663052,0.6824670028650747,0.3439592386069081,0.4963143056821769,0.19633333155085614,0.23621967573879135,0.33929285918015495,0.871422945554763,0.6023247201954622,0.8712436578501619,-0.04339568840409482,0.9191230775728852,-0.07603196561213796,0.327881966844672,0.5059273293757398,-0.13092199677478203,0.5069625154380848,1.0,0.405571359334475,0.3449013170823532,0.18802113078979754,0.12151025242801243,0.40329143494147923,0.8730537247568946,0.5829643530779092,0.8855884426678503,0.8077883050761849,0.7112116223259213,0.14084776638064875,0.46083554348542294,0.6352703261780026,0.5746162912820414,0.29368929061788557,0.14269598658728372,0.7977469430440294,0.5172697529183716,0.6510321260001438,0.039960212106842856,0.8096575773725952,0.606279019813314,0.39047698917529317,0.9139136844109585,0.5740164555860277,0.4619187251481498,0.4646957014166951,0.17551967731080348,0.6704051230880669,-0.033821754307372845,0.26526961197136084,0.40006656872158136,0.8391717760601451,0.5680140194560397,0.6390729792802397,0.8177991906181019,0.8161124601697111,0.6820535056365779,0.8699934235397546,0.8209795702422075,0.3704391682788102,0.7412703070488232,0.3525108977435466,0.5248100159985969,-0.03658535621618411,0.11813944231342595,0.42208941831043245,0.4931997862249633,0.35805220122251363,0.8595128158362354,0.09606347819199397,0.6353130878778552,0.8221037665632134,0.5235250159347298,0.5076521849040976,0.6900700585637239,0.652161082931339,0.7278866862470996,0.505232055212477,0.5893255120875803,0.7941480100315939,0.833515705211957
Thal_AV_L,0.43835863696111776,0.2220321364134164,0.2791167027947246,0.4788883702537389,0.4392357861328856,0.13259019594743912,0.12243764158345254,0.6592502963930011,0.26867692252466835,0.32109879044778994,0.18845688408427494,0.6388944233249857,-0.015196738296307674,0.03541671643302799,-0.17206108081332347,0.5007699519444232,-0.07118428571710435,0.4886133166129638,0.0571966925094155,0.3116379338546327,-0.3347149961129367,0.4059522261512419,0.08742210169189733,0.16164316098712175,0.5712992289157511,-0.5032581651476531,0.07040733692157752,0.405571359334475,1.0,0.15158222911666341,0.5351538490431297,-0.5693170624175783,0.06475393402461618,0.24389167561788722,0.07609500607651154,0.3211232339396158,0.12504339600594552,0.6610731347685482,0.3129846773424809,0.48505702980215293,0.25872308318285336,0.46961512713811887,-0.16333731312268604,0.16867072562686064,0.15038674206594618,0.21539682938612512,0.5699861264496606,0.33978343283198603,0.3681090314642187,0.4209968387922205,-0.2368468498606876,0.3371239755290028,0.7531132037921127,0.5540801534370966,0.08030216855255011,0.4053076951941965,0.32869096362557804,0.00217530681647723,-0.12642143967891925,-0.03930596158692426,0.2439789061970044,0.34173058869890965,0.640626752841711,0.36159031522614155,0.27818154444876614,0.18250449392812415,0.5007482435859278,0.5507347238611103,-0.06309287102534983,0.4318109113497827,0.47103842860288986,-0.24025210430979982,0.059463860251135,0.10317867551419539,0.18528535008261474,0.4460236793788377,0.11354527534260671,0.3037917501567552,-0.2669049248041208,0.6364668879917339,0.294652338603238,0.37148877496620286,0.14853403150779415,0.18933715547183014,0.16806720322144825,0.35679450611226504,-0.16931909351177124,0.31400712464255276,0.4103315470015203,0.5027101083926373
Thal_PuL_R,0.342668980023072,0.39422317783699085,0.4130998793196152,0.20675906028031246,0.15450492340586144,0.3575359300836514,-0.13843565078341902,0.3552101579856232,0.4357195422760261,-0.07115108777536094,0.42022087063694347,0.34783525228920653,-0.022052912204434307,0.11447176526233012,0.07814282606467937,-0.14137291700491392,0.26250821949665953,0.10222987791438579,0.3613326762094946,0.2967179159991658,-0.01570441291221641,0.43393128006759185,-0.06980179436766439,0.3477133585068784,0.2023082640012369,0.031758374942723676,0.3689534253981243,0.3449013170823532,0.15158222911666341,1.0,-0.32491219594322507,0.17085102763294416,0.21460725963392058,0.3788826634882767,0.36883457523969054,0.524522718356768,0.459599775532424,0.3435668639645606,0.2145181667691166,0.4260796310533125,0.5528356331481795,0.22887027524002868,0.18324124839851116,-0.40467950253410584,0.4375858714669172,0.32674615282424185,0.32950057440388714,-0.1560967075313776,0.33609907994321014,0.1212132542701638,0.24330541711080395,0.3690053167292904,0.20314176733140207,-0.2341987947428967,0.3405329786683368,0.0302462944056884,0.44431213294544913,-0.2671315530479848,0.34444753807247974,0.3762503717449949,0.29023000067219734,0.3719455506878768,0.10715790673540568,0.4383602627236111,0.39918237626137787,0.345852972175285,0.4977105212624889,0.32507959937393427,0.1620790724264928,0.3553795202322814,0.4896085626964787,0.39964063212144063,-0.3815029047046115,0.024656421872736752,0.18968258355334253,0.6260315963684606,0.3073484871387935,0.5586304596461182,0.08935564029849394,0.3317144171895201,0.4610416865581241,-0.21528490818850324,0.31530665654592843,0.555335015805764,0.45139790119683043,0.38801851808991955,0.3287395301316641,0.30742780069085546,0.356693636924328,0.3260555514778032
Angular_R,0.27398849860223523,-0.05475452755228036,0.030285498847640143,0.33537702137187964,0.35426954863164084,-0.1743405559589349,0.049176230402500645,0.31509707682776467,-0.007339231171018682,0.4209423112406414,-0.037633630456134146,0.2329445180581437,0.0729014016435221,0.07317670969764418,-0.17864676085715547,0.4692417907204805,-0.2519311253949147,0.3693242285411798,-0.23444923023427303,0.11027953223597463,-0.17132327323516464,0.10715679609179281,0.2612509060571775,0.00444947150606059,0.5331335205549106,-0.2752359828724314,-0.2338343405892661,0.18802113078979754,0.5351538490431297,-0.32491219594322507,1.0,-0.4031765627869141,-0.025476306225377453,-0.04222680855607465,-0.20715373951820698,0.023180010871253688,-0.0915414703336006,0.39549302474998954,0.12045870924362048,0.06289373108253249,-0.17171743675654147,0.22469345963429047,-0.27887121475377263,0.4886146297530474,-0.06631999471880824,0.07086099282298336,0.29908597590687264,0.4614599580699182,0.046227339344399834,0.29364063037055477,-0.33846826888003567,0.10447436702486397,0.46992933470873754,0.7979339119604297,-0.15109063736394732,0.32090781648863714,-0.13006320575106212,0.22413196945851188,-0.23802556627295637,-0.1679739436294117,0.14905420148106835,-0.035597119747000486,0.5657633853906583,0.025887027475882625,0.04713824186327579,0.05017236454289927,0.15805611907080813,0.3799589451944912,0.006056549971795711,0.23800341652860257,0.018186297577188204,-0.4386361003116653,0.4029877402405867,0.06347636782195619,0.09352310993612038,-0.07480732335242575,-0.1627723721530093,-0.10528846360510065,-0.2081009507720748,0.33511668443862763,0.05054597762312174,0.7005328388053461,-0.02555781629658194,-0.1921727735447975,0.02792851870126454,0.002022623881326144,-0.3263940426785941,0.04519088946923693,0.06624115135380979,0.31906747540304603
Frontal_Med_Orb_R,0.1168540184183645,-0.03892727551230519,-0.0198209676727803,-0.1184623469407536,-0.0006161588224169389,-0.10530054179438934,-0.2612127855503474,-0.4568730722052687,0.16696996221808447,-0.058184047044242404,0.2644828270861704,-0.21072845903511062,0.23747073584597866,0.3090752019517747,0.4391730463218227,-0.5121176995529314,0.2296076875577882,-0.1318730379120003,0.4671084051657242,0.07289281407845241,0.6200593050983578,0.12583616671729,-0.23051245953891036,-0.07068213972493192,-0.1524374446568706,0.7504464193549866,0.21894077461277509,0.12151025242801243,-0.5693170624175783,0.17085102763294416,-0.4031765627869141,1.0,0.3098840438666758,0.25395341859181736,0.17702932886205733,0.18751222959815453,0.302493742791464,-0.2241800487150061,-0.2490648018375798,-0.30279480598708347,0.13523734588010758,0.10722858362058428,0.237531812351492,-0.10614106477904356,0.3066762473501838,0.21074031873737453,-0.2879951992006346,-0.3817964562622509,0.10305876570684724,0.002936085642567865,0.4573788536535523,0.13654757416031704,-0.40640706737902815,-0.26773134914594393,0.2616100625213084,-0.3828920770163397,-0.056376114778366015,0.1534644673515919,0.5005243571719621,0.5172229401352778,0.19552627407995682,-0.034210912670791,-0.25643901888680326,0.13362558457522125,0.14912521371490375,0.28146434540611626,0.01367540492455861,-0.12448605492343164,0.3259173582196993,-0.09482036959651369,-0.2562474566877699,0.6949597873310575,-0.16241631854749822,-0.32330617237545084,0.08632768047605463,-0.12370589237782643,-0.02095892669397312,0.21614044686283143,0.335060996366373,-0.37720543860386924,0.25932726490428604,-0.020368582326035133,0.14012597806217766,0.15859776970287798,0.43323256675724464,0.058383794383389885,0.48657551804433863,0.14655260530621927,-0.014929450171580922,-0.05053552742453906
OFCpost_R,0.41974471508887884,0.059953443753113955,0.1918104311800984,0.21476799706019498,0.2694208195620527,0.1524673223914832,-0.058842481864282904,0.12502918844011246,0.532587135547875,0.13890242660241647,0.5139790356208099,0.3116448117671793,0.07531992920618923,0.5481047771920435,0.743421817581267,0.016742784422480568,0.3067872465437202,0.21709897141010778,0.47152067947215426,0.3283703242032975,0.5786998153667959,0.36658813068299534,-0.2031686542003479,-0.0429220471226885,0.15484751461820614,0.45716304561213833,0.2698683131329595,0.40329143494147923,0.06475393402461618,0.21460725963392058,-0.025476306225377453,0.3098840438666758,1.0,0.44558425474273783,0.08643422300373628,0.4327416469643134,0.21579463187129894,0.34115146547917047,0.06858137199489239,-0.0801710201887876,0.2937740719883067,0.30056393894569816,0.06607657255550536,0.06762100973772928,0.47404029289771715,0.47919309828178447,0.2284084827191315,-0.11350030224702606,0.4371797238153114,0.4622840619132794,0.27737128783026244,0.36671690114922445,0.28048957298971144,0.03733870138037507,0.3044262725318817,-0.29693269823716,0.20567020875261613,0.03183114099062012,0.0986243814915295,0.7259763643866387,0.3639011506714191,0.3737907310189485,0.08460740030580406,0.5953537758140764,0.2698032452356818,0.3919812883318092,0.41593810997705266,0.2690741334095591,0.29711820853224125,0.33297475413345273,0.19057825578456924,0.47727422084904997,-0.16911147790475314,-0.14569031087196468,0.7040518352042469,0.173852977301707,0.20483283334085284,0.4442609223871914,0.744300324789597,0.24850279536683414,0.2990799640390302,0.0997860163639832,0.5269710184579983,0.20514625609518652,0.49892277682922553,0.6624448858210039,0.5339668780305525,0.30312643881030993,0.43014858783836357,0.323002982421582
Frontal_Mid_2_R,0.7743365552464188,0.25621629730380635,0.5396416062742078,0.651025145100037,0.792026316898887,0.19288229888549702,-0.020429255293464624,0.309298657921053,0.5967877156267823,0.09534776204524134,0.6992230527902347,0.5946085719850394,0.3619061230785937,0.5116265210621371,0.31680520421872477,0.11867113525379606,0.4795043765156474,0.7243695409237105,0.7656107342968231,0.8652712148153472,-0.033738117261863675,0.8700122222915487,-0.20149618476467038,0.24301674502357531,0.3216387806567666,-0.05220875604244843,0.6183969364496548,0.8730537247568946,0.24389167561788722,0.3788826634882767,-0.04222680855607465,0.25395341859181736,0.44558425474273783,1.0,0.643748895362577,0.8437006637061558,0.8311093997051865,0.6093645774574868,0.026124307550978956,0.3259161901851492,0.6154061913652378,0.5316801030153391,0.45293784638305,-0.01622379084161226,0.8182682756066321,0.5300821962685557,0.5361023934101383,-0.09897207777274328,0.9068382734612875,0.46591508220463224,0.5469483026737881,0.9023602760239288,0.3627703396182115,0.3001040435629453,0.6337217329927187,0.19152873867972636,0.7550929146687714,-0.018660297535565556,0.3012340086866656,0.4380016394476621,0.8091348414089118,0.5979168291575135,0.41414469192172043,0.8229396882969297,0.8186296609541749,0.714588021314913,0.790866871205267,0.6774945812445959,0.41571575829495777,0.6281563151115732,0.23137046779324105,0.708107095498607,-0.12175790953592619,0.10907635501425061,0.30770618118465576,0.3769464036257615,0.47803477065836575,0.8860316168866332,0.18101541319660094,0.502239888549478,0.7409865044616332,0.2757911524182569,0.4720249819594838,0.7393984599535564,0.5926009095684686,0.7177332767165467,0.6521781003171975,0.5569120174535511,0.84952574285876,0.7788381769109233
Heschl_R,0.4801804711908068,0.2749087946972778,0.5015424369367777,0.3366739771687545,0.4032963887145807,0.1537719527147276,-0.04693328194000159,0.2797848746043243,0.32343229936802703,-0.12885906881991596,0.44313524375108126,0.485560562150848,0.04103249108580622,0.38768736105565316,-0.03478151687676834,0.049964667499807616,0.3876023792139206,0.49180155704816153,0.5011961299940773,0.7300613009230842,-0.2929329568916073,0.5835538923731807,0.05331383398885573,0.5109889313210946,0.18268140747467188,-0.20179659324882554,0.3584796268047109,0.5829643530779092,0.07609500607651154,0.36883457523969054,-0.20715373951820698,0.17702932886205733,0.08643422300373628,0.643748895362577,1.0,0.588360637304651,0.7736169178201279,0.4310274916848832,0.07467425669961351,0.409902469278845,0.4669506561619777,0.3001708607442857,0.29132017400825094,-0.1518052209553402,0.5866484314948599,0.2746610956786339,0.4893541131587791,-0.050662024305673584,0.6167215717133263,0.15786043486370183,0.3840778317921666,0.6905299796714824,0.17897196506729757,-0.05368742432933722,0.4584998393092636,0.14379111575613135,0.7047626000154287,-0.11723011612036867,0.056426719271501,0.14754105633397452,0.6741836762366187,0.3995237490621911,0.18320997872363357,0.5786339337788129,0.6929851402118599,0.39121096006461825,0.5572159787530452,0.4993059683205736,0.27774398034062076,0.4776918210988049,0.33211787552641536,0.5266623240541288,-0.16481567265016261,0.20510452022942624,0.0018223485262918488,0.419138805786293,0.46863609551824803,0.6601913818746742,-0.008415107746386423,0.4033449577978104,0.5810661259827204,-0.03256849296644638,0.381320928325922,0.7652431805192698,0.31350506098572956,0.38911876528985845,0.5787649029242766,0.3143935296573746,0.5281090640269935,0.6007181949584928
Cerebellum_4_5_L,0.8438020735062235,0.46199265958903474,0.7446241119348291,0.7485257285399801,0.7296250180624769,0.3237990530174982,-0.05049660973750343,0.5106505669449183,0.6827490040926981,0.07845530747311207,0.8081806540742595,0.6856360126401033,0.3288771389894489,0.4687820717039723,0.21601591706098097,0.13157769442728462,0.49513210897976895,0.6785878252794761,0.654987308003891,0.7964873021212469,-0.030030305115714907,0.8619099784538965,-0.032939381627321164,0.4299974189818667,0.48268745316787554,-0.07434675551734297,0.558987285205512,0.8855884426678503,0.3211232339396158,0.524522718356768,0.023180010871253688,0.18751222959815453,0.4327416469643134,0.8437006637061558,0.588360637304651,1.0,0.8318047753510274,0.6929743229825266,0.16930301892632857,0.4924755122401497,0.7962034604536997,0.5543491193636415,0.3508071326849586,-0.11710535774616011,0.8739868525202936,0.5831989577209831,0.6933953888617594,-0.06845321657413737,0.7488891664862161,0.5535476702792768,0.40246543214677943,0.8542233900895587,0.5333998468326747,0.27248009908326004,0.5709329857126566,0.14133679230801938,0.6844400879135597,-0.16374141826549618,0.3623614002386892,0.4995142745170005,0.8188309396678939,0.6702909251255377,0.5164925701273042,0.8717264315297475,0.8224730598314569,0.7330448831407255,0.9345449368160667,0.8292932730098885,0.44970700743794156,0.7654472460211277,0.4571670610543995,0.5556666570732929,-0.1735893889560542,0.11296932410976124,0.4615894741465111,0.6063245117696593,0.3768615662139023,0.8789086463847421,0.15573776776951173,0.6911682474140931,0.8674360580030386,0.28981990573761557,0.5520836878104596,0.7803640714599259,0.7124000373744971,0.7892501534417604,0.5576461537209337,0.6449694144157462,0.780494454819499,0.790262612880107
Rolandic_Oper_L,0.7380193447367144,0.35494125028704265,0.6428443766922679,0.6225124908221842,0.6559373619594944,0.30491043983829025,-0.07416246478748494,0.34348498581726444,0.5440722418243685,-0.00440876794003303,0.6867118645359189,0.5399536988992618,0.3375592053714512,0.4524656960655619,0.05135771009670597,0.0183132076702799,0.4329111968398293,0.6612985343067022,0.6279416440310562,0.8833769686823276,-0.13831929170135365,0.7909420419548006,0.02301857784369869,0.4647246445371208,0.360725155969133,-0.10867277536485986,0.5432910805109014,0.8077883050761849,0.12504339600594552,0.459599775532424,-0.0915414703336006,0.302493742791464,0.21579463187129894,0.8311093997051865,0.7736169178201279,0.8318047753510274,1.0,0.5762920184220788,0.05480003184786599,0.45242243930979753,0.6162235277212872,0.4288291931965445,0.3961087308385417,-0.16447394575357335,0.7879269409423151,0.48601958998368644,0.5837597493512213,-0.13000511855465693,0.7446125957582175,0.396705134573918,0.3671687751193048,0.8854068952616712,0.2783447746237122,0.20416325160162266,0.577226750955705,0.15002075635810602,0.7232308005912473,-0.13612812863403098,0.32536891829444603,0.30721482807033895,0.8617545504693185,0.46765840937869857,0.44410552088678334,0.7612013662429651,0.9124103208595821,0.6405736303266966,0.7630203264907344,0.713762098474782,0.46697929498530816,0.6804518416714458,0.24580173700286165,0.6436835174797569,-0.18309240462634488,0.10632638228272336,0.19285508453752312,0.47362812010504557,0.35478420548406575,0.8387328567777013,-0.013772925933413888,0.4912330049718265,0.806635194109528,0.2050470110645347,0.43197329596182904,0.8456130251651782,0.5300181343270616,0.5578469186477482,0.5932406307174211,0.500431808122312,0.7070442934272532,0.7425375391536168
Temporal_Mid_R,0.7849735245063176,0.35006319807387215,0.5904539639102641,0.6883708187087185,0.6025990700243539,0.281205112910783,-0.03484236273679629,0.7716927764336421,0.6144504527017136,0.21042926661303216,0.5585944536342415,0.6634250004395504,0.13292230252486362,0.45878089987030457,-0.03337210292806306,0.44248390794251025,0.1487212716522224,0.6652704582052583,0.29798981224832694,0.7146762262425169,-0.26340088066075795,0.6492567506639124,0.2765773944731257,0.5260659243653364,0.6080211335602388,-0.3814360584247792,0.24715792779761223,0.7112116223259213,0.6610731347685482,0.3435668639645606,0.39549302474998954,-0.2241800487150061,0.34115146547917047,0.6093645774574868,0.4310274916848832,0.6929743229825266,0.5762920184220788,1.0,0.3627253368163836,0.5015524514698281,0.41597059996146246,0.4729372098394112,0.10793319259089629,0.05087613664701735,0.5794297386625196,0.4580047639915564,0.8561971775904955,0.18832156236746375,0.6470846036953535,0.661910657068779,0.04537139899196519,0.7380853040713488,0.703118400300646,0.49868222360956815,0.34218788165232034,0.23220355298051212,0.6011539769068412,-0.12662498943713274,-0.095175055545229,0.30001597282092796,0.7009143305690249,0.4104163665095142,0.7018495983393879,0.7222980104107958,0.7001361950658138,0.6070105795289394,0.7817155250629728,0.8482872919248212,0.13450937033311844,0.7934872058634432,0.5732369947221942,0.11424703432119311,-0.06856141107815564,0.22403361852951043,0.3702083843853114,0.5717440825660441,0.2730313538009905,0.7060365018537368,0.04790398693310389,0.834368074170979,0.6045705501402471,0.37126216985924715,0.5054880539134877,0.5099452758447793,0.4677674988331426,0.5917076209503123,0.31422784606709053,0.4673344302169783,0.7121459035255528,0.8988904019963209
Parietal_Sup_R,0.19990912890298637,0.23851062183697463,0.22738127806316907,0.21473804983842415,0.04836903062679412,0.1796829276008522,0.05642001261801347,0.44341654117655055,0.27217014865237066,-0.07791174645624252,0.11303866823077355,0.24522764965702964,-0.055674524503001824,-0.04597031788674784,-0.13770190158991033,-0.01417783816762232,-0.03310885409801321,0.19002080000893287,-0.08089716615544919,0.08551173570191856,-0.14815850450139617,0.13291675589050408,0.1867473155950896,0.2604257558266888,0.13321857214852065,-0.22068133673031914,0.03610895980686612,0.14084776638064875,0.3129846773424809,0.2145181667691166,0.12045870924362048,-0.2490648018375798,0.06858137199489239,0.026124307550978956,0.07467425669961351,0.16930301892632857,0.05480003184786599,0.3627253368163836,1.0,0.14168591027092423,0.12245726558209369,0.1029234429470629,0.020225516918594432,-0.056773361380089746,0.02391054618242509,0.07550234016660085,0.29748677119236366,0.13374489147733892,0.0433946633278204,0.15517515689865627,-0.11296970227746458,0.09519856277394213,0.23159681375425428,0.06892912245902523,-0.0292029975909444,0.14028423619704525,0.11264335512537467,-0.20797630196502864,-0.0074202770306580545,0.0323854632907856,0.06847058148792007,0.11568331389155982,0.3258877294588424,0.10776674870138385,0.10156165057051492,0.11197578216243233,0.19992257364110674,0.26065001990111347,-0.21298079085775076,0.25529975180057146,0.34532602596891243,-0.09577847937407727,-0.00733447069696757,0.17452174412187232,0.07662175074159551,0.20895416826723703,0.023595463984296572,0.22396287300206624,-0.05600298924226181,0.3838231008348668,0.1236371834368703,0.012095569544507365,0.18917879132841645,0.1676508388896873,0.1277909228398345,0.13886099604794142,-0.07134043781246396,0.041748462614789775,0.14612989227124873,0.1984360873350579
Cerebellum_9_L,0.42785824805412587,0.4115112791872818,0.46588243594681994,0.5089923776438244,0.3604282835900222,0.19199945244445704,-0.06141651261081287,0.6031322033148023,0.25866982792160703,0.08692083449314661,0.26574878069670865,0.5800635305096884,-0.0007782576781640999,-0.06883350708170145,-0.1580236469584589,0.48965371367194005,0.08960985134670314,0.4384443901879122,0.19233349884619572,0.4470755513188541,-0.3842622196200567,0.5388391450912408,0.05351121173316567,0.45964023142150856,0.4002261421939807,-0.3911572513290841,0.3454028445800824,0.46083554348542294,0.48505702980215293,0.4260796310533125,0.06289373108253249,-0.30279480598708347,-0.0801710201887876,0.3259161901851492,0.409902469278845,0.4924755122401497,0.45242243930979753,0.5015524514698281,0.14168591027092423,1.0,0.520882394412839,0.24959207482586393,0.11351186286893152,-0.14810623111191354,0.29894748711142016,0.23399039065783747,0.5339885410133349,0.10322656216222849,0.3718654223375934,0.20538281728841762,0.014231845796787735,0.44140538583269295,0.5379849881149652,0.11761021792718657,0.20430525666723173,0.2350461241160845,0.5442767280103589,-0.24668788774921876,0.1670508851286042,0.04278736034157914,0.3271412530057596,0.41492214590621734,0.439920627509678,0.43361037692377336,0.4113080499916881,0.21950312733416946,0.5521936686785596,0.5201653538536987,0.12057468091325464,0.5035476176195889,0.6374541082163179,0.03101228847477293,-0.18849652929508845,0.2563452589969589,0.11312127628915172,0.8251222172248711,0.33107717902595535,0.4648025389209892,-0.26066380296739594,0.5525883054383686,0.5543227689830446,0.0708213098877892,0.16132421672882682,0.5419423203624685,0.25255359958517326,0.39281653588546067,0.07832331083733657,0.3060886185859234,0.33570066774789914,0.4416010660110096
