,Fusiform_R,Occipital_Inf_R,Red_N_L,Amygdala_L,Lingual_L,Paracentral_Lobule_R,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Caudate_R,Frontal_Sup_2_L,OFCant_R,Temporal_Mid_L,SupraMarginal_L,Cerebellum_3_R,Parietal_Inf_R,SN_pr_R,LC_L,Frontal_Sup_2_R,ParaHippocampal_R,Thal_PuM_R,Hippocampus_R,Frontal_Inf_Tri_L,Thal_LP_R,Supp_Motor_Area_L,Thal_MGN_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,SN_pc_R,Supp_Motor_Area_R,SN_pr_L,Cerebellum_4_5_R,Cingulate_Post_R,Thal_MGN_L,Cingulate_Mid_R,Thal_VL_R,VTA_R,Cerebellum_3_L,Cingulate_Mid_L,Thal_PuL_L,ACC_pre_L,Insula_L,Precentral_R,Thal_VL_L,Thal_PuM_L,Caudate_L,Rectus_R,Fusiform_L,Cerebellum_6_R,Vermis_10,Cerebellum_7b_L,Angular_R,OFCpost_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Oper_R,Hippocampus_L,Putamen_L,Thal_IL_L,Occipital_Mid_R,Calcarine_R,Rolandic_Oper_R,Cerebellum_7b_R,Parietal_Sup_L,Angular_L,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Thal_PuI_R,Frontal_Inf_Orb_2_L,Pallidum_L,Heschl_R,Cerebellum_10_L,Putamen_R,Occipital_Sup_R,Vermis_3,Precentral_L,Temporal_Inf_R,Parietal_Inf_L,Cuneus_L,Frontal_Sup_Medial_R,Cerebellum_8_L,Temporal_Pole_Mid_L,SupraMarginal_R,Olfactory_R,Vermis_6,Occipital_Inf_L,Cuneus_R,Thal_MDl_R,Thal_LP_L,Rectus_L,Cerebellum_9_L,N_Acc_R,Temporal_Pole_Sup_R,Vermis_9,Frontal_Med_Orb_R,Thal_MDl_L,Thal_LGN_R,OFCmed_L,Heschl_L,Calcarine_L,Thal_AV_R,Thal_VPL_R,OFCpost_L,Thal_PuA_R,Cerebellum_Crus2_R,Thal_PuI_L,LC_R,Occipital_Sup_L,Precuneus_R,Thal_VA_L,Rolandic_Oper_L,Thal_VPL_L,Parietal_Sup_R,Cerebellum_8_R,Temporal_Sup_R,Vermis_8,Red_N_R
Angular_L,-0.04698008703015956,0.14162276592908024,0.22761387518574397,0.07145082370628389,0.03698379613576856,-0.011809667663639093,0.01617463319666905,0.0864334911243349,0.08963429482416384,0.04474025275318324,-0.13828913301545195,-0.00492919505185855,0.0216762760683033,-0.05683324252300268,-0.06905467021904173,0.019479203735615794,0.18818461370833084,0.047133322984887475,-0.07009735788193143,-0.07780862859577682,-0.05574650660670064,0.003706495458568461,-0.14215421116803978,0.015010013501607921,-0.10956897293676104,-0.09044308961014759,0.007136831191539801,0.09904929060134358,0.011897231179437112,-0.047929159008777346,-0.05231554927490875,-0.04028714246491605,-0.008737514365871198,0.00044976118521652963,0.0351800100099701,0.052935070948305525,-0.01559265796061179,-0.023890558205154698,-0.05925212807401109,-0.08976630979095802,0.009149939556893971,-0.026118881278015607,-0.008596851055363298,-0.021262274596919453,-0.00473330181816688,0.012945626547324585,-0.020284534768684477,0.08072678327900211,-0.0675790352161389,-0.043236381076707256,0.049176230402500645,-0.058842481864282904,5.04695479078207e-05,-0.04997164597867686,-0.01765799128784355,-0.023969858501913296,-0.14616779264809507,0.026223954941618013,-0.02545768802699351,-0.06913905740502779,0.08547578902349576,0.02249877370508378,1.0,0.0788648759238153,0.00852722444939549,-0.037300883096668964,0.062477432765995114,-0.032496390773239674,-0.04693328194000159,-0.060916300465757786,-0.06801347182164566,0.012035020078411458,-0.030459315792114815,0.07742236766862734,-0.06308674309782403,0.1207431079753568,-0.03868294460278692,0.03209709978477311,-0.030130437805645307,-0.1609463955704807,-0.01762260638631976,-0.1209841041124581,0.09728293767502447,-0.017599439401748525,-0.0908619682136936,-0.0060410172365566025,0.043680842654452504,-0.06434883404098776,-0.06141651261081287,0.11149870945267852,-0.07900260062157198,0.012713994275030144,-0.2612127855503474,-0.14547096425669667,-0.11939887353777866,-0.22924773177447244,-0.10649924826339614,-0.055808492029318875,-0.05441794591446506,-0.12332973068149689,0.00956153362766136,0.010313071025869668,0.04873858270246681,0.05097402388785564,0.20438640291615254,0.006434752744318193,0.04042762004153503,0.003246740599587245,-0.07416246478748494,-0.04789281338200806,0.05642001261801347,-0.01891784842809681,-0.08950004770791967,-0.04435138027368105,-0.06665794605710244
Cerebellum_Crus1_R,0.6119723269211127,0.6477585452614442,0.4874576962338587,0.1077592759790607,0.7804603557459482,0.11467793591535125,0.5807494603124217,0.36543937845895963,0.49031275189641965,0.35410904506331986,-0.21369345491264494,0.6369461383935086,0.6186485077593904,0.3308182474815104,-0.17825681279344943,0.29225629929715624,0.19422757528725565,0.22552157283038773,0.4139794530337123,0.21739388503352966,0.4829493239522834,0.47659712096672124,0.22252418668490934,0.4630778492503659,-0.08299938114527022,0.11422503230723105,0.31567642166211796,0.6157079066642225,0.4795203694502491,0.2076976307539961,0.5361366327865997,0.5170200829359863,-0.14421364734797934,0.4803531171561367,0.5940534381236268,0.370533211146396,0.2704136057563978,0.4419721600125746,0.4850087491231812,-0.10545445490334537,0.4970044583582102,0.32148610903448455,0.5881378834938127,0.4639703119115554,0.26341023794588364,0.20230900533336357,0.6513439753273713,0.8927596617644504,0.36884555459421164,0.4393045830417241,0.31509707682776467,0.12502918844011246,0.19054147511072783,0.3410045298395797,0.4894123227932397,0.21644179243615505,0.30456550462208465,0.23423906017112262,0.6949911599863485,0.22365726108304004,0.7121857778408873,-0.14643175230040525,0.0788648759238153,1.0,0.4576010378918348,-0.07502638940606646,0.4324952393862667,-0.2122807712718863,0.2797848746043243,0.5499512391237472,0.09791512880892447,0.1022022991584373,0.29981851674932947,0.5144201461633443,0.7257710360452813,0.3904889687704899,0.370666918842453,0.39215285316087584,0.7987747736103463,-0.2910002765039729,0.25642806489088965,0.1463736777361934,0.6482414213633185,-0.12105723241230248,0.26901672403390803,0.1092730006116082,0.05181193184968535,-0.17115850456530532,0.6031322033148023,0.2804240385073999,0.40569951900391127,0.5716512790559247,-0.4568730722052687,0.011406595253377123,-0.025203832218302094,-0.49894076139841825,0.40978873238875113,0.6789301743847622,0.4062754536976683,0.13491894063097823,0.5398951812244132,-0.20869962225206334,0.7641123306034278,-0.1631907558187955,0.4089645769621536,0.1693302523095202,0.46170180835612923,0.2126030798407491,0.34348498581726444,0.4892475270449119,0.44341654117655055,0.8570324145729236,0.5608259969659717,0.22502494724152572,0.43408797809708827
Frontal_Inf_Tri_R,0.7995662085573012,0.14017595839761166,0.5849658059843541,0.26977601391170913,0.6978607637746138,0.3220106257522605,0.3037000048248893,0.2804209105545081,0.8695264581271327,0.8357975628119669,0.1982445258183219,0.7480299322283295,0.5591223534773615,0.6823198638144868,-0.12293315822871233,0.6138547434238354,0.07951517025865122,0.811744413072074,0.7301239264901652,0.6175762479659411,0.8391561130411777,0.9688698469311433,0.4681067304973181,0.8712436578501619,0.26826390337496653,0.3270713073160604,0.906611458194864,0.6488214057253855,0.8619261139982815,0.295477113190531,0.774313569475493,0.77085649227607,0.21009557406721638,0.8121495008769987,0.6425909084036793,0.47360839583780034,0.5527246780815323,0.849494974920961,0.2905037057622975,0.5024176047060693,0.9281877196221525,0.7385439123712373,0.6697494414852392,0.5711603534337465,0.6684300864372431,0.46617377776363683,0.808576442792188,0.6374362851118712,0.5313840482318859,0.23285534067135663,0.11027953223597463,0.3283703242032975,0.5512390863404468,0.9143574989428915,0.7858281345164826,0.6560633571242565,0.44959734263408296,0.026323261125118076,0.6199824849249725,0.8732619647673635,0.3341351417048469,0.06070088427549856,0.00852722444939549,0.4576010378918348,1.0,0.22976468592208604,0.7169638162869204,0.36554647520172956,0.7300613009230842,0.7173313754778029,0.6822400338960058,0.09628895175967506,0.7638702046736953,0.826813625546705,0.6982368509784255,0.5018018072656448,0.2403587962652127,0.8592069118642283,0.4130572894647171,0.06607598880050206,0.3694657033942884,0.35367474792051556,0.2257282077155864,-0.06554840115541331,0.24301887696672658,0.026009599122497076,0.41527802525905355,0.095797900164632,0.4470755513188541,0.41198187257343816,0.6239841018533484,0.43455849907521976,0.07289281407845241,0.1921720326141061,0.2989602239257828,-0.2789124163632971,0.7208714229424511,0.688540695868277,0.45972546790262486,0.49329004748801303,0.5848141962296474,0.3286281984132313,0.26690743012969126,0.124825730671051,0.2111515751164957,0.0039167356002341325,0.569448823874528,0.489532341620721,0.8833769686823276,0.43416474566780366,0.08551173570191856,0.4601063180394223,0.8494547409580884,0.33486602462082055,0.6150644518103014
Thal_PuI_R,0.05602227664447434,-0.20343259055820898,0.11344480808143317,0.35395804188617846,0.1920149589418968,0.23115656704399856,0.0029893585967480352,0.06909465556728211,0.09144113280442188,0.19530182615586025,0.2236827824330513,0.26831838681865877,0.01651972598089568,0.22454614054929078,0.1369501192949989,0.10377539442343614,-0.10747737065089749,0.1578002236091569,-0.03992448119469853,0.3417834498026957,0.1460519475243133,0.21863662075407736,0.0028925328393337234,0.17225574063254115,0.2666694872895166,0.16381396067628007,0.22244246563080552,0.17162433176483652,0.13473418525716072,0.13736677802021427,0.11856612289510086,0.2874891246535928,0.5077841301054096,0.006813691875990994,-0.1088795291595087,0.06744433789199972,0.21030335144804937,0.1732856972420287,0.02842447855718875,0.1595306118113541,0.3020455629901011,0.11457544615831539,-0.07373047417652705,0.250469912027882,0.1425232697092713,-0.1105638909959314,0.07842425757271343,-0.00043551921351743885,-0.12191380891564776,0.036204490454215824,0.029365270827797645,0.06431833767356335,0.5098627004154943,0.28450919879337144,0.20834362759209368,0.1316968359786803,-0.08955249318653069,-0.0007335481656693659,0.06643660651668486,0.19720723618293975,-0.29045536864909627,2.1053998180568915e-05,-0.037300883096668964,-0.07502638940606646,0.22976468592208604,1.0,0.4149915138083188,0.17755908323269273,0.12863933222710078,0.18014824717604475,0.1954348145426788,-0.042398506596783216,0.33037095724451,0.04914240638431653,-0.05137610105568071,0.09772223846973241,-0.0063554476688083795,0.007445482877271822,0.015358621493384739,0.18637273853302383,0.15286194643048512,-0.004811133455290287,0.10958203820333193,-0.04019579706950522,-0.005406759701391342,-0.4323182332023335,0.15737903372749934,-0.02667972167703259,-0.1758369326768733,-0.07738080605313653,0.030148086230544303,0.25675302706844666,0.26191957446507236,-0.15020067377358784,0.4047990257418035,0.06658908339701378,0.020040262265980942,0.15502498702156597,-0.2987214030293923,0.27804575220542177,0.23257760370431885,0.16304276845383786,-0.10494722670558986,0.1501112955092534,0.17123303615648577,-0.043528669884860656,0.24752082895477204,-0.1999348452959734,0.2415418669462206,0.1651305757598226,0.009285259090712178,-0.08487914012230093,0.2356002126497522,0.34733425669436485,0.14281440267816958
Frontal_Inf_Orb_2_L,0.6284627022966071,0.11869159097225511,0.46961411073391557,0.5960632254457419,0.6852293104829025,0.14821647953142159,0.3039380817954011,0.32710120849984575,0.6601949704035909,0.6495802258856604,0.3748239964776974,0.7081982499433728,0.3783712268952515,0.6179676815360579,-0.14956265490477902,0.39462419776043506,0.20731213547091615,0.5965442379066743,0.5895643244491691,0.47144276764294313,0.7177085704430671,0.7537594871981814,0.31305252812988515,0.6771940599250367,0.04866881237378498,0.21329111554184138,0.6304652311342184,0.6364621327750093,0.6536789423724855,0.41938229091129575,0.6105733149840401,0.6910219859123058,0.5179035639232008,0.5493181545819953,0.5175392515527213,0.5999145170484346,0.5754409253037669,0.6149291432353641,0.24417273848142124,0.37776630322740556,0.7451698645739054,0.47427225249682214,0.4982178507676968,0.44801206705691876,0.48708823602177165,0.4988339968611178,0.6580740539376533,0.5984326337712969,0.3395121804770119,0.23810467166372914,0.16701150495832814,0.5031481546818235,0.8802919736856544,0.6427940499207243,0.6723132669983118,0.44613134122926706,0.3125677236630996,0.0588881634741435,0.47236645579936515,0.5435982383505511,0.0988200200873389,0.030369174364131685,0.062477432765995114,0.4324952393862667,0.7169638162869204,0.4149915138083188,1.0,0.2161527243185507,0.49230888668497236,0.5011599608754892,0.49702052547294195,0.11136429562750155,0.7173302349152746,0.5590292913598456,0.5303851159621323,0.3625976773514811,0.11160860358361183,0.6205200499910782,0.3627378593915292,-0.0421193766163773,0.2657488269134305,0.4039800272235797,0.2117513133272889,-0.07012515077762743,0.0992282500368216,-0.19051250267453612,0.3121279888163346,0.21173025943724258,0.13444112965324753,0.3347686073259279,0.6793210400238641,0.44167852387586,0.10801401016237684,-0.020887777426540733,0.14276380388166546,-0.11580062761000783,0.4268152712020277,0.503207963294323,0.2924047922748665,0.3814640271617906,0.6315100787476133,0.22481973717674766,0.3253383476739299,-0.0004952933668278504,0.2521645374449041,0.040490827854124285,0.5179489047595947,0.3291491894875893,0.589754656378068,0.48347727782800615,0.04820745041974161,0.35640464743845623,0.7008046857538806,0.2668022304458598,0.4877567983985293
Pallidum_L,0.3164652400946582,-0.3250323893532634,0.12706136369610121,0.13319236252956307,-0.03381582523864471,-0.19011033583807355,-0.04721085535629432,0.06750096696351708,0.46117436370831477,0.6346892206230815,0.5119559018071699,0.18528559728851593,-0.14051953313158932,0.4952930411999009,-0.4213949598934847,0.42942871798684346,-0.11791577434011903,0.4790958344668273,0.48915254790263835,0.45514882966860004,0.4514316854903552,0.41119817462564173,0.30506592388666526,0.38406339007665335,0.3142947080351372,-0.19819800602004797,0.5045044054565764,0.04725805479633921,0.2825066288774726,0.17640513008987263,0.48675700346497625,0.3104791256379435,0.23838900316296638,0.45549005326398384,0.13829340835753284,0.24063985870191637,0.6027482532586826,0.29256768264335903,0.12126709716631377,0.8338348092037949,0.3851505907969742,0.21735841650975668,0.008552811403932915,0.35822337023684775,0.7438355215876573,0.43919342603642475,0.2802682027981761,-0.09660855025643691,0.4945196937269422,-0.3351541596413757,-0.5303585264284066,0.33168900830421266,0.2905859531588245,0.43236207353492834,0.49279671347296566,0.724165369711985,0.1731818495143041,-0.5417157222580364,-0.2062330474752508,0.5963090200172081,-0.12477757241540667,-0.2985995617466314,-0.032496390773239674,-0.2122807712718863,0.36554647520172956,0.17755908323269273,0.2161527243185507,1.0,0.4524981368611539,0.14033468939411428,0.8015995072877431,-0.18822201866701638,0.6039442745505433,0.3350831223813998,0.19516988657554507,-0.23534623603357593,-0.35798066669669654,0.4380891931338099,-0.19595828480786795,0.49626615775494654,-0.32167892144059057,0.2875256421755082,-0.42436549935229445,-0.36902204949189715,-0.2850226721516411,0.23219907768966547,0.6329786405732026,0.4691228420481152,0.04139608943003036,0.22405132651107418,0.3465307303013537,0.032743056355598786,0.6643961955497094,0.47003792855165627,0.4643069084924988,0.41434182798108726,0.5121771287267032,0.0028786341982806095,0.2793510026971102,0.5349552056991492,0.3047899160740292,0.5580047750043973,-0.03198435533910411,0.18492079330229133,-0.1487528850681193,-0.43319766982495006,-0.07939624185609184,0.5635329644636431,0.5562574508695357,-0.1417839966855019,-0.15858845716700823,-0.11629631524689835,0.17437929036921287,0.056797979436855696,0.44965299473716847
Heschl_R,0.5572159787530452,0.11777233870535624,0.2246814063312481,0.04218298984162358,0.4893541131587791,0.04098759537063731,0.21188826348975603,0.1537719527147276,0.6815013610360393,0.6601909820340663,0.11984873546683542,0.4776918210988049,0.18320997872363357,0.44313524375108126,-0.4106082486236582,0.5018440283770172,0.04052311945971232,0.5214977092307541,0.5144400736172922,0.39121096006461825,0.5786339337788129,0.6905299796714824,0.2746610956786339,0.5829643530779092,0.04103249108580622,-0.03256849296644638,0.7609023948705448,0.246208729864225,0.5250837790107363,0.0018223485262918488,0.6668464688550818,0.4801804711908068,0.12248961577686242,0.5835538923731807,0.485560562150848,0.22630896613995657,0.546957169304834,0.6096902674416539,0.2749087946972778,0.5266623240541288,0.6929851402118599,0.4032963887145807,0.3196108184552222,0.5015424369367777,0.6141446369903413,0.2481792101038923,0.5637996851605573,0.4033449577978104,0.4669506561619777,0.049964667499807616,-0.20715373951820698,0.08643422300373628,0.38768736105565316,0.6915878629092244,0.5108224880586169,0.5287701328935522,0.3001708607442857,-0.2892154671387509,0.33641734279264474,0.8182826644381622,0.2185185059432346,-0.1518052209553402,-0.04693328194000159,0.2797848746043243,0.7300613009230842,0.12863933222710078,0.49230888668497236,0.4524981368611539,1.0,0.3366739771687545,0.66136261876909,-0.12885906881991596,0.5866484314948599,0.5277719549299402,0.606407934951314,0.10489132062862477,-0.1451260608781145,0.6167215717133263,0.3348851486895805,0.18905756149978445,-0.05368742432933722,0.04352638622013517,0.18537765799489142,-0.16481567265016261,-0.09719219846819643,-0.06760997724788727,0.4729147797055262,-0.03478151687676834,0.409902469278845,0.46863609551824803,0.44290563673485406,0.5109889313210946,0.17702932886205733,0.3246760234936333,0.29132017400825094,-0.20179659324882554,0.7652431805192698,0.46054423713560083,0.41227516542329634,0.4584998393092636,0.32343229936802703,0.3840778317921666,0.33211787552641536,0.03538783502248267,0.20510452022942624,-0.050662024305673584,0.22840843039401554,0.27559679812831234,0.7736169178201279,0.18268140747467188,0.07467425669961351,0.36979872898562,0.6007181949584928,0.36041790508863486,0.3864649497877579
Cerebellum_10_L,0.7601753620241136,0.16726973219875796,0.643504751007502,0.1767390882719283,0.5880322274455824,0.5428751111420953,0.32252698364479265,0.18567396514575493,0.6330503954525503,0.6551156035733465,0.0540380658734684,0.6595481190531703,0.7098396253677021,0.6049384062632246,0.16907347425739744,0.41948533763692725,0.09183823703648264,0.6922685257290248,0.5989977765890485,0.5881120966128776,0.660113556477041,0.7306784650181763,0.40492185607540465,0.8134788764367132,0.3838503512044147,0.5625087557593141,0.6712920999620189,0.63851556393155,0.8392118749553422,0.43457828507928803,0.6022373606072462,0.738592172654858,0.11004973869783714,0.7165206485244996,0.6034660088881064,0.315445358316786,0.32536023862200386,0.7815268921876753,0.3515956245093173,0.21270037143926743,0.6713529267881057,0.7597656362432027,0.6205860881144075,0.5013244207646075,0.5231358719497857,0.2837186646156064,0.7328802780352169,0.6407201130582728,0.5536843041324682,0.3599512456719882,0.33537702137187964,0.21476799706019498,0.30514113700058837,0.6798051586145026,0.7016703607172199,0.5400704950199273,0.4853141159071892,0.24875754147789866,0.7353080981857629,0.5332990262136056,0.4789642654519833,0.21353640713342112,-0.060916300465757786,0.5499512391237472,0.7173313754778029,0.18014824717604475,0.5011599608754892,0.14033468939411428,0.3366739771687545,1.0,0.42890591432575104,0.2025104306280962,0.5888578780597981,0.8328776091677169,0.6195682296692357,0.6775147423039138,0.5860865754374364,0.6061254107395087,0.48456860543320796,-0.08711439215670813,0.5495731735783453,0.3801375826591191,0.2767886630650697,0.023469261334161884,0.636740737991998,0.04833687108981491,0.234308247487867,-0.014585244382981505,0.5089923776438244,0.08510860505317562,0.4411118988586984,0.24996335018088622,-0.1184623469407536,0.04582440730005887,0.2750185182748452,-0.31805776374872613,0.4842500297077195,0.7516350099559309,0.36882858559615245,0.3704986533065762,0.5219145982747349,0.1108648787630623,0.3017632077500062,0.17148453321360893,0.05824279076578095,0.07273678678366576,0.7463579196097166,0.42401120348253674,0.6225124908221842,0.49056350240476476,0.21473804983842415,0.5240253024802772,0.7339925736515452,0.16167527763834358,0.5933970779747744
Putamen_R,0.6470128409127697,-0.1232649814921884,0.29177030424977723,0.23850031019686813,0.29965099100300496,-0.062314738094658206,0.06824424217318269,0.15724148320544795,0.7774138232865689,0.8539125840522832,0.5110297728553316,0.42732199625998857,0.12099398105438024,0.67196455281767,-0.41384591937451837,0.5735833675165374,-0.039425246925250144,0.7198803525419507,0.7560483009894546,0.6517726976505415,0.7330564831116284,0.7285645975837283,0.478396591684251,0.6940038902112253,0.3170288785896725,0.018874664108666644,0.7742611120108128,0.3228215977353563,0.6138054850857079,0.3083432190595183,0.7527071652234877,0.6162661832293531,0.2565134413307773,0.7238096692175374,0.4542126497008046,0.4455667453783056,0.7360959729056629,0.6383674770693384,0.26941905015182194,0.8620909906062731,0.6799148338388971,0.5115368028146957,0.35771292928495696,0.5228360398835464,0.8847342057491949,0.5579589554128522,0.5995671770393532,0.24306484445028234,0.6716262307817598,-0.15411813730396978,-0.3549543546073485,0.43646857673872796,0.45488210305658383,0.6887353082196866,0.7400399262646691,0.8615501990966677,0.4563864167838194,-0.4085200119796149,0.15215747497371945,0.8106195071091987,0.12565938741121502,-0.18911867904166854,-0.06801347182164566,0.09791512880892447,0.6822400338960058,0.1954348145426788,0.49702052547294195,0.8015995072877431,0.66136261876909,0.42890591432575104,1.0,-0.03955174993129428,0.7834589916201675,0.6279316764578422,0.5641262865088342,0.010317481901814212,-0.16653053454768985,0.731372090847247,0.08330071916229449,0.3080203835988495,-0.06773989209535417,0.4083841352965017,-0.22539317113798643,-0.27479327720258584,-0.07568788398833931,0.19670635717983992,0.6374504276247847,0.42645957279472463,0.27257418356328345,0.44784234330794237,0.5967452082954235,0.22611807732224587,0.5259373061871013,0.45696580904547984,0.4667728392788926,0.20145519027140957,0.7169359011630233,0.3079656701396369,0.5701657596205914,0.6511756599977979,0.5403896899578846,0.6562762065131389,0.20674846610565123,0.15063858654939566,-0.058042012109201215,-0.27182400066069956,0.1737297977556324,0.6401167385528918,0.7869903978391347,0.1817698579040968,-0.011755724665767292,0.16829210594631977,0.5524551422851831,0.14131716207100406,0.6682996650313334
Occipital_Sup_R,0.11792287517696055,0.030079384202870135,0.08320954137266409,0.12324931570978985,0.0880434717446616,0.2963491826440779,-0.06422779877659594,-0.16101880210124342,0.11266368098045927,0.11069198769943579,0.04791861654749793,0.06624920384970595,0.23500780146200814,0.016533183857360488,0.34568021039299207,-0.02990574340745683,-0.00648489935158373,0.22901422323617257,0.12268128682361262,0.08558060492599871,0.08396535056799102,0.12879262141431966,0.1892039591811071,0.22723957613052023,0.14740525593512396,0.4373651008627858,0.08074468172626212,0.18223993979542746,0.27618931696022075,0.16052663016700736,-0.009181461462604578,0.2419783904891583,0.026824614324705013,0.1805819513838164,0.0612495261114552,0.16442894534257574,-0.025355944746366148,0.24277872799515668,-0.11009972277486514,-0.05577371033272137,0.03910865693972506,0.3025214694039882,0.22660355183994088,-0.04317024535138426,-0.07378511175606269,0.11661530030521344,0.10926093940016951,0.09778361857004926,-0.039147855393584785,0.23405151463798946,0.4209423112406414,0.13890242660241647,0.08010709423648661,0.02629473180814322,0.10337647978737585,-0.02113391545117069,0.2722335784293101,0.28946024851968294,0.31752311377195763,-0.014340729810811538,0.08691941527528715,0.3374227903678669,0.012035020078411458,0.1022022991584373,0.09628895175967506,-0.042398506596783216,0.11136429562750155,-0.18822201866701638,-0.12885906881991596,0.2025104306280962,-0.03955174993129428,1.0,0.03805012542766779,0.18226980656737388,0.12873271098389677,0.3708194672530966,0.3597137575447184,0.14660309015648407,0.07612348470075779,-0.14337230628126998,0.43141406713614366,0.25164714077999895,0.06126211663810815,0.10841553983237678,0.3587428447851136,-0.07513631925743751,-0.06944436114919215,0.08535723123447544,0.08692083449314661,-0.035467825566199034,0.11006246008679607,-0.10088251208562234,-0.058184047044242404,-0.13924020950408045,-0.01018936871275473,0.03734238064377264,-0.03283787477098997,0.24656007426175255,0.07491960533017479,-0.020532323369475098,-0.027192135039959073,-0.047555614450008575,0.020639859635748867,0.09156379325013628,-0.04252737524004631,0.1824408402728351,0.3520785573297339,0.06282627635535618,-0.00440876794003303,0.23754684405062768,-0.07791174645624252,0.0025552934627879995,0.19421975334598068,-0.05942941944459136,0.12864087189013682
Vermis_3,0.8003896518854933,0.03212390597443871,0.5471690508579595,0.4978507919158655,0.634675209828287,0.14260244244921738,0.2731229304623821,0.32788539792263455,0.7977987400971925,0.8339582854738083,0.41893857834442755,0.7190703309652435,0.3296926966956532,0.8629501745684243,-0.2273361298502797,0.6099160671280943,0.03692188952131256,0.7268272820928736,0.8004328925202246,0.7181303596205281,0.8686233884807525,0.8188374661814546,0.539985119948102,0.7977469430440294,0.33296118954846976,0.18695261557331885,0.8007523929688177,0.5559310950979403,0.7465395724333932,0.5240388462158059,0.8699104395560481,0.8029698656216518,0.42889821079673146,0.731837180473112,0.5805869261003895,0.5733309753713719,0.8372032699606771,0.731978789886273,0.31564000230640255,0.613058936750612,0.7705381124462187,0.6047532489419213,0.46831335991271184,0.7315047979963113,0.7933486409980579,0.5041436746844987,0.7857598720676062,0.5148774118321497,0.6564851484996287,0.10650517270088582,-0.06631999471880824,0.47404029289771715,0.6543175041679263,0.7836445748496552,0.8683546690510376,0.7538181743735787,0.46172428256194553,-0.1596780169425866,0.4249261459216315,0.7442331627812998,0.17391684456938192,-0.10207033423291399,-0.030459315792114815,0.29981851674932947,0.7638702046736953,0.33037095724451,0.7173302349152746,0.6039442745505433,0.5866484314948599,0.5888578780597981,0.7834589916201675,0.03805012542766779,1.0,0.6723058953735521,0.6021194499223848,0.22626839422228742,0.09682885098362812,0.7070344677112264,0.29447215501804264,0.174542178312211,0.1577974136779421,0.46951369266326476,0.017003030997708734,-0.2336631478426856,0.12336398057142592,0.054552229509663513,0.6146199684501297,0.3161684523362925,0.29894748711142016,0.3464346449110185,0.6829052265120196,0.39861364500824203,0.3066762473501838,0.2921541544152674,0.3430425676519703,0.01637885444168181,0.6742179423819428,0.5684358319334876,0.46832101553676586,0.6242973144591337,0.590506715575006,0.45150997440847584,0.28186942001458604,0.16147821563992956,0.08987467484168443,-0.1180475530583714,0.4729158063703869,0.5688378782640555,0.7879269409423151,0.38214402888025933,0.02391054618242509,0.33900019467242776,0.7174422700676302,0.3007772589506122,0.6968164268313357
Precentral_L,0.8019865999042712,0.17086895185962644,0.6825120119002442,0.15691920675452992,0.5599841272970273,0.4519918500263353,0.21032744319783522,0.1529839191362923,0.7995643976211346,0.8466883785870215,0.16722596713135449,0.6231299472190663,0.6910005438208389,0.6436761506747768,-0.035081064661357686,0.5227551321766648,0.11670736393362591,0.8517010740911642,0.7315551188708473,0.6088816365866007,0.7374650299025,0.8542384261107699,0.44310265242725644,0.9239272014428815,0.3275068826125452,0.4830137456363384,0.8339978208851505,0.6042812680144137,0.9247011212868147,0.30801673717982103,0.6863639974334551,0.778826249518253,0.0641914922186193,0.9007878011792423,0.6621300446095146,0.43215116802578113,0.4503507698247066,0.8725648521958049,0.2610951135860578,0.46267236267539186,0.7468580086111095,0.8078386704354064,0.670506163030621,0.4767731195353682,0.6853863315809892,0.4992609981884414,0.762559541945158,0.6250972580875183,0.6017888968894676,0.22479804522839758,0.1962867708015293,0.3290688682579069,0.34447286873383787,0.7606237769727986,0.7554424899127336,0.6536522460132614,0.5613012894321897,0.10555517586966368,0.6517707068407816,0.7179753946826215,0.5110368498643686,0.1924658068962935,0.07742236766862734,0.5144201461633443,0.826813625546705,0.04914240638431653,0.5590292913598456,0.3350831223813998,0.5277719549299402,0.8328776091677169,0.6279316764578422,0.18226980656737388,0.6723058953735521,1.0,0.7098548811649158,0.6628856620626926,0.408274742231327,0.8205953609420202,0.3709095478909637,0.036503754673507895,0.44917850411633115,0.4216080882133549,0.1706145262087993,-0.022955401127752805,0.4247903347494861,0.1224414322013672,0.3911773714527345,0.14353565251021067,0.46059672314833855,0.35129672564609926,0.5910918023885214,0.2222714768727574,-0.004876013912951672,0.19377674426368827,0.25422609542127683,-0.23596434103941719,0.5990286595462688,0.6828933769747385,0.49470494240533164,0.4099218588487931,0.5647641578799711,0.3333257001987567,0.3276927738827989,0.15743539094114248,0.1115428565845696,0.008499971618550234,0.6616699150331998,0.5511009433198573,0.7217809335973993,0.41909469276278355,0.19477369368669586,0.45025079706017745,0.7675610480815469,0.11082732255240849,0.6846121310778921
