,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L
Temporal_Sup_L,0.26785872841131714,0.029306249107701087,0.23365741534050727,0.8919006474489222,0.49092210261122116,0.7079794298955976,0.26831319109575996,0.2957667366250933,0.754901214044383,0.5658024559050145,0.47643140016000385,0.3872843109386902,0.15827415404660664,0.27021845541467554,0.6328720376268588,0.28263127028637414,1.0,0.8016184793358007,0.47381960588464006,0.7550842536165657,0.3357834312511469,0.5057248592041234,0.8770753159849521,0.7397685154513789,0.2317370231437398,0.790724060091797,0.8002330422884615,-0.13850433129865364,0.4443807744495027,0.29805548179642277,0.3900840262648382,0.4310741468258939,0.04305687208070818,0.6082665806463524,0.8215990415874759
ACC_sup_R,0.1569965755383026,-0.003493230268792195,0.20567020875261613,0.6777361976829033,0.4266628378495783,0.7047626000154287,-0.0745674594986081,0.24691327026664187,0.6177120063620263,0.5246888677306382,0.33241046364049837,0.32869096362557804,0.1062172146539515,0.058155128941107456,0.5453298855473656,0.20637545379193378,0.8016184793358007,1.0,0.4742206886273409,0.6723468597234794,0.37044653296025204,0.42216110741710156,0.775402420371326,0.6149675498025816,0.09230212451225658,0.7096988207839676,0.6067050560475129,-0.20714734585616346,0.1301484002472353,0.08847377630933534,0.2076668532071658,0.44431213294544913,-0.03259740622278511,0.5401677793213194,0.6704051230880669
Thal_MDm_L,0.3272163187817155,0.42104416628407115,0.3737907310189485,0.4489257059948421,0.4392525233728281,0.3995237490621911,0.11107508936106468,0.17480964130444523,0.5448128048912959,0.4999215242278529,-0.05584842249820988,0.34173058869890965,0.020571374143287663,0.043078887595678565,0.13964664827663192,0.29830175790811303,0.47381960588464006,0.4742206886273409,1.0,0.5680828635436527,0.05953816692772648,0.15522859534422712,0.40910894654609065,0.4433309275457078,-0.27978147559362276,0.5902723562322407,0.5537970248199034,-0.13624818863021268,0.1446769277920677,0.09849416734567952,0.017886025584230705,0.3719455506878768,-0.04922500050331492,0.6855234791535468,0.5680140194560397
Precentral_L,0.30801673717982103,0.1224414322013672,0.3290688682579069,0.7675610480815469,0.4866738701280377,0.5277719549299402,0.408274742231327,0.17086895185962644,0.7098548811649158,0.6825120119002442,0.11082732255240849,0.45086429116301796,0.0641914922186193,0.4519918500263353,0.2222714768727574,0.27679057627057246,0.7550842536165657,0.6723468597234794,0.5680828635436527,1.0,0.1115428565845696,0.34447286873383787,0.7468580086111095,0.9356267067796263,-0.15393081519256302,0.7374650299025,0.7482113607216239,0.1924658068962935,0.517133066261807,0.44917850411633115,0.1706145262087993,0.284602313738847,0.18226980656737388,0.6764643948761159,0.9239272014428815
LC_R,-0.13232895613855625,-0.21850888532312643,-0.14569031087196468,0.17467033036064306,0.18312701820420907,0.20510452022942624,-0.05786700771411578,0.27315032280893925,0.10058011193682856,0.3388910490766111,0.32040903877460153,0.10317867551419539,-0.16317080586212548,0.07271771262875555,0.5777296555257341,-0.038773792854331496,0.3357834312511469,0.37044653296025204,0.05953816692772648,0.1115428565845696,1.0,0.1397142954905871,0.24680072800457564,0.1974814215637786,0.38182236780741025,0.06550449663349085,0.030658642286712244,-0.22995220500751712,0.027795334225213002,0.027450413497613253,0.5811741413691778,0.024656421872736752,-0.04252737524004631,0.053262521503770165,0.11813944231342595
Frontal_Inf_Orb_2_R,0.47815217514590974,-0.24234986165616737,0.5481047771920435,0.5375331105815135,0.49629479133284854,0.38768736105565316,-0.015754640588329916,-0.015129097767170089,0.3355604700398861,0.286141994987101,0.3063857029744699,0.03541671643302799,0.6785397612365001,0.05269132463598364,0.34177409184367075,0.5807783700780793,0.5057248592041234,0.42216110741710156,0.15522859534422712,0.34447286873383787,0.1397142954905871,1.0,0.585993140106867,0.3366597156745794,0.17427926836012383,0.6102781205176636,0.42349130679282004,0.056134317617505564,0.3608800518091776,0.12063483119275273,0.0972584837065201,0.11447176526233012,0.08010709423648661,0.46085858283907627,0.4963143056821769
Insula_L,0.2555493762382514,0.03093713228266127,0.2698032452356818,0.8083378271364171,0.4189037055910615,0.6929851402118599,0.21007172204941674,0.15873105417247688,0.673086925690418,0.5734683380283041,0.3902346687034887,0.27818154444876614,0.20136619295098268,0.2511007616444491,0.5210773144712018,0.3399558387534065,0.8770753159849521,0.775402420371326,0.40910894654609065,0.7468580086111095,0.24680072800457564,0.585993140106867,1.0,0.7188611381522946,0.14442895153153065,0.8124976327069722,0.7574572351445735,-0.084495476917869,0.41962943447578427,0.31133597200773955,0.2733243494399259,0.39918237626137787,0.03910865693972506,0.6012505125805409,0.8161124601697111
Postcentral_L,0.224656499814302,0.003914047458623137,0.21709897141010778,0.7440147883029654,0.49013164463823783,0.49180155704816153,0.5253503014556263,0.19385104076424287,0.6217312482962193,0.707453048862323,0.1611648461008858,0.4886133166129638,0.08382704455953441,0.5988619033622807,0.2546396827279515,0.12902105995819285,0.7397685154513789,0.6149675498025816,0.4433309275457078,0.9356267067796263,0.1974814215637786,0.3366597156745794,0.7188611381522946,1.0,-0.016796171863008323,0.6421381913916928,0.6729035019784702,0.2958086021733869,0.6080726147939004,0.569191562742059,0.2937107007764757,0.10222987791438579,0.21353626916654234,0.5567485212479678,0.871422945554763
Vermis_7,-0.03023387400146811,-0.3236083782417845,-0.2031686542003479,0.16895403411138324,-0.10593758028052704,0.05331383398885573,0.1908990936118017,0.29176959970639904,0.014011316384217746,0.05567800512585469,0.6592331602409641,0.08742210169189733,0.15993241314583576,0.15903643270605755,0.6813034416147207,-0.1702885927111652,0.2317370231437398,0.09230212451225658,-0.27978147559362276,-0.15393081519256302,0.38182236780741025,0.17427926836012383,0.14442895153153065,-0.016796171863008323,1.0,-0.034783714564293085,-0.026169361275030577,-0.1531220772108865,0.22612442895291754,0.17268981328337105,0.5708931500110397,-0.06980179436766439,-0.02532322640249847,-0.20685021920997335,-0.07603196561213796
Hippocampus_R,0.5939634422392638,0.19421316342428513,0.5953537758140764,0.7887084249705196,0.6580620628229085,0.5786339337788129,0.18617007896991927,0.1865331965648255,0.7559601783575489,0.5779196538186675,0.21261632072641506,0.36159031522614155,0.3097589024422221,0.08758424615102077,0.37121700255076295,0.5641287404680826,0.790724060091797,0.7096988207839676,0.5902723562322407,0.7374650299025,0.06550449663349085,0.6102781205176636,0.8124976327069722,0.6421381913916928,-0.034783714564293085,1.0,0.7838270597489043,-0.04313700947128046,0.3751846442376446,0.22611073662629036,0.0726672981151404,0.4383602627236111,0.08396535056799102,0.848961472023775,0.8177991906181019
Cerebellum_10_R,0.3748201144157833,0.20943713108013062,0.2990799640390302,0.7248825812241786,0.4820983606408697,0.5810661259827204,0.33727055377652077,0.1381980553636448,0.732807288750881,0.5208994991216227,0.2789198261830618,0.294652338603238,0.20174586218794685,0.2688984305055645,0.41351161645103385,0.47153522259938846,0.8002330422884615,0.6067050560475129,0.5537970248199034,0.7482113607216239,0.030658642286712244,0.42349130679282004,0.7574572351445735,0.6729035019784702,-0.026169361275030577,0.7838270597489043,1.0,-0.07883376030099813,0.4249437783374218,0.25258823193505486,0.13286445790991508,0.4610416865581241,0.08519748573241842,0.6738499530404365,0.8221037665632134
Parietal_Sup_L,0.14576835587877499,-0.20887732893426733,0.06762100973772928,0.09388109896162164,0.18476158951551758,-0.1518052209553402,0.48085390487615515,-0.22778080007798318,-0.09979629928251872,0.08432808177225762,-0.1481827956468579,0.16867072562686064,0.18909390313194116,0.5741425839195801,-0.39146811255641617,-0.0798564608579661,-0.13850433129865364,-0.20714734585616346,-0.13624818863021268,0.1924658068962935,-0.22995220500751712,0.056134317617505564,-0.084495476917869,0.2958086021733869,-0.1531220772108865,-0.04313700947128046,-0.07883376030099813,1.0,0.48989980500918917,0.5086264728311259,0.030526281820044694,-0.40467950253410584,0.3374227903678669,-0.05828951924619027,0.14269598658728372
Precuneus_L,0.33193639306602785,-0.167797453610769,0.19157033889940672,0.6399196066854332,0.41112808693861475,0.09609671175620899,0.8373805005259443,0.019574174417440623,0.36734227149226206,0.41922184234993604,0.18651754449756844,0.4836238523935226,0.3142469410569844,0.7911799473349782,0.1606823610147172,0.12784500346781527,0.4443807744495027,0.1301484002472353,0.1446769277920677,0.517133066261807,0.027795334225213002,0.3608800518091776,0.41962943447578427,0.6080726147939004,0.22612442895291754,0.3751846442376446,0.4249437783374218,0.48989980500918917,1.0,0.8575477569906652,0.41487108336536255,-0.13027117933098706,0.4176501300262388,0.27135129360801924,0.608358739315931
SupraMarginal_R,0.14437344505466707,-0.05039656605916483,0.03733870138037507,0.5269047866234499,0.35791930197026817,-0.05368742432933722,0.8372670884865747,0.01719210415340239,0.19437486919960234,0.4257001878507007,0.07692287300299117,0.5540801534370966,0.12105662660938016,0.818091819333736,-0.025418137490000763,-0.09687197365153405,0.29805548179642277,0.08847377630933534,0.09849416734567952,0.44917850411633115,0.027450413497613253,0.12063483119275273,0.31133597200773955,0.569191562742059,0.17268981328337105,0.22611073662629036,0.25258823193505486,0.5086264728311259,0.8575477569906652,1.0,0.40546758690164675,-0.2341987947428967,0.43141406713614366,0.16137891950911593,0.4619187251481498
Vermis_6,-0.09908481866039269,-0.22093217874298787,-0.31508921776504106,0.3907954918485134,0.06562303100010987,0.18537765799489142,0.46215465721312804,0.46813696468007493,0.2962967451506147,0.26726154375219485,0.4850800753261473,0.4503940626945453,-0.09747145876656652,0.4153909543976742,0.5790121741807707,-0.17601110324807492,0.3900840262648382,0.2076668532071658,0.017886025584230705,0.1706145262087993,0.5811741413691778,0.0972584837065201,0.2733243494399259,0.2937107007764757,0.5708931500110397,0.0726672981151404,0.13286445790991508,0.030526281820044694,0.41487108336536255,0.40546758690164675,1.0,-0.005017694718772266,0.06126211663810815,-0.06764319056453674,0.17783212380067637
Thal_PuL_R,0.18968258355334253,0.28920765533815435,0.21460725963392058,0.3260555514778032,0.09908207126016191,0.36883457523969054,-0.13682437835573208,0.20929865369320497,0.5433855112510653,0.0809320101598202,0.195988931091414,0.15158222911666341,-0.15699301886134165,-0.3080882267093185,0.3477133585068784,0.3762503717449949,0.4310741468258939,0.44431213294544913,0.3719455506878768,0.284602313738847,0.024656421872736752,0.11447176526233012,0.39918237626137787,0.10222987791438579,-0.06980179436766439,0.4383602627236111,0.4610416865581241,-0.40467950253410584,-0.13027117933098706,-0.2341987947428967,-0.005017694718772266,1.0,-0.07115108777536094,0.38801851808991955,0.3449013170823532
Occipital_Sup_R,0.16052663016700736,-0.07513631925743751,0.13890242660241647,0.19421975334598068,0.24200653883209472,-0.12885906881991596,0.3597137575447184,0.030079384202870135,0.12873271098389677,0.08320954137266409,-0.05942941944459136,0.32109879044778994,0.026824614324705013,0.2963491826440779,-0.10088251208562234,0.10639343976038151,0.04305687208070818,-0.03259740622278511,-0.04922500050331492,0.18226980656737388,-0.04252737524004631,0.08010709423648661,0.03910865693972506,0.21353626916654234,-0.02532322640249847,0.08396535056799102,0.08519748573241842,0.3374227903678669,0.4176501300262388,0.43141406713614366,0.06126211663810815,-0.07115108777536094,1.0,0.09437702527499645,0.22723957613052023
ParaHippocampal_L,0.6164085965383447,0.29963706891758307,0.6624448858210039,0.5994463054498969,0.6485213617029522,0.38911876528985845,0.14697917190528262,0.18037824020195026,0.6636547503498113,0.5906050539073447,-0.11266198265910048,0.35679450611226504,0.16995310512854964,-0.038244160164386413,0.17891746291315347,0.578523031883326,0.6082665806463524,0.5401677793213194,0.6855234791535468,0.6764643948761159,0.053262521503770165,0.46085858283907627,0.6012505125805409,0.5567485212479678,-0.20685021920997335,0.848961472023775,0.6738499530404365,-0.05828951924619027,0.27135129360801924,0.16137891950911593,-0.06764319056453674,0.38801851808991955,0.09437702527499645,1.0,0.7278866862470996
Supp_Motor_Area_L,0.42208941831043245,0.07661922524613954,0.40329143494147923,0.833515705211957,0.5904942727355548,0.5829643530779092,0.4165821568073531,0.0992743575923168,0.7370971818656566,0.6173698745918833,0.20017112079774793,0.405571359334475,0.1665262044613694,0.44510086268176785,0.327881966844672,0.40006656872158136,0.8215990415874759,0.6704051230880669,0.5680140194560397,0.9239272014428815,0.11813944231342595,0.4963143056821769,0.8161124601697111,0.871422945554763,-0.07603196561213796,0.8177991906181019,0.8221037665632134,0.14269598658728372,0.608358739315931,0.4619187251481498,0.17783212380067637,0.3449013170823532,0.22723957613052023,0.7278866862470996,1.0
