,Thal_AV_L,Frontal_Inf_Orb_2_L,Raphe_D,Thal_LGN_R,Temporal_Pole_Sup_R,Olfactory_R,Cingulate_Post_L,Frontal_Med_Orb_R,Occipital_Mid_L,Frontal_Inf_Oper_L,ACC_sup_L,Postcentral_R,Thal_MDl_L,ParaHippocampal_R,Thal_PuL_R,Vermis_8,Thal_PuA_R,Thal_AV_R,Cerebellum_Crus2_L,Cerebellum_3_L,Thal_VPL_R,ACC_sup_R,LC_L,Frontal_Sup_Medial_L,Hippocampus_R,Angular_R,Cerebellum_8_R,Frontal_Inf_Tri_R,Insula_R,Heschl_L,Precuneus_L,ACC_pre_R,Cerebellum_10_R,Frontal_Med_Orb_L,Red_N_R,Heschl_R,Cuneus_R,Paracentral_Lobule_R,Thal_MGN_L,Temporal_Inf_R,Thal_LGN_L,Thal_VL_R,Vermis_7,ACC_sub_R,Thal_VA_L,Fusiform_L,OFCmed_L,OFCant_L,Putamen_R,ParaHippocampal_L,Thal_MGN_R,Cerebellum_Crus2_R,ACC_sub_L,Calcarine_L,Cuneus_L,Temporal_Pole_Mid_L,Supp_Motor_Area_L,Paracentral_Lobule_L,Thal_MDl_R,Cingulate_Post_R,SN_pr_L,Red_N_L,Cerebellum_Crus1_R,Thal_PuI_L,Cerebellum_9_L,Thal_PuA_L,SupraMarginal_R,Postcentral_L,Vermis_6,Thal_LP_L,Pallidum_L,OFCant_R,Thal_MDm_R,Cerebellum_6_L,Thal_PuI_R,Thal_LP_R,Cerebellum_3_R,OFClat_R,Thal_VA_R,N_Acc_R
Frontal_Inf_Tri_R,0.3116379338546327,0.7169638162869204,0.20803372710534845,0.2989602239257828,0.6239841018533484,0.35367474792051556,0.4261555914723193,0.07289281407845241,-0.06128527663188813,0.906611458194864,0.8325591183662815,0.48668492474710984,0.1921720326141061,0.7301239264901652,0.2967179159991658,0.33486602462082055,0.3286281984132313,0.45972546790262486,0.2804209105545081,0.5527246780815323,0.49329004748801303,0.784044393891263,0.07951517025865122,0.8095021437896913,0.8391561130411777,0.11027953223597463,0.4601063180394223,1.0,0.9142419161500321,0.7208714229424511,0.4552578773656619,0.5904826676348216,0.7462793645689972,0.22136824868263943,0.6150644518103014,0.7300613009230842,0.24301887696672658,0.3220106257522605,0.21009557406721638,0.6982368509784255,0.6900727931053281,0.6425909084036793,0.06269357472477308,0.06873458739779896,0.489532341620721,0.808576442792188,-0.2789124163632971,-0.028242141285303383,0.6822400338960058,0.6453091901758075,0.26826390337496653,0.26690743012969126,0.18367196942126057,0.688540695868277,0.2403587962652127,0.06607598880050206,0.8712436578501619,0.3270713073160604,0.026009599122497076,0.77085649227607,0.295477113190531,0.5849658059843541,0.4576010378918348,0.124825730671051,0.4470755513188541,0.3226690182291765,0.3694657033942884,0.8228155236488911,0.2257282077155864,0.41527802525905355,0.36554647520172956,0.1982445258183219,0.07735533001976733,0.42470553821819607,0.22976468592208604,0.4681067304973181,0.6823198638144868,0.5238336179662277,0.46515780434341575,0.41198187257343816
Insula_R,0.2439789061970044,0.7609679418185276,0.08748119230880895,0.2915945356618845,0.6402434593687696,0.42926083180051344,0.523079333804779,0.19552627407995682,-0.009509582173178262,0.8714741634487586,0.7777256743430037,0.4634609205183804,0.17884164717436385,0.7010893249139313,0.29023000067219734,0.4288871191780265,0.3324078036032791,0.3723544770406384,0.3008684349692708,0.6112795090796833,0.5224394915398333,0.6912610770550449,0.03947292353673152,0.770490337349595,0.8323104665899318,0.14905420148106835,0.39545194894841235,0.9142419161500321,1.0,0.6559743566106061,0.5524580777808782,0.6330277778834751,0.7718099786139048,0.17123927305143588,0.6303678455021399,0.6741836762366187,0.3076518898638927,0.36181653175552503,0.4026010835132601,0.6270507692277355,0.635698345506182,0.6239999604983378,0.1812263660904325,0.15962350595517352,0.43761446932594766,0.7884114759418754,-0.15771882312894273,0.03851810736596696,0.6846273723577703,0.6198850731765785,0.34117611575228673,0.22291452079741322,0.1958994785359375,0.686937604780075,0.30383212064092774,0.10668584955394272,0.8391717760601451,0.37526187867296595,-0.023912353657872757,0.8085124882993933,0.3982448390030553,0.5766107082123167,0.3933984748779347,0.14988888484150456,0.3271412530057596,0.36364358303049743,0.3815815710132773,0.7256163885869283,0.25896121160696334,0.4326854882515049,0.39427245117396015,0.2882304876150729,0.09484554019061295,0.4246378184443228,0.3680939002403358,0.5294054565946071,0.727113893571497,0.5812792008558555,0.48443165561087886,0.2666410234002977
Heschl_L,0.18933715547183014,0.4268152712020277,0.2086001341930935,0.40731486714777754,0.48596055330236254,0.2394121832105395,0.5276984509688845,0.15859776970287798,-0.257891506844687,0.7404694302440009,0.5913688375853537,0.2076643736032837,0.42303739872244966,0.6900149411728932,0.555335015805764,0.3086608986689586,0.30165556087940876,0.5965969291009152,0.2878477045837309,0.6481609070518033,0.5736231033672846,0.6920258859818956,0.04313597346663368,0.6141411349427578,0.6916664771078318,-0.1921727735447975,0.47763461430141774,0.7208714229424511,0.6559743566106061,1.0,0.1336546889738614,0.49672986564537475,0.727823710047064,0.20581212645663347,0.5819063819776245,0.7652431805192698,0.03031009046175575,0.001638563762308362,-0.0630566524583129,0.6916463563282668,0.5495933302124819,0.6033789001245371,0.019546399290110303,0.004913404866514665,0.5050752736450767,0.7415705283853479,-0.12028705072545465,0.20133874482912517,0.7169359011630233,0.5895653443998308,0.1798878122033258,0.4173124795177717,0.025611256771866465,0.6245349377853144,0.00035190500488735827,0.2858939583923004,0.6900700585637239,0.005142443919343634,0.24401388598862894,0.6147221259646515,0.18174970187892836,0.3185270392077532,0.40978873238875113,-0.003479447626158096,0.5419423203624685,0.49256028399330654,0.05842020773182773,0.495528856274346,0.15142856259456222,0.49491204895618657,0.5121771287267032,0.14878837282670296,0.3348662959169548,0.3163831215237161,0.020040262265980942,0.4793289972196567,0.6009008267828311,0.3742249099369514,0.2699426897464361,0.4758154115781916
Precuneus_L,0.4836238523935226,0.4573031717748875,0.15404213985254994,0.07261812885823285,0.35930855174764187,0.3646605127454841,0.4115735999303058,-0.09161924476373622,0.20976345900989443,0.3940140678041085,0.34433566578841995,0.7848649838604762,-0.23324987661416138,0.2844849660694996,-0.13027117933098706,0.18651754449756844,-0.015332224898888533,0.05291754012508307,-0.06263513586678156,0.11241230757121294,0.1447770709406737,0.1301484002472353,0.1024255967882752,0.43041834741327883,0.3751846442376446,0.7437172991958033,0.2121642757995505,0.4552578773656619,0.5524580777808782,0.1336546889738614,1.0,0.03349486232192771,0.4249437783374218,-0.18663807662015275,0.3942274510350189,0.09609671175620899,0.7657368638171863,0.7911799473349782,0.3142469410569844,0.36734227149226206,0.22846804245178873,0.38865722149545484,0.22612442895291754,-0.06300046019971269,0.025118529365723914,0.4762502227016166,-0.12256665761794175,-0.19713931332633836,0.07903981461468586,0.27135129360801924,0.34401046194574353,0.10089454341831153,0.13497899962901674,0.721682662785057,0.8373805005259443,-0.07423399012886372,0.608358739315931,0.8794590007873987,-0.167797453610769,0.6663895897171386,0.33193639306602785,0.41922184234993604,0.32861965018340167,0.2707542153421792,0.14349016672740572,-0.01722300560964097,0.8575477569906652,0.6080726147939004,0.41487108336536255,-0.08938088325177052,-0.1936164878782121,0.0748114251028494,-0.0590425986861189,0.5457034966984481,0.3123945515137247,0.3292107978912726,0.31926470045601985,0.26468786261569066,0.5599992981179922,-0.10296912691639637
ACC_pre_R,-0.16931909351177124,0.7161231301124223,-0.27761940739443614,0.3159652231657435,0.6056006865273494,0.35513418363257454,0.4941076762992683,0.48657551804433863,-0.08316171067969538,0.6265703843159415,0.5988351054168506,-0.04129288837080196,0.25907987128223225,0.6048001210326963,0.3287395301316641,0.2541454947474816,0.5234547568168859,0.32304131393046,0.17000899312549927,0.696533424471993,0.5226970908708396,0.6143649579662662,0.14081667804838482,0.5480768964420729,0.6631911060822381,-0.3263940426785941,0.1308705737453564,0.5904826676348216,0.6330277778834751,0.49672986564537475,0.03349486232192771,1.0,0.5367705129695549,0.4352063915171693,0.4507144190531147,0.5787649029242766,-0.255931473583129,-0.16469216817082816,0.4987284356153552,0.38810899922078007,0.5139342907694397,0.3298390495971441,0.008193918469214809,0.6123198065403882,0.38178896345608215,0.4855178456410159,0.20106779934747723,0.44947431142127126,0.7449523955337799,0.5436972856670604,0.04511362608292552,0.2096089354852734,0.43501084871579093,0.18156275663335641,-0.3294509764985012,0.2251735210337382,0.505232055212477,-0.13102225347205598,-0.10518075275928453,0.48147961542398504,0.38065120770334154,0.23995450358828718,0.08397993041387376,0.04768997293803731,0.07832331083733657,0.48667166032766096,-0.19156196948521878,0.3031228854143868,-0.1361281479116809,0.5605941351609725,0.6144090099234673,0.6000811112589989,0.08076469703747487,-0.014932070586213467,0.371340321389869,0.25447791360068645,0.577368943373942,0.5723859212016059,0.12824745161322015,0.47185551556368766
Cerebellum_10_R,0.294652338603238,0.5288609764354916,0.11553057201894068,0.26292377216296914,0.6224433527458572,0.49808926608871795,0.6911903649079468,0.25932726490428604,-0.06306195322175831,0.7431289565860003,0.6507461831285617,0.3622349315950245,0.34361011679829734,0.7734944251404081,0.4610416865581241,0.2789198261830618,0.3295124371207092,0.5836073519549622,0.19507313371944018,0.6871344864082338,0.5135912350889251,0.6067050560475129,-0.00015367312815433833,0.668496750385502,0.7838270597489043,0.05054597762312174,0.49922721282927746,0.7462793645689972,0.7718099786139048,0.727823710047064,0.4249437783374218,0.5367705129695549,1.0,0.13577388363992576,0.8158941220039614,0.5810661259827204,0.3369099135605957,0.2688984305055645,0.20174586218794685,0.732807288750881,0.6367377920019301,0.6791882693488329,-0.026169361275030577,0.08477516974089638,0.5881633464686499,0.8129206791463005,-0.039871662365464355,0.16107835652848376,0.7497790515389886,0.6738499530404365,0.27977029439790796,0.3943589732513849,0.21723619441753417,0.6958699642745554,0.33727055377652077,0.24224259169364717,0.8221037665632134,0.3108920183174894,0.20943713108013062,0.790121300779001,0.3748201144157833,0.5208994991216227,0.4188840533569574,0.16596208218071867,0.5543227689830446,0.4282984968249633,0.25258823193505486,0.6729035019784702,0.13286445790991508,0.42600955440369775,0.5228754742938582,0.22722950846258513,0.45145130491496827,0.3779617513191923,0.14987481394436614,0.5224196219380469,0.7076892880362072,0.4496089929594534,0.5135425480692496,0.3118557283435746
Frontal_Med_Orb_L,-0.17984862127380258,0.24264394494108507,-0.10594908904438531,0.23142708183723534,0.4347837916839232,0.3541364498793964,0.3100194648977295,0.44173336950684033,-0.022329910230283176,0.2646513090932315,0.31004976519671373,-0.05343131975801958,0.1665661533655345,0.4904384359151128,0.2595141494483954,-0.3643828490908399,0.3980866716134656,0.30951274755287805,0.12022064909185957,0.2973382433653043,0.2683736146507887,0.1945090588828589,0.09147043133043663,0.3429652150318029,0.38685554170345415,-0.36581066044151545,-0.13224050716054192,0.22136824868263943,0.17123927305143588,0.20581212645663347,-0.18663807662015275,0.4352063915171693,0.13577388363992576,1.0,0.17239210835675048,0.15972929108043818,-0.28610261005226295,-0.3699792175395964,0.15362025065416565,0.17990021311871124,0.38116704335644497,0.04085390752926063,-0.46687675493819936,0.48555384692224063,0.4649877823836775,0.14389114737169792,0.4087605134098965,0.48304584837489467,0.5015073397478707,0.4844078574184367,0.09793327607512854,0.05066804461346166,0.37222435099415085,-0.16631807098118592,-0.3759904946852112,0.06949093401785221,0.23495597693460515,-0.14457722784085736,0.2573225850856267,0.17569390862379264,0.33923498153886494,0.013756983995832951,-0.09174410553284106,0.060752765404922145,-0.1363991813746026,0.2758016235254186,-0.2389392020549345,0.028182304639228196,-0.5143822352931579,0.36474675296947334,0.4975756597033524,0.5830741177419301,0.20372712455473996,-0.2230178523525575,-0.0023913087007688487,0.28305684103747925,0.3249660790088789,0.23344039947651177,-0.10170754595028468,0.25741627572315773
Red_N_R,0.37195323136954905,0.4877567983985293,0.14719698131403777,0.19258638754458232,0.6258353607775445,0.5515259133880459,0.7419298221606498,0.22904065492987918,-0.10116126029897679,0.6012313667762249,0.6390801191853125,0.36382925309253944,0.2922482088872804,0.7391368123838657,0.4234518222363142,0.1412015693709973,0.33591348994677217,0.5325598860496202,0.18078183373791423,0.640196213983482,0.5366354526406262,0.5646408188486166,-0.008158758949347242,0.5431649784379453,0.7313514890110461,0.1218652874299715,0.4724486014579411,0.6150644518103014,0.6303678455021399,0.5819063819776245,0.3942274510350189,0.4507144190531147,0.8158941220039614,0.17239210835675048,1.0,0.3864649497877579,0.22429368734544336,0.2023648351583106,0.15827034889754948,0.6819828590547854,0.6018414923427092,0.5759604622047463,-0.09004333164014518,0.08718573982066452,0.6133679139485183,0.7114666542187479,0.014113713333079057,0.18123406035217834,0.6682996650313334,0.6702648683971699,0.3021050199855453,0.42696223573209136,0.33805016479997285,0.603721891802832,0.3129157301468153,0.17710004668462753,0.7253161454109605,0.2856969118330227,0.30294174630027065,0.7847338026083609,0.3343217861850945,0.5819662537595988,0.43408797809708827,0.18423156302745225,0.4984497520320699,0.40795826792347584,0.2851465185590063,0.5824399297865465,0.06968568189692413,0.32102263281730176,0.44965299473716847,0.2153574564020343,0.5139017520637393,0.36037589280671856,0.14281440267816958,0.509519466036193,0.6489669383032338,0.3512222544024803,0.45646161586990275,0.3148737613993344
Heschl_R,0.07609500607651154,0.49230888668497236,0.14379111575613135,0.29132017400825094,0.44290563673485406,0.04352638622013517,0.31350506098572956,0.17702932886205733,-0.11723011612036867,0.7609023948705448,0.5281090640269935,0.09234448208143227,0.3246760234936333,0.5144400736172922,0.36883457523969054,0.36041790508863486,0.3840778317921666,0.41227516542329634,0.1537719527147276,0.546957169304834,0.4584998393092636,0.7047626000154287,0.04052311945971232,0.5719517581591549,0.5786339337788129,-0.20715373951820698,0.36979872898562,0.7300613009230842,0.6741836762366187,0.7652431805192698,0.09609671175620899,0.5787649029242766,0.5810661259827204,0.15972929108043818,0.3864649497877579,1.0,-0.09719219846819643,0.04098759537063731,0.12248961577686242,0.606407934951314,0.47897840614224796,0.485560562150848,0.05331383398885573,-0.008415107746386423,0.27559679812831234,0.5637996851605573,-0.20179659324882554,0.17423600172829365,0.66136261876909,0.38911876528985845,0.04103249108580622,0.33211787552641536,-0.0744586771005139,0.46054423713560083,-0.1451260608781145,0.18905756149978445,0.5829643530779092,-0.03256849296644638,-0.06760997724788727,0.4801804711908068,0.0018223485262918488,0.2246814063312481,0.2797848746043243,0.03538783502248267,0.409902469278845,0.3876023792139206,-0.05368742432933722,0.49180155704816153,0.18537765799489142,0.4729147797055262,0.4524981368611539,0.11984873546683542,0.056426719271501,0.1495704424648484,0.12863933222710078,0.2746610956786339,0.44313524375108126,0.381320928325922,0.17897196506729757,0.46863609551824803
Cuneus_R,0.4536930431541189,0.0992282500368216,0.1865363906841262,-0.06519749774693083,0.13816231877860968,0.2712245978991957,0.1844006659345266,-0.226588300086999,0.19167564550657587,0.20266960822056262,0.1077534044882609,0.6550731566981352,-0.1518850058522047,0.1814333178631398,-0.11749197323017374,0.10186648107387491,-0.09780627609688793,0.12772494721144007,-0.1195040150131007,-0.08327369725683545,-0.041493385949857825,-0.05473368856109967,0.032052854974537914,0.3029260076669605,0.19459847206156522,0.6258523804932988,0.23401542475942383,0.24301887696672658,0.3076518898638927,0.03031009046175575,0.7657368638171863,-0.255931473583129,0.3369099135605957,-0.28610261005226295,0.22429368734544336,-0.09719219846819643,1.0,0.7404583502140871,0.012261589006236978,0.28517033159473754,0.09117166733809955,0.3379186291412345,0.0938160029254337,-0.21541967414773858,0.06509357407877242,0.38112287945797213,-0.15022661377835936,-0.30026460687850026,-0.07568788398833931,0.16757567864006595,0.2464350573377768,0.07704610830703568,-0.0467352847953395,0.5817858370385183,0.8731475635564346,-0.1373357225568773,0.4432728361941099,0.7870880442219016,-0.010623215642164603,0.4252563010066765,0.2865757747810969,0.34157920355606763,0.26901672403390803,0.17810045605561806,0.28607393065649217,-0.16921624032254176,0.735005780132935,0.4784021524081245,0.3742063658870214,-0.2130033186354339,-0.2850226721516411,-0.07776124028951868,0.02575551558099606,0.5361796955718059,-0.005406759701391342,0.2909968568042508,0.17071349029722993,0.08794375514164472,0.5449532090196045,-0.21519780540928463
Paracentral_Lobule_R,0.29934437897921196,0.14821647953142159,0.2994300020353011,0.07321805376343817,-0.01988093849342187,0.08357288198171672,0.11091584233242736,-0.15880538809496025,0.2647496260751905,0.30691340840783593,0.13276992064465015,0.8015945625009611,-0.20111605875997715,0.018218104680205814,-0.3080882267093185,0.1977621107832685,-0.01223472704779191,-0.16006502927519667,-0.2374348987424825,-0.17016280140907258,-0.009626398115353148,0.058155128941107456,0.007630656973541905,0.36393998314822085,0.08758424615102077,0.6692239369776888,0.03548437054660159,0.3220106257522605,0.36181653175552503,0.001638563762308362,0.7911799473349782,-0.16469216817082816,0.2688984305055645,-0.3699792175395964,0.2023648351583106,0.04098759537063731,0.7404583502140871,1.0,0.1318900338476882,0.08005427569825263,0.1263331584331019,0.19178775263921075,0.15903643270605755,-0.3318487400703509,-0.120383782755724,0.24223237551666935,-0.2345401931093755,-0.27760458155193335,-0.062314738094658206,-0.038244160164386413,0.40010371591118,-0.17652481438903414,-0.19636390172645676,0.5489660898463746,0.7847881871172007,0.0951408925074712,0.44510086268176785,0.8634418867117895,-0.20517463511700776,0.3843467374215962,0.04780889390461745,0.3866815180128087,0.11467793591535125,0.2739768377673197,0.13825829317470362,-0.12220451580241422,0.818091819333736,0.5988619033622807,0.4153909543976742,-0.1274748570847641,-0.19011033583807355,-0.12765123843716528,0.03441317289740022,0.36837234064656027,0.23115656704399856,0.05601421732555492,0.11906716221662549,0.037615063690465245,0.34866102865108617,-0.16807618097705457
Thal_MGN_L,-0.11367347654048461,0.5179035639232008,-0.37557774983664666,-0.006673944636863883,0.37906702258652747,0.22931604066643557,0.21912589718691683,0.28826997274538807,0.2672910783906904,0.22355806057540406,0.23658591848198135,0.1197445449950255,-0.05922132731874441,0.14538091558985322,-0.15699301886134165,0.17825128802235254,0.20823792536027247,-0.08356592685738035,0.009798734532773377,0.2916848625302368,0.2636992365215602,0.1062172146539515,-0.0868044906632189,0.22113367865620204,0.3097589024422221,0.14920139602047197,-0.19627585349298918,0.21009557406721638,0.4026010835132601,-0.0630566524583129,0.3142469410569844,0.4987284356153552,0.20174586218794685,0.15362025065416565,0.15827034889754948,0.12248961577686242,0.012261589006236978,0.1318900338476882,1.0,-0.01094859559840896,0.1740697239080823,0.0559956983566214,0.15993241314583576,0.5061473275406736,0.06301603177872192,0.08444262857101272,0.22049710553534574,0.1384936223465438,0.2565134413307773,0.16995310512854964,0.13189203036395056,-0.19569319702513444,0.2684782891363985,0.011500205765644677,0.0072954976390625795,-0.1053217240629354,0.1665262044613694,0.17521546514777672,-0.2311031222333215,0.28368907314331016,0.42861785600134894,0.1120388711404149,-0.14421364734797934,0.3430866656110982,-0.3151283614994491,0.25660087951364,0.12105662660938016,0.08382704455953441,-0.09747145876656652,0.1999540469840315,0.23838900316296638,0.4044668612985132,-0.20672959984246966,-0.12207834900312611,0.5077841301054096,0.19121046455358545,0.32538762525450005,0.30654943712323157,0.07740875365961591,-0.12880536860231637
Temporal_Inf_R,0.5507515673525768,0.5303851159621323,0.16474582600688234,0.08445861521539613,0.6905321124685757,0.391183745260938,0.5576100224728874,-0.02170470811969741,-0.19653594747409275,0.6391782314283692,0.6305564361500867,0.21706704074848415,0.21053016680802164,0.7410021121796359,0.5433855112510653,0.24511427974602645,0.15631249977373823,0.7119960486017928,0.2510640395992788,0.6132728106222322,0.374587078114584,0.6177120063620263,0.05095181212869334,0.5215288724281213,0.7559601783575489,0.1115573973178477,0.7497986928884529,0.6982368509784255,0.6270507692277355,0.6916463563282668,0.36734227149226206,0.38810899922078007,0.732807288750881,0.17990021311871124,0.6819828590547854,0.606407934951314,0.28517033159473754,0.08005427569825263,-0.01094859559840896,1.0,0.5154000749359005,0.70355585841274,0.014011316384217746,0.04602799331393473,0.5220125978689503,0.7996275086489444,-0.19976871773374738,0.0580589678414614,0.5641262865088342,0.6636547503498113,0.022034316636189252,0.7159242367276598,0.25291558246319934,0.7144972093191793,0.2933219575787572,-0.05882782325910739,0.7370971818656566,0.19607296912023117,0.19728248890849487,0.7333928768033784,0.33866777644508766,0.36721124721349524,0.7257710360452813,0.006986301223530608,0.6712153812165155,0.1975718200820762,0.19437486919960234,0.6217312482962193,0.2962967451506147,0.24093085334734893,0.19516988657554507,0.1397690155785874,0.12248353171296184,0.5402134158718448,-0.05137610105568071,0.4845866016996449,0.5830949786275499,0.4407568012010996,0.6170373302624337,0.40595046868056356
Thal_LGN_L,0.20379607645797657,0.5117688374130895,0.10592940048428232,0.3273584168455372,0.5303152167779427,0.41692477835082187,0.4499450912010861,0.25538789528330913,-0.05863523267891312,0.6958626716429397,0.692126240142143,0.3159234967512499,0.2379394595090338,0.6479788308370638,0.37063213206045154,0.028718706741646165,0.3960813850256184,0.4695148709511758,0.16787622405451388,0.5541640178591539,0.4909338624398283,0.6329558882074452,-0.01254454394488935,0.6795872776138829,0.6790126086228607,-0.0962250336222945,0.2341408159667446,0.6900727931053281,0.635698345506182,0.5495933302124819,0.22846804245178873,0.5139342907694397,0.6367377920019301,0.38116704335644497,0.6018414923427092,0.47897840614224796,0.09117166733809955,0.1263331584331019,0.1740697239080823,0.5154000749359005,1.0,0.4161926330601842,-0.2754298018435343,0.07251229373953014,0.6198423029901143,0.5754921808837894,-0.0454211651410059,0.14104053138288064,0.7238990311541375,0.566222582062301,0.36837118515250133,0.1567713171074703,0.20030408277327139,0.38069196118258514,0.06119169144912643,0.1198436550282614,0.7011728659743391,0.19580468915370539,0.14350933999739152,0.6029336340528892,0.263525908663399,0.42720665223280124,0.22189806466441236,0.12403554506505876,0.2624879877307567,0.3948379975446229,0.1562272401090002,0.596310645034779,-0.15151033231299318,0.4281821020333429,0.5217592088448418,0.29905535254952637,0.33672715951734733,0.0992455627179662,0.16453914704814343,0.3684533195367282,0.6383876081258435,0.44606653395004753,0.27323593572612576,0.278262054213158
Thal_VL_R,0.6388944233249857,0.5175392515527213,0.281007333967255,0.06023274909511175,0.6273005573045022,0.365935360902993,0.443779004730869,-0.21072845903511062,-0.03006595688874192,0.5737545331548944,0.653313933066779,0.3025686731096599,0.2170486959319257,0.6962423640337331,0.34783525228920653,0.13280833274119486,0.1095524000502158,0.7187302838263344,0.2571672356999984,0.4800517241901602,0.4134471054068325,0.5959421002168896,0.26195459710078794,0.5795015572909966,0.7029776097648653,0.2329445180581437,0.6240434134340276,0.6425909084036793,0.6239999604983378,0.6033789001245371,0.38865722149545484,0.3298390495971441,0.6791882693488329,0.04085390752926063,0.5759604622047463,0.485560562150848,0.3379186291412345,0.19178775263921075,0.0559956983566214,0.70355585841274,0.4161926330601842,1.0,-0.023651196795774005,0.0026561399216596233,0.509216836495901,0.8119656582142085,-0.30715665029458894,-0.21202808444737756,0.4542126497008046,0.7044590409733595,0.07906025715277071,0.5469015483735767,0.35374215582549867,0.6846556183718691,0.3582461449559563,-0.0899586914899555,0.6824670028650747,0.23561691062231316,0.2847516428779864,0.6702007373060967,0.3730605229471413,0.6226789338104979,0.5940534381236268,-0.06111720266187568,0.5800635305096884,0.3234333769748318,0.31518040915741097,0.6485340066880143,0.3123975512825803,0.32058057650655103,0.13829340835753284,-0.005301911361037338,0.08413063518283301,0.5943350369346343,-0.1088795291595087,0.4822001024465687,0.5100934266568036,0.39003512030729526,0.7796644405628091,0.4300402567997229
Vermis_7,0.08742210169189733,0.18357279968698004,-0.06991879750136494,-0.01941368370961252,-0.11844940586289844,-0.19676864467478491,-0.1399390697234915,-0.23051245953891036,-0.1639760877202383,-0.053480803528507384,-0.007479533282540889,-0.00720305466585918,-0.22610100498899918,-0.23816195376135932,-0.06980179436766439,0.6592331602409641,-0.36850523907371546,-0.3287474246063935,0.15309800551468852,-0.0007620226482430945,-0.0495302720188877,0.09230212451225658,-0.06722906629745522,-0.21533902133362218,-0.034783714564293085,0.2612509060571775,0.2876770165599408,0.06269357472477308,0.1812263660904325,0.019546399290110303,0.22612442895291754,0.008193918469214809,-0.026169361275030577,-0.46687675493819936,-0.09004333164014518,0.05331383398885573,0.0938160029254337,0.15903643270605755,0.15993241314583576,0.014011316384217746,-0.2754298018435343,-0.023651196795774005,1.0,-0.032421747957967456,-0.3882197658972009,0.06792500722529174,-0.31486637976680526,-0.23118105424130816,-0.28868439174932065,-0.20685021920997335,-0.09545992518100964,0.10085595441637152,-0.2203331851240824,0.2834975763176554,0.1908990936118017,-0.13068020221013615,-0.07603196561213796,0.0016002310861059385,-0.3236083782417845,0.027555301165869343,-0.03023387400146811,0.05567800512585469,0.31467042319262856,-0.09606737840146796,0.05351121173316567,-0.1261841610475312,0.17268981328337105,-0.016796171863008323,0.5708931500110397,-0.16887596783448533,-0.33039449834852475,-0.24153150454429254,-0.3941984800438141,0.4047986436282185,0.321393753593989,-0.09538534895406175,0.006566575388280599,0.18452528770169177,0.10467232958028556,-0.2341796948436759
ACC_sub_R,-0.2669049248041208,0.3841480744311984,-0.5433346370615167,0.029858249482446926,0.4663768889481961,0.38929801443457723,0.31566941896900114,0.335060996366373,-0.03507311683191233,0.06592645559613178,0.18048095972503506,-0.20785899122090717,-0.01937313591250007,0.33785090239641385,0.08935564029849394,-0.05657805341397515,0.30092966041868424,0.1297598198463184,0.04601607429082436,0.3926449503032513,0.19329082799834796,0.06387831013668735,0.10884829001946669,0.1638009347154307,0.3307158448400049,-0.2081009507720748,-0.13187538219851175,0.06873458739779896,0.15962350595517352,0.004913404866514665,-0.06300046019971269,0.6123198065403882,0.08477516974089638,0.48555384692224063,0.08718573982066452,-0.008415107746386423,-0.21541967414773858,-0.3318487400703509,0.5061473275406736,0.04602799331393473,0.07251229373953014,0.0026561399216596233,-0.032421747957967456,1.0,0.24790617601912807,0.08674105184787069,0.4694635033029488,0.4613583385709501,0.29809946299036366,0.4047343077337597,-0.1363543980489756,0.07652414839757128,0.59082596707869,-0.17771627872788884,-0.31769672572737234,-0.09299149163091217,0.09606347819199397,-0.17342419836541023,-0.0039786596450875405,0.13887403704856974,0.6076397653228598,-0.010093219144872191,-0.12480115488289023,0.04742330316642447,-0.26066380296739594,0.24442889558433528,-0.2602155518641121,-0.12136953207687992,-0.33166492066040154,0.2818521439443476,0.31824488401584067,0.7430260575925788,-0.08681101544273485,-0.14793488425457896,0.20924664110395047,0.18594735774779048,0.33182592068821526,0.44266770610148287,0.006671353223393947,0.17612232540548148
