,ACC_sup_L,Temporal_Inf_L,Thal_LGN_L,Thal_VPL_R,Thal_VA_R,Occipital_Sup_R,Thal_LP_R,Frontal_Sup_Medial_R,Temporal_Pole_Sup_L,Occipital_Inf_L,LC_R,Thal_PuA_L,Occipital_Inf_R,SupraMarginal_R,Cerebellum_9_L,Thal_IL_R,Cingulate_Mid_R,Frontal_Mid_2_L,Thal_PuM_R,Cerebellum_10_R,Frontal_Sup_2_L,Cerebellum_3_L,Thal_AV_R,Vermis_3,Insula_L,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_L,Cerebellum_4_5_R,Thal_PuM_L,Thal_LP_L,Frontal_Mid_2_R,Angular_L,ACC_pre_R,Cuneus_L,Rolandic_Oper_L,Temporal_Pole_Mid_R,Frontal_Inf_Tri_R,Frontal_Med_Orb_L,Postcentral_R,Temporal_Sup_L,ParaHippocampal_L,ACC_sup_R,Raphe_D,Thal_PuL_R,Vermis_7,VTA_R,Cerebellum_10_L,OFCpost_R,Occipital_Mid_R,Precentral_R,ACC_sub_R,Thal_MGN_L,Fusiform_R,Vermis_8,Hippocampus_L,Thal_LGN_R,Parietal_Inf_R,Thal_VPL_L,Cuneus_R,Red_N_R,Supp_Motor_Area_L,Frontal_Med_Orb_R,VTA_L,Rolandic_Oper_R,Cingulate_Mid_L,OFClat_L,Cerebellum_9_R,Heschl_L,Cerebellum_6_L,Frontal_Inf_Orb_2_L,Occipital_Sup_L,Cerebellum_7b_L,Frontal_Sup_Medial_L,Parietal_Sup_R,Pallidum_R,Cerebellum_6_R,ACC_sub_L,Rectus_R,Precuneus_L,Calcarine_L,Cerebellum_Crus2_L,Calcarine_R,Temporal_Mid_L,OFCmed_R,Heschl_R,ACC_pre_L,Cerebellum_3_R,Parietal_Inf_L,Cerebellum_8_R,Thal_MDl_R,Fusiform_L,Thal_MGN_R,OFCpost_L,Temporal_Pole_Mid_L,Supp_Motor_Area_R,Putamen_L,Vermis_1_2,Thal_MDm_L,Temporal_Mid_R,Thal_PuL_L,Olfactory_L,Thal_PuA_R,Paracentral_Lobule_L,Thal_VA_L,N_Acc_R,N_Acc_L,Caudate_L,OFClat_R,Precentral_L,Olfactory_R,SN_pr_L,Temporal_Pole_Sup_R,Cerebellum_Crus1_R,Temporal_Sup_R,Cingulate_Post_R,SN_pc_R,Caudate_R,Putamen_R,OFCant_R,SN_pr_R,Thal_IL_L,Thal_MDm_R,Lingual_R,Thal_VL_L,Thal_AV_L,Hippocampus_R,Occipital_Mid_L,Amygdala_R,Cerebellum_Crus2_R,Lingual_L
Frontal_Med_Orb_L,0.31004976519671373,0.1783051457112032,0.38116704335644497,0.2683736146507887,-0.10170754595028468,-0.02763518631915627,0.28305684103747925,0.3730847375968667,0.14500550681243776,-0.22315648636853844,-0.24013527297765147,0.2758016235254186,-0.23847698369621836,-0.2389392020549345,-0.1363991813746026,0.17087193076855012,0.2622733331915788,0.3647592895071069,0.2609827159567855,0.13577388363992576,0.42791838875244576,0.2973382433653043,0.30951274755287805,0.3414787865870202,0.18624219249291132,0.25842707118684305,0.2611536642950135,0.28518283314883425,0.023367568755841863,0.36474675296947334,0.433184595878395,-0.056472931265099856,0.4352063915171693,-0.3759904946852112,0.21165804732656593,0.5410401995710038,0.22136824868263943,1.0,-0.05343131975801958,0.04677577735602733,0.4844078574184367,0.1945090588828589,-0.10594908904438531,0.2595141494483954,-0.46687675493819936,0.4025452580623935,0.03163306465472571,0.6184558254300039,-0.3288732697881414,0.15623129378919662,0.48555384692224063,0.15362025065416565,0.2306261617593318,-0.3643828490908399,0.28164653971057274,0.23142708183723534,-0.34608103608574997,-0.18814641747921437,-0.28610261005226295,0.17239210835675048,0.23495597693460515,0.44173336950684033,0.2001411739178273,0.23709655053744794,0.21632908536127785,0.2999486642594655,0.07960947767318245,0.20581212645663347,-0.2230178523525575,0.24264394494108507,-0.2389706981621208,-0.14360448152497335,0.3429652150318029,-0.10986434783830565,0.48794810256365256,-0.024565059187746055,0.37222435099415085,0.5741567839353876,-0.18663807662015275,-0.16631807098118592,0.12022064909185957,-0.20902248798269085,-0.004167447559455662,0.4013487029261246,0.15972929108043818,0.6300527934712834,0.3249660790088789,-0.2393669191965611,-0.13224050716054192,0.2573225850856267,0.14389114737169792,0.09793327607512854,0.3203240226262333,0.06949093401785221,0.2168552285418853,0.4378370002001154,0.280289021277595,0.2787451823673957,0.010065547165830219,0.00874420307300636,-0.02905582989777998,0.3980866716134656,-0.14457722784085736,0.4649877823836775,0.25741627572315773,0.3567594809395136,0.4201950652224856,0.23344039947651177,0.2020028509875876,0.3541364498793964,0.33923498153886494,0.4347837916839232,-0.09174410553284106,0.059835777481699576,0.17569390862379264,0.1739769535133602,0.33183331647055153,0.5015073397478707,0.5830741177419301,0.22172610018290873,0.16352736105739388,0.20372712455473996,-0.04258429905383036,0.009542361782150894,-0.17984862127380258,0.38685554170345415,-0.022329910230283176,0.4716480752480174,0.05066804461346166,-0.08761961171184984
Postcentral_R,0.34304256409863143,0.3323785524828478,0.3159234967512499,0.27134118998004597,0.3257180661676373,0.3952197883600212,0.2705986642360832,0.44198751447455303,0.2512654180672019,0.3089855485762659,-0.031147985546875992,0.0316528319246214,-0.14910466859189045,0.9235189683262385,0.12909917789179773,0.2739286462069717,0.5332925319682839,0.2607147134499882,0.42815176509787645,0.3622349315950245,0.4066464315274155,-0.007046555400255944,0.06423852829014881,0.28909368820542825,0.3966989431753396,0.12644914347729128,0.4762568752014146,0.18583475567339783,0.1941360936305593,-0.012946444514637513,0.49130381213348634,-0.050524590947172626,-0.04129288837080196,0.7136480043460821,0.3734226144343658,-0.04684949874334945,0.48668492474710984,-0.05343131975801958,1.0,0.3417101376841857,0.2531154160975196,0.18260452819449322,0.3767053839551491,-0.17703700365005054,-0.00720305466585918,0.050778679609842274,0.6049197605228122,0.09670646241715498,0.5208754329255532,0.8616223103141649,-0.20785899122090717,0.1197445449950255,0.402264481279695,0.02194668070288399,0.36177988662171345,0.24442657509931476,0.6606475638761895,0.43768949657026823,0.6550731566981352,0.36382925309253944,0.5810827343089834,-0.062240421553038223,-0.02397503108759842,0.4066087693054254,0.6624568456025546,0.3693866057362261,-0.09114118550971072,0.2076643736032837,0.3628976872063445,0.2685159335319401,0.25430616965414204,0.3389465845727141,0.5225808723728673,-0.019773922501426587,0.2599615330875074,0.2623182262195391,0.01974490875853246,0.18021973195837557,0.7848649838604762,0.57662594415807,-0.12709754574312138,0.6387230050350228,0.35639331729914386,-0.09011432398285896,0.09234448208143227,0.0862123937905573,0.24570338437822475,0.7310776341737848,0.02374573560558081,-0.002249058117916104,0.4006430751597666,0.5310340343520081,0.185574603344094,0.061935640052121384,0.6700685372912311,0.28790549297482126,0.19833050641494362,0.20805529712648047,0.42325513962328415,-0.016472316175524117,0.33451540602308555,0.06993740667570279,0.861908218341448,0.16119121286537533,-0.004915544994562297,0.25117591638780806,0.15277826708884315,0.007821294903004363,0.568350887330049,0.2640785269452688,0.1640589496514605,0.1813971031132386,0.12493049752801567,0.5335799957124806,0.5498780489075822,0.3262700604415707,0.3250323988475862,0.1721397293368242,-0.009907362651829102,0.2366771742804546,0.44614555649555315,0.14974877087825803,0.5423802396588262,0.5065137432364903,0.4006524365762413,0.30982953326430585,0.24215355762040863,-0.013796612815946123,-0.16456266483687285,0.29907177066000856
Temporal_Sup_L,0.7969398093199701,0.7520926046771179,0.5910462883656904,0.5041991754668474,0.5656596516931378,0.04305687208070818,0.4410532744992091,0.7321909111405286,0.37961808531753033,-0.12074561384999724,0.3357834312511469,0.36614788200247805,0.2957667366250933,0.29805548179642277,0.5455020214331827,0.5337968115533589,0.7731602846134971,0.8559083968880182,0.6013406648921854,0.8002330422884615,0.7801561674029489,0.6552986028619192,0.45578269219573087,0.7702589005491738,0.8770753159849521,0.5057248592041234,0.8920551331546146,0.8455008030757242,0.7145339001963297,0.39129154513144815,0.770439576327627,-0.05203255447537745,0.5418271458043659,0.26831319109575996,0.8457765484462668,0.13833817113910818,0.8678254892521136,0.04677577735602733,0.3417101376841857,1.0,0.6082665806463524,0.8016184793358007,0.19950272052312312,0.4310741468258939,0.2317370231437398,0.4670670751598824,0.6993751150518336,0.23365741534050727,0.010994118967974741,0.6142192547113597,-0.003235455118018998,0.15827415404660664,0.8346188926265927,0.47643140016000385,0.8070837610490255,0.298379975012386,-0.19991034583448458,0.5395327297651465,0.23582968505957871,0.673284199151404,0.8215990415874759,0.010497501887215543,0.3659737188616886,0.7953785853227371,0.7610372293309287,0.49092210261122116,0.5703837387348065,0.790490530033325,0.5608398052543593,0.6906003721252518,0.04071355712717829,0.244536108820836,0.6714591424687995,0.23669590558354048,0.4583237245313699,0.7527433251577356,0.15007909141928075,0.36822290762498233,0.4443807744495027,0.7977235824727867,0.3365193919666018,0.6727677631017404,0.8724590603496829,-0.296297646877638,0.7079794298955976,0.40115952941569655,0.7055288722107216,0.4326588216858003,0.6285772630659664,0.029306249107701087,0.8615808993633493,0.17213388557344422,0.6031718383577882,0.13888309152757747,0.7766386101751376,0.6196704406180672,0.5795266829981127,0.47381960588464006,0.7952628284428377,0.39522543960768425,0.5479036478372757,0.22409206444754154,0.22723805202508024,0.4167148208124265,0.3679685813434522,0.3848866327226015,0.7026589895169685,0.5761043825981863,0.7550842536165657,0.29909412378597267,0.26785872841131714,0.6090801329755837,0.6011154815820164,0.8919006474489222,0.7716952586566082,0.5855508353994138,0.8078127524866595,0.6217382401777197,0.09467083272472847,0.5460856651573456,0.463696250182129,0.13563912215179094,0.861113934534756,0.666450439703631,0.3872843109386902,0.790724060091797,-0.17772590304682875,0.28263127028637414,0.4492499247688052,0.8079163308932681
ParaHippocampal_L,0.7282519445848147,0.6651425904426881,0.566222582062301,0.5102395169898286,0.5672310676167209,0.09437702527499645,0.5517831705296218,0.6817942889720074,0.3562926121343887,-0.17437522798868393,0.053262521503770165,0.4414325046673055,0.18037824020195026,0.16137891950911593,0.39281653588546067,0.5448442349948358,0.7188003686889067,0.7445142896086616,0.511827661586458,0.6738499530404365,0.7252892485800085,0.6383273769768276,0.664580520888999,0.7377671628567255,0.6012505125805409,0.46085858283907627,0.6820283406045746,0.7945423717648668,0.5564129777250194,0.4857160384993322,0.7177332767165467,0.0001828589897431367,0.5436972856670604,0.14697917190528262,0.5578469186477482,0.31917653665185974,0.6453091901758075,0.4844078574184367,0.2531154160975196,0.6082665806463524,1.0,0.5401677793213194,0.0931511464366746,0.38801851808991955,-0.20685021920997335,0.7079902265585063,0.5973183528858296,0.6624448858210039,-0.0804181426366495,0.5774262062299871,0.4047343077337597,0.16995310512854964,0.7849622029268921,-0.11266198265910048,0.8076288936207012,0.19244293132236526,-0.28035429417584284,0.3893339588236242,0.16757567864006595,0.6702648683971699,0.7278866862470996,0.058383794383389885,0.4107546972039367,0.5213115846494903,0.6450238822910147,0.6485213617029522,0.562537420029656,0.5895653443998308,0.3977917324409582,0.587675506334059,-0.12370819227185954,0.26778426307876446,0.6477498256603926,0.13886099604794142,0.5731629398860508,0.6006771657697773,0.603932804245383,0.701557676210809,0.27135129360801924,0.5125331255940464,0.36396717918029575,0.46938195100511015,0.6419443436787159,0.12350340406274418,0.38911876528985845,0.4594579659389275,0.6956933828581712,0.23892813001971858,0.4503001513340008,0.29963706891758307,0.7743960454861809,0.1815736466481272,0.6005393221417725,-0.08726864536226987,0.7133729071040525,0.6743906325723261,0.662711417731408,0.6855234791535468,0.5917076209503123,0.3394986041642825,0.4896076124595598,0.29331495480495323,0.13339163548217745,0.7043355326121336,0.4752000896659037,0.5089262208642544,0.6831223072662428,0.45070928582664915,0.6764643948761159,0.5827318843777888,0.6164085965383447,0.7743905405148587,0.4668061441886186,0.5994463054498969,0.7192171929229592,0.6715744135301172,0.786037112819397,0.6264472969357826,0.35504305660787827,0.5634969918151173,0.5176079296156338,0.21369340176102053,0.6039428361057124,0.5825864919652779,0.35679450611226504,0.848961472023775,-0.15857661535097992,0.578523031883326,0.4898284377001685,0.5790197767453639
ACC_sup_R,0.8116147035088236,0.6280526289641043,0.6329558882074452,0.5210061821621925,0.4202824063604385,-0.03259740622278511,0.2824803926240513,0.7444619956899848,0.2760478626990784,-0.22554188267541408,0.37044653296025204,0.3958618248696726,0.24691327026664187,0.08847377630933534,0.5442767280103589,0.40013318063768927,0.6589125409900287,0.7769607445345043,0.4862608974110662,0.6067050560475129,0.7307699924773918,0.5750731944858535,0.4722959761941833,0.6605817587359327,0.775402420371326,0.42216110741710156,0.7979960190226508,0.7487342716654425,0.5848864868975076,0.4876474821319741,0.7550929146687714,0.052732298462971915,0.6143649579662662,-0.0745674594986081,0.7232308005912473,0.13079139613410498,0.784044393891263,0.1945090588828589,0.18260452819449322,0.8016184793358007,0.5401677793213194,1.0,0.15754718346716443,0.44431213294544913,0.09230212451225658,0.41933242311320135,0.5327844711624192,0.20567020875261613,-0.24608554366786473,0.5074870716423096,0.06387831013668735,0.1062172146539515,0.6818057494025516,0.33241046364049837,0.6609380232267946,0.355998909848407,-0.37738039251069344,0.3009726446504529,-0.05473368856109967,0.5646408188486166,0.6704051230880669,-0.056376114778366015,0.3882546344789026,0.7344106049885993,0.637101694847989,0.4266628378495783,0.5156126178218284,0.6920258859818956,0.3579630256266753,0.6379947158432919,-0.03513416620375431,0.23546120385236305,0.6256201600710405,0.11264335512537467,0.44953592581288804,0.6018973662353962,0.16798997608671237,0.3450913342500122,0.1301484002472353,0.523702652192712,0.29814338106512417,0.42981986570607356,0.6586450743303802,-0.3638127347254583,0.7047626000154287,0.4753337559163232,0.5573734304495541,0.20459961380738206,0.5678001363379284,-0.003493230268792195,0.716024205921165,0.11025466561459929,0.537558857934997,0.043100641578283035,0.6399914143157288,0.5813941971954257,0.45902903200333106,0.4742206886273409,0.6011539769068412,0.34898388793972446,0.4181429592842923,0.35128482406542455,-0.030344626696942458,0.42738300076309493,0.49710298674615416,0.4532216234024721,0.6498771591566507,0.512720620563425,0.6723468597234794,0.10161272641017537,0.1569965755383026,0.4824561757626793,0.4728633453560293,0.6777361976829033,0.5698377709769096,0.5359099375362885,0.805975916569085,0.6569203614092752,0.067772163389073,0.5561903512064289,0.31173671621904836,0.05790144569668884,0.6211592055888393,0.5166207668932468,0.32869096362557804,0.7096988207839676,-0.2413865214422247,0.20637545379193378,0.4069183788012344,0.6323131186658334
Raphe_D,0.18979072046192116,0.08611061317019837,0.10592940048428232,0.02642337096149669,0.18591321535569635,0.08452768906862211,-0.04799984660708373,0.30900362495243594,-0.021038126985520038,0.17412059152492368,0.2654053383364974,0.023194640973837475,0.23061791619314773,0.38534146207688597,0.2350461241160845,0.22884770369671317,0.33861175614743866,0.13557737263456798,0.01121076374700784,0.11553057201894068,0.1321180191950555,-0.23975100496185625,0.14226696578355072,-0.054900749957934404,0.22218101737214588,-0.32268706196005653,0.19704169178511519,0.09308248641621909,0.09459032790583138,-0.0006098758463990309,0.19152873867972636,0.09414291820362183,-0.27761940739443614,0.313100816571312,0.15002075635810602,-0.05733538844887614,0.20803372710534845,-0.10594908904438531,0.3767053839551491,0.19950272052312312,0.0931511464366746,0.15754718346716443,1.0,0.0302462944056884,-0.06991879750136494,-0.1211419613304266,0.22734810083070367,-0.29693269823716,0.3062056045624876,0.3575389194773066,-0.5433346370615167,-0.37557774983664666,0.19331873684294593,-0.19746130835182477,0.07166631934020788,0.03358678605358401,0.16992380540994478,0.21930211661349605,0.1865363906841262,0.14719698131403777,0.17551967731080348,-0.3828920770163397,0.5755543139277042,0.20159248050757603,0.22795707032212964,0.035655786985296443,0.07589118694235789,0.2086001341930935,0.4063063828902421,-0.05818420963624708,0.11377806225797964,0.1898460995574151,0.1835636679602813,0.14028423619704525,0.016700521707062356,0.3413800192513996,-0.060741806108363695,0.056407028303143446,0.15404213985254994,0.30181834810059915,-0.04586633084376074,0.34500309771416615,0.11478156359562,-0.5666872758526732,0.14379111575613135,-0.11569855352324633,-0.06063739819707721,0.338455549616609,0.19750054570239237,0.17400692625443556,0.24794692865882426,0.14977283109043701,0.05884637867882376,0.0035717737244161194,0.2303453919229653,0.024033391753267477,-0.06176792036769262,0.19096044849027793,0.23220355298051212,0.0817606395462882,-0.18911874374651563,-0.08393173031144113,0.2354670913893224,0.024609457203211994,0.29418940786643216,0.20158681757429098,0.05004544817288353,-0.18072142209235809,0.31833118808043276,-0.16901426917597193,-0.3171058239997047,-0.020686568547496526,0.38181285400793935,0.2130000543873661,0.13883429330819363,0.1538267845461726,0.20581234969437162,-0.0402305566904455,-0.50892919438871,0.2713574089405087,0.21317060894496698,0.14381972037972332,0.21344176155318054,0.4367350025743664,0.4053076951941965,0.035356336967881256,-0.052221377876521834,-0.329989520049753,0.16165163416739864,0.18036360840640006
Thal_PuL_R,0.356693636924328,0.43515942422049664,0.37063213206045154,0.3405329786683368,0.20314176733140207,-0.07115108777536094,0.32674615282424185,0.33609907994321014,0.1620790724264928,-0.3815029047046115,0.024656421872736752,0.26250821949665953,0.20929865369320497,-0.2341987947428967,0.4260796310533125,0.44087580515448543,0.43393128006759185,0.5586304596461182,0.345852972175285,0.4610416865581241,0.4376153974315372,0.5560725989879651,0.5371767687053866,0.4375858714669172,0.39918237626137787,0.11447176526233012,0.3690053167292904,0.5901986968281365,0.4130998793196152,0.3318821040927607,0.3788826634882767,-0.13843565078341902,0.3287395301316641,-0.13682437835573208,0.459599775532424,0.330953872605647,0.2967179159991658,0.2595141494483954,-0.17703700365005054,0.4310741468258939,0.38801851808991955,0.44431213294544913,0.0302462944056884,1.0,-0.06980179436766439,0.3454927477666546,0.20675906028031246,0.21460725963392058,-0.2737725947967157,0.15450492340586144,0.08935564029849394,-0.15699301886134165,0.4977105212624889,0.195988931091414,0.4943907696887363,0.18324124839851116,-0.45520195462947033,0.2023082640012369,-0.11749197323017374,0.4234518222363142,0.3449013170823532,0.17085102763294416,0.4354004814418972,0.36329626788089325,0.2952416376661266,0.09908207126016191,0.6260315963684606,0.555335015805764,0.1589130424274476,0.2036641910093455,-0.1560967075313776,-0.14137291700491392,0.21418710096504182,0.2145181667691166,0.3613326762094946,0.3317144171895201,0.10357931573411644,0.2593734900646891,-0.13027117933098706,0.2773821809722889,0.3575359300836514,0.13590563021955512,0.3553795202322814,-0.01570441291221641,0.36883457523969054,0.39964063212144063,0.42022087063694347,-0.20390522999798402,0.4608940481958317,0.28920765533815435,0.4532146473326046,-0.022052912204434307,0.4357195422760261,0.16480572311876646,0.2851392719948807,0.46291359804105264,0.43983722083185517,0.3719455506878768,0.3435668639645606,0.39422317783699085,0.1212132542701638,0.24330541711080395,-0.21528490818850324,0.4175172503442509,0.3073484871387935,0.3689534253981243,0.5577012583465826,0.31530665654592843,0.284602313738847,0.23041261775516517,0.18968258355334253,0.31986128912256945,0.3552101579856232,0.3260555514778032,0.342668980023072,0.24133060846382892,0.43207966122337527,0.5100182139118015,0.15436447779377702,0.3059213460688734,0.22887027524002868,0.34444753807247974,0.32507959937393427,0.23551178457333125,0.15158222911666341,0.4383602627236111,-0.2671315530479848,0.3762503717449949,0.4896085626964787,0.32950057440388714
Vermis_7,-0.007479533282540889,0.04998598964096804,-0.2754298018435343,-0.0495302720188877,0.10467232958028556,-0.02532322640249847,-0.09538534895406175,-0.1926754513460098,0.04961705295970324,-0.021976571347787775,0.38182236780741025,-0.1261841610475312,0.29176959970639904,0.17268981328337105,0.05351121173316567,-0.20895614808901933,-0.21593749397495174,-0.07592953483150139,-0.03893385824527962,-0.026169361275030577,-0.1794429964976938,-0.0007620226482430945,-0.3287474246063935,-0.008799924393607802,0.14442895153153065,0.17427926836012383,0.031780736341649234,0.025560907983403578,0.2050082596564419,-0.16887596783448533,-0.20149618476467038,-0.012992389233772382,0.008193918469214809,0.1908990936118017,0.02301857784369869,-0.5884589945112173,0.06269357472477308,-0.46687675493819936,-0.00720305466585918,0.2317370231437398,-0.20685021920997335,0.09230212451225658,-0.06991879750136494,-0.06980179436766439,1.0,0.01303450929469129,0.04648896111607481,-0.2031686542003479,0.22378207560366262,-0.11620948298192163,-0.032421747957967456,0.15993241314583576,0.009991849611726111,0.6592331602409641,0.0006558642915744576,-0.01941368370961252,0.17133366138212036,0.1626238641259886,0.0938160029254337,-0.09004333164014518,-0.07603196561213796,-0.23051245953891036,-0.36157327122119887,-0.03213623300276223,-0.06629407221543326,-0.10593758028052704,-0.03822667299716568,0.019546399290110303,0.4047986436282185,0.18357279968698004,0.062453339531280835,0.1624630875004679,-0.21533902133362218,0.1867473155950896,-0.401882209576743,0.3340098090165178,-0.2203331851240824,-0.3892100320455035,0.22612442895291754,0.2834975763176554,0.15309800551468852,0.2539859509491374,0.3516111602832487,-0.3401409556053179,0.05331383398885573,-0.3891572596615665,0.006566575388280599,0.1203601179604286,0.2876770165599408,-0.3236083782417845,0.06792500722529174,-0.09545992518100964,0.07573784575788432,-0.13068020221013615,-0.09267399020650784,-0.2617621656281133,-0.16870443018614842,-0.27978147559362276,0.2765773944731257,0.12326519163221507,0.23603110443863684,-0.36850523907371546,0.0016002310861059385,-0.3882197658972009,-0.2341796948436759,-0.3502835477244843,-0.21888890474160283,0.18452528770169177,-0.15393081519256302,-0.19676864467478491,-0.03023387400146811,-0.11844940586289844,0.31467042319262856,0.16895403411138324,0.027555301165869343,0.2161303674663819,-0.08282684004781161,-0.28868439174932065,-0.24153150454429254,-0.11043137271518101,-0.08368957873243095,-0.3941984800438141,0.282238723202659,0.016826545505622202,0.08742210169189733,-0.034783714564293085,-0.1639760877202383,-0.1702885927111652,0.10085595441637152,0.4105232692898244
VTA_R,0.5847612654661519,0.4827758163003744,0.3798327015707585,0.3322176278786708,0.41341530873962024,0.16442894534257574,0.43538798705882914,0.49860964486820875,0.3326701626313242,-0.14164179986995584,0.20505406709530807,0.34718201565721857,0.12751956985464605,0.04149685472811952,0.16975805423347806,0.19642295548913102,0.4659083396941755,0.571344800971496,0.32080742290134734,0.4663904127503626,0.5336959851106851,0.5469291770681456,0.4357615151587922,0.5733309753713719,0.4631375580657998,0.5330205606166292,0.5251955560186059,0.59251846534155,0.37090850060122316,0.3424104367756512,0.4949514925718262,0.052935070948305525,0.5899731253240427,0.023597905320994764,0.3742733312636051,0.24856929454959276,0.47360839583780034,0.4025452580623935,0.050778679609842274,0.4670670751598824,0.7079902265585063,0.41933242311320135,-0.1211419613304266,0.3454927477666546,0.01303450929469129,1.0,0.315445358316786,0.7154339222329149,-0.0635660155707584,0.2826882817164169,0.547368182903773,0.24151459307059422,0.5523603642866571,0.021654736628271207,0.6022064358078899,0.031491167522013454,-0.28507024080244464,0.37763099858445953,0.01731877880799284,0.5253700352846105,0.5271428877152458,0.14366841748813064,0.23396401767306996,0.32701845228751825,0.41656546389278204,0.6239513237706825,0.39126936200988305,0.3955019174697329,0.30679181349219636,0.5999145170484346,-0.12066220168546042,0.14849077629769114,0.43014636683935653,0.12440705225954919,0.3735584503028403,0.488419146744806,0.5738706609834917,0.5809200671510918,0.21226730614028058,0.34446372957152127,0.2222571556821055,0.30239639963625464,0.5187443292063966,0.2243690914952223,0.22630896613995657,0.3835293332743492,0.5510732021185495,0.14961454613357153,0.3361021808754544,0.17039332747601285,0.5788727380825123,-0.086254487459771,0.5063924288800851,-0.10256163469406995,0.4779175617965494,0.42113101931476804,0.420928409019617,0.3759482581322257,0.46594689806520323,0.17340660559464222,0.5025307337579045,0.22398591073793914,0.04475248216422923,0.4447952070290289,0.41574625561873435,0.2589673788852656,0.5016731062770253,0.5103573068457495,0.43215116802578113,0.5182403946638758,0.5685651951907765,0.7117144670625006,0.370533211146396,0.43099863103144026,0.5244057370859276,0.6158784344691988,0.5868489567802297,0.4455667453783056,0.451284473169956,0.3504771865417933,0.37307127306752064,0.0560594812831889,0.4489533093440037,0.45234471096373846,0.1977646930372881,0.6634723693844278,-0.13082090435171262,0.6017061679077357,0.4156919724970722,0.46634961260692126
Cerebellum_10_L,0.6601031757755209,0.5527277898512476,0.5777816769240911,0.3704986533065762,0.6378677176053795,0.2025104306280962,0.40492185607540465,0.6061254107395087,0.17617363377094722,0.023469261334161884,0.05824279076578095,0.14143593191925213,0.16726973219875796,0.5495731735783453,0.5089923776438244,0.52533377587535,0.7165206485244996,0.6640670195669297,0.5881120966128776,0.7213332570113603,0.6551156035733465,0.32536023862200386,0.36882858559615245,0.5888578780597981,0.6713529267881057,0.30514113700058837,0.7306784650181763,0.6022373606072462,0.5013244207646075,0.234308247487867,0.651025145100037,-0.060916300465757786,0.23856894762834738,0.5860865754374364,0.6225124908221842,-0.0363170928153964,0.7173313754778029,0.03163306465472571,0.6049197605228122,0.6993751150518336,0.5973183528858296,0.5327844711624192,0.22734810083070367,0.20675906028031246,0.04648896111607481,0.315445358316786,1.0,0.21476799706019498,0.24875754147789866,0.7597656362432027,-0.062301996664171355,0.11004973869783714,0.7601753620241136,0.16167527763834358,0.7016703607172199,0.2750185182748452,0.16907347425739744,0.49056350240476476,0.636740737991998,0.5933970779747744,0.8134788764367132,-0.1184623469407536,0.10238245096095999,0.5332990262136056,0.7815268921876753,0.39148228203174135,0.4109454219892297,0.4842500297077195,0.5956075246835109,0.5011599608754892,0.07273678678366576,0.3599512456719882,0.668508666335256,0.21473804983842415,0.3072269314871388,0.6407201130582728,0.17171577738681978,0.2837186646156064,0.6452036693695079,0.7516350099559309,0.18567396514575493,0.7353080981857629,0.6595481190531703,-0.1687008556804962,0.3366739771687545,0.21270037143926743,0.6049384062632246,0.6775147423039138,0.5240253024802772,0.04833687108981491,0.7328802780352169,0.3838503512044147,0.5219145982747349,-0.08711439215670813,0.8392118749553422,0.5400704950199273,0.618555754333228,0.4886396054663795,0.6883708187087185,0.3515956245093173,0.5805324144482423,0.1108648787630623,0.5625087557593141,0.42401120348253674,0.08510860505317562,0.4498175020492977,0.5231358719497857,0.3946476181381496,0.8328776091677169,0.3801375826591191,0.43457828507928803,0.4411118988586984,0.5499512391237472,0.7339925736515452,0.738592172654858,0.63851556393155,0.6330503954525503,0.42890591432575104,0.0540380658734684,0.41948533763692725,0.4853141159071892,0.17048540677480867,0.7732156348852057,0.6205860881144075,0.4788883702537389,0.660113556477041,-0.037569447836764115,0.16794887531551667,0.3017632077500062,0.5880322274455824
