,SN_pc_R,Precuneus_L,Cerebellum_7b_R,Postcentral_L,Parietal_Inf_R,Thal_PuL_R,Rectus_R,Thal_VA_L,Thal_MDm_R,Paracentral_Lobule_L,LC_L,Occipital_Mid_L,Thal_PuM_R,Cerebellum_Crus2_R,Thal_MDl_L,Precentral_L,Thal_MDl_R,Cerebellum_9_L,Thal_AV_L,Temporal_Pole_Mid_R,Lingual_L,Thal_LP_R,Thal_MDm_L,ACC_sup_L,ParaHippocampal_R,Rolandic_Oper_L,Paracentral_Lobule_R,Insula_R,Temporal_Mid_L,Cingulate_Post_L,SN_pr_L,Caudate_L,Supp_Motor_Area_R,Thal_LGN_L,ACC_pre_R,Angular_L,Thal_PuI_R,Cerebellum_7b_L,OFCant_R,Precuneus_R,ACC_sub_R,Cerebellum_3_R,Frontal_Inf_Oper_L,Frontal_Sup_2_L,Olfactory_R,Insula_L,Cerebellum_10_L,Putamen_L,Cingulate_Post_R,Occipital_Sup_R,Vermis_4_5,Cerebellum_9_R,Hippocampus_L,Parietal_Inf_L,Thal_VA_R,Occipital_Sup_L,Temporal_Mid_R,OFCmed_R,Lingual_R,SN_pr_R,Frontal_Inf_Tri_R,Parietal_Sup_L,Thal_VL_R,ACC_sup_R,Frontal_Inf_Tri_L,Amygdala_L,Temporal_Pole_Sup_R,Thal_PuM_L,Vermis_1_2,Parietal_Sup_R,Cuneus_L,Frontal_Med_Orb_L,LC_R,Thal_AV_R,Cerebellum_4_5_L,Occipital_Inf_R,Frontal_Mid_2_R,OFCant_L,Thal_LGN_R,Thal_PuA_L,Frontal_Med_Orb_R,N_Acc_L,Pallidum_L,Cingulate_Mid_L,Thal_MGN_R,Vermis_7,Heschl_L,Cerebellum_8_L,Cerebellum_Crus1_R,Putamen_R
LC_L,0.43558017151349104,0.09946767423195818,-0.3363204804646957,0.1721742822501373,-0.3894738264568673,0.3797209021148145,0.2602695897542368,0.3626516575472397,0.15381379752206742,0.08692504864708925,1.0,-0.37074751966814046,0.30733506829885054,0.17493122469037434,-0.24529145309273684,0.2944729124740374,0.23086374424897999,-0.32719228825359625,-0.29995699806192183,-0.3017491090863542,-0.14672908752736225,-0.20541408575077208,0.42319607889487176,0.4544776548557992,0.45125143322979255,0.354141250400029,0.402646629721806,0.044903037125179165,0.2163593778955541,0.31531353127519773,-0.057423756541277696,0.43684449051167723,0.22934502817124525,0.2022296185944269,0.44210629756843556,-0.3844886456305489,0.32314226428297965,-0.42144396386663,0.3652071197657105,-0.11880865165148083,0.4517551921729904,0.17457822958357216,0.008339268447577992,0.45067012177810795,0.3913985929611241,0.521936673062362,-0.08212225872313718,0.39924530456666013,0.38702932240711224,-0.40424933685570325,0.5228699716055202,-0.19518093731908984,0.555597403400475,-0.17331685662739665,0.055752533345174105,-0.387205778824222,-0.48553711268749716,0.190313428671037,-0.30847540736933354,0.3936994184917635,0.20519420961023274,-0.2681175623583383,0.40926058665587656,0.24748786142452406,-0.0790707755115941,-0.03388474479808107,-0.3885709801682323,0.4270289892473686,0.6343469746104571,-0.4818188862942471,-0.46330854864410925,-0.023463464847022063,0.7894329774139994,0.3769157235418357,0.39898707960032337,-0.5749428666193798,0.44487005693355897,-0.05896490692171848,0.2936059224645992,0.3752898386515982,0.2250712294601661,0.019778701171385384,0.4691936893506762,0.10820963601922819,-0.20726463915116256,-0.22841902599139233,-0.06230745023765766,0.09356688480495552,-0.31535423676485713,0.2919648896651885
Occipital_Mid_L,-0.3047495543266809,0.41130137744389356,0.6033612044298649,0.059645943807090644,0.6658219505132909,-0.29367597051889527,-0.18559537599245046,-0.1916798759568369,0.15951276942321294,0.28380077632039674,-0.37074751966814046,1.0,0.052489394165596476,-0.20812593024283274,0.30992512643223447,0.009455477675867642,0.34362120244215955,0.705419345829162,0.6021270562696823,0.291248332087568,0.8387518213254107,0.2938805671619911,-0.08873476855181811,-0.25157433855420847,-0.4965804832630569,-0.12496162702510206,0.06562586400010424,0.13882712304645017,0.6702750975291129,-0.2235886028235541,-0.012337125174521794,-0.029004531439778665,0.18051638131737457,0.23347270485673843,-0.6187686750447636,0.8360758892134751,-0.0027963010430742657,0.7800299460352266,-0.3256395712884975,0.6564157793403299,-0.257375573800242,0.21483847566716696,0.06549433280298926,-0.38920200583744374,-0.4087678142943242,-0.03350445620876138,0.4979425903835006,-0.1388317338083418,-0.2606042432684051,0.6874914776064699,-0.007414724037825961,0.7315612089995911,-0.045014258768183324,0.4601024776134812,0.10645337962045727,0.9408049522119963,0.6285278303986712,0.09713240203851702,0.7287855373460086,-0.16221783308141155,-0.21727695900876734,0.6404823166897872,-0.0767446575196323,-0.058651738981389416,0.20036559029352483,0.27644495875883857,0.27248627196420866,-0.18673082451661166,-0.2624438495890207,0.6813426936627279,0.8879955020295949,0.06250566726355401,-0.5370670224494813,-0.40665769166462107,0.33660306876982915,0.46435404926014995,-0.08035440594890364,-0.09485818823346678,0.28036153949102094,0.20097653121341702,-0.213097064696781,-0.11362333445987864,-0.1402152595246693,0.24659873957012013,0.6267967742008279,0.22232562641778866,0.1882310536081126,-0.2597374692229752,0.24238155923791135,-0.22773613273810217
Thal_PuM_R,0.3700202269605287,0.43361987829452137,-0.12456113717584127,0.2859971678970333,-0.08032497207280324,0.46188090312359,0.3568450752177889,0.38660989187836403,0.2093933321732,0.22554077751606874,0.30733506829885054,0.052489394165596476,1.0,0.0645054898562125,-0.012620225082764724,0.37231801465524117,0.5442176491178421,0.15607909811435955,0.05404398988209201,0.10621588520799617,0.2640195974628499,0.2686232324128215,0.406420999111071,0.4221949724857352,0.4328199754750102,0.459399228571368,0.38434882066386694,0.2279313254904577,0.24232394594485587,0.4623476380529442,-0.014398589815362713,0.49957016107139135,0.21401939361228348,0.35649662638284585,0.2886343909686859,0.14931941474714425,0.7018829261456081,0.06067491223327611,0.26007662326576586,0.24932855518573638,0.44118640821168725,0.4608573089767342,0.30250918907745533,0.4241908835323015,0.0485058399013788,0.5158976570919673,0.16477190740141875,0.6973548024340682,0.3812782317605853,0.08559114534910447,0.5113945293295199,0.20558997422964884,0.5832183884787288,0.24600705394372632,0.47569268194515635,0.07949425132562227,0.07448398721105023,0.18257394876531124,0.19982082756815434,0.4242157332910811,0.4064987592306884,0.14130901590002629,0.6381705460116658,0.2449484956845033,0.3061972435345278,0.35602118581613723,0.03762312786429204,0.5400867523024175,0.5641710345420156,-0.19440635980695845,0.03698184457896606,-0.09779879715134084,0.2957974746187497,0.12094788584440502,0.5884575578811027,-0.11628375798896415,0.5336445467145486,0.04873926238399227,0.4406209796493327,0.6427090311543532,0.06512512747976819,0.13221498062042072,0.5719763213427468,0.4494187043877609,0.012506063468847542,0.12574973821462507,0.33133512986406,0.12662352908513225,-0.06104500472357027,0.48081100158452555
Cerebellum_Crus2_R,0.2483885555278828,0.06728357809702819,0.01972964745541279,0.14871874852632327,-0.17255362769338634,0.17854092852353878,-0.007765938330863338,0.15125183010031482,0.17240375556682858,0.08967851893827249,0.17493122469037434,-0.20812593024283274,0.0645054898562125,1.0,0.06664149809996839,0.1452864613159929,0.1423305544440196,0.03816610269789545,-0.3711449356493311,0.01881231190832583,0.017205859081280077,-0.10221829666782783,0.1351934267955015,0.07704330475127015,0.07978197221361631,0.3307781775177905,0.21814758559935427,0.17153209325934934,-0.08329374821069988,0.1254929223097652,0.052077906530420624,0.08984907037267852,0.02164671274918567,0.1705416667474471,0.2564727165204445,-0.19732205295314917,-0.01829191810528633,-0.23535706163549908,0.21409726297052908,-0.057713261228885426,0.03270523735039772,0.1115323030297495,0.12368155110104594,0.2965929910407385,0.3321613475469134,0.074291257132917,0.04194636463529589,-0.026808214836074564,0.17179258807341588,-0.08587475807637679,0.2501894228300205,-0.016997294096519736,0.2638466859623927,-0.04692917764715155,0.19719769681120405,-0.18371367495560906,-0.008382266799673516,0.2914321024438779,0.06275733663074107,0.2159788515852144,0.12249208550781933,-0.08854146177064286,0.24257297454976195,0.11860482889157181,0.07807663053176622,0.013745031148697974,0.2255150943998001,0.2401798639910587,0.22699604099991944,-0.3095832718195512,-0.19130856982337838,-0.08785638074972553,0.13997670932981424,0.21006018927095635,0.14303121198125315,-0.17573426247536855,0.2634110951812456,0.3142110795842149,0.01867261309702597,0.18934001773676398,0.06964700483653019,0.13306442711314212,0.08423384844212559,0.023115192807738653,-0.11485155357539836,-0.25074395936817123,-0.047877670251520114,0.11384439624927803,0.29329136236292386,0.130465767450449
Thal_MDl_L,-0.014716574954153837,0.4569008604240281,0.3512641668375532,0.25104030414086065,0.4575619080266707,-0.184300240477739,-0.2403933282113628,0.01376748132081807,0.5940400125859324,0.36473553870817754,-0.24529145309273684,0.30992512643223447,-0.012620225082764724,0.06664149809996839,1.0,0.0978418918409949,0.446244949700517,0.2983537323946078,0.3048528575006508,0.014028558071295029,0.4558237337984595,0.37010243090476125,0.4037780472346101,-0.01754660838942126,-0.017218401652056573,-0.1059749650595224,0.07934529693722202,0.323512578093383,-0.08124600699589243,0.013395934326622717,-0.12583755870979169,-0.27463835875005027,0.04940704690571053,-0.13186833611335552,-0.25794322262347125,0.29941720540319283,0.10145611397611118,0.10233521661658462,-0.33423223297317695,0.5088840580931058,-0.3845165604417538,0.4791545009148918,0.05578603206825497,0.06086889863248869,-0.0027501155663798974,-0.011899877850198238,-0.07456224240684119,0.1000874231374608,0.059763084890607804,0.558504408604029,0.17200672199077818,-0.009181621091635268,0.08941407036451302,0.44160310636803496,0.30804021928721853,0.4154875246001322,0.5391644674127197,-0.34495820307707714,0.4829865986947252,0.2595529429295176,0.4193443394612495,0.5301877854087298,0.29811724111591514,0.12519389184254923,0.3803946405524352,0.5156274584045007,0.31441472049458513,0.22440228277791993,-0.16465109704376318,0.4455495330206448,0.5552943319921542,-0.02239770142928346,-0.4564700106903623,0.21583259820226827,0.2507519603183975,0.2574707633103748,0.12662631935596533,0.026557779974931212,0.21917953305027907,0.11059826601128042,-0.2013097602494983,-0.025587334239207483,0.03546138588523403,0.2850805457076411,0.32622136427226944,-0.03601631175795619,0.30472563532307045,0.42752431241793504,0.437711919719195,0.32429162773871695
Precentral_L,0.5894885513387055,0.6142031091499023,-0.16348874424845788,0.860037749849642,0.25536403806429137,0.1186158221416511,-0.06443172844051531,0.5314513582942635,0.3889547491470735,0.7816203064616833,0.2944729124740374,0.009455477675867642,0.37231801465524117,0.1452864613159929,0.0978418918409949,1.0,0.4336652816527367,-0.0036717005658172437,0.029269211395019326,0.08209056436977528,0.3609723136225581,0.33082134825168125,0.47157153484792075,0.12923926187881807,0.41324786612616915,0.6143318827751495,0.8385688447899756,0.024338446704508552,0.12861458523603034,0.5421183999868253,-0.07158722583485512,0.47710228901004614,0.8410642948673313,0.5313414690328133,0.2109087360102172,0.1833879047052803,0.40497027883887876,-0.08366070774435984,0.07278748852364327,0.5081861017334206,0.05982416065357073,0.6789029774357196,0.3950300609216242,0.6765055000835263,0.14205053568990608,0.3952185837264214,-0.0943815168405901,0.4937680982629068,0.5562453379636481,0.24540306575007712,0.6256746863094571,-0.06326533508270991,0.7392952280605799,0.5327237059442065,0.3701497957893602,0.17746185034216935,0.07614194343284456,-0.1728059073578901,0.3061835159515764,0.6670211449513299,0.35291184655310404,0.3953364845170524,0.5598386952854985,0.47152442804578915,0.30237214946656316,0.41846494741743356,0.06904884956734596,0.5823242980128043,0.4071902244151175,0.12117131115960468,0.13083029126362322,-0.26743415680119415,0.07698719959027939,0.22911467058399373,0.5992367268904707,-0.077776363324519,0.6276724458377687,0.03315024158902965,0.5675320405837674,0.46456186846122105,0.13589169873461326,0.24117369646244577,0.4783785356676106,0.6844100582550698,0.3135678934765205,-0.3101701175887059,0.382095919701837,0.370392278260969,0.1251645900217926,0.5616799090436182
Thal_MDl_R,0.21672670527859314,0.6976094280779539,0.07613589902230873,0.4709182910931355,0.2899397001541128,0.20595454008109224,-0.030576297835657476,0.48157671448117045,0.6059403566895105,0.6087554708667563,0.23086374424897999,0.34362120244215955,0.5442176491178421,0.1423305544440196,0.446244949700517,0.4336652816527367,1.0,0.24665703275215642,0.24040116483127513,0.07095777586085159,0.5900911066621669,0.38632028115516465,0.5583033964531823,0.3081288002057886,0.17889705985838975,0.3295638310556383,0.5143698382900036,0.11802542759138078,0.4016528474257686,0.3098948490410383,-0.13800198492320556,0.28688958772121403,0.34513706207778544,0.372516319123505,-0.05305031646078482,0.310828145441807,0.45582548446674503,0.08896760025286746,0.0407156471665104,0.5805839352882367,0.15517676964949462,0.6682261514202648,0.16587103168217124,0.33442412473619987,0.17206632280693218,0.4177008662991232,0.09254681633347783,0.5403852730516076,0.32149167203303186,0.4315316917880715,0.598261623811822,0.16348988231084083,0.605543118792957,0.44124792635544646,0.4516953740112571,0.39242931863921404,0.30526672129488946,0.03305642605816514,0.44509498768472966,0.41780366622397536,0.38225622401055587,0.48754097883433434,0.7490463538983648,0.21080827609208774,0.3371742822580173,0.4283766540572838,0.028232593884681037,0.6199182201211363,0.3886759095882209,0.19220305881308308,0.3993995538655284,-0.095391508013818,-0.010306949731136909,0.32729274913094253,0.718831000943998,0.04207385070947215,0.5800509039348283,0.05296085438123149,0.6535894015015357,0.6118241621467719,-0.05439544256204881,0.05746411700141843,0.45983927435193506,0.4880580774608448,0.4359508428389723,0.04002407668690979,0.260201003486721,0.2896590377824623,0.15709295457859485,0.51867538389292
Cerebellum_9_L,-0.22192525866246968,0.31424419506541607,0.608668298758376,-0.01739549613137471,0.40524710038897105,-0.11348886452196627,-0.041985772731761295,-0.2222707459977657,0.003623913326513627,0.1285400574954184,-0.32719228825359625,0.705419345829162,0.15607909811435955,0.03816610269789545,0.2983537323946078,-0.0036717005658172437,0.24665703275215642,1.0,0.35614888624262375,0.2879398022627893,0.6472373652257165,0.14937251026280896,-0.15826120219850717,-0.11987848380858347,-0.343896247376099,-0.07700199253420044,0.09636849710812179,0.3017166666778847,0.3463534798944244,-0.1745555478903617,0.1807648864299639,-0.040337529659038855,0.05129812324510484,0.025306610766263716,-0.4467929645979414,0.6564679358573945,0.0800497443493722,0.7793618006583881,-0.26748741933908865,0.46584132780955284,-0.16536029322064533,0.17139838573860045,0.06749836618720942,-0.3118501975109708,-0.3524915479969206,-0.11652539489154971,0.6036456577428513,-0.13003711681928656,-0.23464754003042068,0.5063406816057099,0.014053733660228237,0.735138655915988,-0.10332264590856052,0.4000822416142868,0.26170628968957654,0.6716095094617927,0.5778597091647064,0.1207509283892047,0.6450096823249161,-0.0302007711761721,-0.16003935648769857,0.44372964236071766,-0.07172506587407737,0.0009379132351278862,0.1800325566137538,0.4440943429297352,0.4637665855927752,-0.19851988870298634,-0.18089096661051104,0.3252857355570493,0.6629667370924474,-0.004022451568689792,-0.3904264100397421,-0.44071653257308807,0.2778112811912455,0.4066018668170444,-0.06391688976865907,-0.0456280147090362,0.11711062252163629,0.23814328063158333,-0.15647572120058692,-0.08939199613145807,-0.11275327399019089,0.20955575374457058,0.2626264939748646,0.334480913887478,0.07365329326742573,-0.04980634530464865,0.34032384627188283,-0.17638662375260825
Thal_AV_L,-0.26135074706120576,0.3650913590941371,0.4218336186621491,0.08109628104365288,0.5778113444074625,-0.3170517826639147,-0.22684898746304802,-0.18041048569757653,0.09472768510752545,0.28550620580580166,-0.29995699806192183,0.6021270562696823,0.05404398988209201,-0.3711449356493311,0.3048528575006508,0.029269211395019326,0.24040116483127513,0.35614888624262375,1.0,0.31708380323116947,0.4573893639490395,0.30839949919934617,-0.003332533857818457,-0.24810578276525616,-0.341376433971005,-0.2747234622438616,-0.046923253012047986,-0.2006490799604424,0.30719275841685,-0.12763340209984664,-0.025705136462294415,-0.04351088790283094,0.11650716408380961,0.06500529818815677,-0.62418857246911,0.5418889925906266,0.04752644595770129,0.43907677303117826,-0.6043950171676977,0.48483429622585805,-0.361287410499249,0.21042583240375484,-0.006748042846876108,-0.3499750597946113,-0.5809267891057974,-0.05778309954661719,0.0529518840082104,0.02946998549541092,-0.13673608067855825,0.5249504176074323,-0.11485881859317651,0.24130247708421848,-0.0993498538977338,0.3611995799273037,-0.04344773401573433,0.6263597966201374,0.32339336091731474,-0.271245059110614,0.32519265555568877,-0.1016151366878197,-0.13731070476319163,0.5143696458341073,-0.09685057626522152,-0.23409855267084295,0.07432219757789903,0.34979895805435196,-0.07866729999410324,-0.046334069930400075,-0.34186677220925693,0.6329946176680974,0.6170651446539088,0.03059661316128327,-0.40154758815143266,-0.3001958477457444,0.18279450497721983,0.2471246669233177,-0.14338493435596444,-0.404864412670055,0.11266936583963125,0.13580120982138003,-0.13710421778191656,-0.19921380017546578,-0.21267001231337412,0.28203408261905377,0.5353008111130979,0.1140408890274346,0.2220165426867368,-0.08808295095459907,0.22310620990019261,-0.14906847155035513
Temporal_Pole_Mid_R,-0.25733127821722657,0.12033994547271454,0.1848188984130115,0.04457028463771699,0.3693985826209663,-0.16716074104015197,-0.13950623851628324,0.003964046499939225,-0.10032982990243795,0.09621376096798993,-0.3017491090863542,0.291248332087568,0.10621588520799617,0.01881231190832583,0.014028558071295029,0.08209056436977528,0.07095777586085159,0.2879398022627893,0.31708380323116947,1.0,0.16167892975720727,0.3476192307402429,-0.05183612332833134,-0.23683186589688116,-0.41140217062303946,0.04812972638772851,-0.0994547831617515,-0.31313390055397167,0.10598318116010744,-0.06758442437986384,0.14171292881159947,-0.05674311797972764,0.06745477239556716,0.1614364584491011,-0.3637060921816559,0.2932221442864705,-0.07044235547139366,0.31899640735250273,-0.27856912996336136,0.21886334306278454,-0.23760120317359362,0.02593191706729855,0.2497064340858879,-0.12366592345592792,-0.29828487680916055,-0.11527888339267532,0.007112213958134299,-0.02468667981529536,-0.08688837353962635,0.3002680555028124,-0.2069006722035416,0.14767829913246416,-0.14961777537751497,0.14056642360987567,0.21954964431090626,0.33169548419025724,0.15446490916420275,-0.001835942554176633,0.15874231043212206,-0.18855635222424724,-0.05386210405083357,0.2150141313149517,-0.033313146073604284,-0.22941719810205308,0.11279677796553979,0.14382715027072096,0.026455217562354073,-0.06040464791789679,-0.29163263044250487,0.4195897770481018,0.3476298988452637,-0.002225775936353333,-0.3577437312299795,-0.17874659323089265,0.0172215458964805,0.2736523693664318,-0.09473149644800773,0.1094105127715762,-0.018682412510220427,-0.017409511839107435,0.016202739592974802,-0.011277635127639754,0.03981063230514372,0.14937133146337891,0.3337539607684087,0.1269756539887826,0.17298906752723667,-0.0714585021579991,0.39901799727143794,-0.19097702766665334
Lingual_L,0.04447880537303282,0.6859255475573002,0.46610917997460677,0.38282259890055925,0.5833441752253964,-0.15020066017161893,-0.15666678519534807,0.07002336969640453,0.4679440770989279,0.5520306490554533,-0.14672908752736225,0.8387518213254107,0.2640195974628499,0.017205859081280077,0.4558237337984595,0.3609723136225581,0.5900911066621669,0.6472373652257165,0.4573893639490395,0.16167892975720727,1.0,0.36846692182096535,0.2100824601971602,-0.07514934999120751,-0.13320582841715808,0.151863716592944,0.4440707696560285,0.2838669985934349,0.6250321590710988,0.0865156155921721,-0.08727848750759824,0.1435502672988004,0.4459714383815921,0.43140291112535245,-0.3723112050073814,0.7327960234892286,0.28099991481442504,0.606095399181602,-0.15442033106122655,0.7793163585068743,-0.19337339362940592,0.5800825323280167,0.13935365939888944,-0.010160581620178655,-0.15723185105709797,0.1418819140817719,0.4443821404649368,0.17903198448421181,0.06517153314985065,0.6713231197239091,0.4533682026127724,0.651051633254568,0.3859775475689759,0.6052452401143608,0.31111029991967043,0.8507649090634771,0.6572052930635439,0.03753025801478372,0.8935602009403231,0.21390509201572538,0.08107917852939449,0.6919527550540074,0.2997873630867771,0.20797827136609648,0.28763044175032204,0.47423006304474963,0.3379846755708249,0.2020958083345599,0.048912692920006835,0.4957484951073272,0.7920747995417654,0.025529332610283048,-0.3901432203858785,-0.15516462497311068,0.6911244650553512,0.38137506597844073,0.31360838947192315,0.027619087908154098,0.5664939134140001,0.5010136953277881,-0.12648859103476465,0.07331042867133347,0.13285542520914795,0.5213853999373447,0.6275442683621631,0.07783651641391513,0.27604550285656243,-0.008025062029215359,0.2843840082817812,0.1497441681566984
Thal_LP_R,0.042710062384615256,0.5047162420345517,0.06430463698064383,0.39559283866251604,0.5669091207701012,-0.1844389648533748,-0.08328435955183847,0.21352739055733846,0.2691136309623685,0.45434540611732144,-0.20541408575077208,0.2938805671619911,0.2686232324128215,-0.10221829666782783,0.37010243090476125,0.33082134825168125,0.38632028115516465,0.14937251026280896,0.30839949919934617,0.3476192307402429,0.36846692182096535,1.0,0.47933476697029087,-0.13964275191779663,-0.08329287471828856,0.16214422144441673,0.14641981117957018,-0.20672973889744736,0.14625880802871843,0.11320437730034554,-0.018481463921804962,-0.0067404788635801,0.24880173181164572,0.17774659635595352,-0.18740627948641086,0.30682959182138525,0.23448183104968143,0.20457759627376837,-0.2540664264030894,0.5272127454842916,-0.12338837415650661,0.5703524312109858,0.20084429774322424,0.16677907044312576,-0.21506306131044553,0.19639237225294925,-0.20123888771341272,0.31215767949831813,0.19102759812408165,0.5604442657980492,0.12375592644497177,0.052815075936322016,0.30824351800262517,0.42875544043062136,0.376208017007927,0.36650132937400326,0.1979373105177017,-0.12742175314656445,0.30862305442372284,0.17930262575635905,0.3191292087080032,0.49464592232236776,0.4705563008897685,-0.12550094096396378,0.3602392539834104,0.40234727384438435,-0.06162107892830271,0.2890677261340186,-0.021770655555900093,0.5275263817439316,0.47243823452438544,-0.12864326170699583,-0.4667929311962105,0.22162625285148851,0.31062584353820205,0.1738080710666815,0.15269765819403242,-0.046072884294447204,0.4157584055837505,0.03955697731004115,0.09615282434353557,-0.10189553267643829,0.24034151880229346,0.44064163935845335,0.5544296664910564,-0.022926257355200184,0.5540415652942422,0.14919373785352927,0.12370313767923802,0.28581063352783065
Thal_MDm_L,0.42902986765554674,0.5019852738495701,-0.19478242469481785,0.5360508144750731,0.09380890483467993,0.23713848383190061,0.0556553793181668,0.38888166165778265,0.589402493371067,0.5013459176273406,0.42319607889487176,-0.08873476855181811,0.406420999111071,0.1351934267955015,0.4037780472346101,0.47157153484792075,0.5583033964531823,-0.15826120219850717,-0.003332533857818457,-0.05183612332833134,0.2100824601971602,0.47933476697029087,1.0,0.24117117316865944,0.3181843681930481,0.34820104057653073,0.49073509948446903,0.020325211086289006,0.21636063369381792,0.36905491059711887,-0.09506352628555495,0.17670956367615867,0.32562785038303077,0.2849406480847909,0.20513049333578895,-0.06911553195653736,0.40486507632545676,-0.20620978663743644,0.08888457662445849,0.3286904378089931,0.07771568022182004,0.6216728573250425,0.20033354721077845,0.5173167225799105,0.2270860130898992,0.5816021513437856,-0.22873725969298236,0.546081083721115,0.461138189609083,0.14495463255666421,0.5487151259468913,-0.17493684115790878,0.6678468732241276,0.2515088935767293,0.29907912415731863,-0.017547028570442623,-0.18285538475773702,-0.002238605234124813,0.046807116417571376,0.513611072691114,0.5276508639454989,0.21458052734816851,0.7123549529777222,0.145688635478078,0.30558480901957086,0.3756642567937776,-0.2921987320703063,0.6199541044850633,0.4293146709329868,0.012113723067429963,0.04671373087106338,0.007619254017189446,0.14819745550749638,0.6145538566871128,0.5748348019310445,-0.3154330749693325,0.5346021423656653,-0.004458525413231161,0.4653133442284891,0.35989924725919764,0.21189146156912414,0.09374979556033142,0.4797891940483767,0.4003127654259175,0.3017518931377521,-0.3901712798902021,0.37788202894568507,0.3356353490251979,-0.0993725512347526,0.5326809633342335
ACC_sup_L,0.31440196043688495,0.05520662124788111,-0.22485860546133643,0.07495792689911093,-0.34485577659000677,0.6773170100401382,0.1790876395535124,0.2664597859620617,0.18559172809296307,-0.03337527055164735,0.4544776548557992,-0.25157433855420847,0.4221949724857352,0.07704330475127015,-0.01754660838942126,0.12923926187881807,0.3081288002057886,-0.11987848380858347,-0.24810578276525616,-0.23683186589688116,-0.07514934999120751,-0.13964275191779663,0.24117117316865944,1.0,0.39112196015373935,0.31965588903770337,0.23780896240949093,0.29837872207125526,0.03812472816738671,0.301361061886129,-0.07327853581329248,0.42687576582041803,0.04233214642106701,-0.04123155836094022,0.484915183384316,-0.22425590168454884,0.30152835561032365,-0.21736765653056825,0.48627234343492304,-0.09282913946078679,0.3473226371195666,0.10854869615796096,0.04498876172624999,0.4856247551412813,0.5369484568457344,0.5221483516466503,0.008416918788174726,0.3748680303387619,0.26009764942331404,-0.2625319835518884,0.36867793766112733,-0.056843792859888276,0.29288679843497956,-0.08853579608052566,0.28577965174198783,-0.23597676627334557,-0.1285884065962328,0.09019918917796811,-0.12978408170952896,0.3314033627654431,0.330119935340676,-0.22288949422924859,0.445552345886083,0.4777542298680197,0.026556184661415322,-0.02269796621874422,-0.06916714898495618,0.3888589668334335,0.5138537351832129,-0.4317689240266335,-0.21163111244179517,0.03765149289361523,0.46504051562745913,0.3422353432543916,0.2717993964646185,-0.22134550543380424,0.45714575477579605,0.18807936694098795,0.06252119512050307,0.36851057806595666,0.1297410865393525,0.25675601354304334,0.33074558957335853,0.12329057703988756,-0.3063270703853638,0.19543166069560425,0.07720920254892939,0.16728814084970467,-0.19910139786969971,0.46760369538776875
ParaHippocampal_R,0.5777571128499309,0.25382308493403355,-0.4808400033689326,0.40192837075322463,-0.34534597301082665,0.31941392540083546,0.2908635651221642,0.4762822018728384,0.26451777705205737,0.1905600394996982,0.45125143322979255,-0.4965804832630569,0.4328199754750102,0.07978197221361631,-0.017218401652056573,0.41324786612616915,0.17889705985838975,-0.343896247376099,-0.341376433971005,-0.41140217062303946,-0.13320582841715808,-0.08329287471828856,0.3181843681930481,0.39112196015373935,1.0,0.3381232990626674,0.44295910738646777,0.23777479437050256,-0.31572260618310016,0.47382832533986957,-0.07705002374745125,0.2981569516225898,0.3255400058535331,0.11787329949564404,0.6663630988614226,-0.31775729193081237,0.6439737916213483,-0.4764111061480598,0.470020886473508,0.022323521201491028,0.4036682396515738,0.4195184271089061,0.10654694411346188,0.6364049577559701,0.4292390527856066,0.2457847116235828,-0.1445484468893787,0.6437635434947147,0.5060090883792441,-0.20107957780588076,0.5791988459562007,-0.3545345637110773,0.5693608416237945,0.11270873596083168,0.2500318147819033,-0.37689285693948643,-0.01797125123800795,-0.19140362874459668,-0.03094189202098513,0.5750567252998934,0.5808296382235385,-0.029743130292740037,0.5330872676923889,0.483551593085865,0.08013130822801734,0.20471382386107895,0.09578989773743131,0.5137057908391652,0.5914118810715584,-0.48028492556422875,-0.4027971663606733,-0.15756049746929823,0.5087564991725494,0.3128776178923152,0.3387264433566174,-0.20996336510197972,0.613082492024034,0.13469332766030778,0.36782564415421426,0.34832441053959046,0.163802852363855,0.29401844963402785,0.5164500443258815,0.2727340929182686,-0.3139141243456571,-0.18039673802248998,0.022632899347488297,0.46691024725410424,-0.12018853967344621,0.7252339854089883
