,Thal_IL_L,Thal_PuI_R,Cerebellum_10_R,LC_R,Frontal_Sup_2_R,Cerebellum_Crus2_R,OFCant_R,Raphe_M,Rolandic_Oper_L,Vermis_6,OFCant_L,SupraMarginal_R,Temporal_Pole_Mid_L,Temporal_Pole_Sup_L,Parietal_Inf_L,Frontal_Sup_2_L,SN_pr_L,Vermis_9,Thal_VL_L,Cerebellum_4_5_R,Precentral_L,Cingulate_Post_L,Thal_PuL_R,Cingulate_Mid_L,Thal_AV_L,SN_pc_L,Heschl_L,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Caudate_R,N_Acc_L,Angular_L,Lingual_R,Cerebellum_8_L,ParaHippocampal_L,SupraMarginal_L,Cerebellum_7b_L,Occipital_Sup_L,Precuneus_L,OFCmed_R,Temporal_Pole_Sup_R,Cerebellum_9_R,Occipital_Inf_L,Rolandic_Oper_R,Cerebellum_10_L,Pallidum_R,ACC_sup_L,Hippocampus_L,OFCmed_L,Cingulate_Post_R,Vermis_7,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Parietal_Sup_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_L,Paracentral_Lobule_R,Temporal_Inf_R,ACC_sub_R,Cerebellum_7b_R,Thal_PuM_R,Angular_R,Thal_LGN_L,Paracentral_Lobule_L,Vermis_3
Occipital_Inf_L,0.1179357060975904,-0.22435686823347534,-0.6190007354039324,-0.6195219255634166,-0.5176084934656712,-0.2445035743586715,-0.3361158997159276,-0.5557405800685135,-0.20339558317199916,0.7294990155419986,-0.09240962291995246,0.503673198970834,-0.0064722718335042334,-0.41977770297053124,0.24974407385876327,-0.5445476109192252,0.056816169664985115,0.7961282101914969,-0.13469344183341397,-0.3296961248244083,-0.15086181404764445,-0.38858757386740106,-0.3757990924000221,0.0035837245106663355,0.4998265205463376,0.22885985927047747,0.08507109502475618,-0.3435594460107136,-0.0658738942054446,-0.29288790293445055,-0.1585860450855814,0.7173495865793977,0.5667527074785466,-0.414978897202763,-0.20221431420768685,0.15472996374574022,0.8217115193566378,0.80464013540364,0.10374911400319188,0.1421963372919974,0.2351910069634573,0.7286786020925415,1.0,-0.023122310768015995,0.518137065202047,-0.33902198644217935,-0.3532927755878435,-0.2890647451853521,-0.3444861112499526,-0.4578712372461042,0.27450859283977164,-0.5343506825788346,-0.18560287823947452,0.6364705106156899,-0.37296536735870867,-0.38207748432964284,-0.12679133141488963,0.039370796575763416,-0.2855181269122991,0.6278957536092841,-0.1485159705965226,0.6045334802699955,0.14525442380131662,0.0527756780077185,0.39968925500366276
Rolandic_Oper_R,-0.004282396089772316,0.47353908035316084,0.4921701310551237,-0.01904552912596308,0.4947581640344214,0.17528186854219557,0.18726180398668113,0.19663072911545476,0.6445531046163367,0.2935495902393373,0.22588301512290448,0.29817957379377186,-0.08539330631137303,-0.18282558831124646,0.5142441664008632,0.4850173187955088,-0.0019726791013638923,0.08638154601845284,0.32721884259210104,0.4243891403401759,0.5852971077837562,0.4124028224401101,0.25638663818377777,0.5046234826669233,-0.0946449620259686,-0.05230802300860496,0.3484671218255079,0.5434435184960329,0.6858719032402724,0.42327640191732063,0.22656256248060203,0.32427738063197786,0.568407365835093,0.2917949821982649,0.017459027328469445,0.506974024303943,0.059672784490931705,0.24898520823193993,0.44915151063256953,-0.10436980733376902,0.5813726277987344,0.2147347302890759,-0.023122310768015995,1.0,0.23250491167218448,0.19525306010533386,0.2431959756489527,0.423839191204372,0.04640483580930227,0.3105262682824577,0.12031853366966723,0.2172662038718512,-0.0515027056470467,-0.03904044108216363,0.6427210433335333,0.21863122330345222,0.55205335483896,0.55609088423112,0.15846597201134816,0.08115279267151738,0.4369530758580478,0.3252026460952136,0.32287404371816086,0.37179703906527733,0.46344364512689645
Cerebellum_10_L,0.1717746180860152,0.08416325090592844,-0.3483168869984793,-0.030355529901824843,-0.06250761663772623,0.04194636463529589,0.1356587900267415,-0.1493885999975555,0.10636297011887028,0.7064635114310194,0.0980577223792756,0.18101305861218842,-0.17219231083908085,0.04822436183891424,0.003936728187524502,-0.18779227281976765,0.12019797963955331,0.6623087896300051,0.006012529562796055,-0.06752194012498021,-0.0943815168405901,-0.36981062645110835,0.09545982310094932,-0.19296625774557663,0.0529518840082104,0.12180541610420184,-0.10481017521896906,-0.004870214640779447,0.09684085320126724,-0.13047366351068604,0.10659607849241447,0.31081474321864655,0.4266728964154113,-0.36553939645212247,-0.035948425208899536,0.10240583017852906,0.6379843836100367,0.36558414674185225,-0.07593408198896924,0.45060368720567556,0.3597021527207877,0.758871121806543,0.518137065202047,0.23250491167218448,1.0,-0.19937285562032073,0.008416918788174726,-0.053088736772448006,-0.03443566142153568,-0.4558038178573975,0.276052818972803,-0.2015309716545089,-0.029087351171027676,-0.08504404551043489,-0.026448236001199388,0.049882871657909854,0.1042496700761464,0.2965517617295294,0.14749212907661802,0.4141953485973595,0.16477190740141875,0.115359698368656,0.21051483252530795,-0.17649072499082688,0.12538050601794667
Pallidum_R,0.1900002940850363,0.5275194340337277,0.5656223171374644,0.19529960079495187,0.5335164534051704,0.06389160725866308,0.19399663416747095,0.37024367799451957,0.21944684716104282,-0.001688822601839888,0.07055783637079485,0.026078660043388335,0.16812057072249004,0.28922574164728465,0.19765072967476935,0.4491767936591585,-0.2796879362732664,-0.192270765135004,0.6389626462867835,0.6396387002791457,0.30686117420027664,0.3867453528770423,0.13902245916060027,0.3445358686555159,-0.010156708402682785,0.17590886632962674,0.24609844101008926,0.5332239472261766,0.5429234982327804,0.7975742053159072,0.16707181506639313,-0.0650138569272899,0.09148155138600803,0.41389063837149404,0.5863575803083092,0.3210939846340153,-0.28559114349796044,-0.04414283601612606,0.480649691614912,-0.08827035080050857,-0.16975114185013523,-0.19316327193922592,-0.33902198644217935,0.19525306010533386,-0.19937285562032073,1.0,0.3874080203180734,0.6127889996326795,0.328421905553507,0.4115941558307654,-0.11008915117118726,0.36884308433484075,0.037278557069313885,-0.0885324528049514,0.3846840957915747,0.48773711907926065,0.3391970029439063,-0.051350033186803354,0.19996302979212316,-0.16067984409329736,0.43183283088453084,0.01395342693434719,0.052913565224420485,0.33821575760533973,0.28102151248499546
ACC_sup_L,0.12108343561620889,0.30152835561032365,0.32939120714778375,0.46504051562745913,0.5852528591765985,0.07704330475127015,0.48627234343492304,0.52432121553874,0.31965588903770337,-0.05321426280743643,0.18807936694098795,-0.1774114091330618,-0.13471618274188757,0.36997582264160234,-0.08853579608052566,0.4856247551412813,-0.07327853581329248,-0.0585560630832713,0.4574913004401381,0.30654346711666897,0.12923926187881807,0.301361061886129,0.6773170100401382,0.12329057703988756,-0.24810578276525616,-0.020155825052583523,0.07720920254892939,0.45714575477579605,0.16755117512029397,0.3818247000343845,0.25675601354304334,-0.22425590168454884,-0.12978408170952896,0.16728814084970467,0.2322559935335769,0.15241577475828116,-0.21736765653056825,-0.23597676627334557,0.05520662124788111,0.09019918917796811,-0.06916714898495618,-0.056843792859888276,-0.3532927755878435,0.2431959756489527,0.008416918788174726,0.3874080203180734,1.0,0.29288679843497956,0.3595651713647789,0.26009764942331404,0.19543166069560425,0.5420734322538318,0.1297410865393525,-0.4317689240266335,0.2860646941449623,0.5617391432895884,0.23780896240949093,0.09364465547295435,0.3473226371195666,-0.22485860546133643,0.4221949724857352,-0.3019500728201113,-0.04123155836094022,-0.03337527055164735,-0.24056655658776652
Hippocampus_L,-0.0031530524064056855,0.6061291988184092,0.5263223688051853,0.32280848737326684,0.7930648120202985,0.2638466859623927,0.29051830034415593,0.4466467587372723,0.5735420837643712,0.1813771055879178,0.05057599667081224,0.16168964516668238,0.0928216049130704,0.4025046464267986,0.36545306917180354,0.6683252277865652,-0.1807253291609533,-0.14768738678725665,0.5931633232891319,0.8985280967888053,0.7392952280605799,0.5736319837913766,0.23090703820174724,0.5898727610516258,-0.0993498538977338,0.3229470884543457,0.2759143549180537,0.7653509714030561,0.6106131359175944,0.7839758733694568,0.22260457139435005,0.0235710649418924,0.25624410685778726,0.290643451365396,0.6926465397146813,0.5461736665656194,-0.20227048166186223,0.04918878551393119,0.6614052532171102,0.04799202655004355,-0.07705060593331668,-0.005203117375423269,-0.2890647451853521,0.423839191204372,-0.053088736772448006,0.6127889996326795,0.29288679843497956,1.0,0.283033702890212,0.6169079559833841,-0.28975792260282834,0.5776188208390713,0.20536157569638175,-0.1242116760692254,0.29420471778541923,0.37485395404866356,0.7633561680818477,-0.13599498349222253,0.28916253787509816,-0.25050958576452,0.5832183884787288,0.0070093385492718515,0.579373330387879,0.6235300832690013,0.34199096506524307
OFCmed_L,-0.12283722853754708,0.33326604921953096,0.19533536704065022,0.3501308790857617,0.4007844784261483,0.14152981798936773,0.7247259340480247,0.29433738533362724,0.25065855002999465,-0.12214986710363103,0.663408410572071,-0.14389912257448295,0.060013792500457325,0.48518926543163565,-0.19951692070817023,0.45388521968403894,-0.20757119589291054,-0.23451921778744886,0.21654618379475482,0.2727082597481906,0.04294451562464815,0.17594887213781188,0.20749965021692074,-0.06791008954224291,-0.38850709178280474,-0.2960905429209726,-0.0959496002605784,0.4221523564474933,0.08059068628502074,0.25887706122533555,0.5483023771371223,-0.33822507246245753,-0.16623744038847565,0.04194067430428061,0.36908222945874086,-0.0014439153570557435,-0.23635277056463874,-0.33569748480875317,-0.03608128990215886,0.3006097122012795,-0.20224289267847986,-0.1765574463245035,-0.3444861112499526,0.04640483580930227,-0.03443566142153568,0.328421905553507,0.3595651713647789,0.283033702890212,1.0,0.2626319676752435,-0.117455859668524,0.2894885137964351,0.2126543804370749,-0.39860579344260616,0.2967409246522286,0.38472350444423864,0.13721381074193106,-0.06647853662957633,0.40383528601869007,-0.21222457287747515,0.2209076006425235,-0.3674705896767516,0.04503797248266513,-0.05708159179047275,-0.20815425796726972
Cingulate_Post_R,-0.12205302104497814,0.39144388744529013,0.5906729998513582,0.27856460437025915,0.6296106192790859,0.17179258807341588,0.27259573821095423,0.2986395567942207,0.3707061147725739,-0.22210638346076236,0.12615971416218294,-0.039721127669035836,-0.030472820094645296,0.17941009880675104,0.3410523992513257,0.6239946057452184,-0.16240266326854125,-0.3876456460358507,0.4014214763897826,0.6256988208231279,0.5562453379636481,0.8699644124105748,0.27541012608127363,0.6951286856016845,-0.13673608067855825,0.07117969821345724,0.22378490126182216,0.6138090945393452,0.31760338362803403,0.561119996021361,0.1702359543957656,-0.005862744701739708,0.034320428703537104,0.39576899808474625,0.36186473177432615,0.43690745428052324,-0.35710166573296026,-0.1265142285980288,0.5389676964711024,-0.1679138537678019,-0.14653749959795712,-0.31250728026035696,-0.4578712372461042,0.3105262682824577,-0.4558038178573975,0.4115941558307654,0.26009764942331404,0.6169079559833841,0.2626319676752435,1.0,-0.37573403351953044,0.5487016677608665,0.16535087449998742,-0.1137180175175068,0.33754338561386893,0.2573703299265929,0.4632218090757187,-0.08906570011577386,0.1748559229490477,-0.3763020340793006,0.3812782317605853,-0.018065743727712153,0.29337502046005787,0.4914165422441958,0.15995360531942232
Vermis_7,0.007441095871888557,0.007561228471234542,-0.062141449751185664,-0.09219047389852038,-0.19354397410215332,-0.25074395936817123,-0.12948519330610303,0.10919624723520166,-0.12336604599719295,0.3099887471529,-0.11780290052559868,0.013337157351569949,-0.09479182886620385,-0.2295026981877597,0.005046307764254903,-0.3451291296938153,0.08995973391047953,0.42898225981669263,-0.008824541660501894,-0.2453228490785307,-0.3101701175887059,-0.24880278651626989,0.12197844737533658,-0.13416859152043611,0.1140408890274346,-0.19397836960390746,-0.02768233558422889,-0.14336357994435825,-0.09267050262854967,-0.23380091681192755,-0.11909834631158703,0.20720289319697982,0.14018986234380282,-0.1723033630636347,-0.15644261159765238,0.0001830203965616612,0.33695087753049036,0.1597179561193636,-0.0881582944592915,-0.024484494896801653,0.1291828944542135,0.39703197654562167,0.27450859283977164,0.12031853366966723,0.276052818972803,-0.11008915117118726,0.19543166069560425,-0.28975792260282834,-0.117455859668524,-0.37573403351953044,1.0,-0.25500954162999817,-0.210674158331537,-0.0009700515510410328,-0.019493228846462107,-0.058356688193253896,-0.25936835361318833,0.4005763542832376,0.02602163572988593,0.13172604015094858,0.12574973821462507,0.14807292879665773,-0.2081233124315516,-0.25072349338328853,-0.04371043447699967
Frontal_Sup_Medial_R,0.06391393207333808,0.33182551844250463,0.4203611793878772,0.5659623541207568,0.7885185069046595,0.31086754846578474,0.3929792755427807,0.503120226969746,0.5068167087469805,-0.22608044663602064,-0.005508679665469825,-0.21871284835419827,0.03726254579475848,0.5407572400170794,0.029848425650853168,0.6786360754629368,-0.030549231411245683,-0.3303520158364749,0.42515125725551134,0.5031857102717155,0.4923205570249923,0.5343412288474926,0.513616686126868,0.3415938368379453,-0.2483517255288659,0.09993473127283924,0.17322141010457726,0.5447008084361143,0.20958106153427633,0.5450003787153584,0.17762563279096252,-0.26097542980808114,-0.23586428741842458,0.15174824214548951,0.46125689768836226,0.31271303221244073,-0.4943616853636783,-0.35732843442953904,0.19026133248777807,0.09157682365003274,-0.2941750046101172,-0.2595741412928942,-0.5343506825788346,0.2172662038718512,-0.2015309716545089,0.36884308433484075,0.5420734322538318,0.5776188208390713,0.2894885137964351,0.5487016677608665,-0.25500954162999817,1.0,0.19363424471723784,-0.42992683781576796,0.09297496351555082,0.56810601477033,0.4406539964267265,-0.21022836098343486,0.2820269643379809,-0.3929971013473643,0.3988252008112863,-0.3464734824061026,0.32918650244389125,0.2312176648038779,-0.1930360638128175
Frontal_Med_Orb_R,-0.1269611285788348,0.12765120110398778,-0.04992452939226624,0.22403937775915833,0.19923709042623236,0.06964700483653019,0.21751501896229733,0.25415478776383793,0.15950555766384714,-0.09303543734428625,0.09604541190928158,-0.05046973132567655,0.14077446849832306,0.373795100136328,-0.22385196597843235,0.28786287410238764,-0.15806960891327426,-0.09519348577649253,0.14871960722442065,0.1511893977627295,0.13589169873461326,0.08611459575981022,0.12075498912448518,-0.016998811200328142,-0.13710421778191656,0.03649811175945865,0.15472346659471561,0.15345708003469788,0.10900491607755822,0.07072191182361402,0.14950022509400732,-0.31429118296116987,-0.24996548681550632,-0.12769537391137697,0.20101440610808027,-0.026653085423192332,-0.07714814265801224,-0.23608412777763169,-0.06735914351975927,0.15934423513200943,-0.10712998145881364,-0.044159289302390235,-0.18560287823947452,-0.0515027056470467,-0.029087351171027676,0.037278557069313885,0.1297410865393525,0.20536157569638175,0.2126543804370749,0.16535087449998742,-0.210674158331537,0.19363424471723784,1.0,-0.2562104069261316,-0.03934515471423456,0.22039668542465168,0.18340255555140034,-0.2694723971903584,0.16195280267202433,-0.2602173911365873,0.06512512747976819,-0.26919669664213297,0.09851609916043454,-0.040590548466433014,-0.16118770137767763
Parietal_Sup_R,0.008700918514694898,-0.16293676784405278,-0.21341109386792256,-0.7389165782075316,-0.4364813930099627,-0.3095832718195512,-0.5482136171780396,-0.5562127782293279,-0.20537473348513957,0.24132888771016056,-0.16222377844377728,0.7174355864610795,0.16105068273936735,-0.5665720930568974,0.568839776215346,-0.25407689908198516,-0.024052758568199342,0.2965099364368124,0.008697045873863888,-0.1439596124397449,0.12117131115960468,-0.14042406139948221,-0.5486113164022074,0.327376661945534,0.6329946176680974,0.24031116929568533,0.28852639488618365,-0.18965932000753868,0.12044493445843192,-0.0735790013428529,-0.14849009281792927,0.6755347398635162,0.43252756288801586,0.06434942028357017,-0.1250867606762099,0.19396945637149607,0.4683823473096112,0.7558350446864798,0.4339055322172349,-0.30660217926614997,0.11311892135873257,0.18101578397422674,0.6364705106156899,-0.03904044108216363,-0.08504404551043489,-0.0885324528049514,-0.4317689240266335,-0.1242116760692254,-0.39860579344260616,-0.1137180175175068,-0.0009700515510410328,-0.42992683781576796,-0.2562104069261316,1.0,-0.18990025676031272,-0.43974197971893614,-0.0759027560879468,-0.09337707927506106,-0.4551577323859134,0.4516459077214272,-0.19440635980695845,0.826295788680742,0.07364250813542225,0.44782403843696367,0.6247844665951874
Frontal_Inf_Orb_2_R,-0.0020460554887520572,0.4899831665504751,0.679133107846309,0.050476677431355435,0.43060209399165783,0.15242577263169038,0.38655737142476226,0.25279983487662133,0.28814288317708225,-0.0733635794597389,0.40897016844085926,0.0884206948416002,-0.1175579648810416,-0.1208346537250123,0.2826717673580175,0.5239755356925049,-0.11397098663177524,-0.2743039600257319,0.27458539207988875,0.3625204953593041,0.27810782819534013,0.36377516712719504,0.12431167825002541,0.2615560786943212,-0.3081885549746406,-0.27141062108808334,0.05811260097274477,0.4912399623308828,0.46741112081979647,0.346176618706897,0.35564733115402397,-0.06032458953755549,0.29481552508157766,0.5555143211345548,0.039448153807001674,0.15710744431682674,-0.2121795266268931,-0.09040519567792278,0.27067274917920453,-0.2539215691298395,0.5883683726315933,-0.16838354297115452,-0.37296536735870867,0.6427210433335333,-0.026448236001199388,0.3846840957915747,0.2860646941449623,0.29420471778541923,0.2967409246522286,0.33754338561386893,-0.019493228846462107,0.09297496351555082,-0.03934515471423456,-0.18990025676031272,1.0,0.2956216821323395,0.26747890539207414,0.5858037439474022,0.25028892223015325,-0.09568969495185464,0.23522141814548198,0.09355006585882451,-0.0261252134520882,0.17613458997067977,0.29495145520835686
Frontal_Sup_Medial_L,0.08320329377811486,0.39544045725634874,0.298579545618686,0.3849011941376656,0.5349500382517095,0.2147165426949721,0.5052728170033537,0.4463446667863546,0.4472287075348706,-0.10024930323055627,0.21460962056771618,-0.0966001689736337,0.01248557514472529,0.4925322795119254,-0.14424821432785248,0.535074642364835,-0.14791926542298522,-0.1805449923924836,0.5808383470051898,0.33879430115638476,0.14651817547626356,0.23752262052134304,0.48691485644654997,0.007895291613992387,-0.3514078848717718,-0.09897931238177449,0.1321185492837814,0.43228634740146304,0.3318068736698132,0.4794663128317953,0.21002146182462877,-0.29757565915480827,-0.17790971527108893,0.09270328261305412,0.357392269682961,0.22745525057270588,-0.3015472637609603,-0.3354534472883055,-0.03305663297278194,0.21596949465670295,-0.06061495650649112,-0.0846949936043611,-0.38207748432964284,0.21863122330345222,0.049882871657909854,0.48773711907926065,0.5617391432895884,0.37485395404866356,0.38472350444423864,0.2573703299265929,-0.058356688193253896,0.56810601477033,0.22039668542465168,-0.43974197971893614,0.2956216821323395,1.0,0.1288690555944692,-0.07629725580454474,0.41536543632968687,-0.2619701443504856,0.3932146918064641,-0.2959930032172769,0.13892206191924064,-0.13877863651441677,-0.17373662627642553
Paracentral_Lobule_R,0.07693002086046764,0.4376375673658786,0.38812953133090344,0.21072424498821896,0.6845535508992071,0.21814758559935427,0.1713681007278645,0.34835317439566094,0.5574406421889917,0.2635147451917535,0.07373554324952179,0.208774292446108,-0.06816604362285086,0.1928048547134691,0.4468107238391698,0.5733008152450131,-0.06340469589290665,-0.015502696336640247,0.4257825883583902,0.7118957255643661,0.8385688447899756,0.45910640406430087,0.21707117220788905,0.5547889642525966,-0.046923253012047986,0.3795949229757722,0.22440341694195695,0.6691204135385493,0.5720276353045298,0.6321036961839418,0.2839096865839734,0.14724665214296478,0.37287091762128616,0.2785717880372749,0.4743920203401448,0.50884782880784,-0.050081972630145306,0.176487189679323,0.5948837718753845,-0.05118637431762444,0.09411997245368162,0.08570103811832651,-0.12679133141488963,0.55205335483896,0.1042496700761464,0.3391970029439063,0.23780896240949093,0.7633561680818477,0.13721381074193106,0.4632218090757187,-0.25936835361318833,0.4406539964267265,0.18340255555140034,-0.0759027560879468,0.26747890539207414,0.1288690555944692,1.0,0.06111208193127267,0.12058541077999789,-0.14249659698032224,0.38434882066386694,0.050709080632933404,0.48570789919080043,0.7403870221203167,0.33602692135582546
Temporal_Inf_R,0.08760574457558638,0.2574586345060343,0.3528472300975133,-0.15805662013023786,0.020709406635334028,0.1615422528242979,-0.006422523083089361,0.03362282710655098,-0.032456467421329155,0.2674412722889527,0.1821905382306534,0.052797148400997924,-0.1396651784360695,-0.5273265616038514,0.25427662003452345,-0.06557749650444121,0.17108203965766358,0.2132926174446881,0.060427032521337194,-0.038868398840352515,-0.04211714403840565,-0.0056374381346727155,0.058906450226176965,0.10404508446830743,-0.020608806963395426,-0.24004733644690066,-0.1022843873018372,0.09898270525258684,0.17190166686181277,-0.07737315126354448,0.10411086873695927,0.24617151828604966,0.5360239613882721,0.23069145870078495,-0.28908603386182696,0.011196227383230995,0.16826582824898975,0.21375855312079695,0.1539659523287618,-0.1984784526669665,0.7165254027716349,0.23282704678218752,0.039370796575763416,0.55609088423112,0.2965517617295294,-0.051350033186803354,0.09364465547295435,-0.13599498349222253,-0.06647853662957633,-0.08906570011577386,0.4005763542832376,-0.21022836098343486,-0.2694723971903584,-0.09337707927506106,0.5858037439474022,-0.07629725580454474,0.06111208193127267,1.0,-0.10148037729722133,0.23213648749718083,0.12082686548623693,0.2491420940064259,-0.12925700781075414,-0.018209630242847743,0.3065976274867502
ACC_sub_R,-0.3279770354742706,0.4798262860298902,0.23329603687524797,0.49776095124714437,0.40330349895502465,0.03270523735039772,0.5405261826846358,0.3196070204178406,0.33048963529306413,-0.07228532696057824,0.14409837165216247,-0.20847626891525955,-0.09346378443740531,0.46309131147348787,-0.1805100108407962,0.31052739677878277,0.03141102251935185,-0.08758326270092259,0.10262787916334201,0.2654591779669319,0.05982416065357073,0.16424197025554083,0.28400582311523404,-0.12234125910937522,-0.361287410499249,-0.15892208632806648,-0.14025539419660515,0.30320405575329856,0.09762859497658466,0.22647693911059974,0.036082911789010075,-0.24859395342786814,-0.24007372592029264,0.022334767359947126,0.27200097216130603,0.07035648421061545,-0.11955838259879499,-0.33573517041487555,-0.0810371180162168,0.35341865011015494,-0.05434723651180252,-0.005563142739431048,-0.2855181269122991,0.15846597201134816,0.14749212907661802,0.19996302979212316,0.3473226371195666,0.28916253787509816,0.40383528601869007,0.1748559229490477,0.02602163572988593,0.2820269643379809,0.16195280267202433,-0.4551577323859134,0.25028892223015325,0.41536543632968687,0.12058541077999789,-0.10148037729722133,1.0,-0.2758741837405,0.44118640821168725,-0.32745910695726954,0.06622495094153623,-0.16425442271713828,-0.30190592654841597
Cerebellum_7b_R,0.18764390217336446,-0.14984447273732937,-0.36024224733536325,-0.42568821349712077,-0.38627013754921197,0.01972964745541279,-0.3201364852038095,-0.5304144027009313,-0.10913690612659867,0.5050669428641005,-0.035658788949804135,0.38666319278353994,-0.11123045981299526,-0.3862432516200368,0.25555986726537716,-0.3591540456622631,0.068225607964452,0.5984119541210857,-0.13542761029358324,-0.28045954327339034,-0.16348874424845788,-0.27859048540656917,-0.29341922221434746,0.000368593675963446,0.4218336186621491,0.12072914331577103,0.05105185109165768,-0.2543219051242506,0.031161984055131736,-0.17824299294216728,-0.12482701563964012,0.5102078675776968,0.44885846363028253,-0.15097242382245,-0.24178898322178033,0.12131396185303871,0.529099296068802,0.5483019040883237,0.10641629743102982,0.05842927416150784,0.3325965188453184,0.5056442691697445,0.6278957536092841,0.08115279267151738,0.4141953485973595,-0.16067984409329736,-0.22485860546133643,-0.25050958576452,-0.21222457287747515,-0.3763020340793006,0.13172604015094858,-0.3929971013473643,-0.2602173911365873,0.4516459077214272,-0.09568969495185464,-0.2619701443504856,-0.14249659698032224,0.23213648749718083,-0.2758741837405,1.0,-0.12456113717584127,0.5251512131308194,-0.03704933551315252,0.032813979717353954,0.3370531321309684
Thal_PuM_R,-0.24287955146763401,0.7018829261456081,0.4255416926198111,0.2957974746187497,0.535493143211267,0.0645054898562125,0.26007662326576586,0.31266063409031064,0.459399228571368,0.20914831785834953,0.04873926238399227,0.05095108211733225,0.06701175432177793,0.2523787648953761,0.24600705394372632,0.4241908835323015,-0.014398589815362713,0.09334990373950225,0.513411469458462,0.5357880370789555,0.37231801465524117,0.4623476380529442,0.46188090312359,0.4494187043877609,0.05404398988209201,0.06121073524705613,0.33133512986406,0.5336445467145486,0.49956107648348475,0.4497840611825416,0.13221498062042072,0.14931941474714425,0.19982082756815434,0.12662352908513225,0.35952148263331474,0.5530685936565949,0.06067491223327611,0.07949425132562227,0.43361987829452137,0.18257394876531124,0.03762312786429204,0.20558997422964884,-0.1485159705965226,0.4369530758580478,0.16477190740141875,0.43183283088453084,0.4221949724857352,0.5832183884787288,0.2209076006425235,0.3812782317605853,0.12574973821462507,0.3988252008112863,0.06512512747976819,-0.19440635980695845,0.23522141814548198,0.3932146918064641,0.38434882066386694,0.12082686548623693,0.44118640821168725,-0.12456113717584127,1.0,0.08297522785823376,0.35649662638284585,0.22554077751606874,0.21676672704772468
Angular_R,-0.019973129405961552,0.048300818909449456,0.040094109117776736,-0.6636883834971388,-0.2500100080352913,-0.15883707078406692,-0.4133814063714225,-0.45383226598835175,-0.0005958755092128153,0.41324520005749354,-0.07582070424153002,0.7515946832460327,0.12718411427592918,-0.6374632550785249,0.7444828174930631,-0.15482230786498893,0.045777823502614785,0.4327304968476249,0.16226206989011133,0.024002020517254846,0.19528957393113033,0.04958148841241996,-0.36807818630553796,0.4910908854138366,0.6011093837236591,0.165865142000928,0.30980389917737616,0.023191251251805472,0.36518486268743033,0.03126210603274232,-0.019375152040413957,0.8366436449388424,0.6413909370143576,0.08593815507573518,-0.15612318844896592,0.45380585040745564,0.5300867504809609,0.7820165689557211,0.6001449697570025,-0.27309660488599374,0.42197291399592257,0.3980611704317736,0.6045334802699955,0.3252026460952136,0.115359698368656,0.01395342693434719,-0.3019500728201113,0.0070093385492718515,-0.3674705896767516,-0.018065743727712153,0.14807292879665773,-0.3464734824061026,-0.26919669664213297,0.826295788680742,0.09355006585882451,-0.2959930032172769,0.050709080632933404,0.2491420940064259,-0.32745910695726954,0.5251512131308194,0.08297522785823376,1.0,0.13107476140725113,0.44612297209371654,0.7781447232167068
Thal_LGN_L,-0.013114937471481675,0.2774969981924167,0.006993670570561126,0.04534710360389666,0.39637135389382383,0.1705416667474471,0.12530516896931765,0.015898558422692843,0.49825444573488725,0.3569440927110592,0.06249319389927732,0.2898400314163267,0.07111715181101647,0.1640062585270543,0.2301597793692564,0.3316915774335157,-0.03557795711581329,0.09057324961966864,0.3064519858750811,0.41030127848806774,0.5313414690328133,0.31304227078806784,0.12445620541261192,0.42575606746673705,0.06500529818815677,0.23111083091978152,0.2412799260272162,0.4273983065366582,0.3081853690369361,0.35323815039770295,0.06031307270985721,0.2092416015608683,0.38257761193176626,-0.09842548653803453,0.3071422575228328,0.5330105571514628,0.10133825695384936,0.2815079655795956,0.3687269726937006,0.23917346260300337,-0.020185780919505486,0.21179089177423116,0.14525442380131662,0.32287404371816086,0.21051483252530795,0.052913565224420485,-0.04123155836094022,0.579373330387879,0.04503797248266513,0.29337502046005787,-0.2081233124315516,0.32918650244389125,0.09851609916043454,0.07364250813542225,-0.0261252134520882,0.13892206191924064,0.48570789919080043,-0.12925700781075414,0.06622495094153623,-0.03704933551315252,0.35649662638284585,0.13107476140725113,1.0,0.43146048153681066,0.3043760810067372
