,Hippocampus_R,N_Acc_R,N_Acc_L,Temporal_Pole_Mid_R,Red_N_L,Paracentral_Lobule_R,Putamen_R,ACC_sup_L,Thal_AV_L,Cerebellum_Crus1_L,Cerebellum_10_R,ACC_sup_R,OFCpost_L,ACC_pre_R,SupraMarginal_L,Parietal_Sup_R,Frontal_Inf_Orb_2_L,Postcentral_R,Calcarine_L,Red_N_R,Cerebellum_3_R,Cerebellum_6_L,Thal_IL_R,Temporal_Pole_Sup_R,Thal_MDm_L,Vermis_10,Postcentral_L,Thal_LGN_L,Lingual_R,Lingual_L,Supp_Motor_Area_L,OFClat_L,Thal_VA_L,Rolandic_Oper_L,Thal_PuA_R,Pallidum_L,Frontal_Inf_Oper_L,Calcarine_R,Temporal_Inf_L,Caudate_L,Thal_PuL_L,Frontal_Inf_Tri_L,ACC_sub_R,Cerebellum_10_L,LC_R,Thal_LGN_R,Hippocampus_L,ParaHippocampal_L,Frontal_Med_Orb_L,Temporal_Sup_R,Vermis_4_5,Fusiform_L,ACC_pre_L,Thal_MDm_R,Raphe_M,Cerebellum_3_L,Cerebellum_4_5_R,OFCant_L,SN_pc_R,Frontal_Sup_2_L,Supp_Motor_Area_R,ParaHippocampal_R,Cingulate_Post_R,OFCant_R,Precuneus_R,OFCmed_L,Thal_PuM_L,Vermis_7,Insula_R,Thal_VL_L,Thal_AV_R,Cingulate_Mid_R,Parietal_Inf_R,Rectus_R,Cerebellum_4_5_L,Precuneus_L,Thal_VA_R,Vermis_8,Frontal_Mid_2_R,Raphe_D,Frontal_Inf_Tri_R,Paracentral_Lobule_L,Temporal_Inf_R,OFCpost_R,VTA_R,Temporal_Mid_L,Amygdala_L,Thal_PuL_R,Occipital_Mid_L,Occipital_Sup_L,Rolandic_Oper_R,Frontal_Sup_Medial_L,Thal_VL_R,OFCmed_R,Vermis_9,Temporal_Sup_L,Thal_MDl_L,Olfactory_R,Thal_PuI_R,Heschl_R,Caudate_R,Thal_VPL_R,Cerebellum_Crus2_L,Thal_MGN_L,SN_pr_L,Thal_IL_L,Rectus_L,ACC_sub_L,Cerebellum_8_R,Amygdala_R
Lingual_R,0.10709635196738776,-0.23802592969775815,0.03500547785582124,0.15874231043212206,0.06662089062183851,0.37287091762128616,0.21898552944615216,-0.12978408170952896,0.32519265555568877,0.21519370630586523,0.09753201840323546,0.22200145890967532,0.09688216001553743,-0.328614380977846,0.45080715196890403,0.43252756288801586,0.2087178728569764,0.3549269353853365,0.8662872685038692,0.14927925203983633,0.49656129056805215,0.7755449375908189,0.09053459202510453,0.5579554972574464,0.046807116417571376,0.6479316084889418,0.3552999625022197,0.38257761193176626,1.0,0.8935602009403231,0.5006396524895861,0.17016360091799415,0.08250525912009801,0.15389930844399527,0.05874939266235299,0.06205829920954391,0.1378566835517684,0.9132464034533848,0.011156205609922676,0.05105656427865624,0.20458729952573548,0.29272343731130307,-0.24007372592029264,0.4266728964154113,-0.49240135728310386,0.44672463324853595,0.25624410685778726,0.03729107724493827,-0.12839561459356244,0.3177692040906224,0.3887575085918546,0.5106910115951887,-0.35026953883682005,0.3723260893631894,-0.19697458351915778,0.17156908819298863,0.2902751682334553,0.10801833563433792,-0.0006263100316003178,-0.02462505123474311,0.3957251233258746,-0.03094189202098513,0.034320428703537104,-0.14564201016878728,0.7155195011697534,-0.16623744038847565,0.12433903115680092,0.14018986234380282,0.3300056688027968,0.25397407719690696,-0.2211047257708274,0.3290507472017007,0.5096078867053977,-0.12009648946338683,0.5010834742494972,0.5826545498128258,0.3701349662810076,0.06696746841356238,0.25957151096116515,0.5066845210522218,0.09107904283143714,0.4662274517069555,0.5360239613882721,0.5632235101367701,-0.2577015145165124,0.3263896379096086,0.4588911554787424,-0.1630191773895218,0.7287855373460086,0.7913678618568489,0.568407365835093,-0.17790971527108893,0.2021241301622293,-0.07297520089658477,0.5019639880907607,0.16409980119167686,0.4829865986947252,-0.14922778499873202,0.26545667785048904,0.3090289190373574,0.23884664712982173,-0.12963569195582053,0.07715094347711678,0.02543699883439473,-0.03216391735885965,0.169489894740237,-0.27134328957154646,-0.4683152273589047,0.48320933964379303,-0.4333701407522264
Lingual_L,0.04471688431406432,-0.29106783210770243,0.07331042867133347,0.16167892975720727,0.15350539244502726,0.4440707696560285,0.1497441681566984,-0.07514934999120751,0.4573893639490395,0.370472658230291,-0.02706665899109724,0.20797827136609648,0.19313529953661265,-0.3723112050073814,0.5503021200810728,0.4957484951073272,0.44410043577173836,0.48055785040633997,0.9195903441491946,0.21775821809283566,0.5800825323280167,0.8545465669281753,0.17768893029988836,0.3379846755708249,0.2100824601971602,0.6769916266256347,0.38282259890055925,0.43140291112535245,0.8935602009403231,1.0,0.5730165147094457,0.24101092071930802,0.07002336969640453,0.151863716592944,0.21270647681432472,0.13285542520914795,0.13935365939888944,0.8635883441241023,0.3531747845045458,0.1435502672988004,0.19240450554737804,0.28763044175032204,-0.19337339362940592,0.4443821404649368,-0.3901432203858785,0.5664939134140001,0.3859775475689759,0.21930583991944425,0.025529332610283048,0.24205895744500866,0.4533682026127724,0.7436004876198622,-0.41198327480639585,0.4679440770989279,-0.23245877515309168,0.4261238507307646,0.3881615615127099,0.027619087908154098,0.04447880537303282,-0.010160581620178655,0.4459714383815921,-0.13320582841715808,0.06517153314985065,-0.15442033106122655,0.7793163585068743,-0.14375768531306657,0.2020958083345599,0.07783651641391513,0.2838669985934349,0.3765426942864161,-0.15516462497311068,0.2982539152319688,0.5833441752253964,-0.15666678519534807,0.6911244650553512,0.6859255475573002,0.31111029991967043,0.21288246815137069,0.31360838947192315,0.5476202766036847,0.08107917852939449,0.5520306490554533,0.25321409134314715,0.4887575671990995,-0.26347191773777584,0.6250321590710988,0.47423006304474963,-0.15020066017161893,0.8387518213254107,0.8507649090634771,0.4079113171656022,-0.12088859875496026,0.2997873630867771,0.03753025801478372,0.6378934445257926,0.386782483338631,0.4558237337984595,-0.15723185105709797,0.28099991481442504,0.46093991769847914,0.35429920991528935,-0.05543684350524862,0.25103207355178414,0.029711948025116813,-0.08727848750759824,0.23620807626878465,-0.20722347482652034,-0.5147411887962391,0.3031602533056212,-0.46689652412318067
Supp_Motor_Area_L,0.44639933690453976,-0.012589029196887475,0.2836084717927885,-0.01914438856839079,0.5707648907929174,0.7706207627538749,0.4906008626235635,0.17569530090212693,0.12520612158489605,0.10397341293346037,0.3192938733430505,0.4796618237774822,-0.017373548600228578,0.01764633711008644,0.5496273355749797,0.14868561021606502,0.2272235267699888,0.4416116197534475,0.5525334321364105,0.566873906666415,0.6179207987057425,0.3323178903061967,0.2528279709666674,0.10478638354875322,0.3992425927307505,0.10545814444605243,0.7219790449324104,0.4810144476399396,0.5006396524895861,0.5730165147094457,1.0,0.3802184342835212,0.3713449677004946,0.4669491973989059,0.44509961121582525,0.42438199424137896,0.21638302944991147,0.39613320116408646,0.2755755483445743,0.44479059110124713,0.4526400985770789,0.2470147075368377,-0.01897810392155744,0.1517114306361215,0.011184396341486689,0.5774119881865075,0.6811667823995123,0.45829940552630727,-0.11148884932142065,0.41070763876250294,0.6205551069570591,0.5798128677829623,-0.14179887029768615,0.48895154970184385,0.20094657925572784,0.533328579565153,0.5944466231715395,0.038708440644361526,0.48241333403739456,0.4695724383585202,0.79831689516068,0.32663650806631644,0.3410960138879802,0.06580107738664154,0.564626509172469,0.1138932974134476,0.42152997272706577,-0.154365890526234,0.21076346588497788,0.40595714903218794,0.14088470658328003,0.3747155970412367,0.25914439962147445,-0.04352230096188816,0.6633292100167625,0.6104662936886899,0.30444702547203134,-0.12357916828730056,0.6163767289649152,0.41546286639950986,0.2904632566823842,0.6697964665744862,0.08365539343394153,0.31109497963179245,0.09027462978387428,0.3425031609922,0.3903447709531772,0.019483337946960434,0.2590501694649913,0.3913334603453804,0.5365984341504014,0.1839593103685876,0.4867515651521557,-0.07102849921429764,0.1041389270932131,0.5486967471233208,0.20769245486658292,0.14440819201314334,0.42817883481232527,0.6425347828815856,0.6043239294486294,0.23357288511927468,0.009614500668436872,0.42925778890889604,-0.13054211125222048,0.17384532542224873,-0.008304190993454133,-0.18747220800871894,0.1481540100035065,0.07668141858445685
OFClat_L,0.3012334030438738,-0.11821502653006577,0.3878644152737262,-0.05522028271366091,0.24758975525269775,0.34676814650898646,0.2932446350509785,0.13713013242151872,-0.07092131453963936,0.27787379453246924,0.20744531510027983,0.04327413818082696,-0.20491773799836938,0.0016323391908367594,0.29008096451290366,-0.0965860504100149,0.16130848803346665,0.06969102216223036,0.155272698872473,0.25118795034282443,0.2637310123281061,0.16285535891385142,0.17652964508757021,-0.1861312814128202,0.29925474855077383,-0.03483322990817482,0.2683838253055817,0.1259093228696817,0.17016360091799415,0.24101092071930802,0.3802184342835212,1.0,0.28909697631538656,0.1794850854436417,0.30411237436956035,0.2666897472070702,0.020187421128876747,0.06475168930980361,0.1672406650528914,0.13751490102865427,0.17741619251110155,0.03959015654222731,-0.04337660950269487,0.019013312356296694,0.14263303999657573,0.20988821796111565,0.33783125354096505,0.29070843665112805,0.4132374966745183,0.2789275769427856,0.41038983320437733,0.28329639456513,-0.07283675440828255,0.33588977602607756,0.16055865331546484,0.28387385626773337,0.3924604384743095,0.2954594317445161,0.20834840823821588,0.22852745681988443,0.23996968318411682,0.1932733175515375,0.22351986710081506,0.20924788537278802,0.23857206249736795,0.3892989621428096,0.2994327162258766,0.04109610025146269,0.0657887192704162,0.27376626172663904,0.3444511331245315,0.14519367826565666,-0.07043123882482055,0.03991871291448966,0.3721224442408974,0.3395420455324271,0.14168195966384567,0.06357133567428395,0.45852483005558886,0.10355983284528218,0.19683657569919655,0.33918789556827056,0.07855260068769153,-0.15057242357886005,0.020769441179598964,0.17325600897437154,-0.03735930994718442,0.19824095785234574,0.060082777646799396,0.09271459870387631,0.20419306589964234,0.1164987914813477,0.3688388101556082,0.1779197398174095,0.010490831804811546,0.35614760024764447,0.10077586686907417,0.4019837145279498,0.22582257002228076,0.38646663266158365,0.40621780202556274,0.18401925702938499,0.03160181805681725,0.17616917700122126,0.023088426500944517,0.14183813236144893,0.2974653930484693,0.07508663791975725,-0.036300350637738905,0.23367593980370413
Thal_VA_L,0.6078927493687902,0.2625933682093763,0.15789793287260295,0.003964046499939225,0.43883410776307946,0.42255964462490336,0.5973648761136309,0.2664597859620617,-0.18041048569757653,-0.005752240359221301,0.4530023883870476,0.3155579089099989,-0.2967730165023575,0.3247847319074565,0.4188978186490053,-0.08681427225179657,-0.03146442888860653,0.2507348483455058,0.13133859500123116,0.40410968763907673,0.3881864139416266,-0.1386455705942928,0.3727678945491503,-0.1028104589377359,0.38888166165778265,-0.31400745181053746,0.5327659827196923,0.49297828546289507,0.08250525912009801,0.07002336969640453,0.3713449677004946,0.28909697631538656,1.0,0.5294217516852878,0.38857811301415446,0.6192032555828108,0.2750937390628322,-0.049572423839604245,0.08804603131477617,0.4604736072744149,0.44845166018236216,0.31813945301160573,0.27047013408157566,-0.12275153504295605,0.23763401418403954,0.475091105607571,0.5689133663822551,0.39547640739778894,-0.22538345755679057,0.4776951078800721,0.4891767123233245,0.19499372991959363,0.42047676535573597,0.4788104770699848,0.34677040195697667,0.29773053235773306,0.524500743943384,0.21338116632962087,0.3930604912888759,0.629935907507439,0.3883604182722988,0.4762822018728384,0.5201504838190338,0.318718333541971,0.2339215849015379,0.31145273850958144,0.6230440430988733,-0.15068243045418814,-0.1164166234401205,0.656926800250326,0.4898805864894444,0.4078224839746944,0.008624667239027007,0.018214981133124426,0.3296010053974221,0.3540355503457016,0.32511607645250595,-0.22988983533393847,0.6036903140198678,0.03506250192927412,0.425093044059878,0.42926106288827043,-0.0449451605220616,0.012643642896817697,0.20121067122773537,0.0010418990890525863,0.11086192950336117,0.3007510082895705,-0.1916798759568369,-0.07538136901313028,0.3691936752885041,0.48955615216964177,0.6476969659281294,0.03732271733128707,-0.33523872482559985,0.4689744520639274,0.01376748132081807,0.38475368257664805,0.4535208100652126,0.5257034047407978,0.625509881546646,0.3035531237895735,-0.0685955693283153,0.5409358122226957,-0.13599053163264596,-0.014893529395387722,0.34092561503684543,0.04228801050668946,-0.06448316640927172,0.45573188659617564
Rolandic_Oper_L,0.4356024376408993,0.1399049230126043,0.33609566067495544,0.04812972638772851,0.5278169565369928,0.5574406421889917,0.5129797677281852,0.31965588903770337,-0.2747234622438616,-0.0034703650336921532,0.2888774759504749,0.5166063330026999,-0.10204498595141939,0.5057367399970686,0.5734801364115005,-0.20537473348513957,0.2821177531872537,0.19706945475522822,0.17704623103688888,0.5389729337689412,0.4026278960496321,0.05873207896719077,0.1645404941868971,0.08383578179291828,0.34820104057653073,-0.09894290744330542,0.5506254472934765,0.49825444573488725,0.15389930844399527,0.151863716592944,0.4669491973989059,0.1794850854436417,0.5294217516852878,1.0,0.3260033110247568,0.5494741085144763,0.6754904732617513,0.11099284424542392,0.21993541307798892,0.4640344689985836,0.2579181210039065,0.48266293276553274,0.33048963529306413,0.10636297011887028,0.25644346771426213,0.3250054857620322,0.5735420837643712,0.18380522218505865,-0.22939819921257382,0.4454576387405562,0.4757695920294518,0.3444108600415119,0.4409055567044804,0.1684592796427252,0.32042803259106895,0.4897023112785951,0.5149421052753362,0.31161556189369294,0.3789278340239775,0.6914569070279729,0.4647593597761197,0.3381232990626674,0.3707061147725739,0.37793604714393914,0.1520806843530377,0.25065855002999465,0.40495838342245766,-0.12336604599719295,0.23458721734492832,0.3764034724546008,0.19837769865616375,0.27746348405815086,-0.028306966219097427,0.16883307660323751,0.43021385056541883,0.2719563468889852,0.45574881860666244,-0.13605838870912168,0.6083297687389615,0.17214667757978258,0.4707129912162149,0.30093684061364334,-0.032456467421329155,0.09906587724532238,0.2795465887009275,0.15227596966245072,0.1659133674922542,0.3918698998429204,-0.12496162702510206,-0.05804634512633803,0.6445531046163367,0.4472287075348706,0.5412170905351611,0.2036069379782964,-0.09511638934615872,0.630487878396354,-0.1059749650595224,0.3270000247204936,0.2836413695606015,0.4772905249132373,0.5170725345061031,0.3760540480315071,0.23781176704496307,0.45672960456118467,-0.054895433848035226,-0.07244590878965321,0.2832606396195121,0.144354811612818,0.01203910526820874,0.3228094081510022
Thal_PuA_R,0.599076942560462,0.26911524325380054,0.2768917881729234,-0.3339572775611445,0.6458772001561236,0.589862109676333,0.41324824441846386,0.4703166688291084,-0.18376318531026098,0.16963675435037323,0.32086644674628867,0.41497205884796107,0.015361718574290872,0.38429230362133526,0.33152620485152356,-0.3697556160525793,0.26999743463777864,-0.00866114494291091,0.06842189477104133,0.6057763657919549,0.3528980104973402,0.04014875514093231,0.27935928330213655,-0.09723857505017076,0.3987903138665331,-0.2667802533702505,0.33571384045727043,0.3997266212924783,0.05874939266235299,0.21270647681432472,0.44509961121582525,0.30411237436956035,0.38857811301415446,0.3260033110247568,1.0,0.3649515118166079,0.012242063626728611,-0.06622610440950755,0.4840444986715463,0.47585179760374846,0.469584870409191,-0.07092349254514177,0.2448423895095811,0.0636396668686458,0.5773046971801955,0.39408162228037275,0.6814308990422693,0.5518907305353082,-0.004504254261643969,0.32125873149215467,0.7495654991217557,0.5368853921149942,0.12039874801913218,0.4891343965791171,0.359752918315704,0.5672257314504904,0.67890705774102,0.05896923046072186,0.5726003695160458,0.4892261585142885,0.3841406603750125,0.47782734672280114,0.48626212798658325,0.46333466878681234,0.16001575690931724,0.3061086509010689,0.6318238332599925,-0.2618832018503213,0.18450400694410432,0.4450761725453322,0.3790434344346536,0.06903736116684446,-0.24800032755729984,0.031118056263692566,0.6309464921081143,0.39671344895470717,0.032095039557252736,-0.01469794500184697,0.6248653905181563,0.125596566042788,0.15158667259597894,0.34864607784942897,-0.07471973292935317,0.049545885066657844,0.31172667899740464,0.33530778286993296,0.04841077052326955,0.4684011234615639,-0.1202346545766848,-0.10163488607409,0.20514722584866354,0.37611421852925514,0.4778209108126674,0.1655758405931875,-0.07316419083554332,0.61373792174161,-0.0863322931298434,0.48444832809698263,0.3819545340679818,0.5220455499147768,0.5715955072894063,0.6559000551457445,0.07611279534806545,0.4082173616536972,-0.20300659565257345,0.2748904094641685,0.27079505860829456,0.08649873494273419,-0.3228687554281727,0.49548329341981767
Pallidum_L,0.5930853749698694,0.3084264375896909,0.16515189630232585,0.03981063230514372,0.509989613702218,0.3966660595740731,0.5600673355751462,0.33074558957335853,-0.21267001231337412,0.10711328150186628,0.4473083553033459,0.3961423415306072,-0.191330551335656,0.3844695508785391,0.42075127739631474,-0.15789454806312875,0.13550156970120625,0.1737613887080265,0.11983710759288069,0.5181977057234143,0.48917605651390383,-0.015993639874251366,0.437095194904227,-0.11392122529926264,0.4797891940483767,-0.21192786471139474,0.4116294908330633,0.38572624506832287,0.06205829920954391,0.13285542520914795,0.42438199424137896,0.2666897472070702,0.6192032555828108,0.5494741085144763,0.3649515118166079,1.0,0.48019139275174627,-0.06280849022399068,0.2845814004151297,0.38150463654775446,0.22791066450738273,0.499389858417814,0.44977494002337226,-0.016447179668814888,0.31368322821469746,0.47740342334983155,0.6381425811861544,0.48111386094202147,-0.07093936397524743,0.49737418221184715,0.4970307550852918,0.3708074109726518,0.511386730258753,0.37074419619963583,0.3552518721817007,0.5078948211073417,0.5616746622662202,0.1382962728736109,0.43231695304724677,0.5612721001183856,0.34222626412120316,0.5164500443258815,0.4458355249041854,0.3299814672354074,0.17567288978089537,0.31457209178691825,0.48377450675601674,-0.040479103874749366,0.18447223937291773,0.5225162291605403,0.33043335812407165,0.18725613449906484,-0.029935059955660766,0.18230827944648645,0.5008119711864089,0.3446239494552588,0.5477328678703859,0.009247619140801727,0.6051802357174328,0.11005363051814927,0.6162508685257588,0.2493027496176144,-0.07560578428604525,0.05606970205005217,0.2869866205101633,0.13256275968553607,0.26469316474733545,0.29804938291395433,-0.1402152595246693,-0.0763419135395985,0.3617618811082782,0.568085082159378,0.6975585732327437,0.04459319675584393,-0.10720125589990835,0.535850745218817,0.03546138588523403,0.31041238770172697,0.5363153266632287,0.4679498489229638,0.6376614619045918,0.3126338923774922,0.08059888198890687,0.4889549034884022,0.036580181219413165,-0.09239465351038294,0.2555963261819706,0.12660468575815198,-0.14545029923470926,0.4528034557575792
Frontal_Inf_Oper_L,0.0937431427313834,0.20784882477516972,0.2820015873468688,0.2497064340858879,0.2523301440799153,0.23318494970411108,0.3062266923170642,0.04498876172624999,-0.006748042846876108,0.005612825811292181,0.06932258223600947,0.3488108573951878,0.09511541237062739,0.28377784285334445,0.40126968621132086,0.07807390398494526,0.2169282142961976,0.26174952560675707,0.20118891865640695,0.2636296756623312,0.26406736152330745,0.09766483484589342,0.43301398920599626,0.1928917867531016,0.20033354721077845,0.07126724453804836,0.3526390864286641,0.3395442143253943,0.1378566835517684,0.13935365939888944,0.21638302944991147,0.020187421128876747,0.2750937390628322,0.6754904732617513,0.012242063626728611,0.48019139275174627,1.0,0.1703526934212735,0.07603074579417594,0.15965017213520025,-0.019274722926824465,0.7593494044185586,0.07526287078990469,0.1999520406271253,-0.06203878281269396,0.12066352435739218,0.20861908070813243,-0.12166482391907028,-0.16709127833728454,0.23473009160709615,0.0608556484725517,0.14320667630632225,0.3253952709622802,0.1587547206247107,-0.016437560551021267,0.23057144223935713,0.13652957159320192,0.15767113685475675,0.1274674035981783,0.3729712573655649,0.22553918328879446,0.10654694411346188,0.08497359374483072,0.08091668779091923,0.1447113548288808,-0.07429826920244653,0.0904529832990198,-0.09634781172069878,0.32070975857334627,0.2501204407150211,-0.028046498698603855,0.29489278010869846,0.17351437467772468,-0.02073449852421135,0.18194264497407883,0.13882677598683885,0.4207896595625467,-0.021464042673612977,0.25312466463331074,0.2288589637411815,0.44785957507051477,0.1113058423209081,-0.009943717351875096,0.23424333695763733,0.024071219904262493,0.07149222719476123,0.30766528297254725,0.20954963217605127,0.06549433280298926,0.11706419426624698,0.4878624206047384,0.32251058856197135,0.3125970150327486,0.09372337661512274,0.03321383429665245,0.29638088062195933,0.05578603206825497,0.007048142799579842,0.08504968513377772,0.17856366422530404,0.2419619676659042,0.1177166370669037,0.14466151144226372,0.2543810485212249,0.11681839810711533,-0.023504516518164147,0.040877949977969376,0.10981391006698385,0.08868940972478749,-0.03740792377706711
Calcarine_R,-0.09323856520116075,-0.3261850063841529,-0.046352445822523396,0.21655792184870373,-0.07983000446801268,0.27958711202622477,0.023520318379327883,-0.14141014292615237,0.3958821885039189,0.18135846659699537,-0.13507196320626008,0.15838022359819803,0.16618498265474277,-0.40324832640553837,0.38996933466703015,0.5126994708037362,0.3078583814866122,0.3756897628152355,0.8450594378664802,-0.004856832452120479,0.3377726363960759,0.8140880950011121,0.03294494196983162,0.5005705519300226,-0.03830564277016284,0.7731821034448098,0.2658945528811273,0.3319697171786409,0.9132464034533848,0.8635883441241023,0.39613320116408646,0.06475168930980361,-0.049572423839604245,0.11099284424542392,-0.06622610440950755,-0.06280849022399068,0.1703526934212735,1.0,0.09996380224134119,0.02424996112844129,0.04593235354733259,0.2987403239642666,-0.2665522711424442,0.4860164749055869,-0.5206788438103265,0.36078709311202634,0.09824971887997244,-0.06957651243522442,-0.057723073664786684,0.15521471278610469,0.21770350743139702,0.5115801292646492,-0.38036808677892836,0.22133147663940572,-0.29774724145878956,0.1766167852749159,0.13195125367217,0.062497210916315216,-0.15285057115996278,-0.13339135588854495,0.3328075949282827,-0.2289528879710605,-0.09956891141720559,-0.20347797685811622,0.7001537602631347,-0.2644851063178874,-0.046943328049705926,0.19006666687671334,0.31446401766734033,0.1587951672909966,-0.3190725313430334,0.37168117129112416,0.5641137165917647,-0.1537231407200253,0.3953307768381309,0.45813860990689126,0.24517110427474914,0.103476212424057,0.12127964988955246,0.5012240291256524,-0.013930285765652643,0.3606442896985508,0.4057463556485838,0.5172356125614537,-0.3295805274755154,0.46807965090240244,0.3695279733591935,-0.1610539738910519,0.8476202141417384,0.8666013471972612,0.4873362108125167,-0.2368630063277837,0.03860006023709047,-0.017216026131910516,0.6389602922510788,0.13529475120249213,0.3838549246740214,-0.2397145501759031,0.11632999186794221,0.21897705392449304,0.1030615006616224,-0.10987179419394384,0.1623701076977968,-0.07949027560814986,-0.021729335824025153,0.20753880717915835,-0.3120605211172041,-0.4939024183019897,0.3840891942868829,-0.5908471218639155
Temporal_Inf_L,0.024328752320993536,-0.03436338345742052,0.09953305484995517,0.012955945527934522,0.34831076001933703,0.28601714666013617,-0.06878069815353996,0.19136382934008483,0.14469520574390352,0.2748586311117945,-0.29198190802717483,0.04471991322292234,0.20814435151486865,0.003152348271535963,0.32289627184936415,-0.045115304873350935,0.6963459206974846,0.19284576802409178,0.1649571137787077,0.31001921683442213,0.16816154456481572,0.3949489007121182,0.16682005195782257,-0.37236143524194865,0.34319512191326124,0.19588011780298661,0.0867723335473475,0.39912621830945266,0.011156205609922676,0.3531747845045458,0.2755755483445743,0.1672406650528914,0.08804603131477617,0.21993541307798892,0.4840444986715463,0.2845814004151297,0.07603074579417594,0.09996380224134119,1.0,0.3371625388434445,-0.054029932806816255,-0.02864288871570261,0.250172049929103,0.35781029652393465,0.35035591599059746,0.3209951861819034,0.44071822711569,0.5219092291748572,0.2107860730245633,-0.08346956525787574,0.346492251714467,0.8149302903366675,-0.007496884038249445,0.19259854093051085,0.1070296627508797,0.6934107150390743,0.39627250018092236,-0.12812400862873577,0.1582423554508234,0.07406270416074348,0.22548293486865564,-0.09121342444962455,0.01934004837048211,0.19519577783575873,0.1398586718283893,0.14357844747412418,0.18177202324354724,-0.0037629919498492785,-0.04474225936029745,0.30569904909378093,0.10187309387049831,-0.12530445601689685,0.03385869444999896,0.1350446650901318,0.5865336242822529,0.21514746151338962,-0.04146260300895438,0.4056575538426088,0.2741238522982762,0.25418730976659226,-0.02869578048601169,0.13899532705561918,-0.49219931528716265,-0.03215222356240487,0.1084563291683769,0.8717425733662101,0.01071114714267061,0.19808058308925938,0.3209063869427222,0.17234047403114905,-0.1503572066859959,0.23662296495068444,0.2808925968726038,0.45089148549918817,0.4286508994827895,0.6795181685808269,-0.24817090009691734,-0.010460739852016907,0.17933012877148147,0.40412949479858484,0.25458887367232114,0.38861922775083974,0.5282123159484197,0.12106218152787702,-0.14141513517196258,0.08814714204898835,0.2531651031490888,0.014990885472934177,-0.495300092622306,-0.04821599624505782
Caudate_L,0.37637514492148716,0.22203619888397624,0.02313643737494047,-0.05674311797972764,0.4367939956725612,0.4475967514048911,0.33803032138159267,0.42687576582041803,-0.04351088790283094,0.0418949820816237,0.24286387780176283,0.38216105019005375,-0.042714999868187074,0.23153625188072496,0.4986381560184857,-0.18458977071484073,0.17499491191657018,0.023344564925622542,0.10117338894833318,0.46890534405924944,0.2124908552578829,0.08360838362470122,0.12274735380329896,-0.15628553195682518,0.17670956367615867,-0.09141360768645038,0.3115752562902084,0.43773123249034124,0.05105656427865624,0.1435502672988004,0.44479059110124713,0.13751490102865427,0.4604736072744149,0.4640344689985836,0.47585179760374846,0.38150463654775446,0.15965017213520025,0.02424996112844129,0.3371625388434445,1.0,0.32920556094081604,0.11928602154220817,0.33145916822294347,0.04103474584208667,0.3926720531112326,0.3515180435890938,0.484567424444817,0.37733783468046433,-0.1952695270531523,0.2615384002076087,0.43665282232509217,0.3779471654510799,0.1455825730786927,0.12786286493951549,0.2772182850061759,0.4644556512329092,0.39017981819283665,-0.10883294593973299,0.3946854916679889,0.45070316826573154,0.36256668930059743,0.2981569516225898,0.39122355547799237,0.2137717252842952,0.15208480613698008,0.1334177924298317,0.41105106844261324,0.04144717378989001,0.07218368548803947,0.39270537734386013,0.1197654236408995,0.44467999933441354,-0.06694689725280388,0.1240090309224506,0.41743122172953756,0.27309168792303357,0.17976851075903622,-0.15167823916138445,0.4695879004272331,0.1589764034467757,0.03930455564766148,0.27956501335291845,-0.08379935248660107,0.06442540841910825,0.24485371227412628,0.2582622604922534,-0.0018272492471110215,0.3926543221774012,-0.029004531439778665,-0.0016472890647451558,0.36548640205708377,0.3346085125001687,0.3416341105412528,0.19174888392462155,0.038348006631335564,0.4928595164326293,-0.27463835875005027,0.11432499247214771,0.35293601440446404,0.4158767227343475,0.4675080505341395,0.6077262426026839,0.09102092072859812,0.3872799064367368,-0.04069785891304882,0.045360053521315995,0.1105731154881655,-0.04998003431882847,-0.21503241179740973,0.2559366348580439
