,LC_R,Cerebellum_7b_L,Occipital_Mid_L,Thal_VA_L,Thal_VPL_R,Occipital_Sup_L,Lingual_R,Hippocampus_R,Caudate_L,Cerebellum_Crus2_R,Thal_VL_L,Frontal_Inf_Oper_L,Occipital_Inf_L,Temporal_Pole_Mid_L,Vermis_4_5,Cerebellum_6_R,Thal_LP_L,Temporal_Inf_R,Angular_R,Paracentral_Lobule_L,Thal_MDm_L,Temporal_Pole_Mid_R,LC_L,Vermis_10,Caudate_R,Thal_MGN_R,Insula_L,OFCmed_L,Precuneus_L,Frontal_Med_Orb_L,Lingual_L,ParaHippocampal_L,ACC_sup_R,Postcentral_R,Temporal_Sup_L,Vermis_8,Red_N_R,Rectus_R,Pallidum_R,Occipital_Inf_R,Occipital_Sup_R,Cerebellum_6_L,Occipital_Mid_R,OFCpost_L,Olfactory_L,N_Acc_R,SN_pc_R,Thal_LGN_L,Temporal_Sup_R,Vermis_1_2,Putamen_R,VTA_L,Thal_PuM_L,Thal_IL_L,Thal_LP_R,Temporal_Pole_Sup_R,Thal_PuI_L,Thal_PuA_L,ACC_sub_L,Parietal_Sup_R,Red_N_L,Cerebellum_Crus2_L,Raphe_M,Frontal_Sup_2_L,Fusiform_R,Amygdala_L,Heschl_R,SupraMarginal_R,Thal_VA_R,Thal_PuL_L,Cerebellum_9_L,Cingulate_Post_R,Temporal_Pole_Sup_L,Vermis_7,Frontal_Inf_Orb_2_L,Vermis_3,Postcentral_L,OFCant_R,Heschl_L,Thal_VL_R
OFCmed_L,0.3501308790857617,-0.23635277056463874,-0.3269531395304079,0.31145273850958144,0.26344635113967185,-0.33569748480875317,-0.16623744038847565,0.41791883537687224,0.1334177924298317,0.14152981798936773,0.21654618379475482,-0.07429826920244653,-0.3444861112499526,0.060013792500457325,0.2709369607292597,-0.12770887491931604,0.10025953104486957,-0.06647853662957633,-0.3674705896767516,-0.05708159179047275,0.17484309078719257,-0.09887435013164363,0.29751376607536195,-0.30555159739862625,0.25887706122533555,-0.17678976769927698,0.2708261194543585,1.0,-0.03608128990215886,0.3302276141764036,-0.14375768531306657,0.36908222945874086,0.18024873911288106,-0.13052223994252662,0.3445959768755026,0.03614514116779516,0.19381769357845635,0.38026593361368927,0.328421905553507,-0.09409512122612226,-0.2794066229077983,-0.16860797364162333,-0.3645152570542288,-0.090438410943818,0.6984718551006444,0.21185973731597205,0.18532931136944306,0.04503797248266513,0.268703131944896,0.25815696271666666,0.3473322588180347,-0.3111016471422495,0.27789960500596933,-0.12283722853754708,-0.09924690829128915,-0.20224289267847986,0.054872076206500316,0.12195595612729088,0.31609312133493,-0.39860579344260616,0.21183664250725132,0.30323860458054247,0.29433738533362724,0.45388521968403894,0.11828279628846715,-0.27627354152507794,0.235429648764422,-0.14389912257448295,0.04729466535334393,0.09498399059496983,-0.32535048835431807,0.2626319676752435,0.48518926543163565,-0.117455859668524,0.19601127875608695,-0.20815425796726972,0.10439822238479243,0.7247259340480247,-0.0959496002605784,0.3684420264106561
Precuneus_L,-0.14674724434356257,0.16243536817550303,0.41130137744389356,0.3540355503457016,0.00516506503335169,0.5430355935825114,0.5826545498128258,0.43961492633859545,0.27309168792303357,0.06728357809702819,0.551078502670766,0.13882677598683885,0.10374911400319188,0.14256331256338362,0.6785143926619763,0.5380428454118655,0.3064895042551712,0.1539659523287618,0.6001449697570025,0.8314141930709311,0.5019852738495701,0.12033994547271454,0.09946767423195818,0.13770423318748604,0.5837778076741658,0.5542768502511645,0.2907110904950594,-0.03608128990215886,1.0,-0.1785037651955541,0.6859255475573002,0.3762583536444013,0.2754590962777411,0.5950741252994887,0.4984902426601782,0.09702210125666995,0.4273786395346807,-0.144302140675138,0.480649691614912,0.09599423534740963,0.6988522590243689,0.3709598437927549,0.3839182706475462,-0.13005363212103535,-0.004000036199962716,-0.11475415042530115,0.32443386834034726,0.3687269726937006,0.528148776309081,0.32433932496682705,0.49667447147574323,-0.022320943372315494,0.6616947892756625,0.028544211273477168,0.5047162420345517,0.1457345444036806,0.6853080369922212,0.6136195251424683,-0.2902108933453364,0.4339055322172349,0.4255818305291739,-0.1140780167719299,0.017169719503053498,0.3391056612883314,0.660303258479222,0.5424195857646177,0.5833815200845067,0.49083120571143674,0.4011823837420884,0.4435725497183419,0.31424419506541607,0.5389676964711024,-0.1633992334084273,-0.0881582944592915,0.07905647129250007,0.7420231406688149,0.6652817064505782,-0.09699997600619656,0.33661235818365115,0.6063367716237713
Frontal_Med_Orb_L,0.1369095122754652,0.17854731673297222,0.06250566726355401,-0.22538345755679057,0.014453248926782531,-0.028579357179936364,-0.12839561459356244,-0.16747958884058478,-0.1952695270531523,-0.08785638074972553,-0.0680065547297163,-0.16709127833728454,0.07732660478340322,0.12468808839225241,-0.041855843193412054,-0.10889749155912068,0.009908549344987179,-0.12047870008178402,-0.21306653469120496,-0.23112690833704969,0.007619254017189446,-0.002225775936353333,-0.023463464847022063,0.06340889878628395,-0.07468783695537884,-0.044452429081696866,0.12786127212503165,0.3302276141764036,-0.1785037651955541,1.0,0.025529332610283048,0.03489980819624858,-0.2054350051175629,-0.17166069774235188,0.06789557479098877,0.24053339542616287,-0.14935734700516468,0.013140859980135092,0.0992556081076255,0.0308710172229915,-0.18378211443052508,0.08193315236191571,-0.08304520211098265,0.026269536157046865,0.41216510294966846,-0.07593006663538236,-0.1520577949530351,-0.11992179932747185,-0.12355913208271654,-0.04598981607743838,-0.2035240748280077,-0.11276463096978373,-0.12294934655859743,0.14249038206934464,-0.12864326170699583,-0.3244577721520225,-0.02519543390691319,-0.08481143689077442,0.11398749372395375,-0.14834381672061345,-0.14896959059059287,0.21964379329053577,-0.07064306438336655,-0.1279019093224803,-0.133954243382977,-0.2761046492106895,0.023426802362915982,-0.14373780380801937,-0.2477899368540674,-0.21417063159226607,-0.004022451568689792,-0.10716836538795238,0.2102790115602799,-0.008395608698697217,0.2126789234065147,-0.14462457574360893,-0.2668598581345828,0.18304917025846745,-0.0890350747991103,-0.10765686661279544
Lingual_L,-0.3901432203858785,0.606095399181602,0.8387518213254107,0.07002336969640453,-0.05543684350524862,0.8507649090634771,0.8935602009403231,0.04471688431406432,0.1435502672988004,0.017205859081280077,0.3765426942864161,0.13935365939888944,0.6475275646644242,0.01799530181127092,0.4533682026127724,0.716928273131615,0.41704688207461754,0.25321409134314715,0.6518505342511587,0.5520306490554533,0.2100824601971602,0.16167892975720727,-0.14672908752736225,0.6769916266256347,0.35429920991528935,0.6275442683621631,0.1418819140817719,-0.14375768531306657,0.6859255475573002,0.025529332610283048,1.0,0.21930583991944425,0.20797827136609648,0.48055785040633997,0.386782483338631,0.21288246815137069,0.21775821809283566,-0.15666678519534807,0.2317822063972409,0.38137506597844073,0.6713231197239091,0.8545465669281753,0.6618376897997884,0.19313529953661265,-0.06483150270629649,-0.29106783210770243,0.04447880537303282,0.43140291112535245,0.24205895744500866,0.048912692920006835,0.1497441681566984,0.13651111452833892,0.2020958083345599,0.23620807626878465,0.36846692182096535,0.3379846755708249,0.4729396733317804,0.5010136953277881,-0.5147411887962391,0.4957484951073272,0.15350539244502726,0.25103207355178414,-0.23245877515309168,-0.010160581620178655,0.5926414942489683,0.47423006304474963,0.46093991769847914,0.6045209050205215,0.31111029991967043,0.19240450554737804,0.6472373652257165,0.06517153314985065,-0.2795340490197249,0.07783651641391513,0.44410043577173836,0.7737021170462368,0.38282259890055925,-0.15442033106122655,0.27604550285656243,0.2997873630867771
ParaHippocampal_L,0.32335241236180184,-0.15085790674875454,-0.05931072050885223,0.39547640739778894,0.2578854080961712,-0.057851638508133414,0.03729107724493827,0.5205676489239267,0.37733783468046433,-0.017745384272233777,0.5002137517745691,-0.12166482391907028,-0.20221431420768685,-0.0196543805562847,0.5526644404970081,-0.027079384244391085,0.1935624094590757,-0.28908603386182696,-0.15612318844896592,0.3611689726438867,0.5764628413475648,-0.19732517421861887,0.5422134957184676,-0.22347969523142505,0.5972371505212519,0.2219148088067263,0.46318376843819836,0.36908222945874086,0.3762583536444013,0.03489980819624858,0.21930583991944425,1.0,0.15399101157329495,0.2562972360166188,0.5162376287117838,0.08215424403148762,0.467104511725382,0.0793768579231886,0.5863575803083092,-0.2046526988093711,0.00438004409734696,0.03777097315798027,-0.2919535293427359,-0.022619665014869207,0.17182036141409004,0.06397846522267743,0.4097710546252899,0.3071422575228328,0.23912578908519047,0.5397132360877775,0.3936120547013402,-0.2522389391776822,0.4969298229353181,0.0649843977685997,0.24158773435108205,-0.3672620038387406,0.4164184025970933,0.4349661134257693,-0.12137244867978289,-0.1250867606762099,0.5135807759639738,0.07788464886964723,0.4133694074532572,0.374898302287947,0.2315318744203809,0.1832295115720544,0.505981986759189,0.05053017420191293,0.08873097256749812,0.28925865439695797,-0.17543418789252727,0.36186473177432615,0.5157268221547201,-0.15644261159765238,0.16693066484424815,0.09887151259801459,0.39675466480300214,0.18975329035337815,0.05893732872622607,0.5614941880298531
ACC_sup_R,0.21336351227258327,-0.10263908583103823,-0.058651738981389416,0.3155579089099989,0.3545061044460371,0.03465124220828669,0.22200145890967532,0.4674956802961843,0.38216105019005375,0.11860482889157181,0.30485753643757724,0.3488108573951878,-0.17176854093593788,-0.11157369277338251,0.4311067052903005,0.16094198590463374,0.4198735813481221,0.24282401786812952,0.08702429856104932,0.25288670802616514,0.145688635478078,-0.22941719810205308,0.24748786142452406,-0.046580568123318636,0.4280520487178879,-0.11795340756415004,0.3201841563965474,0.18024873911288106,0.2754590962777411,-0.2054350051175629,0.20797827136609648,0.15399101157329495,1.0,0.07904640810693037,0.38870609750603785,-0.12485012054541679,0.44605742940845144,0.0630382361256007,0.2520640017800419,6.910133378866957e-05,0.07780706023795715,0.057232896301725136,-0.029620227182667408,0.14757638487640456,0.2939729986570766,0.4290082804702742,0.450975715179537,0.18900772483333775,0.5271888197235512,0.3304034797622384,0.4936591741757016,-0.039612233627788734,0.2666896105444943,0.2528640977712991,-0.12550094096396378,0.39454376829049503,0.26280087972806393,0.32816005673481885,0.01660597531642703,-0.11662123044952986,0.45972495178635914,-0.020420056826664944,0.23005247990232983,0.5583560016821466,0.3740800214434429,0.27047100890478243,0.3405797847234353,0.1777214954234078,0.2966759371804256,0.3277348793582145,0.0009379132351278862,0.301138532365372,0.16623443230576052,-0.04922780214968893,0.16474085032330357,0.19009014807592223,0.4643248763711775,0.34955214438403237,0.16161217870074865,0.3271114026581439
Postcentral_R,-0.45531890135492026,0.24239324440156546,0.41611983806567127,0.2507348483455058,-0.3644136448566346,0.5248678635037475,0.3549269353853365,0.002824670497800441,0.023344564925622542,-0.06452647822825466,0.2785526490233292,0.26174952560675707,0.30904905878797007,0.2237816906698435,0.17901688325371667,0.2115928600945692,-0.028900498436139312,-0.3014194910406325,0.5798347114320429,0.7139012395671309,0.4009709952667523,0.32368391226988946,-0.10355144015327293,0.1456143509618149,0.34415477881780826,0.7521132305154263,0.15600035333217932,-0.13052223994252662,0.5950741252994887,-0.17166069774235188,0.48055785040633997,0.2562972360166188,0.07904640810693037,1.0,0.26496076427108933,0.007746536264502037,0.1421151074366474,-0.25279422989229,0.15572581280042763,0.16069044802183463,0.6629066567539705,0.19135057883146092,0.4124356552919307,-0.03522833807396918,-0.1847634866052279,-0.25517636404602784,0.055106154968609725,0.37004754903672876,0.13404259972008511,-0.10918413155973519,0.1919757731393509,-0.0800611634971909,0.26394498662266624,-0.09199922335614152,0.6209007071294553,-0.06044730251815323,0.43181996272418655,0.06863903189508502,-0.24347879346143442,0.7396499733942935,0.15030718494493486,0.028429333871470952,-0.24070839160483967,0.2573516312985843,0.13786963300470628,0.42880021275741304,0.517452278984236,0.80681111373494,0.16471326224237146,0.3237850496313795,0.08741843247207857,0.19842546972557532,-0.20017917303247873,-0.2904486628854778,0.14037535962422182,0.6400414175246539,0.7091887938810524,-0.2988900274120711,0.37525956643447594,0.308379114336983
Temporal_Sup_L,0.3813725986870831,-0.02101719549580883,0.12577605447904108,0.4689744520639274,0.44877874962088216,0.11375013469214798,0.16409980119167686,0.48902587354709387,0.4928595164326293,0.12073697597486616,0.5388911382175143,0.29638088062195933,-0.09818488847211636,0.03669390550645197,0.6920485001519684,0.08753795027373147,0.23675639498025605,-0.25041890406681855,-0.02498029866173273,0.4273181567881084,0.5358630975418603,-0.07191494242735488,0.5289756724264773,-0.04429223815146679,0.6361499599311466,0.19198711414347341,0.7526642429749469,0.3445959768755026,0.4984902426601782,0.06789557479098877,0.386782483338631,0.5162376287117838,0.38870609750603785,0.26496076427108933,1.0,0.11376915399262093,0.5059504511284856,0.15569981731916194,0.5028058660341416,-0.22943383041824228,0.0297478930084444,0.23520990893983515,-0.16155860404975014,-0.06674899591199526,0.3617716307944429,0.03249956780161201,0.3852944702074408,0.5060100374032883,0.49938875515320447,0.6033337292108623,0.42861812722417714,-0.3553893537318762,0.5831996027755898,0.09862954921817865,0.15049176763536237,-0.20137133720919032,0.5344434635326477,0.6016868739145091,0.003451163222113713,-0.12548188629103146,0.5718376732310211,0.35427546948179284,0.30814688817000346,0.5303136582616363,0.32499399326627115,0.09751981958549516,0.7512414657333402,0.18828042370649337,0.25876325023578267,0.29262819824735764,-0.06354973672142303,0.42194292345650725,0.573557292917308,-0.10815854305517227,0.49204983853087225,0.19481136299709334,0.49689988284928555,0.3717284544924501,0.3255142155108804,0.6457352929786253
Vermis_8,-0.009013039382461605,0.3727789029110082,0.2789853141411941,-0.22988983533393847,-0.009465245398979326,0.16792711030437624,0.06696746841356238,-0.18184982921527115,-0.15167823916138445,0.10095065479970107,0.1698778924938979,-0.021464042673612977,0.23852989839495886,0.19360692288031697,0.012678895704384043,0.4209398591397599,0.23914695008557532,0.05257044921045179,0.10673682902391277,-0.08619320805952771,0.14210583906884103,0.30314908492359266,0.020797986907080856,0.2604664977963834,-0.08782265558123536,0.07448802263144969,0.137336060192726,0.03614514116779516,0.09702210125666995,0.24053339542616287,0.21288246815137069,0.08215424403148762,-0.12485012054541679,0.007746536264502037,0.11376915399262093,1.0,-0.08154648377908502,0.1710225010268671,0.05908823792475323,0.024160514751270266,0.1475297680185306,0.3875402451151906,0.11422227941571478,0.2137421230519652,0.12955734239149963,0.0010615425262135306,-0.1931090467071265,-0.1455061260305427,-0.10645171134249526,0.06900610226141245,-0.14116864330563136,0.35635483309419597,-0.04959117984026903,-0.04561522901045085,0.14028469816088593,-0.017004732805552755,-0.06884313681229333,0.14426106083699042,0.029425866532246634,0.0540773810622823,-0.02476551761050009,0.2883152883468857,-0.06356539221527954,-0.19880483143097138,0.15622361451944097,0.18711136959943603,-0.11447610429296477,0.1298909159726604,0.09501721861429065,-0.3007929230198964,0.3781536224013824,-0.2587060955120567,0.039154575933279014,0.2817809870750848,0.3723768933151105,0.07788177990714798,-0.19998335253723185,-0.03736093808668365,-0.11035006498046407,0.11183397572708968
Red_N_R,0.428043378867377,-0.14092192006639484,-0.14591997533833756,0.40410968763907673,0.4856493971197043,-0.07970950858085715,0.14927925203983633,0.6048988592716554,0.46890534405924944,0.26282480321049156,0.3774439793702598,0.2636296756623312,-0.2944011224772133,0.09289665281494813,0.6544855510279435,0.051830333267334085,0.25364240501168017,0.049909600995122524,-0.05794163747374486,0.38896081393383414,0.41126308667124334,-0.08756448550594678,0.5448813099305222,-0.17763713464122416,0.495070658875986,-0.016393545629541057,0.3804252355972579,0.19381769357845635,0.4273786395346807,-0.14935734700516468,0.21775821809283566,0.467104511725382,0.44605742940845144,0.1421151074366474,0.5059504511284856,-0.08154648377908502,1.0,0.13503736893932522,0.334414723995019,-0.2633982063844373,-0.03504770528522759,0.048961176719061306,-0.2265031179787592,-0.027074667087950123,0.15889662529604937,0.3233201704618693,0.6956531037921887,0.4463722092052891,0.39957916313473013,0.5824330105498392,0.5070938652119875,-0.12813342993412186,0.5004946185069082,-0.018272061423889333,0.04227970367952129,0.0714341259786542,0.34506100615232693,0.57479225617145,0.14572108376749474,-0.25895572438642644,0.8182653005890205,-0.004013483533734767,0.3872391400440534,0.5711729631995573,0.33725712488011433,0.35437787306667556,0.38939039485081367,0.005305523020198913,0.3332993157375136,0.37553931598887674,-0.03695154434323801,0.44304479102020283,0.36214040416855325,-0.21854620403450953,0.15354858959461573,0.1370077407628459,0.5180499585805413,0.3296923460830503,0.08544798106609057,0.5267285876601681
Rectus_R,0.3172455344011544,0.023292670939028554,-0.18559537599245046,0.018214981133124426,0.18101715903791296,-0.24570750715193007,-0.12009648946338683,0.2388250929082355,0.1240090309224506,-0.007765938330863338,-0.15598112265437195,-0.02073449852421135,-0.18558087057485356,-0.01543323859873552,0.09302347659793585,-0.07075587538893707,0.09931669822017504,0.02497744403812413,-0.24325898281482208,-0.2101045349731252,0.0556553793181668,-0.13950623851628324,0.2602695897542368,-0.07446998850829858,0.003014381514691631,-0.31202019413098153,0.1168704059302413,0.38026593361368927,-0.144302140675138,0.013140859980135092,-0.15666678519534807,0.0793768579231886,0.0630382361256007,-0.25279422989229,0.15569981731916194,0.1710225010268671,0.13503736893932522,1.0,0.05574304577731831,-0.20492546554892563,-0.23302504990849512,-0.003249421382416828,-0.2767701597088634,-0.0955242466177891,0.12486676038769082,0.20033834793660057,0.08342176308539097,-0.03781655287471841,0.15090913345136212,0.219411238199013,0.1498612496200963,-0.005307642913567321,-0.09921376502605651,-0.37130236396597405,-0.08328435955183847,0.02809091526643728,-0.3403689399956742,0.012564816773019195,0.20837877600497057,-0.33436711800219354,0.1779023143124649,0.21749800096537122,0.10639070529940296,0.14344292313704168,0.093904305627054,0.031768676498149385,-0.09997253213608498,-0.1961693267507766,0.2041191582689062,-0.09098050334980799,-0.041985772731761295,-0.0685724884886181,0.26643139280676836,0.08200667902587896,0.21537147546759924,-0.1842659107274849,-0.09806472497859142,0.43132099146597963,-0.0972384371973016,0.14523654897342153
Pallidum_R,0.19529960079495187,-0.28559114349796044,-0.09876036411732468,0.37448919466129754,0.0744380890544308,-0.04414283601612606,0.09148155138600803,0.6298750034849113,0.19641339416943684,0.06389160725866308,0.6389626462867835,0.0868498828575973,-0.33902198644217935,0.16812057072249004,0.5663214040837501,0.13437728662791826,0.4148922710167064,-0.051350033186803354,0.01395342693434719,0.33821575760533973,0.6728139618293186,-0.2622068504799547,0.38250510891158973,-0.3011602279871397,0.7975742053159072,0.1073938244801674,0.49250390484347456,0.328421905553507,0.480649691614912,0.0992556081076255,0.2317822063972409,0.5863575803083092,0.2520640017800419,0.15572581280042763,0.5028058660341416,0.05908823792475323,0.334414723995019,0.05574304577731831,1.0,-0.19002715756811125,0.12489405474117188,-0.002386049561915656,-0.13826961648606015,-0.14302065367609945,0.39880086185706287,0.03931736424897769,0.3647213315886059,0.052913565224420485,0.529680478146389,0.44788467320774905,0.6805903702372452,-0.06712612965172488,0.6284363266684806,0.1900002940850363,0.3032813117932947,-0.16975114185013523,0.5681285369406545,0.4077519510757698,-0.2761660693087028,-0.0885324528049514,0.34249821326701063,-0.007905655901104515,0.37024367799451957,0.4491767936591585,0.5221848453029702,0.2866436522087031,0.4972544528490532,0.026078660043388335,0.3659969473743092,0.270621985921977,-0.15554671066103687,0.4115941558307654,0.28922574164728465,-0.11008915117118726,0.002328590232544879,0.28102151248499546,0.3386818076076498,0.19399663416747095,0.24609844101008926,0.772958302192503
Occipital_Inf_R,-0.6026848756058963,0.4841670071040333,0.46435404926014995,-0.007178982336261054,-0.2862922790766334,0.49684138026476005,0.5026852866580173,-0.22777439881722716,-0.15024174041601618,-0.17573426247536855,0.04752149204161674,0.05000321186649676,0.5073466563170308,-0.10021515229199708,-0.21066649155846567,0.4756897990322615,0.12690165542306753,0.42007525415321995,0.492371054200296,0.06565803378779492,-0.3154330749693325,0.2736523693664318,-0.5749428666193798,0.5065804652370012,-0.21822302981421401,0.25900784260617693,-0.32205670203407616,-0.09409512122612226,0.09599423534740963,0.0308710172229915,0.38137506597844073,-0.2046526988093711,6.910133378866957e-05,0.16069044802183463,-0.22943383041824228,0.024160514751270266,-0.2633982063844373,-0.20492546554892563,-0.19002715756811125,1.0,0.4379009998494482,0.39163197281064477,0.601075454447412,0.14770988826883025,-0.17802139748542128,-0.020740680704271524,-0.29631109117358295,0.09495142440332492,0.00904418944170415,-0.4340112319673388,-0.049553234564508754,0.19495923845348587,-0.17544959047694295,0.04833826954902816,0.1738080710666815,0.4358379749940426,0.04399970757808713,-0.03423479694799981,-0.2612815126803536,0.43288194584587447,-0.35670098933484545,-0.010800891001641104,-0.29186007658085733,-0.24085149253167337,0.13405437243060728,0.11571506277489231,-0.07871126969169173,0.41800783817643294,0.08230331096368704,-0.10423075890432584,0.4066018668170444,-0.21987931133022337,-0.5081259226020366,0.21597300527210692,-0.014010253682733138,0.4187874494844447,-0.038200399264345784,-0.16948238843971694,0.07340890740487219,-0.15017758333163908
Occipital_Sup_R,-0.6457502593727079,0.4971959047571821,0.6874914776064699,0.03748358265939448,-0.3820398481829557,0.7524209821115034,0.6331055636293272,-0.1005127501088465,-0.07458190801337511,-0.08587475807637679,0.26167153204959487,0.17238187450404321,0.5429478964996067,0.12044157465036837,0.08095582734327236,0.6047899987877168,0.13548178577341075,0.18571633496542378,0.9266868728004507,0.540457951272084,0.14495463255666421,0.3002680555028124,-0.40424933685570325,0.5119355040420944,0.1709964190210133,0.646151292111751,-0.07844837037266697,-0.2794066229077983,0.6988522590243689,-0.18378211443052508,0.6713231197239091,0.00438004409734696,0.07780706023795715,0.6629066567539705,0.0297478930084444,0.1475297680185306,-0.03504770528522759,-0.23302504990849512,0.12489405474117188,0.4379009998494482,1.0,0.49264058813899386,0.8159814479548317,0.05652302600889292,-0.23891387618541948,-0.2896155632704407,-0.14351554758543233,0.1182499376910725,0.18792004103291962,-0.21088743071439767,0.13728534721158417,0.26389887464549566,0.14231793380152907,-0.006892898582753072,0.5604442657980492,0.3430686934736037,0.3407757234834343,0.17627403448816745,-0.38615429643856103,0.8086657847658716,-0.05690103284542419,-0.04090814083566018,-0.39408406394351114,-0.06615262962656157,0.38314568057261406,0.5163320506624758,0.20446269888035473,0.7477436821619902,0.3231881305811428,0.1470771860096054,0.5063406816057099,0.10974717177483055,-0.5622207980787464,0.030536466894079174,0.1086743926889077,0.794744717045747,0.39028377605472037,-0.33468102774229413,0.2710214243335248,0.20776686724080454
Cerebellum_6_L,-0.35978834620721134,0.785958912184805,0.8466918043052928,-0.1386455705942928,0.020500295576738076,0.754756559160921,0.7755449375908189,-0.21000968214858434,0.08360838362470122,0.022559143930547677,0.20183969214526554,0.09766483484589342,0.7737081952547259,-0.053392166149684256,0.18180582314184707,0.737844050814206,0.3856604856012149,0.32467221783773026,0.5271238979886916,0.20266123659787375,-0.05424824098414778,0.19956283185770698,-0.24035204458274917,0.879061043639919,0.07720576047484466,0.37670841232025126,0.041686398949883026,-0.16860797364162333,0.3709598437927549,0.08193315236191571,0.8545465669281753,0.03777097315798027,0.057232896301725136,0.19135057883146092,0.23520990893983515,0.3875402451151906,0.048961176719061306,-0.003249421382416828,-0.002386049561915656,0.39163197281064477,0.49264058813899386,1.0,0.6333176415422835,0.2950753104791322,-0.09587455212602987,-0.28465831121785606,-0.1658675786433712,0.28593138029556026,0.01369325836125776,-0.019871769436872872,-0.10500158498991405,0.24971702918230032,-0.10724931010562666,0.21150500379053203,0.19367874861644058,0.360690175036038,0.13564733241960666,0.37226594651282213,-0.41241392995219217,0.3283945783154997,-0.025799552930826593,0.42889478696109196,-0.24564535105796956,-0.25755195733461644,0.42031047608645766,0.32289680315598385,0.1547366771979187,0.44267157240179944,0.25290745629077294,-0.1328283859697685,0.8022725501874464,-0.2615232090894832,-0.2535779220790683,0.35321076759077225,0.5592326474795747,0.5277140534284429,0.03988574172339919,-0.12201322400112315,0.13847888235364822,0.07600615946320448
Occipital_Mid_R,-0.7291372645358354,0.6361287119932862,0.8174912536175722,-0.18741675558995724,-0.41001489395262414,0.8419955707679713,0.6932817249777026,-0.38740405918287474,-0.17751443584658647,-0.1619806783641965,0.008527747313084902,0.1335860479657555,0.7693127252372824,0.05597354277596574,-0.18818598185449734,0.6519379973160575,0.08755215809833355,0.3495894750901766,0.9073523922388774,0.252314028394451,-0.21173137062572492,0.3855414656708125,-0.6106775047566275,0.7248045890707671,-0.14201419360471065,0.5163919260962517,-0.3032898834801332,-0.3645152570542288,0.3839182706475462,-0.08304520211098265,0.6618376897997884,-0.2919535293427359,-0.029620227182667408,0.4124356552919307,-0.16155860404975014,0.11422227941571478,-0.2265031179787592,-0.2767701597088634,-0.13826961648606015,0.601075454447412,0.8159814479548317,0.6333176415422835,1.0,0.11237359005400094,-0.33473762996389095,-0.3459700115537245,-0.3433413241863609,0.06846380566220213,-0.003082954701807363,-0.4777283023251218,-0.11751372644462663,0.3237022333296097,-0.20337457153187022,0.0874457691740892,0.3283465600174559,0.45278415025581775,0.09363173391786037,0.030088215680435574,-0.4075055035682291,0.7869460554009675,-0.3132386991879915,0.058599851598562236,-0.5280224806647388,-0.3771027033681807,0.25686093731713894,0.33280616155809245,0.015506460687767138,0.6799474102558014,0.23354197355831086,-0.07880993063902814,0.612892792325141,-0.24210431714021446,-0.7033792727897974,0.2736079675232807,0.10490850190041887,0.6568210843388206,0.05307540294753857,-0.42353196132051735,0.19866657215822886,-0.13565354214997366
OFCpost_L,-0.1273803390922004,0.23210153931429417,0.26493508252085934,-0.2967730165023575,0.007614446483410521,0.20231501533081678,0.09688216001553743,-0.32699654965599767,-0.042714999868187074,0.18329861565877123,-0.0492998025599727,0.09511541237062739,0.3269527681313247,-0.08488661027328158,-0.18746503761052496,0.06351427360323449,0.28488130726822875,-0.03418299859684589,0.056005293389480675,-0.17776490551806828,-0.09649879798422889,-0.033723573479982956,-0.06573767654346488,0.3360764448498217,-0.14578677666414355,0.04341984998662352,0.04964342961328437,-0.090438410943818,-0.13005363212103535,0.026269536157046865,0.19313529953661265,-0.022619665014869207,0.14757638487640456,-0.03522833807396918,-0.06674899591199526,0.2137421230519652,-0.027074667087950123,-0.0955242466177891,-0.14302065367609945,0.14770988826883025,0.05652302600889292,0.2950753104791322,0.11237359005400094,1.0,0.06727572974062218,0.06496315417196706,-0.02449337715427906,-0.0036940926168907936,-0.2870659648577248,-0.23479587641664226,-0.3038286104605456,0.2150899671783857,-0.31084190825719354,0.4182559074638978,-0.150376771336055,0.2531694529731974,0.00894223211432989,0.010391430411459615,-0.19816117218570833,0.06849540759066125,-0.05472492916486467,0.2217544386790231,-0.2540941760089238,-0.16489509495361526,-0.1291923117536595,0.12451514194456594,-0.1740615959295879,0.05303070659565977,-0.2395614710851223,-0.29114493162434213,0.2989148504527455,-0.3034017454428187,0.0977123352592751,-0.14236917072427543,0.5057731770913253,0.04842313661512678,-0.14451080732925295,-0.04958833731954985,-0.09738863998336122,-0.22482476900367937
