,Cingulate_Mid_L,Cerebellum_10_L,Cerebellum_4_5_L,Cerebellum_8_R,Occipital_Sup_R,Thal_AV_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_L,OFCant_R,Vermis_7,LC_L,Putamen_R,Frontal_Mid_2_L,OFClat_R,Cerebellum_7b_R,Thal_VL_R,OFClat_L,Occipital_Sup_L,Parietal_Sup_L,Parietal_Sup_R,Frontal_Sup_2_R,Supp_Motor_Area_R,Lingual_L,ParaHippocampal_R,Thal_VA_R,Vermis_4_5,ACC_sub_R,Thal_PuI_R,SN_pc_R,Frontal_Sup_Medial_R,ACC_pre_R,Fusiform_R,ACC_sup_L,ACC_pre_L,Parietal_Inf_R,ACC_sub_L,Frontal_Inf_Oper_L,Thal_MDl_R,Frontal_Inf_Tri_R,Thal_PuI_L,OFCant_L,Caudate_R,VTA_R,Amygdala_R,Thal_LGN_L,Frontal_Inf_Tri_L,Temporal_Sup_L,Precuneus_L,Cuneus_R,Rolandic_Oper_R,Thal_LGN_R,Precentral_R,Heschl_R,Thal_PuA_L,SN_pr_R,Occipital_Inf_L,Thal_MDm_L,Cerebellum_6_R,Angular_R,Vermis_8,Insula_L,Raphe_M,Rectus_R,Frontal_Med_Orb_R,Frontal_Med_Orb_L,Occipital_Mid_R,Thal_PuL_L,Cingulate_Post_R,Temporal_Sup_R,Thal_MDm_R,Thal_PuM_R,Temporal_Inf_R,Angular_L,Putamen_L,Supp_Motor_Area_L,Temporal_Mid_R,Parietal_Inf_L,Thal_IL_L,VTA_L,Cerebellum_7b_L,Hippocampus_R,Amygdala_L,N_Acc_R,OFCpost_L,Pallidum_L,Frontal_Inf_Oper_R,Postcentral_L,OFCmed_R,Thal_VA_L,Cerebellum_Crus2_R,Paracentral_Lobule_R,Cerebellum_4_5_R,SN_pr_L,Vermis_10,SupraMarginal_L,Thal_IL_R,Thal_MDl_L,Cuneus_L,SN_pc_L,Cingulate_Post_L,Thal_VPL_L,Cerebellum_3_L,Lingual_R,Cerebellum_10_R,Vermis_1_2,Postcentral_R,Thal_PuA_R,OFCmed_L,Fusiform_L,Occipital_Inf_R,Temporal_Pole_Sup_R,Rectus_L,Red_N_L,Olfactory_R,Red_N_R,Vermis_9,Thal_LP_L,Pallidum_R,Frontal_Mid_2_R,Caudate_L,Occipital_Mid_L,Temporal_Mid_L,Cerebellum_Crus2_L,Vermis_6,Thal_PuL_R,Insula_R,ParaHippocampal_L,Cerebellum_3_R,Calcarine_L,Cerebellum_Crus1_L
Thal_PuI_R,0.4082474288074729,0.08416325090592844,0.548217831247776,0.09689214454020678,0.10141822204207829,0.14102664554053565,0.09171626318243677,-0.03385442808458198,0.2689771740446857,0.007561228471234542,0.32314226428297965,0.5751925666420844,0.459414717550114,0.45295327022109855,-0.14984447273732937,0.6317533495406187,0.22582257002228076,0.0697750612573598,0.23535307046307388,-0.16293676784405278,0.5505834499571622,0.33665925850579903,0.28099991481442504,0.6439737916213483,0.463966515499363,0.5508652486403692,0.4798262860298902,1.0,0.4482845945821863,0.33182551844250463,0.30506683280689184,0.5355756448146303,0.30152835561032365,0.2661125935661027,-0.06208911665211518,-0.067698932269881,0.08504968513377772,0.45582548446674503,0.5128664764308276,0.34547846485834227,0.06332339062350784,0.48979671603954905,0.12653649572015027,0.4045679402890624,0.2774969981924167,0.1965781231307271,0.45982263600243406,0.47898067183947424,0.046681133482509754,0.47353908035316084,0.5953910201271828,0.4100737531520812,0.39906673505187834,0.5543111378852845,0.4551391341753663,-0.22435686823347534,0.40486507632545676,0.27579422106692286,0.048300818909449456,0.03221446011309127,0.3233890763198253,0.2995938138375161,0.3181651375783875,0.12765120110398778,-0.0832583110933943,-0.07243530135938424,0.20310084113019827,0.39144388744529013,0.6609387019865044,0.2976514221921711,0.7018829261456081,0.2574586345060343,0.05228242980879503,0.7779723877115269,0.42817883481232527,0.20810008867416466,0.2664434784013102,-0.20488301104623313,-0.050962092851987884,-0.0013336696787648867,0.7085220666796739,0.3940778194323496,0.35215438520146597,-0.21387230039543637,0.5363153266632287,0.4698847595778925,0.39306270801123494,-0.0516451423680327,0.4535208100652126,-0.01829191810528633,0.4376375673658786,0.5478967877030443,-0.08570026786297495,-0.09943528474112048,0.3313709417154073,0.055814697174459964,0.10145611397611118,0.027265456799522934,0.023640843539495995,0.3832922376140689,0.4994026198463815,0.3343959877479972,0.26545667785048904,0.5495033974061114,0.47684266771003164,0.07251864697744972,0.3819545340679818,0.33326604921953096,0.39876104014268443,0.02492917043741995,0.11707342269251779,0.25992282371533115,0.4574893336643059,0.14244379533802384,0.5073660032397564,-0.037147493709565015,0.35625553976307517,0.5275194340337277,0.5585093695601477,0.35293601440446404,-0.0027963010430742657,0.09042262016644981,0.00013095762189318106,0.14121329356083703,0.22074898650563468,0.21559991971019968,0.505269126700184,0.4906797489718866,0.2784339932540102,0.07345595917434158
SN_pc_R,0.39324735514760795,-0.13467595955469058,0.43449321826907894,-0.16158966704063246,-0.14351554758543233,0.30917592069771416,0.03928604564344521,0.009431517195215127,0.31129762091871654,-0.30788458883039904,0.43558017151349104,0.4957149940239066,0.4884478313486847,0.40777702075683503,-0.328415429982695,0.4734523839897547,0.20834840823821588,-0.19232045292535352,0.014071728347055626,-0.2913999753589153,0.6671622051224733,0.46632298294369273,0.04447880537303282,0.5777571128499309,0.19563854645748005,0.5785686584681244,0.20958754422544765,0.4482845945821863,1.0,0.5678163621365,0.4360240469993603,0.24952892895737477,0.31440196043688495,0.2053241814667582,-0.19891629202211775,0.09039141549996112,0.1274674035981783,0.21672670527859314,0.2845452789400233,0.368070830937466,0.048509548251311214,0.47147592607218086,0.4788785769011322,0.481088576903565,0.30744946212064544,0.0716591384065814,0.3852944702074408,0.32443386834034726,-0.3126999401618462,0.3258582382581978,0.3334219824534472,0.5546988009388426,0.34434936012171696,0.4380465885435398,0.6681530084822338,-0.44687079920569567,0.42902986765554674,-0.11051545044032654,-0.17666884525337573,-0.1931090467071265,0.363393955999455,0.44102128258470885,0.08342176308539097,0.21529120891820266,-0.1520577949530351,-0.3433413241863609,0.39384556647212354,0.45284674586992424,0.37384501886789606,0.35943418657810344,0.3700202269605287,-0.021795419366567696,-0.16602435450123937,0.4563393630070281,0.48241333403739456,-0.16568035143041615,0.14500650309664367,0.027696877094594823,-0.26223586504515267,-0.33188914691379445,0.6208451855081731,0.24376530124229612,0.251605849782793,-0.02449337715427906,0.43231695304724677,0.3519661021188758,0.4480157962932623,-0.009939132881437546,0.3930604912888759,0.2483885555278828,0.5525571840734611,0.5654629843461465,-0.06952505804576466,-0.3529356183721307,0.24474005186591283,0.1976910139135414,-0.014716574954153837,-0.24158191526511744,0.19988139801455918,0.503674162505568,0.40263116456355774,0.42575310946022416,-0.0006263100316003178,0.469292036850344,0.5572595639309472,0.055106154968609725,0.5726003695160458,0.18532931136944306,0.23813746204642702,-0.29631109117358295,0.04334155003496618,0.13285841378284502,0.6366371779935063,0.29716309030637567,0.6956531037921887,-0.27366127860490597,0.2095330488458873,0.3647213315886059,0.4904371195648372,0.3946854916679889,-0.3047495543266809,-0.023456212575689472,-0.13219819087973553,-0.08118865949790281,0.2687804653526131,0.17930219887678034,0.4097710546252899,0.40323111225893377,0.0320868717866617,-0.0642433079457823
Frontal_Sup_Medial_R,0.3415938368379453,-0.2015309716545089,0.3549142480831576,-0.30856367221841646,-0.27855753651888737,0.43648457075872465,0.03726254579475848,0.023970248417540092,0.3929792755427807,-0.25500954162999817,0.6057330260685294,0.4745859871565175,0.4676775023236705,0.30570910822856,-0.3929971013473643,0.47922431492188877,0.17293794811670937,-0.35732843442953904,-0.16547193927019616,-0.42992683781576796,0.7885185069046595,0.3113862826246144,-0.14824645902458183,0.48863305663171835,0.11340268578067614,0.48770635832077736,0.2820269643379809,0.33182551844250463,0.5678163621365,1.0,0.4979323410800508,0.059894293909177145,0.5420734322538318,0.3390438747115592,-0.3026492389719023,0.24751107888041882,0.19406942021753518,0.226809231535724,0.2177434544297327,0.3460701597072389,-0.005508679665469825,0.5450003787153584,0.3687145881931149,0.6046637438260003,0.32918650244389125,0.037750531400474664,0.45857959968772294,0.19026133248777807,-0.47002234505390045,0.2172662038718512,0.21014814030187853,0.4395566926403019,0.4181832312654274,0.4434078844450191,0.45543630337760144,-0.5343506825788346,0.42856052142916173,-0.2780335167564335,-0.3464734824061026,-0.1958259760475748,0.5934786966409823,0.503120226969746,0.016000248562308767,0.19363424471723784,-0.17298573361768083,-0.5108006531943433,0.34110081736274955,0.5487016677608665,0.28924482297159854,0.26980526593066645,0.3988252008112863,-0.21022836098343486,-0.26097542980808114,0.49656039306339833,0.3880253817649084,-0.4319911889470077,0.029848425650853168,0.06391393207333808,-0.31676507945760546,-0.4943616853636783,0.5450880161827245,0.017105158397133995,0.31677856869162396,-0.11301748845191587,0.4542061997645333,0.20958106153427633,0.3588048800448495,0.09157682365003274,0.48991433898919357,0.31086754846578474,0.4406539964267265,0.5031857102717155,-0.030549231411245683,-0.49568657086946794,0.31271303221244073,0.23240451944751347,-0.21218730395188007,-0.4399762090014348,0.09993473127283924,0.5343412288474926,0.37024264833430404,0.3749017409979172,-0.23586428741842458,0.4203611793878772,0.601725378811506,-0.01939631266123047,0.6346269354087458,0.2894885137964351,0.20235419507848565,-0.46445267539070384,-0.2941750046101172,0.28948113613137216,0.5838371860897227,0.4054674367244669,0.5560606047701891,-0.3303520158364749,0.04353321531691269,0.36884308433484075,0.5447008084361143,0.6410953551700191,-0.4299821913306487,0.018262249140523264,0.037209150391317704,-0.22608044663602064,0.513616686126868,0.009075391906589856,0.46125689768836226,0.2622676243872592,-0.1597720440150661,-0.060985023521084224
ACC_pre_R,-0.03358266017906359,-0.10232823756290216,0.10814025997117009,-0.2194580310317731,-0.38050231911045657,0.2973434729332261,-0.025183540704367836,-0.0029040556652917154,0.6933841323471915,-0.2272791031991798,0.44210629756843556,0.474712501259685,0.48954157595242803,0.7580721400827257,-0.4417844484894293,0.4205160044586677,0.0016323391908367594,-0.6103061751258052,-0.3504156256781854,-0.6200043483354944,0.6286277021972311,0.09531764228065209,-0.3723112050073814,0.6663630988614226,0.24384228789437412,0.3190558868145119,0.5433674249513377,0.30506683280689184,0.4360240469993603,0.4979323410800508,1.0,0.1144088409436754,0.484915183384316,0.7234867932877271,-0.477814716934001,0.39447547644888536,0.28377784285334445,-0.05305031646078482,0.5185464003362132,0.036369469260586915,0.3521675983193908,0.2948705524848713,0.4499719831523584,0.718747654929361,0.004087214234147015,0.1518195302945856,0.30131739653358525,-0.07739781141640728,-0.5609816591777436,0.3455472424838618,0.05213166875483185,0.09466724905961749,0.09954603103207592,0.14084061337024692,0.3674953605431909,-0.6453160238892947,0.20513049333578895,-0.2980676376597112,-0.43201281007689757,-0.18457073436477273,0.3413715428762351,0.5148391725088141,0.3266104848640574,0.31342211104516815,-0.12450738142663957,-0.5777599248210045,0.11885847762974018,0.3875730153094144,0.45678630433957756,0.026245856278403975,0.2886343909686859,0.0046341030592463636,-0.4891499593512072,0.40101759206277304,0.01764633711008644,-0.26251861008306676,-0.1703267679465846,-0.12354965754341961,-0.2175966091574288,-0.4976354693038588,0.5949290419712362,-0.09084795435493728,0.520014974573954,-0.0751315559462832,0.3844695508785391,0.2636634878851538,0.18773214984946326,0.12728975730506648,0.3247847319074565,0.2564727165204445,0.22901659363138377,0.399757829738373,-0.08179758664325325,-0.48704771610087433,0.024902997019350153,0.05349124199902885,-0.25794322262347125,-0.5736969680298182,-0.20222203916896675,0.39887865002756273,0.08958646382942818,0.1906708576980513,-0.328614380977846,0.4779671607439595,0.5106155036171833,-0.27150825701248277,0.38429230362133526,0.46053560651356634,-0.04956041129126547,-0.3494132231505861,0.11728559928180794,0.4794616888236455,0.41574948873469963,0.5614602953000138,0.4158686034206692,-0.42088539197227604,0.12451258040765621,0.25412018964794864,0.4535767158509229,0.23153625188072496,-0.6187686750447636,-0.25939425624031187,0.002792296757177316,-0.3578820355561568,0.4865825379082169,0.3092673626801317,0.15232362822610718,0.10223998057576973,-0.3739184385007761,-0.26716881971278683
Fusiform_R,0.4600647393469177,0.17271345797208987,0.6510466097643051,0.40254529837273384,0.38314568057261406,0.09834293283462722,-0.038530429264473524,-0.008172362985269422,0.14932596022964964,0.1236779355179104,0.08856158013936327,0.6022330088203515,0.3786462847287852,0.4337439229797034,0.1231721976273384,0.5603521929185492,0.31014428333703215,0.3585800085127503,0.5147184625319564,0.02631522757134694,0.44237721952158304,0.3280518143571188,0.5926414942489683,0.4804164565087137,0.5307532829589926,0.6657477170982068,0.05949019183319378,0.5355756448146303,0.24952892895737477,0.059894293909177145,0.1144088409436754,1.0,0.2676873548781944,-0.030548433656467675,0.13821469586200505,-0.286935699148688,0.05544925624147056,0.6078265960714493,0.48107318729335247,0.4045323767376876,0.22381812682263846,0.5153391748076948,-0.0071864706322710995,0.19243684215330722,0.1432094001777977,0.22010185906279459,0.32499399326627115,0.660303258479222,0.39609238610237363,0.6143089457862576,0.525809790007103,0.41741896520489585,0.3833625867879352,0.4839353481964423,0.49278279848201295,-0.03082973397297185,0.3205765632060491,0.7381195841459186,0.3202319630672901,0.15622361451944097,0.09868413410277162,0.19815599439377035,0.093904305627054,-0.17234866370450178,-0.133954243382977,0.25686093731713894,0.30536693992758435,0.2883562241430199,0.6895380088710206,0.48346104831842285,0.38899966374671785,0.6196451224589676,0.2818334588521836,0.38423695229497595,0.4789103156763133,0.6369504710722567,0.48526380254896495,0.13084525452621348,0.20725738676033292,0.06690676463615802,0.6125066797806002,0.49151713166655286,0.05811556688732773,-0.1291923117536595,0.30444498730625097,0.5703925074898862,0.4000033990176892,-0.14648884132771198,0.24777426299884772,0.18932433950019928,0.48319691926075004,0.613065521552075,-0.04009127009769481,0.14040048356397306,0.3568430671677584,0.07921171294336665,0.5627959499556444,0.35234528919115765,0.10469263200823264,0.2985458073228606,0.5444223990596262,0.28270287759978524,0.6863428850740776,0.6000592453279256,0.38592976266248985,0.13786963300470628,0.33928709456192996,0.11828279628846715,0.43142593722371075,0.13405437243060728,0.4688707887484509,-0.04242593370458034,0.2914207961580565,0.2741117086917952,0.33725712488011433,0.14244406049370845,0.6185021456141773,0.5221848453029702,0.585146654332435,0.0733406235123829,0.260818432188024,0.07241129717854633,-0.06139757101704801,0.4081774136369648,0.10160740178600115,0.4804496045121463,0.2315318744203809,0.6593395850298293,0.5575398313429736,0.36684542271198245
ACC_sup_L,0.12329057703988756,0.008416918788174726,0.2717993964646185,-0.18151339150372114,-0.2625319835518884,0.3422353432543916,-0.13471618274188757,0.09389209927921956,0.48627234343492304,0.19543166069560425,0.4544776548557992,0.46760369538776875,0.3450832739511613,0.38865826432667056,-0.22485860546133643,0.445552345886083,0.13713013242151872,-0.23597676627334557,-0.22288949422924859,-0.4317689240266335,0.5852528591765985,0.04233214642106701,-0.07514934999120751,0.39112196015373935,0.28577965174198783,0.36867793766112733,0.3473226371195666,0.30152835561032365,0.31440196043688495,0.5420734322538318,0.484915183384316,0.2676873548781944,1.0,0.424692372268707,-0.34485577659000677,0.22920916494464022,0.04498876172624999,0.3081288002057886,0.330119935340676,0.09691492621210725,0.18807936694098795,0.3818247000343845,0.31010346674496786,0.5086133703801071,-0.04123155836094022,0.026556184661415322,0.38763825401721047,0.05520662124788111,-0.2567033932376318,0.2431959756489527,0.06252119512050307,0.08785311040807102,0.2191697624698739,0.36851057806595666,0.3314033627654431,-0.3532927755878435,0.24117117316865944,0.0359359058368846,-0.3019500728201113,0.1335759369928354,0.5221483516466503,0.52432121553874,0.1790876395535124,0.1297410865393525,0.03765149289361523,-0.32731361274892423,0.11503650686985412,0.26009764942331404,0.3946446283779184,0.18559172809296307,0.4221949724857352,0.09364465547295435,-0.22425590168454884,0.3748680303387619,0.17569530090212693,-0.1285884065962328,-0.08853579608052566,0.12108343561620889,0.05589400390596213,-0.21736765653056825,0.46371852279418946,-0.02269796621874422,0.29698348924908063,-0.11710676199384186,0.33074558957335853,0.16755117512029397,0.07495792689911093,0.09019918917796811,0.2664597859620617,0.07704330475127015,0.23780896240949093,0.30654346711666897,-0.07327853581329248,-0.2219701031991288,0.15241577475828116,0.012204355982298208,-0.01754660838942126,-0.21163111244179517,-0.020155825052583523,0.301361061886129,0.2427354705608242,0.249271112032887,-0.12978408170952896,0.32939120714778375,0.5138537351832129,-0.2512104066674279,0.4703166688291084,0.3595651713647789,0.15355068468686786,-0.22134550543380424,-0.06916714898495618,0.30006779471918116,0.3157913915412037,0.5369484568457344,0.3053848273354487,-0.0585560630832713,0.3744532113146029,0.3874080203180734,0.45714575477579605,0.42687576582041803,-0.25157433855420847,0.03812472816738671,0.12192630506355663,-0.05321426280743643,0.6773170100401382,0.29837872207125526,0.2322559935335769,0.10854869615796096,-0.09625644594859491,0.19428207656757784
ACC_pre_L,-0.17401853991172592,-0.07211750334133386,-0.05561745861532591,-0.2574951961888567,-0.3709000345259547,0.30084810505751836,-0.050265662561648,0.0057758536068094005,0.5359548770209946,-0.04204740640850272,0.38349406116691204,0.36113055567737595,0.3450599926151505,0.5089873205193765,-0.3845433435513688,0.43786359361546223,-0.07283675440828255,-0.5550007179183174,-0.4123470020177851,-0.5306268305172703,0.38947550521289886,-0.1336111499572777,-0.41198327480639585,0.41447061596450735,0.4328419804437118,0.1173178209782564,0.615009200050177,0.2661125935661027,0.2053241814667582,0.3390438747115592,0.7234867932877271,-0.030548433656467675,0.424692372268707,1.0,-0.4381831387473877,0.3397622858123119,0.3253952709622802,0.03251671450723559,0.4202468577451166,-0.13470183314215428,0.23143044490790357,0.23583848063527774,0.3810959878244803,0.5846555524865897,0.05109167041410316,0.29688223403667136,0.20011078596973023,-0.23764101365121096,-0.4809304188433729,0.20456618285307313,0.018171819602772265,-0.04449965694700404,0.004224849413895832,0.0005734205730959669,0.1273263787786882,-0.4823690175959676,0.2019159980800594,-0.2635685254464674,-0.4150815958534836,-0.07332849268615511,0.2729517334194487,0.4961460051056959,0.3571688522640842,0.12744400560630384,-0.18158016459785034,-0.48430080980788087,0.018507475720783522,0.2257254783714356,0.29321117819730214,-0.08969630057719805,0.3073537329395936,-0.0895189420181511,-0.4653505820998425,0.35150611241156626,-0.14179887029768615,-0.2808008321958684,-0.3044703887710223,-0.2754076976569914,-0.08018854971579674,-0.34724301265683616,0.4056183416420917,-0.15356412634934039,0.3179335263311801,-0.2424175251724637,0.511386730258753,0.17778210771119474,0.03608387085808529,0.1893665809288513,0.42047676535573597,0.18648580812329008,0.03609431270408544,0.20899251315954667,-0.005310517287612726,-0.36905343821899955,0.016213080158752318,0.006313493612812354,-0.2725170662397785,-0.5162532834402371,-0.23796888221020243,0.2306840359004242,0.07159534568167304,0.1395638968166823,-0.35026953883682005,0.3039054547001673,0.41734899055156877,-0.2654824825035235,0.12039874801913218,0.33046704223976314,-0.11581039273611403,-0.27705118170337406,-0.04246006432394848,0.35868104724052347,0.22421522968144852,0.4183296076975664,0.21033190601309934,-0.32821003660905734,-0.014661803438149792,0.1910827473401575,0.2902388828452184,0.1455825730786927,-0.5225660683096013,-0.20707595415516916,0.11751549575921244,-0.29832985187762595,0.48977748845092495,0.14577443715457164,0.09018861268726301,-0.044618131322168665,-0.3904009225747033,-0.14583603180352575
Parietal_Inf_R,0.41970140579666004,0.06757259028298596,0.2285361670214498,0.42020391830307985,0.8953367896396877,-0.16380191234952668,0.1048785146689957,0.12851795415740772,-0.45950720570930853,0.008092782336291503,-0.3894738264568673,-0.0053973358813491175,0.17853725749603233,-0.34687395254225806,0.46135685718914143,0.051791954310487075,-0.07043123882482055,0.7270466233742625,0.7898840705288898,0.8987961760979502,-0.27626866913138876,0.37087709922653284,0.5833441752253964,-0.34534597301082665,0.18523279265914347,-0.072905011136602,-0.34842640404539305,-0.06208911665211518,-0.19891629202211775,-0.3026492389719023,-0.477814716934001,0.13821469586200505,-0.34485577659000677,-0.4381831387473877,1.0,-0.3800049670628779,0.17351437467772468,0.2899397001541128,0.054116031947875926,0.24557009912935723,-0.13081956468496764,0.07840624922166882,-0.39001682500441454,-0.5778361454664364,0.15005089944156286,0.291447619845799,-0.015907425725082715,0.5399539253319389,0.8024203292206702,0.13462961892608222,0.29989996686588416,0.3324381603693496,0.2157247288176815,0.007818970473833184,0.05607781349237233,0.5979101095121435,0.09380890483467993,0.4369431540799728,0.8694409790158324,0.08309115896475515,-0.08104257692977586,-0.45960032884476903,-0.2986776562888612,-0.1666173794173142,-0.20736070512550375,0.7684282936504574,0.1256196843997696,-0.0348215859256014,0.011487430876137354,0.23832540048055617,-0.08032497207280324,-0.030497540336600393,0.7113918245863797,-0.036621042116999465,0.25914439962147445,0.5411290076308094,0.7099920084488585,-0.006173413271946144,0.20333847234745572,0.5163086356397786,-0.27130215047404554,0.46889461572006175,-0.3230835740673211,0.10655262982815564,-0.029935059955660766,0.2973722709673504,0.40855510019990005,-0.2977055046044123,0.008624667239027007,-0.17255362769338634,0.0932329191500714,0.036013083722395756,-0.006885754490866532,0.4948781094366154,0.2984419817808676,0.07481197107745967,0.4575619080266707,0.8128374539318557,0.27444914099086204,-0.11832132885271957,0.2505895332285463,0.04569701602812637,0.5096078867053977,-0.08491466372984335,-0.3463424998599258,0.8066776112747297,-0.24800032755729984,-0.35324506252384535,0.24001906391395258,0.405430842473464,0.19529968111483642,-0.35484332410066477,-0.08549254531919585,-0.3935991493095905,-0.07996469858206459,0.36262606942395387,0.016640728421605758,-0.02100835291283776,0.008926077051111656,-0.06694689725280388,0.6658219505132909,0.28565363469134025,-0.009181310295085038,0.3530553858509702,-0.41663484615745316,-0.15038435439226938,0.012760725105496515,0.4706435510737333,0.72763392100618,0.13547978237001418
ACC_sub_L,-0.18007109518367728,-0.11668555465417604,-0.164005573159883,-0.2911441137530207,-0.38615429643856103,0.0390231913779486,0.11599412734764543,-0.05638561649486556,0.3792383469938017,-0.02121517338633399,0.13257147300503444,-0.01642322543177722,0.0342341758698962,0.20696911795476478,-0.35516643244053137,-0.04347272691958962,0.07508663791975725,-0.48984822707226,-0.41888184506435144,-0.3753015639733222,0.16209121082510855,-0.051567767795561596,-0.5147411887962391,0.17698455564732105,-0.03203586678495905,-0.06840773642764883,0.17714018726601535,-0.067698932269881,0.09039141549996112,0.24751107888041882,0.39447547644888536,-0.286935699148688,0.22920916494464022,0.3397622858123119,-0.3800049670628779,1.0,0.10981391006698385,-0.2920048538864846,-0.00030482559661599364,-0.23822001226982842,0.23683296502952636,-0.293114582887457,0.228293541303346,0.37141263266264773,-0.0002305808313634385,-0.2590536986663859,0.003451163222113713,-0.2902108933453364,-0.48904370465489394,-0.1404898337289311,-0.37402816868865046,-0.12464703853570168,-0.15134185007907286,-0.06910393643447388,-0.012903709553006189,-0.37711652326087935,-0.09312849322456297,-0.3309868840729796,-0.35718446946615623,0.029425866532246634,0.06058148365220732,0.22091773279547453,0.20837877600497057,0.16681719241260576,0.11398749372395375,-0.4075055035682291,-0.061575901330527004,0.11343676768834056,-0.0331057525808995,-0.2746055289352809,0.07116918255733878,-0.1357609936331965,-0.3739098325916205,0.03352733933266855,-0.18747220800871894,-0.42281339653475375,-0.28884672291303676,-0.35895616677097697,-0.12370291821549959,-0.2176596569708299,0.06128382638311923,-0.22481448354010405,0.37240293901925525,-0.19816117218570833,0.12660468575815198,-0.18909829752536145,-0.10164061474677058,0.0882313563357645,0.04228801050668946,0.046697834423020515,-0.10022378382742285,-0.06390693915205423,0.15017383666336578,-0.35700826711495115,-0.09677605047715243,0.062075478569521586,-0.5055374288044705,-0.4824786841179989,-0.2419502219484478,0.15695476205228712,-0.17222426518587036,-0.2086494519152669,-0.4683152273589047,0.037954230276584164,0.17913054451479543,-0.24347879346143442,0.08649873494273419,0.31609312133493,-0.2397009450247179,-0.2612815126803536,-0.1690376027457839,0.40393529066513123,0.22033287317347755,0.20084247843350833,0.14572108376749474,-0.29677199241871377,-0.3171458366244017,-0.2761660693087028,0.09045604182493781,-0.04998003431882847,-0.4892239795530873,-0.21713107209363447,0.056426237378131044,-0.41896443191835103,0.3246200580125572,-0.27000594268850725,-0.12137244867978289,-0.2261923651799377,-0.5207970044447909,-0.14902109825216708
Frontal_Inf_Oper_L,0.21101921641067883,0.1999520406271253,0.18194264497407883,0.08868940972478749,0.17238187450404321,-0.028046498698603855,0.31209598180182296,0.2169282142961976,0.08091668779091923,-0.09634781172069878,0.008339268447577992,0.3062266923170642,0.48178366015461044,0.09832466432292647,0.03724905068423399,0.3125970150327486,0.020187421128876747,0.11706419426624698,0.08974855488032571,0.07807390398494526,0.20096876508326708,0.22553918328879446,0.13935365939888944,0.10654694411346188,0.4207896595625467,0.0608556484725517,0.07526287078990469,0.08504968513377772,0.1274674035981783,0.19406942021753518,0.28377784285334445,0.05544925624147056,0.04498876172624999,0.3253952709622802,0.17351437467772468,0.10981391006698385,1.0,0.16587103168217124,0.44785957507051477,0.1622390809914549,0.15767113685475675,0.2419619676659042,0.024071219904262493,-0.03740792377706711,0.3395442143253943,0.7593494044185586,0.29638088062195933,0.13882677598683885,0.1413093837941101,0.4878624206047384,0.12066352435739218,0.26788812619811864,0.17856366422530404,0.10642430022080084,0.21819874543139398,0.03738223259456421,0.20033354721077845,0.07325254527761303,0.2695315594290151,-0.021464042673612977,0.36256992137755223,-0.016437560551021267,-0.02073449852421135,0.06852887424154416,-0.16709127833728454,0.1335860479657555,-0.019274722926824465,0.08497359374483072,0.23473009160709615,0.1587547206247107,0.30250918907745533,-0.009943717351875096,0.13814089891477854,0.331550602775189,0.21638302944991147,0.11650880736818048,0.15373337852549715,-0.023504516518164147,0.05590842414504312,0.0904768746926361,0.0937431427313834,0.30766528297254725,0.20784882477516972,0.09511541237062739,0.48019139275174627,0.6046173421873684,0.3526390864286641,0.09372337661512274,0.2750937390628322,0.12368155110104594,0.23318494970411108,0.13652957159320192,0.11681839810711533,0.07126724453804836,0.40126968621132086,0.43301398920599626,0.05578603206825497,0.12099030093258357,0.02333189325690176,0.17605437449477973,0.15548664513007032,0.23057144223935713,0.1378566835517684,0.06932258223600947,0.06447377320035103,0.26174952560675707,0.012242063626728611,-0.07429826920244653,0.14320667630632225,0.05000321186649676,0.1928917867531016,0.040877949977969376,0.2523301440799153,0.007048142799579842,0.2636296756623312,0.03321383429665245,0.034007225845927726,0.0868498828575973,0.25312466463331074,0.15965017213520025,0.06549433280298926,0.07149222719476123,0.14466151144226372,0.05258985809728082,0.20954963217605127,0.32070975857334627,-0.12166482391907028,0.26406736152330745,0.20118891865640695,0.005612825811292181
