,Temporal_Pole_Sup_L,Pallidum_L,OFCmed_L,Rolandic_Oper_R,Frontal_Mid_2_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_R,Cerebellum_3_L,Cingulate_Post_R,Postcentral_R,VTA_L,ACC_pre_L,Parietal_Inf_R,ACC_sup_R,Cerebellum_7b_L,Cerebellum_9_R,Temporal_Mid_R,Cerebellum_6_R,Cerebellum_9_L,Frontal_Inf_Tri_L,Temporal_Inf_R,Putamen_R,Thal_PuL_L,LC_R,Vermis_6,Thal_VPL_L,Cerebellum_6_L,OFCant_R,Thal_PuM_R,Frontal_Inf_Orb_2_R,Thal_MDl_L,Thal_PuI_L,Red_N_L,Raphe_M,Vermis_9,Heschl_R,Calcarine_R,ParaHippocampal_R,Thal_PuA_L,ACC_sub_L,Cerebellum_Crus1_L,Paracentral_Lobule_L,Thal_MDl_R,LC_L,Cingulate_Post_L,OFCpost_L,Putamen_L,VTA_R,ACC_pre_R,Cuneus_R
OFCant_R,0.5206568199688562,0.3299814672354074,0.7247259340480247,0.18726180398668113,0.46449076093605846,0.5052728170033537,0.21751501896229733,0.1893694733701613,0.27259573821095423,-0.2988900274120711,-0.2603699353694668,0.5359548770209946,-0.45950720570930853,0.34955214438403237,-0.22379427087249465,-0.023786201508166252,-0.191777160174205,-0.18678447272119908,-0.26748741933908865,-0.06582194160420814,-0.006422523083089361,0.3527930283283139,0.10118777734559953,0.4690969715968291,-0.05996205267511406,0.07085414608049255,-0.12201322400112315,1.0,0.26007662326576586,0.38655737142476226,-0.33423223297317695,-0.0014435148760033071,0.3029828921896499,0.4049879484149852,-0.17334062412665208,0.16848936579836757,-0.20347797685811622,0.470020886473508,0.2073231126082298,0.3792383469938017,-0.15953393095013876,-0.14834427059381727,0.0407156471665104,0.3652071197657105,0.27061197351490524,-0.04958833731954985,0.2940071666092486,0.35278456945565445,0.6933841323471915,-0.3591311446998309
Thal_PuM_R,0.2523787648953761,0.5719763213427468,0.2209076006425235,0.4369530758580478,0.429059401471068,0.3932146918064641,0.06512512747976819,0.44837897524710335,0.3812782317605853,0.001478147610465519,0.016713520553360887,0.3073537329395936,-0.08032497207280324,0.2449484956845033,0.06067491223327611,0.20558997422964884,0.07448398721105023,0.2146368056566989,0.15607909811435955,0.3061972435345278,0.12082686548623693,0.48081100158452555,0.1282455989846211,0.2957974746187497,0.20914831785834953,0.5226966720787068,0.2243654674009798,0.26007662326576586,1.0,0.23522141814548198,-0.012620225082764724,0.30461176619179836,0.4850631594956966,0.31266063409031064,0.09334990373950225,0.3305967376460825,0.1346158881911719,0.4328199754750102,0.6427090311543532,0.07116918255733878,0.2390250106530796,0.22554077751606874,0.5442176491178421,0.30733506829885054,0.4623476380529442,-0.1607461509519082,0.6973548024340682,0.1893827537740269,0.2886343909686859,0.03335212438210589
Frontal_Inf_Orb_2_R,-0.1208346537250123,0.31581554060932066,0.2967409246522286,0.6427210433335333,0.5554957618107482,0.2956216821323395,-0.03934515471423456,-0.019553200512145034,0.33754338561386893,-0.085569768648833,0.08793826551794288,0.29576044264397416,-0.08314716703559252,0.5845360118416887,-0.2121795266268931,-0.16838354297115452,0.47588554637934916,0.31821647710091827,-0.02028963632749727,0.25014766728781623,0.5858037439474022,0.6566561650857282,0.316494595314022,0.050476677431355435,-0.0733635794597389,0.26347644171721474,-0.08231116579570145,0.38655737142476226,0.23522141814548198,1.0,0.3410754106073104,0.1803095170339487,0.23378704704176478,0.25279983487662133,-0.2743039600257319,0.16998616411714537,0.10351576532574128,0.6951114391782856,0.20317818727706582,-0.07029204034209316,-0.1080418230749685,0.17613458997067977,0.21107771393389202,0.021895519707179404,0.36377516712719504,-0.1657910521559945,0.3918791498889662,0.16888992806489142,0.5172585367482876,0.010583663745218444
Thal_MDl_L,-0.4261991983442656,0.03546138588523403,-0.20375327013993078,0.1919013911336355,0.18651935565431552,0.01134981536076709,-0.2013097602494983,-0.027246568498416748,0.059763084890607804,0.3523870141610586,0.30970335971504387,-0.2725170662397785,0.4575619080266707,0.12519389184254923,0.10233521661658462,-0.009181621091635268,0.5391644674127197,0.5471767007628573,0.2983537323946078,0.3803946405524352,0.3105718560121319,0.32429162773871695,0.15356921836933837,-0.4564700106903623,0.190958199239572,0.510621342135783,0.25756692900447964,-0.33423223297317695,-0.012620225082764724,0.3410754106073104,1.0,0.41067481072661016,-0.09450057289756031,-0.15227267261228097,0.07912175364909482,0.1639764448441078,0.3838549246740214,-0.017218401652056573,0.11059826601128042,-0.5055374288044705,0.3361025145001026,0.36473553870817754,0.446244949700517,-0.24529145309273684,0.013395934326622717,0.08014476033346818,0.1000874231374608,-0.24003690501453662,-0.25794322262347125,0.5218056871154658
Thal_PuI_L,0.13344568254297426,0.35596931477414023,0.054872076206500316,0.21203141446934698,0.5056674384335283,0.24642603403802485,0.047046923372698696,0.3736652952966286,0.5298849324452264,0.43181996272418655,-0.27586400892041674,-0.13470183314215428,0.24557009912935723,0.26280087972806393,-0.13255114796468798,-0.031584412676064315,0.14741874721573428,0.19357421232050392,-0.021936120924713955,0.2975045829281583,-0.07605650065331433,0.4387832886919429,0.3874661627506357,-0.0028730537794984107,0.1714409691890373,0.7360828941645305,0.13564733241960666,-0.0014435148760033071,0.30461176619179836,0.1803095170339487,0.41067481072661016,1.0,0.3416884502394369,0.085355662905272,-0.09737769502938484,0.6078260104425433,0.22302433650001321,0.2585994502327601,0.5845517489761279,-0.23822001226982842,0.245415248976607,0.6084287913955748,0.5774288712262283,0.21047285342777167,0.47957705216348184,0.00894223211432989,0.503491210672783,-0.03272654399674196,0.036369469260586915,0.2195162471124871
Red_N_L,0.4342364211032932,0.509989613702218,0.21183664250725132,0.3572301939793707,0.5709977506850505,0.276517242493081,0.1239119994156641,0.5648152888127521,0.4499838253699646,0.15030718494493486,-0.18641402825439754,0.22421522968144852,-0.08549254531919585,0.45972495178635914,-0.17670715842988005,-0.0038709679571884634,-0.15291374641289973,-0.011505803693247182,-0.10710298403726981,0.09155315775502375,-0.046344802924341365,0.5090614473267229,0.44091763911620035,0.4684139754035694,0.03739066850092757,0.3955769933028793,-0.025799552930826593,0.3029828921896499,0.4850631594956966,0.23378704704176478,-0.09450057289756031,0.3416884502394369,1.0,0.38960629195274615,-0.12008443238246096,0.4337102577670445,-0.07983000446801268,0.5342887957287309,0.5338398828299284,0.22033287317347755,0.107105765609593,0.429769601366046,0.3683933273026592,0.5634877128179804,0.48244517788852465,-0.05472492916486467,0.5214607375944247,0.32824899553078485,0.41574948873469963,-0.23540309459927278
Raphe_M,0.41015777263825576,0.3552518721817007,0.29433738533362724,0.19663072911545476,0.25254234422906474,0.4463446667863546,0.25415478776383793,0.2343418485090629,0.2986395567942207,-0.24070839160483967,-0.23115412736762692,0.4961460051056959,-0.45960032884476903,0.23005247990232983,-0.44326544166370285,-0.2042416404567331,-0.26108789674214145,-0.10341179952277564,-0.3274787524187266,-0.025357762984097903,0.03362282710655098,0.4549773638524763,0.17141697875699477,0.4570351520162947,-0.1560190815728655,0.23365836727994654,-0.24564535105796956,0.4049879484149852,0.31266063409031064,0.25279983487662133,-0.15227267261228097,0.085355662905272,0.38960629195274615,1.0,-0.35158445580011594,0.16919779967466472,-0.29774724145878956,0.5310794785416386,0.22182495117561282,0.22091773279547453,-0.06915015067096338,0.05476446194248558,0.16886259727813305,0.4072415457456231,0.30417820885301683,-0.2540941760089238,0.3817803876348282,0.4885680483448168,0.5148391725088141,-0.48528127910125013
Vermis_9,-0.20439779659314114,-0.10720125589990835,-0.23451921778744886,0.08638154601845284,-0.17964353381730938,-0.1805449923924836,-0.09519348577649253,0.21024791024611217,-0.3876456460358507,0.04326634202548777,0.31432598547326707,-0.32821003660905734,0.36262606942395387,-0.0065194675230266326,0.8113066175124614,0.8904518429612879,0.3965313681871714,0.5661225639949858,0.7750716184262944,0.08645002625027386,0.2132926174446881,-0.3649370107806583,-0.30303461442837665,-0.24019682009909818,0.8204588531969769,-0.17255835089660612,0.8595832091829682,-0.17334062412665208,0.09334990373950225,-0.2743039600257319,0.07912175364909482,-0.09737769502938484,-0.12008443238246096,-0.35158445580011594,1.0,-0.07611763933367856,0.6389602922510788,-0.4943020175226104,0.1993688103298532,-0.29677199241871377,0.41196335600681205,-0.030151907802522977,0.15800263839620382,-0.20040528908375008,-0.2957989493157991,0.3558651215124144,-0.16434123116781277,-0.2471028998415985,-0.42088539197227604,0.5786728957635532
Heschl_R,0.23386348485126698,0.4679498489229638,0.235429648764422,0.34456882702891833,0.5832746160542197,0.24601510514130384,0.08222668261956163,0.5581604064365974,0.510966285994843,0.517452278984236,-0.3295582558949324,0.004224849413895832,0.2157247288176815,0.3405797847234353,-0.0862333253097024,-0.020754112528131446,0.1451280221210471,0.145100129022866,-0.11576224679832633,0.24843291029794326,-0.1899214692598696,0.4805142649389158,0.5138152491738198,0.11474990434851323,0.22307020216420462,0.5948753198446073,0.1547366771979187,0.16848936579836757,0.3305967376460825,0.16998616411714537,0.1639764448441078,0.6078260104425433,0.4337102577670445,0.16919779967466472,-0.07611763933367856,1.0,0.21897705392449304,0.26995362402131234,0.44337194289109716,-0.15134185007907286,0.14146129850212713,0.6202497273757924,0.5875788499644078,0.3580444225310198,0.40238493173475826,-0.1740615959295879,0.5186256918346294,0.04134819934710548,0.09954603103207592,0.18759036490749859
Calcarine_R,-0.47936720667016136,-0.06280849022399068,-0.2644851063178874,0.4873362108125167,0.13027904898425113,-0.2368630063277837,-0.18131457891041888,0.1766167852749159,-0.09956891141720559,0.3756897628152355,0.19279464842904057,-0.38036808677892836,0.5641137165917647,0.15838022359819803,0.6507502272207613,0.6461136997164239,0.7789514307335396,0.7021749886331329,0.6921556381765741,0.2987403239642666,0.4057463556485838,0.023520318379327883,0.04593235354733259,-0.5206788438103265,0.7901599611665465,0.13257182533128198,0.8140880950011121,-0.20347797685811622,0.1346158881911719,0.10351576532574128,0.3838549246740214,0.22302433650001321,-0.07983000446801268,-0.29774724145878956,0.6389602922510788,0.21897705392449304,1.0,-0.2289528879710605,0.24264864360185753,-0.4939024183019897,0.18135846659699537,0.3606442896985508,0.3428031925277086,-0.36001119136853726,-0.07315663481375818,0.16618498265474277,-0.06597265203185433,-0.3295805274755154,-0.40324832640553837,0.842383300067336
ParaHippocampal_R,0.3181686641593001,0.5164500443258815,0.4029265939459927,0.4564597449346142,0.5211596527423049,0.40418692830528885,0.163802852363855,0.20293705389944441,0.5060090883792441,-0.12772774850957283,-0.19532094684099954,0.41447061596450735,-0.34534597301082665,0.483551593085865,-0.4764111061480598,-0.3545345637110773,-0.01797125123800795,-0.04773818181214551,-0.343896247376099,0.08013130822801734,0.2548060770892635,0.7252339854089883,0.33610312231518313,0.5087564991725494,-0.2828528881978875,0.3540378210694644,-0.34107835627501754,0.470020886473508,0.4328199754750102,0.6951114391782856,-0.017218401652056573,0.2585994502327601,0.5342887957287309,0.5310794785416386,-0.4943020175226104,0.26995362402131234,-0.2289528879710605,1.0,0.34832441053959046,0.17698455564732105,-0.21623055347417997,0.1905600394996982,0.17889705985838975,0.45125143322979255,0.47382832533986957,-0.3032439824386899,0.6437635434947147,0.33436006682244795,0.6663630988614226,-0.37587086360226724
Thal_PuA_L,0.23586708614356344,0.3715032927815554,0.12195595612729088,0.3830994386181045,0.41812054341989746,0.30212675765913966,0.06974862481922084,0.47784586219951636,0.4874741069912783,0.06863903189508502,-0.03480102061997711,0.0005734205730959669,0.007818970473833184,0.32816005673481885,0.06596040427111419,0.29288445726231976,0.13774626278284932,0.33918508931706415,0.23814328063158333,0.07405224450901077,0.17125077676644831,0.42401038089282106,0.39957452106932045,0.2995599625235403,0.38993260699308246,0.6011439514415139,0.37226594651282213,0.2073231126082298,0.6427090311543532,0.20317818727706582,0.11059826601128042,0.5845517489761279,0.5338398828299284,0.22182495117561282,0.1993688103298532,0.44337194289109716,0.24264864360185753,0.34832441053959046,1.0,-0.06910393643447388,0.3409539214458388,0.43230500676810757,0.6118241621467719,0.3752898386515982,0.5613328262245997,0.010391430411459615,0.5282266199528827,0.09213595968008066,0.14084061337024692,0.11021817486178233
ACC_sub_L,0.3043619885048912,0.12660468575815198,0.31609312133493,-0.1404898337289311,0.0342341758698962,0.15025521108296988,0.16681719241260576,-0.2086494519152669,0.11343676768834056,-0.24347879346143442,-0.12370291821549959,0.3397622858123119,-0.3800049670628779,0.01660597531642703,-0.2176596569708299,-0.2188507189598872,-0.42281339653475375,-0.3309868840729796,-0.35011298985667005,-0.2590536986663859,-0.1357609936331965,-0.01642322543177722,-0.061575901330527004,0.36035822292021663,-0.41896443191835103,-0.17222426518587036,-0.41241392995219217,0.3792383469938017,0.07116918255733878,-0.07029204034209316,-0.5055374288044705,-0.23822001226982842,0.22033287317347755,0.22091773279547453,-0.29677199241871377,-0.15134185007907286,-0.4939024183019897,0.17698455564732105,-0.06910393643447388,1.0,-0.14902109825216708,-0.26861813660421036,-0.2920048538864846,0.13257147300503444,0.15695476205228712,-0.19816117218570833,0.03352733933266855,0.228293541303346,0.39447547644888536,-0.48904370465489394
Cerebellum_Crus1_L,-0.1150637960234878,0.10711328150186628,-0.026819812568379238,-0.00040362126517124976,-0.0362937135642319,-0.01284479752959019,-0.13179293204307496,0.2393909004731048,0.007168096683486599,0.0702751864336675,0.234630913332321,-0.14583603180352575,0.13547978237001418,-0.05715314948849169,0.22334697633060138,0.2533819344327961,0.15025377445994528,0.5214947955569457,0.4301474771425864,0.0771158206075527,0.14170210113677242,0.06016024783837445,0.0042966287190095934,-0.007561697961226296,0.3402391535313181,0.3820528786014746,0.4218617429535166,-0.15953393095013876,0.2390250106530796,-0.1080418230749685,0.3361025145001026,0.245415248976607,0.107105765609593,-0.06915015067096338,0.41196335600681205,0.14146129850212713,0.18135846659699537,-0.21623055347417997,0.3409539214458388,-0.14902109825216708,1.0,0.2168346562979495,0.5348801958630461,0.0947226115054887,0.0979789075038395,0.042280703488907154,0.12265841002057419,-0.07752846665849815,-0.26716881971278683,0.28288373314383536
Paracentral_Lobule_L,-0.15241819259533934,0.2493027496176144,-0.05708159179047275,0.37179703906527733,0.523190542351409,-0.13877863651441677,-0.040590548466433014,0.37643334037999593,0.4914165422441958,0.7139012395671309,-0.16219742556230385,-0.23438545811864933,0.5114342150619701,0.25288670802616514,0.04200927614353551,0.016122226874447664,0.286645344429793,0.3343091619027176,0.1285400574954184,0.20099454997301627,-0.018209630242847743,0.4376323597299864,0.626588721849971,-0.17855600863373378,0.22324558871276487,0.6891292299821946,0.20266123659787375,-0.14834427059381727,0.22554077751606874,0.17613458997067977,0.36473553870817754,0.6084287913955748,0.429769601366046,0.05476446194248558,-0.030151907802522977,0.6202497273757924,0.3606442896985508,0.1905600394996982,0.43230500676810757,-0.26861813660421036,0.2168346562979495,1.0,0.6087554708667563,0.08692504864708925,0.444617507927041,-0.17776490551806828,0.32856135504607176,-0.11560763537306246,-0.11855752970883489,0.38982586570546773
Thal_MDl_R,0.03141938342739236,0.45983927435193506,0.09593480178046651,0.3141279848028972,0.45559296573877667,0.26784035796500366,-0.05439544256204881,0.5192714144609021,0.32149167203303186,0.39600383936596134,0.08577807556620322,0.03251671450723559,0.2899397001541128,0.21080827609208774,0.08896760025286746,0.16348988231084083,0.30526672129488946,0.4967137838784061,0.24665703275215642,0.3371742822580173,0.06584328006450826,0.51867538389292,0.37372850604737146,-0.010306949731136909,0.391823807038394,0.7460448436882426,0.4020383902787895,0.0407156471665104,0.5442176491178421,0.21107771393389202,0.446244949700517,0.5774288712262283,0.3683933273026592,0.16886259727813305,0.15800263839620382,0.5875788499644078,0.3428031925277086,0.17889705985838975,0.6118241621467719,-0.2920048538864846,0.5348801958630461,0.6087554708667563,1.0,0.23086374424897999,0.3098948490410383,-0.10533871722293385,0.5403852730516076,-0.03308863198088263,-0.05305031646078482,0.3966541106601352
LC_L,0.6845792560871758,0.4691936893506762,0.29751376607536195,0.02304632830056926,0.29582977262860155,0.444979559106926,0.2250712294601661,0.6186015059330154,0.38702932240711224,-0.10355144015327293,-0.19054821531035693,0.38349406116691204,-0.3894738264568673,0.24748786142452406,-0.42144396386663,-0.19518093731908984,-0.48553711268749716,-0.2925628327756327,-0.32719228825359625,-0.0790707755115941,-0.30124083777107835,0.2919648896651885,0.2395570397370472,0.7894329774139994,-0.1397624651561257,0.27610896755204845,-0.24035204458274917,0.3652071197657105,0.30733506829885054,0.021895519707179404,-0.24529145309273684,0.21047285342777167,0.5634877128179804,0.4072415457456231,-0.20040528908375008,0.3580444225310198,-0.36001119136853726,0.45125143322979255,0.3752898386515982,0.13257147300503444,0.0947226115054887,0.08692504864708925,0.23086374424897999,1.0,0.31531353127519773,-0.06573767654346488,0.39924530456666013,0.3292001499609816,0.44210629756843556,-0.47447393358830486
Cingulate_Post_L,0.17308737427738843,0.42563342854406677,0.17594887213781188,0.4124028224401101,0.45643886263869105,0.23752262052134304,0.08611459575981022,0.2575226022146037,0.8699644124105748,0.054830748824453567,-0.28775779517417766,0.2306840359004242,-0.11832132885271957,0.3728075659361452,-0.3314759120192535,-0.20943828563923805,-0.06395853700935523,-0.05484578854875062,-0.1745555478903617,0.0993589371602657,-0.0056374381346727155,0.5373907423620288,0.5924955999081777,0.2839888317868495,-0.1587656835166886,0.5528579834529864,-0.1717437142176408,0.27061197351490524,0.4623476380529442,0.36377516712719504,0.013395934326622717,0.47957705216348184,0.48244517788852465,0.30417820885301683,-0.2957989493157991,0.40238493173475826,-0.07315663481375818,0.47382832533986957,0.5613328262245997,0.15695476205228712,0.0979789075038395,0.444617507927041,0.3098948490410383,0.31531353127519773,1.0,-0.2740597171450369,0.46444530783488275,0.24706808672225672,0.39887865002756273,-0.18995511045818683
OFCpost_L,0.0977123352592751,-0.191330551335656,-0.090438410943818,-0.12048720990594464,-0.09537557608018862,-0.006116039657309583,0.16181741403176556,0.09652463630405131,-0.3034017454428187,-0.03522833807396918,0.2150899671783857,-0.2424175251724637,0.10655262982815564,0.14757638487640456,0.23210153931429417,0.31748522303014864,0.05537536493437181,0.06351427360323449,0.2989148504527455,0.08299344888312443,-0.03418299859684589,-0.3038286104605456,-0.29114493162434213,-0.1273803390922004,0.282541719088192,-0.2321029554810449,0.2950753104791322,-0.04958833731954985,-0.1607461509519082,-0.1657910521559945,0.08014476033346818,0.00894223211432989,-0.05472492916486467,-0.2540941760089238,0.3558651215124144,-0.1740615959295879,0.16618498265474277,-0.3032439824386899,0.010391430411459615,-0.19816117218570833,0.042280703488907154,-0.17776490551806828,-0.10533871722293385,-0.06573767654346488,-0.2740597171450369,1.0,-0.19340781243867852,-0.054166849909381184,-0.0751315559462832,0.1559245671353902
Putamen_L,0.36368025117322444,0.7682581901687151,0.4269134302085921,0.38682781412243883,0.622566199894497,0.5680533197898027,0.21695661821057605,0.4139590559711858,0.48420283187749635,0.19431627726363282,-0.16761607075053764,0.35150611241156626,-0.036621042116999465,0.371540637656718,-0.15450314951184516,-0.09136557136471525,-0.009501978413322452,0.11711550351305779,-0.13003711681928656,0.382194760328706,-0.0026352541785736342,0.686072428003684,0.22027993325327366,0.305796166089331,-0.0002149422249668853,0.6091632541559295,-0.014259020055826892,0.2940071666092486,0.6973548024340682,0.3918791498889662,0.1000874231374608,0.503491210672783,0.5214607375944247,0.3817803876348282,-0.16434123116781277,0.5186256918346294,-0.06597265203185433,0.6437635434947147,0.5282266199528827,0.03352733933266855,0.12265841002057419,0.32856135504607176,0.5403852730516076,0.39924530456666013,0.46444530783488275,-0.19340781243867852,1.0,0.19995921771883338,0.40101759206277304,-0.06652207758168603
VTA_R,0.3938575387110425,0.2869866205101633,0.23540994138438753,0.13603256707603062,0.17904215336894536,0.32894512258543374,0.19736616356306022,0.21748777614912504,0.17151010064559366,-0.2515838772931433,-0.19219239389513937,0.3810959878244803,-0.39001682500441454,0.2592814897190126,-0.35915622589176643,-0.1460114274981371,-0.32445592465370143,-0.25353885095118783,-0.33041720794007684,-0.019027687632859246,-0.11224563972246006,0.24992474668617395,0.1416548260039667,0.34233524515613634,-0.17908604322242191,0.05106739210370175,-0.22312047858728606,0.35278456945565445,0.1893827537740269,0.16888992806489142,-0.24003690501453662,-0.03272654399674196,0.32824899553078485,0.4885680483448168,-0.2471028998415985,0.04134819934710548,-0.3295805274755154,0.33436006682244795,0.09213595968008066,0.228293541303346,-0.07752846665849815,-0.11560763537306246,-0.03308863198088263,0.3292001499609816,0.24706808672225672,-0.054166849909381184,0.19995921771883338,1.0,0.4499719831523584,-0.47806148854725183
ACC_pre_R,0.5107722192500326,0.3844695508785391,0.46053560651356634,0.3455472424838618,0.48954157595242803,0.5634612375528241,0.31342211104516815,0.1906708576980513,0.3875730153094144,-0.27150825701248277,-0.2175966091574288,0.7234867932877271,-0.477814716934001,0.5176191205439735,-0.4976354693038588,-0.26693644423258117,-0.26251861008306676,-0.2980676376597112,-0.4467929645979414,0.1518195302945856,0.0046341030592463636,0.474712501259685,0.11885847762974018,0.5483975646841985,-0.3578820355561568,0.08958646382942818,-0.418465826273807,0.6933841323471915,0.2886343909686859,0.5172585367482876,-0.25794322262347125,0.036369469260586915,0.41574948873469963,0.5148391725088141,-0.42088539197227604,0.09954603103207592,-0.40324832640553837,0.6663630988614226,0.14084061337024692,0.39447547644888536,-0.26716881971278683,-0.11855752970883489,-0.05305031646078482,0.44210629756843556,0.39887865002756273,-0.0751315559462832,0.40101759206277304,0.4499719831523584,1.0,-0.5609816591777436
Cuneus_R,-0.5834033318013484,-0.10051330953574679,-0.30473236815354426,0.24158638077986067,0.06044952789488937,-0.308015909774907,-0.25127366879922614,0.05159348021428317,-0.1757047420794653,0.5796938052076336,0.3138722205140692,-0.4809304188433729,0.8024203292206702,0.005346205435679608,0.680571855167567,0.5185569161805793,0.7678999479597771,0.69210504552429,0.6458371437535712,0.29344987915668314,0.24572906509714376,-0.04414152581347125,-0.027730058226634876,-0.6999271907502249,0.6229584389166539,0.1931611441016657,0.7097833502417825,-0.3591311446998309,0.03335212438210589,0.010583663745218444,0.5218056871154658,0.2195162471124871,-0.23540309459927278,-0.48528127910125013,0.5786728957635532,0.18759036490749859,0.842383300067336,-0.37587086360226724,0.11021817486178233,-0.48904370465489394,0.28288373314383536,0.38982586570546773,0.3966541106601352,-0.47447393358830486,-0.18995511045818683,0.1559245671353902,-0.06652207758168603,-0.47806148854725183,-0.5609816591777436,1.0
