,Thal_AV_L,Vermis_9,Occipital_Mid_R,Angular_L,Calcarine_L,ACC_sub_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Temporal_Sup_L,Precuneus_L,Putamen_L,Insula_R,Supp_Motor_Area_L,VTA_L,SN_pr_L,Frontal_Sup_Medial_R,Cerebellum_4_5_L,Thal_VPL_L,Frontal_Mid_2_L,Postcentral_L,Temporal_Inf_R,Calcarine_R,Putamen_R,Red_N_R,Parietal_Inf_R,Cerebellum_Crus2_L,Thal_VL_R,Thal_PuA_R,Frontal_Sup_2_L,Thal_MDl_L,Fusiform_L,Thal_PuI_R,Thal_MGN_L,Pallidum_L,ACC_sup_L,N_Acc_L,Thal_MDm_R,Cuneus_R,Heschl_R,ACC_pre_R,OFClat_R,Vermis_3,Vermis_6,Heschl_L,Cerebellum_9_R,OFCpost_L,Thal_VA_L,Cingulate_Post_R,Vermis_4_5,Thal_LGN_R,Frontal_Inf_Oper_R,Thal_PuI_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_R,Raphe_M,Postcentral_R,Fusiform_R,ACC_sub_L,OFCant_L,Cerebellum_6_R,Occipital_Inf_L,Hippocampus_L,Hippocampus_R,Frontal_Inf_Tri_R,Amygdala_L,Paracentral_Lobule_L,Occipital_Sup_R,Lingual_L,Thal_VL_L,ParaHippocampal_R,Cerebellum_6_L,ParaHippocampal_L,Vermis_10,Lingual_R,Temporal_Pole_Sup_L,Thal_AV_R,Frontal_Med_Orb_R,Thal_MGN_R,Occipital_Sup_L,Cerebellum_Crus2_R,Frontal_Sup_2_R,Cerebellum_Crus1_L,Thal_PuA_L,Rectus_R,Occipital_Mid_L,Cerebellum_10_L,Vermis_7,Olfactory_R,Frontal_Sup_Medial_L,Insula_L,Frontal_Inf_Oper_L,Cerebellum_8_L,SupraMarginal_L,SN_pc_L,Vermis_8,Parietal_Sup_L,Cerebellum_8_R,Parietal_Sup_R,Precuneus_R,Thal_VPL_R,Frontal_Med_Orb_L,Olfactory_L,Precentral_R,Amygdala_R,N_Acc_R
Fusiform_R,0.041768089740282684,0.14244406049370845,0.25686093731713894,0.2818334588521836,0.5575398313429736,0.05949019183319378,0.6474198760103961,0.30536693992758435,0.32499399326627115,0.660303258479222,0.38423695229497595,0.4804496045121463,0.4789103156763133,0.20725738676033292,-0.04009127009769481,0.059894293909177145,0.6510466097643051,0.5444223990596262,0.3786462847287852,0.4000033990176892,0.6196451224589676,0.5086872066632097,0.6022330088203515,0.33725712488011433,0.13821469586200505,-0.06139757101704801,0.5603521929185492,0.33928709456192996,0.3136013734928655,0.5627959499556444,0.43142593722371075,0.5355756448146303,0.19626738829787221,0.30444498730625097,0.2676873548781944,0.19732839766120724,0.48346104831842285,0.39609238610237363,0.3833625867879352,0.1144088409436754,0.4337439229797034,0.6121625647020066,0.4081774136369648,0.1076167298532875,0.18118638892293637,-0.1291923117536595,0.24777426299884772,0.2883562241430199,0.6657477170982068,0.525809790007103,0.5703925074898862,0.4045323767376876,-0.008172362985269422,-0.13432682303455554,0.19815599439377035,0.13786963300470628,1.0,-0.286935699148688,0.22381812682263846,0.7381195841459186,-0.03082973397297185,0.4879910992208625,0.6125066797806002,0.48107318729335247,0.49151713166655286,0.4569770401153813,0.38314568057261406,0.5926414942489683,0.45773581611507697,0.4804164565087137,0.42031047608645766,0.2315318744203809,0.14040048356397306,0.6863428850740776,-0.2225271477806581,0.09834293283462722,-0.17234866370450178,0.12351716233337619,0.3585800085127503,0.18932433950019928,0.44237721952158304,0.36684542271198245,0.4839353481964423,0.093904305627054,0.260818432188024,0.17271345797208987,0.1236779355179104,0.2741117086917952,0.11328239985107721,0.09868413410277162,0.05544925624147056,0.42779850860082946,0.3568430671677584,0.10469263200823264,0.15622361451944097,0.5147184625319564,0.40254529837273384,0.02631522757134694,0.5704721774850209,0.07035163178185525,-0.133954243382977,0.18281448062091477,0.41741896520489585,0.19243684215330722,0.05811556688732773
ACC_sub_L,-0.277111259355008,-0.29677199241871377,-0.4075055035682291,-0.3739098325916205,-0.5207970044447909,0.17714018726601535,-0.07029204034209316,-0.061575901330527004,0.003451163222113713,-0.2902108933453364,0.03352733933266855,-0.27000594268850725,-0.18747220800871894,-0.12370291821549959,0.15017383666336578,0.24751107888041882,-0.164005573159883,-0.17222426518587036,0.0342341758698962,-0.10164061474677058,-0.1357609936331965,-0.4939024183019897,-0.01642322543177722,0.14572108376749474,-0.3800049670628779,0.056426237378131044,-0.04347272691958962,0.08649873494273419,0.1846850828848231,-0.5055374288044705,-0.2397009450247179,-0.067698932269881,0.17641604676905137,0.12660468575815198,0.22920916494464022,0.3799323392190455,-0.2746055289352809,-0.48904370465489394,-0.15134185007907286,0.39447547644888536,0.20696911795476478,-0.4389693607289084,-0.41896443191835103,-0.2391612380555409,-0.2188507189598872,-0.19816117218570833,0.04228801050668946,0.11343676768834056,-0.06840773642764883,-0.37402816868865046,-0.18909829752536145,-0.23822001226982842,-0.05638561649486556,0.13571294916968166,0.22091773279547453,-0.24347879346143442,-0.286935699148688,1.0,0.23683296502952636,-0.3309868840729796,-0.37711652326087935,-0.04771924923905833,0.06128382638311923,-0.00030482559661599364,-0.22481448354010405,-0.26861813660421036,-0.38615429643856103,-0.5147411887962391,-0.19298350839992517,0.17698455564732105,-0.41241392995219217,-0.12137244867978289,-0.35700826711495115,-0.4683152273589047,0.3043619885048912,0.0390231913779486,0.16681719241260576,-0.3568817173046851,-0.48984822707226,0.046697834423020515,0.16209121082510855,-0.14902109825216708,-0.06910393643447388,0.20837877600497057,-0.4892239795530873,-0.11668555465417604,-0.02121517338633399,0.20084247843350833,0.15025521108296988,0.06058148365220732,0.10981391006698385,-0.10499010515263148,-0.09677605047715243,-0.2419502219484478,0.029425866532246634,-0.41888184506435144,-0.2911441137530207,-0.3753015639733222,-0.43094793112590063,0.24012973295953577,0.11398749372395375,0.21139871003580038,-0.12464703853570168,0.37141263266264773,0.37240293901925525
OFCant_L,-0.404864412670055,-0.0810810131715107,-0.03000749642980743,-0.14343989465221124,0.03535611357232611,0.14409837165216247,0.40897016844085926,0.07045156362258673,0.16782838845697007,-0.037300977258692226,0.0956151571193565,0.1373169548236575,0.038708440644361526,-0.05017285896934016,-0.06615696012155199,-0.005508679665469825,0.012091604557104032,0.11524061185266096,0.42941371744868767,0.103085630929723,0.1821905382306534,0.062497210916315216,0.2111262328961165,0.05160339553546121,-0.13081956468496764,0.2881620324743605,0.21737688185672382,0.05896923046072186,0.42630345183941076,0.026557779974931212,-0.04519907938228123,0.06332339062350784,0.07586528568601593,0.1382962728736109,0.18807936694098795,0.645437136134813,0.10884616901462144,0.00988716810066774,0.12196393254334068,0.3521675983193908,0.3737233209640148,0.04507189065104482,0.027688953133701174,0.020978059920922127,-0.02390545978131035,0.004355277742574198,0.21338116632962087,0.12615971416218294,0.12920605833102758,0.011220498441069272,0.17487769756317595,0.013188740408832542,0.27898185640397616,0.1094105127715762,0.037332533834321634,-0.031062429356661366,0.22381812682263846,0.23683296502952636,1.0,0.10598106518578082,-0.09240962291995246,0.05057599667081224,0.17841335502767675,0.3428234449489929,-0.1678942609325733,-0.02947610803087034,-0.04869524682507293,0.027619087908154098,0.12193632062557312,0.13469332766030778,0.024320947153147966,-0.1476817316960104,-0.01486365486872652,0.10801833563433792,0.06687652509817832,0.25497272902185275,0.09604541190928158,-0.0985630897947601,-0.08091656741004345,0.3142110795842149,0.14758793045559163,0.0019441689308572925,-0.0012040089941928779,0.20947930533548476,-0.09485818823346678,0.0980577223792756,-0.11780290052559868,0.6286704493586507,0.21460962056771618,0.06545603363760942,0.15767113685475675,-0.012052445708705754,0.04856397603874173,-0.2717054942938553,0.04711366656987242,-0.09859948615404324,0.0834639115482868,-0.16222377844377728,-0.044387424771818285,0.06219498254521702,0.27702772198986075,0.6995524256627965,0.01965673373154179,0.2260258779154119,0.09717588584439155
Cerebellum_6_R,0.32242768873782196,0.5661225639949858,0.6519379973160575,0.5732871596021442,0.6906702514801943,-0.1734203938082518,0.31821647710091827,0.013208967784381936,0.08753795027373147,0.5380428454118655,0.11711550351305779,0.34318190096911744,0.312872299853126,0.40714515165838955,0.07226727773768916,-0.2780335167564335,0.46578945548953776,0.2715282201493332,0.12307101416383277,0.19270549874440326,0.6843638739576263,0.7021749886331329,0.19723976105071525,0.051830333267334085,0.4369431540799728,0.11150223586108195,0.250526036305683,-0.03638319298656121,-0.09411875763713073,0.5471767007628573,0.37042890064163264,0.27579422106692286,-0.05053172337550441,0.05600088005710428,0.0359359058368846,0.0706879984573108,0.27205570279823693,0.69210504552429,0.145100129022866,-0.2980676376597112,0.021492483161148004,0.6673093841717507,0.6772666680115489,0.09959503532482815,0.5372461238209051,0.06351427360323449,0.0031265078833890717,-0.0971190711058341,0.2538979836440356,0.27926719078341183,0.3979885081834829,0.19357421232050392,0.1045205879360011,0.26841550696489197,-0.10341179952277564,0.2115928600945692,0.7381195841459186,-0.3309868840729796,0.10598106518578082,1.0,0.45005008699919896,0.10573947517230588,0.06984379994969667,0.17829654986745208,0.48028371052227653,0.3343091619027176,0.6047899987877168,0.716928273131615,0.32695500914661146,-0.04773818181214551,0.737844050814206,-0.027079384244391085,0.6034483087609376,0.7949860733840555,-0.5205089654896952,-0.244609983937347,-0.22811030420572212,0.27458168408619194,0.6381613749289496,0.14252049192368732,-0.009114739891323737,0.5214947955569457,0.33918508931706415,-0.07075587538893707,0.6025296316420226,0.41145718725438835,0.4300575455059415,-0.09986209302965503,-0.10577807250007686,-0.11929283182126585,0.07325254527761303,0.18627429824755426,0.33329738524388325,0.09509998990233655,0.4209398591397599,0.5946315999623393,0.619880275503383,0.3350149392166872,0.5961262446300954,-0.1289107005659869,-0.10889749155912068,-0.0965670459987349,0.19226748141934408,-0.35144647124727696,-0.09946971190759589
Occipital_Inf_L,0.4998265205463376,0.7961282101914969,0.7693127252372824,0.7173495865793977,0.6124344974041189,-0.2855181269122991,-0.37296536735870867,-0.268865698769621,-0.09818488847211636,0.10374911400319188,-0.3399770030627282,0.0332857457641923,0.05854856915825498,0.22806644049771743,0.056816169664985115,-0.5343506825788346,0.05155568148676128,-0.21074165648143386,-0.24139159959593093,-0.14315680785817878,0.039370796575763416,0.7259592468389042,-0.45262108752910085,-0.2944011224772133,0.5979101095121435,0.3795924371032267,-0.3210303411720063,-0.32782073230595654,-0.5445476109192252,0.12736388460282166,0.3584585430081939,-0.22435686823347534,-0.388953487556784,-0.28055817262681343,-0.3532927755878435,-0.1585860450855814,-0.0784784854466416,0.7800797155676644,-0.05045603898398589,-0.6453160238892947,-0.641455269822067,0.39968925500366276,0.7294990155419986,0.08507109502475618,0.7286786020925415,0.3269527681313247,-0.34594438181590914,-0.4578712372461042,-0.30237362449890587,0.04801507225308089,-0.0658738942054446,-0.08819038561589647,0.48687333388896437,0.3434024044897775,-0.5557405800685135,0.30904905878797007,-0.03082973397297185,-0.37711652326087935,-0.09240962291995246,0.45005008699919896,1.0,-0.2890647451853521,-0.631106009765169,-0.3922220062551897,0.1078810743063172,0.0527756780077185,0.5429478964996067,0.6475275646644242,-0.13469344183341397,-0.6944120700533692,0.7737081952547259,-0.20221431420768685,0.8958694247007638,0.5667527074785466,-0.41977770297053124,-0.5343566106057432,-0.18560287823947452,0.5179825933091868,0.80464013540364,-0.2445035743586715,-0.5176084934656712,0.1660823352294815,-0.04320906465211282,-0.18558087057485356,0.9066282051437892,0.518137065202047,0.27450859283977164,-0.4864003117219271,-0.38207748432964284,-0.19808389571693763,0.03738223259456421,-0.414978897202763,0.15472996374574022,0.22885985927047747,0.23852989839495886,0.3973027972697568,0.20221270178300296,0.6364705106156899,0.3844528218742978,-0.27658339162355344,0.07732660478340322,-0.2961010680935624,-0.08372566086343083,-0.8812548186447716,-0.4403132541537674
Hippocampus_L,-0.0993498538977338,-0.14768738678725665,-0.20916967236273895,0.0235710649418924,0.3621327635108563,0.28916253787509816,0.29420471778541923,0.5048184572257693,0.7375849406495649,0.6614052532171102,0.6869584828574862,0.10194794142675653,0.6811667823995123,-0.32360644203895045,-0.1807253291609533,0.5776188208390713,0.7951923359561951,0.7269717031957879,0.6589066367027663,0.7098036315788664,-0.13599498349222253,0.09824971887997244,0.6404999687843418,0.7329237547532864,0.042226838386004745,0.07574772135769729,0.7871793516286375,0.6814308990422693,0.6683252277865652,0.08941407036451302,0.628751850864775,0.6061291988184092,0.5225348164485702,0.6381425811861544,0.29288679843497956,0.22260457139435005,0.5522179772561184,-0.026907877801027276,0.697053161824946,0.36434247782554285,0.2902224120693741,0.34199096506524307,0.1813771055879178,0.2759143549180537,-0.005203117375423269,-0.13127996773759917,0.5689133663822551,0.6169079559833841,0.8466062795865703,0.7113649019652553,0.6106131359175944,0.6506460878890155,0.19564669825549288,-0.14961777537751497,0.4466467587372723,0.378491802059147,0.4879910992208625,-0.04771924923905833,0.05057599667081224,0.10573947517230588,-0.2890647451853521,1.0,0.7484819000035424,0.48244419934328636,0.37144871592577006,0.6235300832690013,0.12247583767445394,0.3859775475689759,0.5931633232891319,0.5693608416237945,0.0941236437140996,0.6926465397146813,-0.22836382296402027,0.25624410685778726,0.4025046464267986,0.4222563426724364,0.20536157569638175,0.24435318126764496,0.04918878551393119,0.2638466859623927,0.7930648120202985,0.13304882000653848,0.6380014283761837,0.12458915969425158,-0.045014258768183324,-0.053088736772448006,-0.28975792260282834,0.317586016484005,0.37485395404866356,0.5751826329766169,0.20861908070813243,0.290643451365396,0.5461736665656194,0.3229470884543457,-0.055074945716723105,0.27528100408113015,-0.1355929010577113,-0.1242116760692254,0.4332344859299497,0.3161252561163972,-0.14391188443536984,0.21442827235293624,0.7893011289440481,0.4714218968153586,0.09154605918035173
Hippocampus_R,-0.3229899135334815,-0.4432665129692182,-0.38740405918287474,-0.23100648930385048,0.059455973324307805,0.41544213315852896,0.6709579248708594,0.44493360028353623,0.48902587354709387,0.43961492633859545,0.6951360742402306,0.25129725071285913,0.44639933690453976,-0.20428369032953186,-0.16576757045293034,0.5450880161827245,0.5153358282829315,0.5657907230745974,0.6047473326197537,0.5195730536521056,0.214929940282686,-0.09323856520116075,0.7996727624867186,0.6048988592716554,-0.27130215047404554,-0.21451835634609653,0.7182203315762088,0.599076942560462,0.7020568877184644,0.09965445879544914,0.2536517646048775,0.7085220666796739,0.5418808474064493,0.5930853749698694,0.46371852279418946,0.25933884659140216,0.44248117256145536,-0.24937796469756418,0.49023568601966117,0.5949290419712362,0.7221137760443336,0.15143923328051268,-0.14002296616932466,0.12052297429338138,-0.3041599235472624,-0.32699654965599767,0.6078927493687902,0.6024125663107784,0.7611360720906325,0.5465983236765912,0.4901066098629675,0.4490100693200576,-0.18949035761092903,-0.339448989242852,0.5950568545383902,0.002824670497800441,0.6125066797806002,0.06128382638311923,0.17841335502767675,0.06984379994969667,-0.631106009765169,0.7484819000035424,1.0,0.624102782123131,0.23180654446478333,0.35932137897876065,-0.1005127501088465,0.04471688431406432,0.5291088297970827,0.8998466215264896,-0.21000968214858434,0.5205676489239267,-0.4934855961415387,0.10709635196738776,0.3203626439444891,0.4744856521867487,0.11901413802156997,-0.13253196865034575,-0.23404947450424407,0.18617818685483115,0.8147237593973147,-0.039638703078764465,0.4739561984942607,0.2388250929082355,-0.3669371423817681,-0.1724805952957729,-0.15574123264157727,0.5283530175667113,0.4629903563569769,0.38762766816594657,0.0937431427313834,0.4977448240578998,0.26189842747653014,-0.03762042278992294,-0.18184982921527115,0.11550594087697057,-0.05368722188776599,-0.39237087979131735,0.21052425363522684,0.38568752557950736,-0.16747958884058478,0.3365650407936618,0.5037463920691914,0.7831417811022348,0.375007977757967
Frontal_Inf_Tri_R,-0.13731070476319163,-0.2958301480360842,-0.10891427602556801,-0.18177303027416652,0.17455918100512843,0.2745216769669384,0.6285240222846505,0.17041723357339267,0.43529079130582626,0.3443594949940384,0.675954636218933,0.33936625792612624,0.2904632566823842,-0.05953758411781564,-0.15103467643047713,0.2177434544297327,0.3699531023942449,0.5354703869931933,0.6515940798297888,0.49955007510681804,0.11305451428386185,-0.013930285765652643,0.703280769058667,0.3061473843164465,0.054116031947875926,-0.025485203072905947,0.700462667090506,0.15158667259597894,0.6542234752357313,0.4193443394612495,0.13760414940073018,0.5128664764308276,0.3535588301376686,0.6162508685257588,0.330119935340676,0.36807284911885624,0.422567854548974,0.016047385885468612,0.4179833216305562,0.5185464003362132,0.5513629192474121,0.34856592762289845,-0.11914160780126054,0.36182008406469596,-0.2135102139173245,-0.20205157927569345,0.425093044059878,0.35805900139523467,0.40437637702486934,0.39555864839445565,0.7622643929579289,0.35398834510126614,-0.08404818576285138,-0.05386210405083357,0.3158580354306745,0.27102184644632743,0.48107318729335247,-0.00030482559661599364,0.3428234449489929,0.17829654986745208,-0.3922220062551897,0.48244419934328636,0.624102782123131,1.0,0.3525357356375668,0.24283745923096448,0.11977158395957606,0.08107917852939449,0.5040970980059244,0.5808296382235385,-0.11529420625509366,0.26892278478119813,-0.28375936115606903,0.09107904283143714,0.16072047214915086,0.428704345799502,0.19899531981574617,-0.026205500863932554,-0.10909376184268084,0.12249208550781933,0.47064001671780786,0.05398798938984416,0.17458335682633097,0.19483801838422363,-0.21727695900876734,-0.10565793108771243,-0.12111977781945416,0.4004346767908137,0.5213546504500407,0.41250704898380464,0.44785957507051477,0.43118574848040553,0.26663434747182807,-0.1003014764723701,0.005896321171692796,0.1506759880961371,0.16169489418514416,-0.0911243567901218,0.22547716779586668,0.009797368960556031,0.012025022513016667,0.347701607462322,0.3681006697567164,0.47095190900508715,0.28542087787885084
Amygdala_L,0.34979895805435196,0.18203642985271182,0.33280616155809245,0.33287330942600657,0.5385675478063823,-0.08341764484556956,0.28298492144948995,0.13301774252601495,0.09751981958549516,0.5424195857646177,0.34708361349471634,0.19658148487637775,0.3903447709531772,0.3628123306637824,0.17016102816203993,0.017105158397133995,0.48440115980487447,0.40379074113558056,0.304216130288468,0.46480621412846923,0.2680688898515709,0.3695279733591935,0.3485965659422971,0.35437787306667556,0.46889461572006175,-0.16434206470155752,0.3516858061695613,0.04841077052326955,0.1992603373715659,0.5156274584045007,0.29831076806985196,0.3940778194323496,0.18329739330837153,0.26469316474733545,-0.02269796621874422,0.0008143769296327133,0.31172002562672657,0.42792787564210977,0.12869324539577298,-0.09084795435493728,0.11564496988018555,0.6467020756959028,0.24795752414384725,0.24980408811888377,0.1620337884423607,0.12451514194456594,0.11086192950336117,0.1161748283874308,0.28120738294212694,0.4042351232620444,0.5581647369626926,0.2511094088306895,-0.015988351886315016,0.14382715027072096,-0.04584077991648065,0.42880021275741304,0.49151713166655286,-0.22481448354010405,-0.1678942609325733,0.48028371052227653,0.1078810743063172,0.37144871592577006,0.23180654446478333,0.3525357356375668,1.0,0.4107126702707949,0.5163320506624758,0.47423006304474963,0.2977424574565538,0.20471382386107895,0.32289680315598385,0.1832295115720544,0.19860801312296103,0.4588911554787424,-0.277379338627977,-0.10564310205198649,-0.013249900588761977,0.29820027209378885,0.38704144598812695,0.013745031148697974,0.14461866675954727,0.21990847730183205,0.31419674724710833,0.031768676498149385,0.27644495875883857,0.18507983811198866,-0.06487491143866954,-0.2877889056917057,-0.015627978634794128,0.060363097829260186,0.30766528297254725,0.38521226008628545,0.2761989805665779,0.36877832901870605,0.18711136959943603,0.5004880949794211,0.4434882215935153,0.32343078480016624,0.5359507484004967,-0.13335201538687338,-0.2761046492106895,-0.2472699080715978,0.4198340103226042,-0.1529912494846664,0.11428407784941164
Paracentral_Lobule_L,0.28550620580580166,-0.030151907802522977,0.252314028394451,0.4062416969796439,0.6046499955171764,-0.16425442271713828,0.17613458997067977,0.626588721849971,0.4273181567881084,0.8314141930709311,0.32856135504607176,-0.09783451390984577,0.6697964665744862,-0.16219742556230385,-0.14447588985681176,0.2312176648038779,0.6336537144481801,0.6891292299821946,0.523190542351409,0.8162273905578357,-0.018209630242847743,0.3606442896985508,0.4376323597299864,0.38896081393383414,0.5114342150619701,-0.12046760956452005,0.5064687484310587,0.34864607784942897,0.4216670748465342,0.36473553870817754,0.4002381696478858,0.30385125702576193,0.2841332640066982,0.2493027496176144,-0.03337527055164735,0.14394225753146825,0.5473616081040629,0.38982586570546773,0.6202497273757924,-0.11855752970883489,0.011089879594083387,0.6062254933686287,0.22324558871276487,0.35737883296084555,0.016122226874447664,-0.17776490551806828,0.42926106288827043,0.4914165422441958,0.5870492061221386,0.5719631562269886,0.4975937995762806,0.6084287913955748,0.039161395424372136,0.09621376096798993,0.05476446194248558,0.7139012395671309,0.4569770401153813,-0.26861813660421036,-0.02947610803087034,0.3343091619027176,0.0527756780077185,0.6235300832690013,0.35932137897876065,0.24283745923096448,0.4107126702707949,1.0,0.540457951272084,0.5520306490554533,0.4354924247664462,0.1905600394996982,0.20266123659787375,0.3611689726438867,0.014976162044559233,0.4662274517069555,-0.15241819259533934,0.27000768916528034,-0.040590548466433014,0.6003535652179105,0.4382581075217054,0.08967851893827249,0.4157712591130292,0.2168346562979495,0.43230500676810757,-0.2101045349731252,0.28380077632039674,-0.17649072499082688,-0.25072349338328853,0.04089352419230455,-0.13877863651441677,0.25183039436417004,0.1113058423209081,0.3903623005122051,0.5649335768179672,0.3950414096734427,-0.08619320805952771,0.7224028841213318,0.19945538207574656,0.44782403843696367,0.7584736655025083,-0.0558053334256498,-0.23112690833704969,-0.07693723344477385,0.8426334144147002,0.03168558432086817,-0.21037750316775597
Occipital_Sup_R,0.5249504176074323,0.3747901696696095,0.8159814479548317,0.8153438928935546,0.7996921600496061,-0.27333956615485355,0.10155281594209975,0.1470771860096054,0.0297478930084444,0.6988522590243689,0.06686485103988113,0.023390565174828085,0.273226935020507,0.26389887464549566,-0.002377549511038798,-0.27855753651888737,0.35693350149320396,0.3842941355270246,0.2055691751287312,0.39028377605472037,0.18571633496542378,0.624031645257908,0.13728534721158417,-0.03504770528522759,0.8953367896396877,-0.04090814083566018,0.20776686724080454,-0.14365356695955972,-0.06615262962656157,0.558504408604029,0.2728219018489833,0.10141822204207829,-0.1040652846245367,0.028829329974973682,-0.2625319835518884,-0.014030954680948601,0.34009530442098335,0.8423983447456455,0.20446269888035473,-0.38050231911045657,-0.1743963438138659,0.794744717045747,0.4062443697168939,0.2710214243335248,0.3505899528186808,0.05652302600889292,0.03748358265939448,0.10974717177483055,0.08095582734327236,0.369716877732255,0.36242402583274186,0.3407757234834343,0.1086743926889077,0.3002680555028124,-0.39408406394351114,0.6629066567539705,0.38314568057261406,-0.38615429643856103,-0.04869524682507293,0.6047899987877168,0.5429478964996067,0.12247583767445394,-0.1005127501088465,0.11977158395957606,0.5163320506624758,0.540457951272084,1.0,0.6713231197239091,0.26167153204959487,-0.20107957780588076,0.49264058813899386,0.00438004409734696,0.5119355040420944,0.6331055636293272,-0.5622207980787464,-0.14936352336435899,-0.25275857890999387,0.646151292111751,0.7524209821115034,-0.08587475807637679,-0.14412903796414797,0.2551538830339241,0.17627403448816745,-0.23302504990849512,0.6874914776064699,0.06560309681165603,0.030536466894079174,-0.27503226533745734,-0.23144824722333288,-0.07844837037266697,0.17238187450404321,0.18972006713041256,0.41331337996724643,0.23323102589666803,0.1475297680185306,0.8896952625001804,0.5038012563033696,0.8086657847658716,0.8415602507807245,-0.3820398481829557,-0.18378211443052508,-0.23891387618541948,0.32033721134186144,-0.47494169214772414,-0.2896155632704407
Lingual_L,0.4573893639490395,0.6378934445257926,0.6618376897997884,0.7327960234892286,0.9195903441491946,-0.19337339362940592,0.09970060647323728,0.19240450554737804,0.386782483338631,0.6859255475573002,0.17903198448421181,0.2838669985934349,0.5730165147094457,0.13651111452833892,-0.08727848750759824,-0.14824645902458183,0.6911244650553512,0.40229280484105234,0.27024173198478435,0.38282259890055925,0.25321409134314715,0.8635883441241023,0.1497441681566984,0.21775821809283566,0.5833441752253964,0.25103207355178414,0.2997873630867771,0.21270647681432472,-0.010160581620178655,0.4558237337984595,0.7436004876198622,0.28099991481442504,0.029711948025116813,0.13285542520914795,-0.07514934999120751,0.07331042867133347,0.4679440770989279,0.7936706085060332,0.46093991769847914,-0.3723112050073814,-0.24642025097307174,0.7737021170462368,0.8447299722135236,0.27604550285656243,0.651051633254568,0.19313529953661265,0.07002336969640453,0.06517153314985065,0.4533682026127724,0.5664939134140001,0.44468742464664995,0.4729396733317804,0.44410043577173836,0.16167892975720727,-0.23245877515309168,0.48055785040633997,0.5926414942489683,-0.5147411887962391,0.027619087908154098,0.716928273131615,0.6475275646644242,0.3859775475689759,0.04471688431406432,0.08107917852939449,0.47423006304474963,0.5520306490554533,0.6713231197239091,1.0,0.3765426942864161,-0.13320582841715808,0.8545465669281753,0.21930583991944425,0.6769916266256347,0.8935602009403231,-0.2795340490197249,-0.15516462497311068,-0.12648859103476465,0.6275442683621631,0.8507649090634771,0.017205859081280077,0.09254226114126476,0.370472658230291,0.5010136953277881,-0.15666678519534807,0.8387518213254107,0.4443821404649368,0.07783651641391513,-0.15723185105709797,-0.12088859875496026,0.1418819140817719,0.13935365939888944,-0.008025062029215359,0.5503021200810728,0.40358693048685074,0.21288246815137069,0.6919527550540074,0.3031602533056212,0.4957484951073272,0.7793163585068743,-0.05543684350524862,0.025529332610283048,-0.06483150270629649,0.4569813661689574,-0.46689652412318067,-0.29106783210770243
Thal_VL_L,0.07683895499517146,0.011137301245564132,0.008527747313084902,0.12070788939952826,0.4063442680518577,0.10262787916334201,0.27458539207988875,0.23397223228566558,0.5388911382175143,0.551078502670766,0.6995401133328395,0.1462474347727569,0.40595714903218794,-0.027213772170493696,-0.21041908143204574,0.42515125725551134,0.5932054568807712,0.6851167092042127,0.583432685865643,0.462758342328045,0.060427032521337194,0.1587951672909966,0.6088530730721621,0.3774439793702598,0.15612929039590617,0.07284094595016405,0.8110921027612646,0.4450761725453322,0.5041186483058645,0.3236969821489242,0.4328526431686197,0.49706742580105295,0.4394939946873751,0.5225162291605403,0.4574913004401381,0.1919664880803586,0.7065591640132695,0.16500281812940398,0.5209762148051381,0.22447320701333284,0.18614274845926662,0.3647196469237549,0.2073073166664935,0.35466165864980037,0.05889615993103147,-0.0492998025599727,0.656926800250326,0.4014214763897826,0.5443410900042895,0.5412289953924064,0.5170408527502246,0.6571155177347757,0.1327119830581412,0.035841616673467636,0.36449193298256954,0.2785526490233292,0.45773581611507697,-0.19298350839992517,0.12193632062557312,0.32695500914661146,-0.13469344183341397,0.5931633232891319,0.5291088297970827,0.5040970980059244,0.2977424574565538,0.4354924247664462,0.26167153204959487,0.3765426942864161,1.0,0.3489591033823214,0.20183969214526554,0.5002137517745691,-0.06804042980399425,0.25397407719690696,0.163600660054545,0.5134423623642901,0.14871960722442065,0.2550556293504385,0.15627533233264176,0.15218491610918486,0.5325362154349784,0.34928413302788625,0.5775379389535745,-0.15598112265437195,0.09763323152619664,0.006012529562796055,-0.008824541660501894,0.335763091616562,0.5808383470051898,0.5329382713820561,0.2501204407150211,0.24415870695917274,0.46320069528282487,0.18949640555452243,0.1698778924938979,0.3148645983544857,0.048221334632947234,0.008697045873863888,0.4261443737025879,0.2569313571627146,-0.0680065547297163,0.3108751489215561,0.46989248124740235,0.2606013021517432,0.11532079669557187
