,Thal_VA_R,Thal_LGN_R,Occipital_Inf_R,Temporal_Mid_R,ACC_sup_R,Red_N_L,Frontal_Inf_Orb_2_R,Angular_R,Vermis_8,Thal_MDl_L,Rectus_L,Frontal_Sup_Medial_R,Frontal_Inf_Tri_L,Vermis_7,Rectus_R,Heschl_L,SupraMarginal_L,Caudate_R,Putamen_L,Thal_MGN_R,Precuneus_R,Thal_AV_L,Cuneus_R,Cingulate_Mid_R,Cerebellum_4_5_R,Frontal_Sup_2_R,Vermis_3,Calcarine_R,Occipital_Sup_L,VTA_R,Thal_PuA_R,OFCpost_L,Parietal_Inf_L,Thal_PuL_R,Thal_PuL_L,Amygdala_R,N_Acc_R,Temporal_Pole_Mid_R,Occipital_Mid_R,SN_pr_L,SN_pc_R,Temporal_Pole_Sup_R,Thal_PuA_L,Cerebellum_3_R,Cerebellum_Crus2_R,Thal_PuM_L,Thal_VPL_R,Occipital_Mid_L,Cingulate_Post_L,Thal_IL_R,Thal_IL_L,OFCmed_L,Cerebellum_6_L,Pallidum_L,Olfactory_R,LC_L,ACC_sub_R,Fusiform_R,Thal_LP_L,Thal_VPL_L,Thal_LP_R,Lingual_R,Postcentral_L,ACC_sup_L,Raphe_D,Parietal_Sup_R,OFClat_L,ACC_pre_R,ParaHippocampal_R,Cerebellum_8_R
Thal_PuA_R,-0.6461205086154007,0.4756276101772484,0.4067102155015312,0.1450476451197664,-0.11850983114334025,0.023830661700062396,-0.37435743953470363,0.621085905109191,0.10928141033050022,0.3087278926809487,-0.3158837765366552,-0.09889447118065212,0.0988396308909876,0.24533579843112388,-0.405832477585862,-0.4163065975107222,0.7601158813205315,0.18611081745171912,-0.2727628929305911,0.5193505131630155,0.6583991983409065,-0.014524411793306744,0.7755074934119697,0.4053963522353943,-0.08409012328706113,0.09430960181789055,-0.12861450861393534,0.7421057584324019,0.8039851802479556,0.460094179685018,1.0,-0.42827574108247973,0.7017441807561149,-0.253097637800793,-0.0338364230321187,0.1905725099460524,-0.19426440109967844,-0.33222798257454,0.682238181335266,-0.49507700031398494,-0.1445161848561405,-0.21626510071865504,0.8543958337260404,-0.18552899460160846,0.04215712435906462,0.4694733855763297,0.7938651527244306,0.4703188393277883,-0.07602665431282947,0.2689790727470867,0.272384991266243,-0.3923073209804552,0.3964729943064665,-0.4213082463943179,-0.3707776286213118,-0.023428483611548055,-0.5032587378460913,0.13467188470837146,0.793789602456256,0.7991701225965612,-0.438937745099985,0.4408623203516173,0.6619963487260496,0.16216742902411083,0.45199709173205765,0.4830359729604631,-0.23489251423536578,-0.09907700895707916,-0.32591573851475086,-0.11194140354778115
OFCpost_L,0.396392269295427,0.05122685230057622,-0.3497324800805723,0.13964042286939304,0.16357248831796953,-0.1085843160117665,0.585858660528806,0.1654104941579376,-0.18248094952249866,-0.06431539115453294,0.5747594828895771,0.06600834003730915,-0.10118334188642228,-0.04036148960063802,0.6994303389102701,0.14459750033425664,-0.35292358595562867,0.14750143822024986,0.4364548256594229,-0.1378350053597397,-0.1033772920031831,-0.0342326004978358,-0.058569898855543874,0.02616013332026543,0.1828777611660845,0.06689085137399824,0.2583211824899054,-0.1252843763564399,-0.32977729120181776,-0.41241525216395486,-0.42827574108247973,1.0,-0.31915777019416663,0.1721008149696487,0.14826230790843425,-0.03707895630298542,0.29703910309406933,0.6004757928302168,0.01706324896561284,0.3770976228628058,0.14057561592902523,0.466441815985252,-0.3557759083087404,0.1978495073437213,-0.34425292762936344,-0.24662107552451137,-0.25991986740950535,-0.25042019025972645,-0.08153318151016048,-0.07293562208507387,-0.014367777911565278,0.9173686997674277,-0.1615611510679591,0.3665858977396904,0.6861549769415726,0.0685510702206007,0.6639064580590393,0.09606125096261413,-0.26407745494882906,-0.2984686748796582,0.32953529134749865,-0.09643326703534172,-0.3796350067971281,-0.11764012225106153,0.02607859249719864,0.016268940986011844,0.7379499176078801,0.4176340895157906,0.5914353352878684,-0.19056673265672097
Parietal_Inf_L,-0.30553287425512227,0.23244208302674535,0.0678122571387093,0.10980477868780432,-0.027510487724955176,0.1540125121027307,-0.2127410967485815,0.5198281158748603,-0.2827895923266059,0.34992255489220053,-0.3258200668928032,0.007013771156738981,0.1596489237866088,-0.11317731423893627,-0.18431019623165454,-0.6233231721114293,0.9262047933718593,0.05487819375733112,-0.3819174820720914,0.5057750031855283,0.8558699165059912,0.1727086084716241,0.8163794579033874,0.38574428712462494,0.039125100063794854,-0.03393527775527626,0.07215756608278563,0.5132579047695894,0.8829105714656534,0.4752547225013287,0.7017441807561149,-0.31915777019416663,1.0,-0.024578933548042955,-0.062039500891342546,0.2215959106360273,-0.23158065867184974,0.04146054468275431,0.5368155328943258,-0.5559085731482383,-0.27400587771830726,0.012464675652631938,0.6746150964381473,-0.12998102916822352,-0.17344601522276312,0.32783775956985256,0.624227140797332,0.3283645545674895,-0.025504743915617446,0.2671202745736198,0.13490177256355387,-0.26890563850862925,0.012806876170629259,-0.2546478442871284,-0.16729577804063706,0.13921063082592505,-0.26016264861438265,0.2174233220312604,0.6008050770347574,0.6287025844285234,-0.13168065253503786,0.29972468644322875,0.9414270891809335,0.018629957192216908,0.6284404378896287,0.5127112902746217,-0.2536510039961623,0.16249990272745393,-0.23423573492664682,-0.3832931435357215
Thal_PuL_R,0.40657728494962037,-0.08975877351601337,-0.28374460989640715,0.020369980407776333,0.33824746337915557,0.14160013258406054,0.20361990322423776,-0.19700728533796974,-0.16759894601434636,0.11798990650022123,0.14065253618187176,0.30293988172071207,0.2677793613830265,-0.18784362336599514,0.1894630393418881,0.23717426637425645,-0.05746521138966546,0.02163370384564684,0.28764359483492796,0.08527061292974465,-0.0006160746767280948,0.1894089033506556,-0.12823935567056474,0.12908527499884873,0.31803417943613843,0.12836873812990804,0.34780923302464517,-0.1690269063524322,-0.04751466278603068,-0.06885485191456771,-0.253097637800793,0.1721008149696487,-0.024578933548042955,1.0,0.2693088580713263,0.2067661867653404,0.019759796822533128,0.24705148552002468,-0.2604151108743673,0.1224317656785106,-0.05623391114188552,0.21334484469193912,-0.17887672084436682,0.26075820713099546,-0.13666830651331738,0.2471268544155099,-0.07428894327368579,-0.029595498727667393,0.33354331977982354,0.13547142910064575,0.04360628781775603,0.21776775703371082,-0.09976519773478242,0.3925555750937437,0.21242502254202217,0.10758453371468613,0.21661863337377085,0.19443555702612783,-0.2135996075507247,-0.1359593903323186,0.47800916390901094,0.08298687530355776,0.018413318795317105,0.139662354826468,0.035007073782432736,-0.0694880571075726,0.044214206644861094,0.2342165145046312,0.1843284455557485,-0.0028564075373367476
Thal_PuL_L,0.1444332560967087,0.14331109806353606,0.1887084323292205,0.31713429338465965,0.3005213093476532,0.23145466928960298,0.31365620540762496,0.09250865537537481,0.15909544896740813,0.26140030640603923,0.1516146536034579,0.43578339793403226,0.1628749976254415,0.32681313439056675,0.10903461773917789,0.10061787616770858,0.0033617621562966908,0.33963044772085144,0.3567263897770572,0.2570744193291576,0.07869840370400748,-0.22169661602663113,0.05626912156960706,0.3722094883387282,0.28026477547425027,0.3819834705626526,0.10457989481232524,0.2069164366688986,-0.022916906604817214,0.04481904134217305,-0.0338364230321187,0.14826230790843425,-0.062039500891342546,0.2693088580713263,1.0,0.13068392908451074,0.2723435736170906,0.20599991075975913,0.07233721342206073,0.1041153649863455,0.020649844219852772,0.28513014034718515,0.12006886921683621,0.18561284512555473,0.2705421027612641,0.37049533878537977,0.1807236473577471,0.14285890851407615,0.1721097238909624,0.17974881086906305,0.3686513330818022,0.19642045578055622,0.27006481743231703,0.11815748735932899,0.23688205681140043,0.01105254861830019,0.12215034763463996,0.21226360445400022,0.14471344131712777,0.14587545462069734,0.1574378000427494,0.2932925152321742,0.07008715997965975,0.43034793901166835,0.019875175408168303,0.20442271739815593,0.02030426060741864,0.12413360861421557,0.13985134746491318,0.2550154102470066
Amygdala_R,0.11454443490075956,0.031526083857563815,0.2567065408824169,0.3167207259403043,0.19661863750621494,0.32549601154249697,-0.02685577315411732,0.39119339518815816,0.30861792442469066,0.4669718643150224,-0.2227339517677412,0.2842013706083247,0.24328642592573857,0.2339465515220482,-0.26075838014855374,-0.0735086280519047,0.19092759923773772,0.14253526955942863,0.20056844002738966,0.5663423656997709,0.4242667773345843,0.03983295063093264,0.3933252600114633,0.35798838672791883,0.4388566436488437,0.3222665465491648,0.06301643554230645,0.3722568855002855,0.22024391723842557,0.5978561873907644,0.1905725099460524,-0.03707895630298542,0.2215959106360273,0.2067661867653404,0.13068392908451074,1.0,0.04529817742845198,0.19321734883884126,0.33708877053529746,-0.3858641539074113,-0.41171656389105704,0.2530062670026413,0.2594668553965866,0.19178476941451003,0.08241205955308421,0.3261529469489975,0.45147233374421225,-0.07910844344803485,0.28454986650850306,0.4308400934743818,0.3324302694796623,-0.10705316287497202,0.23989095483263087,0.17123553094079266,0.16807089173649495,-0.027135325279267236,-0.0912809264535525,0.5249962181946489,0.112518231935925,0.24402766575128218,0.3069622501255828,0.46637482197234537,0.2472106506431672,0.06778108913529057,0.1815720673891631,0.1885572370120366,-0.22546542439021777,-0.12870231048908606,-0.058583702710782545,0.10840087790566842
N_Acc_R,0.2164075610607827,0.21720137044500015,0.28010430202811326,0.703990269277664,-0.010926814001898408,0.5789421506043576,0.6543838833450403,0.1341977807673008,-0.014698239815612354,0.19439277687227266,-0.047033035798479096,0.2741423668971754,-0.34897156025508835,0.056818053114573434,-0.052837266933140496,-0.1082884101696772,-0.3000363796930828,0.6066521397726268,0.7087148351522103,-0.20696799664837512,-0.0420952942917705,0.055455992526953206,-0.005511241133076886,0.24853429096891091,0.17293334638495356,0.2308980673457242,0.247118680161275,0.12117881800345641,-0.30759826721056693,-0.07356102184492878,-0.19426440109967844,0.29703910309406933,-0.23158065867184974,0.019759796822533128,0.2723435736170906,0.04529817742845198,1.0,0.4363234688140439,0.20071713574958805,0.29836926876996095,0.10743268806995183,0.7073396580897829,0.06120429018330116,0.3271485322357492,0.2237275836531233,0.16096640119321426,-0.03830807693828183,-0.37565091688211955,-0.09147940919555196,-0.047015653824638105,0.2845424590240251,0.25931166763911695,0.0025877160583371796,-0.2475135999485214,0.5437303051058748,0.571970442476049,0.03350386464149574,0.3462573889255767,0.15101227539721557,-0.1881228050753835,0.2740988659256221,0.17242673651008047,-0.2598486090792676,0.3175580959362333,0.057034756166190664,-0.052318718824949116,-0.10355443357785085,0.15881007124214713,0.3055259218283196,0.158437928627696
Temporal_Pole_Mid_R,0.4535582656927135,-0.020396767275736364,-0.06402900788053177,0.5343048075253453,0.2346676513592815,0.2879699596612712,0.6656095659390351,0.13580530185197268,-0.14638189313554606,0.15796089487684223,0.24424920674990105,0.35639103209558365,-0.06339385824164193,-0.041927018792724965,0.45668368607403237,-0.22653398287649443,-0.03727786076184389,0.25359618668555683,0.43215890561261705,-0.010309139781676678,0.1813407915546748,0.0007278174230562178,0.134905524275952,0.24013414653382525,0.3425211135924644,0.1204486148800761,0.29467877380285956,0.06257313896376494,-0.14143330665158876,0.031804788762848424,-0.33222798257454,0.6004757928302168,0.04146054468275431,0.24705148552002468,0.20599991075975913,0.19321734883884126,0.4363234688140439,1.0,0.12677084048279927,0.1598747158775351,0.007168940968161692,0.8438359840160458,-0.08633839299667431,0.36341142204178206,-0.04120634910206063,-0.029299106699253764,-0.10268603427218569,-0.32875559418961386,-0.012232638615054312,0.053232065084800884,0.14218977684958964,0.5856038176700139,-0.08932964028639362,0.1204476270009454,0.6488057360647373,0.3166737755657112,0.46684418860683213,0.4180678519956141,-0.07320860158724062,-0.1665974054251819,0.4393152667805575,0.18205956735843393,0.03445349960754977,-0.012625315846570877,0.17747808509984367,0.08320986614126347,0.18364746462447176,0.48650553281146725,0.5395645254225276,-0.0016992561734514619
Occipital_Mid_R,-0.4449554566686033,0.31030402634718807,0.4389105633189209,0.5199060634900361,-0.1858676793944479,0.24489262844252616,-0.06129696016400738,0.930559677337438,0.004206016972287476,0.3954879635403334,-0.2650045635040891,-0.020523107373128773,-0.33233115028821264,0.1203572251138285,-0.3024832462796579,-0.6217558054942639,0.4687346737921085,0.27941322422905274,0.18081988122690765,0.4304651756099838,0.6141564307424872,-0.06778113938557075,0.8274095130730101,0.44061883057012907,-0.08139980888486666,0.255334343058826,-0.12186813776416971,0.653413773429852,0.6003974865509262,0.5270585338817252,0.682238181335266,0.01706324896561284,0.5368155328943258,-0.2604151108743673,0.07233721342206073,0.33708877053529746,0.20071713574958805,0.12677084048279927,1.0,-0.5437958741815415,-0.40371930500966413,0.19834849589988168,0.8263854587698255,-0.17439828326719328,-0.08536326912720492,0.3264771643979045,0.6350861495155071,0.16451047278661282,-0.2631992493132266,0.07146757059341201,0.24062877053660484,0.0031761750447129567,0.16099976951577,-0.5069497372948554,-0.03531717604960414,0.10205725284654278,-0.34909995791534193,0.22647861764733995,0.7939585280065893,0.46315878887121686,-0.1319310345738265,0.3491780643261509,0.4071491573145734,0.02391022166224682,0.48647270445215784,0.633279009481201,-0.1841569703581883,-0.03762610864408107,-0.2188630995011116,-0.25381779287253653
SN_pr_L,0.39409231673893047,0.03638724482025631,-0.2428394775640902,0.008760359733152477,0.17818690748547758,-0.04080613415324385,0.5074640595900228,-0.5272688556113079,0.058846141833497456,-0.23392851729021982,0.3601268278395199,0.1299814767643673,0.23206639044019509,-0.017513870616838345,0.42784929173460945,0.6603507283759239,-0.4622537893963672,0.21029795305464358,0.22462647680607364,-0.5021877475620397,-0.3951751776051742,0.014045873911379687,-0.5339110813744004,-0.03208442343692493,0.24518937819817752,-0.049817201234295574,0.45724052405384835,-0.2004685133515814,-0.49520269160524505,-0.5605568830877271,-0.49507700031398494,0.3770976228628058,-0.5559085731482383,0.1224317656785106,0.1041153649863455,-0.3858641539074113,0.29836926876996095,0.1598747158775351,-0.5437958741815415,1.0,0.7521181286891552,0.1928743470402816,-0.5946703092717519,0.4463932040884128,0.0423839535421842,-0.10402002641586283,-0.48430128261896765,-0.1676742103808366,0.2659316123934843,0.016036279927781186,0.061898546759641994,0.3078603178334812,0.11485865822918037,0.39279998550543094,0.4348037968198987,0.2589015696607045,0.4920937721142989,0.1770096180078784,-0.48818610205993646,-0.3209440390950633,0.028578000770935683,-0.0011826838126589155,-0.48216586893639124,0.16678518067550577,-0.22751994399311445,-0.4367254090489502,0.4615387621189162,0.2998051628006237,0.6667671429387231,0.3028003227540028
SN_pc_R,0.1691695018343895,0.1549407645331581,-0.16144880256110744,-0.0848387028976905,0.03481882505318911,0.0469556923466363,0.2988136554666695,-0.4318050075106872,0.18378530904058976,-0.2547482423731529,0.10805503137063556,0.10807410115694954,0.35085475654201137,0.1305012049915324,0.24001854746158854,0.49855002960058875,-0.1162375248462439,0.2704121442444676,-0.06612168092227863,-0.3224538357352956,-0.12060848915958913,-0.03888886298542856,-0.24153977995621878,0.08386882838384056,0.1762866597189578,-0.08073948698939262,0.4514833713881542,0.062372127266898746,-0.22967871721590438,-0.4233910195202916,-0.1445161848561405,0.14057561592902523,-0.27400587771830726,-0.05623391114188552,0.020649844219852772,-0.41171656389105704,0.10743268806995183,0.007168940968161692,-0.40371930500966413,0.7521181286891552,1.0,0.008415700993957973,-0.38511710654098535,0.3276990959324572,0.08361269634551742,0.0018582587083668266,-0.27038723742949705,-0.07680715496014004,0.16150644315196852,0.15816805543067863,0.0575863994209394,0.043414647322752964,0.2505979877160633,0.27856430131262866,0.2518115676237615,0.22796793022978257,0.3672431778570807,0.16604707605305163,-0.25309132707366344,-0.028901558560868134,-0.14273251622117136,0.17978429551083935,-0.18067262875556625,0.16201870467928736,0.0006052830275855602,-0.3709101871323223,0.38996327433185324,0.3007822873156781,0.6053363311206996,0.3213309841115021
Temporal_Pole_Sup_R,0.3870106039605967,0.1860704530748963,0.163881112460103,0.7632254599332953,0.22158710568018153,0.4942987248997578,0.7611532131173373,0.17234545135220347,-0.062029063760449366,0.277254563755961,0.12143712027987225,0.4430022206164799,-0.09850151851174785,0.09194053257011375,0.265026238214649,-0.2405341033217342,-0.04369149808455223,0.4563868708756667,0.5685318276423759,0.027901725217766668,0.2166234283977104,0.08063105143787151,0.15946303884462137,0.3501675263907758,0.3485581884716909,0.19674131332721467,0.29519450994579605,0.195279845808815,-0.19709981510753163,0.09691223384557714,-0.21626510071865504,0.466441815985252,0.012464675652631938,0.21334484469193912,0.28513014034718515,0.2530062670026413,0.7073396580897829,0.8438359840160458,0.19834849589988168,0.1928743470402816,0.008415700993957973,1.0,0.029215879328365883,0.467048864438282,0.19110638615312867,0.12093404741501163,0.022079220835000607,-0.40755715271232823,-0.046467388879107153,0.12296812738354647,0.30549048055144756,0.4588534108931598,0.016921307702172875,-0.06385446133025426,0.6617954054124113,0.43896794852619997,0.30757859730370346,0.5056823197863698,0.06010367825927924,-0.09464852078745314,0.4204207920819275,0.30757220744387204,0.02120168519281601,0.18939574605796577,0.20664082649790802,0.01938848070784929,0.0063236794110472115,0.42764512031918817,0.4690890768338099,0.13296676014835213
Thal_PuA_L,-0.5652205600827858,0.39150524673953696,0.49013781933857764,0.43853810297589,-0.07618427020034868,0.23098889472659392,-0.18686283708012094,0.7439982995338686,0.0025709136908767033,0.46933832819902455,-0.3221682948684199,0.006996188009818326,-0.1360128725243978,0.1393554203787758,-0.42592030003854653,-0.6197278715636287,0.6603095602215338,0.27968500621333814,0.03859947301383689,0.5155274428092856,0.6237820967855313,-0.08417262770727635,0.7776555753935398,0.46305709085297014,-0.033205362795746124,0.2043657469313598,-0.14066899513402192,0.7060301388131814,0.745913641065433,0.535695318821362,0.8543958337260404,-0.3557759083087404,0.6746150964381473,-0.17887672084436682,0.12006886921683621,0.2594668553965866,0.06120429018330116,-0.08633839299667431,0.8263854587698255,-0.5946703092717519,-0.38511710654098535,0.029215879328365883,1.0,-0.18674978972945974,0.041020224043655344,0.5630953475552528,0.8139744651380234,0.4140851245078857,-0.10095280498916136,0.15306598827396692,0.3829612075408884,-0.2786658376317731,0.30126114435528567,-0.5650192422508322,-0.273156486592679,0.13941117250369386,-0.5529339188164699,0.22513138573867014,0.9096279932912193,0.7242649630257391,-0.293327353296915,0.4238875572332297,0.6126522134635092,0.22578524586390725,0.46939364423349017,0.6165387941837202,-0.3857190872604638,-0.09253011458076929,-0.3562225658843798,-0.17701036388026264
Cerebellum_3_R,0.47848941571409265,0.39100617941876625,0.010556708395881024,0.3838735769535679,0.4055830514723948,0.15977513085238815,0.5775844285564,-0.1259954901137769,0.18820069073312262,0.2901461992325032,0.32556021442501537,0.4041303690067676,0.35800448325830536,0.2412677585789806,0.3258551706909933,0.33938565623949857,-0.11139676899818193,0.43095295671672423,0.3724976825269911,0.14175878676385606,0.10749762111980596,0.244921176420482,-0.08142529783660897,0.35742548088091614,0.6950541781693296,0.2668449287211204,0.40950588928113,0.18305355693114794,-0.20140158129701016,-0.11326356060537558,-0.18552899460160846,0.1978495073437213,-0.12998102916822352,0.26075820713099546,0.18561284512555473,0.19178476941451003,0.3271485322357492,0.36341142204178206,-0.17439828326719328,0.4463932040884128,0.3276990959324572,0.467048864438282,-0.18674978972945974,1.0,0.10890787122024033,0.20194165798771177,0.04091721287314265,-0.21312020945727833,0.3618461687342141,0.42369167039293654,0.40930615173708673,0.15589788326392828,0.33398953818890637,0.38874523746784184,0.6037631257180878,0.2130393942421008,0.38756593528407013,0.6613118045061699,-0.21261524719746006,0.027613626906573853,0.2607737464871778,0.3657889905513191,-0.07457903145164445,0.31513168456954616,-0.04199939059771127,-0.13767916167753552,0.2167412123621953,0.311050073169642,0.649476035215516,0.31180597945693694
Cerebellum_Crus2_R,-0.03508158240760447,0.03380307367601256,0.7421650865064109,0.3315872821573056,0.08975065261630799,0.30777018971423126,-0.03152682533622498,-0.20447433110581517,0.6007419753677427,0.07858960783695539,-0.17876433381806592,0.3719212957689606,0.17590438724046792,0.6474720417046884,-0.27281807252753304,0.10922054744302559,-0.09576866243972762,0.11468099885649775,0.10913106386016437,0.05852234130079389,-0.1749447210501647,-0.0810845659749929,-0.139982209715934,0.05867229735236061,0.02489230598637671,0.2175477037727526,-0.23099886900785935,0.23082903730031643,-0.16846286841945382,0.31825671037268616,0.04215712435906462,-0.34425292762936344,-0.17344601522276312,-0.13666830651331738,0.2705421027612641,0.08241205955308421,0.2237275836531233,-0.04120634910206063,-0.08536326912720492,0.0423839535421842,0.08361269634551742,0.19110638615312867,0.041020224043655344,0.10890787122024033,1.0,0.15367331156651873,0.05894438361744193,0.08133722408020602,0.12241273834692863,0.13857200664863845,0.25558190682993887,-0.23412356182355437,0.556615976863668,-0.19209186290865013,-0.2202854587339658,-0.13047088789874378,-0.33228086987965566,0.07159437498856788,-0.03156803908442962,0.041074962319370405,-0.10731503894192569,0.4190580620298057,-0.03677014201847273,0.2556509561640709,-0.2952397570824529,-0.1819007769660641,-0.45294313222701077,-0.2117448133296527,-0.14731247147267035,0.8374462002288166
Thal_PuM_L,-0.05513735211881545,0.35819856689694873,0.3201791605460491,0.412285977227036,0.1992402481878697,0.39538721465295706,0.057133697964952886,0.2802119573631885,0.1450556240607472,0.5421579075500293,-0.24613554388098474,0.24964030541066476,0.27929232078926014,0.19074913563836432,-0.2880709198465394,0.016077802529569914,0.3586638493584432,0.4531835924108886,0.27845360094558724,0.48801867839771235,0.43089449080216924,-0.031262215456698814,0.4224701928252002,0.5086304008773879,0.3969697837602117,0.27408279255459783,0.26836106607906296,0.5722862133318747,0.4435034155252762,0.34287333229319805,0.4694733855763297,-0.24662107552451137,0.32783775956985256,0.2471268544155099,0.37049533878537977,0.3261529469489975,0.16096640119321426,-0.029299106699253764,0.3264771643979045,-0.10402002641586283,0.0018582587083668266,0.12093404741501163,0.5630953475552528,0.20194165798771177,0.15367331156651873,1.0,0.6276565769174148,0.2740214891139034,0.43220330274924057,0.40626636747691375,0.5898207413101517,-0.21903053430350078,0.43464695581138085,-0.029388498811173096,0.027610855178231593,0.24293748086352954,-0.2784085548347397,0.5047121101387035,0.4356000781455493,0.5684197828832134,0.05207173649037274,0.59811387990858,0.3643450986205546,0.429929421551166,0.2769563970661981,0.26656935377319424,-0.23641715408066186,0.04682660269199452,0.0328558429290657,0.13212132217997805
Thal_VPL_R,-0.215310508361672,0.6186964513414943,0.35274194228410005,0.33829885267961457,0.28361523278092504,0.1600152036145792,-0.10513936857505782,0.638844157097485,0.09523419631436666,0.7229526395637845,-0.21788102479735605,0.15022690523821516,0.28565478203517713,0.3185675249496244,-0.2800308819734807,-0.32099257379896495,0.6740680759769784,0.4870615470583312,-0.00915577219505874,0.8106478739645191,0.6778422133024494,0.03014163947095907,0.7524532916206391,0.6251549918769695,0.3802935382092322,0.31809346450345594,0.03918967466487177,0.8136077115219237,0.6722235673437048,0.4347227131388944,0.7938651527244306,-0.25991986740950535,0.624227140797332,-0.07428894327368579,0.1807236473577471,0.45147233374421225,-0.03830807693828183,-0.10268603427218569,0.6350861495155071,-0.48430128261896765,-0.27038723742949705,0.022079220835000607,0.8139744651380234,0.04091721287314265,0.05894438361744193,0.6276565769174148,1.0,0.35550223253191854,0.25054770785794417,0.5895688212528845,0.6931980310079083,-0.24350788368400786,0.4400608198502582,-0.15396084249489317,-0.07149811967595773,-0.010382889977091164,-0.2887522207396156,0.425768002134137,0.65845166239031,0.8976167608605006,-0.0842301902324858,0.5968268860237649,0.6508125995001771,0.442094179006979,0.41997838869625376,0.4454781420507194,-0.14438188622333037,0.10293418115679925,-0.15119374776774527,-0.07259121633228705
Occipital_Mid_L,-0.4055763427763478,0.08334068880027556,0.21280478889048435,-0.12639145972417348,0.08879147471963253,-0.23227868156335915,-0.32305132396321085,0.2251939041013667,0.17823592316241682,0.08587865825580669,0.09925496164819161,0.12599679948517445,0.27751490311959454,0.26096977144934036,0.035974187695817825,0.025616839175924472,0.3630320465867854,-0.16604487403520743,-0.16575982970758174,0.2826875963455242,0.19609792870446788,-0.157422290159802,0.2215072574516113,0.1547187722638234,-0.04002382622398545,0.23122099597971965,-0.08059301127304144,0.2896391725722361,0.5864176732820822,0.2231767433894236,0.4703188393277883,-0.25042019025972645,0.3283645545674895,-0.029595498727667393,0.14285890851407615,-0.07910844344803485,-0.37565091688211955,-0.32875559418961386,0.16451047278661282,-0.1676742103808366,-0.07680715496014004,-0.40755715271232823,0.4140851245078857,-0.21312020945727833,0.08133722408020602,0.2740214891139034,0.35550223253191854,1.0,0.23399362477223873,0.05646862222848449,0.1410802987671493,-0.006130341773237828,0.46775254314461645,-0.012994260858452062,-0.40795298545098596,-0.16480081065606356,-0.3165479114154946,-0.09272535790677658,0.31916264157410473,0.44079583192804184,-0.46913017967765275,0.2627972773956016,0.34997082755215286,0.12564763281561914,0.10815002372992305,0.47507833617541845,-0.017143057154763705,-0.1254701538428479,-0.3268442501628201,0.07331039578247596
Cingulate_Post_L,0.46532834708938464,0.0954029118058846,-0.02098677262517379,0.09519768416903998,0.6066393740992819,0.06753564749507747,0.07960584449281047,-0.1945474103613134,0.20949488384313308,0.4738574908163799,-0.0013944746582311084,0.44566262424025993,0.6694493321448358,0.13086510892755496,0.019550585739576323,0.5812774653122249,0.0023938138190838874,0.25176546225729296,0.12220418379400896,0.3368086241077192,0.08501216379982116,0.08966710107885532,-0.050517678067463746,0.43959676498652056,0.7011527371181064,0.3984180471716613,0.46014465035414215,0.2457077291508421,0.13421461229983225,0.07289974421440382,-0.07602665431282947,-0.08153318151016048,-0.025504743915617446,0.33354331977982354,0.1721097238909624,0.28454986650850306,-0.09147940919555196,-0.012232638615054312,-0.2631992493132266,0.2659316123934843,0.16150644315196852,-0.046467388879107153,-0.10095280498916136,0.3618461687342141,0.12241273834692863,0.43220330274924057,0.25054770785794417,0.23399362477223873,1.0,0.5345867549588934,0.5019533148189811,-0.08244800905152389,0.3919811364038851,0.5329409556173454,0.13655705373984037,-0.06343814382474101,0.0749424054455534,0.5291364544228351,-0.28625041590118,0.19225996636882203,0.2463358051894385,0.4981097624708456,0.11071436541684908,0.4537740553056095,-0.07900682286443601,-0.21035373348538222,0.01712699987944864,0.13357646258729916,0.23156903000083515,0.35344419833535895
Thal_IL_R,0.4636627057437994,0.587252343820312,0.07933580251025238,0.14772847766264158,0.4642774152273796,0.13752315782992725,0.11701803890856975,0.145662455607438,0.23301592831679738,0.7354626642680512,-0.0675600589255557,0.38065330110973356,0.6494425478625402,0.36729235730279614,0.028391733262992967,0.2228782570230569,0.30911010829569857,0.5266137371843581,0.0132638078718724,0.6792892631410997,0.41526750966009346,0.41902034845842,0.34982583936463174,0.4780282446156544,0.7010327360445808,0.32788705387454903,0.3308408249597319,0.5246635506032221,0.26245701102400065,0.19463905345962162,0.2689790727470867,-0.07293562208507387,0.2671202745736198,0.13547142910064575,0.17974881086906305,0.4308400934743818,-0.047015653824638105,0.053232065084800884,0.07146757059341201,0.016036279927781186,0.15816805543067863,0.12296812738354647,0.15306598827396692,0.42369167039293654,0.13857200664863845,0.40626636747691375,0.5895688212528845,0.05646862222848449,0.5345867549588934,1.0,0.7629209178988191,-0.14500732494383772,0.45562513357820944,0.4118851156063453,0.24725359391387017,-0.13569163796879646,0.20286765964362227,0.5193347085672565,-0.039471293847836306,0.5253743648705294,0.21745963670230642,0.5741810407774467,0.3546454200880921,0.4039437774097584,0.1515155853710747,-0.007836406978084461,0.12749126994217994,0.32337110993284024,0.3199741416995259,0.21458539456416187
