,Fusiform_R,Cingulate_Mid_L,Frontal_Inf_Tri_R,Rectus_R,Temporal_Inf_L,Cuneus_R,Caudate_L,Cerebellum_Crus1_L,Occipital_Sup_L,ACC_sup_R,Olfactory_R,Paracentral_Lobule_R,Putamen_L,Frontal_Sup_Medial_R,Frontal_Mid_2_R,Cerebellum_9_R,Amygdala_R,Thal_PuI_R,Thal_MDl_L,Rectus_L,Thal_PuM_R,Raphe_M,ACC_sub_L,Vermis_8,Vermis_4_5,Thal_MGN_R,Insula_L,Insula_R,Vermis_7,Occipital_Inf_L,ACC_sup_L,Thal_AV_L,Frontal_Mid_2_L,Cerebellum_3_R,OFCpost_L,Frontal_Inf_Orb_2_L,Angular_L,Cerebellum_6_R,Thal_VPL_L,Olfactory_L,Cerebellum_10_L,Thal_VL_L,Cerebellum_8_L,VTA_L,Thal_IL_R,Cerebellum_4_5_R,Temporal_Mid_L,Thal_PuM_L,Frontal_Sup_2_L,Thal_VA_R,ParaHippocampal_R,Postcentral_R,Cerebellum_4_5_L,Cerebellum_Crus1_R,Pallidum_L,Thal_MDm_L,Occipital_Mid_R,OFClat_L,Frontal_Med_Orb_L,Occipital_Sup_R,Temporal_Pole_Sup_R,Cerebellum_Crus2_R,Thal_PuA_R,Red_N_R,Heschl_R,Cerebellum_Crus2_L,Raphe_D,OFCmed_L,Frontal_Inf_Oper_R,OFCant_L,Thal_PuA_L,Vermis_3,VTA_R,Rolandic_Oper_R,Temporal_Pole_Mid_R,N_Acc_R,Supp_Motor_Area_L,Thal_MDm_R,Thal_IL_L,Cuneus_L,Temporal_Inf_R,OFCmed_R,Parietal_Sup_L,Frontal_Inf_Orb_2_R,Parietal_Inf_R,Postcentral_L,Cerebellum_9_L,OFCant_R,Thal_VA_L,Putamen_R
Olfactory_R,0.5086300425852048,0.31543351231471717,0.5871901831227929,0.4866076734616411,0.1672279604724908,0.036710299686441655,0.11690212956615852,-0.31638034732908893,-0.2772387304285658,0.29815756191995196,1.0,0.14150046123177396,0.4704119817983278,0.35399592162139126,0.21893921619516699,0.25227832690471214,0.16807089173649495,-0.3976057248432762,0.1963060932826388,0.3148478910827451,0.4847905488461798,0.11110176568282625,0.6732749281261308,-0.1355238893704931,0.322913356558178,0.009302937900389522,0.10404035188652591,0.08986291234790857,0.010349131299869486,-0.3968756968587209,0.2005792623917877,0.13975647694922017,-0.0908302118458298,0.6037631257180878,0.6861549769415726,0.16016686172643255,-0.23518415825930028,0.03598271123299892,-0.14851121221111685,-0.19347991704801323,-0.07985750541360655,0.3936433791185268,-0.12041198901844649,-0.18195564806293535,0.24725359391387017,0.5646444130665562,-0.15797201459868515,0.027610855178231593,0.36439127135737137,0.5902371936649111,0.7141509414807106,0.1545361084686965,0.3850358376631223,-0.10514597111046844,0.37927258575117856,0.21054819148189446,-0.03531717604960414,0.48362098221115296,0.23283517709232632,0.03549588056199659,0.6617954054124113,-0.2202854587339658,-0.3707776286213118,0.106889080727985,0.4486544115379353,-0.33533645152478986,0.16212503472957082,0.5611513389489587,0.2564876164033485,0.6111073034521276,-0.273156486592679,0.5220870618623239,-0.25929982378207506,0.5521303692773734,0.6488057360647373,0.5437303051058748,-0.07532922688306294,-0.17116852759723833,0.2699247571923595,-0.04425754541253262,0.36952483621999455,0.24206902010427653,-0.14469070920310956,0.7862446244992061,0.0890274440374014,-0.1627140259965964,0.1993995486975069,0.26017850310099827,0.37984080188939545,0.6119662055107439
Paracentral_Lobule_R,0.511980803432533,0.3574142547872319,0.008082964229788075,-0.057905082016578444,0.261805314531961,0.7251593760221381,0.15472252614634122,-0.08524611821671887,0.6466623828422877,0.08911575615612517,0.14150046123177396,1.0,-0.11891732445379244,0.35686676450119276,0.05964670873481758,0.41977852195491144,0.4551882075853317,0.4863631187438025,0.25941055000275404,-0.22128238285213203,-0.3588085891988401,0.09830914652067244,-0.14427134510718506,0.07191432240330706,0.41647241048372197,0.43834681291432215,0.2837258811604977,0.3722014460305996,0.08907120540681314,-0.0960088562067166,0.12717011452798627,0.06643011719645547,0.4339459629174226,0.16904115998764208,-0.0798061255892288,0.08452058670533512,0.6300418583837325,0.16844702282084043,0.4660827843324685,0.3487561991414242,0.1634589876195187,-0.016207188916196234,-0.18852515045711057,0.25439390575909754,0.29526254477106795,0.24360162905655983,0.42187991416948123,0.26903929587454395,0.5412659812304459,-0.19821966949600175,0.02263624888267159,0.2660757863338633,0.41238705704718503,0.09876596931152061,-0.019720470468561985,0.26516559327747624,0.48951729336983324,-0.10006163634047098,-0.13060086868282794,0.6181796421814106,0.2587946144844933,-0.08287774433759731,0.4988199590853309,0.06227234532146232,-0.0747703307473963,-0.014224364072658343,0.6920002980886282,-0.08074569820496014,0.2840066625798708,-0.07284213288028742,0.461778676914259,0.24990275519035834,0.5594456802517038,0.23479064711420716,0.2648649098699588,-0.07216209887531214,0.6161044981189793,0.4236845774544422,0.1469978812268064,0.6142779048613435,0.029160239025559222,-0.06561724863280273,0.6289398665785251,0.07627391868113921,0.46918568563110014,0.7254211452248345,0.23669587592416785,-0.04078815085941139,-0.20911192017008715,0.1337345768835621
Putamen_L,0.3291286773316432,0.09593825551828107,0.7977886018015129,0.08739233207919436,-0.002339380850423637,-0.09754659031422817,-0.4084100021093581,-0.04038313196137584,-0.3051680303345515,0.15292282508193794,0.4704119817983278,-0.11891732445379244,1.0,0.35510239814945593,0.47219327514228115,0.15560402882072139,0.20056844002738966,-0.2821532437334988,0.32950893547764415,0.19231858045990546,0.4273079170217606,0.03370553794658063,0.32437569196912125,0.14689255204929796,0.1793463367402778,-0.036942584919154864,0.3256167849558521,0.1061088241472621,0.1084794753694492,-0.027925894765034483,0.31805599081584807,0.06025890092273326,-0.20886947275142853,0.3724976825269911,0.4364548256594229,0.09151344155662144,-0.2875861088271574,0.24511997761399848,-0.20103895060731594,-0.05258809090647243,0.013888892122296718,0.004068368346592969,0.12645609534550306,-0.07480403137059846,0.0132638078718724,0.28753846452360626,-0.3659173562845367,0.27845360094558724,0.007767082351535416,0.3282048510313135,0.33939802532846675,0.454836547845363,0.3246397020615233,0.15067327835595637,0.09599146308563007,0.3569968920833908,0.18081988122690765,0.02616495631722227,-0.08566298409581831,-0.00391278731294257,0.5685318276423759,0.10913106386016437,-0.2727628929305911,-0.16534128118552793,0.027034365264947235,-0.08139814335860603,-0.09943718721215444,0.4445482338839044,0.6016881008136676,0.6292056397806416,0.03859947301383689,0.177787160527947,-0.04265675096319193,0.13918022512765293,0.43215890561261705,0.7087148351522103,-0.006690694918473903,0.04956839248079174,0.3674710893886521,-0.06324684819611878,0.5352383043495456,0.05035814994115329,-0.28152204324268326,0.5651582349650336,0.1782662772667293,-0.4110557519918092,0.23891003641484876,-0.14246089203039283,-0.10052083174988578,0.05276412776433385
Frontal_Sup_Medial_R,0.43250311476071024,0.4555107103906737,0.3942529364437066,0.07569590986099277,0.22038673381394575,0.0741133677287173,0.13400791912842877,0.18048043525583451,0.004354842719152737,0.49955509594701797,0.35399592162139126,0.35686676450119276,0.35510239814945593,1.0,0.538572659942718,0.5976361220523586,0.2842013706083247,-0.008168063590709995,0.38891404490322323,-0.039928800000492495,0.31249133148266245,0.15516715936111136,0.11914505165268585,0.2690926308379901,0.6105885257516213,0.2590319375177442,0.36354291189739474,0.2125579785798748,0.32936025186040435,0.1635614168200165,0.512311647095272,0.12860264562127585,0.4466922335277242,0.4041303690067676,0.06600834003730915,0.2521367739244051,0.08334607421386066,0.46619966956398856,0.047380160723782344,0.2614777430529908,0.29387253720335077,0.23342470977525315,0.248568451558796,0.28903075137153966,0.38065330110973356,0.48831135760071503,0.15263188091744784,0.24964030541066476,0.6411522631512225,0.3804789490949793,0.18568275445549187,0.141674046714592,0.5889563168950926,0.3641534134836176,0.24232972691043578,0.41991507482888013,-0.020523107373128773,-0.12623357065728563,0.15524699992270272,0.0011721123973548761,0.4430022206164799,0.3719212957689606,-0.09889447118065212,0.2996155400499057,0.29271845169789684,0.18185416153385608,0.15454265172871923,0.1483081974570539,0.3878905899508927,0.055180946212684844,0.006996188009818326,0.3904812477172005,0.2802115761761294,0.4330673042800432,0.35639103209558365,0.2741423668971754,0.4956319818479794,0.1464279331301159,0.4138721480592862,0.10217592766996786,0.4990469388306793,0.01727697787206712,0.015919870650272352,0.3641652648151756,-0.002646349493808344,0.15417896135919187,0.5132253846729496,0.09727490186943515,0.147462245041043,0.14952090770334522
Frontal_Mid_2_R,0.34007376257885574,0.4200153265012714,0.4497708834987336,-0.11832833981863615,0.3956721477449756,0.06757958812603428,-0.04823415312291228,0.45223422171125544,-0.020514194742779688,0.33661494632931,0.21893921619516699,0.05964670873481758,0.47219327514228115,0.538572659942718,1.0,0.4068894808586133,0.26901647873260537,0.0038939428487293213,0.32924662208274696,0.06998034568358988,0.0876591156459568,0.18207550449514726,-0.06651059881257963,0.5007244519824071,0.28635156542948337,0.17152536581657726,0.33330203708769013,0.43153318239558935,0.45396217071520945,0.35727770055349595,0.5917594793473602,-0.072048117541072,0.2783690666065642,0.2514393248584523,0.09422019591896937,0.25657875944769454,-0.066338645155268,0.47294812611359915,0.0836849406678344,0.17125101251051,0.3873262718146268,0.2108790355549324,0.5207356327036065,0.13698181110125232,0.2633755111291427,0.36703187985930713,0.1567820279454196,0.25709124725504423,0.287415494226217,0.10331835469902034,0.15124990230854526,0.6286702908168064,0.43336966631989116,0.2572366383558222,0.18720702200315942,0.38169976504983255,0.16194613265947355,0.03111414758691104,-0.07247814912297357,0.08542319947034852,0.0567541107542818,0.20265122831461177,0.037337784162394964,0.04004312342305519,-0.02381816830761002,0.36811102299498105,-0.0998922019538576,0.08074679950134867,0.6382637456122,0.20002362505593532,0.111985337320909,0.07652661036934691,0.09730143710013331,0.3481308212873107,-0.05359685032985465,0.24496770428255477,0.48593588483159156,0.28978075213591364,0.41310311218629925,0.1345883052930303,0.16495686922039435,-0.04651703045730583,-0.22724334986471553,0.2309567396042053,0.2434894399457703,-0.17532426767075066,0.4569334697550854,0.06184568655082983,-0.007847690807010567,-0.17005572794072865
Cerebellum_9_R,0.6410248064612879,0.5805898898061911,0.12848720703921904,0.0013105465677939057,0.4763492713333818,0.08859008483889935,0.4212810821887602,0.49627368400971417,0.06033164559267861,0.4450514172331667,0.25227832690471214,0.41977852195491144,0.15560402882072139,0.5976361220523586,0.4068894808586133,1.0,0.4015938015278122,0.07411014653372909,0.27840271821994145,-0.04110349379423368,0.21198829360369328,0.36693878793172807,-0.041400709837915266,0.5715496598017156,0.677255537854583,0.36242383869545847,0.4349118353138327,0.4576351419845264,0.5610068213396959,0.2958705565421454,0.40779318316209573,-0.10498040443955924,0.5679319359099595,0.5114587931693951,-0.05643527281542899,0.3953837698054772,0.08750359808112329,0.776286468701318,0.27946083326443516,0.35017859924380546,0.7182336140292259,0.42060747289321077,0.5652088241913257,0.3904191876490911,0.47091659898223964,0.6515288399016579,0.41816176839818014,0.3638145525872256,0.5011204554888864,0.22144083149085855,0.24649706603042928,0.02510017546129769,0.7761917508230314,0.5108227723508304,0.37389992023734003,0.3209172957264726,-0.09003839231581715,-0.011319162943353337,0.08039001896412036,-0.042014802274937264,0.23175165971476744,0.4737459945834794,0.04906734148316582,0.4423324471603106,0.3431977498304236,0.4102251296751924,0.15085856239474757,-0.04531795698691885,0.27554029328372986,-0.02826302325336163,-0.004949246460714267,0.3630397547667839,0.31044201080517014,0.5293329732849639,0.18460042642811436,0.07948659145334745,0.514208091444658,0.2878498368506357,0.47375518776822423,0.14052732607211604,0.36061072268134875,-0.008074567698638015,-0.04404442942340254,0.23391662038652983,-0.13010452843661702,0.18196711742279398,0.8525703468442992,0.17256651334555329,0.2864298886226497,0.22582995859654567
Amygdala_R,0.5249962181946489,0.1429958992567306,0.09330775148617083,-0.26075838014855374,0.2474021523696667,0.3933252600114633,0.036127983391902846,0.10326173808926972,0.22024391723842557,0.19661863750621494,0.16807089173649495,0.4551882075853317,0.20056844002738966,0.2842013706083247,0.26901647873260537,0.4015938015278122,1.0,0.41328620547145284,0.4669718643150224,-0.2227339517677412,-0.06582101577614166,0.25694606438084683,-0.12686050182721878,0.30861792442469066,0.40271499786636483,0.5663423656997709,0.21004208113899855,0.5204035951935734,0.2339465515220482,-0.104715219228477,0.06778108913529057,0.03983295063093264,0.18782932363851856,0.19178476941451003,-0.03707895630298542,0.23780061592077562,0.1526480820238362,0.3472219649526937,0.24402766575128218,0.5311371816725721,0.13106928886419075,-0.06941904317555961,0.0660201050591551,0.3493768630755138,0.4308400934743818,0.4388566436488437,0.27443423814892365,0.3261529469489975,0.21936493837345433,0.11454443490075956,-0.058583702710782545,0.3746157424917003,0.3425798626087977,0.18933440289241685,0.17123553094079266,0.537644344217022,0.33708877053529746,-0.22546542439021777,-0.3320267672114365,0.38190333072622434,0.2530062670026413,0.08241205955308421,0.1905725099460524,-0.04144948953836521,0.07151196430419716,0.1904415729909147,0.1815720673891631,-0.10705316287497202,0.3982955358819941,-0.12536091825931006,0.2594668553965866,0.06301643554230645,0.5978561873907644,0.3128342752382654,0.19321734883884126,0.04529817742845198,0.39722578552726917,0.4114995773650913,0.3324302694796623,0.4137983595689728,0.05953965939463177,-0.11549769892647456,0.11831883316568272,-0.02685577315411732,0.35509835411447893,0.2472106506431672,0.2984045740528642,0.07014406310223646,-0.18120062146528684,-0.030903811765975574
Thal_PuI_R,0.07051084697434991,0.035499875230178744,-0.28467413742454856,-0.4390188818333823,0.17046887157057994,0.7659949179726636,-0.0018494296601641782,0.2665227558980141,0.7636476049713585,-0.09082043368292213,-0.3976057248432762,0.4863631187438025,-0.2821532437334988,-0.008168063590709995,0.0038939428487293213,0.07411014653372909,0.41328620547145284,1.0,0.37500419855361766,-0.3840267225641155,-0.750568644992109,-0.03901849896633907,-0.6425211506057268,0.16425275514156146,0.14838997914352442,0.6676743096442659,0.20968961521169285,0.3226904766918306,0.31114172088108116,0.2299404507536107,0.022207746436382264,0.0472872971536647,0.2169759179925125,-0.28457737374252595,-0.41445994269308495,-0.0924020991704606,0.7445280398135883,0.16137772190462252,0.7055754133190644,0.3677360278135848,-0.023346966671265238,-0.18677177019643218,-0.11544409387725296,0.3615851975625713,0.31718311457075693,-0.068797232611621,0.5218599728456449,0.4171157097434391,0.20330303829077767,-0.5152617111698379,-0.5005374057134133,0.34808395381001356,0.07575370319479104,0.2933133144183441,-0.35011110859319056,0.40374293424060825,0.6614580381383797,-0.334106006850541,-0.2805079861410538,0.7359359199418037,-0.19511183277546695,0.12352935612987727,0.8788826946240346,-0.2184588931265738,-0.548380678399281,0.40612872214290086,0.39358375646042276,-0.3485101181260496,0.23443807492286772,-0.43974537566165534,0.7876034741935194,-0.22794382233289998,0.6656618668751086,-0.22079765128724013,-0.28057608002481377,-0.2720370963150074,0.47459724633578926,0.7515607921165499,0.2483800990174794,0.7299177774118981,-0.23331239526823805,-0.29281719112357874,0.6186302294633175,-0.5006812891009224,0.5930935622798266,0.66194144710585,-0.13242479570417512,-0.38213832145021054,-0.5088889836762297,-0.4235504006540494
Thal_MDl_L,0.5119939759907327,0.34591380873215255,0.3146427401608216,-0.12244525269165517,0.21871818361177564,0.4567147359475346,0.11939928496332891,0.035274266483514505,0.3411972527136935,0.45489218591811104,0.1963060932826388,0.25941055000275404,0.32950893547764415,0.38891404490322323,0.32924662208274696,0.27840271821994145,0.4669718643150224,0.37500419855361766,1.0,-0.13242365285496727,-0.018259854587182902,0.13704467879102483,-0.07920118372695736,0.02834947109185619,0.5423894272655893,0.6837384556696344,0.524151593911824,0.48534312783404454,0.17276828181854986,0.003326664157314791,0.5110428701257622,0.37136893891603334,0.28117652978181534,0.2901461992325032,-0.06431539115453294,0.3179852009123213,0.2879473921826969,0.28845871873582535,0.5345864868437589,0.5005545444875311,-0.06053810642530953,0.2716308633575078,-0.025968294008468715,0.22366189594173788,0.7354626642680512,0.5981211799029521,0.328434166799702,0.5421579075500293,0.42218829945608427,0.3650076161204085,0.08086167484999228,0.3709363930001889,0.48672793850351415,0.14124204149899097,0.10066268853545343,0.9568228960721252,0.3954879635403334,-0.11564079322330252,-0.20502045763140325,0.41725431102647026,0.277254563755961,0.07858960783695539,0.3087278926809487,-0.06402357551130487,0.12028689081410075,0.09338467378174277,0.22196746417432947,-0.07197559718307617,0.5080802170631669,-0.0171406168945814,0.46933832819902455,0.22415092509639203,0.29243571055824025,0.31991739413872206,0.15796089487684223,0.19439277687227266,0.40124679443309247,0.6900797973287838,0.8527994099033969,0.5000829097078915,0.2747345215755149,-0.05455091334516165,0.23016600720754718,0.1844944139313988,0.3482845936062568,0.3691553489967677,0.2519401266167029,-0.03166268233183593,-0.12031746024119838,0.02490149111294898
Rectus_L,-0.0647619447443639,0.06405027146384985,0.22016738884970688,0.8516988018601407,0.22767502434831513,-0.32347036972690024,0.18445343635341702,0.054365327243319356,-0.2899593082057215,0.3336443771040694,0.3148478910827451,-0.22128238285213203,0.19231858045990546,-0.039928800000492495,0.06998034568358988,-0.04110349379423368,-0.2227339517677412,-0.3840267225641155,-0.13242365285496727,1.0,0.23461319934242242,0.025500079218772714,0.5465273661620561,-0.028757225648560463,-0.09186619449768704,-0.09991401643817495,0.355896969492696,0.09554364249455113,0.09780006268947186,0.23262863523414243,0.010913397032426018,-0.050272519625313095,-0.2015560101469195,0.32556021442501537,0.5747594828895771,0.5873294023476663,-0.09436131486273208,-0.1012047283718838,-0.12099525677940642,-0.2257567601497313,-0.03083017156608078,0.32777152230867923,0.11910126947936779,-0.6991073898910838,-0.0675600589255557,0.1369712156233306,0.05898083482864032,-0.24613554388098474,-0.005871566107939096,0.19392587140987266,0.5108277971045956,-0.032754684157563003,0.025360172315068413,-0.04876468168812913,0.3863462020454808,-0.19988574309856075,-0.2650045635040891,0.680959606867689,0.6077583002946623,-0.2381475330136471,0.12143712027987225,-0.17876433381806592,-0.3158837765366552,-0.27611219853399277,0.2310744838083274,-0.0021982606779832837,-0.38069776395669247,0.6607320477856331,-0.15788876428756451,0.48339927290817836,-0.3221682948684199,-0.15855648728794774,-0.5406705557957284,0.2960040645239972,0.24424920674990105,-0.047033035798479096,-0.3508867912712667,-0.31795577394767116,-0.01797067489452382,-0.3905457729716685,-0.06492281339504005,0.905603186777752,-0.11812303716344975,0.4469652340385224,-0.08346164396188412,-0.32848896498827274,-0.039721029450325164,0.4735205135534777,0.4274780036167122,0.24222450510553223
Thal_PuM_R,0.22100301176389398,0.13289614377756537,0.3265733627901585,0.3379382004147245,0.0014456764726383158,-0.6232870717005415,0.18131828196169036,-0.1866323323878979,-0.6119569694185304,0.35230425214675626,0.4847905488461798,-0.3588085891988401,0.4273079170217606,0.31249133148266245,0.0876591156459568,0.21198829360369328,-0.06582101577614166,-0.750568644992109,-0.018259854587182902,0.23461319934242242,1.0,0.1287418446415489,0.5523145380091715,-0.0730597688573745,0.2703293049251739,-0.288383630133767,0.042854986632593836,-0.0772870769219193,-0.1615331549821971,-0.1831475419255249,0.15309065031313282,0.07888655399662485,0.007988959256782517,0.4380468620709614,0.33240823734470276,0.25197705101648643,-0.6623123917530161,0.06381872529616181,-0.5035745768777344,-0.05796772469505625,0.10703721131728743,0.3312365277359604,0.18523509547429648,-0.10412477970051774,0.057272043040475576,0.4196814340133285,-0.28937390317008194,0.003258214851857189,0.05239463251580523,0.7480158999817745,0.5125123060874708,-0.37180339746667,0.2651840266018666,-0.16271064406015995,0.5326359170453325,-0.02109855319961487,-0.6462513709825002,0.17388093061839122,0.22592992667249895,-0.6809509605977508,0.348131217629694,0.03401988913349941,-0.7704272706836408,0.3803133832676125,0.7396174861430262,-0.32537610217014945,-0.3012872328184238,0.29431700962744406,-0.08485368467108542,0.3003678761740748,-0.6730575669210014,0.44421251075897633,-0.39589285520569933,0.41264639559174837,0.36313014230912444,0.3113772191807727,-0.2896471650893553,-0.49200993226126183,0.08321669159708805,-0.5472011489468697,0.430183987389973,0.24146207461556984,-0.537754269871616,0.5017546058729279,-0.5869504708130252,-0.4653879175634345,0.3355380767681025,0.40603216492908556,0.5608533419481107,0.4769100459389921
Raphe_M,0.2516128135421888,0.11533606964436569,-0.055762906442258446,-0.027127269023492648,0.17880370467009812,-0.062070531837136414,0.2432822171884846,0.32227199596735573,-0.11487468944662889,0.09823052759608837,0.11110176568282625,0.09830914652067244,0.03370553794658063,0.15516715936111136,0.18207550449514726,0.36693878793172807,0.25694606438084683,-0.03901849896633907,0.13704467879102483,0.025500079218772714,0.1287418446415489,1.0,-0.04492049254139688,0.5995321320693139,0.1866580561402731,0.05098503189913522,0.09878242965821948,0.31019276144554037,0.2993288834799099,0.026464607268112346,0.049877811089847075,0.12016688213669648,0.23212231351134086,0.3585832592522516,-0.10506439132620733,0.26646540848251626,-0.11215499344998414,0.4430806538317874,0.02566118817832471,0.2842695013235848,0.5175038176057056,0.21449885648392195,0.37669881648085113,0.3126876575064593,0.37000413901926216,0.29649480651715693,0.1336321801389791,0.022597535000509945,0.09577359376854137,0.25499178678826184,0.2995797484719238,-0.07730084820636313,0.24086021432335122,0.28142962131120797,0.16521254888923834,0.22998153905504343,-0.14201677265834256,-0.06514434876778398,-0.11093466842696892,-0.1323876693077564,0.15530283313063614,0.2969065945535478,-0.07464453316721144,0.3238712821802916,0.3080273001166897,0.2828100859914187,-0.32471289276649723,-0.18930678403190865,0.031497884263995676,-0.11159724551420025,-0.1573591468479173,-0.11346587659700852,0.15642565853408963,0.33515233414979745,0.1495174425116083,0.021505475346483532,0.13172015318168204,0.09182346483525114,0.20289099426100468,0.013700583360169865,0.1702308842464526,0.045812081381268306,-0.13891520273788657,0.036101998490588656,-0.2087018595654253,-0.017600576312586252,0.4711898363201636,0.14777633354385403,0.21651613142622939,0.09557592005093392
ACC_sub_L,0.08060870721693147,0.09499339394228565,0.400715935016017,0.7491310557211476,0.10885824463844679,-0.292606408016721,0.14453329089278416,-0.35562818828234805,-0.4802500253703115,0.30413875810743707,0.6732749281261308,-0.14427134510718506,0.32437569196912125,0.11914505165268585,-0.06651059881257963,-0.041400709837915266,-0.12686050182721878,-0.6425211506057268,-0.07920118372695736,0.5465273661620561,0.5523145380091715,-0.04492049254139688,1.0,-0.3243202806792878,-0.015002399297147624,-0.25432412627874373,-0.05364269683733271,-0.2808029164183464,-0.22283355237945268,-0.2745183799236069,-0.07585889379368184,0.07594004862351084,-0.33203651785521376,0.3093270574568098,0.8442890486035614,0.1818214497131213,-0.32811784141584127,-0.27706863842296753,-0.41841707811001716,-0.38563452303838675,-0.17425507934596188,0.3070764818713107,-0.17389148545692898,-0.4029549553018006,-0.06528754682215616,0.2625084838209645,-0.22676139438085777,-0.34915269834586843,0.11366713125695647,0.6149268514562207,0.5949364691422795,-0.09832901364504956,0.05397879767852935,-0.2855233769192191,0.4816546138971895,-0.13620113624064306,-0.30251054316613224,0.6777384638411547,0.4924131513879411,-0.23219792897767627,0.4497198819366657,-0.35665971271660385,-0.6580182539734942,0.09124436306455228,0.490220397676308,-0.39587505011612073,-0.023928240293409193,0.787292266295784,-0.16682026083190069,0.6833109268219243,-0.5882722965356104,0.37955047858721974,-0.5259319077594704,0.38308820873549815,0.5965325269181134,0.23230596480412413,-0.4622049737558352,-0.5535559370161424,-0.057183644353702635,-0.3702624029950316,0.06131956836806858,0.5335230261564206,-0.2229809778217634,0.6191272146933441,-0.09710598109678392,-0.36660195505464893,-0.055719961537897135,0.4701126444981383,0.5659818901176116,0.6026117477502536
Vermis_8,0.1860974734494469,0.13678871855565955,-0.016684869061629824,-0.2213981527068765,0.31827536991249283,-0.05921263611105908,0.10075312215074521,0.8109009289111583,-0.10886697407575348,0.040127947942615885,-0.1355238893704931,0.07191432240330706,0.14689255204929796,0.2690926308379901,0.5007244519824071,0.5715496598017156,0.30861792442469066,0.16425275514156146,0.02834947109185619,-0.028757225648560463,-0.0730597688573745,0.5995321320693139,-0.3243202806792878,1.0,0.16270815012469908,0.13586672496865984,0.18315029216324513,0.3856078214047917,0.6842952458041937,0.45421776584241164,0.1316208053520024,-0.13463206277708284,0.21658746075956134,0.18820069073312262,-0.18248094952249866,0.1907595653761903,-0.0858225713272225,0.7666785348641876,0.0800558912547689,0.18941056228044736,0.7613460681132729,0.102088143598822,0.805442659044701,0.3873575155796331,0.23301592831679738,0.13417652460859192,0.2421659334916051,0.1450556240607472,-0.015891505651979228,-0.09326372964471344,0.03340887010740786,0.20414169887360295,0.30390822409540064,0.6684896455441407,0.08155466449336239,0.1474414889323994,0.004206016972287476,-0.143652025519257,-0.10611468787425214,-0.0674371878611729,-0.062029063760449366,0.6007419753677427,0.10928141033050022,0.2437261237667318,-0.06830089789403337,0.7417064778076857,-0.318881014561249,-0.17766738492587428,0.2335421897158028,-0.14272227314334446,0.0025709136908767033,-0.2558469342656815,0.34801488304744654,0.2084112630726944,-0.14638189313554606,-0.014698239815612354,0.2663295175499185,0.23984683802550225,0.20210239402626204,0.07985069576283994,0.11989292689279511,-0.09335329495249299,-0.2983272192836355,-0.14968132530158276,-0.10298275487523964,-0.19082454380932073,0.6249526489526369,-0.020718623483952245,0.05247571756215348,-0.25009466905703276
Vermis_4_5,0.7035035492306909,0.5643191278564067,0.07692691087992815,0.014822204831201995,0.4734045978083874,0.2325937693662736,0.45470973361186906,0.11793775170479674,0.28315489291012047,0.4693988402024719,0.322913356558178,0.41647241048372197,0.1793463367402778,0.6105885257516213,0.28635156542948337,0.677255537854583,0.40271499786636483,0.14838997914352442,0.5423894272655893,-0.09186619449768704,0.2703293049251739,0.1866580561402731,-0.015002399297147624,0.16270815012469908,1.0,0.5512631716858939,0.46688488876768264,0.454701546924431,0.20902917125368853,0.14699132475236645,0.45078084873308527,0.21131698323275924,0.566409655380108,0.5602813130119806,-0.0871711411050234,0.3572105459262837,0.17458517543483157,0.43086510232772307,0.36131757081922844,0.526425986389361,0.3142783991219945,0.43332561271091813,0.2021070045581647,0.3110350477738094,0.6467826237001386,0.7892888545610774,0.4951120801227276,0.5333662782926168,0.5936819976072436,0.38290944872071575,0.28325285930903166,-0.02551693381933926,0.8911166261207395,0.1071322667298499,0.40948634552796853,0.5609145060541523,-0.03196758016824183,-0.03628363651405602,0.022592026958901095,0.04227388851412514,0.21463121588116563,0.16543627823683293,0.1187676582662935,0.42648411906066674,0.40245833035391976,0.06161676739059548,0.2617557549081032,-0.07647537880002536,0.24074503586523244,-0.06904103492593873,0.11565235097822077,0.6126431203511297,0.2830009410889549,0.44789478865362164,0.1485210731448911,0.08264740533246051,0.5120306914969696,0.36201830404501334,0.5832228118853802,0.3131212751461603,0.41130804294172907,0.01918622210878598,0.14019875814186356,0.23246567167851653,-0.027064045645950215,0.3491334689696651,0.6090387838807803,0.2062741417800069,0.2543910556724792,0.21097637358213048
