,Frontal_Sup_2_R,VTA_L,Cerebellum_4_5_R,Thal_LP_R,LC_R,ParaHippocampal_R,Rectus_L,Thal_PuM_L,Thal_LGN_R,Rolandic_Oper_L,Red_N_R,Precentral_R,Thal_PuA_L,OFCpost_L,Frontal_Med_Orb_R,ACC_sub_L,Cerebellum_Crus2_L,Thal_VL_R,ACC_sup_R,Vermis_8,Cingulate_Mid_L,Thal_PuL_L,Rectus_R,Thal_AV_L,Frontal_Inf_Tri_L,Thal_MGN_L,Thal_MDl_R,Putamen_R,Cerebellum_8_L,Frontal_Inf_Oper_R,Cerebellum_9_R,Occipital_Sup_L,Rolandic_Oper_R,OFCant_R,Parietal_Inf_L,Cerebellum_3_L,Supp_Motor_Area_L,Thal_VA_R,Fusiform_R,ACC_pre_R,Calcarine_R,Thal_PuM_R,Thal_PuA_R,N_Acc_R,Paracentral_Lobule_R,Heschl_L,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,SN_pr_R,Cerebellum_6_R,N_Acc_L,Thal_MGN_R,Thal_PuI_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Vermis_1_2,Hippocampus_R,Cerebellum_4_5_L,Thal_PuI_L,Caudate_L
Rectus_R,-0.07813113307262695,-0.5819247219487628,0.21315305929109107,0.11925012451390271,-0.07276554673211368,0.6043962851610818,0.8516988018601407,-0.2880709198465394,0.10597263829800828,0.22358431218498087,-0.036192909408080204,-0.31214379540149867,-0.42592030003854653,0.6994303389102701,0.7529837462796898,0.7491310557211476,-0.156751090189095,-0.13178065044379883,0.3309760830503427,-0.2213981527068765,0.15282193416654866,0.10903461773917789,1.0,0.026906955119679412,0.21447436844537823,0.06926121128240485,-0.148216871903638,0.529646271493942,-0.06391557967037631,-0.32081213821665056,0.0013105465677939057,-0.2389806735220113,0.3831319170030471,0.5755588597730213,-0.18431019623165454,0.38742611705358393,-0.3897511330835472,0.39906933876210804,-0.0002379232920902054,0.552014943291168,-0.23013973178704172,0.3379382004147245,-0.405832477585862,-0.052837266933140496,-0.057905082016578444,0.2440387839566729,0.5312243986005606,-0.06713950387737892,0.38452311186289273,-0.215540045714827,0.06124908456602061,-0.08121167441965989,-0.4390188818333823,-0.15222749984152323,-0.27281807252753304,0.3871964618703861,0.25698810848688725,0.0918762963935509,-0.5272992149554475,0.3480154176728931
Thal_AV_L,0.011305725977762077,0.05787182782517653,0.1183815302832276,0.2501823453596592,-0.048621281475546445,0.13067485850498445,-0.050272519625313095,-0.031262215456698814,0.40784770813334287,-0.023645032663725325,0.12736944804889647,-0.08332829610557692,-0.08417262770727635,-0.0342326004978358,-0.21639181580873565,0.07594004862351084,-0.11782180613856959,0.16848336044598897,-0.042287249161168994,-0.13463206277708284,-0.2150171505942,-0.22169661602663113,0.026906955119679412,1.0,0.10008987167465092,0.2643885845118866,0.1065548209323131,0.002829695365068658,-0.02603920131128843,-0.1099385939077377,-0.10498040443955924,0.08513450225118811,0.011998833203949365,0.15822569177841678,0.1727086084716241,0.22812217530500303,-0.16199550693835071,0.39742437603717234,0.03126828152088988,0.0195930820475526,-0.08442604107505033,0.07888655399662485,-0.014524411793306744,0.055455992526953206,0.06643011719645547,0.010285309263601994,0.022620390192811285,-0.08408386705692858,-0.08632129206988838,-0.050758803024747015,0.018654479440660548,0.040214096188816675,0.0472872971536647,-0.09432510571812237,-0.0810845659749929,0.1972120668471571,0.11080982182063352,0.11783665614223734,0.16415263011259515,0.05821465729482058
Frontal_Inf_Tri_L,0.1749186174502523,0.177966601927939,0.5883905214350271,0.06156665123710644,0.5075897189997337,0.3119712200593703,0.12773228531517683,0.27929232078926014,0.2501611052080066,0.7324805113455108,0.5334705361022256,-0.13464177294541324,-0.1360128725243978,-0.10118334188642228,0.1356797284194381,0.015852821098569586,0.2596040574336334,0.5184380026509294,0.635136511682076,0.2701047143679066,0.5868657547434769,0.1628749976254415,0.21447436844537823,0.10008987167465092,1.0,0.1940749881978727,0.6347040839884336,0.36606878476333066,0.4254172017884518,-0.14454497112121822,0.650527037194517,0.20535779001588306,0.6285068856043304,0.5721816459451645,0.1596489237866088,0.4104990409128908,0.3545093671471504,0.30456300247769397,0.4158566138699655,0.33181629048242045,0.34016119483472396,0.19036050252506,0.0988396308909876,-0.34897156025508835,0.32385263546446724,0.48263774788424,0.07373192453943507,0.39493370449330617,0.19383111211288143,0.4058192274039215,0.7416834750487372,0.3973027908632849,0.102865397069913,0.14534625943656831,0.17590438724046792,0.24127610264887547,0.4226090904317324,0.6193011165159993,-0.08552097633694514,0.8693361236984697
Thal_MGN_L,0.4717646622792065,0.0367617241448238,0.5914274305656173,0.2198608424166021,0.10221700230847508,0.24974332095718751,0.10793439935399736,0.489821089190829,0.6151887290670566,0.535202089939267,-0.09786885976399698,0.3371780189120499,0.3283799866442407,0.06023811231391927,0.018911053654526524,0.05014410246205997,0.14545373310742943,0.6349813794555237,0.4367620585295871,0.10691216617745565,0.3846500989904771,0.4289433180013234,0.06926121128240485,0.2643885845118866,0.1940749881978727,1.0,0.49130103474855746,0.04937543500626907,0.13145273247066916,0.49547118511505345,0.28674705428040165,0.09105691789176135,0.33594371180960203,-0.04129847555875585,0.03987264038887995,0.5820750760361626,0.24144208773383896,0.389500651697504,0.48824872203939296,0.24281479758110858,0.42234039057404194,0.1483915474566343,0.126822865635649,0.3431490399728813,0.05449965851473257,0.10446707665889221,0.3571372921198373,0.44906999010888526,0.10414358292004891,0.3611653789141063,-0.06683030699345884,0.5532750000965904,0.10735317266826543,0.2267731297955941,0.15488340004733922,-0.02814093545260185,0.5569867649245203,0.5675976772699598,0.43566762978216744,0.06215639660029339
Thal_MDl_R,0.34535868214908233,0.3214991905193737,0.6245499526558613,0.0931343352422553,0.34772202441995287,0.049329218572245155,-0.17698872141145114,0.5519487904355266,0.3929134991069846,0.621126665910605,0.17701874048508168,0.2200408942856151,0.4197400621783587,-0.2209336505845473,-0.1677225452156619,-0.26057648153598195,0.26828842180737694,0.8315090540179643,0.47196105636107627,0.20379983084034783,0.5258160933558815,0.2308827562488442,-0.148216871903638,0.1065548209323131,0.6347040839884336,0.49130103474855746,1.0,0.11157635440155353,0.11794116148648615,0.2687068173435544,0.4648264501554698,0.504734504272036,0.43293837181874617,0.15319487577917404,0.4762333041384042,0.4101334600317158,0.5755241514253276,0.15873777851027734,0.5300817184372083,0.19171071320021882,0.6462817037534687,-0.1533186193920903,0.47502402559724166,-0.1998658241813931,0.44073355323559865,0.06019298603624409,-0.0631320399923646,0.593574582081753,-0.14281656595990813,0.3408012437954308,0.4900918899907546,0.782023860140543,0.5314418833136119,0.13516459779537676,0.07930673437967994,-0.15826080567064252,0.48502312305012,0.55569401249947,0.4080202864823352,0.5208194021939455
Putamen_R,-0.1349929965134051,-0.14542959523641144,0.4525725302840597,0.35957749071152356,0.19096043234429902,0.729397513128538,0.24222450510553223,-0.03305182728222654,0.13643092725647846,0.18342324724060238,0.38686000525150127,-0.44021940831571993,-0.3722320966873184,0.48236345838901706,0.38743472001826784,0.6026117477502536,-0.3538940009238386,0.0840193733710246,0.37723082344866354,-0.25009466905703276,0.4193756788087476,0.09648777355823773,0.529646271493942,0.002829695365068658,0.36606878476333066,0.04937543500626907,0.11157635440155353,1.0,-0.15649026526477175,-0.12811422895184948,0.22582995859654567,-0.23553932812756762,0.5835762110505753,0.40902263607881095,-0.04253340717488606,0.20427043186288665,-0.16531349269745535,0.5472768066445667,0.3598889809597588,0.7320003770991578,0.03288758536457078,0.4769100459389921,-0.33665820629846044,0.1638446529900846,0.1337345768835621,0.1627338994661416,0.5997286234723956,0.23453806424397697,0.6048567569270011,-0.039835022347703086,0.2404209972314455,-0.015617524099800903,-0.4235504006540494,-0.16857185274736372,-0.1848729614231274,0.4258048668557104,0.41634437152659715,0.24349951372906203,-0.38732608346547553,0.5046252633351911
Cerebellum_8_L,0.33150763330335586,0.2155043247566171,0.2016753596882661,-0.13732183910091422,0.3288891278209764,0.1405170775161871,0.11910126947936779,0.08163423384107832,0.05427227967923561,0.2937275197598364,0.3951683013677969,0.32682474127558,-0.26336527928779785,-0.10831867473404097,-0.1358671245194053,-0.17389148545692898,0.6655921967051576,0.15428425246109106,0.1724848782485672,0.805442659044701,0.21110320504623947,0.11661909814374453,-0.06391557967037631,-0.02603920131128843,0.4254172017884518,0.13145273247066916,0.11794116148648615,-0.15649026526477175,1.0,0.06966863064813712,0.5652088241913257,-0.24871391909677015,0.2812722747988618,0.2364851348372995,-0.5128410325440007,0.19286432059896144,0.09393833703079849,0.07438566233905229,0.12262246917694587,-0.30973243542462164,0.12915596822243194,0.18523509547429648,-0.08922698328570272,-0.08317245964806887,-0.18852515045711057,0.6904151585035546,-0.10413653339109835,0.04050559650964827,0.2135103040276017,0.7195517030897973,0.38814568920895587,-0.0240522330597593,-0.11544409387725296,0.5306644748907208,0.5350344317021597,0.1792133192298287,0.17253898104085763,0.3571026121314298,-0.0925806901470268,0.2643558089436331
Frontal_Inf_Oper_R,0.6286746371645248,0.16274144093433288,0.29918076326798176,0.126802302863639,0.1121232156416965,0.07214340621219847,-0.15788876428756451,0.4700240257288714,0.37929287268631473,0.30667119321707365,-0.2565200341296602,0.714185051396215,0.5386452667273249,0.04426813713638195,-0.30891343740979166,-0.16682026083190069,0.06371860021590414,0.47649945621910034,0.18973914408246614,0.2335421897158028,0.32232887587168335,0.31402273727747654,-0.32081213821665056,-0.1099385939077377,-0.14454497112121822,0.49547118511505345,0.2687068173435544,-0.12811422895184948,0.06966863064813712,1.0,0.27554029328372986,0.16202943375917334,0.20335201501459965,-0.4862013486950531,0.07193898021736166,0.2146741734922366,0.4925510223035248,-0.09894427644429139,0.5629533287773243,-0.03093004123359432,0.6004435046158899,-0.08485368467108542,0.3240515820922311,0.5959250886663382,0.2840066625798708,-0.1868870008298245,0.3724483024562336,0.6829733516611438,0.08255858282688062,0.4342514501900749,-0.23704685618691884,0.2715667416476523,0.23443807492286772,0.31419634314930384,0.19472268538176163,-0.2581794386486838,0.4090232832388407,0.33770875489767044,0.47716977016654416,-0.41419423350396295
Cerebellum_9_R,0.4376356381717483,0.3904191876490911,0.6515288399016579,0.08333290559263282,0.596178381669232,0.24649706603042928,-0.04110349379423368,0.3638145525872256,0.15361860291612667,0.6269622657828787,0.4423324471603106,0.19745719412366858,-0.004949246460714267,-0.05643527281542899,-0.008186506947622152,-0.041400709837915266,0.4102251296751924,0.3941104386000839,0.4450514172331667,0.5715496598017156,0.5805898898061911,0.3131067755919516,0.0013105465677939057,-0.10498040443955924,0.650527037194517,0.28674705428040165,0.4648264501554698,0.22582995859654567,0.5652088241913257,0.27554029328372986,1.0,0.06033164559267861,0.5293329732849639,0.17256651334555329,0.0007318496024385184,0.4470763950227211,0.514208091444658,0.22144083149085855,0.6410248064612879,0.11115801399639114,0.4724124132430873,0.21198829360369328,0.04906734148316582,0.07948659145334745,0.41977852195491144,0.3289045181338996,0.23391662038652983,0.5189580444273265,0.32404552373267936,0.776286468701318,0.42635240079888503,0.36242383869545847,0.07411014653372909,0.5108227723508304,0.4737459945834794,0.04239792232944443,0.44103929069798936,0.7761917508230314,0.14496308477753772,0.4212810821887602
Occipital_Sup_L,0.0967398188984863,0.24032959675853155,0.022636378972749855,-0.282625310408221,0.03796210726063578,-0.26915151785122193,-0.2899593082057215,0.4435034155252762,0.23332419744256258,0.2664480954888322,-0.07584197962370834,0.14930308160523453,0.745913641065433,-0.32977729120181776,-0.09844860936755827,-0.4802500253703115,0.047366352391703975,0.45772632149649717,-0.047726002032266054,-0.10886697407575348,0.19717484611080693,-0.022916906604817214,-0.2389806735220113,0.08513450225118811,0.20535779001588306,0.09105691789176135,0.504734504272036,-0.23553932812756762,-0.24871391909677015,0.16202943375917334,0.06033164559267861,1.0,-0.21163199417708728,-0.1354055477210895,0.8829105714656534,0.07681786724477863,0.5671985907879644,-0.4345815375699789,0.20830716616164857,0.01427396162265665,0.6031192171233197,-0.6119569694185304,0.8039851802479556,-0.30759826721056693,0.6466623828422877,-0.4151098875313096,-0.3308057604395019,0.4389252595953944,-0.33819273126578314,-0.03819075921378371,0.1963640947370444,0.5173073469206485,0.7636476049713585,-0.08489587399058532,-0.16846286841945382,-0.48797651456319086,-0.16126317026188242,0.23473547004254372,0.5727410693513159,0.09419323724889928
Rolandic_Oper_R,0.32925227178755406,-0.06882212124473173,0.7120163896337305,0.37197687998383183,0.34036549584308756,0.5863039474247265,0.2960040645239972,0.15311649989983095,0.3447574337543323,0.6109513674349034,0.30093534105239084,0.07857376764430705,-0.26576649997847623,0.2856474531532203,0.14109179390730592,0.38308820873549815,0.08097137775841695,0.4388455734923228,0.6699897103586925,0.2084112630726944,0.6177375042546979,0.2712177822661483,0.3831319170030471,0.011998833203949365,0.6285068856043304,0.33594371180960203,0.43293837181874617,0.5835762110505753,0.2812722747988618,0.20335201501459965,0.5293329732849639,-0.21163199417708728,1.0,0.4646656163655392,-0.1440272174505935,0.47639487341004016,0.17130346828412418,0.5108278171488809,0.5910432488912437,0.4706142059779525,0.28003400654423033,0.41264639559174837,-0.18183659348210593,0.07332591864219531,0.23479064711420716,0.41908226188175274,0.5223695783273978,0.5172542878882425,0.4074053770114509,0.3780992077104591,0.41710719262309337,0.2655954899884854,-0.22079765128724013,0.16022418845959216,0.044810208707776036,0.36322088361314725,0.7586484687532802,0.5118563054290154,-0.23208634912115628,0.5849241119484319
OFCant_R,-0.0013979162219206137,-0.25603241431957824,0.3851698353313639,0.22742043400925616,0.2989844343856473,0.4360855513218924,0.4735205135534777,-0.2056911466846183,-0.1313498386325182,0.289221625903907,0.33002135243432473,-0.19063861129060797,-0.5566757449966235,0.3282575754636705,0.2985754834952411,0.4701126444981383,-0.07400773873169969,-0.04525059703105984,0.42269231464778756,-0.020718623483952245,0.18402501733377924,-0.025091704842030733,0.5755588597730213,0.15822569177841678,0.5721816459451645,-0.04129847555875585,0.15319487577917404,0.40902263607881095,0.2364851348372995,-0.4862013486950531,0.17256651334555329,-0.1354055477210895,0.4646656163655392,1.0,-0.18176657604423357,0.2874856581325817,-0.15118241221951917,0.5094142188164198,0.09296831098826636,0.22985946095778165,-0.29443718023219784,0.40603216492908556,-0.45133426452292336,-0.4374771432817032,-0.04078815085941139,0.5218516117707777,0.11356235254014856,-0.06765099867054872,0.1533975409841036,-0.11831579462209141,0.6009364769672629,0.0011580307204273662,-0.38213832145021054,-0.3537069753407275,-0.3310790585992088,0.561146185529516,0.33087421937610567,0.2220296213858129,-0.4225197905075981,0.6210164739344068
Parietal_Inf_L,-0.03393527775527626,0.2291066992529385,0.039125100063794854,-0.13168065253503786,-0.025143369971015746,-0.23423573492664682,-0.3258200668928032,0.32783775956985256,0.23244208302674535,0.17974004070261992,-0.10885494647583925,-0.0781760426820069,0.6746150964381473,-0.31915777019416663,-0.09109940066281226,-0.3643289927648218,-0.13776500507735787,0.39260549200582073,-0.027510487724955176,-0.2827895923266059,0.11600273294788302,-0.062039500891342546,-0.18431019623165454,0.1727086084716241,0.1596489237866088,0.03987264038887995,0.4762333041384042,-0.04253340717488606,-0.5128410325440007,0.07193898021736166,0.0007318496024385184,0.8829105714656534,-0.1440272174505935,-0.18176657604423357,1.0,0.03204092977697823,0.4922086121570606,-0.30553287425512227,0.2174233220312604,0.16249990272745393,0.5132579047695894,-0.5620570772246699,0.7017441807561149,-0.23158065867184974,0.7085561210509064,-0.6233231721114293,-0.2127410967485815,0.38574428712462494,-0.343729449806895,-0.14326434115468334,0.07741551609889966,0.5057750031855283,0.7055749827857931,-0.11737062518128287,-0.17344601522276312,-0.47895194879870573,-0.13909009469337014,0.13319506705117962,0.4987225851975761,0.10611093607671326
Cerebellum_3_L,0.35154838490902013,-0.17111552453438292,0.7037836441312756,0.12057198689334517,0.11526738336348188,0.4886976735835438,0.43299110963652904,0.3288954179079856,0.5426385995876465,0.5539193823855574,0.033047590799497685,0.17422498187249072,0.05459142573673323,0.2380559619699196,0.1726205158233107,0.23118209572388432,0.07867600079355619,0.4680142051058625,0.42070891584371267,0.14888910454785503,0.39870667569175716,0.20762937091919223,0.38742611705358393,0.22812217530500303,0.4104990409128908,0.5820750760361626,0.4101334600317158,0.20427043186288665,0.19286432059896144,0.2146741734922366,0.4470763950227211,0.07681786724477863,0.47639487341004016,0.2874856581325817,0.03204092977697823,1.0,0.17908300189025825,0.3259125662466343,0.5303082586445603,0.2568206550954554,0.2822545676408702,0.21777557853904966,0.06896200015367787,0.07324375263685691,0.21373907257128125,0.2632598790516078,0.3792440214117047,0.36475176281505506,0.1814249114190145,0.24400025924775096,0.18740097604283618,0.47025944463391645,0.014515759781190931,0.04346992058997343,-0.09648183413541118,0.2597440709175626,0.6733775014593318,0.7324343198290387,0.05421666639863998,0.3673058069823987
Supp_Motor_Area_L,0.6063506682955402,0.39570893739943613,0.36354328168307326,-0.14729316996031377,0.36077674665292175,-0.18274519005526552,-0.3508867912712667,0.4646936651777271,0.18594711163253708,0.469223368329638,0.09116290459317479,0.43900516015018676,0.5525970651818777,-0.4129026662751939,-0.23329474216958893,-0.4622049737558352,0.20443021398983263,0.5720735549243443,0.27339248874205685,0.2663295175499185,0.5805580515117781,0.29043835335210644,-0.3897511330835472,-0.16199550693835071,0.3545093671471504,0.24144208773383896,0.5755241514253276,-0.16531349269745535,0.09393833703079849,0.4925510223035248,0.514208091444658,0.5671985907879644,0.17130346828412418,-0.15118241221951917,0.4922086121570606,0.17908300189025825,1.0,-0.22507519979615867,0.46802137089067275,-0.05049854069267845,0.6402116911585533,-0.2896471650893553,0.5120486617603492,-0.004052575109817036,0.6161044981189793,-0.18285296034859397,-0.05449663946415223,0.7554154794694775,-0.15112378199349383,0.38878098996349153,0.25499924589322415,0.46922889234272785,0.47459724633578926,0.21254861550090656,0.21219153642112842,-0.31903264189364405,0.18994067812256618,0.5150460609367146,0.46514212856538345,0.12244610482884481
Thal_VA_R,0.18778789369337573,0.0040486964102067645,0.5969360117122549,0.6638212374223453,0.40198807392017805,0.531791683580768,0.19392587140987266,-0.05513735211881545,0.07242047289907862,0.2625571676239616,0.3827481872339334,-0.17399523167470218,-0.5652205600827858,0.396392269295427,0.125488642826075,0.6149268514562207,-0.20543614296571278,0.06544087626784578,0.4651748286393658,-0.09326372964471344,0.1981217845820603,0.1444332560967087,0.39906933876210804,0.39742437603717234,0.30456300247769397,0.389500651697504,0.15873777851027734,0.5472768066445667,0.07438566233905229,-0.09894427644429139,0.22144083149085855,-0.4345815375699789,0.5108278171488809,0.5094142188164198,-0.30553287425512227,0.3259125662466343,-0.22507519979615867,1.0,0.2831967253845682,0.4343293519882666,-0.2519713273237343,0.7480158999817745,-0.6461205086154007,0.2164075610607827,-0.19821966949600175,0.4285011226368579,0.4680134782107955,0.054066177942237684,0.3525707642887117,0.055492532621597014,0.17220907929518506,0.07169742399824297,-0.5152617111698379,-0.1519636549308149,-0.03508158240760447,0.6174804662258782,0.4855339957832856,0.31342213776447836,-0.16932898286386266,0.345081365425414
Fusiform_R,0.3598620343641976,0.22580971401266497,0.7973250697387128,0.2515513934045128,0.3980622556981136,0.4800036770884401,-0.0647619447443639,0.5047121101387035,0.32853747612429635,0.5460117256455873,0.24031662871468318,0.21511363606046158,0.22513138573867014,0.09606125096261413,-0.13752915440667624,0.08060870721693147,-0.114887871847888,0.5170506782248775,0.4474373365222049,0.1860974734494469,0.5708706263988825,0.21226360445400022,-0.0002379232920902054,0.03126828152088988,0.4158566138699655,0.48824872203939296,0.5300817184372083,0.3598889809597588,0.12262246917694587,0.5629533287773243,0.6410248064612879,0.20830716616164857,0.5910432488912437,0.09296831098826636,0.2174233220312604,0.5303082586445603,0.46802137089067275,0.2831967253845682,1.0,0.33104589913213334,0.6016352240327181,0.22100301176389398,0.13467188470837146,0.3462573889255767,0.511980803432533,0.11155660709491895,0.48606814465837617,0.7008686399503402,0.3987592718536037,0.5123338790518716,0.20973942420788838,0.40848591078543245,0.07051084697434991,0.12797354279598327,0.07159437498856788,0.11864827599490806,0.7008956167248392,0.7731941720342859,0.31883589325257994,0.22751272628451769
ACC_pre_R,-0.03696353533159083,-0.12399123134898561,0.43389558133245315,0.29626470894266776,0.05328220782232369,0.5530380862432952,0.29177007778361297,0.04682660269199452,0.29864271559245126,0.3295542362838923,0.21578363317572138,-0.38575072130332283,-0.09253011458076929,0.4176340895157906,0.5233917149149208,0.5371514748935414,-0.3020169936356265,0.2496722101207252,0.5562201513133396,-0.36660457235535454,0.48325301868491366,0.12413360861421557,0.552014943291168,0.0195930820475526,0.33181629048242045,0.24281479758110858,0.19171071320021882,0.7320003770991578,-0.30973243542462164,-0.03093004123359432,0.11115801399639114,0.01427396162265665,0.4706142059779525,0.22985946095778165,0.16249990272745393,0.2568206550954554,-0.05049854069267845,0.4343293519882666,0.33104589913213334,1.0,0.20988810867354055,0.27878072517200203,-0.09907700895707916,0.15881007124214713,0.18052441172803219,0.016312100174890327,0.575251119265374,0.34370802445629317,0.40434670809358964,-0.10833422630707419,0.1117210912670916,0.15070117233750302,-0.1864223685575368,-0.1314881726374391,-0.2117448133296527,0.19889664590208797,0.3355683620781387,0.2714319151891782,-0.16819238517308222,0.45269428856196137
Calcarine_R,0.38744356961306625,0.338135210433086,0.3941758788595058,-0.16101032989252517,0.14913134126302566,0.06700588746959481,-0.2329374259767506,0.5722862133318747,0.5612481863764827,0.5001314180921824,0.04928103196840588,0.3961654175966665,0.7060301388131814,-0.1252843763564399,-0.12476058512101607,-0.33761546080180865,0.3296389798216901,0.7637055883131169,0.25535797074995104,0.3011541979601542,0.5765559665172373,0.2069164366688986,-0.23013973178704172,-0.08442604107505033,0.34016119483472396,0.42234039057404194,0.6462817037534687,0.03288758536457078,0.12915596822243194,0.6004435046158899,0.4724124132430873,0.6031192171233197,0.28003400654423033,-0.29443718023219784,0.5132579047695894,0.2822545676408702,0.6402116911585533,-0.2519713273237343,0.6016352240327181,0.20988810867354055,1.0,-0.4252068650517864,0.7421057584324019,0.12117881800345641,0.6112687099459599,-0.20315750870593807,0.06133525541606087,0.7695440294228911,0.027971259509843326,0.5214147159995928,0.18302412295174245,0.6043620311525418,0.6376016996056821,0.4268406531376259,0.23082903730031643,-0.47182946403001974,0.2800292457353086,0.5296181351777723,0.5021855987176161,0.17616791206899218
Thal_PuM_R,0.07067436554287204,-0.10412477970051774,0.4196814340133285,0.523016768473747,0.3534202887265609,0.5125123060874708,0.23461319934242242,0.003258214851857189,-0.19111641345956124,0.20694815132545716,0.3803133832676125,-0.2526388999589488,-0.6730575669210014,0.33240823734470276,0.17947566088813635,0.5523145380091715,-0.32537610217014945,-0.22460086484887243,0.35230425214675626,-0.0730597688573745,0.13289614377756537,0.17689036240116965,0.3379382004147245,0.07888655399662485,0.19036050252506,0.1483915474566343,-0.1533186193920903,0.4769100459389921,0.18523509547429648,-0.08485368467108542,0.21198829360369328,-0.6119569694185304,0.41264639559174837,0.40603216492908556,-0.5620570772246699,0.21777557853904966,-0.2896471650893553,0.7480158999817745,0.22100301176389398,0.27878072517200203,-0.4252068650517864,1.0,-0.7704272706836408,0.3113772191807727,-0.3588085891988401,0.5494208784043021,0.5017546058729279,-0.05412562448985834,0.5470136092421812,0.06381872529616181,0.08414056055054281,-0.288383630133767,-0.750568644992109,-0.16271064406015995,0.03401988913349941,0.7704392766709414,0.39351867067338414,0.2651840266018666,-0.3221312144036104,0.18131828196169036
Thal_PuA_R,0.09430960181789055,0.21756176335279115,-0.08409012328706113,-0.438937745099985,-0.18427044533058867,-0.32591573851475086,-0.3158837765366552,0.4694733855763297,0.4756276101772484,0.1717830136462164,-0.19259460122338037,0.271289092174883,0.8543958337260404,-0.42827574108247973,-0.22302050398824008,-0.6580182539734942,0.29025914345549786,0.5950946208250913,-0.11850983114334025,0.10928141033050022,0.18149031517590014,-0.0338364230321187,-0.405832477585862,-0.014524411793306744,0.0988396308909876,0.126822865635649,0.47502402559724166,-0.33665820629846044,-0.08922698328570272,0.3240515820922311,0.04906734148316582,0.8039851802479556,-0.18183659348210593,-0.45133426452292336,0.7017441807561149,0.06896200015367787,0.5120486617603492,-0.6461205086154007,0.13467188470837146,-0.09907700895707916,0.7421057584324019,-0.7704272706836408,1.0,-0.19426440109967844,0.4988199590853309,-0.4163065975107222,-0.37435743953470363,0.4053963522353943,-0.35565087505646864,0.14753585873653127,0.0610859421510252,0.5193505131630155,0.8788826946240346,0.2247192482752316,0.04215712435906462,-0.6572697793273797,-0.12265875373912564,0.12973285472981147,0.5402981361396088,0.026618609046429865
N_Acc_R,0.2308980673457242,0.03770365686322678,0.17293334638495356,0.2740988659256221,-0.01817855797110907,0.3055259218283196,-0.047033035798479096,0.16096640119321426,0.21720137044500015,-0.05156392684566755,-0.1128603100015128,0.19652917532159106,0.06120429018330116,0.29703910309406933,0.00914418707133781,0.23230596480412413,-0.23230140031926497,0.04398949427310793,-0.010926814001898408,-0.014698239815612354,0.08399296651616857,0.2723435736170906,-0.052837266933140496,0.055455992526953206,-0.34897156025508835,0.3431490399728813,-0.1998658241813931,0.1638446529900846,-0.08317245964806887,0.5959250886663382,0.07948659145334745,-0.30759826721056693,0.07332591864219531,-0.4374771432817032,-0.23158065867184974,0.07324375263685691,-0.004052575109817036,0.2164075610607827,0.3462573889255767,0.15881007124214713,0.12117881800345641,0.3113772191807727,-0.19426440109967844,1.0,-0.07216209887531214,-0.1082884101696772,0.6543838833450403,0.24853429096891091,0.440523547463822,0.24625061086247796,-0.4726496107774621,-0.20696799664837512,-0.2720370963150074,0.2234974965773805,0.2237275836531233,0.05399787018426982,0.2909675212022134,0.16701290860203535,0.1582818780336317,-0.45887259861844804
Paracentral_Lobule_R,0.24016562639801922,0.25439390575909754,0.24360162905655983,-0.0513175053662344,0.12872594284107064,0.02263624888267159,-0.22128238285213203,0.26903929587454395,0.1891245641780734,0.35439503420104496,0.06227234532146232,0.14965612038074516,0.461778676914259,-0.0798061255892288,-0.10362113407257556,-0.14427134510718506,-0.014224364072658343,0.3547180608023417,0.08911575615612517,0.07191432240330706,0.3574142547872319,0.07587791535019048,-0.057905082016578444,0.06643011719645547,0.32385263546446724,0.05449965851473257,0.44073355323559865,0.1337345768835621,-0.18852515045711057,0.2840066625798708,0.41977852195491144,0.6466623828422877,0.23479064711420716,-0.04078815085941139,0.7085561210509064,0.21373907257128125,0.6161044981189793,-0.19821966949600175,0.511980803432533,0.18052441172803219,0.6112687099459599,-0.3588085891988401,0.4988199590853309,-0.07216209887531214,1.0,-0.38444899709610536,0.07627391868113921,0.6132229715531854,-0.007459030277770286,0.16844702282084043,0.20988313239289172,0.43834681291432215,0.4863631187438025,0.09876596931152061,-0.08287774433759731,-0.3577549268272504,0.1494131157304196,0.41238705704718503,0.33827159019201164,0.15472252614634122
