,Cerebellum_Crus1_L,Supp_Motor_Area_R,Red_N_L,Angular_R,OFCant_L,Temporal_Inf_R,Cingulate_Mid_R,Parietal_Sup_L,Cerebellum_8_L,Frontal_Mid_2_L,Hippocampus_R,Cerebellum_10_R,Temporal_Pole_Sup_R,Heschl_R,Heschl_L,Cingulate_Post_R,Cingulate_Post_L,Rectus_L,Rectus_R,Cerebellum_6_R,Cerebellum_8_R,Raphe_D,Precuneus_L,Thal_VA_R,Temporal_Mid_R,Amygdala_R,Frontal_Med_Orb_R,SN_pr_R,Thal_LGN_L,Postcentral_R,Occipital_Sup_L,SupraMarginal_L,Occipital_Mid_L,Cerebellum_3_R,Temporal_Inf_L,Cerebellum_Crus2_R,Thal_LGN_R,Thal_PuI_R,VTA_L,Insula_R,Raphe_M,Temporal_Pole_Mid_R,Vermis_3,Olfactory_L,Pallidum_R,Frontal_Med_Orb_L,Thal_MDl_L,Thal_PuA_L,Parietal_Inf_L,SN_pc_R,Vermis_7,ACC_pre_L,OFCmed_R,Occipital_Mid_R,Rolandic_Oper_R,Temporal_Pole_Mid_L,Paracentral_Lobule_R,Insula_L,Calcarine_L,Cerebellum_4_5_R,Frontal_Sup_2_R,Frontal_Sup_Medial_R,Cerebellum_9_L,Thal_LP_L,Frontal_Mid_2_R
Cerebellum_8_R,0.725731095497668,0.20327254378963008,0.23168736552515645,-0.3184727499585454,-0.14430992378402246,0.47053266144774764,0.13790708071302965,-0.4061321666580357,0.8338769685060476,0.3749751986532579,0.11344317972269578,0.6743215814346052,0.13296676014835213,0.18259969654078897,0.43123819535195596,0.31600587185663076,0.35344419833535895,-0.0228075497150501,-0.1374455848166307,0.8859230356201819,1.0,-0.33292116934898563,-0.3139120875894306,0.11950900496357286,0.2818230293956434,0.10840087790566842,-0.13533161039757122,0.28565694163814953,-0.15349084004002392,-0.09957078956564692,-0.2791471466152696,-0.2755411752682869,0.07331039578247596,0.31180597945693694,0.11747447228823313,0.8374462002288166,0.026633906621877965,-0.0863473468217296,0.3783649812286385,0.2879906629401251,0.4507420791458303,-0.0016992561734514619,-0.04792978310791807,0.12410493221795174,0.0944409329377149,0.03152459428084888,0.030979205559633825,-0.17701036388026264,-0.3832931435357215,0.3213309841115021,0.6586697090673611,-0.15020618220761658,-0.08940120415955799,-0.25381779287253653,0.27838692516637453,-0.11273877073717335,-0.052670404120364826,0.25105658671833064,0.04895260355644262,0.211977001580824,0.34985725328246,0.47073527441681456,0.7549364479990353,-0.22997667228163074,0.4083974179678268
Raphe_D,-0.2999051631211175,0.44979236452059396,0.4181061090350229,0.5054408672948377,0.09786708100552971,-0.03993447532123423,0.4659546040483447,0.5503411650058856,-0.4130280049088818,0.20026013689665978,0.019807680820737316,-0.09367888213109768,0.20664082649790802,-0.17602978525796187,-0.46451686158089345,0.11873716103727769,-0.07900682286443601,-0.38069776395669247,-0.13460064615382208,-0.10271752525975864,-0.33292116934898563,1.0,0.6930566802839475,-0.21651994581492828,0.2512308854102887,0.1815720673891631,0.05331060148746585,0.010482457184075037,0.27894142784342213,0.22201005102589375,0.551980103109297,0.6434748930077496,0.10815002372992305,-0.04199939059771127,0.13706855243268998,-0.2952397570824529,0.27214342537208963,0.39358375646042276,0.2052138989069536,0.04854539513870675,-0.32471289276649723,0.17747808509984367,0.5402107567397202,0.07993404247478256,0.2598534139096437,-0.08726896980359306,0.22196746417432947,0.46939364423349017,0.6284404378896287,0.0006052830275855602,-0.1604044815821092,0.12005110209486224,-0.2721425885561307,0.48647270445215784,0.06726467157501177,-0.1360267731064049,0.6920002980886282,0.11534217308143846,0.4951049570715209,0.13351728619489728,0.018007239521733925,0.15454265172871923,-0.0223253051615054,0.5088623940414051,-0.0998922019538576
Precuneus_L,-0.17257062210642182,0.6511480122847663,0.3013826724403937,0.7929845594373969,0.0030230020267038695,-0.002603458851890831,0.6693506485693658,0.7578002316038107,-0.40046153770356296,0.26829179209483184,0.09596311993128076,-0.04144158179292938,0.22704187487627486,-0.33778251380038365,-0.586856917790627,0.15440306564293402,-0.0064521512305354784,-0.2630193096708646,-0.14662956519226358,0.0081556231903134,-0.3139120875894306,0.6930566802839475,1.0,-0.2740109739265044,0.42505157597317517,0.3543821249843444,-0.05548007437741139,-0.16506131066527674,0.3873659966938274,0.512757570194994,0.8211532175679938,0.7836672482818763,0.29036777186700063,-0.024979409284418067,0.22324647196423167,-0.19567736498475682,0.3545439303879737,0.6487110284864375,0.23072356102610364,0.30573507412141343,-0.0499354758287805,0.23123039282387714,0.16894686840216702,0.2672934476482832,0.16542958352705275,-0.19469266103288696,0.4685912840502662,0.7775932846050507,0.8269388851998141,-0.2170915536869441,0.03425456606267693,-0.030733989192561356,-0.16374118736008092,0.7884423137613804,0.012100287931747639,-0.0924054993885064,0.7714423197653826,0.29836939823892783,0.7797652639987346,0.19557280793242418,0.2769642611882279,0.16882207192123008,-0.024494207697822942,0.7501176934537055,0.12171986401185987
Thal_VA_R,-0.17078426570462998,-0.19720099229578036,0.1158146025843225,-0.3425312823878384,0.20805795042854047,0.29728816035669914,0.054066177942237684,-0.32337042723270637,0.07438566233905229,0.030198669088906917,0.4855339957832856,0.31259718128819247,0.3870106039605967,0.8025547377011544,0.4285011226368579,0.4890895890445111,0.46532834708938464,0.19392587140987266,0.39906933876210804,0.055492532621597014,0.11950900496357286,-0.21651994581492828,-0.2740109739265044,1.0,0.06115937564284819,0.11454443490075956,0.125488642826075,0.3525707642887117,0.2641889942876664,-0.23434537630227067,-0.4345815375699789,-0.3951980179174903,-0.4055763427763478,0.47848941571409265,0.1194376072058382,-0.03508158240760447,0.07242047289907862,-0.5152617111698379,0.0040486964102067645,-0.02625904113791993,0.25499178678826184,0.4535582656927135,0.41700437252143474,0.08987624216564263,0.38369799396298887,0.2519778251028617,0.3650076161204085,-0.5652205600827858,-0.30553287425512227,0.1691695018343895,-0.06810171641151766,0.5366991642003022,0.2795815484831913,-0.4449554566686033,0.5108278171488809,0.39145805557513164,-0.19821966949600175,-0.0009132039773657804,-0.22293191845165697,0.5969360117122549,0.18778789369337573,0.3804789490949793,0.2771275518152124,-0.6635983333187614,0.10331835469902034
Temporal_Mid_R,-0.07431696319053264,0.41610188613786225,0.5936992282710022,0.43442082504145474,0.3332194363147203,0.7783782203981784,0.5852799151923005,0.06381985729190194,-0.024741129087145874,0.05861935794051706,0.3708214067283361,0.3219856243009823,0.7632254599332953,-0.09260688785805105,-0.2709295719647942,0.44729852514959095,0.09519768416903998,-0.0697104284389993,-0.08757026404763797,0.4991647260023281,0.2818230293956434,0.2512308854102887,0.42505157597317517,0.06115937564284819,1.0,0.3167207259403043,-0.08577734598513989,0.29165235815793605,0.14099215880241878,0.4642922375532459,0.0838575015189017,0.06614618719700799,-0.12639145972417348,0.3838735769535679,-0.1719341591181245,0.3315872821573056,0.2966160691949719,0.09303820234331854,0.1952374845708475,0.33213643976283225,0.09134783271295095,0.5343048075253453,0.17618956438219524,0.04338241524594673,0.4393503563745832,-0.25198101465365924,0.46782270005816795,0.43853810297589,0.10980477868780432,-0.0848387028976905,0.22381005052771843,0.0813744283952516,-0.1809241827061908,0.5199060634900361,0.22550976406200476,-0.17200196556375666,0.3518863280562436,0.47514208918827133,0.40372930124951983,0.3425922374218072,0.4251560182180387,0.4680141934084112,0.36838882769405207,0.4051511909625073,0.3455450707551367
Amygdala_R,0.10326173808926972,0.5169763293945078,0.32549601154249697,0.39119339518815816,-0.12536091825931006,0.05953965939463177,0.35798838672791883,0.11831883316568272,0.0660201050591551,0.18782932363851856,0.47952105148641555,0.46195449632623503,0.2530062670026413,0.07151196430419716,-0.0735086280519047,0.15408457416135932,0.28454986650850306,-0.2227339517677412,-0.26075838014855374,0.3472219649526937,0.10840087790566842,0.1815720673891631,0.3543821249843444,0.11454443490075956,0.3167207259403043,1.0,-0.42837739066786196,-0.20661164321969058,0.21622287575822755,0.3746157424917003,0.22024391723842557,0.19092759923773772,-0.07910844344803485,0.19178476941451003,0.2474021523696667,0.08241205955308421,0.031526083857563815,0.41328620547145284,0.3493768630755138,0.5204035951935734,0.25694606438084683,0.19321734883884126,0.06301643554230645,0.5311371816725721,0.22774150573495822,-0.3320267672114365,0.4669718643150224,0.2594668553965866,0.2215959106360273,-0.41171656389105704,0.2339465515220482,-0.15746557610160636,-0.11549769892647456,0.33708877053529746,0.3128342752382654,0.17545098347472,0.4551882075853317,0.21004208113899855,0.333919300159474,0.4388566436488437,0.3222665465491648,0.2842013706083247,0.2984045740528642,0.112518231935925,0.26901647873260537
Frontal_Med_Orb_R,-0.06566202634848431,-0.3710066503243779,-0.27503890168702577,-0.11319630432655843,0.338208339691907,-0.031347320018591314,-0.05573312622330588,0.16132559707267535,-0.1358671245194053,-0.14289388910192583,0.004739157381931319,-0.09201062163268009,0.1601606646349371,0.09970092396465997,0.08548449277231056,0.19237224693929086,-0.09183857526957413,0.5778395382952893,0.7529837462796898,-0.19284722563864784,-0.13533161039757122,0.05331060148746585,-0.05548007437741139,0.125488642826075,-0.08577734598513989,-0.42837739066786196,1.0,0.3475776019355081,-0.018478228895476012,-0.21525940663621423,-0.09844860936755827,-0.01483101708505381,0.3232262719698956,0.05154536585782386,0.1785383452612291,-0.12075755618904623,0.07615277928874785,-0.28418060795313727,-0.37357484937156965,-0.3135101611853118,-0.2115798483851764,0.2913869362800285,0.1487069120315356,-0.4385097403174842,0.17799829241983778,0.8340954849056994,-0.19244188218650346,-0.2159629832955842,-0.09109940066281226,0.2990026288494433,0.07974587343487034,0.7029520245153874,0.5631973311813367,-0.22385193543245266,0.14109179390730592,0.028033596366565276,-0.10362113407257556,0.19022818295905145,-0.04445435772905803,0.03673318946969801,-0.14928288031904632,0.04626130453685762,-0.1250683507798021,-0.15519758408464965,-0.13464382649827847
SN_pr_R,-0.04737367224844031,-0.09747406863171733,0.19236175363155295,-0.31064421694552263,0.42622850330897527,0.44763804933350315,0.1710621563317038,-0.33498008598769513,0.2135103040276017,0.01872411578121572,0.3004294656127955,0.30893156823821366,0.43613861649550595,0.3911842581040325,0.4192188463397646,0.4087337968644875,0.2051003043498055,0.20568180147459394,0.38452311186289273,0.23495976772366417,0.28565694163814953,0.010482457184075037,-0.16506131066527674,0.3525707642887117,0.29165235815793605,-0.20661164321969058,0.3475776019355081,1.0,-0.229830301042317,-0.20141075367255862,-0.33819273126578314,-0.26180992091588323,-0.24540905324478723,0.4818130013423784,0.14911424279851074,0.06485235920006299,0.04778192559646905,-0.5648237483097693,-0.09428520559138495,0.05179481343469381,0.20775045499309458,0.4052147396687073,0.5286312110789032,-0.3102907278071226,0.6772444735365944,0.22079074938604512,-0.12745323849663573,-0.3844041864777163,-0.343729449806895,0.7441324765564744,0.029929035339719422,0.39292438384063066,0.13399455853149456,-0.2839629917819859,0.4074053770114509,0.1641482458532544,-0.007459030277770286,0.14841208190928493,-0.06245589945286097,0.30549581050300356,-0.020424262621895676,0.22255731520443228,0.43213404444734693,-0.2959609668776093,0.0782484851044542
Thal_LGN_L,-0.028026610469248626,0.16968685253781068,0.05555086593001848,0.3792357306499725,-0.04782689887286723,0.0050530663864925204,0.2428296753574219,0.4051306437344182,-0.13718345514363325,0.1049521975830451,0.3067529284760948,-0.01514813135843595,0.14575179810286942,0.10926078979092249,-0.19678372625713098,0.2569577923295219,0.13568033460597217,0.09171766274058402,0.155953653441567,0.02824126445163983,-0.15349084004002392,0.27894142784342213,0.3873659966938274,0.2641889942876664,0.14099215880241878,0.21622287575822755,-0.018478228895476012,-0.229830301042317,1.0,0.21191925773193993,0.36048740487288844,0.29854443793847385,0.10975423802381516,0.30969586315459335,0.20439707229916604,-0.13125730543204378,0.7255585917537966,0.36956700796005504,-0.024129770915887826,0.2986204307523608,0.020093632040822103,0.09965927531541792,0.10615068020186422,0.3559830585347046,-0.0754862730156153,0.09856114057022604,0.6241408992421996,0.3119173370859457,0.42939603959097494,-0.22474980848121873,0.12690598500060807,0.17527942655154477,0.20131859037649344,0.2516038689555204,0.20776488748374242,0.06270944465256104,0.2881464003906839,0.3146950188530753,0.3863126406536343,0.3518686779677546,0.17982093778228891,0.19554031957178203,-0.019017915363477612,0.1554067658908221,0.049220358859102226
Postcentral_R,0.14568236557853526,0.4942504244685997,0.15793028047158378,0.8323423429009803,0.34513293321253485,-0.05786871442113502,0.4609970693881449,0.14287591918514372,0.026211796512861266,-0.21940206697996012,0.2201701859313118,-0.014232666273604158,0.13003467151869483,-0.45711293619053167,-0.23535137824302907,0.10337342128094151,-0.06673611569270956,-0.032754684157563003,-0.1856514641483371,0.14470824615619562,-0.09957078956564692,0.22201005102589375,0.512757570194994,-0.23434537630227067,0.4642922375532459,0.3746157424917003,-0.21525940663621423,-0.20141075367255862,0.21191925773193993,1.0,0.2768933794213398,0.006028879398954455,0.14295731636525902,-0.018561218203886693,0.16757287914611707,-0.13788984987114258,0.29082038203078014,0.34808395381001356,0.013918995603762014,0.2887647943647255,-0.07730084820636313,0.05709078010060019,-0.11828223580107157,0.059908599551714736,0.0116970924091666,-0.31525149336158437,0.3709363930001889,0.534344736858904,0.09174746822575229,-0.3551754029321127,0.22178277623829742,-0.16653786138152435,-0.1417385487658348,0.7476586996649844,0.018908339616587055,0.22756955527346523,0.2660757863338633,0.20666607573561885,0.4014634530484138,0.06524354190538628,0.589569352203179,0.141674046714592,-0.02754554720918598,0.5442947287509928,0.6286702908168064
Occipital_Sup_L,9.570838458174945e-05,0.5710030430686651,0.06921268671703687,0.5997178479295049,-0.3202231354500576,-0.22369203190541245,0.4389252595953944,0.8174233028703994,-0.24871391909677015,0.379534745779955,-0.16126317026188242,-0.1630043515013203,-0.19709981510753163,-0.401283590658049,-0.4151098875313096,-0.029264975692281953,0.13421461229983225,-0.2899593082057215,-0.2389806735220113,-0.03819075921378371,-0.2791471466152696,0.551980103109297,0.8211532175679938,-0.4345815375699789,0.0838575015189017,0.22024391723842557,-0.09844860936755827,-0.33819273126578314,0.36048740487288844,0.2768933794213398,1.0,0.8360175507394348,0.5864176732820822,-0.20140158129701016,0.30959220280880156,-0.16846286841945382,0.23332419744256258,0.7636476049713585,0.24032959675853155,0.2812056024005669,-0.11487468944662889,-0.14143330665158876,0.04995286609934027,0.430400700014902,-0.18335981679084382,-0.1344034437653706,0.3411972527136935,0.745913641065433,0.8829105714656534,-0.22967871721590438,-0.007206090278984979,-0.3203742425727795,-0.12429866530691705,0.6003974865509262,-0.21163199417708728,-0.1324133642909402,0.6466623828422877,0.2685667385342841,0.7139104125241185,0.022636378972749855,0.0967398188984863,0.004354842719152737,-0.04996411249148808,0.6480681926929286,-0.020514194742779688
SupraMarginal_L,-0.12055878093768305,0.4515489385993141,0.08968365990427031,0.4258764962824853,-0.3560165930417685,-0.1514820925843406,0.46671353907776725,0.7989177449706983,-0.39126134207226315,0.5061001436375125,-0.07517958845731171,-0.04890773574697866,-0.04369149808455223,-0.2290147827081617,-0.5151263961368023,0.04582257741416489,0.0023938138190838874,-0.28480982067220273,-0.16818177541475213,-0.03976770499006707,-0.2755411752682869,0.6434748930077496,0.7836672482818763,-0.3951980179174903,0.06614618719700799,0.19092759923773772,-0.01483101708505381,-0.26180992091588323,0.29854443793847385,0.006028879398954455,0.8360175507394348,1.0,0.3630320465867854,-0.11139676899818193,0.17431962585157273,-0.09576866243972762,0.2736248490705986,0.7066081563451126,0.21452191590152264,0.287873854151618,-0.05730144199351572,-0.03727786076184389,0.10013983230157222,0.31028809008950703,-0.04241157913335228,-0.09614659042545619,0.27637331412525773,0.6603095602215338,0.9262047933718593,-0.1162375248462439,0.009456988463826059,-0.08952866718614134,-0.13252662271455903,0.4687346737921085,-0.005401883786415198,-0.33828861856681564,0.7154863230906997,0.2866460315152421,0.6891852657363099,0.09278354022163898,-0.05891323768557396,0.00691762240636452,-0.07079288607115311,0.6220313949744236,-0.2310905705288563
Occipital_Mid_L,0.44276132494050763,0.29628844945203575,-0.23227868156335915,0.2251939041013667,-0.19787594340859105,-0.24624927129725752,0.1547187722638234,0.4914272469474654,0.20287689766619635,0.28568141438066097,-0.233775832317116,-0.05043787295903721,-0.40755715271232823,-0.38443791598870763,0.025616839175924472,0.02570708716367616,0.23399362477223873,0.09925496164819161,0.035974187695817825,0.1031942296729326,0.07331039578247596,0.10815002372992305,0.29036777186700063,-0.4055763427763478,-0.12639145972417348,-0.07910844344803485,0.3232262719698956,-0.24540905324478723,0.10975423802381516,0.14295731636525902,0.5864176732820822,0.3630320465867854,1.0,-0.21312020945727833,0.47537646774322084,0.08133722408020602,0.08334068880027556,0.45940224043381356,0.04521503346613009,0.06404852346438362,-0.11395769065645987,-0.32875559418961386,-0.08059301127304144,0.2921079162359067,-0.4055986313765848,0.3284627694967239,0.08587865825580669,0.4140851245078857,0.3283645545674895,-0.07680715496014004,0.26096977144934036,-0.23661405699364962,0.18330072505220313,0.16451047278661282,-0.23213723645198203,-0.07412402756088748,0.18665688083077173,0.4014133409099256,0.4267369044310196,-0.04002382622398545,0.23122099597971965,0.12599679948517445,0.09655286607088763,0.31916264157410473,0.19765709714705185
Cerebellum_3_R,0.022545031616285006,0.15574731703719674,0.15977513085238815,-0.1259954901137769,0.3007118173539503,0.5004270413059037,0.35742548088091614,-0.14086964128096968,0.23592730332684125,0.2150593271863884,0.6934352257134255,0.5305397137788853,0.467048864438282,0.5198878313747409,0.33938565623949857,0.5909530284768192,0.3618461687342141,0.32556021442501537,0.3258551706909933,0.4024398581569505,0.31180597945693694,-0.04199939059771127,-0.024979409284418067,0.47848941571409265,0.3838735769535679,0.19178476941451003,0.05154536585782386,0.4818130013423784,0.30969586315459335,-0.018561218203886693,-0.20140158129701016,-0.11139676899818193,-0.21312020945727833,1.0,0.220908776514098,0.10890787122024033,0.39100617941876625,-0.28457737374252595,-0.06708170607233954,0.45139767101525163,0.3585832592522516,0.36341142204178206,0.40950588928113,0.17775400760399176,0.5070535307103832,0.09598148045561593,0.2901461992325032,-0.18674978972945974,-0.12998102916822352,0.3276990959324572,0.2412677585789806,0.26038285019759216,0.28013221561674634,-0.17439828326719328,0.6028219952386764,0.2154020738157182,0.16904115998764208,0.43428741496593326,0.0918014381380019,0.6950541781693296,0.2668449287211204,0.4041303690067676,0.5621501398475569,-0.21261524719746006,0.2514393248584523
Temporal_Inf_L,0.46179837615346336,0.30559638318953547,-0.19528471939879094,0.1302131345527033,0.1426083813328431,-0.3175862102636777,0.35045850003236534,0.10107794619584928,0.42283231212898376,0.31674784354708746,0.3663986469056541,0.2813504759154849,-0.2105097672564428,0.15285591182763475,0.4437690079092119,0.38017324917709894,0.5514532121931265,0.22767502434831513,0.25962670241850627,0.20136174406176752,0.11747447228823313,0.13706855243268998,0.22324647196423167,0.1194376072058382,-0.1719341591181245,0.2474021523696667,0.1785383452612291,0.14911424279851074,0.20439707229916604,0.16757287914611707,0.30959220280880156,0.17431962585157273,0.47537646774322084,0.220908776514098,1.0,-0.18471549026871428,0.2489004990637826,0.17046887157057994,0.012709994100858964,0.39571144794101354,0.17880370467009812,-0.0552661562450745,0.36512320548919874,0.31972771624839363,0.12107722116318152,0.28254536549833587,0.21871818361177564,0.011277127182248539,0.07977706227402781,0.3151639265348065,0.2989435142984925,0.009929422310020688,0.3358496474151845,-0.02564794151859571,0.3907596231008085,0.5993560703592182,0.261805314531961,0.32398834533290205,0.4623093656628151,0.5094428453958,0.31029090370603263,0.22038673381394575,0.38697998391871197,-0.07243457240565886,0.3956721477449756
Cerebellum_Crus2_R,0.5835018914580279,0.11125270099013523,0.30777018971423126,-0.20447433110581517,-0.32854001996304333,0.5445113651525284,0.05867229735236061,-0.18942757024964282,0.5350344317021597,0.3190085366401692,-0.08597301798975635,0.49617881388896967,0.19110638615312867,-0.04820479715601641,0.10922054744302559,0.15885092982809018,0.12241273834692863,-0.17876433381806592,-0.27281807252753304,0.7908587351741907,0.8374462002288166,-0.2952397570824529,-0.19567736498475682,-0.03508158240760447,0.3315872821573056,0.08241205955308421,-0.12075755618904623,0.06485235920006299,-0.13125730543204378,-0.13788984987114258,-0.16846286841945382,-0.09576866243972762,0.08133722408020602,0.10890787122024033,-0.18471549026871428,1.0,0.03380307367601256,0.12352935612987727,0.4605683430686989,0.14057402480835599,0.2969065945535478,-0.04120634910206063,-0.23099886900785935,0.03765767808409582,-0.04018424580174167,-0.016966691922423463,0.07858960783695539,0.041020224043655344,-0.17344601522276312,0.08361269634551742,0.6474720417046884,-0.1058686934330005,-0.26163904704752616,-0.08536326912720492,0.044810208707776036,-0.4792108116807383,-0.08287774433759731,0.19207555006025373,0.12488148305066285,0.02489230598637671,0.2175477037727526,0.3719212957689606,0.4990757628814181,-0.03156803908442962,0.20265122831461177
Thal_LGN_R,0.16856037340497876,0.13847591117395633,0.05680575620774769,0.35791710405959476,0.17930892086409442,0.15600052762372818,0.4568758475815962,0.19725223007242618,0.05427227967923561,0.19068361714375084,0.45274500053778655,0.04312594196796488,0.1860704530748963,-0.03956245711191025,-0.055980795621930445,0.49565232583448987,0.0954029118058846,0.1413418182666498,0.10597263829800828,0.23713525322329937,0.026633906621877965,0.27214342537208963,0.3545439303879737,0.07242047289907862,0.2966160691949719,0.031526083857563815,0.07615277928874785,0.04778192559646905,0.7255585917537966,0.29082038203078014,0.23332419744256258,0.2736248490705986,0.08334068880027556,0.39100617941876625,0.2489004990637826,0.03380307367601256,1.0,0.3175033872699552,-0.10063508952549938,0.48489135027597824,0.013039903720982253,-0.020396767275736364,0.18434829427579164,0.06382584572455854,0.04919870309416319,0.031836740637266756,0.5638668389934194,0.39150524673953696,0.23244208302674535,0.1549407645331581,0.34692732368391743,0.20338007344837342,0.06170743813310144,0.31030402634718807,0.3447574337543323,-0.04821469607225159,0.1891245641780734,0.4686156565842644,0.5786725475159152,0.38450221878320245,0.2554023895369516,0.17146207944671094,0.09086574567221557,0.361627647583933,0.25380635884512864
Thal_PuI_R,0.2665227558980141,0.4628755750584901,0.07904455794501784,0.6500117631588981,-0.43974537566165534,-0.23331239526823805,0.29206693069214945,0.6186302294633175,-0.11544409387725296,0.2169759179925125,-0.16816942739781307,-0.03792617571320055,-0.19511183277546695,-0.548380678399281,-0.4652608100979829,-0.1582442964146235,-0.04131869210740347,-0.3840267225641155,-0.4390188818333823,0.16137772190462252,-0.0863473468217296,0.39358375646042276,0.6487110284864375,-0.5152617111698379,0.09303820234331854,0.41328620547145284,-0.28418060795313727,-0.5648237483097693,0.36956700796005504,0.34808395381001356,0.7636476049713585,0.7066081563451126,0.45940224043381356,-0.28457737374252595,0.17046887157057994,0.12352935612987727,0.3175033872699552,1.0,0.3615851975625713,0.3226904766918306,-0.03901849896633907,-0.28057608002481377,-0.22794382233289998,0.3677360278135848,-0.30358532715054676,-0.2805079861410538,0.37500419855361766,0.7876034741935194,0.7055749827857931,-0.40904914901874206,0.31114172088108116,-0.3359994988765236,-0.29281719112357874,0.6614580381383797,-0.22079765128724013,-0.3403687860437902,0.4863631187438025,0.20968961521169285,0.6983015744012243,-0.068797232611621,0.11958040237199558,-0.008168063590709995,-0.13242479570417512,0.6512515781673971,0.0038939428487293213
VTA_L,0.26852063759254147,0.4184251584054225,0.5627400954449787,0.0925573007178349,-0.43527377096336034,0.20395781721806666,0.1991828240742627,0.08906179526779838,0.2155043247566171,0.33539465670798296,-0.14629402483348117,0.3627620616045972,0.028278914223751013,-0.06802225243234937,-0.07539955232751483,0.028089283622539537,0.197640543350453,-0.6991073898910838,-0.5819247219487628,0.4653874320672282,0.3783649812286385,0.2052138989069536,0.23072356102610364,0.0040486964102067645,0.1952374845708475,0.3493768630755138,-0.37357484937156965,-0.09428520559138495,-0.024129770915887826,0.013918995603762014,0.24032959675853155,0.21452191590152264,0.04521503346613009,-0.06708170607233954,0.012709994100858964,0.4605683430686989,-0.10063508952549938,0.3615851975625713,1.0,0.05803204899389042,0.3126876575064593,-0.053756625164753324,0.12062517162733964,0.28128009904825196,0.10728738575781076,-0.33831621159589764,0.22366189594173788,0.19452627856910315,0.2291066992529385,0.04909495043198226,0.2686398232611949,-0.224883708858112,-0.6014308035915498,0.15192808893623713,-0.06882212124473173,-0.2793908328368055,0.25439390575909754,-0.120584458547875,0.2887826022960056,0.11361111756180398,0.17292418837772114,0.28903075137153966,0.40312356682209466,0.10390717753114022,0.13698181110125232
Insula_R,0.3176816298686552,0.47825982778033327,0.06887432254178365,0.21576455955188423,-0.10130148739503436,0.13769333020802715,0.5745719959416112,0.057860695093106464,0.35270456635794195,0.4885857724714454,0.6516537903235101,0.4640246855148732,0.07864004613158133,0.15110053681042873,0.18186561284044994,0.48974784293122564,0.45595821964382527,0.09554364249455113,-0.10390798357505418,0.5112181857414944,0.2879906629401251,0.04854539513870675,0.30573507412141343,-0.02625904113791993,0.33213643976283225,0.5204035951935734,-0.3135101611853118,0.05179481343469381,0.2986204307523608,0.2887647943647255,0.2812056024005669,0.287873854151618,0.06404852346438362,0.45139767101525163,0.39571144794101354,0.14057402480835599,0.48489135027597824,0.3226904766918306,0.05803204899389042,1.0,0.31019276144554037,-0.080857871848257,0.03287212444573216,0.4858863282566688,0.1296672674443736,-0.27711069518114645,0.48534312783404454,0.33327366972260974,0.18402868421307558,0.03467790291610258,0.34234979206552446,-0.27318259205532974,0.0965381933484329,0.20032813057547613,0.5650861480744354,0.15879403835120448,0.3722014460305996,0.6601880672279249,0.514919731512886,0.5203790140553454,0.35183851084812745,0.2125579785798748,0.47401166189756666,0.2484012382463085,0.43153318239558935
Raphe_M,0.32227199596735573,0.1624432158476849,0.05407151561587698,-0.1475955738953162,-0.11159724551420025,0.1702308842464526,0.086635909527024,-0.13891520273788657,0.37669881648085113,0.23212231351134086,0.2998931756298845,0.5897481728977716,0.15530283313063614,0.3080273001166897,0.22369044799144397,0.13803657502099245,0.22054045851953952,0.025500079218772714,-0.027127269023492648,0.4430806538317874,0.4507420791458303,-0.32471289276649723,-0.0499354758287805,0.25499178678826184,0.09134783271295095,0.25694606438084683,-0.2115798483851764,0.20775045499309458,0.020093632040822103,-0.07730084820636313,-0.11487468944662889,-0.05730144199351572,-0.11395769065645987,0.3585832592522516,0.17880370467009812,0.2969065945535478,0.013039903720982253,-0.03901849896633907,0.3126876575064593,0.31019276144554037,1.0,0.1495174425116083,-0.11346587659700852,0.2842695013235848,0.24093379141279578,-0.11093466842696892,0.13704467879102483,-0.1573591468479173,-0.0851443294846618,0.20577015861254971,0.2993288834799099,-0.050256349552597765,0.045812081381268306,-0.14201677265834256,0.33515233414979745,0.11034711829690619,0.09830914652067244,0.09878242965821948,0.013085502007936971,0.29649480651715693,0.1673826223852821,0.15516715936111136,0.4711898363201636,-0.19697338749585724,0.18207550449514726
