,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Vermis_8,0.058846141833497456,0.20379983084034783,-0.23237188352885235,0.09379578504380526,-0.143652025519257,-0.06830089789403337,0.07985069576283994,0.567687879151462,0.11989292689279511,0.2437261237667318,1.0,-0.13463206277708284,0.10691216617745565,0.07191432240330706,0.483775816992414,0.30861792442469066,0.1244749325160351,0.20890028745523395,0.1474414889323994,-0.0386020844810242,-0.318881014561249,-0.14968132530158276,0.18315029216324513,-0.19082454380932073,0.6842952458041937
Thal_AV_L,0.014045873911379687,0.1065548209323131,0.05811713752350147,-0.059407004899183595,-0.012017511710211662,0.21369410117597257,0.1401653632931665,-0.06218249643507368,0.06362795144858507,0.12736944804889647,-0.13463206277708284,1.0,0.2643885845118866,0.06643011719645547,-0.002560122971465369,0.03983295063093264,0.007031098988066657,0.018654479440660548,0.37568165726933045,0.11141605216490764,0.053603475612187194,0.022620390192811285,-0.05927003110817901,0.04254322456984221,-0.11707335275258612
Thal_MGN_L,0.022972903933303954,0.49130103474855746,0.06481660372513098,0.5470256585233444,0.03331139906450576,0.15020623364517433,0.2492192261635785,0.22671011833628912,0.40559500502986434,-0.09786885976399698,0.10691216617745565,0.2643885845118866,1.0,0.05449965851473257,0.18119692802167015,0.24446953491693857,0.27725489908780765,-0.06683030699345884,0.7847059662723976,0.0988305421698442,0.08512017593027237,0.3571372921198373,0.5856939137706707,0.067177372221367,0.2722773546300533
Paracentral_Lobule_R,-0.31485171205538914,0.44073355323559865,0.07218544776464195,0.14191964498107584,-0.10006163634047098,-0.0747703307473963,0.6142779048613435,0.13933770662453268,0.029160239025559222,0.06227234532146232,0.07191432240330706,0.06643011719645547,0.05449965851473257,1.0,-0.07819727709239625,0.4551882075853317,0.5222484148935638,0.20988313239289172,0.26516559327747624,0.6873514050420421,0.6920002980886282,0.07627391868113921,0.2837258811604977,0.7254211452248345,0.08907120540681314
Vermis_9,0.5134058979857794,0.2078680001961053,-0.017179415742695908,0.19723495401869445,0.1052290382408499,0.5052391831005428,-0.18684742777069022,-0.05014446684134507,0.1786777242282368,0.5255031878992644,0.483775816992414,-0.002560122971465369,0.18119692802167015,-0.07819727709239625,1.0,0.15838323774801535,0.1814521682340056,0.4337873509244465,0.12561515111380694,-0.07096499312871135,-0.26295615971331276,0.18776578094709992,0.2111208810821391,-0.26377334462483093,0.21589416116731447
Amygdala_R,-0.3858641539074113,0.5539296888866699,-0.06356091540685578,0.25396055968825954,-0.22546542439021777,0.07151196430419716,0.4137983595689728,0.2567065408824169,0.05953965939463177,-0.04144948953836521,0.30861792442469066,0.03983295063093264,0.24446953491693857,0.4551882075853317,0.15838323774801535,1.0,0.19254940830169592,0.2200365569777022,0.537644344217022,0.25583191607986666,0.1815720673891631,-0.02685577315411732,0.21004208113899855,0.2472106506431672,0.2339465515220482
Temporal_Sup_L,-0.032769348741970634,0.7168539659839003,0.14567192164084208,-0.03702748084338603,0.18851708670533415,0.07394552263424722,0.44439939661693534,0.025770972223208424,-0.1517926042846376,0.19393337411141606,0.1244749325160351,0.007031098988066657,0.27725489908780765,0.5222484148935638,0.1814521682340056,0.19254940830169592,1.0,0.5520974730107385,0.3462917326401659,0.6639092223339353,0.37113375789310926,-0.043893518336631875,0.6468809414483169,0.6592065151307656,0.2684741933904359
N_Acc_L,0.16637219883832174,0.4900918899907546,0.024253059241563794,-0.3260950823618088,0.2836573906148838,0.34539818340945655,0.13787424535452913,-0.25009284969501205,-0.3648386371367839,0.5668036036935369,0.20890028745523395,0.018654479440660548,-0.06683030699345884,0.20988313239289172,0.4337873509244465,0.2200365569777022,0.5520974730107385,1.0,0.10480914331380344,0.27162560247175427,0.12734345939538924,-0.17672829611307855,0.1233297428144298,0.21063041944576455,0.09253064989725239
Thal_MDm_L,-0.2110063952370023,0.7622678133750621,-0.08893642148878352,0.41045013074908815,-0.15954849070675675,0.09068187516748365,0.5310747568174976,0.3043295475179877,0.3079885905811056,0.0011907854585437362,0.1474414889323994,0.37568165726933045,0.7847059662723976,0.26516559327747624,0.12561515111380694,0.537644344217022,0.3462917326401659,0.10480914331380344,1.0,0.343980007604533,0.18116091620413188,0.15965417509046448,0.4566662037184859,0.32417949752228903,0.245620741492931
Precentral_L,-0.38544138537873884,0.6020506285637723,-0.13465780973432698,-0.13168031350835716,-0.3771677445986204,0.004017595830266533,0.524316699281485,0.15004630377477626,0.07281670264066707,0.13569306041318344,-0.0386020844810242,0.11141605216490764,0.0988305421698442,0.6873514050420421,-0.07096499312871135,0.25583191607986666,0.6639092223339353,0.27162560247175427,0.343980007604533,1.0,0.47680405889577204,-0.15981295308529622,0.3575825536940075,0.9411100716693892,0.051469002845422045
Raphe_D,-0.22751994399311445,0.2810767580616519,-0.09642360019998239,0.07095346210206063,0.012036297640822294,-0.17602978525796187,0.5259540667660935,-0.0619793110845038,-0.03993447532123423,0.05494114534901333,-0.318881014561249,0.053603475612187194,0.08512017593027237,0.6920002980886282,-0.26295615971331276,0.1815720673891631,0.37113375789310926,0.12734345939538924,0.18116091620413188,0.47680405889577204,1.0,0.11032966393708679,0.11534217308143846,0.6160295266166195,-0.1604044815821092
Frontal_Inf_Orb_2_R,0.5074640595900228,-0.0631320399923646,0.5270275240576703,0.6986339092043969,0.38339926386328377,0.3851138201204878,-0.2215082557209976,-0.15347218159938175,0.5799799213173681,-0.02164925213255624,-0.14968132530158276,0.022620390192811285,0.3571372921198373,0.07627391868113921,0.18776578094709992,-0.02685577315411732,-0.043893518336631875,-0.17672829611307855,0.15965417509046448,-0.15981295308529622,0.11032966393708679,1.0,0.38388602129239197,-0.16664272507102018,0.02553692431175623
Insula_L,0.07806555703761474,0.4757951889765717,0.24546382294948704,0.5059600453155164,0.0628925959244075,0.055971685150915135,0.12193189286607962,0.24479759925571867,0.32696395676155,-0.15653337181921,0.18315029216324513,-0.05927003110817901,0.5856939137706707,0.2837258811604977,0.2111208810821391,0.21004208113899855,0.6468809414483169,0.1233297428144298,0.4566662037184859,0.3575825536940075,0.11534217308143846,0.38388602129239197,1.0,0.2910110579177153,0.31056390030458136
Postcentral_L,-0.48216586893639124,0.5894156187331694,-0.05818013273743178,-0.1540157992897384,-0.25922400813079355,-0.11844624672557545,0.6349467395582155,0.06950116391634058,-0.05977564664663175,0.01262194107774535,-0.19082454380932073,0.04254322456984221,0.067177372221367,0.7254211452248345,-0.26377334462483093,0.2472106506431672,0.6592065151307656,0.21063041944576455,0.32417949752228903,0.9411100716693892,0.6160295266166195,-0.16664272507102018,0.2910110579177153,1.0,-0.004603155952250653
Vermis_7,-0.017513870616838345,0.3002629570203731,-0.10280148027457482,0.14540237956869956,0.008627810848048133,-0.09507959995581795,0.12829216131080562,0.589692976558752,0.15612060518665305,0.04555167217242765,0.6842952458041937,-0.11707335275258612,0.2722773546300533,0.08907120540681314,0.21589416116731447,0.2339465515220482,0.2684741933904359,0.09253064989725239,0.245620741492931,0.051469002845422045,-0.1604044815821092,0.02553692431175623,0.31056390030458136,-0.004603155952250653,1.0
