,VTA_R,Temporal_Sup_L,Amygdala_R,N_Acc_L,Occipital_Inf_R,Thal_IL_R,Rolandic_Oper_R,Temporal_Inf_R,Thal_VPL_L,Vermis_6,Thal_VA_R,Calcarine_R,Fusiform_L,Red_N_R,Cuneus_R,Vermis_10,ACC_sub_R,Cerebellum_8_R,Olfactory_R,Raphe_D,Occipital_Inf_L,Heschl_R,Supp_Motor_Area_L,Frontal_Sup_Medial_L,Amygdala_L,Occipital_Sup_R,Postcentral_L,Frontal_Med_Orb_R,Caudate_R,Parietal_Sup_L,Caudate_L,Putamen_L,OFCmed_R,ACC_pre_L,Olfactory_L,Supp_Motor_Area_R,Cerebellum_3_R,Frontal_Mid_2_L,Occipital_Mid_L,Cerebellum_9_L,Putamen_R,OFCmed_L,SN_pr_R,OFClat_L,Temporal_Mid_R,Pallidum_L,Cingulate_Post_R,Vermis_8,Cerebellum_6_R,Thal_LP_L,ACC_sup_L,N_Acc_R,Thal_AV_L,Hippocampus_R,Cingulate_Mid_L,Hippocampus_L,SupraMarginal_R,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Temporal_Inf_L,OFClat_R,Temporal_Pole_Sup_L,Thal_PuI_L,Cerebellum_8_L,ACC_pre_R,Thal_MDm_L,Precentral_R,Thal_LP_R,ACC_sup_R,Thal_PuL_L,Parietal_Inf_R,Thal_PuL_R,ACC_sub_L,Frontal_Sup_Medial_R,Vermis_1_2,Cerebellum_4_5_L,Temporal_Sup_R,Heschl_L,Cingulate_Mid_R,Thal_PuM_R,Rectus_R,Frontal_Mid_2_R,Cerebellum_4_5_R,Cerebellum_9_R,SN_pc_R,Thal_PuM_L,Vermis_3,Calcarine_L,Occipital_Mid_R,Frontal_Inf_Oper_L,Vermis_4_5,Paracentral_Lobule_L,Insula_R,Thal_LGN_R,Cerebellum_10_L,ParaHippocampal_R,Thal_VL_L,Insula_L,Temporal_Pole_Mid_R,Rolandic_Oper_L,Red_N_L,Cerebellum_Crus2_R,Raphe_M,Precuneus_L,Cerebellum_10_R,Thal_VPL_R,Temporal_Mid_L,Thal_IL_L,Lingual_R,Precuneus_R,Lingual_L,ParaHippocampal_L,Frontal_Sup_2_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Pallidum_R,Thal_PuI_R,Angular_L,OFCpost_L,Cerebellum_7b_R,Temporal_Pole_Sup_R,LC_L,Parietal_Inf_L,Frontal_Inf_Oper_R,Thal_LGN_L,Cerebellum_6_L,OFCpost_R,Fusiform_R,Postcentral_R,Thal_MDl_R
Precentral_R,0.34035099323465495,-0.010840773590658883,0.4189541386344533,-0.013445137295285469,0.4368831470156106,0.10949987572199102,0.07857376764430705,-0.017941631966730924,0.13449334262098644,0.331134891993022,-0.17399523167470218,0.3961654175966665,0.43264039665552717,-0.2769993275247359,0.31556719979109715,0.06971327686579938,-0.3052410552476494,0.20078743418091535,0.0506859529896055,0.027492056405283547,0.2712654452445832,-0.3575315484680293,0.43900516015018676,-0.09984593770446554,0.2927668878992711,0.4295542065268093,-0.10834653284172392,-0.33996313790554755,0.27985673483668877,-0.05053241065681244,-0.3636171491001407,0.43640715008165765,-0.1953743232872357,-0.3209881117667021,0.17367193325091176,0.5736122699282744,0.00012866374093195842,-0.011313711163770918,0.19048478565238627,0.17299402754052368,-0.44021940831571993,0.04913254862666413,-0.24039516841981623,-0.10643145806143492,0.372324386855628,-0.09652887713941119,0.18134272928773845,0.4446680940383508,0.3484446326667995,0.39153506215116796,0.3100061604394076,0.19652917532159106,-0.08332829610557692,0.22774412923840684,0.14408479679958835,0.24674364247591568,0.7848262755086733,0.395231471892361,0.41346430037840837,0.24593846103094508,0.003010415176562683,0.0519413589020113,0.3851061904214725,0.32682474127558,-0.38575072130332283,0.3969351560514652,1.0,0.025776604112409292,0.054824572202126734,0.2605232832037876,0.5994329198765966,-0.12293083716275263,-0.22520356325179328,0.3132205310129774,-0.2957552427020853,0.18236005350002102,0.4410727024020945,-0.0188344036219542,0.4410239028939215,-0.2526388999589488,-0.31214379540149867,0.8250922482765748,0.11950172511431116,0.19745719412366858,-0.2880841566240759,0.24712370520746615,-0.14980549027274703,0.3267054418980713,0.5256707344950209,-0.14076572494275963,0.06949388165040389,0.3294262181806809,0.3579572890006101,0.2200918835827468,0.18443757525854784,-0.16554578093539246,-0.1407213587906014,0.19257624644712462,-0.10601715835785629,0.19163323285304135,0.16460004357827066,0.09606217057776625,0.05571711238817961,0.29907377421927916,0.1477532517532634,0.3822573690894136,0.10364207684638015,0.28754199619385273,0.34829841174288756,0.14737421169418363,0.37478644372158093,0.22267105285562686,0.7518095482418143,-0.1298714710487614,-0.035130016679173176,-0.08357605566392963,0.3098141245748892,0.11118047608132237,0.06941859252081278,0.05322546661183245,0.0012298096760462428,-0.12629086297012307,-0.0781760426820069,0.714185051396215,0.12154513702548189,0.3656537930551827,-0.25216097199229254,0.21511363606046158,0.8993944210169804,0.2200408942856151
Thal_LP_R,-0.03255266568563826,-0.2355761102201798,0.3069622501255828,0.015769914585736015,-0.22333716105143792,0.21745963670230642,0.37197687998383183,0.21698882554397111,-0.25685036029802094,-0.22427286597140778,0.6638212374223453,-0.16101032989252517,-0.07504745402830529,0.10165011985608619,-0.08130954613021071,-0.13174978182558067,0.33755558983302925,-0.027727901462646417,0.45274970628655803,0.011051257197409436,-0.41939720043240164,0.5449986957590335,-0.14729316996031377,0.18247851650943664,-0.23009012853238786,-0.07726497644729922,-0.11922690976752501,-0.09431466574653756,0.24240797021673702,-0.16812976345722952,0.027865800743604115,0.33986076272953597,0.057753406843217524,0.34417345505398844,0.06724443068540145,-0.045186602729523,0.2607737464871778,-0.04822776845851948,-0.46913017967765275,0.048431172765581745,0.35957749071152356,0.2578009724822945,0.0681693883617089,0.05366209762272178,0.17388052242182644,0.34378150215439685,0.32057508477221425,-0.1589161678283482,-0.007308515979201104,-0.3194073987343393,0.11866203955507709,0.2740988659256221,0.2501823453596592,0.3661676449352076,0.05645787423440521,0.04307688635687988,-0.006956927986839224,-0.3025028223027151,-0.25213202185485034,-0.09355684589683148,0.528835212857071,0.19446252620900376,0.03492075718873863,-0.13732183910091422,0.29626470894266776,0.3051645057072364,0.025776604112409292,1.0,0.3436008483018893,0.1574378000427494,0.00027697369149995714,0.47800916390901094,0.4508250718801321,0.29320962927946037,0.33083193190077537,0.12162897824252397,0.2795265394086996,0.09599998023920055,0.10940949609183431,0.523016768473747,0.11925012451390271,0.07567718767378363,0.37408107279166347,0.08333290559263282,-0.14273251622117136,0.05207173649037274,0.2792966219254308,-0.1826158180489147,-0.1319310345738265,-0.03204762745661286,0.21595679876551163,-0.019188769569043848,0.0021999924670781015,-0.03053780015347706,-0.16050768224085157,0.23844653397425725,0.14487837557618655,-0.03277935888947679,0.4393152667805575,0.1629671768697005,0.2811644303641486,-0.10731503894192569,0.0739191822037925,-0.08616826476807977,0.22699483012504473,-0.0842301902324858,-0.21547686437987618,0.16311638993910826,0.0350587119559502,-0.02106730222520445,-0.13771954141095022,0.341735105690088,0.1741453667961361,-0.2444936772179223,0.35978085082941186,0.3588267847461123,-0.2454728257244426,-0.2981013331286823,0.32953529134749865,-0.1093527030942878,0.4204207920819275,0.11853196089853833,-0.13168065253503786,0.126802302863639,0.18762910100622118,-0.24681400823346047,0.1644708240712129,0.2515513934045128,0.012622173739785853,0.0931343352422553
ACC_sup_R,-0.11811281799990331,0.4263504936785073,0.19661863750621494,0.37471804640404904,-0.14214908975098878,0.4642774152273796,0.6699897103586925,0.19107461512726356,0.29052072276724533,0.11343333836449039,0.4651748286393658,0.25535797074995104,0.41020779392844253,0.1513151869700275,-0.05725321984985515,0.26727903948753745,0.38325893292622076,0.2036621056362444,0.29815756191995196,0.024718909757624502,0.12604416242961447,0.5272066864708082,0.27339248874205685,0.5305315988968828,-0.0003630293101926665,-0.1109559707709738,0.17026389280597107,0.19156099237905502,0.3804655537714398,-0.06183500288088074,0.5042235105565461,0.15292282508193794,0.37084102461694446,0.3331219307302892,0.2778207777089535,0.11097206308503105,0.4055830514723948,0.4416185101705123,0.08879147471963253,0.37970550112518187,0.37723082344866354,0.18786527001670472,0.12014328791862675,0.2562388768621931,0.17008773868305735,0.47353575703575845,0.7043054856797684,0.040127947942615885,0.2875989697577178,-0.16370084071461447,0.6129961474682201,-0.010926814001898408,-0.042287249161168994,0.5500118400900487,0.6014143498549558,0.5129269766383292,0.0037246082734481195,0.11601486357479475,0.06304932079921803,0.35712398765235615,0.2618434823086552,0.38680738056335207,-0.054951798141432785,0.1724848782485672,0.5562201513133396,0.38234663927767204,0.054824572202126734,0.3436008483018893,1.0,0.3005213093476532,-0.08947719142848042,0.33824746337915557,0.30413875810743707,0.49955509594701797,0.23703337512842393,0.48277585838322207,0.27772394335541134,0.3042976278896133,0.4960652997571277,0.35230425214675626,0.3309760830503427,0.33661494632931,0.6775849622341145,0.4450514172331667,0.03481882505318911,0.1992402481878697,0.3171386348021249,0.2235696524248314,-0.1858676793944479,0.6071999312758063,0.4693988402024719,0.08161481074785734,0.4238638800041651,0.27530871615383395,0.12006230606185685,0.341132286378903,0.5794629624155646,0.5861067472022831,0.2346676513592815,0.7524082226846971,-0.04913240961347076,0.08975065261630799,0.09823052759608837,0.026104202887839986,0.41549953328437295,0.28361523278092504,0.3303174274087574,0.5348215358604488,0.3684315608298051,0.0694390318487055,0.3551153384237837,0.4099358502388712,0.411444793637175,0.0893639591160922,0.3907584598474736,0.12265950297042423,-0.09082043368292213,0.03454196724625917,0.16357248831796953,0.0682557225139587,0.22158710568018153,-0.11464451150729452,-0.027510487724955176,0.18973914408246614,0.2233420302701489,0.31438796900585136,0.32615504292105113,0.4474373365222049,-0.030324750755424974,0.47196105636107627
Thal_PuL_L,0.04481904134217305,0.14033267892435128,0.13068392908451074,-0.015201228116961375,0.1887084323292205,0.17974881086906305,0.2712177822661483,0.28874608357894727,0.14587545462069734,0.14272893514848103,0.1444332560967087,0.2069164366688986,0.22288271788451489,-0.03483465824591539,0.05626912156960706,0.0548107869601273,0.12215034763463996,0.2550154102470066,0.23688205681140043,0.019875175408168303,0.1815128828671552,0.07570537086660482,0.29043835335210644,0.31644989516151784,0.2551596467132068,0.059947678251805164,0.07008715997965975,0.2228915715978305,0.33963044772085144,0.02293075631768746,0.025220316403324547,0.3567263897770572,0.05590654600465079,0.2169916484227014,-0.013103059098970993,0.24157638795409764,0.18561284512555473,0.22120970645948348,0.14285890851407615,0.2512794132671592,0.09648777355823773,0.19642045578055622,0.13120879650698952,0.02030426060741864,0.31713429338465965,0.11815748735932899,0.4210414148374653,0.15909544896740813,0.2791450739855501,0.14471344131712777,0.43034793901166835,0.2723435736170906,-0.22169661602663113,0.2906956305629777,0.4034002573449359,0.4214347088530641,0.13771805085461558,0.13400803718560683,0.1669094459837223,0.08141864933302474,0.1264840777429137,0.08243036683548935,0.1285692174424396,0.11661909814374453,0.12413360861421557,0.28853870559461564,0.2605232832037876,0.1574378000427494,0.3005213093476532,1.0,0.13515546140817264,0.2693088580713263,0.1036633060987951,0.43578339793403226,-0.03198724850362976,0.3259468125166884,0.33035557543558264,0.10061787616770858,0.3722094883387282,0.17689036240116965,0.10903461773917789,0.36466747133979904,0.28026477547425027,0.3131067755919516,0.020649844219852772,0.37049533878537977,0.10457989481232524,0.22108962333640542,0.07233721342206073,0.19028944080436136,0.27376613859501325,0.14020274804544972,0.1179400605144028,0.14331109806353606,0.12077151395173182,0.13985134746491318,0.20039610576577443,0.37179176212572373,0.20599991075975913,0.4150916740349507,0.23145466928960298,0.2705421027612641,0.0474438774713009,0.13290632049044937,0.25375545605522914,0.1807236473577471,0.03763262046135275,0.3686513330818022,0.2932925152321742,0.07869840370400748,0.24495158396717523,0.21787157680691618,0.3819834705626526,0.0033617621562966908,0.31365620540762496,0.21818184947945987,-0.023549323644026142,0.1262702535243426,0.14826230790843425,0.26436776770953585,0.28513014034718515,0.01105254861830019,-0.062039500891342546,0.31402273727747654,0.061880419544855875,0.27006481743231703,0.04470213410154925,0.21226360445400022,0.20426826881596208,0.2308827562488442
Parietal_Inf_R,0.40706496097280165,0.14009565040563993,0.35509835411447893,-0.17641125690057208,0.1613735577351052,0.07731067752678832,-0.13813832017631875,-0.22003602525834878,0.37912729529835715,-0.015131517208404409,-0.3240725117583665,0.48863753840489305,0.15851577160750133,-0.4797857240884864,0.7819688199859669,-0.01109545348321553,-0.16764883774368478,-0.42281986271682814,0.0890274440374014,0.5044935282502389,-0.04267460308841681,-0.5305188850568189,0.3137986022940085,0.009027300755714222,0.1999874638673367,0.901029569911091,0.35573234418038796,-0.0907975324131095,0.22323720380029577,0.5490352701462875,-0.33770116118720167,0.1782662772667293,-0.09681832409321663,-0.014427970172355772,0.05709220935408963,0.43884762116632303,-0.17323469509819756,-0.19525138398199954,0.19955710657909256,-0.2975076458130474,-0.21726631101538438,0.18767752911540786,-0.36333765405331747,0.05231643879100853,0.31959509119572493,-0.2841217645271623,-0.07251190849264208,-0.10298275487523964,-0.12587491153493724,0.689950809256294,0.011887550846433111,0.08817647765746302,0.00036402940582346205,0.05353002241639711,0.0442193707423084,0.22234601054578013,0.886045161953345,-0.10550774945427988,0.0651672855735859,0.11324422977864702,-0.02575611770399127,0.012304130646923568,0.49389455538961735,-0.36709531691670877,0.026401526419584452,0.3551484754468238,0.5994329198765966,0.00027697369149995714,-0.08947719142848042,0.13515546140817264,1.0,-0.08983612317321012,-0.09710598109678392,-0.002646349493808344,-0.5830421074333423,0.011406147236146441,0.2732457658708089,-0.5442307860622652,0.40097136480585444,-0.5869504708130252,-0.11100511324169177,0.2434894399457703,-0.03313928665850103,-0.13010452843661702,-0.45752823198742515,0.2384568384894981,-0.08887060003820164,0.5038399526820423,0.8607759527616431,-0.2315084734148131,-0.027064045645950215,0.6946467262886216,0.14540022758091453,0.3130484371757013,-0.30284250943026186,-0.1804918825289218,-0.2815381295694748,0.12666733749031042,0.11838881848046273,0.027533725420127664,0.144963018698139,-0.3094860856521623,-0.2087018595654253,0.7548170372591033,-0.21818054932321418,0.5637840680914744,0.162996510488248,0.16202940517359973,0.21902917898570004,0.6004534120497296,0.2559901598959191,-0.031294797368354596,0.32282555974148647,0.39487526397803085,-0.025281213959822024,-0.0003972716119020509,0.5930935622798266,0.592116424011193,0.20403605424172266,-0.333884630846649,0.12475509011509821,0.04249804471651778,0.500134705485114,0.4981947433411653,0.36424824608300277,0.04087337985895907,0.028503428985115688,0.1599894513518741,0.8184291370528203,0.2424895939990392
Thal_PuL_R,-0.06885485191456771,0.06017607446976609,0.2067661867653404,0.11900886540758422,-0.28374460989640715,0.13547142910064575,0.19774593753900774,0.12433007877076338,-0.1359593903323186,-0.1040915392963601,0.40657728494962037,-0.1690269063524322,0.09713817622584632,0.18436214405772036,-0.12823935567056474,-0.09391813112369991,0.21661863337377085,-0.0028564075373367476,0.21242502254202217,0.035007073782432736,-0.03320005634243721,0.41994296793382335,0.031236143495638097,0.26651024169007415,-0.06405813610991849,-0.2225108994748022,0.018413318795317105,0.029578455711270348,0.02163370384564684,0.02096883807415006,0.16773933021992565,0.28764359483492796,0.25136678874118984,0.11872847941237846,0.24420872461290857,0.07169286310517316,0.26075820713099546,0.1963021811448976,-0.029595498727667393,0.13302698487558898,0.24701003385707182,0.21776775703371082,0.06281939429361812,0.044214206644861094,0.020369980407776333,0.3925555750937437,0.30096483383883965,-0.16759894601434636,-0.05509072651740721,-0.2135996075507247,0.139662354826468,0.019759796822533128,0.1894089033506556,0.2649066576138585,0.1907930695692852,0.2024611349333104,-0.22059490125818712,-0.1920738707285726,-0.2665783316446348,0.14871498422896853,0.3901733989565266,0.14175608396625522,0.046201620878824956,-0.05469365679027884,0.2342165145046312,0.14221263792804326,-0.12293083716275263,0.47800916390901094,0.33824746337915557,0.2693088580713263,-0.08983612317321012,1.0,0.30827171244125523,0.30293988172071207,0.4011436663394736,0.30530995632821195,0.0845412341131716,0.23717426637425645,0.12908527499884873,0.4892174879854271,0.1894630393418881,0.006660412090641054,0.31803417943613843,0.16053796318561053,-0.05623391114188552,0.2471268544155099,0.34780923302464517,-0.09654742065844092,-0.2604151108743673,0.22943487601080328,0.358983177578429,-0.05415753202376501,0.09269548085159728,-0.08975877351601337,0.005952453186804119,0.1843284455557485,0.15047156222225314,0.21834223975232805,0.24705148552002468,0.35608711956796113,0.14160013258406054,-0.13666830651331738,-0.015129167243446043,-0.0680774213391199,0.1745977816468919,-0.07428894327368579,0.05176438484434497,0.04360628781775603,0.08298687530355776,-0.0006160746767280948,-0.02250150338021954,0.34051128679127507,0.12836873812990804,-0.05746521138966546,0.20361990322423776,0.25517974848374314,-0.1554540320536449,-0.07282681995417865,0.1721008149696487,-0.12251185616644167,0.21334484469193912,0.10758453371468613,-0.024578933548042955,-0.02593891792819935,0.11566437649464308,-0.09976519773478242,0.17785780455469077,0.19443555702612783,-0.17605519716679513,0.14451601838927441
ACC_sub_L,-0.5259319077594704,-0.23766681579335439,-0.12686050182721878,0.010288827179343903,-0.5538626878815412,-0.06528754682215616,0.38308820873549815,0.06131956836806858,-0.41841707811001716,-0.2335261924178209,0.6149268514562207,-0.33761546080180865,-0.18539797955088677,0.09124436306455228,-0.292606408016721,-0.0015849355632442579,0.8164341207446837,-0.20389319226896466,0.6732749281261308,-0.023928240293409193,-0.2745183799236069,0.490220397676308,-0.4622049737558352,0.08823798518944509,-0.22496161279690655,-0.23219792897767627,-0.36660195505464893,0.5082740416214252,0.08915787383345643,-0.2229809778217634,0.14453329089278416,0.32437569196912125,0.5335230261564206,0.7490852610260356,-0.38563452303838675,-0.41022473388233643,0.3093270574568098,-0.33203651785521376,-0.347026722054841,-0.055719961537897135,0.6026117477502536,0.787292266295784,0.44168050596515607,0.6777384638411547,0.004289926838710029,0.4816546138971895,0.259743558571291,-0.3243202806792878,-0.27706863842296753,-0.5054897942946286,-0.07585889379368184,0.23230596480412413,0.07594004862351084,0.3094494405288087,0.09499339394228565,0.08154313424924212,-0.09805795672302182,-0.35562818828234805,-0.39587505011612073,0.10885824463844679,0.601898415237881,0.5934381281935756,-0.5337245721315791,-0.17389148545692898,0.5371514748935414,-0.13620113624064306,-0.22520356325179328,0.4508250718801321,0.30413875810743707,0.1036633060987951,-0.09710598109678392,0.30827171244125523,1.0,0.11914505165268585,0.5390382876053776,0.05397879767852935,0.21833174435813021,0.2539346794446796,-0.07780721469251073,0.5523145380091715,0.7491310557211476,-0.06651059881257963,0.2625084838209645,-0.041400709837915266,0.19636237062282946,-0.34915269834586843,0.37955047858721974,-0.3519244239490349,-0.30251054316613224,0.06964130503827473,-0.015002399297147624,-0.24146499794888204,-0.2808029164183464,-0.048237883905764355,-0.17425507934596188,0.5949364691422795,0.3070764818713107,-0.05364269683733271,0.5965325269181134,0.08303433903136696,-0.12158908131061708,-0.35665971271660385,-0.04492049254139688,-0.22799347824877392,0.0439701973698294,-0.45151198053283137,-0.22676139438085777,-0.057183644353702635,-0.22368703103919713,-0.20852968414223358,-0.32435112333262683,0.5319312533188639,-0.02772459535269337,-0.39927595454301135,0.6191272146933441,0.4368154702493272,-0.6425211506057268,-0.32811784141584127,0.8442890486035614,-0.3544602484132913,0.4497198819366657,0.11443391050689906,-0.3643289927648218,-0.16682026083190069,0.011760417382416642,-0.2971181549144365,0.668150294006997,0.08060870721693147,-0.09832901364504956,-0.26057648153598195
Frontal_Sup_Medial_R,0.2802115761761294,0.14543709013429382,0.2842013706083247,0.16452775066628667,0.2417213823910104,0.38065330110973356,0.4330673042800432,0.4990469388306793,0.047380160723782344,0.2269865519834721,0.3804789490949793,0.2977983909771554,0.35189691984568555,0.2996155400499057,0.0741133677287173,0.17103416804598395,0.09548775697890534,0.47073527441681456,0.35399592162139126,0.15454265172871923,0.1635614168200165,0.29271845169789684,0.4956319818479794,0.6735924706463303,0.12692144648341516,0.0011721123973548761,0.15417896135919187,0.04626130453685762,0.3931960656849015,0.015919870650272352,0.13400791912842877,0.35510239814945593,0.01727697787206712,0.21111020054734775,0.2614777430529908,0.547075786660069,0.4041303690067676,0.4466922335277242,0.12599679948517445,0.5132253846729496,0.14952090770334522,0.1483081974570539,0.22255731520443228,-0.12623357065728563,0.4680141934084112,0.24232972691043578,0.625999461185737,0.2690926308379901,0.46619966956398856,-0.027461955755939283,0.512311647095272,0.2741423668971754,0.12860264562127585,0.2991294390017049,0.4555107103906737,0.3373734405207609,0.09015761867980547,0.18048043525583451,0.18185416153385608,0.22038673381394575,0.21136332336575636,0.08828039166133085,0.18965856943270876,0.248568451558796,0.19811144799994615,0.41991507482888013,0.3132205310129774,0.29320962927946037,0.49955509594701797,0.43578339793403226,-0.002646349493808344,0.30293988172071207,0.11914505165268585,1.0,0.10620263425825212,0.5889563168950926,0.33238851707598693,0.1266458679515774,0.5673147673873934,0.31249133148266245,0.07569590986099277,0.538572659942718,0.48831135760071503,0.5976361220523586,0.10807410115694954,0.24964030541066476,0.3904812477172005,0.24750189406561823,-0.020523107373128773,0.35381480223142403,0.6105885257516213,0.30166213102543044,0.2125579785798748,0.17146207944671094,0.29387253720335077,0.18568275445549187,0.23342470977525315,0.36354291189739474,0.35639103209558365,0.5630493831824326,0.4167368223058738,0.3719212957689606,0.15516715936111136,0.16882207192123008,0.4662754883426681,0.15022690523821516,0.15263188091744784,0.4138721480592862,0.5343616339488262,0.20601498660470285,0.4155950607125044,0.2369940231628203,0.7247234384093715,0.00691762240636452,0.3641652648151756,0.30565014686535713,-0.008168063590709995,0.08334607421386066,0.06600834003730915,0.34688014023942276,0.4430022206164799,0.18379305222678483,0.007013771156738981,0.3878905899508927,0.19554031957178203,0.35044023422348075,-0.00877242840852979,0.43250311476071024,0.141674046714592,0.30089344536942686
Vermis_1_2,-0.6127464956619921,-0.11711056658362103,-0.22747376750629952,0.2713346995758533,-0.5534077557395005,0.060691881946434656,0.36322088361314725,0.10680204757140145,-0.46365790492700276,-0.1633708873804353,0.6174804662258782,-0.47182946403001974,-0.025621407145106165,0.4552988439074456,-0.5971470121916855,0.0044387017441026135,0.5197880534242262,0.038500995321377046,0.41497648569210727,-0.30875834565994187,-0.1297038567277843,0.6876829598697193,-0.31903264189364405,0.06431206814637656,-0.21588884298874972,-0.6981226471394277,-0.43259785979070925,0.13414933240524526,0.034814399837279644,-0.4699766696636656,0.3273133442631479,0.11758403621244692,0.32308604613153324,0.20392208903126233,-0.05720276415990986,-0.28171768670583364,0.4433964654416999,0.06071388842431342,-0.3088316809430553,0.21710694244331485,0.4258048668557104,0.22859356117469645,0.5027374319158616,0.3995274937450333,-0.2429501474238147,0.5909408765134695,0.3436354981775064,-0.18733417513950346,-0.1666198593664196,-0.6703918202067474,0.07044705420263318,0.05399787018426982,0.1972120668471571,0.31949980344737144,0.11749214584794636,-0.07883040863326722,-0.5102216366813367,-0.19480306584013765,-0.43183610710350434,0.1978824485259345,0.5076731368699408,0.3969994633152616,-0.5555126353694841,0.1792133192298287,0.19889664590208797,-0.16591124411555228,-0.2957552427020853,0.33083193190077537,0.23703337512842393,-0.03198724850362976,-0.5830421074333423,0.4011436663394736,0.5390382876053776,0.10620263425825212,1.0,0.19383815666254187,0.026214409570729055,0.6581115768396344,-0.12274141475925444,0.7704392766709414,0.3871964618703861,0.05603493247144532,0.3511812129967876,0.04239792232944443,0.48111851682678597,-0.17216907733485903,0.47426439858855857,-0.44176140498372524,-0.7074460573273234,0.17654175101157685,0.1995561651828064,-0.541507169809001,-0.04463309541819675,-0.12319981876761117,0.12207301330926058,0.5547401539371175,0.4287871405635587,-0.0831585404151963,0.10666145704482342,0.10617961678627738,-0.1393249528989921,-0.2551616775097842,0.10274857852883379,-0.5260128744082075,0.07903837014702712,-0.5246996686375098,-0.11189135188453077,-0.0779067333438127,-0.23225339567841802,-0.40134932946849816,-0.3107767274073412,0.5166626361354856,-0.02896424286326914,-0.4822325559880556,0.35062895505485553,0.2804621930198883,-0.7440342496603185,-0.6163951081697392,0.31444151921390656,-0.23749172900131404,0.02987938565791776,0.11625046314711553,-0.47895194879870573,-0.2581794386486838,-0.11817840723874984,-0.24183400596761093,0.3096547229003889,0.11864827599490806,-0.41309085169597354,-0.15826080567064252
Cerebellum_4_5_L,0.19257525717158988,0.5536883056630524,0.3425798626087977,0.38808274779352986,0.15020711109076165,0.5992031877326442,0.5118563054290154,0.4079336858556924,0.3856384313786113,0.3418680082972619,0.31342213776447836,0.5296181351777723,0.7547178577123111,0.4051336121184141,0.21741560423920223,0.42637737080127663,0.1189562023007613,0.38419427968698755,0.3850358376631223,0.2751729259764678,0.2784057376728441,0.3353894696842376,0.5150460609367146,0.5687008366462284,0.3103767811547938,0.047517050042832555,0.24630383378539514,0.061883676825634594,0.4887265552700848,0.10123214717966095,0.43777719278669974,0.3246397020615233,0.08242272882209144,0.05048657246134338,0.4443247041548424,0.5166213012842756,0.6611305807041907,0.5271052374307765,0.2710400356022836,0.7488976748396073,0.24349951372906203,0.03655702936724423,0.35252231745285195,0.0944263514739922,0.3961026142016464,0.4340024452447866,0.7184427262600023,0.30390822409540064,0.5534351236399918,0.025831984699288983,0.49691510424937235,0.16701290860203535,0.11783665614223734,0.5885523243786348,0.6526366834728898,0.6409665610432914,0.11431065020702515,0.2664714568982739,0.13098958289884197,0.5920487304650113,0.1337721513066731,0.28584168696490675,0.2650855975392357,0.3571026121314298,0.2714319151891782,0.5092164295586851,0.18236005350002102,0.12162897824252397,0.48277585838322207,0.3259468125166884,0.011406147236146441,0.30530995632821195,0.05397879767852935,0.5889563168950926,0.19383815666254187,1.0,0.34866164587835335,0.3337428384075762,0.615335922940666,0.2651840266018666,0.0918762963935509,0.43336966631989116,0.8126428612535631,0.7761917508230314,0.2875398176507638,0.5484325747583235,0.614578987452643,0.5364180083449038,0.020017469332570013,0.5525147679303082,0.8911166261207395,0.24888318106632176,0.4901660845272096,0.3910892032095942,0.5045894880625996,0.40181663887916097,0.5073052256576792,0.573604269046219,0.20127070148625906,0.7160262995123216,0.36473782494472073,0.18960316419574477,0.24086021432335122,0.29290887530981635,0.5460827757791138,0.3864391112420102,0.4840527151778929,0.6347103695635644,0.7561526937208765,0.37855478020233685,0.6968516917613338,0.48900165250495614,0.4677429673890721,0.19434270032113307,0.34368457282077364,0.40041374807414315,0.07575370319479104,0.16645322431601237,0.0266758277842269,0.18059477981934124,0.25550498257594695,0.24428233564497798,0.13319506705117962,0.33770875489767044,0.32002879286094094,0.6375646308532273,0.045686314474978895,0.7731941720342859,0.10915020227153284,0.55569401249947
