,Insula_R,Paracentral_Lobule_L,Thal_PuL_L,Cerebellum_Crus2_L,Thal_MDl_R,SupraMarginal_R,Thal_VA_R,Cerebellum_7b_R,Parietal_Sup_R,Angular_R,Calcarine_R,Cerebellum_9_L,Putamen_L,Thal_AV_L,Thal_LP_L,Postcentral_L,ACC_sub_L,Vermis_6,OFCpost_L,Hippocampus_R,Vermis_4_5,Hippocampus_L,Cerebellum_3_R,Cerebellum_4_5_L,SN_pr_R,Parietal_Inf_L,Postcentral_R,Pallidum_L,Frontal_Sup_Medial_L,Cuneus_L,SN_pr_L,Parietal_Inf_R,Cerebellum_9_R,Thal_PuI_R,Thal_PuM_R,OFClat_L,Temporal_Mid_L,Thal_VPL_R,Precuneus_R,Thal_VL_R,Vermis_3,Insula_L,LC_R,Thal_PuM_L,ACC_sup_L,Thal_MGN_L,Rectus_L,Amygdala_R,Thal_IL_R,Occipital_Mid_L,Frontal_Mid_2_L,Cerebellum_3_L,Frontal_Inf_Tri_L,Supp_Motor_Area_R,Frontal_Inf_Orb_2_R,Thal_VL_L,Temporal_Inf_R,Thal_PuA_R,Rolandic_Oper_R,Temporal_Inf_L,ACC_sup_R,OFCmed_R,Cerebellum_4_5_R,Heschl_L,LC_L,Cerebellum_7b_L,Thal_MGN_R,Heschl_R,Thal_AV_R,Precentral_R,ParaHippocampal_L,Red_N_R,Red_N_L,SN_pc_R,Thal_MDm_R,Cerebellum_Crus1_L,Lingual_R,OFClat_R,Vermis_7,Frontal_Inf_Oper_R,Vermis_9,Temporal_Sup_L,Occipital_Sup_L,Cerebellum_Crus1_R,Vermis_8,Precuneus_L,OFCpost_R,Frontal_Inf_Orb_2_L,Occipital_Sup_R,Amygdala_L,Frontal_Med_Orb_R,Cerebellum_8_L,Fusiform_R,Occipital_Mid_R,Supp_Motor_Area_L,Cuneus_R,OFCant_L,Olfactory_L,Vermis_10,Cingulate_Post_L,Occipital_Inf_R,SN_pc_L,Raphe_D,Vermis_1_2,Cerebellum_10_R,Thal_LGN_L,Raphe_M,Cingulate_Mid_L,N_Acc_L,Pallidum_R,Cerebellum_6_L,Frontal_Inf_Oper_L,Angular_L,ACC_pre_L,Caudate_L
Thal_VL_L,0.3530374694281375,-0.12496935006565348,0.20039610576577443,0.10864583219804864,0.4180814220319877,-0.15987857600280406,0.45659291352324305,-0.003382269968339482,-0.23788508636616085,-0.2841557672685436,0.22275338562595917,0.347068937463638,0.004068368346592969,0.1211711090343957,-0.25168823602940493,0.05079989502328937,0.3070764818713107,0.1302615035355323,0.19479471602521028,0.5810505053221878,0.43332561271091813,0.48837867826352843,0.46395218695446,0.5073052256576792,0.3356018136287406,-0.12639022111266232,-0.2313029167742847,0.6188119072507287,0.44993118181017305,-0.14114909246524499,0.47096341572129025,-0.2815381295694748,0.42060747289321077,-0.18677177019643218,0.3312365277359604,0.5544812370375855,0.4213693418527719,0.21101522911396692,0.037464590726669036,0.5425867457166939,0.40734584131036866,0.3635642697820084,0.27348858260884956,0.1779973195350086,0.5409684376022962,0.33822986884867073,0.32777152230867923,-0.06941904317555961,0.5758653165561737,0.01568089278987175,0.4261212528109238,0.550836966392963,0.6974879143403896,-0.07933740625390989,0.3468256186315713,1.0,0.029867613351213577,-0.06580798036866417,0.6847028369716888,0.5341723845205381,0.5794629624155646,0.30634733349264265,0.6266245445737582,0.5016218936354154,-0.03926440838889209,0.2580749620927338,0.23420371156813416,0.5388010944623288,0.6243196494392218,-0.1407213587906014,0.38935525227814494,0.4270238752000405,-0.10966682095397932,0.5410179589720875,0.10854972180147368,0.23465446487982836,0.2774231291445132,0.022128292485329056,0.24332450462154637,-0.0841866193685569,0.4370254646655972,0.5007959019637824,-0.14800032083069595,0.03174130239714451,0.102088143598822,-0.09091525193646978,0.29987606784345944,0.5166979102069992,-0.24074192478525416,0.10799509587987827,0.32134958437133465,0.3091965133582912,0.3054827268500454,-0.3793198198109153,0.08140399227952476,-0.11551595776842905,0.17725816394319593,0.010831003171632356,0.47354957171637074,0.4605938394368652,-0.2989181211436546,0.5309891406244053,0.0022257667731436503,0.4287871405635587,0.33184409648082624,0.2794479793872555,0.21449885648392195,0.6178933297648624,0.4901894919178339,0.22265123094712763,0.3324221133654052,0.611479072044934,-0.08391560386481808,0.3965120037462399,0.7936145814646304
Temporal_Inf_R,0.13769333020802715,0.02955882943641103,0.28874608357894727,-0.10631741238197794,-0.02946922869368706,-0.14477703291014668,0.29728816035669914,0.5402617320650113,-0.19023124332362168,-0.1267357505176775,0.18501763171891014,0.4730174425338464,0.5352383043495456,0.06362795144858507,0.032489175448594025,-0.05977564664663175,0.06131956836806858,0.16696428370032107,-0.0008672464322313033,0.289140060568448,0.41130804294172907,0.2898591305645138,0.5004270413059037,0.4079336858556924,0.44763804933350315,-0.11726622606966493,-0.05786871442113502,-0.19659502767179318,0.2665066542497643,-0.10111523536710182,0.29630034040520514,-0.22003602525834878,0.36061072268134875,-0.23331239526823805,0.430183987389973,-0.33656052599352015,-0.39989077074474416,0.007252405585930049,0.0009278693345208739,0.1140744734614796,0.27739143328141136,0.32696395676155,0.20644235283407136,0.2933570137505743,0.3878784355082548,0.40559500502986434,-0.06492281339504005,0.05953965939463177,0.10557965304170834,-0.24624927129725752,0.18574454798944526,0.18122382011075477,-0.04332019725593746,0.1551782275020631,0.5799799213173681,0.029867613351213577,1.0,-0.18510432024009607,0.2062843997358403,-0.3175862102636777,0.19107461512726356,-0.17963523536905418,0.36395479417672666,-0.017955804929338397,0.49089208978627374,-0.07872290344144581,-0.06066182781783555,0.20559829656886844,-0.12091113531749098,-0.017941631966730924,0.15132415442678826,0.11118697824670185,0.6036021688935826,0.15108374789914075,0.08440519903782887,-0.10464627837359132,0.38113962562541576,0.4171140475391689,0.15612060518665305,0.48193094317075663,0.1786777242282368,-0.1517926042846376,-0.22369203190541245,0.4089741567309192,0.11989292689279511,-0.002603458851890831,-0.04989507446907804,0.030664734522941765,-0.1483681987299491,0.4131840168013,-0.031347320018591314,0.07545358097861438,0.5109427815083513,0.00531920652733719,0.1722873740837952,-0.08035099746110765,0.176326405001732,-5.9559411929328894e-05,0.11153515833615187,0.20369014801594792,0.4402480708268361,0.17307094351707566,-0.03993447532123423,0.10680204757140145,0.36194775727798584,0.0050530663864925204,0.1702308842464526,0.20043105195554234,-0.3648386371367839,0.41226187492897776,0.1965806885061211,-0.07914457890066041,-0.22981581417678898,0.12369407221048913,-0.22810442223494706
Thal_PuA_R,0.42695463991011556,0.621845358491508,-0.0338364230321187,0.29025914345549786,0.47502402559724166,0.5040168693831455,-0.6461205086154007,0.016380427485829307,0.4830359729604631,0.621085905109191,0.7421057584324019,-0.08927994131622559,-0.2727628929305911,-0.014524411793306744,0.793789602456256,0.6619963487260496,-0.6580182539734942,0.22240114825200488,-0.42827574108247973,-0.12265875373912564,0.1187676582662935,0.24168265792786997,-0.18552899460160846,0.12973285472981147,-0.35565087505646864,0.7017441807561149,0.36295220738040174,-0.4213082463943179,0.13945254407570565,0.6779858568295832,-0.49507700031398494,0.5545738365495235,0.04906734148316582,0.8788826946240346,-0.7704272706836408,-0.23489251423536578,0.5052254530503035,0.7938651527244306,0.6583991983409065,0.5950946208250913,-0.12861450861393534,0.3232157428934119,-0.18427044533058867,0.4694733855763297,0.16216742902411083,0.126822865635649,-0.3158837765366552,0.1905725099460524,0.2689790727470867,0.4703188393277883,0.28089044901073235,0.06896200015367787,0.0988396308909876,0.46317176650113623,-0.37435743953470363,-0.06580798036866417,-0.18510432024009607,1.0,-0.18183659348210593,0.20684532155001037,-0.11850983114334025,-0.29642365930376746,-0.08409012328706113,-0.4163065975107222,-0.023428483611548055,-0.0008512292093821213,0.5193505131630155,-0.6053806449899796,0.5063552512719195,0.271289092174883,-0.40046353533156354,-0.19259460122338037,0.023830661700062396,-0.1445161848561405,0.8095141709935455,0.24117518530487478,0.4408623203516173,-0.5499660952706803,0.24533579843112388,0.3240515820922311,-0.29199770894505434,0.60443530772641,0.8039851802479556,0.2247192482752316,0.10928141033050022,0.6931325043856237,-0.28104421962849546,-0.06967608958648049,0.7138496743984115,0.35015840977436996,-0.22302050398824008,-0.08922698328570272,0.13467188470837146,0.682238181335266,0.5120486617603492,0.7755074934119697,-0.29015585851798115,0.2581188094151038,0.27917041608869747,-0.07602665431282947,0.4067102155015312,-0.1484859763289425,0.45199709173205765,-0.6572697793273797,-0.11459621871279231,0.3107812169691446,-0.07464453316721144,0.18149031517590014,0.0610859421510252,-0.2510875510040265,0.3964729943064665,0.1407638025407506,0.7131205954358255,-0.3859413232472369,0.026618609046429865
Rolandic_Oper_R,0.5650861480744354,0.06565372113604175,0.2712177822661483,0.08097137775841695,0.43293837181874617,0.0833817980060659,0.5108278171488809,0.04336278224271812,-0.1893087514886645,-0.10214504944908935,0.28003400654423033,0.47366712511928455,0.13918022512765293,0.011998833203949365,-0.27764329050116177,0.03672219140906328,0.38308820873549815,0.2710264825521003,0.2856474531532203,0.7586484687532802,0.44789478865362164,0.44083545076473646,0.6028219952386764,0.5118563054290154,0.4074053770114509,-0.1440272174505935,0.018908339616587055,0.5567664893118365,0.47138435179412863,-0.11513196348343954,0.35741473390251566,-0.13813832017631875,0.5293329732849639,-0.22079765128724013,0.41264639559174837,0.4011877436517694,0.27759965748295007,0.1557237766087963,0.17384797051218046,0.4388455734923228,0.3806860483235646,0.4121646914395026,0.34036549584308756,0.15311649989983095,0.4619809431551949,0.33594371180960203,0.2960040645239972,0.3128342752382654,0.5400705117939756,-0.23213723645198203,0.33381909154770467,0.47639487341004016,0.6285068856043304,0.17041659621374677,0.5223695783273978,0.6847028369716888,0.2062843997358403,-0.18183659348210593,1.0,0.3907596231008085,0.6699897103586925,0.31800101575706985,0.7120163896337305,0.41908226188175274,-0.03367910023955129,0.1893412795636028,0.2655954899884854,0.6752833395892127,0.46973351720903134,0.07857376764430705,0.5029418785010431,0.30093534105239084,0.0469702770164019,0.3191495880614505,0.0815339391111326,0.13566858434821802,0.4201414600329544,0.2648680714477866,0.2726989430604026,0.20335201501459965,0.43731202345951076,0.3958523149071413,-0.21163199417708728,0.16022418845959216,0.2084112630726944,0.012100287931747639,0.40740718039049634,0.5646270238436043,-0.10270318589933224,0.05948265099169677,0.14109179390730592,0.2812722747988618,0.5910432488912437,-0.2061484307137687,0.17130346828412418,-0.02365468528198254,0.18822527838220168,0.11391839413312935,0.3308485238859214,0.4838907821038188,-0.15529928425034,0.28601881079435915,0.06726467157501177,0.36322088361314725,0.6103994270195896,0.20776488748374242,0.33515233414979745,0.6177375042546979,0.41710719262309337,0.45734703484360517,0.3174899823684538,0.6169434719624729,-0.17547683643340442,0.4091523633636255,0.5849241119484319
Temporal_Inf_L,0.39571144794101354,0.11649842564375175,0.08141864933302474,0.2694968879102863,0.5229852324431721,0.22505243326423682,0.1194376072058382,-0.2160656967664771,0.1290707717880311,0.1302131345527033,0.37169402161284526,0.38697998391871197,-0.002339380850423637,-0.014653122932428672,-0.07243457240565886,0.14534102500378243,0.10885824463844679,0.26553522851052563,0.22598216876261587,0.3663986469056541,0.4734045978083874,0.41544189009696786,0.220908776514098,0.5920487304650113,0.14911424279851074,0.07977706227402781,0.16757287914611707,0.6129348371240206,0.32678192485514806,0.3253825787332027,0.20845643683806356,0.11324422977864702,0.4763492713333818,0.17046887157057994,0.0014456764726383158,0.49496835272078,0.7853246795679893,0.31507006512532887,0.2567174942128895,0.4238075044643871,0.36512320548919874,0.32398834533290205,0.42156582945352244,0.2746104755365568,0.184386151446033,0.1944120653574625,0.22767502434831513,0.2474021523696667,0.48529258699841255,0.47537646774322084,0.31674784354708746,0.5517421803759128,0.6339176911763964,0.30559638318953547,-0.004470807386526533,0.5341723845205381,-0.3175862102636777,0.20684532155001037,0.3907596231008085,1.0,0.35712398765235615,0.3358496474151845,0.5094428453958,0.4437690079092119,-0.16559540291562735,0.395250382265994,0.39459371379428,0.15285591182763475,0.4859035298744574,0.24593846103094508,0.5352768912277845,0.3739564724164615,-0.19528471939879094,0.3151639265348065,0.278817730480773,0.46179837615346336,0.4523533802045227,-0.16616904600117158,0.2989435142984925,-0.007028708094726872,0.4839227637637282,0.6380251422830354,0.30959220280880156,-0.06381760455770387,0.31827536991249283,0.22324647196423167,0.22680163349740737,0.4505041030739402,0.10705025983762294,0.030657958345909016,0.1785383452612291,0.42283231212898376,0.3553750017189785,-0.02564794151859571,0.2729538870380878,0.2081429755330747,0.1426083813328431,0.31972771624839363,0.3457574066564926,0.5514532121931265,-0.16150289816034208,0.2756594744151699,0.13706855243268998,0.1978824485259345,0.2813504759154849,0.20439707229916604,0.17880370467009812,0.4807531496370407,0.7058326010374212,0.12107722116318152,0.5254679993632313,0.6368637220445058,0.2452780110179226,0.009929422310020688,0.6020232850230269
ACC_sup_R,0.4238638800041651,0.08161481074785734,0.3005213093476532,0.06304932079921803,0.47196105636107627,0.0037246082734481195,0.4651748286393658,0.0682557225139587,-0.10112214886180113,-0.08261975440664196,0.25535797074995104,0.37970550112518187,0.15292282508193794,-0.042287249161168994,-0.16370084071461447,0.17026389280597107,0.30413875810743707,0.11343333836449039,0.16357248831796953,0.5500118400900487,0.4693988402024719,0.5129269766383292,0.4055830514723948,0.48277585838322207,0.12014328791862675,-0.027510487724955176,-0.030324750755424974,0.47353575703575845,0.5305315988968828,-0.15796505651031173,0.17818690748547758,-0.08947719142848042,0.4450514172331667,-0.09082043368292213,0.35230425214675626,0.2562388768621931,0.3303174274087574,0.28361523278092504,0.0694390318487055,0.46041505037001673,0.3171386348021249,0.5861067472022831,0.38450440733226304,0.1992402481878697,0.6129961474682201,0.4367620585295871,0.3336443771040694,0.19661863750621494,0.4642774152273796,0.08879147471963253,0.4416185101705123,0.42070891584371267,0.635136511682076,0.11097206308503105,0.3907584598474736,0.5794629624155646,0.19107461512726356,-0.11850983114334025,0.6699897103586925,0.35712398765235615,1.0,0.37084102461694446,0.6775849622341145,0.3042976278896133,-0.11464451150729452,0.12697892305548755,0.3689003056044294,0.5272066864708082,0.38569113136311894,0.054824572202126734,0.4099358502388712,0.1513151869700275,-0.04913240961347076,0.03481882505318911,0.16989877191357936,0.11601486357479475,0.3684315608298051,0.2618434823086552,0.18488549678618077,0.18973914408246614,0.3327200646850067,0.4263504936785073,-0.047726002032266054,0.09976929118833235,0.040127947942615885,0.026104202887839986,0.32615504292105113,0.7046140137218919,-0.1109559707709738,-0.0003630293101926665,0.19156099237905502,0.1724848782485672,0.4474373365222049,-0.1858676793944479,0.27339248874205685,-0.05725321984985515,0.09756382410633746,0.2778207777089535,0.26727903948753745,0.6066393740992819,-0.14214908975098878,0.09369007410943443,0.024718909757624502,0.23703337512842393,0.41549953328437295,0.2233420302701489,0.09823052759608837,0.6014143498549558,0.37471804640404904,0.12265950297042423,0.31438796900585136,0.6071999312758063,0.03454196724625917,0.3331219307302892,0.5042235105565461
OFCmed_R,0.0965381933484329,-0.11846890925565001,0.05590654600465079,-0.04654240432158338,-0.032649096040007895,-0.08303010533691929,0.2795815484831913,-0.2722925096643041,0.02762497944641785,-0.13546317308794503,-0.2438635744447607,-0.023595271741100283,0.05035814994115329,0.06952753354738195,-0.3573379840144511,-0.1396381407725896,0.5335230261564206,0.26521636258851816,0.5013394582489545,0.28707104990090326,0.01918622210878598,0.28467620959006046,0.28013221561674634,0.08242272882209144,0.13399455853149456,-0.14108483309974892,-0.1417385487658348,0.5223903562434228,0.05740234525684683,-0.2552676460396446,0.25316103399766116,-0.09681832409321663,-0.008074567698638015,-0.29281719112357874,0.24146207461556984,0.6372149114583449,0.2568675209506249,-0.18658737507093912,-0.14740101779761433,-0.07402535227226638,-0.07165756229338217,0.3349834440526637,-0.08518172278765257,-0.22692269648966132,-0.10383726853057552,0.07539248899812982,0.905603186777752,-0.11549769892647456,0.05239083906871187,0.18330072505220313,-0.10626891383298136,0.42784604179001395,0.2908886560808919,-0.3066450050437394,0.3169735955743371,0.30634733349264265,-0.17963523536905418,-0.29642365930376746,0.31800101575706985,0.3358496474151845,0.37084102461694446,1.0,0.1853023509159844,0.27963854019938794,-0.30827832501733204,0.021462947723507042,0.02100255642652256,0.3473855410386217,-0.0013064321142586383,-0.1953743232872357,0.44795139929447075,-0.15527596922439169,-0.55987902194563,0.04231656398466828,-0.31084313748716996,0.0073106636008945115,-0.1886498338097414,0.18397683967546466,-0.0012586890251866125,-0.32562243420891895,0.07595976825522616,0.2244603141442434,-0.12429866530691705,-0.15429645216014226,-0.09335329495249299,-0.16374118736008092,0.8511711219773438,0.6334923834215044,-0.2045046764567107,0.017966232869849868,0.5631973311813367,0.05722710990960686,-0.04349563932706749,-0.3026415765297425,-0.2992293500584732,-0.24146098128787033,0.30695306421019275,-0.01411531771073228,0.12527564221180185,0.12101889673272405,-0.3879275461924933,0.12472121131729622,-0.2721425885561307,0.32308604613153324,0.049959641751163124,0.20131859037649344,0.045812081381268306,0.05954736740786802,0.11647833052751727,0.047684708982884315,0.017523389474637677,0.3897449450117624,0.036604759405692654,0.4162264343210747,0.34222045894970266
Cerebellum_4_5_R,0.5203790140553454,0.1560874186028826,0.28026477547425027,-0.006307681459653894,0.6245499526558613,0.09780786180795929,0.5969360117122549,0.022478589052401948,-0.05228833484841877,0.007562137557116465,0.3941758788595058,0.6083479446616752,0.28753846452360626,0.1183815302832276,-0.16708292622042487,0.16666907811633447,0.2625084838209645,0.1647173404334946,0.1828777611660845,0.8010121533228989,0.7892888545610774,0.6400891257350592,0.6950541781693296,0.8126428612535631,0.30549581050300356,0.039125100063794854,0.06524354190538628,0.5393273870737753,0.5474642462403141,0.1391217094036636,0.24518937819817752,-0.03313928665850103,0.6515288399016579,-0.068797232611621,0.4196814340133285,0.23401221566808447,0.3775770665408568,0.3802935382092322,0.28200628149980933,0.5789345625543368,0.5824304315953847,0.4722008301912452,0.5093728658724596,0.3969697837602117,0.48825630341288306,0.5914274305656173,0.1369712156233306,0.4388566436488437,0.7010327360445808,-0.04002382622398545,0.41515826507590087,0.7037836441312756,0.5883905214350271,0.31096207212048743,0.4606037421743809,0.6266245445737582,0.36395479417672666,-0.08409012328706113,0.7120163896337305,0.5094428453958,0.6775849622341145,0.1853023509159844,1.0,0.332770708431572,0.14295723751387399,0.10931271121736186,0.5091421097260531,0.6114107513176121,0.48978905877309437,0.11950172511431116,0.6454929114286129,0.3204131408083976,0.2229738530027881,0.1762866597189578,0.28906739134707204,0.07654190179709736,0.5810942542641583,0.37054329717740525,0.22366805069810763,0.29918076326798176,0.5540139189677847,0.43048110005962287,0.022636378972749855,0.04272699462645016,0.13417652460859192,0.19557280793242418,0.24680526959756577,0.5481074543695498,-0.009064654514749462,0.11762317673265912,0.03673318946969801,0.2016753596882661,0.7973250697387128,-0.08139980888486666,0.36354328168307326,0.12381417855818391,0.18060021704033052,0.42676876742516817,0.3546069333484992,0.7011527371181064,-0.07675494002667234,0.1460007821491885,0.13351728619489728,0.3511812129967876,0.5384118472975514,0.3518686779677546,0.29649480651715693,0.6478768294395334,0.37806015808967136,0.40768753207145153,0.3918903400673257,0.47033163114657756,-0.016845846310690832,0.2472750107681003,0.5075680808743187
Heschl_L,0.18186561284044994,-0.627908442679894,0.10061787616770858,0.1866349974809772,0.06019298603624409,-0.3171695804422009,0.4285011226368579,0.14500300197420665,-0.46018813709521567,-0.5394383069410034,-0.20315750870593807,0.47474909926539055,0.09523183849271366,0.010285309263601994,-0.6623348807713965,-0.5110593591324784,0.2539346794446796,0.22484585865134893,0.14459750033425664,0.3213627727213172,0.2671840224574869,0.027140385355682046,0.33938565623949857,0.3337428384075762,0.4192188463397646,-0.6233231721114293,-0.23535137824302907,0.6229771408409757,0.02867961804961397,-0.4268035162619093,0.6603507283759239,-0.5442307860622652,0.3289045181338996,-0.4652608100979829,0.5494208784043021,0.36652164737387566,0.23354528218474943,-0.32099257379896495,-0.4559165439629143,0.026372072553511317,0.2532416323117203,0.0819250097366163,0.3710446317080697,0.016077802529569914,0.16855063627700734,0.10446707665889221,0.2956993057790572,-0.0735086280519047,0.2228782570230569,0.025616839175924472,0.12020401861811812,0.2632598790516078,0.48263774788424,-0.18172377152032668,0.0628310187621352,0.5016218936354154,-0.017955804929338397,-0.4163065975107222,0.41908226188175274,0.4437690079092119,0.3042976278896133,0.27963854019938794,0.332770708431572,1.0,-0.21063429491457358,0.6032861404970588,-0.14251757876346247,0.4995619010129159,0.1755275897658668,-0.0188344036219542,0.49656841836710613,0.5149988987915495,-0.242233127701871,0.49855002960058875,-0.2746339355436302,0.4374209859980734,0.059181141815484714,0.05600932929098812,0.15477469614715358,-0.1868870008298245,0.6909872303099477,0.12092488223427306,-0.4151098875313096,0.0103483044577025,0.32932275355230123,-0.586856917790627,0.06482835897531233,0.3448735386021965,-0.6451143525464683,-0.1809580837197622,0.08548449277231056,0.6904151585035546,0.11155660709491895,-0.6217558054942639,-0.18285296034859397,-0.5628984231686512,0.10485552218359193,0.022731754338714927,0.16805763437601265,0.5812774653122249,-0.18376363865196682,0.5972042367424375,-0.46451686158089345,0.6581115768396344,0.3770178604808458,-0.19678372625713098,0.22369044799144397,0.30253664973580113,0.45774931777264566,0.08396174201896432,0.2873421448731174,0.4978071449317757,-0.5502258088789254,0.019996021307234987,0.5016084575014693
LC_L,-0.08216468393816571,0.12044562364260053,0.01105254861830019,-0.5247060150978428,-0.1172461270829286,-0.03958072279160835,0.0034280819115071652,-0.1116611971018805,0.034581812414807594,0.04103760634121156,0.0984537821822206,0.0756001967842261,0.2736826414319337,0.010616636688097232,0.238659722721008,0.10625115556922186,0.11443391050689906,-0.34582545098738254,0.0685510702206007,0.14233486733543282,0.23755062044324857,0.0952591956829313,0.2130393942421008,0.24428233564497798,0.3898006573266415,0.13921063082592505,-0.011024301345364298,-0.22426649817356847,0.2280012542440579,0.048183268243584196,0.2589015696607045,0.04249804471651778,0.03599689136692772,-0.15646355764824316,0.17774499606651578,-0.13973500201898092,-0.3475794097752559,-0.010382889977091164,0.22959900342859246,-0.02383744651275251,0.5389861780658324,0.03565546751644547,0.05447039481459599,0.24293748086352954,0.15564642869560674,0.028963076919928613,-0.2463961445175262,-0.027135325279267236,-0.13569163796879646,-0.16480081065606356,0.034696247807737245,0.047552787694185215,-0.1824911311437677,0.18601839545057242,0.4411643945465565,-0.03926440838889209,0.49089208978627374,-0.023428483611548055,-0.03367910023955129,-0.16559540291562735,-0.11464451150729452,-0.30827832501733204,0.14295723751387399,-0.21063429491457358,1.0,-0.5191996638416461,-0.23292370145339686,-0.00907731968065612,-0.16850967866501793,-0.12629086297012307,0.03618368801722841,0.10364090010253278,0.5473856212057571,0.22796793022978257,0.027037288541231125,-0.4888715495562029,0.1297709658560118,0.4498167633860711,-0.30290074320566507,0.28158248326117025,-0.03992114214637017,-0.11923889064814208,0.0365975939852683,-0.16569246458408143,-0.3349343199234688,0.21650256567526255,-0.1060919081577872,-0.25981774732870344,0.059408206576443454,0.25998353635145915,0.09000399931508828,-0.35799605774689,0.3845704942328833,0.10205725284654278,0.14971529550358056,0.11341354257850737,0.28213300749352865,-0.11408366815364641,-0.04438637673400632,-0.06343814382474101,-0.020623326668800568,0.14194075520158664,0.43224568835620636,0.11625046314711553,-0.04436346448840693,-0.09288634023669179,-0.18720548806456014,0.0844015565962141,-0.23605628740773332,0.4238217355924211,-0.16237047540300886,-0.21201945969857386,-0.04834640723451889,0.09787135010029453,-0.20035486732093508
Cerebellum_7b_L,0.2809260384081912,-0.3337475544076004,0.11745437621118639,0.820627218506682,0.16876407795948903,-0.024190402057333985,0.01976284348020449,0.5519625959238406,-0.23868954243810347,-0.2187525043256372,0.1097301690004397,0.5006579612494103,-0.008817097200163453,-0.06673628675332437,-0.3064179642143322,-0.33776484757498393,-0.26877449176612306,0.5931321489349137,-0.17534721083425656,0.04888411235259656,0.1258504581223416,0.0699049862927579,0.05286689354161809,0.21136081941867116,-0.004212944540415795,-0.44865616813907144,0.037205351959488465,0.28074568871279965,-0.0823068987589694,-0.10333228839089303,0.15965899230485864,-0.28723489587023165,0.46945318494334215,0.058251454937150844,0.029993751484748695,0.01946444657907236,0.3816277642655642,0.0031132746309814213,-0.36583247217444714,0.16528418220454885,-0.22691473078229893,0.08599221379521459,0.28019294144727064,0.03834786159080942,0.12064411847895323,0.0866682530502001,0.06555327014779624,0.11345306342802529,0.2591820725307844,0.26353619737635636,0.19470324330674493,0.10360014784950523,0.3801392527542318,0.0812355976277813,-0.3014758117344247,0.2580749620927338,-0.07872290344144581,-0.0008512292093821213,0.1893412795636028,0.395250382265994,0.12697892305548755,0.021462947723507042,0.10931271121736186,0.6032861404970588,-0.5191996638416461,1.0,0.10505873904207556,0.057334270398724047,0.2478598688568522,0.3470186352166438,0.15476743316830116,0.3101578133632826,-0.1670201081099608,0.22728577508848222,0.09036727728058197,0.9314789010139554,0.31119243913564226,-0.49289009655249366,0.636928131788341,-0.026900622924336544,0.49548141600414813,0.15243047890007258,-0.19486476894910224,0.5732351728588524,0.8033724986709905,-0.38490080594057186,-0.24368748046722952,0.24454349790435548,-0.2918493428393305,0.04643390336698283,-0.1503371239773379,0.9278644909834614,-0.05703393397091397,-0.2537265096903244,0.08924414224537612,-0.28516600269271025,-0.22272598759777104,0.1621811701190819,0.29927807950901475,0.36176038035695185,0.3977274110058074,0.3102480850241142,-0.4815788589905437,0.013634760433730735,0.4635167587799887,-0.10320902116601881,0.3822221584687289,0.14450954924604878,0.368716808558589,-0.2400980400684463,0.6506165552064571,0.36453673773350326,-0.2064887401304387,-0.2789788281806135,0.27590932740366625
Thal_MGN_R,0.47837960866794366,0.536129607350358,0.2570744193291576,0.33297915567764497,0.782023860140543,0.4650239976045544,0.07169742399824297,0.05284343419857573,0.3652799728404306,0.4938535334445217,0.6043620311525418,0.13287921387167895,-0.036942584919154864,0.040214096188816675,0.3051690315787609,0.5559866688829413,-0.25432412627874373,0.19589697102244094,-0.1378350053597397,0.3538917112456822,0.5512631716858939,0.514312302350191,0.14175878676385606,0.4482859982751213,-0.32942076606960974,0.5057750031855283,0.3125125116905787,0.1485164762371499,0.39991912747637093,0.5985918435250827,-0.5021877475620397,0.4540479101582943,0.36242383869545847,0.6676743096442659,-0.288383630133767,-0.037341741658936986,0.6263649867869333,0.8106478739645191,0.5944137343157783,0.6894521635104055,0.07400285614614377,0.4207223009639575,0.1815216085763256,0.48801867839771235,0.25584622091820813,0.5532750000965904,-0.09991401643817495,0.5663423656997709,0.6792892631410997,0.2826875963455242,0.2890608283101731,0.47025944463391645,0.3973027908632849,0.42232898060362384,-0.11972202879684161,0.23420371156813416,-0.06066182781783555,0.5193505131630155,0.2655954899884854,0.39459371379428,0.3689003056044294,0.02100255642652256,0.5091421097260531,-0.14251757876346247,-0.23292370145339686,0.10505873904207556,1.0,0.017316982292538675,0.5629155514164151,0.2894856421570582,0.06963025862458433,-0.09221112677769594,0.08200163606956004,-0.3224538357352956,0.6837693129544895,0.21008731703877417,0.5409003746496542,-0.18918466698845748,0.3665226860387292,0.2715667416476523,-0.04446315836216104,0.5787923053251992,0.5173073469206485,0.19745111543822502,0.13586672496865984,0.5553803300574177,-0.011153169655507033,0.2829398008978059,0.5527571204170774,0.058214310892263,-0.12860168331144403,-0.0240522330597593,0.40848591078543245,0.4304651756099838,0.46922889234272785,0.6092802243773852,-0.22595432665297574,0.48780383265176275,0.23647380062634527,0.3368086241077192,0.1840882721670439,-0.33404550056858495,0.2994386215015807,-0.3798834432353871,0.21861841299061,0.5667369189491067,0.05098503189913522,0.3900005615777379,0.23878654559252435,-0.038145207612895395,0.3864438278318887,0.3607382622687136,0.5491098379938132,0.00998182131282944,0.3226072503475831
