,ACC_sub_R,Thal_IL_R,Angular_L,Temporal_Inf_L,Cingulate_Post_R,Thal_MGN_R,SN_pc_L,Thal_AV_L,Thal_VL_L,ACC_sup_R,Red_N_R,Cerebellum_4_5_R,Occipital_Inf_R,Cuneus_R,Thal_PuM_R,Raphe_D,SupraMarginal_L,Cerebellum_Crus1_R,Precentral_L,Insula_L,Amygdala_R,Thal_PuL_R,ACC_sup_L,Vermis_7,Heschl_R,Temporal_Pole_Mid_R,Rectus_R,Frontal_Inf_Oper_L,Occipital_Sup_R,Vermis_9,ACC_sub_L,Fusiform_R,Cingulate_Mid_L,Frontal_Mid_2_R,Parietal_Sup_L,Thal_PuA_R,OFCmed_R,Calcarine_R,Frontal_Inf_Oper_R,LC_R,Parietal_Inf_R,Frontal_Sup_2_L,Thal_VL_R,Precuneus_R,Postcentral_R,OFClat_R,Vermis_1_2,Frontal_Inf_Tri_R,SN_pr_R,Thal_MGN_L,Cerebellum_3_R,Cerebellum_10_R,Olfactory_R,Frontal_Med_Orb_R,ACC_pre_R,Temporal_Mid_L,Vermis_4_5,Temporal_Mid_R,Insula_R,Pallidum_L,Temporal_Sup_R,Postcentral_L,ParaHippocampal_L,Pallidum_R,Thal_LGN_L,Frontal_Mid_2_L,Hippocampus_R,Lingual_L,Vermis_8,ACC_pre_L,Temporal_Inf_R,OFCmed_L,Cingulate_Mid_R,N_Acc_R,Cerebellum_4_5_L,OFCant_L,Temporal_Pole_Mid_L,Heschl_L,Precuneus_L,Cerebellum_Crus2_R,Frontal_Sup_Medial_R,Rolandic_Oper_R,Putamen_R,Thal_PuI_R,Vermis_10,Putamen_L,Frontal_Inf_Tri_L,Raphe_M,SN_pc_R,Red_N_L,Supp_Motor_Area_R,Cerebellum_6_L,ParaHippocampal_R,Thal_LP_R,Frontal_Sup_Medial_L,N_Acc_L,Cerebellum_9_R,OFCpost_R,Occipital_Inf_L,LC_L
Heschl_R,0.6019467510293425,0.3771485748045305,-0.4171672624321304,0.15285591182763475,0.4947264474531587,0.017316982292538675,0.24094522327478388,0.21369410117597257,0.5388010944623288,0.5272066864708082,0.46445775246285603,0.6114107513176121,-0.4490848687058005,-0.3982244822153579,0.7396174861430262,-0.17602978525796187,-0.2290147827081617,-0.17957809144376574,0.004017595830266533,0.055971685150915135,0.07151196430419716,0.41994296793382335,0.16729438218057546,-0.09507959995581795,1.0,0.32576821851971866,0.40345940354715565,0.3948999628000079,-0.5293286375612881,0.5052391831005428,0.490220397676308,0.3342709799513506,0.30172815780468976,-0.02381816830761002,-0.2950320885478133,-0.6053806449899796,0.3473855410386217,-0.2593502812333363,-0.24374563721034107,0.4231719855488745,-0.5305188850568189,0.2563177034663705,0.01946064489985211,-0.14882838211020036,-0.45711293619053167,0.41535390909163544,0.6876829598697193,0.045904541045652364,0.3911842581040325,0.15020623364517433,0.5198878313747409,0.4087785182286288,0.4486544115379353,0.09970092396465997,0.4209710375832293,0.0506555689680096,0.40245833035391976,-0.09260688785805105,0.15110053681042873,0.6564649000463643,0.10718533109198011,-0.11844624672557545,0.4556738927317201,0.3363311666554449,0.10926078979092249,0.24726553288398234,0.503115815058854,-0.07760518410732672,-0.06830089789403337,0.37983472272421487,0.20559829656886844,0.11867125759887649,0.08124088781525543,-0.02217909768633376,0.3353894696842376,0.031266991653368964,0.35235492336526797,0.4995619010129159,-0.33778251380038365,-0.04820479715601641,0.29271845169789684,0.6752833395892127,0.6170947787216264,-0.548380678399281,0.07367020955648243,0.027034365264947235,0.5007634898597453,0.3080273001166897,0.29203437340222416,0.0026928002669076036,-0.13339001681645934,-0.07915445267082105,0.5164192632179228,0.5449986957590335,0.35580679815152444,0.34539818340945655,0.3431977498304236,0.3643296449084944,-0.25428573340971666,-0.00907731968065612
Temporal_Pole_Mid_R,0.46684418860683213,0.053232065084800884,-0.015617855776871536,-0.0552661562450745,0.26455367700825666,-0.010309139781676678,-0.06861871422978436,0.0007278174230562178,0.015823506052489503,0.2346676513592815,0.0009511968751724957,0.3425211135924644,-0.06402900788053177,0.134905524275952,0.36313014230912444,0.17747808509984367,-0.03727786076184389,0.04605709984287494,-0.027223638580714898,0.13566128124843524,0.19321734883884126,0.24705148552002468,-0.012625315846570877,-0.041927018792724965,0.32576821851971866,1.0,0.45668368607403237,-0.04758312429880549,0.15702630123924624,-0.014914999425295613,0.5965325269181134,0.4180678519956141,0.13738510338889695,-0.05359685032985465,0.09939333744479457,-0.33222798257454,0.2724313898202338,0.06257313896376494,0.20692595492997112,0.12470991040456877,0.11838881848046273,0.32889872433218925,-0.11225067214244962,0.1813407915546748,0.05709078010060019,0.5464950483524948,0.10666145704482342,0.5396752934564675,0.4052147396687073,0.17851519277812733,0.36341142204178206,0.2429498011985629,0.6488057360647373,0.2913869362800285,0.48650553281146725,-0.24996699869112693,0.1485210731448911,0.5343048075253453,-0.080857871848257,0.1204476270009454,0.4889205492400332,0.03445349960754977,0.42467711702262023,0.6298324437371982,0.09965927531541792,-0.12907601212985453,0.2884688968569515,0.018414182101510017,-0.14638189313554606,0.5836743363462341,0.47408492335896313,0.5856038176700139,0.24013414653382525,0.4363234688140439,0.20127070148625906,0.48965284894488803,0.17936371889844616,-0.22653398287649443,0.23123039282387714,-0.04120634910206063,0.35639103209558365,0.32023106192871703,0.5674347878201074,-0.28057608002481377,-0.014834005191997148,0.43215890561261705,-0.06339385824164193,0.1495174425116083,0.007168940968161692,0.2879699596612712,0.03052113060106848,-0.08932964028639362,0.5395645254225276,0.4393152667805575,0.32672634077558577,-0.222494071363573,0.18460042642811436,0.5620814952653149,-0.39510617987837543,0.3166737755657112
Rectus_R,0.7722603689317964,0.028391733262992967,-0.027630614484007433,0.25962670241850627,0.2515341547242995,-0.08121167441965989,0.27825540481584926,0.026906955119679412,0.3905961254276013,0.3309760830503427,-0.036192909408080204,0.21315305929109107,-0.4584492720982033,-0.2242526183156413,0.3379382004147245,-0.13460064615382208,-0.16818177541475213,-0.15222749984152323,-0.24345436536597032,0.20665927666550665,-0.26075838014855374,0.1894630393418881,-0.0880876299637363,-0.021481088975923917,0.40345940354715565,0.45668368607403237,1.0,0.322223585930571,-0.18531225821162733,-0.00027143480112547204,0.7491310557211476,-0.0002379232920902054,0.15282193416654866,-0.11832833981863615,0.010449326051082255,-0.405832477585862,0.8727632993697823,-0.23013973178704172,-0.32081213821665056,-0.07276554673211368,-0.11100511324169177,0.21034349595291715,-0.13178065044379883,-0.11926903788470807,-0.1856514641483371,0.2830627887852624,0.3871964618703861,0.181928483173242,0.38452311186289273,0.06926121128240485,0.3258551706909933,0.023752861209860924,0.4866076734616411,0.7529837462796898,0.552014943291168,0.1085241262159002,0.014822204831201995,-0.08757026404763797,-0.10390798357505418,0.4859712526345316,0.0988235975899998,-0.18206551793899867,0.42110538355384036,0.26547067509522176,0.155953653441567,-0.20561973942452497,0.25698810848688725,-0.09174534467977108,-0.2213981527068765,0.7126040911285585,-0.04554053559375728,0.7614413168547687,-0.06713950387737892,-0.052837266933140496,0.0918762963935509,0.481001395124674,0.39324072048189085,0.2440387839566729,-0.14662956519226358,-0.27281807252753304,0.07569590986099277,0.3831319170030471,0.529646271493942,-0.4390188818333823,0.17076418452417058,0.08739233207919436,0.21447436844537823,-0.027127269023492648,0.24001854746158854,-0.40885821211231604,-0.395934276762928,-0.06944316638130336,0.6043962851610818,0.11925012451390271,0.1714878243729078,0.06124908456602061,0.0013105465677939057,0.8838451513994819,0.06836442799884769,-0.10483399459591296
Frontal_Inf_Oper_L,0.2954913504343541,0.5133623902934205,0.23627971190835725,0.6368637220445058,0.5097948301008736,0.3607382622687136,0.3574119589484832,-0.051239050060901896,0.611479072044934,0.6071999312758063,0.4443065929475569,0.47033163114657756,-0.0768705392301289,0.04547031423526135,0.12620796859332037,0.0898110801060001,0.3302888735544689,0.20526458896629976,0.4328155870730559,0.5260120147928108,0.19006265754738536,0.22943487601080328,0.337370529629362,0.34242644657887017,0.3948999628000079,-0.04758312429880549,0.322223585930571,1.0,-0.11695967775536152,0.37242761252243844,0.06964130503827473,0.3493701429814148,0.5786788014705702,0.14340732422454283,0.12445553023589646,0.1407638025407506,0.3897449450117624,0.3387185509770437,-0.14523511720543705,0.41833811033993207,-0.2315084734148131,0.5329077870753071,0.42766788349993234,0.2623076040926356,-0.25705691522222057,-0.24001290058787716,0.17654175101157685,-0.26481687289853256,0.2216077739633192,0.12574096113439132,0.3211268592573666,0.5284575710289626,0.04399546309727291,0.2726824602301443,0.3485921252534173,0.7343599238936883,0.5265478603576637,-0.12105605511807419,0.48559720512812177,0.562378401630908,-0.11445281910146632,0.3445083154059217,0.23886569764076404,0.13018159501811818,0.12363493131204403,0.5954259872991718,0.34052189907200453,0.5625049077519917,0.2774212002924376,0.1722807904040675,-0.07914457890066041,0.02127588032498968,0.3641265864603341,-0.38804260060120327,0.5525147679303082,-0.1838313766235018,0.13155475608939243,0.4978071449317757,0.06351245032569185,0.17188002740919747,0.35381480223142403,0.6169434719624729,0.30758627971803854,0.12468764455342217,0.3753430411471525,-0.2367882999910555,0.9210269444943342,0.23531541875490924,0.3318733585252849,-0.183113659557585,0.1999992512775345,0.5296275965046277,0.2595499197744925,-0.03204762745661286,0.5682152031655198,0.6748197986443625,0.5945895010466883,0.23524961392061589,0.40205402469644674,-0.21201945969857386
Occipital_Sup_R,-0.20437318963076673,0.21076061903114804,0.704842861775355,0.10705025983762294,-0.059368609717266985,0.5527571204170774,-0.4411487007623701,-0.0025529944224362937,-0.24074192478525416,-0.1109559707709738,-0.355894740224051,-0.009064654514749462,0.26892015766204597,0.9400112934065247,-0.6809509605977508,0.610796410653439,0.6288453973530164,0.10158490205129113,0.38012856167475595,0.15173017540545145,0.38190333072622434,-0.2225108994748022,-0.00572534213518138,0.1289213636399433,-0.5293286375612881,0.15702630123924624,-0.18531225821162733,-0.11695967775536152,1.0,-0.4542285142842087,-0.23219792897767627,0.2371855315310781,0.10855626364231086,0.08542319947034852,0.6396136058045436,0.7138496743984115,-0.2045046764567107,0.6773837713852018,0.45904117983280945,-0.1760400351471691,0.901029569911091,0.26700544990390956,0.4239660817832612,0.7744254211439002,0.6690456962054843,-0.191105887599977,-0.6981226471394277,0.14020897833896673,-0.3180238479567373,0.20084030645539452,-0.18265877640004252,-0.14070219891454905,0.03549588056199659,-0.11577181629658931,0.0899222213282455,0.27694256363092146,0.04227388851412514,0.37749227460880763,0.21528191481011888,-0.3601553619066483,0.20612843210642728,0.5814102260349546,-0.16363185617497011,0.05249076894736413,0.3926960897561533,-0.050086591229879025,-0.008968655875609924,0.40816112073279476,-0.0674371878611729,-0.009316111870040186,-0.1483681987299491,0.03457314544650023,0.4732212419300477,0.0443282138923739,0.047517050042832555,0.038968220070321975,-0.10580879238393726,-0.6451143525464683,0.8860255179779459,-0.1838249607444077,0.0011721123973548761,-0.10270318589933224,-0.11570029410753745,0.7359359199418037,0.08151576145479751,-0.00391278731294257,-0.1465752835581292,-0.1323876693077564,-0.37003691773615827,0.20945449123263044,0.47394330209227514,0.1303110017692372,-0.17444084133009652,-0.07726497644729922,0.1505721330125229,-0.11350233873772476,-0.042014802274937264,-0.0057116007067851285,-0.1096301593732683,0.059408206576443454
Vermis_9,0.1674366649689027,0.2926992459347008,-0.4124547414680818,0.4839227637637282,0.456501003895887,-0.04446315836216104,0.43677193586917606,-0.002560122971465369,0.4370254646655972,0.3327200646850067,0.5255031878992644,0.5540139189677847,-0.05014446684134507,-0.3200124396713274,0.5027090561185213,-0.26295615971331276,-0.31283947892823927,0.018559635387155958,-0.07096499312871135,0.2111208810821391,0.15838323774801535,0.2136053262958343,0.31720027623453095,0.21589416116731447,0.5052391831005428,-0.014914999425295613,-0.00027143480112547204,0.37242761252243844,-0.4542285142842087,1.0,0.08903831290389108,0.46832378035220595,0.36622292211425456,0.4735559834936536,-0.44133858184114205,-0.29199770894505434,0.07595976825522616,0.039859056517898325,0.13844355433587843,0.5724331009073753,-0.4205713448358067,0.0854047885493086,0.16361488004458719,-0.18457811170852245,-0.07123181843695253,0.1544760616991303,0.5608432779554927,0.07057029264173509,0.43052664322897083,0.18119692802167015,0.5321624806912497,0.5661168848302754,0.22007880908200414,-0.16807544523100867,-0.08497149775737382,0.19191329403659346,0.4242336326077636,0.02722545218095072,0.39483057180737513,0.5372084515262533,0.19723495401869445,-0.26377334462483093,0.6075700570562887,0.2919518268948323,-0.12598073469475857,0.3874573034900881,0.4586951781718565,0.27220127302407127,0.483775816992414,-0.1834187743097093,0.1786777242282368,-0.09094016119761314,0.2172767762136357,0.050443995870145406,0.5641028794574936,0.08555251779520516,0.46331724975590577,0.6909872303099477,-0.2724338615071943,0.1390459387367884,0.24873079394881717,0.43731202345951076,0.19940989761518813,-0.3739347077053753,0.25907136111532275,0.2260775007997083,0.48589152675236835,0.4431267030721007,0.45606449438228774,0.0659521638340171,0.19819012481212062,0.43149686365946194,0.432954793115019,0.16100097104024413,0.13301874102107034,0.4337873509244465,0.5989231079608732,-0.017179415742695908,0.19706937429041838,-0.03992114214637017
ACC_sub_L,0.8164341207446837,-0.06528754682215616,-0.32811784141584127,0.10885824463844679,0.259743558571291,-0.25432412627874373,0.20648540359176656,0.07594004862351084,0.3070764818713107,0.30413875810743707,0.09124436306455228,0.2625084838209645,-0.5538626878815412,-0.292606408016721,0.5523145380091715,-0.023928240293409193,-0.39927595454301135,-0.2855233769192191,-0.4363515356512377,-0.05364269683733271,-0.12686050182721878,0.30827171244125523,-0.07585889379368184,-0.22283355237945268,0.490220397676308,0.5965325269181134,0.7491310557211476,0.06964130503827473,-0.23219792897767627,0.08903831290389108,1.0,0.08060870721693147,0.09499339394228565,-0.06651059881257963,-0.2229809778217634,-0.6580182539734942,0.5335230261564206,-0.33761546080180865,-0.16682026083190069,0.0852235920733949,-0.09710598109678392,0.11366713125695647,-0.27925767796647144,-0.20852968414223358,-0.09832901364504956,0.601898415237881,0.5390382876053776,0.400715935016017,0.44168050596515607,0.05014410246205997,0.3093270574568098,0.0439701973698294,0.6732749281261308,0.5082740416214252,0.5371514748935414,-0.22676139438085777,-0.015002399297147624,0.004289926838710029,-0.2808029164183464,0.4816546138971895,0.21833174435813021,-0.36660195505464893,0.5319312533188639,0.4368154702493272,0.011760417382416642,-0.33203651785521376,0.3094494405288087,-0.32435112333262683,-0.3243202806792878,0.7490852610260356,0.06131956836806858,0.787292266295784,-0.07780721469251073,0.23230596480412413,0.05397879767852935,0.6833109268219243,0.46041290500753235,0.2539346794446796,-0.22799347824877392,-0.35665971271660385,0.11914505165268585,0.38308820873549815,0.6026117477502536,-0.6425211506057268,-0.0015849355632442579,0.32437569196912125,0.015852821098569586,-0.04492049254139688,0.19636237062282946,-0.12158908131061708,-0.41022473388233643,-0.2971181549144365,0.5949364691422795,0.4508250718801321,0.08823798518944509,0.010288827179343903,-0.041400709837915266,0.668150294006997,-0.2745183799236069,0.11443391050689906
Fusiform_R,0.13875366937008005,0.5193347085672565,0.06468254978343452,0.3553750017189785,0.6297832399502058,0.40848591078543245,0.1149670694337826,0.03126828152088988,0.3054827268500454,0.4474373365222049,0.24031662871468318,0.7973250697387128,0.1841507111367466,0.37270755447545145,0.22100301176389398,0.3778350034175775,0.24341476348884045,0.12797354279598327,0.33613477641059997,0.49016870505628196,0.5249962181946489,0.19443555702612783,0.4179105536563436,0.1726075744838657,0.3342709799513506,0.4180678519956141,-0.0002379232920902054,0.3493701429814148,0.2371855315310781,0.46832378035220595,0.08060870721693147,1.0,0.5708706263988825,0.34007376257885574,0.08568827435459402,0.13467188470837146,-0.04349563932706749,0.6016352240327181,0.5629533287773243,0.3980622556981136,0.1599894513518741,0.4685599144066672,0.5170506782248775,0.517953704545536,0.2461350775698622,0.3600555346364139,0.11864827599490806,0.38241744187295407,0.3987592718536037,0.48824872203939296,0.6613118045061699,0.5644211326149768,0.5086300425852048,-0.13752915440667624,0.33104589913213334,0.22263389896939514,0.7035035492306909,0.6294429606356132,0.6129047836361764,0.21543295307893195,0.611037012246714,0.2853530781219045,0.5009323705776243,0.5559609802425659,0.2406659041815731,0.3943508686635301,0.7008956167248392,0.5720281920597725,0.1860974734494469,0.04850973706660563,0.5109427815083513,0.005122006310543201,0.7008686399503402,0.3462573889255767,0.7731941720342859,0.20344396084715374,0.2075960213017364,0.11155660709491895,0.431575077655675,0.07159437498856788,0.43250311476071024,0.5910432488912437,0.3598889809597588,0.07051084697434991,0.2939871150720354,0.3291286773316432,0.4158566138699655,0.2516128135421888,0.16604707605305163,0.47717107185627533,0.5420131583264477,0.4497315832626341,0.4800036770884401,0.2515513934045128,0.47556118730139263,0.20973942420788838,0.6410248064612879,0.12499661491993115,-0.14855943042660957,0.3845704942328833
Cingulate_Mid_L,0.28921088008463264,0.48259977840989743,0.19052451262049533,0.4807531496370407,0.7649905032087368,0.3900005615777379,0.33381555975374727,-0.2150171505942,0.6178933297648624,0.6014143498549558,0.3463134473185622,0.6478768294395334,-0.01730266928232388,0.24990581153967614,0.13289614377756537,0.2725854058962328,0.3078069206007586,0.14139902296114853,0.35118635781763013,0.44747700894458553,0.1429958992567306,0.1907930695692852,0.649420871567727,0.25190852572243166,0.30172815780468976,0.13738510338889695,0.15282193416654866,0.5786788014705702,0.10855626364231086,0.36622292211425456,0.09499339394228565,0.5708706263988825,1.0,0.4200153265012714,0.05878430841533752,0.18149031517590014,0.05954736740786802,0.5765559665172373,0.32232887587168335,0.38360293049755206,0.0442193707423084,0.7137579323374548,0.6115756282103642,0.3663900066130783,0.12023803335731895,0.06819300205138944,0.11749214584794636,0.17687861124152227,0.3403865355452755,0.3846500989904771,0.39714893593509715,0.4139192609989981,0.31543351231471717,0.21169009581403211,0.48325301868491366,0.43374535454023555,0.5643191278564067,0.27040084216243104,0.4293317000468253,0.3238584573761803,0.2907736709958522,0.32193197348400104,0.32364297443184104,0.3188986351042698,0.08405801021302466,0.5566550425864295,0.4861184702675269,0.5151061363620717,0.13678871855565955,0.2080526640381352,0.20043105195554234,0.05135106510544642,0.8111540078980107,0.08399296651616857,0.6526366834728898,0.1605757905455508,0.12973392072087342,0.30253664973580113,0.3380660428449382,0.07286460224710634,0.4555107103906737,0.6177375042546979,0.4193756788087476,0.035499875230178744,0.38750024070570616,0.09593825551828107,0.5868657547434769,0.11533606964436569,0.3410072445899046,0.11784226201352037,0.4233146061597736,0.4790597010884714,0.34041965092567233,0.05645787423440521,0.658684012586427,0.4063986523707065,0.5805898898061911,0.10707378911271284,0.1622777600470194,0.0844015565962141
Frontal_Mid_2_R,-0.04619959213887737,0.2633755111291427,-0.066338645155268,0.3956721477449756,0.5169844274853603,0.17152536581657726,0.0808506017659859,-0.072048117541072,0.2108790355549324,0.33661494632931,0.04004312342305519,0.36703187985930713,0.2957664692507279,0.06757958812603428,0.0876591156459568,-0.0998922019538576,-0.2310905705288563,0.2572366383558222,-0.06064198899691132,0.33330203708769013,0.26901647873260537,0.006660412090641054,0.5917594793473602,0.45396217071520945,-0.02381816830761002,-0.05359685032985465,-0.11832833981863615,0.14340732422454283,0.08542319947034852,0.4735559834936536,-0.06651059881257963,0.34007376257885574,0.4200153265012714,1.0,-0.22724334986471553,0.037337784162394964,-0.04651703045730583,0.33485927275443583,0.6382637456122,0.3189877647171923,0.2434894399457703,0.287415494226217,0.41113600517785226,0.02781300701454867,0.6286702908168064,0.09380418628328742,0.05603493247144532,0.4497708834987336,0.0782484851044542,0.41049321107617953,0.2514393248584523,0.32585115624798316,0.21893921619516699,-0.13464382649827847,-0.15662147278998895,0.1567820279454196,0.28635156542948337,0.3455450707551367,0.43153318239558935,0.18720702200315942,0.46661053765269,-0.17532426767075066,0.4204563877272505,0.1055270921198403,0.049220358859102226,0.2783690666065642,0.41304428365297463,0.4168556790540615,0.5007244519824071,-0.14586650501307608,0.16495686922039435,0.08074679950134867,0.5501840811181412,0.24496770428255477,0.43336966631989116,0.20002362505593532,0.3315659542272922,0.3023837709156741,0.12171986401185987,0.20265122831461177,0.538572659942718,0.3481308212873107,-0.17005572794072865,0.0038939428487293213,0.20966184799414694,0.47219327514228115,0.19372828060390393,0.18207550449514726,0.07076388388108806,0.16744613592495602,0.5308673027615112,0.47410305010303355,0.15124990230854526,0.07567718767378363,0.1924456645109209,0.17336623360467268,0.4068894808586133,-0.1391493479931145,0.35727770055349595,-0.06631744996562841
Parietal_Sup_L,-0.18867583716410743,0.11959073139781312,0.8891854118738257,0.10107794619584928,-0.10225764734255802,0.4100420198571806,-0.34979174568462,0.11526858786981316,-0.14475297831629924,-0.06183500288088074,-0.22387621378435354,-0.04304538108416514,0.02933079778632721,0.7078094944725776,-0.537754269871616,0.5503411650058856,0.7989177449706983,-0.09284923006916225,0.694671462338252,0.23136866599773298,0.11831883316568272,0.02096883807415006,-0.033930849054456994,-0.07021108369476037,-0.2950320885478133,0.09939333744479457,0.010449326051082255,0.12445553023589646,0.6396136058045436,-0.44133858184114205,-0.2229809778217634,0.08568827435459402,0.05878430841533752,-0.22724334986471553,1.0,0.6088525608274286,0.041970388585494935,0.386587582304806,0.011829084363112446,-0.08605445700426399,0.5490352701462875,0.4188744221258144,0.26373230650491186,0.7333246872452016,0.14287591918514372,-0.20915808433718017,-0.4699766696636656,-0.2000134726079826,-0.33498008598769513,0.040922106232176486,-0.14086964128096968,-0.20566594664120033,-0.14469070920310956,0.16132559707267535,0.16865330871155856,0.3968671684146961,0.14019875814186356,0.06381985729190194,0.057860695093106464,-0.22084560906077713,-0.13842861905424494,0.8124758623906033,-0.31463199949604503,-0.09970885241333,0.4051306437344182,0.24192690632798813,-0.1808776499299112,0.3040964804411922,-0.2983272192836355,0.007116338551989869,-0.1693946389151396,-0.046266183400685015,0.278348507218783,-0.22596226688817697,0.10123214717966095,-0.2166761027932823,-0.2652946588497814,-0.5922174216908982,0.7578002316038107,-0.18942757024964282,0.015919870650272352,-0.19872784614871364,-0.08859390209850562,0.6186302294633175,0.055691721388490094,-0.28152204324268326,0.08221695078970243,-0.13891520273788657,-0.29382511697309566,0.04813139713399088,0.3868675988326606,0.017320869004358752,-0.23407183250843272,-0.16812976345722952,0.37406282375900807,-0.0018243735439007992,-0.04404442942340254,0.07900915647711501,0.08561592057539985,0.12305901160046943
Thal_PuA_R,-0.5032587378460913,0.2689790727470867,0.7131205954358255,0.20684532155001037,-0.055093901886134194,0.5193505131630155,-0.1484859763289425,-0.014524411793306744,-0.06580798036866417,-0.11850983114334025,-0.19259460122338037,-0.08409012328706113,0.4067102155015312,0.7755074934119697,-0.7704272706836408,0.45199709173205765,0.7601158813205315,0.2247192482752316,0.5708325776268461,0.3232157428934119,0.1905725099460524,-0.253097637800793,0.16216742902411083,0.24533579843112388,-0.6053806449899796,-0.33222798257454,-0.405832477585862,0.1407638025407506,0.7138496743984115,-0.29199770894505434,-0.6580182539734942,0.13467188470837146,0.18149031517590014,0.037337784162394964,0.6088525608274286,1.0,-0.29642365930376746,0.7421057584324019,0.3240515820922311,-0.18427044533058867,0.5545738365495235,0.19252133837793126,0.5950946208250913,0.6583991983409065,0.36295220738040174,-0.5499660952706803,-0.6572697793273797,-0.21780884762345087,-0.35565087505646864,0.126822865635649,-0.18552899460160846,-0.11459621871279231,-0.3707776286213118,-0.22302050398824008,-0.09907700895707916,0.5052254530503035,0.1187676582662935,0.1450476451197664,0.42695463991011556,-0.4213082463943179,-0.06967842210842544,0.6619963487260496,-0.40046353533156354,-0.2510875510040265,0.3107812169691446,0.28089044901073235,-0.12265875373912564,0.5616943941702316,0.10928141033050022,-0.3859413232472369,-0.18510432024009607,-0.3923073209804552,0.4053963522353943,-0.19426440109967844,0.12973285472981147,-0.29015585851798115,-0.3335751430624625,-0.4163065975107222,0.6931325043856237,0.04215712435906462,-0.09889447118065212,-0.18183659348210593,-0.33665820629846044,0.8788826946240346,0.27917041608869747,-0.2727628929305911,0.0988396308909876,-0.07464453316721144,-0.1445161848561405,0.023830661700062396,0.46317176650113623,0.3964729943064665,-0.32591573851475086,-0.438937745099985,0.13945254407570565,0.0610859421510252,0.04906734148316582,-0.28104421962849546,0.22199209277763784,-0.023428483611548055
OFCmed_R,0.5790320898633416,0.05239083906871187,0.036604759405692654,0.3358496474151845,0.16798312610844954,0.02100255642652256,0.12472121131729622,0.06952753354738195,0.30634733349264265,0.37084102461694446,-0.15527596922439169,0.1853023509159844,-0.3879275461924933,-0.24146098128787033,0.24146207461556984,-0.2721425885561307,-0.13252662271455903,-0.15429645216014226,-0.1462109013555189,0.3349834440526637,-0.11549769892647456,0.25136678874118984,-0.10383726853057552,-0.0012586890251866125,0.3473855410386217,0.2724313898202338,0.8727632993697823,0.3897449450117624,-0.2045046764567107,0.07595976825522616,0.5335230261564206,-0.04349563932706749,0.05954736740786802,-0.04651703045730583,0.041970388585494935,-0.29642365930376746,1.0,-0.2438635744447607,-0.32562243420891895,-0.08518172278765257,-0.09681832409321663,0.09480665154677415,-0.07402535227226638,-0.14740101779761433,-0.1417385487658348,0.18397683967546466,0.32308604613153324,0.02304681432225377,0.13399455853149456,0.07539248899812982,0.28013221561674634,0.049959641751163124,0.24206902010427653,0.5631973311813367,0.33222002833264197,0.2568675209506249,0.01918622210878598,-0.1809241827061908,0.0965381933484329,0.5223903562434228,0.026532049650784234,-0.1396381407725896,0.44795139929447075,0.047684708982884315,0.20131859037649344,-0.10626891383298136,0.28707104990090326,0.00021698278282732434,-0.09335329495249299,0.4162264343210747,-0.17963523536905418,0.6103608115339175,-0.11562557840608408,-0.2699528919899039,0.08242272882209144,0.30695306421019275,0.4519470858664211,0.27963854019938794,-0.16374118736008092,-0.26163904704752616,0.01727697787206712,0.31800101575706985,0.29527959688589134,-0.29281719112357874,0.12527564221180185,0.05035814994115329,0.2908886560808919,0.045812081381268306,0.04231656398466828,-0.55987902194563,-0.3066450050437394,0.017523389474637677,0.4573759108319701,0.057753406843217524,0.05740234525684683,0.11647833052751727,-0.008074567698638015,0.8511711219773438,0.2394714778198663,-0.30827832501733204
Calcarine_R,-0.18499969353187692,0.5246635506032221,0.5489415576621224,0.37169402161284526,0.4481999700269522,0.6043620311525418,0.040565440936788044,-0.08442604107505033,0.22275338562595917,0.25535797074995104,0.04928103196840588,0.3941758788595058,0.49355987363466125,0.761820854005722,-0.4252068650517864,0.5104740383149824,0.6272460945737004,0.4268406531376259,0.5319420636639037,0.5150732919109787,0.3722568855002855,-0.1690269063524322,0.4380839166340378,0.4322640869595865,-0.2593502812333363,0.06257313896376494,-0.23013973178704172,0.3387185509770437,0.6773837713852018,0.039859056517898325,-0.33761546080180865,0.6016352240327181,0.5765559665172373,0.33485927275443583,0.386587582304806,0.7421057584324019,-0.2438635744447607,1.0,0.6004435046158899,0.14913134126302566,0.48863753840489305,0.505283515813071,0.7637055883131169,0.7076893527255331,0.4626747427099149,-0.2767504660111169,-0.47182946403001974,0.17151175883335804,0.027971259509843326,0.42234039057404194,0.18305355693114794,0.31594298566782053,0.044214817888200864,-0.12476058512101607,0.20988810867354055,0.49245243372440206,0.43339482046798855,0.5369602179212021,0.5882790090028551,-0.16887948497056648,0.3442713709304749,0.5768306414228869,0.004201621286439143,0.15669032277851216,0.2947594587888272,0.41817491944329027,0.2800292457353086,0.8113872839824959,0.3011541979601542,-0.09070706455410343,0.18501763171891014,-0.14798311353022664,0.7695440294228911,0.12117881800345641,0.5296181351777723,-0.0010768017084306074,-0.1355024953812817,-0.20315750870593807,0.7385087100166552,0.23082903730031643,0.2977983909771554,0.28003400654423033,0.03288758536457078,0.6376016996056821,0.46658742208172704,0.05423222259954736,0.34016119483472396,0.10902865038477112,0.062372127266898746,0.3091038754503139,0.6026869827504512,0.6677556221971656,0.06700588746959481,-0.16101032989252517,0.41777669651325916,0.18302412295174245,0.4724124132430873,-0.11725711034391291,0.14780373602812835,0.0984537821822206
