,Fusiform_R,Cerebellum_4_5_L,Insula_L,Vermis_10,Pallidum_R,Thal_PuM_L,Amygdala_L,Rolandic_Oper_R,Cuneus_L,Rolandic_Oper_L,Vermis_4_5,SN_pc_L,N_Acc_L,OFCpost_R,Thal_VA_R,ACC_pre_L,Temporal_Mid_R,Thal_PuA_L,Cerebellum_9_L,SupraMarginal_R,Thal_MDm_R,SN_pr_L,Thal_MDl_R,ACC_sup_L,Thal_IL_L,Postcentral_R,ParaHippocampal_R,Cerebellum_6_R,Calcarine_R,Putamen_L,Cerebellum_6_L,Frontal_Inf_Oper_L,Temporal_Mid_L,Thal_LP_L,Frontal_Mid_2_L,Vermis_8,Thal_VA_L,Cingulate_Post_R,Cerebellum_Crus2_L,Frontal_Med_Orb_R,Rectus_R,Occipital_Sup_R,Cerebellum_3_R,VTA_L,Hippocampus_L,Fusiform_L,Vermis_9,N_Acc_R,Rectus_L,Occipital_Sup_L,Cerebellum_3_L,Frontal_Inf_Orb_2_L,Thal_LGN_R,Vermis_3,ACC_sub_L,Thal_PuL_L,Caudate_R,Pallidum_L,ACC_sup_R,Precuneus_L,Temporal_Sup_R,Frontal_Inf_Orb_2_R,Temporal_Sup_L,Cerebellum_10_R,Cerebellum_Crus1_L,Occipital_Inf_R,Parietal_Sup_L,Thal_IL_R,Frontal_Sup_Medial_L,Temporal_Pole_Mid_R,Olfactory_R,Postcentral_L,Cingulate_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_R,Cerebellum_8_L,Vermis_7,Cerebellum_Crus1_R,OFCmed_R,Lingual_L,Thal_PuM_R,Thal_PuI_L,Angular_R,Temporal_Pole_Sup_L,Cerebellum_8_R,Cingulate_Mid_L,Thal_AV_L,Occipital_Inf_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Thal_LP_R,Cuneus_R,Thal_MDl_L,Thal_VPL_R,Temporal_Pole_Sup_R
Thal_IL_L,0.5749098455757463,0.6347103695635644,0.6364836560805616,0.429131708284843,0.19734309732754135,0.5898207413101517,0.3718757914860197,0.455779706602536,0.3193303735086473,0.6268382474511451,0.5832228118853802,0.09597808893757964,0.1729938920419345,-0.018338283114254218,0.3305882572799746,0.1620283912776312,0.48414439275501875,0.3829612075408884,0.4280039320206159,0.3053301102359328,0.7058933605638125,0.061898546759641994,0.7274008399271811,0.6458469562137664,1.0,0.26148568383780973,0.2496174122132275,0.4881343175790717,0.6267665983403731,0.3674710893886521,0.5500185857901158,0.3337408789541398,0.3538106107647647,0.21107101538544357,0.34186702269326424,0.20210239402626204,0.08915006029197878,0.6752959965813531,0.24785043776625507,0.022802369285661043,-0.03348652615497509,0.24019459507991817,0.40930615173708673,0.1849499017478416,0.772425851481798,0.5879631323531878,0.24096633001765813,0.2845424590240251,-0.01797067489452382,0.16451342886435877,0.5191603566386981,0.3942893431498114,0.6411372303046233,0.3128938691791706,-0.057183644353702635,0.3686513330818022,0.7351887549815478,0.15892378679501992,0.5348215358604488,0.3228960430033801,0.4549297180626236,0.3230979740312821,0.4760749187707272,0.37386329028542764,0.25812849884653527,0.2858043856511397,0.05347511745887873,0.7629209178988191,0.43950796611099746,0.14218977684958964,0.2699247571923595,0.24014293671492867,0.5780751879601191,0.41310311218629925,0.43215511695878717,0.19451019475272807,0.398608125425909,0.33225234690096045,-0.038265070623132336,0.6424435054046735,0.08321669159708805,0.3952893097547292,0.25800076943851513,0.15873267327856713,0.2549078563782479,0.535944217571502,0.13960457173142884,0.15523987828910454,0.2645033461328521,0.5064869423134073,0.16311638993910826,0.2918007242900092,0.8527994099033969,0.6931980310079083,0.30549048055144756
Postcentral_R,0.2461350775698622,0.10915020227153284,0.20666607573561885,0.03304481641149269,0.0116970924091666,0.2519587733647737,0.3195290257058833,0.018908339616587055,0.4853927591965441,0.11363880534451327,-0.02551693381933926,-0.35270218552149946,-0.16726336921489118,-0.07516053566163627,-0.23434537630227067,-0.16653786138152435,0.4642922375532459,0.534344736858904,-0.02754554720918598,0.9351187575547107,0.4556972209979591,-0.3166811862614005,0.16236405151308494,0.18999782080446495,0.26148568383780973,1.0,-0.10406618168795508,0.14470824615619562,0.4626747427099149,0.454836547845363,0.23326419928120193,-0.25705691522222057,0.04386584829569848,0.5442947287509928,-0.21940206697996012,0.20414169887360295,-0.5107464508707621,0.10337342128094151,0.2190866213974577,-0.21525940663621423,-0.1856514641483371,0.6690456962054843,-0.018561218203886693,0.013918995603762014,0.27405440515234664,0.31313819532733955,-0.07123181843695253,0.263075298823817,-0.032754684157563003,0.2768933794213398,0.17017630915827572,-0.08933415163122074,0.29082038203078014,-0.11828223580107157,-0.09832901364504956,0.20426826881596208,0.320972422418987,-0.22087985688670259,-0.030324750755424974,0.512757570194994,0.5449205669622224,0.07477511853196185,0.002546457642203505,-0.014232666273604158,0.14568236557853526,0.33506381631716137,0.14287591918514372,0.04436081562030612,-0.1415644653386583,0.05709078010060019,0.1545361084686965,-0.011877029435817393,0.4609970693881449,0.6286702908168064,0.589569352203179,0.026211796512861266,0.22178277623829742,0.13589103526196653,-0.1417385487658348,0.297520711418502,-0.37180339746667,0.4308779071574432,0.8323423429009803,0.0702363442667256,-0.09957078956564692,0.12023803335731895,-0.09512416647077654,0.09929499062782855,0.4942504244685997,0.7342688015111402,0.012622173739785853,0.519182759168862,0.3709363930001889,0.44189151245017183,0.13003467151869483
ParaHippocampal_R,0.4800036770884401,0.40181663887916097,0.23376430381884522,0.25334576238360845,0.6518326705259734,0.0328558429290657,0.2508040271476544,0.5863039474247265,-0.14938995406279149,0.23102245305669616,0.28325285930903166,0.5411130421100545,0.14758104023798307,0.6733044536049088,0.531791683580768,0.5023906988197392,0.22173904018953292,-0.3562225658843798,0.3517860649129099,-0.10297171227159076,-0.17174564550584212,0.6667671429387231,0.049329218572245155,0.1769290184868827,0.2496174122132275,-0.10406618168795508,1.0,0.12081406561598919,0.06700588746959481,0.33939802532846675,0.1174603393209096,0.2595499197744925,0.012219888150172366,-0.2850177083721694,0.06291984042088065,0.03340887010740786,0.5856281669395718,0.524936576500115,-0.26215186100160504,0.3233205877821997,0.6043962851610818,-0.17444084133009652,0.649476035215516,-0.2523718400002795,0.33429351376197414,0.18617193368955193,0.432954793115019,0.3055259218283196,0.5108277971045956,-0.26915151785122193,0.4886976735835438,0.39246167138283644,0.3079017884616966,0.43956619018728665,0.5949364691422795,0.13985134746491318,0.4354442948547466,0.49128357175441995,0.341132286378903,-0.03581833199234415,0.38741540897809285,0.7248153287923115,0.14417151719246205,0.2820420154305244,-0.10348241572691626,-0.2872514725283717,-0.23407183250843272,0.3199741416995259,0.28038360904477583,0.5395645254225276,0.7141509414807106,-0.2003964067265904,0.23790693652126085,0.15124990230854526,0.06523658517714441,0.1405170775161871,0.054431698926529874,-0.11444114763019486,0.4573759108319701,0.09196037519475043,0.5125123060874708,-0.3332181887150922,-0.17161216180760888,0.5567136580819056,0.11350224016899932,0.34041965092567233,0.13067485850498445,-0.2253686519457311,-0.12386658076591853,0.07214340621219847,0.23844653397425725,-0.10521109853904535,0.08086167484999228,-0.15119374776774527,0.4690890768338099
Cerebellum_6_R,0.5123338790518716,0.5534351236399918,0.4133553600988267,0.4698078043935203,0.1828078413154498,0.337956944143655,0.3879198910644674,0.3780992077104591,0.10738069204750338,0.4391875106010879,0.43086510232772307,0.2465807690713237,0.14772784830088262,-0.2359682242007104,0.055492532621597014,-0.1484147936323517,0.4991647260023281,0.12474660119535244,0.7907801165263489,0.10623289316616977,0.381575216247885,0.14524318629768146,0.3408012437954308,0.3936356020187494,0.4881343175790717,0.14470824615619562,0.12081406561598919,1.0,0.5214147159995928,0.24511997761399848,0.8302319340169265,0.37145892371643846,0.2055325201870003,0.015245299038632733,0.4139519701240641,0.7666785348641876,0.04158489407726531,0.43208754610150507,0.6422117282085419,-0.19284722563864784,-0.215540045714827,-0.013448330060201578,0.4024398581569505,0.4653874320672282,0.37104472968578056,0.5513566817959576,0.48502656364917396,0.24625061086247796,-0.1012047283718838,-0.03819075921378371,0.24400025924775096,0.25838037858223684,0.23713525322329937,0.027793879604443295,-0.27706863842296753,0.2791450739855501,0.32147122558667296,0.03976895943148777,0.2875989697577178,0.0081556231903134,0.3700972806709376,0.12907149605651477,0.2582241096554058,0.7459823603734115,0.698842006534767,0.6968074167796806,-0.21067074026958907,0.4054000135540631,0.24095124511356353,0.06580255945801418,0.03598271123299892,-0.0036649294155894556,0.39623522052202603,0.47294812611359915,0.4189339654876061,0.7195517030897973,0.7272214049572531,0.8267761766153254,-0.17351716839708006,0.6887935404923095,0.06381872529616181,0.29581681515169256,0.008982671723005249,-0.009113418983175579,0.8859230356201819,0.3776771703074896,-0.050758803024747015,0.3227499736622372,0.3884049982996188,0.4342514501900749,-0.007308515979201104,0.05647213624262417,0.28845871873582535,0.26559539620610845,0.2506856211084942
Calcarine_R,0.6016352240327181,0.5296181351777723,0.5150732919109787,0.46658742208172704,0.15669032277851216,0.5722862133318747,0.4010906959870896,0.28003400654423033,0.6730971891749133,0.5001314180921824,0.43339482046798855,0.040565440936788044,0.18302412295174245,-0.11725711034391291,-0.2519713273237343,-0.09070706455410343,0.5369602179212021,0.7060301388131814,0.3617154870942577,0.572149361267071,0.836947978477895,-0.2004685133515814,0.6462817037534687,0.4380839166340378,0.6267665983403731,0.4626747427099149,0.06700588746959481,0.5214147159995928,1.0,0.05423222259954736,0.6677556221971656,0.3387185509770437,0.49245243372440206,0.628418665620244,0.41817491944329027,0.3011541979601542,-0.24204912452051228,0.4481999700269522,0.3296389798216901,-0.12476058512101607,-0.23013973178704172,0.6773837713852018,0.18305355693114794,0.338135210433086,0.5090132295742367,0.5605214081432734,0.039859056517898325,0.12117881800345641,-0.2329374259767506,0.6031192171233197,0.2822545676408702,0.12825574300207285,0.5612481863764827,0.20177905664544055,-0.33761546080180865,0.2069164366688986,0.5558841962178362,-0.16887948497056648,0.25535797074995104,0.7385087100166552,0.3442713709304749,0.06133525541606087,0.6488030476002756,0.31594298566782053,0.32255504049659295,0.49355987363466125,0.386587582304806,0.5246635506032221,0.41777669651325916,0.06257313896376494,0.044214817888200864,0.5768306414228869,0.7695440294228911,0.33485927275443583,0.38744356961306625,0.12915596822243194,0.4322640869595865,0.4268406531376259,-0.2438635744447607,0.8113872839824959,-0.4252068650517864,0.5021855987176161,0.6180515865983489,-0.02087054600265903,0.19378447761141296,0.5765559665172373,-0.08442604107505033,0.14780373602812835,0.6026869827504512,0.6004435046158899,-0.16101032989252517,0.761820854005722,0.5469897935250956,0.8136077115219237,0.195279845808815
Putamen_L,0.3291286773316432,0.3246397020615233,0.3256167849558521,-0.023473757575799687,0.41313292983423483,0.27845360094558724,0.44003204611154256,0.13918022512765293,-0.06324684819611878,0.20686256697363334,0.1793463367402778,-0.01662139890786527,-0.2877862700746199,0.10601926683009935,0.3282048510313135,0.13242431351543854,0.6229781014367345,0.03859947301383689,0.23891003641484876,0.27919505721912014,0.04956839248079174,0.22462647680607364,-0.08943932064298002,0.31805599081584807,0.3674710893886521,0.454836547845363,0.33939802532846675,0.24511997761399848,0.05423222259954736,1.0,0.13748161748795182,-0.2367882999910555,-0.3659173562845367,0.04918693002144697,-0.20886947275142853,0.14689255204929796,-0.10052083174988578,0.3786458840621656,-0.08139814335860603,0.007695590226819604,0.08739233207919436,-0.00391278731294257,0.3724976825269911,-0.07480403137059846,0.43325166762478495,0.14811246770990513,0.2260775007997083,0.7087148351522103,0.19231858045990546,-0.3051680303345515,0.3359664147416467,0.09151344155662144,0.17931376125673612,0.177787160527947,0.32437569196912125,0.3567263897770572,0.46776314769146615,0.09599146308563007,0.15292282508193794,-0.01628736390121036,0.7207165033617878,0.5651582349650336,-0.29847759440690125,0.1928984103800967,-0.04038313196137584,0.21300652721971053,-0.28152204324268326,0.0132638078718724,-0.07843843509157432,0.43215890561261705,0.4704119817983278,-0.4110557519918092,0.24018343228894753,0.47219327514228115,0.4493089057300766,0.12645609534550306,0.1084794753694492,0.15067327835595637,0.05035814994115329,0.05322265036938061,0.4273079170217606,0.21418088481488745,0.18119582621479138,0.06650140371999455,0.20453302679732346,0.09593825551828107,0.06025890092273326,-0.027925894765034483,0.09773069406865614,0.6016881008136676,0.33986076272953597,-0.09754659031422817,0.32950893547764415,-0.00915577219505874,0.5685318276423759
Cerebellum_6_L,0.4497315832626341,0.6375646308532273,0.5649946219208836,0.6155789033018475,0.05059660786436753,0.43464695581138085,0.43883897860216264,0.3174899823684538,0.25852046811518314,0.5569951447520519,0.410325335156712,0.3260180139386974,0.31204818721848715,-0.11765538019756008,-0.13480855814969714,-0.14414770006273128,0.3133178611058535,0.30126114435528567,0.6970776731241497,0.244691102898885,0.5382531795891885,0.11485865822918037,0.46281763749157423,0.3676528248811395,0.5500185857901158,0.23326419928120193,0.1174603393209096,0.8302319340169265,0.6677556221971656,0.13748161748795182,1.0,0.5296275965046277,0.525480904355097,0.18148466148811038,0.4057630671344432,0.712071492142049,0.07433572732475603,0.4176756434004224,0.6825045756932054,0.024643094167292955,-0.06944316638130336,0.1303110017692372,0.33398953818890637,0.29631785429189356,0.5296469435232141,0.759112218520708,0.43149686365946194,0.0025877160583371796,0.04834932575876968,0.21676094928645076,0.3989401129492448,0.37029608571995304,0.38793612457915544,0.06723251328020097,-0.2971181549144365,0.27006481743231703,0.27424092000600964,0.11798257563082933,0.31438796900585136,0.1836224865432588,0.21303498949031896,0.01218976724698582,0.5557213982764344,0.5927743634917232,0.808694322129223,0.5809571115538747,0.017320869004358752,0.45562513357820944,0.2709691585405581,-0.08932964028639362,-0.08157799754186086,0.1346229224692794,0.4296742459199995,0.47410305010303355,0.40543136243301686,0.7070096123836537,0.7362326304705273,0.6909119343357221,0.017523389474637677,0.8474106800898149,-0.15013745514189752,0.2714397802851561,0.16642581877000046,0.19000428618897236,0.6872312218672058,0.4790597010884714,-0.11015661454086464,0.6064644357573223,0.38731685833886614,0.33364973710678286,-0.24681400823346047,0.2053416036112864,0.2967796663014411,0.4400608198502582,0.016921307702172875
Frontal_Inf_Oper_L,0.3493701429814148,0.5525147679303082,0.5260120147928108,0.3753430411471525,0.13018159501811818,0.2461715250815085,-0.033560425435566,0.6169434719624729,0.03972780918320287,0.7638855217523082,0.5265478603576637,0.3574119589484832,0.6748197986443625,0.23524961392061589,0.1719574570316205,0.1722807904040675,-0.12105605511807419,-0.11860082390377755,0.48570773460317207,-0.12775201869941014,0.2107684688276163,0.2516270442555038,0.5496432267765595,0.337370529629362,0.3337408789541398,-0.25705691522222057,0.2595499197744925,0.37145892371643846,0.3387185509770437,-0.2367882999910555,0.5296275965046277,1.0,0.7343599238936883,-0.20898334732156584,0.5954259872991718,0.2774212002924376,0.5857064725262985,0.5097948301008736,0.30074471529919733,0.2726824602301443,0.322223585930571,-0.11695967775536152,0.3211268592573666,0.08551318309666368,0.3780676570166474,0.5673814983380552,0.37242761252243844,-0.38804260060120327,0.24004290679621715,0.21699845376488644,0.38820836080199467,0.6246728641650767,0.1880219867940696,0.28178363514650717,0.06964130503827473,0.19028944080436136,0.06238558602032799,0.562378401630908,0.6071999312758063,0.06351245032569185,-0.11445281910146632,0.06092717648741661,0.778166813539008,0.5284575710289626,0.4124671958008783,-0.0768705392301289,0.12445553023589646,0.5133623902934205,0.5682152031655198,-0.04758312429880549,0.04399546309727291,0.3445083154059217,0.3641265864603341,0.14340732422454283,0.1397506259654304,0.3969734583439702,0.34242644657887017,0.20526458896629976,0.3897449450117624,0.5625049077519917,0.12620796859332037,-0.1418858880193629,-0.18442816041631763,0.4633131429862664,0.3348752664284995,0.5786788014705702,-0.051239050060901896,0.40205402469644674,0.1999992512775345,-0.14523511720543705,-0.03204762745661286,0.04547031423526135,0.18144513327889217,0.24202677377687343,-0.07833147560500874
Temporal_Mid_L,0.22263389896939514,0.4840527151778929,0.37991912449423404,0.3475504190630867,-0.1583313807272154,0.31956454053631733,-0.052717947579513175,0.27759965748295007,0.4902167165957186,0.5751685533997846,0.4951120801227276,0.08978405300455214,0.6806921119088446,0.09184074838922865,-0.05814433649229841,-0.10528674968707512,-0.2367406864856553,0.24969232484541434,0.2659009811719857,0.20576176289365747,0.4811438686394847,-0.1454822382843066,0.6923765039924813,0.1386760099850876,0.3538106107647647,0.04386584829569848,0.012219888150172366,0.2055325201870003,0.49245243372440206,-0.3659173562845367,0.525480904355097,0.7343599238936883,1.0,0.07621204828944174,0.47981714094902383,0.2421659334916051,0.2518926688781557,0.2595722943453735,0.4240790200001339,0.0922834435703455,0.1085241262159002,0.27694256363092146,0.04428707458734146,0.14854017944422956,0.3501457160971529,0.750406310806634,0.19191329403659346,-0.5994210722175904,0.05898083482864032,0.6117417330101912,0.40364550863507975,0.4467289505907986,0.2974067791517322,0.14941650573969473,-0.22676139438085777,0.03763262046135275,-0.006886518504238465,0.4123705648641081,0.3303174274087574,0.37415001543108034,-0.30345025594347647,-0.30354852694666773,0.8556515290383871,0.20886564210147573,0.48393721711857446,-0.016782293562348713,0.3968671684146961,0.5985969155894978,0.41720121056558074,-0.24996699869112693,-0.15797201459868515,0.5010143259053782,0.33967248379700926,0.1567820279454196,0.18554108032130298,0.3016291952817801,0.3124388280809194,0.0720198698642875,0.2568675209506249,0.7073183566288285,-0.28937390317008194,0.1588672539364468,0.20631909943352464,0.4692942258480201,0.07849653168526952,0.43374535454023555,0.06339454664662075,0.5365823644534357,0.3651929637789233,-0.1380589503330062,-0.21547686437987618,0.400073471534887,0.328434166799702,0.5453199539603932,-0.38403717747010035
Thal_LP_L,0.14187566153895523,0.025831984699288983,0.32188096450613546,0.08988833043158233,-0.08614844939176336,0.4356000781455493,0.5054442793211877,-0.27764329050116177,0.5708337092033162,0.05070626251552056,-0.035433154184526645,-0.29883326474821736,-0.25948305225145557,-0.2431693122994387,-0.6635983333187614,-0.30236546099735767,0.4051511909625073,0.9096279932912193,-0.1947400990355876,0.5649194644830106,0.6900351093451657,-0.48818610205993646,0.22237753091200352,0.2613821467607001,0.21107101538544357,0.5442947287509928,-0.2850177083721694,0.015245299038632733,0.628418665620244,0.04918693002144697,0.18148466148811038,-0.20898334732156584,0.07621204828944174,1.0,0.1552954058630402,-0.0531360617601141,-0.7138625881861841,-0.04332543317200217,0.03179545870822899,-0.15519758408464965,-0.39756141941662587,0.7418490782219145,-0.21261524719746006,0.10390717753114022,0.26397072171942654,0.0750016713867973,-0.38879365276589567,0.15101227539721557,-0.27351246891195274,0.6480681926929286,-0.031045429455976953,-0.16550988822809098,0.361627647583933,-0.13790926987308377,-0.5054897942946286,0.14471344131712777,0.31010570253168246,-0.61174905366649,-0.16370084071461447,0.7501176934537055,0.23885888693385193,-0.07194996077988912,0.28931487306927245,-0.24468047415621647,-0.06601239720599064,0.39034904351935057,0.5809384964200205,-0.039471293847836306,0.05948859236595551,-0.07320860158724062,-0.20246657942091095,0.5508000742321023,0.46379515511591834,0.15270536775728988,0.1981698330862453,-0.33294295482566444,0.08512618282891482,0.11904059019094357,-0.3573379840144511,0.317220540236229,-0.6706335633652378,0.5399193493913794,0.6985705119588678,-0.4866255947456792,-0.22997667228163074,0.11962247295422192,-0.1875632695461489,0.03324866070136768,0.49424816187397014,0.5695071825678975,-0.3194073987343393,0.7228456197563095,0.24470942143528887,0.65845166239031,0.06010367825927924
Frontal_Mid_2_L,0.3943508686635301,0.5271052374307765,0.395286256312537,0.2587187685567697,0.029874842803056204,0.3524247418844956,0.17138932353196787,0.33381909154770467,0.1944134842289727,0.5755461839494393,0.566409655380108,0.16894343684566124,0.5002310471669855,-0.17831584561516595,0.030198669088906917,-0.21892277249059902,0.05861935794051706,0.16214936595249194,0.5445219807380768,-0.1980980242500731,0.3607740227048636,0.011880716525325869,0.5612051080542292,0.6025660727663749,0.34186702269326424,-0.21940206697996012,0.06291984042088065,0.4139519701240641,0.41817491944329027,-0.20886947275142853,0.4057630671344432,0.5954259872991718,0.47981714094902383,0.1552954058630402,1.0,0.21658746075956134,0.16825171576261932,0.4885083917668848,0.1272716719307987,-0.14289388910192583,-0.20561973942452497,-0.050086591229879025,0.2150593271863884,0.33539465670798296,0.2811424723928399,0.44412072915300477,0.3874573034900881,-0.15051745779330303,-0.2015560101469195,0.379534745779955,0.18004150202519337,0.43360636038866107,0.19068361714375084,0.2614177133091293,-0.33203651785521376,0.22120970645948348,0.2745756927197166,0.2234331681668475,0.4416185101705123,0.26829179209483184,-0.07962938140305906,0.0034198116693301126,0.6170956731193666,0.38631751809430753,0.2195195308907305,0.1251797774905919,0.24192690632798813,0.45072103796812746,0.6437912762443758,-0.12907601212985453,-0.0908302118458298,0.5882254641680905,0.5525172721945295,0.2783690666065642,0.33144826370530195,0.2566984677526861,0.21485158028848025,0.15341637810795053,-0.10626891383298136,0.5118947613455361,0.007988959256782517,0.13422901912229315,-0.17385167748823457,-0.1372970339776501,0.3749751986532579,0.5566550425864295,0.06205886799763592,0.21514163519735482,0.5575387127369004,0.11425946539041844,-0.04822776845851948,0.18750509009780633,0.28117652978181534,0.3684974273486839,-0.07304017970357897
Vermis_8,0.1860974734494469,0.30390822409540064,0.18315029216324513,0.19634848786774278,0.03106807569342955,0.1450556240607472,0.31512134578328177,0.2084112630726944,0.07985069576283994,0.20447991455655828,0.16270815012469908,0.1730053192093571,0.20890028745523395,-0.23237188352885235,-0.09326372964471344,-0.29864671586295866,0.16059418193693972,0.0025709136908767033,0.6249526489526369,0.1442157425657291,0.23984683802550225,0.058846141833497456,0.20379983084034783,0.1316208053520024,0.20210239402626204,0.20414169887360295,0.03340887010740786,0.7666785348641876,0.3011541979601542,0.14689255204929796,0.712071492142049,0.2774212002924376,0.2421659334916051,-0.0531360617601141,0.21658746075956134,1.0,0.05247571756215348,0.11767581357177297,0.7417064778076857,-0.259907053816036,-0.2213981527068765,-0.0674371878611729,0.18820069073312262,0.3873575155796331,0.21444489329010172,0.5338670671117709,0.483775816992414,-0.014698239815612354,-0.028757225648560463,-0.10886697407575348,0.14888910454785503,0.1907595653761903,0.02695160022082998,-0.2558469342656815,-0.3243202806792878,0.15909544896740813,0.0339758883157802,0.08155466449336239,0.040127947942615885,-0.1113740001874216,0.09379578504380526,-0.14968132530158276,0.1244749325160351,0.6548431555177019,0.8109009289111583,0.567687879151462,-0.2983272192836355,0.23301592831679738,-0.013637467756258423,-0.14638189313554606,-0.1355238893704931,-0.19082454380932073,0.12699611210613132,0.5007244519824071,0.38985642132121734,0.805442659044701,0.6842952458041937,0.6684896455441407,-0.09335329495249299,0.5110774266556649,-0.0730597688573745,0.1603841540244851,-0.006607112992830489,0.09911679094814288,0.7882778806829166,0.13678871855565955,-0.13463206277708284,0.45421776584241164,0.3346147515569726,0.2335421897158028,-0.1589161678283482,-0.05921263611105908,0.02834947109185619,0.09523419631436666,-0.062029063760449366
Thal_VA_L,0.06491836654514097,0.278801124364102,-0.0034432039766106705,0.24309136168447146,0.30276587257399634,-0.18725573577514776,-0.2757297777270498,0.5843231268415209,-0.42838996056372725,0.27197916023232294,0.2543910556724792,0.6123995746873653,0.49302241449647805,0.41896463154807334,0.6233691122409065,0.5451193547224071,-0.38372852808641333,-0.7381534658244682,0.28219450817034974,-0.4609523781175428,-0.409390857873573,0.6510720473630429,0.0879045021378421,0.11301249626352315,0.08915006029197878,-0.5107464508707621,0.5856281669395718,0.04158489407726531,-0.24204912452051228,-0.10052083174988578,0.07433572732475603,0.5857064725262985,0.2518926688781557,-0.7138625881861841,0.16825171576261932,0.05247571756215348,1.0,0.42129584611192833,0.013784039755142367,0.4378814413258596,0.595701320242384,-0.5523493136882893,0.382028246772073,-0.15386413188060274,0.06395787690545464,0.1494882831415813,0.4339463989704521,-0.16635827338277243,0.4274780036167122,-0.4256680150945146,0.3160068265600528,0.38918837026546294,0.07644043568628474,0.3838086553971273,0.5659818901176116,0.07648940578506916,0.08409967948344978,0.7785885258462866,0.4153529587047168,-0.44856297928528094,-0.20392878022774769,0.2942841834613073,0.18662506188265326,0.3215251083928943,0.1503346713539767,-0.5103682751380761,-0.3403467439312211,0.3390663948547145,0.33072713117997454,0.09058904184121998,0.37984080188939545,-0.24963458725372015,-0.0742035210996679,-0.007847690807010567,-0.08164461804542444,0.3284912443370079,0.08443070887794939,-0.09358421985710923,0.48070119962589736,-0.030027039003847004,0.5608533419481107,-0.6333718700079419,-0.5768018511603449,0.6878635021634405,0.19389369139609464,0.3451207759571129,0.12661844245628587,0.057188711434880905,-0.3492212787152071,-0.473636540454096,0.2452935446873029,-0.4573924574518486,-0.12031746024119838,-0.3373971445409217,-0.020829369779473524
Cingulate_Post_R,0.6297832399502058,0.7184427262600023,0.5761340002823062,0.38467651634362743,0.38875603193531866,0.4112738251137039,0.2402484808957272,0.7318666644745063,0.01145810877100324,0.7426433958714267,0.6650490858175937,0.34376006467073694,0.2745706967338694,0.20321435473771077,0.4890895890445111,0.312311083379653,0.44729852514959095,-0.021850668059513703,0.5349513914666079,0.0858385379471318,0.26388329532949417,0.39217394949444095,0.4736960777114098,0.74090333444191,0.6752959965813531,0.10337342128094151,0.524936576500115,0.43208754610150507,0.4481999700269522,0.3786458840621656,0.4176756434004224,0.5097948301008736,0.2595722943453735,-0.04332543317200217,0.4885083917668848,0.11767581357177297,0.42129584611192833,1.0,0.048776486669834924,0.19237224693929086,0.2515341547242995,-0.059368609717266985,0.5909530284768192,0.028089283622539537,0.5827730245676418,0.4803043851045955,0.456501003895887,0.31038837141914893,0.20565397096279556,-0.029264975692281953,0.5763207895333085,0.4857292132870847,0.49565232583448987,0.5372644107919793,0.259743558571291,0.4210414148374653,0.6912731710130303,0.42332404495082715,0.7043054856797684,0.15440306564293402,0.5279398061640502,0.5704453083561637,0.4326281022455541,0.45183803579327514,0.13026155800471395,0.006973797429789192,-0.10225764734255802,0.5737740475999256,0.5765617148708194,0.26455367700825666,0.5033679573966916,0.11048317265005173,0.7160282798465678,0.5169844274853603,0.5482319403483356,0.2671205399819924,0.2626056184738552,0.17476960418412818,0.16798312610844954,0.47016033996393086,0.45762994305286464,0.01117731839375127,-0.03420077141359757,0.31529646394732386,0.31600587185663076,0.7649905032087368,0.07827995672732388,0.07953498819242924,0.2917183431637201,0.42483237722473627,0.32057508477221425,0.058797819645656585,0.5120832497886953,0.31897733922723304,0.384338271879541
