,Angular_R,OFCpost_R,ACC_sub_R,Thal_MGN_L,Vermis_3,Cerebellum_4_5_L,Rolandic_Oper_R,Cerebellum_Crus2_L,Supp_Motor_Area_L,Vermis_8,Cerebellum_10_R,Frontal_Mid_2_R,Calcarine_R,Occipital_Sup_R,Frontal_Med_Orb_L,Paracentral_Lobule_R,Heschl_R,Thal_VA_L,Thal_AV_L,Amygdala_L,Thal_VL_L,Red_N_L,Thal_MDl_L,Postcentral_R,Cerebellum_7b_R,Lingual_R,Thal_MDl_R,Occipital_Sup_L,OFCant_R,SN_pc_R,VTA_R,ACC_sup_L,LC_L,Vermis_1_2,Vermis_6,SupraMarginal_R,Amygdala_R,ParaHippocampal_L,Thal_VPL_L,Cingulate_Mid_R,Pallidum_L,Frontal_Med_Orb_R,Thal_PuA_R,Putamen_R,Lingual_L,Heschl_L,Precentral_L,Rolandic_Oper_L,Frontal_Inf_Oper_R,Olfactory_L,Thal_PuA_L,Vermis_10,Rectus_R,Thal_PuM_R,Insula_L,Thal_MDm_R,Angular_L,Thal_MDm_L,Fusiform_L,Cerebellum_Crus1_R,Thal_VPL_R,Caudate_L,Temporal_Pole_Sup_L,Putamen_L,Cuneus_L,Caudate_R,Cerebellum_6_R,Temporal_Sup_R,Thal_PuL_R,Parietal_Sup_R,Cerebellum_9_L,Calcarine_L,Postcentral_L,OFCmed_L,Cerebellum_Crus1_L,Supp_Motor_Area_R,Thal_PuL_L,Cerebellum_8_R,Cerebellum_4_5_R,OFCant_L,ParaHippocampal_R,Fusiform_R,Frontal_Sup_Medial_R,Thal_VA_R,Thal_AV_R,N_Acc_L,Frontal_Inf_Oper_L,Temporal_Mid_R,Cerebellum_Crus2_R,Cerebellum_3_L,Olfactory_R,Rectus_L,Raphe_D,Thal_LGN_L,Thal_MGN_R,Parietal_Sup_L,Parietal_Inf_R,Frontal_Mid_2_L,Vermis_4_5,SN_pc_L,Frontal_Inf_Orb_2_L,Cerebellum_8_L,Cingulate_Post_R,Cuneus_R,Occipital_Inf_L,VTA_L,Vermis_7,Vermis_9,SN_pr_R,Raphe_M
Postcentral_R,0.7622452019502863,0.07504290600100873,-0.11760894421007764,0.21100323564208,-0.2615453615646927,-0.2538872738833784,-0.42270237653520126,-0.14755286216792288,-0.47419541132562965,-0.3933281972309174,0.37118679371953284,0.06565791860896254,0.11699833492450633,0.6133395521312155,0.07856526194507538,0.6317057577780083,-0.31441888488265946,-0.4109059057446121,-0.1373890534316546,0.02768963190511416,-0.43363500411386374,0.25526777297610287,-0.2276056686927787,1.0,0.15488397307139862,0.010421795469152017,0.19881613941698092,0.5777704052719671,-0.1210904056053119,0.12585297958956665,0.09161135762104188,-0.08883908058885184,-0.3630042642915837,0.061864906318140095,0.029404805543742883,0.8639508917405181,0.01872240334243074,0.07744313222243705,-0.35860703620877804,-0.048464175721077675,-0.2688739546332782,0.004534835458802295,0.40075251438927373,-0.3419957214701962,0.019152276038299203,0.04661656193033578,-0.028751895384005036,-0.06727219146358239,-0.10588348940372759,0.002077279231712663,-0.21209164169255665,-0.1357298208100998,0.22730745759871657,0.2582249457197936,0.14497671022173303,0.11254736192335256,0.5491437093181232,-0.32662200727734503,-0.17110536614098384,-0.26923874491387934,0.4806131778658255,-0.15585671907681573,-0.01133857468017775,-0.1670208808443041,0.5023152079009643,0.1236167447588203,-0.13412806060164503,0.11219825969373799,0.5145348572365251,0.7499415542734321,-0.28433013627955345,0.15918188177589648,0.2066518158890965,0.07765960245839489,-0.11537934177853541,0.4245677527375105,0.2161254421753276,-0.23671284545489688,-0.384106833872898,-0.044648186631459044,-0.13211103457742054,-0.3515226575805949,0.5869218926116272,-0.38521027481146125,-0.2075327377464759,-0.0923870017820392,0.07805913656517498,0.04198942913452079,-0.22098205460551856,-0.22653242377662317,0.14038937122750006,0.09892259944188053,-0.11648592345351219,-0.33232712909446344,-0.13690019209154775,0.7410823477502478,0.8687765808902872,-0.6193544889579102,-0.2394850800461096,0.026035422472500024,-0.12404429543199086,-0.3618151388429169,-0.21912765559353922,0.4343077411912595,0.11476387397154886,0.013661636134677538,-0.13708807547999016,-0.5906624748268746,-0.0077818233120259695,-0.19408950402041178
Cerebellum_7b_R,0.4173405211321717,0.15636456074545485,-0.4201822871802673,0.21257990629152015,-0.355176156280351,0.04676608221446954,-0.06350222750151499,0.393569280489408,-0.22943154852536055,0.14043892506756214,0.5166611741432705,-0.3930776950091104,0.45594602675687174,0.5003852411620151,-0.21592110295324707,0.15955454535916366,-0.4135316832021752,-0.3758845610076349,0.02727595897654972,-0.004946713974785303,-0.44799642115889315,0.5783465926435846,-0.22682834426391893,0.15488397307139862,1.0,0.5180658991515827,0.1194839180024802,0.45686802669222437,-0.220119324430496,0.18690701663612347,-0.17924853064978943,-0.22196833296145055,-0.35666409259559667,0.38109017399008593,0.4627371278168782,0.2496714268007388,0.06098352087803796,-0.010707290022028346,-0.4672651309076769,-0.26800539533283513,-0.37878729873932515,-0.28012398550233275,0.5221976056501939,-0.23885523490506183,0.47127675061466934,-0.1865279096378995,-0.1396362297821186,-0.2360818703876991,-0.15921585807655209,0.17860021054563313,0.10463964576713822,0.3781258455578875,0.07133254721172795,0.5954746963565805,0.20193171707675023,0.4509182623316587,0.4857914095462712,-0.2855881546160107,0.0880440021293592,0.3950104057319055,0.5152140702992756,-0.13598211602664959,0.5503329160353486,-0.1775181226335733,0.4707222525807708,-0.04979376922899121,0.427475618248321,0.4066022886888126,0.5126057317045809,0.2543998204153723,0.3201843317939811,0.4237739156558439,-0.24658028772063378,-0.0648336573634465,0.4577905535130757,0.025350657079060205,-0.1317401141746554,0.4098135196169546,-0.15180499251703655,-0.2146635874689411,0.2755958385260981,-0.0009029851788862797,0.11989733743081589,-0.4023766503006754,0.028297291381210017,-0.08901526936258555,0.10777475733407146,0.49394363008485775,0.31047811851264373,0.11565268834267878,0.06063781650857896,0.04478138798201788,-0.47170853039757055,-0.6570981661188571,0.5177024438536053,0.3157356353644465,0.3100385795545515,-0.3627846618851359,-0.14096942303135743,0.2619596944127541,-0.013862913103821274,0.2908050598956009,-0.05192390939785376,0.5613410645997097,0.5318936957390901,-0.15496051899051144,0.39931355034699323,-0.11066885216501986,0.11123009811044997,0.37071331530050533
Lingual_R,0.4428187514439339,-0.39013226922083677,-0.5684592754377208,0.6851606704286953,-0.7027674052676989,0.18259237547794696,-0.05119866649353149,0.901969337654266,0.008764939566165775,0.7320508595272838,0.5519614261766566,-0.5632576937632232,0.9131300906448009,0.6324797230557366,-0.7244577328063267,0.3297823442127364,-0.5697559910915193,-0.504601150094711,-0.10528367509398695,-0.5162962850382964,-0.7490493600644657,0.8636997453102688,-0.5083156511614009,0.010421795469152017,0.5180658991515827,1.0,0.38367819677276555,0.6008114466786117,-0.7429842896044232,0.42462230779101884,0.22562192683274232,-0.1820260616653217,-0.6785385478807034,0.9099161111065568,0.9472590795280571,0.3175947564314315,-0.2948528593180756,-0.5647904036509782,-0.6964031931783892,-0.25651274878908714,-0.6685523778406606,-0.7953631346784326,0.7973712207421848,-0.5079060336482858,0.9714135036397273,-0.42114848177586106,0.007903980874766433,-0.3009246197782237,0.008038564612590289,0.05921105389509929,-0.01157848831331506,0.9236465100537223,-0.614953482997117,0.8554613834768726,0.20865945455293816,0.7631515011265162,0.5834672531114854,-0.46640944745634216,0.33130060584694154,0.8709650988214179,0.6669431638781668,-0.23843493671795238,0.7689776148371812,-0.40383499705129483,0.7256597692570393,-0.2973640654608024,0.8945261185871703,0.7743474533516667,0.7365082364666753,-0.0697544516379883,0.8698636638343281,0.891965134895101,-0.37221521250841083,-0.6299989597868236,0.9195125692157124,0.14641536106827352,0.16317486731414174,0.8892751829232327,-0.1286339152692417,-0.7415762444622376,-0.1802244736188459,-0.07671406252086115,-0.12233472778233473,-0.7478282458588257,-0.09466159424959525,-0.4223788853468562,0.23815204550276717,0.8971646630119895,0.8550858527493306,0.11968908189583724,0.03650195030271717,-0.6543145885147605,-0.7912089087009557,-0.6260105224243894,0.850234315185377,0.17589991511880218,0.15906853745223998,-0.1832243469110212,-0.1399165795284666,0.19935986512505216,-0.3460816560570141,0.8444376813057923,0.1784493200016891,0.7805709566181566,0.9168920212129591,-0.011953636705969727,0.9181351604333899,0.36075838695978213,0.36192647821159485,0.5969777719243331
Thal_MDl_R,0.2886577663630121,-0.06808744190050069,-0.1517564898366556,0.6331409807675455,-0.26261791657945255,0.10020050182456787,-0.10721036937044649,0.26954741675145516,-0.029662248831541147,0.21725441869257556,0.1604500036985551,-0.16203904975768435,0.38142869629962406,0.3197315719198699,-0.25092114829336,0.3106339901769626,-0.1703874609897412,-0.0355555979919446,0.3072477965542904,-0.1911054740006616,-0.20480090948033808,0.2964778836602619,0.21111495245322098,0.19881613941698092,0.1194839180024802,0.38367819677276555,1.0,0.3326093353001591,-0.22373513137533255,0.3735024747730168,0.3198285684988634,0.0022188940684395447,-0.13908213346876697,0.3575712012124074,0.3033257648983578,0.28690462897796654,-0.1700905316933225,-0.18542001148448048,-0.0006242905894839937,-0.12606904233945085,-0.18374042417972833,-0.2717649721455175,0.4124541545018079,-0.08750284413992303,0.44696216208879924,0.008278860099503243,0.1368400440991294,0.17695203484193783,-0.08489088898388583,0.19456678997179327,0.29650560286734057,0.30228421799951377,-0.2138047285067851,0.38580770357422667,0.36866243957745043,0.6343689346892287,0.3041359771810674,0.2561446886628553,0.22577173523715027,0.2071786866395475,0.6349290351134695,0.08446530430761966,0.3271138352211661,-0.07483946753563617,0.4196153207843217,0.10512380562340501,0.24463491573172644,0.2507880214032715,0.3715305328875181,0.05499661957630799,0.2494954192446367,0.4321327812396939,0.04281275055130991,-0.23292295788799422,0.29126805279417134,0.1503434127450007,0.32117920711937153,0.25730137312661217,-0.04145273045135731,-0.2919984611652559,-0.16284718775640006,-0.19491129489578743,0.05943448512506036,-0.21171166754882728,0.38172961087573093,-0.059793983428319764,0.35016550317111644,0.253619574965583,0.24490642651996308,0.1022508474754354,0.14650239277661758,-0.23770435902132214,-0.29213764140146764,-0.03148861037117773,0.298595765932025,0.21639579241984747,0.20199124204365046,-0.0853345219304348,-0.003884740372475156,0.19281123012128235,-0.07898377374606895,0.2530489633134274,0.055963391562179714,0.3586316368708764,0.31041270913614705,0.243734797799761,0.29589698071382164,-0.0259842254132137,0.344328190358831,0.23238455677550063
Occipital_Sup_L,0.9453720293377297,-0.13335675242416573,-0.38053556737120764,0.609245044482392,-0.7469044652400686,-0.24042231744145906,-0.4465873099036768,0.5081944978198701,-0.5810549261078061,0.10626681265002803,0.5659827146020937,-0.5941366130694208,0.7036678331929657,0.9770522086179692,-0.24452598265514722,0.6808714095245705,-0.6300204739323556,-0.613584295070745,-0.1660804724138094,-0.3918345709571916,-0.7987682235774286,0.6664627656585279,-0.5364129692090756,0.5777704052719671,0.45686802669222437,0.6008114466786117,0.3326093353001591,1.0,-0.6040879105986668,0.34164722291090294,0.21455913409851554,-0.5384069678490068,-0.721066996829902,0.5857463435509171,0.6286119502150603,0.667442216940603,-0.30257673266686747,-0.26833598923635765,-0.7085067087482989,-0.16403372510094913,-0.6628758914828243,-0.4030887596321413,0.9196861287835563,-0.5145445312589806,0.6236276513229804,-0.3664955147951824,-0.09857145485711151,-0.38732476264905297,-0.427095973951676,0.13292412425066433,-0.31029937152884407,0.45638441808280017,-0.19058886242519896,0.8078127450309452,0.13990126986937457,0.7470606046189106,0.9725543846950516,-0.5661810411544344,0.20346579946633514,0.3259740124415783,0.8039455284667204,0.05304730697037735,0.5948833730075194,-0.536122008108841,0.9305126832427698,-0.0028856893609346995,0.4582768554220067,0.44759017074041635,0.9176976768251959,0.6638784753997723,0.2458887126672947,0.689554097049669,-0.06794507076820279,-0.3253963687422331,0.5443975116609971,0.08435239918760722,0.5188006102720469,0.3395808241234553,-0.5627670415741954,-0.5982782290494553,-0.18882881041364744,-0.3080274605207947,0.4177342986019121,-0.7914018407097674,-0.18080579143213063,-0.1758030062246662,0.4469358140218918,0.5188178520748149,0.32124470418706474,-0.1923492324852964,0.08524785726306534,-0.32029834024864084,-0.6840890957776706,-0.6951432471973983,0.5870435363721407,0.861060388075293,0.8228211507292255,-0.749433361495302,-0.4925828154535011,0.1164843380907967,-0.44606554060151604,0.19846383368200957,-0.2048364594996466,0.9380589425871282,0.7169910240030214,-0.07072255245774375,0.46553568288122466,-0.3046708339184694,0.22571578485878463,0.2217619106242154
OFCant_R,-0.5034918155504172,0.6038984995026526,0.4842095386139515,-0.6316152398050222,0.7958587664069993,0.13115209135474457,0.18887104025695298,-0.7605254402375782,0.20056133879754037,-0.5436317676123479,-0.3966587362611432,0.6085342377236213,-0.7121297350910081,-0.6285247780181606,0.6238364514747081,-0.27294941342983164,0.633695491553462,0.6309605076644056,0.2998377523900062,0.6742207324286743,0.8019618724022578,-0.6846619604587447,0.6340194371655979,-0.1210904056053119,-0.220119324430496,-0.7429842896044232,-0.22373513137533255,-0.6040879105986668,1.0,-0.4787091935068337,-0.3347642706945709,0.2444807241873301,0.7251073314625597,-0.7701165828980298,-0.7593458348644477,-0.35243867193748024,0.5267829309770716,0.7240156081806848,0.7534758499558377,0.2452279020545927,0.750860407862151,0.7162380773992999,-0.7392073893563345,0.6613728967437346,-0.7231507511085665,0.5876554048996142,0.11235024219412244,0.4326185270059897,0.08608008937690426,0.04841609100852035,0.24595349474477388,-0.7701005250029126,0.6574080488471216,-0.7256341371910312,-0.016187441374888287,-0.6338233552854949,-0.5417766865238878,0.5431926767909201,-0.04711809708779388,-0.7327421922952219,-0.5319375513218451,0.30798197237857017,-0.5107077542635197,0.4838262442760482,-0.6465264719933328,0.2089136805834152,-0.744087931128436,-0.6372613269422718,-0.6999678559147982,-0.021100736041267262,-0.639725827513499,-0.6451532510891191,0.36546106948732177,0.6265637605358585,-0.7177285931388953,-0.042671182686153476,-0.17610342479252003,-0.7013880589081338,0.37814415313011346,0.8032484262369416,0.4584537731090036,0.22263762707137502,0.014635221212037456,0.7479242320766413,0.3523325793648197,0.5732916848673643,-0.07083025874143092,-0.7653428830609282,-0.7145674505359284,0.2153649012665821,0.05386535868832186,0.7027710706457652,0.7349136096914375,0.4961655281584234,-0.7341586590241009,-0.2544326006250212,-0.26646889204455193,0.35225623722023197,0.40050810217414917,-0.09112752237338716,0.5142165277382804,-0.6140956169060604,0.04878024995263307,-0.7103161705424219,-0.7287110885492761,-0.10028779446254346,-0.7341268820943224,-0.17104321669530365,-0.28432461235781115,-0.3333662653942506
SN_pc_R,0.30538036553395853,-0.24719604648227544,-0.25478704646967476,0.4362669299371259,-0.5142747248895119,-0.08215887956046054,-0.14871298415688008,0.4256432397603651,-0.03308119420460093,0.263903687076959,0.20749488181093964,-0.4227220867315139,0.4052882804472877,0.3368065418891381,-0.4503242277825188,0.08053635159382053,-0.2650542618427174,-0.36161325002945016,-0.07578583660572066,-0.28137944013940014,-0.46264631222203106,0.41725076961987745,-0.31974088246186605,0.12585297958956665,0.18690701663612347,0.42462230779101884,0.3735024747730168,0.34164722291090294,-0.4787091935068337,1.0,0.5058806567360736,-0.10634154344532884,-0.4532875262633531,0.42046299783934254,0.3987174780910983,0.28859044836083597,-0.19146442310216905,-0.40166906137073166,-0.3749037608595285,-0.316078198295056,-0.48604060222444445,-0.37588147503369745,0.44537601376253205,-0.39994468903104075,0.4155220824709553,-0.24759190152568616,0.09558921578267815,-0.13919266801945054,-0.07402174581308085,0.5981435122185438,-0.15324917643682648,0.4496753913367977,-0.3617938108186331,0.4398087808923462,0.3450749628312105,0.48321119714695504,0.2843260281978876,-0.22505619502121385,-0.12213732800231478,0.43239453264810435,0.3603967599458077,-0.11028862972067002,0.23734884550585902,-0.21039014821018134,0.4111381120836229,-0.04401926860278692,0.4411794721276241,0.34921054773142224,0.4204324336743542,-0.05432633257588422,0.3295540160261378,0.3113640106126181,-0.06390627804290461,-0.41892979311342854,0.38908309576650607,0.09290627328386636,0.11059984647450859,0.4020541068187703,-0.17973991338307277,-0.4632162145046647,-0.22626414700485495,-0.16863034312266267,-0.11441976665531614,-0.4526481773732758,-0.09915660115248827,-0.31660319780112445,0.06696456912233738,0.4399789180746213,0.3825725565426566,-0.02588073129379506,0.24455275430112464,-0.24222368893852794,-0.42383511269330965,-0.2551091767858611,0.4049294811527466,0.1525163763365239,0.1523748729899479,-0.1516353500782094,-0.2622741947810108,0.6478116860393448,-0.23312924519282605,0.3600770266067416,-0.19109512256446926,0.4176101482993878,0.35955567120193677,0.4701280258672299,0.36640802264959066,-0.04719808710366115,0.43584849352493976,0.2205438531927146
VTA_R,0.17340553400707245,-0.3153960574135833,0.05078250060990621,0.3524670945910018,-0.29804729840040617,0.05720008400345191,-0.09221693553458482,0.23536840190994598,0.0777288736399233,0.22149494375811424,0.10551437452675808,-0.11980825297400453,0.2270821185287598,0.17591771544702856,-0.24642395089448618,0.1844316131271482,-0.054365531006094744,-0.057425539961769544,-0.06522475824322631,-0.16695907144376088,-0.1886355156702191,0.1660084041240616,-0.10054006215321985,0.09161135762104188,-0.17924853064978943,0.22562192683274232,0.3198285684988634,0.21455913409851554,-0.3347642706945709,0.5058806567360736,1.0,-0.013560383779603141,-0.15378123488545217,0.27530176892008645,0.2574331268268779,0.2092854173706973,-0.21101427653766006,-0.390099726227959,-0.05837433139036289,0.06804911754481682,-0.19052956020709116,-0.19270053600732592,0.22586804333750216,-0.1385127412946448,0.25575291632440494,-0.1641067830375983,0.2505998466282115,0.06344764437962787,-0.01613215162165797,0.15449535200664802,-0.14245135285877789,0.24280639190177616,-0.33894456195364636,0.1937629000857866,0.2809661834483879,0.26136579945096516,0.16027759689644974,-0.01530383075998944,-0.044960890001201945,0.18598042347676566,0.2099004791421034,0.12399100640389622,-0.00426420879684976,-0.08938854541776903,0.20724214585265194,0.07515031509695139,0.20811877531581918,0.16435741446206154,0.21470576203607208,-0.046608678801976326,0.18039300034938047,0.21316521847324038,0.11948984824367598,-0.21198707219408902,0.17139336232080563,0.2093808191285184,0.2653679956923263,0.19025287403057756,-0.09112143844385553,-0.3634646199402612,-0.2344315347058572,-0.16020627866848952,0.07147272159375805,-0.1901547031346353,-0.07270351555842025,-0.0697592544481646,0.23594852622387033,0.16513256319664546,0.3189120387765618,-0.14859572203146876,0.15871627795806148,-0.3950001060982413,-0.25835279289571367,0.14264556073864135,0.14643016123294753,0.11018529573419948,0.09674935955143138,0.02981402765129937,-0.07751974319681765,0.0019744507178495753,-0.050311502054879595,0.1950966037934208,0.10018344652544864,0.18735862469998088,0.20857021449558036,0.7004311495012406,0.16719304101617338,0.05389584255460747,0.358723906481765,0.14220618835157228
ACC_sup_L,-0.4703441688083248,-0.09391847829372083,-0.01838881139260544,-0.14828681513590922,0.3382983814535509,0.2068155396298857,0.15139630492415174,-0.15740043244940793,0.6427347209211459,0.09323871797852962,-0.22556491036586296,0.49745244598418425,-0.2796222878166304,-0.4785121399175492,-0.31096212403932316,-0.2325956399017091,0.219088770281189,0.11842055512088556,0.01743051327653662,0.2828925895455487,0.22753263848011482,-0.16910669908172885,0.2088386978793046,-0.08883908058885184,-0.22196833296145055,-0.1820260616653217,0.0022188940684395447,-0.5384069678490068,0.2444807241873301,-0.10634154344532884,-0.013560383779603141,1.0,0.25761243374484494,-0.1394109332672285,-0.20231688766093273,-0.1793301695631711,0.23871704154944925,0.005493584806543572,0.25811359841288134,-0.2450829375367615,0.23943586627322805,-0.12672719225476525,-0.4161013899737634,-0.02571670718111064,-0.19991134034491273,0.2797950911234487,0.3636292746295327,0.40700066608222063,0.46819706117688165,-0.08515647911686343,0.24825899342552038,-0.11326543168955149,-0.0590108792810355,-0.30048257771728915,0.12963353467904315,-0.4535289664198993,-0.5280445098839327,0.19038346663798383,-0.17091617294914727,0.000966628961153722,-0.2640187225711818,-0.539088091413315,-0.5388853159462836,0.17035694513885954,-0.43279612852219024,-0.21319973301326703,-0.10796661304900716,-0.05408342864459433,-0.33034720123894223,-0.43747480047749904,0.04215787451809693,-0.2350711240510423,0.17366373044879976,-0.04064605835747827,-0.22581888550554335,0.4824168363371319,-0.355505666345153,0.006153294339995221,0.37753111195014566,0.2685859234385644,-0.011231779617861627,0.2118991616936917,-0.2997296674417229,0.23493871219857626,0.006040312471395453,-0.2877981570099756,-0.35024149921651326,-0.08212736201746496,0.027088268903723046,0.08093290096719087,0.1339449899311558,0.024066659696526414,0.40638875097077326,0.37640364351878647,-0.3474594089660094,-0.5302938633440992,-0.4329562601017651,0.5972304302208503,0.30904558665742016,-0.03746435713002979,0.2859014159833666,0.045483792153842066,0.1398333394488208,-0.4423880758693901,-0.3299400417061463,0.16401437499147944,-0.1266859189260897,0.2716708598742636,-0.09308173433567048,-0.08026392146554177
LC_L,-0.6572684321059868,0.4480852304826117,0.5379644044885709,-0.5821644467572503,0.838416479030424,0.2283458709021804,0.3831327096812724,-0.6757651282074765,0.2009279773927514,-0.3143719468430465,-0.5629673961731829,0.5909996559992847,-0.6793737064760942,-0.7496653086904284,0.5468217851386564,-0.42429228350035425,0.6622080095991044,0.6920865286005038,0.34021043523725913,0.583553846146938,0.8584258027140891,-0.7251118570559517,0.7609660581150899,-0.3630042642915837,-0.35666409259559667,-0.6785385478807034,-0.13908213346876697,-0.721066996829902,0.7251073314625597,-0.4532875262633531,-0.15378123488545217,0.25761243374484494,1.0,-0.7794433573233709,-0.7145059902897405,-0.5017409779336641,0.35759229045673874,0.5962816652941357,0.8073278416173277,0.32295235460966815,0.7603352294492888,0.6230335615929087,-0.792831188790737,0.6765599666101862,-0.6747857412731263,0.38750093685963016,-0.05978647252387245,0.36288158226210104,0.19089954299032616,-0.07826112124943198,0.35739399178076886,-0.6685486229853048,0.5370678710434684,-0.7713389416317238,-0.07515033910823514,-0.5385255114363904,-0.6922805103201949,0.75070773933081,0.048352427040636387,-0.58688610087131,-0.5743615705017492,0.2854673271473349,-0.5018571573477753,0.537710322802655,-0.7586701234709181,0.3262994844169323,-0.649281599220875,-0.5024429672926446,-0.8074207594818044,-0.27129737549639693,-0.5013883767102313,-0.64979531647478,0.11143753520883119,0.6322367896737974,-0.6326712801643004,-0.1536823373069985,-0.27311311408029865,-0.5598217698844419,0.5059393636781097,0.7360860204816458,0.44024024083599567,0.33889317858858853,-0.0008116570924786371,0.8432354863446496,0.2955238469395237,0.4750917546041186,-0.21268956068814615,-0.6548440723138174,-0.5285606347674879,0.21219965265565222,-0.011722055626911358,0.5373982671984056,0.6442415174746344,0.6869198145618851,-0.5781449977407193,-0.4681638114156571,-0.47084936122698073,0.40926905042934514,0.4979094852555393,-0.27331999579816846,0.4706305032999951,-0.45080424338439934,0.19179065343485632,-0.7720748781097494,-0.7229819045481648,0.049562346207635756,-0.6844986742479097,0.11471889405800818,-0.15790751074016127,-0.295854192107779
Vermis_1_2,0.43415879481914244,-0.5058503554996774,-0.553986682088499,0.7011294129740778,-0.7416909929177569,0.09950010275790673,-0.17701845840797492,0.882333889995251,0.04788223728731414,0.6589791749549365,0.5696124803794584,-0.5567990973731067,0.8633112577057551,0.6234944246868679,-0.7117090780746324,0.32431514562997904,-0.6215683141612072,-0.5247149435267656,-0.16486713905176067,-0.5855116923120233,-0.7607993933535286,0.8087531627605193,-0.5820983991785468,0.061864906318140095,0.38109017399008593,0.9099161111065568,0.3575712012124074,0.5857463435509171,-0.7701165828980298,0.42046299783934254,0.27530176892008645,-0.1394109332672285,-0.7794433573233709,1.0,0.913861094458459,0.307537956933528,-0.33728064477772135,-0.6393270345041373,-0.6868053260982074,-0.2528809093888283,-0.6806145457681332,-0.7740985161504885,0.773547116202424,-0.5564786751756093,0.916927129377626,-0.41438742449281774,0.08997317019535889,-0.2615069688486843,-0.015031195437690725,0.026052848458034555,-0.07709595469250317,0.9050254129756417,-0.7339418253799609,0.8339789182063376,0.18496589039419492,0.6800108447209489,0.5624355577988813,-0.555576528254187,0.2277904898202743,0.8348075595229454,0.6057938925741511,-0.2823907976492394,0.681069985371942,-0.4099130327889982,0.7209654250876875,-0.3802425928445992,0.8562804427082621,0.6544936714303059,0.7496004505446379,-0.05564116666116138,0.8245506172453413,0.8461447317519122,-0.2674994023109868,-0.6948576396797775,0.8526345492341294,0.176278983100178,0.21936262052005917,0.8353190156165053,-0.2555590840623239,-0.7899908306963923,-0.3284353493093293,-0.1950192031818017,-0.14325196826968628,-0.7748563598172564,-0.13142740678792397,-0.47744813422273863,0.26399545106500166,0.8186258719591039,0.836047915451368,0.0006261620256398597,0.0004603712383294001,-0.7333023140655784,-0.689272657882071,-0.5617616572472022,0.7604936507581519,0.17328890124634,0.16713545480471012,-0.1388470196676605,-0.23452135131300014,0.19183496541658637,-0.3682897266769106,0.7897657511810263,0.12379027857000556,0.7477872999209912,0.8673593049884338,0.04954971336186042,0.9092326099136714,0.26842014843255013,0.281062319709312,0.5806535445188632
Vermis_6,0.46667011006229336,-0.4420332656889298,-0.5141938693229836,0.6743646004357693,-0.7350768212273626,0.1362435169564086,-0.08752508133847858,0.9223057767887933,0.0025478879543110876,0.7109846830820759,0.5756023694774025,-0.5925021468846879,0.8924496822808777,0.6589357376112575,-0.6950261688147185,0.3336866324644625,-0.6113899719314148,-0.5267956093677427,-0.13297255459587093,-0.5114701788263102,-0.7676523252663652,0.8734387018119857,-0.5624430002781002,0.029404805543742883,0.4627371278168782,0.9472590795280571,0.3033257648983578,0.6286119502150603,-0.7593458348644477,0.3987174780910983,0.2574331268268779,-0.20231688766093273,-0.7145059902897405,0.913861094458459,1.0,0.3095938236664832,-0.2964149400979828,-0.5802228999586323,-0.7227017337585284,-0.19589933320497427,-0.6683537415219857,-0.7676107660592698,0.8082589073715613,-0.5203682696729499,0.951346682586463,-0.4112553097514298,0.03599317616489724,-0.312007783491476,-0.029826952188216616,0.06975267144722844,-0.04398211009316853,0.9267931058578206,-0.6317057648885706,0.8495636382871894,0.18251169830403408,0.7465681808201431,0.618329361564297,-0.5043470549477815,0.3356017519335894,0.8664756175841452,0.6570335573309496,-0.2055898397950266,0.7672556482197932,-0.41055930335606877,0.7302471084648241,-0.29200206523949085,0.9085991315310006,0.7147123914919711,0.7465254229566828,-0.03318369607098495,0.8470211707171634,0.8883937849874755,-0.33633726248762724,-0.6223720280386128,0.9245010638822377,0.1282455021006983,0.18752304863255712,0.873854603797326,-0.21217085078747008,-0.7414237155789508,-0.18533417752324163,-0.10768697751577577,-0.07792441353596243,-0.7589812849869847,-0.16538334714840616,-0.38794849914099916,0.282805365765068,0.881671487696859,0.8583623269006797,0.043901807978419735,0.06510231892750232,-0.6816484890588247,-0.7898008167555872,-0.6422803495927397,0.8478967273123252,0.21232391469939513,0.1861489863383779,-0.18950932923431063,-0.22310648890730858,0.16926076606634,-0.3859578667434782,0.8139871413505122,0.13913060835696253,0.7874713517777995,0.9254212695999682,-0.01852506841018552,0.9121800855697054,0.3218837343914262,0.3898503214401234,0.5971614377627259
