,Cerebellum_Crus1_R,OFCant_L,Thal_MDm_R,Vermis_1_2,Vermis_6,Postcentral_L,Thal_PuM_L,Thal_VPL_R,Hippocampus_R,Caudate_R,Thal_PuL_L,Frontal_Med_Orb_L,Heschl_L,Precuneus_R,SN_pr_L,Angular_L,Vermis_8,Frontal_Inf_Tri_R,Temporal_Pole_Mid_L,Vermis_9,Red_N_L,Heschl_R,Insula_R,Paracentral_Lobule_R,Occipital_Inf_R,Thal_MDm_L,Olfactory_R,Insula_L,Thal_MDl_R,Angular_R,Thal_MGN_R,Thal_LGN_L,Occipital_Inf_L,Thal_VA_L,LC_L,Amygdala_R,Thal_PuI_R,OFClat_R,Fusiform_R,Temporal_Pole_Sup_L,Thal_PuA_L,Thal_IL_R,Cerebellum_9_R,Occipital_Sup_L,SupraMarginal_R,Thal_AV_L,Supp_Motor_Area_L,OFCpost_L,Lingual_R,Lingual_L,Frontal_Inf_Tri_L,Precentral_L,Hippocampus_L,N_Acc_R,Thal_PuA_R,Occipital_Mid_R,Vermis_10,Calcarine_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Thal_PuM_R,Cerebellum_10_R,Parietal_Sup_R,Cuneus_R,Temporal_Pole_Mid_R,Thal_VPL_L,Temporal_Inf_R,Supp_Motor_Area_R,Temporal_Sup_L,Cerebellum_3_L,Thal_VL_R,Putamen_R,Vermis_4_5,Frontal_Sup_2_R,ACC_pre_R,Pallidum_L,Vermis_3,Cerebellum_Crus1_L,Cerebellum_Crus2_R,Precentral_R,ACC_pre_L,Temporal_Mid_L,Cerebellum_3_R,Frontal_Sup_Medial_R,Thal_AV_R,ParaHippocampal_R,SN_pr_R,Parietal_Sup_L,Cerebellum_8_R,Calcarine_L,Thal_MDl_L,Temporal_Pole_Sup_R,Temporal_Sup_R,Frontal_Sup_Medial_L,Fusiform_L,Thal_VL_L,Cerebellum_10_L,Parietal_Inf_L,VTA_R,OFClat_L,OFCmed_L,Thal_MGN_L,VTA_L,SupraMarginal_L,ParaHippocampal_L,Frontal_Sup_2_L,Frontal_Inf_Oper_L,SN_pc_L,Red_N_R,Cerebellum_7b_R,Cerebellum_9_L,ACC_sup_L,Cingulate_Mid_L,Cerebellum_6_L,Cerebellum_4_5_R,Frontal_Med_Orb_R,Olfactory_L,Thal_LP_R,Occipital_Mid_L,OFCpost_R,Raphe_D,Rectus_L,ACC_sup_R,Postcentral_R,Cerebellum_Crus2_L
Angular_R,0.15129071528506266,-0.4520726060807511,0.5967008858627437,0.43415879481914244,0.46667011006229336,-0.042479479187760315,0.8313744227954194,0.7533152101594235,-0.35331240001475567,0.07420615666655343,0.4394695154454561,-0.11891615399497604,-0.27340278130855805,0.8566779510158664,-0.06162119360840281,0.9147099708759449,-0.0577082315926692,-0.5404320838871269,0.1511142587222169,-0.43539109367182677,0.5828064511707512,-0.5983860691231052,-0.03274272991113808,0.7212930659590261,0.03258140014972115,-0.5531551351818569,0.10104182722360004,0.15021139550609508,0.2886577663630121,1.0,0.412407377218499,-0.6462222704351164,0.5529587777035565,-0.6274066098478351,-0.6572684321059868,-0.21408620130260056,0.6568367436084598,-0.31252415111932796,-0.32729803230981375,0.45229653326458097,-0.3451086683280685,0.2408836728475016,0.1389887062412473,0.9453720293377297,0.8087266443736486,-0.1779955172627323,-0.6625406565738244,-0.12083583873595816,0.4428187514439339,0.4438779228680696,-0.6655860557487634,-0.16518867358207734,-0.31635978115463614,-0.21600550274900548,0.8267558469193123,0.6406893661709516,0.27956341788977435,0.5590442902898236,-0.45931549801166305,-0.37904966899447184,0.6851135138168424,0.5365718948615467,0.7835343116046585,0.8541621785000986,0.0237853714324484,-0.678631222523189,0.14125641480399684,0.13999406554742136,0.18863599732011263,-0.243347401652666,-0.3420015531646349,-0.5132546996948858,-0.47483564338996664,-0.3446470964624817,-0.7738644181102425,-0.6075623166693783,-0.6515189886763024,0.3581790909565727,0.14901371546795064,0.533361753027413,-0.6353123685286495,0.5784649255122373,-0.2359807731075837,0.5502906033185888,-0.23222439350195867,-0.1703853164204045,0.1865640689390479,0.9141456050606679,0.16925095324523692,0.5308452328767438,-0.4908372848809756,0.0265277484159904,0.4017719027491085,0.14889088270263348,0.06919479521101739,-0.7577194431261289,-0.040897876299294915,0.799810262544127,0.17340553400707245,-0.4951117845233327,-0.20030972830454966,0.5143895759160909,-0.07396341574198617,0.773422630773808,-0.16724731440119353,-0.7991114160296638,0.32704608331479956,0.09340805168182607,0.2307431779693363,0.4173405211321717,0.0587646368255571,-0.4703441688083248,-0.7951781889162949,0.3382426953462443,-0.5832224253116841,-0.2721213854860496,0.07685764683504687,0.8560886566917675,0.9199861414759392,-0.07561604013126051,-0.5660252414327753,-0.1871482106107209,-0.4914131945415937,0.7622452019502863,0.3190855320665146
Thal_MGN_R,0.8458147375863903,-0.694118460039209,0.8371629370211601,0.7604936507581519,0.8478967273123252,-0.4621727341258996,0.7017592608574207,0.6220093730300219,0.16909970534026325,-0.16314143023764568,0.1924180060472565,-0.5924867024609288,-0.44513922481671214,0.19494994732522294,-0.06315038845422664,0.5788983686607858,0.6765418753270854,-0.5251636421921516,0.7242188822500258,0.30456047674469705,0.7551714118029373,-0.5567071295882267,0.14273466927311576,0.21354084768817191,0.6137740231700332,-0.3785586788288614,0.0339523000850702,0.13867637632245636,0.298595765932025,0.412407377218499,1.0,-0.6420407859625774,0.8573498532572074,-0.5185424179857572,-0.5781449977407193,-0.4006883938168451,0.8930620651946456,-0.5086802927855308,-0.031087508645141582,0.7988278780490107,-0.0514581941622774,0.7596864792347583,0.7933562377200577,0.5870435363721407,0.14131768273224635,-0.09839634044104369,-0.175744778789972,-0.3939069986455508,0.850234315185377,0.8437091938178335,-0.6058918073391054,-0.1739655476273883,-0.33769069986412986,-0.4679582296611966,0.7892997852019427,0.7125411191144302,0.8628172259139135,0.8217253790703626,-0.7261705822711593,-0.18210270243083715,0.8334891619686293,0.4100209012506317,-0.028289944544851127,0.7539506866601041,0.771919767086611,-0.6481225986083681,0.8135686420895464,-0.15091867051538307,0.38954629072430713,0.0005797101943700444,-0.269777167548467,-0.4573967301177634,-0.3788104235808827,-0.7232526588174266,-0.6436471790222108,-0.6705693006823431,-0.728660552860703,0.9188732350156547,0.7583738786613885,-0.19753547833576438,-0.7228441270435756,0.7303574186602857,0.06146599459349392,-0.0752290115442404,-0.10141517330232493,-0.17264381618951088,0.4077970536749279,0.1942549963499834,0.8388456014161334,0.7404642780408643,-0.46259407967878713,0.6262069576308288,0.6643111815497564,-0.28192620791612466,0.3470555290544122,-0.6789352888398739,0.5333069697505595,0.09040515896116225,0.14643016123294753,-0.7307096603669757,-0.5997787484780696,0.6086905990554575,-0.10429807543758146,0.32411070355485205,-0.5033407861488459,-0.4672849035056413,0.23441765055587077,0.24850644861973667,0.27990695871276094,0.5177024438536053,0.7513908006541602,-0.3474594089660094,-0.2441500297584648,0.8066480586512761,-0.29832030622978956,-0.6990616468685629,0.13860406780897816,0.6650837150346386,0.6085511683230662,-0.34988924746376765,-0.8307617215120355,-0.5839370407391734,-0.3157651138845728,-0.13690019209154775,0.8868554093888015
Thal_LGN_L,-0.4874144914988526,0.4613088263133504,-0.539827201299761,-0.5617616572472022,-0.6422803495927397,0.3212078896128992,-0.6485027380178391,-0.6202860182569341,0.26382608184381034,0.24295368992450558,-0.044628449633207196,0.40986757734740464,0.31629900602588157,-0.47086569616561397,0.26425655863733793,-0.7099216539258935,-0.20343259265941518,0.479620795356077,-0.4048688255729749,0.14307927674206386,-0.7651161817038988,0.6356557903796279,0.05982129192166731,-0.38710494054570405,-0.32684516363738964,0.615700871287381,-0.016633877878852354,-0.0035660959162050515,-0.03148861037117773,-0.6462222704351164,-0.6420407859625774,1.0,-0.732146581703498,0.6909358231610703,0.6869198145618851,0.20330088194227913,-0.6901270687713182,0.24881535333646318,0.32435915445799973,-0.6515796537047581,0.20655337865552334,-0.17105077699315455,-0.4560487513879614,-0.6951432471973983,-0.4319326328704209,0.1715176174218754,0.3605905063245981,0.17717941561203143,-0.6260105224243894,-0.5914308758828678,0.7081381857951587,0.20577766152905239,0.5412738042682309,0.28155614293294173,-0.7698150989098865,-0.6738992907081457,-0.5504868622803915,-0.6020828971564927,0.5749666953654599,0.20765362876493051,-0.7326090334093264,-0.5376249087092064,-0.35853399425704013,-0.7521608771776817,-0.3781216575404092,0.8069037345762592,-0.4649353162889613,-0.02306646449114954,-0.16090312812744323,0.03729065615506801,0.4287856940310043,0.5899583364672994,0.4263937789044308,0.5770069000293057,0.7587638173175085,0.6583464057382047,0.651794382998591,-0.6370979729896531,-0.37623379091943726,-0.21180895099196728,0.7227899092230734,-0.5913674411264476,0.15716992869390337,-0.10601464190912488,0.2477483578798264,0.09550856902818965,-0.13540328151593495,-0.4841390445343661,-0.5102971167042518,-0.592820487716971,0.5861290081338827,-0.2462063984129895,-0.46451022107497375,0.18975733764395344,-0.041069632689781484,0.769684648396063,-0.34367989388776976,-0.3776154257885459,0.14264556073864135,0.7399829132051687,0.4164079034890229,-0.30149466141481623,0.40096993194333597,-0.38971473621181424,0.2704018693205371,0.6324227972795564,-0.10296359591922773,-0.36911196032778065,-0.19580959639809095,-0.6570981661188571,-0.440017388950605,0.37640364351878647,0.5440232832240456,-0.5548347519347606,0.4334782892873242,0.5319311175753512,-0.10053232139165445,-0.8048195557918127,-0.7254198307096112,0.18033733699758947,0.6990430698860579,0.2569487666142358,0.41478371837075056,-0.33232712909446344,-0.5695191897556576
Occipital_Inf_L,0.7874699368564168,-0.7431220400464371,0.7877233305709499,0.8673593049884338,0.9254212695999682,-0.36084388689533525,0.7942032708087194,0.7337025152837904,-0.02631542872424914,-0.31334919641214076,0.2813059377627497,-0.6386539615624883,-0.41006622764665646,0.3598405767869247,-0.10061492119457717,0.7035258222669487,0.5792976024035316,-0.4683919620643781,0.7513080332161142,0.15518825937899958,0.8340788145661208,-0.633521033487436,0.0987251775285072,0.3731728347654978,0.6475097456115624,-0.5063123714051185,0.0407922873121985,0.11934510419933451,0.31041270913614705,0.5529587777035565,0.8573498532572074,-0.732146581703498,1.0,-0.5863018696609053,-0.7229819045481648,-0.3917929433899223,0.8890852277776674,-0.4707754684040541,-0.1945853257006279,0.8029555141551575,-0.07114274625684017,0.6623920893831182,0.7822615968375833,0.7169910240030214,0.3491201627609667,-0.12059085014837986,-0.1616368979706277,-0.4953371234586189,0.9168920212129591,0.9262074936803025,-0.621980736433307,-0.0811755637707038,-0.45338194170890156,-0.5038510954863035,0.8674165131180985,0.7422108998450481,0.873354502469569,0.8796752029633005,-0.6241432934204122,-0.1512651350705671,0.8876338398778251,0.5559645144653316,0.08940132104245542,0.8477152182613473,0.6575465531520219,-0.7293688643300408,0.7323884353288932,0.03556180102500342,0.3988692750980905,-0.02355910615297355,-0.371256653884488,-0.5577757342759142,-0.3444646822341344,-0.5842289399923618,-0.7129316571574537,-0.7187122351706979,-0.7882399356529838,0.9167592017935253,0.7517639905107908,0.08248730492954455,-0.8115902219563689,0.7910607723763877,0.11643105438118233,-0.04283197077773735,-0.13099622821381277,-0.19867489552986653,0.3201213122720028,0.31494748025771374,0.7936933208523175,0.8758582155087371,-0.5497623315093928,0.4661345033074786,0.6670587970815,-0.2761260768964559,0.3107357102624482,-0.7827479511841279,0.5209589341802434,0.2645881915868072,0.20857021449558036,-0.8037140744366739,-0.5924182117010186,0.6521902490034492,-0.11267767287706534,0.4589611973740952,-0.5361284200226961,-0.5223070789653953,0.2358820222028514,0.19169237498798475,0.36022177808272965,0.5318936957390901,0.7665657629231651,-0.3299400417061463,-0.3620515617536444,0.8627641537305404,-0.346059837747505,-0.7433194642214976,0.051780783016799004,0.8026407013928372,0.7639245864653067,-0.37331167364715806,-0.8430665696414131,-0.6273678243641945,-0.3258326790958104,0.11476387397154886,0.8820477153416277
Thal_VA_L,-0.4777598530834034,0.6039872660485017,-0.3901485502398039,-0.5247149435267656,-0.5267956093677427,0.2763929564008717,-0.6722267273384005,-0.531348711424752,0.2328295210022132,0.3544458602407658,-0.09544966183448578,0.5611188086449048,0.35979988252418077,-0.3065112620417766,0.2119035869560555,-0.5731277560002951,-0.18103829592178483,0.43511151899944084,-0.3760145636066707,0.22459043286070823,-0.6002331229601192,0.6171453598300671,0.17790436236312634,-0.28593401817054465,-0.2889843834931987,0.7539500778153049,-0.07449376839039723,-0.030293114544645085,-0.0355555979919446,-0.6274066098478351,-0.5185424179857572,0.6909358231610703,-0.5863018696609053,1.0,0.6920865286005038,0.4170865635418093,-0.6636838971208565,0.3175085908782137,0.31291852940473813,-0.32245238034016527,0.3406991114085909,-0.17561585244660924,-0.3618181656985638,-0.613584295070745,-0.5031368789751843,0.45236675217317646,0.34093804151991286,0.41459096687054003,-0.504601150094711,-0.45269812109260615,0.7337801866490768,0.17309016064595756,0.5971633679456919,0.41936040157126614,-0.7015525675749633,-0.6584654965709285,-0.4925572717886269,-0.47152822824639135,0.5689059759508739,0.1649442948827747,-0.6640164674445626,-0.3340338505537052,-0.27045967605235893,-0.6506241321743435,-0.28831809425826915,0.8120638662878255,-0.4483794662543115,-0.03877402920142424,0.17541070567052341,0.40486970019079294,0.6134450224598241,0.813749968453863,0.6427123911309922,0.5227897275991366,0.7814821039056739,0.8364968167652646,0.7453087606995941,-0.4949723452425908,-0.38219763526913914,-0.31131370173216505,0.7906880380826485,-0.29108242002097195,0.3008474249549114,-0.0022132646607979363,0.48377977716572595,0.42195763547524884,-0.12960518294688747,-0.3902981187174035,-0.43062460028513394,-0.3978768534121689,0.7303144508031788,-0.07505049186666526,-0.49155020964122653,0.4370472708336687,0.2724360239223703,0.8700442186353066,-0.09305739537853887,-0.3053839720984018,-0.057425539961769544,0.6929751130463256,0.5436204938869963,-0.42664894435654643,0.16609612967798945,-0.3647994240979269,0.5344600471892889,0.6062953077999387,0.0746540178127286,-0.17599377129803495,0.008430233729179028,-0.3758845610076349,-0.32435465758448423,0.11842055512088556,0.6458200219361971,-0.3509653788823662,0.6312493628466804,0.6310719530418153,0.05410424106124744,-0.7228844241735659,-0.6052160417664527,0.374189452498378,0.6413242708651752,0.4428940301326517,0.1561029801906255,-0.4109059057446121,-0.506405967987973
LC_L,-0.58688610087131,0.7360860204816458,-0.5385255114363904,-0.7794433573233709,-0.7145059902897405,0.11143753520883119,-0.762051312426248,-0.5743615705017492,0.21045208948195193,0.3262994844169323,-0.27311311408029865,0.5468217851386564,0.38750093685963016,-0.46454557175580596,0.08200649390451474,-0.6922805103201949,-0.3143719468430465,0.49549626238179384,-0.5263267844539683,0.11471889405800818,-0.7251118570559517,0.6622080095991044,0.0826843585854659,-0.42429228350035425,-0.4686534308407098,0.75070773933081,-0.011722055626911358,-0.07515033910823514,-0.13908213346876697,-0.6572684321059868,-0.5781449977407193,0.6869198145618851,-0.7229819045481648,0.6920865286005038,1.0,0.35759229045673874,-0.7851999383461129,0.5376759501185682,0.33889317858858853,-0.5018571573477753,0.35739399178076886,-0.3181681147671955,-0.5482596282812162,-0.721066996829902,-0.5017409779336641,0.34021043523725913,0.2009279773927514,0.38631935562662406,-0.6785385478807034,-0.6747857412731263,0.6349748305591252,-0.05978647252387245,0.5475926814518215,0.4703105767559915,-0.792831188790737,-0.6933165936595598,-0.6685486229853048,-0.6793737064760942,0.5909996559992847,0.19089954299032616,-0.7713389416317238,-0.5629673961731829,-0.27129737549639693,-0.7720748781097494,-0.42845142521497354,0.8073278416173277,-0.52151082436917,-0.1536823373069985,-0.08061471521933584,0.21219965265565222,0.588923287564016,0.6765599666101862,0.4979094852555393,0.46271544399513237,0.7710261126201081,0.7603352294492888,0.838416479030424,-0.6326712801643004,-0.5285606347674879,-0.27266901122168696,0.8085009921125559,-0.5489183390301146,0.1043604367355262,-0.0008116570924786371,0.2955238469395237,0.44024024083599567,-0.15790751074016127,-0.4681638114156571,-0.5598217698844419,-0.64979531647478,0.7609660581150899,-0.23565375142033723,-0.5024429672926446,0.24993112883172292,0.048352427040636387,0.8584258027140891,-0.18727136661418423,-0.46103886837728175,-0.15378123488545217,0.6966026962312325,0.6322367896737974,-0.5821644467572503,0.049562346207635756,-0.5483875638801113,0.5962816652941357,0.5120395132108722,-0.21268956068814615,-0.27331999579816846,-0.14834802363209315,-0.35666409259559667,-0.5013883767102313,0.25761243374484494,0.5453949344353259,-0.5961062940607978,0.5059393636781097,0.6230335615929087,-0.07826112124943198,-0.7910491897454489,-0.7371871350073366,0.4480852304826117,0.6442415174746344,0.5373982671984056,0.25833733487342425,-0.3630042642915837,-0.6757651282074765
Amygdala_R,-0.32945528599669666,0.5442051115135362,-0.36041058165731354,-0.33728064477772135,-0.2964149400979828,0.25130777009367394,-0.36022326056825177,-0.27128428876603744,0.3619781696673961,0.242660725375507,-0.2684334028521707,0.36248958066015524,0.29501936508815535,0.03159623109107046,0.0807603671162988,-0.2494928754302244,-0.237543844221427,0.38682552033529993,-0.34085189621327416,0.03451912144911242,-0.15697119227881598,0.3565851355264635,0.15383446592891892,-0.04216101524633281,-0.19048409446101,0.24933423461803175,0.03266437787893346,0.11772127275793771,-0.1700905316933225,-0.21408620130260056,-0.4006883938168451,0.20330088194227913,-0.3917929433899223,0.4170865635418093,0.35759229045673874,1.0,-0.39356066670824835,0.3760543211718311,0.3409691369378877,-0.20578632223637477,0.1880171306722873,-0.3904428973412945,-0.2871194612110516,-0.30257673266686747,-0.053018113120196816,0.23292515249798929,0.23780595528191795,0.46155230607020803,-0.2948528593180756,-0.31000070698053467,0.43898173349954495,0.1860220948625731,0.5136793168595255,0.42943416768037806,-0.3974848405298478,-0.3364815014839777,-0.3714035492412416,-0.2764703495403505,0.5060798403662461,0.22811070400950678,-0.33301343950110923,0.0903024471631043,0.040796931676819796,-0.32573105879041453,-0.2727278214172413,0.35671461956629785,-0.26049565428841037,0.26187502168295734,0.02439483098102762,0.32883622518552613,0.28339969814770827,0.45927171077867696,0.48795306409072225,0.48214014486286283,0.41384691063277834,0.5378404461286885,0.55652354612414,-0.3742048211620901,-0.2792145806619049,0.08764230500347606,0.4268243364425058,-0.2018030387492031,0.28346095463326976,0.14152876439695403,0.1690971095936504,0.6267081864674918,-0.05613744093580769,-0.09228442783821969,-0.3053146609185595,-0.25206854377215615,0.36106473291051594,-0.0720010127382379,-0.20853473555678398,0.24411258084072934,0.09173101502195505,0.42526837598878847,-0.033868394924410884,-0.024313402162473696,-0.21101427653766006,0.45153961625306827,0.4844220884576107,-0.3440657527656134,-0.026295978025739044,-0.2048651121676654,0.5541571259229177,0.39707654503093237,-0.004454775008892131,-0.01923670318956134,0.26259661840291787,0.06098352087803796,-0.26583554955329247,0.23871704154944925,0.258674276338264,-0.23313774322925823,0.4520574497153755,0.4207174200438129,0.15510683831794864,-0.32771519949410677,-0.2892072187907904,0.4056209094171868,0.4640354407291489,0.49149332039732013,0.20074530167281254,0.01872240334243074,-0.39246190665394276
Thal_PuI_R,0.786514100263008,-0.8125700977102596,0.8585233895411174,0.8707141055856692,0.8903553404598032,-0.29245083482614437,0.8938064674831595,0.7549100894284708,0.012316207693835686,-0.24606670919777623,0.33612994375401145,-0.6397294356667502,-0.4984427144620536,0.4283180008075597,-0.046693349530322864,0.7558742030543919,0.5615380761352815,-0.6076257300725011,0.7056826144294644,0.1066755329102323,0.826369378589911,-0.6572676307244929,0.11341202629375687,0.39546658989131867,0.5944623988569638,-0.5741957744209059,0.06823369728385965,0.17980144772066511,0.40143577042678813,0.6568367436084598,0.8930620651946456,-0.6901270687713182,0.8890852277776674,-0.6636838971208565,-0.7851999383461129,-0.39356066670824835,1.0,-0.6171118609572782,-0.1811171182505861,0.7404482893467109,-0.18106845467678162,0.7040432246387497,0.7457801897261948,0.7891045871257504,0.42650621378114567,-0.191637650006714,-0.23716362331455187,-0.4192631550944861,0.8835388610666368,0.8864493911505753,-0.6834322438893378,-0.047378069425165266,-0.401578397241679,-0.5611263605543364,0.9342621941511063,0.7768667556457353,0.8504171522428423,0.8887634195457524,-0.7450438099952014,-0.208299381637472,0.9438497453252256,0.5655263785569007,0.16417721303461366,0.9028198631737587,0.6471098711047294,-0.7667578988368225,0.7234840225810926,0.03339848068687832,0.3220679659476899,-0.11746283589178015,-0.4031323626400522,-0.6317380076177863,-0.4622923655765706,-0.6363063018113109,-0.7941893768945223,-0.7946414167947018,-0.8634902431528789,0.8738128198400836,0.7413527738999692,0.08636159715313717,-0.8663131344293903,0.7747902894412327,0.030953834073412224,-0.007414797631053352,-0.18539325875820759,-0.31329655139723056,0.355227172130567,0.41959727709476097,0.7751780019579145,0.8093069728271715,-0.6185223252443572,0.46185370407514126,0.6790757499418943,-0.28045064159630495,0.23815071612210953,-0.8574202212879692,0.3888175331877205,0.35855392069167774,0.2579030189895834,-0.7443856342301076,-0.6442223887908288,0.7382399503193047,-0.0019965940482421104,0.558188978353168,-0.5711342007975412,-0.5693785622111507,0.33100843346411774,0.24860475472021812,0.2878000300262966,0.4990793537282185,0.685773099123001,-0.33140748569365636,-0.45910137332405093,0.8076567195012494,-0.4444178284125962,-0.7495124784080048,0.15022427000582925,0.8306420017259878,0.8043700756624313,-0.3847968089984662,-0.826635077140905,-0.6155179745027974,-0.2878007124263133,0.17212830458950848,0.8724454011731824
OFClat_R,-0.4699248943144171,0.6743694792079378,-0.500574100738814,-0.5960744668496152,-0.512452285647074,0.15170081577209293,-0.5293449759592458,-0.30710624656492297,0.10018101471380038,0.24816607591161913,-0.305100182279104,0.4111653123653553,0.5297926429908356,-0.22257435408796739,-0.01592760257229475,-0.40866565875173444,-0.40755834409010616,0.36771546692081114,-0.37990166913061957,-0.15663940684041217,-0.34668959588574855,0.4113902667427662,-0.02332342613399495,-0.1551306027798837,-0.3612990724260434,0.387474082720316,0.03670785777118827,-0.02138060870984912,-0.2673884177697843,-0.31252415111932796,-0.5086802927855308,0.24881535333646318,-0.4707754684040541,0.3175085908782137,0.5376759501185682,0.3760543211718311,-0.6171118609572782,1.0,0.16881914430077138,-0.3561920356207412,0.16389688614059852,-0.49866867364858075,-0.45471993912268094,-0.44745043048457583,-0.10651891384637067,0.27450745083509037,0.08685194896355958,0.30450428043402805,-0.5008789952321746,-0.5451842653445994,0.2880710942744416,-0.03524173032830393,0.23032210786669977,0.5527954536123342,-0.527481139973126,-0.38276800731499744,-0.5288847661887294,-0.5251089464885069,0.49725442495832284,0.2613878054113778,-0.5216078842291173,-0.25029484717419814,-0.015905338294258064,-0.5023033728195145,-0.3872849030984953,0.41376972882683977,-0.34975179149967356,-0.04504244387551148,-0.14224328623277457,0.0867501671088357,0.3023991340388772,0.455787276693213,0.25456785677442023,0.3032108537609253,0.44978835483550145,0.48027638697285135,0.5403404394980195,-0.532071262253235,-0.5479504961979854,0.05473356481244133,0.5282400312737525,-0.503310101790419,-0.10482895395075996,0.12701175741506687,0.12625739953774973,0.44560891053300855,-0.06015751102580401,-0.19348770068126378,-0.4577857448925844,-0.4896999482958212,0.4399977310073061,-0.19652709140402297,-0.1837440082121496,0.15593482747556353,-0.2634692034830179,0.479655185491853,-0.11293817927896606,-0.14345175611567829,-0.25960415457247404,0.41532161835737247,0.5116482830219778,-0.47681985371158087,-0.20692384070183337,-0.3455774644731011,0.4666020413235802,0.25822957904947513,-0.33835945875870826,-0.08486913492688472,-0.07884943234897265,-0.04006340395899298,-0.4139283255001084,0.21610897067121057,0.23108915491035356,-0.47975638194661285,0.23554011836821326,0.4713361221402164,-0.17038395832642936,-0.4175324169804838,-0.439181234571976,0.3698120741315845,0.3793423790327557,0.5239211673915819,0.09071509014588433,0.0015597560239709977,-0.5881904266261544
Fusiform_R,0.05752836880886811,0.30969294924749363,-0.17961082354205335,-0.1950192031818017,-0.10768697751577577,-0.1352267327629081,-0.28734957068083855,-0.3332181616984229,0.5815845925504165,0.19760280104088396,-0.23921912373053497,0.13562455848011284,0.02428398746530602,-0.20928274486604803,0.017171226857647805,-0.3158645899697131,0.13829521843278553,0.33875896855288046,-0.09711754204187474,0.3986248357415411,-0.24521792070092627,0.35382546862463804,0.31286627921417165,-0.21068705296796245,0.0672407231070885,0.22356912307687646,0.0039009218077635482,0.0895757272158995,-0.19491129489578743,-0.32729803230981375,-0.031087508645141582,0.32435915445799973,-0.1945853257006279,0.31291852940473813,0.33889317858858853,0.3409691369378877,-0.1811171182505861,0.16881914430077138,1.0,-0.14737674041086096,0.18096360986294355,0.018939472042457505,-0.010316613674860626,-0.3080274605207947,-0.2622113220211612,0.014030521577614958,0.15512067772275628,0.2758849055523016,-0.07671406252086115,-0.09838691638603585,0.21879550868759176,-0.11659832729067413,0.3647728513718632,0.2648985941979925,-0.325036271484692,-0.1329014982218391,-0.11259436523641951,-0.024956011224136893,0.22142269315250646,0.19938023890746734,-0.18038792819361438,-0.089445069504142,-0.24560167911160902,-0.20649003285315382,-0.03408361715041737,0.23287686118184567,0.18970436647552485,-0.0659664671765593,0.05122760065805938,0.1431568896582752,0.16601044672829612,0.4105637874591807,0.22002022924656447,0.11321318723568884,0.3112060782747515,0.32934715639491396,0.32901331505514525,-0.0899675204363719,0.025485783091361326,-0.24698065727205232,0.2862715661597336,-0.19452486373740083,0.2912601781431096,-0.030573104234246452,0.09991452101353006,0.4548800884603234,-0.06243586123877727,-0.30293243786425306,-0.04376469025954198,-0.14198634537782923,0.181182710473434,0.37522744028495786,0.15650447461518308,-0.010525494346606008,0.3709974122480598,0.3338992736719694,-0.06766287584221353,-0.34008630721227406,-0.16020627866848952,0.34332906149045445,0.3061383216841095,-0.16082443163178534,0.12009493424974564,-0.32642260388416455,0.3192748180022044,0.23232726113141755,-0.12382362588684584,-0.18796473691467988,-0.018313543230965016,-0.0009029851788862797,-0.02817819081948404,0.2118991616936917,0.4055439738743216,-0.08839990200770914,0.37535258052059683,0.21723562370233665,-0.006657051136117358,-0.3513710097532242,-0.31680406585476456,0.29665658245553433,0.32213983334030033,0.24816710603267553,0.16904313733186838,-0.3515226575805949,-0.05937973790779236
