,Calcarine_L,Rectus_R,Rolandic_Oper_L,Thal_MGN_L,Cingulate_Mid_R,Cerebellum_10_R,Vermis_4_5,Temporal_Pole_Mid_L,Cerebellum_4_5_L,Thal_VA_L,OFClat_R,Frontal_Sup_2_R,Temporal_Inf_L,Hippocampus_L,Postcentral_L,OFCpost_L,SN_pc_R,Cerebellum_9_L,ACC_sup_L,Cerebellum_3_L,SN_pr_R,Vermis_6,Frontal_Mid_2_L,Cerebellum_10_L,OFCmed_R,Frontal_Inf_Orb_2_L,Red_N_L,Cerebellum_4_5_R,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Postcentral_R,Heschl_L,Vermis_1_2,LC_L,Lingual_R,Precuneus_L,Temporal_Pole_Mid_R,Insula_R,Occipital_Mid_R,Cerebellum_Crus1_R,Occipital_Mid_L,Thal_LGN_R,Frontal_Med_Orb_L,Precentral_L,Temporal_Pole_Sup_L,Temporal_Inf_R,Thal_MDl_L,Temporal_Sup_R,Frontal_Med_Orb_R,Thal_VL_L,Thal_LP_L,Heschl_R,Rolandic_Oper_R,ACC_sub_R,Cerebellum_8_R,Caudate_L,Thal_PuA_R,Insula_L,Putamen_L,Thal_MDm_R,Olfactory_L,Occipital_Sup_L,Supp_Motor_Area_L,Thal_AV_L,Cerebellum_6_R,Occipital_Sup_R,Temporal_Pole_Sup_R,ACC_sub_L,Cingulate_Mid_L,Cingulate_Post_L,Thal_MDl_R,SN_pc_L,Thal_PuM_L,N_Acc_L,OFCant_L
Frontal_Inf_Tri_L,-0.47473474229103224,0.22978840080278573,0.6406247390555334,-0.41206934077696505,0.28999237910732517,-0.4213060342177778,0.494853922467274,-0.3631486704333503,0.32637648505175526,0.7337801866490768,0.2880710942744416,0.595756957745727,0.007402906462147334,0.6260843339506313,0.4386380843895794,0.22834169696464557,-0.2625741968133435,-0.327638248434214,0.402305059967222,0.2360005957324097,-0.007368604835890757,-0.5217570582817654,0.7130983761828145,-0.14419969239840436,0.5055776221019453,0.5478126372295491,-0.5886346600540506,0.49613321234455265,1.0,0.006551030828117873,-0.36720972222461495,0.5445104791529828,-0.5151606034978431,0.6349748305591252,-0.5518596100572142,-0.4628871087941182,-0.3250379730591614,0.1584433011770212,-0.5998485651233165,-0.44716198379524097,-0.6655349968891532,-0.6683072240235255,0.37465334841049674,0.39499997084453403,-0.485101205294127,-0.4328347680903976,0.5936731065433167,-0.5522921535700618,0.5406369627626711,0.7884450839756441,0.28990334381440286,0.6151454650524887,0.24593339492990285,0.5872960885047652,-0.42497506195107376,0.3633381737584516,-0.720630105621975,0.1711304993572571,0.5370366346496953,-0.5170689719277044,0.1418390484149702,-0.6682947466669925,0.5232846014582614,0.32629401431737337,-0.5047637289185145,-0.7108198091457556,-0.24045241551477922,0.5137349839565012,0.5350194335595708,0.42054344554970713,-0.05327338266454176,-0.09383424469324593,-0.6694951708328474,0.5219519830077642,0.5405430722568781
Paracentral_Lobule_L,0.2011422839811905,-0.00872096437130265,0.23770249743257316,0.2699675536570273,-0.000482373045215017,0.3436890755071487,-0.15120144412530215,-0.04099356123648987,-0.08184401511449987,-0.19957538571890307,-0.0848783339910805,0.33851612133174763,-0.18404973348003362,0.05073942726740864,0.5310316077532166,-0.06335489913634841,0.07335312242558734,-0.1570120319405573,0.14326985423529495,-0.2022410161642363,-0.013375911228130973,0.08756790150249949,-0.18366890078990747,-0.2532417696649916,-0.03624920698516905,0.09206231770460581,0.1768932633228413,-0.24477207937710663,0.006551030828117873,1.0,0.6654775992249291,0.1978748476271812,0.18830339391684245,-0.3467300989725291,0.048979183454385906,0.5786278399290269,-0.26736325453380544,0.08924280857742219,0.13417361343825948,-0.14529315579349153,0.41883973786958756,0.07230876998174587,-0.025792808277045127,0.40550471195766646,-0.08656121353359929,-0.18371293203850655,-0.22222935603879446,0.022075506666591416,-0.011157253362062601,-0.2776070474516662,0.04839940105423945,-0.1794975344998052,-0.35137563862174886,-0.06789072477456681,-0.13402269598599195,-0.09663890843727826,0.28688358686866994,0.2949069919890059,-0.12899885263753103,0.03961579272174523,0.07434507636302853,0.41286466302824926,-0.017407198431869494,-0.08516208542228487,-0.04180024567979387,0.41539536053633846,-0.24017681539938146,-0.061913905553825935,-0.46905227023446916,-0.18772350741289348,0.21097190362855392,-0.06610003349115227,0.3587533119685231,-0.0052639796319474364,-0.1333888310215811
Postcentral_R,0.15918188177589648,0.22730745759871657,-0.06727219146358239,0.21100323564208,-0.048464175721077675,0.37118679371953284,-0.2394850800461096,-0.21544380557350068,-0.2538872738833784,-0.4109059057446121,0.0015597560239709977,0.16223493076095472,-0.09871711212093347,-0.1313313089209257,0.2066518158890965,0.06340777193276602,0.12585297958956665,-0.28433013627955345,-0.08883908058885184,-0.22653242377662317,-0.0077818233120259695,0.029404805543742883,-0.6193544889579102,-0.2636438768985203,-0.07401574152445212,-0.12404429543199086,0.25526777297610287,-0.384106833872898,-0.36720972222461495,0.6654775992249291,1.0,0.04661656193033578,0.061864906318140095,-0.3630042642915837,0.010421795469152017,0.7339689189109744,-0.3805503232440979,-0.06749299825313507,0.20664545694489445,-0.26923874491387934,0.5574626787831027,0.1107508943413845,0.07856526194507538,-0.028751895384005036,-0.01133857468017775,-0.27442933750375337,-0.2276056686927787,0.11219825969373799,0.004534835458802295,-0.43363500411386374,0.011172126660184302,-0.31441888488265946,-0.42270237653520126,-0.11760894421007764,-0.23671284545489688,-0.15585671907681573,0.40075251438927373,0.14497671022173303,-0.1670208808443041,0.11254736192335256,0.002077279231712663,0.5777704052719671,-0.47419541132562965,-0.1373890534316546,-0.13412806060164503,0.6133395521312155,-0.35797004664726534,-0.038958906164997434,-0.6515842916922713,-0.39932132219618427,0.19881613941698092,0.026035422472500024,0.4534650114743872,-0.0923870017820392,-0.044648186631459044
Heschl_L,-0.33443494504007065,0.43163453771777105,0.6102825533258421,-0.24407667809900327,0.24543064572803766,-0.31405425800283265,0.21833134974557683,-0.3104771951963637,0.06444112905640471,0.35979988252418077,0.5297926429908356,0.35801378003378653,-0.06298370360175358,0.3977238906767897,0.4339233846319561,0.2219370378140839,-0.24759190152568616,-0.3345615096880863,0.2797950911234487,0.19632636440014659,0.18741815472374931,-0.4112553097514298,0.2645771461801761,-0.09756146081270775,0.404191621733433,0.42548338130568536,-0.30399967898482183,0.20979096873001865,0.5445104791529828,0.1978748476271812,0.04661656193033578,1.0,-0.41438742449281774,0.38750093685963016,-0.42114848177586106,-0.14742380733295113,-0.2965786840737042,0.3358947934859823,-0.38999448633880146,-0.4111680770253781,-0.3543758414656125,-0.45017349861264255,0.33342906472966294,0.2487464112691795,-0.3023061090762459,-0.37102941873742223,0.4351623895858389,-0.22918219173437734,0.44574928373995837,0.45339201583998545,0.10807950290077563,0.405773638032925,0.2464311446220658,0.5401304251835233,-0.36125932148662593,0.16665683654676935,-0.4209156696395152,0.43595934534120667,0.4521840618148681,-0.364421709835133,0.1480000879440306,-0.3664955147951824,0.2045666682390059,0.31740440608156,-0.4181093715536243,-0.33993472178125733,-0.21808894703627793,0.46007718624822486,0.1519663536547737,0.06223789143211477,0.008278860099503243,0.09991540982491669,-0.3860512525081671,0.367019029147586,0.5575971215988403
Vermis_1_2,0.8461447317519122,-0.7339418253799609,-0.2615069688486843,0.7011294129740778,-0.2528809093888283,0.5696124803794584,-0.23452135131300014,0.8056431688450072,0.09950010275790673,-0.5247149435267656,-0.5960744668496152,-0.4363657175940489,0.06151763618593671,-0.3980947364159171,-0.2674994023109868,-0.5389865028512517,0.42046299783934254,0.8245506172453413,-0.1394109332672285,0.0006261620256398597,0.281062319709312,0.913861094458459,-0.1388470196676605,0.4925775374864103,-0.678752297504311,-0.3682897266769106,0.8087531627605193,-0.2555590840623239,-0.5151606034978431,0.18830339391684245,0.061864906318140095,-0.41438742449281774,1.0,-0.7794433573233709,0.9099161111065568,0.2510052307053542,0.7210833375042273,0.08280720810562145,0.6102668599323555,0.8348075595229454,0.6436630995209842,0.8594244624719932,-0.7117090780746324,0.08997317019535889,0.681069985371942,0.7610860244554185,-0.5820983991785468,0.6544936714303059,-0.7740985161504885,-0.7607993933535286,-0.19567740046484175,-0.6215683141612072,-0.17701845840797492,-0.553986682088499,0.8353190156165053,-0.2823907976492394,0.773547116202424,0.18496589039419492,-0.4099130327889982,0.6800108447209489,0.026052848458034555,0.5857463435509171,0.04788223728731414,-0.16486713905176067,0.8562804427082621,0.6234944246868679,0.4542470336836748,-0.5070025005185866,-0.27286828214373104,-0.12568722424609874,0.3575712012124074,0.19183496541658637,0.7500498749326061,-0.47744813422273863,-0.7899908306963923
LC_L,-0.64979531647478,0.5370678710434684,0.36288158226210104,-0.5821644467572503,0.32295235460966815,-0.5629673961731829,0.4979094852555393,-0.5263267844539683,0.2283458709021804,0.6920865286005038,0.5376759501185682,0.46271544399513237,0.14655392541802809,0.5475926814518215,0.11143753520883119,0.38631935562662406,-0.4532875262633531,-0.5013883767102313,0.25761243374484494,0.21219965265565222,-0.15790751074016127,-0.7145059902897405,0.40926905042934514,-0.18727136661418423,0.6031530885986232,0.4706305032999951,-0.7251118570559517,0.5059393636781097,0.6349748305591252,-0.3467300989725291,-0.3630042642915837,0.38750093685963016,-0.7794433573233709,1.0,-0.6785385478807034,-0.4896720164804856,-0.42845142521497354,0.0826843585854659,-0.6933165936595598,-0.58688610087131,-0.7371871350073366,-0.7166309340134517,0.5468217851386564,-0.05978647252387245,-0.5018571573477753,-0.52151082436917,0.7609660581150899,-0.5024429672926446,0.6230335615929087,0.8584258027140891,0.3119496978044082,0.6622080095991044,0.3831327096812724,0.5379644044885709,-0.5598217698844419,0.2854673271473349,-0.792831188790737,-0.07515033910823514,0.537710322802655,-0.5385255114363904,-0.07826112124943198,-0.721066996829902,0.2009279773927514,0.34021043523725913,-0.649281599220875,-0.7496653086904284,-0.23565375142033723,0.47916700354835645,0.5453949344353259,0.38178729224239444,-0.13908213346876697,-0.27331999579816846,-0.762051312426248,0.4750917546041186,0.7360860204816458
Lingual_R,0.891965134895101,-0.614953482997117,-0.3009246197782237,0.6851606704286953,-0.25651274878908714,0.5519614261766566,-0.1399165795284666,0.7941327436589861,0.18259237547794696,-0.504601150094711,-0.5008789952321746,-0.5225983106803345,0.17704718647942116,-0.34402677235659346,-0.37221521250841083,-0.48455622122924935,0.42462230779101884,0.8698636638343281,-0.1820260616653217,0.11968908189583724,0.36192647821159485,0.9472590795280571,-0.1832243469110212,0.6124330656137451,-0.6436257678234942,-0.3460816560570141,0.8636997453102688,-0.1286339152692417,-0.5518596100572142,0.048979183454385906,0.010421795469152017,-0.42114848177586106,0.9099161111065568,-0.6785385478807034,1.0,0.24980888167826318,0.7542087835000163,0.19240496325627665,0.6811312393675943,0.8709650988214179,0.6528400792523752,0.9122825385884066,-0.7244577328063267,0.007903980874766433,0.7689776148371812,0.8376717066711711,-0.5083156511614009,0.7743474533516667,-0.7953631346784326,-0.7490493600644657,-0.18263741189369392,-0.5697559910915193,-0.05119866649353149,-0.5684592754377208,0.8892751829232327,-0.23843493671795238,0.7973712207421848,0.20865945455293816,-0.40383499705129483,0.7631515011265162,0.05921105389509929,0.6008114466786117,0.008764939566165775,-0.10528367509398695,0.8945261185871703,0.6324797230557366,0.5696548989465214,-0.47810784564731373,-0.23842385586826229,-0.06540156246094289,0.38367819677276555,0.19935986512505216,0.7626665035449874,-0.4223788853468562,-0.7415762444622376
Precuneus_L,0.4342196451286986,0.13357974283417678,-0.23148999857474745,0.37212380541703816,-0.006234280648368347,0.456724344217794,-0.3581636668342108,-0.053843151582717186,-0.22395879520944034,-0.3908984396662783,-0.22726575615387892,-0.18617437867711015,0.24590862246768216,-0.13409913583997563,0.09684344476562053,0.04312580999512487,0.13936446314316625,-0.14376873495202705,-0.4959829098782159,-0.17467801173764852,0.09172184624583826,0.2785847882833266,-0.7876063678600953,-0.17246504783918937,-0.06801149273836425,-0.2505029590914239,0.3968621617283336,-0.48507440384963657,-0.4628871087941182,0.5786278399290269,0.7339689189109744,-0.14742380733295113,0.2510052307053542,-0.4896720164804856,0.24980888167826318,1.0,-0.18375910457978067,-0.008720834200106787,0.47528370933339953,-0.08722080675258129,0.8494473182962388,0.4047990016936008,0.11050586007536099,-0.12383526995582553,0.3386161274882443,-0.09266946411917802,-0.3096480891735374,0.1921724700714732,-0.030013098914049473,-0.5409823244908077,0.042753298028609395,-0.45736018069419143,-0.4792167463837385,-0.1389546422867509,-0.053710979707215584,0.18123869145093982,0.6788691730394948,0.1577912752481075,-0.3003155551620582,0.4840396649386321,0.09140198140324275,0.8767216682947178,-0.6597690111913656,-0.06868438003752914,0.0734266389381381,0.8529759032342517,-0.06273441532311734,0.019187473329991957,-0.7463491462795698,-0.2397279022267128,0.2429745204064108,0.019232212851683302,0.6850540802032924,0.08575283076322264,-0.26253116435044227
Temporal_Pole_Mid_R,0.608967545818966,-0.6490121585667136,-0.15731867163235908,0.476315534034293,-0.11935873798086485,0.29660007253557485,-0.09580378844572783,0.7896792210154252,0.20156039480503127,-0.28831809425826915,-0.3872849030984953,-0.5089137156455645,0.0719083364474769,-0.2689780637820238,-0.3438233929029867,-0.46611882496779417,0.3419271145280885,0.8496775188309472,-0.09864353539371368,0.13950397432312167,0.38210527320446713,0.7476181558335198,0.1484907357418096,0.6523748888986559,-0.5375226119274438,-0.33311500315713277,0.6540813909158573,-0.013619069782400343,-0.3250379730591614,-0.26736325453380544,-0.3805503232440979,-0.2965786840737042,0.7210833375042273,-0.42845142521497354,0.7542087835000163,-0.18375910457978067,1.0,0.059702378100688167,0.4441348433696454,0.8843353540677945,0.24012643661932537,0.6990900944353728,-0.5996944712996692,0.055675840711820614,0.6655780536517948,0.8657360470221783,-0.3562150291504833,0.6031133419462797,-0.6486010769889572,-0.4573304607274852,-0.24616170027325837,-0.37680943986095955,0.2039208362538475,-0.39115316842604314,0.8745655230031174,-0.19261628344943896,0.4413406232498967,0.06570692903780517,-0.21939939658296864,0.5422663107097208,0.04679876875306679,0.19484230364060223,0.23360259369465958,-0.06572292320525648,0.8334858479658129,0.2334995405457349,0.7203441137424476,-0.39023683181866053,0.12212580985369033,0.05268808856087511,0.20692414233143158,0.19882551129503992,0.40192575039314404,-0.37288693443173615,-0.5775527467563053
Insula_R,0.15073665793457564,0.04416137558143726,0.335463338385026,0.18421179084691827,0.01796383220988046,0.05245377398556921,0.16481415294353893,0.1636934570106181,0.20446040612486271,0.17790436236312634,-0.02332342613399495,0.018313988274428976,0.21521880188047107,0.32722649949374055,0.14063396673268524,0.12900451449753678,0.10411232614402961,0.12337974048983522,0.023384498997170308,0.29553992759666087,0.2832593472833514,0.09796526894906096,0.13596239012463152,0.11453432920228902,0.21718944145471047,0.31916930956458767,0.07386196762016156,0.23497917196802548,0.1584433011770212,0.08924280857742219,-0.06749299825313507,0.3358947934859823,0.08280720810562145,0.0826843585854659,0.19240496325627665,-0.008720834200106787,0.059702378100688167,1.0,-0.00494187804233814,0.09389062617800377,0.04632685084647373,0.12576367139023942,-0.0495461941658606,0.20268066614210944,0.14207142729207708,0.10939325750988728,0.15459928778291918,0.2577003550435184,0.019349233351647694,0.10594850924480022,0.2530425181112623,0.37819172564215864,0.36192050612443544,0.1806918610687531,0.12796647058093846,0.16530627747224924,0.06084456649329743,0.5339958660179869,0.20458860816108448,0.2021069942499395,0.3467550258438597,0.03135583241502859,0.1038398409190297,0.16657811540674447,0.11734446160776182,-0.022711889232487046,0.28791012987025416,0.0946249809340888,0.13734209569144293,0.1924467303866655,0.3108052698842938,0.09275709977054895,0.08693899862496032,0.1589922927798574,0.05871248332594161
Occipital_Mid_R,0.6279678795801287,-0.3612458807676013,-0.3928082791099411,0.5442747159705318,-0.22949788529581341,0.4341240359220626,-0.5085444934234934,0.5205527120267548,-0.20188868744364605,-0.6584654965709285,-0.38276800731499744,-0.6123830918199017,0.032123852017583485,-0.40135338510219415,-0.23294286032958633,-0.3706504091123974,0.3703681838463631,0.4594335243559674,-0.3468416089976991,-0.19903826167730052,0.2813277362299669,0.7243093161541471,-0.46257654903816936,0.2767974236749803,-0.5017814132547056,-0.39672624288527086,0.6872868553653279,-0.491609969133368,-0.5998485651233165,0.13417361343825948,0.20664545694489445,-0.38999448633880146,0.6102668599323555,-0.6933165936595598,0.6811312393675943,0.47528370933339953,0.4441348433696454,-0.00494187804233814,1.0,0.597817881910868,0.7075142558060518,0.7670236852562897,-0.47898628220438827,-0.06794651144860256,0.5916781149436036,0.604603278285712,-0.6151910319993086,0.5642894320775416,-0.5613262770394327,-0.7748338549749658,-0.24400748952997575,-0.5798904102734278,-0.21681921972826063,-0.4453068839089669,0.5672859353619838,-0.14115867665115475,0.7878866950536209,0.11941921974429867,-0.5153748737291874,0.6375170609481677,0.0602966143052818,0.7221358772833403,-0.3126766595801537,-0.25558406928365235,0.68032530602018,0.7296374222567056,0.3757199914954607,-0.3565471123277007,-0.4666882068143232,-0.2785614536284708,0.1378992931672146,0.13955044249962495,0.7489464195901484,-0.3378268021922988,-0.615769041539454
Cerebellum_Crus1_R,0.6931018512019472,-0.724891199337525,-0.2925377125805311,0.5677609752952905,-0.30792578335716064,0.3805905363851489,-0.2365253333886253,0.8286077263365208,0.10198044120001659,-0.4777598530834034,-0.4699248943144171,-0.5492957129916509,-0.018300342146213282,-0.36338594539601954,-0.4119029888508171,-0.5073573074557091,0.43239453264810435,0.9265871100468459,0.000966628961153722,0.04109065995314783,0.37276115521665043,0.8664756175841452,0.061445462685903444,0.619930661902539,-0.6553537709312645,-0.358043774939996,0.7433774552450965,-0.12192352459822674,-0.44716198379524097,-0.14529315579349153,-0.26923874491387934,-0.4111680770253781,0.8348075595229454,-0.58688610087131,0.8709650988214179,-0.08722080675258129,0.8843353540677945,0.09389062617800377,0.597817881910868,1.0,0.36558326986752815,0.8144784763512465,-0.7990769260769972,0.04742142861663226,0.6399547739102058,0.9586516214361952,-0.5249510374717744,0.7154253447689435,-0.8198694832678455,-0.636559709867054,-0.309912196133187,-0.4723347810582854,0.08980057649108944,-0.5250020039821703,0.9636252023338727,-0.3402918666418607,0.5891167035643049,0.12724798754124816,-0.3664163471970791,0.6035049558947913,0.0707375426897345,0.3259740124415783,0.2212682807543698,-0.1825117392682079,0.9620607890456745,0.3634650747014263,0.6523798770845858,-0.53821213724415,-0.030634144588998727,-0.0704091690615256,0.2071786866395475,0.2313242406451419,0.5400926560305358,-0.537584933117643,-0.703452291141533
Occipital_Mid_L,0.7343977480127755,-0.21472034959138578,-0.37832309049058455,0.6156053349520494,-0.16336990520863645,0.599320287782562,-0.4511678882687053,0.3854555553686578,-0.19690537706186864,-0.6052160417664527,-0.439181234571976,-0.48502722440782364,0.24892521974120993,-0.3659972468788262,-0.07738161208838756,-0.23120885233743171,0.33723924745693257,0.31016703750956426,-0.5246432436486378,-0.16330698473205082,0.2243239469766071,0.6765809216843041,-0.7152198073321012,0.1336335259441455,-0.3901670825825277,-0.4298165893557258,0.7135402793697497,-0.5371617349282225,-0.6655349968891532,0.41883973786958756,0.5574626787831027,-0.3543758414656125,0.6436630995209842,-0.7371871350073366,0.6528400792523752,0.8494473182962388,0.24012643661932537,0.04632685084647373,0.7075142558060518,0.36558326986752815,1.0,0.7701574825514764,-0.2786205976267154,-0.07932806210379748,0.6441284367680367,0.33016571517465065,-0.5330101835233818,0.4750389119844258,-0.43236443241711847,-0.8072644524647062,-0.07286602168323925,-0.6621857714545825,-0.42480019041092143,-0.4063253367442075,0.385966399917809,0.0328072207870921,0.9328527029067424,0.15568339915865056,-0.517929027540173,0.7550351593759176,0.12849044112959532,0.9849035576031279,-0.5367048376048845,-0.1392015841374163,0.49600608280119146,0.9761239633680926,0.19516013507015706,-0.21449315940994795,-0.7035453812307103,-0.2827900633538639,0.34020673431134907,0.13629073932881663,0.9088177374729379,-0.1724258201568608,-0.6176643329228749
Thal_LGN_R,0.8352132181146613,-0.5378577086336312,-0.39966397156752315,0.724297197946428,-0.3023361298025937,0.5563562608591661,-0.3934683282664075,0.7287921542600139,-0.05810546515440598,-0.6147777523137796,-0.5435232417158946,-0.6516459468670563,0.21568649650576174,-0.36852860745291743,-0.3379016653887067,-0.41894500534953816,0.47159477399124555,0.740279169345275,-0.3119404620023322,-0.055821872686140084,0.3727912399138578,0.9117062659855563,-0.394019499901759,0.47763287925190784,-0.6396681289314625,-0.47591586307071704,0.8600549367861974,-0.37382092378724163,-0.6683072240235255,0.07230876998174587,0.1107508943413845,-0.45017349861264255,0.8594244624719932,-0.7166309340134517,0.9122825385884066,0.4047990016936008,0.6990900944353728,0.12576367139023942,0.7670236852562897,0.8144784763512465,0.7701574825514764,1.0,-0.6529725108894664,-0.0715501856210975,0.7977617103183606,0.7691119979149815,-0.5278863702881562,0.707312101003625,-0.763774215887771,-0.8196371084630713,-0.1886577301447766,-0.6696366656126526,-0.1616249828599908,-0.5743137184762629,0.8162100590727623,-0.17861151821440563,0.9153360803313937,0.17767957143059718,-0.5105040415627318,0.877540197448269,0.1273256325387032,0.7387909328219748,-0.1911010404172771,-0.09912699539501965,0.8692369431645378,0.7643692684481389,0.5181161330211722,-0.44572793434489016,-0.40744545594735565,-0.21179324207151945,0.40653926577076566,0.2564258033342266,0.8652805875446069,-0.4096220310123188,-0.7659493723601565
Frontal_Med_Orb_L,-0.5736183799079152,0.6633199549821902,0.17752014310587488,-0.5371575018097955,0.518884510435424,-0.256101934238227,0.20049216517634763,-0.6163364794999341,-0.03996279513679138,0.5611188086449048,0.4111653123653553,0.386196568135372,0.21345960071675807,0.3926227716215116,0.2425614593190209,0.5958319869477925,-0.4503242277825188,-0.7926576718455917,-0.31096212403932316,0.007491276440981771,-0.25129795373268626,-0.6950261688147185,-0.11996124533388984,-0.5174703685203056,0.7841034087930747,0.3386052401166103,-0.6511798923165204,0.10554502958644095,0.37465334841049674,-0.025792808277045127,0.07856526194507538,0.33342906472966294,-0.7117090780746324,0.5468217851386564,-0.7244577328063267,0.11050586007536099,-0.5996944712996692,-0.0495461941658606,-0.47898628220438827,-0.7990769260769972,-0.2786205976267154,-0.6529725108894664,1.0,-0.23143168740450037,-0.29777857965484095,-0.718003907207153,0.5047178110913321,-0.5610529815081973,0.9425350435820649,0.6542781614508895,0.3819290386215862,0.42758271235385675,0.04622995650885682,0.6427078598331607,-0.7964335302405822,0.5776618784758827,-0.526260060581974,-0.1167298853021705,0.5047141634585838,-0.423204986151039,-0.029319276159035988,-0.24452598265514722,-0.3601572490464243,0.24350998912595848,-0.7269698734022767,-0.291706151155017,-0.23978287811639673,0.5945755147664074,0.1498996159096963,0.20387452491693994,-0.25092114829336,-0.2556677537898549,-0.4878357698110801,0.7042033276447257,0.6737120786354409
Precentral_L,0.06766964346036347,-0.21917886467618078,0.6177883769628996,0.14381676263944693,-0.03994933002936641,0.1360533333502068,0.18550275473425634,0.11089214486709517,0.25307601889824727,0.17309016064595756,-0.03524173032830393,0.2698858813107426,-0.2120132055263237,0.1692860678914023,0.7829909622079696,-0.1411782269498573,0.09558921578267815,0.10814553082284185,0.3636292746295327,0.16741031447618238,0.09952468529831648,0.03599317616489724,0.5604152457286747,0.15217372321655181,-0.04257215335964362,0.10296349653898189,0.06606330505457052,0.23038888997495538,0.39499997084453403,0.40550471195766646,-0.028751895384005036,0.2487464112691795,0.08997317019535889,-0.05978647252387245,0.007903980874766433,-0.12383526995582553,0.055675840711820614,0.20268066614210944,-0.06794651144860256,0.04742142861663226,-0.07932806210379748,-0.0715501856210975,-0.23143168740450037,1.0,-0.17732434749195913,-0.0104340735923651,-0.01052587844922484,-0.14725703519062075,-0.1285343713263776,0.058396905305952485,0.00887358977817394,0.12670810163287452,0.03330662385367613,-0.018979202279271214,0.07483511205458901,0.012909586793175304,-0.06986491893800123,0.24038153912079327,-0.008096886610796817,-0.10170630634133826,0.18350695317378923,-0.09857145485711151,0.6249885287285074,0.007410044129614568,0.010341955515882564,-0.12932534783402022,-0.13310892481320713,-0.07859844939160637,0.14836959728969012,0.19147332730653707,0.1368400440991294,-0.010154689823681588,-0.01716926904151531,-0.007290504883210462,-0.0673418329237688
Temporal_Pole_Sup_L,0.7496561408470914,-0.2966439860611175,-0.3657698005016441,0.5073469202642562,-0.057184742822018575,0.5353972288735603,-0.18917762640193353,0.6831615975948689,0.11313601576656578,-0.32245238034016527,-0.3561920356207412,-0.5415666078303452,0.5129032666598282,-0.23562816893212687,-0.3749173553086028,-0.20269225215025807,0.23734884550585902,0.6519733491250057,-0.5388853159462836,0.167231117441998,0.3519187281783221,0.7672556482197932,-0.31275650286669426,0.5649666265010606,-0.3250953275684744,-0.3356612966920413,0.7291677674679268,-0.2210300987008898,-0.485101205294127,-0.08656121353359929,-0.01133857468017775,-0.3023061090762459,0.681069985371942,-0.5018571573477753,0.7689776148371812,0.3386161274882443,0.6655780536517948,0.14207142729207708,0.5916781149436036,0.6399547739102058,0.6441284367680367,0.7977617103183606,-0.29777857965484095,-0.17732434749195913,1.0,0.6183699725877299,-0.299031330727358,0.5048048458668654,-0.446156988139619,-0.5353275420820174,-0.08378643793517743,-0.5451385373228689,-0.08699201366289566,-0.35909625004017953,0.6749512577484285,0.1558362850886745,0.7115076273426753,0.08834564288122666,-0.27533745395457876,0.7770574769063674,0.111147946587782,0.5948833730075194,-0.1940580492970945,0.06689989295434665,0.7141985197995468,0.6166108905846044,0.5611116695715266,-0.1657758415205046,-0.18794785443187662,-0.03831534259816765,0.3271138352211661,0.20779065928520485,0.6532613399978419,-0.027235994416422542,-0.5269643852225843
Temporal_Inf_R,0.6597816647560684,-0.6604998517108843,-0.25069425894606384,0.5296959629636145,-0.20067222282361008,0.35718558423839736,-0.19016988516500413,0.7902646915733229,0.1269913512269739,-0.4483794662543115,-0.34975179149967356,-0.5500813220820726,-0.048302479963428194,-0.30299996813903174,-0.4441464576999503,-0.48951347908580733,0.3594173370880183,0.8798839786386657,-0.002986875960347021,0.04276195247464852,0.3768236507104341,0.8347713818228275,0.04630359095914231,0.616981630383582,-0.5844240908637214,-0.296662693911377,0.7285665485070559,-0.06989745583705761,-0.4328347680903976,-0.18371293203850655,-0.27442933750375337,-0.37102941873742223,0.7610860244554185,-0.52151082436917,0.8376717066711711,-0.09266946411917802,0.8657360470221783,0.10939325750988728,0.604603278285712,0.9586516214361952,0.33016571517465065,0.7691119979149815,-0.718003907207153,-0.0104340735923651,0.6183699725877299,1.0,-0.4915345687155981,0.7877416833284409,-0.739668913176955,-0.5996908500610197,-0.25050348441182196,-0.4215570299689706,0.211009187896187,-0.4530952301725994,0.9076020037777717,-0.3461475502411527,0.5310982918002818,0.14458205321746295,-0.2576506174065888,0.547782267199803,-0.009492367830782559,0.29122301482142937,0.17944973580911597,-0.17230613929613403,0.9402942716707312,0.33323979478663407,0.7555191595441284,-0.5205786362073827,0.008022618624180411,-0.03258332055919644,0.1413026151249171,0.15160838813561453,0.5058646513625402,-0.4865424867448964,-0.6133025141803683
