,Occipital_Sup_R,Occipital_Sup_L,Frontal_Mid_2_L,Thal_PuA_R,Temporal_Pole_Sup_L,Calcarine_L,Paracentral_Lobule_R,N_Acc_R,VTA_L,Thal_PuI_R,Thal_VA_R,Thal_AV_L,Precentral_L,Red_N_L,Vermis_6,Thal_PuL_R,Thal_MDl_L,Cerebellum_Crus1_R,Temporal_Mid_R,Temporal_Sup_R,Cerebellum_9_L,Red_N_R,Postcentral_L,Cerebellum_Crus2_R,Thal_VPL_R,Cingulate_Mid_R,Angular_L,Vermis_9,Temporal_Sup_L,Calcarine_R,Cerebellum_6_R,ACC_sub_L,Amygdala_L,Frontal_Inf_Tri_L,Cerebellum_8_R,Thal_MDm_R,ACC_pre_L,SupraMarginal_R,Thal_MDl_R,Thal_VA_L,SupraMarginal_L,Supp_Motor_Area_L,Frontal_Inf_Oper_L,Thal_LP_L,Insula_L,Olfactory_L,ACC_sup_L,Putamen_L,Vermis_3,Fusiform_L,Cerebellum_8_L,Vermis_10,Temporal_Pole_Mid_L,Frontal_Sup_Medial_L,Thal_VL_L,Raphe_D,OFCmed_R,Thal_LGN_L,Cerebellum_7b_R,Caudate_L,Thal_LGN_R,Cerebellum_Crus1_L,Precuneus_L,Pallidum_L,ACC_pre_R,Frontal_Med_Orb_L,Precuneus_R,Frontal_Inf_Tri_R,Frontal_Inf_Oper_R,OFCpost_R,Rolandic_Oper_R,Vermis_4_5,Angular_R,Temporal_Mid_L,Heschl_R,OFCpost_L,Cingulate_Mid_L,Occipital_Mid_R,Frontal_Med_Orb_R,Parietal_Inf_R,Thal_IL_R,OFClat_L,Parietal_Inf_L,Frontal_Inf_Orb_2_L,Pallidum_R,Parietal_Sup_R,Putamen_R,Raphe_M,ParaHippocampal_L,Cuneus_R
Thal_VA_R,-0.8223205769096131,-0.7914018407097674,0.4858858270329061,-0.8979008630407439,-0.5455192351168469,-0.7006477269988904,-0.45564696880772126,0.6193254392979576,0.08385101901349092,-0.8725846163342221,1.0,0.36943444617366117,-0.007852857395675445,-0.7767773996422893,-0.7589812849869847,-0.9039198742638743,0.7728244932170816,-0.6219223276766481,-0.7111028729850715,-0.543288226022514,-0.5386197386725418,-0.20744622426304946,0.19289691074942925,-0.5701254136155748,-0.6830921475850814,0.4671606007965899,-0.7628756445272232,0.05418168762210532,-0.10250950537416154,-0.7492644985328811,-0.6825490482201378,0.5604486167755255,0.5689224462920941,0.7395397928397275,-0.6201057813579038,-0.6277019153099294,0.9422662889695725,-0.5488411462711676,-0.21171166754882728,0.8158642533382459,-0.5703350269388147,0.2413961068859143,-0.21047231011345013,0.34736165201964525,-0.0631667616746222,-0.038338357036093285,0.23493871219857626,0.698088501164753,0.8571180107342966,-0.0293901215835589,-0.4989571193130893,-0.7100953001705625,-0.5298297109496041,0.35728712075218316,0.9400268589357115,0.7570556756230715,0.690534291796499,0.7521271412030365,-0.4023766503006754,0.36134422539704275,-0.8155874029835808,-0.7280166694648356,-0.5186773122231049,0.8318371945368792,0.8911758197606816,0.672381113659761,-0.47218951316337177,0.5672027172770617,0.19858260486961257,0.43757805954817774,0.43005002173716206,0.5248282060661252,-0.7225462043406957,-0.628846944034132,0.6948779065938968,0.45404995939858167,0.6047248535790858,-0.7373743289413827,0.7695673974056388,-0.5138515390416684,-0.3932372400455276,0.7713634789264345,-0.4490155539259097,0.5155049107938332,0.7487628610926782,-0.2840893000883765,0.8163492051744552,-0.29350924208754153,0.5857826806072434,-0.8494015939242113
Thal_AV_L,-0.17076343159170945,-0.1660804724138094,0.13664798484552157,-0.15711697337724972,0.06689989295434665,-0.057581896916583206,0.019948789419844768,0.22280638112216825,-0.08799203729999286,-0.191637650006714,0.36943444617366117,1.0,0.007410044129614568,-0.1109753046327496,-0.13297255459587093,-0.21245552298596718,0.5608310214535547,-0.1825117392682079,-0.18087243877155545,-0.13223888525134847,-0.060506612822612216,0.0009567744906224583,0.12036967105316386,-0.159895960008736,0.06628028526743918,0.12689445086333356,-0.1090968330094052,-0.0037598547616693135,0.25174403950445184,-0.10643191488784122,-0.1700229367008923,0.354377130311492,0.2671365979904259,0.32629401431737337,-0.10459373962447419,0.10357600805254011,0.3621755435919052,-0.1795207339842177,0.3072477965542904,0.45236675217317646,-0.0768248634903567,0.09969343042944864,0.046125353336947006,0.2897413017292429,0.09206339215208979,0.1605075679154235,0.01743051327653662,0.28004591238620435,0.30287197003084365,0.18913177427525385,-0.08172572964436667,-0.11887011602154887,-0.10149145152616001,0.2622575589784729,0.38429021980233163,0.1789666780386719,0.24663147545047873,0.1715176174218754,0.02727595897654972,0.3259852709553556,-0.09912699539501965,-0.12081677714121859,-0.06868438003752914,0.31338906779375375,0.32750779878652525,0.24350998912595848,-0.017988875774744582,0.18617237796447958,-0.06862111670470118,0.2442839391701145,0.13293791966338905,0.29469918901977876,-0.1779955172627323,0.0468613273699212,0.19362564282641348,0.2797610625261845,0.19921693773100996,-0.25558406928365235,0.24767431367940976,-0.11728723127703797,0.038886994915173674,0.2881443835641228,-0.0199458827792468,0.09221788436802365,0.26565497991636894,-0.0493650631070926,0.41152336371166126,0.04778990124633031,0.36652262492354615,-0.15806278895647757
Precentral_L,-0.12932534783402022,-0.09857145485711151,0.5604152457286747,-0.06986491893800123,-0.17732434749195913,0.06766964346036347,-0.03978736235002196,-0.1581638304476197,0.2937643367086949,-0.047378069425165266,-0.007852857395675445,0.007410044129614568,1.0,0.06606330505457052,0.03599317616489724,-0.026327417258836097,-0.01052587844922484,0.04742142861663226,-0.06838427658662025,-0.14725703519062075,0.10814553082284185,0.05306495817638127,0.7829909622079696,0.0968448693187272,-0.025020257220115145,-0.03994933002936641,-0.042692460173628426,0.09808810806563507,0.09375125243530312,-0.015971164232014504,0.010341955515882564,-0.07859844939160637,0.12200096675530374,0.39499997084453403,0.07483511205458901,-0.10170630634133826,-0.02690190036240997,-0.0403496926123554,0.1368400440991294,0.17309016064595756,0.2981957249223233,0.6249885287285074,0.4387640380553572,0.00887358977817394,0.24038153912079327,0.18350695317378923,0.3636292746295327,-0.008096886610796817,-0.01218112947383369,-0.11164006772409085,0.09272654073901213,0.071332018834001,0.11089214486709517,-0.024671955782705875,0.058396905305952485,0.08098390546027595,-0.04257215335964362,0.20577766152905239,-0.1396362297821186,0.012909586793175304,-0.0715501856210975,-0.0633733166838042,-0.12383526995582553,0.13947910137733482,0.16192202761778557,-0.23143168740450037,-0.09119826441414394,0.007737029385935758,0.21364560310879002,-0.03729528061757503,0.03330662385367613,0.18550275473425634,-0.16518867358207734,-0.0008642352833392197,0.12670810163287452,-0.1411782269498573,0.14836959728969012,-0.06794651144860256,-0.1285343713263776,-0.1820426864646904,-0.020881911915665585,0.11309965027876205,0.25498544265104267,0.10296349653898189,0.2552809568301796,-0.17533039205678724,0.08223137590482284,-0.010551594301587322,-0.1403571922318661,-0.13343108138125462
Red_N_L,0.7271604222425553,0.6664627656585279,-0.29344108156969273,0.8152575685026263,0.7291677674679268,0.8268089324473903,0.46661374353528046,-0.33509713322493734,-0.11359237303982546,0.826369378589911,-0.7767773996422893,-0.1109753046327496,0.06606330505457052,1.0,0.8734387018119857,0.7950281819503031,-0.5382517960182118,0.7433774552450965,0.8618038906884239,0.7053895346008494,0.7466123524954537,0.4792468907843011,-0.26268107304491084,0.693768936644711,0.710438375836818,-0.28486062131632633,0.674981657926969,0.19222037045664062,0.2898164655444703,0.8202860262928695,0.7864507604069605,-0.4240021281554971,-0.37219823133281194,-0.5886346600540506,0.7940212033399648,0.6833388755670236,-0.7863575971700745,0.48450569367989293,0.2964778836602619,-0.6002331229601192,0.42397464622066705,-0.04723453742165431,0.21020472656596673,-0.2221084309947025,0.21929551638028089,0.11681414326983564,-0.16910669908172885,-0.3908765331208041,-0.6907564914690655,0.16596012887046446,0.6715164109917104,0.8221650319798479,0.644436245398054,-0.3268472524013731,-0.8203797350963578,-0.7764864740246671,-0.6063945368852811,-0.7651161817038988,0.5783465926435846,-0.2821604813711678,0.8600549367861974,0.8089159118094206,0.3968621617283336,-0.6633607412198501,-0.7074766513747636,-0.6511798923165204,0.4088149646725823,-0.3937270394452348,0.04744280924073483,-0.36389417645793787,-0.10914559408586517,-0.18202714359083777,0.5828064511707512,0.7072997723955825,-0.657880336162911,-0.4074050260250171,-0.4127835145116225,0.6872868553653279,-0.7275859027404703,0.3659045767711013,0.5197082742335923,-0.7322204860114142,0.35652213016988427,-0.4189264268572498,-0.4723333937124907,0.1458959693554491,-0.5562587592667959,0.5474422725368088,-0.4616310854211661,0.79445191518777
Vermis_6,0.6589357376112575,0.6286119502150603,-0.18950932923431063,0.8082589073715613,0.7672556482197932,0.8883937849874755,0.3336866324644625,-0.46749156190778296,-0.01852506841018552,0.8903553404598032,-0.7589812849869847,-0.13297255459587093,0.03599317616489724,0.8734387018119857,1.0,0.7465254229566828,-0.5624430002781002,0.8664756175841452,0.881671487696859,0.7147123914919711,0.8470211707171634,0.42205105202725035,-0.33633726248762724,0.8583623269006797,0.6570335573309496,-0.19589933320497427,0.618329361564297,0.3218837343914262,0.3646818206844094,0.8924496822808777,0.9085991315310006,-0.4374787781185118,-0.5114701788263102,-0.5217570582817654,0.873854603797326,0.7465681808201431,-0.7818932883167045,0.3095938236664832,0.3033257648983578,-0.5267956093677427,0.4008984466964616,0.0025478879543110876,0.282805365765068,-0.19488879347481622,0.18251169830403408,0.06975267144722844,-0.20231688766093273,-0.41055930335606877,-0.7350768212273626,0.3356017519335894,0.8139871413505122,0.9267931058578206,0.7950696594516078,-0.3222818184952471,-0.7676523252663652,-0.7898008167555872,-0.6374477229646927,-0.6422803495927397,0.4627371278168782,-0.2055898397950266,0.9117062659855563,0.9245010638822377,0.2785847882833266,-0.6683537415219857,-0.639514357609659,-0.6950261688147185,0.274172227273474,-0.4236534974057153,-0.029826952188216616,-0.4420332656889298,-0.08752508133847858,-0.22310648890730858,0.46667011006229336,0.7566006006818474,-0.6113899719314148,-0.5267390807643468,-0.26285634032689986,0.7243093161541471,-0.7676107660592698,0.1861489863383779,0.7057950699382473,-0.7443080565498901,0.20420527580064,-0.3859578667434782,-0.522091951247682,-0.03318369607098495,-0.5203682696729499,0.5971614377627259,-0.5802228999586323,0.7874713517777995
Thal_PuL_R,0.942111403620378,0.9176976768251959,-0.621542563408377,0.9626978780593541,0.618518793070926,0.7469147791795744,0.5919702700533034,-0.470490789947115,-0.06061458469128021,0.8845221920910891,-0.9039198742638743,-0.21245552298596718,-0.026327417258836097,0.7950281819503031,0.7465254229566828,1.0,-0.6020371206500061,0.5182616587507529,0.6769010122075053,0.5462596560599516,0.44283022544693784,0.24771837071329375,-0.13321752748064425,0.48504044969695076,0.8414263001044223,-0.3599863965588854,0.895762580095217,-0.17993156623819676,0.27645137274624043,0.7790270035322265,0.6175394661492929,-0.39952182142142506,-0.4518991506065857,-0.7150925456506141,0.5286775220770401,0.7515371620643387,-0.8563185416606951,0.6285287199773434,0.3715305328875181,-0.7303470479016617,0.7112066702909846,-0.38768657420857394,0.34579622364984414,-0.1508952687568425,0.1779336793525055,0.10353127904844046,-0.33034720123894223,-0.5862092260929262,-0.8145742133767023,0.13465433222973952,0.38894393928401433,0.6315579070603065,0.4736925990327387,-0.15255819857424702,-0.8927775096920977,-0.7348261679621546,-0.5497409923202814,-0.7507915978287956,0.5126057317045809,-0.18980515353128136,0.8436736347134509,0.6727552821582053,0.7130393132320472,-0.7642278290844428,-0.8628811104605077,-0.5011564541086884,0.6703267032854743,-0.6123129172562696,-0.3018238479973243,-0.2920496707830155,-0.4608898793206808,-0.48119426995067144,0.8576014078307838,0.7367078430197489,-0.7277249269785947,-0.32387413074495364,-0.7057685171915848,0.7435176384180627,-0.6266543339489833,0.686099471898744,0.4562848209242617,-0.6982511355919356,0.6221012960531087,-0.4665285545820009,-0.6682808812350989,0.4875889781776354,-0.6758310308360022,0.3300705219835184,-0.42063372961339374,0.9395055934741375
Thal_MDl_L,-0.5522455674914463,-0.5364129692090756,0.30962432878437923,-0.5868773730053853,-0.299031330727358,-0.4382457150103344,-0.26239992575863363,0.45239390489647713,0.062200120147067155,-0.6185223252443572,0.7728244932170816,0.5608310214535547,-0.01052587844922484,-0.5382517960182118,-0.5624430002781002,-0.6020371206500061,1.0,-0.5249510374717744,-0.5538363858195571,-0.4290105882310034,-0.3976804172831419,-0.1405897814822267,0.1617066668469533,-0.48206458806471864,-0.25798625598340363,0.2843429031600315,-0.49537507650312634,0.012758143382861657,0.09919619957876413,-0.524357735447139,-0.5607631019497191,0.5571971310644355,0.5301220579372722,0.5936731065433167,-0.4634917713377018,-0.2576416460676839,0.7420053792414738,-0.39477519135809325,0.21111495245322098,0.7303144508031788,-0.3834673426315241,0.1650517671796321,-0.07503135316719665,0.4426056443231632,0.05564606589744027,0.05491575425536722,0.2088386978793046,0.5598767113724004,0.7033022427283604,0.13657162016762475,-0.37532700452593537,-0.5371266766938454,-0.4487398393598238,0.34294553674213996,0.773349742144668,0.5315776278049666,0.5166548665919424,0.5861290081338827,-0.22682834426391893,0.39427388239524364,-0.5278863702881562,-0.5135206649946223,-0.3096480891735374,0.7032508885746429,0.6902085522309445,0.5047178110913321,-0.28059911438254526,0.3790198228655088,0.08641461664295214,0.40512223742883097,0.24626180944854192,0.52527395933963,-0.4908372848809756,-0.32607345645063357,0.4864704596399843,0.462065133491607,0.39445397767069973,-0.6151910319993086,0.5585232750693206,-0.31051849283372196,-0.15711405951609658,0.6681482983539422,-0.28839174747710544,0.3910003982211779,0.6245097374723851,-0.13484656302149028,0.6837536950715885,-0.143226385955487,0.5874790383064965,-0.5771978270554691
Cerebellum_Crus1_R,0.3634650747014263,0.3259740124415783,0.061445462685903444,0.5891167035643049,0.6399547739102058,0.6931018512019472,0.028248060867317668,-0.47962280401383184,0.016287008160307984,0.786514100263008,-0.6219223276766481,-0.1825117392682079,0.04742142861663226,0.7433774552450965,0.8664756175841452,0.5182616587507529,-0.5249510374717744,1.0,0.8919554324029801,0.7154253447689435,0.9265871100468459,0.2562052690621334,-0.4119029888508171,0.9051993741063338,0.3990734205353933,-0.30792578335716064,0.29812932363561656,0.5038489348909129,0.16796671377160236,0.7707697409831481,0.9620607890456745,-0.53821213724415,-0.5524922052189694,-0.44716198379524097,0.9636252023338727,0.6035049558947913,-0.6863674592463931,0.06008252876320345,0.2071786866395475,-0.4777598530834034,0.10044251438202312,0.2212682807543698,0.05323637865605678,-0.309912196133187,0.12724798754124816,0.0707375426897345,0.000966628961153722,-0.3664163471970791,-0.6597525725656436,0.18050037914335537,0.9241847759432502,0.950187727103306,0.8286077263365208,-0.5526511917794098,-0.636559709867054,-0.7027870112261977,-0.6553537709312645,-0.4874144914988526,0.3950104057319055,-0.3402918666418607,0.8144784763512465,0.896424643114194,-0.08722080675258129,-0.6165217766618629,-0.4882152334013992,-0.7990769260769972,-0.08509559998122439,-0.29797136134241997,0.09207998915753117,-0.4876834945561375,0.08980057649108944,-0.2365253333886253,0.15129071528506266,0.5079767515871842,-0.4723347810582854,-0.5073573074557091,-0.030634144588998727,0.597817881910868,-0.8198694832678455,-0.16063559336527786,0.6764124090363549,-0.668339143331423,-0.1376666117077201,-0.358043774939996,-0.481930413758893,-0.37669653661817176,-0.4987477293572072,0.5666885771520581,-0.6606414200188176,0.5585147653002738
Temporal_Mid_R,0.5842829823868138,0.5188178520748149,-0.20151276302578586,0.7168996622340991,0.676523767197604,0.7630167532031978,0.2547407350888788,-0.3708221812522916,-0.04430792758497723,0.8327363648346263,-0.7111028729850715,-0.18087243877155545,-0.06838427658662025,0.8618038906884239,0.881671487696859,0.6769010122075053,-0.5538363858195571,0.8919554324029801,1.0,0.8642213899949865,0.8258318781443451,0.3132464811966824,-0.42764937845162193,0.7983744780757333,0.5830772817246316,-0.2622338850003432,0.4924368603168944,0.34472041023223693,0.1541547703033676,0.8393725017610487,0.9227798699069623,-0.5311164558508257,-0.505489952945505,-0.6157878921326225,0.866633431459778,0.6529570833444458,-0.7386154587261,0.3648128503657045,0.253619574965583,-0.6025187208010776,0.23344890800860235,-0.0006603684527695512,0.033928046909474555,-0.25296470915871133,0.15696396353162187,0.004291049751088444,-0.08212736201746496,-0.3481916837897382,-0.703365606524559,0.15426132219367295,0.7765438686266654,0.882753442472269,0.7279583595348137,-0.498058963640889,-0.7795341157330927,-0.7659233810752101,-0.6486618246135544,-0.621749816006727,0.49394363008485775,-0.39480877212973847,0.8632673278743256,0.8329464584210264,0.17115758501861547,-0.675295242532958,-0.6405466230570652,-0.719946092345328,0.16915277414572488,-0.32590799659598785,0.09646220995159793,-0.4281445374731226,0.015799700932728616,-0.24891846028046044,0.4268315465291419,0.5585743415294075,-0.5945373882984061,-0.46487558064239304,-0.23093186679703184,0.6894230981615614,-0.784199855069323,0.14369962967662173,0.6071485727243006,-0.6997596270040916,0.0940562187031471,-0.401893613831549,-0.48962954684325316,-0.10116478928697044,-0.546287175946781,0.5153955848304372,-0.5771872667843666,0.7182086317259405
Temporal_Sup_R,0.49236021436538097,0.44759017074041635,-0.24016307687712746,0.5783177807318808,0.5048048458668654,0.6622618934154622,0.3466543696606574,-0.19115758475513933,-0.029585562208093222,0.6790757499418943,-0.543288226022514,-0.13223888525134847,-0.14725703519062075,0.7053895346008494,0.7147123914919711,0.5462596560599516,-0.4290105882310034,0.7154253447689435,0.8642213899949865,1.0,0.6589787328288865,0.30637886354482563,-0.4089706765460558,0.6702620410381522,0.4977258388434386,-0.0915699185246858,0.3977800259076584,0.34127258899150814,0.1756934412732041,0.7161008641188685,0.7468288020906536,-0.45017998010761623,-0.44530533507241293,-0.5522921535700618,0.6963309236814652,0.544877562716972,-0.5805984418070499,0.46385927054486836,0.2507880214032715,-0.49155020964122653,0.19148471686691101,-0.09455798474065093,-0.0028523954078754194,-0.15025251015375002,0.25435012510812266,-0.04587074054542298,-0.05408342864459433,-0.1605792090597713,-0.5808697307517814,0.1675142466690475,0.6376723758686035,0.6938719400388713,0.5820284911588409,-0.46007624860755614,-0.6414280998093765,-0.6193535753593002,-0.5139015594455772,-0.46451022107497375,0.4066022886888126,-0.37422998234048727,0.707312101003625,0.6587332194921763,0.1921724700714732,-0.5603040795863133,-0.5472053065066843,-0.5610529815081973,0.1939244752793082,-0.13239972942349243,0.28689553017689756,-0.2789394414933991,0.2761825817839303,-0.17346118127980623,0.4017719027491085,0.42668613282341067,-0.29640369518673104,-0.39701498083600406,-0.15270149854370438,0.5642894320775416,-0.6128163358914608,0.19151456304596215,0.5546749193363063,-0.5504911160268083,0.11670897306619671,-0.27544902160545054,-0.3517364581787148,-0.05761376690062598,-0.33621843225062664,0.441905802638992,-0.435208493343454,0.614237840350479
Cerebellum_9_L,0.2865957317396331,0.2458887126672947,0.17963979930445137,0.5121393669946732,0.6519733491250057,0.7442247654071193,0.08689683488997725,-0.41025296612719936,-0.01862521731531294,0.685773099123001,-0.5386197386725418,-0.060506612822612216,0.10814553082284185,0.7466123524954537,0.8470211707171634,0.44283022544693784,-0.3976804172831419,0.9265871100468459,0.8258318781443451,0.6589787328288865,1.0,0.3576758848471138,-0.39612417989360527,0.8908500724730807,0.36707320386945663,-0.24514951962606638,0.23861936003527742,0.6273580173978659,0.27039931653192534,0.7430822437912218,0.8736819257997516,-0.44868469709688596,-0.4832596184553652,-0.327638248434214,0.9598739879487265,0.5548741737185178,-0.6136137932449767,0.016466201379861253,0.2494954192446367,-0.32435465758448423,0.029397496447775007,0.3440619277865598,0.07662902028169202,-0.24029389530458783,0.1129081439517671,0.04649110820142801,0.04215787451809693,-0.27972302402547744,-0.515147188838305,0.268201940660452,0.9675973715497109,0.9374505812894985,0.8048290515470569,-0.5344440451905677,-0.5337443588732732,-0.6374896208911519,-0.6472963180779062,-0.440017388950605,0.3201843317939811,-0.28640825824088767,0.740279169345275,0.8805435875021767,-0.14376873495202705,-0.48463162742613397,-0.40554243712596083,-0.7926576718455917,-0.10501691845038776,-0.19246037074591604,0.20273683373262819,-0.4878621207421572,0.12783767467358587,0.004606491608355564,0.0587646368255571,0.5577711028677104,-0.42382300640386483,-0.5294618006652052,0.0663465017218008,0.4594335243559674,-0.8064101197144541,-0.2279768715231688,0.6526169900151156,-0.6261922438796791,-0.1861481934669504,-0.31788510331408915,-0.3301898879276644,-0.4387119442069292,-0.406138850161484,0.5984372852147948,-0.5872601075109967,0.4842372770270713
Red_N_R,0.2843989332453519,0.28383405371661136,-0.028136717014656386,0.2711671797994466,0.42385313305774486,0.46415472465673857,0.34646753553387805,-0.0010671558707582706,-0.016001959270875676,0.2878000300262966,-0.20744622426304946,0.0009567744906224583,0.05306495817638127,0.4792468907843011,0.42205105202725035,0.24771837071329375,-0.1405897814822267,0.2562052690621334,0.3132464811966824,0.30637886354482563,0.3576758848471138,1.0,-0.11531911156190475,0.3594172074610659,0.20136121138263072,0.2127049389005798,0.3068898687889775,0.35592932134783817,0.4463311646140382,0.4485309156162201,0.29513288597723064,-0.06757322045196996,0.06620415711980941,-0.07783719761977942,0.3407311691450779,0.2533831780203391,-0.2235848254774552,0.2462338865470326,0.07303217782987516,0.008430233729179028,0.22560004601055716,-0.03156710732470594,0.29050936807264344,0.10467631974530295,0.1930541273677572,-0.04649132766519692,-0.20447951080309978,0.05088472679561553,-0.07124918987802245,0.3612614610968605,0.33901514178483394,0.3273857251750683,0.32338947933441714,0.12216676363919213,-0.18558592611118524,-0.26721625005764543,-0.10925797866231753,-0.19580959639809095,0.16236551003781163,0.1730106983367689,0.3028000882112197,0.35444317350615034,0.23033038718637128,-0.08506431223368759,-0.15342588830962708,-0.06265700809225473,0.26757434381814654,-0.08721566599990711,0.15927387292258915,-0.02486039414561629,0.09821396024916718,0.3111360224414973,0.2307431779693363,0.5000607198262701,-0.11925320028925912,-0.24308601166172975,-0.0030086313930842404,0.1899948078904381,-0.12489387104773185,0.1605385375225888,0.36668662255905304,-0.2231837977194221,0.19535860161608115,0.02387246139946824,-0.0020201508914536094,0.10330655617687294,0.02374147670876695,0.39948077932979154,-0.041354727840410034,0.29493939847762946
Postcentral_L,-0.11817842576859658,-0.06794507076820279,0.2726296093473032,-0.19522644115748783,-0.3749173553086028,-0.24118257484854547,0.030689904406969514,0.03908260780361643,0.18974794964673028,-0.29245083482614437,0.19289691074942925,0.12036967105316386,0.7829909622079696,-0.26268107304491084,-0.33633726248762724,-0.13321752748064425,0.1617066668469533,-0.4119029888508171,-0.42764937845162193,-0.4089706765460558,-0.39612417989360527,-0.11531911156190475,1.0,-0.36923831932690865,-0.08690234340790638,0.1338404210568068,-0.008188653180362167,-0.3320234840237094,0.032800383985866495,-0.27212043575097805,-0.3762687773971057,0.18396484645830874,0.28376781154459574,0.4386380843895794,-0.4018178462800404,-0.24117932377593881,0.24354324556413323,0.04168457762199647,0.04281275055130991,0.2763929564008717,0.3981441594600996,0.2669261898795519,0.38806397154580735,0.12554931646683917,0.12831859758996703,0.1767987966639206,0.17366373044879976,0.05216556261468185,0.16712676112267583,-0.20337323869376212,-0.4203853371546421,-0.35579930201085946,-0.2827159383019512,0.3254624952338832,0.2661153064561363,0.36383710175479805,0.27661998902571355,0.3212078896128992,-0.24658028772063378,0.22764741769154886,-0.3379016653887067,-0.44945369300240656,0.09684344476562053,0.30173578032974746,0.27029477168704913,0.2425614593190209,0.11027723321536786,0.03854964491706893,-0.025980362530185593,0.22154942675634878,-0.07213580966072905,0.06796912878163598,-0.042479479187760315,-0.1592941907954765,0.26416322748064913,0.18147406813091774,0.009957453953650374,-0.23294286032958633,0.298617217301955,0.07772962275742723,-0.3001934853272056,0.35720107079782265,0.4859542277774127,0.14378053024177057,0.2832485675917226,0.19491721205526422,0.26168023300556026,-0.2815543345285587,0.18709821805128551,-0.23187141818310197
Cerebellum_Crus2_R,0.3410025214060559,0.32124470418706474,0.12144541383423423,0.5507855887015503,0.5794037971050496,0.718365979458037,0.1232754677099891,-0.4536737147722245,0.13377908506215738,0.7413527738999692,-0.5701254136155748,-0.159895960008736,0.0968448693187272,0.693768936644711,0.8583623269006797,0.48504044969695076,-0.48206458806471864,0.9051993741063338,0.7983744780757333,0.6702620410381522,0.8908500724730807,0.3594172074610659,-0.36923831932690865,1.0,0.36797190216776765,-0.18918920076852214,0.29556101558885806,0.5483139106153228,0.23244723964530753,0.749562883256245,0.8726759750787341,-0.49753378318929964,-0.4910035598723056,-0.32386034388896756,0.9009248297783681,0.5647017260439339,-0.6337575990974602,0.10257279524476978,0.24490642651996308,-0.38219763526913914,0.1452123058595731,0.23258085421966562,0.1506877805561818,-0.19745176331853756,0.18073253109347412,0.029896705156705974,0.027088268903723046,-0.3022628409887207,-0.575389485554325,0.2763835291514545,0.9064388813169422,0.9009580204372399,0.7975397480227501,-0.49019171059619554,-0.5754225547840003,-0.6191469078942459,-0.6043140792000941,-0.37623379091943726,0.31047811851264373,-0.2900129851050422,0.7535602670105255,0.8523018341504027,-0.044826785159341846,-0.5433151075198318,-0.4274226909144012,-0.742144650816596,-0.02007590167470658,-0.21307970055919426,0.12466273601935178,-0.4654485437923432,0.07130202027121749,-0.10320710778539177,0.14901371546795064,0.5422764546895797,-0.3991066999859015,-0.5537463110396814,0.0007914066920895579,0.5345503833056157,-0.7629051674508529,-0.13667187433695252,0.7035330629364489,-0.5950249000865272,-0.09406161698938026,-0.2576402081499354,-0.3756652739543536,-0.36307503428333054,-0.4284036239668518,0.5337711000089052,-0.6213423885950716,0.5275079575895273
Thal_VPL_R,0.8372042707489759,0.8039455284667204,-0.5647846966691642,0.8804570235849496,0.6017055692963431,0.715012753174556,0.5659760656271358,-0.37460025362695154,-0.05112488555927491,0.7549100894284708,-0.6830921475850814,0.06628028526743918,-0.025020257220115145,0.710438375836818,0.6570335573309496,0.8414263001044223,-0.25798625598340363,0.3990734205353933,0.5830772817246316,0.4977258388434386,0.36707320386945663,0.20136121138263072,-0.08690234340790638,0.36797190216776765,1.0,-0.246767233735051,0.813685236967353,-0.21921079770074858,0.3777231680579232,0.6811897022739967,0.5022556270103137,-0.20748430034652038,-0.344204319792823,-0.5472410935087011,0.4307045037508681,0.8225362561121528,-0.6584115074250141,0.5476508110172873,0.6349290351134695,-0.531348711424752,0.6542282455008107,-0.3462562412029131,0.35062368900545554,-0.03860649999035965,0.26830706954192035,0.08380284774713355,-0.2640187225711818,-0.43886815502681453,-0.6610420433160535,0.22113266832495923,0.29912274105308534,0.526214191767956,0.401293163465474,-0.06912757425381805,-0.7054765539743244,-0.6936504053102744,-0.4763869195914166,-0.6202860182569341,0.5152140702992756,-0.07383168087040091,0.7858393554207833,0.5802385721466119,0.6607027967923098,-0.6046932270853713,-0.677239033593684,-0.4222257833957538,0.6042930591230623,-0.4761636612059777,-0.27412599789965597,-0.19601852435680697,-0.31446690744885986,-0.3440676677620429,0.7533152101594235,0.7104948665616161,-0.6144180948473869,-0.27306260742258087,-0.6211072619654194,0.6166766451908785,-0.5304803826323297,0.62092378721348,0.5528421393015478,-0.5534917167863614,0.585434618171251,-0.345788891399193,-0.5203521056549979,0.46219683464573663,-0.4629643313760708,0.36946457213612244,-0.3007383169449423,0.8281924854760729
