,Thal_MDl_R,Thal_LGN_R,Parietal_Sup_L,Red_N_R,Frontal_Inf_Oper_L,Thal_PuI_R,Cerebellum_6_R,Raphe_M,OFCant_R,Lingual_R,Frontal_Sup_Medial_L,Occipital_Inf_R,OFClat_L,Frontal_Med_Orb_R,ACC_sup_R,Rectus_R,Cerebellum_10_R,Insula_R,Occipital_Sup_R,Vermis_4_5,Thal_PuL_R,Cerebellum_4_5_R,ACC_pre_R,Rectus_L,Supp_Motor_Area_R,SN_pr_L,Postcentral_R,SupraMarginal_L,Thal_MDm_R,Thal_PuA_L,Thal_MGN_R,Temporal_Pole_Sup_R,N_Acc_R,VTA_L,Parietal_Inf_L,Paracentral_Lobule_R,Insula_L,Temporal_Pole_Sup_L,Thal_IL_L,Frontal_Mid_2_R,Angular_R,Temporal_Pole_Mid_L,Precuneus_R,Precentral_L,Thal_VL_L,SN_pc_L,Thal_LP_R,Temporal_Mid_L,Vermis_8,Thal_IL_R,Frontal_Sup_2_L,Olfactory_L,Temporal_Pole_Mid_R,ParaHippocampal_L,Heschl_R,Postcentral_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Caudate_R,Thal_PuA_R,Olfactory_R,SN_pr_R,Thal_PuI_L,OFCpost_L,Vermis_3,Thal_PuM_L,Thal_MGN_L,Occipital_Mid_L,Vermis_9,Vermis_1_2,Hippocampus_L,Thal_LP_L,Paracentral_Lobule_L,ACC_sup_L,Occipital_Inf_L,OFCmed_R,Temporal_Inf_L,Caudate_L,Precuneus_L,Frontal_Inf_Tri_R,Thal_MDl_L,Thal_AV_R,Frontal_Inf_Orb_2_R,Cerebellum_4_5_L,Rolandic_Oper_R,Occipital_Mid_R,SupraMarginal_R,Thal_VL_R,Precentral_R,Cerebellum_10_L,Cerebellum_9_L,OFClat_R,Cerebellum_Crus1_L,Cerebellum_Crus2_R,Thal_PuL_L,Cerebellum_8_L,Cerebellum_8_R,Vermis_10,OFCant_L,Temporal_Mid_R,Pallidum_R,Parietal_Sup_R,Calcarine_R,Amygdala_L,N_Acc_L,Cingulate_Post_R,Vermis_7,Cerebellum_9_R,ACC_pre_L,Frontal_Inf_Tri_L,Pallidum_L,Putamen_L,Cerebellum_3_L,Thal_AV_L,Cingulate_Mid_L,Parietal_Inf_R,Cuneus_R,OFCpost_R,VTA_R,Supp_Motor_Area_L
Cerebellum_8_L,0.2530489633134274,0.7199381372676772,-0.25875306183755087,0.33901514178483394,0.10661626975424839,0.6780030023852622,0.8669820452187047,0.587739493801631,-0.6140956169060604,0.8444376813057923,-0.5180790995948691,0.7638705315060567,-0.5614466770775822,-0.7651064135179603,0.0815607643367815,-0.7249811839949498,0.31656731343615063,0.19869448439888032,0.2190818160697939,0.023204731085292824,0.38894393928401433,0.10160980069469104,-0.36264497383500494,-0.6592979083705948,0.12678789958303463,0.03921913726946211,-0.3618151388429169,-0.008719394569881406,0.548586847088203,0.06943624861087608,0.764274120065821,0.6093930873751653,-0.4343109490433571,0.06400670536403878,-0.24713182413537713,0.02427421293464973,0.14314545761254022,0.6186913054705171,-0.3474021929473698,-0.4232361628693778,0.0031077362888122266,0.803558953886751,-0.14869822654395856,0.09272654073901213,-0.4720185363742391,0.20947893149814306,0.32326996597986724,0.5469830679932957,0.9257722956421134,0.6938418708638011,0.02036921227876381,0.09206261314855714,0.8365188581649977,-0.5718596366984594,-0.3394684907216138,-0.4203853371546421,-0.407214127098482,0.2195117280765759,-0.3185110381242162,0.4693202447676176,0.07348752627989645,0.3632324059930566,0.36429551506837704,-0.4738736598268511,-0.4897897182434586,0.41264639076181253,0.4996778123509876,0.2524315526064611,0.7031796171413096,0.7897657511810263,-0.2606721250728392,-0.187793235709925,-0.20875147751656936,0.045483792153842066,0.7212966986885971,-0.5934112030447984,0.15303062826534194,-0.2530981515693039,-0.19328386638873127,-0.18958581569950034,-0.37532700452593537,-0.0538578400180037,-0.4966544663281725,0.3285853794569922,0.17591466404680933,0.4490650253144453,-0.03411342393737743,-0.22306950892080346,-0.1856483949112454,0.7190531948870387,0.9675973715497109,-0.4713928493794014,0.8864050627444804,0.9064388813169422,-0.0416073026175942,1.0,0.9521161881745104,0.9167310474825437,-0.6206116349180193,0.7765438686266654,-0.325488892623209,-0.48356832438848757,0.7226497788841098,-0.46406942960335384,-0.4263026002002539,0.28778210390748965,0.8793528175694479,0.9603573901589323,-0.5786419580763492,-0.2898180977095053,-0.46304657342982236,-0.24321975873076182,0.2580944700030922,-0.08172572964436667,0.1359149945882178,-0.28490937000910693,0.4457951610922741,-0.4437808203866923,0.1950966037934208,0.34319594958180577
Cerebellum_8_R,0.25730137312661217,0.8162100590727623,-0.10927948048846292,0.3407311691450779,0.09584662305765243,0.7751780019579145,0.9149503491798202,0.5944220684356061,-0.7013880589081338,0.8892751829232327,-0.5315510911368146,0.7663845230336799,-0.6669641186916855,-0.8234101668638866,0.01174017813277103,-0.686318493036958,0.38412748040772177,0.12796647058093846,0.3833919865792038,-0.11049207124244674,0.5286775220770401,-0.03722914711725923,-0.493094445884692,-0.6776653613797935,0.120048671234654,0.004116470699124249,-0.23671284545489688,0.10876802156357401,0.6191513889511664,-0.00223891085657343,0.8388456014161334,0.6018702027527102,-0.4492308304969857,-0.015832406195824444,-0.10439351975716138,0.11804582755026172,0.1534666038009377,0.6749512577484285,-0.385617359451979,-0.5337824480831316,0.16925095324523692,0.8033619011519052,-0.03811648987365565,0.07483511205458901,-0.6250971259648498,0.2552546717165055,0.48174275192108273,0.5811368737718807,0.8739082451537509,0.6878064082930294,-0.11447441044128842,0.09915452931540662,0.8745655230031174,-0.6033876384595689,-0.48902764964852713,-0.4018178462800404,-0.516814650867765,0.07231544508077063,-0.334214488501093,0.6020440239290532,0.10226031822041434,0.41319529023394885,0.29434768929514804,-0.5036289860867569,-0.6083632684270421,0.5354009390868459,0.5645290085678362,0.385966399917809,0.5621883112142204,0.8353190156165053,-0.35090922417967146,-0.2821341892653659,-0.13402269598599195,0.006153294339995221,0.7936933208523175,-0.6650024112607407,0.10357656420457888,-0.31411850456988116,-0.053710979707215584,-0.2972424288656743,-0.4634917713377018,-0.12128902864569645,-0.6126573201086336,0.21323532303852552,0.0705975314015966,0.5672859353619838,0.07843712451073737,-0.3035564212896001,-0.11709617555435,0.715872449447985,0.9598739879487265,-0.4577857448925844,0.9208070546748538,0.9009248297783681,-0.002587467311717544,0.9521161881745104,1.0,0.9547662704970928,-0.6757653139244264,0.866633431459778,-0.44371696284543705,-0.33931430616976455,0.7813670308938856,-0.5024527397457582,-0.49369691803696336,0.16597023623804927,0.9051699377689452,0.9745884757939638,-0.6833344362022826,-0.42497506195107376,-0.5837383836394101,-0.35742101268664705,0.17792470331872004,-0.10459373962447419,-0.058012458306632535,-0.12440895437307313,0.570085844726532,-0.46880703669276896,0.19025287403057756,0.24744051208627027
Vermis_10,0.30228421799951377,0.8809994461382737,-0.004890787084072454,0.3273857251750683,0.15406949889502855,0.8504171522428423,0.9480339400358,0.5595298845868051,-0.7701005250029126,0.9236465100537223,-0.46442432464645156,0.7644431406979326,-0.7317549595298117,-0.8465374631016728,-0.09300425726507507,-0.7306308734041113,0.4957050112409791,0.09449801317940595,0.4911671014640252,-0.22550917357301536,0.6315579070603065,-0.1633728966753411,-0.5749652106638521,-0.7389710167605462,0.08552364171505382,0.0053158167255941465,-0.1357298208100998,0.22988130997300574,0.7024664658831615,-0.044002364315390986,0.8628172259139135,0.5768330048757709,-0.5324445794180933,-0.008496798444915573,0.005997939837567464,0.17667166837863274,0.10597812353592587,0.734236599911476,-0.4551229378339882,-0.5826445416111741,0.27956341788977435,0.8551074800257468,0.06616995709507673,0.071332018834001,-0.6984866903603925,0.23878882097561493,0.5882554284009421,0.6580433450164238,0.8020617518761081,0.7127855120783175,-0.21291777987968852,0.08494172089104349,0.8588795478956501,-0.6713376335314197,-0.5521227260421705,-0.35579930201085946,-0.536559085093677,-0.02978295866261635,-0.36829865188832345,0.7057585521596589,0.03128853522452678,0.38062421274809477,0.25678485457251193,-0.5416964685917707,-0.7156208502954094,0.6496825162026255,0.6473541175336853,0.5053733572311719,0.43490915365958854,0.9050254129756417,-0.4002001530734856,-0.2756407104226482,-0.04456710760929285,-0.11326543168955149,0.873354502469569,-0.7089366427664117,0.09742638374194165,-0.2662109143967807,0.05204161316554699,-0.38217707095360065,-0.5371266766938454,-0.11945151296456209,-0.6956484609691788,0.1233505076428277,-0.008507549146578895,0.6331685089420434,0.17444031494642204,-0.3599958904938674,-0.06780960932195788,0.6658708044634919,0.9374505812894985,-0.5288847661887294,0.9487277591534741,0.9009580204372399,0.1264448099252558,0.9167310474825437,0.9547662704970928,1.0,-0.7651307304042988,0.882753442472269,-0.5334054425324394,-0.25653011652732116,0.8481531849452211,-0.5964540893195276,-0.49381067129791417,0.12687711898576817,0.9398347846398872,0.954776587068802,-0.7506795647010669,-0.5020638084280171,-0.6607764232549348,-0.43034082735842233,0.07579348967339179,-0.11887011602154887,-0.10435305832369193,-0.023597998524363714,0.666088262540078,-0.5156216351123074,0.24280639190177616,0.15649938461666585
OFCant_L,-0.2919984611652559,-0.7659493723601565,-0.23369781713327414,-0.19384395530499984,-0.2791119010486167,-0.8125700977102596,-0.7239566622240101,-0.35099050874281695,0.8032484262369416,-0.7415762444622376,0.30787087309535394,-0.5509472677568114,0.7626751470602599,0.7504218363982997,0.1846356101353523,0.7221690387219014,-0.3764561267927796,0.05871248332594161,-0.599728416161729,0.46402041539581,-0.6992414969260797,0.44451376589739316,0.6854955438338683,0.7774405328838032,0.020336367861273144,0.060570932746820835,-0.044648186631459044,-0.47117654824739896,-0.6502369822811762,0.26650262765277255,-0.694118460039209,-0.2772614656738329,0.6594936236597102,-0.090666915732623,-0.22419309779823843,-0.23676153080451617,0.0009497357578280594,-0.5269643852225843,0.6223903751873983,0.6911595057775171,-0.4520726060807511,-0.6790456309318675,-0.20169696008595472,-0.0673418329237688,0.760070442580001,-0.07693217994308969,-0.6420261547947994,-0.5755246342769357,-0.5239064490798223,-0.6142481154021826,0.4128299906848852,0.02266907131565612,-0.5775527467563053,0.7941499762633429,0.5546381762042852,0.21891949182056006,0.5512135721623089,0.2455693278075568,0.42180150024990365,-0.746759606259179,0.05714635703526382,-0.21938499066204717,-0.004656783493060469,0.6769339672996472,0.8171932284643915,-0.7258768290940851,-0.6515951534324257,-0.6176643329228749,-0.11622509180195106,-0.7899908306963923,0.5207207877274808,0.2642032258487065,-0.1333888310215811,0.2685859234385644,-0.7431220400464371,0.7714873616578082,0.0751957060137497,0.18285985654431194,-0.26253116435044227,0.5370069509939754,0.6546491007544399,0.2341065551625909,0.7752208839364217,0.1933432907423629,0.27523595511742177,-0.615769041539454,-0.26413605950582775,0.5249209448827211,0.010575540964001175,-0.3114230411294401,-0.6360045711289851,0.6743694792079378,-0.7257102438654978,-0.6804835149982137,-0.34011596119983994,-0.6206116349180193,-0.6757653139244264,-0.7651307304042988,1.0,-0.6660710598268993,0.6750931136458156,0.018637007128373052,-0.7002770955801954,0.7229024098979061,0.46996324400264794,0.08476183250524848,-0.7593655599209965,-0.6659088808483482,0.8088566068641702,0.5405430722568781,0.7509013014522459,0.6350897911112415,0.2795239726785262,0.30910971480163035,0.34238423464505036,-0.2033241982443531,-0.6766885789184787,0.5671273416887964,-0.3634646199402612,0.07949786346566676
Temporal_Mid_R,0.253619574965583,0.8632673278743256,0.11304466761967723,0.3132464811966824,0.033928046909474555,0.8327363648346263,0.9227798699069623,0.5153955848304372,-0.7653428830609282,0.8971646630119895,-0.498058963640889,0.6814554161269446,-0.6997596270040916,-0.784199855069323,-0.14581634235765703,-0.5896207742290343,0.49852150524895494,0.05029992751387883,0.5842829823868138,-0.24891846028046044,0.6769010122075053,-0.19175993051741275,-0.6405466230570652,-0.6117512172331888,0.11589014069613127,-0.04534791434537667,0.04198942913452079,0.23344890800860235,0.6529570833444458,-0.018270762166743636,0.8181304310323234,0.640352610177048,-0.3708221812522916,-0.04430792758497723,0.0940562187031471,0.2547407350888788,0.15696396353162187,0.676523767197604,-0.38029943722852627,-0.5217994397906968,0.4268315465291419,0.7279583595348137,0.16915277414572488,-0.06838427658662025,-0.7795341157330927,0.20298407910351868,0.6436363005694938,0.5585743415294075,0.6811733699893404,0.6071485727243006,-0.33819585436695654,0.004291049751088444,0.7751051460708086,-0.5771872667843666,-0.5945373882984061,-0.42764937845162193,-0.5539154916486335,-0.20151276302578586,-0.23313674153631883,0.7168996622340991,0.04365625703340265,0.38316316818655305,0.2449036757109168,-0.46487558064239304,-0.703365606524559,0.7040158482888892,0.6353135204088654,0.5588934615154111,0.34472041023223693,0.8186258719591039,-0.3724999816988718,-0.25296470915871133,-0.0176329925274135,-0.08212736201746496,0.8176913339148371,-0.6486618246135544,-0.022068515124990383,-0.39480877212973847,0.17115758501861547,-0.32590799659598785,-0.5538363858195571,-0.23213296798952895,-0.6433531536826143,0.049940985166899446,0.015799700932728616,0.6894230981615614,0.3648128503657045,-0.36042956395063824,0.08006264821847545,0.573648840238082,0.8258318781443451,-0.358349506333868,0.8329464584210264,0.7983744780757333,-0.01698177370375924,0.7765438686266654,0.866633431459778,0.882753442472269,-0.6660710598268993,1.0,-0.48962954684325316,-0.10116478928697044,0.8393725017610487,-0.505489952945505,-0.543074448409286,0.0598070766559473,0.8362276407847776,0.8511841589607364,-0.7386154587261,-0.6157878921326225,-0.675295242532958,-0.3481916837897382,-0.004662596509357915,-0.18087243877155545,-0.23093186679703184,0.14369962967662173,0.7182086317259405,-0.4281445374731226,0.16513256319664546,-0.0006603684527695512
Pallidum_R,-0.10303201736988654,-0.6680625868969542,-0.36011181702158707,-0.0020201508914536094,-0.042419871340646245,-0.7024405561220864,-0.5210924307147493,-0.22462448221342318,0.5859045313576338,-0.524427496803785,0.1971462951682804,-0.30439289442813855,0.6771494822555135,0.5568928287246241,0.335572292845958,0.3268615379262802,-0.26459892827140785,0.1328206860356131,-0.6254617690313734,0.6785005429176486,-0.6682808812350989,0.64824762863057,0.691745867870793,0.44697356055848375,0.2792950349909847,0.19640449780799896,-0.15173265290514987,-0.4192099236119647,-0.5768683082677036,0.3418216245019793,-0.6439953767856463,-0.1505943162789637,0.6086640858967783,0.19517789640370176,-0.2588236066910822,-0.18416023184483948,0.1311135054552428,-0.48734261566974757,0.47957806675181325,0.7170316343025024,-0.539005225218184,-0.46338630424704996,-0.25497571793694546,0.2552809568301796,0.7068319674026698,-0.22137612722866373,-0.6753475351879137,-0.4694051873468365,-0.18535120213640827,-0.3517434948307176,0.6253942101635909,-0.041754369986942166,-0.3559281766194138,0.5176734337982698,0.5542707698943173,0.2832485675917226,0.6165664717360013,0.5233580024851351,0.37247200417548826,-0.7200301259977807,0.06462505168947257,-0.05418279967345425,0.12133498128083225,0.36480329559822705,0.7493179406779119,-0.6332828420761398,-0.3956646398231953,-0.6125973988850797,0.21125092481259933,-0.5102282481194845,0.5955938630568173,0.34290869999386225,-0.03884797090279699,0.39016888783455916,-0.6482607842908807,0.5417567649681105,-0.01592580188802375,0.18320467266678037,-0.3516861099338087,0.5648316816630163,0.6245097374723851,0.2514246008634327,0.7103595480278146,0.4678899880490929,0.35214886968341164,-0.6487357245365055,-0.2880800682454772,0.5188113576740925,0.02275272032683697,-0.09893713728872103,-0.3301898879276644,0.4206909448650515,-0.5973925637510166,-0.3756652739543536,-0.3705042714874398,-0.325488892623209,-0.44371696284543705,-0.5334054425324394,0.6750931136458156,-0.48962954684325316,1.0,-0.21463687566928913,-0.5430187026390125,0.6108363940987036,0.43448651602097305,0.38387724919203625,-0.5022383201242732,-0.37809457691340864,0.7076828392090698,0.6817165761331826,0.8314123120827405,0.7744561561857518,0.39905100799467885,0.26565497991636894,0.5171778639853699,-0.3545523672550304,-0.6529358717825683,0.32259147396196747,-0.10387427507542352,0.40219512203519103
Parietal_Sup_R,0.05499661957630799,0.12338041092426275,0.9140471024880327,0.10330655617687294,0.2895616635260001,0.16417721303461366,-0.21676144598324273,-0.16537406641328062,-0.021100736041267262,-0.0697544516379883,0.46710218115051255,-0.3608699915513578,-0.08215305477056252,0.24057315653918973,-0.4898907629104878,0.38902148277058046,0.3085263040556338,-0.08635816127653205,0.6615792511128402,-0.28119418991593403,0.4875889781776354,-0.44148908925378255,-0.4121859683434021,0.2558904026027878,0.07730664324643428,-0.09905769506949075,0.7499415542734321,0.6315601112907266,0.20874512777537477,-0.24766258510113748,-0.028289944544851127,-0.2504832255848271,0.10874479593010408,-0.14279127431756666,0.8017301947084732,0.6181623426623079,0.05851909600945948,0.12204587999450464,0.00017196110237921688,-0.1591359041538584,0.7835343116046585,-0.31936712456802413,0.8508187357298201,-0.17533039205678724,-0.30729734556702215,-0.036746542174762434,0.5481454115618681,0.30354409452082715,-0.5022694335684084,-0.14760736438227845,-0.6358993259479685,0.0245887247490678,-0.41689113455360466,0.28205340497933334,-0.3283891435809293,0.19491721205526422,-0.031428351029018885,-0.7698734785181599,0.24019177702014693,0.42932880429806286,-0.014462758785237223,-0.09699462398648417,-0.40524424742214715,0.22590796629176177,-0.20448720238879325,0.4376346877963378,0.12951201521433026,0.6292540142835311,-0.6224476437794297,-0.05564116666116138,-0.035107309106183225,0.11641574745692691,0.5321184305725319,-0.43747480047749904,0.08940132104245542,0.14070855966726437,0.2046873838342891,0.19978194955381043,0.8997085785180582,-0.33324466628081456,-0.13484656302149028,-0.047404999227417456,-0.14344465939276094,-0.2942245638706991,-0.4830414917088064,0.270235780590221,0.5715467499378475,-0.10070629410460098,0.46889394778474847,-0.36759352770469056,-0.4387119442069292,-0.015905338294258064,-0.1330505142651208,-0.36307503428333054,0.4069947084838923,-0.48356832438848757,-0.33931430616976455,-0.25653011652732116,0.018637007128373052,-0.10116478928697044,-0.21463687566928913,1.0,0.09983965239400383,0.1166069435945912,0.21722980464261044,-0.3242756618499332,-0.22111579646424212,-0.3638425159054357,-0.1713311966350135,-0.3421580807915133,-0.1765122643949883,-0.18000664104387912,-0.22085070760797637,-0.0493650631070926,-0.7379892262922372,0.9115128519871091,0.4789468709910223,0.23812905655778313,-0.046608678801976326,-0.6792982806323777
Calcarine_R,0.38142869629962406,0.8925078903824292,0.33670736849477007,0.4485309156162201,0.2949922724785978,0.8887634195457524,0.8446781622197641,0.5180670497460965,-0.7121297350910081,0.9131300906448009,-0.2529674280513269,0.6377287231159098,-0.6524740088431454,-0.6801542175407888,-0.27719349323647946,-0.5789624325387754,0.5897323209421262,0.14170914665057716,0.716748831837452,-0.20863227753139937,0.7790270035322265,-0.18250725506599583,-0.6674350462166287,-0.5797034497977342,0.1251195834722382,-0.01996593573831736,0.11699833492450633,0.4806853503146361,0.7957123095703191,-0.08250786206463051,0.8217253790703626,0.5412154354312618,-0.470551096536114,-0.02769827935072828,0.31604573411325904,0.44741290647107407,0.15651465998386782,0.7608585055182995,-0.3990682397759946,-0.5380294092331617,0.5590442902898236,0.6978074531348137,0.4414339864532817,-0.015971164232014504,-0.7265855224231774,0.193334639897029,0.7381710270353402,0.8058602712213091,0.615937466793446,0.6897932927387186,-0.4378435659609477,0.0903282432474233,0.6637301835077738,-0.4499345411288633,-0.5901553161419905,-0.27212043575097805,-0.4672720046873776,-0.2885854125700418,-0.23163474463778824,0.8260646498312683,-0.014185865855634331,0.29882436157086234,0.16591471875631286,-0.378833166879045,-0.7095130645033674,0.795133798486039,0.6971757480055282,0.7414614880521468,0.27593917722528055,0.8633112577057551,-0.30875872825949763,-0.1262211846125502,0.14717320370295103,-0.2796222878166304,0.8796752029633005,-0.5500055674547608,0.28533557904379414,-0.14601890868977602,0.4074976203114084,-0.42176942303217557,-0.524357735447139,-0.0965052413327018,-0.6511233329388111,0.13168370555930742,-0.11094695292778417,0.6696209789165941,0.4005807881416278,-0.3098347301399947,0.11346947928679064,0.5062786422019672,0.7430822437912218,-0.5251089464885069,0.8638248146152995,0.749562883256245,0.3251689752147373,0.7226497788841098,0.7813670308938856,0.8481531849452211,-0.7002770955801954,0.8393725017610487,-0.5430187026390125,0.09983965239400383,1.0,-0.47081306954960056,-0.35485004212935767,0.08283975648979208,0.8092272888197335,0.7940559765136166,-0.7431669465410671,-0.5733324210351509,-0.6234112654880284,-0.4042707613461366,0.07510442251497199,-0.10643191488784122,-0.3012629367303423,0.30051198590886524,0.8544908085763085,-0.35443358906188294,0.2270821185287598,-0.11605266533193218
Amygdala_L,-0.1911054740006616,-0.566264716382191,-0.08807730282656956,0.06620415711980941,-0.058783039338281995,-0.5914963043238898,-0.5452512938603961,-0.26793262907366716,0.6742207324286743,-0.5162962850382964,0.31199269188445694,-0.4144304642741204,0.6392966482324295,0.6164268947143895,0.2223730586891386,0.6632286339993395,-0.13156685636274615,0.17469589163277463,-0.3970196617053011,0.5334282509334128,-0.4518991506065857,0.4852751866665417,0.5844002929694698,0.7194677430165979,0.1700162737110529,0.1999947630531391,0.02768963190511416,-0.22949504574496618,-0.4862002624584795,0.28246688802401726,-0.5609613935530385,-0.21828441001549398,0.5158829615175995,0.14952895670957655,-0.0405573132582904,-0.16393478578040416,0.2407925979485934,-0.36879415763858053,0.5742497797816608,0.5245611494717193,-0.28855597054421117,-0.5160240387462414,-0.011429597786015553,0.12200096675530374,0.5901514935847906,-0.11291843975548446,-0.4304082585893062,-0.3162139298173841,-0.4048096828488704,-0.4441800190095769,0.364547144844961,0.20611296886292085,-0.4968876852980914,0.7681373306494131,0.36720542031004233,0.28376781154459574,0.532123732528001,0.2437914988781316,0.27900163029925373,-0.5214790552499876,0.19584171572973927,-0.08918407070108413,0.06167204631910211,0.5896993943352554,0.6917403382915664,-0.48425802427311593,-0.4671126035244329,-0.3867058226964733,-0.06317728616216504,-0.5855116923120233,0.7289581791603863,0.3770924932733188,0.09114754958055334,0.2828925895455487,-0.5547059283654696,0.7342613082807892,0.17216515695196166,0.1919500673233378,-0.08017847667653977,0.38096657152557895,0.5301220579372722,0.2194845338258329,0.6108684500736528,0.3929500833354539,0.0703305432454264,-0.4799449038975797,-0.15823579617590974,0.42895747034709497,0.07407980295043412,-0.2284267521384535,-0.4832596184553652,0.4818792077122834,-0.5518507909958809,-0.4910035598723056,-0.2606856772333322,-0.46406942960335384,-0.5024527397457582,-0.5964540893195276,0.7229024098979061,-0.505489952945505,0.6108363940987036,0.1166069435945912,-0.47081306954960056,1.0,0.5484272840969211,0.19269524686391618,-0.628664668038164,-0.48820746706976115,0.5973723089495572,0.5559151441381648,0.655364928570308,0.5385922296572484,0.36704111803580264,0.2671365979904259,0.14245328644649907,-0.08856431803161417,-0.46169188269171046,0.6376407883819755,-0.16695907144376088,0.16336855579660492
N_Acc_L,-0.059793983428319764,-0.4096220310123188,0.0868979274497549,0.1795766245304971,0.3380224723376672,-0.44805524190959933,-0.47463017852385686,-0.07774971125125213,0.5732916848673643,-0.4223788853468562,0.739030747323637,-0.40192103267960905,0.4045550217206029,0.7148506643785356,-0.26242278837628785,0.5421081903669113,-0.13242549099246909,0.1589922927798574,-0.2347195781547991,0.32296177743655974,-0.3868314730128774,0.25061822031274866,0.48638326780969665,0.5157282268693896,-0.19497969380206334,0.14842517294677565,-0.0923870017820392,0.026381062199089863,-0.15775807579820894,0.2207043934946703,-0.3398299910008628,-0.11168282333494571,0.5171224926750237,0.01231799631594561,0.08042961306421031,-0.05715896447753558,0.13143403163035638,-0.027235994416422542,0.4777159132487775,0.2748637036688312,-0.15873063703624202,-0.33006827495278596,0.10230072867772097,-0.007290504883210462,0.5875594394268118,-0.11959278052249034,-0.3211931960736656,-0.006610302397593826,-0.36044033596427444,-0.17333663443484085,0.16424463996709404,0.17651609880255179,-0.37288693443173615,0.6000047503627349,0.3756133875231255,0.23790859027720693,0.30447581743514096,0.0546697755420402,0.44579277756847074,-0.34636652364281345,0.045606053569864934,0.02768674244418968,0.044909426295251666,0.4359561116399407,0.5007059403624029,-0.3382348050166437,-0.34539159318723717,-0.1724258201568608,-0.13918207144831857,-0.47744813422273863,0.554697461360372,0.38559465118077085,-0.0052639796319474364,-0.2877981570099756,-0.3671814127093176,0.644539521113992,0.444288501767508,0.7231078339031551,0.08575283076322264,0.09628994710296114,0.5149053974634391,0.3919446394956221,0.48264464291772935,0.21253000091380847,0.09184225377769586,-0.3378268021922988,-0.20622324107314577,0.45488338786296784,-0.23148498953928415,-0.15642761312616044,-0.45083304096341575,0.3264854720220109,-0.3995534168199816,-0.45381087869984893,0.07270224607121592,-0.4263026002002539,-0.49369691803696336,-0.49381067129791417,0.46996324400264794,-0.543074448409286,0.43448651602097305,0.21722980464261044,-0.35485004212935767,0.5484272840969211,1.0,0.14070652219414162,-0.46328658396348693,-0.4729560819297721,0.566940215535222,0.5219519830077642,0.5722456459164131,0.4664212426597769,0.25720055111573925,0.3477714362976818,0.2012688027796416,0.00243220806151632,-0.30912642146912517,0.5349422379457008,-0.0697592544481646,-0.12136151165461456
Cingulate_Post_R,0.055963391562179714,-0.05880782006095088,-0.2969160984667404,0.5141658507085648,0.07117371957459022,-0.12552299698548855,0.03580389842202094,0.2449311323068037,0.04878024995263307,0.1784493200016891,-0.07750466730653649,0.19658486176094056,0.06737624850322277,-0.03646496456682435,0.062455177802189586,-0.15166844147828046,0.01735536628418534,0.06717775144275338,-0.21857512754626954,0.6046720437137345,-0.1964735691681145,0.5146752320679038,0.2191616460770605,-0.14669178220551518,0.3647335397240936,0.08043406842897209,-0.21912765559353922,-0.16913262126227613,-0.09813721796761954,0.2875674624263564,-0.04337170273364903,0.2118119342328217,0.11304915500942486,0.13957989395355677,-0.21004608224461102,-0.025486417904503806,0.11987453035458849,0.0838587213832302,0.155608188691398,0.4132723808974475,-0.2852410925863897,0.16803270865390652,-0.11550913837055422,0.17600170178888694,0.15718698877064033,-0.2349359511321253,-0.22767508969180078,0.1114420980498309,0.315618714852805,0.14463315997801432,0.3694149114771627,-0.16460529222616482,0.1997972060866307,0.014497666870854763,0.12723290796707168,-0.11015602107807736,0.2794901659974312,0.3996347178507394,0.0740937014624897,-0.17773590743320836,-0.022562318009141255,0.15147111700065155,0.22265465853632693,-0.17885294667864995,0.2848118977897265,-0.1372715341464448,0.020844376450746105,-0.15322440908029103,0.4749258924088545,0.12379027857000556,0.21880603700476017,0.2408071268627231,-0.0958037898966815,0.1398333394488208,0.06503572337381244,0.020891353717132154,0.18649867226527994,0.031063536943610838,-0.21546377364722366,0.28552542861914687,0.16915744639545213,0.07551663715848286,0.14486882464637824,0.7504032793996163,0.31904557558519675,-0.1670266000974256,-0.13791552185898615,0.1840119224659824,0.013086023418069885,0.4444414242090239,0.3014498201395846,0.020979870634488244,0.0820162387999848,0.249810944530717,-0.27659488585968195,0.28778210390748965,0.16597023623804927,0.12687711898576817,0.08476183250524848,0.0598070766559473,0.38387724919203625,-0.3242756618499332,0.08283975648979208,0.19269524686391618,0.14070652219414162,1.0,0.12328469064985781,0.21896661396070738,0.10681614487516351,0.25398498326413044,0.23225192520918278,0.31177338852030895,0.5397516174479264,0.058232307120109676,0.4077359194292126,-0.31422764774860185,-0.14436189672687258,-0.03313614193896676,0.10018344652544864,0.33175155325204336
