,Cerebellum_4_5_L,Occipital_Inf_L,OFCmed_L,Vermis_10,Red_N_L,Lingual_L,Occipital_Sup_L,SupraMarginal_L,Heschl_L,Occipital_Mid_L,SN_pr_L,Fusiform_R,Pallidum_L,Occipital_Inf_R,Putamen_R,OFClat_R,ACC_pre_R,Cerebellum_4_5_R,Temporal_Inf_L,Thal_VPL_L,Thal_LGN_L,Frontal_Sup_2_L,SupraMarginal_R,Cuneus_L,Caudate_R,ParaHippocampal_L,Cerebellum_7b_L,VTA_L,Cerebellum_Crus2_L,N_Acc_L,Cingulate_Post_R,OFClat_L,Vermis_6,Cerebellum_10_R,Parietal_Sup_L,Temporal_Sup_R,Thal_MGN_R,OFCpost_L,Occipital_Sup_R,Thal_MDl_R,Thal_VA_R,Paracentral_Lobule_L,ParaHippocampal_R,Cerebellum_Crus1_L,ACC_pre_L,Thal_PuM_R,Frontal_Mid_2_R,Thal_IL_L,Thal_PuL_L,Olfactory_L,OFCant_L,Thal_LGN_R,OFCpost_R,Hippocampus_R,Vermis_7,Thal_MGN_L,Temporal_Mid_L,Thal_VA_L,Fusiform_L,Precuneus_R,Vermis_3,Angular_R,Temporal_Inf_R,Temporal_Pole_Sup_R,Cerebellum_9_L,Rolandic_Oper_R,Cerebellum_10_L,Calcarine_L,Red_N_R,Postcentral_R,Cerebellum_8_R,Vermis_4_5,Amygdala_L,Temporal_Sup_L,Rectus_R,Frontal_Inf_Tri_L,ACC_sub_L,SN_pr_R,OFCant_R,Frontal_Sup_2_R,Calcarine_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Cuneus_R,Vermis_9,Frontal_Sup_Medial_R,SN_pc_L,Cingulate_Mid_R,Frontal_Sup_Medial_L,Caudate_L,Thal_MDl_L,SN_pc_R,Frontal_Inf_Oper_R,Pallidum_R,Cingulate_Mid_L
Thal_PuL_L,-0.231554175834238,0.2813059377627497,-0.22631753204993063,0.1264448099252558,0.0857794726148542,0.23078379171381738,0.5188006102720469,0.6938419298045845,0.0078077967419223635,0.4993565373787888,0.015383249075226268,-0.23921912373053497,-0.2242168691018188,0.012734048155953687,-0.1051822727573956,-0.305100182279104,-0.30618666110822224,-0.34375606222010113,0.2507281066392261,-0.010505966344358885,-0.044628449633207196,-0.33057139751740944,0.20906406967781668,0.42590472433734766,-0.10250220306892795,-0.10978637167311363,0.0844083412772956,-0.023941047095768126,0.19136221304535558,0.07270224607121592,-0.27659488585968195,-0.13928372081332654,0.18752304863255712,0.13690794302207207,0.5274606901687906,-0.02383973845017065,0.1924180060472565,-0.15246707896295086,0.4418675060788524,0.32117920711937153,-0.33944141713442605,0.4012964191353349,-0.23126012028714088,0.17920074305379158,-0.29865898074601216,0.3247221440274256,-0.316216700847024,-0.33347842597517624,1.0,0.0853072516268932,-0.34011596119983994,0.28338668482874807,-0.08488535310274771,-0.22514176896559643,0.14540823832028077,0.3939062032729723,0.4588128064430115,-0.09544966183448578,0.2711767564769917,0.4361853346821879,-0.33190364527216215,0.4394695154454561,-0.115982561109814,-0.13197004432878645,-0.046370014314673365,-0.3502961237083433,-0.10119863461015233,0.297923151470341,0.13789725419861304,0.2161254421753276,-0.002587467311717544,-0.304367473338568,-0.2606856772333322,0.3800684248271663,-0.14218887316250842,-0.1125504456252755,0.06369607260316185,0.03273488302095966,-0.17610342479252003,-0.17667230061898306,0.3251689752147373,0.00017700982247753104,-0.09590820146343894,0.39636596141303343,-0.23507189334269235,0.12568261914226275,-0.025443797608844625,0.02635483434951237,0.35687357390705216,0.36541649419041466,-0.14242304744268722,0.11059984647450859,-0.45677445871141265,-0.3705042714874398,-0.33519340774620815
Olfactory_L,0.07331635640799822,0.051780783016799004,-0.008685525370764636,0.08494172089104349,0.11681414326983564,0.09107878657476752,0.13292412425066433,0.1769202705091675,0.1480000879440306,0.12849044112959532,0.5576329634358282,-0.006657051136117358,-0.013041545937543392,0.08224627777005813,0.06396331726609579,-0.17038395832642936,0.01707878375002012,0.08938813789444942,0.10183855004471348,0.029576759005654988,-0.10053232139165445,-0.024074572782809514,-0.0027540370445954285,0.1538636077102274,0.24803727082300725,0.19808047417885688,0.16011428846383208,0.2616790959917408,0.10600694502484313,0.17651609880255179,-0.16460529222616482,0.07479756986144633,0.06975267144722844,0.07357296865759319,0.12616226642120318,-0.04587074054542298,0.13860406780897816,0.4105886239458048,0.07725772367056358,0.19456678997179327,-0.038338357036093285,0.07434507636302853,0.19048454392497718,0.1099502725028551,-0.06078022567765048,0.13705741776750585,-0.17983705961186006,0.09171454492322298,0.0853072516268932,1.0,0.02266907131565612,0.1273256325387032,0.26832931625933953,0.19745781206007326,0.0010934980823200135,0.057753474003447464,0.16697473709042135,0.05410424106124744,0.07591117587721888,0.12276238178124345,-0.07532317247193256,0.07685764683504687,-0.009492367830782559,0.08668255325315019,0.04649110820142801,-0.06667331158280454,0.007643922246714523,0.038156131937189114,-0.04649132766519692,0.002077279231712663,0.09915452931540662,0.0024922964329186087,0.20611296886292085,0.1859188820133081,0.0493624692770628,0.1418390484149702,0.35983878619297727,0.3976866952018064,0.04841609100852035,-0.01810971732455518,0.0903282432474233,-0.029319276159035988,0.0853493214702984,0.13459154014698216,-0.08152859964182643,0.04314452113371262,0.6399041230419693,-0.18227143301150883,0.18887916642046954,0.27325329256144565,0.05491575425536722,0.5981435122185438,-0.16425733951355545,-0.041754369986942166,-0.06412166442472937
OFCant_L,0.1933432907423629,-0.7431220400464371,0.7485392395975431,-0.7651307304042988,-0.63070154204715,-0.7368966337434274,-0.5982782290494553,-0.47117654824739896,0.5575971215988403,-0.6176643329228749,0.060570932746820835,0.30969294924749363,0.7509013014522459,-0.5509472677568114,0.6314437387881542,0.6743694792079378,0.6854955438338683,0.44451376589739316,0.0751957060137497,0.6539519078345668,0.4613088263133504,0.4128299906848852,-0.26413605950582775,-0.6379605902756535,0.42180150024990365,0.7941499762633429,-0.5033848257897889,-0.090666915732623,-0.7773918136159665,0.46996324400264794,0.08476183250524848,0.7626751470602599,-0.7414237155789508,-0.3764561267927796,-0.23369781713327414,-0.4965158891192072,-0.694118460039209,0.6769339672996472,-0.599728416161729,-0.2919984611652559,0.782197519252043,-0.1333888310215811,0.5718974888769531,-0.7257102438654978,0.8088566068641702,-0.7344138108675736,0.6911595057775171,0.6223903751873983,-0.34011596119983994,0.02266907131565612,1.0,-0.7659493723601565,0.5671273416887964,0.1148091405272631,-0.7593655599209965,-0.6515951534324257,-0.5755246342769357,0.6039872660485017,-0.007274936272655868,-0.20169696008595472,0.8171932284643915,-0.4520726060807511,-0.6133025141803683,-0.2772614656738329,-0.6360045711289851,0.27523595511742177,-0.3114230411294401,-0.6402400896770347,-0.19384395530499984,-0.044648186631459044,-0.6757653139244264,0.46402041539581,0.7229024098979061,-0.15978501142413976,0.7221690387219014,0.5405430722568781,0.4596883103118972,-0.21938499066204717,0.8032484262369416,0.5512135721623089,-0.7002770955801954,0.6737120786354409,0.7504218363982997,-0.6766885789184787,-0.11622509180195106,0.23338052459849692,-0.07693217994308969,0.3065307093783801,0.30787087309535394,0.18285985654431194,0.6546491007544399,-0.4632162145046647,0.20297606080625183,0.6750931136458156,0.34238423464505036
Thal_LGN_R,-0.05810546515440598,0.9197246329237143,-0.6331251953744961,0.8809994461382737,0.8600549367861974,0.9111002670853703,0.7387909328219748,0.4912853766141033,-0.45017349861264255,0.7701574825514764,-0.053296288641447594,-0.16047399455595013,-0.7607271315370806,0.6150706210729385,-0.5733627532924442,-0.5435232417158946,-0.7590607418734235,-0.37382092378724163,0.21568649650576174,-0.7433860705258359,-0.7019358230920575,-0.5336032740198289,0.35910032830436234,0.7877801311562102,-0.23247109433199928,-0.5399424069228593,0.6447870107050411,-0.059716486306341875,0.8859244654847741,-0.4096220310123188,-0.05880782006095088,-0.7602712610350725,0.9117062659855563,0.5563562608591661,0.3594390371581345,0.707312101003625,0.9343650444059911,-0.41894500534953816,0.7643692684481389,0.40653926577076566,-0.8155874029835808,0.07230876998174587,-0.2339682272344537,0.9090434688364861,-0.8294306844408827,0.9302868709539632,-0.7071032789018188,-0.37548776992085714,0.28338668482874807,0.1273256325387032,-0.7659493723601565,1.0,-0.3699871888213468,0.06366588036660331,0.84758931758236,0.724297197946428,0.7965074028012364,-0.6147777523137796,0.29345487157162703,0.38107603816330904,-0.8199657783667981,0.594715761347583,0.7691119979149815,0.5181161330211722,0.740279169345275,-0.1616249828599908,0.47763287925190784,0.8352132181146613,0.3028000882112197,0.1107508943413845,0.8162100590727623,-0.3934683282664075,-0.566264716382191,0.3775384283279657,-0.5378577086336312,-0.6683072240235255,-0.44572793434489016,0.3727912399138578,-0.7891438456224023,-0.6516459468670563,0.8925078903824292,-0.6529725108894664,-0.763774215887771,0.8822307911281009,0.16419895324167336,-0.004943547793306744,0.2564258033342266,-0.3023361298025937,-0.29888696664051273,-0.17861151821440563,-0.5278863702881562,0.47159477399124555,-0.16819455145723633,-0.6680625868969542,-0.40744545594735565
OFCpost_R,0.1331060438555127,-0.37331167364715806,0.7260246907246418,-0.5156216351123074,-0.36389417645793787,-0.38150826889889855,-0.13335675242416573,-0.008136888048862347,0.3810327115413957,-0.13938172915195687,-0.10304548888707343,0.29665658245553433,0.41546771817674827,-0.3432126168434422,0.5099088298052843,0.3698120741315845,0.38574714142007643,0.2193696368310581,0.23450244643053555,0.40497286636291074,0.18033733699758947,0.050788951691398854,-0.02297781432031881,-0.2080093118720375,0.33528351841780074,0.7339447921233052,-0.2927462931992905,0.02755649495604644,-0.4744452169433979,0.5349422379457008,-0.03313614193896676,0.46891822658224286,-0.4420332656889298,-0.13263094906612471,0.11386111672252788,-0.2789394414933991,-0.34988924746376765,0.6639024501562283,-0.18531784027404202,-0.06808744190050069,0.43757805954817774,0.06357416910748448,0.6229035347995596,-0.4264029467074224,0.4490448204504297,-0.29904993210413916,0.22410128973160945,0.4350720172789474,-0.08488535310274771,0.26832931625933953,0.5671273416887964,-0.3699871888213468,1.0,0.09465294107182404,-0.47936145316525525,-0.35083205436804044,-0.1378473978787976,0.374189452498378,0.11992455845555798,0.12064517575033079,0.4365878276380384,-0.07561604013126051,-0.4258601146589104,-0.0034603319747728845,-0.4878621207421572,0.1034350066191932,-0.33838518011009167,-0.3509545517514353,-0.02486039414561629,0.07504290600100873,-0.46880703669276896,0.2399877698223491,0.6376407883819755,0.2013635134912425,0.6903397570656122,0.25890296798860896,0.3617453036522904,-0.09174170716414078,0.6038984995026526,0.2514920036980364,-0.35443358906188294,0.5688755473405444,0.5975482757386056,-0.2391200650453919,-0.25155294255999583,0.2562405267887412,-0.1288324561993759,0.1766502356568332,0.4038442740964609,0.2926040719439456,0.40512223742883097,-0.24719604648227544,-0.06563405310543681,0.32259147396196747,0.045652200729082056
Hippocampus_R,0.30544985420802984,-0.02631542872424914,0.062081870737070194,0.16990599057375555,0.05030640406146472,0.13024829231814403,-0.31050030809695905,-0.2569138858163993,0.1811549586965339,-0.29465717780578254,0.2624744092307649,0.5815845925504165,0.161459996415703,0.25296374122567,0.33311675622421755,0.10018101471380038,0.3579561639946715,0.3323320372880013,-0.061553722586679946,0.23479211908248174,0.26382608184381034,0.38568632919003565,-0.24500266138903445,-0.22096194153892817,0.1618404709287246,0.016474006243315492,0.20356438309281447,0.2640141046583662,0.16371052430585958,0.10372733783047539,0.2439070323739838,0.22202792998496523,0.11536355189040824,-0.09201509220482888,-0.4101894042763242,0.2375505778501826,0.16909970534026325,0.05480197223150359,-0.31614396205607026,0.16494758604101808,0.26517599075152787,-0.14286322263093676,0.3811268533567591,0.106131888186627,0.20107562232642764,-0.014374251045192351,0.14314974849403506,0.18646323272309695,-0.22514176896559643,0.19745781206007326,0.1148091405272631,0.06366588036660331,0.09465294107182404,1.0,0.13517711375614258,0.13233320221554776,-0.06085948145276045,0.2328295210022132,0.202471042273808,-0.3289258485437572,0.16523868365431532,-0.35331240001475567,0.3974653020518868,0.5092908097438469,0.2219993737667735,0.47349586818163963,0.18843319849900475,0.019803636602952136,0.20268228372034047,-0.4212972778561344,0.22915973647408422,0.21053385907007752,0.23283578937464217,0.1585362139471494,-0.17339111838101495,0.30808317548453346,-0.015003855406339561,0.3248114663374106,0.07905902749704156,0.08068173110249008,0.0879956936988596,-0.09535665116957785,0.031969929641921156,-0.17434936317274927,0.4040836666728198,-0.1403157679524799,0.08729964530175728,0.09164401877124023,-0.11602912519544369,0.01358318331169272,0.20657946533439908,0.16387803465897754,0.2964885413478969,0.26020765594733103,0.4010007321093923
Vermis_7,0.10454068764207328,0.8556100837166726,-0.7071572098754735,0.9398347846398872,0.7613921289269558,0.9051096529394048,0.46553568288122466,0.26694075497167835,-0.41167439925077587,0.5153283466617887,-0.10370138050201924,-0.0738717516326006,-0.6554766210075437,0.738696225537252,-0.48784449330646135,-0.552166456196063,-0.5629281531957312,-0.18651826514255998,0.07432253093011702,-0.6552852395894667,-0.5385502087473806,-0.21849688987842675,0.14415128876255426,0.5899655885965205,-0.3602286240411645,-0.6655255738694712,0.7216562427071164,-0.04005564017949693,0.9337898541526488,-0.46328658396348693,0.12328469064985781,-0.7191665901935899,0.9121800855697054,0.44859416884814635,0.02361062165836855,0.6730158311454773,0.8203620243972284,-0.5449500651097202,0.4951773341753609,0.29589698071382164,-0.6852742936291604,-0.019750609732391164,-0.29960578397017146,0.9049166869481324,-0.7272125696133604,0.7807691054572274,-0.596860979466298,-0.48868120215909333,0.14540823832028077,0.0010934980823200135,-0.7593655599209965,0.84758931758236,-0.47936145316525525,0.13517711375614258,1.0,0.631143301187293,0.6504738189352715,-0.4726535559858898,0.2531371023201088,0.08294104162738393,-0.6812493407396583,0.2861294751689824,0.8628586158567535,0.5634034706592709,0.8937573020793764,-0.02831785152575521,0.5805717038848993,0.7895678256158873,0.28055265428041143,-0.13708807547999016,0.9051699377689452,-0.22440794584710072,-0.628664668038164,0.2896612056322063,-0.7254157265141161,-0.466643318675275,-0.4967089656104565,0.3117448176159607,-0.7341268820943224,-0.5428764887397837,0.8092272888197335,-0.7475908085747586,-0.79881171164031,0.6565927611327631,0.40257017554864893,-0.2562258788042488,0.17562413093936532,-0.22128681858941254,-0.403272451976382,-0.24238653238304692,-0.5402535459941352,0.36640802264959066,-0.019756729647389292,-0.5022383201242732,-0.12781905730317905
Thal_MGN_L,-0.018800812782683692,0.6521902490034492,-0.5490041535244151,0.6473541175336853,0.6255599046955166,0.7293495975022182,0.609245044482392,0.5324492239899322,-0.24407667809900327,0.6156053349520494,0.13832536569323606,-0.16082443163178534,-0.5628311907028622,0.4647987123161727,-0.42689409993599275,-0.47681985371158087,-0.5353757097729033,-0.2562924602710993,0.024821003035346827,-0.452850179556271,-0.30149466141481623,-0.3486959355202547,0.4006730568519665,0.6726705326860453,-0.10751132853499094,-0.5219303728732373,0.556938036715543,0.17629563874304524,0.5987977020549334,-0.34539159318723717,0.020844376450746105,-0.43273888588020426,0.6743646004357693,0.33201945945081096,0.34645104125904735,0.56367285504137,0.6086905990554575,-0.42039033483009786,0.6094287694790435,0.6331409807675455,-0.6085854941837173,0.2699675536570273,-0.332094815913151,0.5997517188630186,-0.6122166261332794,0.6888317319388884,-0.4416000006699179,-0.35215463837733724,0.3939062032729723,0.057753474003447464,-0.6515951534324257,0.724297197946428,-0.35083205436804044,0.13233320221554776,0.631143301187293,1.0,0.608623074540125,-0.42664894435654643,0.19906112056411426,0.34416906086657345,-0.6636302726825255,0.5143895759160909,0.5296959629636145,0.3258661937743545,0.5259965763011614,-0.1739483240796642,0.27854933532199,0.709086688161441,0.2308384128659389,0.21100323564208,0.5645290085678362,-0.2561473577588962,-0.4671126035244329,0.3083098860107204,-0.5288438515600115,-0.41206934077696505,-0.35446469014832754,0.3402581184201396,-0.6316152398050222,-0.3798811568641673,0.6971757480055282,-0.5371575018097955,-0.5932696299473655,0.6823810805659876,0.08360271098340193,0.024314836762247615,0.11885700991241432,-0.16572290498619768,-0.20885322051770328,-0.11788842047642287,-0.31106345731106233,0.4362669299371259,-0.07328459510487854,-0.3956646398231953,-0.3458788886216029
Temporal_Mid_L,0.14998994274863556,0.7910607723763877,-0.3588711620285932,0.6580433450164238,0.7072997723955825,0.8048177893196569,0.747754375277324,0.6130452524365352,-0.33180854001885635,0.7949002813390437,-0.05612052523980203,-0.19452486373740083,-0.473086568645782,0.43294003080309745,-0.27188995213609707,-0.503310101790419,-0.591951595486742,-0.20645770161407415,0.5993905068084167,-0.4913083450768088,-0.5913674411264476,-0.4569591853158143,0.30313568586325423,0.8029758785589911,-0.10383774473760403,-0.2309402162208954,0.5784535554484016,-0.10178296238703687,0.6749998506930455,-0.006610302397593826,0.1114420980498309,-0.5436835498214666,0.7566006006818474,0.5444573160047957,0.4984138745218787,0.42668613282341067,0.7303574186602857,-0.23712459207902292,0.7289361720878393,0.4178881792657108,-0.628846944034132,0.15666513377948843,-0.043405345519614294,0.7546211883651531,-0.6200082893341375,0.7679746314502804,-0.5551148447021259,-0.2284881616393015,0.4588128064430115,0.16697473709042135,-0.5755246342769357,0.7965074028012364,-0.1378473978787976,-0.06085948145276045,0.6504738189352715,0.608623074540125,1.0,-0.29108242002097195,0.5480447821040052,0.5602111086964238,-0.5695484376267301,0.5784649255122373,0.4562481285890488,0.4039126332289303,0.5577711028677104,-0.2233506618885977,0.43192291812041866,0.8315635993239637,0.5000607198262701,0.12645607660829916,0.5811368737718807,-0.13099454820788614,-0.3162139298173841,0.7130523549376717,-0.34708328401797495,-0.41271138963029985,-0.17582703718454087,0.28779853441846304,-0.5099111538002163,-0.4654227010350062,0.8058602712213091,-0.31773934471203646,-0.45558034836465594,0.8017377374984723,0.16471275098103183,0.15347200643085665,0.13677716947877544,-0.11163858081956968,0.09184473487720703,0.19029513201767417,-0.32607345645063357,0.23457066983226224,-0.2701512656522389,-0.4694051873468365,-0.34395374716279503
Thal_VA_L,0.4521775926126729,-0.5863018696609053,0.5436204938869963,-0.4925572717886269,-0.6002331229601192,-0.45269812109260615,-0.613584295070745,-0.3647994240979269,0.35979988252418077,-0.6052160417664527,0.2119035869560555,0.31291852940473813,0.8364968167652646,-0.2889843834931987,0.813749968453863,0.3175085908782137,0.7814821039056739,0.6312493628466804,0.26325949207525307,0.8120638662878255,0.6909358231610703,0.6062953077999387,-0.5031368789751843,-0.5542913019704435,0.3544458602407658,0.5344600471892889,-0.197995042532882,0.16609612967798945,-0.506405967987973,0.5943021560415371,0.33309217076393716,0.6929751130463256,-0.5267956093677427,-0.3340338505537052,-0.3902981187174035,-0.49155020964122653,-0.5185424179857572,0.41459096687054003,-0.6714874348688592,-0.0355555979919446,0.8158642533382459,-0.19957538571890307,0.42195763547524884,-0.4949723452425908,0.7906880380826485,-0.6640164674445626,0.5689059759508739,0.5153048212189556,-0.09544966183448578,0.05410424106124744,0.6039872660485017,-0.6147777523137796,0.374189452498378,0.2328295210022132,-0.4726535559858898,-0.42664894435654643,-0.29108242002097195,1.0,0.2724360239223703,-0.3065112620417766,0.7453087606995941,-0.6274066098478351,-0.4483794662543115,-0.07505049186666526,-0.32435465758448423,0.3547308160358455,-0.09305739537853887,-0.3978768534121689,0.008430233729179028,-0.4109059057446121,-0.43062460028513394,0.6427123911309922,0.5259297171677932,0.17541070567052341,0.2997107468676817,0.7337801866490768,0.5257766611009163,-0.12960518294688747,0.6309605076644056,0.5227897275991366,-0.47152822824639135,0.5611188086449048,0.6310719530418153,-0.6506241321743435,0.22459043286070823,-0.0022132646607979363,-0.17599377129803495,0.47873877956200694,0.4370472708336687,0.5069645223346902,0.7303144508031788,-0.36161325002945016,0.1649442948827747,0.7507530339952405,0.6458200219361971
Fusiform_L,0.47738863097383977,0.3107357102624482,0.04829662635441758,0.2453855833131665,0.16596012887046446,0.4148540833075366,0.20346579946633514,0.09899515478182505,-0.10176547532518847,0.2175519579246435,0.005319836275498416,0.3709974122480598,0.11135931651966673,0.1776568994677819,0.21439018928112458,-0.2634692034830179,-0.04298557540366647,0.2985461850814898,0.7630688548405052,0.033787686251956106,-0.041069632689781484,-0.07958787291936277,-0.0911980829841591,0.30653519233976867,0.08902128873559739,0.2594811650775262,0.2881611849059058,-0.10426292331309266,0.3191979197472984,0.23586901016718254,0.28479719696861316,0.026659313337940246,0.3356017519335894,0.14002269701913075,0.1054870165063884,0.1675142466690475,0.3470555290544122,0.06792270953398505,0.15705168045264026,0.22577173523715027,-0.0293901215835589,-0.05896362638243652,0.29421101783784,0.40123083856640224,-0.05388917624781723,0.22254249561819545,-0.04254209867303327,0.09046841846997321,0.2711767564769917,0.07591117587721888,-0.007274936272655868,0.29345487157162703,0.11992455845555798,0.202471042273808,0.2531371023201088,0.19906112056411426,0.5480447821040052,0.2724360239223703,1.0,0.2547915882408567,0.054012860932060834,0.06919479521101739,0.18419356589019661,0.34693325327864677,0.268201940660452,0.11784142629495299,0.3030051945580154,0.5101475067272542,0.3612614610968605,-0.17110536614098384,0.24182786373847773,0.2929400362702415,0.10710675229009001,0.5750539248564763,-0.09916503758396383,0.015044189569908429,0.061119151938603886,0.09433721384768054,-0.04711809708779388,-0.04940355888056431,0.4447402237098458,0.009391001102867978,-0.05707300665714746,0.28905852661740244,0.439658303313598,0.16369464403678807,-0.05809657078224296,0.19110721892115054,0.16192935694579963,0.2649788968275798,0.13657162016762475,-0.12213732800231478,-0.03184234161078134,0.052212791538393234,0.1328363688146428
Precuneus_R,-0.09093530166149008,0.3598405767869247,0.04545747908656772,0.06616995709507673,0.4088149646725823,0.3038727906388998,0.8206845656713376,0.7341063168916494,-0.1620422186111762,0.8039283793017414,-0.009468115088450016,-0.20928274486604803,-0.2899036811535381,-0.0853251940340188,-0.21339285541755992,-0.22257435408796739,-0.5659459463891984,-0.35634533110807504,0.297161143714194,-0.437521541474918,-0.47086569616561397,-0.644605936203554,0.6653677725835788,0.7881321632211796,0.16743964598258418,0.13535131148911042,0.09372465616728673,-0.0451765301697208,0.12091020935569326,0.10230072867772097,-0.11550913837055422,-0.21961795722273808,0.274172227273474,0.521826651708509,0.9163867893131088,0.1939244752793082,0.19494994732522294,0.13809771353346767,0.7952700288806545,0.24475808891060027,-0.47218951316337177,0.5861303829922545,0.06871522942989325,0.1686650748127834,-0.39344160651987364,0.4827814795734624,-0.21669821227281794,-0.12668332166692975,0.4361853346821879,0.12276238178124345,-0.20169696008595472,0.38107603816330904,0.12064517575033079,-0.3289258485437572,0.08294104162738393,0.34416906086657345,0.5602111086964238,-0.3065112620417766,0.2547915882408567,1.0,-0.36257728014564444,0.8566779510158664,-0.09205778236279041,-0.008412716284605597,-0.10501691845038776,-0.4179876219637707,-0.12747904817108405,0.467201393996278,0.26757434381814654,0.7122979813883622,-0.03811648987365565,-0.23054512155048548,-0.011429597786015553,0.3034300702557597,0.1257437777232942,-0.42045703975487764,-0.008201590491064004,0.03357630335139233,-0.23279744754174084,-0.061442236361810565,0.4414339864532817,0.1277321109723971,-0.005083603341216123,0.7160724909245665,-0.4206687770418844,0.6289984033473265,0.06302601133170577,0.014620603010242261,0.3317298765801195,0.15336370237641225,-0.28059911438254526,0.14516901188439935,-0.36331660136867044,-0.25497571793694546,-0.6566794891194798
Vermis_3,0.37647779020897953,-0.7882399356529838,0.6515734339572311,-0.7156208502954094,-0.6907564914690655,-0.7102688141506869,-0.7469044652400686,-0.5840210651068113,0.4266585618903402,-0.7507383342876329,0.048003126382471985,0.32901331505514525,0.833187066161313,-0.48391986599043996,0.6863015059897886,0.5403404394980195,0.78958239980591,0.6397196644711969,0.10379001912185962,0.7660877123019467,0.651794382998591,0.6063534152524234,-0.47009928726763,-0.7223059363029627,0.29658203351219303,0.6894876112250385,-0.4794339508137569,-0.03500918433150994,-0.7296569652910762,0.5007059403624029,0.2848118977897265,0.7634954074083726,-0.7350768212273626,-0.4483687515175851,-0.43665347121979864,-0.5808697307517814,-0.728660552860703,0.4853172391412079,-0.7608428691333156,-0.26261791657945255,0.8571180107342966,-0.22533542865346168,0.5012516848219327,-0.7070494766095555,0.8367704662592751,-0.8251869856684702,0.7242537637365877,0.548169003312972,-0.33190364527216215,-0.07532317247193256,0.8171932284643915,-0.8199657783667981,0.4365878276380384,0.16523868365431532,-0.6812493407396583,-0.6636302726825255,-0.5695484376267301,0.7453087606995941,0.054012860932060834,-0.36257728014564444,1.0,-0.6515189886763024,-0.5917889678924878,-0.3024159303289794,-0.515147188838305,0.2885361827633181,-0.2087642198830964,-0.6421275655135983,-0.07124918987802245,-0.2615453615646927,-0.6083632684270421,0.6759149463271974,0.6917403382915664,-0.15786659778017217,0.5474812680129875,0.6758811862983084,0.46268435840389954,-0.26429876962574406,0.7958587664069993,0.6183196242468276,-0.7095130645033674,0.595457602354909,0.6910508005798632,-0.8015348846030662,0.10188052632935293,0.04292911454153148,-0.22762583710151305,0.33403470421349246,0.29121630231985757,0.23237602543038297,0.7033022427283604,-0.5142747248895119,0.2259285056357553,0.7493179406779119,0.5086423744389438
Angular_R,-0.29849533727226846,0.5529587777035565,-0.20030972830454966,0.27956341788977435,0.5828064511707512,0.4438779228680696,0.9453720293377297,0.773422630773808,-0.27340278130855805,0.9199861414759392,-0.06162119360840281,-0.32729803230981375,-0.6075623166693783,0.03258140014972115,-0.5132546996948858,-0.31252415111932796,-0.7738644181102425,-0.5832224253116841,0.11999227437881001,-0.678631222523189,-0.6462222704351164,-0.7991114160296638,0.8087266443736486,0.8557792131546331,0.07420615666655343,-0.16724731440119353,0.15067194120562283,-0.07396341574198617,0.3190855320665146,-0.15873063703624202,-0.2852410925863897,-0.4951117845233327,0.46667011006229336,0.5365718948615467,0.9141456050606679,0.4017719027491085,0.412407377218499,-0.12083583873595816,0.9542984655005557,0.2886577663630121,-0.7225462043406957,0.4827890164384299,-0.1703853164204045,0.3581790909565727,-0.6353123685286495,0.6851135138168424,-0.45931549801166305,-0.3249760809496621,0.4394695154454561,0.07685764683504687,-0.4520726060807511,0.594715761347583,-0.07561604013126051,-0.35331240001475567,0.2861294751689824,0.5143895759160909,0.5784649255122373,-0.6274066098478351,0.06919479521101739,0.8566779510158664,-0.6515189886763024,1.0,0.14125641480399684,0.0265277484159904,0.0587646368255571,-0.4948025203643789,-0.040897876299294915,0.5308452328767438,0.2307431779693363,0.7622452019502863,0.16925095324523692,-0.47483564338996664,-0.28855597054421117,0.18863599732011263,-0.0407995855994959,-0.6655860557487634,-0.17143605565904346,0.1865640689390479,-0.5034918155504172,-0.3446470964624817,0.5590442902898236,-0.11891615399497604,-0.2721213854860496,0.8541621785000986,-0.43539109367182677,0.5502906033185888,0.09340805168182607,-0.15775495452343136,0.14889088270263348,-0.013657470788934355,-0.4908372848809756,0.30538036553395853,-0.37904966899447184,-0.539005225218184,-0.7951781889162949
