,Cerebellum_Crus1_L,VTA_L,SN_pc_L,OFCpost_R,VTA_R,Fusiform_L,Parietal_Sup_R,Calcarine_R,Putamen_L,OFCmed_R,Rolandic_Oper_L,Pallidum_L,Parietal_Inf_R,Cerebellum_6_L,Thal_MDl_R,Cerebellum_7b_R,Thal_PuL_L,Thal_MDm_R,Cerebellum_Crus2_R,Precuneus_R,Temporal_Sup_R,Temporal_Pole_Mid_L,Thal_IL_L,SN_pr_L,Cerebellum_Crus1_R,Cuneus_R,Raphe_D,Paracentral_Lobule_L,Occipital_Inf_R,Cerebellum_7b_L,Vermis_10,Frontal_Mid_2_R,Frontal_Sup_2_L,Occipital_Sup_L,Vermis_4_5,Thal_VL_L,Frontal_Sup_2_R,SN_pr_R,Cerebellum_8_R,Thal_VL_R,ParaHippocampal_L,Vermis_9,LC_L,SupraMarginal_R,Postcentral_R,N_Acc_L,Thal_LGN_R,Precentral_R,Heschl_L,OFCpost_L,Thal_PuM_R,Postcentral_L,Cingulate_Mid_R,Vermis_6,Precuneus_L,Hippocampus_R,ACC_pre_R,Cerebellum_3_R,Thal_VPL_L,ACC_sup_R
Thal_IL_L,-0.3828164186105661,-0.01782599610686184,0.057618298549951416,0.4350720172789474,-0.18583390668344446,0.09046841846997321,0.00017196110237921688,-0.3990682397759946,0.4751374672641261,0.46626304566301324,0.2772724223346375,0.5806959160146883,-0.17113108335947957,-0.2898914977056739,0.1107921304496089,0.15444725647468738,-0.33347842597517624,-0.16666573149779873,-0.431115667921102,-0.12668332166692975,-0.3084021503777158,-0.3778813266148948,1.0,0.11944861428877405,-0.4302286896406432,-0.3922712564002372,0.3156208501290652,-0.190750116593076,-0.3307455648923917,-0.295959482728721,-0.4551229378339882,0.4157877223906255,0.21793473791537404,-0.3685944640405643,0.414880902681203,0.5802284055004489,0.2943508196577163,-0.07585173935172998,-0.385617359451979,0.7105527741118881,0.5597106203035643,-0.08699661526864942,0.6260924036531051,-0.2533767974110448,-0.09980223995982289,0.4777159132487775,-0.37548776992085714,-0.08646615133345081,0.3465892406928151,0.4835406332553458,-0.3787559965980142,0.0575194916218016,0.14230609070277037,-0.4225929925000787,-0.16665189064625002,0.18646323272309695,0.5069548287828203,0.10931303943207388,0.5563123132112293,0.09460760908266079
SN_pr_L,-0.04810695857157425,0.6232764815757081,0.41363672259833817,-0.10304548888707343,0.5829367766670733,0.005319836275498416,-0.09905769506949075,-0.01996593573831736,0.265151662283651,0.04492790280532324,0.2291477720169591,0.12394848916309016,-0.05149669292930181,0.028908589223663173,0.25127426447430984,-0.20234675358880613,0.015383249075226268,0.0944327260804411,0.007069264506612319,-0.009468115088450016,-0.05268643036184011,-0.02134076229401278,0.11944861428877405,1.0,-0.012133155548617174,-0.06197717031030545,0.02743316078454645,0.10710351088733752,0.007234018245725637,0.12017758346727643,0.0053158167255941465,0.11309143574742224,0.19454935798865833,-0.06997462675909974,0.14993667583528397,0.11728300579918721,0.19547601177882284,0.4836384056590764,0.004116470699124249,0.20201538956009074,0.010185878648875255,0.04721275039065949,0.08200649390451474,0.030639508008615417,0.02291246131481971,0.14842517294677565,-0.053296288641447594,0.08047702222206292,0.14589457023946964,0.10960426410105413,-0.10557275565759551,0.17417411956966117,0.102752961106445,-0.005363493844560844,-0.036956516137457505,0.2624744092307649,0.1991940830363244,0.13035905386795943,0.16592068209404243,0.19025307216719095
Cerebellum_Crus1_R,0.896424643114194,0.016287008160307984,0.2313242406451419,-0.4876834945561375,0.18598042347676566,0.18050037914335537,-0.37669653661817176,0.7707697409831481,-0.3664163471970791,-0.6553537709312645,-0.2925377125805311,-0.6165217766618629,-0.16063559336527786,0.832867443044346,0.2071786866395475,0.3950104057319055,-0.02363034409505909,0.6035049558947913,0.9051993741063338,-0.08509559998122439,0.7154253447689435,0.8286077263365208,-0.4302286896406432,-0.012133155548617174,1.0,0.5585147653002738,-0.7027870112261977,-0.14529315579349153,0.7914173884701292,0.7285399047029538,0.950187727103306,-0.5600606486228078,-0.13349999863891857,0.3259740124415783,-0.2365253333886253,-0.636559709867054,-0.5492957129916509,0.37276115521665043,0.9636252023338727,-0.3656608399241069,-0.6606414200188176,0.5038489348909129,-0.58688610087131,0.06008252876320345,-0.26923874491387934,-0.537584933117643,0.8144784763512465,-0.17672180355362546,-0.4111680770253781,-0.5073573074557091,0.717940054725182,-0.4119029888508171,-0.30792578335716064,0.8664756175841452,-0.08722080675258129,0.3068679464151156,-0.4882152334013992,0.2548499116640275,-0.625226091728234,0.00644000105302962
Cuneus_R,0.7367041432069945,-0.0719488691302218,0.2069519411270023,-0.2391200650453919,0.18735862469998088,0.28905852661740244,0.4789468709910223,0.8544908085763085,-0.5172941174054775,-0.49135138290315405,-0.4395356858496332,-0.7339983464349765,0.6672026014258505,0.7026127443635972,0.3586316368708764,0.5613410645997097,0.39636596141303343,0.8217378652409023,0.5275079575895273,0.7160724909245665,0.614237840350479,0.5141141315110093,-0.3922712564002372,-0.06197717031030545,0.5585147653002738,1.0,-0.7655018334070482,0.30224504567336175,0.4002766913334967,0.48572257662646334,0.666088262540078,-0.6398762867982819,-0.7324006275977182,0.9380589425871282,-0.43796052697843363,-0.8608449777880376,-0.535048618262486,0.2624653864661136,0.570085844726532,-0.36919607206303184,-0.37012751605960237,-0.10134202126453422,-0.7720748781097494,0.5901826868163074,0.4343077411912595,-0.30912642146912517,0.8822307911281009,0.29746713153952786,-0.44004092988913396,-0.2757142873430066,0.9033533638589702,-0.23187141818310197,-0.2394524277445163,0.7874713517777995,0.7335603689384851,-0.17434936317274927,-0.8522572399001905,-0.03270493944211424,-0.7914989593901373,-0.44216181057427745
Raphe_D,-0.7970814304081504,0.08496536195738208,-0.16477449400379884,0.38682960238988884,-0.25835279289571367,-0.07087812762191756,-0.09214824271514388,-0.7122432056274881,0.5203810207937754,0.6790051206906109,0.42063561594409626,0.7225927599790135,-0.3273219165975037,-0.7151405797756435,-0.29213764140146764,-0.47170853039757055,-0.19238778119166156,-0.7604806564963413,-0.6191469078942459,-0.26674377249289016,-0.6193535753593002,-0.6546561313636639,0.3156208501290652,0.02743316078454645,-0.7027870112261977,-0.7655018334070482,1.0,0.03588050142490029,-0.4864182749710123,-0.44598237221321396,-0.7653448564358986,0.6706522807131495,0.5296374948273708,-0.6840890957776706,0.44075181281367576,0.7884013924514441,0.6770957232470746,-0.4789231214445614,-0.7036209004787184,0.40457699155785865,0.5939034606940594,-0.06045316020058033,0.6442415174746344,-0.36540824545379136,-0.11648592345351219,0.3647070578938461,-0.8479448804892609,-0.052035428346111016,0.40152086409826726,0.5401707108968662,-0.7972979787409359,0.36383710175479805,0.22992887890658464,-0.7898008167555872,-0.3582915843898599,0.09036605377477247,0.727137909974715,0.02778905915343631,0.7334546255320253,0.37663902803081545
Paracentral_Lobule_L,-0.08775818693253178,0.22448693073889078,-0.06610003349115227,0.06357416910748448,0.2756329251577902,-0.05896362638243652,0.5321184305725319,0.14717320370295103,-0.12899885263753103,-0.03624920698516905,0.23770249743257316,-0.14395260821764397,0.5467027575104835,0.0511155474969448,0.21097190362855392,0.038916736982672576,0.4012964191353349,0.03961579272174523,-0.052794069095197495,0.5861303829922545,0.022075506666591416,-0.04099356123648987,-0.190750116593076,0.10710351088733752,-0.14529315579349153,0.30224504567336175,0.03588050142490029,1.0,-0.047006539231186584,0.026088558167369005,-0.04456710760929285,0.0995647108504019,-0.13157550170546578,0.41286466302824926,-0.15120144412530215,-0.2776070474516662,0.33851612133174763,-0.013375911228130973,-0.13402269598599195,-0.1817830260679372,-0.031010138672241318,-0.4132877746535193,-0.3467300989725291,0.5342598996526725,0.6654775992249291,-0.0052639796319474364,0.07230876998174587,0.6102974963710827,0.1978748476271812,-0.06335489913634841,0.20696150849692213,0.5310316077532166,-0.000482373045215017,0.08756790150249949,0.5786278399290269,-0.14286322263093676,-0.1838381984767878,0.004580389446142461,-0.1340320858420037,0.10090133881872064
Occipital_Inf_R,0.6882386508419669,0.03332585180718705,0.21146322366453196,-0.3432126168434422,0.14980422061505635,0.1776568994677819,-0.3608699915513578,0.6377287231159098,-0.2210595706150684,-0.4644406620481025,-0.1417370764781485,-0.4153009403344382,-0.2118406767805429,0.6893702882395416,0.145234161319487,0.2756235136128407,0.012734048155953687,0.4412123620418581,0.7191441636601439,-0.0853251940340188,0.5542561365443713,0.7251717172970824,-0.3307455648923917,0.007234018245725637,0.7914173884701292,0.4002766913334967,-0.4864182749710123,-0.047006539231186584,1.0,0.6912827801231926,0.7644431406979326,-0.3782840579995704,-0.012557267780676434,0.20890617119622817,-0.08444769871162705,-0.4269525625166584,-0.3221392805214531,0.29131598625588634,0.7663845230336799,-0.2706628538045721,-0.45827117636731707,0.42734545277176966,-0.4686534308407098,-0.01875685003241026,-0.2691166000841109,-0.40192103267960905,0.6150706210729385,-0.15543754923765443,-0.22567379580326777,-0.40733710069944323,0.5417914785402093,-0.2081612125367181,-0.16917684817767215,0.6958107632359277,-0.12292802807691208,0.25296374122567,-0.30409575181631254,0.3174790894617594,-0.40565487024450075,0.024795620293773687
Cerebellum_7b_L,0.7191004331101701,0.18804851265523803,0.2501961816392318,-0.2927462931992905,0.247852958796237,0.2881611849059058,-0.23744340342991305,0.6975329564405076,-0.15373124544050296,-0.4564482593069453,-0.029479650857092515,-0.3909692652539959,-0.06334678296917003,0.7845884842429824,0.33910157946997116,0.298152899801401,0.0844083412772956,0.5221631363424855,0.7349772843437818,0.09372465616728673,0.6041662525870509,0.6809372649689768,-0.295959482728721,0.12017758346727643,0.7285399047029538,0.48572257662646334,-0.44598237221321396,0.026088558167369005,0.6912827801231926,1.0,0.7657658015574492,-0.3209308082620407,-0.028729026324856907,0.3027091746341684,0.07713101475458112,-0.4490991614765446,-0.2658175931649489,0.28814256423636264,0.7875679174126108,-0.12967672422131923,-0.41370622249522493,0.5472341552209807,-0.47512613323375597,0.16298049309628798,-0.11803183778476704,-0.3600093671400709,0.6447870107050411,0.04323034910417021,-0.27419964182284906,-0.29989653471856065,0.5671305706613958,-0.1547185983222092,-0.2465145224012034,0.6991937098087422,0.009301948260505705,0.20356438309281447,-0.37838453926739485,0.4259667820803059,-0.40341033593502545,0.027879860144363385
Vermis_10,0.9487277591534741,-0.008496798444915573,0.23878882097561493,-0.5156216351123074,0.24280639190177616,0.2453855833131665,-0.25653011652732116,0.8481531849452211,-0.43034082735842233,-0.7089366427664117,-0.3099219774052063,-0.6607764232549348,-0.023597998524363714,0.9180995389539196,0.30228421799951377,0.3781258455578875,0.1264448099252558,0.7024664658831615,0.9009580204372399,0.06616995709507673,0.6938719400388713,0.8551074800257468,-0.4551229378339882,0.0053158167255941465,0.950187727103306,0.666088262540078,-0.7653448564358986,-0.04456710760929285,0.7644431406979326,0.7657658015574492,1.0,-0.5826445416111741,-0.21291777987968852,0.45638441808280017,-0.22550917357301536,-0.6984866903603925,-0.536559085093677,0.38062421274809477,0.9547662704970928,-0.3599958904938674,-0.6713376335314197,0.43490915365958854,-0.6685486229853048,0.17444031494642204,-0.1357298208100998,-0.49381067129791417,0.8809994461382737,-0.06780960932195788,-0.42276436487719393,-0.5416964685917707,0.7841080526424611,-0.35579930201085946,-0.2657768433517118,0.9267931058578206,0.05204161316554699,0.16990599057375555,-0.5749652106638521,0.24892536553965325,-0.6548806026438313,-0.09300425726507507
Frontal_Mid_2_R,-0.6359419511962409,0.056528355346012506,-0.23744729962566236,0.22410128973160945,-0.11980825297400453,-0.04254209867303327,-0.1591359041538584,-0.5380294092331617,0.5778924856974776,0.4278803379007368,0.4869484363879531,0.6747075173421337,-0.25471506620475837,-0.4732187133623967,-0.16203904975768435,-0.3930776950091104,-0.316216700847024,-0.6490585257978342,-0.43697928787825974,-0.21669821227281794,-0.3140917286101379,-0.5148624470718011,0.4157877223906255,0.11309143574742224,-0.5600606486228078,-0.6398762867982819,0.6706522807131495,0.0995647108504019,-0.3782840579995704,-0.3209308082620407,-0.5826445416111741,1.0,0.5711318856492381,-0.5941366130694208,0.5654476235242726,0.6318314949202662,0.7987625535069821,-0.20168099697954495,-0.5337824480831316,0.4048510234326581,0.44977606347647925,0.06648271806369124,0.5909996559992847,-0.09422954217710162,0.06565791860896254,0.2748637036688312,-0.7071032789018188,0.28922410335551985,0.4432503685310958,0.2569088535721579,-0.6853598944161573,0.2543118030460938,0.4281566218166329,-0.5925021468846879,-0.31566736944574203,0.14314974849403506,0.6205619831287619,0.19025806403342832,0.5726967119085009,0.37696173787865406
Frontal_Sup_2_L,-0.34407024928573693,0.20519425487834736,-0.12473666171210027,0.050788951691398854,-0.019979505591053114,-0.07958787291936277,-0.6358993259479685,-0.4378435659609477,0.45989737218649906,0.25501249000007253,0.5838706739940701,0.6042050314359776,-0.7468429373722433,-0.2018841684695845,-0.1146845078343749,-0.38331090396550366,-0.33057139751740944,-0.5534014493075373,-0.06626511635826624,-0.644605936203554,-0.3442687764752783,-0.09191787696846894,0.21793473791537404,0.19454935798865833,-0.13349999863891857,-0.7324006275977182,0.5296374948273708,-0.13157550170546578,-0.012557267780676434,-0.028729026324856907,-0.21291777987968852,0.5711318856492381,1.0,-0.7998265756303423,0.5818849386881061,0.640172189191474,0.5842977518421341,-0.08000843600652215,-0.11447441044128842,0.3085420198991845,0.13900985595635446,0.4032947679161544,0.5120395132108722,-0.5037140873531054,-0.4879966523919417,0.16424463996709404,-0.5336032740198289,-0.2597760368872477,0.34204253051833716,0.07716644501318762,-0.5858169543019085,0.3419775941951327,0.17329174082603635,-0.34942770332764145,-0.7404169973755184,0.38568632919003565,0.7491983195496851,0.3992858783959478,0.6101225167383298,0.6005348289001095
Occipital_Sup_L,0.5443975116609971,-0.07072255245774375,0.1164843380907967,-0.13335675242416573,0.21455913409851554,0.20346579946633514,0.6638784753997723,0.7036678331929657,-0.536122008108841,-0.3779443298033208,-0.38732476264905297,-0.6628758914828243,0.8228211507292255,0.512077127067823,0.3326093353001591,0.45686802669222437,0.5188006102720469,0.7470606046189106,0.32124470418706474,0.8206845656713376,0.44759017074041635,0.32394120271608423,-0.3685944640405643,-0.06997462675909974,0.3259740124415783,0.9380589425871282,-0.6840890957776706,0.41286466302824926,0.20890617119622817,0.3027091746341684,0.45638441808280017,-0.5941366130694208,-0.7998265756303423,1.0,-0.4925828154535011,-0.7987682235774286,-0.4812524827276951,0.22571578485878463,0.3395808241234553,-0.3615331646735714,-0.26833598923635765,-0.3046708339184694,-0.721066996829902,0.667442216940603,0.5777704052719671,-0.1758030062246662,0.7387909328219748,0.3635005611771023,-0.3664955147951824,-0.20955410585180073,0.8078127450309452,-0.06794507076820279,-0.16403372510094913,0.6286119502150603,0.8767216682947178,-0.31050030809695905,-0.8213604469145167,-0.1550772147042916,-0.7085067087482989,-0.5213454478413689
Vermis_4_5,-0.253331079953065,0.1341185556892657,-0.12971681130295373,0.2399877698223491,-0.07751974319681765,0.2929400362702415,-0.28119418991593403,-0.20863227753139937,0.5443065902539042,0.34947135470779794,0.4331001599846551,0.5875074381882622,-0.3811524165425222,-0.05388329466382833,-0.003884740372475156,-0.14096942303135743,-0.304367473338568,-0.34459479207088584,-0.10320710778539177,-0.23054512155048548,-0.17346118127980623,-0.18983285251245877,0.414880902681203,0.14993667583528397,-0.2365253333886253,-0.43796052697843363,0.44075181281367576,-0.15120144412530215,-0.08444769871162705,0.07713101475458112,-0.22550917357301536,0.5654476235242726,0.5818849386881061,-0.4925828154535011,1.0,0.5302381640403926,0.5185324230209002,-0.05157672403559839,-0.11049207124244674,0.4775213920248587,0.4104979112993667,0.4735954464229511,0.4979094852555393,-0.2623267227498106,-0.2394850800461096,0.32296177743655974,-0.3934683282664075,0.006365628594358823,0.21833134974557683,0.23000270498052142,-0.44647368375158986,0.06796912878163598,0.22640455286139038,-0.22310648890730858,-0.3581636668342108,0.21053385907007752,0.5061945998357978,0.6685017513307221,0.46913750015080696,0.25112240329232854
Thal_VL_L,-0.6931126067680978,0.06788076914941811,-0.19033831617120642,0.44190615153162055,-0.1886355156702191,0.051939015923513,-0.30729734556702215,-0.7265855224231774,0.6316449298624376,0.69419296144219,0.4361513814439292,0.8718543771963733,-0.5525873840895168,-0.6294482944026195,-0.20480090948033808,-0.44799642115889315,-0.20513011260692002,-0.6151706299044136,-0.5754225547840003,-0.4843315267037386,-0.6414280998093765,-0.5259870977156715,0.5802284055004489,0.11728300579918721,-0.636559709867054,-0.8608449777880376,0.7884013924514441,-0.2776070474516662,-0.4269525625166584,-0.4490991614765446,-0.6984866903603925,0.6318314949202662,0.640172189191474,-0.7987682235774286,0.5302381640403926,1.0,0.5674396305760101,-0.25318594134221767,-0.6250971259648498,0.6102021816214828,0.6129297450273136,0.08338738029758241,0.8584258027140891,-0.5958995282909454,-0.43363500411386374,0.5875594394268118,-0.8196371084630713,-0.36010267054825074,0.45339201583998545,0.4831770614385236,-0.8393724525719634,0.2661153064561363,0.3933860171199951,-0.7676523252663652,-0.5409823244908077,0.21948166940829308,0.908707396866748,0.10893950508330398,0.9371066566596944,0.2669880681320327
Frontal_Sup_2_R,-0.5946181546943906,0.2438190144212662,-0.1713463001845213,0.2514920036980364,0.020002222799262385,-0.04940355888056431,-0.031428351029018885,-0.4672720046873776,0.4819609928803307,0.42272517513965824,0.46296221134358595,0.6166463139506041,-0.15426163672886478,-0.41941441474339003,-0.0649082042446944,-0.3379198994803773,-0.17667230061898306,-0.5820635845660765,-0.4034622697658819,-0.061442236361810565,-0.42965705138921284,-0.42744498528819874,0.2943508196577163,0.19547601177882284,-0.5492957129916509,-0.535048618262486,0.6770957232470746,0.33851612133174763,-0.3221392805214531,-0.2658175931649489,-0.536559085093677,0.7987625535069821,0.5842977518421341,-0.4812524827276951,0.5185324230209002,0.5674396305760101,1.0,-0.23450655052834937,-0.516814650867765,0.32627058563290506,0.4243787487699255,-0.042639046608230854,0.46271544399513237,-0.012231294291251209,0.16223493076095472,0.30447581743514096,-0.6516459468670563,0.32180017627039686,0.35801378003378653,0.31700048229976924,-0.5765705197626996,0.37626277476460834,0.24666543678853894,-0.5419341129054835,-0.18617437867711015,0.08068173110249008,0.5913901319414995,0.20590570417607537,0.5651090877938642,0.4263336657377947
SN_pr_R,0.3673176189245476,0.2141844354524386,0.24984803765555,-0.09174170716414078,0.358723906481765,0.09433721384768054,-0.09699462398648417,0.29882436157086234,0.051866420439082114,-0.18229497307865253,0.09779105558152841,-0.20724041832528178,0.06812270282133652,0.36809053367345973,0.344328190358831,0.11123009811044997,0.03273488302095966,0.39965508502578195,0.37516512819588693,0.03357630335139233,0.36221856710408973,0.35393175861578124,-0.07585173935172998,0.4836384056590764,0.37276115521665043,0.2624653864661136,-0.4789231214445614,-0.013375911228130973,0.29131598625588634,0.28814256423636264,0.38062421274809477,-0.20168099697954495,-0.08000843600652215,0.22571578485878463,-0.05157672403559839,-0.25318594134221767,-0.23450655052834937,1.0,0.41319529023394885,-0.004619765029053163,-0.15772486410872885,0.18538935580335816,-0.15790751074016127,0.17574350558238505,-0.0077818233120259695,0.02768674244418968,0.3727912399138578,0.0101560009072726,0.18741815472374931,-0.23467747035497605,0.2866529475534713,-0.13409570812890118,0.03539676937036121,0.3898503214401234,0.09172184624583826,0.3248114663374106,-0.12926029549972826,0.13017047166246412,-0.2174170315204946,-0.05119266052029887
Cerebellum_8_R,0.9208070546748538,-0.015832406195824444,0.2552546717165055,-0.46880703669276896,0.19025287403057756,0.24182786373847773,-0.33931430616976455,0.7813670308938856,-0.35742101268664705,-0.6650024112607407,-0.24815158702404297,-0.5837383836394101,-0.12440895437307313,0.8760847116439779,0.25730137312661217,0.4098135196169546,-0.002587467311717544,0.6191513889511664,0.9009248297783681,-0.03811648987365565,0.6963309236814652,0.8033619011519052,-0.385617359451979,0.004116470699124249,0.9636252023338727,0.570085844726532,-0.7036209004787184,-0.13402269598599195,0.7663845230336799,0.7875679174126108,0.9547662704970928,-0.5337824480831316,-0.11447441044128842,0.3395808241234553,-0.11049207124244674,-0.6250971259648498,-0.516814650867765,0.41319529023394885,1.0,-0.3035564212896001,-0.6033876384595689,0.5621883112142204,-0.5598217698844419,0.07843712451073737,-0.23671284545489688,-0.49369691803696336,0.8162100590727623,-0.11709617555435,-0.36125932148662593,-0.5036289860867569,0.7072757156044954,-0.4018178462800404,-0.33257104740866855,0.873854603797326,-0.053710979707215584,0.22915973647408422,-0.493094445884692,0.3209998896594389,-0.6125631094750641,0.01174017813277103
Thal_VL_R,-0.3370674345799108,0.05916321705358468,0.09364011227707915,0.38867605744756367,-0.12607423357035782,0.22186290697446095,-0.10070629410460098,-0.3098347301399947,0.5116549543303368,0.43917830603888036,0.41013297767510626,0.5413895645526495,-0.21717092985893582,-0.2158274437025336,0.4339842290474153,-0.046522084558980555,-0.12967347967279402,-0.017884142089470687,-0.33163552404421326,-0.14230154323091573,-0.23267626650927228,-0.2996099700875259,0.7105527741118881,0.20201538956009074,-0.3656608399241069,-0.36919607206303184,0.40457699155785865,-0.1817830260679372,-0.2706628538045721,-0.12967672422131923,-0.3599958904938674,0.4048510234326581,0.3085420198991845,-0.3615331646735714,0.4775213920248587,0.6102021816214828,0.32627058563290506,-0.004619765029053163,-0.3035564212896001,1.0,0.4966698441347895,0.019358116523985315,0.588923287564016,-0.26619645083669347,-0.15010717880933513,0.45488338786296784,-0.3148642686181305,-0.15870636906690283,0.38640804399729917,0.46298881150510357,-0.360886695398363,0.08728978708348437,0.21548876670393066,-0.3699244988545706,-0.20042773499139435,0.323373387574332,0.552676522789966,0.1398423299171942,0.6448093703427452,0.16769919726816115
ParaHippocampal_L,-0.558216445998284,-0.1617524700450942,-0.04249376077028889,0.7339447921233052,-0.390099726227959,0.2594811650775262,0.28205340497933334,-0.4499345411288633,0.5081911013231397,0.8147986967600763,0.2616469267019919,0.6547653393681571,0.06342229182847581,-0.4903707719015138,-0.18542001148448048,-0.010707290022028346,-0.10978637167311363,-0.3737838686687652,-0.6213423885950716,0.13535131148911042,-0.435208493343454,-0.5850119731007685,0.5597106203035643,0.010185878648875255,-0.6606414200188176,-0.37012751605960237,0.5939034606940594,-0.031010138672241318,-0.45827117636731707,-0.41370622249522493,-0.6713376335314197,0.44977606347647925,0.13900985595635446,-0.26833598923635765,0.4104979112993667,0.6129297450273136,0.4243787487699255,-0.15772486410872885,-0.6033876384595689,0.4966698441347895,1.0,-0.1843646791448963,0.5962816652941357,-0.1387753140374286,0.07744313222243705,0.6000047503627349,-0.5399424069228593,0.028854882891554634,0.485754861548763,0.7270522304354754,-0.4766288102818898,0.18709821805128551,0.24164254108056132,-0.5802228999586323,0.0696337513385946,0.016474006243315492,0.48167982177258717,0.046946611286822426,0.522711990207453,-0.02024446567920439
Vermis_9,0.417412315270713,0.07396297325358027,-0.06832293806883638,-0.25155294255999583,0.05389584255460747,0.439658303313598,-0.6224476437794297,0.27593917722528055,0.19278311369090378,-0.2166379838285871,0.1094904096281304,0.10860336284229619,-0.5792143663410897,0.44869934218174323,-0.0259842254132137,-0.11066885216501986,-0.23507189334269235,0.055983925982024715,0.5483139106153228,-0.4206687770418844,0.34127258899150814,0.34870149817118806,-0.08699661526864942,0.04721275039065949,0.5038489348909129,-0.10134202126453422,-0.06045316020058033,-0.4132877746535193,0.42734545277176966,0.5472341552209807,0.43490915365958854,0.06648271806369124,0.4032947679161544,-0.3046708339184694,0.4735954464229511,0.08338738029758241,-0.042639046608230854,0.18538935580335816,0.5621883112142204,0.019358116523985315,-0.1843646791448963,1.0,0.11471889405800818,-0.34234805210019814,-0.5906624748268746,-0.13918207144831857,0.16419895324167336,-0.29160325618034455,-0.15917702977983492,-0.25796401592861273,0.026583277492632205,-0.3320234840237094,-0.026436154316465895,0.3218837343914262,-0.49580295160157434,0.4040836666728198,0.11055572785815625,0.5682467986425705,0.0066044901978821215,0.24570218494392154
LC_L,-0.6326712801643004,0.049562346207635756,-0.27331999579816846,0.4480852304826117,-0.15378123488545217,0.048352427040636387,-0.27129737549639693,-0.6793737064760942,0.537710322802655,0.6031530885986232,0.36288158226210104,0.7603352294492888,-0.47084936122698073,-0.5961062940607978,-0.13908213346876697,-0.35666409259559667,-0.27311311408029865,-0.5385255114363904,-0.5285606347674879,-0.46454557175580596,-0.5024429672926446,-0.5263267844539683,0.6260924036531051,0.08200649390451474,-0.58688610087131,-0.7720748781097494,0.6442415174746344,-0.3467300989725291,-0.4686534308407098,-0.47512613323375597,-0.6685486229853048,0.5909996559992847,0.5120395132108722,-0.721066996829902,0.4979094852555393,0.8584258027140891,0.46271544399513237,-0.15790751074016127,-0.5598217698844419,0.588923287564016,0.5962816652941357,0.11471889405800818,1.0,-0.5017409779336641,-0.3630042642915837,0.4750917546041186,-0.7166309340134517,-0.27266901122168696,0.38750093685963016,0.38631935562662406,-0.7713389416317238,0.11143753520883119,0.32295235460966815,-0.7145059902897405,-0.4896720164804856,0.21045208948195193,0.7710261126201081,0.1043604367355262,0.8073278416173277,0.25833733487342425
SupraMarginal_R,0.1734587500743376,0.0642476281045437,0.041407883297142116,-0.02297781432031881,0.2092854173706973,-0.0911980829841591,0.5715467499378475,0.4005807881416278,-0.20901785965725464,-0.2401309323631221,-0.13480486667882674,-0.4392834576809914,0.7949641061093484,0.24621929427114075,0.28690462897796654,0.2496714268007388,0.20906406967781668,0.32154145093764985,0.10257279524476978,0.6653677725835788,0.46385927054486836,0.09269991349138135,-0.2533767974110448,0.030639508008615417,0.06008252876320345,0.5901826868163074,-0.36540824545379136,0.5342598996526725,-0.01875685003241026,0.16298049309628798,0.17444031494642204,-0.09422954217710162,-0.5037140873531054,0.667442216940603,-0.2623267227498106,-0.5958995282909454,-0.012231294291251209,0.17574350558238505,0.07843712451073737,-0.26619645083669347,-0.1387753140374286,-0.34234805210019814,-0.5017409779336641,1.0,0.8639508917405181,-0.20622324107314577,0.35910032830436234,0.7853073079538274,-0.12348095077622372,-0.09331327020843018,0.45408862183188287,0.04168457762199647,-0.06580226781639932,0.3095938236664832,0.6719894610512267,-0.24500266138903445,-0.5438410980935466,-0.08850338880644808,-0.5224471259467602,-0.235843721214357
Postcentral_R,-0.11537934177853541,0.013661636134677538,0.026035422472500024,0.07504290600100873,0.09161135762104188,-0.17110536614098384,0.7499415542734321,0.11699833492450633,-0.1670208808443041,-0.07401574152445212,-0.06727219146358239,-0.2688739546332782,0.8687765808902872,-0.041417935090186035,0.19881613941698092,0.15488397307139862,0.2161254421753276,0.11254736192335256,-0.22098205460551856,0.7122979813883622,0.11219825969373799,-0.21544380557350068,-0.09980223995982289,0.02291246131481971,-0.26923874491387934,0.4343077411912595,-0.11648592345351219,0.6654775992249291,-0.2691166000841109,-0.11803183778476704,-0.1357298208100998,0.06565791860896254,-0.4879966523919417,0.5777704052719671,-0.2394850800461096,-0.43363500411386374,0.16223493076095472,-0.0077818233120259695,-0.23671284545489688,-0.15010717880933513,0.07744313222243705,-0.5906624748268746,-0.3630042642915837,0.8639508917405181,1.0,-0.0923870017820392,0.1107508943413845,0.8683357953654346,0.04661656193033578,0.06340777193276602,0.2582249457197936,0.2066518158890965,-0.048464175721077675,0.029404805543742883,0.7339689189109744,-0.4212972778561344,-0.4281792144884443,-0.24310138585999028,-0.35860703620877804,-0.1569150901449621
