,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L
Parietal_Sup_L,-0.03932706602647911,0.21639579241984747,0.11386111672252788,0.13116199367497836,-0.26181731196696373,-0.422890971891359,0.7318072840172473,-0.19101634766915834,-0.1477270799970567,0.35604526802607367,-0.2902275758267655,-0.06368334380814872,0.34645104125904735,0.7374179364823069,-0.5507473083335617,-0.09228442783821969,0.2605889153943049,-0.5308578608773485,-0.38789449336992887,-0.07911032519812461,-0.3408412602370545,-0.3197584241525113,0.13091725179466054,0.17659756270053384,0.02361062165836855,-0.4101894042763242,0.4153638530723671,1.0,0.9722869339213168,0.6694562643750868,0.21232391469939513,0.6866195203497191,0.8305954892697247,0.07219240665174811,-0.6861090635448368,0.1525163763365239,-0.14663509036912808,-0.10338057105729363,-0.08807730282656956,-0.3401923096256116,-0.7336399172740297,-0.5160650610355968,0.19878672457466268,0.17328890124634,-0.47663444723663234,0.861060388075293,-0.3902981187174035,0.20887242313832727,0.9534342877425489,-0.16565247787617574
Precuneus_L,-0.036956516137457505,0.2429745204064108,0.0871025096197047,0.1921724700714732,-0.28845999026716784,-0.45736018069419143,0.7770993362504505,-0.12292802807691208,-0.09266946411917802,0.3968621617283336,-0.23255387358548502,-0.06868438003752914,0.37212380541703816,0.776188247784641,-0.49580295160157434,-0.07286814268411526,0.30027817806413454,-0.5131257487644276,-0.3949901175076207,-0.12383526995582553,-0.3582915843898599,-0.34692097256048754,0.1577912752481075,0.09684344476562053,0.08555659800444908,-0.3720738938581139,0.456724344217794,0.9722869339213168,1.0,0.6719894610512267,0.2785847882833266,0.7130393132320472,0.8529759032342517,0.0696337513385946,-0.6597690111913656,0.13936446314316625,-0.08722080675258129,-0.10241190622319497,-0.08017847667653977,-0.31566736944574203,-0.7404169973755184,-0.5409823244908077,0.24590862246768216,0.2510052307053542,-0.4792167463837385,0.8767216682947178,-0.3908984396662783,0.18123869145093982,0.94421579582298,-0.16665189064625002
SupraMarginal_R,0.030639508008615417,0.28690462897796654,-0.02297781432031881,0.46385927054486836,-0.31394530534757925,-0.33738116220039693,0.6407840753723478,-0.01875685003241026,0.07526376564068832,0.48450569367989293,-0.062137216337933364,-0.1795207339842177,0.4006730568519665,0.6167917294479797,-0.34234805210019814,-0.053018113120196816,0.00338962327352128,-0.235843721214357,-0.44073705816066927,-0.0403496926123554,-0.36540824545379136,-0.2741127716622101,0.20579308430377508,0.04168457762199647,0.14415128876255426,-0.24500266138903445,0.4799913155100957,0.6694562643750868,0.6719894610512267,1.0,0.3095938236664832,0.6285287199773434,0.6963414309517248,-0.1387753140374286,-0.4374233748492146,0.28859044836083597,0.06008252876320345,-0.27155758643317573,-0.15823579617590974,-0.09422954217710162,-0.5037140873531054,-0.5958995282909454,-0.07588445119465961,0.307537956933528,-0.24648264257511548,0.667442216940603,-0.5031368789751843,-0.19158197129805596,0.7949641061093484,-0.2533767974110448
Vermis_6,-0.005363493844560844,0.3033257648983578,-0.4420332656889298,0.7147123914919711,-0.7443080565498901,-0.6113899719314148,0.7302471084648241,0.6958107632359277,0.8347713818228275,0.8734387018119857,0.7109846830820759,-0.13297255459587093,0.6743646004357693,0.3336866324644625,0.3218837343914262,-0.2964149400979828,0.3646818206844094,-0.21532524873068146,-0.5043470549477815,0.03599317616489724,-0.7898008167555872,-0.6868999949925104,0.18251169830403408,-0.33633726248762724,0.9121800855697054,0.11536355189040824,0.5756023694774025,0.21232391469939513,0.2785847882833266,0.3095938236664832,1.0,0.7465254229566828,0.6589357376112575,-0.5802228999586323,0.0025478879543110876,0.3987174780910983,0.8664756175841452,-0.16538334714840616,-0.5114701788263102,-0.5925021468846879,-0.34942770332764145,-0.7676523252663652,0.18223133640020575,0.913861094458459,-0.08752508133847858,0.6286119502150603,-0.5267956093677427,-0.2055898397950266,0.1861489863383779,-0.4225929925000787
Thal_PuL_R,-0.09834930844079838,0.3715305328875181,-0.2920496707830155,0.5462596560599516,-0.6982511355919356,-0.7277249269785947,0.9073768443949783,0.3671730381133648,0.4581506826130844,0.7950281819503031,0.2565443306063945,-0.21245552298596718,0.6815372040381346,0.5919702700533034,-0.17993156623819676,-0.31986081292874435,0.27645137274624043,-0.32204313556932396,-0.6485529296308358,-0.026327417258836097,-0.7348261679621546,-0.7476733802901222,0.1779336793525055,-0.13321752748064425,0.6220416393954963,-0.22566743459933652,0.6331190094702447,0.6866195203497191,0.7130393132320472,0.6285287199773434,0.7465254229566828,1.0,0.942111403620378,-0.42063372961339374,-0.38768657420857394,0.4204324336743542,0.5182616587507529,-0.19713581744423803,-0.4518991506065857,-0.6393224214297566,-0.7011027178800565,-0.8927775096920977,0.11696167417473967,0.7496004505446379,-0.4608898793206808,0.9176976768251959,-0.7303470479016617,-0.18980515353128136,0.686099471898744,-0.430339136586123
Occipital_Sup_R,-0.09932130202476296,0.3197315719198699,-0.18531784027404202,0.49236021436538097,-0.646062928658126,-0.7147572679558005,0.9278896412441415,0.23052799099416887,0.33323979478663407,0.7271604222425553,0.12117303974359774,-0.17076343159170945,0.6094287694790435,0.6833396618374201,-0.29643730239555044,-0.29945566976328175,0.29777775717678995,-0.5013385711962792,-0.5980653229131407,-0.12932534783402022,-0.705015895976396,-0.6706379839850556,0.1468984191280176,-0.11817842576859658,0.4951773341753609,-0.31614396205607026,0.5949170021164757,0.8305954892697247,0.8529759032342517,0.6963414309517248,0.6589357376112575,0.942111403620378,1.0,-0.28930044421986817,-0.5574479983818627,0.3368065418891381,0.3634650747014263,-0.21132019115100054,-0.3970196617053011,-0.5923241031926518,-0.7933074709656722,-0.8469526969022325,0.18767188131368928,0.6234944246868679,-0.47315658765230695,0.9770522086179692,-0.6714874348688592,-0.05360452252586452,0.8272467846936626,-0.3644273627395606
ParaHippocampal_L,0.010185878648875255,-0.18542001148448048,0.7339447921233052,-0.435208493343454,0.6330899410519011,0.3920810517535428,-0.30969466263472495,-0.45827117636731707,-0.6032167829300705,-0.4616310854211661,-0.5016462516598817,0.36652262492354615,-0.5219303728732373,-0.016230263173748146,-0.1843646791448963,0.5541571259229177,0.14199480598508282,-0.02024446567920439,0.4798990433083959,-0.1403571922318661,0.5939034606940594,0.6424755137118804,0.10082037871849744,0.18709821805128551,-0.6655255738694712,0.016474006243315492,-0.17853726822653815,0.07219240665174811,0.0696337513385946,-0.1387753140374286,-0.5802228999586323,-0.42063372961339374,-0.28930044421986817,1.0,-0.11590225709274658,-0.40166906137073166,-0.6606414200188176,0.3128476096453165,0.7681373306494131,0.44977606347647925,0.13900985595635446,0.6129297450273136,0.38486448825157454,-0.6393270345041373,0.07383473689478805,-0.26833598923635765,0.5344600471892889,0.36174356871020547,0.06342229182847581,0.5597106203035643
Supp_Motor_Area_L,0.1834254358702008,-0.029662248831541147,-0.17566191032943643,-0.09455798474065093,0.2059488755064491,0.26402416355360536,-0.3862083825043145,0.3116291944570177,0.17944973580911597,-0.04723453742165431,0.3522664869110355,0.09969343042944864,-0.08016531752226923,-0.35954488983320926,0.5314687918272416,0.23780595528191795,-0.07906719288988052,0.6664279829884973,0.2122660772239891,0.6249885287285074,0.2554525677740324,0.21602194086601287,0.027182912941009923,0.2669261898795519,0.11409217786774091,0.3378776022175002,-0.07898159554243567,-0.6861090635448368,-0.6597690111913656,-0.4374233748492146,0.0025478879543110876,-0.38768657420857394,-0.5574479983818627,-0.11590225709274658,1.0,-0.03308119420460093,0.2212682807543698,0.15141942219750978,0.16336855579660492,0.32237704111819876,0.8105910553158002,0.2964362872187335,-0.17727001229358916,0.04788223728731414,0.29940791507898834,-0.5810549261078061,0.34093804151991286,-0.2203581743165575,-0.7152023241462974,0.05767245449127758
SN_pc_R,0.5649516254881102,0.3735024747730168,-0.24719604648227544,0.34921054773142224,-0.261506860629008,-0.2650542618427174,0.4111381120836229,0.3130614039923991,0.3594173370880183,0.41725076961987745,0.263903687076959,-0.07578583660572066,0.4362669299371259,0.08053635159382053,-0.04719808710366115,-0.19146442310216905,-0.04742837250733956,0.014106608912342743,-0.22505619502121385,0.09558921578267815,-0.42383511269330965,-0.44980173113745914,0.3450749628312105,-0.06390627804290461,0.36640802264959066,0.16387803465897754,0.20749488181093964,0.1525163763365239,0.13936446314316625,0.28859044836083597,0.3987174780910983,0.4204324336743542,0.3368065418891381,-0.40166906137073166,-0.03308119420460093,1.0,0.43239453264810435,-0.09915660115248827,-0.28137944013940014,-0.4227220867315139,-0.2186239763889213,-0.46264631222203106,-0.21750724216448664,0.42046299783934254,-0.14871298415688008,0.34164722291090294,-0.36161325002945016,-0.11028862972067002,0.1523748729899479,-0.2498775569051494
Cerebellum_Crus1_R,-0.012133155548617174,0.2071786866395475,-0.4876834945561375,0.7154253447689435,-0.668339143331423,-0.4723347810582854,0.45750268644418784,0.7914173884701292,0.9586516214361952,0.7433774552450965,0.8306571234817564,-0.1825117392682079,0.5677609752952905,0.028248060867317668,0.5038489348909129,-0.32945528599669666,0.16796671377160236,0.00644000105302962,-0.4176801556966166,0.04742142861663226,-0.7027870112261977,-0.6210742240628073,0.12724798754124816,-0.4119029888508171,0.9129044276581024,0.3068679464151156,0.3805905363851489,-0.14663509036912808,-0.08722080675258129,0.06008252876320345,0.8664756175841452,0.5182616587507529,0.3634650747014263,-0.6606414200188176,0.2212682807543698,0.43239453264810435,1.0,-0.1749229517563475,-0.5524922052189694,-0.5600606486228078,-0.13349999863891857,-0.636559709867054,-0.018300342146213282,0.8348075595229454,0.08980057649108944,0.3259740124415783,-0.4777598530834034,-0.3402918666418607,-0.16063559336527786,-0.4302286896406432
Thal_AV_R,0.08809631479220977,0.38172961087573093,0.2687228684006477,-0.1912534512854875,0.31191996689599616,0.2215656570779328,-0.1235408754032482,-0.08560495045997833,-0.1869042107667095,-0.188530120445771,-0.0830313484652421,0.5920857635323431,0.01324620317436522,-0.09484557204387777,0.025725043170627876,0.1690971095936504,0.30237473945876747,0.07970482405843858,0.5388254792136357,0.09110869659890847,0.2586555189340393,0.2619058805226103,0.09344234574905014,0.19602580878065104,-0.09544909272537962,0.19647795085410502,-0.06397781014899039,-0.10338057105729363,-0.10241190622319497,-0.27155758643317573,-0.16538334714840616,-0.19713581744423803,-0.21132019115100054,0.3128476096453165,0.15141942219750978,-0.09915660115248827,-0.1749229517563475,1.0,0.2194845338258329,0.14725233813737115,0.24095365547846379,0.41721073232270045,0.2848868433139616,-0.13142740678792397,0.09142753810655545,-0.18080579143213063,0.48377977716572595,0.3893833249083198,-0.18095051335344942,0.4294556256570146
Amygdala_L,0.1999947630531391,-0.1911054740006616,0.6376407883819755,-0.44530533507241293,0.6392966482324295,0.36720542031004233,-0.3923682371199986,-0.4144304642741204,-0.49425358247641704,-0.37219823133281194,-0.4048096828488704,0.2671365979904259,-0.4671126035244329,-0.16393478578040416,-0.06317728616216504,0.6811560688595983,0.026879002876838063,0.2223730586891386,0.432539028075262,0.12200096675530374,0.5927699017430338,0.6108684500736528,0.2407925979485934,0.28376781154459574,-0.628664668038164,0.23283578937464217,-0.13156685636274615,-0.08807730282656956,-0.08017847667653977,-0.15823579617590974,-0.5114701788263102,-0.4518991506065857,-0.3970196617053011,0.7681373306494131,0.16336855579660492,-0.28137944013940014,-0.5524922052189694,0.2194845338258329,1.0,0.5245611494717193,0.364547144844961,0.5901514935847906,0.17216515695196166,-0.5855116923120233,0.0703305432454264,-0.3918345709571916,0.5259297171677932,0.1919500673233378,-0.08856431803161417,0.5742497797816608
Frontal_Mid_2_R,0.11309143574742224,-0.16203904975768435,0.22410128973160945,-0.3140917286101379,0.6134208199218927,0.5748818495552327,-0.5374300050594225,-0.3782840579995704,-0.4899008383575665,-0.5028270746027776,-0.31578229502041955,0.17950339482713448,-0.4416000006699179,-0.08418887111616812,0.06648271806369124,0.5060798403662461,-0.24426522100743203,0.37696173787865406,0.4851827922859129,0.14154529096156834,0.6706522807131495,0.6987895080209212,-0.02637895977259987,0.2543118030460938,-0.596860979466298,0.14314974849403506,-0.28491502218346054,-0.3401923096256116,-0.31566736944574203,-0.09422954217710162,-0.5925021468846879,-0.6393224214297566,-0.5923241031926518,0.44977606347647925,0.32237704111819876,-0.4227220867315139,-0.5600606486228078,0.14725233813737115,0.5245611494717193,1.0,0.5711318856492381,0.6318314949202662,-0.07756421346248439,-0.5567990973731067,0.3610438616175154,-0.5941366130694208,0.5689059759508739,-0.0101369909227148,-0.25471506620475837,0.4157877223906255
Frontal_Sup_2_L,0.19454935798865833,-0.1146845078343749,0.050788951691398854,-0.3442687764752783,0.5025661697917689,0.5124833269817491,-0.6666611681177543,-0.012557267780676434,-0.1242972721371569,-0.39613821530238896,0.09323487593116517,0.1939415244702298,-0.3486959355202547,-0.4985300576839549,0.4032947679161544,0.39707654503093237,-0.1543523549402156,0.6005348289001095,0.44738731699035195,0.5301655478273285,0.5296374948273708,0.5183305673227337,0.005453118099708577,0.3419775941951327,-0.21849688987842675,0.38568632919003565,-0.2782910491091699,-0.7336399172740297,-0.7404169973755184,-0.5037140873531054,-0.34942770332764145,-0.7011027178800565,-0.7933074709656722,0.13900985595635446,0.8105910553158002,-0.2186239763889213,-0.13349999863891857,0.24095365547846379,0.364547144844961,0.5711318856492381,1.0,0.640172189191474,-0.15199830248974788,-0.29822383636463196,0.3706564964805488,-0.7998265756303423,0.6062953077999387,0.013965061977971354,-0.7468429373722433,0.21793473791537404
Thal_VL_L,0.11728300579918721,-0.20480090948033808,0.44190615153162055,-0.6414280998093765,0.7846593479304859,0.742401149246275,-0.8098284185561718,-0.4269525625166584,-0.5996908500610197,-0.8203797350963578,-0.3710110682552628,0.38429021980233163,-0.6281769773528921,-0.4843119090632543,0.08338738029758241,0.42526837598878847,-0.025648809427281354,0.2669880681320327,0.7788932168684688,0.058396905305952485,0.7884013924514441,0.8024193555102478,-0.10309558570728683,0.2661153064561363,-0.6852213039209863,0.21948166940829308,-0.525919868579537,-0.5160650610355968,-0.5409823244908077,-0.5958995282909454,-0.7676523252663652,-0.8927775096920977,-0.8469526969022325,0.6129297450273136,0.2964362872187335,-0.46264631222203106,-0.636559709867054,0.41721073232270045,0.5901514935847906,0.6318314949202662,0.640172189191474,1.0,0.12190169866685853,-0.7607993933535286,0.3554684428904862,-0.7987682235774286,0.8700442186353066,0.43242550322541756,-0.5525873840895168,0.5802284055004489
Temporal_Inf_L,-0.06429082230625736,0.17749937301844113,0.23450244643053555,-0.04416436575910718,-0.03455097993978978,-0.0563561178523942,0.2501402309190651,0.011444257219404987,-0.048302479963428194,0.12521140023329214,0.14725758273889444,0.27044140631790714,0.024821003035346827,0.2314006602809677,0.22996204843736157,0.12269327076163469,0.6345386089364795,-0.35315874307925954,0.2097741703510801,-0.2120132055263237,-0.12404493419916125,-0.048858764315211516,-0.031794043947706754,-0.18764286119225884,0.07432253093011702,-0.061553722586679946,0.14460463050738803,0.19878672457466268,0.24590862246768216,-0.07588445119465961,0.18223133640020575,0.11696167417473967,0.18767188131368928,0.38486448825157454,-0.17727001229358916,-0.21750724216448664,-0.018300342146213282,0.2848868433139616,0.17216515695196166,-0.07756421346248439,-0.15199830248974788,0.12190169866685853,1.0,0.06151763618593671,0.009837038055465618,0.22396231041512235,0.26325949207525307,0.46757024806553793,0.12598861405102804,0.26661765611838956
Vermis_1_2,-0.048103364110531704,0.3575712012124074,-0.5058503554996774,0.6544936714303059,-0.71784567199904,-0.6215683141612072,0.7209654250876875,0.7188830978246796,0.7610860244554185,0.8087531627605193,0.6589791749549365,-0.16486713905176067,0.7011294129740778,0.32431514562997904,0.26842014843255013,-0.33728064477772135,0.30868912862102155,-0.12947994090140233,-0.555576528254187,0.08997317019535889,-0.689272657882071,-0.7065131755875129,0.18496589039419492,-0.2674994023109868,0.9092326099136714,0.06019575263665883,0.5696124803794584,0.17328890124634,0.2510052307053542,0.307537956933528,0.913861094458459,0.7496004505446379,0.6234944246868679,-0.6393270345041373,0.04788223728731414,0.42046299783934254,0.8348075595229454,-0.13142740678792397,-0.5855116923120233,-0.5567990973731067,-0.29822383636463196,-0.7607993933535286,0.06151763618593671,1.0,-0.17701845840797492,0.5857463435509171,-0.5247149435267656,-0.2823907976492394,0.16713545480471012,-0.5315914989727221
Rolandic_Oper_R,0.02952648730219515,-0.10721036937044649,0.1034350066191932,0.2761825817839303,0.17860737435767168,0.5725867980506321,-0.3942144941062132,0.11963887908303548,0.211009187896187,-0.10914559408586517,0.25969405030771836,0.13293791966338905,-0.1739483240796642,-0.25264122110748255,0.4679699631766696,0.16879002391665165,0.06396769428154606,0.0784544721841741,0.37291541635014436,0.03330662385367613,0.14791907808486707,0.43858244587541,0.07352343675422367,-0.07213580966072905,-0.02831785152575521,0.47349586818163963,-0.26147131297023013,-0.47663444723663234,-0.4792167463837385,-0.24648264257511548,-0.08752508133847858,-0.4608898793206808,-0.47315658765230695,0.07383473689478805,0.29940791507898834,-0.14871298415688008,0.08980057649108944,0.09142753810655545,0.0703305432454264,0.3610438616175154,0.3706564964805488,0.3554684428904862,0.009837038055465618,-0.17701845840797492,1.0,-0.4465873099036768,0.3547308160358455,-0.0037522611074678127,-0.49311929950687905,0.26050897392589617
Occipital_Sup_L,-0.06997462675909974,0.3326093353001591,-0.13335675242416573,0.44759017074041635,-0.5984909379838982,-0.6300204739323556,0.9305126832427698,0.20890617119622817,0.29122301482142937,0.6664627656585279,0.10626681265002803,-0.1660804724138094,0.609245044482392,0.6808714095245705,-0.3046708339184694,-0.30257673266686747,0.33948960822519036,-0.5213454478413689,-0.5661810411544344,-0.09857145485711151,-0.6840890957776706,-0.6278248774310629,0.13990126986937457,-0.06794507076820279,0.46553568288122466,-0.31050030809695905,0.5659827146020937,0.861060388075293,0.8767216682947178,0.667442216940603,0.6286119502150603,0.9176976768251959,0.9770522086179692,-0.26833598923635765,-0.5810549261078061,0.34164722291090294,0.3259740124415783,-0.18080579143213063,-0.3918345709571916,-0.5941366130694208,-0.7998265756303423,-0.7987682235774286,0.22396231041512235,0.5857463435509171,-0.4465873099036768,1.0,-0.613584295070745,0.05304730697037735,0.8228211507292255,-0.3685944640405643
Thal_VA_L,0.2119035869560555,-0.0355555979919446,0.374189452498378,-0.49155020964122653,0.6929751130463256,0.6171453598300671,-0.5542913019704435,-0.2889843834931987,-0.4483794662543115,-0.6002331229601192,-0.18103829592178483,0.45236675217317646,-0.42664894435654643,-0.28593401817054465,0.22459043286070823,0.4170865635418093,0.17541070567052341,0.1561029801906255,0.7539500778153049,0.17309016064595756,0.6413242708651752,0.693390078674641,-0.030293114544645085,0.2763929564008717,-0.4726535559858898,0.2328295210022132,-0.3340338505537052,-0.3902981187174035,-0.3908984396662783,-0.5031368789751843,-0.5267956093677427,-0.7303470479016617,-0.6714874348688592,0.5344600471892889,0.34093804151991286,-0.36161325002945016,-0.4777598530834034,0.48377977716572595,0.5259297171677932,0.5689059759508739,0.6062953077999387,0.8700442186353066,0.26325949207525307,-0.5247149435267656,0.3547308160358455,-0.613584295070745,1.0,0.5069645223346902,-0.4709613531535297,0.5153048212189556
Caudate_L,0.23595775051881432,0.08446530430761966,0.2926040719439456,-0.37422998234048727,0.2358626537217134,0.28400889474611846,-0.05431710679139778,-0.2326723084598336,-0.3461475502411527,-0.2821604813711678,-0.20100164126200523,0.3259852709553556,-0.11788842047642287,0.031650864630493256,-0.12343191512485145,0.1436233141291373,0.5009569231338976,-0.38379114487512234,0.4118538868463155,0.012909586793175304,0.08151627365325315,0.23487293648709356,0.044770140751080406,0.22764741769154886,-0.24238653238304692,0.01358318331169272,-0.09312091827497736,0.20887242313832727,0.18123869145093982,-0.19158197129805596,-0.2055898397950266,-0.18980515353128136,-0.05360452252586452,0.36174356871020547,-0.2203581743165575,-0.11028862972067002,-0.3402918666418607,0.3893833249083198,0.1919500673233378,-0.0101369909227148,0.013965061977971354,0.43242550322541756,0.46757024806553793,-0.2823907976492394,-0.0037522611074678127,0.05304730697037735,0.5069645223346902,1.0,0.06650153882358927,0.27752357104181
Parietal_Inf_R,-0.05149669292930181,0.20199124204365046,0.08135584104683694,0.19151456304596215,-0.2841463469333973,-0.4423237231977983,0.6986487507964505,-0.2118406767805429,-0.16060951961638792,0.3659045767711013,-0.3115034161058992,-0.11728723127703797,0.31679301308293406,0.7357553075890086,-0.5792143663410897,-0.08038231659961591,0.13187360882788549,-0.472303130193128,-0.4126884834774765,-0.1820426864646904,-0.3273219165975037,-0.32639809592767216,0.12660622040968883,0.07772962275742723,-0.006375903353957371,-0.4444482499498532,0.42030360611123857,0.9534342877425489,0.94421579582298,0.7949641061093484,0.1861489863383779,0.686099471898744,0.8272467846936626,0.06342229182847581,-0.7152023241462974,0.1523748729899479,-0.16063559336527786,-0.18095051335344942,-0.08856431803161417,-0.25471506620475837,-0.7468429373722433,-0.5525873840895168,0.12598861405102804,0.16713545480471012,-0.49311929950687905,0.8228211507292255,-0.4709613531535297,0.06650153882358927,1.0,-0.17113108335947957
Thal_IL_L,0.11944861428877405,0.1107921304496089,0.4350720172789474,-0.3084021503777158,0.4437180655860859,0.3362304503217013,-0.3859837489030433,-0.3307455648923917,-0.366653897907748,-0.308285684147392,-0.34535035471379355,0.4682504772168069,-0.35215463837733724,-0.20862863163611292,-0.08699661526864942,0.39675177713833254,0.10782148521858807,0.09460760908266079,0.7324337116795194,-0.0834504412494474,0.3156208501290652,0.45112403065224266,0.08249972669396981,0.0575194916218016,-0.48868120215909333,0.18646323272309695,-0.21648489871584145,-0.16565247787617574,-0.16665189064625002,-0.2533767974110448,-0.4225929925000787,-0.430339136586123,-0.3644273627395606,0.5597106203035643,0.05767245449127758,-0.2498775569051494,-0.4302286896406432,0.4294556256570146,0.5742497797816608,0.4157877223906255,0.21793473791537404,0.5802284055004489,0.26661765611838956,-0.5315914989727221,0.26050897392589617,-0.3685944640405643,0.5153048212189556,0.27752357104181,-0.17113108335947957,1.0
