,Raphe_D,Vermis_4_5,Cerebellum_9_R,N_Acc_R,Precentral_R,Occipital_Inf_R,Thal_PuI_R,Cerebellum_7b_L,Thal_MDl_R,Thal_LGN_R,Cerebellum_3_R,Hippocampus_L,Temporal_Mid_L,Frontal_Mid_2_R,ACC_sup_L,Pallidum_L,Frontal_Med_Orb_R,Thal_VPL_R,Rolandic_Oper_L,SN_pr_L,Occipital_Mid_L,Calcarine_R,Temporal_Sup_R,OFCant_L,Thal_LGN_L,Cerebellum_10_L,Insula_R,Putamen_R,Frontal_Inf_Oper_R,Heschl_L,OFCmed_R,Vermis_9,Red_N_L,ACC_sup_R,VTA_L,Olfactory_L,Thal_PuI_L,Temporal_Pole_Mid_R,Cerebellum_Crus1_R,Thal_VL_L,Thal_PuM_L,Cerebellum_8_L,Thal_MGN_R,Parietal_Inf_L,Thal_MDm_R,Cerebellum_7b_R,Thal_IL_L,Cerebellum_9_L,Precuneus_L,Vermis_10,SN_pc_L,Caudate_L,Thal_PuA_L,Temporal_Sup_L,ACC_pre_R,Fusiform_R,Postcentral_L,Thal_IL_R,OFCpost_L,ParaHippocampal_L,Frontal_Sup_2_R,Cerebellum_6_R,Thal_MDl_L,Occipital_Sup_R,Vermis_8
Occipital_Mid_L,-0.696054698818861,-0.4511678882687053,0.3754443727997136,-0.3585803824775046,0.3520531096739056,0.2660776959889164,0.8043700756624313,0.3639394656042894,0.34020673431134907,0.7701574825514764,-0.09988528338212231,-0.3659972468788262,0.7949002813390437,-0.5947951272084399,-0.5246432436486378,-0.6684257506145111,-0.43236443241711847,0.8270971216461978,-0.37832309049058455,-0.08244958050176181,1.0,0.7414614880521468,0.4750389119844258,-0.6176643329228749,-0.7254198307096112,0.1336335259441455,0.04632685084647373,-0.5081490869840981,-0.39169915870959243,-0.3543758414656125,-0.3901670825825277,-0.2677107475494577,0.7135402793697497,-0.5256534559383946,-0.08542694115094239,0.12849044112959532,-0.19214218233962765,0.24012643661932537,0.36558326986752815,-0.8072644524647062,0.9088177374729379,0.2524315526064611,0.6085511683230662,0.7476441523569458,0.7550351593759176,0.4932181735656321,-0.3569891669125347,0.31016703750956426,0.8494473182962388,0.5053733572311719,0.13629073932881663,0.0328072207870921,-0.261968582597733,0.3910884288595059,-0.8193971008914115,-0.31680406585476456,-0.07738161208838756,0.4403622621314475,-0.23120885233743171,-0.2790258044865892,-0.48502722440782364,0.49600608280119146,-0.5330101835233818,0.9761239633680926,0.1372248929127775
Calcarine_R,-0.7122432056274881,-0.20863227753139937,0.7940559765136166,-0.470551096536114,0.11346947928679064,0.6377287231159098,0.8887634195457524,0.6975329564405076,0.38142869629962406,0.8925078903824292,0.24237598829051968,-0.30875872825949763,0.8058602712213091,-0.5380294092331617,-0.2796222878166304,-0.6234112654880284,-0.6801542175407888,0.6811897022739967,-0.3287395112593455,-0.01996593573831736,0.7414614880521468,1.0,0.7161008641188685,-0.7002770955801954,-0.6020828971564927,0.5062786422019672,0.14170914665057716,-0.4768291040422087,-0.07288236338917002,-0.42344679479724284,-0.5500055674547608,0.27593917722528055,0.8202860262928695,-0.27719349323647946,-0.02769827935072828,0.0903282432474233,0.16591471875631286,0.6637301835077738,0.7707697409831481,-0.7265855224231774,0.795133798486039,0.7226497788841098,0.8217253790703626,0.31604573411325904,0.7957123095703191,0.45594602675687174,-0.3990682397759946,0.7430822437912218,0.4074976203114084,0.8481531849452211,0.193334639897029,-0.14601890868977602,-0.08250786206463051,0.40050346790921176,-0.6674350462166287,-0.024956011224136893,-0.27212043575097805,0.6897932927387186,-0.378833166879045,-0.4499345411288633,-0.4672720046873776,0.8446781622197641,-0.524357735447139,0.716748831837452,0.615937466793446
Temporal_Sup_R,-0.6193535753593002,-0.17346118127980623,0.6884155633453941,-0.19115758475513933,0.20989769569159614,0.5542561365443713,0.6790757499418943,0.6041662525870509,0.2507880214032715,0.707312101003625,0.1840490394950533,-0.2951968466954327,0.42668613282341067,-0.3140917286101379,-0.05408342864459433,-0.5603040795863133,-0.6128163358914608,0.4977258388434386,-0.17894891880236205,-0.05268643036184011,0.4750389119844258,0.7161008641188685,1.0,-0.4965158891192072,-0.46451022107497375,0.44755370757528595,0.2577003550435184,-0.33621843225062664,0.28689553017689756,-0.22918219173437734,-0.5139015594455772,0.34127258899150814,0.7053895346008494,-0.14697036444267528,-0.029585562208093222,-0.04587074054542298,0.19606522741238813,0.6031133419462797,0.7154253447689435,-0.6414280998093765,0.5882652714375047,0.6376723758686035,0.6643111815497564,0.11670897306619671,0.544877562716972,0.4066022886888126,-0.3084021503777158,0.6589787328288865,0.1921724700714732,0.6938719400388713,0.13606177383490378,-0.37422998234048727,0.0034985454467935996,0.1756934412732041,-0.5472053065066843,0.15650447461518308,-0.4089706765460558,0.5546749193363063,-0.39701498083600406,-0.435208493343454,-0.42965705138921284,0.7468288020906536,-0.4290105882310034,0.49236021436538097,0.6087087144998875
OFCant_L,0.7369689862411238,0.46402041539581,-0.6659088808483482,0.6594936236597102,0.010575540964001175,-0.5509472677568114,-0.8125700977102596,-0.5033848257897889,-0.2919984611652559,-0.7659493723601565,0.011551726534452694,0.5207207877274808,-0.5755246342769357,0.6911595057775171,0.2685859234385644,0.7509013014522459,0.7504218363982997,-0.5363302119766038,0.3846293007919232,0.060570932746820835,-0.6176643329228749,-0.7002770955801954,-0.4965158891192072,1.0,0.4613088263133504,-0.3114230411294401,0.05871248332594161,0.6314437387881542,0.20297606080625183,0.5575971215988403,0.7714873616578082,-0.11622509180195106,-0.63070154204715,0.1846356101353523,-0.090666915732623,0.02266907131565612,-0.004656783493060469,-0.5775527467563053,-0.703452291141533,0.760070442580001,-0.7258768290940851,-0.6206116349180193,-0.694118460039209,-0.22419309779823843,-0.6502369822811762,-0.2146635874689411,0.6223903751873983,-0.6360045711289851,-0.26253116435044227,-0.7651307304042988,-0.07693217994308969,0.18285985654431194,0.26650262765277255,-0.15978501142413976,0.6854955438338683,0.30969294924749363,0.21891949182056006,-0.6142481154021826,0.6769339672996472,0.7941499762633429,0.5512135721623089,-0.7239566622240101,0.6546491007544399,-0.599728416161729,-0.5239064490798223
Thal_LGN_L,0.6990430698860579,0.4263937789044308,-0.4560487513879614,0.28155614293294173,-0.21180895099196728,-0.32684516363738964,-0.6901270687713182,-0.3141672537190058,-0.03148861037117773,-0.7019358230920575,0.15716992869390337,0.5412738042682309,-0.5913674411264476,0.5749666953654599,0.37640364351878647,0.6583464057382047,0.5319311175753512,-0.6202860182569341,0.49201093264020906,0.26425655863733793,-0.7254198307096112,-0.6020828971564927,-0.46451022107497375,0.4613088263133504,1.0,-0.34367989388776976,0.05982129192166731,0.5899583364672994,0.20765362876493051,0.31629900602588157,0.4188464172431905,0.14307927674206386,-0.7651161817038988,0.41478371837075056,0.40096993194333597,-0.10053232139165445,0.15506213921507123,-0.3781216575404092,-0.4874144914988526,0.769684648396063,-0.6485027380178391,-0.3613418221109552,-0.6420407859625774,-0.3776154257885459,-0.539827201299761,-0.6570981661188571,0.20735704695654636,-0.440017388950605,-0.49511281058033263,-0.5504868622803915,-0.36911196032778065,0.23217462812994225,0.20655337865552334,-0.16090312812744323,0.7587638173175085,0.32435915445799973,0.3212078896128992,-0.17105077699315455,0.17717941561203143,0.2704018693205371,0.5770069000293057,-0.5348235829572857,0.5861290081338827,-0.7496273919844919,-0.20343259265941518
Cerebellum_10_L,-0.5148003946709172,0.24493509652340684,0.7305249623833968,-0.19883722215075478,-0.07847224383356291,0.4973617575698653,0.3888175331877205,0.5327269661743496,0.16760677912571068,0.47763287925190784,0.37442278968743453,-0.16823349486096814,0.43192291812041866,-0.1395609408598565,0.005009429856782175,-0.17664093564290478,-0.5627039287810457,0.22185617738452626,-0.01675685384944368,0.007093470089907338,0.1336335259441455,0.5062786422019672,0.44755370757528595,-0.3114230411294401,-0.34367989388776976,1.0,0.11453432920228902,-0.14178337387213297,0.2792033446326937,-0.09756146081270775,-0.44572915977895466,0.5954569888159148,0.6050119819202427,0.0008904161721331814,-0.20275777761254318,0.007643922246714523,0.2668103388301901,0.6523748888986559,0.619930661902539,-0.27435519325364804,0.2224840986167757,0.7190531948870387,0.5333069697505595,-0.18694973977794074,0.37014829156624296,0.2558367683452443,-0.06502612684596454,0.7638179275440522,-0.17246504783918937,0.6658708044634919,0.16632788782480193,-0.08426484533145598,0.09169387393157309,0.275743708110413,-0.22076406322515954,-0.06766287584221353,-0.281326373335251,0.42754420622760075,-0.39148312317729145,-0.2917942893023421,-0.21224488110396222,0.5815103971114213,-0.14573911253195196,0.12398735867366512,0.7087463014076444
Insula_R,-0.022625916943836373,0.16481415294353893,0.12708524241096852,0.03675417962750289,-0.008641447654759521,0.17628921061129738,0.11341202629375687,0.2789847999107633,0.3108052698842938,0.12576367139023942,0.3315870446810766,0.32722649949374055,0.2009526681393199,0.002276212038450714,0.023384498997170308,0.09696137715266846,0.019349233351647694,0.128012628641929,0.335463338385026,0.05135923130222891,0.04632685084647373,0.14170914665057716,0.2577003550435184,0.05871248332594161,0.05982129192166731,0.11453432920228902,1.0,0.3252909532739193,0.23415854792084814,0.3358947934859823,0.21718944145471047,0.16713985407356005,0.07386196762016156,0.12672660994826485,0.13643659371467745,0.3467550258438597,0.2503468115525291,0.059702378100688167,0.09389062617800377,0.10594850924480022,0.08693899862496032,0.19869448439888032,0.14273466927311576,0.06787502051587814,0.2021069942499395,0.20520206802055085,0.1245968051693203,0.12337974048983522,-0.008720834200106787,0.09449801317940595,0.09275709977054895,0.16530627747224924,0.24998833385957347,0.44771724368841664,0.11601958008449048,0.31286627921417165,0.14063396673268524,0.23515681904014873,0.12900451449753678,0.23181791369910854,0.018313988274428976,0.11734446160776182,0.15459928778291918,-0.022711889232487046,0.2138477513178474
Putamen_R,0.5649845707332795,0.4942770363320969,-0.44004076001931863,0.5748732384055767,-0.3323261894921317,-0.3135553130225853,-0.6317380076177863,-0.2931775674790554,-0.08750284413992303,-0.5733627532924442,0.15939152575537988,0.6082225874604683,-0.27188995213609707,0.5045096921477625,-0.02571670718111064,0.7946206500785677,0.7148574617145325,-0.4629643313760708,0.5492871216431346,0.1281445422419739,-0.5081490869840981,-0.4768291040422087,-0.33621843225062664,0.6314437387881542,0.5899583364672994,-0.14178337387213297,0.3252909532739193,1.0,0.15887847760142895,0.5110661338737057,0.6934996631239495,0.11227486078251254,-0.5562587592667959,-0.0285420553040411,0.04796910887485208,0.06396331726609579,0.1690622625196886,-0.2992369781517781,-0.4987477293572072,0.8087919933376818,-0.6060282451263952,-0.36399097278432285,-0.4573967301177634,-0.18446919210234436,-0.3576223845264789,-0.23885523490506183,0.5468434700981493,-0.406138850161484,-0.2711838802558727,-0.5383768023155002,-0.17881601578071607,0.5710867837519681,0.3488824498462263,0.2975161229816316,0.7227268532083843,0.4105637874591807,0.26168023300556026,-0.1962475299496214,0.43605617797203383,0.6118474677578067,0.39675056928143254,-0.4875312774917817,0.6837536950715885,-0.5741009135071937,-0.2414277895160525
Frontal_Inf_Oper_R,0.1845191178997576,0.44204040414282786,0.17657885924054614,0.2040105413417951,0.24876990867933166,0.1401147745995672,-0.208299381637472,0.24475967604429705,-0.08489088898388583,-0.16819455145723633,0.3850933643603917,0.09929968915079158,-0.2701512656522389,0.47832998247391495,0.46819706117688165,0.22012537990260986,-0.1013961287152435,-0.27412599789965597,0.40293939554898256,0.03327068438123392,-0.39169915870959243,-0.07288236338917002,0.28689553017689756,0.20297606080625183,0.20765362876493051,0.2792033446326937,0.23415854792084814,0.15887847760142895,1.0,0.15021915688879892,-0.05094352559595552,0.46223908374837464,0.04744280924073483,0.37121273672827765,0.0685668426126462,-0.16425733951355545,0.1933779355386572,0.1343549553533689,0.09207998915753117,0.1609286824205392,-0.2834428097682801,0.213697756267552,-0.18210270243083715,-0.33104396843462675,-0.3235856237342413,-0.15921585807655209,0.08910978293814578,0.20273683373262819,-0.46508795766349453,0.05053493930047622,-0.041790973523714366,-0.4138845553882054,0.21517075995265694,-0.13629889057578287,0.2424231371927241,0.19938023890746734,-0.025980362530185593,-0.05942361200761839,-0.11643626291783031,-0.04054890771145072,0.32013098328927114,0.018864771802014277,0.08641461664295214,-0.3850570753228459,0.26880593304051675
Heschl_L,0.40152086409826726,0.21833134974557683,-0.351143229360198,0.4502998997407274,0.05286544260352781,-0.22567379580326777,-0.4984427144620536,-0.27419964182284906,0.008278860099503243,-0.45017349861264255,-0.0694515485277383,0.3977238906767897,-0.33180854001885635,0.4432503685310958,0.2797950911234487,0.44645021520267586,0.44574928373995837,-0.18970244028600505,0.6102825533258421,0.14589457023946964,-0.3543758414656125,-0.42344679479724284,-0.22918219173437734,0.5575971215988403,0.31629900602588157,-0.09756146081270775,0.3358947934859823,0.5110661338737057,0.15021915688879892,1.0,0.404191621733433,-0.15917702977983492,-0.30399967898482183,0.23941111577718746,-0.10984803865115608,0.1480000879440306,-0.021141358407936316,-0.2965786840737042,-0.4111680770253781,0.45339201583998545,-0.3860512525081671,-0.38247213144685777,-0.44513922481671214,0.03876345959851292,-0.364421709835133,-0.1865279096378995,0.3465892406928151,-0.3345615096880863,-0.14742380733295113,-0.42276436487719393,0.09991540982491669,0.16665683654676935,0.23859977851148645,0.15301458909699386,0.5173440763272038,0.02428398746530602,0.4339233846319561,-0.30841066578905624,0.2219370378140839,0.485754861548763,0.35801378003378653,-0.4181093715536243,0.4351623895858389,-0.33993472178125733,-0.29558139726459676
OFCmed_R,0.6790051206906109,0.34947135470779794,-0.6585322718267741,0.5925232599044329,-0.16159220141400618,-0.4644406620481025,-0.6390819346150513,-0.4564482593069453,-0.2469505759092861,-0.6396681289314625,0.11760743045794875,0.5866022121330725,-0.33590167460404297,0.4278803379007368,-0.045807278416171555,0.6479029941020515,0.8476061112680483,-0.4763869195914166,0.31468725753750876,0.04492790280532324,-0.3901670825825277,-0.5500055674547608,-0.5139015594455772,0.7714873616578082,0.4188464172431905,-0.44572915977895466,0.21718944145471047,0.6934996631239495,-0.05094352559595552,0.404191621733433,1.0,-0.2166379838285871,-0.6063945368852811,-0.05782612562132284,0.04887645527076332,0.21946910307463627,-0.02107029653799825,-0.5375226119274438,-0.6553537709312645,0.69419296144219,-0.5533619819724939,-0.5934112030447984,-0.5770165450063933,-0.03292218262448555,-0.475458728631198,-0.08333184967579438,0.46626304566301324,-0.6472963180779062,-0.06801149273836425,-0.7089366427664117,-0.11900423256991648,0.40618326215247,0.2029229426127049,0.07395344421982519,0.6230051217609122,0.3842483451154966,0.27661998902571355,-0.4569507431127734,0.752003581800433,0.8147986967600763,0.42272517513965824,-0.6324694828293708,0.5166548665919424,-0.42821291210161616,-0.5374748757835596
Vermis_9,-0.06045316020058033,0.4735954464229511,0.6169965515264104,-0.05759613227642635,-0.29160325618034455,0.42734545277176966,0.1066755329102323,0.5472341552209807,-0.0259842254132137,0.16419895324167336,0.5682467986425705,0.05762962435126813,0.16471275098103183,0.06648271806369124,0.2716708598742636,0.10860336284229619,-0.33339566400143217,-0.21921079770074858,0.1094904096281304,0.04721275039065949,-0.2677107475494577,0.27593917722528055,0.34127258899150814,-0.11622509180195106,0.14307927674206386,0.5954569888159148,0.16713985407356005,0.11227486078251254,0.46223908374837464,-0.15917702977983492,-0.2166379838285871,1.0,0.19222037045664062,0.24570218494392154,0.07396297325358027,-0.08152859964182643,0.3787476079719713,0.5012163781340375,0.5038489348909129,0.08338738029758241,-0.14743641284895506,0.7031796171413096,0.30456047674469705,-0.5237805601054054,0.055983925982024715,-0.11066885216501986,-0.08699661526864942,0.6273580173978659,-0.49580295160157434,0.43490915365958854,-0.06832293806883638,-0.12343191512485145,0.16235078576067455,0.20957025961061157,0.11055572785815625,0.3986248357415411,-0.3320234840237094,0.40399403973015413,-0.25796401592861273,-0.1843646791448963,-0.042639046608230854,0.41178789911260977,0.012758143382861657,-0.29643730239555044,0.8012478323427558
Red_N_L,-0.7764864740246671,-0.18202714359083777,0.779485235993074,-0.33509713322493734,0.2650169856755592,0.5633365181209916,0.826369378589911,0.6520461696202663,0.2964778836602619,0.8600549367861974,0.2065895269186266,-0.33239787053099756,0.7072997723955825,-0.5028270746027776,-0.16910669908172885,-0.6633607412198501,-0.7275859027404703,0.710438375836818,-0.2472811877544557,0.0005560754938379709,0.7135402793697497,0.8202860262928695,0.7053895346008494,-0.63070154204715,-0.7651161817038988,0.6050119819202427,0.07386196762016156,-0.5562587592667959,0.04744280924073483,-0.30399967898482183,-0.6063945368852811,0.19222037045664062,1.0,-0.22784358446542058,-0.11359237303982546,0.11681414326983564,0.10156559113313958,0.6540813909158573,0.7433774552450965,-0.8203797350963578,0.7759334206893103,0.6715164109917104,0.7551714118029373,0.35652213016988427,0.6833388755670236,0.5783465926435846,-0.308285684147392,0.7466123524954537,0.3968621617283336,0.8221650319798479,0.29550381911367796,-0.2821604813711678,-0.07555009318147313,0.2898164655444703,-0.7074766513747636,-0.24521792070092627,-0.26268107304491084,0.5197082742335923,-0.4074050260250171,-0.4616310854211661,-0.48510369949119064,0.7864507604069605,-0.5382517960182118,0.7271604222425553,0.5625152948086332
ACC_sup_R,0.37663902803081545,0.25112240329232854,0.016737702073827795,-0.05134086624519086,0.10019906116438021,0.024795620293773687,-0.2878007124263133,0.027879860144363385,0.10500240074610705,-0.3063193229529819,0.20755502815169208,0.2591805990470726,-0.4576835298827524,0.37696173787865406,0.9027086725482557,0.24482508909998402,-0.1387239506172498,-0.2743708506240697,0.39789487311304433,0.19025307216719095,-0.5256534559383946,-0.27719349323647946,-0.14697036444267528,0.1846356101353523,0.41478371837075056,0.0008904161721331814,0.12672660994826485,-0.0285420553040411,0.37121273672827765,0.23941111577718746,-0.05782612562132284,0.24570218494392154,-0.22784358446542058,1.0,0.2556677417121529,0.06780026060190096,0.17823299037246285,-0.10911464674636925,0.00644000105302962,0.2669880681320327,-0.34355142066562283,0.0815607643367815,-0.3157651138845728,-0.40715587119121416,-0.36666393730313357,-0.26871310762029904,0.09460760908266079,0.05162152090143097,-0.5131257487644276,-0.09300425726507507,0.03428612727782684,-0.38379114487512234,0.1998124170291764,-0.3381516288699414,0.3987541793215456,0.16904313733186838,0.22223078924117334,-0.1813659440994825,-0.02680191839885543,-0.02024446567920439,0.4263336657377947,-0.10498206824516411,0.21663640858643068,-0.5013385711962792,0.11725619951294779
VTA_L,0.08496536195738208,0.1341185556892657,0.0033361080171001724,-0.08877778425675335,0.07639547586842665,0.03332585180718705,-0.0019965940482421104,0.18804851265523803,0.243734797799761,-0.059716486306341875,0.3601940874313716,0.4286810276795496,-0.10178296238703687,0.056528355346012506,0.16401437499147944,0.03775779323875632,0.07838495699702978,-0.05112488555927491,0.23260240501484591,0.6232764815757081,-0.08542694115094239,-0.02769827935072828,-0.029585562208093222,-0.090666915732623,0.40096993194333597,-0.20275777761254318,0.13643659371467745,0.04796910887485208,0.0685668426126462,-0.10984803865115608,0.04887645527076332,0.07396297325358027,-0.11359237303982546,0.2556677417121529,1.0,0.2616790959917408,0.17728508045521693,-0.03095300562776774,0.016287008160307984,0.06788076914941811,0.02567598790874249,0.06400670536403878,-0.10429807543758146,0.018989599308259164,-0.006666725235009418,-0.15496051899051144,-0.01782599610686184,-0.01862521731531294,-0.06829782724258206,-0.008496798444915573,-0.036972145008229436,0.040133714293751135,0.06381738624487605,-0.0073402546440304965,0.19149377642453166,0.12009493424974564,0.18974794964673028,0.21068327441652668,0.008943401789274358,-0.1617524700450942,0.2438190144212662,0.0021994484432787927,0.062200120147067155,-0.11522028980729668,0.07703065146309451
Olfactory_L,-0.046303655755340206,0.0024922964329186087,0.08689257947086937,0.004918780318999738,-0.04575411509039573,0.08224627777005813,0.15022427000582925,0.16011428846383208,0.19456678997179327,0.1273256325387032,0.06848930799441834,0.34666559808055664,0.16697473709042135,-0.17983705961186006,-0.08515647911686343,-0.013041545937543392,0.0853493214702984,0.08380284774713355,0.07434403071664854,0.5576329634358282,0.12849044112959532,0.0903282432474233,-0.04587074054542298,0.02266907131565612,-0.10053232139165445,0.007643922246714523,0.3467550258438597,0.06396331726609579,-0.16425733951355545,0.1480000879440306,0.21946910307463627,-0.08152859964182643,0.11681414326983564,0.06780026060190096,0.2616790959917408,1.0,0.06432369813493864,0.04679876875306679,0.0707375426897345,0.0066120397273851435,0.08071402531803942,0.09206261314855714,0.13860406780897816,0.11322078721043304,0.25483157503089815,0.17860021054563313,0.09171454492322298,0.04649110820142801,0.09140198140324275,0.08494172089104349,0.6399041230419693,0.27325329256144565,0.011894377605498226,0.1859188820133081,0.01707878375002012,-0.006657051136117358,0.1767987966639206,0.11418650221776631,0.4105886239458048,0.19808047417885688,-0.01810971732455518,0.06488577942034973,0.05491575425536722,0.07725772367056358,0.0169467066997825
Thal_PuI_L,-0.051221941687417234,0.20942228542395902,0.2826735379332165,-0.048189032467460195,-0.3623360474219708,0.30925928540621805,0.0984035759869934,0.31082487768085804,0.322916233793388,0.1906289518771662,0.36483296529323017,0.37345782637989816,0.10974105609526272,-0.012292602060421542,0.16366211523379523,0.10909022602624707,-0.10120181520151272,0.06905214058700737,0.10140908106551576,0.05606655834806602,-0.19214218233962765,0.16591471875631286,0.19606522741238813,-0.004656783493060469,0.15506213921507123,0.2668103388301901,0.2503468115525291,0.1690622625196886,0.1933779355386572,-0.021141358407936316,-0.02107029653799825,0.3787476079719713,0.10156559113313958,0.17823299037246285,0.17728508045521693,0.06432369813493864,1.0,0.39856724511587943,0.32636449645227056,0.17516379431777646,0.04623167820028433,0.36429551506837704,0.2778140566663225,-0.3591775296652967,0.23792054785103156,0.1921407250717122,0.347010234184162,0.31820274996358716,-0.3744331404914847,0.25678485457251193,0.0693085868091276,0.010073155941037202,0.655345926022913,0.23539729684532026,0.2424433291904087,0.29000680599295736,-0.14856514967595955,0.3649699047623855,0.08350660607870256,-0.05632733891174418,-0.03479546835745217,0.288160945586228,0.2982681690459404,-0.22441509929909215,0.2842318015827576
Temporal_Pole_Mid_R,-0.6214305798673965,-0.09580378844572783,0.8552993402376867,-0.35259892198043524,-0.306562215582422,0.7125062208582382,0.6471098711047294,0.6688567071204007,0.20692414233143158,0.6990900944353728,0.28567138283456595,-0.2689780637820238,0.47545897715168295,-0.4669698792443239,-0.09864353539371368,-0.44897960963801764,-0.6486010769889572,0.29233831344140243,-0.15731867163235908,0.0033231311883510127,0.24012643661932537,0.6637301835077738,0.6031133419462797,-0.5775527467563053,-0.3781216575404092,0.6523748888986559,0.059702378100688167,-0.2992369781517781,0.1343549553533689,-0.2965786840737042,-0.5375226119274438,0.5012163781340375,0.6540813909158573,-0.10911464674636925,-0.03095300562776774,0.04679876875306679,0.39856724511587943,1.0,0.8843353540677945,-0.4573304607274852,0.40192575039314404,0.8365188581649977,0.771919767086611,-0.17213347654391595,0.5422663107097208,0.3184731461128996,-0.2980906237856275,0.8496775188309472,-0.18375910457978067,0.8588795478956501,0.19882551129503992,-0.19261628344943896,0.07161941216373705,0.2104783620478175,-0.3184222028801623,-0.03408361715041737,-0.3438233929029867,0.6583498045067114,-0.46611882496779417,-0.5723457150868749,-0.5089137156455645,0.8334858479658129,-0.3562150291504833,0.2334995405457349,0.7644097303069859
Cerebellum_Crus1_R,-0.7027870112261977,-0.2365253333886253,0.9368157714273673,-0.47962280401383184,-0.17672180355362546,0.7914173884701292,0.786514100263008,0.7285399047029538,0.2071786866395475,0.8144784763512465,0.2548499116640275,-0.36338594539601954,0.5079767515871842,-0.5600606486228078,0.000966628961153722,-0.6165217766618629,-0.8198694832678455,0.3990734205353933,-0.2925377125805311,-0.012133155548617174,0.36558326986752815,0.7707697409831481,0.7154253447689435,-0.703452291141533,-0.4874144914988526,0.619930661902539,0.09389062617800377,-0.4987477293572072,0.09207998915753117,-0.4111680770253781,-0.6553537709312645,0.5038489348909129,0.7433774552450965,0.00644000105302962,0.016287008160307984,0.0707375426897345,0.32636449645227056,0.8843353540677945,1.0,-0.636559709867054,0.5400926560305358,0.9241847759432502,0.8458147375863903,-0.1376666117077201,0.6035049558947913,0.3950104057319055,-0.4302286896406432,0.9265871100468459,-0.08722080675258129,0.950187727103306,0.2313242406451419,-0.3402918666418607,-0.018213895886719365,0.16796671377160236,-0.4882152334013992,0.05752836880886811,-0.4119029888508171,0.6764124090363549,-0.5073573074557091,-0.6606414200188176,-0.5492957129916509,0.9620607890456745,-0.5249510374717744,0.3634650747014263,0.8306571234817564
Thal_VL_L,0.7884013924514441,0.5302381640403926,-0.5860275378524682,0.48729064100147984,-0.36010267054825074,-0.4269525625166584,-0.8574202212879692,-0.4490991614765446,-0.20480090948033808,-0.8196371084630713,0.10893950508330398,0.5823393987679396,-0.5659884009310698,0.6318314949202662,0.22753263848011482,0.8718543771963733,0.7492836942243237,-0.7054765539743244,0.4361513814439292,0.11728300579918721,-0.8072644524647062,-0.7265855224231774,-0.6414280998093765,0.760070442580001,0.769684648396063,-0.27435519325364804,0.10594850924480022,0.8087919933376818,0.1609286824205392,0.45339201583998545,0.69419296144219,0.08338738029758241,-0.8203797350963578,0.2669880681320327,0.06788076914941811,0.0066120397273851435,0.17516379431777646,-0.4573304607274852,-0.636559709867054,1.0,-0.8644650391362887,-0.4720185363742391,-0.6789352888398739,-0.46089027230707424,-0.6151706299044136,-0.44799642115889315,0.5802284055004489,-0.5337443588732732,-0.5409823244908077,-0.6984866903603925,-0.19033831617120642,0.43242550322541756,0.35474789406646845,-0.025648809427281354,0.908707396866748,0.3338992736719694,0.2661153064561363,-0.409217367893142,0.4831770614385236,0.6129297450273136,0.5674396305760101,-0.6872922111934385,0.773349742144668,-0.8469526969022325,-0.3710110682552628
Thal_PuM_L,-0.7553713738315738,-0.4525358323695817,0.5078403591794607,-0.4914951167447665,0.29210547655589814,0.37137756972526265,0.8938064674831595,0.45809711706279316,0.508491932839445,0.8652805875446069,-0.026377058033570128,-0.30635414298852354,0.752616778373047,-0.6461797029070352,-0.35669414840228436,-0.7564856046123792,-0.6076763609527721,0.8797597479919221,-0.31925024544062314,-0.04857956776968391,0.9088177374729379,0.795133798486039,0.5882652714375047,-0.7258768290940851,-0.6485027380178391,0.2224840986167757,0.08693899862496032,-0.6060282451263952,-0.2834428097682801,-0.3860512525081671,-0.5533619819724939,-0.14743641284895506,0.7759334206893103,-0.34355142066562283,0.02567598790874249,0.08071402531803942,0.04623167820028433,0.40192575039314404,0.5400926560305358,-0.8644650391362887,1.0,0.41264639076181253,0.7017592608574207,0.6137239689499794,0.8279204555274062,0.46156581136754476,-0.40751182887998355,0.4518676630569021,0.6850540802032924,0.6496825162026255,0.15151265968992889,-0.13712761605161874,-0.11175264336963411,0.3155977893498242,-0.8050749547141522,-0.28734957068083855,-0.13250129822732043,0.5862773667796115,-0.34451663780689384,-0.4619873191397218,-0.519084759177026,0.6484398239341252,-0.5339634463420836,0.9123249466907224,0.2981139647677825
