,Supp_Motor_Area_L,Calcarine_R,Temporal_Pole_Mid_L,Precentral_L,Vermis_1_2,Occipital_Sup_L,Thal_PuA_R,Parietal_Inf_L,VTA_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Precuneus_L,Temporal_Inf_R,Thal_AV_L,OFClat_R,Supp_Motor_Area_R,Cerebellum_8_L,Frontal_Inf_Tri_R,Thal_PuI_R,Temporal_Sup_L,SN_pr_R,Frontal_Med_Orb_L,Frontal_Sup_2_L,Cerebellum_Crus1_R,Thal_AV_R,Thal_PuL_R,Red_N_L,Occipital_Sup_R,Rolandic_Oper_R,SupraMarginal_L,Cerebellum_4_5_L,Pallidum_R,Putamen_R,Precentral_R,Parietal_Inf_R,ACC_pre_L,OFCmed_R,Raphe_D,Thal_IL_L,Thal_LP_R,OFCant_L,ACC_sub_L,Rolandic_Oper_L,Frontal_Inf_Orb_2_L,Thal_VA_R,SupraMarginal_R,Cerebellum_8_R,Thal_PuM_L,OFCpost_L,ACC_sup_L,Cerebellum_6_L,Pallidum_L,Vermis_8,Postcentral_L,Olfactory_L,Lingual_R,Cerebellum_3_R,Cuneus_L,Frontal_Med_Orb_R,Thal_VL_R,Thal_IL_R,VTA_L,Frontal_Inf_Oper_R,Raphe_M,N_Acc_L,Vermis_10,Cuneus_R,Cerebellum_Crus2_R,Amygdala_L,SN_pc_R,Frontal_Inf_Tri_L,Parietal_Sup_L,Occipital_Inf_L,Paracentral_Lobule_R,OFCant_R,Frontal_Sup_2_R,Heschl_R,Vermis_9,ACC_sup_R,Thal_MDm_R,Thal_PuL_L,Temporal_Pole_Mid_R,Cingulate_Post_L,Temporal_Sup_R,Thal_VL_L,OFClat_L,ACC_pre_R,Occipital_Mid_R,Cerebellum_6_R,Cerebellum_3_L,SN_pr_L,Frontal_Sup_Medial_R,Angular_L,Cerebellum_9_R,ACC_sub_R,Frontal_Inf_Orb_2_R,Fusiform_R,Parietal_Sup_R,Thal_MDm_L,Red_N_R,Thal_LP_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_L,Occipital_Inf_R,Thal_MGN_R,Rectus_R,Cingulate_Mid_L,Vermis_7,N_Acc_R,Thal_VA_L
Thal_AV_R,0.10735738148436508,0.13232380085940523,0.30975395423884733,0.09289632138084201,0.5516707518498908,0.2078484005634346,0.24103544346026148,0.043087829555214674,0.13755766278442075,0.07734576890002881,0.15650292912676061,0.13649824606709884,-0.02122716109537796,0.5114513308960889,-0.15730867815220426,0.2450246122442986,0.1846929298222646,0.16010171108815774,0.030895063459093115,0.2192284406476809,0.3209143640502251,0.07290291387368397,0.410759933625532,-0.047970371054034774,1.0,0.0981697751297453,0.08022524680612432,-0.15652357170288186,0.24003359208550387,0.19621417673607128,0.15464526772487297,0.10447344612001092,0.22305873554267658,0.33697618524488077,0.1449928432797285,0.2905832272244449,-0.16617697069407505,-0.31057565446197616,0.5762852238767024,0.03974273122073778,0.020599733704016118,0.17048922798752408,0.48172555105182696,0.2629024503091305,0.2324315307707453,0.23931686958537562,0.12543568872979607,0.25583583917538616,0.12144016427706926,0.43484685766796694,0.18725451792462203,0.24915611991777084,0.1169740551315473,0.16334284171029334,0.20745854904152253,0.2618827096399771,0.18415973981253342,0.11176918365586737,0.08109054288475274,0.5399465568411166,0.2958798851492264,0.18555955101289048,0.2087246147545172,0.29125631535300456,0.23364009578833306,0.319258530841391,0.18226927852540267,-0.14112137938603045,0.386447189153365,-0.1519178235516555,0.36050828316067685,0.0220114463497772,0.25478625504923336,0.24311799381736493,0.059638408825803464,0.4096314887162429,0.05003886452781665,0.11352898878870653,0.4419271408348785,0.2507307802629204,0.22215055988039004,0.11436976942085972,0.20289356006670914,0.1321022479265385,0.2306348534943258,-0.06998570192914882,0.5023280277033043,0.2545934550274468,0.1818360831975615,0.17375500180324915,0.1241785940879034,0.20209474947360254,0.033139648861597405,0.24428827796260277,0.05095393818747105,0.12879626611785808,0.17201802875051223,0.038906865501656125,0.2262055000687575,-0.14959114593080833,-0.07779430553491892,0.31268381453758454,0.30818318672793193,-0.01751456393745952,0.033306071134971416,0.12688193948062804,0.2804610895779253,0.06827828185170655,0.01652020811763738,0.2179120573031177
Thal_PuL_R,-0.33254634304228997,-0.41099813228375137,-0.06376407300054589,-0.5443665362053506,0.3556491008930885,0.04600458408351721,0.6158626082480271,-0.6906766559431443,0.5829949464586655,-0.5089417792762415,0.09568784171318873,-0.5826903972972244,0.5244673655458849,0.0642886736184858,0.46712974285348746,-0.35665852455008074,0.05540534271592513,0.5388340501908592,0.7813445398878014,-0.12110666586998628,0.18670743751383062,0.4272563746699504,0.19099294825401847,0.08968531566129556,0.0981697751297453,1.0,-0.21506430390946535,0.10382068851129375,0.13542568101928404,-0.637774842355235,0.1392607892524638,0.5776007253974667,0.48313381464777866,-0.4166714602743649,-0.6483679912156598,0.6601884222740124,0.46624114903166797,0.3482621353165766,-0.0344993742320334,0.4039238488949491,0.581686050418828,0.5177920422869757,0.37415296923746594,0.4164503132171654,0.8247208765081195,-0.4845461793271407,0.1881414900937083,0.3722939565196071,0.13041379118717622,0.36386782156244035,0.03604343032780154,0.35010805368726083,0.4954827454338701,-0.6227355432148665,0.06430509907953473,-0.4622525346287579,-0.4400822858673062,-0.7126302059625481,0.5746671639812635,-0.16775917040293178,-0.5171479064453465,-0.21352072949502338,0.13198362559084564,0.4875429068421053,0.5214743855499392,-0.14480462355825227,-0.5751756134543956,0.12893373058999275,0.14446412938901518,0.0091845560615392,0.11464141942925339,-0.6147367661704345,-0.2365270461915337,-0.576582967052049,0.5158976629416683,-0.20409573523670502,0.3005604743974548,-0.1958753602524964,0.02620427543758351,-0.20680076139010894,0.2349956174391508,0.010149239646344805,0.035113255337126364,0.20884313586677075,-0.22874171979044386,0.5221729354049182,0.4036968540524505,-0.21669623180865707,0.07342131604568615,0.03506694471700615,0.3173304568404073,0.22696162085873414,-0.7785462603344608,0.16083197629088566,0.6748142816871369,0.6134957169892661,-0.13240472566801392,-0.48841589200186397,-0.5270418453995275,-0.515748001481104,0.6913605363517,0.021446249171877724,-0.09668330944882352,-0.6738241597474014,-0.5366133114489934,0.324114652074814,-0.19029622028794163,-0.3920963501705345,0.6615005274847497,0.7163069300908699
Red_N_L,0.5961780647102776,0.39938626034003993,0.14926516809056314,0.42421680528270356,0.10870924351439806,0.05254271023517142,0.09939903660235166,0.3674469849414918,-0.11673016974480474,0.6423407088065103,0.1212187099894668,0.45337493216565117,0.14496869571970944,0.20959303536762544,-0.2528650501957303,0.5406107534232336,0.47039719011657155,0.2852370035316166,-0.21011284270296585,0.39378310297969266,0.247959607523182,-0.1993655651344441,0.4544937946670904,0.5119265659375223,0.08022524680612432,-0.21506430390946535,1.0,-0.0683435262105696,0.42952886772278576,0.39884134774405383,0.10198999176017334,0.1756592033933323,0.17319957521490512,0.47876496542580926,0.3068048712889529,-0.058474292217806575,-0.27666499271886724,0.32176290849009176,0.371304127331819,0.2057250962093249,-0.11914508487772184,-0.13884876093044715,-0.029467090604791656,0.11128368788026033,-0.09415554526986115,0.4637168591460021,0.5530262165860451,0.2683471324816922,0.255531114064084,0.0452668056503923,0.28861310639776977,0.40302456281956145,-0.04695808324588428,0.4044656083565072,0.46969124743897217,0.25308871111094117,0.6091303031386955,0.4222225729096092,-0.1980101102732874,0.4961377321593767,0.47232828896616363,0.46077524370149175,0.41077892896321133,0.2679349869799661,0.07014929914763877,0.42774620894250376,0.42327854561468126,0.2979303328871497,0.37111348516215137,0.5006730326102227,0.3543107924482501,0.18261566218404607,0.1650213336834918,0.30554634627880445,-0.2029918075259256,0.5823163613016915,0.2879331966113403,0.6323817390257778,0.3208208258128531,0.5645436557640986,0.0014791278484360924,0.16268826614140328,0.3414823463621737,0.5247722132592628,0.30348820163182283,-0.2235576756208879,0.13947031752785996,0.21621163370843174,0.42041726294344095,0.04680127354414169,0.5150433300650068,0.3802153148992286,0.33323452053915104,0.44463726819203664,-0.14462340591717165,0.12583310734916486,0.5475879831884314,0.16129525787993623,0.5323817005440021,0.7182794932119594,-0.24003871043393246,0.5354399927577264,0.2290546418619199,0.37787396173385535,0.3493318272828256,0.11509897826503995,0.5699915267979182,0.3686539448342786,0.12800303289758175,-0.1323148810301024
Occipital_Sup_R,0.02545873274006861,-0.10918756557755907,-0.16859834476490318,-0.021541525821856148,0.010387420642353084,0.015577496550791494,-0.010677095262377876,-0.15741261640461857,0.13044137748274826,-0.19360398054229552,0.09955111469525219,-0.2251013789031837,0.21895441039806623,-0.24248245835399135,0.16388126685732343,-0.037870991598040964,-0.05217374684171901,0.07650161893114063,0.06757706129593741,0.07996646721183004,-0.19316826336055765,0.03148803778049141,-0.04193419163316473,0.13319822763087355,-0.15652357170288186,0.10382068851129375,-0.0683435262105696,1.0,0.07800002207358249,-0.09032323806081384,0.1640435232033086,-0.03320706876407823,0.027111425976571707,-0.1665676950243675,-0.318821959851073,-0.016053183305420493,0.03804329420103269,0.2394360767836799,-0.15438691657870476,0.0512009001543077,0.09657977086045641,0.08816361559087853,0.07021595735732722,0.01608056542986953,0.09516728281150717,-0.23991925963870636,0.08929390721757667,-0.12385167949584788,-0.11575901329780307,-0.023045235283876368,0.04610819872813633,-0.04590459077747485,0.24530011803371313,-0.10702048703520925,0.0513900998455766,-0.15720883378807135,-0.13540773495625788,-0.221289573243782,0.029713628947531025,-0.2195509947318005,-0.19060816601909827,-0.15648674365079537,0.1183162174349126,0.12311564126990078,-0.03700438067419098,-0.05959237912427189,-0.20274402372112785,0.2344155089214,-0.17288364264275238,0.07114465099584935,0.01210486083371367,-0.24939956544908892,0.045191272474254404,-0.2705221965114646,0.1067079810398124,-0.12478389161693206,0.23262789826777844,-0.07057957606559025,-0.021711931787026132,-0.15961406060352873,-0.0021959207310707474,0.013918419003761243,0.08073413686713457,0.06574223236816522,-0.19639281261318212,0.1636666224814339,-0.00473043685872097,-0.30167052965379143,0.08427312725350439,0.10526043681148436,0.0033280230961040607,-0.09950995570583304,-0.24416909353288335,0.022601567023372585,0.08963318655678133,-0.02893272515362907,-0.13072275612377451,-0.2690623265533779,-0.19612413040362495,-0.02856359259968642,0.21617430874980942,0.029970339424935894,0.1239674833070012,-0.20558042352383019,-0.12054244044857675,-0.12886241149429759,-0.01682643330789771,-0.049336964824709784,0.07427418764351976,0.11019942362566353
Rolandic_Oper_R,0.6004075953709083,0.4451452694015642,0.2122733909860942,0.39895174904788583,0.32724754410699913,0.11530314025410199,0.32574872812491923,0.14810753746008706,0.34676493084404386,0.4164396313633156,0.23598842124137717,0.28895691897583403,0.34658390593467203,0.33312116884895193,0.1476923236455885,0.5728200410014948,0.5302749560157217,0.7495924862228384,0.18512403363661306,0.7675354855120478,0.40690457589709006,-0.061460251763329296,0.7172410179537198,0.46650673953530536,0.24003359208550387,0.13542568101928404,0.42952886772278576,0.07800002207358249,1.0,0.3927684617894828,0.4336124335512446,0.4535609521067748,0.7187940969232502,0.6019321446504976,0.024184751260174938,0.3554113060542246,0.13522313765146388,0.30756220021376274,0.303128876104766,0.3009512806853162,0.12585883167217207,0.20538423923476945,0.6112949871070508,0.5265402288562046,0.16517517637984316,0.43903413813797404,0.4411354096223796,0.3080954123818544,0.38086277655059203,0.6599254061750539,0.5097411017800431,0.5581456249887932,0.32801735879624316,0.3348917998751723,0.5910483217161792,0.3550539139633775,0.41548358642886574,0.13642034384229762,-0.07220849243484558,0.4399691755547858,0.1656527603767338,0.2520728948585504,0.8659738296694194,0.26595881128698207,0.316771448424756,0.5162324191225836,0.2539444078493703,0.33841925291218433,0.5471426655456408,0.4362828856221173,0.7982631897188323,-0.11422126308669518,0.2291988918555255,0.13795698231454462,0.034056096342047905,0.7293140985994688,0.5971990435274764,0.3868967352034327,0.653726222538892,0.40110596126706005,0.07644611402348526,0.11935263903568123,0.7193885747010641,0.8235511571225252,0.3800535225121474,0.18313193093128752,0.6168006922630419,0.14695644010055423,0.5896135408008593,0.31058458418109236,0.36974451679680714,0.5624119541822897,6.771104386916418e-05,0.5682707257125095,0.05985591982594959,0.3791492560089526,0.5650280087558284,-0.041300501712932015,0.20368814297840404,0.20181615748344284,0.08235611783914466,0.8042319662457347,0.6776869306304001,5.545312709863947e-05,0.2128788502195652,0.3687704371491577,0.7402105640831437,0.2811795948502239,0.318009856850753,0.20283114999828433
SupraMarginal_L,0.6096649263762377,0.6912786384987294,0.18867136394192083,0.8045313517638231,-0.09235158296176475,-0.1294908907457802,-0.3064753268093262,0.8165460096235632,-0.31706512855700325,0.6612877927662181,-0.03754393836497617,0.822898451167166,-0.2510402871572985,0.1585146486952506,-0.3426092983707427,0.707388814028176,0.17719160744341153,-0.17481573889476515,-0.5843004694493322,0.6620734475513627,0.1033239512302533,-0.2646478117726535,0.33635449893625946,0.2436087717863452,0.19621417673607128,-0.637774842355235,0.39884134774405383,-0.09032323806081384,0.3927684617894828,1.0,0.20444371925880048,-0.26758829757428737,0.015316849620202702,0.6832954676436294,0.6083697892233471,-0.3701320277734949,-0.2402297151688887,-0.1610304914167642,0.2519695311510572,-0.1748874632450373,-0.3517419756402962,-0.19386389268245424,0.1521212284493633,-0.031216143962620953,-0.5924814873769267,0.6833637683401314,0.049454177107767026,-0.13335724809306615,-0.015281272484275604,0.11246279041862653,0.32388332860838986,-0.038223596334264406,-0.1853441816205327,0.8785436811135573,0.3027714421131234,0.6217337318256971,0.631199014827374,0.7652345308215726,-0.43587029641140934,0.48667763052416435,0.5791966680487548,0.2072075710028194,0.2506074961137277,-0.22547798133062186,-0.18399018826213723,0.45267322916561153,0.6297363029326152,0.03652204471095428,0.20486333952082225,0.17931171765171475,0.4380742903748823,0.5560278734112918,0.2645746384820974,0.6491038861502627,-0.24194810913111683,0.652404104462739,0.08654990230596818,0.3789443742999858,0.30845321750818444,0.40085766593169475,-0.10892587041611014,0.014408761993494841,0.5486941148078404,0.23022400406993856,0.4390010359459568,-0.24357452935546847,0.005725265490608865,0.288677953263566,0.3169673127430363,0.26458249822731417,-0.07597787978407226,-0.012020648061519241,0.7886050821376794,0.17143650556439943,-0.5401071466842932,-0.35166049399109234,0.5359270669778268,0.45879636240929805,0.5233406122026727,0.4997804767248354,-0.5732205809216363,0.46640103654138115,0.6593334061109689,0.5796951799106775,0.5078146530091795,-0.03622975836192028,0.7428213602054914,0.5673203413251201,-0.4808861005860699,-0.4547912137413636
Cerebellum_4_5_L,0.1228042525202792,0.36020001642588706,0.36397429199343245,0.07931451140861684,0.5243856890609314,0.15922155643697877,-0.13207136031976388,-0.18074330325579996,0.3834065079931755,-0.15746979805816683,0.4499096906298433,-0.09618858714944072,0.2635527196597951,-0.18515609739945155,0.13594910897922102,0.23392677735151185,0.31400985506292955,0.274042694912865,0.01781785005767435,0.6401094270851301,0.04994077386450478,0.2305426365728798,0.3837834339752533,0.3818581754853111,0.15464526772487297,0.1392607892524638,0.10198999176017334,0.1640435232033086,0.4336124335512446,0.20444371925880048,1.0,-0.0654827826483361,0.33666155468984366,0.2158946565090802,-0.3396765818292774,0.26404614642995455,0.09909519081562602,0.29607733786241525,0.07657052113027898,0.12756699991764242,0.2860116669958706,0.42337939979847916,0.6878830296863203,0.41249722982402054,0.23529506583268572,-0.16306131965170553,0.38253842062657745,-0.17555815936504968,-0.04932401471572257,0.3269112287823683,0.7934709363416127,-0.07136965600064656,0.6343299189751439,-0.03654713828052719,0.1789426564105092,0.5149015997104615,0.2925493609687332,-0.09560760855206916,0.18635937889765558,0.11619060263429168,-0.11615575974872917,0.12532154595231235,0.3869198537839944,0.28550129265011664,0.15284379853359226,0.4657777302022334,-0.1442849747670245,0.4014730821917597,0.007582383666915972,0.20148832728335803,0.5114118045156648,-0.32525711706956495,0.2934619429178894,-0.25630027797999544,0.3142234667623802,0.24242783275297625,0.5033324785009651,0.17837521543755966,0.10931034997318166,-0.23710736278058236,-0.004990171042045568,0.09102008773078257,0.6456055433353233,0.27067412458619156,-0.07074925746203939,0.47079451947592027,0.18823483948268177,0.12424136017454696,0.5764698404846372,0.9266858827741131,0.31900622897241565,-0.11596083345904402,-0.2763053354396895,0.48380665518168836,0.20292351788225277,0.0910788481062372,0.32971221566587716,-0.31119467432717624,-0.289363586025513,0.048588011640902935,0.33360919123149246,0.2962816023547075,0.5940446377953695,-0.09880940977201716,-0.24003367652329938,-0.14989505854317467,0.439784744806243,0.5752756211093419,-0.04312186535765762,0.3849258755951775
Pallidum_R,0.08105390593145215,-0.14154873656321254,-0.1069384545835603,-0.1281120533012972,0.2986771931022968,-0.12040391789797861,0.6966128352073203,-0.2239325769957185,0.5545216734175571,0.15156945533989186,-0.13562729112521568,-0.018745098314296587,0.264784503046271,0.49002717072676183,0.3862619854265827,-0.01883059401020417,0.24331511605746095,0.7588104760770364,0.7050045416382047,-0.009676440062310023,0.48946040356795545,0.06549319919484169,0.4303090422384157,-0.028587245156038193,0.10447344612001092,0.5776007253974667,0.1756592033933323,-0.03320706876407823,0.4535609521067748,-0.26758829757428737,-0.0654827826483361,1.0,0.7807146345555243,0.1004602745827895,-0.07705602559816697,0.5604486657989807,0.544249951199946,0.49331354225452445,0.14765309977148472,0.5658424399611536,0.34460581925011463,0.37926262929094845,0.25122940543715994,0.5942677190224166,0.6507457575485233,0.11298866045270643,0.1462304913074484,0.7171226852754087,0.5877317256643227,0.5059247272925071,-0.020091882276700054,0.8534868437363747,0.05832820127695009,-0.1254153223007922,0.5098726670466958,-0.25464539546646137,-0.07678642116837359,-0.1689550567758044,0.2089263855817331,0.26485714805386246,-0.2884858008873167,0.03363710719264198,0.43139144983939837,0.3806465858861776,0.6873634781725548,-0.09238584545968384,-0.11097453947348872,-0.09267610538358971,0.46607863000906397,0.3250273231670712,0.44252545260284937,-0.23032388052872566,-0.2773140537287496,-0.060105271332161286,0.33638644366700715,0.2494480833012136,0.20869752354269752,-0.0002843577819779201,0.40159886186762916,0.2411764735812535,0.1383635380367224,-0.22727256413809924,0.10625057119163904,0.5475725603709004,0.41083196682216294,0.32844876161395353,0.5883555926493822,0.016926411203457115,-0.0014256178864734481,-0.16835708550107567,0.4964545802104169,0.6886810786494953,-0.24414501786221307,0.18766008392986858,0.42803532123880633,0.7437469729118176,0.36450381547793914,-0.023510078974767607,-0.035300297022805724,-0.06503372397118178,0.351676860790538,0.44950088353731493,0.04056633941187949,-0.29725121067170795,-0.09863291654380486,0.7157121694893624,0.13167804337795055,-0.3605155997283909,0.7569581573242229,0.5334225431537636
Putamen_R,0.19268820536817474,0.13207376849332103,0.08449518728844645,-0.02268997733464975,0.39665305167274445,-0.06881440788144853,0.49196987540509135,-0.16819879365966817,0.6673015286622748,0.16212065469809314,0.05306466743374396,0.0573484689348933,0.2588684182915815,0.3307657439341282,0.30516621020142864,0.16779915100552398,0.3476933078322044,0.7696359627503951,0.5537492408581899,0.44515323612028806,0.4903174636588184,0.14851022058340854,0.6016714543280371,0.12847929960080118,0.22305873554267658,0.48313381464777866,0.17319957521490512,0.027111425976571707,0.7187940969232502,0.015316849620202702,0.33666155468984366,0.7807146345555243,1.0,0.2635976965840374,-0.12268802189059116,0.5384643007997278,0.5913973644264673,0.44389499453387804,0.1741444150096708,0.4824733716532618,0.3840483113970839,0.5561634378192659,0.6370566981990505,0.7866020403683404,0.5589368282603032,0.14596924143889844,0.20462689567980547,0.4718256114035043,0.5218002175627967,0.6888643422440179,0.33123520182285704,0.725872567722103,0.28104045509009307,-0.024774173230929966,0.6321443080772923,0.07160627049801,0.045325377111999014,-0.05647417555011837,0.2032095485246694,0.31950459451055113,-0.2173831274313114,0.1141474498929376,0.616066192937752,0.34299284749333997,0.7379233718909638,0.1405905190739446,-0.05759724748986284,0.027670108856621342,0.457203563325123,0.3810875657248413,0.73951515036243,-0.2779606954424594,-0.04539478316484197,-0.05624336989774068,0.43827435840883044,0.4303789076884355,0.45177649188203994,0.057201174987273416,0.4309888953723965,0.16513347044865043,-0.017551086160593338,-0.21336809143444568,0.44832741395894615,0.6708162811974311,0.3665261318052169,0.514150443374826,0.6148124222716682,0.13115666936557563,0.23419331096627033,0.2056945438724765,0.5055818317237012,0.5859334979072637,-0.21112438105127448,0.327465624836331,0.36656440942880847,0.6632957643321307,0.4819268128802931,-0.1389010188599603,-0.1371284435468637,-0.02395507803805176,0.38954737741005424,0.6516282442229954,0.46119450813441526,-0.2658651029188697,-0.10648956689167667,0.6369994245614798,0.43212561940149735,-0.0852228011207035,0.5236352544414707,0.5812065908642784
Precentral_R,0.7283632550777311,0.5945915246496183,0.32585396993002796,0.6926867258316628,0.13912816939321837,0.07608527891866262,-0.005349827577442071,0.6145399053098765,-0.08677965592443647,0.7611510854959996,0.042166260979848755,0.7125469863864785,-0.25932980063434347,0.4770383759130487,-0.14771349812741932,0.778013749529139,0.3708899828032604,0.19302200901071187,-0.2835763902886903,0.5253573504609356,0.44698460295200226,-0.4845225088473844,0.4396320866400887,0.15733424237759888,0.33697618524488077,-0.4166714602743649,0.47876496542580926,-0.1665676950243675,0.6019321446504976,0.6832954676436294,0.2158946565090802,0.1004602745827895,0.2635976965840374,1.0,0.651936776842098,-0.10055538183134352,-0.13619714777306693,-0.08661740268535699,0.2870842349745254,-0.05761854666959873,-0.3561887035903826,-0.21899250881152632,0.2362370972415977,0.16369535373245223,-0.36531501332128435,0.8012239010816555,0.1367328894581486,0.20041566627021515,0.24426739597951805,0.23090405293428448,0.3145091409142166,0.288267606831368,-0.121020578495465,0.7003396637322081,0.3753572103296098,0.5919482244175627,0.6254303476821322,0.6220856617868923,-0.5444762505550662,0.54960959765329,0.4168970535947719,0.2973885512568275,0.49107306631539255,-0.1223927454351825,-0.0143687930392161,0.5057035002082042,0.6156664672265172,-0.0971059922723479,0.482129690004232,0.3148578654827175,0.5817115561103536,0.4667247567093433,0.16287369198311372,0.6802803335286886,-0.22433664260216066,0.8275794814240137,0.0029056162667001604,0.4063585462003911,0.6533506281935919,0.4858141255494056,0.05431804627249437,-0.11545721542979773,0.5202611656678697,0.3887815963495058,0.5360323142967208,-0.2333084346922647,0.32230853370433554,0.43311072146622753,0.37649629785933225,0.2634796725848011,0.09358743414740116,0.25994083334553725,0.5475587679456121,0.30459808607304273,-0.49374116262551127,-0.1450654675776679,0.6599627448607097,0.392215660410402,0.5261484777429828,0.4334502859062997,-0.5181577767734915,0.5896001133531461,0.5225004680173464,0.42081945113210695,0.45969670852478284,0.2568237692335973,0.7115689130323847,0.45114566470319484,-0.2568424628431631,-0.3289637450036274
Parietal_Inf_R,0.3849041707957618,0.4358536847115693,0.06596910337155913,0.4865278066565736,-0.20236881860910813,-0.1971724760204272,-0.17515462082162894,0.7913735586092087,-0.35823309952048177,0.7740757589458565,-0.36217525476341533,0.870444467309313,-0.6042086157304654,0.45420886888146045,-0.31965648279939224,0.4225098618083528,-0.003993367516124525,-0.3108262353336992,-0.45498371220235545,0.04476116191125855,0.3135738504766733,-0.4462674643099647,0.011488072691043214,-0.23640131716035023,0.1449928432797285,-0.6483679912156598,0.3068048712889529,-0.318821959851073,0.024184751260174938,0.6083697892233471,-0.3396765818292774,-0.07705602559816697,-0.12268802189059116,0.651936776842098,1.0,-0.3700495605883639,-0.15266913998658685,-0.3619045383311564,0.22695949465955953,-0.2764023223249927,-0.4289301914490633,-0.39011809243678264,-0.24987088282684589,-0.13171027718303613,-0.5809392763020962,0.8598900998255022,-0.2920825734627034,0.14053336669070016,0.1917203095477292,-0.13024859797832383,-0.14081738925265536,0.1222761329481162,-0.638897073577671,0.6854016970923359,0.16468739642828897,0.34287328350333657,0.4323968399902891,0.8193186191938829,-0.5039821870592766,0.48269017685073407,0.5116527337653778,0.2087554686588936,-0.021323718580539327,-0.3858574060275151,-0.09376188814697639,0.09834096661340244,0.703887454342959,-0.5084635216716676,0.277433089123355,0.11949112689213844,0.09429535409585378,0.7953460848023075,-0.0984819069499224,0.9044010494282911,-0.29535739356543134,0.45551423907826527,-0.40844621650411755,0.15842251577905248,0.27640173827013387,0.505231959863026,-0.09631703227139395,-0.2573391321685555,0.015053504956941,0.00800814228469509,0.5414027705617189,-0.4357370611110962,-0.04194646956054515,0.42511950819261735,-0.13710187510749844,-0.2256893298277821,-0.10386838327083692,0.11754371479763438,0.8778505649374226,-0.17983806931778,-0.586200598919839,-0.2914497066254272,0.45298887219442785,0.7018564181971059,0.658744010051062,0.4463621346547451,-0.7786114318478257,0.14784845097584864,0.05473955781710828,0.6182266546982271,0.5669365815279891,0.23290157804749181,0.2852609186967486,0.13344456018895798,-0.38496057844324894,-0.575594889751646
ACC_pre_L,-0.1309128573255381,-0.24275484023378374,0.07820163730122014,-0.25984100305620067,0.48664499280214374,0.11278545086518572,0.5343684612582494,-0.4392241118535457,0.6035660440410509,-0.25483279264046654,-0.004780529243634567,-0.3184918112420323,0.3716038722022856,0.319084368944856,0.529869441450705,-0.09201300646369726,0.15108812462937488,0.6549207543864716,0.6626695022658268,0.13699039129967155,0.3974060967577557,0.5380359539242973,0.5764853892847731,0.0759036289556875,0.2905832272244449,0.6601884222740124,-0.058474292217806575,-0.016053183305420493,0.3554113060542246,-0.3701320277734949,0.26404614642995455,0.5604486657989807,0.5384643007997278,-0.10055538183134352,-0.3700495605883639,1.0,0.3949905833520843,0.27741471350358804,0.20406057558688553,0.34242218789749806,0.7211958105332466,0.5983731843930893,0.5612192775918079,0.6167333514315325,0.7725414968752783,-0.1894869054414701,0.2053417691778314,0.36161428295487286,0.3410320770372425,0.6677676316718042,0.131662877233585,0.3802124710008652,0.3249347173315068,-0.27670470841443134,0.22859381417409946,-0.19868733539097755,-0.03828626816556683,-0.5216643962525069,0.6711257490490924,0.16810522443874018,-0.3313535223279984,0.007611438191896538,0.3097860345096506,0.4313262539294112,0.5383074914327258,0.03530643792575347,-0.35775393133041533,0.08637653652189485,0.33389935311467517,0.20416551217165743,0.4126698982357719,-0.42214737081789994,-0.22071655282310337,-0.26633660556633343,0.5081078802267378,0.16682813171658523,0.3577177851287986,-0.10181374820028351,0.31648010810805394,-0.019572267776411398,0.31936361162625504,0.2117838700118106,0.1886735620487981,0.37416409924857197,0.026864846696676492,0.5376917293799404,0.7742953414850481,-0.053598112627806706,0.11888757218053976,0.15474074795476758,0.4286319184657345,0.4530680652386269,-0.539373823924786,0.23687474822706944,0.7111381106136258,0.7740634718854122,0.07758407375608607,-0.2488302362438485,-0.3244578023138218,-0.34174779032046104,0.47182458938963756,0.2720544888174516,0.15914386323835325,-0.3493737599574797,-0.25561120023685285,0.36254288085498565,0.05289275885138492,-0.19839073387214345,0.6522880061038039,0.694891076551276
