,SN_pr_R,Thal_PuL_L,Postcentral_R,Thal_PuM_R,Parietal_Inf_R,Thal_VA_R,N_Acc_L,OFClat_R,Cerebellum_4_5_R,Caudate_L,Cingulate_Mid_L,Cingulate_Post_R,Cerebellum_9_R,Cerebellum_10_L,Occipital_Inf_L,Cerebellum_3_L,Cerebellum_6_L,Thal_LGN_R,Thal_PuM_L,Thal_AV_R,Thal_MGN_L,SN_pc_R,Thal_PuA_R,N_Acc_R,Fusiform_R,Frontal_Sup_2_L,Parietal_Inf_L,Cuneus_L,Frontal_Inf_Orb_2_R,Putamen_R,OFCpost_L,Putamen_L,Occipital_Mid_L,ACC_pre_R,Thal_VA_L,Cerebellum_8_R,Temporal_Mid_R,Thal_VL_R,Frontal_Sup_Medial_R,Cerebellum_9_L,Frontal_Inf_Oper_R,ACC_sub_R,Pallidum_L,Frontal_Med_Orb_R,Temporal_Inf_R,Occipital_Sup_R,Thal_MDl_R,OFCant_R,Precentral_L,Supp_Motor_Area_L,Postcentral_L,Olfactory_R,SupraMarginal_R,Vermis_8,VTA_L,Rolandic_Oper_R,Temporal_Inf_L,Angular_R,Vermis_6,Thal_IL_R,Temporal_Mid_L,Calcarine_R,Cerebellum_Crus1_R,Cerebellum_7b_L,Temporal_Pole_Sup_L,Frontal_Sup_Medial_L,Olfactory_L,Thal_MGN_R,Cerebellum_3_R,Temporal_Pole_Mid_R,Thal_LGN_L,ParaHippocampal_R,ACC_sup_L,Thal_VL_L,Thal_VPL_R,Raphe_M,Cerebellum_6_R,SN_pc_L,Cerebellum_4_5_L,Temporal_Pole_Mid_L
Cuneus_L,0.08465568663714948,-0.13444908753376966,0.7626823500138421,-0.3975525584305779,0.8193186191938829,-0.5973902954163205,-0.08644232660848508,-0.5214903907689645,-0.06374333859161128,0.23094944686951335,0.4752895297625369,0.15578678903576232,0.08580975007061035,-0.13078226728189316,0.22235264929065116,-0.01780012881528728,0.1960049379697343,0.5009890523797681,0.03225493133864684,0.11176918365586737,0.45001721454415405,0.13843313940791552,-0.34781640662112073,-0.4292292370584494,0.5491501393933073,0.08182568013357748,0.7253246999492174,1.0,-0.33103849991495266,-0.05647417555011837,0.14618453104529738,-0.17263570195111327,0.3298350223304793,-0.1680184283933941,-0.4805993652084398,0.0020818207211276405,0.11016994874605673,0.518490783670471,0.11885713156578154,0.24313935907728862,0.1502118605850485,-0.5562595546424265,0.12718191645806007,-0.5152195060752365,-0.4231714555391915,-0.221289573243782,0.7852510627945574,-0.3599366300280523,0.5164131409574749,0.39498312488717124,0.6706041297763049,0.02855230295682198,0.7782393878696363,-0.4570936582319079,0.25772238732587494,0.13642034384229762,0.1302271240763845,0.8704683290838414,0.4253873336795512,0.6447264670486822,0.5598464053552292,0.6455864745747875,0.0003351615577469002,0.3440445344070782,0.005379506249370757,0.2941345361716705,0.31030342483839285,0.5661855761341652,0.52726825058956,-0.1418222489282163,0.6854359822738783,-0.23819816631548651,-0.05321779704834075,0.5510860119421486,0.7592427138480071,-0.24630231306374892,0.07340996869765841,-0.09599907351967646,-0.09560760855206916,0.1991813169536313
Frontal_Inf_Orb_2_R,0.39557880868778805,0.1588467456287867,-0.03919336476373745,0.7464186910556335,-0.2914497066254272,0.7788795058915848,0.7204437026051486,0.33233893956410787,-0.030416644373026967,0.5636450323661077,0.0764729658544212,0.19263177916866991,0.2455149495197113,0.7254643518990627,-0.15029320904994484,-0.0301757541163559,0.1083277045673028,-0.14192841010760376,0.49244739151007316,0.12879626611785808,0.04924366634480256,0.33740654170449424,0.5669041008393112,0.8181889356295047,0.20662456709575489,0.55065421988556,-0.4284898021752574,-0.33103849991495266,1.0,0.6632957643321307,0.5906281682089579,0.8080222906324425,-0.40409589458681744,0.5820505262791171,0.7060771139899767,0.26978559699725285,0.3860297255936821,0.209821590378792,0.6906593206711651,0.457900039941146,0.4041786473845117,0.7106620500410248,0.647113958863813,0.6308916904634395,0.4057201343346778,-0.02893272515362907,-0.3756962669666781,0.43201926232523546,-0.31216585184537293,-0.13944942588063278,-0.30225100637587565,0.6122416305368905,-0.09101713869547406,0.1431167847020128,0.054091360920674104,0.3791492560089526,0.2330569842081949,-0.14690483346652713,-0.2770495225745822,-0.2797024369660488,0.0035874128109896265,-0.21363406558395978,0.028261993458426768,-0.17445561088829886,0.5964717387271522,0.36211650711762305,0.4117487969031925,-0.24191487364537123,-0.03206353642485274,0.1097679864531388,-0.3601502246680161,0.5831736865032018,0.5948556734497045,0.15356734540636918,-0.30102366870241276,0.5482027368643125,0.031231300754084396,0.4066315382469994,0.0910788481062372,-0.015488580809845812
Putamen_R,0.4903174636588184,-0.017551086160593338,0.22693451407916285,0.6737411291577451,-0.12268802189059116,0.5589368282603032,0.7379233718909638,0.30516621020142864,0.26467345726511754,0.6769422163016917,0.43212561940149735,0.5143759266911683,0.327465624836331,0.7143196208894498,-0.04539478316484197,0.2056945438724765,0.33123520182285704,-0.11605422851109698,0.4718256114035043,0.22305873554267658,0.12492108168155634,0.3810875657248413,0.49196987540509135,0.5236352544414707,0.4819268128802931,0.6016714543280371,-0.16819879365966817,-0.05647417555011837,0.6632957643321307,1.0,0.5218002175627967,0.8029975742438473,-0.2716417268060003,0.6148124222716682,0.5812065908642784,0.20462689567980547,0.33595139071109625,0.31950459451055113,0.5859334979072637,0.555203580196842,0.616066192937752,0.36656440942880847,0.725872567722103,0.2032095485246694,0.2588684182915815,0.027111425976571707,-0.1732367634252433,0.43827435840883044,-0.02268997733464975,0.19268820536817474,-0.024774173230929966,0.3637885575606216,0.14596924143889844,0.28104045509009307,0.1141474498929376,0.7187940969232502,0.4600037875501941,0.01951193925833899,-0.004889837343726881,-0.2173831274313114,0.36708423833779097,0.13207376849332103,0.12847929960080118,-0.005554228956614894,0.654275056459504,0.6516282442229954,0.6321443080772923,-0.10648956689167667,0.045325377111999014,-0.21336809143444568,-0.19347423166447053,0.6925024834288055,0.6888643422440179,0.3665261318052169,-0.1663246381555744,0.34299284749333997,0.23419331096627033,0.3940673351210417,0.33666155468984366,0.08449518728844645
OFCpost_L,0.4268426851388198,0.03156143841115919,0.3632340867249768,0.4728835537161818,0.1917203095477292,0.26596563315482086,0.49952133633167517,0.09492788600860491,-0.15467319177184816,0.5438336629062571,0.11781410567014435,0.031440275248882064,0.22089639827642837,0.5503104511080544,-0.044983926838090105,-0.03880290528456387,0.05278077952424481,0.18717658499871923,0.5873740686724966,0.12144016427706926,0.25964577757557944,0.3135471170196521,0.34254860329183234,0.40436496509197695,0.3717480237127498,0.3315375952699689,-0.023499632690748284,0.14618453104529738,0.5906281682089579,0.5218002175627967,1.0,0.617289272853471,-0.2062742725588203,0.4411824057109912,0.22587209195512667,0.1139423588362293,0.17571005626326028,0.4964960592431264,0.609103459616439,0.48757251160692205,0.3695317129971419,0.06453708653460041,0.6129454236031351,-0.04852863536194893,-0.022913782212949717,-0.11575901329780307,0.08051991853190517,0.0877908715207126,0.019520640743822634,0.13053745921040777,0.10536177790228572,0.5544770362778388,0.2797135618344605,-0.19127127766018254,0.14535650961802415,0.38086277655059203,0.2251016186208787,0.1660876817631416,-0.2216828909554766,0.0750954181413638,0.22518476984632188,0.07181834458998068,-0.17635536191885853,0.09304589071228657,0.47825420843012845,0.4323520718121408,0.4644413033120143,0.1451889053481575,0.2870055918234174,-0.11490328713964788,0.15844262494438716,0.3924105914342679,0.4041444039303489,0.5620022633258902,0.13064003628203275,0.30475113928043623,-0.040935880516679166,0.11947895317013642,-0.04932401471572257,0.08888091800383288
Putamen_L,0.3755946435590923,0.07376224717938488,0.14685454396540962,0.8071686698308482,-0.1768948801547132,0.6904813507880726,0.6706615745962464,0.26486301884685826,-0.008374389685822712,0.5911967668035732,0.17350050987785107,0.30024120086190975,0.35210217737003435,0.8039900413822781,-0.04323020682266199,-0.07242680332467298,0.19081847199629032,-0.049609000512464134,0.6594798799630376,0.1564950655493542,0.22077699165238576,0.2954448623883446,0.6464594887645315,0.8078958285454366,0.3468410104038879,0.4782699980727266,-0.32751956366804685,-0.17263570195111327,0.8080222906324425,0.8029975742438473,0.617289272853471,1.0,-0.33833561083175473,0.5634527577876446,0.6083971300728369,0.34231006291368227,0.4817614819336967,0.33555018020193084,0.7827748016768575,0.5822692769997582,0.6115047632940074,0.5190692188783325,0.8625516872651439,0.27886674524869903,0.4026551331836356,0.004465872427252043,-0.23654980152917676,0.22953084819181255,-0.20478162520229348,0.0541467035022383,-0.20916931850973838,0.5941423688231952,0.09366130843383577,0.15557378229166874,0.14241630329900123,0.5545214504806081,0.22317060592197285,-0.03835408862881218,-0.23711164546099878,-0.17524334861732205,0.07636786571577724,-0.00855436347446717,0.07621889069673927,-0.006671522098778336,0.5196287955967706,0.48098910211169194,0.5393185212188659,-0.09963314249635098,-0.0026424439098664976,-0.04119464494350527,-0.22366274470413947,0.5929863046682948,0.5443466900052081,0.38277852963861264,-0.15935686222411907,0.5427418144406172,0.13955363456829117,0.428944677730283,0.08667078990858619,-0.020987329108465562
Occipital_Mid_L,-0.19969785344645932,0.011196847728797909,0.18149415255111598,-0.4067869268509553,0.18817059308400183,-0.46969037473616027,-0.35664878632772345,-0.24776161301342903,0.03254643613381193,-0.194894124160671,0.10901917590956581,-0.038081473441112686,0.10278303276546057,-0.3519743955868681,0.34857252776587,-0.09295885234645812,0.07818382345214873,0.34191101015137765,-0.18199184961967477,0.009718619424694541,0.14368529621659515,-0.113478623721761,-0.2606012803950164,-0.3798065302164012,-0.005403151559436678,-0.09353558283311555,0.3126920047658508,0.3298350223304793,-0.40409589458681744,-0.2716417268060003,-0.2062742725588203,-0.33833561083175473,1.0,-0.18288398242879397,-0.4181188154198623,0.08667746148678832,0.03388892085253766,0.021568622685666682,-0.12160385754647347,-0.04313717211932051,0.002560317876184345,-0.3943706872317023,-0.22875662811855638,-0.3634010332553271,-0.09858895525402098,0.07800208455261722,0.32884387734974,-0.40570560308981474,0.26680239592306787,0.22404003918081297,0.2619682036327056,-0.1345958877574094,0.20762211551301996,-0.10329518800019835,0.048139104666886014,0.010659302483778384,-0.0734423538413555,0.209895271963098,0.2550428624446753,0.3794393745776101,0.1354748454356615,0.2422170956183373,0.11903995600071604,0.3314198173128122,-0.25323626882016775,0.023418135037947877,-0.03841000606903438,0.3944401764831612,0.19431923620863262,0.30512679259037756,0.3959211863793256,-0.34670379883910396,-0.119875361731994,0.03601623580223149,0.3736465944682961,-0.27390470585839416,0.13333341021382802,-0.16100820090035234,-0.08353436997718235,0.25480707869839225
ACC_pre_R,0.5655764287790918,0.2139226602920585,0.2926011582406454,0.46592628903532174,-0.04194646956054515,0.5126086834329244,0.46388285801305146,0.3935216508235874,0.1965876571939116,0.6660000711795703,0.37579766838403916,0.2525493265405836,0.3528289825103406,0.6366406047046788,-0.07735387559514047,0.11325329356357274,0.11606367482290185,0.21431326217418598,0.46182704947908265,0.5023280277033043,0.26061332122802205,0.27101490161395136,0.5923977435632769,0.5092568990648201,0.2759859621506376,0.7428660145688958,-0.04129204244189503,-0.1680184283933941,0.5820505262791171,0.6148124222716682,0.4411824057109912,0.5634527577876446,-0.18288398242879397,1.0,0.41634535587599913,0.22055817853166682,0.3251992517140229,0.448947602265178,0.6014089435660763,0.5215364495446162,0.53640251544811,0.32873818949017697,0.5789388436218078,0.22935941666106646,0.30530690784537057,-0.00473043685872097,-0.28887631344849696,0.2502346707783147,0.1366312327156706,0.33109504602055495,0.13321976292119853,0.44912451539632325,0.22876401203917598,0.2848903819600785,0.10774955768813489,0.6168006922630419,0.3164138053989172,-0.11379628716401788,-0.05386279844921642,-0.00993228638128716,0.21321928868710371,0.07634701535649523,0.13519636622905842,0.10349120746012444,0.42310440239203045,0.6521446496101718,0.47533496732583935,-0.0019866847969403313,0.15082933092047365,0.1306885207241516,-0.03211991175563002,0.4598939636832462,0.7451484731361979,0.2987034947381484,-0.1361288954993075,0.3385527106106891,0.27820755415485254,0.2672219428556875,0.18823483948268177,0.09087289606627891
Thal_VA_L,0.05243751528358025,0.16196821397418304,-0.3082225744972635,0.7116879648841133,-0.575594889751646,0.9230814715233955,0.7170592880754687,0.24674239302847514,0.2229723644139387,0.48506175772072707,-0.050197389227613076,0.2668323327103723,0.20819893730255262,0.5224730427862455,0.026773379748470404,0.246039937232827,0.29837816173465176,-0.42637231077128196,0.265456118728235,0.2179120573031177,0.02303485092482359,0.14710786704357437,0.29133938882828686,0.6264065532667411,-0.010770183138173649,0.3763527707608911,-0.727127054244866,-0.4805993652084398,0.7060771139899767,0.5812065908642784,0.22587209195512667,0.6083971300728369,-0.4181188154198623,0.41634535587599913,1.0,0.22781962339126574,0.12458435184867903,0.09435111064506808,0.338663733055025,0.2633452677511985,0.26576977892070003,0.8487075778920946,0.3817861544843027,0.7342664211447997,0.33275779416222506,0.11019942362566353,-0.35262003691521293,0.6507596313503499,-0.5525576348671113,-0.45194992048001986,-0.5653640052789579,0.2959752035563113,-0.4140479438366746,0.3952946558807785,-0.03251927854003768,0.20283114999828433,0.4107085279036061,-0.35214876159259234,-0.2780215378108357,-0.4691145959070949,0.0780236468537171,-0.3038335556638615,-0.05391003491254563,-0.40374918898651535,0.6019774960275034,0.17916235719110318,0.3435422784221707,-0.5036786203390476,-0.2656040169676534,-0.08818916425195414,-0.6598036373812319,0.6443633964136039,0.5580452471153088,4.236828595765826e-05,-0.3421975391277133,0.6052519432787843,-0.012551469064448399,0.6326654356508333,0.3849258755951775,-0.0015350147540532054
Cerebellum_8_R,-0.047626719471946355,0.2540715432212807,0.06627495039173234,0.24858099153321167,-0.2920825734627034,0.22607269270383828,0.08264914909079991,-0.1881430700249203,0.4276634714079219,0.2594916862562457,0.3417829500351494,0.4518631915585357,0.8961190463088773,0.35699766236105884,0.47526881076128874,0.2544558890943744,0.6761278875892013,0.29238648988380117,0.2713727035727891,0.12543568872979607,0.2402322554088601,0.2442155762922836,0.19793111777992795,0.319939438211106,0.25787253692721723,0.4373545377676055,-0.20400393428445057,0.0020818207211276405,0.26978559699725285,0.20462689567980547,0.1139423588362293,0.34231006291368227,0.08667746148678832,0.22055817853166682,0.22781962339126574,1.0,0.6560966009617991,0.29224872974707344,0.3170202189701783,0.7333386330140031,0.5511734126853867,0.200826070939024,0.34783816217284086,0.07563074723114711,0.6253387221210117,0.08929390721757667,0.09365716919358075,-0.21559041184734842,0.01340949519461247,0.2600942214438441,-0.08788729239508418,0.3813550356574623,0.0562015564005966,0.4825577948658488,0.19839636463100743,0.4411354096223796,0.3376565870224085,0.05035352075528609,0.3867226919940238,0.3766668573966346,0.2602957394096733,0.36776747239772895,0.7147953980056407,0.6064360486422701,0.25939795676721844,0.3922644555712719,0.3405361252177422,0.05868760038253505,0.35959481344753763,0.5706650997044231,0.0796920637903146,0.29745150724582986,0.27261006108847774,0.018375426979165648,0.2475551531111929,0.5299781316039335,0.7128597130612497,0.5551560803671751,0.38253842062657745,0.44381895525463044
Temporal_Mid_R,0.0884512885744365,0.05250518622153774,0.1696683530523554,0.2954760746377046,-0.08162206762493078,0.1774916305807649,0.13394063408267573,0.031129676454046396,0.14887109280849647,0.3128077143502188,0.4635279547469113,0.5589140952135777,0.5798145102104085,0.5023961186287839,0.18202195221960016,-0.047718444630012416,0.36429322077566134,0.32990736689007033,0.2605833052748132,-0.054094749808172,0.25735915630209083,0.30558385621918777,0.35007317451590325,0.513445178175172,0.36930379890078247,0.5086064089913523,0.08905815238143328,0.11016994874605673,0.3860297255936821,0.33595139071109625,0.17571005626326028,0.4817614819336967,0.03388892085253766,0.3251992517140229,0.12458435184867903,0.6560966009617991,1.0,0.3444761685131234,0.6028798989639897,0.6283029159529381,0.6765326044059428,0.23248249375951388,0.5196912225964744,0.12272012763224051,0.6984191836538711,0.11664889636984221,0.09172932907888283,-0.19892187972157443,0.15283008848237242,0.40810975829216045,0.12481458288220319,0.5737342844703499,0.2949375827502993,0.27512006546705237,0.16099919335450527,0.5670932920470825,0.09957923864770467,0.26879072075843996,0.26796119990744943,0.39211990306099964,0.2024082720603633,0.453438377945074,0.6680025357533356,0.40488309132699407,0.10584564833257029,0.5341480900849376,0.44821539544660655,0.26395622450486267,0.2867889701283279,0.459307288460107,0.17954578023719256,0.19905765928802396,0.3352355991201773,0.1741236418892705,0.2657759771375967,0.4081229095915427,0.5634371624901047,0.3160508103194786,0.1261784994718191,0.025373852239151604
Thal_VL_R,0.33688607225785633,0.13956319767972641,0.6706052671888177,0.12684260703564332,0.48269017685073407,0.06536302518834576,0.3005102676646514,-0.29535948499867976,0.06257950060309493,0.77236245943073,0.4861410624112663,0.26440515359344946,0.4481235215902811,0.3830582002620881,0.2888554111293091,0.10878109919621397,0.33780414668440045,0.6253035603444358,0.4574461571988229,0.5399465568411166,0.7978190275068212,0.167982311385745,0.14360056757289985,0.0882996038591263,0.5462896749324782,0.495605213363489,0.3478928189970209,0.518490783670471,0.209821590378792,0.31950459451055113,0.4964960592431264,0.33555018020193084,0.021568622685666682,0.448947602265178,0.09435111064506808,0.29224872974707344,0.3444761685131234,1.0,0.4922896325801243,0.6298432382030198,0.4416715239485497,-0.09255973945853489,0.5253326931487261,-0.11891667668520312,-0.04934038923896248,-0.2195509947318005,0.47793290740112493,-0.1325053214651956,0.29386161155057966,0.3243685403839214,0.4598015453725787,0.5276532615375534,0.6409898871223714,-0.13520192213770776,0.3699293623867571,0.4399691755547858,0.4234782478250887,0.47592191479207374,0.19074166758865227,0.5939345432506974,0.6475529395363673,0.5351587870775566,0.05641723360922532,0.3608749852967001,0.35976296408691055,0.5465595176389659,0.506555211013458,0.40746952157968264,0.6172836971784637,0.10158917502468336,0.575621701443122,0.16396732829631544,0.38386901638609017,0.7803169825939703,0.6554804053852703,0.3433856746397924,0.2684932669159091,0.3333650096190907,0.11619060263429168,0.29357381597984067
Frontal_Sup_Medial_R,0.3741029537206791,0.09597130208457212,0.4186636870122055,0.5725410737722293,0.11754371479763438,0.38924818842142056,0.537914613862272,0.08313625781832562,-0.1520241293530788,0.624948607348746,0.3498302601113542,0.2752020882844768,0.31680212756814546,0.7178858138779379,0.05277642398240639,-0.24807120431529642,0.07984448814722854,0.2276389102058786,0.5528017192841173,0.20209474947360254,0.34589534476640466,0.32739377509030093,0.49113948469121566,0.686468715875776,0.3659478476609241,0.6456781221776033,-0.023210546538098595,0.11885713156578154,0.6906593206711651,0.5859334979072637,0.609103459616439,0.7827748016768575,-0.12160385754647347,0.6014089435660763,0.338663733055025,0.3170202189701783,0.6028798989639897,0.4922896325801243,1.0,0.6207435637970797,0.6838843208459517,0.36836530568660236,0.7965545126653787,0.19850075695776884,0.3086530402330328,-0.09950995570583304,0.03083253918906294,-0.02214265514721976,0.04720247934684067,0.25399436261199504,0.08199140761167721,0.7306123417317638,0.39495602823644416,-0.09037226195713406,0.17649696313668145,0.5624119541822897,0.13933730032101801,0.2865712349127675,-0.13759550436346726,0.1534355046698359,0.1677488555708433,0.1596328831567708,0.11479373620877766,0.13197679766048961,0.3420221850848507,0.6562469312858624,0.613298501136389,0.19143335913550164,0.1686422654412293,0.09769511527570304,0.0509113459119956,0.26904518784051534,0.5765526569145867,0.4903862227863961,0.14536259470568821,0.43483996863902474,0.14054871606945205,0.26625118781401624,-0.11596083345904402,-0.10217521687127046
Cerebellum_9_L,0.3969667923250872,0.21233845837817084,0.47646829870349866,0.40340989793412935,0.11661795929169337,0.2624279543980374,0.4399413023847345,-0.06156264876507395,0.2707977078001604,0.6573427310522636,0.5153597314181986,0.48681915514724666,0.8310301995511308,0.7173653225178999,0.2590187328036542,0.16548478216870274,0.5947717997003217,0.4236715139044125,0.5715972598311627,0.24453455753989464,0.4569017160066364,0.4560618712491465,0.3527553982967462,0.41709096151223923,0.5999912148468218,0.6331407035795221,0.02635513049152975,0.24313935907728862,0.457900039941146,0.555203580196842,0.48757251160692205,0.5822692769997582,-0.04313717211932051,0.5215364495446162,0.2633452677511985,0.7333386330140031,0.6283029159529381,0.6298432382030198,0.6207435637970797,1.0,0.6810093350137927,0.12999003850243065,0.699939298299215,-0.013683853411315432,0.3699566183378505,-0.07593245300833971,0.15077574288974005,-0.04929950709074381,0.12987340522114968,0.40742733548321736,0.14795022691751705,0.5363427589924916,0.46298659568788425,0.25736724586297555,0.2537126727312821,0.6777976904409563,0.5325335508559271,0.3143499576894396,0.28711414937220175,0.3592585631430761,0.505159109450064,0.4716935227063301,0.4764278271580192,0.5506523416257144,0.5210691814627182,0.659918619226593,0.6483462241257725,0.2610123567090355,0.47243392508026555,0.24585067319934012,0.27351957885784106,0.42854101387845916,0.5243002193235954,0.4645008728624181,0.31557685435833693,0.4242971009234381,0.6130925684480713,0.4408031108400695,0.28670228064924624,0.41215819528230874
Frontal_Inf_Oper_R,0.2706252209193578,0.10182319501035124,0.45482363523620517,0.34736544796231267,-0.021323718580539327,0.2331654687188874,0.28270665710198206,0.09489566924823267,0.4026425763418792,0.4881632351781857,0.6251225848620745,0.5889701495982842,0.6079902559916727,0.5945679039456843,0.3105810436610723,0.25611653880075436,0.525152081749083,0.22899815439302376,0.3117919075342459,0.2087246147545172,0.23518857248538477,0.3494617931630697,0.29355059051278515,0.43229653470759877,0.4482514652446876,0.6393836385134233,0.023138398702722548,0.1502118605850485,0.4041786473845117,0.616066192937752,0.3695317129971419,0.6115047632940074,0.002560317876184345,0.53640251544811,0.26576977892070003,0.5511734126853867,0.6765326044059428,0.4416715239485497,0.6838843208459517,0.6810093350137927,1.0,0.17520432183166326,0.6119623862559479,-0.012766517560298686,0.4688578402960691,0.1183162174349126,0.16610247727542077,-0.08617904834753047,0.23773746593390963,0.48230149575998577,0.16854575926169615,0.4901958310314198,0.4233016081740625,0.3476808533076978,0.23452386166994493,0.8659738296694194,0.4083376830013549,0.24151735704434515,0.2742994208017349,0.24152777122437183,0.40533622862430996,0.5036757602208498,0.46706729803843994,0.38466101990037876,0.35898105790388696,0.7101532413884323,0.5656525143973204,0.1618343432727897,0.3149303846599454,0.1700265027640795,0.07817509161561494,0.415021537124275,0.5946211651517318,0.3334324644741916,0.23640045384681474,0.3923199905942934,0.5976389936735893,0.39019232076212385,0.3869198537839944,0.11734976289166017
ACC_sub_R,-0.0977805985855384,0.1612178483042384,-0.424128753955786,0.6133038839059968,-0.586200598919839,0.8344280659014526,0.5399941622676177,0.3128876090383888,0.07312817136171303,0.2925768917556665,-0.15511510217148963,0.16490193113802404,0.07796261479328706,0.42490799682468045,-0.08736423623985053,0.04562757152558688,0.1258593366939351,-0.429624835897637,0.14519279474515148,0.05095393818747105,-0.08336523820989464,0.07205541550810812,0.2888218749901676,0.6845819640522921,-0.11791844508963079,0.33075321487555936,-0.6907958207197561,-0.5562595546424265,0.7106620500410248,0.36656440942880847,0.06453708653460041,0.5190692188783325,-0.3943706872317023,0.32873818949017697,0.8487075778920946,0.200826070939024,0.23248249375951388,-0.09255973945853489,0.36836530568660236,0.12999003850243065,0.17520432183166326,1.0,0.2428321432558297,0.898705117684181,0.3901333569749138,0.08963318655678133,-0.43460355208958834,0.5582548832847156,-0.5677196641388453,-0.5230824684883822,-0.5997658207443718,0.3237364904127475,-0.4687612375557752,0.266998914084441,-0.10666672934066011,0.05985591982594959,0.13553611386950193,-0.3336004132343195,-0.28291498991717595,-0.44529809156083033,-0.15925717778839166,-0.37476230808218103,-0.006717828179691317,-0.46616697211025004,0.40301780324795883,0.013418647661397689,0.16930468240052407,-0.43972342647247165,-0.3177655731364389,0.10608501929486819,-0.6554870653771119,0.44064589575185015,0.4436258321770506,-0.16256177814894693,-0.3894627958012493,0.5578675028098875,-0.09643658432915626,0.5096622810791505,0.20292351788225277,-0.13929418973379318
Pallidum_L,0.4823517758935737,0.09060119089907667,0.39441212069317777,0.6543983492957169,0.1222761329481162,0.47675182204629796,0.6154342583081689,0.08642513924312567,-0.10981530750664588,0.6624673987139593,0.3063501395189709,0.2745078834485123,0.3992621272161595,0.8078062726205433,-0.024587000819378726,-0.18666971565802412,0.1380224101685921,0.19020162008988878,0.7505250216727225,0.24915611991777084,0.3988520602797425,0.3241096988078886,0.628515784306977,0.6631641760631122,0.47797684105765675,0.5006577723999724,-0.03760773003278517,0.12718191645806007,0.647113958863813,0.725872567722103,0.6129454236031351,0.8625516872651439,-0.22875662811855638,0.5789388436218078,0.3817861544843027,0.34783816217284086,0.5196912225964744,0.5253326931487261,0.7965545126653787,0.699939298299215,0.6119623862559479,0.2428321432558297,1.0,0.028793071825112784,0.2941433781177994,-0.04590459077747485,-0.0389738843097771,0.03895981313820724,-0.008950028716172053,0.2674983831232825,0.04238964803513667,0.6039513262513683,0.38819284364756473,0.024489178303863008,0.1933353708527414,0.5581456249887932,0.23172946485883109,0.21421620205133893,-0.1610465606152606,0.08969024939350204,0.2134966207517398,0.1737841100105622,0.10070904057328077,0.19962613538324578,0.41135708903505586,0.5931742532872637,0.6479402055866195,0.12813050765145728,0.13832128999866725,-0.07497020743957558,0.04639397751574415,0.4407935061451755,0.49845598802345453,0.5278128357582975,0.055757309928314604,0.4299075106966767,0.19557798602413756,0.3258189679611102,-0.07136965600064656,0.015875337230075184
Frontal_Med_Orb_R,-0.05251966098206972,0.1818352304076924,-0.4577298470047052,0.4071296047111806,-0.5039821870592766,0.7054071164980633,0.46210390731979295,0.244457991413146,0.05795794283887305,0.24108299703920452,-0.15329567561933796,0.11527279535105947,-0.04422679440640549,0.25075121823189855,-0.12254610870482269,0.07414099382374968,0.07828129875222449,-0.38937603888591804,-0.02099517627477343,0.08109054288475274,-0.12273652260073845,0.034017895771793545,0.17912722149763124,0.5200419756462805,-0.16818970515616719,0.29461136126647114,-0.5790653089438683,-0.5152195060752365,0.6308916904634395,0.2032095485246694,-0.04852863536194893,0.27886674524869903,-0.3634010332553271,0.22935941666106646,0.7342664211447997,0.07563074723114711,0.12272012763224051,-0.11891667668520312,0.19850075695776884,-0.013683853411315432,-0.012766517560298686,0.898705117684181,0.028793071825112784,1.0,0.30933366606454177,0.029713628947531025,-0.41639142796057127,0.582215174363361,-0.546107994564302,-0.576364874824744,-0.5281204104645277,0.21498915585976996,-0.46412192848363915,0.20950575729844814,-0.11852720002442775,-0.07220849243484558,0.14674408770919972,-0.3140366840979594,-0.20500229966314285,-0.37007628773403556,-0.10932150461443212,-0.37894622227508334,-0.012187527645681748,-0.5099375788582214,0.37447037467700833,-0.0985066615085617,0.022298281893469815,-0.4035620952152737,-0.2826067554216124,0.1832645564943466,-0.573319663858271,0.31314344186403975,0.3736289465913043,-0.2818167251927405,-0.361011264322801,0.4402092969702002,-0.13613248804057293,0.3802535977878969,0.18635937889765558,-0.1173954031408286
