,Angular_R,OFCmed_L,Temporal_Sup_L,VTA_R,Thal_MDl_L,Thal_VA_R,SN_pc_R,Thal_MDm_R,ACC_sup_L,Cerebellum_4_5_R,Cerebellum_Crus2_L,Thal_LGN_R,Precentral_L,Thal_LP_L,Thal_PuL_R,Cerebellum_Crus1_L,Temporal_Inf_R,Occipital_Inf_R,OFClat_R,Cerebellum_4_5_L,Cerebellum_6_R,Thal_VL_R,Raphe_D,Thal_MGN_L,Cingulate_Mid_R,Cerebellum_7b_R,Frontal_Sup_2_R,Precentral_R,Parietal_Inf_R,Cerebellum_8_L,Temporal_Pole_Mid_R,Vermis_3,Amygdala_L,Frontal_Inf_Oper_L,Fusiform_L,Vermis_8,Supp_Motor_Area_L,Occipital_Mid_L,Thal_LP_R,Thal_PuL_L,Red_N_L,Thal_PuI_R,Caudate_R,Vermis_9,Frontal_Mid_2_L,Amygdala_R,Cerebellum_3_L,Occipital_Sup_R,Vermis_1_2,Frontal_Inf_Tri_R
Precentral_R,0.5658021638431,-0.3849219736903787,0.5253573504609356,-0.08677965592443647,0.43837802907324286,-0.36531501332128435,0.3148578654827175,0.4858141255494056,0.23090405293428448,0.27992361329062887,0.042166260979848755,0.5057319612037685,0.6926867258316628,-0.5181577767734915,-0.4166714602743649,0.3403231319751169,-0.25932980063434347,0.42081945113210695,-0.14771349812741932,0.2158946565090802,0.37649629785933225,0.54960959765329,-0.08661740268535699,0.3589879712885718,0.4636233757581857,0.4412197688671412,0.8275794814240137,1.0,0.651936776842098,0.3708899828032604,-0.11545721542979773,0.5191700799551116,0.482129690004232,0.5225004680173464,0.6106475361733236,-0.121020578495465,0.7283632550777311,0.2053478395890416,-0.05761854666959873,0.05431804627249437,0.47876496542580926,-0.2835763902886903,-0.09793544299028474,0.4063585462003911,0.666930418028578,0.1725842464414321,0.2634796725848011,-0.1665676950243675,0.13912816939321837,0.19302200901071187
Parietal_Inf_R,0.760181684307174,-0.3532963545237225,0.04476116191125855,-0.35823309952048177,0.4762312749652992,-0.5809392763020962,0.11949112689213844,0.505231959863026,-0.13024859797832383,-0.32430565770657754,-0.36217525476341533,0.5223807965612739,0.4865278066565736,-0.7786114318478257,-0.6483679912156598,-0.03875614693610892,-0.6042086157304654,0.6182266546982271,-0.31965648279939224,-0.3396765818292774,-0.13710187510749844,0.48269017685073407,-0.3619045383311564,0.4070698170115929,-0.1415890564261264,0.3524274628169115,0.45551423907826527,0.651936776842098,1.0,-0.003993367516124525,-0.2573391321685555,0.08966315022117494,0.277433089123355,0.05473955781710828,0.27030168265738325,-0.638897073577671,0.3849041707957618,0.18817059308400183,-0.2764023223249927,-0.09631703227139395,0.3068048712889529,-0.45498371220235545,-0.27300110291343926,0.15842251577905248,0.2536516294328205,-0.08493393440896539,-0.2256893298277821,-0.318821959851073,-0.20236881860910813,-0.3108262353336992
Cerebellum_8_L,0.22697363537478327,-0.2923234414694024,0.37701885577522554,0.2428983329435803,0.4046086868052769,0.11272726177757435,0.31834422144109537,0.5232581247227142,0.39092657356095906,0.33320268525919555,0.7219759531087127,0.39110518096426417,0.03156519202852348,0.0643022141021022,0.05540534271592513,0.813459751206245,0.3036923565245095,0.184376506290762,-0.3008649335582545,0.31400985506292955,0.5965392074744347,0.45818035279704483,0.17462481109612282,0.344502008945779,0.4007364860824806,0.5291743425405863,0.4129935876425528,0.3708899828032604,-0.003993367516124525,1.0,0.37866872415416736,0.45247292079712587,0.43007999172624445,0.2342745138299744,0.5453111349799559,0.2805647765857128,0.2693774219187856,0.1411366449103243,0.19462338084844752,0.20037040989256732,0.47039719011657155,0.062260147586324574,0.39749700862445525,0.8348601356141063,0.27891155330876927,0.34368359515975805,0.22877576103827854,-0.05217374684171901,0.36172941413520837,0.5081703601296034
Temporal_Pole_Mid_R,-0.1484555248490764,-0.20585338928877409,0.21340564606120913,-0.20731455563674203,0.04819261821987278,-0.007806183464209668,-0.1162010413182731,0.25925608487004476,0.06456125109970967,0.1883269945984879,0.4723078529619455,0.4218198603205276,0.0421942231823517,-0.03726387229025777,0.010149239646344805,0.45083577170618244,0.5214078512878592,0.10660166681548695,-0.08282997029083394,0.09102008773078257,0.4776615704520546,0.10158917502468336,-0.21438491634844337,0.15224739957243646,0.24239548228859725,0.47530686714850573,0.032728407043887464,-0.11545721542979773,-0.2573391321685555,0.37866872415416736,1.0,0.26917092790266023,0.2518508700500054,-0.03700010249861911,0.12318965500596177,0.25237425987627365,0.11174867942953215,0.30512679259037756,-0.10462544150467468,0.2050277280324014,0.16268826614140328,-0.08272465585348446,0.17018403501734308,0.4828486505396794,0.12499718001281036,-0.14652666565806738,0.03905725211569496,0.013918419003761243,0.08606688133988234,0.1503170734247561
Vermis_3,0.41314774752223066,-0.21534221007071516,0.7790634271361233,-0.009327260838074381,0.2683278165771301,-0.20541201294564151,0.36430293221259713,0.29302357151518993,0.22218490525645507,0.6557797576361224,0.29609365427400475,0.30443839703340847,0.5184380598241529,-0.12234460649964436,-0.25701414625916585,0.5276041969127294,0.1890561158686706,0.4064102990403618,-0.19461473071551455,0.6273554248925699,0.6435162534636911,0.35929697546511996,0.3116960819741157,0.2670702928587833,0.6923080818776507,0.6149211564588347,0.5732396317239679,0.5191700799551116,0.08966315022117494,0.45247292079712587,0.26917092790266023,1.0,0.245602414538051,0.6102527673831941,0.6619666734580164,0.22220617948063234,0.5341134953727252,0.19905550225233556,0.11865315611290243,-0.03217982693621037,0.5960148462740082,-0.31999382683645305,0.0013194312097054267,0.6242038693284501,0.5700681994809531,0.26974439565807756,0.5250725389951694,0.0635971870108859,0.17804983668816424,0.22346195108154593
Amygdala_L,0.1754139990570832,-0.060232048911105146,0.35106508845012796,0.18784097810364314,0.20820063795990915,0.13315431922567303,0.2751331677642973,0.6415670667969716,0.3926315465114886,0.106147859763013,0.1074905614781681,0.4872306772185025,0.2510038765886798,-0.256408760627521,0.14446412938901518,0.3394081096787413,0.3490575643366535,-0.10107215179704095,0.17344714969701402,0.007582383666915972,0.5283957060756733,0.47168904394681854,-0.08836388045143406,0.3594003250115192,0.43537307045347207,0.1405807975761538,0.637556140802127,0.482129690004232,0.277433089123355,0.43007999172624445,0.2518508700500054,0.245602414538051,1.0,0.24187226653288135,0.46076047078981036,0.19025603841452057,0.5619489333691939,0.037551649124996984,0.08790390857467299,0.11456946921543858,0.37111348516215137,0.25095435583035475,0.37922241199794304,0.37756169135401024,0.5303737904799395,0.3344826039579463,-0.019994915906759333,-0.17288364264275238,0.24193280633684736,0.46817997537333206
Frontal_Inf_Oper_L,0.2249145046446779,-0.033238386131459956,0.8370605220503303,0.2278411377465851,0.08990294356198043,-0.04413273215553118,0.3129875875791127,0.08422953379010366,0.5744614535710733,0.6080564414159317,0.12861642785078137,0.06901644291742923,0.5642213515489454,-0.02716200034922963,-0.09668330944882352,0.2947113162092513,0.060847036571033214,0.08858906622296271,0.04119023854259943,0.5940446377953695,0.4389582567216539,0.32569750571982076,0.14155070485554844,0.08111031632456789,0.6792755314308873,0.18057936101423544,0.6765665470515989,0.5225004680173464,0.05473955781710828,0.2342745138299744,-0.03700010249861911,0.6102527673831941,0.24187226653288135,1.0,0.564053785884812,0.312668770211887,0.5072574065276413,0.032745891974769355,0.09061483620985211,-0.05060666367445159,0.2290546418619199,-0.09300924448026515,-0.01718504396839729,0.17469832113273764,0.7038905721170181,0.22966704204397245,0.5716339887518685,0.1239674833070012,0.2340443197945714,0.27213057942895724
Fusiform_L,0.3366722036137224,-0.1343818480762605,0.6912821610729044,0.2192571795003177,0.2872260407375407,-0.0325217762804053,0.2220914451270843,0.2754878935909612,0.3588080927971506,0.6419969576009927,0.39011696259924084,0.3454770330450056,0.26431017538655416,-0.11558676034112941,-0.13550000119266195,0.6801444625837704,0.06335215669962062,0.2561538957830953,-0.16342243994241348,0.650907566991625,0.6155329665248765,0.5700744594801368,-0.037661354059049884,0.3936333867687468,0.5123716485466546,0.3649411831375253,0.5735625980311633,0.6106475361733236,0.27030168265738325,0.5453111349799559,0.12318965500596177,0.6619666734580164,0.46076047078981036,0.564053785884812,1.0,0.2594893006297923,0.3674479150995753,0.08845470274146182,0.00043128611986642453,-0.02334425835920547,0.35490387584084626,-0.1327336037390287,0.08423697929791459,0.4631374996142836,0.39971101656125774,0.3220139762983761,0.6191763176951907,-0.12938437697277083,0.4691074744723568,0.2646897643177877
Vermis_8,-0.5324722963828908,0.17393275926436627,0.3885782536525269,0.3534330913358922,-0.334507426750167,0.4160983256098316,-0.00291616355837596,-0.13989747954634163,0.25790075966726916,0.7126878264692885,0.5656323076048019,-0.20040996290391824,-0.1943585767324348,0.4586855784628428,0.4954827454338701,0.47496207209841546,0.7299051178106912,-0.6627565273250137,0.33186866646067903,0.6343299189751439,0.6930320779231341,-0.13520192213770776,0.1530265715633527,-0.20209084400629346,0.4947656990587422,-0.25837729087402367,0.05814394898101333,-0.121020578495465,-0.638897073577671,0.2805647765857128,0.25237425987627365,0.22220617948063234,0.19025603841452057,0.312668770211887,0.2594893006297923,1.0,0.11704115776506072,-0.10329518800019835,0.07271918387713878,0.07187262358099593,-0.04695808324588428,0.34427882934824566,0.15719397280415906,0.11000374617828024,0.1854928754709293,0.14033307832093778,0.5513848058111376,0.24530011803371313,0.3917814937464014,0.3557837676836325
Supp_Motor_Area_L,0.3645451421050667,-0.3333644913588924,0.5968472450618665,-0.2204414829817785,0.292553348491927,-0.37150420895783837,0.3680515210636564,0.5353108724977551,0.0946111428193294,0.2515717581715968,0.057184752804491965,0.44568859517073156,0.8056841423762048,-0.5297978308553717,-0.33254634304228997,0.2514888807029179,0.16841308521873183,0.1295618768599428,0.08188561326724496,0.1228042525202792,0.561791471534567,0.3243685403839214,0.003943298620734045,0.09579796396106949,0.562886773298368,0.36753976809755357,0.7674549343433034,0.7283632550777311,0.3849041707957618,0.2693774219187856,0.11174867942953215,0.5341134953727252,0.5619489333691939,0.5072574065276413,0.3674479150995753,0.11704115776506072,1.0,0.22404003918081297,-0.06558859576816303,-0.09185546653683595,0.5961780647102776,-0.21417799901727114,-0.14763760453541178,0.37865430950762285,0.9208105553911303,0.21057272669796423,0.13396461179156155,0.02545873274006861,-0.09918681306894893,0.22485638322974852
Occipital_Mid_L,0.209895271963098,-0.5467612703467064,0.153479204775648,-0.35494350808621405,0.16221481210468877,-0.46969037473616027,-0.113478623721761,0.2615562394099804,-0.119875361731994,0.03254643613381193,0.18508981060612562,0.34191101015137765,0.26680239592306787,-0.3557712782179024,-0.43482484017297524,0.23741864979997038,-0.09858895525402098,0.3153766752181135,-0.24776161301342903,-0.08353436997718235,0.13333341021382802,0.021568622685666682,-0.23816102531836286,0.14368529621659515,0.016447373312739405,0.3721696192207234,0.11733076556624297,0.2053478395890416,0.18817059308400183,0.1411366449103243,0.30512679259037756,0.19905550225233556,0.037551649124996984,0.032745891974769355,0.08845470274146182,-0.10329518800019835,0.22404003918081297,1.0,-0.17704811336182358,0.011196847728797909,0.021690721015692874,-0.37460063006328365,-0.31196418117011343,0.26883026303030916,0.1557227303585556,-0.30068558299822445,-0.09295885234645812,0.07800208455261722,-0.20095859538523556,-0.2333706714002018
Thal_LP_R,0.023552462236170194,0.37739057026210926,0.06666244155977456,0.4095351424145687,0.20937690203762147,0.5419321116680103,0.23836822558888662,0.03519420880376955,0.38827412869533534,0.027256295971318394,0.0035719132278056844,-0.21378490519622723,-0.10349060331125064,0.5000511680299887,0.4039238488949491,-0.09395218746254715,0.2504892580518711,-0.0791984164836656,0.17317781743384988,0.12756699991764242,-0.023948240139038485,0.11308257543665816,0.62303654905001,0.15197117355274128,0.29984276220332823,-0.034292102103485995,0.12198893482382349,-0.05761854666959873,-0.2764023223249927,0.19462338084844752,-0.10462544150467468,0.11865315611290243,0.08790390857467299,0.09061483620985211,0.00043128611986642453,0.07271918387713878,-0.06558859576816303,-0.17704811336182358,1.0,0.16691232720240368,0.2057250962093249,0.3571226852593732,0.6006079252159663,0.08686764024800717,0.07209309723382419,0.5214903012132536,-0.01239225152379906,0.0512009001543077,0.28513026498533295,0.5636611774656212
Thal_PuL_L,-0.07867374512999603,0.02112815997056956,-0.08448828568879625,0.10481986847153202,0.03047113750798003,0.18666206440566005,0.05442593390982754,0.17410126293728495,0.22563589768211112,-0.0008296173480272399,0.11890942090675921,0.25510997316540324,-0.03693396719241057,0.07083511046659617,0.2349956174391508,0.12209887904065304,0.13001581345450855,0.03575744652926238,0.06792975356630308,-0.004990171042045568,0.10944248948405887,0.13956319767972641,0.04058394887312774,0.17207345872772986,0.1472859861376118,0.17010843569671538,0.09894501995879947,0.05431804627249437,-0.09631703227139395,0.20037040989256732,0.2050277280324014,-0.03217982693621037,0.11456946921543858,-0.05060666367445159,-0.02334425835920547,0.07187262358099593,-0.09185546653683595,0.011196847728797909,0.16691232720240368,1.0,0.0014791278484360924,0.12888580734913133,0.25369985707433373,0.20040851447737823,-0.053954325266197575,-0.026315828001550332,-0.020072219533125154,-0.0021959207310707474,0.24193979742432933,0.17878957982058144
Red_N_L,0.5393521276920221,-0.07004164121643798,0.39378310297969266,-0.11673016974480474,0.5023739699779848,-0.09415554526986115,0.5006730326102227,0.5645436557640986,0.0452668056503923,0.10289635274489073,0.1212187099894668,0.3829810344140809,0.42421680528270356,-0.24003871043393246,-0.21506430390946535,0.3345417438104677,0.14496869571970944,0.37787396173385535,-0.2528650501957303,0.10198999176017334,0.42041726294344095,0.4961377321593767,0.32176290849009176,0.2800953599468755,0.4398948930122595,0.572017173546644,0.5823163613016915,0.47876496542580926,0.3068048712889529,0.47039719011657155,0.16268826614140328,0.5960148462740082,0.37111348516215137,0.2290546418619199,0.35490387584084626,-0.04695808324588428,0.5961780647102776,0.021690721015692874,0.2057250962093249,0.0014791278484360924,1.0,-0.21011284270296585,0.1833003852105174,0.6323817390257778,0.5107866938048312,0.5311401187806433,0.04680127354414169,-0.0683435262105696,0.10870924351439806,0.2852370035316166
Thal_PuI_R,-0.508186053492914,0.5324020125986166,-0.17320408524067396,0.5784915452416182,-0.21295108789801356,0.7527642782116715,0.0993970679595957,-0.07969391073420154,0.3719778784590597,-0.05976494781577481,0.002801988288079244,-0.27191976698409115,-0.42253589882354253,0.5285530497228353,0.7813445398878014,-0.16571527351270293,0.408172267984993,-0.6106606953885872,0.5523091676185988,0.01781785005767435,-0.0015474263301571618,-0.07416484122886743,0.34103658638799444,-0.0681863446928684,0.0833291999338661,-0.4909276531228812,-0.1253716458309305,-0.2835763902886903,-0.45498371220235545,0.062260147586324574,-0.08272465585348446,-0.31999382683645305,0.25095435583035475,-0.09300924448026515,-0.1327336037390287,0.34427882934824566,-0.21417799901727114,-0.37460063006328365,0.3571226852593732,0.12888580734913133,-0.21011284270296585,1.0,0.5911516351763746,-0.22330638350968474,-0.1164319288074746,0.3665263364704149,-0.09699436799432705,0.06757706129593741,0.3114478314773154,0.5666238634191951
Caudate_R,-0.03640949945087606,0.49448364922014737,0.014731388555915182,0.5794700416964925,0.2586747902171782,0.7579237168025413,0.23562352813958473,0.26812371727072265,0.6169037625218097,-0.06774630760180604,0.08191074839395178,0.0016108724114655588,-0.327155259541192,0.554795706689112,0.6040592715203559,0.06788803413755717,0.48089638167485216,-0.20826881509858247,0.18217298823760922,0.02049041026733021,0.11190789924608674,0.3326483937997861,0.4634617181481814,0.289843172845368,0.3473188969431645,-0.08703389440533923,0.17958025733669905,-0.09793544299028474,-0.27300110291343926,0.39749700862445525,0.17018403501734308,0.0013194312097054267,0.37922241199794304,-0.01718504396839729,0.08423697929791459,0.15719397280415906,-0.14763760453541178,-0.31196418117011343,0.6006079252159663,0.25369985707433373,0.1833003852105174,0.5911516351763746,1.0,0.2238829705352106,-0.03670790385082892,0.5357517243611051,-0.1432330388477042,-0.02931754001834036,0.42131037643363695,0.8107378077782252
Vermis_9,0.43427319853947427,-0.44914340970804756,0.3831911049899619,-0.12538033734888768,0.4668862972769749,-0.18871807873050844,0.23417248125338694,0.6383532189493778,0.14358873886100051,0.24373719188054926,0.5706962479774406,0.5717479415006934,0.2568619773268977,-0.18089924937266297,-0.1958753602524964,0.7456839488601265,0.27039173611609235,0.4249672355475595,-0.44396207662666687,0.17837521543755966,0.6080597801965968,0.4667693266357241,0.0980422491242383,0.4465498763478839,0.4164603411376284,0.7698029779325721,0.433844036175653,0.4063585462003911,0.15842251577905248,0.8348601356141063,0.4828486505396794,0.6242038693284501,0.37756169135401024,0.17469832113273764,0.4631374996142836,0.11000374617828024,0.37865430950762285,0.26883026303030916,0.08686764024800717,0.20040851447737823,0.6323817390257778,-0.22330638350968474,0.2238829705352106,1.0,0.3195483374730734,0.15840151030444843,0.11298842505472564,-0.07057957606559025,0.11980562319678216,0.2531396998994027
Frontal_Mid_2_L,0.2867616441350468,-0.2246717030875802,0.6980736645991155,-0.061664446262979095,0.2722127986642314,-0.21101586695710267,0.3823853991425767,0.4357181715682868,0.31570128184533236,0.3529184085537643,0.062339065539953734,0.3616513293923151,0.8091910293288264,-0.3739808685941083,-0.21731990554331093,0.20795287907913002,0.19013545004735274,0.10435139857858447,0.1446953346145585,0.24793811829712528,0.530255710942017,0.365316834964958,0.09654402919953452,0.12524767165967648,0.6397200165808464,0.33833581521472234,0.8031659214086205,0.666930418028578,0.2536516294328205,0.27891155330876927,0.12499718001281036,0.5700681994809531,0.5303737904799395,0.7038905721170181,0.39971101656125774,0.1854928754709293,0.9208105553911303,0.1557227303585556,0.07209309723382419,-0.053954325266197575,0.5107866938048312,-0.1164319288074746,-0.03670790385082892,0.3195483374730734,1.0,0.24749181713459367,0.23969042114665662,0.05807238441975091,0.02148128787678825,0.3282946269291622
Amygdala_R,0.1675933405930013,0.4712184526922474,0.2953048412654633,0.4803597480105903,0.21718938857443004,0.5048648089687212,0.48294844838354506,0.16588711322839095,0.3606629635993981,0.12722180919416698,0.05993745431105703,-0.14067426672470296,-0.06329343258404241,0.3516118251410931,0.3208465509523813,0.12189529269762844,0.2466368715598104,-0.08227326942008727,0.1904470842758518,0.274262240862792,0.19243720296992783,0.3092185364808044,0.6080733616621342,0.005005601321033937,0.3639903132470717,-0.04593669371167677,0.3305432672188517,0.1725842464414321,-0.08493393440896539,0.34368359515975805,-0.14652666565806738,0.26974439565807756,0.3344826039579463,0.22966704204397245,0.3220139762983761,0.14033307832093778,0.21057272669796423,-0.30068558299822445,0.5214903012132536,-0.026315828001550332,0.5311401187806433,0.3665263364704149,0.5357517243611051,0.15840151030444843,0.24749181713459367,1.0,0.15599092000729078,0.07261636419690648,0.3617666138423944,0.6307733542301367
Cerebellum_3_L,-0.15284883845707653,0.04406622257720292,0.5527132003435302,0.2769380072352895,-0.09663060845453149,0.11065812636346896,0.1333172199822452,-0.28929939345637606,0.2198831817386561,0.8974385907813528,0.4219903406256992,-0.1312477414404905,0.14475013592269784,0.19739675639720677,0.03506694471700615,0.455616420204286,0.1227436271316869,-0.04527380962600603,0.10507408767473812,0.9266858827741131,0.48712359169520025,0.10878109919621397,0.131160940357507,-0.05718273548882674,0.4250479075062929,0.0916404546687249,0.21821962665035644,0.2634796725848011,-0.2256893298277821,0.22877576103827854,0.03905725211569496,0.5250725389951694,-0.019994915906759333,0.5716339887518685,0.6191763176951907,0.5513848058111376,0.13396461179156155,-0.09295885234645812,-0.01239225152379906,-0.020072219533125154,0.04680127354414169,-0.09699436799432705,-0.1432330388477042,0.11298842505472564,0.23969042114665662,0.15599092000729078,1.0,0.10526043681148436,0.4660032352809133,0.11124970251897592
Occipital_Sup_R,-0.1642893418525805,0.072883713713483,0.07996646721183004,0.13044137748274826,-0.12173357001429874,0.09516728281150717,0.07114465099584935,-0.15961406060352873,-0.023045235283876368,0.1410064118974422,0.09955111469525219,-0.25284134568135175,-0.021541525821856148,0.21617430874980942,0.10382068851129375,-0.01807917622922452,0.21895441039806623,-0.20558042352383019,0.16388126685732343,0.1640435232033086,0.08427312725350439,-0.2195509947318005,0.2394360767836799,-0.1472216473421162,0.10800135791874145,-0.16034550270633352,-0.12478389161693206,-0.1665676950243675,-0.318821959851073,-0.05217374684171901,0.013918419003761243,0.0635971870108859,-0.17288364264275238,0.1239674833070012,-0.12938437697277083,0.24530011803371313,0.02545873274006861,0.07800208455261722,0.0512009001543077,-0.0021959207310707474,-0.0683435262105696,0.06757706129593741,-0.02931754001834036,-0.07057957606559025,0.05807238441975091,0.07261636419690648,0.10526043681148436,1.0,0.010387420642353084,0.07650161893114063
Vermis_1_2,-0.19575281024752297,0.31591456748883306,0.213103671811306,0.5607645956470856,0.2526405206955582,0.5922094559742057,0.11727810024740083,-0.02727140129143573,0.40496877168267,0.44474095135803055,0.369681715735338,0.07824140579607218,-0.20642185738685395,0.3301384367494831,0.3556491008930885,0.3383108147891742,0.22559857164108013,-0.21524332705161686,0.031568489327030325,0.5243856890609314,0.30626385328275235,0.48512752324436864,0.11216770523864339,0.37259799343601696,0.291269609415139,-0.046087086934321245,0.22282523484417832,0.13912816939321837,-0.20236881860910813,0.36172941413520837,0.08606688133988234,0.17804983668816424,0.24193280633684736,0.2340443197945714,0.4691074744723568,0.3917814937464014,-0.09918681306894893,-0.20095859538523556,0.28513026498533295,0.24193979742432933,0.10870924351439806,0.3114478314773154,0.42131037643363695,0.11980562319678216,0.02148128787678825,0.3617666138423944,0.4660032352809133,0.010387420642353084,1.0,0.43998544106547804
Frontal_Inf_Tri_R,-0.09812820027372332,0.3592088451560537,0.331271208081363,0.5757372710709499,0.2074059306546586,0.6324075040574143,0.3596095734562866,0.23562785047178056,0.6731874681607746,0.2387253907587252,0.2383044753204679,0.00013878657919950233,-0.04063569275280741,0.47278867537343977,0.5388340501908592,0.2108026563503736,0.5236765887171753,-0.27543309240780683,0.35012265026890443,0.274042694912865,0.36916876037694824,0.29245447712187134,0.5046107185982615,0.1434849106916579,0.6131774892276107,-0.037733833735390424,0.40962411158730794,0.19302200901071187,-0.3108262353336992,0.5081703601296034,0.1503170734247561,0.22346195108154593,0.46817997537333206,0.27213057942895724,0.2646897643177877,0.3557837676836325,0.22485638322974852,-0.2333706714002018,0.5636611774656212,0.17878957982058144,0.2852370035316166,0.5666238634191951,0.8107378077782252,0.2531396998994027,0.3282946269291622,0.6307733542301367,0.11124970251897592,0.07650161893114063,0.43998544106547804,1.0
