,ACC_pre_L,Frontal_Mid_2_R,OFCpost_L,Vermis_6,Cingulate_Mid_L,Temporal_Mid_L,Insula_R,Vermis_7,ACC_pre_R,Thal_MDm_L,Paracentral_Lobule_R,Raphe_D,Olfactory_L,Thal_PuM_R,Occipital_Inf_R,Olfactory_R,Supp_Motor_Area_L,Temporal_Sup_R,Thal_VA_L,Cerebellum_Crus1_L,Thal_IL_R,Heschl_R,Amygdala_L,Frontal_Inf_Oper_L,Thal_PuL_L,Angular_L,Thal_IL_L,Frontal_Med_Orb_R,Red_N_L,N_Acc_L,Parietal_Sup_L,Cerebellum_3_R,Angular_R,Thal_LGN_R,Supp_Motor_Area_R,Occipital_Mid_L,Temporal_Inf_L,Thal_AV_L,Vermis_4_5,Rectus_R,OFClat_L,Rolandic_Oper_L,Cerebellum_9_R,N_Acc_R,Thal_AV_R,Frontal_Inf_Oper_R,Thal_MDl_L,Cerebellum_9_L,Thal_VL_R,Hippocampus_R,Vermis_1_2,SupraMarginal_L,Cerebellum_7b_L,Insula_L,Precuneus_L,Parietal_Inf_R,ParaHippocampal_R,Vermis_9,Thal_VA_R,Thal_PuA_R,Cerebellum_Crus1_R,OFClat_R,Thal_PuI_L,Cingulate_Post_L,Cerebellum_8_R,Cerebellum_4_5_L,Temporal_Pole_Sup_R,ACC_sup_R,Putamen_L,Heschl_L,Cuneus_L,Cingulate_Mid_R,ACC_sub_L,Cerebellum_6_R,OFCant_L,Temporal_Inf_R,Precentral_R,ParaHippocampal_L,Vermis_8,Parietal_Sup_R,Frontal_Sup_2_R,SN_pc_R,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Rolandic_Oper_R,ACC_sub_R,Calcarine_R,SupraMarginal_R,Thal_Re_L,Occipital_Sup_L
Angular_L,-0.539373823924786,0.22877269143335413,0.06818595917348337,0.32290229076953825,0.37042575591771804,0.3782979947602874,-0.20497629217563484,0.2918751755194618,-0.21946680661088805,0.6590646030951152,0.7914288352521954,-0.2779895010728191,0.16185389833591876,-0.4816152245784008,0.7416745575386846,-0.030890847310380037,0.4035958106804503,-0.01097617955817504,-0.6480410714138264,-0.014960946826422775,0.577178253588706,-0.30446227569025985,0.10948848621312733,0.17718133669752628,-0.1599987547994496,1.0,0.1745395801464921,-0.5232931549974955,0.33323452053915104,-0.23955481513543395,0.7911262313137266,0.5060995430241918,0.8272239546361282,0.4991945803494804,0.4295761515878401,0.3198879136357006,-0.11659720747410408,0.22692201741902626,-0.14169575632304968,0.03664712842651236,-0.4710657746241927,-0.3188802070601023,-0.1617922645838532,-0.49054942647826455,0.033139648861597405,-0.055241617478761024,0.495555247956754,0.02781427160714294,0.414230125667123,-0.4303492462746436,-0.34421926184994256,0.7886050821376794,0.23009142811282526,0.09473186826592177,0.8809752965619881,0.8778505649374226,-0.43218345759868326,0.24582833379781113,-0.7160809721606455,-0.3465879522689182,-0.12101595669697794,-0.41769429808191916,0.37828711253613473,0.07747588577932205,-0.22498565749275398,-0.2763053354396895,-0.5798122338697075,0.11463580359342418,-0.3194684866306574,-0.3815700832407471,0.894015307208798,-0.07019867778822265,-0.41037338972498477,-0.11146472667592967,-0.5017703559005418,-0.5483148802596174,0.5475587679456121,-0.23621251470491877,-0.6521039052447886,0.6729792089623547,0.3910343323007671,0.09773372022868163,-0.3046486249342289,0.07042206966565175,6.771104386916418e-05,-0.6303147374276187,0.4873258187729976,0.7423881602563347,0.014139509744911946,-0.21152044990433364
Thal_IL_L,0.20406057558688553,0.404834095412146,0.34263593686826743,0.10232613654719701,0.27589843177153706,0.49215226841677495,0.38059410300744495,0.22875586245001225,0.4159755141496789,0.6163760661360712,0.2672926598613251,-0.26009437649408085,0.3187105259454938,0.05928443811275807,0.22341760521828558,0.5320963875686474,0.1552176763939481,0.40895599124710036,0.12088605253125494,0.41274025574073453,0.6686342240672991,0.2827922571949718,0.4274331006497472,0.17304940378789596,0.12984992211951585,0.1745395801464921,1.0,0.017243928153147334,0.371304127331819,0.20694777204014436,0.04479074834121973,0.4342893627920941,0.21152130678346884,0.6009373396788704,0.18869019940136056,0.10432176403079757,0.3572137913885754,0.5408073345781098,0.12371478448776856,-0.014282285668912662,-0.2959799699701836,0.3359906488493262,0.5434636212277384,0.15126809273098152,0.5762852238767024,0.3654007904501044,0.672998994449622,0.5381992928584663,0.8084621874947683,0.5008523593887939,0.4687006227560167,0.2519695311510572,0.41603271151593696,0.5003378271952761,0.24720881659743782,0.22695949465955953,0.1332814180757004,0.4944759915594179,0.17012444974063537,0.22659129264818875,0.12975463580100313,-0.3192408835929859,0.3950164284270956,0.22474066587741146,0.4276886435017203,0.07657052113027898,0.1945896680556515,0.36607154148024745,0.2903717373710935,0.30248408180920067,0.30159090404312194,0.21056245882787347,0.06975963893934795,0.3070712479190858,-0.1169157086364993,0.1900260850037684,0.2870842349745254,0.45302117335727826,0.052785992989575016,0.12730903257221243,0.39504740736056543,-0.09711638370796424,0.15148644947136955,0.28759495833828846,0.303128876104766,0.0376448528099295,0.43310497250599655,0.4048965838443971,0.22270241553888948,0.23735245281259723
Frontal_Med_Orb_R,0.6711257490490924,-0.1346020764742278,-0.04852863536194893,-0.20500229966314285,-0.15329567561933796,-0.10932150461443212,0.3583841944863811,-0.23650827627629717,0.22935941666106646,-0.5144954370081842,-0.5267443258248838,0.32074410628211164,0.022298281893469815,0.4071296047111806,-0.25040421068916013,0.21498915585976996,-0.576364874824744,0.0983369646563768,0.7342664211447997,-0.15384207166882957,-0.37007628773403556,0.4188771367716515,-0.1107981939093287,-0.059237208514456734,0.1818352304076924,-0.5232931549974955,0.017243928153147334,1.0,-0.1980101102732874,0.46210390731979295,-0.39850474002076947,-0.2826067554216124,-0.3140366840979594,-0.38937603888591804,-0.5019558005315148,-0.3634010332553271,0.14674408770919972,-0.21799583292984986,0.13484019365234612,0.04455106030262768,0.6148659117511083,0.3506285784724364,-0.04422679440640549,0.5200419756462805,0.08109054288475274,-0.012766517560298686,-0.291987593875686,-0.013683853411315432,-0.11891667668520312,0.43640407521794317,0.3093861536876828,-0.43587029641140934,-0.5099375788582214,-0.10538249087144615,-0.4126230141932359,-0.5039821870592766,0.31314344186403975,-0.2215852736448412,0.7054071164980633,0.17912722149763124,-0.012187527645681748,0.244457991413146,-0.1853426706746922,-0.020266514214317893,0.07563074723114711,0.18635937889765558,0.5773291178902418,-0.3460019995621129,0.27886674524869903,0.26627315658358863,-0.5152195060752365,0.09021546840506171,0.6991313320443732,-0.13613248804057293,0.8572715080843418,0.30933366606454177,-0.5444762505550662,0.3477513023949152,0.20950575729844814,-0.3073178299240694,-0.24323867706673638,0.034017895771793545,0.07497399538027914,-0.007007828688033814,-0.07220849243484558,0.898705117684181,-0.37894622227508334,-0.46412192848363915,-0.011814453814168785,-0.10032704603068449
Red_N_L,-0.058474292217806575,0.5453271043635739,0.255531114064084,0.4130327447881433,0.5699915267979182,0.3870109356569693,0.3234608241758488,0.3686539448342786,0.13947031752785996,0.5323817005440021,0.30554634627880445,0.32176290849009176,0.46969124743897217,0.11446717420620678,0.37787396173385535,0.45729848265727185,0.5961780647102776,0.5247722132592628,-0.1323148810301024,0.3345417438104677,0.47232828896616363,0.2879331966113403,0.37111348516215137,0.2290546418619199,0.0014791278484360924,0.33323452053915104,0.371304127331819,-0.1980101102732874,1.0,0.07014929914763877,0.18261566218404607,0.6091303031386955,0.5393521276920221,0.3829810344140809,0.5406107534232336,0.021690721015692874,0.13650137878092156,0.20959303536762544,0.2224390257160339,0.11509897826503995,-0.2235576756208879,-0.029467090604791656,0.44463726819203664,0.12800303289758175,0.08022524680612432,0.41077892896321133,0.5023739699779848,0.6016627675356535,0.4961377321593767,0.30665310345477376,0.10870924351439806,0.39884134774405383,0.5031770723910123,0.5436739520157194,0.45337493216565117,0.3068048712889529,0.14398603189826348,0.6323817390257778,-0.09415554526986115,0.09939903660235166,0.5119265659375223,-0.2528650501957303,0.41843487262194046,0.3414823463621737,0.5530262165860451,0.10198999176017334,0.037402025597242386,0.3208208258128531,0.2421309935580492,-0.17328419593517586,0.4222225729096092,0.4398948930122595,-0.13884876093044715,0.42041726294344095,-0.11914508487772184,0.14496869571970944,0.47876496542580926,0.2031240610372593,-0.04695808324588428,0.16129525787993623,0.5823163613016915,0.5006730326102227,0.2979303328871497,0.3543107924482501,0.42952886772278576,-0.14462340591717165,0.39938626034003993,0.4637168591460021,0.06120390172682699,0.05254271023517142
N_Acc_L,0.5383074914327258,0.42503731159347974,0.49952133633167517,-0.2675986762745863,0.12004910406252185,0.3462788019942418,0.6670405471449922,-0.28741452946866947,0.46388285801305146,-0.20047757859114063,-0.13546652463833234,0.374639006143227,0.5680997983536535,0.6515996112762794,-0.2265147289019641,0.38476697027183715,-0.1806011445623988,0.3821821369413745,0.7170592880754687,0.02512479542380074,-0.25296592062046785,0.2742104046527993,0.3208392248255729,0.20039775467170443,-0.0021171251566935267,-0.23955481513543395,0.20694777204014436,0.46210390731979295,0.07014929914763877,1.0,-0.17886794120393384,-0.12163493045697787,0.0038366784772809123,-0.23937790180167096,-0.1637584338664598,-0.35664878632772345,0.49968376595790026,0.23245028029433082,0.12399983349380168,0.5810608218155832,0.5618955781314775,0.5392136424789357,0.14767815691613953,0.53254286074155,0.23364009578833306,0.28270665710198206,0.0590576964303802,0.4399413023847345,0.3005102676646514,0.6094081828862612,0.43380222720426975,-0.18399018826213723,-0.2588356648936655,0.38334914783628954,-0.0320097364854833,-0.09376188814697639,0.593116553792583,-0.07318146399641758,0.6682750829195909,0.37322185458423335,-0.14522372650379767,0.10549841109795105,-0.005500052657868057,0.11332520849826774,0.08264914909079991,0.15284379853359226,0.34779222582496744,0.12329290450458448,0.6706615745962464,0.2610616641006153,-0.08644232660848508,0.15183118853814867,0.7129249732684164,-0.06367702317049272,0.5013390712858502,0.08883378901465461,-0.0143687930392161,0.7981828989928331,0.09709661957309683,-0.09927121255150127,0.2079143766414667,0.2921957999085521,-0.18867559501973044,0.5154857269045552,0.316771448424756,0.5399941622676177,-0.10006750289721086,0.01509361087232621,0.46805764603180333,-0.08707207400803561
Parietal_Sup_L,-0.42214737081789994,0.14156249014851904,0.07815112845443263,0.15247995309175025,0.21249603441320725,0.1960572660477082,-0.31710529491343875,0.09913398546257761,-0.20666198609449457,0.4556405735179386,0.6969475112779908,-0.30488708790784147,0.042877888717874776,-0.4164422119523477,0.5920021566105517,-0.09150742620818927,0.24006385758128174,-0.1621990311737577,-0.5464564118768134,-0.18701756422052204,0.34748430521307583,-0.4311491488131004,0.04652441980875496,0.07094083529137758,-0.1442696551145727,0.7911262313137266,0.04479074834121973,-0.39850474002076947,0.18261566218404607,-0.17886794120393384,1.0,0.3532619154320931,0.65382522570448,0.30005314262366706,0.288261886544157,0.16225509856937248,-0.1793768637593553,0.2197221834274022,-0.2567514041489656,0.11473016969804219,-0.3524246944829428,-0.3171367685723302,-0.33997383668532966,-0.43799885487345513,0.0220114463497772,-0.15792798108699488,0.31259830393956456,-0.10952898049374571,0.26059705049480325,-0.46678316648594925,-0.26561477462789895,0.5560278734112918,0.027148125920572665,-0.023390496401324793,0.7416557817488831,0.7953460848023075,-0.3914603302326359,0.0042911372204832675,-0.5841417518375802,-0.3091430632788432,-0.2856785396820959,-0.2854496847245265,0.1563540559826332,-0.08208032088305901,-0.39147083778273967,-0.32525711706956495,-0.5966617282849812,0.07046867520740566,-0.3287868320768433,-0.3451750999126487,0.6724692915596818,-0.1999685074859643,-0.3316093783764302,-0.2597527767088108,-0.320370031226054,-0.6122117993997851,0.4667247567093433,-0.19497873477112354,-0.677077872623244,0.6878368847911949,0.29869515084128323,0.10389712792318995,-0.475331665228332,0.003446459295484628,-0.11422126308669518,-0.5160735624406788,0.23501519829886255,0.6191506210434565,0.12796848201419964,-0.2424091843728342
Cerebellum_3_R,-0.03828626816556683,0.4536809123719809,0.2870055918234174,0.6381086401795563,0.5631823877413551,0.47090248644681443,0.23067438773876248,0.7069838744419565,0.15082933092047365,0.5939647474929655,0.40136715513485044,0.0024007131059826307,0.31959299071443104,-0.12582014352725807,0.6868624827212865,0.3260092294386001,0.4821073142289071,0.3572998070115615,-0.2656040169676534,0.324488836511583,0.5213304244211353,0.17729824820134252,0.2643019317174541,0.4081000381987169,0.1197184079976134,0.5060995430241918,0.4342893627920941,-0.2826067554216124,0.6091303031386955,-0.12163493045697787,0.3532619154320931,1.0,0.5092746373223556,0.6115739482815589,0.5298178794780314,0.19431923620863262,0.13199124875001686,0.3014970108715006,0.41261462614543354,-0.08823105068317906,-0.3409230943701305,0.10565349594334161,0.4437753608734305,-0.2059546260055537,0.18415973981253342,0.3149303846599454,0.5696080352183436,0.47243392508026555,0.6172836971784637,0.14212784923444857,0.24561490542286052,0.631199014827374,0.43615525185730136,0.517515957701385,0.557162655844755,0.4323968399902891,0.05545617050728125,0.5612447050152062,-0.3119285730295844,-0.11731476760958898,0.25401817034638086,-0.2786732159296107,0.4340303990342669,0.42023559895442353,0.35959481344753763,0.2925493609687332,-0.09869163283090407,0.3563704077632818,-0.0026424439098664976,-0.09984085538396266,0.52726825058956,0.3656458913875266,-0.16509030858359763,0.3521457311367554,-0.25122513675623587,-0.1399407628099274,0.6254303476821322,0.12113504987792605,-0.21599464805918284,0.383734185386434,0.5718859102302347,0.3458571550455287,0.22913434943970185,0.41232194614190476,0.41548358642886574,-0.3177655731364389,0.5204239595814045,0.5159223525286082,-0.05179019602179389,0.1766354001560647
Angular_R,-0.3787395129503027,0.48020250694190797,0.1660876817631416,0.3598211516972455,0.5247810006824336,0.4800038378428253,0.1326934178511887,0.31349951622832484,-0.11379628716401788,0.6144992467154073,0.6224958046184698,0.07154548540537195,0.4175794310257056,-0.21529628967847184,0.734409724286648,0.18750957994037717,0.3645451421050667,0.30642266463284423,-0.35214876159259234,0.1352250032885259,0.5351071257760694,0.05355680304182884,0.1754139990570832,0.2249145046446779,-0.07867374512999603,0.8272239546361282,0.21152130678346884,-0.3140366840979594,0.5393521276920221,0.0038366784772809123,0.65382522570448,0.5092746373223556,1.0,0.4076937031450712,0.3864226950245421,0.209895271963098,0.0606204618320061,0.12565757304136413,0.014822099862426889,0.1421841948522641,-0.2393744907165862,-0.1468694959356798,0.045891632878082095,-0.2154903863632573,0.009397537943404748,0.24151735704434515,0.5697349719461837,0.3143499576894396,0.47592191479207374,-0.15232374747687027,-0.19575281024752297,0.7016570835035173,0.2340107988457876,0.2842662232445275,0.8617206831746571,0.760181684307174,-0.23682785613395663,0.43427319853947427,-0.4745862551686578,-0.2852935296938785,0.07921597984982182,-0.4330741306179987,0.5497048072621575,0.21805389984546894,0.05035352075528609,-0.14785626450452308,-0.3889739847349599,0.09033444785715596,-0.03835408862881218,-0.3633225860662464,0.8704683290838414,0.17758651449315727,-0.14392366244684376,0.02535525780684282,-0.25550815818673583,-0.37258575175680936,0.5658021638431,0.0013247441792345268,-0.5324722963828908,0.5596824685865796,0.5128925134551411,0.30057762827849493,-0.11475743899753169,0.19235708228222262,0.23478534991932595,-0.3336004132343195,0.5058501181713305,0.7791988143448435,-0.0034806718277975864,-0.20593271376609187
Thal_LGN_R,-0.07635639888901134,0.3496914664335616,0.18717658499871923,0.30570224093178716,0.3156186457233191,0.31289868965573103,-0.010208627941318844,0.35048953595693183,0.21431326217418598,0.7960593661678885,0.5714326811336219,-0.3843520707579439,0.16051644323885744,-0.2631648835910369,0.46479471491742347,0.2612116098455497,0.44568859517073156,0.2852294912659799,-0.42637231077128196,0.3494406573411607,0.7717969534223432,-0.03820709082320496,0.4872306772185025,0.06901644291742923,0.25510997316540324,0.4991945803494804,0.6009373396788704,-0.38937603888591804,0.3829810344140809,-0.23937790180167096,0.30005314262366706,0.6115739482815589,0.4076937031450712,1.0,0.46515886779340837,0.34191101015137765,0.032882033072208924,0.5234913765090571,-0.018697328667709675,-0.0482048450433364,-0.6258533167115456,-0.04294527993842122,0.3895441268941915,-0.1248216121362724,0.3771596287143722,0.22899815439302376,0.5613862978217486,0.4236715139044125,0.6253035603444358,0.06801764689279591,0.07824140579607218,0.45304145238918314,0.6293098664152201,0.35499096711416445,0.49435392554081375,0.5223807965612739,-0.2865941189022149,0.5717479415006934,-0.36939235021865285,0.05733024173512524,0.23769947860457116,-0.28964512606575626,0.4462558038334498,0.21228377178288838,0.29238648988380117,-0.146638835107361,-0.08818284781427618,0.4224576177367291,-0.049609000512464134,0.06827970525327424,0.5009890523797681,0.16491313804657284,-0.4088445051870754,0.3503671140159637,-0.4710872152957802,0.008930276430353554,0.5057319612037685,0.006616565061762794,-0.20040996290391824,0.3568922941046031,0.4709524652856815,0.05401586902502048,0.12855065802640012,0.08354498634504784,0.2398603783733922,-0.429624835897637,0.48605012446454976,0.6211326502712862,0.1496333298516939,0.2944258350980651
Supp_Motor_Area_R,-0.09201300646369726,0.5898207663873689,0.0427482116776258,0.5755992588715448,0.7829877335266778,0.43902226559371993,0.09207802878285731,0.38885575167050884,0.3414096174593147,0.426742134750632,0.6514956078485342,-0.05584461915066359,0.3317239796185695,-0.2165714225493874,0.18061516361836769,0.06564236654423608,0.9314719170030407,0.4119104371328543,-0.40187639105713213,0.2837811446292216,0.4240820613704753,0.08388364378288206,0.515232788500456,0.6215607934101638,-0.0010471903467744197,0.4295761515878401,0.18869019940136056,-0.5019558005315148,0.5406107534232336,-0.1637584338664598,0.288261886544157,0.5298178794780314,0.3864226950245421,0.46515886779340837,1.0,0.20595445259971895,0.16703828357135586,0.3712609817339066,0.38971290169675815,0.19203402857884821,-0.23634605959198868,0.2061497067311122,0.3094700658458937,-0.2102849314798046,0.2450246122442986,0.4093752972793239,0.23400669253815343,0.3764739588681786,0.3840051985400184,0.054844640502611695,0.0015812862989975274,0.707388814028176,0.5542726567649033,0.3851979193538124,0.5994627964335191,0.4225098618083528,0.050236026081085385,0.35466640451929093,-0.37689480277023996,0.09845964541427611,0.5154981847050901,0.033825736413967473,-0.027553929134560194,0.6421841940377041,0.22384862953862802,0.23392677735151185,-0.1455724314629009,0.6922830324258844,-0.06443900231698964,0.19053436243680308,0.41904095163017585,0.6155153878588876,-0.2872952427601328,0.5715797589480736,-0.3005976558623612,0.0744193538954025,0.778013749529139,-0.03994091259280555,0.14568930458788099,0.22976048376280142,0.8395338692765987,0.3385055787744319,0.1417775931253173,0.5519205932965087,0.5728200410014948,-0.5111491435597081,0.5774098391889884,0.6014320040598388,0.14345936107793117,-0.007923437158505416
Occipital_Mid_L,-0.35718869134871034,0.021737123819099122,-0.2062742725588203,0.2550428624446753,0.10901917590956581,0.1354748454356615,-0.17575314869948766,0.27681190030276925,-0.18288398242879397,0.3131228548604379,0.20641038356826713,-0.23816102531836286,-0.03841000606903438,-0.4067869268509553,0.3153766752181135,-0.1345958877574094,0.22404003918081297,-0.04801880225946248,-0.4181188154198623,0.23741864979997038,0.3794393745776101,-0.0504879067101479,0.037551649124996984,0.032745891974769355,0.011196847728797909,0.3198879136357006,0.10432176403079757,-0.3634010332553271,0.021690721015692874,-0.35664878632772345,0.16225509856937248,0.19431923620863262,0.209895271963098,0.34191101015137765,0.20595445259971895,1.0,-0.0734423538413555,-0.07478938462757738,-0.007016666780401252,-0.24799941455495736,-0.3907200514744266,-0.1558890509923511,0.10278303276546057,-0.3798065302164012,0.009718619424694541,0.002560317876184345,0.16221481210468877,-0.04313717211932051,0.021568622685666682,-0.2751976849414019,-0.20095859538523556,0.3155530274226665,0.3314198173128122,-0.08895660248623795,0.17108395884473593,0.18817059308400183,-0.34670379883910396,0.26883026303030916,-0.46969037473616027,-0.2606012803950164,0.11903995600071604,-0.24776161301342903,0.22262147653797756,0.022002761683213145,0.08667746148678832,-0.08353436997718235,-0.2406595692899926,0.011286419825558402,-0.33833561083175473,-0.027481187967416217,0.3298350223304793,0.016447373312739405,-0.329574669720392,0.13333341021382802,-0.43743339781475465,-0.09858895525402098,0.2053478395890416,-0.3124057874899889,-0.10329518800019835,0.11864013509524836,0.11733076556624297,-0.113478623721761,0.17180623656953123,-0.10729735933446835,0.010659302483778384,-0.3943706872317023,0.2422170956183373,0.20762211551301996,-0.22283724062228455,0.3208577522264085
Temporal_Inf_L,0.27295246961146596,0.47208353628306826,0.2251016186208787,0.20462317803420996,0.33493367305964195,0.7836524185852586,0.5009113906330325,0.25178014641959073,0.3164138053989172,-0.06524607947051934,0.00874192198347418,-0.041379227460226056,0.31855992871964856,0.09275994034234997,-0.10738611194272879,0.1289552093788251,0.07175195600328121,0.2972111554045775,0.4107085279036061,0.6661163391579787,0.12425522619164643,0.34463612205242283,0.32853450217917674,0.4587203841840484,-0.004939824064114556,-0.11659720747410408,0.3572137913885754,0.14674408770919972,0.13650137878092156,0.49968376595790026,-0.1793768637593553,0.13199124875001686,0.0606204618320061,0.032882033072208924,0.16703828357135586,-0.0734423538413555,1.0,0.10678270709002372,0.5042611128930236,0.13959865187184292,0.41637085228708387,0.7612131266342901,0.5338239043714855,0.0022741847590354186,0.4016008933607791,0.4083376830013549,0.06142412013684474,0.5325335508559271,0.4234782478250887,0.45187208471598334,0.5672745370621721,0.18885739464919055,0.20827102734384897,0.24733941043377797,0.05087875904114758,0.0018123952408091372,0.5370494029952757,0.26447921412066644,0.2571236481572864,-0.04025617286778039,0.1533629344959174,-0.0952218875424741,-0.1494070884078841,0.4328426994876991,0.3376565870224085,0.5963127822210006,0.11758796871059826,0.21551473131506765,0.22317060592197285,0.6409682634530456,0.1302271240763845,0.34293884235416183,0.44593878679227456,0.46401632098559287,0.2263239093584633,0.08874109013616198,0.3058585830080052,0.6095045567569534,0.45682692656397494,-0.21841500478742207,0.359520674891026,0.1543321864599814,0.09099854862213681,0.5654638362842657,0.437589334761486,0.13553611386950193,0.4018124724607357,0.20347933141722999,0.11392618510879078,0.2687279977615303
Thal_AV_L,0.319084368944856,0.4739760286779898,0.50524648838372,-0.11091286860191726,0.22512958210543793,0.17635046625395745,0.15159549602060157,-0.12451620022166157,0.6348531704519061,0.5140838868632123,0.5566876106709208,-0.24972650005602748,0.2974220365254431,0.19347558049384975,-0.002669794643195864,0.3695645165615962,0.3923736807632997,0.3308604795148961,-0.02889244937629744,-0.020864471820405153,0.2663542129071182,-0.17874126059937553,0.6737775692802919,0.06350910421026652,0.11465224905687456,0.22692201741902626,0.5408073345781098,-0.21799583292984986,0.20959303536762544,0.23245028029433082,0.2197221834274022,0.3014970108715006,0.12565757304136413,0.5234913765090571,0.3712609817339066,-0.07478938462757738,0.10678270709002372,1.0,-0.13963231412489505,0.5293239527489014,-0.27118375542804585,0.14574987325361652,0.18042455922060133,0.28431388799145435,0.5114513308960889,0.2850934490125064,0.4863052730983814,0.4315787231412027,0.6623627737250802,0.3602440859643028,0.33833422399953716,0.1585146486952506,0.2600162542085167,0.5541032850205962,0.3677096453820401,0.45420886888146045,0.1667390588841499,0.08331807183801641,0.1572243494006468,0.5620724037078861,-0.1148333030575046,0.14291935207688222,0.062199405746317334,0.1500076814052334,0.004618999325553819,-0.18515609739945155,0.1198725239505355,0.7487131067834453,0.44072197337180674,0.1315591549820682,0.19092119889418774,0.13046380892649015,-0.11089413926538823,0.1268233008495616,-0.10548288727751567,-0.0015023285291628859,0.4770383759130487,0.4694120755085034,-0.14372573616982398,0.368853145647533,0.48921136671679294,0.05503437381892238,-0.2949599444133256,0.36348366230523776,0.33312116884895193,-0.14722287592654365,0.22912186858380598,0.5587482187673924,0.7159963714258291,0.07299755980965841
Vermis_4_5,0.22456361624943233,0.34871185029331997,-0.07368169258755239,0.7268408083042909,0.6001247926867388,0.510968234747388,0.46347966994128315,0.6432399043775309,0.2357781698094429,-0.15331418223362012,-0.12991413606264618,0.36360588186130494,0.3006624419657264,0.10949200171501212,0.028481731252179766,0.0017625781419256864,0.27771153718361885,0.4484909879062802,0.29652349681482393,0.4723920293475241,-0.0003619547577717009,0.5803568216044038,0.10245883230467694,0.6727012168986455,-0.006778855003469887,-0.14169575632304968,0.12371478448776856,0.13484019365234612,0.2224390257160339,0.12399983349380168,-0.2567514041489656,0.41261462614543354,0.014822099862426889,-0.018697328667709675,0.38971290169675815,-0.007016666780401252,0.5042611128930236,-0.13963231412489505,1.0,-0.11560390755377105,0.3936659261548473,0.6525936058125337,0.5256499533127793,-0.02699325442026638,0.12342411595822203,0.4600053577578579,0.010727211716998959,0.3764277881399606,0.19496789467393963,0.3853897121110738,0.42290012994243414,0.3550311603456991,0.16004139565481973,0.2385207492892745,0.07791978327137461,-0.24147516201702593,0.5702535022291059,0.30042412609699376,0.1438613645925279,-0.10699511854090009,0.505506023133028,0.09943267353834963,-0.06067108274745173,0.8012806717747716,0.4361387140786311,0.9276755410981955,0.2734984047279546,0.1733108914212347,0.09711074339789949,0.39461210836860344,0.024246831792378732,0.6895780337624929,0.3880756654016178,0.6341017606755417,0.23048755068194252,0.3032677602304779,0.31467243611102563,0.2634052057101987,0.5722419368074452,-0.22643594780458692,0.3930953007641853,0.2886419545006947,0.4660156182108541,0.5681151613491058,0.541237563326491,0.15868272599106578,0.49204458043353666,-0.012274517317404256,-0.24236719093030545,0.08121485321986757
Rectus_R,0.36254288085498565,0.47108549662614346,0.5250098198939642,-0.21726819321615753,0.22530179110561147,0.08883523979787065,0.31406098689382206,-0.3952600480616673,0.5060398738047848,-0.01912387187646629,0.2816176854761695,0.21168578238956845,0.4664407226682961,0.45234917927298324,-0.23076113605651968,0.21008333921993935,0.24428466657857056,0.3830319970619298,0.1993556985230467,-0.21340284908387955,-0.21604573584459447,-0.07967453173676198,0.6037587173160549,0.11723009199061409,-0.06694885010882445,0.03664712842651236,-0.014282285668912662,0.04455106030262768,0.11509897826503995,0.5810608218155832,0.11473016969804219,-0.08823105068317906,0.1421841948522641,-0.0482048450433364,0.19203402857884821,-0.24799941455495736,0.13959865187184292,0.5293239527489014,-0.11560390755377105,1.0,0.2800472419689787,0.1857880679573797,-0.055925336309792247,0.45731028026435055,0.12688193948062804,0.2708761193159262,-0.018203397710845677,0.34701956927702754,0.18625802189500748,0.35814141928045823,0.1097484847786312,-0.03622975836192028,-0.08704254379664685,0.4153050576011231,0.25182408050733956,0.23290157804749181,0.3888655029551769,-0.13960975624692706,0.31189367589524486,0.5555443793031009,-0.07096385033739035,0.3954993673690345,-0.15440073733987586,0.1310398552738791,-0.13860955777671896,-0.14989505854317467,0.22889661014880996,0.4295547190962751,0.5826902914062113,0.024889973836270247,0.04010445493155363,0.18283733374465974,0.26989574041598274,-0.03608242279477835,0.28156964520832645,0.027703707809340727,0.2568237692335973,0.5386960288819131,-0.06799170226624299,0.14267516922243653,0.3754321397703188,0.38098607214650754,-0.3889063220593742,0.43926477219815124,0.3687704371491577,0.13831901266992194,-0.012444267412816666,0.31238796736161945,0.6495640389438981,-0.24074562481001618
