,Thal_Re_L,Frontal_Inf_Orb_2_L,Temporal_Mid_L,OFCmed_L,Frontal_Mid_2_R,Frontal_Sup_2_R,ACC_pre_R,Vermis_1_2,Caudate_L,Thal_VPL_L,Olfactory_R,Temporal_Sup_L,Postcentral_R,ACC_sup_R,Cerebellum_4_5_R,Raphe_D,Hippocampus_R,Red_N_R,Cerebellum_4_5_L,Thal_LP_L,SN_pr_L,Thal_VPL_R,Thal_PuA_R,Rolandic_Oper_R,Vermis_8,Frontal_Med_Orb_R,Postcentral_L,Frontal_Sup_Medial_R,Thal_VA_R,Cerebellum_Crus1_R,Pallidum_R,Cingulate_Mid_L,ParaHippocampal_R,Thal_PuL_R,ACC_sub_L,Thal_AV_R,Precentral_L,Thal_IL_R,Frontal_Med_Orb_L,Heschl_R,Cerebellum_3_R,VTA_R,Raphe_M,Parietal_Sup_L,Cerebellum_Crus1_L,SN_pc_L,Insula_R,SN_pr_R,Cingulate_Post_L,OFCpost_R,Rectus_L,Frontal_Inf_Tri_L,Supp_Motor_Area_R,Vermis_6,Caudate_R,Cerebellum_Crus2_R,Cuneus_L,Cerebellum_7b_R,N_Acc_L,Olfactory_L,ACC_pre_L,Occipital_Sup_L,Red_N_L,Thal_IL_L,Cerebellum_3_L,Frontal_Inf_Tri_R,Parietal_Inf_R,Frontal_Sup_2_L,OFCant_L,Cuneus_R
Pallidum_R,0.6523572850114036,0.5942677190224166,-0.03606774471410688,0.45644605292099416,0.5007112083557086,0.2494480833012136,0.5883555926493822,0.2986771931022968,0.5734939954623463,0.06325941240294126,0.4850227807851993,-0.009676440062310023,0.1656778137391756,0.40159886186762916,-0.15337688750314013,0.49331354225452445,0.647438832334378,-0.06503372397118178,-0.0654827826483361,0.351676860790538,0.4964545802104169,-0.2952564743159353,0.6966128352073203,0.4535609521067748,0.05832820127695009,0.2089263855817331,-0.1254153223007922,0.6886810786494953,0.6507457575485233,-0.028587245156038193,1.0,0.13167804337795055,0.5404059001710384,0.5776007253974667,0.37926262929094845,0.10447344612001092,-0.1281120533012972,-0.2884858008873167,0.06549319919484169,0.20869752354269752,-0.07678642116837359,0.5545216734175571,0.3806465858861776,-0.23032388052872566,-0.14232152709765508,0.25437035901156385,0.587237744409671,0.48946040356795545,0.10625057119163904,0.5809759290228736,0.5380566741840009,0.44252545260284937,-0.01883059401020417,-0.3261533743883412,0.7544342072169079,-0.09267610538358971,-0.1689550567758044,-0.2822026243727664,0.6873634781725548,0.5098726670466958,0.5604486657989807,-0.12040391789797861,0.1756592033933323,0.14765309977148472,-0.16835708550107567,0.7588104760770364,-0.07705602559816697,0.4303090422384157,0.34460581925011463,-0.11097453947348872
Cingulate_Mid_L,0.0882965269391553,0.30911319573488527,0.590279309864683,-0.09013308589557394,0.7401279238551828,0.8525857840493593,0.37579766838403916,0.16077436238691425,0.49026759444645307,0.35085039163523396,0.21700632667169226,0.8189457232663592,0.6310388322442654,0.519121894283528,0.48532537904134165,0.19451081003732087,0.3039466447953884,0.3815048163541643,0.439784744806243,-0.18553800794793185,0.263794067018876,0.3574668575970507,0.07835726492895005,0.7402105640831437,0.1825209770858145,-0.15329567561933796,0.6442680704871974,0.3498302601113542,-0.13036470359969604,0.5550505972690903,0.13167804337795055,1.0,0.26655323294737726,-0.19029622028794163,0.09641453133476868,0.2804610895779253,0.6882342959560123,0.37381363019710506,-0.06286600904899094,0.45215624744079697,0.5631823877413551,0.02593690622985346,0.12964544329993197,0.21249603441320725,0.3641730216116792,0.2985667988447322,0.47971854033730943,0.32668627994218064,0.8258549618672936,0.1825859600511904,-0.010723771266071542,0.6978399468702735,0.7829877335266778,0.6941046131465604,0.11360909222378797,0.23873561700576507,0.4752895297625369,0.3919608751656146,0.12004910406252185,0.5293126498254347,0.05289275885138492,-0.067012379401745,0.5699915267979182,0.27589843177153706,0.38575149533657027,0.34618619410297163,0.2852609186967486,0.7225292689599004,0.012325712924447414,0.4050252849162573
ParaHippocampal_R,0.3029695717700104,0.7011183808639622,0.2996759677974596,0.4961894607135488,0.3736628277497522,0.19682038643345606,0.4598939636832462,0.6172818040786459,0.46044975848009617,-0.16347308233842872,0.21744903501719312,0.34257144330580197,-0.03951845584636117,0.2674626241181515,0.5668159672949269,0.436329655890766,0.71617956574296,-0.13467802893425668,0.6476099776785402,0.49849592430003314,0.6172886839889679,-0.36264706880879344,0.3695100914041053,0.456617698693134,0.5313416599332766,0.31314344186403975,-0.23720402942688282,0.26904518784051534,0.6648530677964601,0.15455679222572713,0.5404059001710384,0.26655323294737726,1.0,0.5161516067117949,0.5450054822290265,0.1881462287658907,-0.16028894862405382,-0.34502069168744787,0.20810660124212485,0.383268839963621,0.05545617050728125,0.6352292419384512,0.5126538575775819,-0.3914603302326359,0.23383683899785593,0.6263140001995198,0.6010325655208595,0.42213194170346385,0.3938655543750353,0.5574428781708313,0.29105321480120955,0.5893908629962735,0.050236026081085385,0.12854292163330935,0.41961756586485316,0.11974513737923285,-0.23819816631548651,-0.24043070281287504,0.593116553792583,0.3380368241431844,0.5359680564278473,0.053756906392906006,0.14398603189826348,0.1332814180757004,0.5872354945752264,0.5947792190624903,-0.3395857975846919,0.4592002480441477,0.5055312867361714,-0.23714917576899466
Thal_PuL_R,0.3157565884374948,0.4164503132171654,-0.25310715247916277,0.5862056902880376,-0.010777105514012127,-0.20409573523670502,0.4036968540524505,0.3556491008930885,0.22436057459936434,-0.44924804159725523,0.14552366577730577,-0.12110666586998628,-0.46983373924877564,0.02620427543758351,0.08056756932141065,0.3482621353165766,0.5792390328868782,-0.515748001481104,0.1392607892524638,0.6913605363517,0.3173304568404073,-0.6421004802081564,0.6158626082480271,0.13542568101928404,0.4954827454338701,0.5746671639812635,-0.6227355432148665,0.22696162085873414,0.8247208765081195,0.08968531566129556,0.5776007253974667,-0.19029622028794163,0.5161516067117949,1.0,0.5177920422869757,0.0981697751297453,-0.5443665362053506,-0.5171479064453465,0.4272563746699504,0.3005604743974548,-0.4400822858673062,0.5829949464586655,0.4875429068421053,-0.6147367661704345,-0.06068447089130452,0.3132438144630898,0.3602095040852902,0.18670743751383062,0.035113255337126364,0.21714106566797564,0.4694685556736172,0.11464141942925339,-0.35665852455008074,-0.3519072350724677,0.6040592715203559,0.12893373058999275,-0.7126302059625481,-0.5250029590934209,0.5214743855499392,0.06430509907953473,0.6601884222740124,0.04600458408351721,-0.21506430390946535,-0.0344993742320334,0.03506694471700615,0.5388340501908592,-0.6483679912156598,0.19099294825401847,0.581686050418828,-0.5751756134543956
ACC_sub_L,0.07273140473189138,0.6598473672600826,0.25494875513315896,0.5385490541548354,0.2064818371618755,0.036403061356297256,0.3720394498079364,0.4570893173187235,0.5116616943374726,-0.022350713621411836,0.17296100867943578,0.19315792949099794,-0.19372142991839736,-0.10969363467702817,0.27022463440935396,0.46676695452626615,0.49516612932981363,-0.11509739069573834,0.42337939979847916,0.6841313811586496,0.38322537756806874,-0.2220701695365796,0.10525829457309024,0.20538423923476945,0.2775535235912796,0.6991313320443732,-0.3568318181697307,0.24793614208144651,0.6977620511797618,-0.06447001105555042,0.37926262929094845,0.09641453133476868,0.5450054822290265,0.5177920422869757,1.0,0.17048922798752408,-0.3900174902779937,-0.3895661279969373,0.7428777350588345,0.4779237410980409,-0.16509030858359763,0.7592496703311925,0.476795090050221,-0.3316093783764302,0.021975390709050684,0.5389037779669613,0.6203225663247856,0.032067817118089675,0.18245015937368134,0.2336773365834394,0.21703123291627205,0.4049199297386309,-0.2872952427601328,-0.10506223666327169,0.5536564690330124,0.025104593947473792,-0.27550786017088613,-0.29479243977110603,0.7129249732684164,0.45645878887053254,0.5983731843930893,-0.1064995424301915,-0.13884876093044715,0.06975963893934795,0.31195849266576176,0.40786174615784787,-0.39011809243678264,0.43797340938880225,0.686463911581825,-0.4338278619457194
Thal_AV_R,0.38527541395621007,0.2629024503091305,0.4207551591149682,-0.05771767883383208,0.3545174642048043,0.4096314887162429,0.5023280277033043,0.5516707518498908,0.5558159581363376,0.029135132876302414,0.14468765145824822,0.2192284406476809,0.3370746521929056,0.4419271408348785,0.19606231795458356,-0.31057565446197616,0.3033425052305169,-0.14959114593080833,0.15464526772487297,-0.07779430553491892,0.1241785940879034,0.18356049107631003,0.24103544346026148,0.24003359208550387,0.1169740551315473,0.08109054288475274,0.16334284171029334,0.20209474947360254,0.2324315307707453,-0.047970371054034774,0.10447344612001092,0.2804610895779253,0.1881462287658907,0.0981697751297453,0.17048922798752408,1.0,0.09289632138084201,0.2958798851492264,0.07290291387368397,0.05003886452781665,0.18415973981253342,0.13755766278442075,0.29125631535300456,0.0220114463497772,0.2494071606155133,0.29290325280065127,0.19518838066047697,0.3209143640502251,0.20289356006670914,0.08193480279630902,0.34627383389208377,0.36050828316067685,0.2450246122442986,0.04086478569792107,0.2030610878160131,-0.14112137938603045,0.11176918365586737,0.06776721865735663,0.23364009578833306,0.20745854904152253,0.2905832272244449,0.2078484005634346,0.08022524680612432,0.5762852238767024,0.17375500180324915,0.16010171108815774,0.1449928432797285,0.410759933625532,0.020599733704016118,0.18226927852540267
Precentral_L,0.021040340503172987,-0.1367655861262303,0.23246618013520504,-0.38690903378186525,0.4164272961188604,0.669091950467581,0.1366312327156706,-0.20642185738685395,0.06482675155354595,0.3739012781451488,0.019016030669707834,0.5192626644728634,0.6146510417995068,0.5090721210190612,0.17307326759148245,-0.046438046956454176,-0.19875553443095006,0.4319943951682847,0.07931451140861684,-0.6266303593964123,-0.1509458102039473,0.3771716770865322,-0.06494058514694455,0.39895174904788583,-0.1943585767324348,-0.546107994564302,0.9367179750333493,0.04720247934684067,-0.550958994642233,0.2875238142354272,-0.1281120533012972,0.6882342959560123,-0.16028894862405382,-0.5443665362053506,-0.3900174902779937,0.09289632138084201,1.0,0.39425752813125586,-0.4626525996162964,-0.05132044129321177,0.610056795016468,-0.37615897087655764,-0.2801453702749125,0.48767605838588224,0.02686111884279113,-0.17100129863214156,-0.04549414051235343,0.1994097564623442,0.4561776428589797,-0.03386721435686349,-0.1941825439876568,0.4093219780858539,0.8325752315284856,0.5569956793615618,-0.327155259541192,0.06714209478657761,0.5164131409574749,0.5072694540574998,-0.3505742698952721,0.22782181962272446,-0.25984100305620067,-0.12226927344503657,0.42421680528270356,0.07129298067816355,0.14475013592269784,-0.04063569275280741,0.4865278066565736,0.3474089691758589,-0.3856045883603125,0.4980721807271064
Thal_IL_R,-0.09569366530683791,-0.2846250597484798,0.4744860313902092,-0.5345121029040325,0.274908418298658,0.41399314802436776,-0.00993228638128716,-0.029631676067425547,0.21342817427813535,0.4728973498466583,0.24826860888229066,0.2729396250447999,0.5144304902967661,0.22630990237821408,-0.0107683372142812,-0.4136573038116457,-0.009497059171988842,0.36728279355180343,-0.11615575974872917,-0.5691765460461006,-0.06855177867947752,0.8053943607921401,-0.10385446245379736,0.1656527603767338,-0.15202567862554445,-0.37007628773403556,0.5056945918936864,0.1534355046698359,-0.47628112807354694,0.3312099128176453,-0.2884858008873167,0.37381363019710506,-0.34502069168744787,-0.5171479064453465,-0.3895661279969373,0.2958798851492264,0.39425752813125586,1.0,-0.2722967324359971,0.11502809205410117,0.5213304244211353,-0.4574141509409068,0.02551429950479538,0.34748430521307583,0.4895899332551855,-0.011121994519493505,0.01985403913097365,-0.017177349864513657,0.23483908217378371,-0.11629222051459544,-0.13855561994576607,0.01894162798379608,0.4240820613704753,0.37035617786589964,-0.09214480270519333,0.22219763109403176,0.6447264670486822,0.648327500492768,-0.25296592062046785,0.18389519671931692,-0.3313535223279984,0.19239488946938021,0.47232828896616363,0.6686342240672991,-0.08168684619071909,-0.14433944182659184,0.5116527337653778,0.1515649577787943,-0.5092507173434963,0.7136057490843913
Frontal_Med_Orb_L,-0.15851132401310356,0.3660827175732399,0.01088524932031326,0.5560875388215286,-0.11548653384326969,-0.18315044823061344,0.13517406367931104,0.24748833162451647,0.26614007257967404,-0.13376728109430502,0.18935514137935278,0.029688070660894603,-0.38933472480461967,-0.4222600748305451,0.09558686917902744,0.2978670423997649,0.3324363316282555,-0.1917711723096802,0.2305426365728798,0.63174260747793,0.2583634692365843,-0.1874774633096019,0.0007147578454013742,-0.061460251763329296,0.14350150156062083,0.9348671307702084,-0.4275985050259162,0.14900409021194613,0.5518712270995617,-0.013960140543877926,0.06549319919484169,-0.06286600904899094,0.20810660124212485,0.4272563746699504,0.7428777350588345,0.07290291387368397,-0.4626525996162964,-0.2722967324359971,1.0,0.44705410810055757,-0.19706258101649665,0.4350658736119483,0.3986484216300615,-0.298772371171438,-0.08640937439066697,0.35695449188090406,0.3785950281859319,-0.18765358884680208,0.028676353142516355,0.002227688996502065,0.27179951018012843,0.0345029864571136,-0.4666498629016618,-0.10417039130709212,0.4799534045608355,0.11918248193257097,-0.37115212495230726,-0.18466611715933814,0.4434670795805068,0.0901885150858764,0.5380359539242973,-0.08444552173849024,-0.1993655651344441,0.03391943672317504,0.14218822299596973,0.1704481228695644,-0.4462674643099647,0.31185093624298493,0.7793810706363508,-0.42921455433862993
Heschl_R,-0.24352376817521185,0.4280567391691004,0.31375579426101746,0.26708718173094037,0.3976699083289269,0.26561722097384066,0.30043748261035313,0.3504462541482541,0.36792041662062425,0.23368678287207809,0.41700948413011374,0.532333639559986,-0.03783733677838032,0.09751085512859975,0.4521501155745596,0.4781507593899718,0.6237067987168483,0.14602766541653686,0.5033324785009651,0.5121387439672771,0.44558897614748477,0.18173458390903643,0.1177945568024858,0.5971990435274764,0.46410354398946224,0.4188771367716515,-0.11498125302283797,0.4032092900273542,0.3960985417096865,0.5384891992577355,0.20869752354269752,0.45215624744079697,0.383268839963621,0.3005604743974548,0.4779237410980409,0.05003886452781665,-0.05132044129321177,0.11502809205410117,0.44705410810055757,1.0,0.17729824820134252,0.37221840767211306,0.5205557234792804,-0.4311491488131004,0.3967667170141563,0.6095301637375142,0.7754836673884974,-0.1520022646468217,0.5358331778898674,-0.012984604897424276,-0.04042424282266151,0.3679580147495221,0.08388364378288206,0.27725912645035417,0.5465178512319877,0.6271957051049203,-0.11648143519380838,0.15990445254104793,0.2742104046527993,0.44419468641780263,0.3577177851287986,0.06394530885578376,0.2879331966113403,0.2827922571949718,0.3134935925561468,0.6061806292356471,-0.40844621650411755,0.5393066443253215,0.3792077681477304,-0.08816314439842544
Cerebellum_3_R,-0.05179019602179389,0.09318145095191549,0.47090248644681443,-0.26683090035323276,0.4536809123719809,0.5718859102302347,0.15082933092047365,0.24561490542286052,0.3339705399066869,0.6159062873929639,0.3260092294386001,0.4938619130146315,0.6245769204692174,0.3563704077632818,0.28595843603260834,0.0024007131059826307,0.14212784923444857,0.6458700890569722,0.2925493609687332,-0.43354851116472376,0.16930231755412412,0.5809625151176616,-0.11731476760958898,0.41548358642886574,-0.21599464805918284,-0.2826067554216124,0.6413732428269481,0.1686422654412293,-0.3119285730295844,0.25401817034638086,-0.07678642116837359,0.5631823877413551,0.05545617050728125,-0.4400822858673062,-0.16509030858359763,0.18415973981253342,0.610056795016468,0.5213304244211353,-0.19706258101649665,0.17729824820134252,1.0,-0.1604994655209608,0.07380569922463602,0.3532619154320931,0.324488836511583,0.17061163451167552,0.23067438773876248,0.17707485500682185,0.42023559895442353,0.13810875515373236,-0.1959838894574716,0.41232194614190476,0.5298178794780314,0.6381086401795563,-0.05383077038314559,0.22913434943970185,0.52726825058956,0.7815927140972808,-0.12163493045697787,0.31959299071443104,-0.03828626816556683,0.1766354001560647,0.6091303031386955,0.4342893627920941,0.305649787109568,0.10627310169720132,0.4323968399902891,0.38868215522425426,-0.25122513675623587,0.546660239671785
VTA_R,0.17831907102223504,0.6972176694251685,0.16127872988614533,0.5209101007798221,0.30701100109552204,0.08336698004749017,0.4657322873584057,0.5607645956470856,0.4682653062919986,-0.0934217965681406,0.1957527682675896,0.13812330972990383,-0.10300380852968104,0.11758512960058104,0.2629963203068734,0.4664289972245392,0.5684317177348653,-0.16504551284496893,0.3834065079931755,0.5891519317364582,0.3862872900945282,-0.32302572543911334,0.27551225368157306,0.34676493084404386,0.3534330913358922,0.502647775221833,-0.387379519230749,0.3516912498221653,0.7179902703896244,-0.06614618636332562,0.5545216734175571,0.02593690622985346,0.6352292419384512,0.5829949464586655,0.7592496703311925,0.13755766278442075,-0.37615897087655764,-0.4574141509409068,0.4350658736119483,0.37221840767211306,-0.1604994655209608,1.0,0.4118798634473552,-0.3743169062370512,0.05874567935844052,0.4427973166169085,0.6103623792587229,0.31102969460590696,0.15401752977703653,0.34880626106907736,0.2946305851501086,0.457991862471412,-0.19882362302147627,-0.19280105588187038,0.5794700416964925,0.007735370264181426,-0.3365944923444693,-0.3884815243317353,0.7168532747173147,0.45793553559668376,0.6035660440410509,-0.01858647603073315,-0.11673016974480474,0.011014537948904621,0.2769380072352895,0.5757372710709499,-0.35823309952048177,0.37660149511907276,0.5493695084245669,-0.3519494561521027
Raphe_M,0.07131950448750922,0.396896080769418,0.16185056848910565,0.366584220555961,0.22233501178024975,0.08803485477919397,0.3385527106106891,0.6552286134112435,0.43946549272251817,-0.005804549489343052,0.47735398283840974,0.12277649299698107,-0.12466484225491747,0.09900831167157753,0.22586125902130794,0.3159773100910216,0.7114820851409699,-0.02620123276688339,0.28550129265011664,0.4817018935900324,0.48623686650990194,-0.061633057094955264,0.36136218387112023,0.26595881128698207,0.350601260452763,0.4402092969702002,-0.3004187306494683,0.43483996863902474,0.6426330845350646,0.2085733296744343,0.3806465858861776,0.12964544329993197,0.5126538575775819,0.4875429068421053,0.476795090050221,0.29125631535300456,-0.2801453702749125,0.02551429950479538,0.3986484216300615,0.5205557234792804,0.07380569922463602,0.4118798634473552,1.0,-0.3962205893843184,0.24275244039143754,0.6949533475345875,0.5583871217067574,0.04594321068304177,0.22114047896187677,0.19935822410078724,0.33545747721074015,0.22015251513816628,-0.13076029163033195,-0.060714958336836704,0.6072928845650161,0.2909905083258451,-0.24630231306374892,-0.02765608568343665,0.4439505541390896,0.3241824790695887,0.4313262539294112,0.11602188546601427,0.2679349869799661,0.44387686007698063,0.19484258228224458,0.5183945127741814,-0.3858574060275151,0.3996661980376307,0.3766862773902836,-0.1607543402402727
Parietal_Sup_L,0.12796848201419964,-0.21483243337717808,0.1960572660477082,-0.2517015670719538,0.14156249014851904,0.29869515084128323,-0.20666198609449457,-0.26561477462789895,0.031051841795551444,0.332800043498315,-0.09150742620818927,-0.027953002410244943,0.6117605675078812,0.07046867520740566,-0.3373909586021035,-0.30488708790784147,-0.46678316648594925,0.41710680815743284,-0.32525711706956495,-0.6531984850697485,-0.16293661869958878,0.4102151818098781,-0.3091430632788432,-0.11422126308669518,-0.677077872623244,-0.39850474002076947,0.6297164146284614,-0.014372255438384147,-0.5841417518375802,-0.2856785396820959,-0.23032388052872566,0.21249603441320725,-0.3914603302326359,-0.6147367661704345,-0.3316093783764302,0.0220114463497772,0.48767605838588224,0.34748430521307583,-0.298772371171438,-0.4311491488131004,0.3532619154320931,-0.3743169062370512,-0.3962205893843184,1.0,-0.18701756422052204,-0.36451913365793925,-0.31710529491343875,0.17128898042532928,-0.08208032088305901,0.07222378269527559,-0.04725953768436342,0.003446459295484628,0.288261886544157,0.15247995309175025,-0.3546341084927894,-0.475331665228332,0.6724692915596818,0.31525696603247183,-0.17886794120393384,0.042877888717874776,-0.42214737081789994,-0.2424091843728342,0.18261566218404607,0.04479074834121973,-0.18503098938325588,-0.4230052085955861,0.7953460848023075,-0.0798503388948207,-0.320370031226054,0.5335514771976075
Cerebellum_Crus1_L,-0.1921453530806252,0.09854184296034418,0.5921279067742634,-0.4043652123866775,0.3640284463987703,0.31085378810911624,0.055353093157902176,0.3383108147891742,0.2285628075927767,0.1763127913675272,0.045525708454052495,0.48849267262640317,0.23762477222208586,0.14966777301619721,0.5679039706212845,-0.1070937059778915,0.28422848180355076,0.1366558123898787,0.4946106417486394,-0.004396731044905759,0.1532394856764481,0.4067723266901269,-0.10201079817039482,0.40102499614987824,0.47496207209841546,-0.15384207166882957,-0.007755495319602568,0.050922221410948355,-0.07568065648003114,0.5405227730095225,-0.14232152709765508,0.3641730216116792,0.23383683899785593,-0.06068447089130452,0.021975390709050684,0.2494071606155133,0.02686111884279113,0.4895899332551855,-0.08640937439066697,0.3967667170141563,0.324488836511583,0.05874567935844052,0.24275244039143754,-0.18701756422052204,1.0,0.3641914526849803,0.3205510991265844,0.025622441453801933,0.4630953783368657,-0.029947137975985198,-0.33435945492882163,0.2703899551212637,0.2837811446292216,0.4980605862423561,0.06788803413755717,0.5728657042104612,0.2513820827660161,0.4680451093495427,0.02512479542380074,0.1731602481279847,-0.041956670377353615,0.5671305027544513,0.3345417438104677,0.41274025574073453,0.455616420204286,0.2108026563503736,-0.03875614693610892,0.24298380209142542,-0.19990448859130167,0.39829998398811595
SN_pc_L,-0.007662109274839914,0.5433860993472046,0.38828783222745844,0.3080257748527903,0.3314318131384082,0.22179328848863822,0.2672219428556875,0.6808493163110614,0.4664419778423612,0.08513781690490917,0.4045714752158308,0.3236968662644097,-0.052489292127328085,0.08581523734954102,0.4570010441235015,0.45302692578231013,0.6305163221220539,0.21439938922180302,0.5335530261335687,0.4906858048900973,0.6652979503780364,0.03256178297093246,0.12255378718866294,0.31381870218599606,0.4276262954588745,0.3802535977878969,-0.2178504191545329,0.26625118781401624,0.5777594281482424,0.2684216886411309,0.25437035901156385,0.2985667988447322,0.6263140001995198,0.3132438144630898,0.5389037779669613,0.29290325280065127,-0.17100129863214156,-0.011121994519493505,0.35695449188090406,0.6095301637375142,0.17061163451167552,0.4427973166169085,0.6949533475345875,-0.36451913365793925,0.3641914526849803,1.0,0.5985541616574113,0.00878542326185283,0.3011044348431169,0.1478729189905964,0.0869441504047017,0.39071274533138173,0.036245027117671615,0.16013891235100772,0.4388506016528731,0.33379488547919545,-0.09599907351967646,0.07346353234898881,0.44423360038769966,0.43686237937616273,0.311557622556592,0.0993183139442665,0.42592058937355015,0.3718182365609517,0.4149220341268534,0.4585483942915943,-0.3249409835909331,0.4819410495287285,0.35928560252031416,-0.14561778065604306
Insula_R,0.153762161447061,0.7591545157841415,0.4557228915229598,0.3541564086103647,0.6589857908955425,0.428142332890357,0.5448337164446525,0.4889321231676725,0.7022414000084353,0.3293990556491439,0.600336314343531,0.5176114261270511,0.2019423439973427,0.2950685106947537,0.31396609880265514,0.5030851050016105,0.7901067950859928,0.18308270881180902,0.42263008418626324,0.49758660830516876,0.6183826579470219,0.12676104504362481,0.29318818135116226,0.7510916757295744,0.2840105265436909,0.3583841944863811,-0.0410553736291575,0.6721835233868835,0.555581775518849,0.264701458729216,0.587237744409671,0.47971854033730943,0.6010325655208595,0.3602095040852902,0.6203225663247856,0.19518838066047697,-0.04549414051235343,0.01985403913097365,0.3785950281859319,0.7754836673884974,0.23067438773876248,0.6103623792587229,0.5583871217067574,-0.31710529491343875,0.3205510991265844,0.5985541616574113,1.0,0.21050098548258236,0.4573127949309062,0.4461541793620341,0.1747156380044821,0.6714591466744224,0.09207802878285731,0.08565490726881246,0.7125501617765707,0.33801583126432877,0.0044326753548655645,0.03955835904696002,0.6670405471449922,0.697978044566994,0.5277278160289679,0.07628215372519428,0.3234608241758488,0.38059410300744495,0.2583378029447683,0.8071542743785264,-0.22078831956682207,0.6878524036285286,0.41296377458384764,0.021863496974644514
SN_pr_R,0.6786232026453557,0.4427418066575419,0.2656652286288216,0.21426144588434756,0.48995460856056133,0.5052253487697836,0.5655764287790918,0.26510393117674713,0.4406569093629334,-0.2294274295850138,0.17612621785438223,0.22600807522984862,0.4175525891060254,0.6069657719883982,0.05227071919490112,-0.06869474411769799,0.39164171825522803,-0.12991750058123566,0.04994077386450478,-0.22998084122397414,0.3408300549261511,-0.2221437163043515,0.47520219297340316,0.40690457589709006,0.07753636165082747,-0.05251966098206972,0.2374753903496585,0.3741029537206791,0.19883444573277476,0.06392838299133811,0.48946040356795545,0.32668627994218064,0.42213194170346385,0.18670743751383062,0.032067817118089675,0.3209143640502251,0.1994097564623442,-0.017177349864513657,-0.18765358884680208,-0.1520022646468217,0.17707485500682185,0.31102969460590696,0.04594321068304177,0.17128898042532928,0.025622441453801933,0.00878542326185283,0.21050098548258236,1.0,0.27648554323820357,0.6823698612622752,0.5640240375271692,0.49869349369029004,0.4293560185589711,0.013986163814744795,0.17969554477990698,-0.3252797479162674,0.08465568663714948,-0.163846945262452,0.4188847529137558,0.2803957478851724,0.3974060967577557,0.021568581872329358,0.247959607523182,0.1298910200626408,0.07046300201611837,0.3221785404767587,0.3135738504766733,0.41225413744357997,0.15427767428818015,0.1904594405117475
Cingulate_Post_L,-0.003014305759443855,0.29331190370704363,0.5468669467016217,-0.014269799006851757,0.557038077687225,0.6503723887496361,0.3870970030981176,0.26058264773306206,0.40583320128463674,0.15722214920189947,0.10764712717206239,0.8336948185167624,0.36256094461681637,0.4290943373308319,0.6990731661329099,0.19372608132198033,0.41041259189353774,0.09155770096302263,0.6456055433353233,-0.009766039722827973,0.20020732377447373,0.18954614128096287,0.13972405613953048,0.7193885747010641,0.4856856193393613,-0.020266514214317893,0.3920282845951471,0.22727259095337146,0.003896686512480821,0.6379221259294471,0.10625057119163904,0.8258549618672936,0.3938655543750353,0.035113255337126364,0.18245015937368134,0.20289356006670914,0.4561776428589797,0.23483908217378371,0.028676353142516355,0.5358331778898674,0.42023559895442353,0.15401752977703653,0.22114047896187677,-0.08208032088305901,0.4630953783368657,0.3011044348431169,0.4573127949309062,0.27648554323820357,1.0,0.096226158598592,-0.018750659722971394,0.6216184686955982,0.6421841940377041,0.7165681973795203,0.1316498918423249,0.36951173421146805,0.19366654770946715,0.22416194464781686,0.11332520849826774,0.3614659052189948,0.1886735620487981,0.014668556069526788,0.3414823463621737,0.22474066587741146,0.5478663566074801,0.3743818595335198,0.015053504956941,0.6399579409275645,0.13186100600130904,0.2106517819696734
OFCpost_R,0.5064091672797116,0.5861054092807445,0.2998764030349961,0.44271378742127293,0.43260241783619796,0.2898792946055884,0.39548146682943136,0.24276259062527253,0.5173009956278414,-0.001207772737028509,0.4226113500994708,0.1533523651591219,0.2641379940053491,0.3366364627512704,-0.07875002098603642,0.14388675654494615,0.5063791951162177,0.060804338562182106,0.06232588196317131,0.05501357331877308,0.5830365175655045,-0.13592141339935515,0.3660412146557177,0.3452467044580044,-0.039180726889503664,0.07288195744516221,0.050715553549024336,0.4348624111781857,0.3372861933962122,-0.08607496351037021,0.5809759290228736,0.1825859600511904,0.5574428781708313,0.21714106566797564,0.2336773365834394,0.08193480279630902,-0.03386721435686349,-0.11629222051459544,0.002227688996502065,-0.012984604897424276,0.13810875515373236,0.34880626106907736,0.19935822410078724,0.07222378269527559,-0.029947137975985198,0.1478729189905964,0.4461541793620341,0.6823698612622752,0.096226158598592,1.0,0.4265439870619098,0.49867619377123434,0.10725195845212686,-0.1660692044637617,0.3145630198426583,-0.2657723247660433,0.0762276473132979,-0.19074752390645558,0.6067138806845824,0.3381354026917901,0.38426494093954605,-0.04293355372689218,0.27577358697799953,0.17141192280754533,0.073623373983436,0.3834243788833961,0.1871732839063742,0.32315522680064346,0.3247499303503383,0.0703530489835909
