,Insula_R,Parietal_Inf_L,Thal_MGN_R,Thal_VPL_L,Thal_PuL_R,Frontal_Inf_Orb_2_L,ParaHippocampal_L,SN_pr_L,Vermis_1_2,Temporal_Sup_L,SN_pr_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Thal_VL_R,ACC_pre_R,Olfactory_R,Putamen_L,Temporal_Sup_R,Precuneus_R,Frontal_Mid_2_R,SupraMarginal_R,OFCmed_L,Caudate_L,Thal_AV_L,OFCant_R,Calcarine_R,N_Acc_R,Thal_PuM_R,Calcarine_L,OFClat_R,OFCpost_L,Paracentral_Lobule_L,Thal_VA_L,Postcentral_L,Frontal_Mid_2_L,Parietal_Sup_R,ACC_sup_L,Hippocampus_R,Thal_AV_R,Rectus_R,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Putamen_R,Thal_PuM_L,SupraMarginal_L,Occipital_Sup_L,Temporal_Inf_R,Frontal_Inf_Orb_2_R,Cingulate_Post_R,OFCpost_R,Temporal_Pole_Mid_R,Thal_MDm_L,Fusiform_R,Frontal_Inf_Tri_L,Cerebellum_Crus2_R,Caudate_R,Cuneus_L,Thal_PuL_L,Thal_VA_R,Amygdala_L,Paracentral_Lobule_R,Thal_PuI_R,Cerebellum_4_5_L,Heschl_L,OFClat_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_L,Thal_IL_R,Lingual_L,Angular_L,Thal_MDl_L,Cerebellum_7b_R,Thal_LGN_L,Thal_MGN_L,Rolandic_Oper_R,Angular_R,N_Acc_L,Thal_PuI_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_8_R,Vermis_3,Thal_PuA_R,Cingulate_Mid_L,Cerebellum_9_R,Frontal_Sup_Medial_L,Vermis_8,Olfactory_L,Thal_MDm_R,Raphe_M,OFCmed_R,Parietal_Sup_L,Rectus_L,Fusiform_L,Vermis_4_5
OFCant_R,0.2768738333735296,-0.37980941632693427,-0.5080715534927079,-0.2817026882363813,0.5158976629416683,0.5915136852836661,0.4090984001212088,0.41843652913694934,0.29808498101725556,0.07656337193481864,0.16715365132558757,-0.02214265514721976,0.582215174363361,-0.1325053214651956,0.2502346707783147,-0.05216699327590746,0.22953084819181255,-0.014361282966159853,-0.16535003926291364,0.03695003074731069,-0.32086282185070075,0.7120196625382156,0.31290291924188945,-0.130080484317722,1.0,-0.3323406546132004,0.25388125936434114,0.4058413988100064,-0.3399330325303374,0.43847230429811757,0.0877908715207126,-0.31483489090238015,0.6507596313503499,-0.31557916312025686,-0.13167833486515543,-0.19507473056205157,0.34178902451372084,0.27943251147260906,0.059638408825803464,0.33004813483784473,-0.27225139717014946,-0.2819598616737412,0.43827435840883044,0.00038723938484834747,-0.24194810913111683,-0.31276311719242783,-0.013139633133851664,0.43201926232523546,0.15608669726536356,0.36585926365807764,-0.4156868442200116,-0.6686836249736907,0.0633674373042849,0.32921567811608815,-0.23985920498439167,0.2605913802413996,-0.3599366300280523,-0.03329712494539167,0.5954506545008055,-0.13013489193687114,-0.28172106527274027,0.4216765267760686,0.3142234667623802,0.29238996893563046,0.8656827354942407,0.1900267462929269,0.5048960332031955,-0.6128514848176643,-0.25653758826107903,-0.3939968871237186,-0.3856306530177097,-0.5373705209706325,-0.6062696214725953,-0.2554368211917135,0.034056096342047905,-0.23735533331466857,0.5686310667533758,-0.4157558652761099,0.16896115883400292,0.0461119389096697,-0.21559041184734842,-0.1515526727835796,0.1480619816534445,0.005062518790755664,-0.19755708180414114,0.06669767286502809,0.25706738994012096,0.140869285811372,-0.45086738558625566,0.1885812680755389,0.6667797042864841,-0.20920444355004034,0.3490673909472369,0.01775306844750302,0.24133552034266198
Calcarine_R,0.2171446728382444,0.537900245925361,0.4014976791017526,0.4018037367154398,-0.41099813228375137,0.01422325530487069,0.13081522014482794,0.027342417115404978,0.1302487767806915,0.6133646460173368,0.1553065244906228,0.1596328831567708,-0.37894622227508334,0.5351587870775566,0.07634701535649523,0.0653491824782492,-0.00855436347446717,0.4589834336238279,0.6390157664490097,0.4590805466284673,0.635488984123546,-0.3619875266390452,0.28040565353244795,0.22912186858380598,-0.3323406546132004,1.0,-0.24432816678178831,-0.3137124914372576,0.7990967264819431,-0.28498688677568856,0.07181834458998068,0.5390905746055803,-0.3038335556638615,0.5077744210987454,0.4866608429269246,0.18312392935217142,0.09907132609246591,0.1280150578924197,0.13232380085940523,-0.012444267412816666,0.5927923378196459,0.31864098665967455,0.13207376849332103,0.0070297640802322835,0.6912786384987294,0.05284075690658068,0.12647794038678611,-0.21363406558395978,0.5078162875681652,0.027805856410037123,0.1674604289571966,0.5293763460197741,0.5475387889830962,0.33561053464127255,0.20471741147228498,-0.10102621872128495,0.6455864745747875,-0.11399252276779498,-0.37771765454811357,0.40304011163683306,0.5146955239445791,-0.3935249658810614,0.36020001642588706,0.13525228199514586,-0.25207419928329594,0.06306375971533387,0.14767374104925962,0.6565035205769842,0.8096907450017643,0.4873258187729976,0.43573132957854893,0.45236735830006836,0.5780745375782178,0.4176934808666293,0.4451452694015642,0.5058501181713305,-0.10006750289721086,0.20505647461630416,0.45968805511279454,0.5728258015637522,0.36776747239772895,0.6387764194315195,-0.12930173625384087,0.6352020455263886,0.5031764875355194,0.4358182870173639,0.1627263614023411,0.2729624245645437,0.4747579430554632,0.055985949573714555,-0.22846576611572392,0.23501519829886255,-0.21154016475659515,0.7364990981664687,0.49204458043353666
N_Acc_R,0.5617786832202735,-0.44761515297255805,-0.18797136648216786,-0.14612372455463632,0.6615005274847497,0.4449428097096344,0.5568452392099614,0.4692082450608377,0.3165130936719331,-0.09257454894623397,0.25393521261134555,0.686468715875776,0.5200419756462805,0.0882996038591263,0.5092568990648201,0.5796654182492835,0.8078958285454366,0.5434602679273366,-0.2689790020867469,0.26780431008302674,-0.1431476864224097,0.6133887056843532,0.34994360077666836,0.28431388799145435,0.25388125936434114,-0.24432816678178831,1.0,0.7671661366049685,-0.3172211097015435,0.3984030200775633,0.40436496509197695,-0.11961276280432633,0.6264065532667411,-0.36518289325703496,-0.01899852774842494,-0.20045932370942723,0.43701152116874264,0.7243719717328833,0.01652020811763738,0.45731028026435055,-0.11170985673348005,-0.012796920389207498,0.5236352544414707,0.5470154675145965,-0.4808861005860699,0.000806858733921253,0.5868105182431932,0.8181889356295047,0.15429811408726424,0.36240948674954565,0.13181260554946986,-0.11045223396962267,0.06950571079409361,0.17293828018137178,0.18965679765158186,0.8553070862406063,-0.4292292370584494,0.1794697600389624,0.7661996941025874,0.3460219597206909,-0.3334732185098605,0.6654975470466118,-0.04312186535765762,0.038412944115001735,0.3180462000607822,0.7442893133561419,0.2990692181932967,-0.26008991082867566,-0.3182641982454082,-0.49054942647826455,0.08440544478058022,-0.27903297903405627,-0.4179627521700574,0.03366822735146683,0.318009856850753,-0.2154903863632573,0.53254286074155,0.10476379473556426,-0.12625866125128882,-0.0001469835699031521,0.319939438211106,-0.13995926103343612,0.6579676223360994,-0.028702940060007513,0.22894214313636993,0.2663774484444379,0.22861992876442686,0.3534291085061721,0.15877913450954906,0.547895126455579,0.33428988247264163,-0.43799885487345513,0.5755650292697707,-0.11672801177367798,-0.02699325442026638
Thal_PuM_R,0.6083676438805372,-0.49504257318231776,-0.256082536999023,0.0364971605831219,0.7017640082118746,0.6084255282086907,0.6040429125351505,0.52303604334196,0.3844151698759938,-0.028258784211191042,0.22186325960059958,0.5725410737722293,0.4071296047111806,0.12684260703564332,0.46592628903532174,0.4597163012398868,0.8071686698308482,0.4521101121610076,-0.29498719094303355,0.318378902349761,-0.2205995284077878,0.5709264177809946,0.4533521353411449,0.19347558049384975,0.4058413988100064,-0.3137124914372576,0.7671661366049685,1.0,-0.30100397398870404,0.33849918555870373,0.4728835537161818,-0.133649102641061,0.7116879648841133,-0.3434157793621566,-0.019548411748118274,-0.2706357609085643,0.48328172034031647,0.663741294784091,0.03167530491791185,0.45234917927298324,-0.14035325108008825,-0.007355726089837018,0.6737411291577451,0.6107934920341102,-0.4328660989698189,-0.05469980581829779,0.34207442157948054,0.7464186910556335,0.2627815355696323,0.4150178859275311,-0.15307228590065317,-0.22980841284459835,0.17092153007306232,0.32328191718855004,0.11133258218015399,0.7506359567643741,-0.3975525584305779,0.20669038452712668,0.7571273673596367,0.19085953118411722,-0.40322566288426137,0.721072911913302,0.10654741905552191,-0.002148040507150341,0.4469596169316637,0.7211841898872731,0.4032120208042789,-0.416906852737214,-0.29721266482160336,-0.4816152245784008,0.07927070089626642,-0.28455668080222374,-0.45070401085258177,0.030281329155072843,0.3429835828702725,-0.21529628967847184,0.6515996112762794,0.13379813571591598,-0.026664487048182903,0.07737597679003753,0.24858099153321167,-0.04383415112117357,0.5892787352118969,0.016762999038545712,0.20101403418112376,0.34052558723313187,0.17344259058623,0.4541432362282208,0.043762610508910976,0.5069873323746965,0.4811453926866288,-0.4164422119523477,0.3901982661377118,-0.05135304816758065,0.10949200171501212
Calcarine_L,0.1470234698625748,0.7335388668316937,0.5928495123978451,0.6636308341770525,-0.5992572694860843,-0.03891622736745625,0.027116174713612492,0.048702803353174146,-0.09197149654224876,0.5096856774843086,0.1204575072347698,0.18872593903241514,-0.4144350293705589,0.5688933008526609,-0.03175192141808115,0.12265316774641874,-0.07531916928156838,0.3928081837878429,0.8243416907382706,0.5033839459072383,0.7839472609751007,-0.41760908381544454,0.3241121498078964,0.2115214029920005,-0.3399330325303374,0.7990967264819431,-0.3172211097015435,-0.30100397398870404,1.0,-0.4399151064934005,0.11888346037373917,0.753692880805091,-0.4325633172887767,0.7117980721346234,0.5035210854214461,0.4869281435762403,0.05996523319175155,-0.054492078813962834,0.07524380486975717,0.04279563619157423,0.37605057462064057,0.035350436911448485,0.05009513200065544,0.05492605355296778,0.8311565028025605,-0.08286256507697731,-0.20075669479989355,-0.21439291058796037,0.3979690878505278,0.07159415500904033,0.04909095949450413,0.6877026272003021,0.7068383531813568,0.33087019207957646,0.07645638468201965,-0.11687041607483865,0.8749781960781903,-0.08557607721874051,-0.5277853537364947,0.32388852833353365,0.6391564992700753,-0.5466746073059879,0.10915438160319005,-0.18998094448370628,-0.32920704072811574,-0.05881457974552143,0.06380366213118094,0.6759148159528058,0.7739397173724668,0.7982018001374244,0.5737315505263673,0.6694711111180033,0.7165969286012476,0.4716522658630694,0.35793500638001285,0.8404949740967438,-0.0779598609372576,0.47516682765729773,0.15537232755959093,0.39112414877222856,0.2455325363364169,0.6552132286224225,-0.23190159767789745,0.6599972027769011,0.3213939562949874,0.44752149876385494,-0.2849096030441693,0.38366405198033043,0.5830718340979968,-0.10299287131137401,-0.211345309386777,0.5220742733322825,-0.24024379641901014,0.5954750142675069,0.30181212299890975
OFClat_R,0.041836127918047666,-0.1872022929584797,-0.299747498956832,-0.48553797147477806,0.46712974285348746,0.21252495287542716,0.16653176948697734,0.058424239596073464,0.031568489327030325,0.031201069102947093,0.3563908509962621,0.08313625781832562,0.244457991413146,-0.29535948499867976,0.3935216508235874,-0.017268766461529743,0.26486301884685826,0.11924485731718537,-0.19307723773189228,0.018863439032032216,-0.2696273820778371,0.5560567930369054,-0.07769519593514862,0.14291935207688222,0.43847230429811757,-0.28498688677568856,0.3984030200775633,0.33849918555870373,-0.4399151064934005,1.0,0.09492788600860491,-0.19791633562677122,0.24674239302847514,-0.15003911108577925,0.1446953346145585,-0.24549432941469546,0.18444841041588447,0.2521366379298784,-0.15730867815220426,0.3954993673690345,-0.3615233205281941,-0.27903294898269687,0.30516621020142864,0.10252202429724737,-0.3426092983707427,-0.13691147762070363,0.30894659526269086,0.33233893956410787,0.011377425216171851,0.2641382895910875,-0.08282997029083394,-0.4748631717449255,-0.012729700467387845,0.16299882777017885,-0.07281342574875799,0.18217298823760922,-0.5214903907689645,0.06792975356630308,0.3994623800032,0.17344714969701402,-0.15761516641906076,0.5523091676185988,0.13594910897922102,0.14900798242008076,0.47520551042104364,0.35012265026890443,0.11522899137418259,-0.5869858039007698,-0.37898262822084294,-0.41769429808191916,-0.4236949051007826,-0.4511740498307042,-0.4029992043539749,-0.37209849761448854,0.1476923236455885,-0.4330741306179987,0.10549841109795105,-0.5437752683724894,0.10639946005448116,-0.20023709617412894,-0.1881430700249203,-0.19461473071551455,0.44552826474507745,-0.05876554045999519,-0.14181984495115316,0.015164780904513089,0.33186866646067903,-0.11887475248373401,-0.24383795021074164,-0.061393378747763565,0.5194353599913601,-0.2854496847245265,0.39277448870047993,-0.16342243994241348,0.09943267353834963
OFCpost_L,0.5073229745320215,-0.023499632690748284,0.1451889053481575,0.3012768120202925,0.13041379118717622,0.538512804035314,0.6332298673772377,0.37645241842288935,0.32766909100366076,0.05555842800921751,0.4268426851388198,0.609103459616439,-0.04852863536194893,0.4964960592431264,0.4411824057109912,0.5544770362778388,0.617289272853471,0.3664593417937694,0.036105800494189905,0.503893671991293,0.2797135618344605,0.24098541527738818,0.5438336629062571,0.50524648838372,0.0877908715207126,0.07181834458998068,0.40436496509197695,0.4728835537161818,0.11888346037373917,0.09492788600860491,1.0,0.3170728388125722,0.22587209195512667,0.10536177790228572,0.16617324572521502,0.17542454518794884,0.4041444039303489,0.45297577881177614,0.12144016427706926,0.5250098198939642,0.030902119034597268,0.02543608202055338,0.5218002175627967,0.5873740686724966,-0.015281272484275604,0.10194974153011895,-0.022913782212949717,0.5906281682089579,0.031440275248882064,0.7354292061911382,-0.11490328713964788,0.2801074937016709,0.3717480237127498,0.44344660289948773,-0.14678871868373836,0.4419844442999684,0.14618453104529738,0.03156143841115919,0.26596563315482086,0.414217624658973,0.14504277839239144,0.3243307242691248,-0.04932401471572257,-0.044035769274056315,0.04765114172590864,0.49559045833372883,0.47825420843012845,0.0750954181413638,-0.07868055760234312,0.06818595917348337,0.41783833244380575,0.04190871315473991,0.15844262494438716,0.25964577757557944,0.38086277655059203,0.1660876817631416,0.49952133633167517,0.2554915023490042,-0.15467319177184816,0.05278077952424481,0.1139423588362293,-0.04178354806916738,0.34254860329183234,0.11781410567014435,0.22089639827642837,0.4323520718121408,-0.19127127766018254,0.4644413033120143,0.29966063879304866,0.30475113928043623,0.21007740145364934,0.07815112845443263,0.31406377097628824,0.2467058992496929,-0.07368169258755239
Paracentral_Lobule_L,0.11629137789869574,0.7802995644999198,0.5756181308964493,0.4574925165782376,-0.5089417792762415,0.02386795488538049,0.07050344816498855,0.14021552217479474,-0.1649729847541848,0.3398688056573851,0.4539554564749704,0.39597492244300503,-0.5233396428593284,0.5291095628160627,0.16427695355923597,0.2644883281424391,0.09409897064079377,0.4230462008665573,0.7832694359059342,0.6236382451016215,0.8429162690702763,-0.2647251184651212,0.31184329637449126,0.45221408476781677,-0.31483489090238015,0.5390905746055803,-0.11961276280432633,-0.133649102641061,0.753692880805091,-0.19791633562677122,0.3170728388125722,1.0,-0.4680937546406717,0.7606260953670884,0.6133942021612703,0.5541613993563286,0.029905439423496098,-0.013692143958576528,0.07734576890002881,0.34162177986060555,0.08253442353487978,-0.22083919543887703,0.16212065469809314,0.23557251368153181,0.6612877927662181,-0.17867078762570685,-0.1965786311182213,-0.07152865365792802,0.2290571241899829,0.35459347140000247,-0.14822393237627146,0.6967065735956794,0.623093441966704,0.37189700846227025,-0.1673750095267728,-0.0558702663008538,0.7338989523338677,-0.09854750930047874,-0.4410186552933229,0.4667724132498482,0.788256261872829,-0.3340090598665524,-0.15746979805816683,-0.25828173893020356,-0.38550313306382816,0.0734027383427273,-0.016303704509069154,0.5155829258534549,0.40278830355026485,0.7345840221827851,0.5535438459017359,0.4145376312512529,0.6040576905346869,0.2956034600356578,0.4164396313633156,0.7529841098121903,-0.005161068784121213,0.33101952505081916,-0.12081059828959531,0.014013896682461049,0.019610238138782942,0.3749835015238385,0.020244556940424794,0.6300698855502951,0.09085117081416763,0.5390217830555951,-0.37360948016847895,0.4084976970425152,0.6379316862212349,-0.1767796716160483,-0.15508585570177286,0.6075166119261612,0.03851041703265753,0.3625766428034036,0.0072536201350210504
Thal_VA_L,0.6592315019423084,-0.727127054244866,-0.5036786203390476,-0.11428825830158436,0.7163069300908699,0.6977008419761337,0.6622264092321429,0.5644715504192486,0.6084423017667817,0.02466495761938117,0.05243751528358025,0.338663733055025,0.7342664211447997,0.09435111064506808,0.41634535587599913,0.2959752035563113,0.6083971300728369,0.2773136111399104,-0.423416545978999,0.16746155883847416,-0.4140479438366746,0.657857264260073,0.48506175772072707,-0.02889244937629744,0.6507596313503499,-0.3038335556638615,0.6264065532667411,0.7116879648841133,-0.4325633172887767,0.24674239302847514,0.22587209195512667,-0.4680937546406717,1.0,-0.5653640052789579,-0.25513500653119653,-0.4082935211682464,0.5580452471153088,0.6735306034003393,0.2179120573031177,0.1993556985230467,0.03158980012240093,0.16047928969583528,0.5812065908642784,0.265456118728235,-0.4547912137413636,0.024913613631973246,0.33275779416222506,0.7060771139899767,0.2668323327103723,0.2749029217211717,-0.08818916425195414,-0.4987196014929782,-0.010770183138173649,0.30424984661565724,0.12020629114040272,0.7073605279018227,-0.4805993652084398,0.16196821397418304,0.9230814715233955,-0.008373933058356434,-0.5691327222388497,0.615660096037525,0.3849258755951775,0.3730104876025552,0.7250183950772754,0.5798614573318988,0.6019774960275034,-0.4691145959070949,-0.19305504458749365,-0.6480410714138264,-0.06505121906195582,-0.39401688784120575,-0.6598036373812319,0.02303485092482359,0.20283114999828433,-0.35214876159259234,0.7170592880754687,-0.07304653264808808,0.2229723644139387,0.29837816173465176,0.22781962339126574,-0.07507849369974749,0.29133938882828686,-0.050197389227613076,0.20819893730255262,0.17916235719110318,0.3952946558807785,0.3435422784221707,-0.24655598496284484,0.6052519432787843,0.46973054628840083,-0.5464564118768134,0.3309234418346616,0.0848855325214934,0.29652349681482393
Postcentral_L,-0.0410553736291575,0.9214271543269884,0.5897294043219429,0.47799025669073214,-0.6227355432148665,-0.10972653990515359,-0.19681214918235396,-0.1410346226177113,-0.19277564396526126,0.4757798504413125,0.2374753903496585,0.08199140761167721,-0.5281204104645277,0.4598015453725787,0.13321976292119853,0.06757130602622272,-0.20916931850973838,0.19772537774042803,0.8124973967940372,0.41240102815810226,0.6962581314970747,-0.3831242874130396,0.19290708412339844,0.37992837649877687,-0.31557916312025686,0.5077744210987454,-0.36518289325703496,-0.3434157793621566,0.7117980721346234,-0.15003911108577925,0.10536177790228572,0.7606260953670884,-0.5653640052789579,1.0,0.7198858529989042,0.5765042407030541,0.05871254880834729,-0.2126879915714787,0.16334284171029334,0.09844762228868827,-0.007755495319602568,-0.2584823733772709,-0.024774173230929966,0.037516963209534,0.8785436811135573,-0.18687438180044352,-0.2909500929315929,-0.30225100637587565,0.19412721275865927,0.050715553549024336,-0.009774086488739234,0.5954199914565489,0.4991149024197941,0.38826631243422555,-0.09990918649212369,-0.31816646924600134,0.6706041297763049,-0.07011095482310699,-0.584136490377966,0.2745702400375329,0.7848862043275397,-0.4636762376224466,-0.03654713828052719,-0.16587116250396758,-0.3913235356470684,-0.13737136622226315,-0.2233698824962515,0.5056945918936864,0.44021138599685145,0.8065130271801606,0.44166224321170117,0.5041272301377331,0.6707662812527256,0.3138995972975857,0.3348917998751723,0.6274151826251566,-0.2635596934968549,0.21995322901591163,0.021720197247530316,0.02603059809337343,-0.08788729239508418,0.44622213784087894,-0.10623869413481057,0.6442680704871974,0.0073420228084568745,0.4494700559852735,-0.36266009075069605,0.2854491512869948,0.46719331919913215,-0.3004187306494683,-0.23366795414194813,0.6297164146284614,-0.12614543545349638,0.3129540322436427,0.1364497505692691
Frontal_Mid_2_L,0.261426745082332,0.5814001131322789,0.3220742049923081,0.2013231667471534,-0.21731990554331093,0.15321575160750503,0.05613590701973904,0.10624143460046921,0.02148128787678825,0.6980736645991155,0.41137350227363484,0.27908316119862525,-0.40163083450928366,0.365316834964958,0.4866894604085592,0.2323011735991004,0.11860257351686594,0.5180307618716563,0.5164951994595303,0.6491119959084352,0.49686414154030784,-0.2246717030875802,0.326663772805655,0.38561785201507476,-0.13167833486515543,0.4866608429269246,-0.01899852774842494,-0.019548411748118274,0.5035210854214461,0.1446953346145585,0.16617324572521502,0.6133942021612703,-0.25513500653119653,0.7198858529989042,1.0,0.1761546016926822,0.31570128184533236,0.21041647836678182,0.19468093099766193,0.2451278501666588,0.20795287907913002,0.062339065539953734,0.3188058189585382,0.12083380571304023,0.6328880221063592,-0.014311684767785158,0.19013545004735274,-0.008733720806053145,0.4269985971249941,0.19146915665193745,0.12499718001281036,0.36786994271972134,0.472166802052246,0.7011965278672769,0.23978812773119126,-0.03670790385082892,0.3047305710846303,-0.053954325266197575,-0.21101586695710267,0.5303737904799395,0.46345698887237835,-0.1164319288074746,0.24793811829712528,0.1335458436782817,-0.11825884903472011,0.3282946269291622,0.028706519665818223,0.30525688937296325,0.38911824443730325,0.3212884157520554,0.2722127986642314,0.33833581521472234,0.37000966307566324,0.12524767165967648,0.6708095459654605,0.2867616441350468,-0.04139989945414601,0.0053181860318945685,0.3529184085537643,0.20550758045551193,0.2789471406670116,0.5700681994809531,0.21908957282721328,0.7489316866438911,0.3780059439994223,0.7851281878915017,0.1854928754709293,0.4273328760824919,0.4357181715682868,-0.022676561382557223,-0.0680407976479057,0.13872767609438086,0.0052607250012998074,0.39971101656125774,0.41168907078194583
Parietal_Sup_R,-0.1730296958031997,0.6116797693339983,0.3912716385446307,0.37207687613158347,-0.48841589200186397,-0.1384940672268089,-0.07269319721137454,-0.09332319845481019,-0.16169627812378143,-0.08684651353302295,0.16840555888682165,0.08946836808928092,-0.3073178299240694,0.2987712773461356,-0.06319860919532697,0.06453359614539816,-0.10905421790062642,-0.01972269086232386,0.5098959946365694,0.1449237921434725,0.5862689406320265,-0.21298311493866456,0.09088156954985437,0.368853145647533,-0.19507473056205157,0.18312392935217142,-0.20045932370942723,-0.2706357609085643,0.4869281435762403,-0.24549432941469546,0.17542454518794884,0.5541613993563286,-0.4082935211682464,0.5765042407030541,0.1761546016926822,1.0,-0.09203192528110442,-0.2598622763975068,0.038906865501656125,0.14267516922243653,-0.16043299032827854,-0.3502962876181491,-0.1389010188599603,0.13813742557581227,0.45879636240929805,-0.2103913237744477,-0.4417649119472638,-0.12190403654153933,-0.15840187178390044,0.1303918842906786,-0.1413605414047129,0.5111617417438745,0.3814134517681127,0.042499857605554955,-0.32793579864169364,-0.15396573956402423,0.5525368760423208,-0.07527045894850991,-0.3869269797274593,0.13327198346265987,0.6088148503094213,-0.312663502974757,-0.31119467432717624,-0.34148878779109937,-0.3717500229045369,-0.24085429950723913,-0.14747408800385206,0.3275702881664672,0.16046073905207833,0.6729792089623547,0.4169208119306503,0.328920938145145,0.43937403849754547,0.2791331867879863,-0.041300501712932015,0.5596824685865796,-0.09927121255150127,0.3221570006619584,-0.321639000475206,-0.13173573821266077,-0.268956939088598,0.011077223274543501,-0.10493676822546316,0.1531984548025984,-0.21990394267400992,0.038530197715962916,-0.6032497427405714,0.12025868193524823,0.3099990404765979,-0.2564829706741185,-0.12467372459683108,0.6878368847911949,0.038480613457615956,0.10817848704226934,-0.22643594780458692
ACC_sup_L,0.73671646826345,-0.17153637375696185,-0.0066954889077801795,0.19754081791033176,0.36386782156244035,0.6797593340616183,0.5691482355050671,0.32739859413254413,0.40496877168267,0.4577197930496728,0.2982635781794181,0.5765526569145867,0.3736289465913043,0.38386901638609017,0.7451484731361979,0.39092888290083616,0.5443466900052081,0.5667535328007275,0.0718910530571471,0.6249983278421727,0.16863416427094247,0.2911629296619873,0.718444467442453,0.2776348055682623,0.34178902451372084,0.09907132609246591,0.43701152116874264,0.48328172034031647,0.05996523319175155,0.18444841041588447,0.4041444039303489,0.029905439423496098,0.5580452471153088,0.05871254880834729,0.31570128184533236,-0.09203192528110442,1.0,0.5742034920454647,0.43484685766796694,0.3409778171088683,0.17438548925972078,0.12452272163304536,0.6888643422440179,0.35662012702366913,0.11246279041862653,0.07005325954222012,0.23600768504244404,0.5948556734497045,0.45812045362851317,0.30657125933681695,0.06456125109970967,-0.02490938855557202,0.32262361855559535,0.7069341812552179,0.16381315203915375,0.6169037625218097,-0.05321779704834075,0.22563589768211112,0.47592741710564984,0.3926315465114886,-0.053238210105436244,0.3719778784590597,0.3269112287823683,0.4684394077655387,0.42628480616736414,0.6731874681607746,0.5377088499775267,-0.029849220411464674,0.11576286527442434,-0.17341289266509188,0.1672886661014135,-0.027769448923366986,-0.10022768868787914,0.21725977727280982,0.6599254061750539,0.027993682402139113,0.5796588697543834,0.09030237370269055,0.2850343798268221,0.3594785478183436,0.27261006108847774,0.22218490525645507,0.32638655357504737,0.421881130053038,0.394416330423048,0.6435654910691028,0.25790075966726916,0.5796788877177711,0.2397183682063028,0.32699514024629006,0.3560218265827538,-0.22683272360314105,0.3253662949767268,0.3588080927971506,0.38217910537608796
Hippocampus_R,0.7901067950859928,-0.3385112363659358,-0.14471582923772125,0.0017135736734464806,0.5792390328868782,0.626469286359395,0.8075366539266073,0.6605133586374379,0.6394957642445527,0.34822626971440795,0.39164171825522803,0.6157786019454303,0.43640407521794317,0.4505057126539753,0.630375755371732,0.6384679673902238,0.7729999334403522,0.7298490416649503,-0.11667901462538917,0.485456971330478,-0.010199915416209005,0.48350646891621085,0.6365261297448961,0.3602440859643028,0.27943251147260906,0.1280150578924197,0.7243719717328833,0.663741294784091,-0.054492078813962834,0.2521366379298784,0.45297577881177614,-0.013692143958576528,0.6735306034003393,-0.2126879915714787,0.21041647836678182,-0.2598622763975068,0.5742034920454647,1.0,0.3033425052305169,0.35814141928045823,0.28422848180355076,0.30486618372017327,0.6923963113177658,0.47049047863477844,-0.16737231037701772,0.1506456713176824,0.6500932637542621,0.7660763284195611,0.4560104783338433,0.5063791951162177,0.2700804168100122,0.01584062959692724,0.34048312889468835,0.49303163606076106,0.3332629640609773,0.763741846447534,-0.25061365621136467,0.12796121645831582,0.7463340994323466,0.5224379761513561,-0.24548764349392777,0.5632757024236296,0.3778582687085126,0.3580455506689314,0.3350654976001682,0.7827366036510637,0.6118666871455087,-0.009497059171988842,0.06242888497274089,-0.4303492462746436,0.24907663977027614,-0.08750379935377166,-0.16674049605481897,0.28173381521429136,0.5854677434305499,-0.15232374747687027,0.6094081828862612,0.06404297119427926,0.29557713021699494,0.40887041689946746,0.5349414040577338,0.24699480812397334,0.587468309357368,0.3039466447953884,0.5798254481265791,0.5250267861230679,0.47885357042504567,0.47339498974761723,0.2516363909863692,0.7114820851409699,0.20336138206555823,-0.46678316648594925,0.46517434828467935,0.3734369088238312,0.3853897121110738
