,Amygdala_R,Temporal_Mid_L,Raphe_M,OFClat_L,OFCmed_R,Angular_R,ACC_pre_R,Insula_R,Precuneus_L,SupraMarginal_L,SN_pr_L,Cuneus_L,Precentral_R,Frontal_Sup_2_L,Vermis_10,Supp_Motor_Area_L,Thal_VPL_L,Calcarine_L,Thal_LGN_L,Putamen_R,Cerebellum_7b_R,Thal_PuL_L,Occipital_Inf_L,Occipital_Mid_R,Postcentral_L,Thal_MDm_R,Cerebellum_Crus2_L,Cerebellum_7b_L,Cingulate_Mid_L,Frontal_Inf_Oper_R,Caudate_R,Thal_MDl_L,Cerebellum_8_R,Pallidum_L,Cerebellum_3_R,Cingulate_Mid_R,Cerebellum_3_L,Temporal_Inf_L,Frontal_Mid_2_R,Rectus_L,Heschl_L,Thal_VL_R,Cerebellum_Crus2_R,Cingulate_Post_L,Thal_AV_L,Thal_PuA_R,Temporal_Mid_R,ParaHippocampal_L,Rolandic_Oper_R,Heschl_R,OFCmed_L,Cerebellum_4_5_L,Vermis_8,Parietal_Inf_L,Caudate_L,Vermis_9,ACC_sup_R,Thal_IL_R,Temporal_Sup_L,Occipital_Inf_R,Precuneus_R,Thal_PuL_R,Calcarine_R,Thal_MGN_L,Cerebellum_6_R,Precentral_L,ACC_pre_L,Thal_VPL_R,Cerebellum_8_L,Frontal_Med_Orb_R,Occipital_Sup_L,Thal_VL_L,Cerebellum_6_L,Red_N_R,Vermis_1_2,Cuneus_R,Frontal_Inf_Tri_R,Rolandic_Oper_L,Frontal_Mid_2_L,Putamen_L,Thal_Re_L,Hippocampus_L,Supp_Motor_Area_R,Frontal_Inf_Tri_L,Occipital_Mid_L,Frontal_Inf_Orb_2_L,Thal_MDl_R,OFCpost_R,Fusiform_R,Lingual_L,Thal_PuM_L,Paracentral_Lobule_R,Red_N_L,Vermis_7,Parietal_Sup_L,Paracentral_Lobule_L,Vermis_4_5,Cingulate_Post_R,Frontal_Med_Orb_L,Postcentral_R,ACC_sup_L,Thal_VA_L,N_Acc_L,Thal_MDm_L,Occipital_Sup_R,Parietal_Sup_R,Thal_MGN_R,Pallidum_R,OFCant_L,N_Acc_R,Vermis_3,Olfactory_R,Olfactory_L,Temporal_Pole_Mid_L,Thal_PuA_L,Thal_PuI_L,Temporal_Sup_R,Temporal_Inf_R,Thal_PuM_R,Vermis_6,Parietal_Inf_R,Cerebellum_9_R,Thal_LGN_R,Thal_IL_L,Temporal_Pole_Sup_R,Amygdala_L,SN_pr_R,Cerebellum_10_R,Rectus_R,Cerebellum_10_L
Cerebellum_8_R,0.32709684482086937,0.2602957394096733,0.5299781316039335,-0.06892205783564355,-0.24408696450955547,0.05035352075528609,0.22055817853166682,0.4745873322639643,-0.11774826561276289,0.049454177107767026,0.3486558047350731,0.0020818207211276405,0.1367328894581486,0.4373545377676055,0.7157793838661193,0.2600942214438441,0.19845748625222132,0.2455325363364169,0.0796920637903146,0.20462689567980547,0.5302591275859367,0.2540715432212807,0.47526881076128874,-0.0033710004703787063,-0.08788729239508418,0.3975441509560508,0.7288708720723055,0.6064360486422701,0.3417829500351494,0.5511734126853867,0.424186809676395,0.2682356398466113,1.0,0.34783816217284086,0.35959481344753763,0.5326781126331183,0.2544558890943744,0.3376565870224085,0.3848951349074851,-0.14412500462638783,0.24307676395570513,0.29224872974707344,0.819541258721525,0.4137919959005662,0.004618999325553819,0.19793111777992795,0.6560966009617991,0.28120708381074205,0.4411354096223796,0.6179385315215716,-0.11925480250411741,0.38253842062657745,0.4825577948658488,-0.20400393428445057,0.2594916862562457,0.8144358823415768,0.1989953418637343,0.3766668573966346,0.37312546053974144,0.03960017431283834,0.01384615611399945,0.1881414900937083,0.36776747239772895,0.2402322554088601,0.7128597130612497,0.01340949519461247,0.2053417691778314,0.2475551531111929,0.8280022370984608,0.07563074723114711,0.43311003733648956,0.018375426979165648,0.6761278875892013,0.22949120165082912,0.3660172327830602,0.1962056964497255,0.49824559466997553,0.31088168246669523,0.2789471406670116,0.34231006291368227,-0.1620457112935273,0.31290824798137673,0.22384862953862802,0.24233463739192435,0.08667746148678832,0.14020555952665106,0.09365716919358075,-0.04493999031287595,0.25787253692721723,0.49420774856909944,0.2713727035727891,-0.23700650705595575,0.5530262165860451,0.481878423434817,-0.39147083778273967,0.019610238138782942,0.4361387140786311,0.4518631915585357,0.06771122696711475,0.06627495039173234,0.27261006108847774,0.22781962339126574,0.08264914909079991,0.2579263033714468,0.08929390721757667,-0.268956939088598,0.05868760038253505,0.1462304913074484,-0.008485434412256595,0.319939438211106,0.5463988997180803,0.3813550356574623,0.3405361252177422,0.44381895525463044,0.11131825611878918,0.3757456274757066,0.5548005927873025,0.6253387221210117,0.24858099153321167,0.3867226919940238,-0.2920825734627034,0.8961190463088773,0.29238648988380117,0.4276886435017203,0.4726996239226601,0.3420081963274548,-0.047626719471946355,0.12726432052013661,-0.13860955777671896,0.35699766236105884
Pallidum_L,0.6393754040552004,0.2134966207517398,0.4299075106966767,0.054001973085028555,0.2786972820289622,0.21421620205133893,0.5789388436218078,0.6507731948324821,0.19647503119674314,-0.038223596334264406,0.4957146196335512,0.12718191645806007,0.288267606831368,0.5006577723999724,0.18705674288004773,0.2674983831232825,0.25785878304642174,0.19809382340263432,0.04639397751574415,0.725872567722103,-0.03505753917452061,0.09060119089907667,-0.024587000819378726,0.1534660837663247,0.04238964803513667,0.5453978078852527,0.06477950213225692,0.19962613538324578,0.3063501395189709,0.6119623862559479,0.7297536458788064,0.47708488200761406,0.34783816217284086,1.0,0.13832128999866725,0.3461369956019771,-0.18666971565802412,0.23172946485883109,0.6623840797437344,0.457674055481907,0.005130509523072789,0.5253326931487261,0.015617972061261984,0.21923129518186169,0.6056490518852112,0.628515784306977,0.5196912225964744,0.7030480612779635,0.5581456249887932,0.3059717545134152,0.21175281288138123,-0.07136965600064656,0.024489178303863008,-0.03760773003278517,0.6624673987139593,0.2917135563980422,0.5257598154733019,0.08969024939350204,0.12342844614159691,-0.10816085952561869,0.11165245632333477,0.35010805368726083,0.1737841100105622,0.3988520602797425,0.19557798602413756,-0.008950028716172053,0.3802124710008652,0.055757309928314604,0.47252298060227066,0.028793071825112784,0.014197846063369145,0.5278128357582975,0.1380224101685921,0.10877227947453925,0.3435052239611127,0.2300007765735726,0.7362478893541698,0.2691805898537569,0.28510022312967165,0.8625516872651439,0.5794743851885015,0.7986971592910859,0.15417339541658204,0.46997050824947695,-0.22875662811855638,0.5108717759529962,-0.0389738843097771,0.5395824022913398,0.47797684105765675,0.001492086159771635,0.7505250216727225,0.14649032510421606,0.40302456281956145,-0.1722174247011417,-0.11897055578700222,0.3814059190035814,2.734927956536732e-05,0.2745078834485123,-0.07703952236242281,0.39441212069317777,0.49845598802345453,0.3817861544843027,0.6154342583081689,0.33158300519134637,-0.04590459077747485,0.07941383972537093,0.12813050765145728,0.8534868437363747,0.10971626009850835,0.6631641760631122,0.08172861250841139,0.6039513262513683,0.6479402055866195,0.015875337230075184,0.13937853580486828,0.3296076257551426,0.7003333938987345,0.2941433781177994,0.6543983492957169,-0.1610465606152606,0.1222761329481162,0.3992621272161595,0.19020162008988878,0.4128473591958311,0.42696438893825306,0.6309121876575247,0.4823517758935737,0.7779148335885193,0.6254811880827222,0.8078062726205433
Cerebellum_3_R,0.17632051818865005,0.47090248644681443,0.07380569922463602,-0.3409230943701305,-0.4006578626830808,0.5092746373223556,0.15082933092047365,0.23067438773876248,0.557162655844755,0.631199014827374,0.16930231755412412,0.52726825058956,0.6254303476821322,0.38868215522425426,0.615935933358865,0.4821073142289071,0.6159062873929639,0.7001794036174591,0.6568509776947984,0.045325377111999014,0.7815927140972808,0.1197184079976134,0.30566453407102284,0.34006820767453283,0.6413732428269481,0.41762272790062444,0.14778266237966695,0.43615525185730136,0.5631823877413551,0.3149303846599454,-0.05383077038314559,0.5696080352183436,0.35959481344753763,0.13832128999866725,1.0,0.3656458913875266,0.305649787109568,0.13199124875001686,0.4536809123719809,-0.1959838894574716,-0.09984085538396266,0.6172836971784637,0.22913434943970185,0.42023559895442353,0.3014970108715006,-0.11731476760958898,0.2867889701283279,0.12113504987792605,0.41548358642886574,0.17729824820134252,-0.26683090035323276,0.2925493609687332,-0.21599464805918284,0.5226157448010432,0.3339705399066869,0.5612447050152062,0.3563704077632818,0.5213304244211353,0.4938619130146315,0.6868624827212865,0.6013747554694252,-0.4400822858673062,0.5204239595814045,0.4853878826789005,0.3521457311367554,0.610056795016468,-0.03828626816556683,0.5809625151176616,0.4131367610494899,-0.2826067554216124,0.1766354001560647,0.5179040259812411,0.43989913621036686,0.6458700890569722,0.24561490542286052,0.546660239671785,0.10627310169720132,0.10565349594334161,0.4955945594771729,-0.0026424439098664976,-0.05179019602179389,0.2242394962930669,0.5298178794780314,0.41232194614190476,0.19431923620863262,0.09318145095191549,0.5591825613594136,0.13810875515373236,0.6543705797552648,0.6368641809394872,0.14247205263113893,0.40136715513485044,0.6091303031386955,0.7069838744419565,0.3532619154320931,0.5498639843994099,0.41261462614543354,0.320529519466959,-0.19706258101649665,0.6245769204692174,0.157975769400812,-0.2656040169676534,-0.12163493045697787,0.5939647474929655,-0.13540773495625788,0.383734185386434,0.5048026653376312,-0.07678642116837359,-0.25122513675623587,-0.2059546260055537,0.683633831178843,0.3260092294386001,0.31959299071443104,0.3561065423078912,0.5961101411090848,0.4340303990342669,0.3572998070115615,-0.1399407628099274,-0.12582014352725807,0.6381086401795563,0.4323968399902891,0.4437753608734305,0.6115739482815589,0.4342893627920941,-0.09869163283090407,0.2643019317174541,0.17707485500682185,-0.1264423560563942,-0.08823105068317906,0.04378827377450294
Cingulate_Mid_R,0.3639903132470717,0.3943614709328453,0.32703121980749783,0.24543436858222925,0.05785403612247827,0.17758651449315727,0.502021656194275,0.6112816516831988,0.23499055165328864,0.41038114128640624,0.32341423141216646,0.0649902703672712,0.4636233757581857,0.759570277481653,0.5185675110552251,0.562886773298368,0.14927510743569558,0.3297771960778906,0.04918723364561289,0.5245730175714062,0.23847077164237085,0.1472859861376118,0.22279366726690178,0.058138404830712795,0.31664754854648935,0.27808560556696654,0.21631082666060072,0.381291653665338,0.8591979775189776,0.7449315735830875,0.3473188969431645,0.12581371809408806,0.5326781126331183,0.3461369956019771,0.3656458913875266,1.0,0.4250479075062929,0.34293884235416183,0.6675968648165787,0.06276147326037018,0.31590807533646303,0.3148534911233259,0.47695412842415164,0.8487954587934887,0.13046380892649015,0.2569593365701872,0.5803921748800588,0.2964177582215342,0.8054930661392616,0.6845575171189631,0.09760684117277657,0.5678546288898336,0.4947656990587422,0.13320186761511837,0.42063401302597986,0.4164603411376284,0.4894149757570967,0.15699664960465148,0.7920204455251378,-0.06406206921004318,0.431424745302855,0.15382407842227236,0.47733860714079845,0.15593592139408535,0.7210955645731331,0.44643774370943057,0.32723604460808414,0.11316667344786814,0.4007364860824806,0.09021546840506171,0.05913996628319117,0.1515356506553617,0.5772326675591019,0.1416831401203342,0.291269609415139,0.10622903500265202,0.6131774892276107,0.5780152036281594,0.6397200165808464,0.3573342517995032,0.06243850646946629,0.3051956563868562,0.6155153878588876,0.6404895464346863,0.016447373312739405,0.37778658432384576,0.049722195113115715,0.08431470808604039,0.5070492689753537,0.5335104712669865,0.13001363573682784,0.04878388382206224,0.4398948930122595,0.3934135097516074,-0.1999685074859643,0.2848207449564683,0.6895780337624929,0.7762963508554188,0.10945238022461048,0.3204496358176756,0.5348979907802928,0.23054687995204037,0.15183118853814867,0.0696126168284473,0.10800135791874145,-0.19500590775475876,0.10791154155937864,0.2640752276540341,0.2444240507767921,0.25708579668336534,0.6923080818776507,0.2694894140792925,0.46948788234388783,0.1369592786597095,-0.04212361762226912,0.016160224829085152,0.724596894483291,0.5060654842751711,0.2528957149348586,0.5781560276470809,-0.1415890564261264,0.5618743453562406,0.16491313804657284,0.21056245882787347,0.40815914798629854,0.43537307045347207,0.22880165781320727,0.2193453731374542,0.18283733374465974,0.4467475400736798
Cerebellum_3_L,0.15599092000729078,0.4463272320102187,0.19484258228224458,0.3763521469333084,0.031055885997601285,-0.15284883845707653,0.11325329356357274,0.2583378029447683,-0.04057109753586709,0.26458249822731417,0.2122356951807113,-0.01780012881528728,0.2634796725848011,0.2876776433378035,0.43528040160581516,0.13396461179156155,-0.028681337560982317,0.12634697321855884,-0.10051225608951606,0.2056945438724765,0.0916404546687249,-0.020072219533125154,0.2349470661794673,0.19855678342306607,0.041236153618267976,-0.28929939345637606,0.4219903406256992,0.09410993652792121,0.38575149533657027,0.25611653880075436,-0.1432330388477042,-0.09663060845453149,0.2544558890943744,-0.18666971565802412,0.305649787109568,0.4250479075062929,1.0,0.5508422872303046,0.15885199323453997,-0.2632219321006645,0.4655676644386542,0.10878109919621397,0.2736039425782586,0.5478663566074801,-0.15036195773793634,-0.20816952176302045,-0.047718444630012416,0.2390619066460709,0.31058458418109236,0.3134935925561468,0.04406622257720292,0.9266858827741131,0.5513848058111376,-0.09323858335206779,0.15079399129422197,0.11298842505472564,0.10638205261547763,-0.08168684619071909,0.5527132003435302,-0.04527380962600603,0.0742524156502806,0.03506694471700615,0.3553933659973782,-0.05718273548882674,0.48712359169520025,0.14475013592269784,0.15474074795476758,-0.006690515126459862,0.22877576103827854,0.07414099382374968,0.16536005750716945,-0.08013177701290715,0.6947935335421962,0.01881045933472534,0.4660032352809133,-0.08112915471027148,0.11124970251897592,0.6159903420744787,0.23969042114665662,-0.07242680332467298,-0.22116102335117813,0.056608718309536385,0.25105759324374777,0.4603781841342594,-0.09295885234645812,0.30345682783016387,0.05872929391757535,0.073623373983436,0.288174020836007,0.5304138260348105,-0.22388330259263894,-0.16710576869770058,0.04680127354414169,0.5919542765779213,-0.18503098938325588,-0.11830829511347148,0.8362450843783068,0.47981296694185077,0.14218822299596973,0.038693276646320475,0.2198831817386561,0.246039937232827,0.06923211066740609,-0.24170407023606677,0.10526043681148436,-0.2046951321434889,-0.231556918257709,-0.16835708550107567,0.18565938751381592,-0.19231439557247335,0.5250725389951694,-0.18342614480274455,0.055808026291211704,0.4082558102218064,-0.277845032326285,-0.2567565087130352,0.09484035784644979,0.1227436271316869,-0.054046524343818333,0.5834737349093746,-0.2256893298277821,0.38961846444619486,-0.1312477414404905,0.07122045813040653,0.11157321929645196,-0.019994915906759333,0.07046300201611837,-0.09714217877614925,-0.1763868717321409,-0.028589954588792342
Temporal_Inf_L,0.37665173174478034,0.7836524185852586,0.2875854130765616,0.41637085228708387,0.17431191936567844,0.0606204618320061,0.3164138053989172,0.5009113906330325,0.05087875904114758,0.18885739464919055,0.42855571172274626,0.1302271240763845,0.3058585830080052,0.4234615964864652,0.5355415404142285,0.07175195600328121,0.034672349816654305,0.18883757828456824,0.005229854500025919,0.4600037875501941,-0.0062514023078296425,-0.004939824064114556,0.31074412534659224,0.338307722123651,-0.11731890727467975,0.10310290254123403,0.4847326967837504,0.20827102734384897,0.33493367305964195,0.4083376830013549,0.19669274988941754,0.06142412013684474,0.3376565870224085,0.23172946485883109,0.13199124875001686,0.34293884235416183,0.5508422872303046,1.0,0.47208353628306826,0.024745101469423623,0.6409682634530456,0.4234782478250887,0.09099854862213681,0.4328426994876991,0.10678270709002372,-0.04025617286778039,0.09957923864770467,0.6095045567569534,0.437589334761486,0.34463612205242283,0.06585244764156226,0.5963127822210006,0.45682692656397494,-0.18848324895341745,0.5706911399892097,0.26447921412066644,0.21551473131506765,0.12425522619164643,0.5319973057681624,-0.10738611194272879,0.07779992760424866,0.14467315940237446,0.4018124724607357,0.177301259144254,0.46401632098559287,-0.18279606930343262,0.27295246961146596,0.18014807507544478,0.534321925781754,0.14674408770919972,0.2687279977615303,0.13086338480156132,0.6435439199396059,-0.012861029848056416,0.5672745370621721,0.10907856377768883,0.2921211989191269,0.7612131266342901,0.15074380145524074,0.22317060592197285,0.11392618510879078,0.33429195586960436,0.16703828357135586,0.5654638362842657,-0.0734423538413555,0.5637234892346187,0.09761943702697795,0.3673209391934473,0.2673619174687972,0.3942048885817698,0.05387119042384822,0.00874192198347418,0.13650137878092156,0.25178014641959073,-0.1793768637593553,0.016264447920816317,0.5042611128930236,0.37117968030786713,0.1955722023130405,0.22229842724598028,0.4351734236607535,0.4107085279036061,0.49968376595790026,-0.06524607947051934,-0.06189643276197545,-0.21841500478742207,-0.08921202393478922,0.1026890084249408,0.2263239093584633,0.0022741847590354186,0.31645117353285,0.1289552093788251,0.31855992871964856,0.5711800035587903,-0.16730420369384844,-0.1494070884078841,0.2972111554045775,0.08874109013616198,0.09275994034234997,0.20462317803420996,0.0018123952408091372,0.5338239043714855,0.032882033072208924,0.3572137913885754,0.11758796871059826,0.32853450217917674,0.31105963257093794,0.33382131500543394,0.13959865187184292,0.3275531925078371
Frontal_Mid_2_R,0.5411486493815512,0.5734194681542901,0.22233501178024975,0.10714691138702352,0.1390283449717548,0.48020250694190797,0.6325474381246662,0.6589857908955425,0.4904901589465753,0.42861222859228726,0.43411155827168285,0.3943089134650165,0.7445888101977904,0.7733091355434571,0.4836240529451335,0.6017629415757944,0.42073222233563007,0.5033839459072383,0.2504397113910876,0.6500153511109444,0.2954891494042737,0.1094075475539671,0.17980105305861882,0.32531899310718837,0.41240102815810226,0.5479464443406749,0.12187225077305085,0.40121723866112596,0.7401279238551828,0.7793159886537484,0.46317929227290683,0.4762124637587809,0.3848951349074851,0.6623840797437344,0.4536809123719809,0.6675968648165787,0.15885199323453997,0.47208353628306826,1.0,0.18640023959963098,0.17822896843933755,0.6251948789441412,0.08826418801620184,0.557038077687225,0.4739760286779898,0.25955234275178446,0.4661256151772395,0.5381045078319961,0.8165163181838365,0.3976699083289269,-0.0037621543370518974,0.24022807460075296,0.06813635573726536,0.24381724753805953,0.717777640710238,0.46099397337148074,0.6706350295825776,0.274908418298658,0.5709396388644714,0.16311809203205843,0.49182243051668784,-0.010777105514012127,0.4590805466284673,0.3607699019644408,0.43778509586013353,0.4164272961188604,0.29817643659416854,0.32514768435830155,0.5806405151032297,-0.1346020764742278,0.09782684907809186,0.5733669298545273,0.38924885730463593,0.3510173720559177,0.3246189685445069,0.40973015703859317,0.6746585323916513,0.4795208959595526,0.6491119959084352,0.5416160912095348,0.3907685627803576,0.5833476381690068,0.5898207663873689,0.7790813343372649,0.021737123819099122,0.5523490010006146,0.28371229098972783,0.43260241783619796,0.6438936082575019,0.4012489741899099,0.4208229709518709,0.36814873628791056,0.5453271043635739,0.22035866343201183,0.14156249014851904,0.6236382451016215,0.34871185029331997,0.5065256042903107,-0.11548653384326969,0.7434417702194235,0.6249983278421727,0.16746155883847416,0.42503731159347974,0.37761894555179437,-0.09195118635127135,0.1449237921434725,0.3009887116051092,0.5007112083557086,0.05325497034483238,0.26780431008302674,0.4717044380851034,0.4746921051245586,0.6888097228201442,0.24166572569584188,0.2780356754359493,0.2647354608082296,0.742303866645345,0.09675812885158523,0.318378902349761,0.2780590474846376,0.33039252863279184,0.5138683837262543,0.3496914664335616,0.404834095412146,0.15589896469464387,0.6330766619699622,0.48995460856056133,0.48641066639736225,0.47108549662614346,0.6079178808433178
Rectus_L,0.3077373272943669,-0.10361400274235763,0.33545747721074015,0.17413823555112173,0.23866675479612737,-0.14936745138269153,0.5557127583859087,0.1747156380044821,-0.010737707783680073,-0.29493599154381756,0.33212074652477747,-0.2504163089634376,-0.06957009857478219,0.3646327127263368,-0.23599585095344752,-0.04001407617246226,-0.38323631493930194,-0.24024379641901014,-0.21533475209314684,0.3304664695220984,-0.4120279205940687,0.16686528246460502,-0.44616470079048165,-0.027587654221187852,-0.12614543545349638,0.11356846668751365,-0.396136621552569,-0.21846006942780755,-0.010723771266071542,0.11467178262617629,0.5051854137476403,-0.058497403907673606,-0.14412500462638783,0.457674055481907,-0.1959838894574716,0.06276147326037018,-0.2632219321006645,0.024745101469423623,0.18640023959963098,1.0,0.21459317811347475,0.16905329664299676,-0.3883962975857751,-0.018750659722971394,0.5152583801023467,0.6479940453408776,0.11911932063061416,0.5087194792200662,0.10124355027025818,-0.04042424282266151,0.5643251888846468,-0.23425417967376125,0.01264351281155736,-0.09519104915900412,0.39983881347183736,-0.31566088363517375,0.29834830687750324,-0.13855561994576607,-0.15075808385672945,-0.3638446406503267,-0.02506987434107741,0.4694685556736172,-0.21154016475659515,0.08681233512263314,-0.10629244522511863,-0.1941825439876568,0.591217779215327,-0.38534600697992083,-0.21083283986744542,0.45288072493982456,-0.17262983401251467,0.005994338456482934,-0.3317720522687668,-0.3912137046170845,0.2872937187067152,-0.13138807321436172,0.35473328379998464,0.1658686521628705,0.0052607250012998074,0.4518658609711041,0.647464512604184,0.3210849218687427,-0.04663797916304068,0.14687059965746468,-0.3146766602539111,0.33934961216996795,-0.4954860573630085,0.4265439870619098,0.08572707417260225,-0.4395605134087111,0.43225128717943045,0.12440258306270637,-0.0072650967062290826,-0.5343214313870719,-0.04725953768436342,0.03851041703265753,-0.24308520555434496,-0.07158637530713396,0.27179951018012843,0.026982498994301933,0.3253662949767268,0.3309234418346616,0.4619299287905247,-0.04680677729308969,-0.12427218522756525,0.038480613457615956,-0.13107948604563321,0.5380566741840009,0.5142683862419105,0.5755650292697707,-0.3258427226068544,0.35222581586977775,0.10262954670919276,-0.25085251139372855,-0.24631144941228597,-0.2823884812729976,0.2364163757738966,0.2097865144122208,0.3901982661377118,-0.37164259721451665,0.027628733464643434,-0.14481430866604889,-0.02239860197007089,0.19305898643018943,0.4205012416560444,0.489268847517215,0.5640240375271692,0.6538130510060103,0.5814075130679927,0.5413363263515353
Heschl_L,-0.0172533600922046,0.4000585606003098,0.20621423201103478,0.30302932033451546,0.11283807857753864,-0.3633225860662464,0.47853440282024307,0.23873380798438604,-0.20999972793012406,-0.014500009040105535,0.10486510901708362,-0.23229427651300186,0.08004492771873402,0.37510044785682356,0.3287432810838008,0.02992671225600278,-0.38668690503482267,-0.18998094448370628,-0.17337492462254772,0.270057403511373,-0.17854385529536013,0.18795156587442183,0.16466449075038986,0.12002061410104804,-0.16587116250396758,0.006688333348664097,0.4113204724661448,0.13872331970030083,0.18523137194277753,0.2218242117735109,0.09899596194404756,-0.23316298310736994,0.24307676395570513,0.005130509523072789,-0.09984085538396266,0.31590807533646303,0.4655676644386542,0.6409682634530456,0.17822896843933755,0.21459317811347475,1.0,0.13460646939645052,0.1522463813367336,0.3589098149782465,0.1315591549820682,0.1842300383671448,0.010574549452628139,0.3339232886659303,0.2674512391410203,0.23482053945996212,0.08241333373300051,0.48078990087099366,0.6550448226109581,-0.24920462935176854,0.3198402377013818,0.026264280231276273,0.313936298524068,0.04780819607157452,0.366405943506436,-0.4035003291911795,-0.11934520187047508,0.32771825948203137,0.13525228199514586,0.021502468174480923,0.43791260224361483,-0.1652829860135919,0.4554457215326471,-0.13743358193874822,0.24424091157895061,0.26627315658358863,0.28090631675466543,-0.26718427531543365,0.395041856402459,-0.46629616841614746,0.4873859307985291,-0.12269373801956295,0.1741231518317004,0.7873535084665362,0.1335458436782817,0.03841758444449051,0.12776831995451976,-0.010194155274117569,0.19053436243680308,0.37172969976247877,-0.027481187967416217,0.34768710135507125,-0.28653462915642264,0.0636514993529121,-0.0612146741936802,0.12721451980235535,-0.001091650567018891,-0.04299199282884058,-0.17328419593517586,0.05870754364238555,-0.3451750999126487,-0.25828173893020356,0.39461210836860344,0.23648065798918497,0.24418422541992021,-0.05970067493291237,0.4684394077655387,0.3730104876025552,0.2610616641006153,-0.20200589294882798,0.04599899593371487,-0.34148878779109937,-0.24825542388745714,-0.03218415227637539,0.2497015874014739,0.038412944115001735,0.08221226908259407,-0.07104848494957174,0.07525628171337047,0.3877309489129337,-0.3714986040644184,-0.4211319110553282,0.1244705742396329,0.3183695903143619,-0.002148040507150341,0.10563042747995159,-0.2521096320841596,0.3655635516161622,0.06827970525327424,0.30248408180920067,0.24025996071236105,0.32804354343133035,0.3035742720596692,0.21171863056793194,0.024889973836270247,0.15212821051404238
Thal_VL_R,0.3092185364808044,0.6475529395363673,0.3433856746397924,-0.20075288135840622,-0.19514827930480919,0.47592191479207374,0.448947602265178,0.45992997297651794,0.5388006483999032,0.48667763052416435,0.36219800468279795,0.518490783670471,0.54960959765329,0.495605213363489,0.5337254541271768,0.3243685403839214,0.6088306555604333,0.5688933008526609,0.575621701443122,0.31950459451055113,0.4022102342430953,0.13956319767972641,0.2888554111293091,0.3700161909472812,0.4598015453725787,0.6451907810809369,0.14304522563368932,0.3608749852967001,0.4861410624112663,0.4416715239485497,0.3326483937997861,0.7960313111945336,0.29224872974707344,0.5253326931487261,0.6172836971784637,0.3148534911233259,0.10878109919621397,0.4234782478250887,0.6251948789441412,0.16905329664299676,0.13460646939645052,1.0,-0.03479565628924105,0.35338635539238233,0.6623627737250802,0.14360056757289985,0.3444761685131234,0.527144967561083,0.4399691755547858,0.235288174644527,-0.06601251712704698,0.11619060263429168,-0.13520192213770776,0.3478928189970209,0.77236245943073,0.4667693266357241,0.5038705451252918,0.5939345432506974,0.3723063612937209,0.3509735153579365,0.4873213753243263,-0.16775917040293178,0.5351587870775566,0.7978190275068212,0.2684932669159091,0.29386161155057966,0.16810522443874018,0.6554804053852703,0.45818035279704483,-0.11891667668520312,0.10683719847435964,0.7803169825939703,0.33780414668440045,0.3903536121765149,0.48512752324436864,0.5222946397659927,0.29245447712187134,0.3430660290944957,0.365316834964958,0.33555018020193084,0.32751786671378036,0.529569188168778,0.3840051985400184,0.4729718640328307,0.021568622685666682,0.33355746439896256,0.47793290740112493,0.37141017421979555,0.5462896749324782,0.39145054120861644,0.4574461571988229,0.4857280740983977,0.4961377321593767,0.25034429930486296,0.26059705049480325,0.5291095628160627,0.19496789467393963,0.26440515359344946,-0.06825524998037098,0.6706052671888177,0.38386901638609017,0.09435111064506808,0.3005102676646514,0.6608568431044113,-0.2195509947318005,0.2987712773461356,0.40746952157968264,0.26485714805386246,-0.10649791061369782,0.0882996038591263,0.35929697546511996,0.5276532615375534,0.506555211013458,0.29357381597984067,0.5262086161463627,0.42330180740308376,0.4726068783335007,-0.04934038923896248,0.12684260703564332,0.19074166758865227,0.48269017685073407,0.4481235215902811,0.6253035603444358,0.8084621874947683,0.004991195623934537,0.47168904394681854,0.33688607225785633,0.3395592320182684,0.18625802189500748,0.3830582002620881
