,Occipital_Mid_R,Vermis_6,Paracentral_Lobule_L,Rectus_L,Frontal_Med_Orb_R,ACC_pre_L,Rectus_R,Cerebellum_8_R,Thal_PuL_L,Frontal_Sup_Medial_L,Red_N_R,Thal_Re_L,Parietal_Inf_L,ACC_sub_L,Cerebellum_6_R,Thal_LP_R,Cerebellum_4_5_L,Thal_AV_L,Cingulate_Mid_L,Frontal_Inf_Tri_R,Occipital_Mid_L,Caudate_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_L,ACC_sup_R,Thal_PuM_R,ParaHippocampal_L,Thal_VPL_R,Precuneus_R,Paracentral_Lobule_R,OFCpost_R,SN_pc_R,Temporal_Mid_R,OFCpost_L,ParaHippocampal_R,Frontal_Inf_Oper_L,Cerebellum_10_L,Olfactory_R,OFCmed_R,Thal_VL_L,Cerebellum_6_L,Temporal_Pole_Mid_L,Thal_PuI_R,SupraMarginal_R,Vermis_8,Angular_R,Cuneus_L,Cingulate_Post_R,Cerebellum_9_L,Amygdala_L,Hippocampus_R,Thal_MDm_L,Rolandic_Oper_L,Temporal_Inf_L,Vermis_9,Cingulate_Mid_R,Thal_PuI_L,Thal_MGN_R,Cerebellum_Crus1_R,Thal_VA_L,OFCmed_L,Caudate_L,Heschl_R,Cerebellum_8_L,Raphe_M,Cerebellum_7b_R,Vermis_1_2,Occipital_Inf_R,Precentral_R,Thal_AV_R,Vermis_3,Heschl_L,Parietal_Sup_L,Cerebellum_Crus2_R,Supp_Motor_Area_R,Thal_LGN_L,Frontal_Sup_2_R,Pallidum_R,Occipital_Sup_R,Raphe_D,ACC_sup_L,Vermis_7,Frontal_Med_Orb_L,Thal_VPL_L,Postcentral_L,Cerebellum_10_R,OFClat_R,Frontal_Inf_Oper_R,SN_pr_R,Cerebellum_3_R,SupraMarginal_L,Putamen_L,Temporal_Sup_R,Temporal_Pole_Mid_R,Lingual_L,Cerebellum_Crus2_L,Occipital_Inf_L,SN_pr_L,Thal_MDl_R,Precuneus_L
Thal_MDm_L,0.24529893136798958,0.2271483966218537,0.6967065735956794,-0.04680677729308969,-0.5144954370081842,-0.3244578023138218,-0.01912387187646629,0.2579263033714468,0.06384775565513763,0.30802691697397006,0.46351653225716843,0.0940756384342131,0.6186105119437276,-0.4906205815087607,0.20814142374607766,-0.08096652702286261,-0.289363586025513,0.5140838868632123,0.33295712852179704,-0.026617284203533792,0.3131228548604379,0.007551324147812445,-0.15358465975139082,-0.18698205871714804,0.39384940443369393,-0.22980841284459835,-0.006978568029946389,0.7482197395469088,0.52271816949199,0.6327538084308524,0.05161641764044834,0.06177778535976861,0.4017901632198394,0.2801074937016709,-0.3252169208849466,0.0073710917665056235,0.05633790256549449,0.39428160259603307,-0.5256859479147469,0.5657818825743426,0.06847478894058792,0.16750884722961137,-0.3749970300565724,0.7402964906091132,-0.37256558468467005,0.6144992467154073,0.695998128272227,0.030834572581193796,0.39969893701101256,0.415720968743667,0.01584062959692724,1.0,-0.20805739647173782,-0.06524607947051934,0.572324546733614,0.0696126168284473,0.6270060318196747,0.6687706240404554,0.1446425730123538,-0.4987196014929782,-0.48571963757130215,0.2446054722637082,-0.038327997733833025,0.3688269461781836,-0.0339460358260977,0.6175467063308019,-0.059048735485410016,0.5558139133073009,0.5261484777429828,0.2262055000687575,0.26723915478540783,-0.20200589294882798,0.4556405735179386,0.06865715053646766,0.426742134750632,0.7946875073610135,0.45791371866289654,-0.035300297022805724,-0.19612413040362495,-0.29617197398622186,-0.02490938855557202,0.2877178498356909,-0.45520508230302037,0.592911720811305,0.5954199914565489,0.0030015699143924523,-0.4748631717449255,0.2685853228683382,0.12766902725341786,0.5939647474929655,0.5233406122026727,0.029842903039432014,0.31748276145034854,0.23989229231147402,0.3992868529393871,0.11717016240001103,0.2999807197217486,-0.0366010405035041,0.6065758425119211,0.6425281671709073
Rolandic_Oper_L,0.1656448599157999,0.2271798524348664,-0.11308021654051845,0.1658686521628705,0.3506285784724364,0.5612192775918079,0.1857880679573797,0.31088168246669523,0.11976983552247449,0.5162061420877434,-0.2051682522456841,0.14555348638826646,-0.2501132016580076,0.6364015110076323,0.4556497966537355,0.175342032001428,0.6878830296863203,0.14574987325361652,0.45327497933218935,0.497516289727824,-0.1558890509923511,0.3649946951562246,0.4104054301832777,0.6937296514401009,0.3569934019623556,0.285502853000384,0.5992889825003297,-0.01701563396483498,0.029752935393780204,-0.1155559545631658,0.27067702815967326,0.1692527047637538,0.19752422581150172,0.2179767014858702,0.6062475577970592,0.6838647860420887,0.42694781219887296,0.16766178884863658,0.29125277284542367,0.09263892266342559,0.6223715823649644,0.34028662258681486,0.31006057999279213,0.03315631035950415,0.5888086091268901,-0.1468694959356798,-0.1195477402998823,0.5505472019781745,0.4511673831191697,0.3290910979120322,0.5821585019773371,-0.20805739647173782,1.0,0.7612131266342901,0.10884217466228502,0.5780152036281594,-0.20924041887920472,-0.19936603392429417,0.23622794943070713,0.6030540096203808,0.24562990270577179,0.625370268970706,0.5459353499056164,0.3795194015372328,0.3789698306135113,-0.12529529612285603,0.6088336361111514,-0.2572249995081603,0.2362370972415977,0.48172555105182696,0.3402485450545261,0.7873535084665362,-0.3171367685723302,0.20589004335208821,0.2061497067311122,-0.1728888232298821,0.424170791542046,0.25122940543715994,0.07021595735732722,0.11751648424707185,0.7395949488606615,0.19217841300007474,0.38620583546677734,-0.037260170797803235,-0.06292540350324421,0.3773570850466712,0.14430773544662717,0.5404525888290613,0.29612384376598716,0.10565349594334161,0.1521212284493633,0.356164680605446,0.4367895807406937,0.05501572682454305,0.303525171019974,0.35872678396012525,0.26033404933426607,0.35869950206128776,-0.10353713519987937,-0.04618880021229877
Temporal_Inf_L,0.338307722123651,0.20462317803420996,0.016264447920816317,0.024745101469423623,0.14674408770919972,0.27295246961146596,0.13959865187184292,0.3376565870224085,-0.004939824064114556,0.3938696127415506,-0.012861029848056416,0.11392618510879078,-0.18848324895341745,0.44593878679227456,0.46401632098559287,0.01685685318618734,0.5963127822210006,0.10678270709002372,0.33493367305964195,0.2921211989191269,-0.0734423538413555,0.19669274988941754,0.2330569842081949,0.7894879785513714,0.21551473131506765,0.09275994034234997,0.6095045567569534,0.18014807507544478,0.07779992760424866,0.00874192198347418,0.3673209391934473,0.1543321864599814,0.09957923864770467,0.2251016186208787,0.5370494029952757,0.4587203841840484,0.3275531925078371,0.1289552093788251,0.17431191936567844,0.13086338480156132,0.6435439199396059,0.5711800035587903,0.061740390277110334,0.20347933141722999,0.45682692656397494,0.0606204618320061,0.1302271240763845,0.37117968030786713,0.5325335508559271,0.32853450217917674,0.45187208471598334,-0.06524607947051934,0.7612131266342901,1.0,0.26447921412066644,0.34293884235416183,-0.1494070884078841,-0.08921202393478922,0.1533629344959174,0.4107085279036061,0.06585244764156226,0.5706911399892097,0.34463612205242283,0.534321925781754,0.2875854130765616,-0.0062514023078296425,0.5672745370621721,-0.10738611194272879,0.3058585830080052,0.4016008933607791,0.31645117353285,0.6409682634530456,-0.1793768637593553,0.09099854862213681,0.16703828357135586,0.005229854500025919,0.359520674891026,0.1026890084249408,-0.06189643276197545,-0.041379227460226056,0.4351734236607535,0.25178014641959073,0.1955722023130405,0.034672349816654305,-0.11731890727467975,0.33382131500543394,-0.0952218875424741,0.4083376830013549,0.31105963257093794,0.13199124875001686,0.18885739464919055,0.22317060592197285,0.2972111554045775,0.02076207722882365,0.3942048885817698,0.4847326967837504,0.31074412534659224,0.42855571172274626,0.09761943702697795,0.05087875904114758
Vermis_9,0.1494320699701325,0.49532629413735196,0.34877190747594333,-0.31566088363517375,-0.2215852736448412,-0.10181374820028351,-0.13960975624692706,0.8144358823415768,0.20040851447737823,0.37405825595494185,0.4702409231926415,-0.17048144180613903,0.18191850395624098,-0.10865566982100724,0.6080597801965968,0.08686764024800717,0.17837521543755966,0.08331807183801641,0.438925963144925,0.2531396998994027,0.26883026303030916,0.2238829705352106,0.002276732731800512,0.11884444087861767,0.170787388382847,-0.02140896034320265,0.10900306531238711,0.604351264186913,0.3493970110908781,0.12090780796411756,-0.09519754835660875,0.23417248125338694,0.5698207179039378,0.1234451735492725,-0.027138073225191475,0.17469832113273764,0.17632960351486787,0.3094784238169918,-0.3422001043016969,0.30546215734305976,0.5881849046995477,0.5052426563740781,-0.22330638350968474,0.41475490765007805,0.11000374617828024,0.43427319853947427,0.4207948037150076,0.37409101142016804,0.728548993482182,0.37756169135401024,0.24133240959800076,0.572324546733614,0.10884217466228502,0.26447921412066644,1.0,0.4164603411376284,0.5986034361560361,0.4161553417988805,0.5874674171159381,-0.13858289314208166,-0.44914340970804756,0.26440820386159514,0.39219768049499015,0.8348601356141063,0.2479355933291769,0.7698029779325721,0.11980562319678216,0.4249672355475595,0.4063585462003911,0.11352898878870653,0.6242038693284501,0.026264280231276273,0.0042911372204832675,0.6236436623477215,0.35466640451929093,0.5064275461437218,0.433844036175653,-0.0002843577819779201,-0.07057957606559025,0.0980422491242383,0.14358873886100051,0.6103756272360991,-0.13419513187635404,0.5195815082926306,0.2422497804153937,-0.038648763657293035,-0.44396207662666687,0.45647540958636085,-0.07055305493430046,0.5612447050152062,0.3789443742999858,0.1242598743424821,0.4814231733505494,0.4828486505396794,0.6568782434301222,0.5706962479774406,0.47117976590762845,0.11725583436572246,0.44137903403470974,0.2824178836464901
Cingulate_Mid_R,0.058138404830712795,0.5781560276470809,0.2848207449564683,0.06276147326037018,0.09021546840506171,0.32723604460808414,0.18283733374465974,0.5326781126331183,0.1472859861376118,0.7133255470852108,0.1416831401203342,0.06243850646946629,0.13320186761511837,0.2486117187655581,0.7210955645731331,0.29984276220332823,0.5678546288898336,0.13046380892649015,0.8591979775189776,0.6131774892276107,0.016447373312739405,0.3473188969431645,0.2615314643152997,0.2741557221451062,0.4894149757570967,0.2528957149348586,0.2964177582215342,0.11316667344786814,0.431424745302855,0.04878388382206224,0.08431470808604039,0.33511552618602236,0.5803921748800588,0.06631725513917108,0.42021382000384305,0.6792755314308873,0.4467475400736798,0.2694894140792925,0.05785403612247827,0.1515356506553617,0.5772326675591019,0.1369592786597095,0.0833291999338661,0.2409910934295221,0.4947656990587422,0.17758651449315727,0.0649902703672712,0.7762963508554188,0.5654319247977103,0.43537307045347207,0.5274600053985433,0.0696126168284473,0.5780152036281594,0.34293884235416183,0.4164603411376284,1.0,0.016160224829085152,0.10791154155937864,0.7019392263052817,0.23054687995204037,0.09760684117277657,0.42063401302597986,0.6845575171189631,0.4007364860824806,0.32703121980749783,0.23847077164237085,0.291269609415139,-0.06406206921004318,0.4636233757581857,0.2210557826130338,0.6923080818776507,0.31590807533646303,-0.1999685074859643,0.47695412842415164,0.6155153878588876,0.04918723364561289,0.6910849792942259,0.2640752276540341,0.10800135791874145,0.36389886816966505,0.5348979907802928,0.3934135097516074,0.10945238022461048,0.14927510743569558,0.31664754854648935,0.2193453731374542,0.18827535349557448,0.7449315735830875,0.22880165781320727,0.3656458913875266,0.41038114128640624,0.3573342517995032,0.724596894483291,0.24239548228859725,0.5335104712669865,0.21631082666060072,0.22279366726690178,0.32341423141216646,0.049722195113115715,0.23499055165328864
Thal_PuI_L,0.08221633018367153,0.10339367540251351,0.33101952505081916,-0.2823884812729976,-0.1853426706746922,-0.2318673402246765,-0.15440073733987586,0.3757456274757066,0.16962990061182898,0.17247279348728922,0.6349455906159707,-0.16639151862228863,0.16015968173317136,-0.09111804881485536,-0.03560379336573898,0.2553672976747005,-0.18822390525368327,0.062199405746317334,0.12100179203899926,0.14991703537364107,0.22262147653797756,0.28569392101564056,0.03857646995367217,-0.10814252488865209,-0.04766785036216122,0.13379813571591598,0.026742045577420187,0.670304663355666,0.22887041796675733,0.10696965808321628,-0.09561324135547346,0.22719216742016968,0.39891238133424556,0.2554915023490042,-0.2409802296553806,-0.10614007181197085,0.1037441899211965,0.4104706156249681,-0.25988227360586214,0.5653587199785127,0.24127029709595596,0.07525714623207196,-0.18817991864099623,0.36023563476043424,-0.4022153300800144,0.5497048072621575,0.4698437040745885,0.13734992314738123,0.3923095217074244,-0.012100185926203027,0.06404297119427926,0.6270060318196747,-0.20924041887920472,-0.1494070884078841,0.5986034361560361,0.016160224829085152,1.0,0.46993450885183796,0.04836059533606893,-0.07304653264808808,-0.28389353180037613,0.21804170997624886,0.25979894932970693,0.48928042366975394,0.1107513558769183,0.5706534598249283,-0.025728736129710012,0.6026585851026497,0.19267644709613577,-0.04750241018441421,0.25883515979810634,-0.4211319110553282,0.1563540559826332,0.2700392778871624,-0.027553929134560194,0.3908146165144396,0.1503378856457468,0.12698563029656743,-0.05936916510889711,0.24441499758514668,0.09030237370269055,0.29786462276468423,-0.0865632620598145,0.8199775785435172,0.21995322901591163,-0.06797600424562304,-0.5437752683724894,0.2404262623339153,-0.2950812436113146,0.4340303990342669,0.22811195468307896,0.21956339409922784,0.3320942131279212,0.11061583393667207,0.33574710484889986,0.1827242680838135,0.4199295837282456,0.10296973732818333,0.6410759576007866,0.3143592009996271
Thal_MGN_R,0.21083429677961485,0.25169137318592966,0.5756181308964493,-0.13107948604563321,-0.4035620952152737,-0.25561120023685285,-0.016653905441814172,0.05868760038253505,0.0795859397167196,0.21188333428038522,0.437124550638343,0.06829233660566653,0.6065081567022818,-0.3538655414561377,0.07376827729576177,-0.06263662426553669,-0.24003367652329938,0.2856612495310922,0.3164816706777363,-0.061476113642661916,0.3944401764831612,-0.09296885279343126,-0.24191487364537123,-0.21729454566869544,0.23449752409194094,-0.256082536999023,-0.15019873777911277,0.6207987654930833,0.5345624444339557,0.5494419739782117,-0.012832771960548703,0.1309832141410089,0.26395622450486267,0.1451889053481575,-0.3833224942948983,0.07554413880516574,-0.056744303334899715,0.19499518421505221,-0.24851320900097568,0.4432759324219093,0.016396201464700735,0.11525648399623815,-0.42776587388581244,0.5942200955832818,-0.4447131865920045,0.5465256918102162,0.5661855761341652,0.01872349167528732,0.2610123567090355,0.23549306420338612,-0.14471582923772125,0.6687706240404554,-0.19936603392429417,-0.08921202393478922,0.4161553417988805,0.10791154155937864,0.46993450885183796,1.0,0.09359716178400124,-0.5036786203390476,-0.4412489006249938,0.11766019091868861,-0.030336779885669976,0.21967765367809028,-0.24096884838496302,0.538625539021321,-0.2824582366866869,0.594878261264317,0.45969670852478284,0.033306071134971416,0.2896704289616739,-0.24825542388745714,0.4372552683197415,-0.0016102262474014097,0.37227847465220826,0.7131878401778257,0.3653679940873636,-0.09863291654380486,-0.12054244044857675,-0.2132916061024955,-0.0066954889077801795,0.26219353403098805,-0.30540049733382446,0.5405302405811524,0.5897294043219429,-0.13034722203205582,-0.299747498956832,0.1618343432727897,0.04412820762215185,0.5048026653376312,0.5078146530091795,-0.09963314249635098,0.2231673564994904,0.2032493128162253,0.35865836429272635,-0.08675747043104762,0.13315023902131354,-0.15667190619714258,0.5274783330400922,0.5656244399040069
Cerebellum_Crus1_R,-0.12320710526035936,0.5902907850042545,0.17975330141989374,-0.11739860333379572,-0.012187527645681748,0.0759036289556875,-0.07096385033739035,0.7147953980056407,0.11830724837988674,0.37894213977206903,0.12102624228949664,-0.23483398255188506,0.11223380120669797,-0.06447001105555042,0.8386444510773035,0.06309236846949964,0.3818581754853111,-0.1148333030575046,0.5550505972690903,0.2857578940465788,0.11903995600071604,0.11829943216267237,0.028261993458426768,0.004302337313809514,0.21095363882888463,0.007539930581519512,-0.011705646021348732,0.09475171397581285,0.28850293285606426,-0.04623728369059198,-0.08607496351037021,0.24947407359984927,0.6680025357533356,-0.17635536191885853,0.15455679222572713,0.3353302510775487,0.2191785466229461,0.13342104265445284,-0.15473056827383103,-0.21335988467906974,0.5035533179714125,0.1629933040285686,-0.013002272985361923,0.07732113403890406,0.5963696527086011,0.07921597984982182,0.0003351615577469002,0.5897052039196244,0.4764278271580192,0.3611686319076996,0.3573681366594299,0.1446425730123538,0.23622794943070713,0.1533629344959174,0.5874674171159381,0.7019392263052817,0.04836059533606893,0.09359716178400124,1.0,-0.05391003491254563,-0.052087321890609564,0.015336434898833413,0.5384891992577355,0.429069073756437,0.2085733296744343,0.361410000826404,0.012052910700791687,-0.09833649364111403,0.15733424237759888,-0.047970371054034774,0.6192455958200284,0.246547176632747,-0.2856785396820959,0.752610254145745,0.5154981847050901,0.1098211761418132,0.3819637279406398,-0.028587245156038193,0.13319822763087355,0.25231175296370284,0.14146756650738568,0.416380575104777,-0.013960140543877926,-0.050449178656809375,0.1373054591610816,0.003909298224568128,0.06782523868646957,0.46706729803843994,0.06392838299133811,0.25401817034638086,0.2436087717863452,0.07621889069673927,0.5305880523450611,0.4805561447194425,0.5151792824659593,0.40139971012059417,0.1945723337334123,0.15698689393856846,-0.014263316079995935,0.06840955999717961
Thal_VA_L,-0.09775340535606816,-0.2780215378108357,-0.4680937546406717,0.3309234418346616,0.7342664211447997,0.694891076551276,0.1993556985230467,0.22781962339126574,0.16196821397418304,0.17916235719110318,-0.2221919070937363,0.1800038532676402,-0.727127054244866,0.8458196430167271,-0.012551469064448399,0.5499745901690768,0.3849258755951775,-0.02889244937629744,-0.050197389227613076,0.5798614573318988,-0.4181188154198623,0.7073605279018227,0.7060771139899767,0.6019774960275034,-0.05348487518802177,0.7116879648841133,0.6622264092321429,-0.3421975391277133,-0.423416545978999,-0.5691327222388497,0.2749029217211717,0.14710786704357437,0.12458435184867903,0.22587209195512667,0.6443633964136039,0.10276492916068286,0.5224730427862455,0.2959752035563113,0.46973054628840083,4.236828595765826e-05,0.29837816173465176,-0.0015350147540532054,0.615660096037525,-0.4140479438366746,0.3952946558807785,-0.35214876159259234,-0.4805993652084398,0.2668323327103723,0.2633452677511985,-0.008373933058356434,0.6735306034003393,-0.4987196014929782,0.6030540096203808,0.4107085279036061,-0.13858289314208166,0.23054687995204037,-0.07304653264808808,-0.5036786203390476,-0.05391003491254563,1.0,0.657857264260073,0.48506175772072707,0.5136678556008452,0.18255200425265694,0.6052519432787843,-0.39401688784120575,0.6084423017667817,-0.4307352567671223,-0.3289637450036274,0.2179120573031177,-0.07507849369974749,0.3730104876025552,-0.5464564118768134,0.12020629114040272,-0.40187639105713213,-0.6598036373812319,-0.08639626586396458,0.5334225431537636,0.11019942362566353,0.522522558540335,0.5580452471153088,-0.23096507885506706,0.6724136981327631,-0.11428825830158436,-0.5653640052789579,0.5050218985078886,0.24674239302847514,0.26576977892070003,0.05243751528358025,-0.2656040169676534,-0.4547912137413636,0.6083971300728369,0.2773136111399104,-0.08818916425195414,-0.19305504458749365,0.16047928969583528,0.026773379748470404,0.5644715504192486,-0.35262003691521293,-0.46655440707629275
OFCmed_L,-0.2239727722620295,-0.31082445346854454,-0.2647251184651212,0.5643251888846468,0.7031548319852478,0.62624914753028,0.34028448716948123,-0.11925480250411741,0.02112815997056956,0.0012075655450424843,-0.19619131167178092,0.21548509451504563,-0.42182353162761493,0.5385490541548354,-0.1719952007276793,0.37739057026210926,0.15250563653096003,0.007190405967114371,-0.09013308589557394,0.3592088451560537,-0.5467612703467064,0.49448364922014737,0.6504555798134501,0.36516613344991683,-0.07463625282371586,0.5709264177809946,0.46181244224414797,-0.4875375129578812,-0.20074210531074513,-0.33236287302790457,0.44271378742127293,0.18158446972597142,0.10992523622221333,0.24098541527738818,0.4961894607135488,-0.033238386131459956,0.47377304215999,0.2676788695062591,0.4649318723640398,-0.11271231316712862,-0.08958758069200287,-0.3790109413903384,0.5324020125986166,-0.32901410498192074,0.17393275926436627,-0.2510183590082473,-0.4751030631732869,0.12542262787483013,5.294276180181652e-05,-0.060232048911105146,0.48350646891621085,-0.48571963757130215,0.24562990270577179,0.06585244764156226,-0.44914340970804756,0.09760684117277657,-0.28389353180037613,-0.4412489006249938,-0.052087321890609564,0.657857264260073,1.0,0.23162158222030274,0.26708718173094037,-0.2923234414694024,0.366584220555961,-0.5011345524544103,0.31591456748883306,-0.4197277459617723,-0.3849219736903787,-0.05771767883383208,-0.21534221007071516,0.08241333373300051,-0.2517015670719538,-0.14031542893482093,-0.32334200476242664,-0.597600460615159,-0.14583164483942096,0.45644605292099416,0.072883713713483,0.44518149123128054,0.2911629296619873,-0.4415346591428052,0.5560875388215286,-0.3122490851588681,-0.3831242874130396,0.4636252637286806,0.5560567930369054,0.08360579849246105,0.21426144588434756,-0.26683090035323276,-0.4299029041466568,0.4736311331631305,0.17996991710702057,-0.20585338928877409,-0.38434369534364954,-0.34242689946745647,-0.4053065368310037,0.5159766516280662,-0.43203270109950503,-0.26389933175570834
Caudate_L,0.3423296693243612,0.0417698856293218,0.31184329637449126,0.39983881347183736,0.24108299703920452,0.5070635282990337,0.45692971319365316,0.2594916862562457,0.128350485115337,0.6930848869103042,0.15098001602729924,0.47995216193987184,0.0322684462961351,0.5116616943374726,0.1892666563513016,0.37624850463422205,0.22172840607061706,0.5456491942776289,0.49026759444645307,0.5620449320671776,-0.194894124160671,0.6206292059747602,0.5636450323661077,0.6727030512573919,0.45732839237153877,0.4533521353411449,0.760770214404273,0.2775119028849744,0.28162140534474445,0.21691340215155336,0.5173009956278414,0.2731282702114807,0.3128077143502188,0.5438336629062571,0.46044975848009617,0.4725167088297468,0.6262538502123913,0.5362108664523377,0.2360964318951844,0.641612296076297,0.34089666469666974,0.26678253242215144,0.27548220799138284,0.419273905761145,0.04987108089593626,0.2710618040829195,0.23094944686951335,0.38038824080387384,0.6573427310522636,0.5210455591269602,0.6365261297448961,0.2446054722637082,0.625370268970706,0.5706911399892097,0.26440820386159514,0.42063401302597986,0.21804170997624886,0.11766019091868861,0.015336434898833413,0.48506175772072707,0.23162158222030274,1.0,0.36792041662062425,0.43619913639735924,0.43946549272251817,0.0869499970554288,0.5442557831393824,0.08815529998155192,0.4075106376511287,0.5558159581363376,0.27219126718821274,0.3198402377013818,0.031051841795551444,-0.07534076518184536,0.23288363102333184,0.17461803708464635,0.6195084854567077,0.5734939954623463,-0.19496934089414458,0.16320790432202653,0.718444467442453,0.06682125417792549,0.26614007257967404,0.38353057191402035,0.19290708412339844,0.6066355971865781,-0.07769519593514862,0.4881632351781857,0.4406569093629334,0.3339705399066869,0.26076192464611564,0.5911967668035732,0.5607584775861916,-0.04475896681148077,0.1884711614344117,0.0569250144996145,0.15601633435503773,0.5213338386900104,0.1343666758262399,0.3279987507464052
Heschl_R,-0.05724552188649448,0.27725912645035417,-0.06700347375816254,-0.04042424282266151,0.4188771367716515,0.3577177851287986,-0.07967453173676198,0.6179385315215716,0.14843634093058702,0.4543311068103448,0.14602766541653686,-0.24352376817521185,-0.2730244919408384,0.4779237410980409,0.4788104904900595,0.4071603957519584,0.5033324785009651,-0.17874126059937553,0.45215624744079697,0.6061806292356471,-0.0504879067101479,0.5465178512319877,0.40581804074232475,0.30543129269622415,0.09751085512859975,0.3752595401729039,0.3207783939520329,0.18173458390903643,0.034235883284821245,-0.34344979815641924,-0.012984604897424276,0.24379545056979565,0.6844324212128468,0.043762170862125825,0.383268839963621,0.41333635929255763,0.40408391388278797,0.41700948413011374,0.043909803140883726,0.04350347301561579,0.6012034192842124,0.08090402652767865,0.14222473029411933,-0.03274704109258228,0.46410354398946224,0.05355680304182884,-0.11648143519380838,0.6645567113076641,0.47488599970862555,0.08060044857582604,0.6237067987168483,-0.038327997733833025,0.5459353499056164,0.34463612205242283,0.39219768049499015,0.6845575171189631,0.25979894932970693,-0.030336779885669976,0.5384891992577355,0.5136678556008452,0.26708718173094037,0.36792041662062425,1.0,0.4552038630431546,0.5205557234792804,0.15990445254104793,0.3504462541482541,-0.06442566903266696,0.0029056162667001604,0.05003886452781665,0.5252995957101187,0.23482053945996212,-0.4311491488131004,0.6271957051049203,0.08388364378288206,-0.18404082959617704,0.26561722097384066,0.20869752354269752,0.23262789826777844,0.4781507593899718,0.5238039724962794,0.24367373959941763,0.44705410810055757,0.23368678287207809,-0.11498125302283797,0.13237425396827573,-0.010262402804286894,0.6864265600972368,-0.1520022646468217,0.17729824820134252,0.08654990230596818,0.43137322448523724,0.6919131885923594,0.3256214383370071,0.3873586958676978,0.3757619700722874,0.37586111151199186,0.44558897614748477,0.11491076457331369,-0.09666008508998533
Cerebellum_8_L,0.2058541036754881,0.28486349068886063,0.1918735309461922,-0.21083283986744542,-0.11972075019300012,0.15108812462937488,0.01456779341109957,0.8280022370984608,0.20037040989256732,0.4650567610109177,0.3029159470755659,0.004653956072250029,-0.10813325129094141,0.14377407158546365,0.5965392074744347,0.19462338084844752,0.31400985506292955,0.1652413919622743,0.33233560036296605,0.5081703601296034,0.1411366449103243,0.39749700862445525,0.25788494493063513,0.42856370341754885,0.2967345434857128,0.21852860701360877,0.4207687094135528,0.4060786889388457,0.08626537251104967,-0.035917642938242886,0.13806305368246727,0.31834422144109537,0.49290133730872165,0.33910079046386543,0.2803201874539369,0.2342745138299744,0.38913740916236217,0.3385119217291205,-0.08130690728387102,0.3112579386695075,0.6903269398173388,0.6272246035147351,0.062260147586324574,0.31815750719934693,0.2805647765857128,0.22697363537478327,0.23696657214796027,0.35281603270727496,0.8492600471560526,0.43007999172624445,0.45539213485245755,0.3688269461781836,0.3795194015372328,0.534321925781754,0.8348601356141063,0.4007364860824806,0.48928042366975394,0.21967765367809028,0.429069073756437,0.18255200425265694,-0.2923234414694024,0.43619913639735924,0.4552038630431546,1.0,0.35443004242676945,0.5291743425405863,0.36172941413520837,0.184376506290762,0.3708899828032604,0.1846929298222646,0.45247292079712587,0.24424091157895061,-0.19930808236570682,0.569289371714504,0.23137174427117238,0.2513394176095545,0.4129935876425528,0.24331511605746095,-0.05217374684171901,0.17462481109612282,0.39092657356095906,0.48063427364265415,-0.08118566280323637,0.41141758160418423,0.02088217629548565,0.24059815218329272,-0.3008649335582545,0.5754306717003351,0.09806516330856643,0.4131367610494899,0.17719160744341153,0.3827099683790804,0.5356003108042834,0.37866872415416736,0.5151945135244467,0.7219759531087127,0.49117242618809537,0.3108053705188257,0.2690239449570682,0.06259505543537187
Raphe_M,-0.13673976585495917,-0.060714958336836704,-0.1767796716160483,0.33545747721074015,0.4402092969702002,0.4313262539294112,0.13453644265139697,0.5299781316039335,0.11797128832485132,0.2908954007035046,-0.02620123276688339,0.07131950448750922,-0.41122882450420933,0.476795090050221,0.2706391738724679,0.40071407880352544,0.28550129265011664,0.15805256985312094,0.12964544329993197,0.5183945127741814,-0.27390470585839416,0.6072928845650161,0.5482027368643125,0.3841229525696819,0.09900831167157753,0.5069873323746965,0.5757531924834608,-0.061633057094955264,-0.20733006030478618,-0.3449279721108937,0.19935822410078724,0.03609230280285491,0.4081229095915427,0.30475113928043623,0.5126538575775819,0.057091872913058075,0.5041221167216149,0.47735398283840974,-0.06172127363862902,0.07092617718425046,0.3257655762350009,0.052691906709332326,0.3363340003222325,-0.1527539115030155,0.350601260452763,-0.16607176028754905,-0.24630231306374892,0.31783443492782854,0.4242971009234381,0.19053810157450832,0.7114820851409699,-0.0339460358260977,0.3789698306135113,0.2875854130765616,0.2479355933291769,0.32703121980749783,0.1107513558769183,-0.24096884838496302,0.2085733296744343,0.6052519432787843,0.366584220555961,0.43946549272251817,0.5205557234792804,0.35443004242676945,1.0,-0.02765608568343665,0.6552286134112435,-0.263333402927012,-0.1223927454351825,0.29125631535300456,0.18224650844984167,0.20621423201103478,-0.3962205893843184,0.2909905083258451,-0.13076029163033195,-0.2371569579205224,0.08803485477919397,0.3806465858861776,0.12311564126990078,0.3159773100910216,0.32699514024629006,-0.020443348804246992,0.3986484216300615,-0.005804549489343052,-0.3004187306494683,0.4079431065118056,-0.061393378747763565,0.3923199905942934,0.04594321068304177,0.07380569922463602,-0.22547798133062186,0.5427418144406172,0.4270328156159214,0.2122166801240066,0.022716206962986433,0.32162421911739775,0.20319118318325202,0.48623686650990194,-0.1770981544945957,-0.250335938754604
