,Cingulate_Post_R,SN_pc_R,Thal_LP_R,Thal_PuM_L,Precuneus_L,Caudate_L,Paracentral_Lobule_L,Thal_PuL_L,Cerebellum_4_5_R,Thal_VA_L,SN_pr_L,Vermis_4_5,SupraMarginal_R,OFCmed_L,Heschl_R,Calcarine_R,N_Acc_R,Frontal_Sup_2_R,Vermis_6,Frontal_Inf_Orb_2_L,Supp_Motor_Area_L,Raphe_M,Putamen_L,Vermis_3,ACC_sup_R,Vermis_9,Thal_MGN_R,Angular_L,Frontal_Sup_2_L,OFClat_L,Frontal_Inf_Tri_R,Thal_MDm_L,Cerebellum_6_L,Frontal_Inf_Oper_L,ACC_sub_L,OFCant_R,SN_pr_R,Cerebellum_4_5_L,Parietal_Inf_L,OFCmed_R,Vermis_10,Vermis_1_2,Cuneus_R,Parietal_Sup_R,OFClat_R,ACC_pre_R,OFCpost_L,Thal_VPL_L,Thal_LGN_L,Pallidum_L,Cerebellum_7b_L,Cuneus_L,Thal_VL_R,Thal_AV_R,Insula_R,Frontal_Mid_2_L,ACC_sub_R,ACC_pre_L,Thal_PuI_R,Olfactory_L,Hippocampus_L,Cingulate_Post_L,Thal_VPL_R,Temporal_Inf_L,Thal_IL_R,ParaHippocampal_R,VTA_L,Temporal_Mid_R,SN_pc_L,Temporal_Sup_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Fusiform_L,Angular_R,Thal_MDl_R,Postcentral_L,Frontal_Med_Orb_R,Frontal_Med_Orb_L,Paracentral_Lobule_R,Occipital_Sup_R,Cerebellum_7b_R,Putamen_R,Rectus_L,Pallidum_R,Cerebellum_8_L,Thal_VA_R,Thal_MDm_R,ACC_sup_L,ParaHippocampal_L,Red_N_L,Occipital_Mid_L,Thal_AV_L,Thal_PuA_L,Cerebellum_Crus2_R,Cerebellum_3_R,Cingulate_Mid_L,Precuneus_R,Amygdala_R,Frontal_Inf_Tri_L,Occipital_Mid_R,Thal_MGN_L,Vermis_8,Cingulate_Mid_R,Fusiform_R,Hippocampus_R,Cerebellum_8_R,Parietal_Inf_R,Heschl_L,Thal_Re_L,OFCpost_R,Temporal_Inf_R,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Olfactory_R,Calcarine_L,Temporal_Mid_L,Thal_VL_L,Cerebellum_9_L,Thal_LGN_R,Rolandic_Oper_L
Raphe_M,0.31783443492782854,0.03609230280285491,0.40071407880352544,0.32121613572894087,-0.250335938754604,0.43946549272251817,-0.1767796716160483,0.11797128832485132,0.22586125902130794,0.6052519432787843,0.48623686650990194,0.26721952244379377,-0.1527539115030155,0.366584220555961,0.5205557234792804,0.055985949573714555,0.547895126455579,0.08803485477919397,-0.060714958336836704,0.396896080769418,-0.10914000781233961,1.0,0.5427418144406172,0.18224650844984167,0.09900831167157753,0.2479355933291769,-0.24096884838496302,-0.41622731338509256,0.3996661980376307,0.19495612965557318,0.5183945127741814,-0.0339460358260977,0.3257655762350009,0.057091872913058075,0.476795090050221,0.1885812680755389,0.04594321068304177,0.28550129265011664,-0.41122882450420933,-0.06172127363862902,0.2772103022877819,0.6552286134112435,-0.1607543402402727,-0.2564829706741185,-0.061393378747763565,0.3385527106106891,0.30475113928043623,-0.005804549489343052,-0.2371569579205224,0.4299075106966767,0.06011100180947214,-0.24630231306374892,0.3433856746397924,0.29125631535300456,0.5583871217067574,-0.022676561382557223,0.5578675028098875,0.4313262539294112,0.3363340003222325,0.3241824790695887,0.45335826611721064,0.22114047896187677,-0.061633057094955264,0.2875854130765616,0.02551429950479538,0.5126538575775819,0.039108489853933066,0.4081229095915427,0.6949533475345875,0.12277649299698107,0.5482027368643125,0.26595881128698207,0.1817968167232267,-0.16607176028754905,-0.1770981544945957,-0.3004187306494683,0.4402092969702002,0.3986484216300615,-0.3449279721108937,0.12311564126990078,-0.02765608568343665,0.34299284749333997,0.33545747721074015,0.3806465858861776,0.35443004242676945,0.6426330845350646,0.05313858878905728,0.32699514024629006,0.5757531924834608,0.2679349869799661,-0.27390470585839416,0.15805256985312094,-0.22916877967186144,0.2909905083258451,0.07380569922463602,0.12964544329993197,-0.20733006030478618,0.44229435623758073,0.22015251513816628,-0.13673976585495917,0.27754347756979886,0.350601260452763,0.32703121980749783,0.10397462080901977,0.7114820851409699,0.5299781316039335,-0.3858574060275151,0.20621423201103478,0.07131950448750922,0.19935822410078724,0.49282304837899016,0.2122166801240066,-0.13076029163033195,0.47735398283840974,-0.10299287131137401,0.16185056848910565,0.07092617718425046,0.4242971009234381,-0.06074137881036142,0.3789698306135113
Putamen_L,0.30024120086190975,0.2954448623883446,0.5796586769144014,0.6594798799630376,-0.0971836282984806,0.5911967668035732,0.09409897064079377,0.07376224717938488,-0.008374389685822712,0.6083971300728369,0.5424595460680717,0.09711074339789949,0.09366130843383577,0.4736311331631305,0.43137322448523724,-0.00855436347446717,0.8078958285454366,0.23788206994636849,-0.23711164546099878,0.6610994540143765,0.0541467035022383,0.5427418144406172,1.0,0.034209394138586556,0.37047793858247496,0.1242598743424821,-0.09963314249635098,-0.3194684866306574,0.4782699980727266,0.2903551554917165,0.8602454769449402,0.029842903039432014,0.19081847199629032,0.050037089239337695,0.416361909472817,0.22953084819181255,0.3755946435590923,0.08667078990858619,-0.32751956366804685,0.37925384132727635,0.0759196334022583,0.4421793623209919,-0.04112358186442463,-0.10905421790062642,0.26486301884685826,0.5634527577876446,0.617289272853471,0.1181492227996895,-0.22366274470413947,0.8625516872651439,-0.006671522098778336,-0.17263570195111327,0.33555018020193084,0.1564950655493542,0.7472374550968113,0.11860257351686594,0.5190692188783325,0.5769160698922602,0.6420634670310925,0.5393185212188659,0.8213904414810167,0.18985785744716113,-0.15935686222411907,0.22317060592197285,-0.17524334861732205,0.5929863046682948,0.14241630329900123,0.4817614819336967,0.428944677730283,0.10440898310964598,0.8080222906324425,0.5545214504806081,0.20152701451216626,-0.03835408862881218,-0.23654980152917676,-0.20916931850973838,0.27886674524869903,0.1510086864098941,-0.16640959260320526,0.004465872427252043,-0.1737505799200063,0.8029975742438473,0.4518658609711041,0.8786603110839893,0.3827099683790804,0.6904813507880726,0.25239070525022766,0.5443466900052081,0.7633717181742606,0.2421309935580492,-0.33833561083175473,0.44072197337180674,-0.1686958936068207,0.09835894171969596,-0.0026424439098664976,0.17350050987785107,-0.11875166361371825,0.6739321445891225,0.4413171326643299,-0.027839840867146085,0.22077699165238576,0.15557378229166874,0.3573342517995032,0.3468410104038879,0.7729999334403522,0.34231006291368227,-0.1768948801547132,0.03841758444449051,0.4743447876948746,0.5313751112835587,0.4026551331836356,-0.04119464494350527,-0.06443900231698964,0.5941423688231952,-0.07531916928156838,0.07636786571577724,0.38277852963861264,0.5822692769997582,-0.049609000512464134,0.356164680605446
Vermis_3,0.7274920798918901,0.36430293221259713,0.11865315611290243,-0.10004653789069863,0.3942943616663215,0.27219126718821274,0.3749835015238385,-0.03217982693621037,0.6557797576361224,-0.07507849369974749,0.187414200792908,0.7864488271831153,0.3050181231158334,-0.21534221007071516,0.5252995957101187,0.6387764194315195,-0.13995926103343612,0.5732396317239679,0.8206946424199594,0.1331970045512133,0.5341134953727252,0.18224650844984167,0.034209394138586556,1.0,0.2092529172154334,0.6242038693284501,0.2896704289616739,0.2502509260377807,0.528029781380274,-0.007886326114922466,0.22346195108154593,0.26723915478540783,0.6887179207508927,0.6102527673831941,0.07499187419050926,-0.1515526727835796,0.010063718089816076,0.6273554248925699,0.3472845931843559,-0.1924918269937801,0.6555970254033854,0.17804983668816424,0.34920429738175085,0.011077223274543501,-0.19461473071551455,0.10668087574392507,-0.04178354806916738,0.41629670597376217,0.36258006139663035,0.08172861250841139,0.4284518647661445,0.36406874722209986,0.35929697546511996,0.1019033412433396,0.38620435732112834,0.5700681994809531,-0.10376897575314839,-0.04916157760764448,-0.31999382683645305,0.4195350670833137,0.13535715312924865,0.7625718241446378,0.4296634293437108,0.31645117353285,0.38326537343932515,0.245655869391322,0.2095748029530044,0.5065033795271364,0.4117925585665835,0.7790634271361233,-0.06825387536124482,0.5718610864993211,0.6619666734580164,0.41314774752223066,0.4206419446901949,0.44622213784087894,-0.1192107527735496,-0.004310209552465959,0.1525298614945731,0.0635971870108859,0.6149211564588347,0.2185569760101526,-0.3258427226068544,-0.10497171765531232,0.45247292079712587,-0.20541201294564151,0.29302357151518993,0.22218490525645507,0.09016462807194986,0.5960148462740082,0.19905550225233556,-0.056918447550763945,0.2851752432652248,0.5155804194723946,0.683633831178843,0.74180894041654,0.5576703413351165,0.26974439565807756,0.4925893553655259,0.2192000611548941,0.2670702928587833,0.22220617948063234,0.6923080818776507,0.5891199077237618,0.24699480812397334,0.5463988997180803,0.08966315022117494,0.08221226908259407,-0.27791197018385366,-0.06840594972200766,0.1890561158686706,0.26917092790266023,0.5925850640230678,0.16378574304739923,0.6552132286224225,0.5740587785980197,0.21152562610383524,0.4838809562171365,0.30443839703340847,0.3402485450545261
ACC_sup_R,0.21062108662474596,0.2703588496116037,0.10773966357243366,0.4487623918927654,0.3341943272474347,0.45732839237153877,0.49756253874269235,0.12545991258895317,0.18389923288815493,-0.05348487518802177,0.16041787574105487,0.1733108914212347,0.5332146258149131,-0.07463625282371586,0.09751085512859975,0.3296624580480198,0.19890641157556796,0.7181276843556376,0.1273590877817301,0.29959160216803027,0.7175403732225866,0.09900831167157753,0.37047793858247496,0.2092529172154334,1.0,0.170787388382847,0.23449752409194094,0.11463580359342418,0.5568121584612752,-0.139552576755888,0.47962263505361025,0.39384940443369393,0.10309794487895062,0.46744807469857,-0.10969363467702817,-0.1000481295051351,0.6069657719883982,0.10931034997318166,0.3546149922349137,-0.011783821246139612,0.34148377223858983,0.30514217410320404,0.30112933484243165,0.1657269425148227,0.24648700288125402,0.7562663638070374,0.3866845714669705,0.07737627330658568,0.27555000647525174,0.5257598154733019,0.38193126669336447,0.13719844179800353,0.5038705451252918,0.4419271408348785,0.2950685106947537,0.7400823297440218,-0.22484959831967768,0.31648010810805394,0.18641479945226544,0.41887589812311227,0.3942590015776128,0.4290943373308319,0.07648278157089061,0.21551473131506765,0.22630990237821408,0.2674626241181515,0.23799454493526784,0.27774344551245955,0.08581523734954102,0.4228998800621717,0.1835803886987412,0.653726222538892,0.34158132927723495,0.09033444785715596,-0.006656275470179165,0.48810291254057037,-0.3460019995621129,-0.4222600748305451,0.48694674704743385,-0.021711931787026132,0.09985918177625756,0.4309888953723965,0.29834830687750324,0.40159886186762916,0.2967345434857128,0.07444882025138508,0.5019463571898375,0.4582348370322836,0.3221804219283774,0.3208208258128531,0.011286419825558402,0.7487131067834453,0.20121930333451654,0.014109448291714932,0.3563704077632818,0.519121894283528,0.32245255925839944,0.22776608108980897,0.6345864888198007,0.1760034263972694,0.28227560701933285,0.18108977348081784,0.4894149757570967,0.38629944182127485,0.3630768137654802,0.1989953418637343,0.27640173827013387,0.313936298524068,0.5037898050243148,0.3366364627512704,0.1624791246287662,0.03968129411896637,0.6922830324258844,0.29970072587858637,0.22883538971598813,0.271210190393509,0.38528228855336977,0.49579255471793887,0.4224576177367291,0.3569934019623556
Vermis_9,0.37409101142016804,0.23417248125338694,0.08686764024800717,0.24521124151987586,0.2824178836464901,0.26440820386159514,0.34877190747594333,0.20040851447737823,0.24373719188054926,-0.13858289314208166,0.11725583436572246,0.30042412609699376,0.41475490765007805,-0.44914340970804756,0.39219768049499015,0.5481383794589313,0.008753645947743357,0.433844036175653,0.49532629413735196,-0.07356009397291949,0.37865430950762285,0.2479355933291769,0.1242598743424821,0.6242038693284501,0.170787388382847,1.0,0.4161553417988805,0.24582833379781113,0.3182935319300709,-0.3337499752334481,0.2531396998994027,0.572324546733614,0.5881849046995477,0.17469832113273764,-0.10865566982100724,-0.4640096928463016,-0.07055305493430046,0.17837521543755966,0.18191850395624098,-0.3422001043016969,0.7957751122426056,0.11980562319678216,0.5334625099014164,0.05950851881870629,-0.44396207662666687,0.05732639539545807,0.1234451735492725,0.5195815082926306,0.5064275461437218,0.2917135563980422,0.75845968645741,0.4207948037150076,0.4667693266357241,0.11352898878870653,0.3004613170503001,0.3195483374730734,-0.14768966086003435,-0.10181374820028351,-0.22330638350968474,0.3655296585169756,0.21829823317237562,0.3917650708678579,0.604351264186913,0.26447921412066644,0.654549110263303,-0.027138073225191475,0.20692287188167324,0.5698207179039378,0.27790670048877475,0.3831911049899619,0.002276732731800512,0.3868967352034327,0.4631374996142836,0.43427319853947427,0.44137903403470974,0.2422497804153937,-0.2215852736448412,-0.13419513187635404,0.12090780796411756,-0.07057957606559025,0.7698029779325721,0.057201174987273416,-0.31566088363517375,-0.0002843577819779201,0.8348601356141063,-0.18871807873050844,0.6383532189493778,0.14358873886100051,0.10900306531238711,0.6323817390257778,0.26883026303030916,0.08331807183801641,0.5466149479677409,0.6236436623477215,0.5612447050152062,0.438925963144925,0.3493970110908781,0.15840151030444843,0.1951325425743302,0.1494320699701325,0.4465498763478839,0.11000374617828024,0.4164603411376284,0.4070131548939906,0.24133240959800076,0.8144358823415768,0.15842251577905248,0.026264280231276273,-0.17048144180613903,-0.09519754835660875,0.27039173611609235,0.4828486505396794,0.35466640451929093,0.3094784238169918,0.6007774051905376,0.4012647395203382,0.30546215734305976,0.728548993482182,0.5717479415006934,0.10884217466228502
Thal_MGN_R,0.01872349167528732,0.1309832141410089,-0.06263662426553669,0.11993757731945379,0.5656244399040069,0.11766019091868861,0.5756181308964493,0.0795859397167196,-0.1961839828594031,-0.5036786203390476,-0.15667190619714258,-0.08917874924345762,0.5942200955832818,-0.4412489006249938,-0.030336779885669976,0.4014976791017526,-0.18797136648216786,0.3653679940873636,0.25169137318592966,-0.2656175666063126,0.4075035531405033,-0.24096884838496302,-0.09963314249635098,0.2896704289616739,0.23449752409194094,0.4161553417988805,1.0,0.6285265813464107,0.10525326117908478,-0.4818859405860349,-0.061476113642661916,0.6687706240404554,0.016396201464700735,0.07554413880516574,-0.3538655414561377,-0.5080715534927079,0.04412820762215185,-0.24003367652329938,0.6065081567022818,-0.24851320900097568,0.29154078602587025,-0.2824582366866869,0.598025883121566,0.3912716385446307,-0.299747498956832,-0.0019866847969403313,0.1451889053481575,0.5405302405811524,0.7131878401778257,0.12813050765145728,0.3826079677190228,0.5661855761341652,0.40746952157968264,0.033306071134971416,-0.01469595378797961,0.3220742049923081,-0.43972342647247165,-0.25561120023685285,-0.42776587388581244,0.22980687676242836,0.030685671729082677,0.13459624421208477,0.6207987654930833,-0.08921202393478922,0.645414654017257,-0.3833224942948983,0.16090850295795164,0.26395622450486267,-0.30548520200572155,0.21840852113305498,-0.24191487364537123,0.2128788502195652,0.18783126996363048,0.5465256918102162,0.5274783330400922,0.5897294043219429,-0.4035620952152737,-0.30540049733382446,0.5494419739782117,-0.12054244044857675,0.538625539021321,-0.10648956689167667,-0.13107948604563321,-0.09863291654380486,0.21967765367809028,-0.5061433405304633,0.6014450474947022,-0.0066954889077801795,-0.15019873777911277,0.3493318272828256,0.3944401764831612,0.2856612495310922,0.7247090781108648,-0.0016102262474014097,0.5048026653376312,0.3164816706777363,0.5345624444339557,-0.09088610198510785,0.08229039115889852,0.21083429677961485,0.3948766745411071,-0.4447131865920045,0.10791154155937864,0.3312225621917303,-0.14471582923772125,0.05868760038253505,0.5669365815279891,-0.24825542388745714,0.06829233660566653,-0.012832771960548703,-0.21515080596732755,0.2032493128162253,0.37227847465220826,0.19499518421505221,0.5928495123978451,0.2893323437576275,0.4432759324219093,0.2610123567090355,0.618853451865601,-0.19936603392429417
Angular_L,-0.018080440028598387,0.09773372022868163,-0.23238166197871293,-0.033468487769534046,0.8809752965619881,0.09589551350286525,0.7345840221827851,-0.1599987547994496,-0.25150624211539785,-0.6480410714138264,-0.19807441056706737,-0.14169575632304968,0.7423881602563347,-0.4508776167732427,-0.30446227569025985,0.4873258187729976,-0.49054942647826455,0.3910343323007671,0.32290229076953825,-0.24677149255127268,0.4035958106804503,-0.41622731338509256,-0.3194684866306574,0.2502509260377807,0.11463580359342418,0.24582833379781113,0.6285265813464107,1.0,-0.007543929022762176,-0.4710657746241927,-0.4053226791743819,0.6590646030951152,-0.07467945813262943,0.17718133669752628,-0.41037338972498477,-0.3939968871237186,0.0795700027020027,-0.2763053354396895,0.8707785991917405,-0.23886805830819877,0.13328933700599987,-0.34421926184994256,0.7372250709151811,0.6729792089623547,-0.41769429808191916,-0.21946680661088805,0.06818595917348337,0.5795949401541811,0.728000210612795,-0.023107353981056455,0.23009142811282526,0.894015307208798,0.414230125667123,0.033139648861597405,-0.20497629217563484,0.3212884157520554,-0.6303147374276187,-0.539373823924786,-0.632005772586351,0.16185389833591876,-0.12969419174949728,0.07747588577932205,0.6798461347981263,-0.11659720747410408,0.577178253588706,-0.43218345759868326,0.2033018606180898,-0.012481446607357321,-0.324110942868221,0.1769638790291438,-0.40336994997425124,6.771104386916418e-05,0.2413358232747182,0.8272239546361282,0.7242767662217751,0.8065130271801606,-0.5232931549974955,-0.3982581579712418,0.7914288352521954,-0.24416909353288335,0.503801385859565,-0.21112438105127448,-0.21303381182309944,-0.24414501786221307,-0.015600913978695556,-0.7160809721606455,0.4526915690539025,-0.17341289266509188,-0.23621251470491877,0.33323452053915104,0.3198879136357006,0.22692201741902626,0.8103371587725238,-0.3046486249342289,0.5060995430241918,0.37042575591771804,0.7737279171004005,-0.15022874933722355,0.07042206966565175,0.3199961112088686,0.3543864022653381,-0.6521039052447886,-0.07019867778822265,0.43075108802095097,-0.4303492462746436,-0.22498565749275398,0.8778505649374226,-0.3815700832407471,0.014139509744911946,0.020784817527596634,-0.5483148802596174,-0.13265408996011238,0.4295761515878401,-0.030890847310380037,0.7982018001374244,0.3782979947602874,0.5213443485229049,0.02781427160714294,0.4991945803494804,-0.3188802070601023
Frontal_Sup_2_L,0.5710137710167688,0.4193728579427557,0.37322223575326124,0.27929556805821265,0.2772857774073458,0.7367847860802904,0.33052054963649846,0.15162848875212623,0.3864081535384174,0.3763527707608911,0.46585580681789746,0.5054844221653741,0.3182169754192477,0.22987316086486617,0.5393066443253215,0.3030717276152376,0.3991261059262654,0.7895197413625741,0.3245448665977145,0.5921981216051733,0.46587010439312826,0.3996661980376307,0.4782699980727266,0.528029781380274,0.5568121584612752,0.3182935319300709,0.10525326117908478,-0.007543929022762176,1.0,0.29737235807805346,0.6598761592644529,0.13047457235826243,0.3951690736500101,0.6651784843996731,0.43797340938880225,0.25549680069004027,0.41225413744357997,0.3837834339752533,0.11285927625501153,0.14937542672170126,0.4173646506283513,0.3891392441542191,0.13868555256966278,-0.009284246495488863,0.1458262760069961,0.7428660145688958,0.3315375952699689,0.16476586739438287,0.040543589917542006,0.5006577723999724,0.19102162384914048,0.08182568013357748,0.495605213363489,0.410759933625532,0.6878524036285286,0.6447252679465322,0.33075321487555936,0.5764853892847731,0.17797274824548912,0.6299074779330994,0.4418057900343726,0.6399579409275645,0.10324435150977836,0.4234615964864652,0.1515649577787943,0.4592002480441477,0.1575724581860671,0.5086064089913523,0.4819410495287285,0.6393896856571322,0.55065421988556,0.7172410179537198,0.48571951834383287,0.20797760948667338,0.018935653038620825,0.316811105485321,0.29461136126647114,0.31185093624298493,0.15513128760487743,-0.04193419163316473,0.2162468918099646,0.6016714543280371,0.3646327127263368,0.4303090422384157,0.3987994423818936,0.35010179524163937,0.34405943942562134,0.7500150297567352,0.514003683756371,0.4544937946670904,-0.09353558283311555,0.3563482134740867,-0.02447285525008724,0.24103445215260116,0.38868215522425426,0.7225292689599004,0.36911969011653445,0.4902409486188356,0.7895534185959246,0.19004652999966623,0.26827104372922894,0.25717176213539217,0.759570277481653,0.4961708395712449,0.6072028082787211,0.4373545377676055,0.011488072691043214,0.37510044785682356,0.2895122111844422,0.32315522680064346,0.3223808527168194,0.20085663716008426,0.5235717279684903,0.5095354888514524,0.30699038856156513,0.47488645938255586,0.29869779723409245,0.6331407035795221,0.19252724158024298,0.6346269909989851
OFClat_L,0.2874809797548438,0.24061689840769662,0.32120823093702544,-0.07670225941050407,-0.29014974755757034,0.26159330681386483,-0.38550313306382816,-0.016333681909515497,0.31650652708796806,0.7250183950772754,0.389180108735843,0.3936659261548473,-0.3698699135479606,0.6718783983297086,0.33850903041013874,-0.25207419928329594,0.3180462000607822,-0.05666729472981998,-0.09154897248922603,0.6021907592310851,-0.30974973228887437,0.19495612965557318,0.2903551554917165,-0.007886326114922466,-0.139552576755888,-0.3337499752334481,-0.4818859405860349,-0.4710657746241927,0.29737235807805346,1.0,0.32955552406898575,-0.7464692268477295,0.21980323461118903,0.30406850132227714,0.7925630047389453,0.8656827354942407,0.07897181926557484,0.47079451947592027,-0.49050752364721717,0.7303378224157868,-0.21130461492361627,0.2528766406686944,-0.5648193822562305,-0.3717500229045369,0.47520551042104364,0.24466587727571418,0.04765114172590864,-0.24730978757156916,-0.6533982987820557,0.054001973085028555,-0.5071538626768131,-0.3966020141697541,-0.20075288135840622,-0.06998570192914882,0.43032971823327454,-0.11825884903472011,0.6438693389352462,0.5376917293799404,0.4312604996527816,0.20394246738505575,0.31084250808292463,0.18763665580995828,-0.46398610101185167,0.41637085228708387,-0.6539588991976488,0.5925654316285727,-0.18564296234925723,-0.07046149152967907,0.3558305665885026,0.22434570339381024,0.4521539823048563,0.18313193093128752,0.10514818352364608,-0.2393744907165862,-0.3557086458269601,-0.3913235356470684,0.6148659117511083,0.6007818736635862,-0.43613713135444443,0.1636666224814339,-0.4785176562598774,0.514150443374826,0.17413823555112173,0.32844876161395353,-0.07091154860484067,0.5969190173612915,-0.44622796545408966,0.42628480616736414,0.4125280254216495,-0.2235576756208879,-0.3907200514744266,-0.27118375542804585,-0.743349446359596,-0.02703938197099047,-0.3409230943701305,0.05587609544293053,-0.20478921243460008,0.4039256419493709,0.37936207610686995,-0.0731350501793757,-0.343555760520561,0.37858513682575196,0.24543436858222925,0.03743367261909968,0.3350654976001682,-0.06892205783564355,-0.4357370611110962,0.30302932033451546,0.0766860399646689,0.307505350009055,0.10440320108411272,-0.3049146870009774,-0.23634605959198868,-0.055891130935086145,-0.32920704072811574,0.12403741795144167,-0.15618954117972547,0.05230272751660623,-0.6258533167115456,0.5381484997142717
Frontal_Inf_Tri_R,0.40802052118435067,0.3596095734562866,0.5636611774656212,0.5084868531201197,-0.1482752234605755,0.5620449320671776,0.0734027383427273,0.17878957982058144,0.2387253907587252,0.5798614573318988,0.5159394868766991,0.309366486137934,0.07100848013525803,0.3592088451560537,0.6061806292356471,0.06306375971533387,0.7442893133561419,0.40962411158730794,-0.043315012593941084,0.6284911024063428,0.22485638322974852,0.5183945127741814,0.8602454769449402,0.22346195108154593,0.47962263505361025,0.2531396998994027,-0.061476113642661916,-0.4053226791743819,0.6598761592644529,0.32955552406898575,1.0,-0.026617284203533792,0.33282153380285334,0.27213057942895724,0.40786174615784787,0.1900267462929269,0.3221785404767587,0.274042694912865,-0.3280488115322655,0.29146792358759704,0.27670648445508056,0.43998544106547804,-0.06951974662361171,-0.24085429950723913,0.35012265026890443,0.6948156389750438,0.49559045833372883,0.10690951642781776,-0.21272318102460305,0.7362478893541698,0.15828073798325362,-0.24835871399637674,0.29245447712187134,0.16010171108815774,0.8071542743785264,0.3282946269291622,0.5155989405943829,0.6549207543864716,0.5666238634191951,0.5262648556687929,0.7157127704438566,0.3743818595335198,-0.15072061974407236,0.2921211989191269,-0.14433944182659184,0.5947792190624903,0.14277385032862755,0.562229236107846,0.4585483942915943,0.331271208081363,0.738210318627157,0.7495924862228384,0.2646897643177877,-0.09812820027372332,-0.24053463323542326,-0.13737136622226315,0.27295533651283865,0.1704481228695644,-0.2397642559880728,0.07650161893114063,-0.037733833735390424,0.7696359627503951,0.35473328379998464,0.7588104760770364,0.5081703601296034,0.6324075040574143,0.23562785047178056,0.6731874681607746,0.6516828340485412,0.2852370035316166,-0.2333706714002018,0.3324252185435022,-0.2208657428044339,0.32811958987513057,0.10627310169720132,0.34618619410297163,-0.09899354787936483,0.6307733542301367,0.5875990376424242,0.0038608113299455587,0.1434849106916579,0.3557837676836325,0.6131774892276107,0.328411473650695,0.7827366036510637,0.49824559466997553,-0.3108262353336992,0.1741231518317004,0.3613640366339954,0.3834243788833961,0.5236765887171753,0.1503170734247561,0.12371366520648341,0.5825642689405937,-0.05881457974552143,0.11420413100802575,0.2896546106285232,0.6584896540444157,0.00013878657919950233,0.497516289727824
Thal_MDm_L,0.030834572581193796,0.06177778535976861,-0.08096652702286261,0.3301697027532007,0.6425281671709073,0.2446054722637082,0.6967065735956794,0.06384775565513763,-0.2222083948125798,-0.4987196014929782,-0.0366010405035041,-0.15331418223362012,0.7402964906091132,-0.48571963757130215,-0.038327997733833025,0.5293763460197741,-0.11045223396962267,0.45791371866289654,0.2271483966218537,-0.23561910622272592,0.49178963457189534,-0.0339460358260977,0.029842903039432014,0.26723915478540783,0.39384940443369393,0.572324546733614,0.6687706240404554,0.6590646030951152,0.13047457235826243,-0.7464692268477295,-0.026617284203533792,1.0,0.06847478894058792,0.0073710917665056235,-0.4906205815087607,-0.6686836249736907,0.12766902725341786,-0.289363586025513,0.6186105119437276,-0.5256859479147469,0.4286350788515388,-0.059048735485410016,0.7908318935392546,0.5111617417438745,-0.4748631717449255,0.06729007536713938,0.2801074937016709,0.592911720811305,0.7946875073610135,0.33158300519134637,0.57423740464113,0.695998128272227,0.6608568431044113,0.2262055000687575,0.016346266766962037,0.36786994271972134,-0.5074146154331078,-0.3244578023138218,-0.3749970300565724,0.26553567094973474,0.12815074421587486,0.12349998754367313,0.7482197395469088,-0.06524607947051934,0.8288945578274874,-0.3252169208849466,0.330384708663682,0.4017901632198394,-0.11088342079838855,0.10831352800457689,-0.15358465975139082,0.20368814297840404,0.26282558556978436,0.6144992467154073,0.6065758425119211,0.5954199914565489,-0.5144954370081842,-0.45520508230302037,0.6327538084308524,-0.19612413040362495,0.6175467063308019,-0.1371284435468637,-0.04680677729308969,-0.035300297022805724,0.3688269461781836,-0.4374118747074271,0.8026391510822658,-0.02490938855557202,-0.006978568029946389,0.5323817005440021,0.3131228548604379,0.5140838868632123,0.917595314391408,0.06865715053646766,0.5939647474929655,0.33295712852179704,0.52271816949199,-0.029608326969624166,0.050150826956582926,0.24529893136798958,0.6276909727550041,-0.37256558468467005,0.0696126168284473,0.40537760896285524,0.01584062959692724,0.2579263033714468,0.658744010051062,-0.20200589294882798,0.0940756384342131,0.05161641764044834,-0.06080664787894771,0.23989229231147402,0.426742134750632,0.39428160259603307,0.6877026272003021,0.29589009637572505,0.5657818825743426,0.39969893701101256,0.7960593661678885,-0.20805739647173782
