,Hippocampus_L,Cerebellum_3_R,Vermis_10,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Temporal_Inf_R,Thal_MGN_L,Heschl_R,SN_pr_L,Red_N_R,Rectus_L,Angular_L,Vermis_1_2,SN_pc_R,Frontal_Sup_Medial_L,OFClat_L,Occipital_Sup_L,Putamen_R,Insula_R,Occipital_Mid_R,Vermis_7,Pallidum_L,Frontal_Med_Orb_R,Occipital_Inf_R,Amygdala_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_R,Thal_MDl_L,N_Acc_L,Temporal_Pole_Mid_L,Thal_PuA_L,Fusiform_R,Rolandic_Oper_L,Cerebellum_6_L,Cerebellum_8_L,SN_pc_L,Thal_AV_R,Frontal_Inf_Oper_R,Cerebellum_Crus2_R,Cerebellum_8_R,OFCpost_L,Olfactory_L,SN_pr_R,Cingulate_Mid_R,Cingulate_Mid_L,Temporal_Pole_Sup_L,Lingual_L,Cerebellum_10_R,Frontal_Med_Orb_L,Supp_Motor_Area_L,Fusiform_L,Red_N_L,Thal_VPL_R,Hippocampus_R,ACC_sup_L,Caudate_R,Raphe_D,Calcarine_L,Caudate_L,Vermis_3,Supp_Motor_Area_R,Parietal_Inf_L,Thal_IL_R,Thal_IL_L,OFCmed_L,Thal_LP_L,Cuneus_L,Calcarine_R,VTA_R,Temporal_Mid_L,Precuneus_L,Vermis_4_5,Cerebellum_6_R,SupraMarginal_L,Thal_VA_R,ACC_sub_L,Thal_LGN_L,Paracentral_Lobule_L,Pallidum_R,Olfactory_R,Temporal_Mid_R,Cerebellum_10_L,Angular_R,Frontal_Inf_Orb_2_R,Thal_PuM_L,Frontal_Sup_2_L,Cerebellum_4_5_R,VTA_L,Precuneus_R,Thal_PuA_R,ACC_sub_R,Frontal_Sup_2_R,Temporal_Sup_L,Thal_AV_L,Thal_VL_R,Rectus_R,Vermis_6,Cerebellum_9_L,OFClat_R,Parietal_Sup_R,Thal_PuL_L,ParaHippocampal_R,ACC_pre_L,Cingulate_Post_R,OFCant_R
Caudate_R,0.6914060602420287,-0.05383077038314559,0.12192906560971409,0.11829943216267237,0.8107378077782252,0.48089638167485216,0.289843172845368,0.5465178512319877,0.4999473826897524,-0.07833347741190308,0.5051854137476403,-0.3774946368386458,0.42131037643363695,0.23562352813958473,0.38243077985952945,0.33093013794519033,0.043961877025446336,0.6014902028734938,0.7125501617765707,-0.08361195731771642,-0.22347462275570257,0.7297536458788064,0.5709935434141472,-0.20826881509858247,0.5357517243611051,0.06788803413755717,0.7928387700781627,0.2586747902171782,0.6385599691828576,-0.01151264271383267,-0.18906101027382693,0.20601072153789213,0.3649946951562246,0.18733834165412905,0.39749700862445525,0.4388506016528731,0.2030610878160131,0.540009679433243,0.20011636940592126,0.424186809676395,0.4419844442999684,0.4778803150935452,0.17969554477990698,0.3473188969431645,0.11360909222378797,0.45424122778294695,-0.12720835208579548,0.6653338817201394,0.4799534045608355,-0.14763760453541178,0.08423697929791459,0.1833003852105174,-0.08764944575334174,0.763741846447534,0.6169037625218097,1.0,0.4634617181481814,-0.11687041607483865,0.6206292059747602,0.0013194312097054267,-0.2189885553415539,-0.44245607951239285,-0.09214480270519333,0.38437050669432515,0.49448364922014737,0.554795706689112,-0.2466840560207754,-0.10102621872128495,0.5794700416964925,0.0029470594850728934,-0.16034218655534238,0.057553814653008684,0.11190789924608674,-0.3278780488897167,0.7579237168025413,0.5536564690330124,-0.2601862426991462,-0.0558702663008538,0.7544342072169079,0.6453791578810708,0.5458645408443474,0.7517854341022359,-0.03640949945087606,0.8389578953803328,0.5682391612086707,0.5438391835047164,-0.06774630760180604,0.03047458686725237,-0.15892489858646605,0.555867312292579,0.7441053633342645,0.17958025733669905,0.014731388555915182,0.30669776908659185,0.3326483937997861,0.40649558076590225,-0.2589089077580243,0.5807787994494505,0.18217298823760922,-0.15396573956402423,0.25369985707433373,0.41961756586485316,0.6816506517822235,0.24745609688440656,0.2605913802413996
Raphe_D,0.5208284496565659,0.0024007131059826307,-0.15557193845101744,0.25231175296370284,0.5046107185982615,0.2595648250666824,-0.16606215510057634,0.4781507593899718,0.4923673283355537,0.36189188399924543,-0.015493841163952938,-0.2779895010728191,0.11216770523864339,0.5507608323913004,0.30368337090274367,0.5174836081223995,-0.2160950092143789,0.44389499453387804,0.5030851050016105,-0.1394845795856809,0.005930596454099781,0.3458341366793689,0.32074410628211164,-0.06660325388179457,0.6080733616621342,-0.1070937059778915,0.31084990074330715,0.021294876972822157,0.374639006143227,-0.26573513370187307,-0.286143448424166,0.25933375665407393,0.11751648424707185,0.2361623136981042,0.17462481109612282,0.45302692578231013,-0.31057565446197616,0.32014917695767997,0.32043621466870365,0.30952953717073256,0.12559866852921006,0.4855764760276973,-0.06869474411769799,0.36389886816966505,0.19451081003732087,0.18066839026190956,0.027052027376811474,0.24746036778022631,0.2978670423997649,0.003943298620734045,-0.037661354059049884,0.32176290849009176,-0.22071837486256482,0.3697765479978222,0.2744674883727653,0.4634617181481814,1.0,-0.03831402531511096,0.16320790432202653,0.3116960819741157,-0.05584461915066359,-0.2914270212044741,-0.4136573038116457,-0.26009437649408085,0.44518149123128054,0.5204045658217628,-0.19083772015916686,-0.18333393051004043,0.4664289972245392,-0.0853778743744464,-0.12564828175849013,0.36360588186130494,0.035233078617677153,-0.1610304914167642,0.45217675337732854,0.46676695452626615,-0.46777392007744434,-0.030480025761694896,0.49331354225452445,0.23289868188292984,0.3507638842084156,0.44674104439861484,0.07154548540537195,0.4324997643904377,0.19863984441035906,0.32492509752773896,0.1603809744061535,-0.01054579231800032,-0.04810182212985485,0.14835529637583802,0.5057683511068303,0.06902942237317482,0.13545385636187282,-0.24972650005602748,-0.10730512004645291,0.21168578238956845,0.059090605523252404,0.27717158425637783,0.24256272041989965,-0.1974048281578481,0.04058394887312774,0.436329655890766,0.27741471350358804,0.4534969001558409,0.38682930833778295
Calcarine_L,0.10026729775892433,0.7001794036174591,0.5297884391406374,0.277149094334366,-0.05881457974552143,-0.20075669479989355,0.4716522658630694,0.13002326497786573,0.048702803353174146,0.6277736151139447,-0.24024379641901014,0.7982018001374244,-0.09197149654224876,0.24776376300620667,0.44752149876385494,-0.32920704072811574,-0.08286256507697731,0.05009513200065544,0.1470234698625748,0.4431701606920997,0.6145865186889851,0.19809382340263432,-0.4144350293705589,0.711137097850341,0.11671401475965398,0.37605057462064057,0.18872593903241514,0.5737315505263673,-0.0779598609372576,0.27631451903703613,0.770565375819498,0.7068383531813568,0.008114985186579661,0.39112414877222856,0.3820745070476454,0.03130877520188383,0.07524380486975717,0.32067042006273355,0.07645638468201965,0.2455325363364169,0.11888346037373917,0.38366405198033043,0.1204575072347698,0.3297771960778906,0.6599972027769011,0.06380366213118094,0.7739397173724668,-0.11389200026157366,-0.2963358137675234,0.5456237904659775,0.5954750142675069,0.5906998526198047,0.7352725206263987,-0.054492078813962834,0.05996523319175155,-0.11687041607483865,-0.03831402531511096,1.0,0.3241121498078964,0.6552132286224225,0.5659322929865553,0.7335388668316937,0.6759148159528058,0.3685230145850731,-0.41760908381544454,-0.550047157701964,0.8749781960781903,0.7990967264819431,-0.2791348151072438,0.6239622214418009,0.8585423163729322,0.30181212299890975,0.3400959838998849,0.8311565028025605,-0.5277853537364947,-0.2078971561964265,0.7165969286012476,0.753692880805091,-0.10184421752664785,0.12265316774641874,0.3853081546290267,0.014695159347313549,0.8404949740967438,-0.21439291058796037,0.05492605355296778,0.30699038856156513,0.15537232755959093,0.2603521217466026,0.8243416907382706,-0.23190159767789745,-0.4471067091964843,0.6041312768695104,0.5096856774843086,0.2115214029920005,0.5688933008526609,0.04279563619157423,0.6578417670053793,0.44215449093170983,-0.4399151064934005,0.4869281435762403,-0.08557607721874051,-0.08773504428759682,-0.3587455618366067,0.3979690878505278,-0.3399330325303374
Caudate_L,0.663205239565772,0.3339705399066869,0.36160009300138907,0.015336434898833413,0.5620449320671776,0.051179682387610566,0.5753794079646323,0.36792041662062425,0.5213338386900104,0.15098001602729924,0.39983881347183736,0.09589551350286525,0.5442557831393824,0.2731282702114807,0.6930848869103042,0.26159330681386483,-0.003771448091205334,0.6769422163016917,0.7022414000084353,0.3423296693243612,0.06682125417792549,0.6624673987139593,0.24108299703920452,0.08815529998155192,0.5249157352748222,0.2285628075927767,0.624948607348746,0.4595659768477615,0.7096294944745147,0.26678253242215144,0.10940892767270491,0.534068372390202,0.625370268970706,0.34089666469666974,0.43619913639735924,0.4664419778423612,0.5558159581363376,0.4881632351781857,-0.07534076518184536,0.2594916862562457,0.5438336629062571,0.6512931350187556,0.4406569093629334,0.42063401302597986,0.49026759444645307,0.6727030512573919,0.1884711614344117,0.6066355971865781,0.26614007257967404,0.15770794728419257,0.5441270027254317,0.34327594888987367,0.2775119028849744,0.6365261297448961,0.718444467442453,0.6206292059747602,0.16320790432202653,0.3241121498078964,1.0,0.27219126718821274,0.23288363102333184,0.0322684462961351,0.21342817427813535,0.6379692900619607,0.23162158222030274,0.1432432356136987,0.23094944686951335,0.28040565353244795,0.4682653062919986,0.6113414940538978,0.3279987507464052,0.2778093847123477,0.1892666563513016,0.26076192464611564,0.4324700792185112,0.5116616943374726,0.17461803708464635,0.31184329637449126,0.5734939954623463,0.5362108664523377,0.3128077143502188,0.6262538502123913,0.2710618040829195,0.5636450323661077,0.5102808904630494,0.7367847860802904,0.14097376862865668,0.21787580846346405,0.28162140534474445,0.34279655972695516,0.2925768917556665,0.6195084854567077,0.4104297401037903,0.5456491942776289,0.77236245943073,0.45692971319365316,0.0417698856293218,0.6573427310522636,-0.07769519593514862,0.09088156954985437,0.128350485115337,0.46044975848009617,0.5070635282990337,0.38038824080387384,0.31290291924188945
Vermis_3,0.13535715312924865,0.683633831178843,0.6555970254033854,0.6192455958200284,0.22346195108154593,0.1890561158686706,0.2670702928587833,0.5252995957101187,0.187414200792908,0.5159557307236116,-0.3258427226068544,0.2502509260377807,0.17804983668816424,0.36430293221259713,0.5586679576720303,-0.007886326114922466,0.07514591892754292,0.2185569760101526,0.38620435732112834,0.2192000611548941,0.7446770712356041,0.08172861250841139,-0.1192107527735496,0.4064102990403618,0.26974439565807756,0.5276041969127294,0.13464232896077438,0.2683278165771301,-0.04886808622383502,0.29736653173298483,0.2851752432652248,0.5891199077237618,0.3402485450545261,0.6887179207508927,0.45247292079712587,0.4117925585665835,0.1019033412433396,0.5012301034658008,0.5155804194723946,0.5463988997180803,-0.04178354806916738,0.4195350670833137,0.010063718089816076,0.6923080818776507,0.74180894041654,0.19364306328029582,0.810603263338659,-0.1696873322781057,-0.004310209552465959,0.5341134953727252,0.6619666734580164,0.5960148462740082,0.4296634293437108,0.24699480812397334,0.22218490525645507,0.0013194312097054267,0.3116960819741157,0.6552132286224225,0.27219126718821274,1.0,0.5925850640230678,0.3472845931843559,0.38326537343932515,0.24424882639323223,-0.21534221007071516,-0.12234460649964436,0.36406874722209986,0.6387764194315195,-0.009327260838074381,0.5740587785980197,0.3942943616663215,0.7864488271831153,0.6435162534636911,0.6099195252750266,-0.20541201294564151,0.07499187419050926,0.36258006139663035,0.3749835015238385,-0.10497171765531232,0.16378574304739923,0.5065033795271364,0.09456117516823859,0.41314774752223066,-0.06825387536124482,-0.10004653789069863,0.528029781380274,0.6557797576361224,0.2095748029530044,0.5576703413351165,-0.1279491554222942,-0.10376897575314839,0.5732396317239679,0.7790634271361233,-0.056918447550763945,0.35929697546511996,-0.10069613893552261,0.8206946424199594,0.4838809562171365,-0.19461473071551455,0.011077223274543501,-0.03217982693621037,0.245655869391322,-0.04916157760764448,0.7274920798918901,-0.1515526727835796
Supp_Motor_Area_R,0.03649584982077217,0.5298178794780314,0.450905553362018,0.5154981847050901,0.12371366520648341,0.0744193538954025,0.16326637736728153,0.08388364378288206,0.042790521035786636,0.3067862044813443,-0.04663797916304068,0.4295761515878401,0.0015812862989975274,0.3385055787744319,0.6448478324940081,-0.23634605959198868,-0.007923437158505416,0.16779915100552398,0.09207802878285731,0.22247788035363822,0.38885575167050884,0.15417339541658204,-0.5019558005315148,0.18061516361836769,0.1145762467755557,0.2837811446292216,0.13372407823229465,0.23400669253815343,-0.1637584338664598,0.13465720779277993,0.39009617642921696,0.48761902178130623,0.2061497067311122,0.23176127493870727,0.23137174427117238,0.036245027117671615,0.2450246122442986,0.4093752972793239,0.1417775931253173,0.22384862953862802,0.0427482116776258,0.3317239796185695,0.4293560185589711,0.6155153878588876,0.7829877335266778,-0.03575008750414289,0.4913073165591731,0.02359416976894209,-0.4666498629016618,0.9314719170030407,0.4540928488742723,0.5406107534232336,0.2868486838159432,0.054844640502611695,0.14355608925521418,-0.2189885553415539,-0.05584461915066359,0.5659322929865553,0.23288363102333184,0.5925850640230678,1.0,0.696624036565589,0.4240820613704753,0.18869019940136056,-0.32334200476242664,-0.552753294046752,0.41904095163017585,0.5774098391889884,-0.19882362302147627,0.43902226559371993,0.5994627964335191,0.38971290169675815,0.5715797589480736,0.707388814028176,-0.37689480277023996,-0.2872952427601328,0.46163541219184206,0.7027874153979116,-0.01883059401020417,0.06564236654423608,0.2895921194012527,0.1446278268926552,0.3864226950245421,-0.20587618828746898,0.06538418963711067,0.5235717279684903,0.35423405064789976,0.22838688256067174,0.6994102908957162,0.09845964541427611,-0.5111491435597081,0.8395338692765987,0.6652296654523986,0.3712609817339066,0.3840051985400184,0.19203402857884821,0.5755992588715448,0.3764739588681786,0.033825736413967473,0.22976048376280142,-0.0010471903467744197,0.050236026081085385,-0.09201300646369726,0.41942754768355855,-0.2089068683256471
Parietal_Inf_L,-0.16544334027021382,0.5226157448010432,0.16256973387201262,0.11223380120669797,-0.3280488115322655,-0.3307727786276637,0.2709146724342724,-0.2730244919408384,-0.24193005415386218,0.423327649344431,-0.09519104915900412,0.8707785991917405,-0.34070600252609057,0.13050715103568772,0.27060375772835416,-0.49050752364721717,-0.2692017651601607,-0.16819879365966817,-0.24233412680134045,0.22967952789359378,0.2919906077791248,-0.03760773003278517,-0.5790653089438683,0.5390920311761571,-0.168970539493206,-0.061590262214569653,-0.023210546538098595,0.36640044757642837,-0.34776969921572426,-0.06579718847800767,0.7159103376715946,0.442568777989901,-0.2501132016580076,-0.09693561170206723,-0.10813325129094141,-0.33388091126106084,0.043087829555214674,0.023138398702722548,-0.21443182885194795,-0.20400393428445057,-0.023499632690748284,0.1445859018823373,0.2216275587734173,0.13320186761511837,0.5084467509628477,-0.3272429539675112,0.40224028123680056,-0.21422408316721814,-0.5029089048046329,0.6671083643316639,0.24541738091428483,0.3674469849414918,0.4940497554674357,-0.3385112363659358,-0.17153637375696185,-0.44245607951239285,-0.2914270212044741,0.7335388668316937,0.0322684462961351,0.3472845931843559,0.696624036565589,1.0,0.5504548097373889,0.1431064792870401,-0.42182353162761493,-0.8315268938516304,0.7253246999492174,0.537900245925361,-0.5155942108877405,0.30426166917933595,0.8587082678722453,-0.00605299181900488,0.10044252679862466,0.8165460096235632,-0.7020825914324157,-0.49504081223667545,0.718660330995741,0.7802995644999198,-0.2239325769957185,-0.037862511352475765,0.08905815238143328,-0.17501930302629432,0.6532989297494362,-0.4284898021752574,-0.046206982131863916,0.11285927625501153,-0.0969339573776993,0.16067038002850975,0.8179182798280906,-0.14025598669619924,-0.6907958207197561,0.5230362908692696,0.3370026213171525,0.33358250816623325,0.3478928189970209,0.10458760478114838,0.43779968842935635,0.02635513049152975,-0.1872022929584797,0.6116797693339983,-0.18305578569337314,-0.36008401710784094,-0.4392241118535457,0.06361834608465762,-0.37980941632693427
Thal_IL_R,-0.09019604647238111,0.5213304244211353,0.5868782256320656,0.3312099128176453,-0.14433944182659184,0.03411433615611033,0.5634976423753035,0.11502809205410117,-0.06855177867947752,0.36728279355180343,-0.13855561994576607,0.577178253588706,-0.029631676067425547,-0.06986026198303845,0.2531453177370907,-0.6539588991976488,0.19239488946938021,-0.2173831274313114,0.01985403913097365,0.24283245877637052,0.40751434728988234,0.08969024939350204,-0.37007628773403556,0.5001559986123015,-0.15203848838771386,0.4895899332551855,0.1534355046698359,0.6014625393121705,-0.25296592062046785,0.2919306415088187,0.794100470697687,0.2684992034404828,-0.030843833376879643,0.2484863446249839,0.41025784097551327,-0.011121994519493505,0.2958798851492264,0.24152777122437183,0.22219763109403176,0.3766668573966346,0.0750954181413638,0.18389519671931692,-0.017177349864513657,0.15699664960465148,0.37381363019710506,-0.13928068255189,0.5566917323128048,-0.18077168032613605,-0.2722967324359971,0.3988462902671638,0.35838542405932766,0.47232828896616363,0.8053943607921401,-0.009497059171988842,-0.029849220411464674,-0.09214480270519333,-0.4136573038116457,0.6759148159528058,0.21342817427813535,0.38326537343932515,0.4240820613704753,0.5504548097373889,1.0,0.6686342240672991,-0.5345121029040325,-0.5691765460461006,0.6447264670486822,0.6565035205769842,-0.4574141509409068,0.4744860313902092,0.5416833722040383,-0.0003619547577717009,0.3701774581757688,0.5791966680487548,-0.47628112807354694,-0.3895661279969373,0.7543580034798026,0.5155829258534549,-0.2884858008873167,0.24826860888229066,0.39211990306099964,-0.09003119187760729,0.5351071257760694,-0.2797024369660488,0.10954549276615583,0.1515649577787943,-0.0107683372142812,0.28514470170905315,0.5150326704517388,-0.10385446245379736,-0.44529809156083033,0.41399314802436776,0.2729396250447999,0.2663542129071182,0.5939345432506974,-0.21604573584459447,0.37035617786589964,0.3592585631430761,-0.5869858039007698,0.3275702881664672,0.06275876130823069,-0.34502069168744787,-0.3313535223279984,0.1154981555023612,-0.6128514848176643
Thal_IL_L,0.32936470065781903,0.4342893627920941,0.5606040549402478,0.12975463580100313,0.2722714295809407,0.1900260850037684,0.7445736564409212,0.2827922571949718,0.26530489453607614,0.11883223556538093,0.19305898643018943,0.1745395801464921,0.4687006227560167,-0.09711638370796424,0.37817375258705443,-0.2959799699701836,0.23735245281259723,0.1741444150096708,0.38059410300744495,0.23084342987518722,0.22875586245001225,0.4128473591958311,0.017243928153147334,0.22341760521828558,0.15968865341123206,0.41274025574073453,0.3890603174313419,0.672998994449622,0.20694777204014436,0.414073832254966,0.4380199062193432,0.31456392514936454,0.3359906488493262,0.3280338744042728,0.4802254043097,0.3718182365609517,0.5762852238767024,0.3654007904501044,0.15148644947136955,0.4276886435017203,0.34263593686826743,0.3187105259454938,0.1298910200626408,0.21056245882787347,0.27589843177153706,0.3107784588428647,0.3099997250351334,0.26651271036253177,0.03391943672317504,0.1552176763939481,0.4534190675004682,0.371304127331819,0.5438729357676177,0.5008523593887939,0.32916820333865177,0.38437050669432515,-0.26009437649408085,0.3685230145850731,0.6379692900619607,0.24424882639323223,0.18869019940136056,0.1431064792870401,0.6686342240672991,1.0,-0.11730301633672494,-0.11570459168586873,0.30159090404312194,0.43310497250599655,0.011014537948904621,0.49215226841677495,0.24720881659743782,0.12371478448776856,0.3070712479190858,0.2519695311510572,0.17012444974063537,0.06975963893934795,0.49907778500853245,0.2475942756309621,0.14765309977148472,0.5320963875686474,0.4097327207576027,0.27792017168466976,0.21152130678346884,0.2076369555356034,0.3832784176052201,0.39154249859176116,0.08796805064056507,0.3427567672569244,0.18685171041705248,0.22659129264818875,0.0376448528099295,0.39504740736056543,0.24779882581113577,0.5408073345781098,0.8084621874947683,-0.014282285668912662,0.10232613654719701,0.5381992928584663,-0.3192408835929859,0.12730903257221243,0.12984992211951585,0.1332814180757004,0.20406057558688553,0.1404826259718756,-0.20297715610585215
OFCmed_L,0.4298826076168389,-0.26683090035323276,-0.40251361241682587,-0.052087321890609564,0.3592088451560537,0.2595760644312239,-0.2312194663552858,0.26708718173094037,0.5159766516280662,-0.19619131167178092,0.5643251888846468,-0.4508776167732427,0.31591456748883306,0.18158446972597142,0.0012075655450424843,0.6718783983297086,-0.2929148568629262,0.38547225856060024,0.3541564086103647,-0.2239727722620295,-0.4415346591428052,0.21175281288138123,0.7031548319852478,-0.4197277459617723,0.4712184526922474,-0.4043652123866775,0.2704719315478866,-0.19297023677847502,0.49319453961101656,-0.3790109413903384,-0.6006194411455763,0.02126851523976418,0.24562990270577179,-0.08958758069200287,-0.2923234414694024,0.3080257748527903,-0.05771767883383208,0.08360579849246105,-0.14031542893482093,-0.11925480250411741,0.24098541527738818,0.09689797669028513,0.21426144588434756,0.09760684117277657,-0.09013308589557394,0.36516613344991683,-0.38434369534364954,0.4636252637286806,0.5560875388215286,-0.3333644913588924,-0.1343818480762605,-0.07004164121643798,-0.4875375129578812,0.48350646891621085,0.2911629296619873,0.49448364922014737,0.44518149123128054,-0.41760908381544454,0.23162158222030274,-0.21534221007071516,-0.32334200476242664,-0.42182353162761493,-0.5345121029040325,-0.11730301633672494,1.0,0.5440523231692415,-0.4751030631732869,-0.3619875266390452,0.5209101007798221,-0.16373486410098687,-0.26389933175570834,0.07940825690175865,-0.1719952007276793,-0.4299029041466568,0.7133246177183118,0.5385490541548354,-0.597600460615159,-0.2647251184651212,0.45644605292099416,0.2676788695062591,0.10992523622221333,0.47377304215999,-0.2510183590082473,0.6504555798134501,0.17306436494347135,0.22987316086486617,-0.040514138450792034,0.013934491990564218,-0.20074210531074513,0.3523801709944061,0.703398472264257,-0.14583164483942096,-0.08203966767816492,0.007190405967114371,-0.06601251712704698,0.34028448716948123,-0.31082445346854454,5.294276180181652e-05,0.5560567930369054,-0.21298311493866456,0.02112815997056956,0.4961894607135488,0.62624914753028,0.12542262787483013,0.7120196625382156
Thal_LP_L,0.2815775107950108,-0.43354851116472376,-0.17222738772438798,0.009864751917516176,0.47278867537343977,0.407465308077712,-0.22436581682101178,0.5121387439672771,0.3824517985465741,-0.2966976793583825,0.11177132269192971,-0.7601634777314512,0.3301384367494831,-0.00819770440432602,0.0018052596329403159,0.6691959653335334,0.033775461102049896,0.38954737741005424,0.49758660830516876,-0.21671594985508422,-0.21349862005017348,0.14552151610565398,0.6684687015207791,-0.4784560590138563,0.3516118251410931,-0.004396731044905759,0.15069504157384575,-0.27814647211088767,0.483906147260446,-0.05362043915575014,-0.7156577904020045,-0.1982390866413952,0.3916631555388474,0.21067409258414568,0.0643022141021022,0.4906858048900973,-0.07779430553491892,0.153501283786069,0.2572143629252832,0.19770427313262753,0.004824863147661558,0.08828158378915558,-0.22998084122397414,0.15383683652688807,-0.18553800794793185,0.3906876649174471,-0.24532551700125274,0.2818550259846786,0.63174260747793,-0.5297978308553717,-0.11558676034112941,-0.24003871043393246,-0.4496055959286424,0.47461884749312605,0.34313347865921795,0.554795706689112,0.5204045658217628,-0.550047157701964,0.1432432356136987,-0.12234460649964436,-0.552753294046752,-0.8315268938516304,-0.5691765460461006,-0.11570459168586873,0.5440523231692415,1.0,-0.6011044219687357,-0.41480985993266195,0.5891519317364582,-0.16277529218019665,-0.649936363033123,0.2405441546286188,-0.03754774055884139,-0.5732205809216363,0.7632142603617751,0.6841313811586496,-0.7358263736017635,-0.6229556888476533,0.351676860790538,0.16457140228211242,0.09401731483890442,0.3039931269562527,-0.468996790046235,0.5250686266651428,0.012470913187062543,0.13834345701860712,0.2227285787490465,-0.13057799245175306,-0.6133588552616641,0.15473301273999765,0.7958528118547522,-0.33388881806056314,-0.06763068317802276,-0.37854336576611136,-0.26455542033815754,-0.01844686713867563,-0.26428574780237474,0.040370239200740295,0.234726276160815,-0.5575181896874218,0.07083511046659617,0.49849592430003314,0.47182458938963756,0.21965877154314148,0.5321779759837257
Cuneus_L,0.007080214647920098,0.52726825058956,0.3172794251799232,0.0003351615577469002,-0.24835871399637674,-0.4231714555391915,0.45001721454415405,-0.11648143519380838,-0.03162896804269503,0.5913960446798532,-0.2504163089634376,0.894015307208798,-0.15594479062178548,0.13843313940791552,0.2941345361716705,-0.3966020141697541,-0.10835883754081045,-0.05647417555011837,0.0044326753548655645,0.43160133319872823,0.40580206547853037,0.12718191645806007,-0.5152195060752365,0.6969563456540518,-0.0004634578853568842,0.2513820827660161,0.11885713156578154,0.5911693991407396,-0.08644232660848508,0.1991813169536313,0.8100099382153129,0.5491501393933073,-0.1195477402998823,0.1960049379697343,0.23696657214796027,-0.09599907351967646,0.11176918365586737,0.1502118605850485,-0.1772254072871876,0.0020818207211276405,0.14618453104529738,0.31030342483839285,0.08465568663714948,0.0649902703672712,0.4752895297625369,0.005379506249370757,0.608742093871452,-0.1593881126090504,-0.37115212495230726,0.39498312488717124,0.4449692086464736,0.4222225729096092,0.7592427138480071,-0.25061365621136467,-0.05321779704834075,-0.2466840560207754,-0.19083772015916686,0.8749781960781903,0.23094944686951335,0.36406874722209986,0.41904095163017585,0.7253246999492174,0.6447264670486822,0.30159090404312194,-0.4751030631732869,-0.6011044219687357,1.0,0.6455864745747875,-0.3365944923444693,0.5598464053552292,0.860576410739669,0.024246831792378732,0.07340996869765841,0.7652345308215726,-0.5973902954163205,-0.27550786017088613,0.6854359822738783,0.7338989523338677,-0.1689550567758044,0.02855230295682198,0.11016994874605673,-0.13078226728189316,0.8704683290838414,-0.33103849991495266,0.03225493133864684,0.08182568013357748,-0.06374333859161128,0.25772238732587494,0.7448075310178189,-0.34781640662112073,-0.5562595546424265,0.47441723210552567,0.26578353572437075,0.19092119889418774,0.518490783670471,0.04010445493155363,0.4253873336795512,0.24313935907728862,-0.5214903907689645,0.5525368760423208,-0.13444908753376966,-0.23819816631548651,-0.5216643962525069,0.15578678903576232,-0.3599366300280523
Calcarine_R,0.08164141802734855,0.5204239595814045,0.6902548498933115,0.44114084748975485,0.06306375971533387,0.12647794038678611,0.4176934808666293,0.286919685860159,0.027342417115404978,0.28416791523824386,-0.21154016475659515,0.4873258187729976,0.1302487767806915,0.08520724781186294,0.4358182870173639,-0.25207419928329594,0.05284075690658068,0.13207376849332103,0.2171446728382444,0.35956464442898944,0.5816874101333596,0.1737841100105622,-0.37894622227508334,0.3037454254943192,0.03909586023701899,0.5927923378196459,0.1596328831567708,0.43573132957854893,-0.10006750289721086,0.3246332690214748,0.5181426558459002,0.5475387889830962,0.28132641469128117,0.5728258015637522,0.4342507383033315,0.1406306513002499,0.13232380085940523,0.5036757602208498,0.20471741147228498,0.36776747239772895,0.07181834458998068,0.2729624245645437,0.1553065244906228,0.47733860714079845,0.6352020455263886,0.14767374104925962,0.8096907450017643,-0.03231897839218776,-0.31359733988922056,0.5407678943493301,0.7364990981664687,0.39938626034003993,0.6172022612725476,0.1280150578924197,0.09907132609246591,-0.10102621872128495,-0.18333393051004043,0.7990967264819431,0.28040565353244795,0.6387764194315195,0.5774098391889884,0.537900245925361,0.6565035205769842,0.43310497250599655,-0.3619875266390452,-0.41480985993266195,0.6455864745747875,1.0,-0.15211395477751785,0.6741822769494266,0.6078691816135322,0.49204458043353666,0.6356397388602341,0.6912786384987294,-0.37771765454811357,-0.16213801355317506,0.5780745375782178,0.5390905746055803,-0.14154873656321254,0.0653491824782492,0.453438377945074,0.06756873789494279,0.5058501181713305,-0.21363406558395978,0.0070297640802322835,0.3030717276152376,0.45968805511279454,0.22438961877512328,0.6390157664490097,-0.12930173625384087,-0.37476230808218103,0.5461649528199294,0.6133646460173368,0.22912186858380598,0.5351587870775566,-0.012444267412816666,0.679468113182805,0.4716935227063301,-0.28498688677568856,0.18312392935217142,-0.11399252276779498,0.09458510417032005,-0.24275484023378374,0.5078162875681652,-0.3323406546132004
