,ParaHippocampal_R,Thal_MGN_L,Occipital_Sup_L,Paracentral_Lobule_R,Thal_PuI_L,Putamen_R,Frontal_Sup_Medial_R,Temporal_Mid_L,SN_pc_R,Vermis_1_2,Thal_PuM_L,Supp_Motor_Area_L,Cerebellum_Crus1_R,Temporal_Pole_Mid_R,Precuneus_R,ACC_pre_R,Vermis_9,Postcentral_R,Thal_PuI_R,Cerebellum_10_R,Cerebellum_Crus2_L,Fusiform_R,Rolandic_Oper_L,Raphe_D,Rolandic_Oper_R,Precuneus_L,ACC_sup_L,Hippocampus_L,Thal_VL_R,Insula_L,OFClat_L,Cerebellum_6_L,Red_N_R,ACC_sup_R,OFClat_R,Frontal_Med_Orb_L,Thal_MDl_R,Cerebellum_7b_R,Olfactory_L,SN_pr_R,Cerebellum_8_R,Thal_LP_R,Parietal_Inf_R,Cerebellum_10_L,Temporal_Pole_Sup_L,Cingulate_Post_L,Temporal_Sup_R,Thal_MDm_L,Precentral_L,Angular_L,Thal_VPL_L,Occipital_Mid_L,Cerebellum_3_R,Occipital_Inf_L,Caudate_L
Precuneus_L,-0.1934948961225783,0.4166376587809182,-0.2962207010532096,0.8432270849531233,0.3143592009996271,0.0573484689348933,0.21559410100872614,0.4923139131629646,0.25042227345794793,-0.16148037281979435,0.1188713115484657,0.545995523780525,0.06840955999717961,-0.20990838656712252,0.9227664764704548,0.04594158256215865,0.2824178836464901,0.8344826120660948,-0.45830948203578176,-0.002244797886989838,-0.3373639914743745,0.6666274770902586,-0.04618880021229877,-0.12564828175849013,0.28895691897583403,1.0,0.06621457456392299,0.08890221466168098,0.5388006483999032,0.30524820639728545,-0.29014974755757034,0.09425542831498422,0.5330135184357097,0.3341943272474347,-0.28298347043787453,-0.3120435850196955,0.6219006081830397,0.4240287965917022,0.3577226888043668,0.29579705187801075,-0.11774826561276289,-0.10311782205643465,0.870444467309313,0.05955115720184108,-0.027787662780292762,0.3749180806841732,0.27798353259138614,0.6425281671709073,0.6800774361467139,0.8809752965619881,0.5357339024780743,0.17108395884473593,0.557162655844755,-0.0025713953651020412,0.3279987507464052
ACC_sup_L,0.4316359854328354,0.21725977727280982,0.07005325954222012,-0.053238210105436244,0.09030237370269055,0.6888643422440179,0.5765526569145867,0.36208486135768886,0.26382361176656344,0.40496877168267,0.35662012702366913,0.0946111428193294,0.14146756650738568,0.06456125109970967,0.0718910530571471,0.7451484731361979,0.14358873886100051,0.253501225641725,0.3719778784590597,0.46945422939001336,0.12452272163304536,0.32262361855559535,0.7395949488606615,0.2744674883727653,0.6599254061750539,0.06621457456392299,1.0,0.4953062528289759,0.38386901638609017,0.5405895924512525,0.42628480616736414,0.3594785478183436,-0.09210044364044939,0.4582348370322836,0.18444841041588447,0.3907800320697137,-0.032330750055366335,-0.027769448923366986,0.5796788877177711,0.2982635781794181,0.27261006108847774,0.38827412869533534,-0.13024859797832383,0.5403122734231534,0.5377088499775267,0.4448163187344372,0.5667535328007275,-0.02490938855557202,0.03674665459736094,-0.17341289266509188,0.19754081791033176,-0.119875361731994,0.157975769400812,0.17207532429003713,0.718444467442453
Hippocampus_L,0.5904836421944339,0.3385971308873693,-0.010685223244621381,-0.019550917752382404,0.32341373355632597,0.7329570660033509,0.6557067649868809,0.24969028254994174,0.5071782650835802,0.4872271627414606,0.6816207910300085,0.11392039592123594,0.047799454410661975,-0.17382919572302327,0.05058842464066156,0.5164076949939854,0.21829823317237562,0.2912908757221397,0.5305732671395116,0.7595852915248793,0.05237282896007937,0.5144595398919167,0.3512881570901968,0.5208284496565659,0.5323535847182687,0.08890221466168098,0.4953062528289759,1.0,0.529569188168778,0.740165097891151,0.31084250808292463,0.2899350896314745,0.2314065615153948,0.3942590015776128,0.20891103794102472,0.07425773746052662,-0.02873901387092582,-0.04311611719993563,0.658134465768809,0.45158046280036857,0.31290824798137673,0.5302736633232318,0.006296025143523835,0.8160748651325588,0.5570055426690513,0.21464560119761605,0.6183088250377555,0.12815074421587486,-0.0897377451829395,-0.12969419174949728,0.3269695438563457,-0.31346925726880936,0.2242394962930669,-0.0682320720201042,0.663205239565772
Thal_VL_R,0.16396732829631544,0.7978190275068212,0.10683719847435964,0.4857280740983977,0.42330180740308376,0.31950459451055113,0.4922896325801243,0.6475529395363673,0.167982311385745,0.48512752324436864,0.4574461571988229,0.3243685403839214,0.05641723360922532,0.10158917502468336,0.4873213753243263,0.448947602265178,0.4667693266357241,0.6706052671888177,-0.07416484122886743,0.3395592320182684,0.14304522563368932,0.5462896749324782,0.3430660290944957,-0.10730512004645291,0.4399691755547858,0.5388006483999032,0.38386901638609017,0.529569188168778,1.0,0.6485211123827791,-0.20075288135840622,0.33780414668440045,0.3903536121765149,0.5038705451252918,-0.29535948499867976,-0.06825524998037098,0.47793290740112493,0.4022102342430953,0.506555211013458,0.33688607225785633,0.29224872974707344,0.11308257543665816,0.48269017685073407,0.3830582002620881,0.35976296408691055,0.35338635539238233,0.4726068783335007,0.6608568431044113,0.29386161155057966,0.414230125667123,0.6088306555604333,0.021568622685666682,0.6172836971784637,0.2888554111293091,0.77236245943073
Insula_L,0.41816713302265085,0.3944507432797997,0.12305537507711659,0.18879230084580834,0.3980882231396734,0.6497078472527866,0.7371120732132715,0.3457530614913239,0.41781007154640043,0.3951884795843662,0.5901410538935357,0.48360782513661554,0.2588237797183493,0.10922803321248334,0.27544932624214696,0.5695821100845818,0.3906132784189243,0.5141846988086893,0.2523901309212722,0.5240492761202251,0.1796363659653006,0.5779767290259897,0.3590396786485579,0.266545563848404,0.7707001016237057,0.30524820639728545,0.5405895924512525,0.740165097891151,0.6485211123827791,1.0,-0.04127117120062547,0.33045855380592437,0.3337615072118413,0.6358319143918939,0.04306898119191361,-0.1229719891666735,0.2121759253330682,0.2559347864688682,0.6352369164853223,0.41451724317076694,0.42578370712692193,0.37682172061320873,0.138842779378946,0.6609904331010159,0.38863673967794954,0.4135438887973086,0.7624091557447719,0.46623300432482395,0.3175356018052383,0.09473186826592177,0.45118135345810134,-0.08895660248623795,0.517515957701385,0.17486660426230044,0.6310004478533686
OFClat_L,0.5925654316285727,-0.343555760520561,-0.2047870895433032,-0.43613713135444443,-0.39216366268439495,0.514150443374826,0.034389041873063034,0.12403741795144167,0.24061689840769662,0.2528766406686944,-0.07670225941050407,-0.30974973228887437,-0.02035001625942251,-0.3049146870009774,-0.20478921243460008,0.24466587727571418,-0.3337499752334481,-0.30956044342511724,0.4312604996527816,0.322445044834076,-0.11816426237851387,0.03743367261909968,0.5381484997142717,0.5174836081223995,0.18313193093128752,-0.29014974755757034,0.42628480616736414,0.31084250808292463,-0.20075288135840622,-0.04127117120062547,1.0,0.21980323461118903,-0.20274362478596678,-0.139552576755888,0.47520551042104364,0.6007818736635862,-0.3557086458269601,-0.4785176562598774,0.20394246738505575,0.07897181926557484,-0.06892205783564355,0.32120823093702544,-0.4357370611110962,0.3325821567262001,0.5564690298363583,0.18763665580995828,0.10447592530460026,-0.7464692268477295,-0.3495887200299662,-0.4710657746241927,-0.24730978757156916,-0.3907200514744266,-0.3409230943701305,-0.2336213115263756,0.26159330681386483
Cerebellum_6_L,0.46669437767554717,0.2596621404689839,0.30420076212127983,-0.125824285456272,0.24127029709595596,0.33123520182285704,0.07984448814722854,0.6020567842390536,0.24068929416785362,0.506049713921291,0.049144855957686896,0.1386436198123331,0.5035533179714125,0.26328000290930864,0.22570680478361915,0.11606367482290185,0.5881849046995477,0.21527500447859652,-0.06546531601514456,0.006591748797166254,0.6552977745124269,0.486460034772385,0.6223715823649644,0.2361623136981042,0.5097411017800431,0.09425542831498422,0.3594785478183436,0.2899350896314745,0.33780414668440045,0.33045855380592437,0.21980323461118903,1.0,0.2569956392577368,0.10309794487895062,-0.20023709617412894,0.15840434813827636,0.27566395773115454,0.40756744596947486,0.35452169619457863,-0.03648306917481791,0.6761278875892013,0.16875951063804107,-0.14081738925265536,0.2084836566092259,0.5152352038079149,0.6300628035141546,0.4451979188813246,0.06847478894058792,0.07086350060979878,-0.07467945813262943,0.31732827820306614,0.07818382345214873,0.43989913621036686,0.5239391343904269,0.34089666469666974
Red_N_R,-0.13467802893425668,0.26651958491167427,-0.06368370956244589,0.3001768669091261,0.6349455906159707,-0.02395507803805176,0.135847843761238,0.3564945845531647,0.49579194645680075,-0.03979782166972282,0.05727563278481361,0.31284770802224376,0.12102624228949664,-0.11408830672950088,0.5315564136743322,-0.2143515095709982,0.4702409231926415,0.5040643951576514,-0.4438823604640585,-0.21684567702243682,-0.04151391831990602,0.4602759492035381,-0.2051682522456841,0.36189188399924543,0.20181615748344284,0.5330135184357097,-0.09210044364044939,0.2314065615153948,0.3903536121765149,0.3337615072118413,-0.20274362478596678,0.2569956392577368,1.0,0.015293361642773916,-0.454321920854195,-0.1917711723096802,0.761507432780868,0.6180544348513359,0.42749441388571663,-0.12991750058123566,0.22949120165082912,0.1489309027227415,0.4463621346547451,-0.004753096117275843,-0.056269219246014704,0.09155770096302263,0.21789627433762218,0.46351653225716843,0.4319943951682847,0.5595632395630311,0.7150455564763879,0.15431973588140352,0.6458700890569722,0.24531065389852844,0.15098001602729924
ACC_sup_R,0.2674626241181515,0.28227560701933285,0.1160225645820306,0.48694674704743385,-0.04766785036216122,0.4309888953723965,0.4382695902948592,0.271210190393509,0.2703588496116037,0.30514217410320404,0.4487623918927654,0.7175403732225866,0.21095363882888463,0.03968129411896637,0.32245255925839944,0.7562663638070374,0.170787388382847,0.5621626610737649,0.18641479945226544,0.451040627920269,0.07177316850260383,0.38629944182127485,0.3569934019623556,-0.07258135999107679,0.653726222538892,0.3341943272474347,0.4582348370322836,0.3942590015776128,0.5038705451252918,0.6358319143918939,-0.139552576755888,0.10309794487895062,0.015293361642773916,1.0,0.24648700288125402,-0.4222600748305451,-0.006656275470179165,0.09985918177625756,0.41887589812311227,0.6069657719883982,0.1989953418637343,0.10773966357243366,0.27640173827013387,0.48016529505123196,0.14698811476024753,0.4290943373308319,0.4978350482986529,0.39384940443369393,0.5090721210190612,0.11463580359342418,0.07737627330658568,0.011286419825558402,0.3563704077632818,-0.006476277180787211,0.45732839237153877
OFClat_R,0.40221167997794754,-0.37209849761448854,-0.13691147762070363,-0.15761516641906076,-0.5437752683724894,0.30516621020142864,0.08313625781832562,-0.34888519505243054,0.14883449822728292,0.031568489327030325,0.10252202429724737,0.08188561326724496,0.06782523868646957,-0.08282997029083394,-0.19307723773189228,0.3935216508235874,-0.44396207662666687,-0.25378809029950283,0.5523091676185988,0.3635373977627796,-0.27903294898269687,-0.012729700467387845,0.14430773544662717,0.24256272041989965,0.1476923236455885,-0.28298347043787453,0.18444841041588447,0.20891103794102472,-0.29535948499867976,0.04306898119191361,0.47520551042104364,-0.20023709617412894,-0.454321920854195,0.24648700288125402,1.0,0.06552892922686009,-0.6510763995613466,-0.4511740498307042,-0.11887475248373401,0.3563908509962621,-0.1881430700249203,0.17317781743384988,-0.31965648279939224,0.30413135775805816,0.11522899137418259,0.09380251559876998,0.11924485731718537,-0.4748631717449255,-0.030295787704614843,-0.41769429808191916,-0.48553797147477806,-0.24776161301342903,-0.2786732159296107,-0.5624056166064945,-0.07769519593514862
Frontal_Med_Orb_L,0.20810660124212485,-0.05325860815874226,-0.08444552173849024,-0.5053511455988616,-0.0865632620598145,0.14851022058340854,0.14900409021194613,0.01088524932031326,0.03699652477369972,0.24748833162451647,-0.13709705346821432,-0.5717034075248909,-0.013960140543877926,0.1755133173637734,-0.21603480141090362,0.13517406367931104,-0.13419513187635404,-0.38933472480461967,0.22523430811254203,0.066531315622227,-0.08426378948925259,-0.15268893454583338,0.38620583546677734,0.2978670423997649,-0.061460251763329296,-0.3120435850196955,0.3907800320697137,0.07425773746052662,-0.06825524998037098,-0.1229719891666735,0.6007818736635862,0.15840434813827636,-0.1917711723096802,-0.4222600748305451,0.06552892922686009,1.0,-0.2257415144119662,-0.18466611715933814,0.0901885150858764,-0.18765358884680208,0.06771122696711475,0.2674481506718526,-0.4462674643099647,0.1437325380722067,0.3621979513912872,0.028676353142516355,0.06052314765171126,-0.45520508230302037,-0.4626525996162964,-0.3982581579712418,-0.13376728109430502,-0.2468615959448691,-0.19706258101649665,0.021817925336987943,0.26614007257967404
Thal_MDl_R,-0.33276170303937297,0.3626087586182165,-0.005098468405650351,0.4217830744283206,0.6410759576007866,-0.1732367634252433,0.03083253918906294,0.5036936279760249,0.16504052140776473,-0.0832300670579605,-0.08045857046005664,0.2366559192738814,-0.014263316079995935,-0.07402614444577066,0.5555556538486618,-0.28887631344849696,0.44137903403470974,0.5685098175070554,-0.6833188256621747,-0.39978880625732854,0.09099517782140402,0.3094655768140262,-0.10353713519987937,-0.047602225415397936,0.11912468943252441,0.6219006081830397,-0.032330750055366335,-0.02873901387092582,0.47793290740112493,0.2121759253330682,-0.3557086458269601,0.27566395773115454,0.761507432780868,-0.006656275470179165,-0.6510763995613466,-0.2257415144119662,1.0,0.6071457336315452,0.2978031937921284,-0.2590994167142985,0.09365716919358075,-0.07024683301955313,0.5634395938445197,-0.2508842015302378,-0.11926843891468443,0.10945578352713849,0.08313932588845324,0.6065758425119211,0.44279570473328145,0.7242767662217751,0.7920889204623166,0.32884387734974,0.5591825613594136,0.4814754387464522,0.1343666758262399
Cerebellum_7b_R,-0.24043070281287504,0.39249214155424866,0.2858742747698607,0.2772201221943815,0.5706534598249283,-0.23693642281181782,0.0790897592453659,0.3089153551884935,0.18170571414081196,-0.046087086934321245,0.024042349921974994,0.36753976809755357,0.361410000826404,0.47530686714850573,0.4905603262155629,-0.09883282666090525,0.7698029779325721,0.47710402807494734,-0.4909276531228812,-0.383101176197958,0.31470499495832416,0.4098871205298533,-0.12529529612285603,-0.05829140063813618,0.18703084504669387,0.4240287965917022,-0.027769448923366986,-0.04311611719993563,0.4022102342430953,0.2559347864688682,-0.4785176562598774,0.40756744596947486,0.6180544348513359,0.09985918177625756,-0.4511740498307042,-0.18466611715933814,0.6071457336315452,1.0,0.16502805773953785,-0.163846945262452,0.5302591275859367,-0.034292102103485995,0.3524274628169115,-0.1713215090877002,-0.08551601556446348,0.22416194464781686,0.20443395418634744,0.6175467063308019,0.5072694540574998,0.503801385859565,0.598855748208026,0.3721696192207234,0.7815927140972808,0.4157708847671722,0.0869499970554288
Olfactory_L,0.3380368241431844,0.35965043928172563,-0.10994366417028158,0.21073685138202006,0.43194408052852445,0.6321443080772923,0.613298501136389,0.4722870281813507,0.5954599996754945,0.2787529953177777,0.429220622137201,0.33715108957507167,0.19020358143933166,-0.17032317984323078,0.3295851694832988,0.47533496732583935,0.3655296585169756,0.4312803670147331,0.17639726336493472,0.44926692127040146,0.02846608011031243,0.5110834846319379,0.40058290833913773,0.4855764760276973,0.5910483217161792,0.3577226888043668,0.5796788877177711,0.658134465768809,0.506555211013458,0.6352369164853223,0.20394246738505575,0.35452169619457863,0.42749441388571663,0.41887589812311227,-0.11887475248373401,0.0901885150858764,0.2978031937921284,0.16502805773953785,1.0,0.2803957478851724,0.3405361252177422,0.4275125252272303,0.16468739642828897,0.6105304041058277,0.34695846754032716,0.3614659052189948,0.6247239623316448,0.26553567094973474,0.22782181962272446,0.16185389833591876,0.4639481341682209,-0.03841000606903438,0.31959299071443104,0.17341764022097295,0.6512931350187556
SN_pr_R,0.42213194170346385,0.06224221609830331,0.021568581872329358,0.42133433336772785,-0.2950812436113146,0.4903174636588184,0.3741029537206791,0.2656652286288216,0.40409067972689167,0.26510393117674713,0.41134341600482954,0.44524232080941717,0.06392838299133811,-0.1014766487804959,0.2922674780558656,0.5655764287790918,-0.07055305493430046,0.4175525891060254,0.30801710915535774,0.6198737818357547,-0.173260455741498,0.433414979022871,0.29612384376598716,-0.06869474411769799,0.40690457589709006,0.29579705187801075,0.2982635781794181,0.45158046280036857,0.33688607225785633,0.41451724317076694,0.07897181926557484,-0.03648306917481791,-0.12991750058123566,0.6069657719883982,0.3563908509962621,-0.18765358884680208,-0.2590994167142985,-0.163846945262452,0.2803957478851724,1.0,-0.047626719471946355,-0.012101662032130808,0.3135738504766733,0.5015665073559542,0.4342331026411925,0.27648554323820357,0.34118206471180146,0.12766902725341786,0.1994097564623442,0.0795700027020027,-0.2294274295850138,-0.19969785344645932,0.17707485500682185,-0.3367391839520945,0.4406569093629334
Cerebellum_8_R,0.29745150724582986,0.2402322554088601,0.43311003733648956,-0.23700650705595575,0.3757456274757066,0.20462689567980547,0.3170202189701783,0.2602957394096733,0.2442155762922836,0.3660172327830602,0.2713727035727891,0.2600942214438441,0.7147953980056407,0.5706650997044231,0.01384615611399945,0.22055817853166682,0.8144358823415768,0.06627495039173234,0.08898351030175392,0.12726432052013661,0.7288708720723055,0.25787253692721723,0.31088168246669523,0.30952953717073256,0.4411354096223796,-0.11774826561276289,0.27261006108847774,0.31290824798137673,0.29224872974707344,0.42578370712692193,-0.06892205783564355,0.6761278875892013,0.22949120165082912,0.1989953418637343,-0.1881430700249203,0.06771122696711475,0.09365716919358075,0.5302591275859367,0.3405361252177422,-0.047626719471946355,1.0,0.29216136454946057,-0.2920825734627034,0.35699766236105884,0.25939795676721844,0.4137919959005662,0.5548005927873025,0.2579263033714468,0.01340949519461247,-0.22498565749275398,0.19845748625222132,0.08667746148678832,0.35959481344753763,0.47526881076128874,0.2594916862562457
Thal_LP_R,0.4018922316870266,0.15197117355274128,-0.07332085306041995,-0.31144864233731057,0.2553672976747005,0.4824733716532618,0.4579287280831285,-0.062398504978921576,0.23836822558888662,0.28513026498533295,0.36944721464131874,-0.06558859576816303,0.06309236846949964,-0.10462544150467468,-0.11533465285969637,0.28790347270660227,0.08686764024800717,-0.0077243184518997095,0.3571226852593732,0.38547751218997217,0.0035719132278056844,0.26264903340947243,0.175342032001428,0.62303654905001,0.3009512806853162,-0.10311782205643465,0.38827412869533534,0.5302736633232318,0.11308257543665816,0.37682172061320873,0.32120823093702544,0.16875951063804107,0.1489309027227415,0.10773966357243366,0.17317781743384988,0.2674481506718526,-0.07024683301955313,-0.034292102103485995,0.4275125252272303,-0.012101662032130808,0.29216136454946057,1.0,-0.2764023223249927,0.503442998416009,0.25362856267268136,0.10383897230549781,0.41441532725768376,-0.08096652702286261,-0.10349060331125064,-0.23238166197871293,0.20407944254135485,-0.17704811336182358,0.018972569378235642,0.00865017116716899,0.37624850463422205
Parietal_Inf_R,-0.3395857975846919,0.4070698170115929,-0.1971724760204272,0.9044010494282911,0.2755378793754085,-0.12268802189059116,0.11754371479763438,0.3801577534433639,0.11949112689213844,-0.20236881860910813,0.14053336669070016,0.3849041707957618,-0.23640131716035023,-0.2573391321685555,0.7420479342593762,-0.04194646956054515,0.15842251577905248,0.8046836481001427,-0.45498371220235545,-0.038103068048480994,-0.36217525476341533,0.45298887219442785,-0.24987088282684589,-0.3619045383311564,0.024184751260174938,0.870444467309313,-0.13024859797832383,0.006296025143523835,0.48269017685073407,0.138842779378946,-0.4357370611110962,-0.14081738925265536,0.4463621346547451,0.27640173827013387,-0.31965648279939224,-0.4462674643099647,0.5634395938445197,0.3524274628169115,0.16468739642828897,0.3135738504766733,-0.2920825734627034,-0.2764023223249927,1.0,-0.0746792712611475,-0.07509476918641746,0.015053504956941,0.00800814228469509,0.658744010051062,0.4865278066565736,0.8778505649374226,0.43974518202936586,0.18817059308400183,0.4323968399902891,-0.0984819069499224,0.20864385585413292
Cerebellum_10_L,0.5757853920745658,0.22737962480018986,-0.05689720853373189,-0.011769144836982534,0.1037441899211965,0.7143196208894498,0.7178858138779379,0.16492959252386175,0.388810176435434,0.4392487445674432,0.6625194891900306,0.2036324084536433,0.2191785466229461,-0.08381215189976805,0.06752811317674945,0.6366406047046788,0.17632960351486787,0.22132915441816417,0.5995550863973154,0.8762345476344585,-0.013959192660798682,0.42679023689071904,0.42694781219887296,0.44674104439861484,0.5965187133156222,0.05955115720184108,0.5403122734231534,0.8160748651325588,0.3830582002620881,0.6609904331010159,0.3325821567262001,0.2084836566092259,-0.004753096117275843,0.48016529505123196,0.30413135775805816,0.1437325380722067,-0.2508842015302378,-0.1713215090877002,0.6105304041058277,0.5015665073559542,0.35699766236105884,0.503442998416009,-0.0746792712611475,1.0,0.5027732079484112,0.32892259120868805,0.6896994986580355,0.05633790256549449,-0.08593501685479192,-0.2503908716756273,0.010494828307686698,-0.3519743955868681,0.04378827377450294,-0.1210651530005373,0.6262538502123913
Temporal_Pole_Sup_L,0.7567782577689933,0.12837916337805902,0.19018938948038105,-0.1305296841233622,-0.10814252488865209,0.654275056459504,0.3420221850848507,0.561038612203127,0.23999186193223368,0.5680010549807291,0.24855723265080826,-0.0832710787289857,0.004302337313809514,-0.027763130553898747,-0.01789499936545603,0.42310440239203045,0.11884444087861767,0.17391191208193074,0.32818456446120403,0.5135419998930991,0.2891432261948596,0.422856244019095,0.6937296514401009,0.18066839026190956,0.4247873818136964,-0.027787662780292762,0.5377088499775267,0.5570055426690513,0.35976296408691055,0.38863673967794954,0.5564690298363583,0.5152352038079149,-0.056269219246014704,0.14698811476024753,0.11522899137418259,0.3621979513912872,-0.11926843891468443,-0.08551601556446348,0.34695846754032716,0.4342331026411925,0.25939795676721844,0.25362856267268136,-0.07509476918641746,0.5027732079484112,1.0,0.2956364779909258,0.36747565020788725,-0.18698205871714804,-0.28030515107103826,-0.21060919567179368,0.013788587641259592,-0.25323626882016775,0.11804378242421835,0.06743416725185905,0.6727030512573919
Cingulate_Post_L,0.3938655543750353,0.2062943554068307,0.014668556069526788,0.1826744894205838,-0.041934059913667394,0.44832741395894615,0.22727259095337146,0.5468669467016217,0.257650692698627,0.26058264773306206,0.04425569891474336,0.5606985422462167,0.6379221259294471,0.16940478552132884,0.5299196510671083,0.3870970030981176,0.3917650708678579,0.36256094461681637,-0.035491609991958745,0.16554730508308282,0.21107237841156345,0.5800798716183133,0.5962995641046783,0.19372608132198033,0.7193885747010641,0.3749180806841732,0.4448163187344372,0.21464560119761605,0.35338635539238233,0.4135438887973086,0.18763665580995828,0.6300628035141546,0.09155770096302263,0.4290943373308319,0.09380251559876998,0.028676353142516355,0.10945578352713849,0.22416194464781686,0.3614659052189948,0.27648554323820357,0.4137919959005662,0.10383897230549781,0.015053504956941,0.32892259120868805,0.2956364779909258,1.0,0.663774670215932,0.12349998754367313,0.4561776428589797,0.07747588577932205,0.15722214920189947,0.022002761683213145,0.42023559895442353,0.21080580313706787,0.40583320128463674
Temporal_Sup_R,0.4282804298523673,0.31064813735110414,0.026441780450467578,0.10601709980310865,0.3320942131279212,0.6708162811974311,0.7403673549156613,0.39017673408592024,0.43953071267125027,0.2928846248764911,0.3976153528475822,0.489311156342082,0.5305880523450611,0.2405686461385303,0.333429386186057,0.5480121657770439,0.4814231733505494,0.3951856715209755,0.2462551105125168,0.4991753200625424,0.17955417435320073,0.5735877072621879,0.4367895807406937,0.4165432048345769,0.8235511571225252,0.27798353259138614,0.5667535328007275,0.6183088250377555,0.4726068783335007,0.7624091557447719,0.10447592530460026,0.4451979188813246,0.21789627433762218,0.4978350482986529,0.11924485731718537,0.06052314765171126,0.08313932588845324,0.20443395418634744,0.6247239623316448,0.34118206471180146,0.5548005927873025,0.41441532725768376,0.00800814228469509,0.6896994986580355,0.36747565020788725,0.663774670215932,1.0,0.31748276145034854,0.21523483251133188,-0.01097617955817504,0.30251918894224367,-0.04801880225946248,0.3572998070115615,0.1547888959417107,0.5607584775861916
Thal_MDm_L,-0.3252169208849466,0.6276909727550041,0.13030751611362304,0.6327538084308524,0.6270060318196747,-0.1371284435468637,0.33863150124635055,0.29589009637572505,0.06177778535976861,-0.059048735485410016,0.3301697027532007,0.49178963457189534,0.1446425730123538,0.23989229231147402,0.52271816949199,0.06729007536713938,0.572324546733614,0.6801394440300527,-0.3749970300565724,0.0030015699143924523,0.11717016240001103,0.40537760896285524,-0.20805739647173782,-0.29617197398622186,0.20368814297840404,0.6425281671709073,-0.02490938855557202,0.12815074421587486,0.6608568431044113,0.46623300432482395,-0.7464692268477295,0.06847478894058792,0.46351653225716843,0.39384940443369393,-0.4748631717449255,-0.45520508230302037,0.6065758425119211,0.6175467063308019,0.26553567094973474,0.12766902725341786,0.2579263033714468,-0.08096652702286261,0.658744010051062,0.05633790256549449,-0.18698205871714804,0.12349998754367313,0.31748276145034854,1.0,0.47437336140600295,0.6590646030951152,0.592911720811305,0.3131228548604379,0.5939647474929655,0.2999807197217486,0.2446054722637082
Precentral_L,-0.16028894862405382,0.15915530186478577,-0.12226927344503657,0.6167608207466136,0.13882759987487447,-0.02268997733464975,0.04720247934684067,0.23246618013520504,0.26349284057679634,-0.20642185738685395,-0.017364573264693144,0.8056841423762048,0.2875238142354272,0.0421942231823517,0.7191022141354475,0.1366312327156706,0.2568619773268977,0.6146510417995068,-0.42253589882354253,-0.21083172414793142,-0.1703822028157967,0.46697572383915675,-0.059105794574793855,-0.046438046956454176,0.39895174904788583,0.6800774361467139,0.03674665459736094,-0.0897377451829395,0.29386161155057966,0.3175356018052383,-0.3495887200299662,0.07086350060979878,0.4319943951682847,0.5090721210190612,-0.030295787704614843,-0.4626525996162964,0.44279570473328145,0.5072694540574998,0.22782181962272446,0.1994097564623442,0.01340949519461247,-0.10349060331125064,0.4865278066565736,-0.08593501685479192,-0.28030515107103826,0.4561776428589797,0.21523483251133188,0.47437336140600295,1.0,0.6392245785984763,0.3739012781451488,0.26680239592306787,0.610056795016468,0.031283443164813574,0.06482675155354595
Angular_L,-0.43218345759868326,0.3543864022653381,-0.21152044990433364,0.7914288352521954,0.37828711253613473,-0.21112438105127448,0.010562083364014659,0.3782979947602874,0.09773372022868163,-0.34421926184994256,-0.033468487769534046,0.4035958106804503,-0.12101595669697794,-0.13265408996011238,0.7737279171004005,-0.21946680661088805,0.24582833379781113,0.699110596983903,-0.632005772586351,-0.2753833815882723,-0.30286599975183426,0.43075108802095097,-0.3188802070601023,-0.2779895010728191,6.771104386916418e-05,0.8809752965619881,-0.17341289266509188,-0.12969419174949728,0.414230125667123,0.09473186826592177,-0.4710657746241927,-0.07467945813262943,0.5595632395630311,0.11463580359342418,-0.41769429808191916,-0.3982581579712418,0.7242767662217751,0.503801385859565,0.16185389833591876,0.0795700027020027,-0.22498565749275398,-0.23238166197871293,0.8778505649374226,-0.2503908716756273,-0.21060919567179368,0.07747588577932205,-0.01097617955817504,0.6590646030951152,0.6392245785984763,1.0,0.5795949401541811,0.3198879136357006,0.5060995430241918,0.049406373545405946,0.09589551350286525
Thal_VPL_L,-0.16347308233842872,0.6008920660245631,0.0006383052053076121,0.277170690583101,0.8199775785435172,0.1082455379897599,0.2809167204847081,0.3969653912777293,0.2210262300058737,0.03275128147391512,0.22351600588799236,0.1586614161826242,-0.050449178656809375,-0.036576458359835994,0.43956016418996935,-0.03760875937695188,0.5195815082926306,0.5803074712007449,-0.3340598957569981,-0.11748587373819021,0.08277980127916704,0.4900051253129765,-0.037260170797803235,0.1666037639642523,0.27760859343040384,0.5357339024780743,0.19754081791033176,0.3269695438563457,0.6088306555604333,0.45118135345810134,-0.24730978757156916,0.31732827820306614,0.7150455564763879,0.07737627330658568,-0.48553797147477806,-0.13376728109430502,0.7920889204623166,0.598855748208026,0.4639481341682209,-0.2294274295850138,0.19845748625222132,0.20407944254135485,0.43974518202936586,0.010494828307686698,0.013788587641259592,0.15722214920189947,0.30251918894224367,0.592911720811305,0.3739012781451488,0.5795949401541811,1.0,0.24503053487686333,0.6159062873929639,0.4115086472441718,0.38353057191402035
