,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R
SupraMarginal_L,0.5436715359552909,0.4407116024062403,0.46993258248537995,0.2639584441976294,0.4843539411245474,0.17297997507784033,0.48414691586416203,0.4162665977871189,0.4585077499425841,0.2228420364487738,0.135405751564975,-0.22091818543359312,0.39085363277788143,0.059081414099202485,-0.07842965373734048,-0.11610088799742622,0.22019207016920633,0.22575446315726644,-0.13932780962589777,0.007970026602293534,-0.06496314843295256,0.01930070324751944,-0.20193806209101522,-0.29933973262223196,0.05787011911274096,-0.01855831456422406,0.048037105152515816,-0.15766705116752874,0.13363062144241714,-0.14673779736887496,0.32446000936390607,0.3119113676506476,0.6028278405516304,0.5967934360485665,0.47459873378710216,0.3586441828110419,0.307432083712739,0.15505736863504885,0.14384137159412674,0.040728196720238675,-0.1050538774853148,0.04675189664407407,0.2917751653204038,0.35871982807456637,0.36083956069858486,0.24629691232848014,0.3743952267799794,0.24240239995839713,0.2204545438311415,0.36646912182950436,0.3968774514630121,0.012071665820936313,0.14042311245595743,-0.19661599461971135,0.4611466326887359,0.32412743062224325,0.6983764050426949,0.4282737685822141,0.6969564116050355,0.1219092726436457,1.0,0.29407977845229116,0.44603601278773247,0.26993293286504405,0.4302770018224623,0.4030915828192435,0.08128219411412539,0.11096103615746986,0.22792484938728338,0.11055229021824232,0.04870817696581158,0.0198160610403578,0.2453112206142534,0.11218527310580972,0.5851961581658711,0.09177859555792793,-0.09910796550063365,0.06795193795102404,0.519524594402394,0.20663282670829042,0.16307764520864096,0.3333303289946754,0.32773708930724244,0.006499165108581589,0.4331237040053356,0.31530465964734683,0.016643920630207223,0.292806418130083,0.3721793755005313,0.45342207768838233,0.4792338090484399,0.5870177858132263,0.35950698007374454,0.3524919423815931,0.34355461403275134,0.3095312120698987,0.17760418982341547,0.012274723093359393,0.3741536069917884,0.4323964249107337,0.5958521363497707,-0.07697392542635743,0.3397062413658415,0.29477793356238663,0.06150735413475856,0.2124555216635808,0.06624436214465969,0.047841307656447216,-0.1906623035115415,0.2718414596609133,-0.057112584791701476,0.2910669817323202,-0.06964740825059643,0.5816296754617368,0.454115430082039
SupraMarginal_R,0.6044876375026006,0.5400150763830562,0.2587750211175737,0.46957634795788933,0.5016829163027711,0.48733293648567966,0.3631180199231228,0.7357990587060842,0.36098113216347816,0.6408959043042686,0.15973637068876917,0.4540116369219582,0.0820905158890617,0.5538915179134131,0.031738425523668755,0.13546380406206446,0.3325009158518002,0.2836527900422299,0.1656288416699547,0.07408118909691483,0.10425505197120379,0.1862307772297499,-0.03453106826091628,0.26625168772122454,-0.07099108039110365,-0.07025828302709558,0.10115196373631882,0.06957844973966808,0.13728467697521038,0.2616793137944747,0.07965155706762654,0.3768911113606128,0.6177125121265973,0.5964617622696272,0.5305305152266934,0.508608150429549,0.3761744221340536,0.32740586968988883,0.2957086537212562,0.34003478560574263,0.004024120934442783,-0.03766412790301508,0.25470195520320915,0.30396619339474823,0.31964895568211743,0.39901111539183737,0.3802856232372073,0.5375104707530595,0.29205269214729224,0.5302937931951286,0.2193056714235628,0.4755545255313666,0.26475012518031055,0.3267323327090715,0.4434310017092135,0.464686996802903,0.5686269123914302,0.8117759622060496,0.6297643918829858,0.8738795286370761,0.29407977845229116,1.0,0.3253200653036105,0.8536101752916172,0.6799518758083077,0.6556658289697742,0.3084843608494564,0.18030797179483482,0.06786957672813786,0.31024383738728356,0.01862344029841199,0.2286880620521173,0.37854862462726974,0.2982724662147651,0.24475970399515684,0.7690168665242136,0.05921583951551183,0.3004524693709575,0.2923103696084346,0.6303169352219169,-0.09470105147482437,-0.3377238319871878,0.2633957256562263,0.20793592539136516,0.14740578997257747,0.16110161725953395,0.36070049177977254,0.33757214909459693,0.4552035990429127,0.2847362165689509,0.5421413765493825,0.6083217294938806,0.23512474281840182,0.31923252979125494,0.2659963342604985,0.30963033828469416,0.11128036294823451,-0.05770475367159318,0.07450500219726008,0.43183004517865103,0.29023468882773684,-0.20569715821789464,0.006149757172119474,0.18152205642660693,-0.13795518592053715,-0.14720248692189147,0.3105749007680839,-0.1625305565694224,0.298473490938027,0.01099983435040324,0.23143928118991985,0.3346031371172803,0.31487840484494445,0.23942030998700226,0.338378902909189
Angular_L,-0.007583577560141414,-0.19466056375380245,-0.12100356628214892,-0.137076832658904,-0.2194745732753459,-0.42913365564799605,-0.247163623073453,0.03108785093389525,-0.1567013474156313,-0.2639196279364717,-0.25608556211772077,-0.3667587195265674,-0.25391728370702826,0.3650247892372404,0.020442172621201547,0.26570757985586535,-0.30784375830255994,-0.2693722946842885,0.08199084163672062,0.3394591272329448,0.1606003489276689,-0.07254203903446113,0.054431116347754285,-0.004255150261005843,-0.30506388548893876,-0.11394368037489101,-0.2567554831745125,-0.531558044307992,0.460210283968832,-0.05840663011285009,-0.19763351693909553,0.028284994933091702,0.30635706874882757,0.2269460252266667,0.11011837282472421,0.159573198191702,-0.3436977964776944,-0.5400997594784772,-0.462251289115431,-0.48566100088198344,-0.6132806870757124,-0.6014018319553215,0.4599009680253912,0.5301470461424449,0.6039183534128925,0.6128653663769865,0.41016987548044176,0.4770698384316883,0.8407338210891905,0.44159455452035745,0.7436457453986298,0.6993099998039101,0.48183816399425766,0.24996996338756802,0.09744557552125478,0.40478921436237714,-0.00717585603639472,0.031194963435495864,0.6360461155821605,0.3477132897418954,0.44603601278773247,0.3253200653036105,1.0,0.5579251947295168,0.24488523462441872,0.18526367046138478,-0.3976365913633866,-0.5236001856439185,-0.3325590840524035,-0.3574855462263696,-0.5928475873538036,-0.33658580177278363,-0.20863883013129583,-0.2565103547792489,-0.06696251153538539,0.09200148522628794,0.24280929888210306,0.5263732199401195,0.4942623865402971,0.23794770320286832,0.12282202253542567,0.0580211074614855,0.32381712185146155,0.2853410882609171,0.5488070177684387,0.1579873596643937,0.5767224702845317,0.3245838002732225,0.49238820938314154,-0.0318890072654969,0.45957774254027695,0.3486893586708853,0.6843168239658811,0.7059470810582297,0.5876101081347425,0.19237114977380573,-0.437667414752801,-0.5689610332876426,0.3300878424819868,-0.19297845789504425,0.5863205656318426,-0.77004853389172,0.5498452300992913,0.6629546623083565,-0.5509026689624574,-0.14125922751064635,-0.503247013742039,0.2438840387360129,-0.05958261098063824,-0.24353013713820268,-0.36175682647555507,-0.07627715490800563,-0.24833829956828565,-0.06685298277638396,-0.02252443365943907
Angular_R,0.3981101213054665,0.30483007408694013,0.02176859325868079,0.21244116736042767,0.1985080699085217,0.1928061939716009,0.16153958332343551,0.5529501264051728,0.18774780835036173,0.38676735346858904,-0.06175722179648071,0.2692011212596057,-0.11052012049822177,0.5543105487350525,0.01481951210228692,0.23603677679447665,0.038328050294586705,0.020509925702647015,0.12951160953348698,0.17060954138528198,0.11621843927069157,0.21396596303645057,0.011061580088927344,0.213912789220776,-0.1794500197774794,-0.08948400607495305,-0.00027901483321674154,-0.10072499023589976,0.1302157066793455,0.1562129798693606,-0.1204696771773782,0.11645579158124388,0.48007153324924495,0.49181594220364094,0.3577184072598747,0.3745008763852208,0.11399299377201179,0.08036736713702236,0.06477842763139849,0.10561525570839837,-0.19900865432158957,-0.24194909647475893,0.2607180491395207,0.32715777458140327,0.4000633947172149,0.512485125596403,0.4535765728162199,0.6465987247001251,0.4747917774873574,0.6911993814030178,0.4860047629245435,0.6438794404143656,0.2659912043927948,0.4173132083969921,0.4193345902511235,0.43759525571839836,0.32432356051508104,0.6070541375815465,0.6268738718648246,0.8190705302124508,0.26993293286504405,0.8536101752916172,0.5579251947295168,1.0,0.6830277719653647,0.6665303922612263,0.03866221779473612,-0.12478713358353917,-0.08817957780390015,0.10234299742307655,-0.21630279095848018,0.052675734705182914,0.13583962222077134,0.057576010442139704,0.13509259514451305,0.7238846309938567,0.1560885417564002,0.336306029840745,0.39037020222516083,0.639951224718034,-0.02524833460650754,-0.3281877301421393,0.3152946891461728,0.278529811438178,0.19728983355887486,0.20331776105091057,0.44800993429574987,0.32158112025164587,0.45116101209207926,0.15827710811808066,0.5879695003647719,0.5302120185307866,0.34119965676217473,0.41106760454230645,0.31948946027250147,0.21548774291625555,-0.13506259113013908,-0.2953555265685164,0.18803876354260649,0.2290966586956677,0.4264894746194523,-0.44911942450900205,0.1966522545643217,0.28971759917997486,-0.28295561491570687,-0.19543662572245873,0.06061504074936407,-0.02987533275715686,0.24527712649342004,-0.059215411254247764,0.03576861129855307,0.16288270841925231,0.08415520863964078,0.13473219074014953,0.16692740011639864
Precuneus_L,0.6544507997116029,0.6000454303371134,0.39840129568486937,0.41309796743167215,0.5739337221430164,0.4765377480558767,0.37413582160625203,0.6386525939672804,0.4398137610077204,0.5588351259748048,0.1781957375283172,0.23715326605126918,0.08969517927747787,0.22812549453624967,-0.05403905456723253,0.1400604530346494,0.21657178441451064,0.22360525243359422,-0.012034154427417749,0.008350228587560423,-0.042573617027904395,0.08901703626038784,-0.04845281328179656,0.1498591070534233,-0.018937239081510366,0.014633578037809406,0.08026906054032126,0.08815781641849564,0.041967235647400125,0.13345462310492529,0.14144643753138958,0.3498083253409235,0.5480290310901447,0.5975485535363938,0.7679175815382074,0.729476796504033,0.5156653303753563,0.44676496259934595,0.4411874082677184,0.3609052653164889,0.06533290959342541,0.0318977308980206,0.47685958621240637,0.4964262113443067,0.43958414602094126,0.520948221449971,0.4886473795256001,0.5605369883550154,0.2877974050449785,0.6878886442578741,0.4172283719215714,0.16635898102951654,0.2000749002799209,0.01639220304653529,0.5344462684740326,0.3825065814191671,0.6295034276410764,0.7073354461088116,0.6341859424791417,0.6059989037315533,0.4302770018224623,0.6799518758083077,0.24488523462441872,0.6830277719653647,1.0,0.9370183105414672,0.2491057032295195,0.202495430478171,0.10724528083309597,0.24656679183721103,0.08815974811847302,0.2212391987313783,0.3736267954018345,0.24155137603579022,0.39181180982873626,0.6099198311091337,0.056673488444892936,0.1508065616925265,0.3938923994809539,0.5630128977346355,0.05373724878961563,-0.18930636934305348,0.24498294551240862,-0.01820096387919679,0.0499674866900513,0.1403412196959963,0.0736226301173105,0.37206839203235814,0.36407228383625867,0.5133086943909585,0.5747811103803951,0.711250890202447,0.21638934899082787,0.29558765462224473,0.12299667049527717,0.31617224163536883,0.2740231705606453,0.1052795837718888,0.09426311407029533,0.5754646666359741,0.46599149908374193,-0.06638545826054468,-0.00395046797544313,0.14001527116291732,0.009603460574413808,-0.019989156973120984,0.3480369939751657,-0.10601824513336158,0.14604895834563872,0.15259684541947977,0.30975165629326296,0.3669263765011856,0.10815234826553916,0.5817051023532208,0.5632121488882683
Precuneus_R,0.6005728296591344,0.5478894256152337,0.41135082790055283,0.42335710021419565,0.5532638139147794,0.4810708882257434,0.3862352786806854,0.6083713858858469,0.38794908762629327,0.5600364692019331,0.17777384074366187,0.2604782317738925,0.12170014518614448,0.24115440921812978,-0.05834361983965106,-0.0014917648271064558,0.25602930986771577,0.2644360591540303,0.005773720461651033,-0.033803409714963754,-0.10048296540014202,0.05224615050686691,-0.16248636255512117,0.13064748555845448,0.023608366354816633,0.030572902616979196,0.10500004631287821,0.0908902561909445,-0.010070657120112405,0.15432357442559952,0.16602919578274525,0.32270173811213493,0.5264955752539879,0.6112909397751364,0.7142749872412846,0.6573227350480655,0.5541435330121713,0.49894407385020595,0.41689136227914736,0.4125438109180529,0.11579343762246526,0.1396150237278083,0.48435568895843906,0.4957676293672109,0.45174522271141215,0.5619372218556602,0.5465720909780816,0.5665285886905063,0.27670251622901515,0.7224617352368516,0.45576627410245835,0.1751760287917578,0.1561472030595885,0.054068929544846274,0.5664273584459724,0.3712319864878506,0.6184205270329447,0.7027652554400766,0.5579467450155001,0.5503699333845063,0.4030915828192435,0.6556658289697742,0.18526367046138478,0.6665303922612263,0.9370183105414672,1.0,0.2900903434390838,0.2086147000649161,0.16930059368923353,0.28563897152954143,0.1577309165373176,0.22996984797402245,0.37036418310679303,0.23850285787339567,0.42756996209439235,0.6325428243530634,-0.030009358873342475,0.10978767892064559,0.4332689286973963,0.6094392944503687,-0.0018495999404638723,-0.13119541452607542,0.19618756016569897,0.06126635678311216,0.04415413292962419,0.11689862664508482,0.04347480558194942,0.2763556376754721,0.3855983246501682,0.4904801847082743,0.5797211156375027,0.6967732794690147,0.18687111190209132,0.23358978093815985,0.1020854993173184,0.23432436223000233,0.26442662584027643,0.081533005965577,0.1092753878503622,0.6039254010379805,0.4991247008549878,-0.062349398268149885,-0.005421339796264242,0.09434326099001614,0.001980935794572012,0.0063821117161431285,0.328899071225701,-0.16788372679667232,0.0824079259567293,0.2478384818515026,0.2650950626601663,0.3584879612026544,0.10341453265218539,0.5973835509557948,0.5764945909763021
Caudate_L,0.45975644753748907,0.566401719717778,0.5729946073274766,0.5454149571929447,0.6058485836417217,0.756782034280528,0.6859239945089423,0.5549619464465131,0.5972958988434988,0.704729705935185,0.6564856587566147,0.6354794638786001,0.6080346584603475,0.1172606406674495,-0.10884556870846568,-0.23247231503171228,0.7071926998512289,0.5242477178791982,0.06145913108447423,-0.2876677999209337,-0.14283152325620588,0.20734034985569944,-0.11267459725765092,-0.0037905836783970652,0.4236041470389502,0.019170537105471154,0.5577148140150288,0.5212251032289466,-0.08685991557243454,0.42282720820893505,0.645418921238369,0.5138300418350847,0.42169847028971225,0.4278325540883095,0.36400256985255863,0.3382593240201272,0.746056544106082,0.7411680682956713,0.7159614025051392,0.6234272864026782,0.6620521805857826,0.5116366478848818,-0.002895317578001901,-0.15068636175420994,-0.15554335193904717,-0.029774851203168962,0.14365684164198858,0.1339228148383918,-0.3536464114142645,-0.00024649392452829233,-0.31418349515794564,-0.2423541149063537,-0.0447920312148479,0.10583474376222358,0.5798188541474926,0.20375686080201116,0.5158161721979546,0.545169849312068,-0.03129734063110195,0.18111323526924655,0.08128219411412539,0.3084843608494564,-0.3976365913633866,0.03866221779473612,0.2491057032295195,0.2900903434390838,1.0,0.729650587734787,0.6148253381186685,0.7131072567099198,0.7939060360926076,0.5263890787245161,0.46050509191347594,0.48326820341699406,0.5376390972132585,0.3848075541674169,-0.02319189158393622,-0.14373346732665523,0.19676622038181352,0.29645923215264464,-0.48265646664115835,-0.28113108434729234,0.1981577363658153,-0.05417544664502323,-0.1511273946553654,-0.07107627481169924,-0.13123166330620425,0.014124911318466521,0.16549270924140402,0.3315415566608396,0.24579613348761972,0.30290164629782584,-0.2384984544827187,-0.25390764582755476,-0.201557774496887,0.15862123707514905,0.4183341949013657,0.3964403688530658,-0.018332837274527666,0.6683351229319761,-0.11702988370797464,0.43969427236151515,-0.331359192908783,-0.37882406434297616,0.40437602672040185,-0.04717377678024592,0.6451254507892824,-0.4833114084256218,0.4570461315070254,0.15190643931159914,0.6533875044280143,0.7182037524163012,0.7825444523893219,0.3922485008116743,0.415233499547402
Caudate_R,0.502971680185844,0.6018153320076566,0.6243693827826649,0.617664831832016,0.7201757603745055,0.8021578577690829,0.6859823691245338,0.5414450171021821,0.6653348659103469,0.7324644596932774,0.636375849018497,0.6102928426222629,0.5739896319554454,0.010504317050470637,-0.0031015730818605074,-0.09424028243551484,0.7319903314687538,0.7056078570966433,-0.14556298350158717,-0.23277219081885886,-0.014960029655494823,0.14030018007729386,0.03000168230777894,0.179059983575937,0.5199376286067123,0.11821902585333854,0.5150150949754423,0.6647509243687115,-0.15762695433169704,0.41301123924437855,0.6425256135366676,0.558119210518975,0.40623584757996783,0.3774664253130652,0.39455430242959877,0.32965373736955284,0.7652507118992858,0.7969272394298498,0.7698304338760557,0.751641840265516,0.6744427368097309,0.5491280919875344,-0.09718314750442304,-0.14738234907567374,-0.28341108480548854,-0.26562549252018897,-0.036801687894631036,-0.07550362410693598,-0.5212818163080654,-0.13492677911222792,-0.43216856584338625,-0.39973504245292074,-0.2135437479139522,-0.18042618976385597,0.3131081717020162,0.12192997512987935,0.5205035271588195,0.5122286892953021,-0.0648731918865113,0.09565703788862835,0.11096103615746986,0.18030797179483482,-0.5236001856439185,-0.12478713358353917,0.202495430478171,0.2086147000649161,0.729650587734787,1.0,0.6872850060595794,0.7626392731437381,0.7497842921893874,0.5738764959896857,0.5595807770367741,0.5613392741797208,0.45638129913888376,0.26468745898643914,-0.1529183542334371,-0.19878097923466118,0.009703672278647558,0.10465844696023961,-0.14348629315029005,-0.10694268315026631,0.07186183102702548,-0.19099450429347212,-0.2920980092910525,-0.05103531691573937,-0.2473975168153222,0.023355991149235783,0.021594572426435237,0.38259157151584594,0.025588116107501193,0.23054530605430054,-0.2645221358173438,-0.30089495153670465,-0.15032348933838452,0.16865883815109495,0.5777801199579577,0.5673127723621336,-0.09843603404273954,0.6446456028799629,-0.2190693207486884,0.6240774890257855,-0.3101388175528101,-0.3833242168463446,0.5089699928408589,0.0965123235818063,0.7889785169978842,-0.06695558252941754,0.18478752625048356,0.4235790484804102,0.6225042444072405,0.5824739569302076,0.5704247191876883,0.4590754755551038,0.5468853165336549
Putamen_L,0.37056164678259046,0.3357284578509602,0.59337560364954,0.4488026249004245,0.5293222290024109,0.5416662547876469,0.6623044233149631,0.4643248231389957,0.6393550685526057,0.5794839512928028,0.7507575351622675,0.5359395207256418,0.7449471617638508,0.24751424094677676,0.05546178658218991,-0.03324964780499229,0.7080735834440086,0.6005325065683179,-0.2291121445017106,-0.20944779251626122,0.04895418141213739,0.18430274214024991,-0.2649756896834287,-0.0033080045419409797,0.6695395625741224,0.13475200604719081,0.6455835105366793,0.43187107319427537,-0.07534918334976012,0.47359065504891606,0.8113352875112796,0.5652322890252357,0.4660624193641783,0.49628226316101337,0.27801714691794654,0.2181166858692309,0.6398511998487241,0.6238446554136307,0.5844372875188544,0.678930197405781,0.6346562563956267,0.38399095717869597,-0.04843311700840924,-0.18316142875080538,-0.20670291661008555,-0.2118899535062914,0.1824435895359078,0.07758240433264868,-0.38228882805082215,-0.10836663594804398,-0.21277368843938788,-0.2289487306105887,-0.15373905110675543,-0.22381756796131771,0.3985452937180307,0.12507932952019393,0.4836881955287919,0.40131062866256506,-0.03261018721018844,-0.02791968178632551,0.22792484938728338,0.06786957672813786,-0.3325590840524035,-0.08817957780390015,0.10724528083309597,0.16930059368923353,0.6148253381186685,0.6872850060595794,1.0,0.8572662955988034,0.8338509600850429,0.7671276628668519,0.31502586159638096,0.3474235682353006,0.6693363315245748,0.29266085893318305,-0.24935680277830247,-0.031688871205274485,0.2746580748808687,0.21245043748582773,-0.015691496204703857,0.035431759046837374,0.3576394813529034,0.14567386609622776,-0.35867180274950305,-0.208776184377204,-0.16948023029188075,0.024034643722329347,0.22197648782319734,0.1571075331149835,0.22728558011863587,0.2916853105449498,-0.0502557046743316,-0.19388980975363299,-0.1574481727664583,-0.1082660102671238,0.28938959312905715,0.2823852925526486,0.22651435836665754,0.6364570413265583,0.07172506842900235,0.4047674371624696,-0.06339936748621784,-0.2922386264311926,0.4094588376522298,0.023928116489414477,0.49442240775961627,0.09704947481953764,0.057877699858950075,0.6224666288035876,0.48511498877861703,0.4524340184624197,0.489841768368547,0.4284319182344137,0.3421084290280908
Putamen_R,0.5053491395337993,0.4530560303076408,0.5763510910227014,0.5156941741401058,0.63073512604544,0.7368965266568516,0.7359279531473882,0.6946090866054684,0.7133101954075686,0.8088614791646698,0.7592047762527412,0.8030674849379528,0.6715407970375402,0.405887865024896,0.017584262891189355,0.03479308213186811,0.7712364911635097,0.6600510741007581,-0.13957034227741041,-0.0994928874715141,0.03972936385524065,0.15829469774463562,-0.12813022384705058,0.15043891407031837,0.6122842581618716,0.10482466663080674,0.6114255160868548,0.6182282621088864,-0.11330611707983264,0.6060387090714722,0.703647568428867,0.5874066862424869,0.5280639978266594,0.5307982986962676,0.4056555506694383,0.3271305021760794,0.7104243827776925,0.7376872646637447,0.7049760350892836,0.7687147300557782,0.7170913326645466,0.38146993874183815,-0.07327787300865399,-0.1371599534018718,-0.28189519165517596,-0.20464778925317645,0.1856955773719872,0.20185217096356703,-0.37040445403248673,-0.11495212601749541,-0.288004619122927,-0.07809770788538983,-0.09510914891194332,-0.03998487220957331,0.4451296635739083,0.26365667966150974,0.5037316305239216,0.5745481606127553,0.007992997725948942,0.19596527748455847,0.11055229021824232,0.31024383738728356,-0.3574855462263696,0.10234299742307655,0.24656679183721103,0.28563897152954143,0.7131072567099198,0.7626392731437381,0.8572662955988034,1.0,0.8443461408677452,0.8231766065292326,0.3771843486221007,0.3585445370049248,0.5440944330988954,0.5427854995150321,-0.10210570765068482,0.03281475413041519,0.21615643208392932,0.33480905887148976,-0.1029066072159301,-0.2282299002988427,0.3289244001939428,0.010968179097497378,-0.35201370637360985,-0.11976159368886322,-0.05546445340996774,0.011208780034629655,0.2733088539525636,0.11465999466512698,0.22426744288730677,0.3350587942464835,-0.13361907674930865,-0.17663684474591293,-0.18870511795223482,-0.04687091136522845,0.2928437559146641,0.2655319929593032,0.07429220094065439,0.6790183453468381,-0.03138583968397922,0.3743074028935673,-0.23884041337526973,-0.29412039838983256,0.31046463792450113,-0.1486644233969976,0.6361820604057112,-0.042209957732992874,0.26871679235636,0.4358452845861331,0.6409813447329836,0.5388622957624738,0.595078169664898,0.4010211225432348,0.3241169319954601
Pallidum_L,0.34955962906668364,0.3949107129053571,0.5733497514179968,0.3966107174688039,0.5762373349039712,0.6857687915083064,0.7268521459032471,0.44071705828682695,0.6210622347724992,0.6345623476984465,0.7655706892014202,0.6147898158949557,0.7412887208622425,0.07472665089859364,-0.10257390821266275,-0.23846326897638892,0.6925038383150982,0.5511781927458904,-0.1328105783134269,-0.30624417263197784,-0.15841861245609934,0.14926913952620463,-0.2626752249704861,-0.08944311247354456,0.6363112012671804,0.049284884997512275,0.6443323917037607,0.5916222163970198,-0.1865603755188485,0.43710248149218095,0.7539150927224079,0.47954172555794006,0.3054509695105751,0.34234422513391977,0.28928974046926825,0.22510175721811157,0.7307108280439427,0.7750306511668992,0.7259543046252392,0.6983856890725296,0.7943895627795949,0.5816573753027448,-0.08332278417421461,-0.22349481491831835,-0.3453776561310326,-0.28741909393561144,0.11576154857949482,0.0005284780923855429,-0.5522743562621762,-0.2070994609715379,-0.3881319232378213,-0.4104309817407643,-0.1973649930327219,-0.16446519033580143,0.4430254762653617,0.0930421218741391,0.4461852206893324,0.3756294961801884,-0.22722552904144994,-0.10772788928730079,0.04870817696581158,0.01862344029841199,-0.5928475873538036,-0.21630279095848018,0.08815974811847302,0.1577309165373176,0.7939060360926076,0.7497842921893874,0.8338509600850429,0.8443461408677452,1.0,0.718669936428908,0.2977244672360842,0.34305675967273247,0.6135559298886784,0.28293616459286575,-0.13666514164824564,-0.23901486473952874,0.14022369518090627,0.17375552198691988,-0.22589077474135377,-0.08329038986774688,0.1962046170198466,-0.13527398527150242,-0.3503627858141953,-0.12783508794695508,-0.3308647030077904,-0.13469289369332607,0.0676996840013349,0.1514722696048641,0.09153668450159863,0.16155905804875167,-0.29056536382626713,-0.3553470383586326,-0.38529910151569186,-0.15095662536134552,0.38509389044987413,0.41566204309738986,0.03468966440415394,0.6509186551588261,-0.10568931192542502,0.567460417892974,-0.33191435885924137,-0.5281547457084935,0.48761087072624687,0.0008189381571076523,0.6277816078206696,-0.2658034810348872,0.16250365826389238,0.411439536216341,0.6078352967124435,0.4995434595044805,0.5484522953234515,0.42676879918105337,0.27672829789023407
Pallidum_R,0.4583419051293178,0.33284079748112644,0.460361801795501,0.3551561633634689,0.534971179899752,0.509727218760766,0.46956618262981664,0.565731243088842,0.6300106741397028,0.675168100407413,0.636344363125859,0.659474511451976,0.5683887813806856,0.415086650964327,0.10832651478060616,0.2827825267788782,0.5869450891530557,0.3998084099102463,-0.22894381481896278,-0.04589045286686079,0.20371025237547422,0.16108095727568228,-0.10729118004798932,0.18580987228965856,0.4824513010841996,0.07262351917714206,0.4379713685715069,0.3799726574804001,-0.07372600381230388,0.49863611465559166,0.5854557799259656,0.5615406792867195,0.3471303584447937,0.40314047089720273,0.3805617207713963,0.36861656511020463,0.5593615062724913,0.5554702373922092,0.59189127554907,0.6322203148087328,0.5999537178721073,0.15695375697545239,-0.018637098675055166,-0.11892265719393717,-0.22525814404360378,-0.1888822028220756,0.1556000693197965,0.2027717338146303,-0.2861994579059504,-0.11310418480733228,-0.24017264656754714,-0.0920721756109307,-0.020243596985568445,-0.24967407366956515,0.23684284971980546,0.08748593948959309,0.4377300033542283,0.45137899268126236,0.006395326686421037,0.11507820875396238,0.0198160610403578,0.2286880620521173,-0.33658580177278363,0.052675734705182914,0.2212391987313783,0.22996984797402245,0.5263890787245161,0.5738764959896857,0.7671276628668519,0.8231766065292326,0.718669936428908,1.0,0.3502653440181468,0.26831600921114407,0.4927034407924568,0.47688519833501014,-0.04148353149405383,0.12972597018848822,0.09158455134992889,0.2331615170823848,0.14787029564123444,-0.1562199893567682,0.28293224966518443,0.1026411189231552,-0.502266723358113,-0.2276984613671403,-0.04281179602672566,0.13150581548782286,0.2220827353721294,0.036563112855609696,0.16187894081176724,0.3054740082988095,-0.06575902413002603,-0.11357031004483692,-0.22739544905335438,-0.16945899392851382,0.2015657546425039,0.15380973472786197,0.16604935648129154,0.5923667167193815,-0.023522389104310915,0.3218788478988359,-0.14927470746542504,-0.23937602503317526,0.2501873545662359,-0.17041494246029468,0.4794012438698357,0.07733071939733224,0.2521450818971948,0.5349832942913627,0.575174853857059,0.31173436021752865,0.4783101010827797,0.24317825767492363,0.13106386747338108
