,Vermis_7,Thal_PuL_L,Thal_LGN_R,Heschl_R,Cerebellum_9_R,Thal_VL_L,Rolandic_Oper_L,Supp_Motor_Area_L,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Thal_LP_L,Temporal_Pole_Sup_L,Raphe_D,Frontal_Inf_Orb_2_L,Vermis_8,Cerebellum_7b_L,ParaHippocampal_L,Cerebellum_3_L,Lingual_L,SN_pr_L,Frontal_Inf_Tri_R,Insula_R,Cerebellum_Crus1_R,Calcarine_R,Supp_Motor_Area_R,Frontal_Med_Orb_R,Cerebellum_3_R,Amygdala_L,Frontal_Sup_Medial_R,Vermis_4_5,Temporal_Sup_R,Paracentral_Lobule_R,Cuneus_L,ACC_sub_R,Thal_MDl_L,Occipital_Sup_L,Postcentral_R,Thal_MDm_L,Temporal_Pole_Mid_R,OFCant_L,Hippocampus_L,Cingulate_Mid_R,Olfactory_R,Precentral_R,Vermis_6,Thal_MGN_R,Lingual_R,OFClat_L,Occipital_Inf_R,Vermis_9,Temporal_Mid_L,Calcarine_L,Thal_VA_R,Rectus_R,Thal_PuI_L,N_Acc_L,Cerebellum_7b_R,Amygdala_R,Angular_R,Vermis_1_2,Olfactory_L,Putamen_L,Vermis_3,ParaHippocampal_R,Cerebellum_6_R,Thal_MDl_R,SupraMarginal_R,Thal_AV_L,Parietal_Inf_L,Rolandic_Oper_R,Precuneus_L,Thal_PuM_L,Occipital_Mid_L,N_Acc_R,Fusiform_R,Temporal_Inf_L,Temporal_Sup_L,ACC_sup_L,Fusiform_L,Red_N_R,OFCmed_L,Thal_IL_L,Cingulate_Post_L,OFClat_R,Thal_MGN_L,Cerebellum_10_L,Thal_AV_R,Cerebellum_4_5_L,Frontal_Inf_Tri_L,ACC_sub_L,SN_pr_R,OFCant_R,SN_pc_R,Thal_VPL_R,Frontal_Med_Orb_L,Cerebellum_6_L,Thal_PuA_L,Cerebellum_8_R,Thal_MDm_R,ACC_pre_L
Calcarine_L,-0.013117669414026322,-0.008910587668689707,0.5347308142922416,0.48258683439594763,0.593298801171117,0.4468577159062674,0.5734741369541201,0.6152746345946418,0.5261966973516541,0.050313036626931054,0.0037604912844150535,0.19010475858188242,0.3570588995192537,-0.046272373945921264,-0.13213722814450635,0.2750678427252825,0.32473165407189225,0.32959251796433753,0.8895729376137327,0.12770109212793948,0.2584789366536045,0.4680951279896667,0.5878222189165916,0.8476930249067531,0.6394971962309782,0.15736430767521872,0.5108081356850559,0.09617421080072977,0.3602359351392329,0.7381658905567688,0.5476730635085462,0.5326435933193019,0.8603395516756335,0.049279049771081884,0.3878765449559582,0.514270807347505,0.5078675966002889,0.17057033825819057,0.20155208720381942,-0.25669132213497425,0.24456869592187824,0.634487640520462,-0.21156941959618614,0.5767733369988943,0.4556486991206275,0.2761263840551375,0.8557927149385623,-0.034585481852827664,0.5411439813518014,0.44905462912122496,0.48003258597620796,1.0,0.30427180434315365,0.01644782377514273,0.24068013971089594,0.10892589213596252,0.3823489751873885,0.010701504349931026,0.5685539156662283,0.17003782210454454,0.031154648786458853,0.5959612769874081,0.5095344857607406,0.18581238125234037,0.4976913775629907,-0.018107461547395072,0.6548295762669561,0.17587775936202035,0.4364361065604045,0.524652297273089,0.5679274926802792,0.2962117301822594,0.3622845157218015,-0.060418907410356555,0.6917325236064678,0.4464127067320958,0.5131140942753252,0.5342654994394856,0.6254970482310089,-0.06138721070881568,-0.23752069515679614,0.32055265890230605,0.3071812216307118,-0.07463841783950168,0.14853829498302995,-0.009399498258934796,0.18941811467708505,0.6795472312563391,0.20300169948818625,-0.12084766661631587,0.04150395525719386,-0.0658171906540942,-0.09196393406476625,0.538592239261383,0.0016054611728610788,0.539976929696886,-0.0783482201623454,0.5453834271307654,0.20661804908604636,-0.154154538321877
Thal_VA_R,-0.12451603569402696,0.1804582339407164,0.07213693210496917,0.4367000887505243,0.1562575033323089,0.4767981348329829,0.4123567570101046,0.5120156180400268,0.2212486652409688,0.10907335696311089,0.3203631057855501,0.12246996953744704,-0.3499118451040865,0.38979014882459984,0.071743890830949,-0.021317013755187717,0.48566845561883176,0.4539227410881337,0.18473992913847262,0.08314284354855922,0.6013644406189285,0.5944724678333619,0.15936115964998548,0.3133620304562869,0.3875811012633535,0.025545727902220098,0.3833080562936316,0.07516511070601495,0.6245255620072833,0.3581493797448628,0.5598861557222018,0.18008599257628452,0.2279118998510377,-0.20575736658281538,0.5263528228395827,0.04197630992122584,0.2145217607754285,0.2655569733195585,0.374230699862516,0.2182247449638302,0.5501361566864714,0.5439942763573716,-0.13908368583989184,0.22418180645284974,0.0063356134811128695,-0.17369623654296917,0.19400506929959643,0.0870391963123507,0.006181854705749758,-0.1368752925170848,-0.08055414467796736,0.30427180434315365,1.0,0.3562447545192349,0.6206111674949631,0.518334867813329,-0.2182345162545173,0.21106211396727573,0.2202310659013404,0.5670793830777651,0.26181761902591744,0.5870646965435302,0.5053556285643255,0.4413581766858287,0.16849163842240988,-0.11341566833411657,0.34302013874352355,0.46494736366993966,0.2019213066285987,0.4690698357087919,0.3659809808689244,0.28269655838392654,-0.04399028625089277,-0.15036599170312123,0.36894646644757445,0.012280330090586761,0.40350290785040976,0.6396156121283326,0.19146598573642218,-0.01482910035989934,0.2369045325481076,0.5144313088463254,0.5539663744312685,0.19071012198070433,0.2159082602337072,0.18817256955810943,0.06883459212686227,0.2545832881631453,0.37560538727312104,0.5033717593472492,0.591652696662991,0.40851919415316446,0.43410879472047376,-0.040542072350590624,0.2576828036168553,0.017795777975756526,0.40268949824095246,0.1530636512568105,0.4166537501106109,0.474081772491255
Rectus_R,-0.07859817114897759,0.1436679917211958,0.1846759995424724,0.07502731589082136,0.05341332308625863,0.1727030730395174,0.1132301809838738,0.15650705094834547,-0.022183156214312452,0.09897701101502544,0.39377214610664185,0.14500592024290748,-0.1417958081745529,0.2935845522366719,-0.02199352912686394,-0.19914393727696256,0.20570159838405525,0.24366526671912386,-0.05084902175742818,0.06320732101400113,0.40167208844363017,0.2588795146212227,0.0727403803602273,0.007409164663157242,0.06066327577480912,0.11434002753610713,0.1006667128081448,0.06780507939291058,0.37365344784778315,0.14559973667949935,0.17512703462083226,-0.032223723729802145,-0.07823934892326605,0.1973737864342977,0.22769120857207467,-0.1640146491897435,-0.06946925591111341,0.22420601448012928,0.28918442803012656,-0.02659992056902213,0.4009344931077926,0.1779518353857662,0.1322283560549125,-0.08888878953795723,-0.06770386312506999,0.18814636071155022,0.016276478446642966,0.1975386870762504,-0.051957877491003154,-0.20694793280843085,-0.18657031054988532,0.01644782377514273,0.3562447545192349,1.0,0.5095635832767642,0.2056078337610274,-0.38396660556267737,-0.0046073866236967425,-0.1767523610808908,0.2835064415671108,0.07798184681053417,0.2504999449235152,0.3072520364643538,0.24511585969264008,-0.05474378806008416,0.204615496110886,-0.023475667797265135,0.15807954010076938,-0.026007127713532426,0.08364857910832466,0.05870694934222618,0.33062801986046875,-0.25732796717724377,0.14662335180174094,0.1252920114866736,-0.008471178306976815,0.16697190196381698,0.1615344938964688,0.07618418550888868,0.3331390939758981,0.0761551126435097,0.22462038010388333,0.24262177519012823,0.07506262911253285,0.15619408499986306,0.13426512697543108,0.12587405010394295,0.0001987197959269341,0.2643098689670889,-0.0018828038104104657,0.2646175396840411,0.10527830980094284,0.40051334089639085,0.17912295261743127,-0.10973487362731764,-0.0667002877507226,0.3399512725675364,-0.10239611346444422,0.30349558709464725,0.3597071875918353
Thal_PuI_L,-0.1018455636067042,0.46966572236046694,0.23148957210084703,0.5083219780266228,0.19495543482549815,0.5502577639890853,0.45854794805273064,0.5536000823094744,0.1637504811985358,-0.03304759033556711,0.6798459305824898,0.19852766983465767,-0.21392997088469312,0.5889975188242579,0.13863942810660354,-0.1657953143749367,0.5567803764741255,0.6313063283410447,0.1601082666884759,0.33818878418947135,0.7219393669033181,0.6384787477197779,0.25698197024592084,0.22811160830383212,0.3876890937582204,0.08584869193153105,0.5631352812757794,0.14664827457531765,0.640531614948999,0.3225158842554954,0.5449618241931226,0.10171630952836062,0.05040368303503374,-0.0971188943725003,0.5079410537346085,-0.14742856004861524,0.1363613276549013,0.4768271442391054,0.4537790053311575,0.2604774592932082,0.7763519370587222,0.5397005277048255,0.2712010407157891,0.16119479817997776,-0.009142753559035563,0.23492253000955574,0.2543492606893485,0.12202493339383617,-0.02251337363818064,-0.2389334749156317,-0.09050182755379634,0.24068013971089594,0.6206111674949631,0.5095635832767642,1.0,0.6139480230086513,-0.3269204019034937,0.26747320275388164,-0.013548146264752859,0.6169214613360152,0.38204546420963265,0.6100673027941556,0.6905556524437955,0.5852144506874882,0.08124750312739908,0.09374335158446045,0.20675179628055584,0.4712783973573507,0.12807909469081838,0.5050269264394189,0.32228738159593057,0.7076012730069785,-0.27044302824152117,0.3252088738585406,0.4103010612360823,0.023985187573579883,0.5058746718027545,0.6385264959223417,0.1993624565536743,0.5004866520082731,0.28551293110567755,0.49701049322498553,0.4974248543430326,0.28131608529514507,0.45044173357664696,0.2569187697249154,0.29868173404136,0.22135824462842624,0.5411217661797258,0.19836093360472287,0.6083207483300511,0.28554804844913784,0.6156106296069664,0.2163979664984056,0.16291549568567656,0.01625395290157795,0.7109657584323692,0.0825353538970882,0.5711234847854056,0.6239670872249514
N_Acc_L,-0.155978547150866,0.39582757330879514,0.2919552114876805,0.500147796365754,-0.01853175311756475,0.4267151601459344,0.280556084012554,0.32453045237881983,0.14904385095653708,-0.1390126212749651,0.5639280887017918,0.038849749525943715,-0.2823468411970732,0.4631642438047722,0.12162988530320455,-0.06399980655276198,0.6488797054068475,0.5279288725622717,-0.03294340229023072,0.5279902647630416,0.69121124289025,0.7133910003879714,0.19521632900835797,0.20671587903104302,0.20459798437504692,0.06484922694840907,0.6147024710948212,0.08388059443963333,0.6342908521486454,0.2277364330048614,0.5935043784547613,0.09836775880184358,0.022801166477667622,-0.43758314769099266,0.4219565563593044,-0.07666964220945865,0.046728663265973656,0.46080454472415866,0.5240237333561044,0.46747696637706104,0.6099811322008505,0.44123777692906657,0.46482125216062015,0.06701670738436437,-0.21500486810529984,0.11771278627692701,0.17322966324635847,-0.06039874443041441,-0.10715907905244014,-0.36038105274833065,-0.24303651906070992,0.10892589213596252,0.518334867813329,0.2056078337610274,0.6139480230086513,1.0,-0.2200286415731462,0.4827013652419556,0.08595913684909307,0.5113745621400676,0.6755537432492553,0.6014372734444435,0.5405193668965833,0.7725936338261961,0.04753526745239964,-0.19635640868673476,0.15823907759184883,0.39276602762696305,0.15316212415686548,0.5015001819071652,0.3403393002190154,0.472769777243104,-0.19579421789449197,0.44668587946490895,0.3491579708990483,-0.11777312588864149,0.355841536088122,0.5430566570334769,0.013106330698363738,0.46418815269336233,0.489727847543638,0.5206363635506479,0.453267598482884,0.44889605508179614,0.32699729592319776,0.4653460903062464,0.28060586792569353,0.10060460707190694,0.3964190144806502,0.35635072281484026,0.7448898573866265,0.4647248818246097,0.6699401583711913,0.02270152650181982,0.3744638993650201,-0.21189371458609005,0.6187171427744722,0.04094217380449637,0.6083657758388422,0.553808584689406
Cerebellum_7b_R,0.05647654990149975,-0.15465854186161154,0.1457901092582935,0.07687371287358505,0.34190120601711965,0.029563093710079168,0.17067660140965507,0.10543006642219901,0.18213310622843626,-0.10581680957272808,-0.24954444513950805,-0.14279252508447784,0.3954444446641554,-0.40114297930320575,-0.27275417624471104,0.09001009972722478,0.010371146752287667,-0.028825841991393868,0.4524691703323998,0.14630276373888865,-0.36091934958280886,-0.07881226518915595,0.4637951217430124,0.32593206999620544,0.15638855936807622,-0.015296687985161017,0.03958705819836563,0.050602010304521085,-0.1308583926134322,0.2411206727137447,-0.059579322028592535,0.16274482228816725,0.4087227284244623,0.11082113418392865,-0.046136153960613616,0.3307718079531399,0.1653050193071494,-0.07989110425200031,-0.04959211133425595,-0.34762168234787905,-0.19608173782745036,0.0649195662818328,-0.1388797121642298,0.22912151418092538,0.4923611430325377,0.07607210999473726,0.4585928143695788,-0.2278622431580438,0.3772476118016076,0.5146427769229007,0.3516084756265084,0.3823489751873885,-0.2182345162545173,-0.38396660556267737,-0.3269204019034937,-0.2200286415731462,1.0,0.15859518777190165,0.2881246689950115,-0.15974616417134532,-0.018415573764549203,-0.03133034530607935,-0.045639907189553304,-0.03431444257034179,0.5747581559836152,0.03196427163187094,0.23375788748227047,-0.10174009196984916,0.12419341874661097,-0.039310125259695294,0.05524615659801542,-0.16003172918137346,0.32136152250712646,-0.10083561726193822,0.32253106280526467,0.25680693081986267,-0.07002407177102288,0.009848146177604818,0.3469925555994446,-0.10728082387328144,-0.23074357813149418,-0.03321332311286814,-0.21769892346210454,-0.0217852878609924,-0.083412541364856,-0.08336131038539543,-0.04121534427298318,0.36784617855323504,-0.26909157812260587,-0.38217732739321514,-0.23245840084470457,-0.21183293887661822,-0.2568148190813484,0.2672274854975605,-0.07942567576723618,0.4004697291848726,-0.2755107385818842,0.5838884528770549,-0.20690737734382023,-0.5396478325321858
Amygdala_R,-0.10520754074286774,0.2512286932947931,0.21120178392118036,0.43292621353620586,0.3916281000429207,0.4010190665588645,0.1582460811048326,0.07395485305578624,-0.2498564522049422,-0.2766664533776166,0.5527852821661902,0.25254301299600973,0.054120398756769494,0.4668824687314915,-0.09159263636802384,-0.23258845820462934,0.652233704458344,0.33992300187097607,0.13072783018795628,0.6057910700871179,0.35213496649815185,0.5748844451498331,0.4665821087903149,0.06703619783262414,-0.13103385900639397,-0.19781260560406677,0.17902497717278668,0.5691740593223191,0.5491715167748986,0.29574958091299935,0.30828583559997974,-0.24538255578246151,-0.15167558442228168,-0.4421226470014455,0.3865759364708394,-0.24577787251712582,-0.3333018426015258,0.3732548244052589,0.5635633601476417,0.42986946294906514,0.5568410978750882,0.35341523925492224,0.47713248214756365,-0.27913690250393675,0.14635290574027288,-0.11287248388351985,0.1930751448755676,0.049764752614709314,-0.03093383366723082,0.19184346679156694,0.09937615037635639,0.010701504349931026,0.21106211396727573,-0.0046073866236967425,0.26747320275388164,0.4827013652419556,0.15859518777190165,1.0,-0.2885058649564383,0.5036442604051021,0.8100608935577585,0.35199052816296084,0.2292001531336555,0.6380857442339739,0.4971013619768448,0.22530172788394212,-0.09574943316657432,0.3820211857915036,-0.2754327990701556,0.14171919864583885,-0.17510605974161525,0.06829072711869419,-0.07889945275866281,0.3711498262601535,0.34369719816632094,0.1462029745733661,0.19767637116581302,0.25295426754053907,0.3014580692219661,0.2953840269911502,0.7655034425312746,0.07079079472029669,0.0755052533519473,0.6926688090683798,0.1658518321764155,0.5171668488012217,0.08959079423304499,0.4003756046936839,0.30853679845994936,-0.015603558307084157,0.6003236345191736,0.6863249087598291,0.478702877303956,-0.09894304537172192,0.4297277636371278,0.16935288725848957,0.5963998597912973,0.48780834180864263,0.21408619235970988,0.3910678483631596
Angular_R,-0.07442475112483823,-0.04596664785129327,0.10799704511140511,0.24800352317019525,-0.03120314498490807,0.15422006017846188,0.3307539023531257,0.4419630720789891,0.6662597211144508,0.32947167288805135,-0.3730179085619011,-0.15746986011192682,0.0902710573166344,-0.2821263542895826,0.02875940948113263,0.37777512518809525,0.04109595762605374,0.08065095403478312,0.35296352997442754,-0.170158179254036,0.06387942364641043,0.19957374590782276,0.08694438317431377,0.5041067764550471,0.6134299257934197,0.2303800073281425,0.38014511179701455,-0.3607861201409134,0.17540075966770594,0.1919204448156103,0.3828581644580221,0.611175441634889,0.7222263949548736,0.05817526857556431,0.05282170127343778,0.7718763388172919,0.6313556967736966,0.007697169234613003,0.018163859311333224,-0.1372351904006212,-0.13345530091707786,0.31484920459865456,-0.271467597752134,0.6575620890769488,0.023177336019038982,0.08663465299002664,0.34144899364216436,-0.12325043747203313,0.18171741200577207,0.012624915564008719,0.057942582600602206,0.5685539156662283,0.2202310659013404,-0.1767523610808908,-0.013548146264752859,0.08595913684909307,0.2881246689950115,-0.2885058649564383,1.0,-0.1282493154153843,-0.16660048234994784,0.34392251429676507,0.22036867078899597,0.0012473589646583424,0.04126307476047382,-0.2456642913596258,0.6229831611377264,0.02804885010276249,0.7285517112381055,0.4051694082622642,0.7606417717467535,0.26808580187974096,0.4469250339174282,-0.19329088382225998,0.27540909133045655,-0.03981515127117926,0.14540950288721025,0.4396042266969738,0.011165514892277566,-0.18966704259589254,-0.3585822504863854,0.26361841202190905,0.38777671256579277,-0.10416742881909946,0.17288279367394813,-0.0391986711461774,0.060530334831090216,0.11830928412508532,-0.06867078264620005,0.14955050483636945,-0.0747841105214462,-0.21802580153112527,-0.26341349610713316,0.2692421859210939,-0.07177333414254017,-0.016181163410936086,-0.3303900708155571,0.09388653489431129,0.08087611873995725,-0.23171118339986232
Vermis_1_2,-0.2446082549701718,0.2619627855433303,0.17611086998375167,0.4166129959420231,0.2957520050921105,0.5328340490545651,0.43687688791811147,0.43071445895556176,-0.042971828323465334,-0.008829998938394083,0.5834612553056081,0.2901421780764721,-0.12315224671211182,0.596873227009635,0.06873351302352906,-0.32240101873844496,0.6759217581959267,0.747170677525022,0.1777037377341038,0.24855892100901142,0.5221710259290141,0.5120949131884224,0.25304561333023673,0.19949587497573387,0.2339885114955739,-0.09743768726767413,0.3819888080143272,0.3681837905031891,0.6379584021542624,0.40212245154828513,0.37117963202232196,0.03696350634520171,0.007423810408961302,-0.27495829699645663,0.622868159544916,-0.2900335009209966,0.08852522533640567,0.39780858278239156,0.5045234452965959,0.2695110665950126,0.7520308082116277,0.5809231281114479,0.10044833036285476,0.10673268765670622,0.05898085531723211,-0.23141210317771269,0.19354568542504208,0.2272607648875595,-0.11422839057980193,-0.07552818172128861,0.12118873149124812,0.17003782210454454,0.5670793830777651,0.2835064415671108,0.6169214613360152,0.5113745621400676,-0.15974616417134532,0.5036442604051021,-0.1282493154153843,1.0,0.5251515598854004,0.5481127996031747,0.6506326591960213,0.5891469570487321,0.2788029484368201,0.14358444140080176,0.18534142347272983,0.5952733472258754,-0.16699268295026662,0.3637715480775767,0.05263580183165276,0.2343849379993441,-0.12621768791747875,0.10509921044771105,0.3986744884722746,0.2708738128110584,0.506991048769357,0.5419104283337123,0.42609049681384803,0.29307958011409563,0.45211830027245753,0.33364909555195804,0.4424674514932714,0.3500763709585867,0.333185499414779,0.43153236503858006,0.04820175765379813,0.3959544852865928,0.5136693284341062,0.23964387060970063,0.6948456566148592,0.4492657629009753,0.5916069093439043,-0.06765273567258702,0.3313407905058017,0.18963559857456241,0.6400438227817264,0.3431739216242699,0.38337349483951727,0.48042440796539265
Olfactory_L,-0.0509487158204882,0.36605524128313793,0.291845054862503,0.4656143018848401,0.22981242610579378,0.43519397992662223,0.25477348250800935,0.10467475260749358,-0.13718158122640986,-0.3236759386116647,0.6710841720571717,0.24803803330708105,0.02642877765304074,0.5502449285075336,-0.03543828234828497,-0.09725994806232494,0.7097517811218199,0.47595228707231774,0.07027423129346753,0.6684476711657896,0.499252041100207,0.677005213902481,0.33382000948083057,0.10740643683833567,-0.05978071470395595,-0.15831812857034183,0.3549989053426008,0.5014007570535122,0.6259578236165764,0.2959551147632642,0.3743145222824271,-0.12830687254801496,-0.07143534368661124,-0.49832592119013647,0.4189552466969428,-0.19973392555269318,-0.1317900488523603,0.4664024622427652,0.48567679223825105,0.49675533108665715,0.6380245014904187,0.43180737612090353,0.6346259151697791,-0.11353217274954346,-0.03137536501568774,0.012550895855820402,0.19693787605689494,0.047690803892715516,-0.15395457794864337,0.010346748123556012,0.03767548487990344,0.031154648786458853,0.26181761902591744,0.07798184681053417,0.38204546420963265,0.6755537432492553,-0.018415573764549203,0.8100608935577585,-0.16660048234994784,0.5251515598854004,1.0,0.5511120526970872,0.41956022115011626,0.7148627018030549,0.24794678011319243,0.030434552320435727,0.04618704882542571,0.43064275259051527,-0.17274114124605855,0.34976088887967854,0.0008187991292178523,0.20610445244215722,-0.11852230507989953,0.5612333154019141,0.2772472650128317,0.17348362001989168,0.35291016896427224,0.36522680894938925,0.2480065829046823,0.4155626744898099,0.7290147654902922,0.17669379481100864,0.16513975797637476,0.5574626658138618,0.2307795110053095,0.632570387496387,0.17798768615615546,0.3179644805972858,0.43313063963132564,0.0911342009174658,0.6861227476006737,0.630969761732713,0.5696843739913922,-0.06156960950608355,0.4872485867502379,0.04658336505728283,0.64377213003549,0.3116489244771733,0.393593384854877,0.5197775935677236
Putamen_L,-0.09753990658558372,0.3252063011290547,0.4535780808446446,0.5812500175259333,0.41902040157497694,0.690104799333181,0.7020643569782422,0.6210651902125977,0.34689070256680854,-0.01060012607680218,0.4846124495990282,0.3262103197172658,0.14730480251464978,0.44993400812103973,0.04077914299268581,0.141146034032155,0.6922246132552197,0.6859471023936624,0.5145197094663194,0.49521782445659374,0.63125900161022,0.8425408866382091,0.4396491550556263,0.5305740843068881,0.5422415022077499,0.11198177270955033,0.6721693704041646,0.27985186225084524,0.7240125139705376,0.6099735093401062,0.6574947444307769,0.374277694708416,0.46012443805880604,-0.1890268411088025,0.6078389388581109,0.1868073669605123,0.43049523708076,0.45114476117916524,0.47685238992568035,0.17671546433515073,0.6948609844109332,0.7615881381880315,0.22598198011308498,0.4327105017801532,0.20130731895287798,0.17178260144617943,0.5887982274890914,0.13921511973244224,0.07781047656204704,0.11073937277600614,0.2566109177212265,0.5959612769874081,0.5870646965435302,0.2504999449235152,0.6100673027941556,0.6014372734444435,-0.03133034530607935,0.35199052816296084,0.34392251429676507,0.5481127996031747,0.5511120526970872,1.0,0.7739777855627898,0.6155595032436001,0.29323390895903617,0.0010118214545221595,0.5552827370375926,0.48686120337519423,0.2624147414832025,0.7550039622711144,0.48334410492705027,0.5168062605532806,0.11240077406792498,0.3116402870589098,0.5484181570935641,0.3268242513727083,0.7297813098049392,0.7296936278677798,0.4821643090554884,0.2777106103083691,0.24353790648292062,0.5005738032534178,0.4850251048190463,0.2565851042178658,0.36812827878444976,0.39664490550196296,0.37837411177158725,0.5668513813727842,0.5355406498242299,0.10626075409803849,0.6065731825349113,0.30876652512560376,0.40009613180696263,0.2901625083173484,0.3242347393390562,0.28367729539070397,0.4611675326234987,0.4050327585852467,0.4333062377805955,0.3300572391647938
Vermis_3,-0.18641429433287324,0.47592326397288864,0.613744830661762,0.5859263212672742,0.23088371848504688,0.6854324175384464,0.7431216431964643,0.7040702057633249,0.4614458639526542,-0.016796028931217465,0.5561073075733725,0.08150656121122773,0.07341308633845844,0.38453716294023305,0.10974123811205203,0.06562424987502011,0.7280398510388468,0.883311146943784,0.3691799360603732,0.3930339159865585,0.7181277259156733,0.6526045032610192,0.3171379463724883,0.5884466643466083,0.6118234962177138,0.10738332023388346,0.7545264600639225,0.08366019297523258,0.6453007114388639,0.6758251842406945,0.6021805446991781,0.4808405519473105,0.3977558602183785,-0.027741025257039923,0.6749123476055546,0.04045402697950569,0.5521839417679695,0.6432538907057826,0.46878493765461704,0.10532577619064598,0.6432224097817,0.7983446800310062,0.228196674657882,0.5922669162614754,-0.03275637549360345,0.18831496013615354,0.5590558361545908,0.006011081824647774,-0.03299373396696152,-0.10884406007145178,0.08483223789275625,0.5095344857607406,0.5053556285643255,0.3072520364643538,0.6905556524437955,0.5405193668965833,-0.045639907189553304,0.2292001531336555,0.22036867078899597,0.6506326591960213,0.41956022115011626,0.7739777855627898,1.0,0.6994445166274342,0.20186439309751678,0.07141184199308113,0.5922520654836446,0.5661799902395348,0.2664237091887216,0.7693938566578741,0.5552715310369967,0.6143249468811696,-0.08091260735949163,0.35791706909493415,0.5715920760642494,0.26001115753739545,0.6346419897037111,0.7020911821549972,0.38917957769388173,0.45338854250512256,0.13027584646753543,0.5507660533469116,0.519183552351213,0.16434946954150384,0.5226199924976532,0.4728432963788073,0.3910569950379166,0.4957495184062573,0.5074523301549111,0.07551728638464532,0.5400480784269569,0.24457888612246548,0.43918104639470185,0.42171140698046006,0.134825993971132,0.10641652588526243,0.547654284788705,0.3012780153973461,0.532985419041377,0.3931626940383714
ParaHippocampal_R,-0.16644731767654528,0.4707857672352418,0.5324988887396325,0.6287680448480655,0.07573516152126425,0.6136722959606254,0.4438120056296952,0.4430580906198138,0.2801782229276488,-0.23111667787013157,0.6370692285031124,-0.1252379864457468,-0.11597027002101998,0.3589130192538757,0.07367435409899672,-0.07898843451892813,0.809320276982203,0.678618401838276,0.0555716227302851,0.6225771218964647,0.7668253526373987,0.7069871188912329,0.32700305416590675,0.3552240661774314,0.3130748693936717,0.025733908879566322,0.678714684104516,0.08475193008055239,0.6539928123167594,0.4650218501990477,0.6366412543063122,0.22913720704053264,0.06439522403429346,-0.27934590044188384,0.5893549092468114,-0.17413885086937886,0.14740352303293794,0.6734502360820884,0.6718102312455381,0.4070499825651923,0.5959810101284743,0.5999265088109358,0.5156862532167105,0.1990397048276224,-0.19138052178781312,0.11891030201720447,0.3491936131512234,-0.22939415492696077,-0.08613198478735413,-0.29997247307796954,-0.2648518761475484,0.18581238125234037,0.4413581766858287,0.24511585969264008,0.5852144506874882,0.7725936338261961,-0.03431444257034179,0.6380857442339739,0.0012473589646583424,0.5891469570487321,0.7148627018030549,0.6155595032436001,0.6994445166274342,1.0,0.24051312854940834,0.023691027160397775,0.27967256654415157,0.552821218544035,0.13177595969846032,0.5885027126682513,0.3641422270490216,0.4751838992314683,-0.22541463188786892,0.5501817966735897,0.5477890510767179,-0.01695813543342998,0.3445301146422174,0.5103266596496508,0.13971031683852544,0.5366582699333519,0.5002992703232371,0.526768334884922,0.40857253996323845,0.5409955616633615,0.4227401149112594,0.6444457108196835,0.2962534199306261,0.29439432169370394,0.3441345053508106,0.16443988519402145,0.7592037163165042,0.5373553805445827,0.7132121299357165,0.185416398092449,0.2390484750022955,-0.15058638522378606,0.6591110692332177,0.2359061066742508,0.6067568227027047,0.5328776389148804
Cerebellum_6_R,-0.07263327210979269,-0.11930128977654778,0.2673634625702194,0.2770059401506577,0.7734087760913486,0.4380107695704046,0.27318537289015093,0.40142861425881043,0.07072365455017954,-0.04047789041181602,0.13484782512740653,0.12616579863977984,0.38450468598126947,-0.0964250245284977,-0.20668285724285432,-0.04164976079048526,0.319973095184897,0.2675760186563942,0.6703366186340819,0.2777095159311478,0.07363542845152564,0.30502708384546373,0.8494186763309011,0.3867457698248766,0.25065401437763424,-0.11847548517745986,0.187946852867278,0.34707476101740875,0.22837712157287035,0.599610890485377,0.20733269837747234,0.0576799890089928,0.2776095732359126,-0.05233912206818357,0.42943657332369733,0.054133721539819865,1.564919412918168e-05,0.13682512202647085,0.3882172969837404,-0.3056595855609229,0.24684282438500119,0.4141270494244106,-0.09850789846561436,0.11719696500083036,0.7050239826933156,-0.010191237566756854,0.6593048252302828,-0.0722805906614024,0.6242257972033916,0.6280181779677732,0.41936182345829837,0.4976913775629907,0.16849163842240988,-0.05474378806008416,0.08124750312739908,0.04753526745239964,0.5747581559836152,0.4971013619768448,0.04126307476047382,0.2788029484368201,0.24794678011319243,0.29323390895903617,0.20186439309751678,0.24051312854940834,1.0,0.15686420692805464,0.2709248918348248,0.32179646730997374,-0.030419724051702745,0.1196958080266509,-0.07093954886456696,-0.07899233818754571,0.12137420205306138,-0.0731239177600122,0.7271361882080891,0.42936624517923927,0.13946965191771607,0.2413149042561907,0.658814622754018,-0.004280749337891102,0.026901574993430395,0.1547411459400748,0.0021336707385386984,0.1254638963216656,-0.037807321072370954,0.028896914081216175,0.05681479961587544,0.7484107566425456,-0.02120620967849701,-0.28922050076400785,0.1851275416899446,0.19070769126950313,0.1437633757176315,0.1970566490782352,0.16023098384034334,0.7065426674540256,0.10181718954509053,0.8410378205983181,0.10066260257978772,-0.23225158901351348
