,Lingual_L,VTA_L,Vermis_3,Temporal_Pole_Sup_L,Frontal_Med_Orb_L,ACC_sup_R,Frontal_Inf_Orb_2_L,Thal_MDl_R,Frontal_Sup_2_R,Thal_IL_R,Heschl_R,Temporal_Pole_Sup_R,Thal_LP_L,Cerebellum_8_L,N_Acc_R,Parietal_Inf_R,ACC_pre_R,Thal_MGN_L,OFCant_R,Amygdala_L,Occipital_Mid_L,Frontal_Sup_Medial_R,Hippocampus_R,Occipital_Mid_R,Cerebellum_6_R,OFCmed_L,Angular_L,Paracentral_Lobule_L,Parietal_Inf_L,Raphe_D,Red_N_R,Pallidum_L,Temporal_Sup_R,Frontal_Inf_Oper_L,Thal_PuM_R,OFCmed_R,Raphe_M,Thal_PuM_L,Vermis_6,Temporal_Pole_Mid_L,Frontal_Mid_2_L,Postcentral_L,Parietal_Sup_L,Insula_R,Cerebellum_3_L,Cerebellum_9_R,Temporal_Mid_L,Supp_Motor_Area_L,Precentral_L,Cerebellum_10_R,Cerebellum_Crus2_L,Thal_LGN_L,Temporal_Inf_L,Amygdala_R,ACC_sup_L,Parietal_Sup_R,Temporal_Mid_R,Frontal_Inf_Tri_R,Temporal_Sup_L,Occipital_Inf_L
Cerebellum_9_R,0.7999698610940377,0.07031309513254087,0.23088371848504688,0.459076175059758,0.21393574603994384,0.018951350001084236,0.17595840878386046,0.3388078031903319,0.14403698003287135,-0.27056444956513787,0.2533109751664387,0.13968473911104917,0.2195050387289556,0.6776690650768474,0.027004706668523067,-0.21407538611570878,0.16445838151678727,0.0465645793662921,0.16284730885942456,0.546233624387254,0.07055395088482631,0.23240015269847103,0.19612787820803326,0.1337998747090124,0.7734087760913486,0.09137651869344558,0.0020368223099062497,-0.009514303042849797,-0.15512829668934555,0.548994659807751,0.020448490388216965,0.03757478083535912,0.23396108662365844,0.4855828924806997,-0.06788339945354964,-0.02124101356543571,0.21388778462817298,0.055104418867927656,0.7623103781515569,-0.12744178087644178,0.11694156582474548,-0.23401197361241932,-0.3591625071239804,0.34292927817289826,0.2490341178955321,1.0,0.6471904239616834,0.3755515049402605,-0.12210649735270851,-0.29924977812976716,0.25522846162619073,0.31631189615905936,0.6088695489263894,0.3916281000429207,0.2218529248165807,-0.4775482152643472,0.542988752399768,0.07558613695741145,0.4168306184393404,0.41624725067090074
Temporal_Mid_L,0.6943512651778818,0.013673215810518554,0.08483223789275625,0.6570489894999537,0.24637836163161309,-0.08960585511433075,0.24189368529627323,0.1044453927646776,0.000958080371894928,-0.3072594458065641,0.034682504913268145,-0.32196777408356186,0.03184840483905601,0.6467145188839675,-0.18714680284908286,0.05349366072566005,0.07275406353728399,-0.18413990872755537,-0.1351157891990447,0.6777876122345092,0.45426927428767033,0.10279950045420856,-0.21730001445683841,0.3453954485550257,0.41936182345829837,-0.003446792054291635,0.3869684186877701,-0.16813003653784592,-0.1511936919331622,0.4849697994682462,-0.16344128428981483,-0.05015723166951177,-0.12699792381903352,0.6350543144255464,-0.19036901704878462,-0.040549421253974254,0.09867761908085865,-0.17725299152543095,0.69781907425204,-0.05796637021507831,-0.09713470334363607,-0.29385761466845434,-0.22223693472843767,0.13625754471716992,0.13256702247501911,0.6471904239616834,1.0,0.10520589797027334,-0.24805536886871746,-0.6507569914191853,0.2112335482074892,0.22991064520684068,0.7609167775092391,0.09937615037635639,0.13922474805956492,-0.3110767850772,0.11004544904816549,-0.28817280906929305,0.5239143992821742,0.6250807707321328
Supp_Motor_Area_L,0.5438014805711165,0.12783499125902292,0.7040702057633249,-0.01925101835488747,0.017034192536318517,0.7833860324659684,0.13111885857357733,0.07500083549913263,0.6838509020574066,0.24738419503849554,0.5263280691322573,0.3234566973445485,0.27016711826310935,0.319765183453841,0.07983167916493751,0.3995130721390905,0.05450895092308687,0.4897745955033465,0.09460650047715963,-0.12951885050606435,0.03949418322841987,0.5154210120625129,0.5088419908479389,0.06878858662716503,0.40142861425881043,-0.13474051644977839,0.0863193966012923,0.6983920393913514,0.4416539216213756,0.14626007488888101,0.23961793343112398,0.5604290839889923,0.6342039604517581,0.284767004930795,0.5305307085411375,0.02649289239872288,0.48680839985687496,0.6043786964583768,0.21616195479318706,0.09448791464205808,0.7595857871769455,0.48149263632071493,0.20439714895090325,0.5113124818443946,0.6548092226007194,0.3755515049402605,0.10520589797027334,1.0,0.5935231833643793,0.27320768719307953,0.2320723232029918,0.636718045086244,0.1962746721317034,0.07395485305578624,0.7575740911462474,0.1304153056923541,0.5261677086112428,0.5390004681792842,0.5633823797098605,-0.06750487413808134
Precentral_L,0.13678715083102294,-0.16982836930264225,0.4130598850899328,-0.49332610850532504,-0.31399234865494163,0.5655860506196791,-0.403500620248552,-0.18887137138267152,0.39274992205081244,0.07143607715047373,0.3641521220093616,0.08504029875496978,-0.1787220168746321,-0.10861355985890124,-0.06645972151591954,0.5256154934553116,-0.3471311938724107,0.3070237799054363,-0.1468501892110315,-0.6042432498833049,0.10095247863727064,0.1048036198876875,0.26920280529037843,0.23296358406193016,0.035049634465503535,-0.441452552963574,0.39416889132470195,0.8659239514268552,0.818816434577659,-0.06734898522319922,-0.038318005147000525,0.6338276892351898,0.4695752266326154,-0.3012478787152493,0.3449428287365543,-0.12770625324996487,0.2928507351951783,0.3640075536283193,-0.20850045639609163,0.22936445363424834,0.5814350388401258,0.8894212113743352,0.6433776080882604,0.15586654590091478,0.28908540938639715,-0.12210649735270851,-0.24805536886871746,0.5935231833643793,1.0,0.3166586932465143,0.21487874704720494,0.2189852936846998,-0.26928822548696735,-0.32026064235899504,0.3885626371279272,0.6184553815905346,0.424666465493208,0.35376812633068194,0.12847626542911222,-0.30897889898865044
Cerebellum_10_R,-0.37131931181114314,0.18514966681559827,0.4579319620324436,-0.24530554374169097,0.02169056010216497,0.30605693528144273,0.28364421397777456,0.15818170163223474,0.4818349622910844,0.4851470435355788,0.3466973855247798,0.7102105882144653,0.431857485053634,-0.2517506875551024,0.4415672047080591,-0.06593395120377725,0.3439583373798692,0.5670091801360495,0.4042453746882727,-0.2620746716234418,-0.45009728532881615,0.43774111478493954,0.6278795122423311,-0.539411778161651,-0.22084322478421692,0.3513570050022404,-0.3827246495562326,0.2237922327479175,0.19700065010255988,-0.3235489944622695,0.47531228409017384,0.010534464939258146,0.4786192224517806,-0.08793441356250577,0.5050022732516932,0.108786605847295,0.37634574204130383,0.5575624753073665,-0.5792917233275324,0.06234247945804966,0.37999117335046523,0.3501261391104403,0.08734766192358479,0.371404082615567,0.4210296331061487,-0.29924977812976716,-0.6507569914191853,0.27320768719307953,0.3166586932465143,1.0,-0.23711820379250795,0.25542675240982593,-0.4558517491358614,0.23642437935243557,0.32690924478208744,0.13422860866136238,0.06016663709382223,0.7129402906847453,0.07840583127715711,-0.5366897507866544
Cerebellum_Crus2_L,0.3058715747787759,-0.22170417649608226,0.0041383777013673075,-0.017489788057501086,0.09080389987910742,0.012790392879602572,-0.22998400237485958,-0.017220760511207047,-0.05524930040848441,-0.25499133028354143,0.019133901268278727,-0.15434288364928578,-0.20841859616240352,0.20696477354884482,-0.166821883350315,0.21033397500092568,-0.2977713523741076,-0.028273436985637397,-0.0628072968791217,-0.068691509701162,0.06133381796439978,-0.11508606906168031,-0.12155666697882693,0.23520772967532722,0.20305692820630783,-0.2414424541213383,0.3013457151779507,0.21828088765800208,0.19918107775876592,0.31835512833893403,-0.22257829044762686,0.22366880257110072,0.09711872574358488,-0.09721746763596241,0.00618575061153956,-0.27229895423792994,0.050964591112514356,-0.06757555753628271,0.17814106799193344,0.03016869117568596,0.11636681017921115,0.15639217125657262,0.1119079631675781,-0.06332581939558403,-0.044194505954292786,0.25522846162619073,0.2112335482074892,0.2320723232029918,0.21487874704720494,-0.23711820379250795,1.0,0.018181248138901516,0.1555556951592207,-0.22222090785468168,-0.019515099354537782,0.13593926857036273,0.2453364503320094,0.011270024352917187,0.15625005748598725,0.10122758919861657
Thal_LGN_L,0.38572308397424554,0.0622347198703628,0.5385825489809896,0.2255129965035386,0.17711715565325695,0.5716975507044368,0.41194729058389545,0.25819777104960984,0.5480875544387376,0.23245996042618405,0.4119259182008068,0.3105965269968663,0.2625690290148551,0.18791299503901834,0.01609581182350781,0.26696063609773674,0.23865150530178805,0.5941394663458087,0.24270679473276077,0.16033749331939653,0.02949564437437471,0.5029155673237155,0.46092464214876167,-0.05231441609612575,0.23211433658303632,0.20754316078995827,-1.4327265109740173e-05,0.30840292711375294,0.19326773754044796,0.08768068868827979,0.2430276464722752,0.15698103933695426,0.375300817798669,0.538516935873986,0.32168457161841363,0.09724455564001845,0.4481401339679497,0.5298920464696966,0.1525506074787525,0.08877694977547647,0.49709319323157003,0.25290300385962633,0.05433666804035069,0.37628596605398973,0.5524480348101029,0.31631189615905936,0.22991064520684068,0.636718045086244,0.2189852936846998,0.25542675240982593,0.018181248138901516,1.0,0.16836706041116817,0.23163755977922956,0.7008320348841484,0.023562878507441726,0.25895585640138175,0.3436261752037335,0.5398096475053906,0.08069558542872572
Temporal_Inf_L,0.6437436982844896,0.21544864967840122,0.26001115753739545,0.5042020115220622,0.24298410749264215,-0.02144282908336647,0.303075301825858,0.06225586288163568,0.037407458084356186,-0.09973338790323294,0.017150752986385836,-0.22663213452864242,0.2328630256251197,0.6703198995472759,0.005087698099099085,0.03912067369980126,0.14413285655646701,-0.09700605816322753,-0.05338771873702492,0.5825388753082349,0.16669622966146017,0.12991641044320396,-0.03262986788518326,0.1477833278534928,0.42936624517923927,0.02467473361105895,0.023044598623239754,-0.0994755475592912,-0.3030978001268429,0.4409775900534874,-0.008630408344470882,0.03302317689602667,-0.09690263917561018,0.6136458981070715,0.0689046068951339,-0.01699088631910933,0.04538870470857894,-0.14154956767474128,0.5884493558818816,-0.19241278560378225,-0.05091418928816168,-0.32556351701821873,-0.37316631348282797,0.17754242596284991,0.32566826737430954,0.6088695489263894,0.7609167775092391,0.1962746721317034,-0.26928822548696735,-0.4558517491358614,0.1555556951592207,0.16836706041116817,1.0,0.1462029745733661,0.12840705677114772,-0.418946319202393,0.14946373551354325,-0.11065330783611531,0.4846283094719625,0.511439718050275
Amygdala_R,0.13072783018795628,0.39825566666976364,0.2292001531336555,0.25254301299600973,0.4297277636371278,-0.030333501645390948,0.4668824687314915,0.22530172788394212,0.32372392799604804,0.24510424333734154,0.43292621353620586,0.6714148409279589,0.5527852821661902,0.27589784784192833,0.3711498262601535,-0.4940673417951965,0.7135523657463246,0.1658518321764155,0.6863249087598291,0.5691740593223191,-0.07889945275866281,0.5491715167748986,0.5757888138962813,-0.3207780073777344,0.4971013619768448,0.7655034425312746,-0.46621430959547233,-0.2498564522049422,-0.2754327990701556,0.054120398756769494,0.2953840269911502,-0.20621429710771136,0.30828583559997974,0.49841932989224813,0.15658308455433304,0.3492571213687387,0.2173341828541021,0.06829072711869419,0.14635290574027288,-0.2766664533776166,-0.05014388710529576,-0.34356190538587655,-0.42132859363033076,0.5748844451498331,0.33992300187097607,0.3916281000429207,0.09937615037635639,0.07395485305578624,-0.32026064235899504,0.23642437935243557,-0.22222090785468168,0.23163755977922956,0.1462029745733661,1.0,0.25295426754053907,-0.5278209629824816,0.22598278859790796,0.35213496649815185,0.19767637116581302,0.03412913366763434
ACC_sup_L,0.4071730096387858,0.3026057682574803,0.7020911821549972,0.19424975470216016,0.18397528610853486,0.8209138396486569,0.4145665219667335,-0.10727534423081755,0.7618670003201995,0.33758797070879437,0.5989645959478243,0.4629309799689066,0.3703021230561107,0.1481229546429801,0.08452691478605216,0.36647586767147167,0.3718535250445402,0.40426614679452727,0.2732548128054734,0.07381550289633436,0.16099046429508743,0.7217480249608321,0.6274132516682714,0.06905739747027848,0.2413149042561907,0.17694373687736578,0.1254686214073741,0.4736197791465511,0.4528329907840425,-0.07022883301915903,0.1368970670091421,0.42046308087476053,0.6368070019030392,0.533191732860306,0.4606271187654024,0.07784539195082402,0.5044476287337397,0.5449354381424144,0.08434783922933549,0.0567375654041477,0.6242709236117112,0.46528328623714515,0.2855726644092054,0.7196948190672152,0.6248564176299412,0.2218529248165807,0.13922474805956492,0.7575740911462474,0.3885626371279272,0.32690924478208744,-0.019515099354537782,0.7008320348841484,0.12840705677114772,0.25295426754053907,1.0,0.16441659922122548,0.4344245954394726,0.5589808308066172,0.6226787974618705,-0.048847486085359715
Parietal_Sup_R,-0.1294910696855217,-0.3412967949245878,0.0554710413762148,-0.3873039596090911,-0.27013148842085694,0.39015781395720023,-0.3694226958125493,-0.2989365356769822,0.16612548194057608,-0.061438331978998,0.12345116708322959,-0.12199402617167239,-0.43023343436349587,-0.37672339867927784,-0.11729811686009572,0.7893071543142591,-0.3903317293944069,0.1291111655965867,-0.2518912580384124,-0.6097843664022917,0.26141033134721925,-0.06106892291368953,-0.03268065246332456,0.5081740094991842,-0.436966855389666,-0.3743111335732394,0.5507126285312929,0.6500144389378151,0.7957674262167783,-0.17744492667927314,-0.16800886107817004,0.43954375146857394,0.24236389807615275,-0.4459969011748991,0.1873540722215755,-0.04440419291596638,-0.01621817398817228,0.28753456609416295,-0.42827498397711034,0.2871658261984786,0.13147347060306985,0.7107458204509495,0.8865870564651146,-0.025492277633564653,-0.1303980885532538,-0.4775482152643472,-0.3110767850772,0.1304153056923541,0.6184553815905346,0.13422860866136238,0.13593926857036273,0.023562878507441726,-0.418946319202393,-0.5278209629824816,0.16441659922122548,1.0,0.18965845050672575,0.0705323296116434,-0.061342114051615326,-0.29021433402411123
Temporal_Mid_R,0.651617844601755,-0.0034011613720953517,0.41137207035060397,-0.10931211787451967,-0.011247159579489215,0.3929474236365818,-0.17686452456966328,0.00927519893519374,0.432866228434266,-0.14982738684672997,0.5885266362630527,0.3376759299045482,0.02090956860416505,0.26737952038851465,0.06319602714806849,0.23297711798224943,0.017939291817465494,0.17393062391747816,0.17815472606502206,-0.05578778057814356,0.10078949549220512,0.32838958057457407,0.5144137497453383,0.41754457853519167,0.5531546222220752,-0.042862485409798104,0.1599462250300988,0.5523696624363612,0.4537880162154124,0.26161127741858986,-0.022689387032680877,0.5313809099935646,0.7107258993803965,0.04867184964155552,0.25132249987287997,0.07642101446507445,0.2879463983967077,0.28324710608798426,0.24391574337851007,-0.09004034480819337,0.25015160456879454,0.3694932101557335,0.2654477889791565,0.47508994272349797,0.2307868538517702,0.542988752399768,0.11004544904816549,0.5261677086112428,0.424666465493208,0.06016663709382223,0.2453364503320094,0.25895585640138175,0.14946373551354325,0.22598278859790796,0.4344245954394726,0.18965845050672575,1.0,0.3984716202450633,0.24003279251386037,-0.01804459633136809
Frontal_Inf_Tri_R,0.08990633736070694,0.35434169055453646,0.7181277259156733,-0.011060226160880527,0.21288438609087518,0.4658239099244618,0.42950775597883184,0.019941297580856727,0.7175581103986713,0.5234543133914132,0.6466543375659843,0.7752838564700582,0.6122984161632599,0.11873525926884435,0.3858103102649245,0.002479170778959652,0.5335726823251915,0.4379938219626787,0.5134389814351193,0.0024226746375803215,-0.2572265560376056,0.6837893626495279,0.8090888808693512,-0.29913584879563265,0.07363542845152564,0.3812906102420756,-0.2676102350269883,0.3445408259187979,0.2649143495241548,-0.17822824775688342,0.4181956782138239,0.24786441893982888,0.7809550259457934,0.2118992525799863,0.5868673913852385,0.09867455563273858,0.4966581137183017,0.5887639761163225,-0.3087913060830533,-0.09477650449900173,0.5098010690269292,0.37519188252449376,0.02622010128000423,0.7023261719731946,0.5989616107824931,0.07558613695741145,-0.28817280906929305,0.5390004681792842,0.35376812633068194,0.7129402906847453,0.011270024352917187,0.3436261752037335,-0.11065330783611531,0.35213496649815185,0.5589808308066172,0.0705323296116434,0.3984716202450633,1.0,0.435718560169068,-0.3291706508090219
Temporal_Sup_L,0.5001113157015367,0.22835689754151042,0.6346419897037111,0.5328253078184223,0.34368294864804005,0.3975376744603727,0.6175387665412192,0.08583947440543419,0.5268013917399326,0.17291086206053646,0.43243685177443425,0.2511337134340451,0.44637711635688737,0.4698304368820395,0.2018445270791857,0.21061413589947667,0.37943255211727756,0.3343821961429494,0.17540740557302337,0.4286087327733537,0.1576333073984494,0.5799564227776176,0.3895883810732594,-0.01369250856095952,0.13946965191771607,0.26226565030324694,0.11526224855115871,0.23545514995151406,0.12339528672840865,0.2338254150567488,0.2210322131429263,0.17725339425099665,0.5056544475410174,0.7158239136368963,0.42680277540034334,-0.004105385926090082,0.3810636618004256,0.4170537341578969,0.23387598260296885,-0.16308517444761791,0.3726330375786973,0.14869135740459172,-0.04881751236522492,0.6019223061981578,0.5776690998770319,0.4168306184393404,0.5239143992821742,0.5633823797098605,0.12847626542911222,0.07840583127715711,0.15625005748598725,0.5398096475053906,0.4846283094719625,0.19767637116581302,0.6226787974618705,-0.061342114051615326,0.24003279251386037,0.435718560169068,1.0,0.20744982443410942
Occipital_Inf_L,0.3981440413985616,-0.08112216402717172,-0.1309509920201218,0.45097031205328136,-0.0004566213894617102,-0.2121321906141426,0.11813783359783799,0.2658826866583576,-0.15421254700819692,-0.27521413617730023,-0.04617005842659255,-0.30319404044098885,-0.07625327101049498,0.40733489205888135,-0.1959015104589638,-0.04724622557832569,-0.005220572265594965,-0.16713715467592355,-0.1445378625563905,0.4679062282467733,0.2985169498327752,-0.05127399976033934,-0.29302005199358566,0.22485999418092828,0.23265356698204173,0.0017066403336455044,0.10199618143414028,-0.22317349211149368,-0.27614728802511784,0.4524038547633914,-0.16002706638352743,-0.2488324403539687,-0.24875456157178913,0.408692292210961,-0.2933071680514996,0.0030172784440084203,-0.10469730693779,-0.24698427674832152,0.4947391639795405,-0.0584113350126658,-0.22887175493055087,-0.34381899655978726,-0.2341356665393328,-0.09675146056413524,-0.12228339628587694,0.41624725067090074,0.6250807707321328,-0.06750487413808134,-0.30897889898865044,-0.5366897507866544,0.10122758919861657,0.08069558542872572,0.511439718050275,0.03412913366763434,-0.048847486085359715,-0.29021433402411123,-0.01804459633136809,-0.3291706508090219,0.20744982443410942,1.0
