,Cerebellum_8_L,Vermis_4_5,Cerebellum_Crus1_R,Cuneus_R,Thal_PuA_R,Cerebellum_9_L,SN_pr_L,Temporal_Pole_Sup_L,Insula_L,Pallidum_R,OFCant_L,Thal_MDm_R,Precuneus_R,Thal_Re_L,Thal_LP_R,Cerebellum_7b_R,Paracentral_Lobule_L,Thal_LGN_R,Thal_MDm_L,Thal_PuM_L,Frontal_Mid_2_R,Parietal_Inf_R,Angular_R,ACC_pre_R,Frontal_Sup_Medial_L,ACC_sub_L,Frontal_Sup_2_L,OFCmed_R,Temporal_Mid_L,Vermis_10,Temporal_Inf_L,Parietal_Inf_L,Cingulate_Mid_R,Thal_MGN_L,Occipital_Mid_L,Cerebellum_3_L,OFClat_L,Cerebellum_6_R,Thal_AV_L,Thal_VL_L,Cerebellum_Crus1_L,Thal_PuA_L,Parietal_Sup_R,Vermis_3,Thal_VL_R,Rectus_L,Frontal_Inf_Orb_2_L,Raphe_M,Thal_PuL_L,SN_pr_R,Frontal_Inf_Orb_2_R,Temporal_Sup_R,Thal_VPL_R,Olfactory_R,Thal_MGN_R,Caudate_R,Vermis_1_2,Red_N_R,Temporal_Pole_Mid_L,Occipital_Sup_R,Cerebellum_3_R,Frontal_Mid_2_L,Insula_R,Amygdala_R,Thal_VA_R
Parietal_Inf_R,-0.06349751071993415,0.15283660425977152,-0.14469100100876436,0.5646501103426363,0.20882222646458642,0.030257061154089243,-0.24125702241134675,-0.15028962328268697,0.1955251986891456,0.10531427036098065,-0.158563004959173,0.04134107163599653,0.5703088780783545,-0.24427301685640004,-0.15965116344968894,0.14613488589343007,0.6936337309641702,0.09750393909304504,0.018612090811951407,0.2807050244569645,0.15339157083946955,1.0,0.8417098583372821,-0.3700270556932426,0.03046714421669141,0.134909619564072,0.3056983387170031,-0.025231204724457328,0.05349366072566005,0.11748879779959992,0.03912067369980126,0.6865936022899211,0.30749269062286133,0.1828873330090648,0.39365125726262995,0.1753385149907735,-0.07128755389717595,-0.21370745635346564,0.03784501082223855,0.09078098443331162,-0.10577330553679634,-0.3335596343690537,0.7893071543142591,0.2785382256134436,0.23026248781917116,-0.07928221113404955,-0.23254878485927566,0.054251684195115876,0.06996190419976538,-0.17830290383679795,-0.27057198468306515,0.19009955890561966,0.28650736903012775,-0.2870075407558211,0.0700356072350083,-0.14523829299060168,-0.16145758576687277,-0.12376634022799753,0.32294647829854817,0.73471739045745,0.34219519008891025,0.21523446472438745,0.03910893323636551,-0.4940673417951965,0.10569276750558405
Angular_R,-0.062079784515391444,0.1919204448156103,0.08694438317431377,0.6321022400188081,0.16539220749598635,0.10604392457272123,-0.170158179254036,-0.15746986011192682,0.26046298601738443,0.0924883894661493,-0.1372351904006212,0.08087611873995725,0.5593583998490517,-0.2696945759387925,-0.09698114918345217,0.2881246689950115,0.6662597211144508,0.10799704511140511,0.007697169234613003,0.26808580187974096,0.2411657140632538,0.8417098583372821,1.0,-0.3207367688021881,0.10566034045830454,0.14955050483636945,0.3468458329489924,0.012279206702257996,0.057942582600602206,0.19509645671323025,-0.03981515127117926,0.7285517112381055,0.31484920459865456,0.17288279367394813,0.4469250339174282,0.08065095403478312,-0.12325043747203313,0.04126307476047382,0.02804885010276249,0.15422006017846188,-0.055928552509900496,-0.3303900708155571,0.7135710621097475,0.22036867078899597,0.32726546126595973,0.0029727460533897484,-0.2821263542895826,0.14584226911717146,-0.04596664785129327,-0.0747841105214462,-0.16382131725884747,0.3828581644580221,0.2692421859210939,-0.271467597752134,0.08663465299002664,-0.0509391047101013,-0.1282493154153843,-0.18966704259589254,0.32947167288805135,0.8258611403314872,0.38014511179701455,0.27725125032993775,0.19957374590782276,-0.2885058649564383,0.2202310659013404
ACC_pre_R,0.19050580638664577,0.24237632552420324,0.17347570021559852,-0.3362105974382517,-0.1940371179307735,0.33823217052985927,0.49663650148520416,0.4543070882200851,0.4879481800231374,0.3924013485554116,0.44907722201871,0.3744113815689088,0.0708131678265381,0.625488743589503,0.5276787905633833,-0.2202137389270451,-0.2972178602001663,0.14555300989859843,0.34961987815128565,0.25116180706594005,0.3216995244591367,-0.3700270556932426,-0.3207367688021881,1.0,0.6608367970495577,0.13179853199449448,0.2949647650230911,0.33902589053248305,0.07275406353728399,0.046929484984698254,0.14413285655646701,-0.2534274052272239,0.4355809066019045,0.1653384497286606,-0.05056427562446737,0.42605627490206555,0.2845807982502239,0.10351990745863347,0.3449498778086662,0.374836567392859,0.0371545104957583,0.7496475237629285,-0.3903317293944069,0.3881314538291888,0.2930236916760417,0.37406734848627343,0.7566804374201274,0.2656678267447679,0.42505525877609923,0.6753464318038789,0.5635178741213305,0.29290289637413447,-0.03039124932255693,0.4241856306454933,-0.002424862840929217,0.7591048223736784,0.5538848970222511,0.40873849655165734,-0.25201986557383466,-0.3129997160343721,0.17423126042252346,0.004728504808364896,0.6696749629664948,0.7135523657463246,0.41251049677497625
Frontal_Sup_Medial_L,0.28547556903926347,0.4759323161836617,0.3592603261724227,0.0671163033448685,-0.004462234433401227,0.4399227542134394,0.39734252876842024,0.381717779487762,0.705373438020305,0.42109982912819993,0.1645546350879506,0.2887875612522331,0.4310918814082802,0.4920405143504816,0.4635688171659458,0.08032944861043949,0.1357093807004308,0.2582401747287101,0.38222216379174495,0.2874759399178367,0.36091315904488386,0.03046714421669141,0.10566034045830454,0.6608367970495577,1.0,-0.016637475374629847,0.6788663523931222,0.3056248546621098,0.24176205978992235,0.2618979617450397,0.27163907586618224,0.12344843677086575,0.6801273655496329,0.29762987035258726,0.27695942823508884,0.5453872619273845,0.24828735795949142,0.3382245022156182,0.36080047348715594,0.5118825316350625,0.21167278073695014,0.4658873863046553,-0.1819186743854049,0.5291937349398187,0.4349383636905399,0.21353742302655257,0.4719603133789277,0.37294489749331977,0.2979045978134889,0.5541973673163167,0.29544401466765535,0.42457214649761993,0.14532390169534543,0.19096152443879716,-0.06962642103055944,0.6200965373045003,0.5618827471570056,0.34193598187022256,0.0007741436725317852,0.024749776114000983,0.3692653983011326,0.22021966482305264,0.6823973624935415,0.5669033570515201,0.4233577487764283
ACC_sub_L,-0.4656995787112352,-0.11616469218829883,-0.4091086477138213,-0.2112905459556793,-0.41928707143418303,-0.05373793972532851,-0.2930032107750862,-0.1337701170258436,-0.09033389775603974,-0.09139971609300811,0.5158362133052042,0.1817293209897614,0.09961690429870461,0.11070223528767663,0.029741210896048604,-0.38217732739321514,0.10230723782844275,-0.18943780226334078,-0.05130356565201316,-0.052257917246213016,0.3667329919681189,0.134909619564072,0.14955050483636945,0.13179853199449448,-0.016637475374629847,1.0,-0.06964380155094152,-0.19312639622066421,-0.33407469926198485,-0.4770587309903601,-0.3227551965676427,0.167675092556217,0.14829639219603336,0.03639736522852939,-0.1592027125161065,0.046316953128225424,-0.19769361746528885,-0.28922050076400785,0.2438178435536839,0.027217100691664813,-0.5596531247751246,0.14923096780145867,0.26224844007460346,0.07551728638464532,0.23499302543870643,0.5381133912861317,0.24041730112893067,0.07060923421509022,0.03180261053522815,0.3801562903846279,0.31662281909871326,0.3094707105923093,-0.49316421641537656,-0.24362824780002648,-0.4151072655356859,0.1413783663858975,0.23964387060970063,-0.2520647423809295,-0.042439800611022524,0.07379206207373129,0.1056042111849322,0.1413620036426107,0.10836645227849154,-0.015603558307084157,0.5033717593472492
Frontal_Sup_2_L,0.33055764097783863,0.6015343104513714,0.4766694273831357,0.24584746068645724,0.13353680192292025,0.43201316908398,0.3351446408032753,0.08207557694899623,0.667208210487082,0.3879167728141147,-0.01659604477109948,0.3266734850901014,0.574405806269684,0.2815500853187128,0.4413298685543919,0.25143846085512883,0.5042926481140837,0.3571384122097251,0.44236537032303674,0.46471805027472673,0.463707636367447,0.3056983387170031,0.3468458329489924,0.2949647650230911,0.6788663523931222,-0.06964380155094152,1.0,0.14628956459019316,0.23183487804970718,0.38976800132534545,0.2774463144947633,0.36253243943179775,0.7483476545261726,0.39042552864166274,0.2145509668739147,0.6355140040145951,0.023685202519722854,0.4379559408657598,0.414464455835382,0.5821906309170972,0.21162756677918695,0.2914550724415416,0.0072607258225545765,0.6557436337375886,0.4798027028453577,0.116078323999042,0.18825974816599705,0.4574588211449783,0.451187547162015,0.3694089748929016,0.14231988396138362,0.488663318139828,0.31848463875105765,0.0676260251705019,0.03757821152464223,0.40095800005142435,0.4471991667582858,0.22596547157238453,0.00770307705138755,0.23434224662400222,0.603210088600101,0.5839060346612799,0.5796709941172229,0.29459748742740177,0.40422818394057214
OFCmed_R,0.07243301506960545,0.09372915258578507,0.12710836721108446,0.12338464081910396,0.20034602400208798,0.12284511692663462,0.3523441882772151,-0.009033276791376705,0.18666571416002695,0.29801447788333246,0.12566569013652074,0.13549547672496098,0.11777351361875069,0.2510335651640672,0.15062715548308667,0.2785740723024051,0.002162669045605306,0.2378451939557331,0.251414913309179,0.18475951071972802,-0.03952261484399187,-0.025231204724457328,0.012279206702257996,0.33902589053248305,0.3056248546621098,-0.19312639622066421,0.14628956459019316,1.0,-0.040549421253974254,0.1438091075910863,-0.01699088631910933,-0.061344160395207355,0.15127816039272582,0.1416412656616288,0.12517841685014547,0.15399506926509096,0.06904731865258308,0.13324861022213919,0.054133468001560665,0.12148022857802217,0.09956852857818897,0.2740350219492467,-0.04440419291596638,0.1729986615327369,-0.0256012663556072,0.11273629177919144,0.12923616689565068,-0.06460351193626541,0.19473591541225618,0.148481985186211,0.036087155115364415,0.07072415671924848,0.2608545386853256,0.2486299597116626,0.1564894296609999,0.30701927032949977,0.06735519306264882,0.366924907649921,-0.11901587831183778,-0.020050016915534707,0.05796645823751398,-0.12836709971091678,0.18926941749795984,0.3492571213687387,-0.041424081271385214
Temporal_Mid_L,0.6467145188839675,0.37775831357501377,0.3583153665985945,0.17257894489277184,-0.006687599418985106,0.1860919010892357,0.11664894184941489,0.6570489894999537,0.48348529486892045,-0.09055572476118798,-0.23158361618921447,-0.2216705502395702,-0.0017295142057567993,-0.15546241329405436,0.1223426990933027,0.3516084756265084,-0.16813003653784592,0.016580160763476008,-0.18718859903343832,-0.17725299152543095,-0.26882502624792465,0.05349366072566005,0.057942582600602206,0.07275406353728399,0.24176205978992235,-0.33407469926198485,0.23183487804970718,-0.040549421253974254,1.0,0.6831460037105461,0.7609167775092391,-0.1511936919331622,0.2946269559345611,-0.18413990872755537,0.45426927428767033,0.13256702247501911,0.4165106883221037,0.41936182345829837,0.0014375318616698925,0.19820119675000425,0.5399077074122406,-0.07193201775542347,-0.3110767850772,0.08483223789275625,0.23013397021765833,-0.420171322682159,0.24189368529627323,0.09867761908085865,-0.10539730089929207,-0.10345651582332048,-0.43750712402761294,-0.12699792381903352,0.1755380111524064,-0.21362922401694517,-0.03145548570693297,-0.09547705086797631,0.12118873149124812,-0.16344128428981483,-0.05796637021507831,0.08004867570137528,-0.09275527497533094,-0.09713470334363607,0.13625754471716992,0.09937615037635639,-0.08055414467796736
Vermis_10,0.6623836696221705,0.5694082933963975,0.6633313096160566,0.35929932186691466,0.2478990865275543,0.5003568133198212,0.24094347740508434,0.4128943251614807,0.4752944142400413,0.05998133794722887,-0.3258485926435736,-0.0842557256543477,0.1776721583432605,-0.10535653054804711,0.2629205801061303,0.48083029853929243,0.09182034257691128,0.25489666359125723,0.022099740597559342,0.015814780296091277,-0.12037443620044258,0.11748879779959992,0.19509645671323025,0.046929484984698254,0.2618979617450397,-0.4770587309903601,0.38976800132534545,0.1438091075910863,0.6831460037105461,1.0,0.6272638894242513,-0.026581470817648667,0.3806706302216555,-0.09265287052075086,0.3884913166094843,0.1117801191491881,0.2755958493545683,0.6330861374033526,0.07616011485896687,0.301066846070674,0.7423504855252563,-0.08690697233045011,-0.22937477356975716,0.13453543302987397,0.2604015629863483,-0.30060787255942817,0.01632988592266537,0.06782820908787476,-0.0008622801654094579,-0.11859053217648036,-0.3470536594767368,0.027803193541238367,0.3813723535628025,-0.15139540625617964,0.15106547173853566,0.01403986551231975,-0.0733116865073039,-0.012526687645980153,0.0033023184943663016,0.26143174213229625,0.11880045023630405,0.006575610740584832,0.2383319007969046,0.18125809755823535,-0.019154782942179895
Temporal_Inf_L,0.6703198995472759,0.5287396523259591,0.40124572728280467,0.024030411703662456,0.09860789843190504,0.2920036489362183,0.22523794150168222,0.5042020115220622,0.4406509103912709,0.07500228815204037,-0.12702953172782336,0.005159939400995239,0.14785397694299762,0.052722543215172814,0.28844370107616063,0.25680693081986267,-0.0994755475592912,0.2354003857486365,0.07863547968353984,-0.14154956767474128,-0.19558289419386116,0.03912067369980126,-0.03981515127117926,0.14413285655646701,0.27163907586618224,-0.3227551965676427,0.2774463144947633,-0.01699088631910933,0.7609167775092391,0.6272638894242513,1.0,-0.3030978001268429,0.40711910125764506,-0.09700605816322753,0.16669622966146017,0.32566826737430954,0.36454105785773583,0.42936624517923927,0.21458819376059052,0.33962478578463906,0.5086604955237309,0.08692530787322619,-0.418946319202393,0.26001115753739545,0.2893449492447644,-0.2256288319154892,0.303075301825858,0.04538870470857894,0.024633880380090782,0.07733690578316352,-0.2635428795329385,-0.09690263917561018,0.21377746914275422,-0.10222198326146942,-0.036352110043257904,0.04565456559911751,0.2708738128110584,-0.008630408344470882,-0.19241278560378225,0.036928439513434816,0.009251555244770825,-0.05091418928816168,0.17754242596284991,0.1462029745733661,0.012280330090586761
Parietal_Inf_L,-0.17564911387407825,0.1652340476308694,0.009065692713031096,0.607672576234273,0.12828636626337672,0.12315930497568045,-0.18074761768447,-0.30449184927698925,0.21385811120066822,0.10240711422975432,-0.1610670520077709,0.1831682410540519,0.5681276770838791,-0.2031574298181241,-0.11169871604436092,0.12419341874661097,0.7907910345057136,0.18562747127995352,0.09381617824587708,0.3644317755904579,0.40025165999900447,0.6865936022899211,0.7285517112381055,-0.2534274052272239,0.12344843677086575,0.167675092556217,0.36253243943179775,-0.061344160395207355,-0.1511936919331622,-0.026581470817648667,-0.3030978001268429,1.0,0.30783318583334507,0.18055506654469153,0.3694558699370756,0.11443840885332732,-0.30161548082679907,-0.030419724051702745,0.07241095441399442,0.17456898105410076,-0.19855767623820011,-0.28346608232375675,0.7957674262167783,0.2664237091887216,0.30062011134165334,0.0645323596174751,-0.3355292418024243,0.20285081334637065,0.10060844249465181,-0.062307724241476466,0.050204904722133424,0.48203584235223684,0.2952949044772521,-0.15287155167074898,0.16003556928039997,0.046568117033394356,-0.16699268295026662,-0.1298973461995692,0.29542945419703687,0.6971407823480226,0.4674651108597617,0.4289642315493764,0.27547648236491956,-0.2754327990701556,0.2019213066285987
Cingulate_Mid_R,0.45548783307041263,0.8087147553126086,0.4253453657114121,0.27756116922331975,0.20473048813356592,0.650531799411041,0.2900310723957251,0.21947280026164515,0.7557064132304852,0.4797923936163002,0.12478642846066064,0.5095180757042105,0.7265438765828912,0.34169779860579,0.650774376821624,0.0649195662818328,0.4954697408401145,0.5229319356072751,0.5363404486511847,0.4399694053773157,0.5768286840195375,0.30749269062286133,0.31484920459865456,0.4355809066019045,0.6801273655496329,0.14829639219603336,0.7483476545261726,0.15127816039272582,0.2946269559345611,0.3806706302216555,0.40711910125764506,0.30783318583334507,1.0,0.3971166721748463,0.11610000791420387,0.753389473163735,-0.008365871772024044,0.4141270494244106,0.6367621950187066,0.761098023676467,0.16151718378174307,0.45909823523865995,0.004956265613504252,0.7983446800310062,0.7337138250417988,0.3714983576271665,0.3795735692602468,0.5057757059540045,0.33749016417434946,0.506663843024377,0.2682456958591736,0.666699030226164,0.36684484428484765,0.02096609527070919,0.030795978037071476,0.6292120159025594,0.5809231281114479,0.23905908332675777,-0.05330145852098869,0.27833505882382853,0.6659916896750755,0.4074372976113699,0.6954421185749292,0.35341523925492224,0.5439942763573716
Thal_MGN_L,0.028538578677624025,0.22711828236246165,0.10263569246553529,0.20471699054780168,0.4161340869517902,0.20253041254211143,0.22398379242669705,-0.05880970529336733,0.23642880885366283,0.6450563346606452,0.28110120379621895,0.31513391442132754,0.47946501624682714,0.35193302693845957,0.4137525720179533,-0.083412541364856,0.370863501555361,0.34920476216530405,0.6901037572724621,0.67808309651344,0.5044068971225343,0.1828873330090648,0.17288279367394813,0.1653384497286606,0.29762987035258726,0.03639736522852939,0.39042552864166274,0.1416412656616288,-0.18413990872755537,-0.09265287052075086,-0.09700605816322753,0.18055506654469153,0.3971166721748463,1.0,-0.18642191377622538,0.49013146480889325,-0.04720423099601253,-0.037807321072370954,0.3457286289253589,0.45904189150262614,-0.026561083244808777,0.5086216711679269,0.1291111655965867,0.5226199924976532,0.21470640006017386,0.42294395008951874,0.250628899038938,0.2842587613726336,0.38511116193188355,0.24131941449759756,0.36508102703871426,0.3973462202042645,0.3404128074081879,0.3475455456642007,0.21406449166749936,0.43790617979013186,0.333185499414779,0.4727306910250198,0.049279366105282094,0.022306660458811012,0.5184834810868701,0.42501874643158555,0.2856467268077064,0.1658518321764155,0.2159082602337072
Occipital_Mid_L,0.08844048853452822,0.05423994664602651,0.05851783832162209,0.40169145361814385,-0.08968772758790208,0.11482299913256716,-0.1192956454183599,0.20322611143221092,0.2680722005916116,-0.17560941055803456,-0.30794652980776355,-0.24238767284432786,0.08829267147604429,-0.24545937873278548,-0.22737218051311642,0.32136152250712646,0.14409986516049142,-0.12677427922137136,-0.2911395536885024,-0.14449445254978321,-0.18336937825644856,0.39365125726262995,0.4469250339174282,-0.05056427562446737,0.27695942823508884,-0.1592027125161065,0.2145509668739147,0.12517841685014547,0.45426927428767033,0.3884913166094843,0.16669622966146017,0.3694558699370756,0.11610000791420387,-0.18642191377622538,1.0,-0.07458345530123599,0.20044089738152399,0.12137420205306138,-0.21546376276809362,-0.05978632598368702,0.23619975060956264,-0.40088642622512466,0.26141033134721925,-0.08091260735949163,0.0664246365963898,-0.36114588251012053,-0.15401856553751098,-0.09580035470320176,-0.16734233728095443,-0.18297552586736163,-0.4601562483732784,-0.044888927720028914,0.11741924684123828,-0.31680868903475623,-0.025118595021377598,-0.19955988416354373,-0.12621768791747875,-0.24632628417040273,0.2363075959308423,0.4356899981762331,-0.07397347913108789,-0.0841087634401365,0.10876193161428253,-0.07889945275866281,-0.04399028625089277
Cerebellum_3_L,0.39009423269392346,0.6005628873446861,0.3278625275479924,-0.043419638007002576,0.17243124522891332,0.46144182088944397,0.4079461725579841,0.11524981797946146,0.6211926983019104,0.5762835926006055,0.11128848153714496,0.4899002346825871,0.5198652819134214,0.5105309154859048,0.5869470609967424,-0.028825841991393868,0.32465541879382054,0.4231972635203502,0.5972610900333585,0.47620362739934247,0.5097342725493389,0.1753385149907735,0.08065095403478312,0.42605627490206555,0.5453872619273845,0.046316953128225424,0.6355140040145951,0.15399506926509096,0.13256702247501911,0.1117801191491881,0.32566826737430954,0.11443840885332732,0.753389473163735,0.49013146480889325,-0.07458345530123599,1.0,0.08306207936914708,0.2675760186563942,0.6583617362725355,0.7029259809679604,-0.03777803542219368,0.6026447152657394,-0.1303980885532538,0.883311146943784,0.5602677469694418,0.2873898180731084,0.4141638434361325,0.4905042345310624,0.49586353107283554,0.6235513891976019,0.38223335025226224,0.4267424096453854,0.2709444641580071,0.22255908062980193,-0.007962383779517026,0.6016988596059535,0.747170677525022,0.43066383045607276,-0.00845909769823653,-0.028465225687864554,0.6774561673773792,0.45489816890220647,0.5817900709763004,0.33992300187097607,0.4539227410881337
OFClat_L,0.1708323423606313,-0.10222786877904871,-0.013936306749531889,-0.20130239493725616,-0.2965198545066876,-0.06305803447046905,0.026235953251855567,0.772849071802143,0.17296935298234575,0.1385668257482114,0.01179566383508626,-0.14295708775889637,-0.23455091067237105,0.12453712859017581,-0.023506561463775288,-0.2278622431580438,-0.38076874530327104,-0.25618333595124143,-0.1477040363056685,0.0021310100238307065,-0.04304716763167022,-0.07128755389717595,-0.12325043747203313,0.2845807982502239,0.24828735795949142,-0.19769361746528885,0.023685202519722854,0.06904731865258308,0.4165106883221037,0.2755958493545683,0.36454105785773583,-0.30161548082679907,-0.008365871772024044,-0.04720423099601253,0.20044089738152399,0.08306207936914708,1.0,-0.0722805906614024,-0.01826924005128106,0.01285407717367124,0.3865745304461842,0.11742716086575428,-0.3057639896806716,0.006011081824647774,0.03894528176249641,-0.35803300728288495,0.5337298136499659,0.01279704087613594,0.06316895992197608,0.07331628025855082,0.03643865859138793,-0.26081474626481077,-0.09554261272439198,-0.10055645885830411,-0.1373012348226996,0.06638656237946816,0.2272607648875595,0.037318777106401683,0.3403062580154505,-0.1988361415479255,-0.219850640284978,0.021173907880227456,0.15633950042961436,0.049764752614709314,0.0870391963123507
Cerebellum_6_R,0.5352324627996572,0.599610890485377,0.8494186763309011,0.17530231750298322,0.09913276888986598,0.5446607461066999,0.2777095159311478,0.12616579863977984,0.39291235809441444,0.060422539741767395,-0.3056595855609229,0.10066260257978772,0.12597101335001307,0.12585843467924604,0.40268711621721065,0.5747581559836152,0.07072365455017954,0.2673634625702194,0.13682512202647085,-0.07899233818754571,0.04209170173319788,-0.21370745635346564,0.04126307476047382,0.10351990745863347,0.3382245022156182,-0.28922050076400785,0.4379559408657598,0.13324861022213919,0.41936182345829837,0.6330861374033526,0.42936624517923927,-0.030419724051702745,0.4141270494244106,-0.037807321072370954,0.12137420205306138,0.2675760186563942,-0.0722805906614024,1.0,0.32179646730997374,0.4380107695704046,0.47254794118683474,0.10181718954509053,-0.436966855389666,0.20186439309751678,0.3665407752062549,-0.00106247399501834,-0.0964250245284977,0.1582674961116641,-0.11930128977654778,0.1851275416899446,-0.08089008095219151,0.20733269837747234,0.1970566490782352,-0.09850789846561436,-0.010191237566756854,0.17007163148493343,0.2788029484368201,-0.004280749337891102,-0.04047789041181602,0.06284138863238671,0.187946852867278,0.14680864246106015,0.30502708384546373,0.4971013619768448,0.16849163842240988
Thal_AV_L,0.22391379554342947,0.5086428673249599,0.293329912541057,-0.07385501685536798,0.09522672837787127,0.5467491814671253,0.14395793080957667,0.08748358752124713,0.3426531820380116,0.3808222568839535,0.22723105615564793,0.44786034148783493,0.3553087312787641,0.4148658477229526,0.6815389142256268,-0.10174009196984916,0.24209117210283085,0.31031605460523837,0.4883758122865771,0.2563046737379568,0.5459021477061478,0.03784501082223855,0.02804885010276249,0.3449498778086662,0.36080047348715594,0.2438178435536839,0.414464455835382,0.054133468001560665,0.0014375318616698925,0.07616011485896687,0.21458819376059052,0.07241095441399442,0.6367621950187066,0.3457286289253589,-0.21546376276809362,0.6583617362725355,-0.01826924005128106,0.32179646730997374,1.0,0.6852609287920525,-0.042103088326045104,0.5138007966775764,-0.14864876647499212,0.5661799902395348,0.5346719473010515,0.4828648273649184,0.3382902569798876,0.3921666755112401,0.24837838141707097,0.5067248179822883,0.38636840542399337,0.4298566934701663,0.022435374543789344,0.09607794876317566,-0.17341348654226066,0.5695370365494422,0.5952733472258754,0.19179031832908255,-0.05677303387752262,-0.07792316579615645,0.47998793878070256,0.38479741125737044,0.4419856487177382,0.3820211857915036,0.46494736366993966
Thal_VL_L,0.46093178304760635,0.6457889111978999,0.46150495756070053,0.09411404470003648,0.2672975238135301,0.6093049954068902,0.3898041802813123,0.19755266684415743,0.6114310518542322,0.6019643285650986,0.14108362020701015,0.47748836085915314,0.5019509501520014,0.36425161525299554,0.6786621552631653,0.029563093710079168,0.36682823973808654,0.40839581438521866,0.6759577374512513,0.45998663439209825,0.5566407420263842,0.09078098443331162,0.15422006017846188,0.374836567392859,0.5118825316350625,0.027217100691664813,0.5821906309170972,0.12148022857802217,0.19820119675000425,0.301066846070674,0.33962478578463906,0.17456898105410076,0.761098023676467,0.45904189150262614,-0.05978632598368702,0.7029259809679604,0.01285407717367124,0.4380107695704046,0.6852609287920525,1.0,0.12462179512214284,0.5830761998862856,-0.14018295401583086,0.6854324175384464,0.6633522879640323,0.34757698783328417,0.37325983505726396,0.5395755085485098,0.3829899368092573,0.5372207009830327,0.3913646127352395,0.5573439617437798,0.3454189205039963,0.18848218576842038,0.07312494327474517,0.6298849992972354,0.5328340490545651,0.30903501207113054,-0.1232119235487048,0.006298547850920681,0.6592603836159598,0.5045107342180758,0.6362938099752473,0.4010190665588645,0.4767981348329829
Cerebellum_Crus1_L,0.5076375676987279,0.31106563739821225,0.5508494720939726,0.24843128396556655,0.20866209111271816,0.2721546690309862,0.16589116365365314,0.4422123812680237,0.29114889696339474,0.10603628392545371,-0.31240474340778895,-0.11800212211306231,-0.021217829153204807,-0.02284270538550145,0.16125014160962967,0.2773782258444348,-0.1035358932510155,0.1378238091945233,-0.03239003052478303,0.05963910204666854,-0.20468082456953077,-0.10577330553679634,-0.055928552509900496,0.0371545104957583,0.21167278073695014,-0.5596531247751246,0.21162756677918695,0.09956852857818897,0.5399077074122406,0.7423504855252563,0.5086604955237309,-0.19855767623820011,0.16151718378174307,-0.026561083244808777,0.23619975060956264,-0.03777803542219368,0.3865745304461842,0.47254794118683474,-0.042103088326045104,0.12462179512214284,1.0,-0.03446619508762604,-0.3703703194854554,-0.015661950798689914,0.05794407371892503,-0.33959479121809233,0.07911691283536819,-0.05554988170484218,-0.10699227263059674,-0.2528105947317767,-0.26743690473843673,-0.09857156675347944,0.33348380907515407,-0.06286725495708535,0.23585650108243006,-0.004070316431937283,-0.07047175096954782,0.16524603676236344,0.04715493069786767,0.01651024742777314,-0.06320460703272979,-0.032436828630556455,0.06872018940304009,0.11394997457573776,-0.16085344290901427
Thal_PuA_L,0.2253420744059208,0.2767228650702712,0.19161097775030494,-0.33552046089421134,0.10697647071830539,0.31701431485213577,0.5133285946995022,0.2685005288183946,0.4022564177229758,0.6658903103895076,0.49859561934338775,0.5500890044880453,0.17893221063333473,0.6647179496647042,0.7041114292625505,-0.2755107385818842,-0.12994427928051813,0.2401603456150157,0.6443508764804321,0.5394816634361019,0.4741072439242295,-0.3335596343690537,-0.3303900708155571,0.7496475237629285,0.4658873863046553,0.14923096780145867,0.2914550724415416,0.2740350219492467,-0.07193201775542347,-0.08690697233045011,0.08692530787322619,-0.28346608232375675,0.45909823523865995,0.5086216711679269,-0.40088642622512466,0.6026447152657394,0.11742716086575428,0.10181718954509053,0.5138007966775764,0.5830761998862856,-0.03446619508762604,1.0,-0.38374609518871317,0.547654284788705,0.39917839475369593,0.5057336061888468,0.7219128272074093,0.3780223308570278,0.5169678358384681,0.7029994655996232,0.6819790874417353,0.3656689442424497,0.13669041181714534,0.5144286589972625,0.12424201647073352,0.8163026763890716,0.6400438227817264,0.6486925220994716,-0.26394312719079943,-0.4490481049485269,0.383153159611828,0.26061221196301426,0.5346485473297646,0.5963998597912973,0.40268949824095246
Parietal_Sup_R,-0.37672339867927784,-0.13792164743524388,-0.3606655160596897,0.5326371922880341,0.14004615745981092,-0.12941957316706207,-0.3181063103711677,-0.3873039596090911,-0.0678360957364825,0.012955810704687655,-0.04922836403557728,0.04684002729524973,0.4267794496819389,-0.3449771479527339,-0.3400046840796955,-0.019417369480373193,0.6500144389378151,0.047804560837914394,-0.04681617326517675,0.28753456609416295,0.19077469838337224,0.7893071543142591,0.7135710621097475,-0.3903317293944069,-0.1819186743854049,0.26224844007460346,0.0072607258225545765,-0.04440419291596638,-0.3110767850772,-0.22937477356975716,-0.418946319202393,0.7957674262167783,0.004956265613504252,0.1291111655965867,0.26141033134721925,-0.1303980885532538,-0.3057639896806716,-0.436966855389666,-0.14864876647499212,-0.14018295401583086,-0.3703703194854554,-0.38374609518871317,1.0,0.0554710413762148,0.049005587709690275,0.035150610252824246,-0.3694226958125493,-0.01621817398817228,0.01257700885353116,-0.24209808674613792,-0.07227738838320778,0.24236389807615275,0.19356891739922547,-0.1565123743948503,0.18488550420590147,-0.14541492489216598,-0.3958539369728707,-0.16800886107817004,0.2871658261984786,0.7132379524930574,0.24210840885375162,0.13147347060306985,-0.025492277633564653,-0.5278209629824816,0.027783705721582026
