,Thal_PuI_R,Frontal_Inf_Oper_R,N_Acc_L,Thal_PuI_L,ParaHippocampal_R,Cerebellum_Crus1_R,Thal_PuA_R,Thal_VPL_L,Cerebellum_4_5_R,OFClat_L,Insula_R,Vermis_4_5,Amygdala_L,Paracentral_Lobule_L,Angular_R,Heschl_R,OFClat_R,Frontal_Sup_2_R,Paracentral_Lobule_R,Temporal_Mid_R,Temporal_Mid_L,Thal_AV_L,Thal_IL_R,SN_pr_R,N_Acc_R,Cerebellum_9_R,Cerebellum_7b_L,Precuneus_R,Olfactory_R,Thal_Re_L,Temporal_Inf_L,Cuneus_L,Supp_Motor_Area_L,Thal_PuM_L,Cerebellum_6_L,VTA_L,Temporal_Sup_R,ACC_sup_R,Cerebellum_4_5_L,Pallidum_R,Parietal_Inf_L,Frontal_Sup_Medial_L,Supp_Motor_Area_R,Frontal_Mid_2_L,Frontal_Inf_Orb_2_L,Thal_MGN_L,Frontal_Mid_2_R,Caudate_R,Vermis_10,Frontal_Inf_Tri_R,Occipital_Mid_R,Lingual_L,Thal_IL_L,Fusiform_L,ACC_pre_R,ParaHippocampal_L,Thal_MDm_L,Hippocampus_L,Precentral_R,Cerebellum_8_L,Cerebellum_10_R,Temporal_Inf_R,ACC_sub_R,SupraMarginal_R,Vermis_8,Postcentral_R,Temporal_Pole_Sup_R,OFCmed_L,SupraMarginal_L,Cerebellum_Crus2_L,Red_N_L,Occipital_Sup_L,Rolandic_Oper_L,Thal_LGN_L,Fusiform_R,Thal_VA_R,Frontal_Inf_Orb_2_R,Thal_VPL_R,Cerebellum_3_L,Pallidum_L,Occipital_Mid_L,OFCmed_R,Insula_L,Thal_LP_R,Frontal_Inf_Tri_L
Cerebellum_7b_L,-0.020736017012924116,0.16260702433389146,-0.06399980655276198,-0.1657953143749367,-0.07898843451892813,-0.002699624749036981,0.18969151139615203,-0.030287638993205825,0.1033391712728754,-0.1412348462630292,0.10931346354299064,0.12423521717344814,-0.26896939144068455,0.3237555751097707,0.37777512518809525,0.06272448730117476,-0.13733025398778903,0.037116540872798115,0.28674814396695064,0.19046644570599802,0.04761747441791666,-0.11574960088660391,-0.2238289765323206,-0.13728052947454908,0.042377821737106504,-0.04203811608064357,1.0,0.23784914443177682,0.04927635595405466,-0.3170227468244187,-0.009626880892419292,0.32402548734217623,0.10507052314973524,0.019116386919196225,0.01637374242890317,-0.24298535366632562,0.17939599708528792,0.101110305337544,0.07056552673625406,-0.05781726593066841,0.3662026182014582,-0.10051029743026203,0.19719524743992928,0.04163002192808217,-0.2924858111375534,0.006153632048226163,0.08414224991418985,-0.1097489810570436,0.17257252320405414,0.04024790047937018,0.37368630049611473,0.17729898935854488,0.12874034750932747,-0.03587121078834357,-0.26618828480970286,-0.004768395718611698,0.07603578609097728,-0.23946420166487162,0.32632261584493244,0.08592283094454585,-0.12056041122774523,0.028508388300937805,-0.015662543663221194,0.2744036201555122,0.00335268653184719,0.26988818265390446,-0.12133119009458164,-0.32996701378443694,0.25953556810722606,0.3352574260293503,0.05026551800223192,0.40175624898537443,0.06898856505056072,-0.16186091258273475,0.061007792607159925,-0.021317013755187717,-0.1177371156321213,0.15260886830131803,-0.03957679030239202,0.43083402375345853,0.14996872924260166,-0.0571644081954612,0.08826522754192383,-0.13937581301170668,-0.13770413278402222
Precuneus_R,0.5794116468747523,0.7273720198233462,0.3442634788679591,0.34210739768435977,0.4966868025117547,0.271218564237935,0.49638144640236376,0.38922796980915936,0.4873012116005992,-0.23455091067237105,0.48996518133996714,0.6937452873742861,-0.1861598846751479,0.745920082271583,0.5593583998490517,0.5338201792932005,0.08914635181254221,0.6699228634554992,0.7120502287917849,0.6466262435220562,-0.0017295142057567993,0.3553087312787641,0.1526381413872427,0.23301567188237374,0.186822605623699,0.15317698151389317,0.23784914443177682,1.0,0.081836333480079,0.12408788785476223,0.14785397694299762,0.6497080984488874,0.6880045980252033,0.5386219397331977,0.0016773219060319242,0.01806390610512093,0.7228593684759048,0.5840918046344503,0.41662956624562736,0.48442775220044537,0.5681276770838791,0.4310918814082802,0.7285539406433935,0.4108872500161751,0.035773681014350675,0.47946501624682714,0.5607029418039866,0.42671698656774865,0.1776721583432605,0.5507890901471874,0.2129994173080018,0.4138062547829236,0.45205908601938105,0.2302006732950673,0.0708131678265381,0.4683071522748319,0.5445701725426864,0.23644898377346266,0.7079813848025799,0.22001460895011551,0.34118892814284824,0.36298280562329016,0.03147352757842666,0.6930203943316451,0.025851095245734104,0.6629442870839098,0.31339962649942554,-0.06317597587448545,0.32215684449852516,0.18886467634981755,0.31066768595086575,0.3347069117363434,0.5832517420179987,0.39256110189690185,0.583970519014486,0.34850455693948484,0.24317551019153777,0.537844572430604,0.5198652819134214,0.545421953237125,0.08829267147604429,0.11777351361875069,0.5263471449715229,0.3527491998928449,0.2445212474761507
Olfactory_R,-0.05768529480968529,-0.013543462082598694,0.46482125216062015,0.2712010407157891,0.5156862532167105,0.14177169701870823,0.31013532626004575,0.4633654268530953,-0.0026854001225417212,-0.10055645885830411,0.38616780032558606,-0.008743240941680136,0.1453328376774912,-0.11323151037605353,-0.271467597752134,0.23364117194211448,0.44210105132515104,0.16936972360582253,-0.17132109959769112,-0.0208575063389434,-0.21362922401694517,0.09607794876317566,0.266826333005249,0.3033557008284925,0.8641524015378452,-0.03599690950143912,0.04927635595405466,0.081836333480079,1.0,0.37274570958388537,-0.10222198326146942,-0.29189120992865286,-0.06331079302742738,0.41073482037675973,-0.1828064225836239,0.0682409777622823,0.23024276450063047,0.014635955321395881,-0.013296478822929548,0.39687536207965574,-0.15287155167074898,0.19096152443879716,-0.13614544497297293,0.029718466750308703,0.3207175311643214,0.3475455456642007,0.16234555807436016,0.490395948103136,-0.15139540625617964,0.34255152674341344,-0.39023736448191026,-0.19585067306146833,0.04525865381190053,-0.11779479796641722,0.4241856306454933,0.4020474640997388,0.5400912096946798,0.33032318096446583,-0.21184110004803303,0.12540860694404737,0.44134051557180964,-0.024371314260278835,-0.17413359585769964,-0.23678394975182515,0.10986041236002647,-0.23216714792679305,0.42686767505954354,0.4385249520185052,-0.2656563152005655,-0.22138950147806127,0.36577937086042345,-0.27308743264821006,-0.026273175467952666,-0.03824924741160366,0.03825007058460541,-0.13908368583989184,0.47645953193531687,0.1662451709297166,0.22255908062980193,-0.17902270661273081,-0.31680868903475623,0.2486299597116626,0.22095652903422008,0.33703439613151454,0.23574478846864017
Thal_Re_L,0.07052267028854432,0.19906494838387973,0.5091864580549407,0.5077717569097763,0.6271429335554665,0.13215099648848805,-0.0593251119371009,0.6421706733975537,0.14827212111591961,0.12453712859017581,0.41145021362971934,0.1907808482620894,0.29009926939772307,-0.1330456439282988,-0.2696945759387925,0.30463606434005747,0.4619719678500144,0.37887219011419343,-0.1190153141404948,-0.09425150650267818,-0.15546241329405436,0.4148658477229526,0.5829126598174289,0.6027608373750777,0.32962623861410806,-0.010124579402608608,-0.3170227468244187,0.12408788785476223,0.37274570958388537,1.0,0.052722543215172814,-0.27046059814677964,0.21179561944605335,0.28500528174031486,-0.12285595791502314,0.4694879483994139,0.18059898291237217,0.18701981258046457,0.1452295673362654,0.478492329808414,-0.2031574298181241,0.4920405143504816,0.022104722260439535,0.19224798750707459,0.5421155048453209,0.35193302693845957,0.30209339808333624,0.5584694360610707,-0.10535653054804711,0.4623211565618483,-0.5344517979898007,-0.1347929872228624,0.4007397974385893,0.1333285612472932,0.625488743589503,0.5827134859160873,0.5095007418493764,0.6008734945505438,-0.11548815094407452,0.1144759160017855,0.4853169963766784,-0.032050024455594475,-0.15232324241955766,-0.02826070591859744,0.03338667128170132,-0.10237373540696579,0.5410487531114782,0.5598316806600095,-0.24258884292383165,-0.32799675923740884,0.1961331288677953,-0.33147640876408935,0.23014122436507364,0.31467462235383614,0.17887176416202943,0.35324552347929405,0.5396151647535028,-0.004073424804130434,0.5105309154859048,-0.1597818307441677,-0.24545937873278548,0.2510335651640672,0.28598872306482387,0.4677130044669595,0.39075690340501884
Temporal_Inf_L,-0.05079600332998669,0.027360663920971365,-0.11777312588864149,0.023985187573579883,-0.01695813543342998,0.40124572728280467,0.09860789843190504,0.00804965862970405,0.5837465333181905,0.36454105785773583,0.17754242596284991,0.5287396523259591,0.5825388753082349,-0.0994755475592912,-0.03981515127117926,0.017150752986385836,-0.09695213044906417,0.037407458084356186,0.0680566865442829,0.14946373551354325,0.7609167775092391,0.21458819376059052,-0.09973338790323294,0.07733690578316352,0.005087698099099085,0.6088695489263894,-0.009626880892419292,0.14785397694299762,-0.10222198326146942,0.052722543215172814,1.0,0.28668187301055914,0.1962746721317034,-0.14154956767474128,0.7432385932017438,0.21544864967840122,-0.09690263917561018,-0.02144282908336647,0.7005678433493392,0.07500228815204037,-0.3030978001268429,0.27163907586618224,0.08680811048260074,-0.05091418928816168,0.303075301825858,-0.09700605816322753,-0.19558289419386116,0.04565456559911751,0.6272638894242513,-0.11065330783611531,0.1477833278534928,0.6437436982844896,0.04287847112751496,0.843546120571404,0.14413285655646701,0.2607552839549438,0.07863547968353984,0.3613923538152218,0.19480298847524313,0.6703198995472759,-0.4558517491358614,0.11741795420159501,-0.06527698060370196,0.2853151353425104,-0.15761550666447346,0.2594190586446359,-0.22663213452864242,0.02467473361105895,0.28121502289570216,0.1555556951592207,0.23229057147763907,0.02270056419573055,0.4282655044312339,0.16836706041116817,0.2589839175351437,0.012280330090586761,-0.2635428795329385,0.21377746914275422,0.32566826737430954,0.03302317689602667,0.16669622966146017,-0.01699088631910933,0.4406509103912709,0.28844370107616063,0.3637316059350146
Cuneus_L,0.3760910376820784,0.5019631062792324,0.022801166477667622,0.05040368303503374,0.06439522403429346,0.33938402020518477,0.24460588673771336,-0.12448209456658335,0.4901414414462934,-0.08115041686282096,0.31792917606814286,0.548264131352624,-0.04947586506574853,0.5584190493491755,0.7222263949548736,0.3559042779780962,-0.16417140465342608,0.38010437977971645,0.5656871715729029,0.6950743801151185,0.3846595233692721,0.03076410513639185,-0.19379413574692597,-0.10352072312308554,-0.1830387437617019,0.3281730402039846,0.32402548734217623,0.6497080984488874,-0.29189120992865286,-0.27046059814677964,0.28668187301055914,1.0,0.42779595687958555,0.19097233385210177,0.2835173616602879,-0.06976678760918806,0.42845923035608485,0.40032215935866106,0.4343664642313158,0.06999031831338337,0.5820756807398638,0.2326529747804157,0.5631433402632088,0.12573029122456167,-0.17691689364523008,0.06282093832279813,0.15044337187696155,0.019248732582908504,0.4687843222062263,0.12514482613127528,0.7427410980244638,0.6684998680035279,0.1992749036244581,0.39107291883357015,-0.13342408253782886,0.19220835121586433,0.0023720045571350547,0.03919157525431086,0.6361245073230793,0.26909926246731497,-0.2480095594892172,0.3404403300446177,0.07657255616905807,0.6718115900260635,-0.15200134192976414,0.5851964646844257,-0.09179130144885243,-0.299402082967602,0.6594516003090666,0.2547769594182351,0.2261626117579373,0.7167262717923409,0.526434451965321,0.2553236865493816,0.43211884353916497,0.2279118998510377,-0.233792423327414,0.4646059732417352,0.17598854824277368,0.57116495142446,0.531694630209818,0.028471186726795668,0.49029201914393244,-0.009466399324253534,0.08716828206137307
Supp_Motor_Area_L,0.5445505209292408,0.808632958459736,0.32453045237881983,0.5536000823094744,0.4430580906198138,0.46404424341053874,0.26436864056225506,0.5157013055868293,0.6619679561806663,-0.0500507351007228,0.5113124818443946,0.6356715127587742,-0.12951885050606435,0.6983920393913514,0.4419630720789891,0.5263280691322573,0.11101069336973857,0.6838509020574066,0.6483387506386112,0.5261677086112428,0.10520589797027334,0.5186068288387312,0.24738419503849554,0.33114105277050826,0.07983167916493751,0.3755515049402605,0.10507052314973524,0.6880045980252033,-0.06331079302742738,0.21179561944605335,0.1962746721317034,0.42779595687958555,1.0,0.6043786964583768,0.2922348859695889,0.12783499125902292,0.6342039604517581,0.7833860324659684,0.5806880444850475,0.5042043510696409,0.4416539216213756,0.4541925598615258,0.9173107565845056,0.7595857871769455,0.13111885857357733,0.4897745955033465,0.5879703637402689,0.41148711403934013,0.3385800729250067,0.5390004681792842,0.06878858662716503,0.5438014805711165,0.5918693123727112,0.37626993665129665,0.05450895092308687,0.4148760594076568,0.5288113959845211,0.37825580988091617,0.6858497775516661,0.319765183453841,0.27320768719307953,0.4242112590439222,0.07818840404629852,0.6263833896527183,0.12799457895695676,0.6229233320760311,0.3234566973445485,-0.13474051644977839,0.2651463828653184,0.2320723232029918,0.39336713451213995,0.19068670281775582,0.7165715141860449,0.636718045086244,0.7295768028781487,0.5120156180400268,0.2694012175916287,0.42571335425995294,0.6548092226007194,0.5604290839889923,0.03949418322841987,0.02649289239872288,0.5698725977065889,0.5067728487136398,0.38800134236670786
Thal_PuM_L,0.631244142166238,0.6304043826940774,0.472769777243104,0.7076012730069785,0.4751838992314683,0.20566233370821763,0.4321162085078754,0.610275173311347,0.19524865046462384,0.0021310100238307065,0.4945097815012735,0.2540463461145324,-0.1517696580855093,0.4570296361819712,0.26808580187974096,0.4868662793734243,0.2605627909324933,0.6019059760414872,0.34919143619259463,0.28324710608798426,-0.17725299152543095,0.2563046737379568,0.3751314677391002,0.2658634300921227,0.5314981027332505,0.055104418867927656,0.019116386919196225,0.5386219397331977,0.41073482037675973,0.28500528174031486,-0.14154956767474128,0.19097233385210177,0.6043786964583768,1.0,-0.1099656127787672,-0.013050763585069522,0.5488292653752211,0.6347247057459118,0.1400961519226146,0.7301514129367005,0.3644317755904579,0.2874759399178367,0.5738941668472681,0.5461832210808168,0.30645938328631006,0.67808309651344,0.5919464868768939,0.6037159955940901,0.015814780296091277,0.5887639761163225,-0.1135139330375256,0.1629944704733877,0.3996275267237495,-0.0030436108703793697,0.25116180706594005,0.3982741864470566,0.6056452927761674,0.45923946167122714,0.352909336510854,0.1362924706916631,0.5575624753073665,0.13077962637470858,0.190695234653094,0.27363649495567943,0.2176260147289597,0.30994308142897053,0.4344585601559371,0.04450544481213873,0.12586635215642433,-0.06757555753628271,0.5906091972866034,0.10126936266491918,0.44382923261481766,0.5298920464696966,0.37324696770178817,0.28269655838392654,0.5313101564246944,0.5865029161155755,0.47620362739934247,0.22760437055413776,-0.14449445254978321,0.18475951071972802,0.4364035422858767,0.43657026868556814,0.3964695143777171
Cerebellum_6_L,0.02981050544302447,0.02564174564545801,-0.21189371458609005,0.01625395290157795,-0.15058638522378606,0.6865652028200744,0.14054672710143584,-0.1574281509479846,0.729055631388858,0.2799082082758042,0.12351554719647602,0.519525893264263,0.5259244515891737,-0.10013505061715065,-0.016181163410936086,-0.007229648676075292,-0.12850568805815654,-0.042402992849259975,-0.0014362775854646443,0.2902781473617324,0.7719168383395216,0.15044434552777639,-0.3018716545010939,-0.035661094464056596,-0.09107073325901305,0.8719402926974501,0.01637374242890317,0.0016773219060319242,-0.1828064225836239,-0.12285595791502314,0.7432385932017438,0.2835173616602879,0.2922348859695889,-0.1099656127787672,1.0,0.07033529487609945,-0.04156193318485874,-0.036671415322246506,0.8147216329188666,0.030292777664789928,-0.27539938856733287,0.14255031758101266,0.1785030308190827,0.05445839834524772,0.0820076054494112,-0.0725001290052172,-0.16286735583915196,-0.03568556020064819,0.7492114174910227,-0.18141961388014713,0.21261744335710592,0.8108072061245832,-0.011134128930011186,0.8766201123361277,-0.02140958701670882,0.11704810272994652,-0.01193603027107814,0.26497888672448494,0.09297737426910568,0.6925357007934945,-0.5349499138080502,0.4001906775913344,0.05759185961583277,0.20237671640993732,-0.09241462377471414,0.07678418657237289,-0.190540230070649,-0.13513470150440293,0.2348318128172704,0.30563012617711244,0.2893510133193035,0.03914599145820239,0.2743112307525462,0.225239870303206,0.4593286278932872,0.017795777975756526,-0.3010399942159396,0.24319671673831703,0.18507906194956272,0.08374297124172157,0.16345489335315733,-0.07780826148776883,0.37563800785233825,0.31363280028954266,0.16000814616707093
VTA_L,-0.20871900467589902,0.2515385327241335,0.5579970301284096,0.4383734460604006,0.5228254131413993,0.21906439970343575,-0.29450508896997263,0.4401802379305775,0.1692437385640317,0.1856733314162613,0.4541819676319156,0.21130894629501015,0.3342516188019409,-0.17564406798131169,-0.12124060435703021,0.21240411857145855,0.22807637783540388,0.2750565284920059,-0.08824209589978768,-0.0034011613720953517,0.013673215810518554,0.3176780265238797,0.321477856593991,0.7277830516693433,0.0938378691329442,0.07031309513254087,-0.24298535366632562,0.01806390610512093,0.0682409777622823,0.4694879483994139,0.21544864967840122,-0.06976678760918806,0.12783499125902292,-0.013050763585069522,0.07033529487609945,1.0,0.14792894121351008,0.1428802267318678,0.2059004600904479,0.24639893180429204,-0.20030430295318014,0.43876567632833047,-0.01624740356204638,0.04190091781589856,0.40949633507108046,-0.11718036790352865,0.16610217655829718,0.433017829823254,-0.043023652008650395,0.35434169055453646,-0.22346995340066717,0.02883185489805554,0.46241973854364277,0.30260700560240683,0.5388986875478329,0.482023880077468,0.03223618970465434,0.576957216162013,-0.03244906044602855,0.10705432629655914,0.18514966681559827,-0.12188223340855948,-0.2697123091561796,0.09632973887493754,-0.05471552433659639,-0.02715534072679424,0.35901319050328845,0.3357876077161386,-0.1069870094273824,-0.22170417649608226,0.18113212568588638,-0.17920820754053393,0.2352530139764152,0.0622347198703628,0.1793753257971727,0.4699808793461502,0.3938136929200518,-0.20457115086339916,0.47551773674359915,0.15627101739229868,-0.046524941667153076,0.1361252868528902,0.39819659338482793,0.2176796703430189,0.2780854756316639
Temporal_Sup_R,0.3818495504179062,0.6996803881595449,0.5935043784547613,0.5449618241931226,0.6366412543063122,0.3293449821874758,0.1793934926495018,0.4696964660298429,0.43544708016765854,-0.26081474626481077,0.7115994118123503,0.5257370804885355,-0.08483884016296837,0.5375367866727945,0.3828581644580221,0.7574572938244536,0.3872000422347502,0.6825498405931121,0.422431995930583,0.7107258993803965,-0.12699792381903352,0.4298566934701663,0.24034555860293436,0.46256204006810353,0.24186987662904771,0.23396108662365844,0.17939599708528792,0.7228593684759048,0.23024276450063047,0.18059898291237217,-0.09690263917561018,0.42845923035608485,0.6342039604517581,0.5488292653752211,-0.04156193318485874,0.14792894121351008,1.0,0.5648491229324667,0.31029181473848483,0.42764609399499637,0.48203584235223684,0.42457214649761993,0.5754323016508184,0.510624266758683,0.21985661519108934,0.3973462202042645,0.6963158983430787,0.6190605994930383,0.027803193541238367,0.7809550259457934,0.043292653286544275,0.33108751590002583,0.4451462035987981,0.11101605528873384,0.29290289637413447,0.5322085892348077,0.504825040764939,0.3919177126744354,0.3734212991162789,0.1266878246508238,0.4786192224517806,0.47217711752533226,-0.28109932484188405,0.4626864510586994,0.06091003078758644,0.2953511908927046,0.6949604185786838,0.22003052840435047,0.22513288266894055,0.09711872574358488,0.30678802589129534,0.16838037728422944,0.4660933272909965,0.375300817798669,0.6227517237698187,0.5598861557222018,0.5608151726576845,0.29867929677312466,0.4267424096453854,0.45972428265329707,-0.044888927720028914,0.07072415671924848,0.555960787131107,0.4749460599031073,0.3751577001365283
ACC_sup_R,0.40716588826735634,0.7563248261808999,0.4736719508546977,0.5355098684631769,0.4228541401406506,0.1929464743796948,0.049142461625384444,0.5740688688787625,0.35274567135760504,-0.047871470643399305,0.5050900342745454,0.31406047654979147,-0.2873160395622805,0.668902924558798,0.5495350284816715,0.45290543787866755,0.15710205923775716,0.6114965055123386,0.5465540125008492,0.3929474236365818,-0.08960585511433075,0.30054635373374383,0.3550326748198343,0.3210301789139387,0.11748641962126098,0.018951350001084236,0.101110305337544,0.5840918046344503,0.014635955321395881,0.18701981258046457,-0.02144282908336647,0.40032215935866106,0.7833860324659684,0.6347247057459118,-0.036671415322246506,0.1428802267318678,0.5648491229324667,1.0,0.24933389976053474,0.4074353035548982,0.5494448292230618,0.3159163133559331,0.7764533316051766,0.710671447181264,0.13264024481651213,0.42520214213499685,0.48002146665263773,0.2901994318241139,0.10532176863907573,0.4658239099244618,0.14186912487270084,0.2764925484648035,0.6343726258039998,0.05246293236750976,0.06540423808285976,0.3394041348581961,0.4004654922815813,0.30717236526195213,0.6303563520612234,0.018393348493225603,0.30605693528144273,0.1508523976247043,-0.03224291917977118,0.5319623778110392,0.23024523544113693,0.6034269749553882,0.24834244908448921,-0.13484494663874697,0.2695762981687151,0.012790392879602572,0.3096519034701075,0.28170450835496075,0.6062342084374158,0.5716975507044368,0.4440139931805374,0.5228269496015646,0.3077128556384959,0.277473876486582,0.524656441310755,0.5934121568100893,0.04758705666132434,0.05383062088929864,0.4977948258576972,0.22698175925188643,0.37524394033374986
Cerebellum_4_5_L,0.24344576199392778,0.3649080714205812,0.10060460707190694,0.22135824462842624,0.29439432169370394,0.7689679988216633,0.30039365625493697,0.1919223177484603,0.9286412721616537,0.17430163322405445,0.4609198517238996,0.8310726046086248,0.4659538718408737,0.1911665843292229,0.11830928412508532,0.30635292627253735,0.10532983069693462,0.36555228767221976,0.259064778384498,0.5124760803418549,0.6027109039830005,0.43257693496263183,-0.037685404784272965,0.26336512117510064,0.09514478281332701,0.8070847348587903,0.07056552673625406,0.41662956624562736,-0.013296478822929548,0.1452295673362654,0.7005678433493392,0.4343664642313158,0.5806880444850475,0.1400961519226146,0.8147216329188666,0.2059004600904479,0.31029181473848483,0.24933389976053474,1.0,0.30944973551954646,-0.08038266962465437,0.4511576534986678,0.4415565823177077,0.21185223559651226,0.20220824219324893,0.1731692191646686,0.17877351449749238,0.30954123364931946,0.7668539463725725,0.21181878592150313,0.14959043937900712,0.8196907047150751,0.2587245171802192,0.8697206996711134,0.2131229870757505,0.49330659074271294,0.34071545778329543,0.4406665388687005,0.3667856200812528,0.7328692286283799,-0.20142740573877155,0.49946778640436623,-0.03919092302802678,0.4806273153918106,-0.05494671365827258,0.31784621963132265,0.1403450214068398,0.05454168337940482,0.24907445926063554,0.2623692304380129,0.41226193447163223,0.08159399892651759,0.5667293244952096,0.42188195850689697,0.6899687543001406,0.2545832881631453,-0.0475576845343404,0.36739651408730695,0.5215831483595221,0.26981619211747526,0.13812307837214333,0.13059408588308968,0.6220609087401564,0.5686003989021597,0.32720569916786274
Pallidum_R,0.5199380832155638,0.5319545162218565,0.5289028107398914,0.5827359752005867,0.5779353424798862,0.272300404460161,0.4459805013674347,0.6498816217822259,0.2818412370682288,0.1385668257482114,0.5101942866777782,0.3597935876904015,0.07550989471248189,0.2848588748618505,0.0924883894661493,0.33501583185319206,0.32393099604686115,0.5183137546123872,0.2675370711378355,0.18143921569037647,-0.09055572476118798,0.3808222568839535,0.40435608217629243,0.45975515085394797,0.4907865251809441,0.1380953245694193,-0.05781726593066841,0.48442775220044537,0.39687536207965574,0.478492329808414,0.07500228815204037,0.06999031831338337,0.5042043510696409,0.7301514129367005,0.030292777664789928,0.24639893180429204,0.42764609399499637,0.4074353035548982,0.30944973551954646,1.0,0.10240711422975432,0.42109982912819993,0.40256135682553995,0.3927797039087713,0.40979130369917277,0.6450563346606452,0.4997550281101825,0.6584880608525703,0.05998133794722887,0.5658866063978015,-0.21215735229732666,0.17055205917476718,0.522595397685542,0.24450175418712017,0.3924013485554116,0.6030634537784934,0.6756150773166153,0.563581975576446,0.22888509343182045,0.17941454267259932,0.5249201687192838,0.08747703242615132,0.15173410531773399,0.18700291395008584,0.16076241722902634,0.2076805335469966,0.4424995194976833,0.1769306087623507,-0.017022590264586284,-0.05299971874162317,0.6168168128779512,-0.017601951655284647,0.41917316536814997,0.4441296909757329,0.405550572239241,0.32053795865357276,0.5496337637629732,0.543126624108419,0.5762835926006055,0.18556641543492056,-0.17560941055803456,0.29801447788333246,0.43888634620390327,0.4807602948314009,0.4221000195606907
Parietal_Inf_L,0.3394553540023144,0.5935435283952729,0.15316212415686548,0.12807909469081838,0.13177595969846032,0.009065692713031096,0.12828636626337672,0.07114351719695314,0.09670732482308696,-0.30161548082679907,0.27547648236491956,0.1652340476308694,-0.48583834819293187,0.7907910345057136,0.7285517112381055,0.37125256855019645,-0.047516568060157756,0.42953176509846114,0.6787041610744184,0.4537880162154124,-0.1511936919331622,0.07241095441399442,-0.028043703343070384,-0.062307724241476466,-0.11348899500170723,-0.15512829668934555,0.3662026182014582,0.5681276770838791,-0.15287155167074898,-0.2031574298181241,-0.3030978001268429,0.5820756807398638,0.4416539216213756,0.3644317755904579,-0.27539938856733287,-0.20030430295318014,0.48203584235223684,0.5494448292230618,-0.08038266962465437,0.10240711422975432,1.0,0.12344843677086575,0.627264029700845,0.4289642315493764,-0.3355292418024243,0.18055506654469153,0.40025165999900447,0.046568117033394356,-0.026581470817648667,0.2649143495241548,0.48695545357280484,0.14691942992567517,0.3269739663979516,-0.25719152341517904,-0.2534274052272239,-0.0009018023507926401,0.09381617824587708,-0.15610965874937893,0.5473523160645197,-0.17564911387407825,0.19700065010255988,0.17561096528060616,0.14585308033245925,0.5343907643363504,0.002666987545158914,0.509805290836473,0.09119771021971368,-0.34064476174476177,0.581176880724945,0.19918107775876592,0.11303078365273245,0.6905301182584086,0.3411139831116601,0.19326773754044796,0.28614493991223366,0.2019213066285987,0.050204904722133424,0.2952949044772521,0.11443840885332732,0.592159773706121,0.3694558699370756,-0.061344160395207355,0.21385811120066822,-0.11169871604436092,-0.04550446409710876
Frontal_Sup_Medial_L,0.18806547918717595,0.3928852141761236,0.43907853783989187,0.4065139473625707,0.5474217746859443,0.3592603261724227,-0.004462234433401227,0.4297590562816769,0.4474265739669566,0.24828735795949142,0.6823973624935415,0.4759323161836617,0.4502429246248704,0.1357093807004308,0.10566034045830454,0.5411450944085745,0.41407702796055806,0.7186099478381063,0.23247176093794678,0.25913738330075864,0.24176205978992235,0.36080047348715594,0.26871509484598527,0.5541973673163167,0.14078649317245198,0.28715229220186145,-0.10051029743026203,0.4310918814082802,0.19096152443879716,0.4920405143504816,0.27163907586618224,0.2326529747804157,0.4541925598615258,0.2874759399178367,0.14255031758101266,0.43876567632833047,0.42457214649761993,0.3159163133559331,0.4511576534986678,0.42109982912819993,0.12344843677086575,1.0,0.33958286725193365,0.22021966482305264,0.4719603133789277,0.29762987035258726,0.36091315904488386,0.6200965373045003,0.2618979617450397,0.4219418268557292,-0.09909974348430414,0.31216205219022797,0.34845874402766425,0.3782830446899828,0.6608367970495577,0.6305983848617635,0.38222216379174495,0.6245374913263716,0.17870516598073397,0.28547556903926347,0.2364318289292584,0.12384580382537363,-0.14937861471130465,0.31216060727913175,-0.15889311420278757,0.15662619159068875,0.4860620322576743,0.4363253059964995,0.16543424923046265,-0.11940176172149458,0.34679042791376147,0.13932771354243334,0.5613525095214622,0.40576952201592315,0.35704914000185145,0.4233577487764283,0.29544401466765535,0.14532390169534543,0.5453872619273845,0.06200658685454182,0.27695942823508884,0.3056248546621098,0.705373438020305,0.4635688171659458,0.5256845418741409
