,OFCmed_R,Vermis_4_5,Temporal_Inf_L,Occipital_Mid_L,Heschl_L,Olfactory_L,Thal_PuL_R,Raphe_D,Cerebellum_Crus2_L,N_Acc_R,Frontal_Inf_Oper_R,Thal_VL_R,Putamen_R,ParaHippocampal_R,Fusiform_L,Vermis_9,Cerebellum_9_R,Heschl_R,Raphe_M,Hippocampus_R,Olfactory_R,Parietal_Inf_R,ACC_sub_L,Thal_LP_L,Pallidum_L,Thal_MDm_R,Putamen_L,Paracentral_Lobule_R,Caudate_L,Frontal_Sup_Medial_R,Vermis_8,OFCant_R,Thal_PuL_L,Frontal_Inf_Oper_L,Thal_PuI_L,Temporal_Mid_R,Cerebellum_Crus2_R,Parietal_Sup_R,Frontal_Inf_Orb_2_L,Cerebellum_8_R,Postcentral_L,Thal_VPL_R,Lingual_R,Temporal_Mid_L,SupraMarginal_R,Precuneus_L,VTA_R,Temporal_Pole_Mid_R,SN_pr_R,OFCmed_L,Precuneus_R,Angular_L,Thal_PuM_R,Thal_IL_R,Frontal_Sup_2_L,SN_pc_R,Frontal_Mid_2_L,Thal_PuA_L,Cerebellum_7b_L,Thal_AV_R,Thal_LGN_L,Cingulate_Post_L,Cerebellum_8_L,VTA_L,Occipital_Mid_R,Parietal_Inf_L,Red_N_R,Cerebellum_7b_R,Thal_PuM_L,Vermis_7,ACC_sup_R,Thal_MDl_L,Lingual_L,Rectus_L,Postcentral_R,Rectus_R,Thal_MDl_R,Hippocampus_L,Vermis_10,Occipital_Inf_R,Thal_MGN_R,Frontal_Mid_2_R,Fusiform_R,Rolandic_Oper_L,Insula_L,Thal_VPL_L,Thal_VA_R,Vermis_3,Thal_PuI_R,Red_N_L,OFClat_R,Cerebellum_Crus1_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_R,Frontal_Inf_Orb_2_R,Cingulate_Post_R,SN_pc_L,Frontal_Inf_Tri_R,Thal_IL_L,OFCpost_R,Cerebellum_10_L,Temporal_Pole_Mid_L,ParaHippocampal_L,Occipital_Inf_L,Cerebellum_6_L,Cerebellum_4_5_L,Calcarine_R,ACC_sub_R,OFCant_L,ACC_pre_L
Thal_MDm_R,0.13549547672496098,0.38337628910775007,0.005159939400995239,-0.24238767284432786,0.27634560589900203,0.393593384854877,-0.0003467683545594434,-0.18856260928493365,0.029786088743025723,0.3415132196723028,0.5365013064634524,0.6411202423310579,0.7248710228737687,0.6067568227027047,0.13811494877032898,-0.26156140680618845,0.04722971090507876,0.4537379715264381,0.29257889601039677,0.5772590052524654,0.3153120070742466,0.04134107163599653,0.1817293209897614,0.5636361746157085,0.34250375704874136,1.0,0.4333062377805955,0.2709915866953475,0.6135972749706028,0.49203715548914123,0.012033213770906416,0.2914878240177474,0.3199790438000254,0.09482097854258734,0.5711234847854056,0.3235490146075887,-0.2435664187716603,0.04684002729524973,0.2646836835742575,0.060219308677718936,0.23829747288524514,0.4140783151653922,0.298950466770962,-0.2216705502395702,0.2646757701621203,0.34865580655547296,0.2776704647446158,0.4619197621254784,0.5449259070799217,0.18901390986689884,0.4540424115209351,-0.180874287469294,0.6218048297952551,0.6050160880925466,0.3266734850901014,0.5305325686004387,0.42397250266151665,0.5500890044880453,-0.02262302420126622,0.21863841014808236,0.19654068043965045,0.5230434843388727,0.10396460496799306,0.3557418524864626,-0.1825980188998162,0.1831682410540519,0.40867286559539684,-0.20690737734382023,0.5174692151453208,-0.17233289079627173,0.4004074659431711,0.511204632726976,0.1009490923196457,0.36298781779887884,0.16884629605243354,0.30349558709464725,-0.1767798778744198,0.45247376427822394,-0.0842557256543477,0.10814439481776614,0.33415519486097317,0.5840248737616235,0.4808259040365615,0.29374090137222647,0.2984821699545759,0.6149996850418411,0.4166537501106109,0.532985419041377,0.20012372411787638,0.4244512377461838,0.19728275465415895,-0.11800212211306231,-0.11153698865394088,0.564079765214142,0.5967772020483826,0.3835337958937752,0.22644954178325205,0.6952893468726302,0.5862297842565191,0.3470304826634451,0.2677953794294652,-0.11584751066621461,0.47982211454068086,-0.3332536235549756,-0.06977939227767459,0.2033725372213774,0.23816268076250569,-0.03822075905133774,0.19633805282885541,0.48807121648711305
Putamen_L,0.0915237473900541,0.6099735093401062,0.3268242513727083,0.11240077406792498,0.6230440767814742,0.5511120526970872,0.13697706799373557,0.14730480251464978,0.0758513474802213,0.3116402870589098,0.739185458308062,0.6674469505391629,0.6182031057490361,0.6155595032436001,0.4821643090554884,0.11073937277600614,0.41902040157497694,0.5812500175259333,0.49268209940757807,0.6665932720528617,0.22598198011308498,0.2587583838344535,0.10626075409803849,0.4846124495990282,0.3913519561621431,0.4333062377805955,1.0,0.374277694708416,0.7394054330368423,0.7240125139705376,0.04077914299268581,0.30876652512560376,0.3252063011290547,0.5319269021062776,0.6100673027941556,0.5018089860856022,0.13776601548459988,0.031113766786973588,0.44993400812103973,0.4050327585852467,0.22878287151246296,0.2901625083173484,0.5887982274890914,0.2566109177212265,0.5552827370375926,0.48334410492705027,0.21303599591735892,0.47685238992568035,0.6065731825349113,0.24353790648292062,0.5973690413242375,0.0636717657608017,0.47797787236065004,0.1758009939186796,0.6093362028504226,0.40009613180696263,0.35703854813017855,0.4611675326234987,0.141146034032155,0.37837411177158725,0.47695901268713164,0.4850251048190463,0.4332803803030563,0.4223651194612107,0.0806680382082234,0.2624147414832025,0.2777106103083691,-0.03133034530607935,0.5168062605532806,-0.09753990658558372,0.5471154124609313,0.6078389388581109,0.5145197094663194,0.33745099394225353,0.43049523708076,0.2504999449235152,0.0010118214545221595,0.6948609844109332,0.28568740896452416,0.07781047656204704,0.17178260144617943,0.5418148208674769,0.5484181570935641,0.7020643569782422,0.8641077787867398,0.540704228259929,0.5870646965435302,0.7739777855627898,0.354819862695611,0.4940128670918356,0.2565851042178658,0.09074268865893775,0.11198177270955033,0.47390594965672495,0.42376716676512616,0.3956007937479056,0.4829570544196185,0.63125900161022,0.5005738032534178,0.3599768090415846,0.39664490550196296,-0.01060012607680218,0.6922246132552197,0.005869595758011867,0.28367729539070397,0.5668513813727842,0.5305740843068881,-0.1890268411088025,0.17671546433515073,0.3300572391647938
Paracentral_Lobule_R,-0.058325040109761125,0.47998215777324515,0.0680566865442829,0.23410746719543316,0.378397213690004,-0.12830687254801496,0.38575798524818605,0.1755360878102011,0.25545388675959396,-0.04274660510548809,0.6334218208084537,0.4153601301011616,0.3171824299302133,0.22913720704053264,0.10797305264306016,-0.05463989739901199,0.03715336691294026,0.372010800155855,0.30953088493235253,0.21127056230468283,-0.17132109959769112,0.7016606373974874,0.048851518589764296,-0.1375997721009514,0.6288307038843554,0.2709915866953475,0.374277694708416,1.0,0.3991015825750941,0.22275016694348584,-0.02008232985842183,-0.09268099283656621,0.17430049842372256,-0.06869416824675144,0.10171630952836062,0.46022398260396186,0.07745030842738612,0.5620730517687648,-0.2698634693864004,0.14441190474004342,0.6602909899169849,0.4527685996177721,0.46521991496634935,0.019536992820451463,0.7166817752612653,0.7155423082098361,-0.29102763397158365,0.18976076623637433,0.01260708250298649,-0.3476997737989036,0.7120502287917849,0.3987081693373868,0.4543683738618418,-0.03838106485271103,0.5183727677454921,-0.14312927839224612,0.3845699868914005,-0.11238081571907553,0.28674814396695064,0.20674032112584093,0.29736120351782674,0.4163639484630536,0.09828183392208292,-0.08824209589978768,0.3746992748739462,0.6787041610744184,0.0026249599468943087,0.16274482228816725,0.34919143619259463,-0.01438227695367216,0.5465540125008492,0.3704724111797465,0.33738924988321006,0.05686581335103328,0.8001615389479331,-0.032223723729802145,-0.07978969203571432,-0.07801005564166225,0.14902300256213522,0.1516899363726232,0.09436213595135247,0.3321392213802656,0.4521739894593804,0.6078875697144688,0.3664192054704097,0.18334721908006998,0.18008599257628452,0.4808405519473105,0.4229636975874575,0.2792207639953291,-0.1957018889863832,-0.06049733069008416,0.2859602849938405,-0.0386509141763586,-0.10560140129943192,0.21841477097649978,0.15446566927388952,0.28030002929571785,0.4133990668616631,-0.2662651630188176,0.20742525201786727,0.18505530364875286,0.14242884047786367,-0.11362469724811938,-0.0014362775854646443,0.259064778384498,0.530021543912789,0.22370913592779654,-0.21862982074341133,-0.13151374100017152
Caudate_L,0.0807932774146627,0.6019479290229856,0.1524834605465349,-0.10628932179605893,0.505932848553476,0.4805531164896964,0.03921125193690364,0.01283258609834923,0.12360799031299242,0.29381757637851835,0.7470801245166091,0.7370911325931878,0.7195557687507906,0.6860526835809276,0.3484567478179084,-0.10300467247888873,0.24665104949545516,0.5760639978893063,0.5523357713814361,0.7001072399318468,0.1909269039466272,0.14317968642031095,0.19549845022598036,0.518585962668182,0.3729668875600538,0.6135972749706028,0.7394054330368423,0.3991015825750941,1.0,0.6754651871696378,0.03754592382709038,0.42915835096484906,0.31316341181574936,0.3363641768644787,0.6341336100105844,0.40629020536507776,-0.09207124502143627,0.03521193056382976,0.3446652079542362,0.21572062929079763,0.2697161039272441,0.3233337641927591,0.46507596117046673,-0.013507008043749776,0.47583815896561216,0.4713943786547838,0.27107628521227206,0.5476350648493608,0.6643527580858043,0.26068389063058406,0.578165868335755,-0.09930301660099591,0.5501611269232421,0.33098192170881396,0.4748796195612917,0.4922948858744473,0.39074831654395265,0.5875332289472031,0.10389709139462058,0.34362530314678846,0.4308229072167292,0.5983153635318234,0.2907120212956683,0.3976205943373548,-0.14033256563547986,0.24492958326156475,0.3347350355099691,-0.16913114715128194,0.5007028742559173,-0.1863836591980091,0.4348214973721899,0.6977308312250505,0.3105228101633801,0.4127471685825058,0.3480040145999183,0.2824511028226287,0.07801343050749752,0.6298582311582047,0.08374946947747437,0.07241202869394472,0.15814954158284836,0.7059097995911686,0.5845779769616796,0.5469770700339918,0.5915221795953631,0.652648122106577,0.6132342057063002,0.7279623116276926,0.3510729568146543,0.4422789747819363,0.19245892335012224,-0.10713872338691939,0.044564758829463716,0.6008241705540789,0.5700326448531523,0.3803601700635638,0.34416314101756434,0.7798072233724725,0.538642999087127,0.44149557715110166,0.43896393356220187,0.014618608228976376,0.7197630694604614,-0.17106550111330684,0.10459401430869122,0.43008781274613267,0.4020894701360197,-0.12654352521773468,0.14638805266096058,0.4695087739630531
Frontal_Sup_Medial_R,0.2746458780413384,0.48230159643190335,0.12991641044320396,0.1569997862350381,0.6288344401712198,0.6259578236165764,-0.14202413402588662,-0.08041501700989614,-0.11508606906168031,0.18956745371437117,0.5828856370769803,0.6104683523205416,0.5799377815553489,0.6539928123167594,0.30016234677321385,-0.02271411080149765,0.23240015269847103,0.6404192502712004,0.46900218233911295,0.7181706466987052,0.23189776220722644,0.05974186502973413,0.1953653158080717,0.5825493904077788,0.11626499508922097,0.49203715548914123,0.7240125139705376,0.22275016694348584,0.6754651871696378,1.0,-0.0856831315769956,0.4848500963962735,0.3618911354876065,0.5832759776237284,0.640531614948999,0.32838958057457407,-0.012854027604358633,-0.06106892291368953,0.6043802199482156,0.2606260690484471,0.14680209580186426,0.17501061333539006,0.30861049709284893,0.10279950045420856,0.3337843066501948,0.41622791026233164,0.37160241161273877,0.6133298518370631,0.6930751005565746,0.5045237557518447,0.512771187113078,-0.11097480419818867,0.4852047202094324,0.4177381346295375,0.6145605667781754,0.4857383053824611,0.3199161517539762,0.6225609257704472,-0.09383440028424875,0.20857136536104773,0.5029155673237155,0.5995047634393749,0.22812892277383479,0.49563915030101324,-0.1353649802038277,0.20708845624398503,0.3882076160279254,-0.1308583926134322,0.4788560076405061,-0.07346927157680375,0.43858851321431835,0.5282586300745478,0.2791278208654985,0.40769277841714197,0.1647870455792044,0.37365344784778315,0.13904962482129352,0.7493883751023005,0.14988472691649066,-0.13610761649677808,0.038166380087536714,0.6110046629754807,0.40360850197700165,0.5774181335840011,0.7155628918880885,0.5757607220562606,0.6245255620072833,0.6453007114388639,0.2872265752443972,0.3939722786852092,0.4660165936039167,0.0727350919820132,0.054404580972703884,0.6970008907226458,0.5587958568473561,0.46155073816927594,0.3673485680086418,0.6837893626495279,0.45047256696937027,0.6922315816600735,0.6097406341136984,0.043184756991759325,0.7271998587495386,-0.05127399976033934,0.021554837681681597,0.3804027959445338,0.39593267299455304,-0.21436131550630302,0.296327221505864,0.5713558764105265
Vermis_8,-0.11728003158978455,-0.1714656073974528,-0.15761550666447346,-0.20948931133811763,-0.06379124960371149,-0.03543828234828497,0.20715045911831692,-0.10868860221814633,-0.08066426106053166,0.15105175219649652,0.1446259448452937,-0.08115262774807055,0.22254694377804304,0.07367435409899672,-0.16596037200016417,-0.284579413554696,-0.17228144211411836,-0.14235457413285066,0.08868244856306576,0.12175372930606539,0.10986041236002647,0.07077970437569665,0.13231983132736666,-0.02368507327177637,0.014926199716977385,0.012033213770906416,0.04077914299268581,-0.02008232985842183,0.03754592382709038,-0.0856831315769956,1.0,0.07952245648934082,0.17343053834184227,-0.029899830683530575,0.13863942810660354,-0.20805710369600766,-0.2832191982400789,0.08503886090914609,0.10307238235950969,-0.09649386696511067,0.09615111448865822,-0.11071167316240596,-0.14702416593795625,-0.16042874405619068,-0.049715683746690005,0.06731569840285478,0.005000406946200148,0.07913371137599078,0.10055076708194828,-0.03162749826604894,0.025851095245734104,-0.0653074171335795,0.22163183142946724,0.17713390333291973,-0.033815553351663905,0.06254874620854091,0.23427290102956047,0.12426452775780122,0.00335268653184719,0.12230589999993528,0.22900087596672897,0.17072558242772565,-0.10663728863645686,-0.05471552433659639,-0.16681018692545857,0.002666987545158914,0.12111052147199912,-0.27275417624471104,0.2176260147289597,-0.4106052694447287,0.23024523544113693,0.08553347162098834,-0.17685100301258574,0.14113798036765005,0.10705407084399186,-0.02199352912686394,-0.06501910725723893,0.07852790390319808,-0.23229353053347707,-0.19378796579797106,-0.08091217989734384,0.1515673756373349,-0.0628099140075491,-0.00822896564668893,-0.06869322400641231,0.23554981167402486,0.071743890830949,0.10974123811205203,0.03308684391977792,0.03235320678707438,0.10581022664151532,-0.08314141773371847,0.20761772683919907,0.03434404224411956,0.19579903209433988,0.2116510150883271,0.057867508935417554,0.10475225814865877,0.15207341754683085,-0.07096705909723688,-0.09807978706100755,0.16097528934199978,0.06812658652656588,-0.17801699323426876,-0.09241462377471414,-0.05494671365827258,-0.09557553792891726,-0.025777150511727936,0.23345830040519494,0.023392810293380133
OFCant_R,0.1386723897159728,0.2599395223493935,-0.05338771873702492,-0.19070775174782534,0.2339129028054887,0.630969761732713,-0.15558831772339127,-0.14902103088669832,-0.0628072968791217,0.16379548559571572,0.14029571265976468,0.21878782151973955,0.38639556234068506,0.5373553805445827,0.08244970073084891,-0.06914404106786082,0.16284730885942456,0.35443606290337015,0.24067805664430583,0.6018286006766013,0.256434656579732,-0.31419331635058884,0.4278556476755415,0.4043121678342007,-0.1474079167926571,0.2914878240177474,0.30876652512560376,-0.09268099283656621,0.42915835096484906,0.4848500963962735,0.07952245648934082,1.0,0.21687543984198887,0.3432037782156534,0.28554804844913784,0.17815472606502206,-0.21917579165669662,-0.2518912580384124,0.42783480623051784,0.17222795625075707,-0.08423731335824111,-0.2732813358191661,0.0057456304082041994,-0.1351157891990447,0.01256246385449632,-0.0070378728645168545,0.3002101232092447,0.4651924202788157,0.6062702170537972,0.7203173096256604,0.09868059729476958,-0.4035467791765987,0.2480827136017048,0.2705882564878844,0.15595792241987955,0.39486966838064325,0.008203990195341201,0.5226120118452835,-0.18844781437384978,-0.05574707901659688,0.24270679473276077,0.18883031207277662,0.04036795540176557,0.32981176905384,-0.35341919183203335,-0.14021510553799899,0.06489482410061644,-0.21183293887661822,0.009637586344848204,-0.17920489082778057,0.016894765789158033,0.41214104591157535,-0.0486014627149016,0.6178461368978381,-0.16510353665026617,0.10527830980094284,0.0747163133701069,0.4249582427418065,-0.08293473714232623,-0.09837627539930682,-0.2931851990482731,0.40187897045678894,0.25239480290518834,0.09836675845726948,0.2079771542095092,0.3645609012727894,0.40851919415316446,0.24457888612246548,-0.05841470396266142,-0.0038445305681093435,0.4865716604395115,-0.20445374487336496,-0.17434837664285827,0.6966213321224116,0.45448665092157664,0.15542102874454755,0.1362191687795759,0.5134389814351193,0.06298923149651774,0.7694868335318649,0.4273752228281042,-0.19094709010754257,0.5308331579795146,-0.1445378625563905,-0.05316467692233909,0.2147689699137804,0.03676040185549355,-0.4961580788669903,0.4949581510219545,0.6278053255448587
Thal_PuL_L,0.19473591541225618,0.14561722941291502,0.024633880380090782,-0.16734233728095443,0.31874912277250594,0.36605524128313793,-0.0035048311370596778,-0.10900122844901323,-0.1577814224479268,0.5073363677348166,0.3106481072945277,0.14644753410232317,0.5519043072957346,0.4707857672352418,-0.004168238317730255,-0.25706983195913563,-0.12435465280336859,0.34568235366445005,0.26465137557173546,0.37432014312000417,0.419500010690614,0.06996190419976538,0.03180261053522815,0.6101613633896845,0.07187237241265614,0.3199790438000254,0.3252063011290547,0.17430049842372256,0.31316341181574936,0.3618911354876065,0.17343053834184227,0.21687543984198887,1.0,0.3009913625581044,0.46966572236046694,-0.09352656788264954,-0.07842634801690818,0.01257700885353116,0.4436487996170462,0.007567500916688343,0.2046567203992848,0.15380421150656265,0.08880502854796746,-0.10539730089929207,0.09540453344462548,0.24965801066715043,0.11942734031819527,0.2030781443783444,0.4623419097310384,0.28355206514231435,0.23146776813444264,-0.19424574417277624,0.45335812932224084,0.50494550932092,0.451187547162015,0.32619957382743153,0.4852850537444514,0.5169678358384681,0.04604422715350867,0.501213500938754,0.3593421363480124,0.41904134664495224,0.11446649432526966,0.158174626345464,-0.34349558749766895,0.10060844249465181,0.40745754549983987,-0.15465854186161154,0.538597447643193,-0.056278473607665455,0.517215222010882,0.3002120136404835,-0.032053081345155415,0.28353364999177527,0.17449261656579854,0.1436679917211958,-0.029567030245193443,0.4377323559757238,-0.0008622801654094579,-0.295766380857145,0.04074043254434346,0.3598720220811015,0.11358345257810118,0.4195315726112828,0.3568805883972375,0.7553584476050889,0.1804582339407164,0.47592326397288864,0.15776758240213357,0.34612174366341814,0.33015190074581463,-0.10699227263059674,0.089083292876928,0.31950468087796036,0.44715979184811455,0.29624023240937836,0.3870027481471964,0.4408005390913,0.4114313578818932,0.3039515905483915,0.3725816997605804,-0.27218638042159266,0.4242705345791595,-0.14828501583893877,-0.1545298301704402,0.1071567062500571,0.0572385064222786,-0.09796069011930368,0.39247972974327644,0.4353575491512791
Frontal_Inf_Oper_L,0.16253483269286884,0.38844030644460414,0.6136458981070715,0.1606404799146394,0.5743306114218518,0.5073306431863848,-0.13924870052449534,0.17916281565919978,-0.09721746763596241,0.06781984931476397,0.15983377554656575,0.37721768945666423,0.18631802815247367,0.26844758882035,0.6611466477931195,0.41200652827309575,0.4855828924806997,0.27496592393958935,0.24529350503801264,0.33247222606146276,0.05667174892584898,-0.08824785580401182,0.03695290292021612,0.5130753291796651,-0.16345944687292083,0.09482097854258734,0.5319269021062776,-0.06869416824675144,0.3363641768644787,0.5832759776237284,-0.029899830683530575,0.3432037782156534,0.3009913625581044,1.0,0.38338102228911647,0.04867184964155552,0.2316119708390679,-0.4459969011748991,0.7704435548233481,0.5131147104223478,-0.2299468026458156,-0.029544901156636952,0.2789909345266648,0.6350543144255464,0.14755616878099187,-0.07496498748360374,0.2709668004335871,0.18978341750068453,0.4542555388921738,0.5007772591480448,0.13355209066528556,-0.1301567817040916,0.20048783869446693,0.21021779367937488,0.42104683306775603,0.22046875175764497,0.14099477869324373,0.5028964142746544,-0.20826326312397916,0.1357886803701541,0.538516935873986,0.2554787593281409,0.4505614126394486,0.3806773565295244,-0.10006325053049717,-0.25228078698361206,0.155312858565551,0.050290416386557214,0.11825229679495798,0.03131720696577592,0.17518850610602787,0.4227780240957048,0.44181423348910737,0.09912834315894266,0.1010657065743208,0.07847863069351596,0.16004111890921413,0.7178615670276884,0.3965455127982886,-0.14691253825189363,-0.20333744408661683,0.1253665131843942,0.17816514550220564,0.5573523806218976,0.6342058214104291,0.32875052995109955,0.32927384863598763,0.44525780771430973,0.0030120365710776626,0.292648907618059,0.3472364847946464,0.303576786058638,-0.192082568853672,0.23580179441757376,0.12729375415555796,0.27543163309074353,0.22750754854311903,0.2118992525799863,0.12280949451954468,0.4356682657887867,0.27430724661403905,-0.1635818841717963,0.5637461239507103,0.408692292210961,0.47684650777994375,0.580693677803378,0.21159420517351082,-0.3104591778500846,0.2819828660700208,0.32372111395602376
Thal_PuI_L,0.04822208972737706,0.3225158842554954,0.023985187573579883,-0.27044302824152117,0.3713472772269641,0.38204546420963265,-0.16953914481545687,-0.21392997088469312,-0.10538592017929564,0.3252088738585406,0.6419020809622676,0.5669538526093673,0.65328520664988,0.5852144506874882,0.1993624565536743,-0.2389334749156317,0.19495543482549815,0.5083219780266228,0.47814897293159514,0.6495596724628773,0.2712010407157891,-0.02879415583545804,0.19836093360472287,0.6798459305824898,0.15605780074187256,0.5711234847854056,0.6100673027941556,0.10171630952836062,0.6341336100105844,0.640531614948999,0.13863942810660354,0.28554804844913784,0.46966572236046694,0.38338102228911647,1.0,0.2120031627932188,-0.18749667484990143,-0.07768132271966195,0.5889975188242579,0.0825353538970882,0.25839441405553215,0.2163979664984056,0.2543492606893485,-0.09050182755379634,0.20675179628055584,0.32228738159593057,0.40023746352389833,0.4537790053311575,0.6083207483300511,0.28551293110567755,0.34210739768435977,-0.21090698175844844,0.35813356278326297,0.5384011746448203,0.4675787900736787,0.6156106296069664,0.5489815274340105,0.7109657584323692,-0.1657953143749367,0.29868173404136,0.5396941380893776,0.4974248543430326,0.23923056609758972,0.4383734460604006,-0.35063829875134644,0.12807909469081838,0.5004866520082731,-0.3269204019034937,0.7076012730069785,-0.1018455636067042,0.5355098684631769,0.5079410537346085,0.1601082666884759,0.38157459723124654,0.1363613276549013,0.5095635832767642,0.09374335158446045,0.7763519370587222,-0.06998277410818118,-0.02251337363818064,0.23492253000955574,0.6477895555353452,0.4103010612360823,0.45854794805273064,0.4986571745393063,0.720725014197315,0.6206111674949631,0.6905556524437955,0.33259570964574464,0.3986361982635082,0.28131608529514507,-0.021073690392607886,0.08584869193153105,0.6139288229086044,0.7223735501757798,0.40043200216789987,0.36433269055073053,0.7219393669033181,0.49701049322498553,0.4823696854156945,0.2569187697249154,-0.03304759033556711,0.5567803764741255,-0.24495660419736406,0.01625395290157795,0.22135824462842624,0.22811160830383212,-0.0971188943725003,0.2604774592932082,0.6239670872249514
Temporal_Mid_R,0.07642101446507445,0.6709695309900113,0.14946373551354325,0.10078949549220512,0.3012929793857618,0.18846412308639787,0.21756165461193078,0.26161127741858986,0.2453364503320094,0.06319602714806849,0.5636155412031332,0.4772792523416531,0.31291489277370665,0.38630671164360825,0.36878185881851794,0.2610277928089435,0.542988752399768,0.5885266362630527,0.2879463983967077,0.5144137497453383,-0.0208575063389434,0.23297711798224943,0.005060978198500014,0.02090956860416505,0.5313809099935646,0.3235490146075887,0.5018089860856022,0.46022398260396186,0.40629020536507776,0.32838958057457407,-0.20805710369600766,0.17815472606502206,-0.09352656788264954,0.04867184964155552,0.2120031627932188,1.0,0.37217256029557266,0.18965845050672575,-0.17686452456966328,0.4740454559386291,0.3694932101557335,0.4546215637577266,0.782736254576551,0.11004544904816549,0.5592048490864735,0.5459878644851366,-0.10912160355172335,0.3632535015580447,0.0878741445880293,-0.042862485409798104,0.6466262435220562,0.1599462250300988,0.25132249987287997,-0.14982738684672997,0.464815224888492,-0.007481127137737351,0.25015160456879454,0.003323500993907956,0.19046644570599802,0.12533634334619892,0.25895585640138175,0.16455129473500346,0.26737952038851465,-0.0034011613720953517,0.41754457853519167,0.4537880162154124,-0.022689387032680877,0.3862307269233839,0.28324710608798426,-0.061777230487420086,0.3929474236365818,0.3716442682752614,0.651617844601755,0.296089931466654,0.31842098944472913,-0.009031423494111967,0.00927519893519374,0.12610429596866649,0.38538056136684207,0.6252801815251054,0.2815009691897652,0.3464867919626486,0.7932086143166616,0.3827610747109756,0.4730274689638446,0.04314464655484104,0.29806341433843875,0.41137207035060397,0.44934241547896303,0.26831130152729776,0.1382122958001497,0.18064896214521453,0.1251672967693701,0.3376759299045482,0.0881101421701154,0.039480360944851994,0.19063183458160715,0.3984716202450633,0.22826566873689655,0.10179453191712164,0.058469493650236945,-0.09004034480819337,0.34108900391513264,-0.01804459633136809,0.2902781473617324,0.5124760803418549,0.7938959576453527,-0.1254878836479234,-0.07467676213313594,-0.0032397046812088835
Cerebellum_Crus2_R,0.22203569199401849,0.3516442462939985,0.46407239204419964,0.34290566857007454,0.276004769263958,0.06821979885817184,-0.08342516274172701,0.5712151708799026,0.11484700729797576,0.08233904304994309,-0.06523728411900483,-0.008582401853399431,-0.2245768313912909,-0.051978457622967315,0.5275245560544646,0.7354267262465963,0.6124091668107499,0.10509950770377162,-0.05575177675431009,-0.12423354970466323,0.02693287352012624,0.002116793020356403,-0.6349922932532293,-0.010421332577602239,0.07972143980559558,-0.2435664187716603,0.13776601548459988,0.07745030842738612,-0.09207124502143627,-0.012854027604358633,-0.2832191982400789,-0.21917579165669662,-0.07842634801690818,0.2316119708390679,-0.18749667484990143,0.37217256029557266,1.0,-0.22347343381099952,-0.16972153326918074,0.6674496715054017,-0.1814037337014781,0.40761795732007805,0.592816920390532,0.5463547081465112,0.1871424692668666,-0.08973862538069856,-0.07139434112430489,-0.014700202876673289,-0.2509223029981756,-0.16012927346906936,0.07333792748447579,0.15325669784404952,-0.21960816840804892,-0.31586659082138185,0.28337231311221683,-0.2540799262171889,-0.07336843671403684,-0.14734437680003593,0.09200046133721988,0.19352100451374654,0.02237748337596654,-0.2665091532625716,0.5337821356457297,-0.15899428513366876,0.3857921530878944,-0.015748141506110893,0.04786839641080354,0.7181634384386141,-0.023105925162575043,0.1841622134402756,0.014080979450258943,0.020756066523858148,0.6075340012816477,-0.32063059061418164,0.10046645326732491,-0.16302724038759717,0.2239370528192127,0.0010037395519825415,0.7178434713022113,0.36954312573370096,0.26949683943081526,-0.38227041569582193,0.3110589022248331,0.3059001899911242,0.39970333427449556,-0.24502928420764775,-0.21946849410590938,0.03794218890880981,0.15262056198092458,0.3176930177925751,0.04596873909203946,0.5780230267249874,-0.012252024380964475,-0.2633924304316505,-0.41227837222229047,-0.2484482020857591,0.23207967557594275,-0.2686204734836452,-0.0807520686743762,-0.18047428122399675,-0.04583829594823338,-0.16175255531611757,0.06529481046512324,0.4305889215570076,0.6105247180810105,0.5365372072691332,0.33181525492644964,0.1800327592607939,-0.3558765409631046,-0.47668024084831057
