,SupraMarginal_R,Lingual_R,Thal_VL_L,Cerebellum_9_R,OFCmed_R,Occipital_Mid_L,N_Acc_R,OFCpost_R,Amygdala_R,Parietal_Inf_R,Vermis_10,Hippocampus_L,Precuneus_R,Frontal_Sup_Medial_L,Thal_IL_R,Supp_Motor_Area_L,Rectus_R,Rolandic_Oper_L,Cerebellum_10_L,Temporal_Mid_R,Frontal_Mid_2_R,ACC_pre_R,Temporal_Inf_L,VTA_R,Thal_PuL_R,Occipital_Inf_R,Cerebellum_7b_L,Temporal_Sup_R,SN_pc_R,ACC_sup_R,Thal_PuI_L,Thal_LP_L,Cerebellum_4_5_R,Temporal_Inf_R,ParaHippocampal_R,Temporal_Pole_Sup_L,Temporal_Pole_Mid_L,Thal_VA_L,Thal_VL_R,Raphe_D,Insula_R,Thal_MGN_R,Thal_PuA_L,Frontal_Inf_Oper_L,Cerebellum_Crus1_L,Thal_LGN_L,Cerebellum_3_L,Vermis_8,SN_pr_R,Pallidum_L,Temporal_Pole_Mid_R,ACC_pre_L,N_Acc_L,Cingulate_Mid_L,Thal_PuM_L,Cingulate_Mid_R,OFCant_L,Cerebellum_8_R,Thal_AV_R,Paracentral_Lobule_R,Calcarine_L,Olfactory_R,Thal_MDm_L,Fusiform_R,Red_N_R,Thal_VPL_L,Thal_IL_L,Frontal_Med_Orb_R,Thal_MDm_R,Frontal_Sup_2_R,Thal_MDl_R,Thal_PuL_L,ACC_sub_R,Cerebellum_6_L,Thal_MGN_L,Cuneus_R,Cerebellum_9_L,Thal_VA_R,Frontal_Inf_Tri_L,Angular_L,Insula_L,Occipital_Sup_R,SN_pr_L,Precuneus_L,Vermis_6,Thal_LP_R,Amygdala_L,OFClat_R,Cerebellum_6_R,OFCmed_L,Cerebellum_8_L,Temporal_Mid_L,Thal_MDl_L,Temporal_Pole_Sup_R,Precentral_L,Paracentral_Lobule_L,Olfactory_L,Vermis_3,Cerebellum_Crus1_R,SupraMarginal_L,ParaHippocampal_L,Frontal_Inf_Orb_2_R,Cerebellum_4_5_L,Heschl_R,Thal_PuM_R,Cuneus_L,Caudate_L,Cerebellum_7b_R,Postcentral_R,Cerebellum_Crus2_L,Angular_R,SN_pc_L,Parietal_Sup_R,Thal_PuA_R,Frontal_Inf_Orb_2_L,Rolandic_Oper_R,Frontal_Med_Orb_L,Red_N_L,Heschl_L,Vermis_7,Thal_AV_L,Lingual_L,OFCant_R,ACC_sup_L,Thal_PuI_R
Thal_PuI_L,0.20675179628055584,0.2543492606893485,0.5502577639890853,0.19495543482549815,0.04822208972737706,-0.27044302824152117,0.3252088738585406,0.4823696854156945,0.26747320275388164,-0.02879415583545804,-0.06998277410818118,0.7763519370587222,0.34210739768435977,0.4065139473625707,0.5384011746448203,0.5536000823094744,0.5095635832767642,0.45854794805273064,0.2569187697249154,0.2120031627932188,0.6477895555353452,0.532727631531633,0.023985187573579883,0.40023746352389833,-0.16953914481545687,-0.02251337363818064,-0.1657953143749367,0.5449618241931226,0.6156106296069664,0.5355098684631769,1.0,0.6798459305824898,0.25035414243783477,0.07375709149086036,0.5852144506874882,0.19852766983465767,-0.03304759033556711,0.39382357742103363,0.5669538526093673,-0.21392997088469312,0.6384787477197779,0.23492253000955574,0.7109657584323692,0.38338102228911647,-0.021073690392607886,0.5396941380893776,0.6313063283410447,0.13863942810660354,0.6083207483300511,0.15605780074187256,0.4537790053311575,0.6239670872249514,0.6139480230086513,0.6090150946098323,0.7076012730069785,0.5397005277048255,0.2604774592932082,0.0825353538970882,0.29868173404136,0.10171630952836062,0.24068013971089594,0.2712010407157891,0.4768271442391054,0.4103010612360823,0.5004866520082731,0.720725014197315,0.49701049322498553,0.08584869193153105,0.5711234847854056,0.6151973423241616,0.09374335158446045,0.46966572236046694,-0.0971188943725003,0.01625395290157795,0.45044173357664696,-0.08752871316882666,0.28478570752705945,0.6206111674949631,0.5411217661797258,-0.21090698175844844,0.4986571745393063,-0.08250463578372637,0.33818878418947135,0.32228738159593057,-0.009142753559035563,0.5187435989779263,0.14664827457531765,0.28131608529514507,0.08124750312739908,0.28551293110567755,0.23923056609758972,-0.09050182755379634,0.5079410537346085,0.6139288229086044,0.20057641488541264,0.1637504811985358,0.38204546420963265,0.6905556524437955,0.25698197024592084,0.13175605158187675,0.5567803764741255,0.7223735501757798,0.22135824462842624,0.5083219780266228,0.35813356278326297,0.05040368303503374,0.6341336100105844,-0.3269204019034937,0.1363613276549013,-0.10538592017929564,-0.013548146264752859,0.36433269055073053,-0.07768132271966195,-0.029845564036565474,0.5889975188242579,0.5050269264394189,0.16291549568567656,0.3986361982635082,0.3713472772269641,-0.1018455636067042,0.4712783973573507,0.1601082666884759,0.28554804844913784,0.6385264959223417,0.33259570964574464
Thal_LP_L,-0.02650382077499631,0.2070824101501773,0.5317338400674779,0.2195050387289556,0.2571111830072166,-0.3224991419075773,0.5842402705646281,0.6216721605414748,0.5527852821661902,-0.35767861181983035,0.02456768608359129,0.7874163979328229,0.14189305210967582,0.4746118938262596,0.5864356002516808,0.27016711826310935,0.39377214610664185,0.34078782710352484,0.42919566854755653,0.02090956860416505,0.3816649822642058,0.7649453646099437,0.2328630256251197,0.5493389579703636,-0.3801869038885443,-0.1290983072134083,-0.22848585528990578,0.32705755498529726,0.6648814058893522,0.22966297369803737,0.6798459305824898,1.0,0.272639063558565,0.009951227578841962,0.6370692285031124,0.2877617939749421,-0.3908316625907351,0.44002304872586034,0.3727062873782411,-0.07088063672126599,0.6090544403037018,0.24909507375026396,0.8593602941975631,0.5130753291796651,0.03348956381838636,0.2625690290148551,0.5721643168448189,-0.02368507327177637,0.6583972521304489,-0.14389621578238,0.37686023722992973,0.6403678455409841,0.5639280887017918,0.4015721408321699,0.47188672076349486,0.44494514754862136,0.3962678132968498,0.16319827776771761,0.3724109804115808,-0.1375997721009514,0.0037604912844150535,0.5645072121669055,0.5951787480795743,0.2746323594256924,0.6030898603700051,0.7460391472320687,0.32090878094487024,-0.2032659878039251,0.5636361746157085,0.4286893897982425,0.1530604468631055,0.6101613633896845,-0.19763330808392343,0.10328229634044085,0.30020495920266443,-0.40003576802697677,0.26635880466028433,0.3203631057855501,0.6171706105990487,-0.4888395062697293,0.48491881344341375,-0.42485563903617724,0.6300454214319356,-0.054749181810210566,0.004885767456914754,0.6526823997375523,0.4747256708345781,0.4080260050499463,0.13484782512740653,0.5569673595689276,0.35646806390608843,0.03184840483905601,0.4600022076041655,0.566981514829654,-0.1787220168746321,-0.14817399749374371,0.6710841720571717,0.5561073075733725,0.26372118446630655,-0.09831945750620286,0.6472233717160413,0.6430839585858995,0.28902728854475546,0.45450261214955856,0.37045430069789864,-0.2307607077119651,0.518585962668182,-0.24954444513950805,-0.12491754958851953,-0.20841859616240352,-0.3730179085619011,0.4981024369573793,-0.43023343436349587,0.03909006131787244,0.6974052559220801,0.33895894789801656,0.3314792858989104,0.4555757590382344,0.41386796684060023,-0.02493294785468423,0.3893891648232968,0.09308344568432088,0.4043121678342007,0.3703021230561107,0.07141981907163422
Cerebellum_4_5_R,0.5507101630230554,0.8643503170331437,0.6575175993214071,0.8028076909449369,0.1103475101245854,0.12632932549414952,0.11073181367942769,0.16971395443790493,0.41588821301171164,0.0721756450674524,0.7204983601238595,0.3816541064300918,0.4873012116005992,0.4474265739669566,-0.046989507764494474,0.6619679561806663,-0.034717025746538364,0.590332499721594,0.13810070062900148,0.6837141408678404,0.2591724536991237,0.17341643944335092,0.5837465333181905,0.0664419074573691,0.1228691703637651,0.5284329521865658,0.1033391712728754,0.43544708016765854,0.11763302898165534,0.35274567135760504,0.25035414243783477,0.272639063558565,1.0,0.6747540813694078,0.3840905478813926,0.20721960532520112,-0.1164964007708657,0.533945078724806,0.5470255276618052,0.5094433044272323,0.5059315750484441,0.08586249699268755,0.22962679617511939,0.4657094277357195,0.46839437697650965,0.44920204368944083,0.5457330275898292,-0.11579900126041971,0.2629395033641721,0.3994359490227745,0.4051383929059977,-0.07405154911792726,0.18761542311759857,0.6410528686709682,0.19524865046462384,0.7277979840714711,-0.15493206070756715,0.8544924344251386,0.27797447613589255,0.3734825661365016,0.7347953359175459,-0.0026854001225417212,0.3976678209494861,0.8416683622553792,0.10375938963708663,0.23303738173429525,0.32629918569669164,-0.015266387562471432,0.2790667020193299,0.4323641417810784,0.14456591757931617,0.1381580139624151,-0.07791455506591996,0.729055631388858,0.2118788166715991,0.293723612925558,0.6947123720446768,0.26819078470216795,0.25828431927002493,0.024325890942585856,0.6450422573658705,0.2361591193166613,0.37950588755159426,0.20231009478736303,0.5836078041437193,0.606054713097913,0.3308702051474771,0.11465691336676907,0.8262112919263538,0.034833617118828895,0.656102347814394,0.5012595248857067,0.6232089582320463,0.22403530096178836,0.18299121990607609,0.34364997477638703,0.3361985990923691,0.5351297346713619,0.827095210952037,0.31148115764442835,0.4788487594640547,-0.013029114636037007,0.9286412721616537,0.44952786265695094,0.2676362902420065,0.4901414414462934,0.47566409025977846,0.45881062366212927,0.3420379567793125,0.2719764739244674,0.21158734485676242,0.3530436886155432,-0.2804950811310422,0.3244732140080539,0.07591169844269544,0.47553340490826357,0.23688653150381755,0.44608892565911795,0.4845195995502824,-0.08479186767793949,0.4751150757694515,0.8330632708358429,0.22916341461811934,0.4897223305155479,0.3014159906157501
Temporal_Inf_R,0.24432432038737215,0.6465659696716446,0.33674838547840746,0.613665758232787,-0.011783883995523376,-0.10310199160135322,0.02652478611723646,0.14941574344305483,0.32963338733130815,-0.10356938670896418,0.3460054807306853,-0.004458083490676088,0.36298280562329016,0.12384580382537363,-0.17610283699353138,0.4242112590439222,-0.05668719709392701,0.10330313968231014,-0.07406566539363774,0.7954972310361773,0.24121507983279739,-0.06756206258388785,0.11741795420159501,-0.11693881825988167,0.07906229919148922,0.7622332629804274,0.028508388300937805,0.47217711752533226,-0.033617624865878236,0.1508523976247043,0.07375709149086036,0.009951227578841962,0.6747540813694078,1.0,0.2575984874532032,-0.17916503501058992,-0.1097335522872851,0.2706869104035681,0.262060724451389,0.3335471401128105,0.2158769933910733,0.17905979656035056,0.03572042622601167,-0.03772470691379898,0.27317812774345945,0.2038623554937478,0.10953280693447118,-0.1934538441386856,-0.003650847621710041,0.2866397096687694,0.3974858358499806,-0.07583770826539803,0.08167886285743228,0.29848711152155616,0.13077962637470858,0.3605485823044544,-0.11295199808411199,0.5308909578016178,0.036834561412019094,0.2575611906410057,0.542168861138118,-0.024371314260278835,0.2566453213223816,0.8241564513839956,-0.024942509948105176,-0.024816341951048083,0.05706128047917225,0.03144016731800762,0.24215953820425662,0.18954215170600047,0.20270179137246414,-0.13801281020993256,-0.0679664672642147,0.4001906775913344,0.15900551413293776,0.3871136553227287,0.45960153104105606,0.09943038392011044,-0.13771973100390766,-0.08080893756020131,0.18026833194563116,0.2734653437023998,0.09749943830447341,0.18021081769203187,0.31355717288374063,0.45382110904173245,-0.040883888591746104,0.1592347906102687,0.6929683885153142,-0.024432144014699637,0.2529744321625568,0.0400384083378061,0.3398242060088845,0.3432866903269444,0.2833595941046261,0.3406725528910714,0.11989836987699644,0.16406625156718355,0.686079025435564,0.057035063626129076,0.18309216561210168,0.05067789684821725,0.49946778640436623,0.4136025413420505,0.1046548114545333,0.3404403300446177,0.2177468236600435,0.4170458341784463,0.0013811759504902207,0.24444944044984332,0.17587745936099664,0.19980982760845212,-0.11784246793985831,0.32758268172696803,-0.25859325473903194,0.17857300601878054,-0.04779060129947815,0.16499920793731238,0.05782466534683665,-0.18575772238968893,0.28432461532413955,0.5519775684980265,0.2056761183942202,0.17516154537320935,0.3455492268443613
ParaHippocampal_R,0.27967256654415157,0.3491936131512234,0.6136722959606254,0.07573516152126425,0.3258427800517689,-0.22541463188786892,0.5501817966735897,0.6380700738553636,0.6380857442339739,-0.07578584603263927,-0.09374324385220852,0.5959810101284743,0.4966868025117547,0.5474217746859443,0.5248575127099459,0.4430580906198138,0.24511585969264008,0.4438120056296952,0.6444457108196835,0.38630671164360825,0.5316477638698622,0.5795506720458565,-0.01695813543342998,0.4347391149774619,-0.1340629949997168,-0.08613198478735413,-0.07898843451892813,0.6366412543063122,0.7132121299357165,0.4228541401406506,0.5852144506874882,0.6370692285031124,0.3840905478813926,0.2575984874532032,1.0,-0.1252379864457468,-0.23111667787013157,0.632280573973972,0.4197105583020323,-0.11597027002101998,0.7069871188912329,0.11891030201720447,0.6591110692332177,0.26844758882035,-0.18242982902014776,0.3030723180087146,0.678618401838276,0.07367435409899672,0.7592037163165042,0.26809834607238353,0.6718102312455381,0.5328776389148804,0.7725936338261961,0.534582722809644,0.4751838992314683,0.5999265088109358,0.4070499825651923,0.2359061066742508,0.2962534199306261,0.22913720704053264,0.18581238125234037,0.5156862532167105,0.6734502360820884,0.5477890510767179,0.5366582699333519,0.7457886266598474,0.526768334884922,0.025733908879566322,0.6067568227027047,0.6217069916178988,0.023691027160397775,0.4707857672352418,-0.27934590044188384,-0.15058638522378606,0.4227401149112594,-0.08315454719670455,0.46222220656257623,0.4413581766858287,0.3441345053508106,-0.3904647276061496,0.5410998813660404,-0.02917700036948221,0.6225771218964647,0.3641422270490216,-0.19138052178781312,0.5726268137968095,0.08475193008055239,0.5409955616633615,0.24051312854940834,0.5002992703232371,0.15028028331093182,-0.2648518761475484,0.5893549092468114,0.7391405905149401,0.23398267702200765,0.2801782229276488,0.7148627018030549,0.6994445166274342,0.32700305416590675,-0.04149923472674361,0.809320276982203,0.6627163881408485,0.29439432169370394,0.6287680448480655,0.5776328823602028,0.06439522403429346,0.6860526835809276,-0.03431444257034179,0.14740352303293794,-0.21903665642044612,0.0012473589646583424,0.5560125137306403,-0.0791966605903498,0.2049810928446741,0.3589130192538757,0.5885027126682513,0.2390484750022955,0.3970009905646496,0.4702802990681243,-0.16644731767654528,0.552821218544035,0.0555716227302851,0.5373553805445827,0.5103266596496508,0.2109855885408217
Temporal_Pole_Sup_L,-0.09473265255328452,0.08839364795524773,0.19755266684415743,0.459076175059758,-0.009033276791376705,0.20322611143221092,-0.04365828859622478,0.2946027490912111,0.25254301299600973,-0.15028962328268697,0.4128943251614807,0.5337456536791797,-0.1016618770496181,0.381717779487762,-0.07233760271590654,-0.01925101835488747,0.14500592024290748,0.20970716491914493,0.026189476604640508,-0.10931211787451967,0.022542842557364884,0.4543070882200851,0.5042020115220622,0.1908654057362809,-0.09159383332905198,-0.091018912652398,-0.12106031870423631,-0.030760207122552456,0.020198055795226818,-0.14122122042491528,0.19852766983465767,0.2877617939749421,0.20721960532520112,-0.17916503501058992,-0.1252379864457468,1.0,0.09019315010824552,-0.01620530484810793,0.2438642929946795,0.2032991767051019,0.3287808908728732,-0.039859047723847026,0.2685005288183946,0.7508836567013737,0.4422123812680237,0.2255129965035386,0.11524981797946146,-0.05772076136518211,0.174314476774181,-0.32858206084232777,0.004396763492896565,0.1503855572300047,0.038849749525943715,0.19718890384284396,0.013272636902360522,0.21947280026164515,0.08757358640847293,0.310140529273979,0.08063700328444634,-0.2611138183339421,0.19010475858188242,0.004230937288550032,-0.10566088173892937,-0.09665852706148266,0.043832248945377975,-0.009502771445934931,-0.09184282256570309,-0.142407237156888,-0.05425974145098095,0.14016189008848987,0.18101405607734214,0.008768743104596556,-0.12100276123438726,0.4973806844305085,-0.05880970529336733,-0.11618623922488097,0.17980106553869732,0.12246996953744704,0.6114434618313231,0.05701586934255539,0.40967549933625647,-0.14257064809427222,0.1360758614718118,-0.2381567476003936,0.3768867897088481,0.23414763967257088,0.7617680832855259,0.17546266032616667,0.12616579863977984,0.32024670668591376,0.4088678380603944,0.6570489894999537,0.15570135314769645,0.07488064183210111,-0.49332610850532504,-0.3984042110131825,0.24803803330708105,0.08150656121122773,0.18888215342533632,0.25034495789521705,0.24003047025205837,0.05092851220778363,0.4028721821226358,-0.011232312037231294,-0.04065836157514158,0.07866953232965648,0.14070630793283811,-0.14279252508447784,-0.14365757801461215,-0.017489788057501086,-0.15746986011192682,-0.00015668515276060207,-0.3873039596090911,-0.17849181959966026,0.6542914358562636,-0.03620126798248215,0.3959606253368574,0.2631335297627421,0.2848927336700913,0.09777814122553308,0.08748358752124713,0.3630822162200763,0.13374996192332297,0.19424975470216016,-0.09497243506889148
Temporal_Pole_Mid_L,0.1102000931687952,-0.1172441962240578,-0.1232119235487048,-0.12744178087644178,-0.11901587831183778,0.2363075959308423,-0.36167514985984367,-0.13206680414773803,-0.2766664533776166,0.32294647829854817,0.0033023184943663016,-0.11626557692862216,0.041798969287276354,0.0007741436725317852,-0.09516909176727642,0.09448791464205808,0.09897701101502544,-0.07012628393917439,0.04663519558781161,-0.09004034480819337,0.19084858413557065,-0.25201986557383466,-0.19241278560378225,-0.11357491583746089,0.2549510939094764,-0.08844472615783654,0.10334387141715817,-0.10706475540010013,-0.15591236082609533,0.0987108731081655,-0.03304759033556711,-0.3908316625907351,-0.1164964007708657,-0.1097335522872851,-0.23111667787013157,0.09019315010824552,1.0,-0.17388355434680813,0.07286743336406601,-0.12139828950758828,-0.05974006470380653,-0.0809627186186112,-0.26394312719079943,-0.1635818841717963,0.04715493069786767,0.08877694977547647,-0.00845909769823653,0.16097528934199978,-0.1326486193021723,0.1326374926664566,0.17242597195934872,-0.2643227063864551,-0.1390126212749651,0.003948706419058408,0.051669949061117514,-0.05330145852098869,-0.3925920449911066,-0.0501343967513059,-0.14559126179884715,0.18505530364875286,0.050313036626931054,-0.32777233254177984,-0.20389515144932557,-0.06774119850208088,-0.1608112182087667,-0.15045672651438016,0.11402593843996259,0.2955838005098758,-0.11584751066621461,0.13725412054635766,-0.039777777606135316,-0.27218638042159266,0.3092060000828516,-0.05339950553659152,0.049279366105282094,0.22804190310121078,0.07013529531235808,0.10907335696311089,-0.1996313773010366,0.34515535765321437,-0.12334651299715713,0.2803849583748574,-0.35835294499640385,0.22351328781400995,-0.05090126554504706,-0.2727630688032392,-0.23062130237383874,-0.135442565785927,-0.04047789041181602,-0.3996390264663302,-0.13862549102734217,-0.05796637021507831,0.023743068062739618,-0.09632486894361866,0.22936445363424834,0.1577000418750426,-0.3236759386116647,-0.016796028931217465,-0.06388000168927921,0.09304111276649026,-0.12490349795799778,-0.08159809419655904,-0.049404553527664034,-0.21827935066344445,-0.06950641144115745,0.17208785047889671,0.014618608228976376,-0.10581680957272808,0.1708148717037369,0.03016869117568596,0.32947167288805135,-0.20997303799368758,0.2871658261984786,-0.09129193399072207,-0.23230431817783703,-0.06792937025522941,-0.10348386363622034,-0.06512537581276406,-0.09593358534891583,-0.1777195633463041,-0.05677303387752262,-0.03132316337783857,-0.19094709010754257,0.0567375654041477,0.12037012906896646
Thal_VA_L,0.34434798435033054,0.46843128951669594,0.641310051261163,0.21699844876907834,0.18090823421511532,-0.14071669809578166,0.4116078599286029,0.2472560851060964,0.36635546629486854,0.0499535194121503,0.21063730142187614,0.41437937777866257,0.40192683942455504,0.4232184128506424,0.28772112946489864,0.5300633796331548,0.08531113573643813,0.47927400802358805,0.35883991435782764,0.2964967744861566,0.3523508461666565,0.2942097930344051,0.24050276579000746,0.30572553768790955,-0.028740326391602126,0.05626480991540512,0.051387739411264004,0.3838979565405191,0.4633598745875623,0.40942145441155625,0.39382357742103363,0.44002304872586034,0.533945078724806,0.2706869104035681,0.632280573973972,-0.01620530484810793,-0.17388355434680813,1.0,0.40455629107000596,0.13593087166879075,0.478262676336967,0.12451333333169935,0.4845182617886549,0.28409576353784133,0.09183370422185323,0.34999781657291495,0.6216258976172621,0.029355538262598322,0.4880612406490306,0.4071673502488127,0.4454840787170597,0.152182113388352,0.4560604933211258,0.4476635189911105,0.39845098043624505,0.5449523644951285,0.09753437477957143,0.434211747590344,0.4567122215547086,0.29803910587836285,0.27944493941799664,0.28444350225784815,0.572147514576221,0.5682263433697117,0.4510794998363298,0.6189141867621426,0.613483561506385,0.04164804790615393,0.44047997631383656,0.4428701122340926,0.04943316604645583,0.42847332907846597,-0.014838721402206396,0.17855752988939094,0.38921094720429267,0.0035244854363823165,0.4037880094341604,0.22602977487094775,0.29783561672609354,-0.23026824528895504,0.4810835416535728,-0.04446396130073137,0.4974732186177783,0.21217543203228453,0.12578865494790104,0.4927866119060993,0.056819460890815666,0.27629317104992596,0.35893555281310413,0.12615399044279238,0.272589727006777,0.000709875451463716,0.5425834320635634,0.3413113390268648,0.18658636303352225,0.2921240045694894,0.3844325611019193,0.5549153720598928,0.41827046753454494,0.012892073924532522,0.561246796033505,0.3325579113533466,0.459077266672649,0.39961341362900143,0.5075061999549285,0.07857532521049107,0.5397812941436071,0.19425685710052054,0.24905851438900295,-0.04199405297584786,0.10123809120940998,0.4983924019324912,-0.1705186559474477,0.33377394058534937,0.193285717768431,0.4529241210866489,0.17711996940334276,0.5069392596605018,0.37044729844109286,-0.20870401042899797,0.4320250074282302,0.3026881067935292,0.15655946193702314,0.428420029073618,0.24821491619072852
Thal_VL_R,0.5555462202559251,0.5382451195033827,0.6633522879640323,0.3897847436336952,-0.0256012663556072,0.0664246365963898,-0.019751993411442983,0.2433518492844695,0.13985986490855387,0.23026248781917116,0.2604015629863483,0.5316930196822633,0.5291502076957508,0.4349383636905399,0.26866148558506975,0.649293895296261,0.23764846864022968,0.5698984489268458,0.1258279805659843,0.4772792523416531,0.5635311236349226,0.2930236916760417,0.2893449492447644,0.16814528283701952,0.10931275477608561,0.26446156418489103,0.06740768699644621,0.5906208006111329,0.365217788144605,0.4926792434499648,0.5669538526093673,0.3727062873782411,0.5470255276618052,0.262060724451389,0.4197105583020323,0.2438642929946795,0.07286743336406601,0.40455629107000596,1.0,0.016115613199570625,0.608316235687703,0.10394130546726611,0.39917839475369593,0.37721768945666423,0.05794407371892503,0.4059921935295967,0.5602677469694418,-0.08115262774807055,0.5303690010974672,0.4953819148524171,0.3637948978984231,0.28686547757886627,0.4512603421548162,0.7774957611483121,0.36894134477722285,0.7337138250417988,-0.01123927206798277,0.35124626713015994,0.15980067133737025,0.4153601301011616,0.568149803017128,-0.11898628515901186,0.3190122228244891,0.6002588452781717,0.1268288528457278,0.42733354120134454,0.5519149801529861,-0.023718479302312145,0.6411202423310579,0.5585296990556443,-0.08881773725731411,0.14644753410232317,-0.09634293693252484,0.3102403507017734,0.21470640006017386,0.13420636473207379,0.5156973268755388,0.6501398321108467,0.37976269253839723,0.1234348612287246,0.5793898876235022,0.2949425748742768,0.15321485293607712,0.44024499764394287,0.19015438244080857,0.48512015436028316,0.19468100575705202,0.059142025495801914,0.3665407752062549,0.06254396572592062,0.31332194401758473,0.23013397021765833,0.556538230483153,0.3875253803704078,0.3029933567318496,0.3830532183257771,0.2446772080332973,0.608265037800708,0.4087308609128287,0.33681144451258355,0.4972952054400309,0.3592225758370256,0.524129219913294,0.473331667751798,0.4988600156636833,0.4290142773269211,0.7370911325931878,-0.04328775197219363,0.38809695203243166,0.3103707955202138,0.32726546126595973,0.11926556701191812,0.049005587709690275,0.07910304203132751,0.28144204456946237,0.5885625910767477,0.3340721224820342,0.34909364896908374,0.4668536546545677,-0.057964254787108524,0.5346719473010515,0.49938846010866345,0.21878782151973955,0.6132051552764932,0.28367209552675265
Raphe_D,0.20118840255052153,0.4941945485125547,0.2867283503061375,0.548994659807751,0.024766459530497782,0.17370183599043054,0.21910179638929098,-0.2126657055427838,0.054120398756769494,0.07738395096694162,0.5978929593093631,-0.0703163630887426,0.14201256755861072,0.04498955491414998,-0.4250663344324887,0.14626007488888101,-0.1417958081745529,0.19884850818137592,-0.09122602042406419,0.26161127741858986,-0.17309084336700034,-0.16214294944720584,0.4409775900534874,-0.2589086672164325,0.10809390145016526,0.36357829912206874,0.127760237226044,-0.057121801213102376,-0.32058939337187625,-0.15235553674181865,-0.21392997088469312,-0.07088063672126599,0.5094433044272323,0.3335471401128105,-0.11597027002101998,0.2032991767051019,-0.12139828950758828,0.13593087166879075,0.016115613199570625,1.0,-0.04772902616443811,0.2382831234920326,-0.08075591617203932,0.17916281565919978,0.5515234557205292,0.08768068868827979,0.07447919484237758,-0.10868860221814633,-0.29197400852990474,-0.02564366647849473,-0.046629399122949576,-0.3254145386292345,-0.2823468411970732,0.12974574852105322,0.04345956046259769,0.20043391193179136,-0.26573347151918963,0.4637628991121648,0.24184813187818718,0.1755360878102011,0.3570588995192537,0.0744645290821178,0.1345847691716619,0.30397574778279635,0.15806633333842116,-0.20379972340011257,-0.23604383967591797,-0.011116628262994605,-0.18856260928493365,-0.06775833519166728,0.45199486031904906,-0.10900122844901323,0.1903566848394981,0.58618582653599,0.15555287668750745,0.3830475409906236,0.3431041134230268,-0.3499118451040865,-0.021750362943583536,0.16201795512850076,0.25019334899999246,0.08958740816430301,0.1463193204681999,-0.0752169862598413,0.4784965649405164,0.2502611032749209,0.2401106664453244,-0.11701756237465505,0.38450468598126947,-0.1320144485998328,0.4938024656782133,0.4849697994682462,0.09063250841986442,-0.2356231826239397,-0.06734898522319922,0.10382427973233901,0.02642877765304074,0.07341308633845844,0.47299811175702006,0.20645410333069666,-0.01220097840257991,-0.39201369234521327,0.5152227300446359,-0.023460611588721595,-0.10281228372193835,0.262513792608372,0.01283258609834923,0.3954444446641554,0.1551684348107363,0.31835512833893403,0.0902710573166344,0.3405601938453213,-0.17744492667927314,0.5825827663200587,-0.12133015042727008,0.05048882573303336,-0.04863183027899472,0.3263671948523828,0.027852030492357478,0.14952103555509627,0.07651189131807665,0.5232321279582958,-0.14902103088669832,-0.07022883301915903,0.1807163134204315
Insula_R,0.3333079478677804,0.47052931472494186,0.6362938099752473,0.34292927817289826,0.18926941749795984,0.10876193161428253,0.3682607104118526,0.6231939180090906,0.5748844451498331,0.03910893323636551,0.2383319007969046,0.716988388356323,0.48996518133996714,0.6823973624935415,0.3058395573927086,0.5113124818443946,0.2588795146212227,0.5731347821755455,0.500823332361045,0.47508994272349797,0.5839286933872115,0.6696749629664948,0.17754242596284991,0.33029055440142596,0.06956698656500622,0.020090324317435126,0.10931346354299064,0.7115994118123503,0.4858000734816554,0.5050900342745454,0.6384787477197779,0.6090544403037018,0.5059315750484441,0.2158769933910733,0.7069871188912329,0.3287808908728732,-0.05974006470380653,0.478262676336967,0.608316235687703,-0.04772902616443811,1.0,0.15171422393718376,0.5346485473297646,0.5052495313532613,0.06872018940304009,0.37628596605398973,0.5817900709763004,-0.034082520949745655,0.6829212230336832,0.305942914077679,0.5744122827334801,0.4766719068911428,0.7133910003879714,0.6614076594118252,0.4945097815012735,0.6954421185749292,0.29549233526188395,0.3649432429980593,0.3399890802072041,0.2276793753978797,0.4680951279896667,0.38616780032558606,0.4788664790602274,0.5041120854781519,0.27851254045143925,0.5973759480564804,0.5274496355454489,0.06707012666853594,0.5118157959164376,0.7344816678763882,-0.10513186245016412,0.4323744469529958,-0.2932561926939702,0.12351554719647602,0.2856467268077064,0.03377835633470131,0.5562839568235224,0.5944724678333619,0.5972797820362779,-0.02399846442548012,0.7969140986374839,0.16137381673477488,0.5996013373226651,0.43574486400950446,0.09299793303374033,0.5495647823363591,0.3387913624125616,0.5084062297530646,0.30502708384546373,0.4215132052013319,0.34686081064005925,0.13625754471716992,0.565870093042204,0.6950562215573373,0.15586654590091478,0.2510530077876632,0.677005213902481,0.6526045032610192,0.45231370100555623,0.2966614982112232,0.7247703308192092,0.6024322752873934,0.4609198517238996,0.677466554420033,0.4686697807250823,0.31792917606814286,0.6912644127443482,-0.07881226518915595,0.15631950882414716,-0.06332581939558403,0.19957374590782276,0.40412705867763987,-0.025492277633564653,-0.008146868417179496,0.51598601516325,0.6631386988374097,0.35982217593243243,0.47271633618099856,0.5994121559035144,-0.05117657468455135,0.4419856487177382,0.3844025699656045,0.46531121702151435,0.7196948190672152,0.20788547745881927
