,Thal_AV_R,Parietal_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_R,Olfactory_R,Cingulate_Post_R,Vermis_6,Cerebellum_7b_L,OFCant_R,Thal_VA_R,Thal_VL_R,Frontal_Sup_2_L,Occipital_Sup_L,Cerebellum_Crus1_R,OFCpost_L,Fusiform_L,Vermis_10,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Frontal_Med_Orb_L,Cingulate_Mid_R,ParaHippocampal_L,Thal_VPL_L,ACC_sub_R,Vermis_7,OFCant_L,Rectus_R,Lingual_R,Precentral_L,SupraMarginal_L,Putamen_L,Cerebellum_8_L,ParaHippocampal_R,Pallidum_R,Thal_VA_L,Temporal_Inf_R,Temporal_Inf_L,Vermis_9,Thal_PuI_R,Cerebellum_6_L,Frontal_Sup_Medial_L,Hippocampus_R,Frontal_Sup_2_R,Thal_PuM_L,Cerebellum_Crus2_R,Cerebellum_7b_R,ACC_sup_R,Thal_PuL_L,Frontal_Inf_Oper_R,Thal_PuL_R,Amygdala_R,Rolandic_Oper_R,SN_pr_R,Vermis_4_5,Supp_Motor_Area_R,SN_pc_L,Thal_LP_R,Frontal_Inf_Oper_L,Postcentral_R,Cuneus_L,Rectus_L,OFCpost_R,Temporal_Pole_Mid_R,Insula_L,Occipital_Inf_L,Pallidum_L,Precuneus_R,Insula_R,VTA_R,Lingual_L,Precuneus_L,Supp_Motor_Area_L,Thal_IL_L,Red_N_R,Parietal_Inf_L,Fusiform_R,Cerebellum_4_5_L,Angular_L,Cerebellum_Crus1_L,Thal_VL_L,Vermis_1_2,Temporal_Pole_Mid_L,SN_pc_R,Thal_MDm_L,Thal_PuM_R,Precentral_R,Cerebellum_6_R,Vermis_8,Thal_LGN_L,Thal_IL_R
OFCant_L,0.0643845884444236,-0.15820968725129708,0.5334070933965426,-0.07467676213313594,0.4267123686393168,0.3380256955159543,-0.377496201371084,-0.11345725027888509,0.4949581510219545,0.2182247449638302,-0.01123927206798277,-0.01659604477109948,-0.3365542668612515,-0.2612235099121457,0.8086336540498461,-0.1779709956950619,-0.3258485926435736,0.4481620978055806,0.6267139948075588,0.37847191335725217,0.12478642846066064,0.37447160868891294,0.43990368847146416,-0.6119316008489873,-0.09215415614031869,1.0,-0.02659992056902213,-0.2224212652457723,-0.2372821765147729,-0.23421736766032816,0.17671546433515073,-0.2459820680914801,0.4070499825651923,0.24328480654111395,0.09753437477957143,-0.11295199808411199,-0.12702953172782336,-0.34749986783111575,-0.0598275676066796,-0.34079984235214134,0.1645546350879506,0.42614980431685956,0.16817024147329068,0.20876860042095038,-0.3558765409631046,-0.34762168234787905,0.10941435473421608,0.39247972974327644,-0.017953022354867305,-0.12150914747313275,0.42986946294906514,0.15951857443170292,0.4484664852370052,-0.11548302011501232,-0.1510926169253363,0.17620786918376957,0.32407848126975003,0.2819828660700208,-0.15697232836569078,-0.27999994645354215,0.668319935799036,0.5309845528501105,0.17537447603058906,0.0810647447883427,-0.20243574369867698,-0.22746350037292162,0.06871259013770002,0.29549233526188395,0.10654662012075267,-0.28892060206055764,0.029878105933007274,-0.033172893375343154,0.028196828234061656,0.20458225543422265,-0.1610670520077709,-0.09686606114713153,-0.14747745482661026,-0.45002931856227657,-0.31240474340778895,0.14108362020701015,0.2695110665950126,-0.3925920449911066,0.29357240440541305,0.3202988015742344,0.41793294038767675,-0.22861485573673634,-0.3056595855609229,0.23345830040519494,0.2438917841901854,0.3240457296948578
Rectus_R,0.12587405010394295,-0.1299505533994496,0.32464188947272726,-0.009031423494111967,0.1322283560549125,0.21855227346943967,-0.06770386312506999,-0.19914393727696256,0.10527830980094284,0.3562447545192349,0.23764846864022968,0.09153003284196326,-0.1640146491897435,0.0727403803602273,0.013832943090635909,0.07618418550888868,-0.13901738754428478,0.2643098689670889,0.2935845522366719,-0.10973487362731764,0.1779518353857662,0.20570159838405525,0.3161484839050834,0.1973737864342977,-0.07859817114897759,-0.02659992056902213,1.0,0.016276478446642966,0.03888951648221642,0.0009590664087127103,0.2504999449235152,0.10442560361508184,0.24511585969264008,0.33186247578910283,0.08531113573643813,-0.05668719709392701,-0.008471178306976815,-0.20694793280843085,0.22723091898337194,-0.0667002877507226,0.25066825542846466,0.271687500531291,0.26778885690874826,0.33062801986046875,-0.16302724038759717,-0.38396660556267737,0.10455830845445649,0.1436679917211958,0.2924443123769565,-0.32510597917308626,-0.0046073866236967425,0.08364857910832466,0.2646175396840411,0.14559973667949935,0.06066327577480912,0.308861575649311,0.14709599283708,0.07847863069351596,-0.06946925591111341,-0.07823934892326605,0.2048889399198718,0.3079899578897829,0.28918442803012656,0.14735874050942396,-0.08676024331999789,-0.13396805589440738,0.15198834802693414,0.2588795146212227,0.3600598308285456,-0.05084902175742818,0.05870694934222618,0.15650705094834547,0.22462038010388333,0.3331390939758981,-0.026007127713532426,0.1252920114866736,0.0001987197959269341,-0.21943909726316851,0.009878271631280534,0.1727030730395174,0.2835064415671108,0.09897701101502544,0.40051334089639085,0.22420601448012928,0.12683292621927383,-0.08888878953795723,-0.05474378806008416,-0.02199352912686394,0.04871689732651527,0.34830531513656554
Lingual_R,0.33916978343821474,0.07086749724450005,0.13349584990823943,0.782736254576551,0.024270484486708342,0.05862059918707463,0.5384929303118837,0.24165142841521212,0.0057456304082041994,0.19400506929959643,0.5382451195033827,0.5715600806994889,0.27762226551063185,0.7613207157409311,-0.047540406823992964,0.69180266520823,0.6445610439032481,0.17401208165712795,-0.05768559793263517,0.08299897756506017,0.6447198356592164,0.4357520098764789,0.158661096296781,0.059625826840757096,-0.025610238311556382,-0.2224212652457723,0.016276478446642966,1.0,0.3370933482496651,0.46205020849799955,0.5887982274890914,0.590738697717587,0.3491936131512234,0.3361511919030108,0.46843128951669594,0.6465659696716446,0.482724087046078,0.49579283149241454,0.436290424822029,0.6147736670046428,0.3105130929083727,0.39605643819659053,0.3905081248214201,0.34207092519572996,0.592816920390532,0.4585928143695788,0.3877231501836337,0.08880502854796746,0.5423331597819917,0.18407796201107288,0.1930751448755676,0.5250985112771887,0.11335776086070037,0.8105101607480817,0.5810391323674031,0.3152029281658043,0.4261669210305231,0.2789909345266648,0.42126990431723116,0.6747574375495401,0.02943980113603879,-0.02230331272279585,0.30220209946546756,0.6488363015645044,0.16510607829052118,0.5318458154513499,0.6116618269631133,0.47052931472494186,0.0005304348945815041,0.8613871615563049,0.3980700877414302,0.6155229231495581,0.35942505456835083,0.1555964818028003,0.27164874004678485,0.8167781346323089,0.7719934086190458,0.17887837096495815,0.40799720647191756,0.5583308841028993,0.19354568542504208,-0.1172441962240578,0.03445208602464324,0.3720997031666675,0.2795048497631506,0.5057808456250669,0.6593048252302828,-0.14702416593795625,0.34007875373830027,-0.11110828182399304
Precentral_L,0.1335875476110016,0.6433776080882604,0.08504029875496978,0.424666465493208,-0.15124331906560173,0.18402876581161173,-0.20850045639609163,0.2884440243508422,-0.1468501892110315,0.19143551629868114,0.3029933567318496,0.39502194374569843,0.36868227420813526,0.04457405601107705,-0.41986916230798077,-0.1814600366287019,-0.12537466534055197,-0.08238002420440448,-0.403500620248552,-0.31399234865494163,0.34063650367740816,0.05459220996436094,0.20674962619610435,0.2159431455348177,-0.13883091200873868,-0.2372821765147729,0.03888951648221642,0.3370933482496651,1.0,0.39983258581168996,0.20859366324878065,-0.10861355985890124,0.23398267702200765,0.15631018497955593,0.18658636303352225,0.2833595941046261,-0.26928822548696735,-0.30259579796415115,0.3772018160767467,-0.2130175925325545,0.05164253375052672,0.26920280529037843,0.39274992205081244,0.3640075536283193,-0.06439548269471355,0.0831328838328057,0.5655860506196791,0.15004362002960187,0.6560526953590542,0.4246211577947088,-0.32026064235899504,0.5442352494876482,-0.016977894814342455,0.26408083865013116,0.7357548380270524,0.038481451600387885,-0.03446327443628035,-0.3012478787152493,0.5790761713006339,0.43158051559493615,0.12016971538005759,-0.24457785039654756,0.23234386262344056,0.15050297846135535,-0.30897889898865044,0.6338276892351898,0.5925157890893251,0.15586654590091478,-0.29556838592788454,0.13678715083102294,0.7528534320656975,0.5935231833643793,0.4331535633517216,-0.038318005147000525,0.818816434577659,0.4497180312554461,-0.0031234770019659807,0.39416889132470195,-0.22103592229570776,0.2680022533642759,0.00024822389286384617,0.22936445363424834,-0.09379889975581471,0.27521249856103,0.3449428287365543,0.6654066183986077,0.035049634465503535,0.09774523118887625,0.2189852936846998,0.07143607715047373
SupraMarginal_L,0.004502287194527648,0.4074945440616397,-0.1692488581526801,0.37574815715516496,-0.2656563152005655,-0.06786268888896868,0.22864798172268083,0.25953556810722606,-0.16569215767925102,0.13963137568643594,0.33681144451258355,0.33201096385871204,0.5732170221294531,0.13814850446276392,-0.1859933853924208,0.27531070721980727,0.3440980992033391,0.2764462123447285,-0.000592790748879425,-0.01706226192405618,0.37963191289600895,0.054228953459486626,-0.07475316108824967,0.0735646055611504,0.23557954855801647,-0.23421736766032816,0.0009590664087127103,0.46205020849799955,0.39983258581168996,1.0,0.358237447084207,0.19683468468906454,-0.04149923472674361,-0.017022590264586284,0.012892073924532522,0.057035063626129076,0.28121502289570216,0.31299596331319307,0.15134417634588163,0.2348318128172704,0.16543424923046265,0.054050722278662415,0.26818164139927364,0.12586635215642433,0.2919299346283738,0.1790216286325815,0.2695762981687151,0.04364727130918625,0.38083090448499557,0.3993861344867911,-0.193847849145888,0.34891685588149424,-0.10919696047802609,0.3224884620096918,0.36016442583576824,-0.15894723953347561,-0.08263086681052384,0.2581690032108714,0.39259260888241565,0.6594516003090666,-0.2047585784538624,-0.1928038035628512,-0.10622503930574269,0.42043459598483346,0.1494806496152621,0.3504303498729131,0.32215684449852516,0.2966614982112232,-0.2117093101362217,0.4955906444731255,0.45239841511421064,0.2651463828653184,0.1403945096912366,-0.21610264458667702,0.581176880724945,0.20579647678432528,0.24907445926063554,0.6131568308665629,0.18045025179986618,0.2300808487592015,-0.05408789233192948,0.09304111276649026,-0.292090637702634,-0.08124596906631065,-0.014202202235981209,0.349525900178204,0.14577305273003344,-0.10962819005224501,0.19184804705349867,-0.13721474696768135
Putamen_L,0.37837411177158725,0.10229404224053953,0.47390594965672495,0.5018089860856022,0.22598198011308498,0.3956007937479056,0.20130731895287798,0.141146034032155,0.30876652512560376,0.5870646965435302,0.6674469505391629,0.6093362028504226,0.1868073669605123,0.4396491550556263,0.30153008421042654,0.4821643090554884,0.28568740896452416,0.5355406498242299,0.44993400812103973,0.3242347393390562,0.7615881381880315,0.6922246132552197,0.540704228259929,-0.1890268411088025,-0.09753990658558372,0.17671546433515073,0.2504999449235152,0.5887982274890914,0.20859366324878065,0.358237447084207,1.0,0.4332803803030563,0.6155595032436001,0.5256077143108702,0.48457698023538515,0.19418266838590947,0.3268242513727083,0.11073937277600614,0.354819862695611,0.28367729539070397,0.6011145012011856,0.6665932720528617,0.7030496082833749,0.5168062605532806,0.13776601548459988,-0.03133034530607935,0.5471154124609313,0.3252063011290547,0.739185458308062,0.13697706799373557,0.35199052816296084,0.7550039622711144,0.6065731825349113,0.6099735093401062,0.5422415022077499,0.4829570544196185,0.5172472276799116,0.5319269021062776,0.43049523708076,0.46012443805880604,0.33745099394225353,0.3599768090415846,0.47685238992568035,0.8641077787867398,0.005869595758011867,0.3913519561621431,0.5973690413242375,0.8425408866382091,0.21303599591735892,0.5145197094663194,0.48334410492705027,0.6210651902125977,0.5005738032534178,0.2777106103083691,0.2624147414832025,0.5484181570935641,0.5668513813727842,0.0636717657608017,0.09074268865893775,0.690104799333181,0.5481127996031747,-0.01060012607680218,0.40009613180696263,0.45114476117916524,0.47797787236065004,0.4327105017801532,0.29323390895903617,0.04077914299268581,0.47695901268713164,0.1758009939186796
Cerebellum_8_L,0.3221723163052517,-0.3445952754730798,0.03100102826484473,0.26737952038851465,0.12540860694404737,-0.013979823506789472,0.5830454073513078,0.08592283094454585,0.04036795540176557,0.04607810481768011,0.31332194401758473,0.33055764097783863,0.035980203603762126,0.5798309973222985,0.09188904534993558,0.7290568451837526,0.6623836696221705,0.25169445436974996,0.222276756712002,0.15861091032379016,0.45548783307041263,0.36817631124883077,0.09773352070795603,0.12697552531920597,0.061222072999074596,-0.2459820680914801,0.10442560361508184,0.590738697717587,-0.10861355985890124,0.19683468468906454,0.4332803803030563,1.0,0.15028028331093182,0.17941454267259932,0.272589727006777,0.2529744321625568,0.6703198995472759,0.617150267957985,0.12027049447442957,0.6925357007934945,0.28547556903926347,0.09325415835712565,0.1962247517347772,0.1362924706916631,0.5337821356457297,0.22868426145517193,0.018393348493225603,0.11446649432526966,0.18013199999452567,-0.07073916573602665,0.27589784784192833,0.30749766805034384,0.13408545750520823,0.6396997899450225,0.22169680348948914,0.40728603876256186,0.44381867464361185,0.4505614126394486,0.19560653884909832,0.26909926246731497,-0.12858661194858842,0.10357598434768464,0.15544075205411026,0.5708536533811784,0.40733489205888135,0.015109400208826769,0.22001460895011551,0.34686081064005925,0.16279919862747827,0.6587203225091965,-0.07297128005844494,0.319765183453841,0.07005940803641847,0.19868601794447524,-0.17564911387407825,0.40268358061558757,0.7328692286283799,0.08083745494017683,0.5076375676987279,0.46093178304760635,0.25439432806721884,-0.13862549102734217,0.1434149598474225,0.2745261204012424,-0.01813779261988281,0.23353428009467336,0.5352324627996572,-0.10663728863645686,0.18791299503901834,-0.03175773869998159
ParaHippocampal_R,0.2962534199306261,-0.06401336980207388,0.7391405905149401,0.38630671164360825,0.5156862532167105,0.253670655050985,-0.19138052178781312,-0.07898843451892813,0.5373553805445827,0.4413581766858287,0.4197105583020323,0.4819722877694329,-0.17413885086937886,0.32700305416590675,0.48740446076382915,0.13971031683852544,-0.09374324385220852,0.3441345053508106,0.3589130192538757,0.2390484750022955,0.5999265088109358,0.809320276982203,0.7457886266598474,-0.27934590044188384,-0.16644731767654528,0.4070499825651923,0.24511585969264008,0.3491936131512234,0.23398267702200765,-0.04149923472674361,0.6155595032436001,0.15028028331093182,1.0,0.5779353424798862,0.632280573973972,0.2575984874532032,-0.01695813543342998,-0.29997247307796954,0.2109855885408217,-0.15058638522378606,0.5474217746859443,0.8635352823604172,0.6217069916178988,0.4751838992314683,-0.051978457622967315,-0.03431444257034179,0.4228541401406506,0.4707857672352418,0.5569798603940931,-0.1340629949997168,0.6380857442339739,0.5885027126682513,0.7592037163165042,0.4650218501990477,0.3130748693936717,0.5560125137306403,0.5726268137968095,0.26844758882035,0.14740352303293794,0.06439522403429346,0.6153009901386888,0.6380700738553636,0.6718102312455381,0.5410998813660404,-0.3194859162393521,0.26809834607238353,0.4966868025117547,0.7069871188912329,0.4347391149774619,0.0555716227302851,0.3641422270490216,0.4430580906198138,0.526768334884922,0.5366582699333519,0.13177595969846032,0.5477890510767179,0.29439432169370394,-0.3904647276061496,-0.18242982902014776,0.6136722959606254,0.5891469570487321,-0.23111667787013157,0.7132121299357165,0.6734502360820884,0.5776328823602028,0.1990397048276224,0.24051312854940834,0.07367435409899672,0.3030723180087146,0.5248575127099459
Pallidum_R,0.548619745177347,-0.01740777978600627,0.4424995194976833,0.18143921569037647,0.39687536207965574,0.41303754096810485,-0.03823582980355439,-0.05781726593066841,0.12503122202253975,0.32053795865357276,0.5002004398472131,0.3879167728141147,-0.017601951655284647,0.272300404460161,0.20350794545591303,0.24450175418712017,0.05998133794722887,0.4221000195606907,0.40979130369917277,0.15880208995153242,0.4797923936163002,0.6030634537784934,0.6498816217822259,0.15173410531773399,-0.19490099173591038,0.24328480654111395,0.33186247578910283,0.3361511919030108,0.15631018497955593,-0.017022590264586284,0.5256077143108702,0.17941454267259932,0.5779353424798862,1.0,0.5885825854211177,0.08747703242615132,0.07500228815204037,-0.17348517610879224,0.5199380832155638,0.030292777664789928,0.42109982912819993,0.5492362496256421,0.5183137546123872,0.7301514129367005,-0.01944330156752335,-0.10754117450730066,0.4074353035548982,0.4393377625729859,0.5319545162218565,-0.10438594985333961,0.2543374356153092,0.42319277378192666,0.45975515085394797,0.3597935876904015,0.40256135682553995,0.5451749465368039,0.4807602948314009,0.2492576518110801,0.2076805335469966,0.06999031831338337,0.29855403823980126,0.30922845998339016,0.4636854952280677,0.43888634620390327,-0.22243403008428766,0.18556641543492056,0.48442775220044537,0.5101942866777782,0.2390345134235508,0.17055205917476718,0.3403251796056387,0.5042043510696409,0.522595397685542,0.6948704190165662,0.10240711422975432,0.405550572239241,0.30944973551954646,-0.20731137489287246,0.10603628392545371,0.6019643285650986,0.3806200983522231,0.024396077276837944,0.4296610201307561,0.6756150773166153,0.6101724260730415,0.22888509343182045,0.060422539741767395,0.16076241722902634,0.4441296909757329,0.40435608217629243
Thal_VA_L,0.4567122215547086,-0.088031612427593,0.3413113390268648,0.2964967744861566,0.28444350225784815,0.24680603623447916,0.12578865494790104,0.051387739411264004,0.15655946193702314,0.22602977487094775,0.40455629107000596,0.551542066609751,-0.06716068440137538,0.41827046753454494,0.18698075951910556,0.3567353944205836,0.21063730142187614,0.29783561672609354,0.193285717768431,0.17711996940334276,0.5449523644951285,0.561246796033505,0.6189141867621426,-0.014838721402206396,-0.20870401042899797,0.09753437477957143,0.08531113573643813,0.46843128951669594,0.18658636303352225,0.012892073924532522,0.48457698023538515,0.272589727006777,0.632280573973972,0.5885825854211177,1.0,0.2706869104035681,0.24050276579000746,-0.0203762199559805,0.24821491619072852,0.17855752988939094,0.4232184128506424,0.5171042966770454,0.4428701122340926,0.39845098043624505,0.16585385687886817,0.19425685710052054,0.40942145441155625,0.42847332907846597,0.459284466385666,-0.028740326391602126,0.36635546629486854,0.4529241210866489,0.4880612406490306,0.4780551517531144,0.3907288999557155,0.4983924019324912,0.4927866119060993,0.28409576353784133,0.24905851438900295,0.07857532521049107,0.22974187705281085,0.2472560851060964,0.4454840787170597,0.4810835416535728,-0.16020430753038423,0.4071673502488127,0.40192683942455504,0.478262676336967,0.30572553768790955,0.3026881067935292,0.21217543203228453,0.5300633796331548,0.613483561506385,0.4510794998363298,0.07966884806675101,0.5682263433697117,0.459077266672649,-0.23026824528895504,0.09183370422185323,0.641310051261163,0.35496757721759215,-0.17388355434680813,0.4633598745875623,0.572147514576221,0.5075061999549285,0.2712935909689236,0.35893555281310413,0.029355538262598322,0.34999781657291495,0.28772112946489864
Temporal_Inf_R,0.036834561412019094,-0.0015487702073249635,0.3432866903269444,0.7954972310361773,-0.024371314260278835,-0.026889019698583906,0.31355717288374063,0.028508388300937805,0.2056761183942202,0.09943038392011044,0.262060724451389,0.3274050964762999,0.0326596045705955,0.686079025435564,0.026023889102039396,0.35998337018419924,0.3460054807306853,-0.13771973100390766,-0.25859325473903194,-0.04779060129947815,0.3605485823044544,0.18309216561210168,-0.024816341951048083,-0.0679664672642147,-0.18575772238968893,-0.11295199808411199,-0.05668719709392701,0.6465659696716446,0.2833595941046261,0.057035063626129076,0.19418266838590947,0.2529744321625568,0.2575984874532032,0.08747703242615132,0.2706869104035681,1.0,0.11741795420159501,0.3036889835174146,0.3455492268443613,0.4001906775913344,0.12384580382537363,0.3632912981259167,0.18954215170600047,0.13077962637470858,0.37585326766714966,0.4170458341784463,0.1508523976247043,-0.13801281020993256,0.2759012187564082,0.07906229919148922,0.32963338733130815,0.17857300601878054,-0.003650847621710041,0.5550533008412751,0.3397481551198981,0.19980982760845212,0.45382110904173245,-0.03772470691379898,0.0013811759504902207,0.3404403300446177,0.27593343041747126,0.14941574344305483,0.3974858358499806,0.18026833194563116,0.0034298482779488468,0.2866397096687694,0.36298280562329016,0.2158769933910733,-0.11693881825988167,0.5519775684980265,0.18021081769203187,0.4242112590439222,0.05706128047917225,-0.024942509948105176,0.17561096528060616,0.8241564513839956,0.49946778640436623,-0.08080893756020131,0.27317812774345945,0.33674838547840746,0.10638467812791323,-0.1097335522872851,-0.033617624865878236,0.2566453213223816,0.1046548114545333,0.14463988725150184,0.6929683885153142,-0.1934538441386856,0.2038623554937478,-0.17610283699353138
Temporal_Inf_L,0.17836869537157163,-0.37316631348282797,-0.22663213452864242,0.14946373551354325,-0.10222198326146942,0.01815165309172992,0.5884493558818816,-0.009626880892419292,-0.05338771873702492,0.012280330090586761,0.2893449492447644,0.2774463144947633,0.02270056419573055,0.40124572728280467,0.13778372048076323,0.843546120571404,0.6272638894242513,0.3637316059350146,0.303075301825858,0.24298410749264215,0.40711910125764506,0.2607552839549438,0.00804965862970405,-0.06527698060370196,0.11610493025979529,-0.12702953172782336,-0.008471178306976815,0.482724087046078,-0.26928822548696735,0.28121502289570216,0.3268242513727083,0.6703198995472759,-0.01695813543342998,0.07500228815204037,0.24050276579000746,0.11741795420159501,1.0,0.6623946226556416,-0.05079600332998669,0.7432385932017438,0.27163907586618224,-0.03262986788518326,0.037407458084356186,-0.14154956767474128,0.46407239204419964,0.25680693081986267,-0.02144282908336647,0.024633880380090782,0.027360663920971365,-0.041964371128664406,0.1462029745733661,0.11889007226120292,0.07733690578316352,0.5287396523259591,0.08680811048260074,0.19722272373686178,0.28844370107616063,0.6136458981070715,0.2594190586446359,0.28668187301055914,-0.2256288319154892,-0.04026577564857479,-0.038586440512893144,0.4406509103912709,0.511439718050275,0.03302317689602667,0.14785397694299762,0.17754242596284991,0.13919738392818481,0.6437436982844896,-0.18563233644578245,0.1962746721317034,0.04287847112751496,-0.008630408344470882,-0.3030978001268429,0.2589839175351437,0.7005678433493392,0.023044598623239754,0.5086604955237309,0.33962478578463906,0.2708738128110584,-0.19241278560378225,0.011172375323180717,0.07863547968353984,0.0689046068951339,0.19480298847524313,0.42936624517923927,-0.15761550666447346,0.16836706041116817,-0.09973338790323294
Vermis_9,-0.020024533314042088,-0.2899762171002369,-0.293702826591001,0.2610277928089435,-0.22920258517894285,-0.22306082109745698,0.8053405259994459,0.05811060026992762,-0.06914404106786082,-0.1368752925170848,0.12134064851253853,0.14386384291936366,0.22092324822395068,0.5475755113557736,-0.0034486867711018194,0.7298328793042342,0.8405594285707508,0.08401252809922546,-0.003511080840303715,0.1658891397472617,0.17799678709325809,-0.005882028208529482,-0.41236793838667346,0.037212184695974725,0.23358130705281108,-0.34749986783111575,-0.20694793280843085,0.49579283149241454,-0.30259579796415115,0.31299596331319307,0.11073937277600614,0.617150267957985,-0.29997247307796954,-0.17348517610879224,-0.0203762199559805,0.3036889835174146,0.6623946226556416,1.0,-0.047934108829206776,0.8371299438775314,0.1285979203492421,-0.22665557002269057,-0.13153943875634827,-0.27924729557521816,0.7354267262465963,0.5146427769229007,-0.2068455280055652,-0.25706983195913563,-0.1793176197681941,-0.08247442481694622,0.19184346679156694,-0.0671547564660077,-0.22083659284331475,0.3999242143765088,0.013401217138723885,-0.04540066402381136,0.11648129596609831,0.41200652827309575,0.027773172715385555,0.34758356621095815,-0.386565860993691,-0.11734793107011511,-0.143137844315777,0.3241591692395105,0.6201115533288819,-0.04465536023213399,-0.09485026835776982,0.04675889544982243,-0.06709583149125928,0.7176029181666609,-0.2871486299791758,0.052516105333398594,-0.19968802738611352,-0.1954535642974856,-0.20960014242125719,0.21718281431750872,0.6597080207907373,0.21161740599787304,0.6870646930625784,0.12203357885207076,-0.07552818172128861,-0.08459724490601588,-0.3059878865608355,-0.2121796579015295,-0.3176282078625675,0.036968920247517065,0.6280181779677732,-0.284579413554696,0.06287226753682033,-0.3898236599289241
Thal_PuI_R,0.4027624379311969,0.2475189022521139,0.18113179888049774,0.44934241547896303,-0.05768529480968529,0.12926158322359457,0.03706635341571371,-0.020736017012924116,-0.05841470396266142,0.26655210083483316,0.28367209552675265,0.3488665851056294,0.1405420052516766,0.2264437775852695,-0.10253779610126536,0.11651756600211621,0.17495585658537313,0.06833494812914717,-0.021195240105844844,-0.24814109651641744,0.40847625807215737,0.21387237609357274,0.19467395832012846,0.362984131583111,-0.17035661203932198,-0.0598275676066796,0.22723091898337194,0.436290424822029,0.3772018160767467,0.15134417634588163,0.354819862695611,0.12027049447442957,0.2109855885408217,0.5199380832155638,0.24821491619072852,0.3455492268443613,-0.05079600332998669,-0.047934108829206776,1.0,0.02981050544302447,0.18806547918717595,0.3184493458837437,0.41322697888675264,0.631244142166238,0.15262056198092458,0.07877597731392043,0.40716588826735634,0.15776758240213357,0.5350375159680308,-0.002034686524614854,-0.07053621789131573,0.4002245581689371,-0.016961817563424634,0.3873992034409804,0.5510514605122699,0.36266554890165825,0.30063496979905135,0.0030120365710776626,0.37942394278253827,0.3760910376820784,0.30010636337819335,-0.009272300285791535,0.24213107843239043,0.2610978498695935,-0.010385954764277096,0.2084763261231226,0.5794116468747523,0.20788547745881927,-0.17998442166060724,0.3139326106507417,0.5327930463629214,0.5445505209292408,0.20272429251961796,0.3209703226754032,0.3394553540023144,0.43724684070453174,0.24344576199392778,0.009223391699725202,0.1332350825414757,0.3437565339510716,0.0791680281593721,0.12037012906896646,-0.11626488599886207,0.3718393794612891,0.24511185794478293,0.424004198499771,0.11418947544352151,0.03308684391977792,0.5070362222843284,0.05573426547240574
Cerebellum_6_L,0.1195298538871878,-0.3765709010927579,-0.190540230070649,0.2902781473617324,-0.1828064225836239,0.0047718286601119726,0.8705770697103916,0.01637374242890317,-0.05316467692233909,0.017795777975756526,0.3102403507017734,0.2671516618286996,0.03914599145820239,0.6865652028200744,-0.043672672700261074,0.8766201123361277,0.7492114174910227,0.16000814616707093,0.0820076054494112,0.20700531388261045,0.28605271187557174,0.11704810272994652,-0.1574281509479846,0.05759185961583277,0.027243642884206668,-0.34079984235214134,-0.0667002877507226,0.6147736670046428,-0.2130175925325545,0.2348318128172704,0.28367729539070397,0.6925357007934945,-0.15058638522378606,0.030292777664789928,0.17855752988939094,0.4001906775913344,0.7432385932017438,0.8371299438775314,0.02981050544302447,1.0,0.14255031758101266,-0.08036333394060914,-0.042402992849259975,-0.1099656127787672,0.6105247180810105,0.4004697291848726,-0.036671415322246506,-0.1545298301704402,0.02564174564545801,0.018409827083219536,0.16935288725848957,0.005649080989090362,-0.035661094464056596,0.519525893264263,0.1785030308190827,0.11707915867445609,0.31363280028954266,0.47684650777994375,0.07678418657237289,0.2835173616602879,-0.3063838659066566,-0.10037726623832251,0.0237522192637626,0.37563800785233825,0.5109702386985104,0.08374297124172157,0.0016773219060319242,0.12351554719647602,0.049341818188899315,0.8108072061245832,-0.27340915708329483,0.2922348859695889,-0.011134128930011186,-0.08631791899666033,-0.27539938856733287,0.4593286278932872,0.8147216329188666,0.09999965247722264,0.6470023785410899,0.3486632306887295,0.18963559857456241,-0.05339950553659152,-0.08327637105659712,-0.01193603027107814,-0.1304412350437265,0.09297737426910568,0.7065426674540256,-0.09241462377471414,0.225239870303206,-0.3018716545010939
