,Olfactory_L,Frontal_Med_Orb_L,Paracentral_Lobule_L,Thal_PuM_R,Calcarine_R,Cingulate_Mid_L,Vermis_3,OFCmed_L,Postcentral_L,Thal_AV_R,Frontal_Sup_Medial_R,Raphe_M,OFCmed_R,Precentral_L,SN_pr_L,Caudate_R,Thal_VPL_R,Cerebellum_9_L,Cerebellum_Crus1_L,Temporal_Sup_L,OFCpost_R,ACC_sup_L,Fusiform_R,Thal_PuA_L,Precentral_R,Postcentral_R,SN_pc_L,Vermis_9,Thal_VPL_L,Thal_VL_R,VTA_L,Cerebellum_6_L,Temporal_Inf_L,Rolandic_Oper_R,Thal_MGN_R,Supp_Motor_Area_R,Temporal_Pole_Sup_R,Rolandic_Oper_L,Occipital_Sup_R,Thal_PuI_R,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_L,Vermis_1_2,Thal_LP_R,Thal_MDm_R,Occipital_Inf_R,Frontal_Sup_Medial_L,VTA_R,Thal_MDl_L,Cerebellum_7b_L,OFClat_R,Hippocampus_R,Rectus_R,N_Acc_R,Fusiform_L,Frontal_Mid_2_L,Parietal_Inf_R,Cingulate_Mid_R,Occipital_Sup_L,Insula_L,Cerebellum_4_5_R,SupraMarginal_L,Temporal_Pole_Sup_L,SupraMarginal_R,Temporal_Mid_L,ParaHippocampal_R,SN_pr_R,Occipital_Mid_R,Red_N_L,Cerebellum_4_5_L,OFClat_L,Insula_R,Olfactory_R,Cerebellum_8_L
Thal_VL_R,0.2446772080332973,0.3340721224820342,0.3830532183257771,0.4988600156636833,0.46236906087076357,0.7774957611483121,0.608265037800708,0.06254396572592062,0.2790476925670668,0.15980067133737025,0.6104683523205416,0.40891519751827327,-0.0256012663556072,0.3029933567318496,0.15321485293607712,0.5422701469354985,0.3304857261439077,0.5156973268755388,0.05794407371892503,0.5925672895580201,0.2433518492844695,0.6132051552764932,0.6002588452781717,0.39917839475369593,0.4164857584242486,0.38809695203243166,0.11926556701191812,0.12134064851253853,0.42733354120134454,1.0,0.44564885588199366,0.3102403507017734,0.2893449492447644,0.5885625910767477,0.10394130546726611,0.5566873648718071,0.3875253803704078,0.5698984489268458,0.2949425748742768,0.28367209552675265,0.35124626713015994,0.28144204456946237,0.07286743336406601,0.47634502346118035,0.48512015436028316,0.6411202423310579,0.26446156418489103,0.4349383636905399,0.16814528283701952,0.556538230483153,0.06740768699644621,0.059142025495801914,0.540349574280578,0.23764846864022968,-0.019751993411442983,0.48796005906521034,0.4595914206274227,0.23026248781917116,0.7337138250417988,0.20700610120376475,0.5793898876235022,0.5470255276618052,0.33681144451258355,0.2438642929946795,0.5555462202559251,0.23013397021765833,0.4197105583020323,0.5303690010974672,0.10003951878245888,0.34909364896908374,0.524129219913294,0.03894528176249641,0.608316235687703,-0.11898628515901186,0.31332194401758473
VTA_L,0.5076563162322246,0.3977736555170067,-0.17564406798131169,0.24127701244853286,0.020823889870457756,0.2852722113979432,0.3607761110818032,0.3357876077161386,-0.17288181975817482,-0.03420996779452925,0.49563915030101324,0.13852488720865247,0.1361252868528902,-0.16982836930264225,0.35964315140662795,0.433017829823254,-0.20457115086339916,0.217629097762068,-0.05804010555388404,0.22835689754151042,0.4834461145097668,0.3026057682574803,0.1793753257971727,0.4368076179911892,-0.03244906044602855,-0.02715534072679424,0.16294279249178437,-0.0669231203185394,0.4401802379305775,0.44564885588199366,1.0,0.07033529487609945,0.21544864967840122,0.20432802359401173,-0.190344173898394,-0.01624740356204638,0.35901319050328845,0.2352530139764152,-0.18841890534259811,-0.20871900467589902,0.2368075376489054,0.40949633507108046,-0.076801793096055,0.5920032925295804,0.2176796703430189,0.3557418524864626,-0.15939526951359054,0.43876567632833047,0.6743896387104099,0.3188531195117025,-0.24298535366632562,0.22807637783540388,0.4795893230562545,0.282866644587268,0.0938378691329442,0.30260700560240683,0.04190091781589856,-0.18716189202078773,0.32252233530466845,-0.17920820754053393,0.39819659338482793,0.1692437385640317,-0.1069870094273824,0.17556688215704314,0.09632973887493754,0.013673215810518554,0.5228254131413993,0.7277830516693433,-0.22346995340066717,0.18113212568588638,0.2059004600904479,0.1856733314162613,0.4541819676319156,0.0682409777622823,0.10705432629655914
Cerebellum_6_L,0.04658336505728283,0.20700531388261045,-0.10013505061715065,-0.1304412350437265,0.22318017486855293,0.2705957401483657,0.10641652588526243,-0.13513470150440293,-0.3658882654729287,0.1195298538871878,0.021554837681681597,0.08274350015754617,-0.07780826148776883,-0.2130175925325545,0.19197959708468923,-0.03568556020064819,0.24319671673831703,0.4026204299821277,0.6470023785410899,0.37503224118571976,-0.10037726623832251,0.09741295856785126,0.4593286278932872,0.023228477012367618,0.09297737426910568,0.07678418657237289,0.11707915867445609,0.8371299438775314,-0.1574281509479846,0.3102403507017734,0.07033529487609945,1.0,0.7432385932017438,0.005649080989090362,0.061853909302050855,0.1785030308190827,-0.190540230070649,0.2743112307525462,0.009317347249904146,0.02981050544302447,0.7848621372459599,0.0820076054494112,-0.05339950553659152,0.18963559857456241,0.31363280028954266,-0.06977939227767459,0.5313040123692224,0.14255031758101266,0.049341818188899315,0.3124086149222229,0.01637374242890317,-0.12850568805815654,-0.08036333394060914,-0.0667002877507226,-0.09107073325901305,0.8766201123361277,0.05445839834524772,-0.11547150646935156,0.28605271187557174,0.03914599145820239,0.37563800785233825,0.729055631388858,0.2348318128172704,0.4973806844305085,0.20237671640993732,0.7719168383395216,-0.15058638522378606,-0.035661094464056596,0.21261744335710592,0.2893510133193035,0.8147216329188666,0.2799082082758042,0.12351554719647602,-0.1828064225836239,0.6925357007934945
Temporal_Inf_L,0.17348362001989168,0.24298410749264215,-0.0994755475592912,0.0689046068951339,0.2403776140450447,0.324755699878741,0.26001115753739545,0.02467473361105895,-0.32556351701821873,0.17836869537157163,0.12991641044320396,0.04538870470857894,-0.01699088631910933,-0.26928822548696735,0.22523794150168222,0.04565456559911751,0.21377746914275422,0.2920036489362183,0.5086604955237309,0.4846283094719625,-0.04026577564857479,0.12840705677114772,0.2589839175351437,0.08692530787322619,0.19480298847524313,0.2594190586446359,0.19722272373686178,0.6623946226556416,0.00804965862970405,0.2893449492447644,0.21544864967840122,0.7432385932017438,1.0,0.11889007226120292,-0.036352110043257904,0.08680811048260074,-0.22663213452864242,0.4282655044312339,0.036928439513434816,-0.05079600332998669,0.6149857833898132,0.303075301825858,-0.19241278560378225,0.2708738128110584,0.28844370107616063,0.005159939400995239,0.1816983789627102,0.27163907586618224,0.13919738392818481,0.3689047389043583,-0.009626880892419292,-0.09695213044906417,-0.03262986788518326,-0.008471178306976815,0.005087698099099085,0.843546120571404,-0.05091418928816168,0.03912067369980126,0.40711910125764506,0.02270056419573055,0.4406509103912709,0.5837465333181905,0.28121502289570216,0.5042020115220622,0.2853151353425104,0.7609167775092391,-0.01695813543342998,0.07733690578316352,0.1477833278534928,0.23229057147763907,0.7005678433493392,0.36454105785773583,0.17754242596284991,-0.10222198326146942,0.6703198995472759
Rolandic_Oper_R,0.34976088887967854,0.15515269848507596,0.6112842390487548,0.5012993592443798,0.5988596475354797,0.7977949992998704,0.7693938566578741,0.13876579078407084,0.5159389874980991,0.36831750177503414,0.5822894273806232,0.5368757984677731,0.09570786004402763,0.5442352494876482,0.34291471217354313,0.5238199036681228,0.3501692463029343,0.4910735417304045,-0.07336468153977463,0.6268898361480053,0.18086341198013114,0.6715368745183823,0.5104170220971294,0.34187121790395514,0.6903477179846486,0.6560251295146495,0.360622089816654,-0.0671547564660077,0.5351661400885942,0.5885625910767477,0.20432802359401173,0.005649080989090362,0.11889007226120292,1.0,0.16772827913602062,0.7112872981510063,0.3804700343228766,0.7898150273304865,0.369971599886987,0.4002245581689371,0.16831181049823363,0.21219971241641256,-0.06792937025522941,0.3637715480775767,0.4429285364779123,0.4650060148002297,0.049055216085179966,0.4604868419289879,0.00785638158670311,0.5341388702888205,0.24468856110628942,0.09293744156270248,0.5758413593674581,0.08364857910832466,0.2518388714165905,0.21567054037538086,0.4428792270024716,0.4202691032982997,0.7914508434220175,0.22069045810746546,0.725923836006175,0.47553340490826357,0.34891685588149424,-0.03620126798248215,0.695547431958004,0.09161729661507383,0.5885027126682513,0.4437398726414212,0.08699593969129997,0.4400128521623674,0.3702795601474088,-0.198440165895019,0.6631386988374097,0.18887191612608656,0.30749766805034384
Thal_MGN_R,0.012550895855820402,-0.1808719135421895,0.17770885013199084,0.04350229938548863,0.2159575918482456,0.08286559853329235,0.18831496013615354,-0.22155899397039236,0.08949306178235915,0.38031145318032444,0.038166380087536714,0.09296541515012154,0.1564894296609999,0.12340615172246987,0.30278664089119856,0.23070059106234073,0.7351840312720892,0.10216822057623937,0.23585650108243006,0.053901140015955244,-0.15546373213549597,-0.05844292432648122,0.19986588517820675,0.12424201647073352,0.10102770163330158,0.04382979909372163,0.2625567674620334,0.044591960062358334,0.06416349073871157,0.10394130546726611,-0.190344173898394,0.061853909302050855,-0.036352110043257904,0.16772827913602062,1.0,0.14440952492488104,0.023960566519102503,0.08564794153325135,0.21490188665511892,0.4146182792047301,-0.045218191039438575,-0.10361086307593467,-0.0809627186186112,-0.23141210317771269,0.08949704266598292,0.33415519486097317,0.2707668474099865,-0.06962642103055944,0.039688068061420737,-0.07066959746688345,0.14885184000414864,-0.09079983411370081,0.02606412613637544,0.18814636071155022,0.4924568495316746,0.05379491759119174,0.04690608330982195,0.0700356072350083,0.030795978037071476,0.1526232818009656,0.19849099555305386,0.08586249699268755,0.1627707791452349,-0.039859047723847026,0.08726209110922079,-0.03145548570693297,0.11891030201720447,-0.15520693666115296,0.11167897400086062,0.6261450107967967,0.038408267302787284,-0.1373012348226996,0.15171422393718376,0.37692998424492724,0.22634767432681668
Supp_Motor_Area_R,-0.05978071470395595,-0.1119885553444677,0.8493994007906255,0.47146126569861907,0.6012739927598356,0.7172092354410874,0.6118234962177138,-0.31087428184181076,0.6166573008169345,0.3306912532256559,0.3851929923977973,0.3949440143110505,0.0005340771620396776,0.7357548380270524,0.0637219182373799,0.22142344474140851,0.4673546627158416,0.38556546654957863,0.12783726185298036,0.49563122008294563,-0.1435690724778482,0.6724301300790857,0.6078621266670701,0.0626334515446575,0.8164914171890677,0.7594135702378081,0.2780403973278992,0.013401217138723885,0.3511891057205496,0.5566873648718071,-0.01624740356204638,0.1785030308190827,0.08680811048260074,0.7112872981510063,0.14440952492488104,1.0,0.14288695116358957,0.7042961331413221,0.4921490736778524,0.5510514605122699,0.3176837805538395,-0.07767971060221034,0.21615876962896807,0.2339885114955739,0.2818140524286133,0.33580230164604263,0.2548940690787853,0.33958286725193365,-0.20354696759016652,0.4463530718915659,0.19719524743992928,-0.02399869616122535,0.35279112910067745,0.06066327577480912,0.00713036764886886,0.23076571214663555,0.6597690498142904,0.6191001913255243,0.6626353623858035,0.37069148845940636,0.5129837007960072,0.5327724341524046,0.36016442583576824,-0.13221854802542712,0.6927431589001988,0.07453918376815948,0.3130748693936717,0.14326849253301596,0.26428287771869186,0.35641943587541824,0.4415565823177077,-0.14131676565181575,0.39403574137130926,-0.13614544497297293,0.22169680348948914
Temporal_Pole_Sup_R,0.6372874503230773,0.31008998723796494,0.0661694792042096,0.435839984430839,0.19262072204287337,0.37307294739249175,0.4195705083269674,0.6393134582264107,0.11022679922902677,0.14239071036519485,0.6970008907226458,0.41322526848889857,0.17015629254330528,0.08504029875496978,0.37912264403466545,0.8214249263153519,-0.015338552806579564,0.42889155891715647,-0.15664007238216623,0.2511337134340451,0.861836283542401,0.4629309799689066,0.44472471607103337,0.6671994038857436,-0.13240313618349364,-0.21280093891417304,0.3535222004536863,-0.293702826591001,0.5911775685012445,0.3875253803704078,0.35901319050328845,-0.190540230070649,-0.22663213452864242,0.3804700343228766,0.023960566519102503,0.14288695116358957,1.0,0.1298148123210277,-0.120959678720826,0.18113179888049774,0.06551385998552997,0.48177674543125876,-0.09632486894361866,0.532060485106952,0.6280191497173658,0.564079765214142,0.03189617878891097,0.4860620322576743,0.34705507012652104,0.4684719953621841,-0.12133119009458164,0.666571478138921,0.8088398982317839,0.32464188947272726,0.3640138997972826,-0.015387019040924793,0.3104567033578502,-0.295018950977964,0.45336279724301,-0.19254208729966996,0.33567464489132753,0.22403530096178836,-0.1692488581526801,0.07488064183210111,-0.017661574503131345,-0.32196777408356186,0.7391405905149401,0.6993303937150978,-0.4010191716235016,0.20040388304539591,0.1403450214068398,-0.07331771441123554,0.6950562215573373,0.42686767505954354,0.03100102826484473
Rolandic_Oper_L,0.25477348250800935,0.13320792528314904,0.5224794621117833,0.37413853721668716,0.5798813384760027,0.8312306708735026,0.7431216431964643,0.06102036497202633,0.39367480222107276,0.32972209419996884,0.5774181335840011,0.4068244429011692,0.17666076215031773,0.3916682781697505,0.29406420734608424,0.38255446286053446,0.40937270100538264,0.44187674718037373,0.21982304530283017,0.7275324704154232,0.09023377622870814,0.6967707514855462,0.4506266364845413,0.3012565194183033,0.6799241111498285,0.6986226558432418,0.3504194324008766,0.23998505453276714,0.43132240132816557,0.5698984489268458,0.2352530139764152,0.2743112307525462,0.4282655044312339,0.7898150273304865,0.08564794153325135,0.7042961331413221,0.1298148123210277,1.0,0.2834305911244003,0.3943714699746676,0.45004653139090156,0.3275341999649825,-0.07012628393917439,0.43687688791811147,0.3750937632952707,0.29374090137222647,-0.03079068808122235,0.5613525095214622,0.0577072910566608,0.5299832952526641,0.06898856505056072,0.08949033775158743,0.406993873402866,0.1132301809838738,0.08359322217414791,0.497068283536348,0.410816998996684,0.4212594225345157,0.8230344886025858,0.2550962276546718,0.7862405796912052,0.590332499721594,0.5234878091610041,0.20970716491914493,0.6909995383524989,0.39415535704066534,0.4438120056296952,0.34950222514470225,0.15231127197622538,0.48232036501726605,0.5667293244952096,0.10154349930231389,0.5731347821755455,-0.026273175467952666,0.4456957296255391
Occipital_Sup_R,-0.21663023764637712,-0.15908445304434055,0.6278570689560269,0.17628652271385045,0.695289884000452,0.35931709313194526,0.2094780247610685,-0.4055863073254855,0.5197019813688429,-0.031916662643132455,0.08809909500621461,0.05135022582621178,-0.020050016915534707,0.5145669572647754,-0.2037231735769692,-0.10004804226258925,0.3645182014227793,0.1943832571965331,0.01651024742777314,0.09713831173807239,-0.33803336793154865,0.2735273594910031,0.28941055625320716,-0.4490481049485269,0.624917399306723,0.5764978110828644,-0.16232441725384156,0.10977569435080495,-0.17511012681491478,0.2949425748742768,-0.18841890534259811,0.009317347249904146,0.036928439513434816,0.369971599886987,0.21490188665511892,0.4921490736778524,-0.120959678720826,0.2834305911244003,1.0,0.3241640307436477,0.07663829878541831,-0.37402168553604354,0.2803849583748574,-0.23076202255872338,-0.1878034735016816,0.0735838447269416,0.2893113203861395,0.024749776114000983,-0.3919702303718082,0.023983024794590014,0.4058425189921903,-0.21428371066509802,0.11187040814131341,-0.1214312392136848,-0.21612769773137744,0.07295748795980996,0.07828223038023092,0.73471739045745,0.27833505882382853,0.7697350644541014,0.22844259220967036,0.2361591193166613,0.5178783838794887,-0.14257064809427222,0.6031485802170047,0.08004867570137528,-0.02917700036948221,-0.19536447836479287,0.7988250608213283,0.05594932149452397,0.1558554867468803,-0.1988361415479255,0.16137381673477488,-0.2983383723320677,0.015590634850035036
Thal_PuI_R,-0.12134952446711034,-0.24814109651641744,0.5030402873304994,0.24511185794478293,0.4353067674083096,0.4215487095670967,0.4299913333801613,-0.13755176068800773,0.34108610297972697,0.4027624379311969,0.2872265752443972,0.23994387808344989,0.21534025940926937,0.3772018160767467,-0.027134822364792657,0.33454737047220234,0.6171971932994275,0.3175653011933223,0.1332350825414757,0.22673807939675922,-0.009272300285791535,0.3750379867533252,0.43724684070453174,0.208950485218137,0.424004198499771,0.37942394278253827,0.36266554890165825,-0.047934108829206776,0.19467395832012846,0.28367209552675265,-0.20871900467589902,0.02981050544302447,-0.05079600332998669,0.4002245581689371,0.4146182792047301,0.5510514605122699,0.18113179888049774,0.3943714699746676,0.3241640307436477,1.0,0.09062576575869342,-0.021195240105844844,0.12037012906896646,0.0791680281593721,0.30063496979905135,0.20012372411787638,0.15724939504644445,0.18806547918717595,-0.17998442166060724,0.23419322723740987,-0.020736017012924116,0.020750534632855026,0.3184493458837437,0.22723091898337194,0.11858061117064102,0.11651756600211621,0.3111628238751596,0.3374400636501513,0.40847625807215737,0.1405420052516766,0.2610978498695935,0.3014159906157501,0.15134417634588163,-0.09497243506889148,0.38357618567424334,-0.08446949760993809,0.2109855885408217,-0.016961817563424634,0.0611493228960675,0.33979339017895394,0.24344576199392778,-0.11828677024925914,0.20788547745881927,-0.05768529480968529,0.12027049447442957
Cerebellum_8_R,0.3116489244771733,0.24348149771695837,0.09812284307928533,0.07932103041416336,0.3727973555464206,0.38637808744994084,0.3012780153973461,0.012645646555360327,-0.2367017095947128,0.13340454174641864,0.2606260690484471,0.12990518674301466,0.17095638251457368,-0.06654698651924616,0.39162217068256255,0.1385657702989407,0.23324247068735532,0.5279523606172697,0.5348835317572813,0.34264285295481,0.13680756122005625,0.3167824351633974,0.6115598020815145,0.12288068305530087,0.23707715546744523,0.1702296043035821,0.28402086965383583,0.6929483364380101,0.05216451203974652,0.35124626713015994,0.2368075376489054,0.7848621372459599,0.6149857833898132,0.16831181049823363,-0.045218191039438575,0.3176837805538395,0.06551385998552997,0.45004653139090156,0.07663829878541831,0.09062576575869342,1.0,0.06309503144359332,-0.0501343967513059,0.3431739216242699,0.4081468734079948,0.060219308677718936,0.39188537997000783,0.40054684383843614,0.16988584532654102,0.45816250352777904,-0.014192380816349591,0.19398016435078805,0.25407677968188597,-0.10239611346444422,0.02361732475018755,0.7794299721610886,0.12251003963124675,-0.06957182889277075,0.4722477842756619,0.09225323045448497,0.5284264492231482,0.8544924344251386,0.17172051381091433,0.310140529273979,0.32263709657907585,0.563212706277574,0.2359061066742508,0.19914245698313573,0.21784508535466265,0.3326935474623159,0.8773007453373122,0.14984221069648962,0.3649432429980593,-0.03940725697995466,0.6145483638326882
Frontal_Inf_Orb_2_L,0.5502449285075336,0.4513207400712768,-0.3281577850573712,0.29907106653678417,-0.07014525329611337,0.3369770459133477,0.38453716294023305,0.6997712952398633,-0.22598813411007612,0.20587313514287298,0.6043802199482156,0.26042957282888685,0.12923616689565068,-0.403500620248552,0.35388747907507434,0.6115316348012294,-0.11178076887266074,0.11017717622376398,0.07911691283536819,0.6175387665412192,0.6264300442389322,0.4145665219667335,-0.04844256601200086,0.7219128272074093,-0.21208276481801147,-0.11943900765044071,0.27404666966258123,-0.003511080840303715,0.5284508846546775,0.28144204456946237,0.40949633507108046,0.0820076054494112,0.303075301825858,0.21219971241641256,-0.10361086307593467,-0.07767971060221034,0.48177674543125876,0.3275341999649825,-0.37402168553604354,-0.021195240105844844,0.06309503144359332,1.0,-0.23230431817783703,0.596873227009635,0.46808008376888627,0.2646836835742575,-0.3909388255856073,0.4719603133789277,0.4061878344482155,0.31720492123593447,-0.2924858111375534,0.4579617910886388,0.40799652587650087,0.2935845522366719,0.2809371160179634,0.30068610890932007,0.14949744788468838,-0.23254878485927566,0.3795735692602468,-0.274330942213136,0.4316602949012309,0.07591169844269544,-0.000592790748879425,0.6542914358562636,-0.11915579443136085,0.24189368529627323,0.3589130192538757,0.587427228428879,-0.41414992352384833,0.2530435453431722,0.20220824219324893,0.5337298136499659,0.51598601516325,0.3207175311643214,0.222276756712002
Temporal_Pole_Mid_L,-0.3236759386116647,-0.10348386363622034,0.1577000418750426,-0.06950641144115745,-0.016145749580693515,0.003948706419058408,-0.016796028931217465,-0.3996390264663302,0.16390906954473,-0.14559126179884715,0.043184756991759325,0.037325596348775254,-0.11901587831183778,0.22936445363424834,-0.35835294499640385,-0.14498016068908787,0.002627693719425207,0.07013529531235808,0.04715493069786767,-0.16308517444761791,-0.13206680414773803,0.0567375654041477,-0.06774119850208088,-0.26394312719079943,0.2121639487145032,0.1708148717037369,-0.20997303799368758,-0.08459724490601588,-0.15045672651438016,0.07286743336406601,-0.076801793096055,-0.05339950553659152,-0.19241278560378225,-0.06792937025522941,-0.0809627186186112,0.21615876962896807,-0.09632486894361866,-0.07012628393917439,0.2803849583748574,0.12037012906896646,-0.0501343967513059,-0.23230431817783703,1.0,-0.008829998938394083,-0.2727630688032392,-0.11584751066621461,-0.08844472615783654,0.0007741436725317852,-0.11357491583746089,0.023743068062739618,0.10334387141715817,-0.135442565785927,-0.11064243355497372,0.09897701101502544,-0.36167514985984367,-0.12373812541270576,0.06365578915076196,0.32294647829854817,-0.05330145852098869,0.3972832192317068,-0.12334651299715713,-0.1164964007708657,0.09304111276649026,0.09019315010824552,0.1102000931687952,-0.05796637021507831,-0.23111667787013157,-0.1326486193021723,0.27663170911508367,-0.06512537581276406,-0.049404553527664034,0.3403062580154505,-0.05974006470380653,-0.32777233254177984,-0.13862549102734217
Vermis_1_2,0.5251515598854004,0.3313407905058017,-0.042971828323465334,0.3378294118874155,0.19949587497573387,0.562582788218588,0.6506326591960213,0.45211830027245753,-0.05352877855771872,0.04820175765379813,0.6379584021542624,0.3953352358568633,0.06735519306264882,0.00024822389286384617,0.24855892100901142,0.5846419965525953,-0.06765273567258702,0.3116374059765688,-0.07047175096954782,0.506991048769357,0.5654266383201378,0.5419104283337123,0.3986744884722746,0.6400438227817264,0.10673268765670622,0.08852522533640567,0.33247963768001976,-0.07552818172128861,0.5648752369910702,0.47634502346118035,0.5920032925295804,0.18963559857456241,0.2708738128110584,0.3637715480775767,-0.23141210317771269,0.2339885114955739,0.532060485106952,0.43687688791811147,-0.23076202255872338,0.0791680281593721,0.3431739216242699,0.596873227009635,-0.008829998938394083,1.0,0.5364840412920299,0.38337349483951727,-0.11422839057980193,0.5618827471570056,0.44114106418686333,0.622868159544916,-0.32240101873844496,0.3500763709585867,0.6124377640826577,0.2835064415671108,0.10509921044771105,0.42609049681384803,0.33774183748065456,-0.16145758576687277,0.5809231281114479,-0.2900335009209966,0.4607088842459654,0.3744895696069414,-0.05408789233192948,0.2901421780764721,0.18534142347272983,0.12118873149124812,0.5891469570487321,0.6948456566148592,-0.37015951182481527,0.14951204975783886,0.3959544852865928,0.2272607648875595,0.5120949131884224,0.10044833036285476,0.25439432806721884
Thal_LP_R,0.5839146472584851,0.34568366106510484,0.0882525356335302,0.3948731301191854,0.1832945377472973,0.5290733690289845,0.5232183300961671,0.5007024497596764,-0.11884497302194116,0.33426636497219453,0.5541543241259179,0.3948649517127849,0.15062715548308667,-0.03446327443628035,0.4061883584246632,0.7436414170581922,0.2591321766088483,0.6248430841160697,0.16125014160962967,0.4547150266974944,0.5951535900751835,0.4468394767969557,0.6069177844087927,0.7041114292625505,0.09697961737337747,0.04241457717442162,0.4956398868899421,0.11648129596609831,0.5356545352372696,0.48512015436028316,0.2176796703430189,0.31363280028954266,0.28844370107616063,0.4429285364779123,0.08949704266598292,0.2818140524286133,0.6280191497173658,0.3750937632952707,-0.1878034735016816,0.30063496979905135,0.4081468734079948,0.46808008376888627,-0.2727630688032392,0.5364840412920299,1.0,0.5177156036367265,0.19029380932027426,0.4635688171659458,0.19992411975628901,0.6255707805631613,-0.13937581301170668,0.3992483002799537,0.5499643622989305,0.14709599283708,0.3977811365748397,0.4537732230251238,0.29769519346467194,-0.15965116344968894,0.650774376821624,-0.24583659495531246,0.4563783535215956,0.606054713097913,-0.08263086681052384,0.23414763967257088,0.2364888851206078,0.1223426990933027,0.5726268137968095,0.507923834423659,-0.32878557447818896,0.36716372406671866,0.5686003989021597,-0.023506561463775288,0.5495647823363591,0.33703439613151454,0.44381867464361185
Thal_MDm_R,0.393593384854877,0.23267211307013339,0.3145874247127757,0.6218048297952551,0.23816268076250569,0.49487157043048535,0.532985419041377,0.18901390986689884,0.23829747288524514,0.21863841014808236,0.49203715548914123,0.29257889601039677,0.13549547672496098,0.2693742307729344,0.3419450781342528,0.6449008267386027,0.4140783151653922,0.3283194640741168,-0.11800212211306231,0.3160984393540374,0.3470304826634451,0.36858107998566275,0.4808259040365615,0.5500890044880453,0.2100447926212808,0.16884629605243354,0.22644954178325205,-0.26156140680618845,0.6149996850418411,0.6411202423310579,0.3557418524864626,-0.06977939227767459,0.005159939400995239,0.4650060148002297,0.33415519486097317,0.33580230164604263,0.564079765214142,0.29374090137222647,0.0735838447269416,0.20012372411787638,0.060219308677718936,0.2646836835742575,-0.11584751066621461,0.38337349483951727,0.5177156036367265,1.0,0.10814439481776614,0.2887875612522331,0.2776704647446158,0.511204632726976,-0.02262302420126622,0.19728275465415895,0.5772590052524654,0.30349558709464725,0.3415132196723028,0.13811494877032898,0.42397250266151665,0.04134107163599653,0.5095180757042105,-0.03860300730292819,0.2984821699545759,0.2790667020193299,-0.009811228772171112,-0.05425974145098095,0.2646757701621203,-0.2216705502395702,0.6067568227027047,0.5449259070799217,-0.1825980188998162,0.4244512377461838,0.2033725372213774,-0.14295708775889637,0.5118157959164376,0.3153120070742466,0.10396460496799306
Occipital_Inf_R,-0.15395457794864337,-0.11824108456756802,0.21078700091012958,-0.1263417851416958,0.3835948668759868,0.16054009443625183,-0.03299373396696152,-0.29696024199317933,0.07339615093344312,0.04806432037136283,-0.13610761649677808,0.13374484534649683,-0.2261079139908869,0.24954922559364984,-0.04185565468003327,-0.056195903210271764,0.31212551587629506,0.24233409073787499,0.32495316307535704,-0.001056728259230433,-0.16640585240764216,0.031344441728858204,0.6315564725954528,-0.2065399189616714,0.08240278058114901,-0.021446536612920213,-0.01996797267225359,0.4013512088553948,-0.24403715307314774,0.26446156418489103,-0.15939526951359054,0.5313040123692224,0.1816983789627102,0.049055216085179966,0.2707668474099865,0.2548940690787853,0.03189617878891097,-0.03079068808122235,0.2893113203861395,0.15724939504644445,0.39188537997000783,-0.3909388255856073,-0.08844472615783654,-0.11422839057980193,0.19029380932027426,0.10814439481776614,1.0,-0.09827162503739936,-0.15724126477775793,0.11239826420988791,0.1468686071746205,-0.1775028255781801,0.004605459785190677,-0.051957877491003154,-0.1026405333068493,0.36016197402400807,0.19347413348267598,-0.060110432993112806,0.1334924122518446,0.12574311231138754,0.10918214442145337,0.5284329521865658,0.17983029176662865,-0.091018912652398,0.190916300291614,0.23193408193136067,-0.08613198478735413,-0.19901951817239466,0.286209278295121,0.1336392017530728,0.3830873549558113,-0.35544539148732146,0.020090324317435126,-0.1798098429740059,0.32739748837713706
Frontal_Sup_Medial_L,0.5916459259411077,0.25774801341577586,0.1357093807004308,0.36354249326280463,0.36212853014656865,0.5655299011301496,0.5291937349398187,0.4363253059964995,0.019300471073386793,0.17003722173871377,0.879257869197888,0.37294489749331977,0.3056248546621098,0.05164253375052672,0.39734252876842024,0.6200965373045003,0.14532390169534543,0.4399227542134394,0.21167278073695014,0.526590552786278,0.5717207551938073,0.6083118145864459,0.35704914000185145,0.4658873863046553,0.17870516598073397,0.15662619159068875,0.3740405556291347,0.1285979203492421,0.4297590562816769,0.4349383636905399,0.43876567632833047,0.14255031758101266,0.27163907586618224,0.4604868419289879,-0.06962642103055944,0.33958286725193365,0.4860620322576743,0.5613525095214622,0.024749776114000983,0.18806547918717595,0.40054684383843614,0.4719603133789277,0.0007741436725317852,0.5618827471570056,0.4635688171659458,0.2887875612522331,-0.09827162503739936,1.0,0.3338908808278302,0.494399136714556,-0.10051029743026203,0.41407702796055806,0.5311214786753565,0.25066825542846466,0.14078649317245198,0.3782830446899828,0.22021966482305264,0.03046714421669141,0.6801273655496329,0.13932771354243334,0.705373438020305,0.4474265739669566,0.16543424923046265,0.381717779487762,0.31216060727913175,0.24176205978992235,0.5474217746859443,0.5541973673163167,-0.09909974348430414,0.34679042791376147,0.4511576534986678,0.24828735795949142,0.6823973624935415,0.19096152443879716,0.28547556903926347
