,Calcarine_L,Frontal_Mid_2_L,N_Acc_R,Insula_L,Occipital_Sup_L,Lingual_R,ACC_sub_L,Raphe_D,Frontal_Med_Orb_R,Thal_IL_L,Fusiform_L,Cingulate_Mid_R,Occipital_Sup_R,Thal_LP_R,Vermis_7,Thal_MGN_R,Cerebellum_8_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_L,N_Acc_L,ACC_sub_R,Vermis_9,Parietal_Sup_R,Rectus_R,Paracentral_Lobule_L,Temporal_Pole_Sup_L,VTA_L,Vermis_4_5,Thal_MDm_L,Frontal_Inf_Oper_R,OFCant_L,OFCmed_R,OFCpost_L,Thal_PuL_L,Vermis_1_2,Cuneus_L,Cerebellum_Crus2_R,Temporal_Sup_L,Occipital_Mid_R,Amygdala_L,Cerebellum_6_L,Vermis_8,Thal_PuA_L,Thal_PuI_L,Thal_PuM_R
OFCmed_R,-0.013713449952329464,-0.12836709971091678,0.26196772230520343,0.18666571416002695,0.03652114608996531,0.08853623647837817,-0.19312639622066421,0.024766459530497782,-0.09504014234098707,0.07825958797674147,0.06566938402585375,0.15127816039272582,-0.020050016915534707,0.15062715548308667,0.06911691334855376,0.1564894296609999,0.17095638251457368,0.16253483269286884,0.3056248546621098,0.12474261113137201,0.0907331562242253,0.04396022263167713,-0.04440419291596638,-0.0013128784005374781,0.002162669045605306,-0.009033276791376705,0.1361252868528902,0.09372915258578507,0.251414913309179,0.006226077399456677,0.12566569013652074,1.0,0.2331118843577907,0.19473591541225618,0.06735519306264882,0.028471186726795668,0.22203569199401849,-0.004105385926090082,-0.01736526186590997,0.1951139088024678,-0.07780826148776883,-0.11728003158978455,0.2740350219492467,0.04822208972737706,0.1083625806586676
OFCpost_L,-0.1282558215159288,-0.08075986057363334,0.3078684393809058,0.338652227224631,-0.37481435533107016,-0.047540406823992964,0.3364129970185541,-0.08983822285827682,-0.2570998674693711,-0.04203912412297693,0.15685616769279664,0.3230289086665374,-0.3618935577349998,0.5171458909690951,0.011454233990770364,-0.18889946148922868,0.09832368732847385,0.5583698804424566,0.4347612714591516,0.4731792782052937,-0.6243656503122358,-0.0034486867711018194,-0.362976179297872,0.013832943090635909,-0.32048507088142336,0.30829430682963604,0.3120523388998123,0.1092024580195176,0.3024768338515638,-0.06631780580777157,0.8086336540498461,0.2331118843577907,1.0,0.3328442641824573,0.4432222328545054,-0.22049153667592541,-0.09505665576609025,0.373702891253226,-0.4170849510348185,0.5681323918813134,-0.043672672700261074,-0.010785108073963877,0.6267548226649641,0.30578062530160666,0.2257412432390461
Thal_PuL_L,-0.008910587668689707,0.4852850537444514,0.5073363677348166,0.3568805883972375,-0.1001046495449824,0.08880502854796746,0.03180261053522815,-0.10900122844901323,0.089083292876928,0.4114313578818932,-0.004168238317730255,0.33749016417434946,-0.19722649781191331,0.405368225340466,-0.056278473607665455,0.04074043254434346,0.007567500916688343,0.3009913625581044,0.2979045978134889,0.39582757330879514,-0.09796069011930368,-0.25706983195913563,0.01257700885353116,0.1436679917211958,0.21213037058827494,0.008768743104596556,0.158174626345464,0.14561722941291502,0.5520651477112208,0.3106481072945277,0.39247972974327644,0.19473591541225618,0.3328442641824573,1.0,0.2619627855433303,-0.13618423822150505,-0.07842634801690818,0.340900404751854,-0.34349558749766895,0.0549036868636427,-0.1545298301704402,0.17343053834184227,0.5169678358384681,0.46966572236046694,0.45335812932224084
Vermis_1_2,0.17003782210454454,0.33774183748065456,0.10509921044771105,0.4607088842459654,-0.2900335009209966,0.19354568542504208,0.23964387060970063,-0.12315224671211182,-0.09743768726767413,0.33364909555195804,0.42609049681384803,0.5809231281114479,-0.23076202255872338,0.5364840412920299,-0.2446082549701718,-0.23141210317771269,0.3431739216242699,0.622428820185051,0.5618827471570056,0.5113745621400676,-0.27495829699645663,-0.07552818172128861,-0.3958539369728707,0.2835064415671108,-0.042971828323465334,0.2901421780764721,0.5920032925295804,0.40212245154828513,0.39780858278239156,0.42151090845692407,0.2695110665950126,0.06735519306264882,0.4432222328545054,0.2619627855433303,1.0,0.007423810408961302,-0.11132993613068615,0.506991048769357,-0.37015951182481527,0.3681837905031891,0.18963559857456241,0.06873351302352906,0.6400438227817264,0.6169214613360152,0.3378294118874155
Cuneus_L,0.8603395516756335,0.12573029122456167,-0.1830387437617019,0.49029201914393244,0.7167262717923409,0.6747574375495401,-0.036405872091737596,0.262513792608372,0.15209283260414425,0.1992749036244581,0.39107291883357015,0.48944990846500835,0.8799432594412225,-0.009466399324253534,0.06374934903242029,0.23156912581736902,0.351392892386847,0.1557565188269236,0.2326529747804157,0.022801166477667622,0.07657255616905807,0.34758356621095815,0.45981095440379555,-0.07823934892326605,0.5584190493491755,0.07866953232965648,-0.06976678760918806,0.548264131352624,0.0023720045571350547,0.5019631062792324,-0.27999994645354215,0.028471186726795668,-0.22049153667592541,-0.13618423822150505,0.007423810408961302,1.0,0.3879301035745356,0.36899800716180037,0.7427410980244638,-0.04947586506574853,0.2835173616602879,-0.15200134192976414,-0.2785338344221037,0.05040368303503374,0.1508826046192349
Cerebellum_Crus2_R,0.43967323936221675,-0.07336843671403684,0.08233904304994309,0.39970333427449556,0.26325514685321233,0.592816920390532,-0.6349922932532293,0.5712151708799026,-0.012252024380964475,-0.0807520686743762,0.5275245560544646,0.14451476801036964,0.1707895621329079,0.07478027969991022,0.1841622134402756,0.26949683943081526,0.6674496715054017,0.2316119708390679,0.20399345633325341,-0.2410493111494172,0.1800327592607939,0.7354267262465963,-0.22347343381099952,-0.16302724038759717,0.07646511349474308,0.1801811633609362,-0.15899428513366876,0.3516442462939985,0.00801059962789322,-0.06523728411900483,-0.3558765409631046,0.22203569199401849,-0.09505665576609025,-0.07842634801690818,-0.11132993613068615,0.3879301035745356,1.0,0.11323377000042817,0.3857921530878944,0.2887408210567504,0.6105247180810105,-0.2832191982400789,-0.14734437680003593,-0.18749667484990143,-0.21960816840804892
Temporal_Sup_L,0.5131140942753252,0.3726330375786973,0.2018445270791857,0.7501455848297939,0.08348971064893516,0.45320222941595373,0.09710040445921952,0.2338254150567488,0.01854749642248702,0.3212374201433548,0.5401344701175498,0.6956995725065825,0.09713831173807239,0.4547150266974944,-0.012906361155978466,0.053901140015955244,0.34264285295481,0.7158239136368963,0.526590552786278,0.355841536088122,-0.1717132704569389,0.20848600328529862,-0.061342114051615326,0.16697190196381698,0.23545514995151406,0.5328253078184223,0.22835689754151042,0.5222454547290812,0.37143086746641596,0.4686160727404281,0.24820843365556228,-0.004105385926090082,0.373702891253226,0.340900404751854,0.506991048769357,0.36899800716180037,0.11323377000042817,1.0,-0.01369250856095952,0.4286087327733537,0.37503224118571976,0.08043695716777237,0.4369761656624249,0.5058746718027545,0.42680277540034334
Occipital_Mid_R,0.5496668105286596,-0.10532217930012776,-0.33985010945211186,0.1465853856283325,0.819159954225032,0.341473682975948,-0.13252648126678163,0.23388774231190504,0.09042639076703873,-0.0016397668579033594,0.1582880588018218,0.03298236105360375,0.7988250608213283,-0.32878557447818896,0.16089661938787134,0.11167897400086062,0.21784508535466265,-0.10006325053049717,-0.09909974348430414,-0.22698001971622012,0.13238228311995587,0.38960289331457537,0.5081740094991842,-0.3339674256260566,0.36680949403456964,0.052918271547282764,-0.22346995340066717,0.10334238252844462,-0.36990838250207814,0.12835378458963678,-0.39479613953153636,-0.01736526186590997,-0.4170849510348185,-0.34349558749766895,-0.37015951182481527,0.7427410980244638,0.3857921530878944,-0.01369250856095952,1.0,-0.14053635432177214,0.21261744335710592,-0.16681018692545857,-0.6171673878030725,-0.35063829875134644,-0.09539035077479832
Amygdala_L,0.09617421080072977,-0.2652714909324792,0.09063192499608042,0.4423819534371512,-0.12539431979382973,0.1508828269392163,-0.17128031584239903,0.2401106664453244,-0.3331682894073841,-0.159194819601081,0.6256236573643282,0.27925649708343386,-0.32449529609521316,0.38689294088883225,0.16543904076527663,-0.10295637535456514,0.420067109013997,0.7541739909486984,0.4502429246248704,0.08388059443963333,-0.23421904198396837,0.5784268630128963,-0.6097843664022917,0.06780507939291058,-0.5330348133005977,0.7617680832855259,0.3342516188019409,0.2655768941077261,-0.0002471004792254476,-0.2104488316840989,0.15566118869706969,0.1951139088024678,0.5681323918813134,0.0549036868636427,0.3681837905031891,-0.04947586506574853,0.2887408210567504,0.4286087327733537,-0.14053635432177214,1.0,0.5259244515891737,-0.20948229862130893,0.4166990021090901,0.14664827457531765,-0.12492792524615083
Cerebellum_6_L,0.539976929696886,0.05445839834524772,-0.09107073325901305,0.37563800785233825,0.03914599145820239,0.6147736670046428,-0.41871198770958495,0.58618582653599,-0.16287485995004738,-0.011134128930011186,0.8766201123361277,0.28605271187557174,0.009317347249904146,0.31363280028954266,0.027243642884206668,0.061853909302050855,0.7848621372459599,0.47684650777994375,0.14255031758101266,-0.21189371458609005,0.05759185961583277,0.8371299438775314,-0.4999688316935132,-0.0667002877507226,-0.10013505061715065,0.4973806844305085,0.07033529487609945,0.519525893264263,-0.01193603027107814,0.02564174564545801,-0.34079984235214134,-0.07780826148776883,-0.043672672700261074,-0.1545298301704402,0.18963559857456241,0.2835173616602879,0.6105247180810105,0.37503224118571976,0.21261744335710592,0.5259244515891737,1.0,-0.09241462377471414,0.023228477012367618,0.01625395290157795,-0.1304412350437265
Vermis_8,-0.13213722814450635,0.23427290102956047,0.15105175219649652,-0.06869322400641231,-0.13556709625474903,-0.14702416593795625,0.13231983132736666,-0.10868860221814633,0.20761772683919907,0.15207341754683085,-0.16596037200016417,-0.08849909971281461,-0.08512820605508296,-0.07092715206410218,-0.4106052694447287,-0.08091217989734384,-0.09649386696511067,-0.029899830683530575,-0.15889311420278757,0.12162988530320455,-0.025777150511727936,-0.284579413554696,0.08503886090914609,-0.02199352912686394,0.04530283995900493,-0.05772076136518211,-0.05471552433659639,-0.1714656073974528,0.22779130967729158,0.1446259448452937,0.23345830040519494,-0.11728003158978455,-0.010785108073963877,0.17343053834184227,0.06873351302352906,-0.15200134192976414,-0.2832191982400789,0.08043695716777237,-0.16681018692545857,-0.20948229862130893,-0.09241462377471414,1.0,0.12426452775780122,0.13863942810660354,0.22163183142946724
Thal_PuA_L,-0.0783482201623454,0.26061221196301426,0.5084092130347888,0.4022564177229758,-0.4565061766479401,0.12165280490159489,0.14923096780145867,-0.08075591617203932,-0.12694723618512296,0.2870917288008888,0.24694980604502048,0.45909823523865995,-0.4490481049485269,0.7041114292625505,-0.17508787595068934,0.12424201647073352,0.12288068305530087,0.5028964142746544,0.4658873863046553,0.6187171427744722,-0.19293534448682828,-0.16150442256354108,-0.38374609518871317,0.3399512725675364,-0.12994427928051813,0.2685005288183946,0.4368076179911892,0.2767228650702712,0.6443508764804321,0.2976851588180166,0.49859561934338775,0.2740350219492467,0.6267548226649641,0.5169678358384681,0.6400438227817264,-0.2785338344221037,-0.14734437680003593,0.4369761656624249,-0.6171673878030725,0.4166990021090901,0.023228477012367618,0.12426452775780122,1.0,0.7109657584323692,0.4411622001813094
Thal_PuI_L,0.24068013971089594,0.5489815274340105,0.3252088738585406,0.4986571745393063,-0.14742856004861524,0.2543492606893485,0.19836093360472287,-0.21392997088469312,0.08584869193153105,0.49701049322498553,0.1993624565536743,0.5397005277048255,-0.08250463578372637,0.5187435989779263,-0.1018455636067042,0.23492253000955574,0.0825353538970882,0.38338102228911647,0.4065139473625707,0.6139480230086513,-0.0971188943725003,-0.2389334749156317,-0.07768132271966195,0.5095635832767642,0.1637504811985358,0.19852766983465767,0.4383734460604006,0.3225158842554954,0.4768271442391054,0.6419020809622676,0.2604774592932082,0.04822208972737706,0.30578062530160666,0.46966572236046694,0.6169214613360152,0.05040368303503374,-0.18749667484990143,0.5058746718027545,-0.35063829875134644,0.14664827457531765,0.01625395290157795,0.13863942810660354,0.7109657584323692,1.0,0.35813356278326297
Thal_PuM_R,0.23181420870167466,0.49118920326526083,0.3273640392904299,0.3472853364866257,0.04391854578237574,0.2795048497631506,0.28042157880692614,-0.10281228372193835,0.10128464715617443,0.5931170114889562,0.10946252816197426,0.5295787810936462,0.17628652271385045,0.3948731301191854,-0.28070768118901107,0.04350229938548863,0.07932103041416336,0.20048783869446693,0.36354249326280463,0.5717631518404122,-0.2040283346008153,-0.3176282078625675,0.1873540722215755,0.12683292621927383,0.5013284673646708,-0.04065836157514158,0.24127701244853286,0.3787933681602937,0.6538050673057175,0.5607256746832336,0.41793294038767675,0.1083625806586676,0.2257412432390461,0.45335812932224084,0.3378294118874155,0.1508826046192349,-0.21960816840804892,0.42680277540034334,-0.09539035077479832,-0.12492792524615083,-0.1304412350437265,0.22163183142946724,0.4411622001813094,0.35813356278326297,1.0
