,Thal_IL_R,Cerebellum_6_L,Thal_VPL_R,SN_pr_L,Calcarine_L,Vermis_10,Frontal_Med_Orb_L,Thal_PuA_R,Olfactory_L,Frontal_Inf_Oper_L,Parietal_Inf_R,Raphe_D,ParaHippocampal_R,Heschl_L,Cingulate_Post_L,Rolandic_Oper_L,Temporal_Inf_L,Angular_R,Rectus_L,ACC_pre_L,Supp_Motor_Area_L,Thal_PuL_L,Cerebellum_8_R,Rolandic_Oper_R,Thal_LP_R,Thal_AV_R,Temporal_Pole_Sup_R,Precentral_L,SupraMarginal_L,OFCmed_L,Amygdala_L,Cerebellum_4_5_R,Cingulate_Mid_L,Vermis_9,Thal_PuI_R,Putamen_R,Lingual_L,Occipital_Mid_L,SN_pc_R,Thal_AV_L,Lingual_R,Cerebellum_6_R,Calcarine_R,Temporal_Inf_R,Cuneus_L,Cerebellum_7b_R,Fusiform_R,Cerebellum_10_L,Thal_MDl_R,Frontal_Sup_Medial_L,OFCpost_L,Thal_VA_R,Cerebellum_10_R,Vermis_1_2,Cerebellum_4_5_L,SN_pc_L,Thal_VL_L,Parietal_Sup_R,Precentral_R,Vermis_8,Thal_VA_L,SupraMarginal_R,Thal_IL_L,Thal_LGN_R,Thal_MGN_R,Vermis_4_5,Temporal_Pole_Mid_R,Frontal_Mid_2_L,Thal_MGN_L,Cerebellum_3_R,OFClat_R,Thal_MDm_R,VTA_R,Angular_L,SN_pr_R,Frontal_Sup_2_R,Cingulate_Post_R,Cerebellum_3_L,Parietal_Inf_L,Thal_VPL_L,Precuneus_L,Red_N_R,Frontal_Inf_Tri_R,Vermis_3,Amygdala_R,Parietal_Sup_L,Cerebellum_Crus2_R,Temporal_Pole_Mid_L,Cingulate_Mid_R,Postcentral_L,Insula_R,Vermis_6,ACC_pre_R,Red_N_L,Frontal_Inf_Orb_2_L
Parietal_Inf_R,-0.07634126887482562,-0.11547150646935156,0.28650736903012775,-0.24125702241134675,0.4220495817921135,0.11748879779959992,-0.14176396289444546,0.20882222646458642,-0.26837914921787775,-0.08824785580401182,1.0,0.07738395096694162,-0.07578584603263927,0.1767224317644315,0.31526532655332346,0.4212594225345157,0.03912067369980126,0.8417098583372821,-0.07928221113404955,-0.21236722881652906,0.3995130721390905,0.06996190419976538,-0.06957182889277075,0.4202691032982997,-0.15965116344968894,0.1027685656848375,-0.295018950977964,0.5256154934553116,0.4105579718281688,-0.42581586526182014,-0.3945962416853265,0.0721756450674524,0.38086725236579183,-0.09038998594086597,0.3374400636501513,0.09581524050817755,0.19235501938317318,0.39365125726262995,-0.31474660602018645,0.03784501082223855,0.2132370769124158,-0.21370745635346564,0.3990717021933224,-0.10356938670896418,0.623339016181016,0.14613488589343007,0.06731861966282557,0.03050348731312576,-0.24406951634077134,0.03046714421669141,-0.3469927207258701,0.10569276750558405,-0.06593395120377725,-0.16145758576687277,0.03994033103957184,-0.07320675714292475,0.09078098443331162,0.7893071543142591,0.777487786719375,0.07077970437569665,0.0499535194121503,0.6912879130069722,0.242415167704589,0.09750393909304504,0.0700356072350083,0.15283660425977152,-0.104973214936639,0.21523446472438745,0.1828873330090648,0.34219519008891025,-0.2723956811961375,0.04134107163599653,-0.4029830031414541,0.5819282501550637,-0.17830290383679795,0.2980041794604433,0.19542944820415212,0.1753385149907735,0.6865936022899211,0.02799684667133494,0.7294967436093374,-0.12376634022799753,0.002479170778959652,0.2785382256134436,-0.4940673417951965,0.7576861197999224,0.002116793020356403,0.32294647829854817,0.30749269062286133,0.5746143304988062,0.03910893323636551,-0.1273096492259176,-0.3700270556932426,0.09050593883905327,-0.23254878485927566
Raphe_D,-0.4250663344324887,0.58618582653599,0.37351033175311,0.1463193204681999,0.3570588995192537,0.5978929593093631,-0.04863183027899472,0.5825827663200587,0.02642877765304074,0.17916281565919978,0.07738395096694162,1.0,-0.11597027002101998,0.027852030492357478,-0.19731600050937373,0.19884850818137592,0.4409775900534874,0.0902710573166344,-0.1689913422135078,-0.3254145386292345,0.14626007488888101,-0.10900122844901323,0.4637628991121648,0.05048882573303336,0.2502611032749209,0.24184813187818718,-0.2356231826239397,-0.06734898522319922,0.20645410333069666,-0.1320144485998328,0.2401106664453244,0.5094433044272323,0.12974574852105322,0.5700003019336324,0.1807163134204315,-0.24347110522629797,0.5232321279582958,0.17370183599043054,-0.32058939337187625,0.07651189131807665,0.4941945485125547,0.38450468598126947,0.18064884043583004,0.3335471401128105,0.262513792608372,0.3954444446641554,0.30397574778279635,-0.09122602042406419,0.45199486031904906,0.04498955491414998,-0.08983822285827682,-0.3499118451040865,-0.3235489944622695,-0.12315224671211182,0.5152227300446359,0.3405601938453213,0.2867283503061375,-0.17744492667927314,0.15169705331516511,-0.10868860221814633,0.13593087166879075,0.20118840255052153,-0.23604383967591797,0.322747572285653,0.2382831234920326,0.40046100891539504,-0.046629399122949576,-0.1180070826169339,0.15555287668750745,0.13739414790012636,-0.11701756237465505,-0.18856260928493365,-0.2589086672164325,0.16201795512850076,-0.29197400852990474,-0.06775833519166728,-0.13880591184727903,0.07447919484237758,-0.0573942391175746,-0.20379972340011257,-0.0752169862598413,0.15806633333842116,-0.17822824775688342,0.07341308633845844,0.054120398756769494,-0.0746950171446203,0.5712151708799026,-0.12139828950758828,0.20043391193179136,-0.19413356159079675,-0.04772902616443811,0.4784965649405164,-0.16214294944720584,0.3263671948523828,-0.12133015042727008
ParaHippocampal_R,0.5248575127099459,-0.15058638522378606,0.185416398092449,0.6225771218964647,0.18581238125234037,-0.09374324385220852,0.2390484750022955,0.2049810928446741,0.7148627018030549,0.26844758882035,-0.07578584603263927,-0.11597027002101998,1.0,0.4702802990681243,0.40857253996323845,0.4438120056296952,-0.01695813543342998,0.0012473589646583424,0.6153009901386888,0.5328776389148804,0.4430580906198138,0.4707857672352418,0.2359061066742508,0.5885027126682513,0.5726268137968095,0.2962534199306261,0.7391405905149401,0.23398267702200765,-0.04149923472674361,0.5002992703232371,0.08475193008055239,0.3840905478813926,0.534582722809644,-0.29997247307796954,0.2109855885408217,0.8068790069457786,0.0555716227302851,-0.22541463188786892,0.7132121299357165,0.552821218544035,0.3491936131512234,0.24051312854940834,0.3552240661774314,0.2575984874532032,0.06439522403429346,-0.03431444257034179,0.5477890510767179,0.6444457108196835,0.023691027160397775,0.5474217746859443,0.48740446076382915,0.4413581766858287,0.6563207199534155,0.5891469570487321,0.29439432169370394,0.5560125137306403,0.6136722959606254,-0.0791966605903498,0.1990397048276224,0.07367435409899672,0.632280573973972,0.27967256654415157,0.526768334884922,0.5324988887396325,0.11891030201720447,0.4650218501990477,0.6718102312455381,0.3019214665580341,0.4227401149112594,0.678714684104516,0.5409955616633615,0.6067568227027047,0.4347391149774619,-0.3904647276061496,0.7592037163165042,0.6217069916178988,0.253670655050985,0.678618401838276,0.13177595969846032,0.7457886266598474,0.3641422270490216,0.5366582699333519,0.7668253526373987,0.6994445166274342,0.6380857442339739,-0.06401336980207388,-0.051978457622967315,-0.23111667787013157,0.5999265088109358,0.1995394576196491,0.7069871188912329,-0.19138052178781312,0.5795506720458565,0.3970009905646496,0.3589130192538757
Heschl_L,0.3068812381558728,0.21067070858840162,0.27110118679115625,0.41109253017943903,0.43455800997458194,0.3538825890475512,0.26466105469731604,0.03210322731804877,0.3961504821311007,0.5743306114218518,0.1767224317644315,0.027852030492357478,0.4702802990681243,1.0,0.36707249534901776,0.8010767131232805,0.3730600677399065,0.1672880448640901,0.13307323624948497,0.20976047782253532,0.5234179407488164,0.31874912277250594,0.436440070034027,0.6897401911889695,0.36466979212155315,0.24531380681690926,0.2557072514619182,0.13483595929048237,0.2427863313470812,0.25809850931786105,0.3492337595765525,0.4845195995502824,0.6771179546678641,0.2560324738625824,0.18759145904001054,0.4030972409523765,0.4087258971068429,0.2546821660852051,0.2521865285031441,0.3400977114367291,0.42530436392331644,0.27269972602431275,0.47376942499353103,0.05782466534683665,0.38499674412164664,0.13558786787517174,0.30819957327585384,0.47463480697052207,0.03872011646381152,0.6392255341146031,0.3464757156576502,0.4206007108008328,0.013203080714508689,0.46440025306464056,0.5138779978579835,0.3142720082577409,0.5067843021551717,-0.07148951216393767,0.48113031893490615,-0.06379124960371149,0.37044729844109286,0.5074970831875606,0.39842460439940547,0.28738101009337386,0.007545163955140486,0.5315399626174099,0.3141963485598737,0.23064674471412921,0.20332796529029146,0.3805335190871488,0.21751190313289126,0.27634560589900203,0.23789223139725862,0.015678234831057538,0.4223189835983973,0.6172687106020281,0.2097309839337975,0.5511062943798697,0.09575112675283133,0.3707876518230768,0.28728408957431373,0.21974343918323438,0.4410612313338693,0.603754361587534,0.3548739278382191,-0.0789050945738489,0.276004769263958,-0.09593358534891583,0.714453630535158,0.08937679330597363,0.5994121559035144,0.17491352903259708,0.45222688505991376,0.37717728798091976,0.398930309919602
Cingulate_Post_L,0.4000372913181349,-0.04071180098871975,0.16732543233345526,0.1311770733853014,0.3071812216307118,-0.036584515142109766,0.18834814931567267,0.035582895366703754,0.16513975797637476,0.2554787593281409,0.31526532655332346,-0.19731600050937373,0.40857253996323845,0.36707249534901776,1.0,0.41044066925197703,0.016532331306002235,0.38777671256579277,0.3211552230364002,0.3414066416034263,0.6488449763426491,0.41904134664495224,0.058326368344397916,0.5117121866275879,0.3707914379709188,0.281028676635851,0.4736937698276435,0.3758099192656849,-0.0025814554946503214,0.0783579735564607,-0.07566557417243285,0.24304117269149797,0.5590720673095699,-0.2686467213186853,0.2800819506639698,0.6255029539022793,0.18568738901003348,-0.02541130227953903,0.3490645704835569,0.3859164174678967,0.2020330963949411,0.0021336707385386984,0.2652559690554664,0.06444460712440069,0.1743723682189143,-0.21769892346210454,0.362182321514824,0.16341913402093,-0.07726969903620869,0.4440551429401134,0.1257909266345708,0.5539663744312685,0.4134816922989997,0.4424674514932714,0.22063176457388192,0.23274760229937996,0.5325374833984053,0.19728037744502158,0.3729950087848879,0.17072558242772565,0.40896707616371836,0.3045563631894081,0.6078422805389749,0.14239016296528406,-0.05408691690440072,0.3397472007148611,0.422369918813269,0.6346758097406938,0.43513932605568123,0.5372380527513266,0.2357362628735383,0.5230434843388727,0.09227143603793236,0.030257525176701616,0.5487934370380962,0.6075100247706884,0.8376487814405513,0.5096836678734529,0.3371814775528144,0.5980474306619326,0.5224588039838469,0.17112857641137647,0.536991869318738,0.519183552351213,0.0755052533519473,0.23745125055224667,-0.2665091532625716,0.128110533901832,0.562710631431249,0.33607961389422214,0.4960095359733705,-0.1438241900813712,0.23159561040092613,0.22437292427613223,0.3370095429962448
Rolandic_Oper_L,0.2685140199543312,0.2743112307525462,0.40937270100538264,0.29406420734608424,0.5734741369541201,0.415698818369789,0.13320792528314904,0.18039982670669832,0.25477348250800935,0.5573523806218976,0.4212594225345157,0.19884850818137592,0.4438120056296952,0.8010767131232805,0.41044066925197703,1.0,0.4282655044312339,0.3307539023531257,0.14642628628544135,0.1464373859848345,0.7165715141860449,0.4195315726112828,0.45004653139090156,0.7898150273304865,0.3750937632952707,0.32972209419996884,0.1298148123210277,0.3916682781697505,0.5234878091610041,0.06102036497202633,0.1939867260363953,0.590332499721594,0.8312306708735026,0.23998505453276714,0.3943714699746676,0.41215770716061123,0.5272660332876943,0.29739377506018694,0.13094140668485266,0.4606830759560008,0.5781228798320979,0.27318537289015093,0.5798813384760027,0.10330313968231014,0.526434451965321,0.17067660140965507,0.4506266364845413,0.3847836872566562,0.040969039693260136,0.5613525095214622,0.16343065315973496,0.4123567570101046,0.04657066844527988,0.43687688791811147,0.5667293244952096,0.3504194324008766,0.6249080445959555,0.09638666330038886,0.6799241111498285,-0.00822896564668893,0.47927400802358805,0.6909995383524989,0.48288194338058077,0.3713805907526605,0.08564794153325135,0.6181146390668366,0.2626921423249198,0.410816998996684,0.3359370139783548,0.5739469067952265,0.08949033775158743,0.29374090137222647,0.0577072910566608,0.1646155631107598,0.34950222514470225,0.6290384024919282,0.2442880035421943,0.6911934351127607,0.3411139831116601,0.43132240132816557,0.4775093459649673,0.23005226686550526,0.43861062150555324,0.7431216431964643,0.1582460811048326,0.11141184476975864,0.3059001899911242,-0.07012628393917439,0.8230344886025858,0.39367480222107276,0.5731347821755455,0.22997085590654825,0.2893172751075524,0.48232036501726605,0.3275341999649825
Temporal_Inf_L,-0.09973338790323294,0.7432385932017438,0.21377746914275422,0.22523794150168222,0.4464127067320958,0.6272638894242513,0.24298410749264215,0.09860789843190504,0.17348362001989168,0.6136458981070715,0.03912067369980126,0.4409775900534874,-0.01695813543342998,0.3730600677399065,0.016532331306002235,0.4282655044312339,1.0,-0.03981515127117926,-0.2256288319154892,-0.16653554869206066,0.1962746721317034,0.024633880380090782,0.6149857833898132,0.11889007226120292,0.28844370107616063,0.17836869537157163,-0.22663213452864242,-0.26928822548696735,0.28121502289570216,0.02467473361105895,0.5825388753082349,0.5837465333181905,0.324755699878741,0.6623946226556416,-0.05079600332998669,-0.06963397955644138,0.6437436982844896,0.16669622966146017,0.011172375323180717,0.21458819376059052,0.482724087046078,0.42936624517923927,0.2403776140450447,0.11741795420159501,0.28668187301055914,0.25680693081986267,0.2589839175351437,-0.03881750106682475,0.06225586288163568,0.27163907586618224,0.13778372048076323,0.012280330090586761,-0.4558517491358614,0.2708738128110584,0.7005678433493392,0.19722272373686178,0.33962478578463906,-0.418946319202393,0.19480298847524313,-0.15761550666447346,0.24050276579000746,0.2853151353425104,0.04287847112751496,0.2354003857486365,-0.036352110043257904,0.5287396523259591,-0.038586440512893144,-0.05091418928816168,-0.09700605816322753,0.009251555244770825,-0.09695213044906417,0.005159939400995239,0.13919738392818481,0.023044598623239754,0.07733690578316352,0.037407458084356186,0.01815165309172992,0.32566826737430954,-0.3030978001268429,0.00804965862970405,-0.18563233644578245,-0.008630408344470882,-0.11065330783611531,0.26001115753739545,0.1462029745733661,-0.37316631348282797,0.46407239204419964,-0.19241278560378225,0.40711910125764506,-0.32556351701821873,0.17754242596284991,0.5884493558818816,0.14413285655646701,0.23229057147763907,0.303075301825858
Angular_R,-0.15284000560330907,-0.016181163410936086,0.2692421859210939,-0.170158179254036,0.5685539156662283,0.19509645671323025,-0.07177333414254017,0.16539220749598635,-0.16660048234994784,-0.09480502276346513,0.8417098583372821,0.0902710573166344,0.0012473589646583424,0.1672880448640901,0.38777671256579277,0.3307539023531257,-0.03981515127117926,1.0,0.0029727460533897484,-0.23171118339986232,0.4419630720789891,-0.04596664785129327,0.09388653489431129,0.4051694082622642,-0.09698114918345217,0.060530334831090216,-0.07809495392278697,0.5068107314935049,0.367384324245891,-0.3585822504863854,-0.3607861201409134,0.21158734485676242,0.3911190795921542,0.012624915564008719,0.34848095618610275,0.14784677201645632,0.35296352997442754,0.4469250339174282,-0.26341349610713316,0.02804885010276249,0.34144899364216436,0.04126307476047382,0.5041067764550471,0.17587745936099664,0.7222263949548736,0.2881246689950115,0.27540909133045655,-0.0391986711461774,-0.2456642913596258,0.10566034045830454,-0.2872072393476515,0.2202310659013404,-0.06816902063558175,-0.1282493154153843,0.11830928412508532,-0.03102501455572708,0.15422006017846188,0.7135710621097475,0.6575620890769488,0.02875940948113263,0.10123809120940998,0.6229831611377264,0.26361841202190905,0.10799704511140511,0.08663465299002664,0.1919204448156103,0.018163859311333224,0.27725125032993775,0.17288279367394813,0.38014511179701455,-0.10416742881909946,0.08087611873995725,-0.36845382746409466,0.6049917817640234,-0.0747841105214462,0.35826110789010646,0.2567388769376105,0.08065095403478312,0.7285517112381055,-0.02009511420183968,0.7606417717467535,-0.18966704259589254,0.06387942364641043,0.22036867078899597,-0.2885058649564383,0.8003505103846423,0.10711012244760734,0.32947167288805135,0.31484920459865456,0.5169043633478916,0.19957374590782276,0.023177336019038982,-0.3207367688021881,0.09153083700767796,-0.2821263542895826
Rectus_L,0.3460925016673524,-0.3063838659066566,-0.09830868940434388,0.17423453867232497,-0.02970839044854222,-0.30060787255942817,0.15868190683937464,0.10400597267105767,0.4396401071532448,0.09912834315894266,-0.07928221113404955,-0.1689913422135078,0.6153009901386888,0.13307323624948497,0.3211552230364002,0.14642628628544135,-0.2256288319154892,0.0029727460533897484,1.0,0.6727262506342648,0.24814433125017946,0.28353364999177527,-0.09115029069912498,0.36790812375029147,0.4748011827138173,0.13120132738143828,0.6953553923214374,0.12016971538005759,-0.2047585784538624,0.6142899796126711,-0.04624519331623265,0.11591990223650032,0.2990691691648893,-0.386565860993691,0.30010636337819335,0.4851286020898312,-0.15012032260524288,-0.36114588251012053,0.3756633955128823,0.4828648273649184,0.02943980113603879,-0.00106247399501834,0.16158778793786338,0.27593343041747126,-0.09227586619051581,-0.25338099955659193,0.3360851211182231,0.3030065059138382,0.18902053535527127,0.21353742302655257,0.5920324490913067,0.4409548140981377,0.657311321599657,0.3724439060524192,0.024949331988205252,0.33892419288064934,0.34757698783328417,0.035150610252824246,0.017497314694103927,0.14113798036765005,0.22974187705281085,0.10775971917770251,0.14620652334101436,0.32487862395977335,-0.13405878123526457,0.22189553730381356,0.4284893646386917,0.19607325560171157,0.42294395008951874,0.3549597288386383,0.44047428945987016,0.36298781779887884,0.1260786661464883,-0.4623197028134969,0.5176870742017763,0.368435224950162,0.29085289177806617,0.2873898180731084,0.0645323596174751,0.4882166989578474,0.27892636780800156,0.21406421176199747,0.6183627519537146,0.3353425105569922,0.43546537926895484,-0.059670231083028914,-0.32063059061418164,-0.2869882044602674,0.3714983576271665,0.22109012902895805,0.36809384305101395,-0.37349481149740893,0.37406734848627343,-0.06413961784364752,0.3516480209184592
ACC_pre_L,0.5504318044092609,-0.3491578027952292,-0.11580466425029279,0.19427757702254556,-0.154154538321877,-0.3352669989042851,0.2834979381667587,-0.14252773340929248,0.5197775935677236,0.32372111395602376,-0.21236722881652906,-0.3254145386292345,0.5328776389148804,0.20976047782253532,0.3414066416034263,0.1464373859848345,-0.16653554869206066,-0.23171118339986232,0.6727262506342648,1.0,0.10865284888390646,0.4353575491512791,-0.2672193738828139,0.3285488136210968,0.501742446092109,0.0898099267574043,0.704638231665708,-0.0891372141534048,-0.09255557645791702,0.7025088991760837,0.22734751214728102,-0.07405154911792726,0.3416840558645433,-0.40667191722289925,0.09472867897324942,0.4999402530029669,-0.2367092761528682,-0.33312961301932176,0.5039362912291878,0.44689321225866147,-0.1471433172282201,-0.23225158901351348,-0.03145939272338857,-0.07583770826539803,-0.20867117330435137,-0.5396478325321858,0.07475264604891857,0.3723127337800328,0.11864425136119215,0.30035021500631753,0.6445562561014021,0.474081772491255,0.6514325826695683,0.48042440796539265,-0.09614336405339452,0.2140737701406148,0.3395821817972444,-0.06922037744321516,-0.17310618830830385,0.023392810293380133,0.152182113388352,-0.07082447784431686,0.14863653512553016,0.13943272504694654,-0.014406101336962185,0.10550022053894383,0.2946858907518461,0.2083327859586942,0.3359123544256852,0.2748148643143468,0.3752889643719152,0.48807121648711305,0.2738293587783393,-0.432691405675162,0.5887455540053549,0.46336075732196064,0.2907577110542926,0.3588860089945174,-0.07140761311556776,0.6241955819826798,0.15253863562503922,0.344872896772788,0.7283030332378234,0.3931626940383714,0.3910678483631596,-0.19322795655258673,-0.47668024084831057,-0.2643227063864551,0.3642694947728302,0.09277771373717834,0.4766719068911428,-0.45367834225081904,0.7256342613597693,0.06257502512032503,0.6969117781003465
Supp_Motor_Area_L,0.24738419503849554,0.2922348859695889,0.42571335425995294,0.18728784130482926,0.6152746345946418,0.3385800729250067,0.017034192536318517,0.26436864056225506,0.10467475260749358,0.284767004930795,0.3995130721390905,0.14626007488888101,0.4430580906198138,0.5234179407488164,0.6488449763426491,0.7165715141860449,0.1962746721317034,0.4419630720789891,0.24814433125017946,0.10865284888390646,1.0,0.3787009150035426,0.4467624884049006,0.6924688505022953,0.5067728487136398,0.38581801765647117,0.3234566973445485,0.5935231833643793,0.2651463828653184,-0.13474051644977839,-0.12951885050606435,0.6619679561806663,0.7746375671053277,0.052516105333398594,0.5445505209292408,0.5418214055675274,0.5438014805711165,0.03949418322841987,0.1786569115735714,0.5186068288387312,0.6155229231495581,0.40142861425881043,0.5591835097488649,0.4242112590439222,0.42779595687958555,0.10543006642219901,0.7295768028781487,0.15957386958299233,0.07500083549913263,0.4541925598615258,-0.026893754108611022,0.5120156180400268,0.27320768719307953,0.43071445895556176,0.5806880444850475,0.37842503927989984,0.6866877020216836,0.1304153056923541,0.6858497775516661,0.12799457895695676,0.5300633796331548,0.6263833896527183,0.5918693123727112,0.3830384472880986,0.09143522958337655,0.6356715127587742,0.49571378147966527,0.7595857871769455,0.4897745955033465,0.7384221926376255,0.11101069336973857,0.4600336490625277,-0.045367633312068986,0.0863193966012923,0.33114105277050826,0.6838509020574066,0.47086392872138205,0.6548092226007194,0.4416539216213756,0.5157013055868293,0.5742014782352677,0.23961793343112398,0.5390004681792842,0.7040702057633249,0.07395485305578624,0.20439714895090325,0.15374784278976117,0.09448791464205808,0.7632728467738749,0.48149263632071493,0.5113124818443946,0.21616195479318706,0.05450895092308687,0.39336713451213995,0.13111885857357733
Thal_PuL_L,0.50494550932092,-0.1545298301704402,0.15380421150656265,0.43770964774787563,-0.008910587668689707,-0.0008622801654094579,0.10609513639655087,0.10057423823368254,0.36605524128313793,0.3009913625581044,0.06996190419976538,-0.10900122844901323,0.4707857672352418,0.31874912277250594,0.41904134664495224,0.4195315726112828,0.024633880380090782,-0.04596664785129327,0.28353364999177527,0.4353575491512791,0.3787009150035426,1.0,0.007567500916688343,0.42243418210662487,0.405368225340466,0.501213500938754,0.31950468087796036,0.15004362002960187,0.04364727130918625,0.28355206514231435,0.0549036868636427,0.1381580139624151,0.33901550938499025,-0.25706983195913563,0.15776758240213357,0.5519043072957346,-0.032053081345155415,-0.16734233728095443,0.32619957382743153,0.24837838141707097,0.08880502854796746,-0.11930128977654778,0.0572385064222786,-0.13801281020993256,-0.13618423822150505,-0.15465854186161154,0.11358345257810118,0.3725816997605804,-0.029567030245193443,0.2979045978134889,0.3328442641824573,0.1804582339407164,0.4025504273093429,0.2619627855433303,0.1071567062500571,0.3870027481471964,0.3829899368092573,0.01257700885353116,0.1570118728928168,0.17343053834184227,0.42847332907846597,0.09540453344462548,0.4114313578818932,0.153059321634942,0.04074043254434346,0.14561722941291502,0.2030781443783444,0.4852850537444514,0.38511116193188355,0.4463756236745009,0.33015190074581463,0.3199790438000254,0.11942734031819527,-0.19424574417277624,0.4623419097310384,0.4171302302910597,0.29624023240937836,0.49586353107283554,0.10060844249465181,0.7553584476050889,0.24965801066715043,0.40745754549983987,0.4408005390913,0.47592326397288864,0.2512286932947931,-0.011071608408501075,-0.07842634801690818,-0.27218638042159266,0.33749016417434946,0.2046567203992848,0.4323744469529958,-0.2228942771794777,0.42505525877609923,0.34612174366341814,0.4436487996170462
Cerebellum_8_R,-0.10386990609588734,0.7848621372459599,0.23324247068735532,0.39162217068256255,0.5453834271307654,0.7261569369073662,0.24348149771695837,0.16114814437881944,0.3116489244771733,0.5131147104223478,-0.06957182889277075,0.4637628991121648,0.2359061066742508,0.436440070034027,0.058326368344397916,0.45004653139090156,0.6149857833898132,0.09388653489431129,-0.09115029069912498,-0.2672193738828139,0.4467624884049006,0.007567500916688343,1.0,0.16831181049823363,0.4081468734079948,0.13340454174641864,0.06551385998552997,-0.06654698651924616,0.17172051381091433,0.012645646555360327,0.420067109013997,0.8544924344251386,0.38637808744994084,0.6929483364380101,0.09062576575869342,0.10208021263128302,0.723218966184233,0.18138691850361593,0.10981542675746069,0.3121888615358649,0.6663240119894887,0.8410378205983181,0.3727973555464206,0.5308909578016178,0.351392892386847,0.5838884528770549,0.6115598020815145,0.08375883368649327,0.11593094437145418,0.40054684383843614,0.09832368732847385,0.1530636512568105,-0.32507567516795893,0.3431739216242699,0.8773007453373122,0.28402086965383583,0.44750120716210834,-0.4579283969312838,0.23707715546744523,-0.09649386696511067,0.434211747590344,0.32263709657907585,0.21560363379714745,0.3050112170054854,-0.045218191039438575,0.6257602055515756,0.33665216971144646,0.12251003963124675,0.05257516835466087,0.22203081679014725,0.19398016435078805,0.060219308677718936,0.16988584532654102,-0.03420709885682543,0.19914245698313573,0.20606855953474673,0.017821173919994288,0.3898274578449555,-0.11754197625929577,0.05216451203974652,-0.07823485002926817,0.04949393221967658,0.008211108992249394,0.3012780153973461,0.48780834180864263,-0.2607875330472461,0.6674496715054017,-0.0501343967513059,0.4722477842756619,-0.2367017095947128,0.3649432429980593,0.7141859785340962,0.14654775653486296,0.3326935474623159,0.06309503144359332
Rolandic_Oper_R,0.2493376548798178,0.005649080989090362,0.3501692463029343,0.34291471217354313,0.524652297273089,0.1458200984512774,0.15515269848507596,0.26233119326971893,0.34976088887967854,0.2732618607750465,0.4202691032982997,0.05048882573303336,0.5885027126682513,0.6897401911889695,0.5117121866275879,0.7898150273304865,0.11889007226120292,0.4051694082622642,0.36790812375029147,0.3285488136210968,0.6924688505022953,0.42243418210662487,0.16831181049823363,1.0,0.4429285364779123,0.36831750177503414,0.3804700343228766,0.5442352494876482,0.34891685588149424,0.13876579078407084,-0.01438519595336017,0.47553340490826357,0.7977949992998704,-0.0671547564660077,0.4002245581689371,0.6589931293855045,0.3640691714957887,0.12035240112044858,0.2378311570242553,0.4907693555961771,0.5250985112771887,0.1196958080266509,0.5988596475354797,0.17857300601878054,0.46966900554336044,-0.039310125259695294,0.5104170220971294,0.45170968243955806,-0.07440971032260468,0.4604868419289879,0.19570009076473882,0.4690698357087919,0.3499198929074448,0.3637715480775767,0.3702795601474088,0.360622089816654,0.6113804913710282,0.30658034181859845,0.6903477179846486,0.05814043750635332,0.4529241210866489,0.695547431958004,0.5120896981148112,0.4821964356589715,0.16772827913602062,0.590984705586682,0.35280117946493594,0.4428792270024716,0.41752235721847364,0.742308376409967,0.09293744156270248,0.4650060148002297,0.00785638158670311,0.15466551504680454,0.4437398726414212,0.7171963144966012,0.28100377324192466,0.6653618427818015,0.47167121835322334,0.5351661400885942,0.6667554222819897,0.237894395335173,0.6738406976059752,0.7693938566578741,0.14171919864583885,0.2605086247285932,0.006152574823621427,-0.06792937025522941,0.7914508434220175,0.5159389874980991,0.6631386988374097,-0.06769879798088264,0.2489462025187866,0.4400128521623674,0.21219971241641256
