,VTA_L,Putamen_R,Hippocampus_R,Thal_LGN_R,Cerebellum_8_L,Vermis_7,Temporal_Mid_L,Caudate_R,Lingual_L,Cuneus_L,Cerebellum_9_L,Cerebellum_Crus2_R,Cerebellum_4_5_L,Thal_VA_R,Cerebellum_4_5_R,Thal_VA_L,Frontal_Inf_Oper_R,ParaHippocampal_R,Thal_PuM_L,SN_pr_R,Red_N_L,SN_pc_R,OFClat_R,OFCant_R,OFCpost_R,OFClat_L,ParaHippocampal_L,Temporal_Mid_R,ACC_sup_R,Cerebellum_7b_L,Thal_MDm_L,Olfactory_L,Vermis_10,Fusiform_L,Fusiform_R,Frontal_Sup_2_R,Cerebellum_Crus1_R,Rolandic_Oper_R,Temporal_Pole_Mid_L,Angular_L,Temporal_Inf_R,Raphe_M,Precuneus_L,Thal_PuL_L,Thal_MDm_R,ACC_sub_R,Temporal_Pole_Sup_R,Red_N_R,Supp_Motor_Area_R,Cingulate_Mid_R,Vermis_9,Supp_Motor_Area_L,Hippocampus_L,Cerebellum_Crus1_L,Putamen_L,Precentral_R,Rectus_R,Thal_PuI_R,Caudate_L,Thal_IL_R,Occipital_Sup_L,Thal_PuI_L,Thal_MGN_R,ACC_pre_L,Occipital_Inf_R,Thal_MGN_L,SupraMarginal_L,Occipital_Sup_R,Cerebellum_Crus2_L,Paracentral_Lobule_L,Precuneus_R,Parietal_Inf_R,Vermis_6,Frontal_Mid_2_L,Temporal_Pole_Mid_R,Vermis_3,Thal_AV_L,Thal_IL_L,Pallidum_R,Thal_PuA_R,N_Acc_R,Cerebellum_3_R,Thal_MDl_L,Frontal_Inf_Orb_2_R,Heschl_R,OFCant_L,Rectus_L,Thal_LP_R,Vermis_8,Insula_L,Cingulate_Post_R,Cuneus_R,Angular_R,ACC_pre_R,Temporal_Pole_Sup_L,Frontal_Inf_Tri_R,Cerebellum_10_L,Frontal_Inf_Oper_L,Cerebellum_6_L,Lingual_R,ACC_sup_L,Occipital_Mid_R,Thal_VPL_R,Postcentral_L,Frontal_Med_Orb_R,SN_pr_L,Raphe_D,Frontal_Sup_Medial_L,Temporal_Sup_L,Paracentral_Lobule_R,Frontal_Sup_2_L,Cerebellum_8_R,Calcarine_L,Frontal_Med_Orb_L,Postcentral_R,Parietal_Inf_L,Frontal_Sup_Medial_R,Pallidum_L,Precentral_L,Thal_VL_L,Cingulate_Mid_L,Vermis_4_5,Parietal_Sup_R,SN_pc_L,Occipital_Inf_L,N_Acc_L,OFCmed_R,Thal_LGN_L,Temporal_Inf_L,Thal_PuM_R
Thal_PuI_L,0.4383734460604006,0.65328520664988,0.6495596724628773,0.23148957210084703,0.23923056609758972,-0.1018455636067042,-0.09050182755379634,0.7254467207630708,0.1601082666884759,0.05040368303503374,0.28478570752705945,-0.18749667484990143,0.22135824462842624,0.6206111674949631,0.25035414243783477,0.39382357742103363,0.6419020809622676,0.5852144506874882,0.7076012730069785,0.6083207483300511,0.3986361982635082,0.6156106296069664,0.28131608529514507,0.28554804844913784,0.4823696854156945,0.12202493339383617,0.5567803764741255,0.2120031627932188,0.5355098684631769,-0.1657953143749367,0.4768271442391054,0.38204546420963265,-0.06998277410818118,0.1993624565536743,0.4103010612360823,0.6151973423241616,0.25698197024592084,0.5050269264394189,-0.03304759033556711,-0.21090698175844844,0.07375709149086036,0.47814897293159514,0.32228738159593057,0.46966572236046694,0.5711234847854056,-0.0971188943725003,0.6139288229086044,0.5004866520082731,0.3876890937582204,0.5397005277048255,-0.2389334749156317,0.5536000823094744,0.7763519370587222,-0.021073690392607886,0.6100673027941556,0.16119479817997776,0.5095635832767642,0.33259570964574464,0.6341336100105844,0.5384011746448203,-0.14742856004861524,1.0,0.23492253000955574,0.6239670872249514,-0.02251337363818064,0.45044173357664696,0.13175605158187675,-0.08250463578372637,-0.10538592017929564,0.1637504811985358,0.34210739768435977,-0.02879415583545804,-0.009142753559035563,0.5489815274340105,0.4537790053311575,0.6905556524437955,0.4712783973573507,0.49701049322498553,0.5827359752005867,-0.029845564036565474,0.3252088738585406,0.5631352812757794,0.5079410537346085,0.7223735501757798,0.5083219780266228,0.2604774592932082,0.38157459723124654,0.5187435989779263,0.13863942810660354,0.4986571745393063,0.40043200216789987,-0.08752871316882666,-0.013548146264752859,0.532727631531633,0.19852766983465767,0.7219393669033181,0.2569187697249154,0.38338102228911647,0.01625395290157795,0.2543492606893485,0.6385264959223417,-0.35063829875134644,0.2163979664984056,0.25839441405553215,0.08584869193153105,0.33818878418947135,-0.21392997088469312,0.4065139473625707,0.5058746718027545,0.10171630952836062,0.4675787900736787,0.0825353538970882,0.24068013971089594,0.16291549568567656,0.1363613276549013,0.12807909469081838,0.640531614948999,0.15605780074187256,0.20057641488541264,0.5502577639890853,0.6090150946098323,0.3225158842554954,-0.07768132271966195,0.36433269055073053,-0.24495660419736406,0.6139480230086513,0.04822208972737706,0.5396941380893776,0.023985187573579883,0.35813356278326297
Thal_MGN_R,-0.190344173898394,0.17994788324217728,0.02606412613637544,0.4097409000163391,0.22634767432681668,0.09108901780075777,-0.03145548570693297,0.23070059106234073,0.2266438548193765,0.23156912581736902,0.10216822057623937,0.26949683943081526,0.038408267302787284,-0.17369623654296917,0.08586249699268755,0.12451333333169935,0.19112778921962112,0.11891030201720447,0.566107604445777,-0.15520693666115296,0.6261450107967967,0.017425511439892388,-0.09079983411370081,-0.2931851990482731,-0.15546373213549597,-0.1373012348226996,0.04583345702610655,0.2815009691897652,0.07728128398028712,0.14885184000414864,0.26722624548875823,0.012550895855820402,0.15106547173853566,0.05379491759119174,0.19986588517820675,0.08097930531457082,0.27955469265591704,0.16772827913602062,-0.0809627186186112,0.09257069006826511,0.17905979656035056,0.09296541515012154,0.21900732220488428,0.04074043254434346,0.33415519486097317,0.34347617211358705,0.023960566519102503,0.5072626014306981,0.14440952492488104,0.030795978037071476,0.044591960062358334,0.09143522958337655,0.071942372136472,0.23585650108243006,0.17178260144617943,0.10102770163330158,0.18814636071155022,0.4146182792047301,0.15814954158284836,0.04699557825240578,0.1526232818009656,0.23492253000955574,1.0,-0.014406101336962185,0.2707668474099865,0.21406449166749936,0.1627707791452349,0.21490188665511892,0.006053606375260168,0.17770885013199084,0.2377233334857207,0.0700356072350083,0.12642863245044658,0.04690608330982195,0.030359629850845688,0.18831496013615354,-0.17341348654226066,0.06296246924084604,0.39972213140926666,0.5445716350131357,0.4924568495316746,0.2893613297086392,-0.07066959746688345,0.14273363211323017,0.2019886428743193,-0.19624520668576875,-0.13405878123526457,0.08949704266598292,-0.08091217989734384,0.19849099555305386,-0.0930592288462551,0.34219123740314017,0.08663465299002664,-0.002424862840929217,-0.039859047723847026,0.19679633328118723,-0.024775437629031567,-0.20333744408661683,0.061853909302050855,0.4023153635606146,-0.05844292432648122,0.11167897400086062,0.7351840312720892,0.08949306178235915,0.029434905346516275,0.30278664089119856,0.2382831234920326,-0.06962642103055944,0.053901140015955244,0.09436213595135247,0.03757821152464223,-0.045218191039438575,0.2761263840551375,-0.1808719135421895,0.04382979909372163,0.16003556928039997,0.038166380087536714,0.15495389665742126,0.12340615172246987,0.07312494327474517,0.08286559853329235,0.14732972786630624,0.18488550420590147,0.2625567674620334,-0.09822884955722203,0.11771278627692701,0.1564894296609999,-0.06224063225242895,-0.036352110043257904,0.04350229938548863
ACC_pre_L,0.30025806943514016,0.4999402530029669,0.5988245776327185,0.13943272504694654,-0.09645601117646069,-0.032018484915511,-0.29481099617263634,0.7227205421642804,-0.2367092761528682,-0.20867117330435137,0.20866742663770255,-0.47668024084831057,-0.09614336405339452,0.474081772491255,-0.07405154911792726,0.152182113388352,0.2452683827626576,0.5328776389148804,0.39127919847666115,0.5887455540053549,0.06257502512032503,0.5039362912291878,0.3752889643719152,0.6278053255448587,0.7044610376480841,-0.003448532244280252,0.4880880422398646,-0.0032397046812088835,0.14962879193280948,-0.22776205191760532,0.44066834431935775,0.5197775935677236,-0.3352669989042851,-0.10075457242045256,0.07475264604891857,0.46336075732196064,-0.15351217765413275,0.3285488136210968,-0.2643227063864551,-0.432691405675162,-0.07583770826539803,0.25042684910414675,0.15253863562503922,0.4353575491512791,0.48807121648711305,-0.3510736357102834,0.704638231665708,0.344872896772788,-0.06524042422378536,0.3642694947728302,-0.40667191722289925,0.10865284888390646,0.5855883679360548,-0.308850984112434,0.3300572391647938,-0.17310618830830385,0.3597071875918353,0.09472867897324942,0.4695087739630531,0.5504318044092609,-0.3150906622375657,0.6239670872249514,-0.014406101336962185,1.0,-0.3258363749285588,0.3359123544256852,-0.09255557645791702,-0.237437329574018,-0.15515858196556673,-0.10135567302760763,0.1827321661721486,-0.21236722881652906,-0.45367834225081904,0.2083327859586942,0.2946858907518461,0.3931626940383714,0.44689321225866147,0.14863653512553016,0.3776661610977311,-0.14252773340929248,0.29947568446832185,0.2748148643143468,0.31026938133906246,0.7294416019414938,0.40342700430110934,0.6584654410069524,0.6727262506342648,0.501742446092109,0.023392810293380133,0.1729942636585769,0.2907577110542926,-0.29211831471761995,-0.23171118339986232,0.7256342613597693,0.1503855572300047,0.7283030332378234,0.3723127337800328,0.32372111395602376,-0.3491578027952292,-0.1471433172282201,0.3385744563465429,-0.5161189320854318,-0.11580466425029279,0.09277771373717834,-0.1493628097623701,0.19427757702254556,-0.3254145386292345,0.30035021500631753,0.32642852555526447,-0.13151374100017152,0.11793178234040119,-0.2672193738828139,-0.154154538321877,0.2834979381667587,-0.15603346869701573,-0.07140761311556776,0.5713558764105265,-0.23253615153222162,-0.0891372141534048,0.3395821817972444,0.3416840558645433,0.10550022053894383,-0.06922037744321516,0.2140737701406148,-0.264879124210756,0.553808584689406,0.11204234416360323,0.28579224241743606,-0.16653554869206066,0.3631975872701628
Occipital_Inf_R,-0.15939526951359054,-0.06101545940064032,0.004605459785190677,0.23964214704010942,0.32739748837713706,-0.055739594071969,0.23193408193136067,-0.056195903210271764,0.598863107980393,0.3334415161104135,0.24233409073787499,0.36954312573370096,0.3830873549558113,0.006181854705749758,0.5284329521865658,0.05626480991540512,0.1698433792759296,-0.08613198478735413,-0.004983054929871417,-0.19901951817239466,0.1336392017530728,-0.13871789984509733,-0.1775028255781801,-0.09837627539930682,-0.16640585240764216,-0.35544539148732146,-0.10386694846353686,0.6252801815251054,0.046220833972938476,0.1468686071746205,-0.032402977112904234,-0.15395457794864337,0.37378446823742745,0.36016197402400807,0.6315564725954528,-0.05836425795506883,0.6084771881207227,0.049055216085179966,-0.08844472615783654,0.23566773121746004,0.7622332629804274,0.13374484534649683,0.05974677145653808,-0.295766380857145,0.10814439481776614,0.07719667830235492,0.03189617878891097,-0.18020071208456684,0.2548940690787853,0.1334924122518446,0.4013512088553948,0.288372805973234,-0.11024047809089373,0.32495316307535704,0.07781047656204704,0.08240278058114901,-0.051957877491003154,0.15724939504644445,0.07241202869394472,-0.3671475562674417,0.12574311231138754,-0.02251337363818064,0.2707668474099865,-0.3258363749285588,1.0,-0.12571731462110136,0.17983029176662865,0.2893113203861395,0.3723680690136229,0.21078700091012958,0.14479567984433578,-0.060110432993112806,0.4999751402996849,0.19347413348267598,0.0731661315334481,-0.03299373396696152,0.050179968672771504,-0.02183108262774866,-0.10924493418976129,0.23553620700316016,-0.1026405333068493,0.18511897925689974,0.11239826420988791,-0.12214094518747753,0.2153962327637173,-0.3813145200526194,-0.0843986771701458,0.19029380932027426,-0.19378796579797106,0.10918214442145337,-0.05291838616772772,0.33794980853131495,0.18171741200577207,-0.31415156777986214,-0.091018912652398,-0.012295353922666544,-0.38261597193221064,-0.14691253825189363,0.5313040123692224,0.5856574359542391,0.031344441728858204,0.286209278295121,0.31212551587629506,0.07339615093344312,0.040299839235743116,-0.04185565468003327,0.36357829912206874,-0.09827162503739936,-0.001056728259230433,0.1516899363726232,0.14592836199102208,0.39188537997000783,0.5411439813518014,-0.11824108456756802,-0.021446536612920213,0.1780087546138756,-0.13610761649677808,0.3203635839451543,0.24954922559364984,0.1685938113489325,0.16054009443625183,0.39991617625450343,-0.07362024143811863,-0.01996797267225359,0.10101712880514103,-0.10715907905244014,-0.2261079139908869,-0.004677207435774112,0.1816983789627102,-0.1263417851416958
Thal_MGN_L,-0.11718036790352865,0.4534973161727102,0.4615122183307114,0.34920476216530405,0.028538578677624025,-0.26655925845428813,-0.18413990872755537,0.43790617979013186,0.07610727552213188,0.06282093832279813,0.20253041254211143,-0.06381192453016385,0.1731692191646686,0.2159082602337072,0.2118788166715991,0.38921094720429267,0.47288993343067204,0.4227401149112594,0.67808309651344,0.24131941449759756,0.3412367245821565,0.10244309412120661,0.24873621952315897,0.13717000880061694,0.16126890756644485,-0.04720423099601253,0.4358878776748472,0.17393062391747816,0.42520214213499685,0.006153632048226163,0.6901037572724621,0.2307795110053095,-0.09265287052075086,0.027148819635411502,0.3488326207008675,0.5146580352957202,0.10263569246553529,0.41752235721847364,0.049279366105282094,-0.2034923929092243,0.15900551413293776,0.2842587613726336,0.39733912364530444,0.38511116193188355,0.31513391442132754,0.07464220345947184,0.35628039909067605,0.4727306910250198,0.446090838884836,0.3971166721748463,-0.2709183575934422,0.4897745955033465,0.32242064623138933,-0.026561083244808777,0.36812827878444976,0.3075230426994424,0.15619408499986306,0.5484965545639819,0.43108389879431064,0.3106844709987895,-0.07250303262320164,0.45044173357664696,0.21406449166749936,0.3359123544256852,-0.12571731462110136,1.0,-0.044307041011969264,0.022306660458811012,-0.028273436985637397,0.370863501555361,0.47946501624682714,0.1828873330090648,-0.17597431989678375,0.42501874643158555,0.3988089131640009,0.5226199924976532,0.3457286289253589,0.27342137283701423,0.6450563346606452,0.4161340869517902,0.4132192217087478,0.5184834810868701,0.3961661839648289,0.36508102703871426,0.30011837098056926,0.28110120379621895,0.42294395008951874,0.4137525720179533,0.33707857157697546,0.23642880885366283,0.37977748823983315,0.20471699054780168,0.17288279367394813,0.1653384497286606,-0.05880970529336733,0.4379938219626787,0.2679550085094225,0.1619704025068148,-0.0725001290052172,0.21235234839675515,0.40426614679452727,-0.2303306904710837,0.3404128074081879,0.2733597770790013,0.18807833114741604,0.22398379242669705,0.15555287668750745,0.29762987035258726,0.3343821961429494,0.33491032291090495,0.39042552864166274,0.05257516835466087,0.14853829498302995,-0.06365958912988604,0.27960399719776874,0.18055506654469153,0.3853071183886929,0.09701072529493057,0.3070237799054363,0.45904189150262614,0.40248020283019703,0.22711828236246165,0.1291111655965867,0.45701254353108417,-0.16713715467592355,0.32699729592319776,0.1416412656616288,0.5941394663458087,-0.09700605816322753,0.5004377441114575
SupraMarginal_L,-0.1069870094273824,-0.014496657980871339,0.054050722278662415,0.19427788376938424,0.19683468468906454,0.23557954855801647,0.44693548781291614,-0.029034178552808557,0.4955906444731255,0.6594516003090666,0.20379986742267026,0.2919299346283738,0.24907445926063554,0.13963137568643594,0.31148115764442835,0.012892073924532522,0.38083090448499557,-0.04149923472674361,0.12586635215642433,-0.10919696047802609,0.23499858240706414,-0.292090637702634,-0.17718583518417472,-0.16569215767925102,-0.1928038035628512,0.08503738415772737,0.054228953459486626,0.37574815715516496,0.2695762981687151,0.25953556810722606,-0.08124596906631065,-0.07884856242047686,0.3440980992033391,0.27531070721980727,0.20579647678432528,0.26818164139927364,0.13814850446276392,0.34891685588149424,0.09304111276649026,0.6131568308665629,0.057035063626129076,0.1094207643556808,0.45239841511421064,0.04364727130918625,-0.009811228772171112,0.0735646055611504,-0.1692488581526801,-0.21610264458667702,0.36016442583576824,0.37963191289600895,0.31299596331319307,0.2651463828653184,0.10161584170183793,0.18045025179986618,0.358237447084207,0.349525900178204,0.0009590664087127103,0.15134417634588163,0.17796682233377584,-0.13721474696768135,0.5732170221294531,0.13175605158187675,0.1627707791452349,-0.09255557645791702,0.17983029176662865,-0.044307041011969264,1.0,0.5178783838794887,0.21184850966427624,0.4098138799180498,0.32215684449852516,0.4105579718281688,0.22864798172268083,0.19594603460908677,-0.10622503930574269,0.2826711494735389,0.03440915631769194,0.1403945096912366,-0.017022590264586284,0.007437590339120999,-0.16931262975800876,0.25956343550439837,0.16969561610982056,-0.18014540349970143,0.2028390613091282,-0.23421736766032816,-0.2047585784538624,-0.08263086681052384,-0.10962819005224501,0.42043459598483346,-0.06786268888896868,0.47302610476095697,0.367384324245891,-0.039899639909452195,0.25034495789521705,0.09562423118716841,-0.034613173444419096,0.2581690032108714,0.2348318128172704,0.46205020849799955,0.3979106394985127,0.4855684856909728,0.28707811854589016,0.5314239873675848,0.08361405703823475,-0.10362679659913827,0.20645410333069666,0.16543424923046265,0.4233755299358262,0.39561682530758924,0.33201096385871204,0.17172051381091433,0.585801040916117,-0.01706226192405618,0.39259260888241565,0.581176880724945,0.17876652069142585,0.3504303498729131,0.39983258581168996,0.2300808487592015,0.5019374383916962,0.3224884620096918,0.3231569381516617,-0.15894723953347561,0.1494806496152621,-0.04980292162830789,-0.13860104450107344,0.19184804705349867,0.28121502289570216,-0.014202202235981209
Occipital_Sup_R,-0.18841890534259811,0.06357239980459307,0.11187040814131341,0.3343767633529037,0.015590634850035036,0.01382573694572354,0.08004867570137528,-0.10004804226258925,0.4187882848036543,0.8799432594412225,0.1943832571965331,0.1707895621329079,0.1558554867468803,0.14737488916281807,0.2361591193166613,-0.04446396130073137,0.4658877998116512,-0.02917700036948221,0.15051322109701085,-0.19536447836479287,0.05594932149452397,-0.32993823072878176,-0.21428371066509802,-0.2086607294781105,-0.33803336793154865,-0.1988361415479255,0.023250005360891075,0.6175531274277758,0.3743432149340957,0.4058425189921903,-0.07719499906445802,-0.21663023764637712,0.26143174213229625,0.07295748795980996,0.28941055625320716,0.28127692080287037,0.12166950995379033,0.369971599886987,0.2803849583748574,0.5926230871464832,0.2734653437023998,0.05135022582621178,0.7572551408236327,-0.19722649781191331,0.0735838447269416,0.0710654226233454,-0.120959678720826,-0.25980846566947674,0.4921490736778524,0.27833505882382853,0.10977569435080495,0.29221548192378255,-0.20340033743064637,0.01651024742777314,0.2747226246294231,0.624917399306723,-0.1214312392136848,0.3241640307436477,0.16755169152965227,-0.20661597091385803,0.7697350644541014,-0.08250463578372637,0.21490188665511892,-0.237437329574018,0.2893113203861395,0.022306660458811012,0.5178783838794887,1.0,0.28458858925710745,0.6278570689560269,0.6073648571941558,0.73471739045745,-0.0010869216390065426,0.07828223038023092,-0.029001209945090603,0.2094780247610685,-0.07792316579615645,0.17792772774294022,-0.02093491952363398,0.21539387536331073,-0.21612769773137744,0.3071817149765121,0.023983024794590014,-0.2038833943269289,0.22821530256816525,-0.2626703133811323,-0.05977634796343152,-0.1878034735016816,-0.08512820605508296,0.22844259220967036,0.023851307094765378,0.743687219946527,0.8258611403314872,-0.3129997160343721,-0.14257064809427222,0.09069705087141537,-0.07446333915187056,-0.17709432354113935,0.009317347249904146,0.4533468868613799,0.2735273594910031,0.7988250608213283,0.3645182014227793,0.5197019813688429,0.21670420559249587,-0.2037231735769692,0.08958740816430301,0.024749776114000983,0.09713831173807239,0.5764901752326264,0.23434224662400222,0.07663829878541831,0.6918344104096693,-0.15908445304434055,0.5764978110828644,0.6971407823480226,0.08809909500621461,0.6060985844568043,0.5145669572647754,0.006298547850920681,0.35931709313194526,0.3236728625750571,0.7132379524930574,-0.16232441725384156,-0.007789292131228601,-0.004514116912475128,-0.020050016915534707,0.07435212208680242,0.036928439513434816,0.17628652271385045
Cerebellum_Crus2_L,-0.22170417649608226,-0.061907210111651255,-0.12155666697882693,0.05280441198628703,0.20696477354884482,0.01116015785899698,0.2112335482074892,-0.10630203892047238,0.3058715747787759,0.2547769594182351,0.23559844608436817,0.11484700729797576,0.2623692304380129,-0.042387682287278954,0.2719764739244674,-0.04199405297584786,0.16335187588687103,-0.21903665642044612,-0.06757555753628271,-0.1427900253081296,-0.06372969580964022,-0.2217528392797302,-0.34537319352513557,-0.0628072968791217,-0.2477011026328259,-0.21728717523683708,-0.13577201061996186,0.2453364503320094,0.012790392879602572,0.3352574260293503,-0.02270975791926277,-0.20509551681685564,0.2586721700613687,0.20239043518191108,0.24732071036667155,-0.05524930040848441,0.1572616051651396,0.16885626788939434,0.03016869117568596,0.3013457151779507,0.24444944044984332,0.050964591112514356,0.1290239093838997,-0.1577814224479268,0.029786088743025723,-0.01419246855371358,-0.15434288364928578,-0.22257829044762686,0.2412690344098349,0.1619901107162368,0.25034243004586537,0.2320723232029918,-0.16483552038801316,0.09520907593963204,0.0758513474802213,0.26739348712750993,-0.12855521721964816,0.039880688505083736,0.12360799031299242,-0.25499133028354143,0.20943344568571046,-0.10538592017929564,0.006053606375260168,-0.15515858196556673,0.3723680690136229,-0.028273436985637397,0.21184850966427624,0.28458858925710745,1.0,0.21828088765800208,0.18886467634981755,0.21033397500092568,0.17814106799193344,0.11636681017921115,-0.09126940991873553,0.0041383777013673075,0.09413732484884782,-0.03422828077411461,-0.05299971874162317,0.18703216773376213,-0.166821883350315,0.06921009028965595,0.08721722863355844,-0.19206192244997689,0.019133901268278727,-0.2065174451425903,-0.07166215703585976,0.08359228911848113,-0.08066426106053166,0.02977753476963931,0.00552869050051032,0.24783849736804367,0.22601481276247118,-0.2977713523741076,-0.017489788057501086,0.011270024352917187,-0.28360938798913904,-0.09721746763596241,0.30563012617711244,0.250441434480065,-0.019515099354537782,0.23520772967532722,0.09250438720832137,0.15639217125657262,-0.023658325167014074,-0.12669799695868283,0.31835512833893403,-0.11940176172149458,0.15625005748598725,0.25545388675959396,0.09778544251624487,0.13313756547568248,0.2951094423954421,0.09080389987910742,0.24538283353822732,0.19918107775876592,-0.11508606906168031,0.22366880257110072,0.21487874704720494,0.16490845543435517,0.15495465593065655,0.28571554553013656,0.13593926857036273,-0.08858239524006055,0.10122758919861657,-0.17998996937356243,-0.27229895423792994,0.018181248138901516,0.1555556951592207,0.00618575061153956
Paracentral_Lobule_L,-0.17564406798131169,0.3863423815752805,0.30603899722062383,0.4250553363934875,-0.03763962706434453,-0.11181249551769462,-0.16813003653784592,0.07702767518590814,0.2868518279139891,0.5584190493491755,0.26703491787753214,0.07646511349474308,0.1911665843292229,0.2212486652409688,0.34364997477638703,0.2921240045694894,0.7086258413458796,0.2801782229276488,0.4570296361819712,-0.007443894248127631,0.2247636590646995,-0.15393778233542857,-0.06503064430033775,-0.10382071051738694,-0.2528649578553365,-0.38076874530327104,0.12664938497806044,0.5523696624363612,0.668902924558798,0.3237555751097707,0.3519827801259044,-0.13718158122640986,0.09182034257691128,-0.03835039408662593,0.5104694743771437,0.4728582799589767,0.14647000573691332,0.6112842390487548,0.1577000418750426,0.34441671191605566,0.3406725528910714,0.2465333757464439,0.8176548264233173,0.21213037058827494,0.3145874247127757,0.16253395007959828,0.0661694792042096,0.009062766472917046,0.8493994007906255,0.4954697408401145,-0.15954759622161538,0.6983920393913514,-0.14371354798924815,-0.1035358932510155,0.34689070256680854,0.7877568675582323,-0.022183156214312452,0.5030402873304994,0.3721522278705427,0.03899982608758284,0.45140315460812197,0.1637504811985358,0.17770885013199084,-0.10135567302760763,0.21078700091012958,0.370863501555361,0.4098138799180498,0.6278570689560269,0.21828088765800208,1.0,0.745920082271583,0.6936337309641702,-0.13715307757794523,0.5192886908119148,0.2690287467954234,0.4614458639526542,0.24209117210283085,0.4517491893260482,0.2848588748618505,0.38848723211496916,0.020545955624465463,0.6478450874722986,0.3113827271707767,0.022122778655667176,0.37544588904038445,-0.13783284926453648,0.17265552126125583,0.0882525356335302,0.04530283995900493,0.2836207213114165,0.24664509057768938,0.5812391095907216,0.6662597211144508,-0.2972178602001663,-0.3984042110131825,0.3445408259187979,0.09805003528441886,-0.18130754427474466,-0.10013505061715065,0.4811373365444599,0.4736197791465511,0.36680949403456964,0.44501047380623965,0.8013191278520965,0.3471692135980644,-0.04119042341428541,0.10382427973233901,0.1357093807004308,0.23545514995151406,0.8958976800331012,0.5042926481140837,0.09812284307928533,0.5261966973516541,-0.2018467282428436,0.7475362219842703,0.7907910345057136,0.1874145224968265,0.6983272643853136,0.8659239514268552,0.36682823973808654,0.5517245570458995,0.40721219871295333,0.6500144389378151,0.1474673967461617,-0.22317349211149368,0.14904385095653708,0.002162669045605306,0.30840292711375294,-0.0994755475592912,0.5013284673646708
Precuneus_R,0.01806390610512093,0.5360216251871004,0.5573731433482739,0.7185604131017359,0.22001460895011551,-0.215687275984787,-0.0017295142057567993,0.42671698656774865,0.4138062547829236,0.6497080984488874,0.42950142429031996,0.07333792748447579,0.41662956624562736,0.34850455693948484,0.4873012116005992,0.40192683942455504,0.7273720198233462,0.4966868025117547,0.5386219397331977,0.23301567188237374,0.31066768595086575,0.10152241995630042,0.08914635181254221,0.09868059729476958,0.05714453917691076,-0.23455091067237105,0.4683071522748319,0.6466262435220562,0.5840918046344503,0.23784914443177682,0.5445701725426864,0.154698294824437,0.1776721583432605,0.2302006732950673,0.583970519014486,0.6699228634554992,0.271218564237935,0.6956161046136028,0.041798969287276354,0.16092956436659428,0.36298280562329016,0.3318190861785309,0.8093023173709144,0.23146776813444264,0.4540424115209351,0.03147352757842666,0.31339962649942554,0.2384632126963559,0.7285539406433935,0.7265438765828912,-0.09485026835776982,0.6880045980252033,0.23644898377346266,-0.021217829153204807,0.5973690413242375,0.7079813848025799,0.15198834802693414,0.5794116468747523,0.578165868335755,0.1526381413872427,0.3347069117363434,0.34210739768435977,0.2377233334857207,0.1827321661721486,0.14479567984433578,0.47946501624682714,0.32215684449852516,0.6073648571941558,0.18886467634981755,0.745920082271583,1.0,0.5703088780783545,-0.12764604135452084,0.4108872500161751,0.4193744535006752,0.713089112077648,0.3553087312787641,0.45205908601938105,0.48442775220044537,0.49638144640236376,0.186822605623699,0.6839280801153086,0.44380180248608286,0.24317551019153777,0.5338201792932005,0.06871259013770002,0.35925223740110607,0.3527491998928449,0.025851095245734104,0.5263471449715229,0.3920766439934419,0.5988249172694604,0.5593583998490517,0.0708131678265381,-0.1016618770496181,0.5507890901471874,0.27498178568251824,0.13355209066528556,0.0016773219060319242,0.6116618269631133,0.559866578586784,0.2129994173080018,0.537844572430604,0.5246429482018242,0.29562910846804247,0.16788299156697772,0.14201256755861072,0.4310918814082802,0.499319035763244,0.7120502287917849,0.574405806269684,0.20689683286622265,0.6677569071415147,-0.025465088987783643,0.6629442870839098,0.5681276770838791,0.512771187113078,0.545421953237125,0.5925157890893251,0.5019509501520014,0.6877510549685432,0.6937452873742861,0.4267794496819389,0.349588324627877,-0.1365499513187279,0.3442634788679591,0.11777351361875069,0.39256110189690185,0.14785397694299762,0.6775817007347168
