,Angular_R,OFCant_R,Precuneus_R,Thal_VL_L,Thal_PuM_R,Cerebellum_8_L,Temporal_Mid_L,Thal_PuA_L,Thal_PuA_R,Cerebellum_7b_R,Thal_VPL_L,Angular_L,Occipital_Sup_L,N_Acc_R,Cingulate_Post_L,Heschl_R,Parietal_Sup_L,ACC_pre_R,Thal_IL_L,Temporal_Mid_R,Parietal_Inf_L,Thal_PuL_R,Thal_VPL_R,Cerebellum_4_5_R,Insula_L,Thal_MGN_L,ACC_sup_R,Thal_VL_R,Parietal_Inf_R,Occipital_Mid_L,Thal_PuL_L,Lingual_L,Temporal_Inf_R,Cerebellum_6_R,Putamen_L,Heschl_L,Rolandic_Oper_R,Cerebellum_Crus1_R,OFCmed_L,Thal_AV_R,Frontal_Inf_Orb_2_L,Thal_LGN_R,Vermis_1_2,Vermis_10,Temporal_Pole_Mid_R,Cingulate_Mid_L,N_Acc_L,ParaHippocampal_R,Paracentral_Lobule_L,Paracentral_Lobule_R,VTA_L,Thal_LGN_L,Putamen_R,OFCmed_R,Thal_MDl_L,Cerebellum_6_L,Lingual_R,Cerebellum_Crus1_L,Caudate_R,SN_pr_R,Thal_MDl_R,Cerebellum_7b_L,Frontal_Med_Orb_R,SN_pc_L,Temporal_Sup_R,Cerebellum_3_L,Hippocampus_R,Caudate_L,Occipital_Mid_R,OFCpost_L
Thal_PuL_L,-0.04596664785129327,0.21687543984198887,0.23146776813444264,0.3829899368092573,0.45335812932224084,0.11446649432526966,-0.10539730089929207,0.5169678358384681,0.10057423823368254,-0.15465854186161154,0.7553584476050889,-0.19424574417277624,-0.1001046495449824,0.5073363677348166,0.41904134664495224,0.34568235366445005,-0.011071608408501075,0.42505525877609923,0.4114313578818932,-0.09352656788264954,0.10060844249465181,-0.0035048311370596778,0.15380421150656265,0.1381580139624151,0.3568805883972375,0.38511116193188355,0.517215222010882,0.14644753410232317,0.06996190419976538,-0.16734233728095443,1.0,-0.032053081345155415,-0.13801281020993256,-0.11930128977654778,0.3252063011290547,0.31874912277250594,0.42243418210662487,-0.0015950426945470636,0.28355206514231435,0.501213500938754,0.4436487996170462,0.153059321634942,0.2619627855433303,-0.0008622801654094579,0.2030781443783444,0.33901550938499025,0.39582757330879514,0.4707857672352418,0.21213037058827494,0.17430049842372256,0.158174626345464,0.3593421363480124,0.5519043072957346,0.19473591541225618,0.3002120136404835,-0.1545298301704402,0.08880502854796746,-0.10699227263059674,0.4115107792937966,0.4623419097310384,-0.029567030245193443,0.04604422715350867,0.089083292876928,0.3870027481471964,0.2399689264233111,0.49586353107283554,0.37432014312000417,0.31316341181574936,-0.34349558749766895,0.3328442641824573
Lingual_L,0.35296352997442754,-0.0486014627149016,0.4138062547829236,0.4814062794985493,0.09168008275765756,0.6587203225091965,0.6943512651778818,-0.00089108886026408,0.2743771472246544,0.4524691703323998,-0.038836975061191145,0.3001972075429531,0.36056962659001013,-0.0658285956382951,0.18568738901003348,0.35557431283488633,0.0004569336037208663,0.019724700517438864,0.2026128586936946,0.651617844601755,0.14691942992567517,0.19872491176760224,0.48662182406628146,0.8330632708358429,0.6022624128516045,0.07610727552213188,0.2764925484648035,0.49938846010866345,0.19235501938317318,0.3440951244415919,-0.032053081345155415,1.0,0.5519775684980265,0.6703366186340819,0.5145197094663194,0.4087258971068429,0.3640691714957887,0.7043735271633237,-0.17227608516522477,0.21481464933353825,0.03902047565818214,0.40268379726565007,0.1777037377341038,0.7809694803851241,0.13107346963462746,0.5835242785794816,-0.03294340229023072,0.0555716227302851,0.2868518279139891,0.33738924988321006,0.02883185489805554,0.38572308397424554,0.053591952882629065,-0.012888112971303258,0.38456678759156304,0.8108072061245832,0.8613871615563049,0.5696104018061137,0.14025276358653874,0.010394692353399005,0.11754184915075035,0.17729898935854488,0.0005563089898718369,0.1693982547160425,0.33108751590002583,0.2914641966872519,0.18757939787025882,0.3105228101633801,0.4454937827456722,-0.05239141024059453
Temporal_Inf_R,0.17587745936099664,0.2056761183942202,0.36298280562329016,0.33674838547840746,0.1046548114545333,0.2529744321625568,0.0400384083378061,0.03572042622601167,0.32758268172696803,0.4170458341784463,-0.024816341951048083,-0.08080893756020131,0.0326596045705955,0.02652478611723646,0.06444460712440069,0.4136025413420505,-0.0015487702073249635,-0.06756206258388785,0.05706128047917225,0.7954972310361773,0.17561096528060616,0.07906229919148922,0.3317474828481749,0.6747540813694078,0.18026833194563116,0.15900551413293776,0.1508523976247043,0.262060724451389,-0.10356938670896418,-0.10310199160135322,-0.13801281020993256,0.5519775684980265,1.0,0.6929683885153142,0.19418266838590947,0.05782466534683665,0.17857300601878054,0.686079025435564,-0.024432144014699637,0.036834561412019094,-0.25859325473903194,0.49264239473272664,0.10638467812791323,0.3460054807306853,0.3974858358499806,0.29848711152155616,0.08167886285743228,0.2575984874532032,0.3406725528910714,0.2575611906410057,-0.12188223340855948,0.2038623554937478,0.1388422847079995,-0.011783883995523376,0.3398242060088845,0.4001906775913344,0.6465659696716446,0.27317812774345945,0.20917090382699086,-0.003650847621710041,0.20270179137246414,0.028508388300937805,0.03144016731800762,0.19980982760845212,0.47217711752533226,0.10953280693447118,0.3632912981259167,0.2177468236600435,0.15552375061013826,0.026023889102039396
Cerebellum_6_R,0.04126307476047382,0.19070769126950313,0.12597101335001307,0.4380107695704046,-0.05953061572346877,0.5352324627996572,0.41936182345829837,0.10181718954509053,0.09913276888986598,0.5747581559836152,-0.006926553705972751,-0.02354952748359118,0.054133721539819865,-0.0731239177600122,0.0021336707385386984,0.2770059401506577,-0.2418139628329337,0.10351990745863347,0.1547411459400748,0.5531546222220752,-0.030419724051702745,-0.05831153663741343,0.1970566490782352,0.8262112919263538,0.39291235809441444,-0.037807321072370954,0.103710001870107,0.3665407752062549,-0.21370745635346564,0.12137420205306138,-0.11930128977654778,0.6703366186340819,0.6929683885153142,1.0,0.29323390895903617,0.27269972602431275,0.1196958080266509,0.8494186763309011,0.026901574993430395,0.05681479961587544,-0.0964250245284977,0.2673634625702194,0.2788029484368201,0.6330861374033526,0.3882172969837404,0.3235892508631892,0.04753526745239964,0.24051312854940834,0.07072365455017954,0.0576799890089928,0.21268025524214354,0.23211433658303632,0.07839824228088373,0.13324861022213919,0.42943657332369733,0.7065426674540256,0.6593048252302828,0.47254794118683474,0.17007163148493343,0.1851275416899446,0.15686420692805464,-0.04164976079048526,-0.11847548517745986,0.1975114690149758,0.20733269837747234,0.2675760186563942,0.2829832020441733,0.24269666164204484,0.13715097528451364,0.05479175370147085
Putamen_L,0.34392251429676507,0.30876652512560376,0.5973690413242375,0.690104799333181,0.47797787236065004,0.4332803803030563,0.2566109177212265,0.4611675326234987,0.16637992419877454,-0.03133034530607935,0.540704228259929,0.0636717657608017,0.1868073669605123,0.3116402870589098,0.4850251048190463,0.5812500175259333,0.10229404224053953,0.45002936181612485,0.5005738032534178,0.5018089860856022,0.2624147414832025,0.13697706799373557,0.2901625083173484,0.5801481680700283,0.8641077787867398,0.36812827878444976,0.5471154124609313,0.6674469505391629,0.2587583838344535,0.11240077406792498,0.3252063011290547,0.5145197094663194,0.19418266838590947,0.29323390895903617,1.0,0.6230440767814742,0.7550039622711144,0.4396491550556263,0.24353790648292062,0.37837411177158725,0.44993400812103973,0.4535780808446446,0.5481127996031747,0.28568740896452416,0.47685238992568035,0.7648673161195995,0.6014372734444435,0.6155595032436001,0.34689070256680854,0.374277694708416,0.4223651194612107,0.47695901268713164,0.6182031057490361,0.0915237473900541,0.6078389388581109,0.28367729539070397,0.5887982274890914,0.09074268865893775,0.6633760439132698,0.6065731825349113,0.0010118214545221595,0.141146034032155,0.11198177270955033,0.4829570544196185,0.6574947444307769,0.6859471023936624,0.6665932720528617,0.7394054330368423,0.0806680382082234,0.30153008421042654
Heschl_L,0.1672880448640901,0.2339129028054887,0.466427828332258,0.5067843021551717,0.31330924651050146,0.45076020108302384,0.35736643948866076,0.3803900132653273,0.03210322731804877,0.13558786787517174,0.3707876518230768,0.015678234831057538,0.1583954421759719,0.09472896972799881,0.36707249534901776,0.6048400890236156,-0.0789050945738489,0.45222688505991376,0.39842460439940547,0.3012929793857618,0.09575112675283133,-0.11042252668929044,0.27110118679115625,0.4845195995502824,0.7622082625304737,0.20332796529029146,0.425699162190393,0.4668536546545677,0.1767224317644315,0.2546821660852051,0.31874912277250594,0.4087258971068429,0.05782466534683665,0.27269972602431275,0.6230440767814742,1.0,0.6897401911889695,0.25603439274238426,0.25809850931786105,0.24531380681690926,0.398930309919602,0.28738101009337386,0.46440025306464056,0.3538825890475512,0.3141963485598737,0.6771179546678641,0.31693857030694333,0.4702802990681243,0.2632042571038204,0.378397213690004,0.30709006166989683,0.39988130715674614,0.4030972409523765,0.277127155300902,0.44099372265232406,0.21067070858840162,0.42530436392331644,0.17006541916932785,0.42388822883543936,0.4223189835983973,0.03872011646381152,0.013441601807545092,-0.014162753354768463,0.3142720082577409,0.4883755547378413,0.5511062943798697,0.4187644639721811,0.505932848553476,0.0681235020312392,0.3464757156576502
Rolandic_Oper_R,0.4051694082622642,0.2574910467915022,0.6956161046136028,0.6113804913710282,0.5012993592443798,0.30749766805034384,0.09161729661507383,0.34187121790395514,0.26233119326971893,-0.039310125259695294,0.5351661400885942,0.15466551504680454,0.22069045810746546,0.2518388714165905,0.5117121866275879,0.7210508357653294,0.2605086247285932,0.2489462025187866,0.5120896981148112,0.4842088543045713,0.47167121835322334,0.22490931730439445,0.3501692463029343,0.47553340490826357,0.725923836006175,0.41752235721847364,0.618917742693134,0.5885625910767477,0.4202691032982997,0.12035240112044858,0.42243418210662487,0.3640691714957887,0.17857300601878054,0.1196958080266509,0.7550039622711144,0.6897401911889695,1.0,0.19714695864905318,0.13876579078407084,0.36831750177503414,0.21219971241641256,0.4821964356589715,0.3637715480775767,0.1458200984512774,0.35280117946493594,0.7977949992998704,0.5015001819071652,0.5885027126682513,0.6112842390487548,0.6670693874812113,0.20432802359401173,0.47617779329616416,0.6589931293855045,0.09570786004402763,0.5341388702888205,0.005649080989090362,0.5250985112771887,-0.07336468153977463,0.5238199036681228,0.4437398726414212,-0.07440971032260468,0.24468856110628942,0.15134562200916496,0.360622089816654,0.687725276715958,0.6653618427818015,0.5758413593674581,0.6918055367209579,0.08699593969129997,0.19570009076473882
Cerebellum_Crus1_R,0.08694438317431377,0.134129237295747,0.271218564237935,0.46150495756070053,0.07444752754943583,0.5798309973222985,0.3583153665985945,0.19161097775030494,0.2996692177122442,0.4637951217430124,0.10682192017884005,-0.03515590127959221,0.0884248234982358,0.2146024987831953,0.07091769083477512,0.3262699666330026,-0.1582074711295105,0.17347570021559852,0.24368005852390884,0.6220115992181813,0.009065692713031096,-0.028800728231375344,0.3976606087684174,0.827095210952037,0.5132168769352198,0.10263569246553529,0.1929464743796948,0.4087308609128287,-0.14469100100876436,0.05851783832162209,-0.0015950426945470636,0.7043735271633237,0.686079025435564,0.8494186763309011,0.4396491550556263,0.25603439274238426,0.19714695864905318,1.0,-0.014923047454600796,0.26526441966933473,-0.01861360022122053,0.4279390596725933,0.25304561333023673,0.6633313096160566,0.4509948750476947,0.350676071465688,0.19521632900835797,0.32700305416590675,0.14647000573691332,0.11408199964301208,0.21906439970343575,0.22700766889803997,0.2048671491011689,0.12710836721108446,0.4367833493739653,0.6865652028200744,0.7613207157409311,0.5508494720939726,0.3167748533930667,0.1790111626996958,0.19069584803545095,-0.002699624749036981,0.04936029660231732,0.35830270320454377,0.3293449821874758,0.3278625275479924,0.3568141934816262,0.3155956969951049,0.15642710539816015,0.027304501476917816
OFCmed_L,-0.3585822504863854,0.7203173096256604,-0.06317597587448545,0.24178587947126143,0.17569804604127595,0.05343249800269716,-0.003446792054291635,0.6459382557963322,-0.16325214498132098,-0.23074357813149418,0.3594446358295374,-0.49628036609613907,-0.3738064449540643,0.3032067832861235,0.0783579735564607,0.35657082274338264,-0.42421610269597165,0.7624501650826645,-0.0987509036138903,-0.042862485409798104,-0.34064476174476177,-0.3702758517622961,-0.2984788542650736,0.034833617118828895,0.2629698021110943,0.13523649795708978,-0.13484494663874697,0.06254396572592062,-0.42581586526182014,-0.17268310857518723,0.28355206514231435,-0.17227608516522477,-0.024432144014699637,0.026901574993430395,0.24353790648292062,0.25809850931786105,0.13876579078407084,-0.014923047454600796,1.0,0.005718502816141716,0.6997712952398633,0.0494910567505644,0.45211830027245753,-0.13118670164361967,0.28280825907283297,0.1362844492907421,0.489727847543638,0.5002992703232371,-0.38900614562330804,-0.3476997737989036,0.3357876077161386,0.20754316078995827,0.2863612412137192,0.24582524209948672,0.23382139295177062,-0.13513470150440293,-0.15481947402481464,-0.14110326700678186,0.5874665510992825,0.5763309616143958,0.2227670111915025,-0.32996701378443694,-0.26000215438559415,0.23393403328284984,0.22003052840435047,0.19892765833455006,0.4665374503708516,0.26068389063058406,-0.4624955634734373,0.928401173163911
Thal_AV_R,0.060530334831090216,-0.05574707901659688,0.34199653913044264,0.39718245340857905,0.36750134006263957,0.3221723163052517,0.06324546780751196,0.32984250392351144,0.5023312257687336,-0.04121534427298318,0.422300311203371,-0.0753152963868548,-0.018608908292682518,0.5808821357540422,0.281028676635851,0.23004388428520484,-0.007334593166335547,0.13187772806898015,0.29765759173172646,0.12533634334619892,0.06459352438306991,-0.0002504883474761937,0.4963573984588726,0.27797447613589255,0.418608594712218,0.3723597861434062,0.3503846603448352,0.15980067133737025,0.1027685656848375,-0.10432521137043037,0.501213500938754,0.21481464933353825,0.036834561412019094,0.05681479961587544,0.37837411177158725,0.24531380681690926,0.36831750177503414,0.26526441966933473,0.005718502816141716,1.0,0.20587313514287298,0.36726802457451374,0.04820175765379813,0.23366143068556486,0.17520419804080542,0.2017613498296491,0.28060586792569353,0.2962534199306261,0.221729405239578,0.20674032112584093,-0.03420996779452925,0.20976494494494294,0.3874995934611653,0.07155513710512633,0.2093667058159583,0.1195298538871878,0.33916978343821474,0.22999591434195846,0.3183344252576347,0.171286456390937,0.25365165255872996,0.1448364011008835,0.24070295958121243,0.533693634146349,0.2346791299632443,0.33933809433237244,0.2092870004361964,0.34362530314678846,-0.10404666685113671,0.05651152388875618
Frontal_Inf_Orb_2_L,-0.2821263542895826,0.42783480623051784,0.035773681014350675,0.37325983505726396,0.29907106653678417,0.222276756712002,0.24189368529627323,0.7219128272074093,-0.23003907173387644,-0.40114297930320575,0.5284508846546775,-0.36095143080809583,-0.274330942213136,0.2809371160179634,0.3370095429962448,0.24210421375464988,-0.4073584542803041,0.7566804374201274,0.14445058363860389,-0.17686452456966328,-0.3355292418024243,-0.2933302680964903,-0.11178076887266074,0.07591169844269544,0.4316602949012309,0.250628899038938,0.13264024481651213,0.28144204456946237,-0.23254878485927566,-0.15401856553751098,0.4436487996170462,0.03902047565818214,-0.25859325473903194,-0.0964250245284977,0.44993400812103973,0.398930309919602,0.21219971241641256,-0.01861360022122053,0.6997712952398633,0.20587313514287298,1.0,0.0030907046985994588,0.596873227009635,0.01632988592266537,0.22330053379981477,0.3369770459133477,0.4631642438047722,0.3589130192538757,-0.3281577850573712,-0.2698634693864004,0.40949633507108046,0.41194729058389545,0.3344182586992777,0.12923616689565068,0.31720492123593447,0.0820076054494112,-0.05768559793263517,0.07911691283536819,0.6115316348012294,0.587427228428879,0.1796469169800069,-0.2924858111375534,-0.17227908141160833,0.27404666966258123,0.21985661519108934,0.4141638434361325,0.40799652587650087,0.3446652079542362,-0.41414992352384833,0.7266018526914045
Thal_LGN_R,0.10799704511140511,0.16495316989253922,0.7185604131017359,0.40839581438521866,0.43247770418752124,0.38010162306054995,0.016580160763476008,0.2401603456150157,0.6330267492830125,0.1457901092582935,0.2729161883321933,-0.15075530045774446,0.013960900314966215,0.43818804469874045,0.14239016296528406,0.4095808642553955,0.03236728854042535,0.14555300989859843,0.22407962569389248,0.6371574681220664,0.18562747127995352,0.05138730572078971,0.5824188934154954,0.5471153470010068,0.433540040690933,0.34920476216530405,0.22104802918490557,0.2747507659071261,0.09750393909304504,-0.12677427922137136,0.153059321634942,0.40268379726565007,0.49264239473272664,0.2673634625702194,0.4535780808446446,0.28738101009337386,0.4821964356589715,0.4279390596725933,0.0494910567505644,0.36726802457451374,0.0030907046985994588,1.0,0.17611086998375167,0.25489666359125723,0.3852196648143591,0.4350760342240819,0.2919552114876805,0.5324988887396325,0.4250553363934875,0.38050797892068194,-0.0029353988736464365,0.18154356568846852,0.4087550956113148,0.2378451939557331,0.3960308626587006,0.1321869803739641,0.6715789158508224,0.1378238091945233,0.4446175385912818,0.1536242987104398,0.1897784426622906,0.1821456643789685,0.13277351913849336,0.4629023111190856,0.5201878531376881,0.4231972635203502,0.5371024196103826,0.4305213143983286,0.029911107816264503,0.05919599280214045
Vermis_1_2,-0.1282493154153843,0.4492657629009753,0.2512332566547106,0.5328340490545651,0.3378294118874155,0.25439432806721884,0.12118873149124812,0.6400438227817264,-0.18305561520760294,-0.15974616417134532,0.5648752369910702,-0.32222804515508285,-0.2900335009209966,0.10509921044771105,0.4424674514932714,0.4166129959420231,-0.3350053083317483,0.5538848970222511,0.33364909555195804,0.11972558068973888,-0.16699268295026662,-0.2116301427061826,-0.06765273567258702,0.3744895696069414,0.4607088842459654,0.333185499414779,0.2892177623220839,0.47634502346118035,-0.16145758576687277,-0.12621768791747875,0.2619627855433303,0.1777037377341038,0.10638467812791323,0.2788029484368201,0.5481127996031747,0.46440025306464056,0.3637715480775767,0.25304561333023673,0.45211830027245753,0.04820175765379813,0.596873227009635,0.17611086998375167,1.0,-0.0733116865073039,0.5045234452965959,0.562582788218588,0.5113745621400676,0.5891469570487321,-0.042971828323465334,0.03696350634520171,0.5920032925295804,0.49878869133970666,0.4900976909321362,0.06735519306264882,0.622868159544916,0.18963559857456241,0.19354568542504208,-0.07047175096954782,0.5846419965525953,0.6948456566148592,0.14358444140080176,-0.32240101873844496,-0.09743768726767413,0.33247963768001976,0.37117963202232196,0.747170677525022,0.6124377640826577,0.5523867830303653,-0.37015951182481527,0.4432222328545054
Vermis_10,0.19509645671323025,-0.08293473714232623,0.1776721583432605,0.301066846070674,-0.06045590993991997,0.6623836696221705,0.6831460037105461,-0.08690697233045011,0.2478990865275543,0.48083029853929243,-0.14631755494918272,0.19529758868557756,0.35406204834222843,-0.05050448595813222,-0.036584515142109766,0.10178752465209678,-0.10956404236715264,0.046929484984698254,0.06729318686092955,0.38538056136684207,-0.026581470817648667,0.0524930347724768,0.3813723535628025,0.7204983601238595,0.4752944142400413,-0.09265287052075086,0.10532176863907573,0.2604015629863483,0.11748879779959992,0.3884913166094843,-0.0008622801654094579,0.7809694803851241,0.3460054807306853,0.6330861374033526,0.28568740896452416,0.3538825890475512,0.1458200984512774,0.6633313096160566,-0.13118670164361967,0.23366143068556486,0.01632988592266537,0.25489666359125723,-0.0733116865073039,1.0,0.04008387073339266,0.2980060252866195,-0.19362545052090116,-0.09374324385220852,0.09182034257691128,0.14902300256213522,-0.043023652008650395,0.1841272289164704,-0.1520176071768407,0.1438091075910863,0.2229816701359015,0.7492114174910227,0.6445610439032481,0.7423504855252563,0.01403986551231975,-0.11859053217648036,0.1606893977880345,0.17257252320405414,-0.04861222327093629,0.1383858776224078,0.027803193541238367,0.1117801191491881,-0.04513144294110229,0.08374946947747437,0.4243589790823404,-0.059490630479404685
Temporal_Pole_Mid_R,0.018163859311333224,0.4651924202788157,0.4193744535006752,0.48337781409870245,0.4518516548508584,0.15544075205411026,-0.20146048507569034,0.4626968069181709,0.13018199746166723,-0.04959211133425595,0.4916398419283825,-0.2988605734665968,-0.08540493831636743,0.2835923301100817,0.422369918813269,0.3832842107185286,-0.03424496508156795,0.37995065112296095,0.38707228280493955,0.3632535015580447,0.14511248805815063,-0.08919201382501447,0.1493312842473901,0.4051383929059977,0.3740399687289762,0.3988089131640009,0.33281762996898673,0.3637948978984231,-0.104973214936639,-0.14182098749955938,0.2030781443783444,0.13107346963462746,0.3974858358499806,0.3882172969837404,0.47685238992568035,0.3141963485598737,0.35280117946493594,0.4509948750476947,0.28280825907283297,0.17520419804080542,0.22330053379981477,0.3852196648143591,0.5045234452965959,0.04008387073339266,1.0,0.38864335233504355,0.5240237333561044,0.6718102312455381,0.2690287467954234,0.18976076623637433,0.3056952924108389,0.29954488939704943,0.5385068044098864,0.23174029398017224,0.5288162061096489,0.0237522192637626,0.30220209946546756,0.059837564735808146,0.5947139842530242,0.5460702831267035,0.14359143875244143,-0.12267387567221133,0.13980941303750094,0.4226370189106581,0.5604826667483174,0.49018658623235317,0.6663494251664381,0.5476350648493608,-0.25683011764707614,0.2629599752409418
Cingulate_Mid_L,0.3911190795921542,0.27863519760470296,0.6877510549685432,0.730940007120586,0.4634927318134069,0.38912286095826715,0.2858971903984168,0.40650397684519013,0.14305686075472238,0.05663131603050187,0.505428486247918,0.14902815829366475,0.2418295302295982,0.041266031990589126,0.5590720673095699,0.6768739641411682,0.13411328693600444,0.349257737456663,0.5055529811141085,0.5740842711250499,0.399402504177521,0.15213252784130094,0.39068580366121214,0.6410528686709682,0.7338479714350548,0.40248020283019703,0.6282320238377398,0.7774957611483121,0.38086725236579183,0.1335514720827836,0.33901550938499025,0.5835242785794816,0.29848711152155616,0.3235892508631892,0.7648673161195995,0.6771179546678641,0.7977949992998704,0.350676071465688,0.1362844492907421,0.2017613498296491,0.3369770459133477,0.4350760342240819,0.562582788218588,0.2980060252866195,0.38864335233504355,1.0,0.41966926423869794,0.534582722809644,0.5517245570458995,0.5972641388691947,0.2852722113979432,0.6316298497168616,0.5523163080486698,0.08176250133938502,0.6647721738006378,0.2705957401483657,0.6369985487230797,0.08026784437751479,0.5436481087445754,0.4555114944104164,0.02610292305783713,0.0806880944688721,0.042747759360511894,0.27386010333809846,0.6690383674131002,0.712632141231191,0.6099810979838526,0.7469632377968876,0.11024194937289432,0.2089883856947033
N_Acc_L,0.08595913684909307,0.4647248818246097,0.3442634788679591,0.4267151601459344,0.5717631518404122,-0.0322162158829874,-0.24303651906070992,0.6187171427744722,-0.03796984060442505,-0.2200286415731462,0.6675501444420473,-0.24856439282283455,-0.07666964220945865,0.44668587946490895,0.453267598482884,0.500147796365754,0.046559804111869406,0.5573424698080656,0.5206363635506479,0.2677833687413444,0.15316212415686548,-0.02376166988576185,0.02270152650181982,0.18761542311759857,0.5139768293811342,0.32699729592319776,0.4736719508546977,0.4512603421548162,-0.0178877210482258,-0.19579421789449197,0.39582757330879514,-0.03294340229023072,0.08167886285743228,0.04753526745239964,0.6014372734444435,0.31693857030694333,0.5015001819071652,0.19521632900835797,0.489727847543638,0.28060586792569353,0.4631642438047722,0.2919552114876805,0.5113745621400676,-0.19362545052090116,0.5240237333561044,0.41966926423869794,1.0,0.7725936338261961,0.14904385095653708,0.09836775880184358,0.5579970301284096,0.3153647503691191,0.8102105710017534,0.12474261113137201,0.4219565563593044,-0.21189371458609005,0.17322966324635847,-0.2500930137593388,0.7044206937442675,0.7448898573866265,-0.19635640868673476,-0.06399980655276198,0.06484922694840907,0.28087492845841383,0.5935043784547613,0.5279288725622717,0.7650082090207659,0.6275929029869122,-0.22698001971622012,0.4731792782052937
ParaHippocampal_R,0.0012473589646583424,0.5373553805445827,0.4966868025117547,0.6136722959606254,0.5776328823602028,0.15028028331093182,-0.2648518761475484,0.6591110692332177,0.2049810928446741,-0.03431444257034179,0.7457886266598474,-0.3904647276061496,-0.17413885086937886,0.5501817966735897,0.40857253996323845,0.6287680448480655,-0.06401336980207388,0.5795506720458565,0.526768334884922,0.38630671164360825,0.13177595969846032,-0.1340629949997168,0.185416398092449,0.3840905478813926,0.5410998813660404,0.4227401149112594,0.4228541401406506,0.4197105583020323,-0.07578584603263927,-0.22541463188786892,0.4707857672352418,0.0555716227302851,0.2575984874532032,0.24051312854940834,0.6155595032436001,0.4702802990681243,0.5885027126682513,0.32700305416590675,0.5002992703232371,0.2962534199306261,0.3589130192538757,0.5324988887396325,0.5891469570487321,-0.09374324385220852,0.6718102312455381,0.534582722809644,0.7725936338261961,1.0,0.2801782229276488,0.22913720704053264,0.5228254131413993,0.3030723180087146,0.8068790069457786,0.3258427800517689,0.5893549092468114,-0.15058638522378606,0.3491936131512234,-0.18242982902014776,0.7481040909603797,0.7592037163165042,0.023691027160397775,-0.07898843451892813,0.025733908879566322,0.5560125137306403,0.6366412543063122,0.678618401838276,0.8635352823604172,0.6860526835809276,-0.31942075413061427,0.48740446076382915
Paracentral_Lobule_L,0.6662597211144508,-0.10382071051738694,0.745920082271583,0.36682823973808654,0.5013284673646708,-0.03763962706434453,-0.16813003653784592,-0.12994427928051813,0.38848723211496916,0.18213310622843626,0.2423960534395881,0.34441671191605566,0.45140315460812197,0.020545955624465463,0.4331046520692272,0.37544588904038445,0.6612841012633413,-0.2972178602001663,0.4517491893260482,0.5523696624363612,0.7907910345057136,0.45096369377906975,0.44501047380623965,0.34364997477638703,0.2836207213114165,0.370863501555361,0.668902924558798,0.3830532183257771,0.6936337309641702,0.14409986516049142,0.21213037058827494,0.2868518279139891,0.3406725528910714,0.07072365455017954,0.34689070256680854,0.2632042571038204,0.6112842390487548,0.14647000573691332,-0.38900614562330804,0.221729405239578,-0.3281577850573712,0.4250553363934875,-0.042971828323465334,0.09182034257691128,0.2690287467954234,0.5517245570458995,0.14904385095653708,0.2801782229276488,1.0,0.8958976800331012,-0.17564406798131169,0.30840292711375294,0.3863423815752805,0.002162669045605306,0.3113827271707767,-0.10013505061715065,0.4811373365444599,-0.1035358932510155,0.07702767518590814,-0.007443894248127631,-0.148790374172257,0.3237555751097707,0.3471692135980644,0.1474673967461617,0.5375367866727945,0.32465541879382054,0.30603899722062383,0.3721522278705427,0.36680949403456964,-0.32048507088142336
Paracentral_Lobule_R,0.611175441634889,-0.09268099283656621,0.7120502287917849,0.38660345389611556,0.4543683738618418,0.09828183392208292,0.019536992820451463,-0.11238081571907553,0.37970453471846505,0.16274482228816725,0.18334721908006998,0.3987081693373868,0.44438904903416493,-0.04274660510548809,0.4163639484630536,0.372010800155855,0.5494164994181491,-0.23513106374552253,0.4133990668616631,0.46022398260396186,0.6787041610744184,0.38575798524818605,0.4527685996177721,0.3734825661365016,0.3664192054704097,0.33491032291090495,0.5465540125008492,0.4153601301011616,0.7016606373974874,0.23410746719543316,0.17430049842372256,0.33738924988321006,0.2575611906410057,0.0576799890089928,0.374277694708416,0.378397213690004,0.6670693874812113,0.11408199964301208,-0.3476997737989036,0.20674032112584093,-0.2698634693864004,0.38050797892068194,0.03696350634520171,0.14902300256213522,0.18976076623637433,0.5972641388691947,0.09836775880184358,0.22913720704053264,0.8958976800331012,1.0,-0.08824209589978768,0.29736120351782674,0.3171824299302133,-0.058325040109761125,0.3704724111797465,-0.0014362775854646443,0.46521991496634935,-0.06049733069008416,0.06998266931548197,0.01260708250298649,-0.07978969203571432,0.28674814396695064,0.2859602849938405,0.15446566927388952,0.422431995930583,0.424813788389923,0.21127056230468283,0.3991015825750941,0.3746992748739462,-0.29418891514343504
