,Thal_PuL_L,Thal_MDl_L,Cerebellum_10_R,OFCmed_R,Temporal_Mid_R,Temporal_Pole_Mid_R,Thal_MGN_L,Temporal_Pole_Sup_L,Occipital_Sup_R,Occipital_Sup_L,Cingulate_Mid_L,Supp_Motor_Area_R,OFCmed_L,Temporal_Pole_Sup_R,Cingulate_Mid_R,Rolandic_Oper_R,Thal_PuI_L,Precuneus_R,Temporal_Inf_L,Hippocampus_L,Thal_VA_R,Angular_L,Cerebellum_9_L,Frontal_Inf_Tri_L,Hippocampus_R,Thal_PuM_L,Thal_LP_L,Cingulate_Post_L,SN_pr_R,ParaHippocampal_R,Thal_LGN_L,Amygdala_R,Frontal_Inf_Tri_R,Heschl_R,Vermis_4_5,Raphe_M,Cerebellum_8_R,Calcarine_R,OFCpost_R,Thal_PuI_R,Precentral_R,Thal_LP_R,Angular_R,ACC_pre_R,Thal_VA_L,Frontal_Med_Orb_L,OFCpost_L,Red_N_R,Insula_L,Caudate_R,Occipital_Inf_R,ACC_sub_L,Pallidum_R,Frontal_Inf_Orb_2_R,Lingual_L
Thal_PuM_L,0.538597447643193,0.29399898237178584,0.5575624753073665,0.18475951071972802,0.28324710608798426,0.39118353020349383,0.67808309651344,0.013272636902360522,0.15051322109701085,0.10126936266491918,0.501754534622612,0.5738941668472681,0.04450544481213873,0.4344585601559371,0.4399694053773157,0.5402491484910689,0.7076012730069785,0.5386219397331977,-0.14154956767474128,0.45923946167122714,0.28269655838392654,-0.018023654054691356,0.21857294823350223,0.3964695143777171,0.46985323849478755,1.0,0.47188672076349486,0.4607647625160169,0.2658634300921227,0.4751838992314683,0.5298920464696966,0.06829072711869419,0.5887639761163225,0.4868662793734243,0.2540463461145324,0.4128950779360887,-0.016513246232614683,0.3057018126137427,0.17682909094362953,0.631244142166238,0.352909336510854,0.43657026868556814,0.26808580187974096,0.25116180706594005,0.39845098043624505,-0.0729360605112434,0.1018613249692454,0.6480969726959348,0.4364035422858767,0.6037159955940901,-0.004983054929871417,-0.052257917246213016,0.7301514129367005,0.5313101564246944,0.1629944704733877
Thal_LP_L,0.6101613633896845,0.4600022076041655,0.431857485053634,0.2571111830072166,0.02090956860416505,0.37686023722992973,0.30020495920266443,0.2877617939749421,-0.42485563903617724,-0.3892341648426511,0.4015721408321699,0.03336773574128223,0.5569673595689276,0.566981514829654,0.44494514754862136,0.33895894789801656,0.6798459305824898,0.14189305210967582,0.2328630256251197,0.7874163979328229,0.3203631057855501,-0.4888395062697293,0.26635880466028433,0.6171706105990487,0.5353728408542927,0.47188672076349486,1.0,0.31843593974557505,0.6583972521304489,0.6370692285031124,0.2625690290148551,0.5527852821661902,0.6122984161632599,0.45450261214955856,0.31566502700406696,0.34734374348601316,0.16319827776771761,0.029043214962989936,0.6216721605414748,0.07141981907163422,-0.11687597607111978,0.6526823997375523,-0.3730179085619011,0.7649453646099437,0.44002304872586034,0.3314792858989104,0.5689535587833087,0.6030898603700051,0.48491881344341375,0.7484920517803791,-0.1290983072134083,-0.013908227677325897,0.5438243244971451,0.6430839585858995,0.09308344568432088
Cingulate_Post_L,0.41904134664495224,0.42911133789630135,0.4134816922989997,-0.030212575870447754,0.16455129473500346,0.422369918813269,0.43513932605568123,0.08696761241178495,0.17291233896174368,0.17438201440080697,0.5590720673095699,0.5893417373867478,0.0783579735564607,0.4736937698276435,0.562710631431249,0.5117121866275879,0.4974248543430326,0.5858631971532536,0.016532331306002235,0.4192745922350175,0.5539663744312685,0.030257525176701616,0.2251555061178166,0.41750370442896667,0.49570522822382157,0.4607647625160169,0.31843593974557505,1.0,0.5487934370380962,0.40857253996323845,0.4553767814838009,0.0755052533519473,0.536991869318738,0.39507428668192696,0.3397472007148611,0.42154900762478964,0.058326368344397916,0.2652559690554664,0.2626325474906631,0.2800819506639698,0.3729950087848879,0.3707914379709188,0.38777671256579277,0.23159561040092613,0.40896707616371836,0.18834814931567267,0.1257909266345708,0.17112857641137647,0.3621887250781372,0.4629380847136406,-0.0343429668405313,0.3152837925130422,0.505177743178776,0.5260869545923564,0.18568738901003348
SN_pr_R,0.4623419097310384,0.5377495718722797,0.5038961197802523,0.148481985186211,0.0878741445880293,0.5460702831267035,0.24131941449759756,0.174314476774181,-0.19536447836479287,-0.2164810245071457,0.4555114944104164,0.14326849253301596,0.5763309616143958,0.6993303937150978,0.506663843024377,0.4437398726414212,0.6083207483300511,0.23301567188237374,0.07733690578316352,0.7309447496215334,0.591652696662991,-0.35655296487435184,0.39290741684013514,0.46184472194172943,0.7487719012806613,0.2658634300921227,0.6583972521304489,0.5487934370380962,1.0,0.7592037163165042,0.3207645841439901,0.6003236345191736,0.6673890944381679,0.42196565307496187,0.30660571900954575,0.38019702120304755,0.19914245698313573,0.08916210141897665,0.7112192683417885,-0.016961817563424634,0.007705907259121152,0.507923834423659,-0.0747841105214462,0.6753464318038789,0.4880612406490306,0.5505160055517724,0.5422713821234691,0.3312033879077642,0.4874282850200143,0.696987467992523,-0.19901951817239466,0.3801562903846279,0.45975515085394797,0.6931713249486788,0.010394692353399005
ParaHippocampal_R,0.4707857672352418,0.5893549092468114,0.6563207199534155,0.3258427800517689,0.38630671164360825,0.6718102312455381,0.4227401149112594,-0.1252379864457468,-0.02917700036948221,-0.17413885086937886,0.534582722809644,0.3130748693936717,0.5002992703232371,0.7391405905149401,0.5999265088109358,0.5885027126682513,0.5852144506874882,0.4966868025117547,-0.01695813543342998,0.5959810101284743,0.4413581766858287,-0.3904647276061496,0.46222220656257623,0.3441345053508106,0.8635352823604172,0.4751838992314683,0.6370692285031124,0.40857253996323845,0.7592037163165042,1.0,0.3030723180087146,0.6380857442339739,0.7668253526373987,0.6287680448480655,0.4650218501990477,0.4171760241597637,0.2359061066742508,0.3552240661774314,0.6380700738553636,0.2109855885408217,0.1990397048276224,0.5726268137968095,0.0012473589646583424,0.5795506720458565,0.632280573973972,0.2390484750022955,0.48740446076382915,0.5366582699333519,0.5410998813660404,0.7481040909603797,-0.08613198478735413,0.16443988519402145,0.5779353424798862,0.6627163881408485,0.0555716227302851
Thal_LGN_L,0.3593421363480124,0.4749707626799882,0.25542675240982593,0.09724455564001845,0.25895585640138175,0.29954488939704943,0.5941394663458087,0.2255129965035386,0.07435212208680242,0.04404369995529572,0.6316298497168616,0.5429878869853013,0.20754316078995827,0.3105965269968663,0.6001206536535745,0.47617779329616416,0.5396941380893776,0.39256110189690185,0.16836706041116817,0.5096385925995173,0.4316408501191662,-1.4327265109740173e-05,0.29297059619880406,0.4418315896334907,0.46092464214876167,0.5298920464696966,0.2625690290148551,0.4553767814838009,0.3207645841439901,0.3030723180087146,1.0,0.23163755977922956,0.3436261752037335,0.4119259182008068,0.36293295030158657,0.4481401339679497,0.31335413463626477,0.3298257547305184,0.2256105992293749,0.5070362222843284,0.3693359052511382,0.4915602364154076,0.27918127888973454,0.23865150530178805,0.34999781657291495,0.17711715565325695,0.28105164728393855,0.2430276464722752,0.44879087837829407,0.3986876531541146,-0.004677207435774112,0.2126744999674033,0.4441296909757329,0.18525036461293742,0.38572308397424554
Amygdala_R,0.2512286932947931,0.3865759364708394,0.23642437935243557,0.3492571213687387,0.22598278859790796,0.5635633601476417,0.1658518321764155,0.25254301299600973,-0.3358522802897904,-0.24577787251712582,0.1946976413267601,-0.13103385900639397,0.7655034425312746,0.6714148409279589,0.35341523925492224,0.14171919864583885,0.26747320275388164,0.013402254339901217,0.1462029745733661,0.5568410978750882,0.21106211396727573,-0.46621430959547233,0.4417383165247253,0.30853679845994936,0.5757888138962813,0.06829072711869419,0.5527852821661902,0.0755052533519473,0.6003236345191736,0.6380857442339739,0.23163755977922956,1.0,0.35213496649815185,0.43292621353620586,0.29574958091299935,0.2173341828541021,0.48780834180864263,0.06703619783262414,0.8082551883030002,-0.07053621789131573,-0.27913690250393675,0.5924015721892409,-0.2885058649564383,0.7135523657463246,0.36635546629486854,0.4297277636371278,0.7219482200960081,0.2953840269911502,0.41428514174834974,0.5905288880571385,-0.03093383366723082,-0.015603558307084157,0.2543374356153092,0.3929235964566591,0.13072783018795628
Frontal_Inf_Tri_R,0.4408005390913,0.5803836836722299,0.7129402906847453,0.09867455563273858,0.3984716202450633,0.5749752045925748,0.4379938219626787,-0.011060226160880527,0.09069705087141537,-0.07822715053169006,0.6334681536064866,0.40322579300060224,0.3812906102420756,0.7752838564700582,0.645217861987996,0.6738406976059752,0.7219393669033181,0.5507890901471874,-0.11065330783611531,0.5786968312728111,0.6013644406189285,-0.2676102350269883,0.49762347931629947,0.4858034878276401,0.8090888808693512,0.5887639761163225,0.6122984161632599,0.536991869318738,0.6673890944381679,0.7668253526373987,0.3436261752037335,0.35213496649815185,1.0,0.6466543375659843,0.47676545737978515,0.4966581137183017,0.008211108992249394,0.3690110707121272,0.5806430149193981,0.30835868789227716,0.2467130376697608,0.5762522707425449,0.06387942364641043,0.5335726823251915,0.4376882321629626,0.21288438609087518,0.34712284319861086,0.4181956782138239,0.4740288309276373,0.7941987280245596,-0.012295353922666544,0.36927025950781805,0.5658866063978015,0.7873440897054437,0.08990633736070694
Heschl_R,0.34568235366445005,0.456157932372886,0.3466973855247798,0.18135659154473197,0.5885266362630527,0.3832842107185286,0.30011837098056926,-0.011232312037231294,0.22821530256816525,0.13763554456765015,0.6768739641411682,0.465842970241795,0.35657082274338264,0.6033732537260352,0.6855990132283156,0.7210508357653294,0.5083219780266228,0.5338201792932005,0.017150752986385836,0.47420647770734214,0.4367000887505243,0.011457174278208674,0.428021610420218,0.3417133685187863,0.6056213689321944,0.4868662793734243,0.45450261214955856,0.39507428668192696,0.42196565307496187,0.6287680448480655,0.4119259182008068,0.43292621353620586,0.6466543375659843,1.0,0.5192991486531093,0.5139372916774252,0.2116135409768163,0.5854080288428557,0.44396976785142384,0.31919864815087995,0.33970702246131546,0.5614771434295383,0.24800352317019525,0.44583000514910914,0.39961341362900143,0.13332738084940904,0.4013017679051655,0.2584990615423862,0.6354320138206622,0.6257047429979555,0.2153962327637173,0.1466091363586491,0.33501583185319206,0.39149512902998984,0.35557431283488633
Vermis_4_5,0.14561722941291502,0.630230907905867,0.05758627792213631,0.09372915258578507,0.6709695309900113,0.3982525377024088,0.22711828236246165,0.16048266928440563,0.3236728625750571,0.12110446665021432,0.7202452823337536,0.5371876598779394,0.06721392818456474,0.2887902517413047,0.8087147553126086,0.590984705586682,0.3225158842554954,0.6937452873742861,0.5287396523259591,0.41745156511676823,0.3581493797448628,0.00434222249932319,0.7448342321891867,0.2593805212481379,0.5108915019003359,0.2540463461145324,0.31566502700406696,0.3397472007148611,0.30660571900954575,0.4650218501990477,0.36293295030158657,0.29574958091299935,0.47676545737978515,0.5192991486531093,1.0,0.37627688252424,0.6257602055515756,0.6817630918635653,0.21646284987745537,0.3873992034409804,0.49562195218660066,0.5922682152757394,0.1919204448156103,0.24237632552420324,0.4780551517531144,0.20718014155140022,0.1092024580195176,0.18701927419269004,0.6356107936156337,0.4509174558076903,0.39991617625450343,-0.11616469218829883,0.3597935876904015,0.11951016410675509,0.7158827669508095
Raphe_M,0.26465137557173546,0.4653562469347722,0.37634574204130383,-0.06460351193626541,0.2879463983967077,0.36169973121780286,0.2842587613726336,0.13213216844127523,0.05135022582621178,0.032604110915499654,0.5154417497226613,0.3949440143110505,0.18769972632486762,0.41322526848889857,0.5057757059540045,0.5368757984677731,0.47814897293159514,0.3318190861785309,0.04538870470857894,0.4494613661678819,0.3235410078037463,0.07981969528705707,0.3493099767556228,0.29312990475866085,0.42164699172469955,0.4128950779360887,0.34734374348601316,0.42154900762478964,0.38019702120304755,0.4171760241597637,0.4481401339679497,0.2173341828541021,0.4966581137183017,0.5139372916774252,0.37627688252424,1.0,0.12990518674301466,0.3059220768743582,0.27083123518356783,0.23994387808344989,0.24890291966073963,0.3948649517127849,0.14584226911717146,0.2656678267447679,0.4166918471811997,0.13074389623351645,0.1662357831302964,0.23340437531450503,0.4594972039847165,0.47404568263622915,0.13374484534649683,0.07060923421509022,0.33955239365636086,0.37453378820776634,0.26579297794675383
Cerebellum_8_R,0.007567500916688343,0.45816250352777904,-0.32507567516795893,0.17095638251457368,0.4740454559386291,0.33665216971144646,0.05257516835466087,0.310140529273979,0.07663829878541831,0.09225323045448497,0.38637808744994084,0.3176837805538395,0.012645646555360327,0.06551385998552997,0.4722477842756619,0.16831181049823363,0.0825353538970882,0.20689683286622265,0.6149857833898132,0.3071405963862224,0.1530636512568105,-0.03420709885682543,0.5279523606172697,0.21157259582480473,0.25407677968188597,-0.016513246232614683,0.16319827776771761,0.058326368344397916,0.19914245698313573,0.2359061066742508,0.31335413463626477,0.48780834180864263,0.008211108992249394,0.2116135409768163,0.6257602055515756,0.12990518674301466,1.0,0.3727973555464206,0.13680756122005625,0.09062576575869342,0.23707715546744523,0.4081468734079948,0.09388653489431129,0.14654775653486296,0.434211747590344,0.24348149771695837,0.09832368732847385,0.04949393221967658,0.5284264492231482,0.1385657702989407,0.39188537997000783,-0.3496124106479782,0.150245240890378,-0.16781278359172974,0.723218966184233
Calcarine_R,0.0572385064222786,0.346750718263393,0.01916639565398811,0.1094638137721618,0.7938959576453527,0.2688692045655341,0.20625104716819803,-0.03511346120550423,0.695289884000452,0.4095312287403698,0.6698891230819185,0.6012739927598356,-0.1125786370766338,0.19262072204287337,0.6423250822773185,0.5988596475354797,0.22811160830383212,0.757333359978501,0.2403776140450447,0.18558495350416968,0.3133620304562869,0.2896338044846118,0.38483502065980774,0.16753573618916368,0.4717626390512347,0.3057018126137427,0.029043214962989936,0.2652559690554664,0.08916210141897665,0.3552240661774314,0.3298257547305184,0.06703619783262414,0.3690110707121272,0.5854080288428557,0.6817630918635653,0.3059220768743582,0.3727973555464206,1.0,-0.005158092275213309,0.4353067674083096,0.6254182622858453,0.1832945377472973,0.5041067764550471,0.02850668180137232,0.25019594471249096,-0.05818881282184978,-0.027102787181408503,-0.017185211528018454,0.5756115508621266,0.23174166778189595,0.3835948668759868,-0.0012090457216163224,0.17381926925991348,0.018549716174233052,0.6485527012219521
OFCpost_R,0.3039515905483915,0.4005432502880473,0.5210497293763735,0.2657055776837905,0.10179453191712164,0.5782609522072089,0.16126890756644485,0.2946027490912111,-0.33803336793154865,-0.29677459101624654,0.24310232059740733,-0.1435690724778482,0.802418717138079,0.861836283542401,0.36889512132671365,0.18086341198013114,0.4823696854156945,0.05714453917691076,-0.04026577564857479,0.6428888968437491,0.41108721905026996,-0.49502248643409813,0.420485588265154,0.40586985833030215,0.6646405250595595,0.17682909094362953,0.6216721605414748,0.2626325474906631,0.7112192683417885,0.6380700738553636,0.2256105992293749,0.8082551883030002,0.5806430149193981,0.44396976785142384,0.21646284987745537,0.27083123518356783,0.13680756122005625,-0.005158092275213309,1.0,-0.009272300285791535,-0.34185797257920214,0.5951535900751835,-0.32397565879402745,0.8305267203949117,0.2472560851060964,0.4264987502452745,0.7088623101990134,0.30894321973348227,0.3029395538112064,0.7643622149703719,-0.16640585240764216,0.25913803912749567,0.30922845998339016,0.6869201985782911,-0.0696168354012908
Thal_PuI_R,0.15776758240213357,0.23419322723740987,0.32116504430692405,0.21534025940926937,0.44934241547896303,0.24213107843239043,0.5484965545639819,-0.09497243506889148,0.3241640307436477,0.1405420052516766,0.4215487095670967,0.5510514605122699,-0.13755176068800773,0.18113179888049774,0.40847625807215737,0.4002245581689371,0.33259570964574464,0.5794116468747523,-0.05079600332998669,0.1418829878059705,0.26655210083483316,0.009223391699725202,0.3175653011933223,0.06833494812914717,0.3184493458837437,0.631244142166238,0.07141981907163422,0.2800819506639698,-0.016961817563424634,0.2109855885408217,0.5070362222843284,-0.07053621789131573,0.30835868789227716,0.31919864815087995,0.3873992034409804,0.23994387808344989,0.09062576575869342,0.4353067674083096,-0.009272300285791535,1.0,0.424004198499771,0.30063496979905135,0.34848095618610275,-0.015176467872804175,0.24821491619072852,-0.24814109651641744,-0.10253779610126536,0.3209703226754032,0.2610978498695935,0.33454737047220234,0.15724939504644445,-0.06604377226739787,0.5199380832155638,0.16299274616338855,0.3139326106507417
Precentral_R,0.1570118728928168,0.35720033829101006,0.02235801596023135,0.07137931108524156,0.42627746206628314,0.14700410359720342,0.3075230426994424,-0.23472556495743016,0.624917399306723,0.4240684720722474,0.6171379183968397,0.8164914171890677,-0.3892016027425918,-0.13240313618349364,0.5913495143133366,0.6903477179846486,0.16119479817997776,0.7079813848025799,0.19480298847524313,-0.006795549687292666,0.22418180645284974,0.3558193579145654,0.30109153313081144,0.05318879587482803,0.19014000595283762,0.352909336510854,-0.11687597607111978,0.3729950087848879,0.007705907259121152,0.1990397048276224,0.3693359052511382,-0.27913690250393675,0.2467130376697608,0.33970702246131546,0.49562195218660066,0.24890291966073963,0.23707715546744523,0.6254182622858453,-0.34185797257920214,0.424004198499771,1.0,0.09697961737337747,0.6575620890769488,-0.2664243484990568,0.2712935909689236,-0.11322642333263473,-0.2842852241526074,0.032839548239040436,0.40712201324490804,0.03814620061972517,0.08240278058114901,0.027246927111430876,0.22888509343182045,-0.17202862554779674,0.39999858002799166
Thal_LP_R,0.405368225340466,0.6255707805631613,0.36710229188909493,0.15062715548308667,0.3556442098101445,0.49523242707214377,0.4137525720179533,0.23414763967257088,-0.1878034735016816,-0.24583659495531246,0.5290733690289845,0.2818140524286133,0.5007024497596764,0.6280191497173658,0.650774376821624,0.4429285364779123,0.5187435989779263,0.3527491998928449,0.28844370107616063,0.6010596969392724,0.30956014392860365,-0.35013845788654085,0.6248430841160697,0.4161210066225196,0.5499643622989305,0.43657026868556814,0.6526823997375523,0.3707914379709188,0.507923834423659,0.5726268137968095,0.4915602364154076,0.5924015721892409,0.5762522707425449,0.5614771434295383,0.5922682152757394,0.3948649517127849,0.4081468734079948,0.1832945377472973,0.5951535900751835,0.30063496979905135,0.09697961737337747,1.0,-0.09698114918345217,0.5276787905633833,0.4927866119060993,0.34568366106510484,0.5171458909690951,0.40492239815111686,0.4563783535215956,0.7436414170581922,0.19029380932027426,0.029741210896048604,0.4807602948314009,0.446715723877969,0.36205082199666205
Angular_R,-0.04596664785129327,0.05282170127343778,-0.06816902063558175,0.012279206702257996,0.48130433189820526,0.018163859311333224,0.17288279367394813,-0.15746986011192682,0.8258611403314872,0.7718763388172919,0.3911190795921542,0.6134299257934197,-0.3585822504863854,-0.07809495392278697,0.31484920459865456,0.4051694082622642,-0.013548146264752859,0.5593583998490517,-0.03981515127117926,-0.13345530091707786,0.2202310659013404,0.6049917817640234,0.10604392457272123,-0.06867078264620005,0.11403434575684095,0.26808580187974096,-0.3730179085619011,0.38777671256579277,-0.0747841105214462,0.0012473589646583424,0.27918127888973454,-0.2885058649564383,0.06387942364641043,0.24800352317019525,0.1919204448156103,0.14584226911717146,0.09388653489431129,0.5041067764550471,-0.32397565879402745,0.34848095618610275,0.6575620890769488,-0.09698114918345217,1.0,-0.3207367688021881,0.10123809120940998,-0.07177333414254017,-0.2872072393476515,-0.18966704259589254,0.26046298601738443,-0.0509391047101013,0.18171741200577207,0.14955050483636945,0.0924883894661493,-0.16382131725884747,0.35296352997442754
ACC_pre_R,0.42505525877609923,0.3512581240704189,0.3439583373798692,0.33902589053248305,0.017939291817465494,0.37995065112296095,0.1653384497286606,0.4543070882200851,-0.3129997160343721,-0.20052594939268467,0.349257737456663,-0.153036309953043,0.7624501650826645,0.637740626088716,0.4355809066019045,0.2489462025187866,0.532727631531633,0.0708131678265381,0.14413285655646701,0.765858177941743,0.41251049677497625,-0.423937653919488,0.33823217052985927,0.5967111097878344,0.5629890045878871,0.25116180706594005,0.7649453646099437,0.23159561040092613,0.6753464318038789,0.5795506720458565,0.23865150530178805,0.7135523657463246,0.5335726823251915,0.44583000514910914,0.24237632552420324,0.2656678267447679,0.14654775653486296,0.02850668180137232,0.8305267203949117,-0.015176467872804175,-0.2664243484990568,0.5276787905633833,-0.3207367688021881,1.0,0.2942097930344051,0.4240109597236886,0.694518649062823,0.40873849655165734,0.4879481800231374,0.7591048223736784,-0.31415156777986214,0.13179853199449448,0.3924013485554116,0.5635178741213305,0.019724700517438864
Thal_VA_L,0.42847332907846597,0.5425834320635634,0.310597343129638,0.18090823421511532,0.2964967744861566,0.4454840787170597,0.38921094720429267,-0.01620530484810793,-0.04446396130073137,-0.06716068440137538,0.4476635189911105,0.3907288999557155,0.12615399044279238,0.3413113390268648,0.5449523644951285,0.4529241210866489,0.39382357742103363,0.40192683942455504,0.24050276579000746,0.41437937777866257,0.22602977487094775,-0.23026824528895504,0.4037880094341604,0.29783561672609354,0.5171042966770454,0.39845098043624505,0.44002304872586034,0.40896707616371836,0.4880612406490306,0.632280573973972,0.34999781657291495,0.36635546629486854,0.4376882321629626,0.39961341362900143,0.4780551517531144,0.4166918471811997,0.434211747590344,0.25019594471249096,0.2472560851060964,0.24821491619072852,0.2712935909689236,0.4927866119060993,0.10123809120940998,0.2942097930344051,1.0,0.17711996940334276,0.18698075951910556,0.4510794998363298,0.4810835416535728,0.47426664738812657,0.05626480991540512,-0.10167606052937907,0.5885825854211177,0.3325579113533466,0.3026881067935292
Frontal_Med_Orb_L,0.10609513639655087,0.2943790053366773,0.02169056010216497,0.08215798384281806,-0.011247159579489215,0.18363891043567587,-0.06365958912988604,0.3959606253368574,-0.15908445304434055,-0.06993901040394604,0.2058115263677238,-0.1119885553444677,0.4754029204630678,0.31008998723796494,0.2772638995794983,0.15515269848507596,0.16291549568567656,-0.025465088987783643,0.24298410749264215,0.4518233257673341,0.2576828036168553,-0.13245584218999418,0.2815671735624797,0.311359867374061,0.2933181407175931,-0.0729360605112434,0.3314792858989104,0.18834814931567267,0.5505160055517724,0.2390484750022955,0.17711715565325695,0.4297277636371278,0.21288438609087518,0.13332738084940904,0.20718014155140022,0.13074389623351645,0.24348149771695837,-0.05818881282184978,0.4264987502452745,-0.24814109651641744,-0.11322642333263473,0.34568366106510484,-0.07177333414254017,0.4240109597236886,0.17711996940334276,1.0,0.46968930261190717,-0.0007937801425326746,0.28577761626542225,0.3496485917334977,-0.11824108456756802,0.2935159910483756,0.15880208995153242,0.1975112269954812,0.10493708561980011
OFCpost_L,0.3328442641824573,0.22003427690842273,0.2664824931537322,0.2331118843577907,0.02880798765609913,0.2629599752409418,0.1568962721462609,0.30829430682963604,-0.3618935577349998,-0.37481435533107016,0.2089883856947033,-0.20671654945364198,0.928401173163911,0.5814815605919091,0.3230289086665374,0.19570009076473882,0.30578062530160666,0.0038640059470328764,0.13778372048076323,0.5694494802493116,0.24154921240165872,-0.4725895575894963,0.14109831442763895,0.4831204084319975,0.44623808826436717,0.1018613249692454,0.5689535587833087,0.1257909266345708,0.5422713821234691,0.48740446076382915,0.28105164728393855,0.7219482200960081,0.34712284319861086,0.4013017679051655,0.1092024580195176,0.1662357831302964,0.09832368732847385,-0.027102787181408503,0.7088623101990134,-0.10253779610126536,-0.2842852241526074,0.5171458909690951,-0.2872072393476515,0.694518649062823,0.18698075951910556,0.46968930261190717,1.0,0.2740088585795582,0.338652227224631,0.5394002298293565,-0.21491457816435502,0.3364129970185541,0.20350794545591303,0.3950910436069476,-0.05239141024059453
Red_N_R,0.40745754549983987,0.20062332299690644,0.47531228409017384,0.366924907649921,-0.022689387032680877,0.34825861388222845,0.4727306910250198,0.043832248945377975,-0.25980846566947674,-0.2657952637641016,0.16966609582020933,0.14266447600972046,0.27501754603987205,0.3497309885309996,0.23905908332675777,0.237894395335173,0.5004866520082731,0.2384632126963559,-0.008630408344470882,0.4754683209838516,-0.01482910035989934,-0.38438071052493145,0.16412716551090994,0.29729536675716023,0.3775202667841268,0.6480969726959348,0.6030898603700051,0.17112857641137647,0.3312033879077642,0.5366582699333519,0.2430276464722752,0.2953840269911502,0.4181956782138239,0.2584990615423862,0.18701927419269004,0.23340437531450503,0.04949393221967658,-0.017185211528018454,0.30894321973348227,0.3209703226754032,0.032839548239040436,0.40492239815111686,-0.18966704259589254,0.40873849655165734,0.4510794998363298,-0.0007937801425326746,0.2740088585795582,1.0,0.3369337790811065,0.5748614924811335,-0.18020071208456684,-0.2520647423809295,0.6948704190165662,0.45219829514618937,-0.048212730353198764
Insula_L,0.3568805883972375,0.4844795491017626,0.04738430370680952,0.18666571416002695,0.4730274689638446,0.3740399687289762,0.23642880885366283,0.40967549933625647,0.22844259220967036,0.23984791408710626,0.7338479714350548,0.5129837007960072,0.2629698021110943,0.33567464489132753,0.7557064132304852,0.725923836006175,0.4986571745393063,0.5263471449715229,0.4406509103912709,0.6664539768017085,0.4226146260953252,0.1304278736419843,0.49161802627337453,0.5846872805542414,0.5262528701137547,0.4364035422858767,0.48491881344341375,0.3621887250781372,0.4874282850200143,0.5410998813660404,0.44879087837829407,0.41428514174834974,0.4740288309276373,0.6354320138206622,0.6356107936156337,0.4594972039847165,0.5284264492231482,0.5756115508621266,0.3029395538112064,0.2610978498695935,0.40712201324490804,0.4563783535215956,0.26046298601738443,0.4879481800231374,0.4810835416535728,0.28577761626542225,0.338652227224631,0.3369337790811065,1.0,0.5540647171445079,0.10918214442145337,-0.09033389775603974,0.43888634620390327,0.22448413916378568,0.6022624128516045
Caudate_R,0.4115107792937966,0.5274591825487154,0.624067002002663,0.30701927032949977,0.3095114531921389,0.5947139842530242,0.43790617979013186,0.26485285091076194,-0.10004804226258925,-0.13593274666090907,0.5436481087445754,0.22142344474140851,0.5874665510992825,0.8214249263153519,0.6292120159025594,0.5238199036681228,0.7254467207630708,0.42671698656774865,0.04565456559911751,0.7607118213564326,0.4788726819769604,-0.3331248723839832,0.501407452591128,0.507432336372675,0.7626580143754377,0.6037159955940901,0.7484920517803791,0.4629380847136406,0.696987467992523,0.7481040909603797,0.3986876531541146,0.5905288880571385,0.7941987280245596,0.6257047429979555,0.4509174558076903,0.47404568263622915,0.1385657702989407,0.23174166778189595,0.7643622149703719,0.33454737047220234,0.03814620061972517,0.7436414170581922,-0.0509391047101013,0.7591048223736784,0.47426664738812657,0.3496485917334977,0.5394002298293565,0.5748614924811335,0.5540647171445079,1.0,-0.056195903210271764,0.1413783663858975,0.6584880608525703,0.7508961869363108,0.14025276358653874
Occipital_Inf_R,-0.295766380857145,0.11239826420988791,-0.23046110354676413,-0.2261079139908869,0.6252801815251054,0.0731661315334481,-0.12571731462110136,-0.091018912652398,0.2893113203861395,0.12574311231138754,0.16054009443625183,0.2548940690787853,-0.29696024199317933,0.03189617878891097,0.1334924122518446,0.049055216085179966,-0.02251337363818064,0.14479567984433578,0.1816983789627102,-0.11024047809089373,0.006181854705749758,0.23566773121746004,0.24233409073787499,-0.2649802141751611,0.004605459785190677,-0.004983054929871417,-0.1290983072134083,-0.0343429668405313,-0.19901951817239466,-0.08613198478735413,-0.004677207435774112,-0.03093383366723082,-0.012295353922666544,0.2153962327637173,0.39991617625450343,0.13374484534649683,0.39188537997000783,0.3835948668759868,-0.16640585240764216,0.15724939504644445,0.08240278058114901,0.19029380932027426,0.18171741200577207,-0.31415156777986214,0.05626480991540512,-0.11824108456756802,-0.21491457816435502,-0.18020071208456684,0.10918214442145337,-0.056195903210271764,1.0,-0.19590293123936575,-0.10924493418976129,-0.12214094518747753,0.598863107980393
