,Thal_MGN_L,Temporal_Pole_Mid_R,Frontal_Inf_Orb_2_R,Supp_Motor_Area_L,VTA_L,SN_pr_L,Cerebellum_6_L,Rolandic_Oper_L,Raphe_D,Cerebellum_8_R,Thal_PuI_R,Olfactory_R,Precuneus_L,Frontal_Inf_Tri_L,Occipital_Sup_R,Precentral_L,Cerebellum_9_R,Frontal_Inf_Tri_R,Thal_MDl_R,Thal_VA_R,Temporal_Inf_R,OFCpost_L,Rectus_R,Cingulate_Post_R,Thal_VPL_L,N_Acc_L,Temporal_Pole_Sup_L,Occipital_Inf_L,Thal_PuL_L,Thal_LGN_R,OFCmed_L,OFCmed_R,Cerebellum_10_L,Cerebellum_7b_R,SN_pc_R,Thal_LP_L,Hippocampus_R,Thal_MDm_L,Cerebellum_Crus1_L,ACC_sub_R,Parietal_Inf_R,Putamen_L,Precentral_R,OFCant_R,Red_N_R,Frontal_Inf_Orb_2_L,OFCpost_R,Occipital_Mid_L,Thal_VPL_R,Caudate_L,Cerebellum_3_R,Vermis_8,Putamen_R,Amygdala_R,Frontal_Mid_2_R,Parietal_Sup_R,Occipital_Mid_R,Thal_PuI_L,Cerebellum_8_L,Occipital_Inf_R,Thal_PuL_R,Cerebellum_4_5_L,Fusiform_R,Thal_AV_L,Temporal_Sup_L,Insula_L,Parietal_Sup_L,Frontal_Med_Orb_L,Lingual_R,Lingual_L,Thal_Re_L,Cerebellum_9_L,Vermis_9,Occipital_Sup_L,Vermis_3,Frontal_Inf_Oper_R,Temporal_Mid_R,Temporal_Pole_Sup_R,Cingulate_Mid_R,Pallidum_R,SN_pc_L,ACC_sub_L,Rectus_L,Frontal_Med_Orb_R,Thal_VL_R,OFClat_R,Temporal_Inf_L,Heschl_R,Supp_Motor_Area_R,Angular_R,Temporal_Sup_R,Temporal_Pole_Mid_L,Cuneus_R,Pallidum_L,Thal_PuM_R,Paracentral_Lobule_L,Thal_PuA_L,Cuneus_L,SupraMarginal_L,Thal_IL_L,Thal_PuA_R,Angular_L,Hippocampus_L,ACC_pre_L,Amygdala_L,Precuneus_R,Parietal_Inf_L,Frontal_Sup_2_R,Vermis_6,Postcentral_L,Cerebellum_7b_L,Frontal_Sup_Medial_R,Temporal_Mid_L,Cerebellum_10_R,Red_N_L,Vermis_1_2,Cerebellum_3_L,Thal_PuM_L,Fusiform_L,Thal_LGN_L
Occipital_Mid_R,-0.2303306904710837,-0.25683011764707614,-0.5183739583024325,0.06878858662716503,-0.22346995340066717,-0.20896909622562868,0.21261744335710592,0.15231127197622538,0.23388774231190504,0.21784508535466265,0.0611493228960675,-0.39023736448191026,0.4005654013968996,-0.17501305101531497,0.7988250608213283,0.23296358406193016,0.1337998747090124,-0.29913584879563265,-0.31618745394364667,-0.09755942807966113,0.15552375061013826,-0.4170849510348185,-0.3339674256260566,-0.13056945824179086,-0.45922045157888036,-0.22698001971622012,0.052918271547282764,0.22485999418092828,-0.34349558749766895,0.029911107816264503,-0.4624955634734373,-0.01736526186590997,-0.2245592981366394,0.4923320924657668,-0.5035457393326814,-0.5700315986369583,-0.216876257613804,-0.36990838250207814,0.18547090059683505,0.13238228311995587,0.6082520939287128,0.0806680382082234,0.4129882253643927,-0.35341919183203335,-0.39596427791949873,-0.41414992352384833,-0.4923105883158663,0.589891988822867,0.23896348334925302,-0.14033256563547986,0.030772486522766446,-0.16681018692545857,-0.24621548133363708,-0.3207780073777344,-0.17731005765542704,0.5081740094991842,1.0,-0.35063829875134644,0.05732475221714392,0.286209278295121,0.49721673164800695,0.14959043937900712,0.08702781690138361,-0.23991253974243518,-0.01369250856095952,0.1465853856283325,0.6131672662190601,-0.07439311498287528,0.341473682975948,0.4454937827456722,-0.5344517979898007,0.027433139396244227,0.38960289331457537,0.819159954225032,-0.11042429930000251,0.12835378458963678,0.41754457853519167,-0.4010191716235016,0.03298236105360375,-0.21215735229732666,-0.28918260565344533,-0.13252648126678163,-0.3864937279897803,0.09042639076703873,0.10003951878245888,-0.2492116327306751,0.1477833278534928,-0.004479443089484153,0.26428287771869186,0.7420502506534479,0.043292653286544275,0.27663170911508367,0.6239155117111512,0.4505064038073025,-0.09539035077479832,0.36680949403456964,-0.6171673878030725,0.7427410980244638,0.4855684856909728,-0.0016397668579033594,0.07931055702949318,0.7018682899246697,-0.32339655241788706,-0.5161189320854318,-0.14053635432177214,0.2129994173080018,0.48695545357280484,0.006294712370426399,0.2680516295706613,0.23108573311441935,0.37368630049611473,-0.1353649802038277,0.3453954485550257,-0.539411778161651,0.04907726472540212,-0.37015951182481527,-0.2166621254690266,-0.1135139330375256,0.1582880588018218,-0.05231441609612575
Thal_PuI_L,0.45044173357664696,0.4537790053311575,0.7223735501757798,0.5536000823094744,0.4383734460604006,0.33818878418947135,0.01625395290157795,0.45854794805273064,-0.21392997088469312,0.0825353538970882,0.33259570964574464,0.2712010407157891,0.32228738159593057,0.5411217661797258,-0.08250463578372637,0.20057641488541264,0.19495543482549815,0.7219393669033181,0.09374335158446045,0.6206111674949631,0.07375709149086036,0.30578062530160666,0.5095635832767642,0.40043200216789987,0.720725014197315,0.6139480230086513,0.19852766983465767,-0.24495660419736406,0.46966572236046694,0.23148957210084703,0.28551293110567755,0.04822208972737706,0.2569187697249154,-0.3269204019034937,0.6156106296069664,0.6798459305824898,0.6495596724628773,0.4768271442391054,-0.021073690392607886,-0.0971188943725003,-0.02879415583545804,0.6100673027941556,0.16119479817997776,0.28554804844913784,0.5004866520082731,0.5889975188242579,0.4823696854156945,-0.27044302824152117,0.2163979664984056,0.6341336100105844,0.5631352812757794,0.13863942810660354,0.65328520664988,0.26747320275388164,0.6477895555353452,-0.07768132271966195,-0.35063829875134644,1.0,0.23923056609758972,-0.02251337363818064,-0.16953914481545687,0.22135824462842624,0.4103010612360823,0.4712783973573507,0.5058746718027545,0.4986571745393063,-0.07990448050305765,0.16291549568567656,0.2543492606893485,0.1601082666884759,0.5077717569097763,0.28478570752705945,-0.2389334749156317,-0.14742856004861524,0.6905556524437955,0.6419020809622676,0.2120031627932188,0.6139288229086044,0.5397005277048255,0.5827359752005867,0.36433269055073053,0.19836093360472287,0.38157459723124654,0.08584869193153105,0.5669538526093673,0.28131608529514507,0.023985187573579883,0.5083219780266228,0.3876890937582204,-0.013548146264752859,0.5449618241931226,-0.03304759033556711,-0.08752871316882666,0.15605780074187256,0.35813356278326297,0.1637504811985358,0.7109657584323692,0.05040368303503374,0.13175605158187675,0.49701049322498553,-0.029845564036565474,-0.21090698175844844,0.7763519370587222,0.6239670872249514,0.14664827457531765,0.34210739768435977,0.12807909469081838,0.6151973423241616,-0.009142753559035563,0.25839441405553215,-0.1657953143749367,0.640531614948999,-0.09050182755379634,0.5656525756771775,0.3986361982635082,0.6169214613360152,0.6313063283410447,0.7076012730069785,0.1993624565536743,0.5396941380893776
Cerebellum_8_L,0.028538578677624025,0.15544075205411026,-0.0480654860771772,0.319765183453841,0.10705432629655914,0.45910209921089395,0.6925357007934945,0.4456957296255391,0.4938024656782133,0.6145483638326882,0.12027049447442957,0.12540860694404737,-0.07297128005844494,0.25169445436974996,0.015590634850035036,-0.10861355985890124,0.6776690650768474,0.11873525926884435,0.2539937875257224,0.04607810481768011,0.2529744321625568,0.09188904534993558,0.10442560361508184,-0.013979823506789472,0.09773352070795603,-0.0322162158829874,0.4088678380603944,0.40733489205888135,0.11446649432526966,0.38010162306054995,0.05343249800269716,0.07243301506960545,0.10382360521713323,0.22868426145517193,0.1434149598474225,0.35646806390608843,0.09325415835712565,0.2745261204012424,0.5076375676987279,0.12697552531920597,-0.06349751071993415,0.4332803803030563,0.23353428009467336,0.04036795540176557,0.19868601794447524,0.222276756712002,0.10357598434768464,0.08844048853452822,0.42763420788479517,0.2907120212956683,0.17824418148079776,-0.10663728863645686,0.09239731296433776,0.27589784784192833,0.04732091509114584,-0.37672339867927784,0.05732475221714392,0.23923056609758972,1.0,0.32739748837713706,-0.07073916573602665,0.7328692286283799,0.40268358061558757,0.22391379554342947,0.4698304368820395,0.5708536533811784,-0.3445952754730798,0.15861091032379016,0.590738697717587,0.6587203225091965,0.1144759160017855,0.5238036985330633,0.617150267957985,0.035980203603762126,0.41157680460394064,0.18013199999452567,0.26737952038851465,0.03100102826484473,0.45548783307041263,0.17941454267259932,0.40728603876256186,-0.4656995787112352,-0.12858661194858842,-0.16597293990213385,0.31332194401758473,-0.03965480127128034,0.6703198995472759,0.27970573092191336,0.22169680348948914,-0.062079784515391444,0.1266878246508238,-0.13862549102734217,0.14788213544888978,0.015109400208826769,-0.01813779261988281,-0.03763962706434453,0.2253420744059208,0.26909926246731497,0.19683468468906454,0.07005940803641847,0.27222654888037656,0.08083745494017683,0.4408132015080968,-0.09645601117646069,0.5449160145850561,0.22001460895011551,-0.17564911387407825,0.1962247517347772,0.5830454073513078,-0.28127344239813473,0.08592283094454585,0.22812892277383479,0.6467145188839675,-0.2517506875551024,0.4200616261375801,0.25439432806721884,0.39009423269392346,0.1362924706916631,0.7290568451837526,0.18791299503901834
Occipital_Inf_R,-0.12571731462110136,0.0731661315334481,-0.12214094518747753,0.288372805973234,-0.15939526951359054,-0.04185565468003327,0.5313040123692224,-0.03079068808122235,0.36357829912206874,0.39188537997000783,0.15724939504644445,-0.1798098429740059,0.05974677145653808,-0.2649802141751611,0.2893113203861395,0.24954922559364984,0.5982329582798693,-0.012295353922666544,0.052327630061933826,0.006181854705749758,0.7622332629804274,-0.21491457816435502,-0.051957877491003154,-0.05291838616772772,-0.24403715307314774,-0.10715907905244014,-0.091018912652398,0.10101712880514103,-0.295766380857145,0.23964214704010942,-0.29696024199317933,-0.2261079139908869,-0.38261597193221064,0.3772476118016076,-0.13871789984509733,-0.1290983072134083,0.004605459785190677,-0.032402977112904234,0.32495316307535704,0.07719667830235492,-0.060110432993112806,0.07781047656204704,0.08240278058114901,-0.09837627539930682,-0.18020071208456684,-0.3909388255856073,-0.16640585240764216,-0.012489565739276726,0.31212551587629506,0.07241202869394472,0.18511897925689974,-0.19378796579797106,-0.06101545940064032,-0.03093383366723082,0.06124855782968314,-0.07362024143811863,0.286209278295121,-0.02251337363818064,0.32739748837713706,1.0,0.1853186978418774,0.3830873549558113,0.6315564725954528,0.050179968672771504,-0.001056728259230433,0.10918214442145337,0.030747453860265794,-0.11824108456756802,0.5856574359542391,0.598863107980393,-0.30519930202481066,0.24233409073787499,0.4013512088553948,0.12574311231138754,-0.03299373396696152,0.1698433792759296,0.6252801815251054,0.03189617878891097,0.1334924122518446,-0.10924493418976129,-0.01996797267225359,-0.19590293123936575,-0.0843986771701458,0.040299839235743116,0.26446156418489103,-0.1775028255781801,0.1816983789627102,0.2153962327637173,0.2548940690787853,0.18171741200577207,0.25841700694572467,-0.08844472615783654,0.33794980853131495,0.3203635839451543,-0.1263417851416958,0.21078700091012958,-0.2065399189616714,0.3334415161104135,0.17983029176662865,-0.02183108262774866,0.23553620700316016,0.23566773121746004,-0.11024047809089373,-0.3258363749285588,-0.019534731352493045,0.14479567984433578,0.1780087546138756,-0.05836425795506883,0.4999751402996849,0.07339615093344312,0.1468686071746205,-0.13610761649677808,0.23193408193136067,-0.23046110354676413,0.1336392017530728,-0.11422839057980193,-0.09696509686775767,-0.004983054929871417,0.36016197402400807,-0.004677207435774112
Thal_PuL_R,0.04199386583088477,-0.08919201382501447,-0.17667360901514473,0.22168816406811703,-0.2957305687883424,-0.15427163984322217,0.018409827083219536,0.06934492813891754,0.10809390145016526,-0.014002216745272923,-0.002034686524614854,-0.14992458863745492,0.46200410325673646,-0.07789607634913227,0.5201949001168559,0.4246211577947088,-0.09905434622119916,-0.0509908349538765,-0.447705975660248,-0.021510355955372096,0.07906229919148922,-0.3321603244698662,-0.32510597917308626,0.14711068694784035,-0.038690742807659266,-0.02376166988576185,-0.09159383332905198,-0.09624904105081358,-0.0035048311370596778,0.05138730572078971,-0.3702758517622961,-0.20563006958287425,-0.15103154734013224,0.07821902300751427,-0.3634139498939157,-0.3801869038885443,-0.07543828930202645,0.011890900028768895,-0.15943444085146016,-0.022146644725796673,0.5410542543271686,0.13697706799373557,0.38536479586266176,-0.15558831772339127,-0.3945541128659448,-0.2933302680964903,-0.3725939969605005,0.2786188790182998,0.047932357166372334,0.03921125193690364,0.2542965737720584,0.20715045911831692,0.10672154900370737,-0.3405272154717226,0.19015716440885877,0.5240476905600319,0.49721673164800695,-0.16953914481545687,-0.07073916573602665,0.1853186978418774,1.0,0.05810256086945416,0.12391357104609822,-0.05071876411854907,0.148884660359109,0.027015790055143114,0.6109513934291817,-0.023111291712804606,0.18407796201107288,0.19872491176760224,-0.41885950589200516,0.015156718457538838,-0.08247442481694622,0.49900902523921564,0.053341113496395726,0.2789428404269166,0.21756165461193078,-0.1635149916762538,0.07945595948063124,-0.10438594985333961,-0.19497192137093283,0.11847160017152833,-0.12462517604633828,0.10391463529388476,0.10931275477608561,-0.20473881550611997,-0.041964371128664406,0.002754073690868606,0.3582037873614715,0.5567297273160898,0.18783790114537344,0.2549510939094764,0.31133319671005644,0.49849842859365917,0.18415737613515543,0.45096369377906975,-0.4170389946977344,0.42346452758495684,0.3993861344867911,0.14296049549549458,0.05344670136648692,0.5845805252473962,-0.2588569767249186,-0.23456023157252912,-0.3425408160857488,0.2737674405999328,0.545966309226121,0.11028352172181785,-0.04085674979147803,0.4286728244616939,0.4612627296189725,-0.14202413402588662,0.08448608913954486,-0.052946129363938985,-0.030211644139054115,-0.2116301427061826,-0.0046454286233482325,0.057379351353756,-0.11504270833660046,0.07867108164915101
Cerebellum_4_5_L,0.1731692191646686,0.36172598987987553,-0.0475576845343404,0.5806880444850475,0.2059004600904479,0.3916759053877042,0.8147216329188666,0.5667293244952096,0.5152227300446359,0.8773007453373122,0.24344576199392778,-0.013296478822929548,0.07438142056951833,0.32720569916786274,0.1558554867468803,-0.0031234770019659807,0.8070847348587903,0.21181878592150313,0.1974236435132524,0.2545832881631453,0.49946778640436623,0.12336996018824142,0.0001987197959269341,0.12853723752802074,0.1919223177484603,0.10060460707190694,0.4028721821226358,0.3563473423227693,0.1071567062500571,0.4900653254888528,0.05454168337940482,0.13059408588308968,0.11853884057284113,0.36784617855323504,0.12656089653600694,0.28902728854475546,0.34761479677712565,0.34071545778329543,0.5390977953587865,-0.03919092302802678,0.03994033103957184,0.5668513813727842,0.3667856200812528,0.2147689699137804,0.1128700441288973,0.20220824219324893,0.17034614974615717,0.13812307837214333,0.36739651408730695,0.43008781274613267,0.36635040853864903,-0.05494671365827258,0.20962970405949877,0.4003756046936839,0.17877351449749238,-0.37955670587990736,0.14959043937900712,0.22135824462842624,0.7328692286283799,0.3830873549558113,0.05810256086945416,1.0,0.6899687543001406,0.43257693496263183,0.5459774144812138,0.6220609087401564,-0.2617637969583065,0.28940842760499363,0.7719934086190458,0.8196907047150751,0.1452295673362654,0.6962656786469507,0.6597080207907373,0.08159399892651759,0.4957495184062573,0.3649080714205812,0.5124760803418549,0.1403450214068398,0.6595097738723595,0.30944973551954646,0.34835461761964437,-0.28380532447971585,0.024949331988205252,-0.06551968278826169,0.524129219913294,0.10532983069693462,0.7005678433493392,0.30635292627253735,0.4415565823177077,0.11830928412508532,0.31029181473848483,-0.049404553527664034,0.21501796810230572,0.26981619211747526,0.24307325839516897,0.1911665843292229,0.25905671640380545,0.4343664642313158,0.24907445926063554,0.2587245171802192,0.30039365625493697,-0.02355233751177781,0.4406665388687005,-0.09614336405339452,0.4659538718408737,0.41662956624562736,-0.08038266962465437,0.36555228767221976,0.6330317649379247,-0.16368994068376702,0.07056552673625406,0.3804027959445338,0.6027109039830005,-0.20142740573877155,0.41226193447163223,0.3959544852865928,0.5215831483595221,0.1400961519226146,0.8697206996711134,0.42188195850689697
Fusiform_R,0.3488326207008675,0.5686474976307385,0.2637125159402906,0.7295768028781487,0.1793753257971727,0.2945773403501252,0.4593286278932872,0.4506266364845413,0.30397574778279635,0.6115598020815145,0.43724684070453174,0.03825007058460541,0.39484964094305813,0.10616271292126322,0.28941055625320716,0.4497180312554461,0.6277827325377358,0.5124305239565755,0.13286605722123274,0.36894646644757445,0.8241564513839956,0.045710050483075505,0.1252920114866736,0.18383516934033162,0.3496069584494373,0.3491579708990483,-0.09665852706148266,-0.07409393783199607,0.11358345257810118,0.593318490998253,-0.007944012326962456,0.04487574773377836,0.1279883627515754,0.32253106280526467,0.261327593993212,0.2746323594256924,0.6232343423964485,0.500840814306675,0.21924581509645652,-0.044908507612285584,0.06731861966282557,0.5484181570935641,0.40400657508324844,0.25239480290518834,0.19092350780997727,-0.04844256601200086,0.23145745837751452,-0.08291306719330613,0.43919671503529073,0.5845779769616796,0.6654236674096874,-0.0628099140075491,0.4805414230625755,0.34369719816632094,0.4944756749822191,-0.08400298110741734,0.08702781690138361,0.4103010612360823,0.40268358061558757,0.6315564725954528,0.12391357104609822,0.6899687543001406,1.0,0.53554554077143,0.3414478546685698,0.487770499137776,0.02600890485869175,0.08826259309199726,0.8167781346323089,0.6659440662887823,0.17887176416202943,0.6374094680125991,0.21718281431750872,0.06847224110601777,0.5715920760642494,0.6478422532165607,0.7932086143166616,0.44472471607103337,0.6756821693194197,0.405550572239241,0.37716090874765307,-0.04294037610375086,0.3360851211182231,0.09015085219589689,0.6002588452781717,0.16142558327318218,0.2589839175351437,0.5512642244500854,0.6078621266670701,0.27540909133045655,0.6227517237698187,-0.06774119850208088,0.3379699487053585,0.4944754043022412,0.3839479444867415,0.5104694743771437,0.29475476796245714,0.43211884353916497,0.20579647678432528,0.42074138375005904,0.36860726473650274,-0.04259012589825515,0.3419007380366795,0.07475264604891857,0.019676323690055963,0.583970519014486,0.28614493991223366,0.4944351499719493,0.34814520051986236,0.27231323211850833,0.061007792607159925,0.40360850197700165,0.1095259750133581,0.22631860371496665,0.38076804360137106,0.3986744884722746,0.5341948480229157,0.37324696770178817,0.5419820036124914,0.4306113987129256
Thal_AV_L,0.3457286289253589,0.4536536590542475,0.38636840542399337,0.5186068288387312,0.3176780265238797,0.14395793080957667,0.15044434552777639,0.4606830759560008,0.07651189131807665,0.3121888615358649,0.19133895698984443,0.09607794876317566,0.19971252833893638,0.3439072530960724,-0.07792316579615645,0.21460074016642336,0.2942088616677312,0.5841007180924725,0.15683654482136924,0.46494736366993966,0.28432461532413955,0.30289288540278986,0.15807954010076938,0.24397687994939615,0.5128962298820128,0.39276602762696305,0.08748358752124713,-0.018547776269634345,0.24837838141707097,0.31031605460523837,0.3404107840553277,0.054133468001560665,0.3503912532650411,-0.10174009196984916,0.37872990710956267,0.3893891648232968,0.5620878969259379,0.4883758122865771,-0.042103088326045104,-0.20850266546000334,0.03784501082223855,0.48686120337519423,0.2795324219336314,0.48630793158296637,0.19179031832908255,0.3382902569798876,0.4511365459404794,-0.21546376276809362,0.022435374543789344,0.6193978434238686,0.47998793878070256,0.033671087823883346,0.45241269087378816,0.3820211857915036,0.5459021477061478,-0.14864876647499212,-0.23991253974243518,0.4712783973573507,0.22391379554342947,0.050179968672771504,-0.05071876411854907,0.43257693496263183,0.53554554077143,1.0,0.3969229683784672,0.3426531820380116,-0.1496626067944353,0.34116514396381964,0.27676299729098236,0.18168721457350595,0.4148658477229526,0.5467491814671253,-0.043290751028873795,-0.16950407179635385,0.5661799902395348,0.518869619087309,0.27390660007668494,0.5015709377383079,0.6367621950187066,0.3808222568839535,0.2888928202780731,0.2438178435536839,0.4828648273649184,-0.06895930077557279,0.5346719473010515,0.2335723748887591,0.21458819376059052,0.4412138977929954,0.35162005711968547,0.02804885010276249,0.4298566934701663,-0.05677303387752262,-0.07385501685536798,0.140411134950155,0.41361017760787844,0.24209117210283085,0.5138007966775764,0.03076410513639185,0.03440915631769194,0.2765972429449951,0.09522672837787127,-0.273691341242474,0.4833323134498284,0.44689321225866147,0.16816786390450275,0.3553087312787641,0.07241095441399442,0.4722496061151523,-0.01467702934822131,0.1874996882950629,-0.11574960088660391,0.48028799366299435,0.0014375318616698925,0.4215564567891912,0.14008010972257734,0.5952733472258754,0.6583617362725355,0.2563046737379568,0.3229663614279846,0.49374826360687885
Temporal_Sup_L,0.3343821961429494,0.2573439402258081,0.23452523532654918,0.5633823797098605,0.22835689754151042,0.3270505701638795,0.37503224118571976,0.7275324704154232,0.2338254150567488,0.34264285295481,0.22673807939675922,0.14176375732745042,0.3023071160826636,0.732938007341153,0.09713831173807239,0.12847626542911222,0.4168306184393404,0.435718560169068,0.08583947440543419,0.40350290785040976,0.012810413326491299,0.373702891253226,0.16697190196381698,0.4844287650653636,0.4215034832186949,0.355841536088122,0.5328253078184223,0.20744982443410942,0.340900404751854,0.3056202250217142,0.26226565030324694,-0.004105385926090082,0.19860926422246997,-0.07002407177102288,0.1856848739255092,0.44637711635688737,0.3895883810732594,0.37143086746641596,0.19325222887878976,-0.1717132704569389,0.21061413589947667,0.7297813098049392,0.3469091405865423,0.17540740557302337,0.2210322131429263,0.6175387665412192,0.2188656378294037,0.1576333073984494,0.247696212065809,0.5375600602266979,0.4868676508683712,0.08043695716777237,0.4090449791695436,0.19767637116581302,0.36212756744537494,-0.061342114051615326,-0.01369250856095952,0.5058746718027545,0.4698304368820395,-0.001056728259230433,0.148884660359109,0.5459774144812138,0.3414478546685698,0.3969229683784672,1.0,0.7501455848297939,-0.04881751236522492,0.34368294864804005,0.45320222941595373,0.5001113157015367,0.20962328111128378,0.34268368042139935,0.20848600328529862,0.08348971064893516,0.6346419897037111,0.4686160727404281,0.24003279251386037,0.2511337134340451,0.6956995725065825,0.44472221177985444,0.31234922585797303,0.09710040445921952,0.19421762591217892,0.01854749642248702,0.5925672895580201,0.15682835858210928,0.4846283094719625,0.43243685177443425,0.49563122008294563,0.14540950288721025,0.5056544475410174,-0.16308517444761791,0.11492311993149172,0.17725339425099665,0.42680277540034334,0.23545514995151406,0.4369761656624249,0.36899800716180037,0.4233755299358262,0.3212374201433548,0.12373028076534394,0.11526224855115871,0.6363972054187589,0.32642852555526447,0.4286087327733537,0.499319035763244,0.12339528672840865,0.5268013917399326,0.23387598260296885,0.14869135740459172,0.05149475257210004,0.5799564227776176,0.5239143992821742,0.07840583127715711,0.4209707953389117,0.506991048769357,0.5776690998770319,0.4170537341578969,0.5401344701175498,0.5398096475053906
Insula_L,0.23642880885366283,0.3740399687289762,0.22448413916378568,0.5698725977065889,0.39819659338482793,0.5740357825121966,0.37563800785233825,0.7862405796912052,0.25019334899999246,0.5284264492231482,0.2610978498695935,0.22095652903422008,0.37644449066358715,0.5846872805542414,0.22844259220967036,0.15050297846135535,0.5000714659979539,0.4740288309276373,0.04975859931509001,0.4226146260953252,0.18026833194563116,0.338652227224631,0.14735874050942396,0.2554929632179138,0.4176493994221576,0.5139768293811342,0.40967549933625647,0.1860547962147524,0.3568805883972375,0.433540040690933,0.2629698021110943,0.18666571416002695,0.4291858608843157,0.1845088258110705,0.317959732807447,0.48491881344341375,0.5262528701137547,0.36315487917993455,0.29114889696339474,-0.16156022385739477,0.1955251986891456,0.8641077787867398,0.40712201324490804,0.2079771542095092,0.3369337790811065,0.4316602949012309,0.3029395538112064,0.2680722005916116,0.361531545811451,0.5915221795953631,0.5906770447150888,-0.06869322400641231,0.5009000259943626,0.41428514174834974,0.3069076943481638,-0.0678360957364825,0.1465853856283325,0.4986571745393063,0.5708536533811784,0.10918214442145337,0.027015790055143114,0.6220609087401564,0.487770499137776,0.3426531820380116,0.7501455848297939,1.0,0.019686890015416892,0.28577761626542225,0.6488363015645044,0.6022624128516045,0.28598872306482387,0.49161802627337453,0.3241591692395105,0.23984791408710626,0.6976898963824,0.5806476055951078,0.4730274689638446,0.33567464489132753,0.7557064132304852,0.43888634620390327,0.4465904155556795,-0.09033389775603974,0.12863138633472648,0.1286120900842325,0.5793898876235022,0.2633976847334736,0.4406509103912709,0.6354320138206622,0.5129837007960072,0.26046298601738443,0.555960787131107,-0.12334651299715713,0.21216271786737284,0.32426591442358554,0.3472853364866257,0.2836207213114165,0.4022564177229758,0.49029201914393244,0.42043459598483346,0.4474495979690149,0.17554993964897178,0.1304278736419843,0.6664539768017085,0.1729942636585769,0.4423819534371512,0.5263471449715229,0.21385811120066822,0.6354627370629181,0.3546191707272592,0.1262801858989946,0.08826522754192383,0.7155628918880885,0.48348529486892045,0.04738430370680952,0.6071323494298797,0.4607088842459654,0.6211926983019104,0.4364035422858767,0.570384988750761,0.44879087837829407
Parietal_Sup_L,0.09298211591983105,-0.03424496508156795,-0.08976377125830887,0.20439714895090325,-0.26177403846002345,-0.2804735221429648,-0.3765709010927579,0.11141184476975864,-0.0746950171446203,-0.2607875330472461,0.2475189022521139,-0.17377101107358792,0.7819094039880672,-0.17497510062739188,0.73629156610366,0.6433776080882604,-0.3591625071239804,0.02622010128000423,-0.3320090200512945,0.035632100117014405,-0.0015487702073249635,-0.426379193723013,-0.1299505533994496,0.1404495050224316,-0.07053777552886636,0.046559804111869406,-0.31394725972428983,-0.2341356665393328,-0.011071608408501075,0.03236728854042535,-0.42421610269597165,-0.027250289654768372,-0.015503996041564196,0.11298205528130147,-0.33882406272866455,-0.4528065025767403,0.011449314273579309,-0.0769813027596772,-0.25018059804091614,0.16390886908355087,0.7576861197999224,0.10229404224053953,0.467936540213569,-0.28377116213286824,-0.19296499807091844,-0.4073584542803041,-0.33993747144664604,0.42344010742176225,0.17868671126274566,0.02596559153369995,0.2755481523419639,0.024023923385401217,0.09663784196830141,-0.42132859363033076,0.21356095324855867,0.8865870564651146,0.6131672662190601,-0.07990448050305765,-0.3445952754730798,0.030747453860265794,0.6109513934291817,-0.2617637969583065,0.02600890485869175,-0.1496626067944353,-0.04881751236522492,0.019686890015416892,1.0,-0.24660475807897622,0.07086749724450005,0.0004569336037208663,-0.3409785173439891,-0.08341145354806549,-0.2899762171002369,0.7369261452015246,0.05023092389760858,0.39393070880129166,0.2654477889791565,-0.08211484312256795,0.030573536504023422,-0.01740777978600627,-0.1599678844895064,0.16028809327973403,-0.059670231083028914,0.35465299809986733,0.0806687849838662,-0.10123585897995808,-0.37316631348282797,0.13005112062949142,0.46369608292251285,0.8003505103846423,0.25827679379222346,0.37206417896123556,0.5565893055330575,0.5223215454378284,0.18805574651716353,0.6612841012633413,-0.44422995645177654,0.5316954294965364,0.4074945440616397,0.18772905035073345,0.10521182612407516,0.6473746259297128,-0.33456663444125445,-0.19322795655258673,-0.5714760731970073,0.4142756942055441,0.8783080700180436,0.2354800407287339,-0.2698059386315298,0.7023878085359518,0.36667410174454945,0.0238267362414515,-0.22223693472843767,0.08734766192358479,0.006426059529117039,-0.3350053083317483,-0.10326088458150581,0.2553372815527015,-0.3980446489868757,0.05433666804035069
