,Cerebellum_6_R,Cuneus_L,Vermis_9,Thal_PuL_L,Vermis_3,Thal_MDm_L,Thal_LP_L,Red_N_R,Occipital_Sup_L,Lingual_L,Lingual_R,SupraMarginal_L,OFClat_L,Thal_PuA_L,OFClat_R,Pallidum_R,Rectus_L,Temporal_Pole_Mid_R,Thal_LP_R,Thal_VL_R,ACC_pre_L,Vermis_4_5,OFCpost_R,VTA_L,Thal_PuL_R,Cerebellum_6_L,ACC_sup_R,Cuneus_R,Amygdala_R,Raphe_M,Red_N_L,Pallidum_L,Calcarine_R,Temporal_Pole_Sup_L,Paracentral_Lobule_L,Thal_MGN_R,Insula_L,Thal_IL_L,SN_pr_R,Thal_PuA_R,Cerebellum_3_L,Temporal_Sup_R,Caudate_L,Vermis_1_2,Frontal_Inf_Oper_L,Precuneus_L,Temporal_Mid_L,OFCpost_L,Cerebellum_10_R,Thal_AV_R,Postcentral_L,Heschl_R,Cerebellum_Crus2_L,Precentral_R,Occipital_Sup_R,Frontal_Inf_Tri_L,Occipital_Inf_L,SN_pr_L,Vermis_7,Temporal_Inf_L,Supp_Motor_Area_L,Thal_VPL_L,Cerebellum_3_R,Insula_R,Cerebellum_4_5_L
ACC_pre_L,-0.44166805864538766,-0.15798481968099454,-0.31147021343544545,0.31252839216691564,-0.0781570058165483,0.43208681027821205,0.4508219871713377,0.4283741689806432,-0.06302308090897855,-0.4065756927159376,-0.41105853277734883,0.24376898087602403,-0.3856735382902403,0.4331718954181314,-0.284072696741432,0.1544603802613669,0.31518872890367916,0.35598810669677117,0.35588863827755585,0.3228189739397926,1.0,-0.23238520593249945,0.6055277806823335,0.22203778704084323,0.397264409802768,-0.23969046979829298,0.6451087987850942,-0.20081628511903507,0.01936863860177562,-0.15718535109306878,0.3642649159923505,0.6007958849758986,-0.4616388761785812,0.7072414935512304,0.45024384132318856,-0.1535910599490752,0.6717258103545011,0.254413381258265,-0.019780031793711125,0.16394861781619718,0.42384092573504506,-0.2831188410228017,0.3329959567400727,0.18331398561375933,0.5028159640197444,0.40568578551195333,0.23482047549283927,0.8159387199085677,0.021388029084560903,0.33331115085258334,0.23944793160370403,-0.017619156401155953,-0.14955227340027905,0.3603377630346392,-0.11866601006554985,0.7230929816719578,-0.2920378579331679,0.42368801343974927,-0.18131417915846748,0.35929536598872946,0.6016740943110312,0.1647441962212678,0.33261170344355706,0.23078115182682984,0.18316272506541534
Vermis_4_5,0.7804488058985861,0.6814170817283494,0.6004568505915081,0.17438901972298473,0.7131089898894295,-0.4985668236933757,-0.16848621303873149,-0.10444372767025531,0.5576141101253437,0.8299902731834918,0.863839402274388,0.3839745652130321,0.3487255760157397,-0.05610409770039278,0.19496918536314292,0.7663689464974758,0.11289709762451967,0.1207290288085709,0.09496910856331049,-0.2158113708220458,-0.23238520593249945,1.0,-0.27316082936519387,-0.3625754581997829,0.2596676028234583,0.808589237640955,0.4041184781040191,0.6607727080111183,0.5766121596845158,0.5121018677547106,-0.4829087831526017,0.28492630805362773,0.8048498449444157,-0.3949288455680649,0.29815178615860105,-0.048051964905828436,0.04489112503768936,0.3678696027756934,-0.380023733575725,-0.11610968998024972,0.09329087949719755,0.5904975082185052,-0.1371417655602201,0.49541897835082843,0.1249726532012337,0.2519156740446092,0.295233945145701,-0.4130308130607041,0.0044336998265673624,-0.4762109466487327,0.3868023076674491,0.5563831785210729,0.21730096326833825,0.31880053623170945,0.6718777794632137,-0.3081343268692229,0.13648557238501524,-0.09365794444001431,0.19597709353601792,-0.12266607880536787,0.2502733872771113,0.5751285141111943,-0.14584825821476186,0.5754418465470494,0.5593728630576285
OFCpost_R,-0.29185679343295023,-0.4013573322636121,-0.49524261067434977,0.20594805300647426,-0.027542901003280836,0.4120930863555241,0.385736686500115,0.3897941206314902,-0.3686590590375861,-0.3500566472667853,-0.2913851474429269,-0.20969874011093392,0.008718027706898026,0.34604824118801014,0.10964019610450289,-0.11427616828519546,0.3466364327988779,0.18509207069691333,0.41123828518516903,0.38226309155054417,0.6055277806823335,-0.27316082936519387,1.0,0.19143899661250036,0.16608730870936753,-0.523062944313257,0.49012901978159845,-0.40205877109370236,-0.06356351793119366,-0.263563367692111,0.4336964913055508,0.09089289573003663,-0.36698044255604656,0.3477764060289711,0.0868379979734029,0.13080799420511915,0.09620247531192556,0.10673897388292655,0.31433862264147117,0.30358011716458116,0.2123739871836268,0.14795827032636596,0.17617576001985746,0.12377364261115963,0.17051575225848986,0.047750908770134784,-0.31391700279131396,0.5581513914674736,-0.02946159976689268,0.11338351481899406,-0.06024228552639348,0.041462944580674455,-0.23253475743469368,0.11779681330225704,-0.3350180576076909,0.3719010121987091,-0.022025650369627253,0.30928251197331696,-0.20921449305200945,-0.09405354843191045,0.2704022029098797,0.025965404999425325,0.19905774525156364,0.46805438044995273,-0.05332349625571204
VTA_L,-0.4859387056049375,-0.32944682924806445,-0.5576607264294494,0.09389609445758929,-0.2473675811730463,0.5405012688893414,0.19013469261740423,-0.016343547924703508,-0.28261809582494485,-0.24346726484127715,-0.39294912579027935,0.03914450825683537,-0.17978467722750624,0.5491456279318744,-0.20132474382458018,-0.3068223433497559,-0.1846007338081446,-0.041535575165221446,0.035577664298318275,0.2256096537614585,0.22203778704084323,-0.3625754581997829,0.19143899661250036,1.0,-0.06569078748550622,-0.39684097481179603,-0.007820762646684033,-0.3775583937093158,-0.3823516557490944,-0.2811422790887886,0.35817590963414603,-0.04067679958644875,-0.4068299673099056,0.39455034589814564,0.1560147998034322,0.35888981515554963,0.1730631801288318,0.081162169898884,0.11143648371400089,0.3710872054863501,0.13683563220447592,-0.40521410013169334,0.44766465027337393,-0.22396956159350517,0.26485451284060924,0.1194864105374397,0.03304359628956725,0.38627311416174664,-0.19959902420105838,0.44173290088957357,0.12779049143193844,-0.17293934103893796,-0.2096109361596192,0.20213310449354172,-0.3116579576409335,0.3918788492503843,-0.25706991121835476,0.5687198984016782,0.05418506923656541,0.24916948888536997,0.25124446579381327,-0.0898174988416617,0.19178899905722027,-0.2529022561748073,0.08414295287813298
Thal_PuL_R,-0.08419648112822434,0.11690308289559953,-0.06692119329233312,0.30548705447130253,0.21395993384295933,0.28012368755613376,0.47750688786867923,0.4498913503345564,0.08614722584358483,0.221682568672367,0.11864910742692224,0.363005457858162,-0.21804505110948563,0.48871077649436245,-0.2007293590404248,0.34238397422794997,0.26746598819204953,0.18072720285958555,0.5908187930123279,0.3889860012738302,0.397264409802768,0.2596676028234583,0.16608730870936753,-0.06569078748550622,1.0,0.08506707458139656,0.4933075990438616,0.00042594175449036514,-0.03914168787276856,-0.1994925562020625,0.27139188093263245,0.4867785822090944,0.08590236832188514,0.1886180355896636,0.6651455560151303,-0.3075557632864232,0.38671684981261345,0.36091870533040293,0.009611506047856275,0.03128933139183147,0.4837137795837805,-0.02546519085196506,0.42825546062470976,0.48498877948498065,0.6673234998607246,0.3984347784444916,0.3090235681328153,0.09174259770213586,-0.06627715613985857,0.17193244224576387,0.5280540644364696,-0.0008512681668407125,-0.1492225488244638,0.649391317420794,0.07751647239020586,0.4297672924581112,-0.27500534753207817,0.3726144559995397,-0.007886263623269102,0.25100589590818484,0.63894149828675,0.2700612199859903,0.3305159028580909,0.31073092313356465,0.5329358838293123
Cerebellum_6_L,0.7205297880846572,0.8338980489723433,0.793001464074474,0.02157859470237505,0.495436666607206,-0.6822587589854101,-0.3642972789862205,-0.2841982032937806,0.746236058567719,0.6821492352934907,0.7367459027556573,0.5364319527196657,0.11828698024916695,-0.2996080064755559,0.03288003337411687,0.6866186510789208,0.005091296312587695,0.1362729560833325,-0.1563543728133498,-0.4626446268946962,-0.23969046979829298,0.808589237640955,-0.523062944313257,-0.39684097481179603,0.08506707458139656,1.0,0.18023925567111557,0.8215354733259663,0.6915128459912705,0.5680581056648956,-0.689907886604147,0.40329301802568823,0.7051998129981154,-0.28309444214148966,0.13838931243256775,-0.28665175400379483,0.20208632937946722,0.16206631309779926,-0.6717777685034355,-0.24220665674210937,-0.07787671228619221,0.35371083028459754,-0.2666874641490455,0.2560482486360516,-0.046239122430949166,0.24160459540720808,0.5386603918014444,-0.3801035503187207,0.08494145584190378,-0.42344582893532084,0.2785023569304473,0.3589969511855544,0.42617411929399124,0.033298118781837756,0.7689445420706779,-0.3301639320794252,0.23185770959978247,-0.26484800721425544,0.20754093113803512,0.01606068986393197,0.05933049514228945,0.4064952029071702,-0.2576784980760738,0.2417335289810346,0.35628308870446496
ACC_sup_R,0.09311577052302042,0.24143991327476186,0.07200253448121127,0.4049214182182561,0.2792523045784846,0.0795934905201232,0.30017207808593166,0.272793199032489,0.2530960117772863,0.12878154910357023,0.12290230788055795,0.36592915932979725,-0.04780597279472783,0.3555677216802374,-0.0005139515975865687,0.6545350221829216,0.34327131932954175,0.33556197827102713,0.3708707271007924,0.10448160167123012,0.6451087987850942,0.4041184781040191,0.49012901978159845,-0.007820762646684033,0.4933075990438616,0.18023925567111557,1.0,0.19995255709632387,0.3445980559908226,0.1796077367496503,0.09540875589679142,0.6232654417623984,0.03668855503217247,0.3007772607786193,0.631480868830148,-0.014147850642356434,0.4958992289608586,0.37807969575725237,-0.13371782697892018,0.07267901032083982,0.3847851198396317,0.20737361013605218,0.17189724635039869,0.420711527560167,0.46024765886971825,0.5431591029720433,0.22666501941320685,0.44527307561841273,0.035102251518903504,-0.0884648414438737,0.46325242016436535,0.34183898561014653,0.007272189194844981,0.5958633625561293,0.26410683429750603,0.3748271193004241,-0.0765704152860965,0.3167883617326265,-0.05173875820801853,0.15177067999345176,0.70042524894573,0.47489187507588887,0.12289442790709763,0.633778709113353,0.5036517899596326
Cuneus_R,0.6771996711680993,0.9408818593953203,0.7897937710055662,0.07763099763003779,0.47776606808490457,-0.7687896816456542,-0.5376928068330428,-0.3250621143429525,0.9118194480395346,0.5362647997355449,0.6780342335806286,0.537092417103923,0.0414802767342172,-0.39547722444292815,0.1138807367494873,0.6200814194780083,-0.06261902963453403,0.1977696753215582,-0.24069671060398384,-0.6023503798256001,-0.20081628511903507,0.6607727080111183,-0.40205877109370236,-0.3775583937093158,0.00042594175449036514,0.8215354733259663,0.19995255709632387,1.0,0.7532529845258084,0.6330086168993004,-0.7455389014762497,0.33985809297049413,0.6665724655532431,-0.31651273194342416,0.1124766357708034,-0.22427235348639643,0.1616990312649848,0.07506284495088944,-0.6651708271704856,-0.2970476562609132,-0.1892947493975591,0.37336749976322164,-0.39195454401669,0.1969907290064883,-0.213743603628358,0.3403392838440194,0.4360000218782137,-0.33468065596890534,0.12810779559323915,-0.48441892867487146,0.2696595266225563,0.30936220649322715,0.577334636218327,-0.08859040702800249,0.9330466846223299,-0.4446319359290397,0.3941494993158619,-0.3141463468893036,0.23692264298396318,-0.15226943008312316,-0.03576300347427826,0.4116466736396136,-0.3938949532329437,0.22169664848827378,0.16993073505120104
Amygdala_R,0.7329513275267902,0.6947896599096984,0.6915348153868989,0.12101788924420988,0.555353747139357,-0.7395112623863832,-0.44234623506587756,-0.2963954354626976,0.6009913037927668,0.3492774915216897,0.5651123425820529,0.24515074748651342,0.1031251944111382,-0.3971744995905015,0.2096525794619838,0.6787607051393402,0.0804256175116285,0.36320438753734163,-0.18408543127361304,-0.6048866372477004,0.01936863860177562,0.5766121596845158,-0.06356351793119366,-0.3823516557490944,-0.03914168787276856,0.6915128459912705,0.3445980559908226,0.7532529845258084,1.0,0.7414073144416564,-0.7441573895580026,0.4083744049010827,0.49402254421770564,-0.3132798060246762,-0.10863064991354092,-0.22431731462675447,0.12579140146366236,0.11859091016015645,-0.6984211630386035,-0.18518364250350733,-0.21887757638213196,0.6337873497301449,-0.4976501714409139,0.16925399175232259,-0.3188312950410047,0.03365544286497587,0.16810147020508734,-0.145665997456613,0.05905044532198269,-0.5807100048362145,-0.06025146960760368,0.4413744868516923,0.24781188416784125,-0.23656085987641134,0.6563913943257101,-0.4235181850949232,0.3772158899964886,-0.3612711743582329,0.37530778283069255,-0.27634233975628575,-0.08842490641049541,0.4277274268697237,-0.4537259166700235,0.5386282230350703,-0.058608941175965636
Raphe_M,0.6734836162884048,0.5628993667636083,0.6242608802095297,0.035774577183248314,0.474100154501192,-0.7096785376572183,-0.5340909708128458,-0.4600904410447887,0.43986157243693275,0.30294943465392477,0.4501720135045333,0.0958371073090103,0.1823672887303372,-0.37592706220641964,0.32430499926625245,0.5562289731848922,-0.014933870950016713,0.10571884839095597,-0.3276394012371524,-0.6484106548922626,-0.15718535109306878,0.5121018677547106,-0.263563367692111,-0.2811422790887886,-0.1994925562020625,0.5680581056648956,0.1796077367496503,0.6330086168993004,0.7414073144416564,1.0,-0.75486433523882,0.19372333307199663,0.3825935054143983,-0.46978083841334595,-0.13823807205703387,0.023957282892716113,-0.08137810853618489,0.1963114761808961,-0.4549065250515157,-0.421733239514118,-0.3244357086276538,0.5667864679511556,-0.5185131809231911,-0.009834581698114719,-0.3745901195450713,-0.05124638726527333,-0.013151568065821576,-0.2159939912181081,0.1198347070884339,-0.5495874696033733,-0.12492774914848782,0.36750293865395645,0.20821059758824637,-0.20431262006357565,0.5385824915384048,-0.5276082392829406,0.39167025637858705,-0.3563194198223381,0.40205886392593815,-0.45347812205901067,-0.17258658116150202,0.2485933394148825,-0.5025927128007053,0.3769246159953467,-0.1066421894875721
Red_N_L,-0.731435828012429,-0.7126756345096457,-0.6706545645704364,0.12034428680580052,-0.4038948737990924,0.8952116160112572,0.7520603170416803,0.5670330560002856,-0.5641691870020321,-0.3630146729847948,-0.5487069891517914,-0.17842098560996264,-0.1623361668071607,0.6353182927127323,-0.24899771739992196,-0.39201597125392235,0.060023851510250054,0.035865604226417824,0.5045217713375818,0.7074499365055074,0.3642649159923505,-0.4829087831526017,0.4336964913055508,0.35817590963414603,0.27139188093263245,-0.689907886604147,0.09540875589679142,-0.7455389014762497,-0.7441573895580026,-0.75486433523882,1.0,-0.08678585298465523,-0.47127802683283826,0.5289029932129884,0.31040840187877866,0.15065521315420077,0.1642383956365662,-0.061874994927510266,0.6516839589570478,0.4528597103948654,0.5237124139310944,-0.5049848841105231,0.6022711253551652,0.15812751580918324,0.5253649920163226,0.13180472358771994,-0.0952594514649004,0.4093756364901767,-0.1494380662868028,0.5997078602775081,0.17307487924627324,-0.24165430463737658,-0.40238171347717616,0.4265936183224519,-0.6429426524286522,0.6743906006061472,-0.5218717353100497,0.4686246673995329,-0.3474356207099683,0.4358285692234419,0.361493252689705,-0.11439596406407386,0.6114569931069482,-0.19394135116326888,0.20887265525741255
Pallidum_L,-0.025686905141265776,0.44557184456213966,0.19289572345886496,0.2922940072855729,0.23992825856628042,-0.04504642757969245,0.19435580176971384,0.20736213930945846,0.4293408317842874,0.2044526492044929,0.09844611433470091,0.6198142506844764,-0.3337161345741532,0.19318505617424286,-0.32790338097901345,0.6023886165747351,0.28770487768921726,0.3902948499916758,0.3037440594253338,0.11432414534509562,0.6007958849758986,0.28492630805362773,0.09089289573003663,-0.04067679958644875,0.4867785822090944,0.40329301802568823,0.6232654417623984,0.33985809297049413,0.4083744049010827,0.19372333307199663,-0.08678585298465523,1.0,0.07143089753160325,0.4680388085841987,0.5941135420968054,-0.3445586793729782,0.7941341970293514,0.3213114656091513,-0.5053197482782272,-0.09205719577113991,0.41773921404424064,-0.11274048708657618,0.13639038585422308,0.3434021621715619,0.46265108174815506,0.5791934148702795,0.6777365250460007,0.4503410259077762,0.0020878571425364595,0.10559522929497608,0.43558658096925534,0.0584121015018188,-0.04573331769791525,0.39475995021768384,0.35938845053541574,0.4588397997704985,-0.17762693492811157,0.2595148209467066,0.047668888268833795,0.39085363441646304,0.6027905234433341,0.3735424541821676,0.2997765943709436,0.24831220707402352,0.44948662993215244
Calcarine_R,0.7087988022964433,0.6053973560911741,0.5678867993416663,0.11350225845001859,0.6456437206639445,-0.5357135087744685,-0.2109809424886441,-0.12460821170643978,0.5236410927083313,0.8605802742773788,0.9013657082820483,0.2668668529343867,0.31121574175698974,-0.21087203323548737,0.20609052372190081,0.512978612862698,-0.005332510978530778,0.08505654953878847,0.07180888204086758,-0.20844091286571104,-0.4616388761785812,0.8048498449444157,-0.36698044255604656,-0.4068299673099056,0.08590236832188514,0.7051998129981154,0.03668855503217247,0.6665724655532431,0.49402254421770564,0.3825935054143983,-0.47127802683283826,0.07143089753160325,1.0,-0.46448038884916065,0.05681555474963346,-0.1063053868863971,-0.10363605198609341,0.17013942302289561,-0.35532376920034786,-0.03256617826163641,0.03535815447896339,0.5654499522321266,-0.24583021206357683,0.4089157884273276,-0.062209933978584674,0.07567988001327028,0.2744497576776404,-0.5835146325544807,-0.05061110517342073,-0.45451332000857814,0.1895833465863732,0.4405756337201554,0.17279724202564392,0.05294509788075156,0.6522932184149091,-0.4571921925575942,0.15832399445114612,-0.22776274130156665,0.27163626099170984,-0.1467330218394012,-0.022946140206892507,0.44329708021330216,-0.10392540506179665,0.3741838096420791,0.3815397280817719
Temporal_Pole_Sup_L,-0.6897214485496788,-0.2330278432046098,-0.463889140299341,0.12677681917571632,-0.2949474400148601,0.5722898187426896,0.49369507056288464,0.4236203413785088,-0.10978157522848364,-0.3320042011054983,-0.4908795909852147,0.2791925899505894,-0.3706890596882071,0.4032334196947289,-0.5493060497143684,-0.12695750122351684,0.1255293949761309,0.26682953088135464,0.25772318736231903,0.4842696843495502,0.7072414935512304,-0.3949288455680649,0.3477764060289711,0.39455034589814564,0.1886180355896636,-0.28309444214148966,0.3007772607786193,-0.31651273194342416,-0.3132798060246762,-0.46978083841334595,0.5289029932129884,0.4680388085841987,-0.46448038884916065,1.0,0.40355485827712334,-0.15611185353764678,0.7074600230866261,0.057320971272252205,0.03863244522997902,0.28541705938376577,0.492052518436403,-0.6472561678703475,0.37372662417557073,0.062405880022356135,0.5005388616011355,0.4432853915705352,0.4691288593217341,0.8263116736322426,0.03756197890892951,0.5828484951370548,0.24126953115305702,-0.25089409600995094,-0.1971610661066489,0.3123910363084721,-0.20662819981552275,0.8132465041304032,-0.43288146009351364,0.5047322805428408,-0.36266334512346937,0.6569849983963246,0.5181486960830705,-0.0027249891197439007,0.5847321180408456,-0.24865651610490141,0.2760719303192863
Paracentral_Lobule_L,-0.23397834216678062,0.2213914207607154,-0.09179530233482097,0.4850790290892448,0.1394452569064635,0.3295759067689914,0.462891054258142,0.38607722951382617,0.2787734851573598,0.25889387842781053,0.08338497423515984,0.6306793344068384,-0.26009442391115406,0.5802244728519067,-0.3822079866304519,0.42286873394573793,0.1552427242595818,0.19313305020233018,0.5411190617516736,0.413037548597282,0.45024384132318856,0.29815178615860105,0.0868379979734029,0.1560147998034322,0.6651455560151303,0.13838931243256775,0.631480868830148,0.1124766357708034,-0.10863064991354092,-0.13823807205703387,0.31040840187877866,0.5941135420968054,0.05681555474963346,0.40355485827712334,1.0,-0.10419980341526118,0.6364585418136759,0.3923171987156818,-0.040356467548821225,0.15163600618784412,0.6548688998805742,-0.2571056480689242,0.536933982049966,0.5305931081057657,0.8237389190003638,0.8054271805237925,0.5797343918906636,0.28960853469500575,-0.08438831270892533,0.32196059040581737,0.8656532207724523,0.08595728361331371,-0.03236167783182749,0.8978913397970392,0.2532805338151002,0.6309502085495865,-0.3622286762452943,0.5289658401003886,-0.07285028850643259,0.4874454544408934,0.8882442591878927,0.40607587802638706,0.5199926227373274,0.17144973202489044,0.7983407229040131
Thal_MGN_R,-0.02432677947585288,-0.24979838041176075,-0.1949434161700536,0.06303828549829803,-0.027756896861479464,0.12389096406082908,-0.1647529046168158,-0.0916439476818689,-0.2509008101949275,-0.03313049239898582,-0.15960900992611207,-0.3459213017801535,0.16709139536987375,0.14296767433408855,0.22876199235690703,-0.12342004184846664,-0.0890334085257023,-0.2099618789304224,-0.04216820677167786,-0.0015815143030085501,-0.1535910599490752,-0.048051964905828436,0.13080799420511915,0.35888981515554963,-0.3075557632864232,-0.28665175400379483,-0.014147850642356434,-0.22427235348639643,-0.22431731462675447,0.023957282892716113,0.15065521315420077,-0.3445586793729782,-0.1063053868863971,-0.15611185353764678,-0.10419980341526118,1.0,-0.3627057667505673,-0.11513790366491178,0.3419542525854819,0.039131050616693676,-0.1348753321297387,0.09265317039263055,-0.04887128511045469,-0.07941956686074042,-0.07651938106187262,-0.12888621792620147,-0.4482845849892098,-0.03372654521151201,-0.08184548215237887,-0.07395650482657029,-0.07769691525902317,0.10581770200345596,-0.03694788404964627,0.054752935291446675,-0.19652221022323538,-0.09958910913523884,0.017074049576419125,0.05196721705899654,0.0817540924375243,-0.23999909353309076,-0.09890732851821293,0.02905570921663615,-0.1463667703517017,-2.844139598826475e-05,-0.050695766149179006
Insula_L,-0.3624642254864558,0.24064019453417004,-0.05844957206650905,0.27726579390053413,0.04089543333350278,0.25243957934578826,0.36723589917923916,0.3194727236824152,0.3447047333879085,-0.008292738629838493,-0.13078825045595618,0.6607371672218264,-0.4556484505816811,0.3599522518941054,-0.4997432081450702,0.3509370732420911,0.12130749166232044,0.45220225462341823,0.3035784469501332,0.23782054686211634,0.6717258103545011,0.04489112503768936,0.09620247531192556,0.1730631801288318,0.38671684981261345,0.20208632937946722,0.4958992289608586,0.1616990312649848,0.12579140146366236,-0.08137810853618489,0.1642383956365662,0.7941341970293514,-0.10363605198609341,0.7074600230866261,0.6364585418136759,-0.3627057667505673,1.0,0.22211294643285528,-0.36644482270266704,0.22484670402922682,0.6175280555704596,-0.4604195910900244,0.31341626040159504,0.32787515250195254,0.6165198106964079,0.6688789620055462,0.7921247437190337,0.6263963029955713,-0.02637814123976573,0.3869258943212375,0.5170845308328387,0.01961892473981098,-0.11821101086715584,0.46854443518153405,0.21596182564116073,0.7101680485091246,-0.42653136249723167,0.3757389503354118,0.0022484456919325893,0.7001198986358801,0.684842035864299,0.31783167776451016,0.5067050118592852,-0.027462149256463394,0.5091668430855687
Thal_IL_L,0.08882600539059134,0.14533652550132295,-0.18516735437557288,0.3230955819611429,0.3262416535987452,0.10649487012338202,0.19737212839893553,0.04953759377417972,0.04747681502382556,0.3052844199412511,0.2586336955565097,0.24614682305304306,0.0762309011935847,0.3664749441962014,-0.08087449789800895,0.3257315184170359,0.1018545289211508,0.03919455469188759,0.12855110186917118,0.22492720707733627,0.254413381258265,0.3678696027756934,0.10673897388292655,0.081162169898884,0.36091870533040293,0.16206631309779926,0.37807969575725237,0.07506284495088944,0.11859091016015645,0.1963114761808961,-0.061874994927510266,0.3213114656091513,0.17013942302289561,0.057320971272252205,0.3923171987156818,-0.11513790366491178,0.22211294643285528,1.0,-0.21517716687879848,-0.010538989224393829,0.24039414851679577,0.17582038748901668,0.2976455643542552,0.19713024812111593,0.3849465952553794,0.2531987039051358,0.20422639584907903,0.09703052052245463,-0.07724147083067881,-0.022152688938699764,0.2965820853228845,0.35708876731152805,-0.11346953478519743,0.41398914452862096,0.14804793967520471,0.17818351875915783,-0.03616526819316158,0.30828987290757665,0.07504379372568665,0.062414507489890414,0.4511208649982913,0.48581416943116773,0.1866581706061391,0.44551876020083936,0.43397710183584165
SN_pr_R,-0.3371909083145912,-0.6824342884765286,-0.4468061226503122,-0.13076056585551143,-0.25772405264570275,0.5425070928412522,0.42908930777158855,0.32072292199347724,-0.658667820910149,-0.30110914579971393,-0.3316488389218291,-0.506418529308939,0.2076257976385908,0.2889267610264043,0.14150282043683332,-0.44419803608146863,0.14097869035683894,-0.13506563468451402,0.33654246393798726,0.4849265454173846,-0.019780031793711125,-0.380023733575725,0.31433862264147117,0.11143648371400089,0.009611506047856275,-0.6717777685034355,-0.13371782697892018,-0.6651708271704856,-0.6984211630386035,-0.4549065250515157,0.6516839589570478,-0.5053197482782272,-0.35532376920034786,0.03863244522997902,-0.040356467548821225,0.3419542525854819,-0.36644482270266704,-0.21517716687879848,1.0,0.16273670472099505,0.1074152332962651,-0.10684988749535193,0.28249345854748703,0.037811540941985314,0.11670164806551678,-0.22217018722225923,-0.5445856535858767,0.05865249253542541,0.012398676018764414,0.1968222145648567,-0.11514109607227258,-0.14748875576761433,-0.25222916920687,0.14127648191918696,-0.5705613647003107,0.19047449628030677,-0.1924161353646899,0.18031733771263503,-0.357596900604032,-0.1477389832424332,0.00291340040463524,-0.2727653228344962,0.1816661404285439,-0.08000915885196824,-0.11651345985531066
Thal_PuA_R,-0.279889000593833,-0.3376626504768296,-0.4128608635784108,0.2802381430994192,0.020316388957914284,0.5165609336331276,0.45670585736439356,0.2791413586342569,-0.2042532040140769,-0.05112533483716532,-0.05745627916646423,0.02207830963862251,0.032762321469682595,0.48239368677268835,-0.1880218507180047,-0.0935860579812446,-0.09580466222247719,0.23256387603195425,0.34254516618264197,0.380007819715879,0.16394861781619718,-0.11610968998024972,0.30358011716458116,0.3710872054863501,0.03128933139183147,-0.24220665674210937,0.07267901032083982,-0.2970476562609132,-0.18518364250350733,-0.421733239514118,0.4528597103948654,-0.09205719577113991,-0.03256617826163641,0.28541705938376577,0.15163600618784412,0.039131050616693676,0.22484670402922682,-0.010538989224393829,0.16273670472099505,1.0,0.5027485772477346,-0.13168035187303287,0.35946789277789154,0.2645715396991634,0.32226660421633563,0.1407018924390895,0.09428137442982878,0.22675719023387103,-0.15450761559799975,0.3081306951389856,0.13291463416838697,0.2559955160988367,-0.3802917517703691,0.21886456498764031,-0.2159356960713889,0.3516214562626423,-0.43086812528488655,0.3429119695989227,0.009038552947454325,0.4171328101765329,0.2774560669906914,0.3049121593628868,0.350457577434703,0.07324011129300989,0.21777343555912285
Cerebellum_3_L,-0.3821348371758587,-0.13934145691511182,-0.33505909080542784,0.36247455747958585,0.20214311508897606,0.5208550739132987,0.6505108945089311,0.5774053266463537,-0.07276015930690297,0.12799971825939704,-0.04726760071241368,0.32914324098039316,-0.17754978937170643,0.6025974602861771,-0.38535141807492235,0.21745182456856002,0.17616660129115239,0.34945246629515686,0.6114471771438452,0.6186710811714662,0.42384092573504506,0.09329087949719755,0.2123739871836268,0.13683563220447592,0.4837137795837805,-0.07787671228619221,0.3847851198396317,-0.1892947493975591,-0.21887757638213196,-0.3244357086276538,0.5237124139310944,0.41773921404424064,0.03535815447896339,0.492052518436403,0.6548688998805742,-0.1348753321297387,0.6175280555704596,0.24039414851679577,0.1074152332962651,0.5027485772477346,1.0,-0.2910988732123786,0.4762523543214465,0.6422206999958769,0.7335402024216698,0.5231515313819886,0.4590686087916897,0.376516391533206,-0.0842833230180394,0.3733173109850991,0.49871036353175374,0.10943052721752006,-0.4182038551727828,0.6521527816718897,-0.059852792451381844,0.6662717909427653,-0.6146250941422228,0.4759458166514704,-0.04023223525801877,0.6219065750582052,0.682327860708531,0.37203819366322993,0.7322026173343085,0.11383176841844701,0.6480588636595517
