,Pallidum_R,Lingual_R,Olfactory_R,Caudate_R,Putamen_L,Calcarine_L,Thal_VL_L,Insula_L,Cerebellum_4_5_L,Vermis_9,N_Acc_R,Frontal_Inf_Orb_2_L,Precuneus_R,Thal_MDm_L,Thal_LP_L,Vermis_4_5,Thal_VL_R,Rectus_L,SN_pc_L,Parietal_Sup_R,Temporal_Sup_R,Cerebellum_8_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Vermis_8,Caudate_L,Thal_VPL_L,Vermis_10,SN_pc_R,Lingual_L,Temporal_Inf_L,OFCant_L,Precentral_L,Cuneus_R,OFCpost_R,Paracentral_Lobule_R,Cerebellum_3_R,Thal_LGN_L,OFClat_L,Parietal_Inf_L,Thal_IL_R,Postcentral_R,Thal_PuM_L,Frontal_Mid_2_R,LC_L,ACC_sup_R,Precuneus_L,Cuneus_L,Thal_PuL_R,N_Acc_L,ACC_sub_R,Fusiform_R,Supp_Motor_Area_L,Occipital_Inf_L,Temporal_Mid_R
Caudate_L,-0.09553222058858479,-0.2015685755970533,0.3331563007557747,0.7371403531601174,0.19347078515220498,0.037378304906638855,0.6707087517528797,0.31341626040159504,0.40838276576538857,-0.4720283801494791,0.2827118230646471,0.46943689990480664,0.2776755766509296,0.7023872425275366,0.6644322327353337,-0.1371417655602201,0.5721292458371499,0.10423748303569783,0.355797970579854,0.1997197233771849,-0.4102570933191023,-0.05874098120384018,0.4567519766016813,0.16136910361393383,-0.23709286126945622,1.0,0.055427653265657725,-0.3161873194143016,0.25436810099709767,-0.10046028254937361,0.39861907900526006,0.03639141158932472,0.6358500155916937,-0.39195454401669,0.17617576001985746,0.45964201834414603,0.44902097915002337,0.375020337544725,-0.27188710163463153,0.2313623182658865,-0.10199066276860279,0.45401546930902154,0.03420984075906279,0.4492841364176309,-0.013874627740840471,0.17189724635039869,0.266928472982156,-0.3009324066614949,0.42825546062470976,0.4185639987571593,0.23397581242447144,-0.3902063004001601,0.5913296780632177,-0.43080063900882426,-0.5068266850684342
Thal_VPL_L,0.6031409081971583,0.47847544370155887,-0.10217040220519852,0.08012814192105246,0.5373253460278902,0.4943010270027551,0.1194271416538,0.31783167776451016,0.46149171408130685,0.23514751076152207,-0.07726222197911257,-0.019176281221622158,0.4384879315916071,-0.08447811338810526,0.11607114926875046,0.5751285141111943,0.030292635661068917,0.008466847441805238,-0.17605957612012904,0.1598353172384282,0.30192164889706435,0.1553383078951878,-0.08732594057648006,0.529491321545258,0.14176600385396712,0.055427653265657725,1.0,0.3541218584019319,0.03180671262944375,0.41871122224404606,0.1670767686290278,-0.06782041611216409,0.3580631312652295,0.4116466736396136,0.025965404999425325,0.4625279328277629,0.02397902352700199,0.2783821141040695,0.10261493633565379,0.48303545104370554,0.16177038578222444,0.22571513725617848,0.6416896727015394,0.31528792706136066,0.2845351167198001,0.47489187507588887,0.4488807890536447,0.392427543684643,0.2700612199859903,-0.008167069065624696,-0.08769407871414801,0.41298286214131186,0.38120241447248016,-0.09795396884990176,0.29427384123091954
Vermis_10,0.5803237908670364,0.652258180484644,-0.5369885135742851,-0.36166644868298525,0.0901676969362256,0.3697012035604568,-0.4574711516433335,-0.2119336574416179,0.0320415308377495,0.667530710225601,-0.4577997470613861,-0.6175206298625449,-0.13753064431942394,-0.583878422503521,-0.4288175347200759,0.6891651465783026,-0.6040892493214851,-0.015401585296441714,-0.44505716214137847,-0.24083239132649292,0.6456303738445287,-0.0741042905634015,-0.5889019336886855,0.006794450561060279,0.6316197696826373,-0.3161873194143016,0.3541218584019319,1.0,-0.13988065197708682,0.5100852223261002,-0.34980541173252233,-0.394799567126207,-0.16704689052142224,0.6043748476769919,-0.31101551024538054,-0.14424899751332065,-0.5876091256938961,-0.2463444180660126,0.31272504901108655,0.21557805417424294,0.16718198671372522,-0.3412031298437702,0.3192069405572565,-0.16889432092588222,0.04445960294603862,0.10246460814803461,-0.15863229968478698,0.5386560434619998,-0.09989877545711592,-0.4862179824431901,-0.342489327998679,0.7067440311009137,-0.16076004296744884,0.22744692364744784,0.7216163144711554
SN_pc_R,-0.10662562853821589,-0.07107086562196246,-0.0027709491220534403,0.37072368160079844,0.0655456956338771,-0.13877568771443669,0.41106773142004077,-0.07796986838308832,0.08955410886434206,-0.29781702159604334,0.15610084964149676,0.09339553213723066,0.12716443824446047,0.3471152265187494,0.318173048807954,-0.031557516257755366,0.36482766865389127,0.14963586845797763,0.18786510861471425,-0.17604035220052203,0.040464450357216915,0.31228494572044774,0.2673931587740326,0.09170400753064908,-0.06567605607318051,0.25436810099709767,0.03180671262944375,-0.13988065197708682,1.0,-0.12851241660405066,-0.170135741978809,0.12278255044611147,0.2637664945319664,-0.3093230344727241,0.24016517135769008,0.0597101486131343,0.1105664334439084,0.06485103388264574,0.1895982850506101,-0.05502343743331239,0.03418087537046414,0.02619690861955624,-0.15655853493271646,0.36864593731074485,0.13241375259761332,0.10477478366550745,-0.03234674876297383,-0.2988105208854447,0.20008150973196495,0.2581397611019882,0.2452191297590119,0.10763517790316442,0.2912998600256345,-0.2069372479390651,-0.0020527803379924553
Lingual_L,0.5119305897636465,0.8597966361361118,-0.2444903391211851,-0.030875342237028272,0.27054608681822545,0.6762177049048747,-0.1125031201120141,-0.008292738629838493,0.587193868715307,0.4373764763122814,-0.2934947858602105,-0.4045065657818126,0.2534418908257654,-0.4071518178456466,-0.1169875736852206,0.8299902731834918,-0.025116021545691047,0.05249380585085883,-0.07183574352668567,-0.04581035961763239,0.4520748811634845,-0.21763017191225362,-0.4529775968503632,0.12671349976092425,0.644850708303594,-0.10046028254937361,0.41871122224404606,0.5100852223261002,-0.12851241660405066,1.0,-0.02691597443032287,-0.24573489422760667,0.21991635969142356,0.5362647997355449,-0.3500566472667853,0.31168964666231685,0.06916987540007184,0.1634539286229754,0.2899052798665851,0.38052012850746886,0.3411786409578731,0.006587547150952661,0.41239301466444944,0.037114608989462484,-0.05329250904909207,0.12878154910357023,0.19336831091315418,0.5835983045727666,0.221682568672367,-0.44906911692267104,-0.3890349795209819,0.5701481554393316,0.15521672593059335,0.07391857334275023,0.5080622194176823
Temporal_Inf_L,0.03736826136735768,-0.2641498239830249,0.3555912567235017,0.28933670557898167,0.46594922278289386,0.16213778925365835,0.24333547302509223,0.7001198986358801,0.4928477827188145,-0.244077379535783,0.3115347763203282,0.6749689976205437,0.49870122451744336,0.46657147506005836,0.4375602861962674,-0.12266607880536787,0.3884408390648134,-0.0854023782467052,0.29673367283821167,0.5427679799265505,-0.670100993982193,-0.3078730069387621,0.26062697064955737,0.13263624450160075,-0.32905299273713773,0.39861907900526006,0.1670767686290278,-0.34980541173252233,-0.170135741978809,-0.02691597443032287,1.0,0.010893282288953475,0.5355611696568715,-0.15226943008312316,-0.09405354843191045,0.5582402118839248,0.6275027041635111,0.3754341769485756,-0.4289740249797658,0.2693704082545986,-0.2982287522915993,0.6303120663797342,0.2036101205508548,0.18050354014641246,0.19083665947000092,0.15177067999345176,0.5231771577709777,-0.07357403079675078,0.25100589590818484,0.3707172314930735,0.21038573152748238,-0.5978950717751264,0.4668416970252551,-0.5794181924203119,-0.6872580153700535
OFCant_L,-0.14938493749888598,-0.21182272119679113,0.3617115881497229,0.26937987219652476,0.2091717012345814,-0.2188900902965133,0.2996615289732626,0.11818866033033253,-0.036840037723447,-0.3949650857723067,0.37865390027055906,0.29355764997449985,0.0202180818001581,0.24139066528955888,0.18189212135221014,-0.21074769631443704,0.324615875450335,0.28039359320611906,0.1824216236856316,0.023140829579811947,0.0018995093173951837,0.356865342070242,0.39209995602775705,0.08077968453626012,-0.31278246555161743,0.03639141158932472,-0.06782041611216409,-0.394799567126207,0.12278255044611147,-0.24573489422760667,0.010893282288953475,1.0,0.05447886370404918,-0.24878564994105587,0.5493835016466737,0.017192733645395177,0.15994060454016087,0.20654620779743613,-0.0029754236250746345,0.01877921836021173,-0.012762552964253202,0.034771926726136534,-0.14241629348739665,0.3085871738004657,0.09611620607299352,0.30708471193860126,0.05190402090022984,-0.25187642550410533,0.1002456199620163,0.33029120679148893,0.23108976907788323,-0.09805917134937894,0.17640916601826817,0.030199132695116888,-0.09681101511128054
Precentral_L,0.3742448000701568,0.0005054149671979492,0.36790244718334325,0.6723736311399305,0.6136602704080503,0.2926332027227837,0.48828120893750293,0.6102684419319068,0.814472351283626,-0.2516514510882303,0.25786122819723317,0.517090776630266,0.6045726303249639,0.5229210504056767,0.6334664803462232,0.2719487454097107,0.5342536418415683,0.1932753438130654,0.45360673249150113,0.32072054001705724,-0.2772638754935955,-0.09322830882896566,0.2954649347509358,0.4495508440225568,-0.16132509408022422,0.6358500155916937,0.3580631312652295,-0.16704689052142224,0.2637664945319664,0.21991635969142356,0.5355611696568715,0.05447886370404918,1.0,-0.1312675668352184,0.12221105020748131,0.7671477353433492,0.6065116027436304,0.6287532657545709,-0.17617745797971607,0.4287706282361063,0.041008450819754794,0.7028315426456757,0.44904157125483735,0.6467695633369156,0.08954301142024448,0.5669199736513955,0.5741898987906443,-0.02774063266553424,0.658772660235493,0.3149194155666805,0.1849525549812947,-0.17297892129320755,0.9203524857469101,-0.5566280480433866,-0.37221487231420847
Cuneus_R,0.6200814194780083,0.6780342335806286,-0.42216139286115945,-0.3931788673789728,0.27992947913002714,0.7303770885888042,-0.6539029408755556,0.1616990312649848,0.16993073505120104,0.7897937710055662,-0.46197331720912543,-0.4044209025679406,0.3437665569190369,-0.7687896816456542,-0.5376928068330428,0.6607727080111183,-0.6023503798256001,-0.06261902963453403,-0.5222458302295708,0.30323265282498796,0.37336749976322164,-0.0678083497652139,-0.5785754033809365,0.07763099763003779,0.3166878644037918,-0.39195454401669,0.4116466736396136,0.6043748476769919,-0.3093230344727241,0.5362647997355449,-0.15226943008312316,-0.24878564994105587,-0.1312675668352184,1.0,-0.40205877109370236,0.22051018559677152,-0.3938949532329437,-0.09077926848816752,0.0414802767342172,0.5511824489551618,0.23979375860862637,0.08220531779161516,0.47482930065710505,-0.1596956348405055,-0.0968046662212117,0.19995255709632387,0.3403392838440194,0.9408818593953203,0.00042594175449036514,-0.5862250171091901,-0.5852849181827547,0.5235022367482889,-0.03576300347427826,0.3941494993158619,0.48852087681118694
OFCpost_R,-0.11427616828519546,-0.2913851474429269,0.5490315301426542,0.45886892911199,0.22198351327128363,-0.30651827126668163,0.4519805114860655,0.09620247531192556,-0.05332349625571204,-0.49524261067434977,0.7139018655067909,0.44858127835962175,-0.07056030888366674,0.4120930863555241,0.385736686500115,-0.27316082936519387,0.38226309155054417,0.3466364327988779,0.287111442786582,-0.05957113447629075,0.14795827032636596,0.48888676008641596,0.7038932231850072,0.20594805300647426,-0.30716784020642535,0.17617576001985746,0.025965404999425325,-0.31101551024538054,0.24016517135769008,-0.3500566472667853,-0.09405354843191045,0.5493835016466737,0.12221105020748131,-0.40205877109370236,1.0,-0.02575943489950974,0.19905774525156364,0.2229351171103012,0.008718027706898026,-0.015227258884123447,0.02443682894691995,0.005809961285905246,-0.1139959061266826,0.5404012104772585,0.23158475931792458,0.49012901978159845,0.047750908770134784,-0.4013573322636121,0.16608730870936753,0.6084325012654981,0.2759577774623679,-0.09010241096385846,0.2704022029098797,-0.022025650369627253,-0.05451012905550154
Paracentral_Lobule_R,0.379192189990281,0.13875764510797728,0.2116821532702839,0.4388562887033496,0.5818868908749211,0.4852450653182076,0.28590939197113024,0.6024845233411844,0.7664187658179732,0.0002947734064523442,0.11627995110543923,0.447611846453041,0.8661103330559325,0.25219594415689683,0.34407581529284237,0.30863510049717696,0.3508091124325833,0.04732816371284283,0.24089891986331274,0.7018604586791617,-0.3091250678503322,-0.07413581347364134,0.18954715011906442,0.4187880468554468,-0.23304325869383935,0.45964201834414603,0.4625279328277629,-0.14424899751332065,0.0597101486131343,0.31168964666231685,0.5582402118839248,0.017192733645395177,0.7671477353433492,0.22051018559677152,-0.02575943489950974,1.0,0.4614616038672272,0.5627654740431849,-0.23898988451369846,0.703784302173734,0.06936034565928906,0.8672042560759666,0.5462519388497024,0.5419371087233401,0.006003729470458613,0.5201289038759188,0.8715715505347683,0.309010646346337,0.5252946019292414,0.1500311495932472,0.03379132576062597,-0.14107377344568434,0.7495526651612272,-0.29182259325717264,-0.34807193074234294
Cerebellum_3_R,-0.12712183646517847,-0.21712139907383193,0.5046966551445718,0.5655955126038348,0.3412052873799875,0.08072539389949068,0.5179325425591866,0.5067050118592852,0.5657201597304253,-0.5142431695255316,0.45456211490961373,0.6244453317523299,0.4048470555370712,0.5987451987753969,0.604552780731525,-0.14584825821476186,0.7333654110094403,0.07598232081697738,0.5986830637469924,0.25183207150230313,-0.4600638396737761,-0.15771602760866693,0.46414936705487886,0.24583477716533042,-0.25649190050967013,0.44902097915002337,0.02397902352700199,-0.5876091256938961,0.1105664334439084,0.06916987540007184,0.6275027041635111,0.15994060454016087,0.6065116027436304,-0.3938949532329437,0.19905774525156364,0.4614616038672272,1.0,0.5137996826853987,-0.19398779118587867,0.05054777587749267,-0.030503766518358295,0.47684685030184953,0.0590750128845677,0.38111064732863764,0.12185929134401903,0.12289442790709763,0.41839655610179155,-0.29042921061071225,0.3305159028580909,0.4303226029005634,0.20789564533927926,-0.5244778531412804,0.5139768116100127,-0.5460437831075221,-0.5522947924901015
Thal_LGN_L,0.15778837912941807,-0.07815880953034915,0.4719362325655085,0.46557408810447043,0.5159755904418301,0.1414350980639294,0.3567472819914375,0.5389666082891134,0.5825681535128392,-0.28398212462995737,0.4356803206794218,0.5284894079428555,0.46015279048256996,0.40681906850973953,0.39261655998820016,0.07866205006676588,0.39782963283166883,0.1356704411446237,0.3640303304854109,0.32946755576734926,-0.26531217726235845,0.004457433348326364,0.3053157055650798,0.36463739222092595,-0.2286890681301275,0.375020337544725,0.2783821141040695,-0.2463444180660126,0.06485103388264574,0.1634539286229754,0.3754341769485756,0.20654620779743613,0.6287532657545709,-0.09077926848816752,0.2229351171103012,0.5627654740431849,0.5137996826853987,1.0,-0.15651624449931056,0.3192409114777833,0.013746162376545733,0.500602482524273,0.43287342896992115,0.4603377127815803,-0.06157428993198335,0.453155240967121,0.45630853754368966,-0.024322911401244467,0.2863784182544914,0.38413479792272615,0.20583256071617212,-0.20683358624900178,0.6286299941827022,-0.3422321150482963,-0.3400407246428567
OFClat_L,0.09151417015295264,0.4100218138272787,-0.27070135273014884,-0.12263154594100581,-0.1517426978007241,-0.014896689147598658,0.029697465369232307,-0.4556484505816811,-0.034831467109404324,0.10074889563330482,-0.1903649769035475,-0.4267647777841356,-0.17235287934113686,-0.20890908236002967,-0.12605786105877512,0.3487255760157397,-0.008418516699573617,0.07440404888270516,-0.23189378122340853,-0.4006909109444448,0.4854548440165722,0.29226015024187685,-0.40007915464014343,-0.11318900938914614,0.388927817485626,-0.27188710163463153,0.10261493633565379,0.31272504901108655,0.1895982850506101,0.2899052798665851,-0.4289740249797658,-0.0029754236250746345,-0.17617745797971607,0.0414802767342172,0.008718027706898026,-0.23898988451369846,-0.19398779118587867,-0.15651624449931056,1.0,-0.15145665908483988,0.03358675879268878,-0.39127395828526235,-0.07691068857231419,-0.003556774327372679,0.1829164786612826,-0.04780597279472783,-0.2792786722582674,0.002473993409633123,-0.21804505110948563,-0.10673830481585259,0.033882008844478596,0.5324892187895156,-0.1806055761351099,0.209437659390526,0.5579545587063423
Parietal_Inf_L,0.5343392504642752,0.37277091580514465,-0.0025157570159574827,0.22685574961760463,0.5735926017354362,0.5869777734419228,-0.08003460910475031,0.48109625609487167,0.49516422411105276,0.2817129342001712,-0.010871335578805088,0.15286832358803915,0.6778105543196149,-0.1479099333181165,-0.056120715762396786,0.5077085773777791,-0.04056225605499872,0.10203333558232044,-0.09507164514367568,0.5641321419336748,0.018845122390628768,0.05923193969031401,-0.029872090235050202,0.2497819710943003,0.014714619700817368,0.2313623182658865,0.48303545104370554,0.21557805417424294,-0.05502343743331239,0.38052012850746886,0.2693704082545986,0.01877921836021173,0.4287706282361063,0.5511824489551618,-0.015227258884123447,0.703784302173734,0.05054777587749267,0.3192409114777833,-0.15145665908483988,1.0,0.0914199470969908,0.5071620198200373,0.5026654022865862,0.3751462623798557,-0.00016699381909604386,0.5284892778580378,0.7301810998183286,0.6157275122582134,0.33741153745677777,-0.10454105099049349,-0.2209487651478618,0.15778944179852733,0.5356549503376431,0.012721089755132354,0.010419865779342135
Thal_IL_R,0.2639090651559494,0.31603987447073184,-0.04706534768863225,0.055539864933557705,0.03692030970445027,0.24475272382497668,-0.060621284028221784,-0.10055847971251358,0.18501868044377648,0.24041376390342709,-0.10942248398745741,-0.22155263400768624,-0.009227932093842331,-0.3482639440261052,-0.1565749154998742,0.33417161574484,0.005097353823544027,0.19326967795109823,0.2067893739327394,-0.07049315123997801,0.3588871054722366,-0.09983638616551113,-0.05683893492935698,0.07581876127845609,0.2593404509823227,-0.10199066276860279,0.16177038578222444,0.16718198671372522,0.03418087537046414,0.3411786409578731,-0.2982287522915993,-0.012762552964253202,0.041008450819754794,0.23979375860862637,0.02443682894691995,0.06936034565928906,-0.030503766518358295,0.013746162376545733,0.03358675879268878,0.0914199470969908,1.0,-0.02091288071676876,0.10136427332270656,0.06626971978611243,-0.10852224530628275,0.1749001790943646,0.03158108526610479,0.26114477576906064,0.13060966683102174,-0.35391296658992677,-0.3193665241649522,0.3463246830997108,0.028045695046536343,0.2652459188081592,0.3373975770823819
Postcentral_R,0.22611330778876912,-0.18081555303554278,0.3395994819535804,0.4178057941569036,0.46935910921609586,0.27929832787876235,0.1971644038534643,0.6618510505245908,0.6310687266427968,-0.11170785790804466,0.1981985616470444,0.5979340636551157,0.7849467670599436,0.335808474914405,0.3517529691120971,0.049079924298261926,0.29961813742526594,0.007644361621204446,0.3041437111649294,0.8486656238192535,-0.5366002422381384,-0.1534565771048205,0.26025699684824466,0.2912229321140535,-0.4176219665350555,0.45401546930902154,0.22571513725617848,-0.3412031298437702,0.02619690861955624,0.006587547150952661,0.6303120663797342,0.034771926726136534,0.7028315426456757,0.08220531779161516,0.005809961285905246,0.8672042560759666,0.47684685030184953,0.500602482524273,-0.39127395828526235,0.5071620198200373,-0.02091288071676876,1.0,0.39780743029970933,0.4719995980900465,-0.044884166722551064,0.48635036870855514,0.8514590422770582,0.17747355838140805,0.4697997016616174,0.2584547694987167,0.13889212053127867,-0.4154078170514939,0.6839817190023206,-0.32329598893156614,-0.5791459278519772
Thal_PuM_L,0.6091322749825281,0.3345878782111214,-0.05965023429120467,0.011017409220638718,0.5125836294689166,0.4955307903936784,-0.05543419176491641,0.3788289109902762,0.5209564887194976,0.3338699117274977,-0.016348005035126643,0.06248007808482552,0.46215485617833413,-0.11424826076764522,0.016402007596402996,0.5384546323183876,-0.12647870980629156,-0.05427891428674671,-0.09935685431895368,0.3048412506856874,0.11125374139600053,-0.00753732805771692,-0.18358072778223924,0.543231462523786,0.022413298373350286,0.03420984075906279,0.6416896727015394,0.3192069405572565,-0.15655853493271646,0.41239301466444944,0.2036101205508548,-0.14241629348739665,0.44904157125483735,0.47482930065710505,-0.1139959061266826,0.5462519388497024,0.0590750128845677,0.43287342896992115,-0.07691068857231419,0.5026654022865862,0.10136427332270656,0.39780743029970933,1.0,0.26542015151160697,-0.02918151297774785,0.4928536083589508,0.4728475348273221,0.4875411086732222,0.3013904414477138,-0.0373658667732961,-0.09796856837790673,0.2523740705543986,0.4388844309010964,-0.03638592062113284,0.11517357815500934
Frontal_Mid_2_R,0.2281752734580699,0.017376375269334814,0.34318649032777204,0.6821043532293375,0.5221208668807472,0.10993290450820156,0.4890512740632311,0.3901865666075783,0.49698726846400343,-0.2851000855496101,0.3520005688999236,0.4154671701330228,0.4491298883266125,0.40726077235171865,0.5154392152658067,0.14823941326712167,0.491674130960881,0.3243996146200583,0.28665422308447747,0.24908584163401837,0.046805542348129316,0.3207873191223105,0.4775208907460423,0.41738144784720743,-0.18836048649598575,0.4492841364176309,0.31528792706136066,-0.16889432092588222,0.36864593731074485,0.037114608989462484,0.18050354014641246,0.3085871738004657,0.6467695633369156,-0.1596956348405055,0.5404012104772585,0.5419371087233401,0.38111064732863764,0.4603377127815803,-0.003556774327372679,0.3751462623798557,0.06626971978611243,0.4719995980900465,0.26542015151160697,1.0,0.11549896634877381,0.6276338658880289,0.45708784385007906,-0.06884470529575182,0.48749493606744515,0.34728513932431365,0.15287072650648034,0.017299078102265292,0.7101606262519132,-0.22287153055079878,-0.11595939564100435
LC_L,0.13354176456423672,0.08972506659760637,0.002004588130921359,0.12349494474819715,0.20234084125124932,0.02589946899224485,0.24928701795962946,0.06351340622628482,0.07242117778118672,-0.06924792878110456,0.12342117569413502,0.10327974830293266,0.04158078581395453,0.12941613601017282,0.22532115677571316,0.0805675056400108,0.18643748794320786,0.01830965142487237,-0.0684401270693132,-0.12619896898625907,0.15204427945452714,0.2311194239086475,0.13559884439731004,-0.0039113699184606275,0.09962056044687725,-0.013874627740840471,0.2845351167198001,0.04445960294603862,0.13241375259761332,-0.05329250904909207,0.19083665947000092,0.09611620607299352,0.08954301142024448,-0.0968046662212117,0.23158475931792458,0.006003729470458613,0.12185929134401903,-0.06157428993198335,0.1829164786612826,-0.00016699381909604386,-0.10852224530628275,-0.044884166722551064,-0.02918151297774785,0.11549896634877381,1.0,0.14670215878685672,0.02343600102229393,-0.18506106544762244,0.08609683315577016,0.30151858072034615,0.10531186958530196,0.09889073135519588,0.05636446378364186,-0.22278185919592186,0.10762080469820474
ACC_sup_R,0.6545350221829216,0.12290230788055795,0.3488154137590559,0.43247953212322054,0.6836722764189146,0.24241878553092816,0.08941789099885515,0.4958992289608586,0.5036517899596326,0.07200253448121127,0.3247339858150469,0.35702794845764063,0.410186747573948,0.0795934905201232,0.30017207808593166,0.4041184781040191,0.10448160167123012,0.34327131932954175,0.132957984137422,0.31709955048899,0.20737361013605218,0.23953924246386857,0.24837667061774746,0.4049214182182561,-0.09864577798496335,0.17189724635039869,0.47489187507588887,0.10246460814803461,0.10477478366550745,0.12878154910357023,0.15177067999345176,0.30708471193860126,0.5669199736513955,0.19995255709632387,0.49012901978159845,0.5201289038759188,0.12289442790709763,0.453155240967121,-0.04780597279472783,0.5284892778580378,0.1749001790943646,0.48635036870855514,0.4928536083589508,0.6276338658880289,0.14670215878685672,1.0,0.5431591029720433,0.24143991327476186,0.4933075990438616,0.25253836346936215,0.018834350452051164,0.18739807369583714,0.70042524894573,-0.0765704152860965,0.07818764252318985
Precuneus_L,0.3656381481471228,0.08234500641984667,0.2153665456248946,0.3481858348092346,0.5720450458538503,0.5010800209635057,0.06096483199420458,0.6688789620055462,0.6383309012157689,0.04215194540214373,0.12574429767795953,0.4725817842660977,0.8968084865429917,0.11869614308929578,0.17712231041275717,0.2519156740446092,0.21685210075330077,0.05671575046918013,0.14984664087934868,0.8386089267698397,-0.30553962989996264,-0.015008376880921962,0.17346348383100046,0.3670357394310205,-0.2736894347090729,0.266928472982156,0.4488807890536447,-0.15863229968478698,-0.03234674876297383,0.19336831091315418,0.5231771577709777,0.05190402090022984,0.5741898987906443,0.3403392838440194,0.047750908770134784,0.8715715505347683,0.41839655610179155,0.45630853754368966,-0.2792786722582674,0.7301810998183286,0.03158108526610479,0.8514590422770582,0.4728475348273221,0.45708784385007906,0.02343600102229393,0.5431591029720433,1.0,0.4326598427254702,0.3984347784444916,0.12308048320584222,-0.014534054673682694,-0.2033649316338075,0.6218991951046206,-0.17783761874814524,-0.33470268857131114
Cuneus_L,0.6283673044845799,0.6568561473214841,-0.3335745655021356,-0.2623948519408698,0.3477857516328207,0.7441779625033794,-0.6286593371873554,0.24064019453417004,0.2730186294662193,0.7274796300369967,-0.4290696783788233,-0.3342316031628137,0.4075524467856747,-0.7162094345194608,-0.5075226594096445,0.6814170817283494,-0.496385234343221,-0.011551365907387076,-0.42258683913572553,0.37501117498620107,0.30481470270128197,-0.08454619794510468,-0.5420989001493757,0.09304887769008863,0.3174998058862858,-0.3009324066614949,0.392427543684643,0.5386560434619998,-0.2988105208854447,0.5835983045727666,-0.07357403079675078,-0.25187642550410533,-0.02774063266553424,0.9408818593953203,-0.4013573322636121,0.309010646346337,-0.29042921061071225,-0.024322911401244467,0.002473993409633123,0.6157275122582134,0.26114477576906064,0.17747355838140805,0.4875411086732222,-0.06884470529575182,-0.18506106544762244,0.24143991327476186,0.4326598427254702,1.0,0.11690308289559953,-0.5870925161269996,-0.580568181376337,0.4712858509103399,0.06999342691247955,0.34130618172207416,0.4083193411349677
Thal_PuL_R,0.34238397422794997,0.11864910742692224,0.21364769190708166,0.5503688986074237,0.48982600730348935,0.31227286741696986,0.3342988283738499,0.38671684981261345,0.5329358838293123,-0.06692119329233312,0.1684820184779821,0.2842397922499089,0.3838320110775226,0.28012368755613376,0.47750688786867923,0.2596676028234583,0.3889860012738302,0.26746598819204953,0.18020174514003395,0.16867499270311295,-0.02546519085196506,-0.005749168171852749,0.24295181203133082,0.30548705447130253,-0.06697877002266046,0.42825546062470976,0.2700612199859903,-0.09989877545711592,0.20008150973196495,0.221682568672367,0.25100589590818484,0.1002456199620163,0.658772660235493,0.00042594175449036514,0.16608730870936753,0.5252946019292414,0.3305159028580909,0.2863784182544914,-0.21804505110948563,0.33741153745677777,0.13060966683102174,0.4697997016616174,0.3013904414477138,0.48749493606744515,0.08609683315577016,0.4933075990438616,0.3984347784444916,0.11690308289559953,1.0,0.14663328585571303,-0.2047735639920019,0.024734629176679183,0.63894149828675,-0.27500534753207817,-0.12972646834163165
N_Acc_L,-0.2381221914320301,-0.5131744786966591,0.6033800343739748,0.44587172085895865,0.26934905454863106,-0.34512448422227354,0.6055027282322086,0.26622495729343015,0.07513600069990724,-0.5638367416033356,0.8010654891382776,0.7346271826561861,0.10745184622624056,0.7280718472727055,0.613157788997387,-0.4349899011608563,0.562426271957328,0.19241821412928634,0.34831864909072824,0.09235244642351044,-0.37163741173753306,0.3013820116811708,0.6431459185608407,0.1154564953500456,-0.4978380399405093,0.4185639987571593,-0.008167069065624696,-0.4862179824431901,0.2581397611019882,-0.44906911692267104,0.3707172314930735,0.33029120679148893,0.3149194155666805,-0.5862250171091901,0.6084325012654981,0.1500311495932472,0.4303226029005634,0.38413479792272615,-0.10673830481585259,-0.10454105099049349,-0.35391296658992677,0.2584547694987167,-0.0373658667732961,0.34728513932431365,0.30151858072034615,0.25253836346936215,0.12308048320584222,-0.5870925161269996,0.14663328585571303,1.0,0.5284832146518746,-0.43841645798168116,0.33116677494321173,-0.4359793094880976,-0.492225439340636
ACC_sub_R,-0.3330326626940502,-0.4757511713516515,0.32266962555762047,0.17078359808974775,-0.11917639015201133,-0.46647481628111903,0.44009973858114204,-0.04858749912014892,0.00641260595673608,-0.6199026164496185,0.38317256715107934,0.34461390563218003,0.01963628594384309,0.5934121701014536,0.2518319743777491,-0.3954757289259199,0.31124149567312687,-0.09994025760458608,0.3847892951048354,0.013645695850800487,-0.34710975826626883,0.14065203660399225,0.32493646357604405,0.09044257401795518,-0.3253223066209096,0.23397581242447144,-0.08769407871414801,-0.342489327998679,0.2452191297590119,-0.3890349795209819,0.21038573152748238,0.23108976907788323,0.1849525549812947,-0.5852849181827547,0.2759577774623679,0.03379132576062597,0.20789564533927926,0.20583256071617212,0.033882008844478596,-0.2209487651478618,-0.3193665241649522,0.13889212053127867,-0.09796856837790673,0.15287072650648034,0.10531186958530196,0.018834350452051164,-0.014534054673682694,-0.580568181376337,-0.2047735639920019,0.5284832146518746,1.0,-0.3873782645991754,0.13832939542679565,-0.35838307592861884,-0.3894709955374144
