,Cerebellum_6_L,Thal_LP_R,Vermis_3,Thal_PuL_L,Cerebellum_10_R,Frontal_Inf_Oper_L,Postcentral_L,Cerebellum_9_L,Thal_VL_R,Cerebellum_7b_L,Amygdala_R,OFCant_R,Precentral_L,N_Acc_L,Amygdala_L,Thal_MDm_L,Temporal_Mid_R,Insula_R,Supp_Motor_Area_L,Thal_LP_L,Thal_LGN_L,N_Acc_R,Angular_R,Red_N_R,Cerebellum_Crus2_R,Temporal_Inf_L,ACC_sup_R,Olfactory_L,Cerebellum_3_R,Vermis_10,Thal_LGN_R,Thal_MDm_R,Thal_PuA_R,Cerebellum_4_5_L,OFCpost_L,Thal_PuM_R,ACC_sub_R,Temporal_Pole_Sup_L,Thal_IL_L,SN_pc_R,Cerebellum_Crus2_L,Calcarine_R,Putamen_L,Cingulate_Mid_L,Frontal_Sup_2_R,Thal_PuI_L,Parietal_Sup_R,Frontal_Sup_Medial_L,Vermis_4_5,LC_L,OFCmed_R,Temporal_Pole_Sup_R,Thal_VPL_L,Frontal_Med_Orb_R,Frontal_Mid_2_R,Caudate_L,Rectus_L,Thal_AV_L,Supp_Motor_Area_R,Cerebellum_10_L,Cerebellum_Crus1_L,Olfactory_R,Cingulate_Post_L,Thal_MDl_R,Cerebellum_8_L,ParaHippocampal_R,Frontal_Inf_Tri_L,Angular_L,Lingual_R,Cuneus_R,Thal_VA_R,Cerebellum_6_R,Cerebellum_8_R,Paracentral_Lobule_L,SN_pr_R,Hippocampus_R,ACC_pre_L,Thal_MGN_L,Heschl_L,Insula_L,OFCpost_R,Parietal_Inf_R,Frontal_Mid_2_L,Cerebellum_Crus1_R,Occipital_Mid_L,ACC_sup_L,VTA_L,Thal_PuA_L,OFClat_L,Caudate_R,Cerebellum_9_R,ParaHippocampal_L,Temporal_Sup_L,Thal_VPL_R,Red_N_L,Occipital_Sup_L,Precuneus_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Thal_PuM_L,Thal_IL_R,Calcarine_L,Temporal_Mid_L,Fusiform_R,Occipital_Inf_R,Precuneus_L,Thal_PuI_R,Thal_MGN_R,Thal_VA_L,Cingulate_Post_R,Lingual_L,Raphe_D,Parietal_Inf_L,Vermis_9,Rolandic_Oper_R,Frontal_Inf_Orb_2_L,Thal_VL_L,Occipital_Inf_L,Thal_MDl_L,OFCant_L,Frontal_Inf_Tri_R,Cingulate_Mid_R,Thal_AV_R,Cerebellum_7b_R,Vermis_8
Temporal_Inf_L,0.01606068986393197,0.1926221059207272,-0.2645593850449648,0.13263624450160075,-0.04554334151916002,0.5565948622606667,0.4310124859642892,-0.485235058840356,0.3884408390648134,0.04455040998980156,-0.27634233975628575,0.12159199917226593,0.5355611696568715,0.3707172314930735,0.25886754560362574,0.46657147506005836,-0.6872580153700535,-0.3566070605500987,0.4668416970252551,0.4375602861962674,0.3754341769485756,0.3115347763203282,-0.02322906098492773,0.265088176893711,-0.3355439445161016,1.0,0.15177067999345176,0.2736896476170878,0.6275027041635111,-0.34980541173252233,-0.10820562850889275,0.41682850719568315,0.4171328101765329,0.4928477827188145,0.412281982185933,0.3199313243891754,0.21038573152748238,0.6569849983963246,0.062414507489890414,-0.170135741978809,-0.15069249416386382,-0.1467330218394012,0.46594922278289386,0.28894365156636703,0.3291093338477029,0.2938482228065984,0.5427679799265505,0.4121538172723686,-0.12266607880536787,0.19083665947000092,0.1723361767850804,-0.5236157983386746,0.1670767686290278,-0.019039151762395165,0.18050354014641246,0.39861907900526006,-0.0854023782467052,0.4174297218644033,0.4693840048016236,-0.14234016095790106,-0.1986449369521053,0.3555912567235017,0.4800184778996849,0.4908624856219607,0.5603103244597237,0.15045230878278493,0.6589150535059763,0.2535609506050086,-0.2641498239830249,-0.15226943008312316,0.5715555990102511,-0.5462392619973684,-0.3078730069387621,0.4874454544408934,-0.1477389832424332,0.05076483921540465,0.35929536598872946,-0.012209875939798017,0.75716468953818,0.7001198986358801,-0.09405354843191045,0.37349303372911513,0.5991121540798906,0.20273350377867796,0.06339903017310175,0.36770933584831134,0.24916948888536997,0.41937373651382626,-0.4289740249797658,0.28933670557898167,0.467794298165741,0.6588782460040049,0.8177577595979019,0.2089189727214216,0.4358285692234419,0.08271973421853515,0.49870122451744336,0.40143080685636584,0.26062697064955737,0.2036101205508548,-0.2982287522915993,0.16213778925365835,0.6708775650629715,-0.5978950717751264,-0.5640424771844127,0.5231771577709777,0.08285827286203655,-0.23999909353309076,-0.06405849167684569,0.2167824736245384,-0.02691597443032287,-0.0876783661997974,0.2693704082545986,-0.244077379535783,-0.17161572470468486,0.6749689976205437,0.24333547302509223,-0.5794181924203119,0.08882221134050232,0.010893282288953475,-0.18163995724116716,0.3833831273215627,0.5308930446233213,-0.1051234531267257,-0.32905299273713773
ACC_sup_R,0.18023925567111557,0.3708707271007924,0.2792523045784846,0.4049214182182561,0.035102251518903504,0.46024765886971825,0.46325242016436535,-0.105876256567477,0.10448160167123012,0.13978954336419064,0.3445980559908226,0.07550067868666935,0.5669199736513955,0.25253836346936215,0.0024562266959435607,0.0795934905201232,0.07818764252318985,0.633778709113353,0.70042524894573,0.30017207808593166,0.453155240967121,0.3247339858150469,0.41201911931323715,0.272793199032489,0.018055180952823532,0.15177067999345176,1.0,0.1636064027180472,0.12289442790709763,0.10246460814803461,0.2196804440015568,0.17410618653057308,0.07267901032083982,0.5036517899596326,0.44527307561841273,0.40236713763180093,0.018834350452051164,0.3007772607786193,0.37807969575725237,0.10477478366550745,0.007272189194844981,0.03668855503217247,0.6836722764189146,0.723435697652227,0.7647797469624331,0.5319347467966594,0.31709955048899,0.7464807298537284,0.4041184781040191,0.14670215878685672,0.3918999811839856,0.4222557395167975,0.47489187507588887,0.39150496412926644,0.6276338658880289,0.17189724635039869,0.34327131932954175,-0.2764602843227955,0.6572172722326171,-0.029460216246897333,0.17451487579188654,0.3488154137590559,0.5096566317280753,-0.04460627509410716,0.17186585575200333,0.22127948500121006,0.3748271193004241,0.3019185591275875,0.12290230788055795,0.19995255709632387,-0.21800706187883775,0.09311577052302042,0.23953924246386857,0.631480868830148,-0.13371782697892018,0.09488866587895615,0.6451087987850942,0.30213167554052833,0.3800335097201571,0.4958992289608586,0.49012901978159845,0.5435433372942994,0.541509434218886,0.10229973035663105,0.18895683399094754,0.9334621986487361,-0.007820762646684033,0.3555677216802374,-0.04780597279472783,0.43247953212322054,0.004148702721900361,0.17734915867434123,0.23679563926702676,0.4427254298913121,0.09540875589679142,0.2530960117772863,0.410186747573948,0.36592915932979725,0.24837667061774746,0.4928536083589508,0.1749001790943646,0.24241878553092816,0.22666501941320685,0.18739807369583714,-0.019714426233089617,0.5431591029720433,0.2528156072902489,-0.014147850642356434,-0.28242194720685465,0.6536760653541307,0.12878154910357023,0.3740715341746393,0.5284892778580378,0.07200253448121127,0.4816925028125442,0.35702794845764063,0.08941789099885515,-0.0765704152860965,0.14593600821552777,0.30708471193860126,0.5063236444867893,0.6171933077853405,-0.0884648414438737,0.2033223566987949,-0.09864577798496335
Olfactory_L,-0.5622674250814054,0.4619956961841886,-0.2813582452716293,0.043787183404124366,0.0175997823940195,0.3656840133925127,0.07559304312777719,0.0002086335537087952,0.6570856805417628,-0.2210083384417472,-0.5588425176495673,0.3103962818734735,0.2856946152627977,0.7666572949348164,0.5314039645640468,0.6197425687756329,-0.4895479103697366,-0.1026082237070481,0.2899340926784106,0.5645679271804124,0.3222248015227485,0.7090535613529179,-0.3712355111772538,0.5473023814640948,-0.425011743929431,0.2736896476170878,0.1636064027180472,1.0,0.5744735026897465,-0.6643824774324844,-0.07033815584023907,0.2778219269853668,0.2923831107761243,0.12341442625313494,0.48860379548590793,0.13355139741232278,0.40939355950468403,0.5492169726261504,-0.08056070854104581,0.259155626463191,-0.26221941706445134,-0.43832642320178156,0.11505917475565537,0.0776700083750911,0.40139691836645347,0.04257358696280422,0.10696877339507709,0.39406463699238764,-0.421236662292496,0.17858252489295,0.5291004854165543,-0.06960144893523985,-0.1568974534546291,0.17527459187044359,0.3255672621798742,0.3523374626298359,0.21175087572406737,0.22970935369731557,0.2955364899811846,-0.40560447306238023,-0.2037012051856043,0.723733865098096,0.18943035979806175,0.45380108291342414,0.5915800775741271,0.6397336305581756,0.5784043251059524,-0.33859906941817014,-0.44769916513587155,-0.5859152720897539,0.4254548156237627,-0.6127391306601188,0.2221300324235199,0.22337388325608415,0.5632849381058156,0.611720165533041,0.38839794500698577,-0.23356789491497848,0.14455216333482332,0.17518821419758238,0.5459748779888474,-0.03888445083857421,0.4929401419433083,0.4566150639428453,-0.5927115855403121,0.27907094029610097,0.12889885599545656,0.3391433894517341,-0.0827252953900318,0.4763491044512258,0.6559326964027747,0.5340990902424972,0.2725566739921986,0.40958488317052427,0.7199839755194025,-0.46275814615173516,0.13266466913216976,-0.16349871922776113,0.6603490504626484,-0.1936052736002179,-0.07283813706406501,-0.35133421220831895,-0.0671918923840126,-0.46173185317207016,-0.46607544996127986,0.15706211903511358,0.25042597508440523,0.09811901038516528,0.13671309190084277,0.03057204388930189,-0.317672298866112,-0.20840651381822695,-0.1511995237723324,-0.545265024660993,0.3014913663156741,0.661040979071066,0.5679249432038556,-0.3097837310368543,0.18984030650319467,0.2912613542475994,0.3185655701296555,0.1426072648282659,0.41637011656285683,-0.0286525855472814,-0.39372153625160095
Cerebellum_3_R,-0.2576784980760738,0.5382728135526194,-0.06040929037730583,0.24583477716533042,-0.24602222607397545,0.6333340925618499,0.37276841435301167,-0.28791087709787644,0.7333654110094403,-0.22254475767920595,-0.4537259166700235,0.12353026291379542,0.6065116027436304,0.4303226029005634,0.5094046981956778,0.5987451987753969,-0.5522947924901015,-0.14522370604786347,0.5139768116100127,0.604552780731525,0.5137996826853987,0.45456211490961373,-0.18611142257733126,0.5480336982069067,-0.603189225238344,0.6275027041635111,0.12289442790709763,0.5744735026897465,1.0,-0.5876091256938961,-0.10658234490380718,0.4374952292696947,0.350457577434703,0.5657201597304253,0.4036783672369204,0.3566144025925469,0.20789564533927926,0.5847321180408456,0.1866581706061391,0.1105664334439084,-0.42601603050213743,-0.10392540506179665,0.3412052873799875,0.23575789423661878,0.3557683834751417,0.38336147586276054,0.25183207150230313,0.3701375384639526,-0.14584825821476186,0.12185929134401903,0.3515726693240515,-0.3450241951501664,0.02397902352700199,0.07268130834537834,0.38111064732863764,0.44902097915002337,0.07598232081697738,0.2824520788167177,0.5844526245663731,-0.4184062452485717,-0.3316754147119363,0.5046966551445718,0.4064356611297024,0.3932956430273138,0.6177245346927289,0.5271708790384894,0.6699441058739448,0.020843855324431566,-0.21712139907383193,-0.3938949532329437,0.5431218333541346,-0.6214090090158728,-0.15771602760866693,0.5199926227373274,0.1816661404285439,0.5363523697213786,0.33261170344355706,-0.09411388360118943,0.5299271674515748,0.5067050118592852,0.19905774525156364,0.1255553626227482,0.5993284737908984,0.40844964074195605,-0.288570557935875,0.27754720772647473,0.19178899905722027,0.4782083091369942,-0.19398779118587867,0.5655955126038348,0.6201194485319883,0.7353843283510699,0.6580515464425607,0.5697712121260416,0.6114569931069482,-0.209655084393523,0.4048470555370712,0.1796961234226635,0.46414936705487886,0.0590750128845677,-0.030503766518358295,0.08072539389949068,0.4353804418600465,-0.5244778531412804,-0.5290738917067276,0.41839655610179155,0.37437546852330444,-0.1463667703517017,0.07196894180991543,0.2998822861963613,0.06916987540007184,-0.16078698922564522,0.05054777587749267,-0.5142431695255316,0.19235009512840645,0.6244453317523299,0.5179325425591866,-0.5460437831075221,0.27412581245341816,0.15994060454016087,0.12828269223375985,0.31949874357579106,0.573510359960686,0.14066493638324742,-0.25649190050967013
Vermis_10,0.6922325110023735,-0.210282631427889,0.4705942210489732,0.006794450561060279,-0.0672959323270082,-0.28261662079428757,-0.030958614163630133,0.2283830708762718,-0.6040892493214851,0.21080198183742554,0.6680722756511241,-0.20893573604033813,-0.16704689052142224,-0.4862179824431901,-0.6366513042354454,-0.583878422503521,0.7216163144711554,0.4150196892547828,-0.16076004296744884,-0.4288175347200759,-0.2463444180660126,-0.4577997470613861,0.39511061751781584,-0.38655277974213575,0.5771947795214953,-0.34980541173252233,0.10246460814803461,-0.6643824774324844,-0.5876091256938961,1.0,0.27061561655688,-0.2954810208231519,-0.052686903414888825,0.0320415308377495,-0.5215162505831195,-0.10618745948347248,-0.342489327998679,-0.5742611736303805,0.012239378338946526,-0.13988065197708682,0.26288890665760756,0.606876603375555,0.0901676969362256,0.07072382778186165,-0.22855340233560967,0.034905663050461444,-0.24083239132649292,-0.29624826792112213,0.6891651465783026,0.04445960294603862,-0.44831320720207635,0.33903476287018924,0.3541218584019319,-0.030155794506112808,-0.16889432092588222,-0.3161873194143016,-0.015401585296441714,-0.33818976315973936,-0.16707518289391535,0.42583667389868,0.34367159171317596,-0.5369885135742851,-0.027062265468478775,-0.393607538434783,-0.5671183309116002,-0.5637278363176765,-0.5751858917422633,0.2675978953016673,0.652258180484644,0.6043748476769919,-0.5087323595222666,0.8388799700941112,-0.0741042905634015,-0.18006940885896025,-0.3923918284374199,-0.4496977299617374,-0.3806116488565451,0.3708446932898986,-0.17148717185263976,-0.2119336574416179,-0.31101551024538054,0.14823593879164204,-0.4371407810327723,-0.5578155786511527,0.5928375213220037,-0.07419675934861486,-0.19962919812515353,-0.21507034383273074,0.31272504901108655,-0.36166644868298525,-0.41324246667381087,-0.46731899070883604,-0.3537613558651031,-0.2618695908646545,-0.6063969964359809,0.4435925230188486,-0.13753064431942394,0.12454643833150586,-0.5889019336886855,0.3192069405572565,0.16718198671372522,0.3697012035604568,-0.01603365643500848,0.7067440311009137,0.6310669404452003,-0.15863229968478698,-0.17143140811763358,0.09746231487990267,-0.05644047503334097,0.11690549303873769,0.5100852223261002,0.2646104207265538,0.21557805417424294,0.667530710225601,0.014835948483287781,-0.6175206298625449,-0.4574711516433335,0.22744692364744784,-0.22949661046768952,-0.394799567126207,-0.08299522776455841,-0.056403008029801124,-0.5956646871521052,-0.16604761545069444,0.6316197696826373
Thal_LGN_R,0.07124837619004167,0.049830900445173965,0.17345774138101133,0.32244508434850383,-0.021607857513430733,0.0739219654799553,0.18100340570326323,0.09726220924215088,-0.04891861966408214,0.05124126116664084,0.05302440429527587,0.1765678514925639,0.15846722377536712,0.07222791038279444,0.05227020379255781,0.053576031036529435,0.15819108781729194,0.22046849626273718,0.19180293057022596,-0.007548006186171858,0.1432691771073803,0.058135881058485085,0.2925268887478761,-0.019831251910409926,0.16165176388369445,-0.10820562850889275,0.2196804440015568,-0.07033815584023907,-0.10658234490380718,0.27061561655688,1.0,0.1246980487992842,0.17440751010224367,0.19380547048272045,0.010527922702956116,0.27897724667740464,0.20345585198090368,-0.02055841067591602,0.11981143272391073,0.2236707731415841,0.11633488580173579,0.08548912417777554,0.103068177987393,0.23285339146583692,0.07272244287434734,0.20291490907149026,0.10177547535276349,0.12199790655890305,0.2124530989361514,0.09715359001827653,-0.125195510901753,0.15022271824574387,0.32970237244783035,0.09692169242243727,0.22091447846546663,0.015287181060736654,-0.10011603251709915,-0.03300021572685574,0.1948852934584669,0.043917725951025506,0.19033369257624322,-0.10850659238250478,0.18919956168731725,0.021406778746477097,-0.006909726043183688,0.09892328805519303,-0.017448141389413408,0.20916758827515514,0.09156434327414703,0.0882319823674329,-0.07016888463591697,0.12701163493778775,0.0814512020983625,0.16196809938972345,0.058578282282383105,0.08387730392126307,0.0725803789001572,-0.07846662682287615,-0.06342639629743775,-0.032388326322145056,0.08710838227707825,0.19200681736164704,0.06623115507624303,-0.1584387481804724,0.10535020863337104,0.14310886883820662,0.16290643292221063,0.2131972568147606,0.09422280487628228,0.033437514371517194,0.04362046868676615,-0.028041496724524356,-0.07460420479154117,0.07116849796290141,0.016222705202376453,0.13381806127009893,0.22113893034201426,0.04830822050221042,0.019133625019002523,0.28408362501036366,0.08105595336337573,0.06751660823890082,-0.03337804359486652,0.16779363465033836,0.04872842731684073,0.19779919173629026,0.02614454571048078,0.36223991688372237,0.0767658117247485,0.28281238014476345,0.06712005430568915,0.13134548083492661,0.18611382387459643,0.012898317675043267,0.15637283948536354,-0.0521175281925564,0.0676347705589939,0.06621127317960047,0.044229644356012114,-0.14603918800061938,0.19241102931868528,0.1448167143336897,-0.0514820407661244,-0.16130960258014837,0.1606202589246538
Thal_MDm_R,-0.2902327523289138,0.3126925623097729,-0.0246447479354593,0.3432593526009433,-0.10676392495600118,0.5676265460772697,0.293187162907565,-0.21043419268131067,0.5102633297840838,-0.11982617674661594,-0.34816178503142864,0.13616587151397908,0.5161845370354533,0.4210512310075979,0.3340190861098755,0.6999934957870091,-0.3564715222109273,0.11416058567611735,0.48519930647102083,0.6305931066619739,0.30609366886463546,0.20888608976905534,-0.1674941847054015,0.3246742342721442,-0.3475235471118476,0.41682850719568315,0.17410618653057308,0.2778219269853668,0.4374952292696947,-0.2954810208231519,0.1246980487992842,1.0,0.5064537744265555,0.33845494483282185,0.2786413118261905,0.7596768907059296,0.27055281465704895,0.3531432255852022,0.5630466444600006,0.3120631638796572,-0.26991300155408643,-0.19267193850471193,0.21632017659996813,0.28267560315122386,0.31839131141278215,0.3800768084563579,0.11183353930214451,0.33391337172504276,-0.10998435196889231,0.3061238113302225,0.11123501476086957,-0.14232231897492884,0.36668598855731555,0.08745495043605396,0.4541604022691393,0.6133903973830169,-0.030949169748541092,0.39473349718936973,0.5158462451611482,0.0012341820412544331,-0.14091285774605994,0.20330828835749312,0.1393491221012481,0.7271290842349741,0.4187703710712655,0.46871538008979163,0.5460868297062978,-0.09687346646282856,-0.17894400678138547,-0.37625606683874235,0.38854788686083247,-0.3943516619402611,0.1366951584214173,0.37783720609728505,0.2090694622987127,0.3055348944860584,0.3758806530197752,-0.2574408874105566,0.28515958685672005,0.3155192828042126,0.2585193251730204,0.07247970807999292,0.45527714352390675,0.10579887975879143,-0.3250000799722912,0.23299989685985315,0.3396315661249675,0.7410287349654343,-0.06866934525513178,0.4946818520035626,0.3813547212008141,0.3172898159699126,0.3581157614481105,0.36343894536643456,0.5386825560485583,-0.2691505577686492,0.30990048154096145,0.06866931851339671,0.39692959318170706,0.10978010882037037,-0.34383923865125315,-0.039831562108061366,0.11178257262624408,-0.2633709627375263,-0.31142539740767716,0.24708612810519723,-0.08408405343870602,-0.1349534342666826,0.3731049718480047,0.27553969143446194,-0.14534692627889204,0.28288486788061484,0.0982488077175158,-0.5096876664790588,0.28620972869427025,0.3818541952078238,0.6784112168418772,-0.4285163380010058,0.021456939562170905,0.13292566111274892,0.28413396357984405,0.3194014441179713,0.40510842590148594,0.20944478519495774,-0.20952579992099862
Thal_PuA_R,-0.24220665674210937,0.34254516618264197,0.020316388957914284,0.2802381430994192,-0.15450761559799975,0.32226660421633563,0.13291463416838697,-0.12198707745067183,0.380007819715879,-0.328414154543826,-0.18518364250350733,0.19254207143985297,0.28470871352472205,0.5064155687014489,0.09441136613691163,0.5165609336331276,-0.20481711563523475,0.07324011129300989,0.2774560669906914,0.45670585736439356,0.18754475031298928,0.3913581035572556,-0.17440514851480976,0.2791413586342569,-0.35085991894841667,0.4171328101765329,0.07267901032083982,0.2923831107761243,0.350457577434703,-0.052686903414888825,0.17440751010224367,0.5064537744265555,1.0,0.21777343555912285,0.22675719023387103,0.3746595607440824,0.41682988016790135,0.28541705938376577,-0.010538989224393829,0.16113223567245086,-0.3802917517703691,-0.03256617826163641,0.2520510598350975,0.09067249020840303,0.2230943696668365,0.17722227475091937,0.012020060745120284,0.16037960872660742,-0.11610968998024972,0.39850519081395885,0.1608477662067854,0.003580040840219326,0.3049121593628868,0.10273855017990778,0.27039452963164423,0.35946789277789154,-0.09580466222247719,0.5177083885270909,0.30592476405658103,0.07869972568712075,-0.13120990260891455,0.13873243765145424,0.24418372579020484,0.5817754163250852,0.38727614526005444,0.2931326007558484,0.3516214562626423,-0.0914059848144279,-0.05745627916646423,-0.2970476562609132,0.4719850743179413,-0.279889000593833,0.03866924504819784,0.15163600618784412,0.16273670472099505,0.25157123744197973,0.16394861781619718,-0.21697709926699948,0.22200002843683805,0.22484670402922682,0.30358011716458116,0.09028949530373602,0.3279816391951139,-0.11707277123684194,-0.2222811525343962,0.1387905898413124,0.3710872054863501,0.48239368677268835,0.032762321469682595,0.31873374701349044,0.4776082233852765,0.3260274002982257,0.2798142800992641,0.20049745059311364,0.4528597103948654,-0.2042532040140769,0.19205217429406998,0.02207830963862251,0.318371014281225,0.0716159907362201,-0.28944476452250384,0.013703392905355289,0.09428137442982878,-0.18890488856307033,-0.18446312429904818,0.1407018924390895,-0.09146107277256642,0.039131050616693676,0.362807888516155,0.06522903023230353,-0.05112533483716532,0.010905995985426355,0.0638148494195852,-0.4128608635784108,0.1664463404717377,0.3746501355028925,0.5404401214604213,-0.43086812528488655,-0.07776273279354719,0.02245130618965306,0.17332791349910864,0.05581849031336008,0.3081306951389856,-0.10679663593614644,-0.13891284609430332
Cerebellum_4_5_L,0.35628308870446496,0.4918219960757549,0.3093251322074555,0.40138170809394397,-0.19040873166310635,0.7328419733715705,0.7432722570225364,-0.08738565219165466,0.4039212995131472,0.030909181640054774,-0.058608941175965636,0.013524187063463278,0.814472351283626,0.07513600069990724,0.2069041069234936,0.23400258925955195,-0.1361670454690745,0.2080581428057227,0.7451274866420191,0.3994040854764916,0.5825681535128392,0.08250406638980687,0.3216811721992374,0.32216386389049223,-0.0885626505954848,0.4928477827188145,0.5036517899596326,0.12341442625313494,0.5657201597304253,0.0320415308377495,0.19380547048272045,0.33845494483282185,0.21777343555912285,1.0,0.1022125253302893,0.5144476530016456,0.00641260595673608,0.2760719303192863,0.43397710183584165,0.08955410886434206,-0.07612658993072721,0.3815397280817719,0.5450919763852554,0.6891727619519241,0.42973929538343375,0.7609228947758118,0.37266138598904625,0.4607391759733622,0.5593728630576285,0.07242117778118672,0.07295606595196517,-0.1970102998111838,0.46149171408130685,-0.022109623116621735,0.49698726846400343,0.40838276576538857,0.10870940589122513,0.029703968159093857,0.7914838859487896,-0.18504786002245166,-0.013059158391813588,0.1934807659071646,0.7391325292953749,0.12321260989622938,0.26539557147639525,0.3167723226096817,0.4438911569650172,0.43886408696432444,0.3564611034272551,0.16993073505120104,0.2337699975940355,-0.028984958573569638,-0.2014334283123739,0.7983407229040131,-0.11651345985531066,0.34924061316848826,0.18316272506541534,0.18792578592121462,0.6308821461403824,0.5091668430855687,-0.05332349625571204,0.4797313281930983,0.49355173911119804,0.1413488856088171,0.27918678191406504,0.5607577940649296,0.08414295287813298,0.5033254841155073,-0.034831467109404324,0.48111340986360673,0.2954854910125558,0.5030051569974421,0.5943779687291126,0.5726162492690184,0.20887265525741255,0.3009767014447232,0.6778742964492207,0.5682224490896923,0.05532854898100892,0.5209564887194976,0.18501868044377648,0.5556288227527951,0.6179162358070459,0.02470846949908174,-0.16229129608295745,0.6383309012157689,0.41851138190172993,-0.050695766149179006,0.02064415106130335,0.7630907761331169,0.587193868715307,0.11627226746095161,0.49516422411105276,-0.02726945509267413,0.4190570937431062,0.2848395270867615,0.29646657972480556,-0.33784309787383954,0.25200596916551393,-0.036840037723447,0.254679205850122,0.7011040484074008,0.2166536107051311,0.06042962757870176,0.1514555904538029
OFCpost_L,-0.3801035503187207,0.2174664003957617,-0.20830994929743665,0.17022190697339581,0.06409361181062267,0.3460937815524072,0.08407395388380054,-0.4499418195606321,0.3597947955729805,-0.1235830542393687,-0.145665997456613,0.36435532203562965,0.3290312619048047,0.581741995453358,0.413012746383355,0.4888715688937359,-0.5405371274515017,-0.02251090674284358,0.4676757700354638,0.3772049247716165,0.463189770351376,0.622283895254363,-0.035279644466966395,0.3579707366843769,-0.4258596927364154,0.412281982185933,0.44527307561841273,0.48860379548590793,0.4036783672369204,-0.5215162505831195,0.010527922702956116,0.2786413118261905,0.22675719023387103,0.1022125253302893,1.0,0.2083428838900021,0.3736111383604722,0.8263116736322426,0.09703052052245463,0.14375637424865934,-0.2811377072115908,-0.5835146325544807,0.4669932191084838,0.12591623461399834,0.5948754158239623,0.15402299216030346,0.37134407775681033,0.662572962295546,-0.4130308130607041,0.026549038376837333,0.6398506394138042,0.08016300271906958,-0.02119810782071273,0.4533463606016714,0.4263313429201107,0.21608112188690615,0.22633369345587181,0.115385594659763,0.3509197254423697,-0.25875535500631036,-0.126345464792534,0.6230756988576154,0.18735040163090702,0.17566657988931098,0.6011533322391402,0.4094791269860273,0.6982390745283376,-0.014533405421112103,-0.555261506043229,-0.33468065596890534,0.15917690658850064,-0.6036491579754373,0.19921836281310157,0.28960853469500575,0.05865249253542541,0.1059430171436679,0.8159387199085677,-0.12035185997157598,0.30364436302767794,0.6263963029955713,0.5581513914674736,0.15136441196044637,0.7266222611846614,0.4802096584141997,-0.2999235964987288,0.5771794587414061,0.38627311416174664,0.3432612550913827,-0.26597996866564705,0.4500893791532775,0.279173947611256,0.48673857602087806,0.4860122210251747,0.2675705388611516,0.4093756364901767,-0.18671927973059052,0.2690282097449842,0.08893461756481201,0.5753614800104977,-0.03626292574241353,-0.18003072790018576,-0.24361750482608316,0.21455315307426007,-0.4972749495542257,-0.5126207842118201,0.3322362660366008,0.044357705954248365,-0.03372654521151201,-0.3168554787148103,0.08483303476073341,-0.4827926901254875,-0.018317051184967213,0.06049253942291235,-0.47362697113073204,0.10502925180990248,0.7764799813535626,0.2371682449648181,-0.30354843174136614,0.3803384097847584,0.5485764869486385,0.24028851411871455,0.129914664937873,0.4203969822844012,0.2619167554148507,-0.6474417301665735
Thal_PuM_R,-0.06563191410242047,0.34839573013092384,0.17492081910968257,0.5303139434998357,-0.12024015184979253,0.5928380111125463,0.4562448956475539,-0.2051432356541805,0.3914652963119948,-0.05760773443925022,-0.11796951483838078,0.13129863826747754,0.6444824494191576,0.25779308037875864,0.20816640183374144,0.48676224324746553,-0.15172080123078555,0.2925621007102423,0.6035081910439308,0.5980263918869635,0.4171522988372672,0.0708271287737521,0.11293683150119226,0.220224487162699,-0.23602983786304277,0.3199313243891754,0.40236713763180093,0.13355139741232278,0.3566144025925469,-0.10618745948347248,0.27897724667740464,0.7596768907059296,0.3746595607440824,0.5144476530016456,0.2083428838900021,1.0,0.26920922132806036,0.21906564498315165,0.5530351623929128,0.23742657511449913,-0.21974774424372973,0.03725947447966999,0.36801043118998145,0.5333424357176513,0.32510703084722997,0.5620433513062228,0.15976462075923342,0.3705402179324599,0.18121437343492053,0.20707944690871882,0.0006178450460720319,-0.03590096898820084,0.5952345022970669,0.06315573131153907,0.5516288934973717,0.5135813939601149,-0.008616459429588547,0.1863167766550668,0.6764640445756607,0.10838030253697221,-0.06722885699214137,0.12642559086319774,0.40082905598308183,0.47487291575164253,0.29508288514435815,0.3989444155972658,0.4581517797827292,0.13817330072542464,0.049443389921102324,-0.1163872334480264,0.22096807749920458,-0.1679087310238784,0.142343849996397,0.558049224779293,0.1110932212285284,0.3125532592490435,0.3237628769033029,-0.059198350700678276,0.3565763531177112,0.36423657674721843,0.14628855324067,0.23388350188417678,0.4341220265366271,0.012309544969105071,-0.10811076844276063,0.41803107229552755,0.22677453167415088,0.6531466653455448,-0.028592996437829185,0.4315870467426039,0.2300044451229182,0.267857507640573,0.3242130967592566,0.4535179845156819,0.38709631861607496,-0.03864610020474753,0.44616070879473274,0.1765776264292754,0.25422198239554966,0.45008934019889435,-0.14085683104473917,0.18908180292580723,0.1955020177512029,-0.034904700104372285,-0.14740651674940222,0.3987797818153992,0.09918814693139474,0.00054687837961731,0.24110788452278728,0.5966083674890292,0.08437364895080414,0.49802015643072856,0.24982375872624424,-0.2494511021038418,0.369736702132011,0.27143168816911467,0.5277900907736917,-0.3420467643595798,0.020778035540800828,0.09170064465277505,0.3753227735214935,0.549588986216269,0.19892268762978974,0.2680662304082542,-0.13078837209589758
