,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L
Vermis_7,-0.15590161861531857,-0.24587017547078294,-0.20921449305200945,0.2755888644699518,-0.05480810723736254,0.24944693961371378,0.18600618504357785,0.2181296146152962,0.2852732334555508,-0.3474356207099683,0.1400140473472252,-0.06819344590217087,0.21267165294931709,-0.07329851564036081,0.18582198437162736,0.37530778283069255,-0.09810030211030481,-0.05173875820801853,-0.2420729492864526,-0.008157131993472315,0.07131310351373256,-0.28604835578229737,0.0022484456919325893,-0.04983552955842851,1.0,-0.2998476721132588,-0.22426863345632922,-0.16975591005022336,-0.2235813684832441,-0.013500990164454853,0.12785716913570466,-0.007886263623269102,0.1599857852088059,-0.17954217845112455,-0.052238863756778484,-0.2497072769440026,-0.27254782764506286,-0.1907725514072562,-0.33740940967938543,-0.1336192592830445,-0.2539775204403162,-0.19304056767180544,-0.14122054426448108,-0.00019557008273435973,-0.12898955636052697,0.11993021751881568,-0.19328841581863762,-0.14630789789448304,-0.06409536385230227,0.07504379372568665,-0.13149631540180473,-0.27406593753367353,-0.1554259545255992,0.027040722054720332,0.047668888268833795
Hippocampus_R,0.3746408506901429,0.37940190049312617,0.42111474314284014,-0.06058665966007271,0.07521910405218961,-0.17758903774865553,-0.45878466385913186,-0.22287740371482168,-0.4869669346275464,0.6564072115554825,-0.10985578380121466,0.1526925393841805,-0.269423235188957,0.2524960030081213,-0.5261317187019428,-0.5684069344070369,0.10131093135662686,0.09488866587895615,0.5643505572901252,0.4060297298324905,-0.07902422823347757,0.5324130812065722,-0.10465909999521872,0.2490091243410279,-0.2998476721132588,1.0,-0.17575661724574776,-0.17412331328335207,0.08927588409611345,0.01897118091149199,-0.38782308623368156,0.3441491094846004,-0.3681256227171272,0.44708009540559646,0.33300623130794943,0.34379154447199395,0.2630259674860228,0.35187991741793406,0.4928476141089501,0.46798235627428053,0.14753772526095252,0.714644609430692,0.05076483921540465,0.33554207574206474,0.5391017055122003,-0.45062692199068544,0.33359498363506834,0.43636619494555695,-0.09615288663349165,0.09755088721163001,0.5744904181315427,0.20484154700689722,0.5323238359782663,0.0025880156327160626,-0.1374078598730157
Cerebellum_10_R,-0.11346181456631056,-0.053510662892375445,-0.02946159976689268,0.00561470024795508,-0.0019388222941012889,0.013193423308382083,0.09792874984018171,0.08568314892566624,-0.004578524657313353,-0.1494380662868028,-0.05644544757441566,-0.008778489485901408,0.055885430565079997,-0.040923428332735476,0.17301320998624373,0.05905044532198269,-0.07961054112781372,0.035102251518903504,-0.19908699595285687,-0.18317528589983326,0.04872224810882816,-0.07322077103225023,-0.02637814123976573,-0.1113449867386298,-0.22426863345632922,-0.17575661724574776,1.0,0.12333693599154041,0.06261919127919137,0.1612671878502456,0.08151243501486158,-0.06627715613985857,0.13854263983706025,-0.228384934262562,-0.10129909803836362,0.0427859114566018,0.060026761330463405,-0.19288816464181716,-0.046791197712414356,-0.08732511127038303,0.03789686705551404,-0.1965815627584568,-0.04554334151916002,-0.01366546990854678,-0.009747041581200025,0.07614873788682319,0.011363079831775902,-0.18000911516504567,0.15407808956828487,-0.07724147083067881,-0.1456023992686717,0.011463195737525238,-0.17256806929485646,-0.01886199432233088,0.0020878571425364595
Parietal_Sup_L,0.05113556601841055,-0.161457868610997,-0.08939912792965087,-0.03758128508576787,-0.11222002851030069,0.13395604159828856,0.6828210331449199,-0.0659819338664986,0.17685598622983775,-0.2750698820167561,-0.02483977819024222,-0.12797138192005755,0.180910682058094,0.6063082995355203,0.3425133567555548,0.28247343817344284,0.2271016419852794,0.36913437706235624,-0.30856520423319395,0.1262427460441861,0.034145867371868296,-0.14222182834396407,0.2883009740533694,0.6269246008727548,-0.16975591005022336,-0.17412331328335207,0.12333693599154041,1.0,0.7496251099118029,0.4543795783643382,0.32140182236412934,0.12489143246896496,0.6704626614685433,0.037065717693656006,0.2310510229737622,-0.17691750707729834,0.08455628268717252,-0.11043771931673958,-0.11637022401270819,0.21150964725693902,0.40938736903935935,-0.2759081490280914,0.1456104972232502,0.1004702613129904,-0.07327685300127164,0.7474559316516558,-0.16807870466702104,0.010874788218792602,0.7176360520309134,0.1378967852519302,-0.038238479831738455,0.3847810015705898,-0.17577898745521517,-0.043829786112503696,0.33747034621405175
Precuneus_L,0.33641820743435114,0.12192311414276251,0.047750908770134784,-0.30553962989996264,-0.2792786722582674,0.07704175722795602,0.4326598427254702,-0.3875169093174993,-0.08337495627343747,0.13180472358771994,-0.2736894347090729,0.01931398070860414,0.1880355488136688,0.8715715505347683,0.04215194540214373,0.03365544286497587,0.611821366195999,0.5431591029720433,0.11869614308929578,0.5741898987906443,0.02385554605991919,0.17346348383100046,0.6688789620055462,0.7391707776887066,-0.2235813684832441,0.08927588409611345,0.06261919127919137,0.7496251099118029,1.0,0.4819214698439316,-0.0449399259018964,0.3984347784444916,0.4459297922506886,0.43500460214488174,0.6218991951046206,-0.03234674876297383,0.28383830446668457,0.22297730623174414,0.1372835844508521,0.45708784385007906,0.7051331088751013,0.06096483199420458,0.5231771577709777,0.40702694682930807,0.10171763530221913,0.5498207276892543,-0.15132188341720493,0.266928472982156,0.7642628148503454,0.2531987039051358,0.3732691917468414,0.6646876739280737,0.14984664087934868,0.06233184823531101,0.5791934148702795
SupraMarginal_R,0.07813191218066644,-0.1976933228737822,0.07786790392682316,0.48785413370450725,0.17885921490897866,0.49237205638167714,0.515380003345654,0.29835345473965913,0.22197831665786663,-0.23776617740041905,0.2575830381514336,-0.4396447814221474,0.3449120950655697,0.4395850049591039,0.33860942743544137,0.42281657034562514,0.00779678077435249,0.5555703680280937,-0.3140899960237132,0.24835330534474737,0.37568461811456855,-0.12939203264489652,0.19400410739597207,0.3593012376288871,-0.013500990164454853,0.01897118091149199,0.1612671878502456,0.4543795783643382,0.4819214698439316,1.0,0.4181390244679226,0.31990165877867377,0.6061613672698426,-0.15803642819799515,0.35328412358021144,0.11844811711641445,-0.02614097235438039,-0.37855968267634954,-0.20663870384525984,0.39339191060400835,0.20832611652809319,-0.07432171269651788,-0.10445033692523341,0.4799297291638395,0.5313140034207089,0.46250100363129665,0.05236573067574214,-0.06486703878270747,0.5948466475759836,0.31022728593409205,0.2900324407609054,0.2661063648012809,-0.2001695720664532,0.09767657498138183,0.3434080929713142
Vermis_6,-0.3994736874471158,-0.5317656371982737,-0.47193855507933596,0.6157472353948114,0.3932168890328642,0.43053630228140727,0.6870285259756064,0.6798789786627831,0.6049151255853503,-0.7170414215276576,0.689930831994331,-0.4343715335383481,0.44356274452191957,-0.0630326490956817,0.7475500791371094,0.6018735018737853,-0.3439256357525939,0.03018666629510237,-0.754095444140279,-0.2410409171069389,0.22133370087844662,-0.714616325562328,-0.28847400782317273,0.01492060322617509,0.12785716913570466,-0.38782308623368156,0.08151243501486158,0.32140182236412934,-0.0449399259018964,0.4181390244679226,1.0,-0.12366796102045617,0.6740904194615825,-0.5201562883386734,-0.23069479746706634,-0.18443194517863196,-0.3631483468441473,-0.6443090244639236,-0.5060370730926866,-0.24990121648311345,-0.33485903822202173,-0.5352435848883955,-0.35969582021099133,0.09099007646251252,0.02886618413945993,0.5640542260379896,-0.03621626085977094,-0.4479343720687142,0.19142513006762607,0.12912582376707724,-0.2643495261689942,-0.3223783962285327,-0.4816949208468519,-0.15449654310558128,0.005700271917670006
Thal_PuL_R,0.3726144559995397,0.20089502427696002,0.16608730870936753,-0.02546519085196506,-0.21804505110948563,-0.0008512681668407125,0.11690308289559953,-0.162612261448816,0.03271560619725404,0.27139188093263245,-0.06697877002266046,-0.10816927519033609,0.17620666770172438,0.5252946019292414,-0.06692119329233312,-0.03914168787276856,0.39557385833426156,0.4933075990438616,0.28012368755613376,0.658772660235493,0.1602241457352896,0.24295181203133082,0.38671684981261345,0.5280540644364696,-0.007886263623269102,0.3441491094846004,-0.06627715613985857,0.12489143246896496,0.3984347784444916,0.31990165877867377,-0.12366796102045617,1.0,0.07751647239020586,0.21086192853797076,0.63894149828675,0.20008150973196495,0.15186617377529354,0.17193244224576387,0.06410367227882915,0.48749493606744515,0.4293861998898355,0.3342988283738499,0.25100589590818484,0.48498877948498065,0.4861102581910866,0.08614722584358483,0.04595852718123789,0.42825546062470976,0.2526147907065683,0.36091870533040293,0.6251120483848894,0.5106363237342441,0.18020174514003395,0.017342253484255454,0.4867785822090944
Occipital_Sup_R,-0.18338267619020424,-0.46369909743662135,-0.3350180576076909,0.32835830979416863,0.07705798279742128,0.29978767073342405,0.8957574266223973,0.3611118908084553,0.5079776581233855,-0.6429426524286522,0.25400289983933455,-0.3955845474051797,0.5635364400314327,0.3650586587628427,0.6890290689988386,0.6563913943257101,0.060289026697375625,0.26410683429750603,-0.6570352028088735,0.014200328587535645,0.14124080377080214,-0.4981370075264104,0.21596182564116073,0.37925630095621327,0.1599857852088059,-0.3681256227171272,0.13854263983706025,0.6704626614685433,0.4459297922506886,0.6061613672698426,0.6740904194615825,0.07751647239020586,1.0,-0.2986390273108437,0.10792021181341102,-0.1672016726178261,-0.15398849630345463,-0.4142752315684694,-0.4978206890253115,0.017105891702358347,0.10489883158882383,-0.5105939381482345,-0.10403663550465607,0.3230828344601133,-0.002163907268002959,0.8905381784662249,-0.21318454849352278,-0.3049246480235836,0.46001776245238696,0.14804793967520471,-0.07053632229399079,0.09821766137185495,-0.43896104363893484,-0.04971563393307637,0.35938845053541574
ParaHippocampal_L,0.5771655041537653,0.35034017538597667,0.18634631323912432,-0.6040606254276244,-0.2789430199413353,-0.26200935795839775,-0.26385305601733405,-0.6884338508470106,-0.43936513776660124,0.6531761142254687,-0.3429264718611318,0.383854741523702,-0.24382854345889998,0.5086514989368526,-0.4914320207503777,-0.5216191488592196,0.6904922553607912,0.17734915867434123,0.6638169244927823,0.5732293940532498,-0.24074776265127765,0.49768304020569476,0.5020310738229813,0.44044235299944184,-0.17954217845112455,0.44708009540559646,-0.228384934262562,0.037065717693656006,0.43500460214488174,-0.15803642819799515,-0.5201562883386734,0.21086192853797076,-0.2986390273108437,1.0,0.523772700419093,0.058002009551393605,0.4035527518740263,0.6360675858130075,0.5842590448119628,0.3571065073441479,0.5657791173102289,0.45359491573578214,0.6588782460040049,0.12212621671126997,0.051525841188641945,-0.17017844346133834,-0.103878098459118,0.5011846253537509,0.2398801342211327,0.04477178579454867,0.3987300874046422,0.4818595252203781,0.6203987465080903,0.0055396141948100075,0.27500968167894907
Supp_Motor_Area_L,0.6325092802369767,0.21691961645108943,0.2704022029098797,-0.20959299575979526,-0.1806055761351099,0.15877865907969996,0.06999342691247955,-0.35832380160415905,-0.20641309776903696,0.361493252689705,-0.21206997181408266,0.04339618200565113,0.06630671105579385,0.7495526651612272,-0.23995425670243695,-0.08842490641049541,0.6816902484054638,0.70042524894573,0.4618858398016128,0.9203524857469101,0.17881662750545455,0.3688342562629508,0.684842035864299,0.7573416863050072,-0.052238863756778484,0.33300623130794943,-0.10129909803836362,0.2310510229737622,0.6218991951046206,0.35328412358021144,-0.23069479746706634,0.63894149828675,0.10792021181341102,0.523772700419093,1.0,0.2912998600256345,0.25317917845655324,0.3655701973956629,0.29003017363426736,0.7101606262519132,0.6798790547117959,0.409865636732186,0.4668416970252551,0.5099243546066935,0.5070026286650569,0.09140145423121104,-0.0661785289415814,0.5913296780632177,0.40649199408351666,0.4511208649982913,0.676626268083358,0.7894248927178414,0.3960646628366625,0.09953337970619815,0.6027905234433341
SN_pc_R,0.40301533901221115,0.13668479660445343,0.24016517135769008,0.040464450357216915,0.1895982850506101,0.011187929636163727,-0.2988105208854447,-0.06870469470912456,-0.2673392272795234,0.29626166809415405,-0.06567605607318051,0.03478644771012567,-0.25001231342546754,0.0597101486131343,-0.29781702159604334,-0.29369621811040125,-0.015335912874358102,0.10477478366550745,0.3471152265187494,0.2637664945319664,0.11036284739383988,0.2673931587740326,-0.07796986838308832,0.09783337122378172,-0.2497072769440026,0.34379154447199395,0.0427859114566018,-0.17691750707729834,-0.03234674876297383,0.11844811711641445,-0.18443194517863196,0.20008150973196495,-0.1672016726178261,0.058002009551393605,0.2912998600256345,1.0,0.12592605283910385,0.11237175801482696,0.2559316819610975,0.36864593731074485,0.034323046699723296,0.41106773142004077,-0.170135741978809,0.23494538605414844,0.45832472072136077,-0.3163347576747838,0.29073057998211127,0.25436810099709767,-0.09205149370700005,0.17691737701123367,0.3165170437830687,0.1807748487265284,0.18786510861471425,-0.05852864514791219,-0.13702147004214382
Cerebellum_Crus1_R,0.35158025134025994,0.05593677427877814,0.27329889320289397,-0.4117025713244722,-0.16139657098302893,-0.39736852514633286,-0.17567135783351112,-0.4522602399660292,-0.30190269881400833,0.32597274013722133,-0.41639342411247043,-0.03490445818322835,-0.16463545545815653,0.23996598152130416,-0.3897294472794357,-0.35576988795671577,0.36254615049482175,0.10229973035663105,0.3275800266904517,0.23065557025978084,-0.25564096888321003,0.34692390776889726,0.30115697047375056,0.174871459844841,-0.27254782764506286,0.2630259674860228,0.060026761330463405,0.08455628268717252,0.28383830446668457,-0.02614097235438039,-0.3631483468441473,0.15186617377529354,-0.15398849630345463,0.4035527518740263,0.25317917845655324,0.12592605283910385,1.0,0.3874562249246297,0.4256336912889945,0.24416223748123755,0.4375113975951868,0.208691395469582,0.20273350377867796,-0.007715007700309475,0.1395096246758471,-0.11325278734349913,-0.1715409090862112,0.1938028240877956,0.054418084651085614,0.05572246100287265,0.2333869770406527,0.40372209458268243,0.306267778225565,0.19580947889860822,0.21935025235652317
Thal_AV_R,0.4544806481166908,0.4081832097178433,0.11338351481899406,-0.7024993834465699,-0.31648670382145994,-0.4305990222244482,-0.4140072590831628,-0.6741689507896441,-0.49502808013009486,0.5997078602775081,-0.5040475866188069,0.4988709030740391,-0.39063162459961137,0.2602648591121395,-0.5532819242734046,-0.5807100048362145,0.5729960351411965,-0.0884648414438737,0.6830202389568427,0.3843357556948277,-0.29903171472198214,0.47162253550761496,0.3869258943212375,0.25817154800503656,-0.1907725514072562,0.35187991741793406,-0.19288816464181716,-0.11043771931673958,0.22297730623174414,-0.37855968267634954,-0.6443090244639236,0.17193244224576387,-0.4142752315684694,0.6360675858130075,0.3655701973956629,0.11237175801482696,0.3874562249246297,1.0,0.4997249046853418,0.20291477599722316,0.36288474860832104,0.4104218470317105,0.5308930446233213,-0.004562570339886514,-0.10465194531263533,-0.2687057495820436,0.06265615908864838,0.46689215393648525,-0.09404790448173858,-0.022152688938699764,0.27933142089905383,0.3619743492162137,0.42444555005466844,-0.08270875998229957,0.10559522929497608
Amygdala_L,0.5668185887512374,0.24000580089219947,0.24240232767908135,-0.45310234902044355,-0.13337843002542804,-0.3510339004695465,-0.49444612184894926,-0.4812769364674324,-0.5041925476678184,0.544256817350616,-0.22455548554812924,0.32821786016390575,-0.5488206100223623,0.16833328785335872,-0.6924450381712686,-0.6776122796831472,0.27586922049151924,0.0024562266959435607,0.6051751444003927,0.3068935738985822,-0.26062276290366,0.4689890868538891,0.0675589681916917,0.10657069459460043,-0.33740940967938543,0.4928476141089501,-0.046791197712414356,-0.11637022401270819,0.1372835844508521,-0.20663870384525984,-0.5060370730926866,0.06410367227882915,-0.4978206890253115,0.5842590448119628,0.29003017363426736,0.2559316819610975,0.4256336912889945,0.4997249046853418,1.0,0.2244375687058866,0.24263664625188908,0.5242502685570476,0.25886754560362574,-0.18628359711391843,0.15526820652281084,-0.47103707746121504,0.047389963416644476,0.44586749490859445,-0.03030489895103577,0.24833192627588607,0.3105432180456305,0.25280023277861746,0.6233083950110065,-0.03347646522601905,-0.06038758549795211
Frontal_Mid_2_R,0.5062857156620296,0.219263445123211,0.5404012104772585,0.046805542348129316,-0.003556774327372679,0.19489264151474586,-0.06884470529575182,-0.2165218298378455,-0.23643533586516433,0.366292086041186,-0.18836048649598575,-0.03626241608532151,-0.036537621219490474,0.5419371087233401,-0.2851000855496101,-0.02733759126103311,0.34568426185556694,0.6276338658880289,0.40726077235171865,0.6467695633369156,0.25371071844533927,0.4775208907460423,0.3901865666075783,0.555403817057842,-0.1336192592830445,0.46798235627428053,-0.08732511127038303,0.21150964725693902,0.45708784385007906,0.39339191060400835,-0.24990121648311345,0.48749493606744515,0.017105891702358347,0.3571065073441479,0.7101606262519132,0.36864593731074485,0.24416223748123755,0.20291477599722316,0.2244375687058866,1.0,0.5053022761416717,0.4890512740632311,0.18050354014641246,0.4478208380979142,0.5827383015193388,-0.08948595093448795,0.035392120833836534,0.4492841364176309,0.33585377937227406,0.3740793418438197,0.6136466316679449,0.6417509206178492,0.28665422308447747,0.2283611811483904,0.3786183478053888
Frontal_Sup_2_L,0.4426663188680343,0.1729134348372279,0.3590235921985363,-0.41422045628291965,-0.3625226065194365,-0.11292161887229016,0.11389929526589958,-0.509649510125306,-0.2516859665089273,0.343035277307561,-0.46448181920775905,0.020084384969001685,0.10116572046190525,0.6320881907423822,-0.20462025376721127,-0.0543715656051243,0.6960004732608511,0.6036378515443187,0.3586809482791452,0.5739762276383285,-0.03948261649965752,0.43592424767607146,0.7602009472415309,0.5645733317027212,-0.2539775204403162,0.14753772526095252,0.03789686705551404,0.40938736903935935,0.7051331088751013,0.20832611652809319,-0.33485903822202173,0.4293861998898355,0.10489883158882383,0.5657791173102289,0.6798790547117959,0.034323046699723296,0.4375113975951868,0.36288474860832104,0.24263664625188908,0.5053022761416717,1.0,0.20027721823797728,0.5352009267710707,0.26343528959151874,0.18545560239869602,0.21482827519256822,-0.2781672842090552,0.3973604889574426,0.5059410251442851,0.20442492150122488,0.3792661794571506,0.8366601404204729,0.24118985513709817,0.24513566522980734,0.6340841350769263
Thal_VL_L,0.5078566291744566,0.7181446302284494,0.4519805114860655,-0.20711896685679632,0.029697465369232307,0.05432669604867051,-0.6286593371873554,-0.3321820836227629,-0.4942934635073196,0.7806788728230123,-0.2581438065630267,0.41846662928226736,-0.44254877161353795,0.28590939197113024,-0.6880747169531213,-0.6272392898752609,0.1971699039840138,0.08941789099885515,0.8047907012723596,0.48828120893750293,0.09731814072574238,0.5964727164417579,0.02929586360899454,0.22124208615973529,-0.19304056767180544,0.714644609430692,-0.1965815627584568,-0.2759081490280914,0.06096483199420458,-0.07432171269651788,-0.5352435848883955,0.3342988283738499,-0.5105939381482345,0.45359491573578214,0.409865636732186,0.41106773142004077,0.208691395469582,0.4104218470317105,0.5242502685570476,0.4890512740632311,0.20027721823797728,1.0,0.24333547302509223,0.29829754764987076,0.5351281046171078,-0.595100603229693,0.478467866557878,0.6707087517528797,-0.07901248473883891,0.2548355296776302,0.5231909987265949,0.2620716924501223,0.45386823634297174,0.08356234511496598,-0.15221134953128454
Temporal_Inf_L,0.29585937196048623,0.4908624856219607,-0.09405354843191045,-0.670100993982193,-0.4289740249797658,-0.004827548914679546,-0.07357403079675078,-0.5640424771844127,-0.2212724819834658,0.4358285692234419,-0.32905299273713773,0.4174297218644033,-0.012209875939798017,0.5582402118839248,-0.244077379535783,-0.27634233975628575,0.8177577595979019,0.15177067999345176,0.46657147506005836,0.5355611696568715,-0.0876783661997974,0.26062697064955737,0.7001198986358801,0.4310124859642892,-0.14122054426448108,0.05076483921540465,-0.04554334151916002,0.1456104972232502,0.5231771577709777,-0.10445033692523341,-0.35969582021099133,0.25100589590818484,-0.10403663550465607,0.6588782460040049,0.4668416970252551,-0.170135741978809,0.20273350377867796,0.5308930446233213,0.25886754560362574,0.18050354014641246,0.5352009267710707,0.24333547302509223,1.0,0.1513138954673871,-0.17161572470468486,0.08271973421853515,-0.06405849167684569,0.39861907900526006,0.37349303372911513,0.062414507489890414,0.2089189727214216,0.4121538172723686,0.29673367283821167,-0.019039151762395165,0.39085363441646304
Vermis_1_2,0.17948495602538894,0.16611484059236872,0.12377364261115963,0.18256997879406214,0.10897824938571671,0.2620296090423794,0.18194557905180678,0.09240631349459022,-0.05673586673185639,0.15812751580918324,-0.007674030886763341,-0.07902556767793568,0.41571981026482346,0.5055092049249843,0.14830961138132862,0.16925399175232259,0.2566870126434623,0.420711527560167,0.07393714243874994,0.5596877682301666,0.20707331938354773,0.09645214804053096,0.32787515250195254,0.44365351701559996,-0.00019557008273435973,0.33554207574206474,-0.01366546990854678,0.1004702613129904,0.40702694682930807,0.4799297291638395,0.09099007646251252,0.48498877948498065,0.3230828344601133,0.12212621671126997,0.5099243546066935,0.23494538605414844,-0.007715007700309475,-0.004562570339886514,-0.18628359711391843,0.4478208380979142,0.26343528959151874,0.29829754764987076,0.1513138954673871,1.0,0.4963781599289037,0.21205596489444048,0.16853693525984834,0.16723115856548534,0.31289415181518176,0.19713024812111593,0.4989553974911326,0.3283384001764871,0.027912619941743547,0.12526158115112737,0.3434021621715619
Rolandic_Oper_R,0.37302954015940115,0.11512213987587211,0.44799269011180426,0.41346307286757283,0.2760048741460592,0.3444983266709158,-0.09686180799967727,0.1599544297823158,-0.0494329154381881,0.23737082660575168,0.1587408645841727,-0.22067703659920226,0.017059444618018497,0.26074986024372165,-0.1644284877789074,-0.04900675750952346,-0.00934046930458385,0.4816925028125442,0.226709077434859,0.44610910327711095,0.2913215248876181,0.2876737056949353,0.02222653554404042,0.2672080185866198,-0.12898955636052697,0.5391017055122003,-0.009747041581200025,-0.07327685300127164,0.10171763530221913,0.5313140034207089,0.02886618413945993,0.4861102581910866,-0.002163907268002959,0.051525841188641945,0.5070026286650569,0.45832472072136077,0.1395096246758471,-0.10465194531263533,0.15526820652281084,0.5827383015193388,0.18545560239869602,0.5351281046171078,-0.17161572470468486,0.4963781599289037,1.0,-0.2169711229845099,0.2833141346311328,0.3359588601293291,0.11193151841248418,0.36712432123780336,0.6193020217881425,0.33218264754752846,0.21300264366073351,0.18611736252997504,0.12942319290729581
Occipital_Sup_L,-0.1967604713740416,-0.3907234613284269,-0.3686590590375861,0.11644660547592728,-0.12184558727053892,0.1901911018850603,0.9131181827157244,0.16080241823415978,0.45053172423853943,-0.5641691870020321,0.13519223535058758,-0.3218589163336302,0.554970307804648,0.39777215357221424,0.700407964856282,0.6009913037927668,0.18249043197609202,0.2530960117772863,-0.5977149193693236,0.006305490181319971,-0.016946607929124755,-0.43433907456379395,0.3447047333879085,0.41202297241572977,0.11993021751881568,-0.45062692199068544,0.07614873788682319,0.7474559316516558,0.5498207276892543,0.46250100363129665,0.5640542260379896,0.08614722584358483,0.8905381784662249,-0.17017844346133834,0.09140145423121104,-0.3163347576747838,-0.11325278734349913,-0.2687057495820436,-0.47103707746121504,-0.08948595093448795,0.21482827519256822,-0.595100603229693,0.08271973421853515,0.21205596489444048,-0.2169711229845099,1.0,-0.2900848433710041,-0.2736425730801737,0.5302583620845468,0.04747681502382556,-0.1542603392429812,0.16796459418104986,-0.39351094115499735,-0.05240210936764606,0.4293408317842874
Thal_VA_L,0.04095356043237554,0.5011757772840646,-0.03469072826976553,0.07701843475486954,0.32649264263572386,0.16196558288224477,-0.28816801445715245,0.10586393077142651,-0.1341825888718856,0.27566880924702075,0.16622246157262097,0.3686274967277137,-0.2954512965832974,-0.031250700845487395,-0.2320169513388421,-0.371609751338746,-0.18437930487811416,-0.28242194720685465,0.26772213424388314,0.010177577390601033,0.18993777695936276,0.02167948049085715,-0.35748793573149273,-0.006806588953868967,-0.19328841581863762,0.33359498363506834,0.011363079831775902,-0.16807870466702104,-0.15132188341720493,0.05236573067574214,-0.03621626085977094,0.04595852718123789,-0.21318454849352278,-0.103878098459118,-0.0661785289415814,0.29073057998211127,-0.1715409090862112,0.06265615908864838,0.047389963416644476,0.035392120833836534,-0.2781672842090552,0.478467866557878,-0.06405849167684569,0.16853693525984834,0.2833141346311328,-0.2900848433710041,1.0,0.2823900257593391,-0.14354869080512248,0.052017285958947425,0.1028474611750726,-0.2967604812484208,-0.017196171064719126,-0.2550764219818117,-0.4677153449986952
Caudate_L,0.5322838948281113,0.5475213287927545,0.17617576001985746,-0.4102570933191023,-0.27188710163463153,-0.09714221864477784,-0.3009324066614949,-0.48464306761427733,-0.36805385054411677,0.6022711253551652,-0.23709286126945622,0.3307853737128812,-0.3500795990897899,0.45964201834414603,-0.4720283801494791,-0.4976501714409139,0.49771821498971464,0.17189724635039869,0.7023872425275366,0.6358500155916937,0.009210359019445398,0.4567519766016813,0.31341626040159504,0.5144817694970053,-0.14630789789448304,0.43636619494555695,-0.18000911516504567,0.010874788218792602,0.266928472982156,-0.06486703878270747,-0.4479343720687142,0.42825546062470976,-0.3049246480235836,0.5011846253537509,0.5913296780632177,0.25436810099709767,0.1938028240877956,0.46689215393648525,0.44586749490859445,0.4492841364176309,0.3973604889574426,0.6707087517528797,0.39861907900526006,0.16723115856548534,0.3359588601293291,-0.2736425730801737,0.2823900257593391,1.0,0.06986022329535893,0.2976455643542552,0.5090155372335001,0.45449237732690856,0.355797970579854,-0.07494344698186532,0.13639038585422308
Parietal_Inf_R,0.13593633237180774,-0.0008047449788895008,-0.012292873965182072,-0.011606959198860647,-0.1367233514578033,0.29703594740715583,0.48092504095810074,-0.07791595175473433,0.08247970949831143,-0.07487628532929767,-0.005020137080887992,-0.06840449603142845,0.2690240715300439,0.6728324533999905,0.2271787324760578,0.22256174108170063,0.34311243414083203,0.5435433372942994,-0.11994705324939192,0.3661046028403209,0.2036422460901455,-0.033644864219060364,0.4434582486441762,0.5625274797636094,-0.06409536385230227,-0.09615288663349165,0.15407808956828487,0.7176360520309134,0.7642628148503454,0.5948466475759836,0.19142513006762607,0.2526147907065683,0.46001776245238696,0.2398801342211327,0.40649199408351666,-0.09205149370700005,0.054418084651085614,-0.09404790448173858,-0.03030489895103577,0.33585377937227406,0.5059410251442851,-0.07901248473883891,0.37349303372911513,0.31289415181518176,0.11193151841248418,0.5302583620845468,-0.14354869080512248,0.06986022329535893,1.0,0.2145695921180674,0.12729307874233972,0.43248797830919844,-0.008535085808762534,0.0773866866779274,0.46722663694561006
Thal_IL_L,0.30828987290757665,0.015663225546241378,0.10673897388292655,0.17582038748901668,0.0762309011935847,0.35708876731152805,0.14533652550132295,0.08888343113514181,0.170224097613894,-0.061874994927510266,0.18485890790679302,-0.05220693844542865,0.12227220714683304,0.2965305223089671,-0.18516735437557288,0.11859091016015645,0.16281188765270416,0.37807969575725237,0.10649487012338202,0.41232006864497145,0.32645141912982545,0.009876298576230933,0.22211294643285528,0.2965820853228845,0.07504379372568665,0.09755088721163001,-0.07724147083067881,0.1378967852519302,0.2531987039051358,0.31022728593409205,0.12912582376707724,0.36091870533040293,0.14804793967520471,0.04477178579454867,0.4511208649982913,0.17691737701123367,0.05572246100287265,-0.022152688938699764,0.24833192627588607,0.3740793418438197,0.20442492150122488,0.2548355296776302,0.062414507489890414,0.19713024812111593,0.36712432123780336,0.04747681502382556,0.052017285958947425,0.2976455643542552,0.2145695921180674,1.0,0.36161558559894075,0.31670990746487004,0.057744246201000354,0.10638446900136495,0.3213114656091513
