,Vermis_6,Thal_MGN_L,ACC_pre_L,Vermis_4_5,Vermis_1_2,Thal_MDm_R,Fusiform_R,Thal_LGN_R,VTA_R,Cingulate_Mid_R,Amygdala_L,Occipital_Mid_R,Precuneus_R,Vermis_7,Thal_MDl_L,Temporal_Pole_Mid_L,Cerebellum_9_R,Frontal_Inf_Orb_2_R,Temporal_Mid_L,Precuneus_L,ACC_sub_L,Temporal_Pole_Sup_R,Lingual_L,Thal_VL_L,Frontal_Sup_Medial_L,ACC_sub_R,Frontal_Inf_Tri_L,Thal_PuM_R,Thal_VA_L,Vermis_9,Thal_PuM_L,Supp_Motor_Area_L,Thal_VPL_L,Hippocampus_R,Cerebellum_Crus2_R,Parietal_Inf_L,Cerebellum_7b_L,Angular_L,Occipital_Inf_L,Frontal_Mid_2_R,Red_N_L,Frontal_Inf_Tri_R,Precentral_L,Frontal_Inf_Oper_R,Caudate_L,Cerebellum_10_L,Thal_LGN_L,Thal_PuI_L,Insula_R,Frontal_Sup_Medial_R,Thal_VPL_R,Caudate_R,Vermis_8,Frontal_Sup_2_L,Heschl_R,Parietal_Inf_R,Cerebellum_10_R,Temporal_Sup_L,Parietal_Sup_L,Olfactory_L,Pallidum_R,Cerebellum_Crus1_R,N_Acc_R,Heschl_L,Thal_IL_L,OFCmed_L,Frontal_Inf_Orb_2_L,Postcentral_L,N_Acc_L,Temporal_Sup_R,Olfactory_R,Vermis_10,Temporal_Inf_L,Cingulate_Mid_L,Thal_PuA_R,Rolandic_Oper_R,Putamen_L,Postcentral_R,SupraMarginal_R,Amygdala_R,Occipital_Inf_R,Pallidum_L,SN_pr_R,Insula_L,Fusiform_L,Cerebellum_4_5_L,SN_pc_L,VTA_L,Cerebellum_6_R,Occipital_Mid_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Thal_PuL_R,Cuneus_R,OFClat_R,Calcarine_L,Thal_LP_L,ACC_sup_L,Temporal_Mid_R,Raphe_D,ParaHippocampal_L,OFClat_L,Angular_R,Thal_PuI_R,Thal_MDl_R,Temporal_Pole_Mid_R,Precentral_R,Thal_PuA_L,Calcarine_R,Thal_PuL_L,Cerebellum_4_5_R,Thal_VA_R,Thal_VL_R,Thal_IL_R,Cerebellum_3_L,Cingulate_Post_L,Cingulate_Post_R,SN_pr_L,LC_L,Occipital_Sup_R
N_Acc_R,-0.6126748670417541,-0.15753220370904047,0.5681907642179732,-0.3780356942899188,0.11476162316071424,0.20888608976905534,-0.41512949398101634,0.058135881058485085,0.0018720471420883035,0.07814643368768237,0.3645081305760948,-0.5349465816303709,0.06988019926725116,-0.20094291417102603,0.19495110573172864,-0.1621627415962161,0.5593145348927556,0.6650213865021306,-0.009388647679245788,0.12574429767795953,0.4149317084380281,0.1605592666530596,-0.2934947858602105,0.45267004583147424,0.5061314315580602,0.38317256715107934,0.5822807271432315,0.0708271287737521,-0.10170449921452195,-0.5154510425184244,-0.016348005035126643,0.32840825438784543,-0.07726222197911257,0.4201361025174449,-0.4630531921434751,-0.010871335578805088,-0.2658475180462069,-0.23486504762744065,-0.3149443022224506,0.3520005688999236,0.624119767031375,0.2854786004975495,0.25786122819723317,0.2968683931275312,0.2827118230646471,-0.2018252837124817,0.4356803206794218,0.0912494781208438,0.05730594771447561,0.4146122341908072,0.3199869948529588,0.41244360968542354,-0.42157191268326355,0.4375214910295588,-0.15143330321485676,0.009873261062953742,-0.0567500514246951,0.29745765669980434,-0.12825868185759995,0.7090535613529179,-0.19347827198313264,0.39716475190104317,1.0,0.16176110799833798,-0.08919444982591836,0.14414707457362264,0.7120756849734096,0.08166506565454655,0.8010654891382776,-0.2609475869412909,0.734495100380484,-0.4577997470613861,0.3115347763203282,0.09788020489511315,0.3913581035572556,0.21817973032977975,0.34164058923296275,0.1981985616470444,-0.16666535431710575,-0.28942260007364795,-0.45195544671980464,0.16843929309712344,0.30736677877787244,0.3000488248034273,-0.0517439983708208,0.08250406638980687,0.494270129361,0.29440343526448876,-0.5461336238669057,-0.43885070807924664,0.5540385286624622,0.18036961503678475,0.1684820184779821,-0.46197331720912543,-0.10922737684430946,-0.2693936991395552,0.4488669496912566,0.40611012926353784,-0.40970992701877945,-0.15107549655686342,0.5571242177326733,-0.1903649769035475,-0.3027172290963224,0.15421928592495804,0.33805601445873895,0.2004478575043678,0.19089347157233164,0.39412800108351204,-0.3787475959965464,0.1666546249159363,0.339435147239566,0.2737664132458511,0.48065912741395744,-0.10942248398745741,0.3779386017595608,0.1744222585296375,-0.011966667011449772,0.3866009014639378,0.12342117569413502,-0.4144617881727553
Heschl_L,-0.1654399153687694,0.2224107553585754,0.4040429366540956,0.16722946587622256,0.344070555757873,0.28515958685672005,-0.3710954606111926,-0.06342639629743775,-0.16779764160803834,0.5270780320760429,0.056343420450288104,-0.10671679594659383,0.6496963034833159,-0.058479561084862984,0.18691934255634013,-0.17403494693200422,0.2054610930730555,0.13686399912992156,0.8010425390565175,0.7026700498843623,-0.13845960212628156,-0.42506341534018,0.15804985588330883,0.05391631958466213,0.6019581188613976,-0.09134202637390931,0.6240283616745901,0.3565763531177112,-0.20446895547207095,0.032642532199171466,0.42829320890727246,0.6504124045486263,0.28523930973095496,-0.01036539408983169,-0.21210257179951147,0.5682429475124773,0.15809733002093201,0.5510445285029539,-0.4094254960405106,0.27771602338566415,0.21594700157843097,-0.1319721786920051,0.656382269222948,-0.17225204441324982,0.4005832312010633,-0.22903106773376822,0.45220834287741074,0.5404393286861429,-0.10237445459886271,0.39462009021021227,0.38989400161097787,0.37381646224858645,-0.2572748883441513,0.6178719134285957,0.031082533653514193,0.47391234164701695,-0.05133013589478895,0.8274608059700572,0.36110720238745886,0.14455216333482332,0.327385263989029,0.18855365065019922,0.16176110799833798,1.0,0.15914988873043687,0.013366850726059018,0.5976963130086236,0.6470766955330581,0.15986196676103642,-0.4833876426455602,0.29579864352766866,-0.17148717185263976,0.75716468953818,0.45983851036421886,0.22200002843683805,-0.029720231802864594,0.6146847767088003,0.7008577199120098,0.15299600879087064,-0.012926929242801928,-0.43389459339936864,0.641811251275647,-0.2769113244624051,0.8215994378870957,0.703599116967641,0.6308821461403824,0.18930636049782512,0.08038119537338924,-0.3021630521527845,0.33939441969429207,0.6480844607026423,0.705894862406569,0.43013000156396897,0.1731201908244336,-0.5006625031099948,0.4353352765864302,0.37632283044110026,0.5618720007864564,-0.511113742823842,-0.0517454601633111,0.5055613179508284,-0.4308359932758576,0.22815059446110283,0.26977648212445243,0.2189484521904798,0.24698915234924992,0.5494912929249286,0.3874654143157465,0.046811641293580675,0.2341937127828726,0.19093663543909453,0.40540292116927323,0.25326401008641436,-0.08755481362692656,0.5964892453561632,0.5512088411503673,0.4658642992145481,0.318357097636756,0.03607382820540671,0.19124175985348954
Thal_IL_L,0.12912582376707724,0.12227220714683304,0.254413381258265,0.3678696027756934,0.19713024812111593,0.5630466444600006,0.1972912235015058,0.11981143272391073,0.19928791742023297,0.3718671559025664,0.24833192627588607,0.14626152233290823,0.23855632033698387,0.07504379372568665,0.057450788497190014,-0.019979978195968678,-0.09582611056262308,0.009876298576230933,0.20422639584907903,0.2531987039051358,-0.0012375975756785452,0.11569056952656494,0.3052844199412511,0.2548355296776302,0.31670990746487004,-0.08633532672675968,0.17818351875915783,0.5530351623929128,0.052017285958947425,-0.18516735437557288,0.22261795698297113,0.4511208649982913,0.48581416943116773,0.09755088721163001,-0.07814789901952258,0.31084850563851785,0.03797217122511298,0.14182337261264924,-0.03616526819316158,0.3740793418438197,-0.061874994927510266,0.2575683384219834,0.41232006864497145,0.34099603147445895,0.2976455643542552,-0.03760492554975471,0.3000226962928973,0.5100644346151009,0.44551876020083936,0.31836742509421656,0.36161558559894075,0.33818002197575375,0.18485890790679302,0.20442492150122488,0.35708876731152805,0.2145695921180674,-0.07724147083067881,0.16281188765270416,0.1378967852519302,-0.08056070854104581,0.3257315184170359,0.05572246100287265,-0.08919444982591836,0.15914988873043687,1.0,-0.10614925265553328,-0.05126409572223351,0.2965820853228845,-0.11752602450867207,0.17582038748901668,0.10532540287504569,0.012239378338946526,0.062414507489890414,0.42347068226286055,-0.010538989224393829,0.36712432123780336,0.3029871156521732,0.17388125182463213,0.31022728593409205,0.11859091016015645,0.08888343113514181,0.3213114656091513,-0.21517716687879848,0.22211294643285528,0.13061189134049642,0.43397710183584165,0.057744246201000354,0.081162169898884,0.08882600539059134,0.08453476717072832,0.1937179206048477,0.3923171987156818,0.36091870533040293,0.07506284495088944,-0.08087449789800895,0.21706213302696997,0.19737212839893553,0.3280985258214998,0.13687093289709668,0.32645141912982545,0.04477178579454867,0.0762309011935847,0.21698981763166147,0.06757427715155784,0.015663225546241378,0.03919455469188759,0.41398914452862096,0.3664749441962014,0.17013942302289561,0.3230955819611429,0.38362741277164714,-0.19230132294510213,0.22492720707733627,0.12743792155340833,0.24039414851679577,0.1276211614670458,0.40669391129941324,0.30828987290757665,0.023168454502163285,0.14804793967520471
OFCmed_L,-0.1587834407643809,-0.2065124245108759,-0.08697830413076864,-0.1495183098217315,-0.041529526761613984,-0.04548839371750176,-0.1753673481743496,-0.16154892896470832,-0.05573174633857413,-0.018666083019605942,0.2932226589541088,-0.25499253219956464,-0.040944079925447734,-0.2657666358635888,0.11251286539355415,0.089319046392376,0.29594262448603176,0.1802935679913823,-0.046238530809458306,-0.028025199252678056,0.1402956921514865,-0.16815121913381698,0.005779817878147592,0.2251601703841809,0.00585203757299659,-0.03232896654161832,0.05419623373393793,-0.1985604941543854,0.19965324947241905,-0.19178995479139108,-0.3568662796704392,-0.036899671936080666,-0.31123616367085327,0.29834259567655563,-0.048081916376551126,-0.05631491486803339,-0.06699483491188571,-0.20753734351954023,0.006250646348289721,-0.07687386192998236,0.24723599688329836,0.10072424343470757,-0.033053023213710675,0.11684351327810784,0.25163392331670525,-0.31685432566959365,-0.07861011113773755,0.13303566659466448,-0.08117519350796097,-0.062069956875945326,0.24947116410280615,0.3020012102495014,0.012091021514218942,0.020183908099933093,-0.29007725222446135,-0.0943347733720373,0.15310163777452918,0.025352900502421033,-0.10211034312457275,0.26847443953791866,-0.267893747447003,0.1598884541460408,0.14414707457362264,0.013366850726059018,-0.10614925265553328,1.0,0.11235695565847616,-0.05092952047034437,0.09128780743713626,-0.08452348144897881,0.10857513824777236,-0.25763285295126315,0.01692274353349171,-0.05543986789103347,-0.03211670074745439,0.20910542705938664,-0.17961195903088864,-0.02652683434029744,-0.06711640273331194,-0.3463795031730453,-0.14676884021754671,-0.08374034862746721,0.2795658791192806,-0.10897477909882712,-0.11279181782115195,0.045889349168722206,0.2944654551925747,-0.009622477043841823,-0.17708452490461124,-0.236388278604123,0.010582375466358674,-0.00960412447179323,0.10636343402470379,-0.23638646835207536,0.02041955937308501,-0.01263063227033281,0.18321348125787296,-0.07492512356985347,-0.15052785265684476,-0.24971170018173808,0.1232112535150572,-0.07169961832355388,-0.2853805579871318,0.2537810580708184,0.06785688851470333,-0.1754298215866189,-0.007499744436377922,0.1267796865263868,-0.022813126779187003,-0.29382572099169385,0.2061271509577678,0.2328666455488985,0.3517665880044111,0.19889026511473346,0.09028007872072595,-0.04433744378735952,-0.14696651788206327,0.12083879307166029,0.006672309381167218,-0.2447347667886312
Frontal_Inf_Orb_2_L,-0.7124250838646663,-0.14652195033854193,0.7259646649414434,-0.4413497732015913,0.17856482156809048,0.3818541952078238,-0.6941606047696717,-0.0521175281925564,-0.12367969251456186,0.3100975967996382,0.4094243400845996,-0.6274468504558358,0.4125946295894363,-0.30420870948997947,0.35642117299134124,-0.25645845661783495,0.5149652736476091,0.7034659787190057,0.38631006525616174,0.4725817842660977,0.29276348087596704,-0.22188728529058513,-0.4045065657818126,0.4103449167990633,0.7234718992141248,0.34461390563218003,0.9005316135732675,0.27143168816911467,-0.18299872742331344,-0.47910206057306387,0.06248007808482552,0.5733204623015281,-0.019176281221622158,0.2928930591186905,-0.5058330144517066,0.15286832358803915,-0.09726218714637709,0.05001858450295086,-0.47643300608007216,0.4154671701330228,0.6769440781534245,0.14506668827976021,0.517090776630266,0.09725420409872475,0.46943689990480664,-0.3615608818288358,0.5284894079428555,0.28045926063916143,-0.22929286142781993,0.5255799078262527,0.4286835987989432,0.553779277201219,-0.6774652046172766,0.7123674171688374,-0.2764399229299961,0.17430861724909996,0.009506799795864367,0.7202060425715703,0.023136892529366817,0.661040979071066,-0.1482242454464323,0.48891323221522975,0.7120756849734096,0.5976963130086236,-0.05126409572223351,0.11235695565847616,1.0,0.3188440054003957,0.7346271826561861,-0.679424223284151,0.6799789806437299,-0.6175206298625449,0.6749689976205437,0.22304874304077338,0.3746501355028925,0.06591699869401903,0.47379349984381225,0.5979340636551157,-0.1313326547572435,-0.3916879541456064,-0.7341655763696026,0.4307183678651009,0.18736156031701642,0.7116884884825411,0.22247628551757564,0.2848395270867615,0.454435402381459,0.3596371816256883,-0.7669843040675239,-0.30247543984279596,0.8491474683505802,0.4905397063317155,0.2842397922499089,-0.4044209025679406,-0.4756336364839213,-0.1034526570541805,0.6197959262037236,0.5812274056788488,-0.7983630315533549,-0.19866100079026885,0.7087375859211793,-0.4267647777841356,-0.1700284669804632,0.2181948105019639,0.466129390597408,0.28783898719811146,0.4046069485185364,0.508077395191079,-0.5251037697694251,0.20022431020250533,0.19296156622865748,0.5423452272737809,0.5400858347963654,-0.22155263400768624,0.5919073824346442,0.37758014221934755,0.1673565864648701,0.4850969086469262,0.10327974830293266,-0.31627895435897796
Postcentral_L,0.01492060322617509,0.09836545783218063,0.23944793160370403,0.3868023076674491,0.44365351701559996,0.293187162907565,-0.06602268488326665,0.18100340570326323,-0.016566128609033292,0.709245889229971,0.10657069459460043,0.08083882972650891,0.7763812168590155,-0.04983552955842851,0.23766985637059387,0.021309206077479523,0.11418141007497334,0.10688876053725033,0.6030111421813582,0.7391707776887066,-0.013352381723879292,-0.2418080949908301,0.3660017109684668,0.22124208615973529,0.5755395094499657,-0.017312247946432095,0.48900564905246063,0.4562448956475539,-0.006806588953868967,0.04443836949601234,0.5339429738816638,0.7573416863050072,0.35185932849573487,0.2490091243410279,-0.018961031061309953,0.7426367797105285,0.23361651925904922,0.6005704439100611,-0.2324812567163428,0.555403817057842,0.17307487924627324,0.2605283128338304,0.7628827515811998,0.2082052112155445,0.5144817694970053,-0.13680718198444977,0.48461093153869705,0.6509678569741284,0.09449128218770231,0.43479454442230114,0.4097793549347406,0.440332254554905,-0.10388880606973042,0.5645733317027212,0.12372264232454501,0.5625274797636094,-0.1113449867386298,0.6366418224093858,0.6269246008727548,0.07559304312777719,0.3717091959930121,0.174871459844841,0.08166506565454655,0.6470766955330581,0.2965820853228845,-0.05092952047034437,0.3188440054003957,1.0,0.050744760041068177,-0.2342119441055477,0.16423527944704844,-0.030958614163630133,0.4310124859642892,0.6654169384509359,0.13291463416838697,0.2672080185866198,0.5145940767177872,0.7731043891695351,0.3593012376288871,-0.06025146960760368,-0.30216685413429833,0.43558658096925534,-0.11514109607227258,0.5170845308328387,0.5108954424747395,0.7432722570225364,0.21089022966666088,0.12779049143193844,-0.08029075249587743,0.3490953258244908,0.5826419038701521,0.8656532207724523,0.5280540644364696,0.2696595266225563,-0.32317107941867557,0.5143843615658393,0.2725699198684553,0.5453881516087772,-0.26547734328721706,0.10416709421411653,0.44044235299944184,-0.18549261758287888,0.37206847234952534,0.2876167288985157,0.1574090484137802,0.17707453909382928,0.7705284106564819,0.4504235133647025,0.1895833465863732,0.3526347479164639,0.2634649585571416,0.3053237994901695,0.2514406119950913,0.056410425487668434,0.49871036353175374,0.6153282650737094,0.652440204971334,0.41570035032725744,-0.06500678884583905,0.37925630095621327
N_Acc_L,-0.64742811822667,-0.2425670613441801,0.5183315612550599,-0.4349899011608563,0.18533721300090045,0.4210512310075979,-0.43841645798168116,0.07222791038279444,0.0018638916045981954,0.16629574291981314,0.31702783323025885,-0.6472173494098368,0.10745184622624056,-0.3106175130651625,0.11382192871568779,-0.22190382470726885,0.6048001393579332,0.6431459185608407,-0.1002733169740979,0.12308048320584222,0.6260158539456947,0.06594827975114408,-0.44906911692267104,0.6055027282322086,0.414572006908111,0.5284832146518746,0.6193047072104105,0.25779308037875864,0.17924606928873865,-0.5638367416033356,-0.0373658667732961,0.33116677494321173,-0.008167069065624696,0.41155722947050427,-0.4250747626811642,-0.10454105099049349,-0.29574840086344817,-0.3428971072463506,-0.4359793094880976,0.34728513932431365,0.7605451390395084,0.30465648100634934,0.3149194155666805,0.33898330245202907,0.4185639987571593,-0.14679720661816523,0.38413479792272615,0.044436578303855924,-0.03367338524242435,0.34628127878699033,0.30523949369798253,0.44587172085895865,-0.4978380399405093,0.38781404637865147,-0.08695473064458852,-0.011099782331877656,0.015365814300802796,0.29113909345217803,-0.22648007838415313,0.7666572949348164,-0.2381221914320301,0.3162675384795069,0.8010654891382776,0.15986196676103642,-0.11752602450867207,0.09128780743713626,0.7346271826561861,0.050744760041068177,1.0,-0.37163741173753306,0.6033800343739748,-0.4862179824431901,0.3707172314930735,0.14028605940715522,0.5064155687014489,0.24319201884982772,0.26934905454863106,0.2584547694987167,-0.15183179964318272,-0.4643605650516807,-0.48288129784368006,0.01655471165991601,0.4975976516593304,0.26622495729343015,-0.0903527228249442,0.07513600069990724,0.34831864909072824,0.3223749012648156,-0.5903874017369644,-0.5693906273087367,0.548671408488418,0.1856045792508411,0.14663328585571303,-0.5862250171091901,-0.13650362195361876,-0.34512448422227354,0.613157788997387,0.3528793739276893,-0.492225439340636,-0.006585174936742396,0.4871424550509469,-0.10673830481585259,-0.36172173024280085,0.08474532809095779,0.6457709958170184,0.21539051130638054,0.2572597179964446,0.5050778011169685,-0.47178886264882675,0.1154564953500456,0.2462476835406577,0.4742892190180817,0.562426271957328,-0.35391296658992677,0.46774936646726123,0.21625536697852185,0.008334038923736532,0.34450172077967156,0.30151858072034615,-0.5086447499367966
Temporal_Sup_R,0.6157472353948114,0.34554046825612833,-0.2831188410228017,0.5904975082185052,0.18256997879406214,-0.26109633371039825,0.8722568146688358,0.1755903382215757,0.2790279884783698,-0.17749035659851325,-0.45310234902044355,0.6461923701016766,-0.3320519568267802,0.2755888644699518,-0.2700251545946139,0.13938541592039255,-0.3717172458239311,-0.3117376098485287,-0.395589070625245,-0.30553962989996264,-0.11250289629907056,0.7447799445620338,0.4520748811634845,-0.20711896685679632,-0.30473622505840153,-0.34710975826626883,-0.6422682950688225,-0.06939854784736633,0.07701843475486954,0.4116449557177385,0.11125374139600053,-0.20959299575979526,0.30192164889706435,-0.06058665966007271,0.40392550235608315,0.018845122390628768,0.09750987174467483,-0.08000834372483545,0.41831381485864044,0.046805542348129316,-0.5049848841105231,0.3635207815019563,-0.2772638754935955,0.31554523177257043,-0.4102570933191023,0.3052682541582301,-0.26531217726235845,-0.07090748166810287,0.7899722069266149,-0.02250275792190477,-0.014902796454005569,-0.19929973283374608,0.627156057614659,-0.41422045628291965,0.5538746885648709,-0.011606959198860647,0.00561470024795508,-0.6634747079337265,-0.03758128508576787,-0.3712797799376133,0.43386383451988264,-0.4117025713244722,-0.2609475869412909,-0.4833876426455602,0.17582038748901668,-0.08452348144897881,-0.679424223284151,-0.2342119441055477,-0.37163741173753306,1.0,-0.376716768081667,0.6456303738445287,-0.670100993982193,0.006340167498274886,-0.13168035187303287,0.41346307286757283,0.004985429900932406,-0.5366002422381384,0.48785413370450725,0.6337873497301449,0.7918421767752295,-0.11274048708657618,-0.10684988749535193,-0.4604195910900244,-0.11605463215231465,-0.09542088362420965,-0.3155130214645531,-0.40521410013169334,0.8172736195723038,0.19378806896132766,-0.5008568604585808,-0.2571056480689242,-0.02546519085196506,0.37336749976322164,0.56050155686847,0.1766812519988365,-0.30147248883974964,-0.08335457510551493,0.9567257602554532,0.3702502201980694,-0.6040606254276244,0.4854548440165722,0.2859424349736873,0.012380343701438166,-0.4342619173794617,0.051322794794029264,-0.1753921476276983,-0.2861997243415635,0.5654499522321266,0.06212139924374621,0.18591888583791424,-0.6768694889000914,-0.30607279180565494,0.3588871054722366,-0.2910988732123786,-0.22855383697437265,0.1117901698015248,-0.296215624419459,0.15204427945452714,0.32835830979416863
Olfactory_R,-0.5692833981873227,-0.061407619873473554,0.564478956247269,-0.3400146629968341,0.030031759080154107,0.20330828835749312,-0.4950958759336629,-0.10850659238250478,0.007487486370968844,0.19915956350503,0.49910689919513607,-0.5229037897600405,0.09231126135330449,-0.27023553747956963,0.2588219681475062,-0.11177758674474099,0.421653274542184,0.599862553582568,0.13309922005362887,0.2153665456248946,0.20974735602371147,-0.03662754711228542,-0.2444903391211851,0.3615105443482681,0.5626587256294484,0.32266962555762047,0.639831107177731,0.12642559086319774,-0.2017991576893265,-0.4756019307655946,-0.05965023429120467,0.4156285459922962,-0.10217040220519852,0.3802432792747195,-0.49077932460602464,-0.0025157570159574827,-0.1590385621283107,-0.14771506302084042,-0.29771696029318223,0.34318649032777204,0.5110355861920927,0.18971866575187155,0.36790244718334325,0.2642338582714699,0.3331563007557747,-0.3333655011242427,0.4719362325655085,0.20113708368787095,-0.018784912086944817,0.4216338650672577,0.37474532589238174,0.45348287513329955,-0.3910696807401577,0.532717588801858,-0.21332542095840035,0.03871506972715532,-0.07129013484362413,0.4033009760709796,-0.07735919862905377,0.723733865098096,-0.11386782552247629,0.4520344721916111,0.734495100380484,0.29579864352766866,0.10532540287504569,0.10857513824777236,0.6799789806437299,0.16423527944704844,0.6033800343739748,-0.376716768081667,1.0,-0.5369885135742851,0.3555912567235017,0.18308942780275658,0.13873243765145424,0.16659843199431007,0.32926546085696573,0.3395994819535804,-0.1333470512823741,-0.3212277997264133,-0.48077895883071076,0.3308736470025613,0.19013309032527786,0.40533361364557147,0.032546475683986095,0.1934807659071646,0.5296478241916173,0.2532621628093627,-0.5849887765891035,-0.3692202761240859,0.6005627738467944,0.3291410377894453,0.21364769190708166,-0.42216139286115945,-0.20107704927822231,-0.2828873773898767,0.4399944333519427,0.47916242951374705,-0.5047419823616435,-0.18904143566738874,0.5954732600209671,-0.27070135273014884,-0.24644041232836297,0.19055053617571296,0.2299319147027483,0.09314661020031156,0.3049977376820835,0.35457604984060004,-0.4479423825842943,0.12553144641272726,0.33435138856596897,0.17219495215187933,0.4868439830620061,-0.04706534768863225,0.31374614519492433,0.23985994241037123,0.06160476449688415,0.4053927307755374,0.002004588130921359,-0.374469083474845
Vermis_10,0.7628354127238541,0.3708446932898986,-0.3806116488565451,0.6891651465783026,0.10426555288274059,-0.2954810208231519,0.7067440311009137,0.27061561655688,-0.015995176799565358,-0.056403008029801124,-0.6366513042354454,0.7090625886145494,-0.13753064431942394,0.39797368106514747,-0.22949661046768952,0.12125857261399609,-0.41324246667381087,-0.5889019336886855,-0.01603365643500848,-0.15863229968478698,-0.2609583054053772,0.33903476287018924,0.5100852223261002,-0.4574711516433335,-0.29624826792112213,-0.342489327998679,-0.5751858917422633,-0.10618745948347248,-0.05644047503334097,0.667530710225601,0.3192069405572565,-0.16076004296744884,0.3541218584019319,-0.4496977299617374,0.5771947795214953,0.21557805417424294,0.21080198183742554,0.2675978953016673,0.22744692364744784,-0.16889432092588222,-0.6063969964359809,-0.08299522776455841,-0.16704689052142224,-0.16516543158693878,-0.3161873194143016,0.42583667389868,-0.2463444180660126,0.034905663050461444,0.4150196892547828,-0.12999102042790275,-0.2618695908646545,-0.36166644868298525,0.6316197696826373,-0.32918302568693997,0.5046710325718459,0.14823593879164204,-0.0672959323270082,-0.3537613558651031,0.15043478786846048,-0.6643824774324844,0.5803237908670364,-0.5578155786511527,-0.4577997470613861,-0.17148717185263976,0.012239378338946526,-0.25763285295126315,-0.6175206298625449,-0.030958614163630133,-0.4862179824431901,0.6456303738445287,-0.5369885135742851,1.0,-0.34980541173252233,0.07072382778186165,-0.052686903414888825,0.014835948483287781,0.0901676969362256,-0.3412031298437702,0.3301962605828441,0.6680722756511241,0.6310669404452003,0.0052411468917795264,-0.3923918284374199,-0.2119336574416179,0.26003146811451616,0.0320415308377495,-0.44505716214137847,-0.19962919812515353,0.8388799700941112,0.5928375213220037,-0.4371407810327723,-0.18006940885896025,-0.09989877545711592,0.6043748476769919,0.35014210531048695,0.3697012035604568,-0.4288175347200759,-0.07419675934861486,0.7216163144711554,0.2646104207265538,-0.46731899070883604,0.31272504901108655,0.39511061751781584,-0.17143140811763358,-0.393607538434783,0.03877562731373141,-0.12756522826436478,-0.21507034383273074,0.606876603375555,0.006794450561060279,-0.20649862947419137,-0.5087323595222666,-0.6040892493214851,0.16718198671372522,-0.30763804281230733,-0.027062265468478775,0.11690549303873769,-0.32247658096605103,0.04445960294603862,0.5086591028135145
Temporal_Inf_L,-0.35969582021099133,-0.012209875939798017,0.35929536598872946,-0.12266607880536787,0.1513138954673871,0.41682850719568315,-0.5978950717751264,-0.10820562850889275,-0.18184645517161838,0.3833831273215627,0.25886754560362574,-0.3962069571749242,0.49870122451744336,-0.14122054426448108,0.08882221134050232,-0.2610086090044192,0.467794298165741,0.26062697064955737,0.6708775650629715,0.5231771577709777,0.026056789323812026,-0.5236157983386746,-0.02691597443032287,0.24333547302509223,0.4121538172723686,0.21038573152748238,0.6589150535059763,0.3199313243891754,-0.06405849167684569,-0.244077379535783,0.2036101205508548,0.4668416970252551,0.1670767686290278,0.05076483921540465,-0.3355439445161016,0.2693704082545986,0.04455040998980156,0.2535609506050086,-0.5794181924203119,0.18050354014641246,0.4358285692234419,-0.18163995724116716,0.5355611696568715,-0.18134736766872564,0.39861907900526006,-0.14234016095790106,0.3754341769485756,0.2938482228065984,-0.3566070605500987,0.25951751868316425,0.2089189727214216,0.28933670557898167,-0.32905299273713773,0.5352009267710707,-0.004827548914679546,0.37349303372911513,-0.04554334151916002,0.8177577595979019,0.1456104972232502,0.2736896476170878,0.03736826136735768,0.20273350377867796,0.3115347763203282,0.75716468953818,0.062414507489890414,0.01692274353349171,0.6749689976205437,0.4310124859642892,0.3707172314930735,-0.670100993982193,0.3555912567235017,-0.34980541173252233,1.0,0.28894365156636703,0.4171328101765329,-0.17161572470468486,0.46594922278289386,0.6303120663797342,-0.10445033692523341,-0.27634233975628575,-0.5640424771844127,0.39085363441646304,-0.1477389832424332,0.7001198986358801,0.5756057651187768,0.4928477827188145,0.29673367283821167,0.24916948888536997,-0.5462392619973684,0.06339903017310175,0.5991121540798906,0.4874454544408934,0.25100589590818484,-0.15226943008312316,-0.60337516117663,0.16213778925365835,0.4375602861962674,0.36770933584831134,-0.6872580153700535,-0.0876783661997974,0.6588782460040049,-0.4289740249797658,-0.02322906098492773,0.08285827286203655,0.4908624856219607,0.17686158630408966,0.4281309966392792,0.41937373651382626,-0.1467330218394012,0.13263624450160075,0.14627112246571097,0.5715555990102511,0.3884408390648134,-0.2982287522915993,0.6219065750582052,0.4800184778996849,0.2167824736245384,0.29585937196048623,0.19083665947000092,-0.10403663550465607
