,Thal_IL_L,Cerebellum_4_5_L,Vermis_1_2,Temporal_Inf_L,Frontal_Sup_Medial_R,Thal_AV_R,Frontal_Inf_Tri_R,Frontal_Med_Orb_R,Occipital_Mid_R,Cerebellum_10_L,Thal_VL_R,LC_L,Thal_AV_L,VTA_R,Temporal_Pole_Sup_R,Thal_MDl_R,Cerebellum_6_L,Precuneus_L,ACC_sub_R,Temporal_Mid_L,OFClat_R,Cingulate_Post_R,Thal_LP_L,SupraMarginal_L,SN_pr_R,Caudate_R,Cerebellum_Crus1_L,Cuneus_L,SN_pr_L,Calcarine_R,Insula_L,Cingulate_Post_L,Heschl_R,Olfactory_L,Amygdala_L,Rectus_L,OFCant_L,Angular_L,Vermis_9,Cingulate_Mid_L,Precentral_L,Putamen_R,Thal_PuM_L,Thal_MDm_L,Occipital_Sup_R,Cerebellum_9_L,Caudate_L,Postcentral_R,Thal_MDm_R,N_Acc_L,Frontal_Sup_Medial_L,Thal_VPL_L,Cerebellum_6_R,OFClat_L,Thal_VL_L,Heschl_L,Precuneus_R,Cerebellum_4_5_R,Pallidum_R,Raphe_D,Cerebellum_9_R,Fusiform_R,Rolandic_Oper_R,Cerebellum_7b_L,Cerebellum_3_R,Supp_Motor_Area_L,Cerebellum_Crus2_L,Parietal_Inf_R,SN_pc_R,ACC_sub_L,Vermis_3,Vermis_7,Calcarine_L,Thal_PuI_R,ACC_pre_L,Parietal_Inf_L,Occipital_Mid_L,Lingual_L,Thal_PuL_R,Thal_LP_R,Temporal_Pole_Sup_L,Putamen_L,Pallidum_L,Cerebellum_7b_R,Thal_PuA_R,Thal_LGN_L,SupraMarginal_R,VTA_L,Temporal_Sup_R,Vermis_8,Rectus_R,Occipital_Inf_L,Rolandic_Oper_L,Hippocampus_R,Raphe_M
Thal_MDm_R,0.5630466444600006,0.33845494483282185,0.22982336089664177,0.41682850719568315,0.2545819532318461,0.40510842590148594,0.28413396357984405,0.08745495043605396,-0.40076166275510444,0.0012341820412544331,0.5102633297840838,0.3061238113302225,0.39473349718936973,0.07893459861690076,-0.14232231897492884,0.7271290842349741,-0.2902327523289138,0.24708612810519723,0.27055281465704895,0.11178257262624408,-0.23673095213002174,0.27553969143446194,0.6305931066619739,0.06866931851339671,0.2090694622987127,0.4946818520035626,-0.14091285774605994,-0.35315135077782084,0.4502314104583448,-0.19267193850471193,0.3155192828042126,0.1393491221012481,0.23998059499536356,0.2778219269853668,0.3340190861098755,-0.030949169748541092,0.13292566111274892,-0.09687346646282856,-0.5096876664790588,0.28267560315122386,0.5161845370354533,0.27666002417226115,0.10978010882037037,0.6999934957870091,-0.2563273389160523,-0.21043419268131067,0.6133903973830169,0.3164176214048271,1.0,0.4210512310075979,0.33391337172504276,0.36668598855731555,-0.3943516619402611,-0.06866934525513178,0.6784112168418772,0.28515958685672005,0.30990048154096145,0.33700537171654277,-0.07139458298455108,0.28288486788061484,0.3813547212008141,-0.2633709627375263,0.28620972869427025,-0.11982617674661594,0.4374952292696947,0.48519930647102083,-0.26991300155408643,0.07247970807999292,0.3120631638796572,0.39590633041515655,-0.0246447479354593,-0.11436401733284282,-0.039831562108061366,-0.08408405343870602,0.3758806530197752,0.0982488077175158,-0.3250000799722912,-0.14534692627889204,0.37084476709756176,0.3126925623097729,0.3531432255852022,0.21632017659996813,0.06625627795689511,0.20944478519495774,0.5064537744265555,0.30609366886463546,0.02943350632161411,0.3396315661249675,-0.26109633371039825,-0.20952579992099862,-0.09678532388678082,-0.4285163380010058,0.2155530994083134,0.3055348944860584,-0.36603807270845534
N_Acc_L,-0.11752602450867207,0.07513600069990724,0.18533721300090045,0.3707172314930735,0.34628127878699033,0.3945387149995211,0.30465648100634934,0.3144235008715154,-0.6472173494098368,-0.14679720661816523,0.562426271957328,0.30151858072034615,0.3446669625487318,0.0018638916045981954,0.06594827975114408,0.6457709958170184,-0.5963723037558646,0.12308048320584222,0.5284832146518746,-0.1002733169740979,-0.13650362195361876,0.008334038923736532,0.613157788997387,-0.18013694437392794,0.4975976516593304,0.44587172085895865,-0.16669539549716006,-0.5870925161269996,0.34450172077967156,-0.47178886264882675,0.26622495729343015,0.21625536697852185,-0.08695473064458852,0.7666572949348164,0.31702783323025885,0.19241821412928634,0.33029120679148893,-0.3428971072463506,-0.5638367416033356,0.14028605940715522,0.3149194155666805,0.13057481615856742,-0.0373658667732961,0.7280718472727055,-0.5086447499367966,-0.11236915369449645,0.4185639987571593,0.2584547694987167,0.4210512310075979,1.0,0.414572006908111,-0.008167069065624696,-0.5903874017369644,-0.10673830481585259,0.6055027282322086,0.15986196676103642,0.10745184622624056,0.2462476835406577,-0.2381221914320301,-0.006585174936742396,0.6048001393579332,-0.43841645798168116,0.24319201884982772,-0.29574840086344817,0.4303226029005634,0.33116677494321173,-0.33577568124135604,-0.011099782331877656,0.2581397611019882,0.6260158539456947,-0.2572872163123157,-0.3106175130651625,-0.34512448422227354,0.08474532809095779,0.5183315612550599,-0.10454105099049349,-0.5693906273087367,-0.44906911692267104,0.14663328585571303,0.40194255398393586,0.5969748692219702,0.26934905454863106,0.01655471165991601,-0.07182832220340281,0.5064155687014489,0.38413479792272615,-0.15183179964318272,0.3223749012648156,-0.37163741173753306,-0.4978380399405093,0.11566234723672225,-0.4359793094880976,0.20843466414821174,0.41155722947050427,-0.6257300717145908
Frontal_Sup_Medial_L,0.31670990746487004,0.4607391759733622,0.3283384001764871,0.4121538172723686,0.8482283877442,0.3619743492162137,0.35371668718690163,0.3031936200751769,-0.17400832155915794,-0.29210049107041636,0.3645121815869698,-0.007141246434297804,-0.017805091112189163,-0.053310073924705485,0.0517132245248992,0.13298091736028975,-0.03490376608503819,0.6646876739280737,0.06353539190672049,0.46000093314026436,-0.33982570155353403,0.47351611718961256,0.4779029531671751,0.5676893210133148,-0.06872722248348148,0.6270464946981497,-0.016455476644978897,0.0867733566132506,0.5175917279015084,-0.24744745124730458,0.7246435363407302,0.4046070656047814,-0.020438681128672833,0.39406463699238764,0.25280023277861746,0.294933904617916,0.31577933301091826,0.34441670224357807,-0.19334420145515407,0.5188343814448768,0.630103883726965,0.3768483614195512,0.28453656732960675,0.3768366404226874,0.09821766137185495,-0.41674141814626,0.45449237732690856,0.6490839946961862,0.33391337172504276,0.414572006908111,1.0,0.2668832870493662,-0.3446040072403133,-0.31800014126269127,0.2620716924501223,0.6019581188613976,0.5694266015756342,0.230763522003206,0.2822892943403998,0.04889175945759067,0.1667285084863697,-0.2606346345358856,0.33218264754752846,0.13843901681114992,0.3701375384639526,0.7894248927178414,-0.009130847446361463,0.43248797830919844,0.1807748487265284,0.10241035906691506,-0.006616029531440708,-0.27406593753367353,0.19950812689660935,0.28988108622892866,0.836378290748631,0.5622612375405033,0.03911514235788939,-0.09817989133051411,0.5106363237342441,0.459961312838999,0.6788230959780179,0.6759151546308315,0.6877385983307619,0.19395639560383773,0.16037960872660742,0.5504566776294534,0.2661063648012809,0.217836339104026,-0.30473622505840153,-0.4434999274135771,0.10384649620707401,-0.21911949803272573,0.6597553266564814,0.20484154700689722,-0.18173074954865595
Thal_VPL_L,0.48581416943116773,0.46149171408130685,0.552919758598767,0.1670767686290278,0.3739876212211213,-0.2283884201598664,0.1893975952605891,0.1286834896831992,0.4538967959251041,0.2942379507854152,0.030292635661068917,0.2845351167198001,-0.04385032363573711,0.06246142727850749,0.2505876549674135,0.12350139253675904,0.4064952029071702,0.4488807890536447,-0.08769407871414801,0.2960030022794677,-0.04641742294069272,0.6108420276075678,0.11607114926875046,0.3007798496049772,-0.2727653228344962,0.08012814192105246,0.26741006196046563,0.392427543684643,0.04776254998516095,0.44329708021330216,0.31783167776451016,0.3157323204142588,0.6166043285538466,-0.1568974534546291,-0.23856868010869786,0.008466847441805238,-0.06782041611216409,0.4282726839714437,0.23514751076152207,0.42484472327968476,0.3580631312652295,0.42784139412281236,0.6416896727015394,-0.08447811338810526,0.49858959211868825,-0.09346908598857243,0.055427653265657725,0.22571513725617848,0.36668598855731555,-0.008167069065624696,0.2668832870493662,1.0,0.34344959800742914,0.10261493633565379,0.1194271416538,0.28523930973095496,0.4384879315916071,0.20363838355895633,0.6031409081971583,0.4149642686080528,-0.09810901993457702,0.41298286214131186,0.2570244019110885,0.16042067066595977,0.02397902352700199,0.38120241447248016,0.041431813108953816,0.42490359112039655,0.03180671262944375,-0.11814862403354812,0.529550155237298,0.12977474420911697,0.4943010270027551,0.20314834099882692,0.1647441962212678,0.48303545104370554,0.38832947755937663,0.41871122224404606,0.2700612199859903,0.1872604097866498,-0.0027249891197439007,0.5373253460278902,0.3735424541821676,0.1571760575462986,0.3049121593628868,0.2783821141040695,0.524027757523556,-0.0898174988416617,0.30192164889706435,0.14176600385396712,-0.33064453010376277,-0.09795396884990176,0.2771623199268774,-0.03915729919991072,0.2485933394148825
Cerebellum_6_R,0.08882600539059134,-0.028984958573569638,0.1912545203543461,-0.5462392619973684,-0.1529185436260291,-0.7379396124130531,0.03420147346537966,-0.0664855946476675,0.8586488758921245,0.3870257888231477,-0.5411673597289834,0.04826522728839737,-0.4660547851420712,0.10737056608429567,0.49060315013380457,-0.516925821071294,0.7205297880846572,-0.20510068864823439,-0.5139213647386321,-0.11553662291425398,0.47093970283839315,0.13014300554970187,-0.4813424177884744,0.045075572996661276,-0.3371909083145912,-0.38324167147923105,0.4893921297405692,0.614250126358206,-0.4310808142507238,0.7087988022964433,-0.3624642254864558,-0.16049313296914014,0.5132201149681075,-0.6127391306601188,-0.6546830371025083,0.07626667140442146,-0.24899585154273163,0.20458519977286022,0.7607565705387906,0.013608072982756087,-0.28836471378269307,0.2536934478970873,0.2550190032177839,-0.7745391487017532,0.6064065804899952,0.4282786586037266,-0.44758553582490374,-0.4313321352258557,-0.3943516619402611,-0.5903874017369644,-0.3446040072403133,0.34344959800742914,1.0,0.47582211474139596,-0.477556165531977,-0.3021630521527845,-0.17526573116176342,-0.11139151395196176,0.5710957875163354,0.35099220381756496,-0.5808960480614301,0.9180104247552683,0.15483513325366133,0.2864420047725353,-0.6214090090158728,-0.25424106829277626,0.34062950458243035,0.09403451206863844,-0.09618292988551928,-0.3292442985419197,0.6241543393492203,0.2658372619235855,0.411984377690118,-0.05922581718959136,-0.44166805864538766,0.211881614780536,0.5601826734332604,0.5949312145542244,-0.08419648112822434,-0.19813686755010643,-0.6897214485496788,0.020204597078929718,-0.025686905141265776,0.08217486723436727,-0.279889000593833,-0.33064425358341054,0.4413758396318853,-0.4859387056049375,0.8172736195723038,0.6641217213964221,-0.1976876824418754,0.47061983073209623,-0.2497278746824295,-0.34842501576952956,0.6734836162884048
OFClat_L,0.0762309011935847,-0.034831467109404324,0.10897824938571671,-0.4289740249797658,-0.22118928513717115,-0.31648670382145994,0.22541188538206916,0.010640831692722032,0.28714873623527265,0.18116390261170598,-0.008418516699573617,0.1829164786612826,-0.08704346384384858,0.14937175455757934,0.4354530669022335,-0.10320951883452778,0.11828698024916695,-0.2792786722582674,0.033882008844478596,-0.34569587407684743,0.5721313956933938,0.018445608846158566,-0.12605786105877512,-0.28210549962138665,0.2076257976385908,-0.12263154594100581,0.2939979238318667,0.002473993409633123,-0.058561710904100034,0.31121574175698974,-0.4556484505816811,-0.06041905282691083,0.28437654445583255,-0.0827252953900318,-0.13337843002542804,0.07440404888270516,-0.0029754236250746345,-0.22324030131426661,0.10074889563330482,-0.039838183897372016,-0.17617745797971607,0.21807718360321765,-0.07691068857231419,-0.20890908236002967,0.07705798279742128,0.5328818235039252,-0.27188710163463153,-0.39127395828526235,-0.06866934525513178,-0.10673830481585259,-0.31800014126269127,0.10261493633565379,0.47582211474139596,1.0,0.029697465369232307,-0.4308359932758576,-0.17235287934113686,0.19921398595080056,0.09151417015295264,0.31140481726629393,-0.050979539971194324,0.5324892187895156,0.2760048741460592,-0.18168011147836222,-0.19398779118587867,-0.1806055761351099,-0.06950800466360808,-0.1367233514578033,0.1895982850506101,0.1340635791673853,0.38262162689526763,-0.05480810723736254,-0.014896689147598658,-0.0913739850875935,-0.3856735382902403,-0.15145665908483988,-0.04859514017960625,0.2899052798665851,-0.21804505110948563,-0.014137910568247565,-0.3706890596882071,-0.1517426978007241,-0.3337161345741532,0.11014671914699602,0.032762321469682595,-0.15651624449931056,0.17885921490897866,-0.17978467722750624,0.4854548440165722,0.388927817485626,0.03663951721815888,0.209437659390526,-0.3774406456149366,0.07521910405218961,0.1823672887303372
Thal_VL_L,0.2548355296776302,0.29646657972480556,0.29829754764987076,0.24333547302509223,0.17244454232257356,0.4104218470317105,0.4820271520669496,0.08356234511496598,-0.6119999405959271,-0.1295035250369727,0.8154511830702603,0.24928701795962946,0.41846662928226736,0.250122745102616,-0.07255004767033615,0.7181446302284494,-0.5974260322924145,0.06096483199420458,0.44009973858114204,-0.1808840397475408,-0.12234796871778807,0.17093316675911346,0.7240744762799456,-0.18823778271903077,0.6323448646541546,0.6246441188438022,-0.28915862773091167,-0.6286593371873554,0.5078566291744566,-0.23436945619274602,0.02929586360899454,0.1971068090757689,0.05432669604867051,0.5679249432038556,0.5242502685570476,0.13943949009875756,0.2996615289732626,-0.44035360914390104,-0.6880747169531213,0.27795653481450316,0.48828120893750293,0.31880769832518246,-0.05543419176491641,0.8047907012723596,-0.5105939381482345,0.04138419777585841,0.6707087517528797,0.1971644038534643,0.6784112168418772,0.6055027282322086,0.2620716924501223,0.1194271416538,-0.477556165531977,0.029697465369232307,1.0,0.05391631958466213,0.12893495080171405,0.5756322627226358,-0.28828976504647874,0.09731814072574238,0.5925539213858201,-0.2551056169252795,0.5351281046171078,-0.38581831409986284,0.5179325425591866,0.409865636732186,-0.44682133737154756,-0.07901248473883891,0.41106773142004077,0.5870448776422008,-0.08352608216017746,-0.19304056767180544,-0.19358795037819118,0.2342929220285898,0.2544576164635313,-0.08003460910475031,-0.6857069103132777,-0.1125031201120141,0.3342988283738499,0.6165341278473487,0.3025026152539223,0.0886026211919324,-0.15221134953128454,0.08034719532604521,0.5404401214604213,0.3567472819914375,-0.07432171269651788,0.34668709549284704,-0.20711896685679632,-0.2581438065630267,0.21381344715098405,-0.40680714468622864,-0.08173111980598993,0.714644609430692,-0.6221781311316009
Heschl_L,0.15914988873043687,0.6308821461403824,0.344070555757873,0.75716468953818,0.39462009021021227,0.41899224513393496,-0.1319721786920051,-0.029744486930429755,-0.10671679594659383,-0.22903106773376822,0.25326401008641436,0.03607382820540671,0.1712798167633296,-0.16779764160803834,-0.42506341534018,0.2189484521904798,0.27924008980719245,0.7026700498843623,-0.09134202637390931,0.8010425390565175,-0.5006625031099948,0.4658642992145481,0.37632283044110026,0.7395371894980544,-0.2769113244624051,0.37381646224858645,-0.05518901494365995,0.2646786309399566,0.318357097636756,0.046811641293580675,0.8215994378870957,0.5512088411503673,0.031082533653514193,0.14455216333482332,0.056343420450288104,0.07768285757581939,-0.05940018774277216,0.5510445285029539,0.032642532199171466,0.45983851036421886,0.656382269222948,0.2592597671390758,0.42829320890727246,0.25171867648662993,0.19124175985348954,-0.5162213805741915,0.4005832312010633,0.7008577199120098,0.28515958685672005,0.15986196676103642,0.6019581188613976,0.28523930973095496,-0.3021630521527845,-0.4308359932758576,0.05391631958466213,1.0,0.6496963034833159,0.19093663543909453,0.327385263989029,-0.0517454601633111,0.2054610930730555,-0.3710954606111926,-0.029720231802864594,0.15809733002093201,0.5299271674515748,0.6504124045486263,-0.00259663216612132,0.47391234164701695,-0.15672471077334718,-0.13845960212628156,-0.042775432772988876,-0.058479561084862984,0.4353352765864302,0.26977648212445243,0.4040429366540956,0.5682429475124773,0.33939441969429207,0.15804985588330883,0.43013000156396897,0.29819870409421606,0.49836965548741524,0.6146847767088003,0.641811251275647,-0.019938347451435027,0.22200002843683805,0.45220834287741074,0.15299600879087064,0.08038119537338924,-0.4833876426455602,-0.2572748883441513,-0.1676377700842441,-0.4094254960405106,0.7853417278191536,-0.01036539408983169,-0.17579343003346753
Precuneus_R,0.23855632033698387,0.6778742964492207,0.4478814932592638,0.49870122451744336,0.5445461993620999,0.24695166688203288,0.19071307741797405,-0.05252880887573199,0.11902036413007477,-0.16304169462573842,0.24445673007961446,0.04158078581395453,0.09391769751996416,-0.09066766389890796,-0.24518026711367383,0.151033551753952,0.2479523680614022,0.8968084865429917,0.01963628594384309,0.6707793084169634,-0.40192616941234827,0.6733795221213664,0.19657921313529686,0.6834259325686425,-0.1347555982701302,0.31099181685980565,0.14454015412170063,0.4075524467856747,0.39616024530103483,0.16207404186039537,0.6159334355633257,0.6043837497630105,0.0885769801892035,0.13266466913216976,0.13419872604517347,0.03800395962690651,0.0202180818001581,0.6969648967222152,0.03234787588232666,0.49626851345019635,0.6045726303249639,0.22828439649021962,0.46215485617833413,0.17220016019957834,0.4889377026186019,-0.33065432971869424,0.2776755766509296,0.7849467670599436,0.30990048154096145,0.10745184622624056,0.5694266015756342,0.4384879315916071,-0.17526573116176342,-0.17235287934113686,0.12893495080171405,0.6496963034833159,1.0,0.09688995844735776,0.30915381921688917,0.02268070891841594,0.15221225509797282,-0.1438611327360489,0.1540919211124555,0.269758870334555,0.4048470555370712,0.6398937568298878,0.23655037900225037,0.6445252396778279,0.12716443824446047,-0.060437424531981435,0.16526965636928292,-0.16442434422885205,0.5555795022482226,0.2287430043772287,0.3130926134714464,0.6778105543196149,0.38962753422488794,0.2534418908257654,0.3838320110775226,0.28311834159834487,0.41288346578941654,0.5483741672167838,0.46571884429348276,0.03619881099552165,0.19205217429406998,0.46015279048256996,0.4201871624168872,0.14180272502283806,-0.3320519568267802,-0.22763029190187567,-0.16054940566999013,-0.24034765697853244,0.5540814521640262,0.10275199366803153,-0.08568154289031217
Cerebellum_4_5_R,0.38362741277164714,0.5405142073904915,0.4753796640854983,0.14627112246571097,0.16768862033463333,0.20250600687674583,0.4213059236776518,0.14270341964484579,-0.22978866216218943,-0.17193475946788805,0.6800526602292705,0.18806648259131256,0.0773153490368325,0.38540039252317176,0.15044099274145786,0.16442379407857433,-0.13792265889587652,0.11269213174906993,0.1168657502093795,0.06048733601736868,-0.034391138160985546,0.3658615061189356,0.5246587642841448,-0.006211056339891525,0.25578992060006667,0.5941841691317059,-0.1909504213388743,-0.2512738162284749,0.425769176204562,0.20377784922711534,0.14464825933444952,0.28477289806734224,0.18467216978927237,0.37985982055444273,0.3118337680189659,0.28161541944782814,0.24633072293823843,-0.22292156303264515,-0.4065315987043334,0.3679520217258778,0.5426991487186462,0.5995741286701343,0.07739950345816805,0.3782056109044358,-0.24832014588352433,0.12059718061811305,0.33125417044175154,0.07459976507550976,0.33700537171654277,0.2462476835406577,0.230763522003206,0.20363838355895633,-0.11139151395196176,0.19921398595080056,0.5756322627226358,0.19093663543909453,0.09688995844735776,1.0,0.11166283938350828,0.1821884503697414,0.4307922548110604,0.08072496037055629,0.5930476638991719,-0.38768821117517327,0.6633892844331692,0.47703034645757897,-0.5753448884071712,0.03746909858026822,0.2376598434793945,0.27553436774422907,0.3584782271462597,0.0012236849600576669,0.10686446838226542,0.4492753403679097,0.16506863498572102,0.06453369949625092,-0.34859832087040005,0.3819945213880293,0.38770223317932334,0.6771424224795708,0.1337217888570994,0.32588077924141534,0.17570243733543156,0.32151490410988315,0.31154937884838774,0.4101702398838955,0.15879899714142534,0.06869096049524849,0.18591888583791424,0.16146899253816663,0.3221324245369099,-0.35914421769321847,0.10345317227105373,0.6490479984086275,-0.20001239580575586
Pallidum_R,0.3257315184170359,0.44583841801192164,0.4478950856624961,0.03736826136735768,0.41138390801016533,-0.39930855024989775,0.10026805615844193,0.10528606649953993,0.608552804840056,0.18738375917362368,-0.24170297731824622,0.13354176456423672,-0.3809986432157928,0.033923928815041846,0.3033778216315097,-0.2938545822882796,0.6866186510789208,0.3656381481471228,-0.3330326626940502,0.36259579581974005,0.05970135689200008,0.6108477572474824,-0.06941715161874462,0.4277543408493334,-0.44419803608146863,0.04560256783411095,0.32509981053986614,0.6283673044845799,-0.07017991159508173,0.512978612862698,0.3509370732420911,0.40282694399909247,0.5357658707322375,-0.3201462502222746,-0.4202240321419785,0.1730347524408775,-0.14938493749888598,0.48599303378084285,0.560657496698162,0.5769403196404375,0.3742448000701568,0.41775675976752763,0.6091322749825281,-0.40108354662366075,0.597445352360863,-0.10867868971072149,-0.09553222058858479,0.22611330778876912,-0.07139458298455108,-0.2381221914320301,0.2822892943403998,0.6031409081971583,0.5710957875163354,0.09151417015295264,-0.28828976504647874,0.327385263989029,0.30915381921688917,0.11166283938350828,1.0,0.45653080446007605,-0.3452963924293676,0.5361087212627287,0.23998135761148168,0.22857095321259235,-0.12712183646517847,0.4176199834190585,0.09295272751336886,0.5034293174220187,-0.10662562853821589,-0.26691906215912975,0.5450746356665245,0.25794228747410297,0.5486086753794709,0.1809997364486349,0.1544603802613669,0.5343392504642752,0.6067722016774347,0.5119305897636465,0.34238397422794997,0.11520195365853504,-0.12695750122351684,0.6354742005299208,0.6023886165747351,0.16361918118320112,-0.0935860579812446,0.15778837912941807,0.6005015675793803,-0.3068223433497559,0.43386383451988264,0.3085145681418488,-0.22012698776632017,-0.029914366204655537,0.3702190810101676,-0.28873068891474757,0.5562289731848922
Raphe_D,0.32645141912982545,0.11627226746095161,0.20707331938354773,-0.0876783661997974,0.19441253621803387,-0.29903171472198214,0.2890625397642011,0.08729889219836333,0.24159980217145985,0.37098608937392624,-0.04766463297969463,0.2970965278848056,-0.10630568475096318,0.10143429241496774,0.3662022757927083,0.11633840917389904,0.16287443659406883,0.02385554605991919,0.004312765897637951,-0.14769761856593835,0.24583474927159088,0.3220275119353108,0.14596625394680768,-0.0867181884110051,0.011834558533392344,0.08253809027908358,0.24111411677206648,0.07148706430986515,-0.04387169467559984,0.1868466388090404,-0.008323741068243103,0.08653782967685,0.592947006048121,-0.20840651381822695,-0.26062276290366,0.1443507054677552,0.08949495118784967,-0.04048299237246283,0.13707524560604625,0.38981811051207044,0.19709801813834021,0.2717450359167745,0.31044489373745804,-0.05461047334231878,0.14124080377080214,0.12393003695539677,0.009210359019445398,0.0234680268186702,0.28288486788061484,-0.006585174936742396,0.04889175945759067,0.4149642686080528,0.35099220381756496,0.31140481726629393,0.09731814072574238,-0.0517454601633111,0.02268070891841594,0.1821884503697414,0.45653080446007605,1.0,-0.15364612677586237,0.4412460729426075,0.2913215248876181,-0.041772172029693626,-0.16078698922564522,0.17881662750545455,-0.09517323042948918,0.2036422460901455,0.11036284739383988,0.08283467764341704,0.38714886166379353,0.07131310351373256,0.07863511386085249,-0.055225787554791975,0.11732756787153625,0.13360555770421223,0.033450673279428765,0.12361587381492856,0.1602241457352896,0.02134874598773073,-0.14286090486081127,0.25722562177929176,0.11670929136575316,0.32841385783019167,0.010905995985426355,0.01430983742426341,0.37568461811456855,-0.13706075215707983,0.3702502201980694,0.1714080059689504,-0.07647904021169352,-0.02868218944774738,-0.005475518239681242,-0.07902422823347757,0.3230962433147044
Cerebellum_9_R,-0.09582611056262308,0.2954854910125558,0.11433837100866105,0.467794298165741,0.07909573248805606,0.5051317716498858,0.20874496767611317,0.10196268472981028,-0.6480934192393805,-0.2547593109070266,0.6119417696491626,0.21411739272893535,0.4136248913582108,0.019450131621387205,-0.2320094430982829,0.5646581262929455,-0.4779664949819887,0.13018896606090935,0.4933218987790931,0.013342477281342944,-0.26328388118048796,0.03521801758800791,0.5435415306518923,-0.1632606814879615,0.5097882268318994,0.3757607858422167,-0.22585194268083528,-0.5607839296575416,0.40337154505512846,-0.23228735905129452,0.11229437440822412,0.30083711554847714,-0.14905002308125376,0.6559326964027747,0.5044679695257469,0.07240134615463761,0.11176096322601833,-0.30815191071814946,-0.5425116406402442,0.11734561541371204,0.32325163794512746,0.02031853984430212,-0.1183249507107575,0.6996596969351876,-0.5325121977190653,0.0869024058624379,0.36737743386355715,0.24365778644585998,0.3813547212008141,0.6048001393579332,0.1667285084863697,-0.09810901993457702,-0.5808960480614301,-0.050979539971194324,0.5925539213858201,0.2054610930730555,0.15221225509797282,0.4307922548110604,-0.3452963924293676,-0.15364612677586237,1.0,-0.517358931110181,0.18432926450680667,-0.29767745122673717,0.6201194485319883,0.23164294998469798,-0.34015630099653155,0.026970102702784344,0.15006656635742222,0.43536599944351817,-0.3231453086272802,-0.3320913415876104,-0.25232903234608195,0.16983111482445926,0.1497292044416505,-0.17727245590705357,-0.48976309787008554,-0.10466700588358092,0.14680514484504,0.39670022605187194,0.4461924666552333,0.04076195372802644,-0.12192208627929149,-0.2641318164511917,0.4776082233852765,0.29374928149236035,-0.1728198798793708,0.3256130079230477,-0.3717172458239311,-0.1565797587850943,0.197068575053549,-0.4931107758236207,0.025708568730218557,0.5651774179769454,-0.6759798058956772
Fusiform_R,0.1972912235015058,0.02470846949908174,0.3372430703815824,-0.5978950717751264,-0.0731056057574476,-0.7207608299036619,0.2247347517768547,0.0008338374302970096,0.776911904393128,0.3915007575876327,-0.33962800982821095,0.09889073135519588,-0.44972932913930325,0.2980934343566498,0.615594773596351,-0.41563122662315244,0.5404189469800705,-0.2033649316338075,-0.3873782645991754,-0.23836675165468324,0.4727957080959704,0.2541633271088954,-0.3288863168944094,-0.05425649429567574,-0.16630291348885076,-0.23989233910241112,0.4100541125498303,0.4712858509103399,-0.3046054900141929,0.6485348428802897,-0.37249645164261413,-0.09958737351748914,0.5606446586628213,-0.46173185317207016,-0.5559400300146691,0.1799696703449597,-0.09805917134937894,0.0572988970968601,0.5581207150442373,0.09929433975537924,-0.17297892129320755,0.3789703234884764,0.2523740705543986,-0.6301912823179532,0.5237658323138984,0.4683895521716333,-0.3902063004001601,-0.4154078170514939,-0.2633709627375263,-0.43841645798168116,-0.2606346345358856,0.41298286214131186,0.9180104247552683,0.5324892187895156,-0.2551056169252795,-0.3710954606111926,-0.1438611327360489,0.08072496037055629,0.5361087212627287,0.4412460729426075,-0.517358931110181,1.0,0.3665507164792235,0.11641288222817567,-0.5244778531412804,-0.12950034180604875,0.15387858283678504,0.0596848047195018,0.10763517790316442,-0.15053445945317576,0.7479420706615372,0.23756875283004603,0.33897429182707134,0.05727268953602858,-0.3283600641039129,0.15778944179852733,0.3557874021071444,0.5701481554393316,0.024734629176679183,-0.0331726488981046,-0.6431557147471737,0.09129308183990133,-0.040793390394079594,0.20885688595599455,-0.18890488856307033,-0.20683358624900178,0.5114493727048197,-0.4610637725585069,0.8722568146688358,0.6007986146570266,-0.09503157313836318,0.3893813784380172,-0.26199238205328385,-0.12707464967327767,0.5962303488374229
