,Cerebellum_9_R,Vermis_7,Precuneus_R,Postcentral_L,Cingulate_Post_R,Frontal_Inf_Oper_L,Temporal_Mid_L,Cerebellum_Crus1_L,Thal_MDl_L,SN_pr_L,Cerebellum_9_L,ACC_sup_R,Cuneus_R,Occipital_Mid_L,Occipital_Mid_R,OFCmed_R,Supp_Motor_Area_L,SupraMarginal_R,Paracentral_Lobule_L,Frontal_Sup_Medial_L,Cerebellum_10_R,SN_pr_R,Thal_VL_R,Temporal_Sup_R,Lingual_R,Thal_IL_R,Temporal_Inf_R,Thal_PuA_L,Paracentral_Lobule_R,Vermis_9,Thal_MDm_L,Thal_IL_L,Thal_LGN_L,Hippocampus_L,Raphe_D,Frontal_Sup_2_L,Cerebellum_4_5_R,Cerebellum_6_L,Pallidum_R,Olfactory_R,Heschl_R,Precentral_R,Occipital_Inf_R,Precuneus_L,OFClat_L,Olfactory_L,ACC_pre_R,Raphe_M,Putamen_L,ParaHippocampal_L,Thal_PuA_R,Frontal_Inf_Orb_2_L,Cingulate_Mid_L,Caudate_R,ACC_sub_L,Frontal_Inf_Orb_2_R,Temporal_Mid_R,Thal_PuL_L,SupraMarginal_L,SN_pc_R,Frontal_Inf_Tri_R,ParaHippocampal_R,Occipital_Sup_R,Thal_VPL_L,OFClat_R,Putamen_R,Thal_PuM_L,Rolandic_Oper_R,Lingual_L,Rolandic_Oper_L,OFCpost_R,Cerebellum_3_L,Cerebellum_Crus2_L,Cerebellum_7b_R,VTA_L,Parietal_Sup_R,Thal_VL_L,Postcentral_R,Frontal_Mid_2_R,Frontal_Inf_Tri_L
Thal_PuA_L,0.5098853991234693,-0.024766375422451158,0.3841410784452208,0.4504235133647025,0.38797306500131207,0.7104592117918233,0.15100164546443323,-0.28474155040993826,0.30309304096511774,0.5901334580170806,-0.217003225240968,0.3555677216802374,-0.39547722444292815,-0.31949856245252417,-0.4715181742351617,0.21464749690491672,0.6567087623954748,0.012919840525781406,0.5802244728519067,0.4908455464583817,-0.21104050829399942,0.2889267610264043,0.5543108352763709,-0.2861997243415635,-0.19140088347610526,-0.20806167647003693,-0.3448614536441865,1.0,0.5057762356545403,-0.5130432900556112,0.7700931975142986,0.3664749441962014,0.5162219594452946,0.699226233678642,0.16550530113529693,0.4281021005966338,0.45688593223731777,-0.2996080064755559,0.021069182346368374,0.35457604984060004,0.10987197833050459,0.6488627839836367,-0.4334702129036814,0.3548975812822001,-0.19712312435369778,0.3391433894517341,0.5195547073500815,-0.37592706220641964,0.3269629789825519,0.560369225760678,0.48239368677268835,0.508077395191079,0.5251690783825621,0.6616658036896849,0.4966942795563769,0.5087497169867584,-0.42646192130931004,0.40439437179653215,0.1843646332906195,0.2612649704711623,0.3441302521149804,0.6099578870796611,-0.2808312197384023,0.2932612537538324,-0.24064853788166626,0.305265941093013,0.25272701323554686,0.3721795784674784,-0.05099675500840213,0.27100782194159606,0.34604824118801014,0.6025974602861771,-0.31787164061681267,-0.0068009019059679585,0.5491456279318744,0.17514615989926122,0.7156096053926254,0.4373413409076147,0.5413527583689031,0.6609714467079791
Paracentral_Lobule_R,0.1810134971984799,-0.07329851564036081,0.8661103330559325,0.8779212124871825,0.7150683239587609,0.7300255177535689,0.6217455274129472,-0.019633286152197733,0.2595540888341797,0.4250395597719763,-0.3295306011932225,0.5201289038759188,0.22051018559677152,0.29092026920982733,0.02820566345555763,0.0403390608045101,0.7495526651612272,0.4395850049591039,0.9163060827607631,0.6218735464198549,-0.040923428332735476,-0.08346737074548062,0.3508091124325833,-0.3091250678503322,0.13875764510797728,0.06936034565928906,-0.09981419490699805,0.5057762356545403,1.0,0.0002947734064523442,0.25219594415689683,0.2965305223089671,0.5627654740431849,0.5962085275881679,0.08687245024969548,0.6320881907423822,0.2533466752702593,0.20133616851864228,0.379192189990281,0.2116821532702839,0.14658902851699934,0.7865470826125811,-0.39353792387233977,0.8715715505347683,-0.23898988451369846,0.15848085580816776,0.45885723436330705,-0.15527852120854777,0.5818868908749211,0.5086514989368526,0.20135233575276662,0.447611846453041,0.708146126170948,0.4388562887033496,-0.03704924723213516,0.18954715011906442,-0.34807193074234294,0.4187880468554468,0.6433094576726814,0.0597101486131343,0.257643841856628,0.269536614951014,0.3650586587628427,0.4625279328277629,-0.3692255313846711,0.3209967427032023,0.5462519388497024,0.26074986024372165,0.31168964666231685,0.49663765137178695,-0.02575943489950974,0.6177903212959427,0.13785425644703697,-0.006487393786371023,0.17843428656576396,0.7018604586791617,0.28590939197113024,0.8672042560759666,0.5419371087233401,0.5413513724676973
Vermis_9,-0.5425116406402442,0.18582198437162736,0.03234787588232666,0.04443836949601234,0.14813415603065225,-0.32932426314413304,0.19018250533284273,0.4592086930147603,-0.3017851667446728,-0.5181303817409526,0.08284624638049157,0.07200253448121127,0.7897937710055662,0.7384660777967259,0.7638488697119679,-0.451419518974836,-0.23995425670243695,0.33860942743544137,-0.09179530233482097,-0.19334420145515407,0.17301320998624373,-0.4468061226503122,-0.6533754329747373,0.4116449557177385,0.5836505699238963,0.24041376390342709,0.5893385731335733,-0.5130432900556112,0.0002947734064523442,1.0,-0.7802290484808864,-0.18516735437557288,-0.28398212462995737,-0.6118052582670781,0.13707524560604625,-0.20462025376721127,-0.4065315987043334,0.793001464074474,0.560657496698162,-0.4756019307655946,0.26699847938020077,-0.22111798368553343,0.5129925271161223,0.04215194540214373,0.10074889563330482,-0.545265024660993,-0.3797965130150241,0.6242608802095297,0.0849797647164631,-0.4914320207503777,-0.4128608635784108,-0.47910206057306387,-0.010202580420799297,-0.4989586176739933,-0.5658054157083576,-0.5966358901935952,0.5234081886117173,-0.08196324880522218,0.26311200250977657,-0.29781702159604334,-0.24285996891333325,-0.780608019854215,0.6890290689988386,0.23514751076152207,0.23374940215749906,-0.014830721997973164,0.3338699117274977,-0.1644284877789074,0.4373764763122814,0.02654427249265528,-0.49524261067434977,-0.33505909080542784,0.5372267875425814,-0.08502706412393307,-0.5576607264294494,0.03906386305176538,-0.6880747169531213,-0.11170785790804466,-0.2851000855496101,-0.5132595558804728
Thal_MDm_L,0.6996596969351876,-0.2420729492864526,0.17220016019957834,0.19504400377270092,0.07636685108788632,0.6089853936796514,-0.032127274488757,-0.43522261609827473,0.2527753739342364,0.5690902670639305,-0.21057355397694802,0.0795934905201232,-0.7687896816456542,-0.6824166516836075,-0.8476649241110505,0.3552841331663372,0.4618858398016128,-0.3140899960237132,0.3295759067689914,0.3768366404226874,-0.19908699595285687,0.5425070928412522,0.7074813577148406,-0.5646064810524181,-0.5814968130539937,-0.3482639440261052,-0.6355255811289773,0.7700931975142986,0.25219594415689683,-0.7802290484808864,1.0,0.10649487012338202,0.40681906850973953,0.7895079408689764,-0.05461047334231878,0.3586809482791452,0.3782056109044358,-0.6822587589854101,-0.40108354662366075,0.5048389370093751,-0.2076368883624014,0.45071625949556776,-0.642957455439229,0.11869614308929578,-0.20890908236002967,0.6197425687756329,0.5175254213037739,-0.7096785376572183,0.09022293055169499,0.6638169244927823,0.5165609336331276,0.6849963518222156,0.22923719920055724,0.6108912814326559,0.6327286577044304,0.665307956917508,-0.6901814279537717,0.20196222595462404,-0.09743621648226286,0.3471152265187494,0.2400091885306624,0.7500445488731136,-0.6570352028088735,-0.08447811338810526,-0.32531221229827895,0.07766348966468539,-0.11424826076764522,0.226709077434859,-0.4071518178456466,0.15968048182970443,0.4120930863555241,0.5208550739132987,-0.4704753044730303,-0.042338308413097346,0.5405012688893414,0.07272439274372298,0.8047907012723596,0.335808474914405,0.40726077235171865,0.7544455627079006
Thal_IL_L,-0.09582611056262308,0.07504379372568665,0.23855632033698387,0.2965820853228845,0.40669391129941324,0.3849465952553794,0.20422639584907903,0.02205388517392712,0.057450788497190014,0.30828987290757665,-0.030862678720162722,0.37807969575725237,0.07506284495088944,0.08453476717072832,0.14626152233290823,0.0865902744588653,0.4511208649982913,0.31022728593409205,0.3923171987156818,0.31670990746487004,-0.07724147083067881,-0.21517716687879848,0.22492720707733627,0.17582038748901668,0.2586336955565097,0.12743792155340833,0.170224097613894,0.3664749441962014,0.2965305223089671,-0.18516735437557288,0.10649487012338202,1.0,0.3000226962928973,0.2363648582750818,0.32645141912982545,0.20442492150122488,0.38362741277164714,0.16206631309779926,0.3257315184170359,0.10532540287504569,0.35708876731152805,0.41398914452862096,0.08888343113514181,0.2531987039051358,0.0762309011935847,-0.08056070854104581,0.2522016219261878,0.1963114761808961,0.3029871156521732,0.04477178579454867,-0.010538989224393829,-0.05126409572223351,0.42347068226286055,0.33818002197575375,-0.0012375975756785452,0.009876298576230933,0.13687093289709668,0.3230955819611429,0.24614682305304306,0.17691737701123367,0.2575683384219834,0.24562763942876972,0.14804793967520471,0.48581416943116773,-0.08087449789800895,0.40047354447241135,0.22261795698297113,0.36712432123780336,0.3052844199412511,0.1671585776549533,0.10673897388292655,0.24039414851679577,-0.11346953478519743,0.4891793626929156,0.081162169898884,0.036266806624757855,0.2548355296776302,0.17388125182463213,0.3740793418438197,0.17818351875915783
Thal_LGN_L,0.29374928149236035,0.04270879485796845,0.46015279048256996,0.48461093153869705,0.44596989317096414,0.6163376010652508,0.3767627700305529,-0.15580004947706544,0.4101552301009958,0.44969701258231504,-0.21852709770793882,0.453155240967121,-0.09077926848816752,-0.03509137651605933,-0.18207494488025766,0.2643403746989456,0.6286299941827022,0.15994133692597373,0.6002462431364509,0.5504566776294534,-0.22681895920061887,0.010256281150976463,0.39782963283166883,-0.26531217726235845,-0.07815880953034915,0.013746162376545733,-0.2683034632774847,0.5162219594452946,0.5627654740431849,-0.28398212462995737,0.40681906850973953,0.3000226962928973,1.0,0.6322025379887495,0.01430983742426341,0.5044034184194346,0.4101702398838955,-0.07580957485664003,0.15778837912941807,0.4719362325655085,0.013470719687569063,0.5839312866515006,-0.3670647992809198,0.45630853754368966,-0.15651624449931056,0.3222248015227485,0.4791713351880125,-0.16139448308398527,0.5159755904418301,0.5631712741591088,0.18754475031298928,0.5284894079428555,0.44495282000392455,0.46557408810447043,0.14544442749358538,0.3053157055650798,-0.3400407246428567,0.36463739222092595,0.35600923992852346,0.06485103388264574,0.25214583069355395,0.42007895327017836,0.03440879456261429,0.2783821141040695,-0.21824875653100106,0.2628727769852294,0.43287342896992115,0.29638332852974647,0.1634539286229754,0.4535575914872219,0.2229351171103012,0.5078913733138203,-0.2606211803300447,0.10026707108377661,0.3666570527645452,0.32946755576734926,0.3567472819914375,0.500602482524273,0.4603377127815803,0.5962431349199924
Hippocampus_L,0.6777420642555071,-0.29866631698363116,0.47722674386427005,0.5206426513530688,0.3869219702965557,0.7911702245198654,0.3504829848452916,-0.3421442958627264,0.34861420477190613,0.6657711591429794,-0.24971858164817431,0.352894008871741,-0.5025449174883698,-0.3879583542468465,-0.6078968284946928,0.45706383958162683,0.7194109797604562,-0.0025214567060363627,0.6712357008858176,0.6077758461459931,-0.16062408567060524,0.35041629425562265,0.7716871870379215,-0.5310785804668685,-0.3117335348174833,-0.08423589517751218,-0.5525063864727023,0.699226233678642,0.5962085275881679,-0.6118052582670781,0.7895079408689764,0.2363648582750818,0.6322025379887495,1.0,-0.05824659316231841,0.6079132512188191,0.5591908083252959,-0.3626110209104122,-0.10662658368854903,0.602078369774064,-0.16000992400672845,0.7254662559732076,-0.6198134263578764,0.4585277839942794,-0.22410051218231375,0.6361941308638315,0.6381658920299204,-0.634383615469911,0.3915456203794867,0.8141204833987131,0.40800220667679254,0.75522578717678,0.4849021046558562,0.7285032216699401,0.41164737746247204,0.5773324346888709,-0.6494849459327848,0.2808013050640364,0.2320563237305944,0.24481880896218974,0.3410026853055652,0.7410547293646896,-0.3328255429691514,0.060158531511647274,-0.4503581652826918,0.28977244873519103,0.09792709224176827,0.3576078187028275,-0.03225978101039113,0.38081583363596794,0.3347986279465291,0.7086150173316509,-0.39465567422713954,0.04566206071854574,0.38059019527991533,0.33988567016497206,0.6945054613779397,0.6417491335634483,0.5774841500085302,0.841254257141569
Raphe_D,-0.15364612677586237,0.07131310351373256,0.02268070891841594,0.10416709421411653,0.3220275119353108,0.0825114411314977,-0.14769761856593835,0.24111411677206648,-0.20484387875597088,-0.04387169467559984,0.12393003695539677,0.3740715341746393,0.11051568767148374,0.033450673279428765,0.24159980217145985,-0.08490688107075559,0.17881662750545455,0.37568461811456855,0.10845900165244861,0.04889175945759067,0.04872224810882816,0.011834558533392344,-0.04766463297969463,0.3702502201980694,0.2556276387850557,-0.116158367635107,0.18403142582123838,0.16550530113529693,0.08687245024969548,0.13707524560604625,-0.05461047334231878,0.32645141912982545,0.01430983742426341,-0.05824659316231841,1.0,-0.03948261649965752,0.1821884503697414,0.16287443659406883,0.45653080446007605,-0.18904143566738874,0.592947006048121,0.2417532181189684,0.3476765142712952,0.02385554605991919,0.31140481726629393,-0.20840651381822695,0.051232352471529415,0.3230962433147044,0.25722562177929176,-0.24074776265127765,0.010905995985426355,-0.19866100079026885,0.38981811051207044,0.08253809027908358,0.08283467764341704,-0.16745839470404134,0.3586579541759114,0.11802901382450993,-0.0867181884110051,0.11036284739383988,0.2890625397642011,0.048369677307710586,0.14124080377080214,0.4149642686080528,0.24583474927159088,0.2717450359167745,0.31044489373745804,0.2913215248876181,0.12361587381492856,-0.005475518239681242,0.059622500615564254,0.12844407059621554,-0.09517323042948918,0.32841385783019167,-0.13706075215707983,-0.10698952971677873,0.09731814072574238,0.0234680268186702,0.25371071844533927,-0.0785715506280229
Frontal_Sup_2_L,0.21861924879353986,-0.2539775204403162,0.5960304599745727,0.5645733317027212,0.3642595765135855,0.5995000490841371,0.5516017835658894,-0.0433448444545697,0.4196764878419333,0.4426663188680343,-0.46252561678168375,0.6036378515443187,0.03160077049134694,0.10147872291090705,-0.2050654250523795,0.5136224544927599,0.6798790547117959,0.20832611652809319,0.6690268560308364,0.8366601404204729,0.03789686705551404,-0.12169210633959808,0.34597834722746057,-0.41422045628291965,-0.17117012828373,-0.0815630066528501,-0.2516859665089273,0.4281021005966338,0.6320881907423822,-0.20462025376721127,0.3586809482791452,0.20442492150122488,0.5044034184194346,0.6079132512188191,-0.03948261649965752,1.0,0.20045310917406783,-0.014534812009550641,0.19904300828268673,0.532717588801858,-0.11292161887229016,0.5030751561956774,-0.509649510125306,0.7051331088751013,-0.3625226065194365,0.3571459079998808,0.7831908358519553,-0.2303050784517543,0.6200969127186943,0.5657791173102289,0.17224988046925255,0.7123674171688374,0.41206986818420205,0.5524184436293573,0.022097278014385317,0.43592424767607146,-0.5027282675832367,0.2338206953378094,0.5238005458947875,0.034323046699723296,0.2501073723533564,0.3235609038571536,0.10489883158882383,0.16593878471254928,-0.39543970428342184,0.24199989515032497,0.21238801379941422,0.18545560239869602,-0.06441265753330741,0.6864555307297144,0.3590235921985363,0.4979641819677253,0.01763727895694417,0.08753940835717104,0.25106921348976036,0.6496421335110281,0.20027721823797728,0.6940929909088419,0.5053022761416717,0.6937282132691487
Cerebellum_4_5_R,0.4307922548110604,0.0012236849600576669,0.09688995844735776,0.2634649585571416,0.3658615061189356,0.5250183396734216,0.06048733601736868,-0.1909504213388743,0.15473913048302776,0.425769176204562,0.12059718061811305,0.28787570300545706,-0.3386972020818946,-0.34859832087040005,-0.22978866216218943,0.30993605872230606,0.47703034645757897,0.15879899714142534,0.3928144660414217,0.230763522003206,-0.27973129614326564,0.25578992060006667,0.6800526602292705,0.18591888583791424,0.21680812932849114,0.16331541572472602,-0.178186637636471,0.45688593223731777,0.2533466752702593,-0.4065315987043334,0.3782056109044358,0.38362741277164714,0.4101702398838955,0.5591908083252959,0.1821884503697414,0.20045310917406783,1.0,-0.13792265889587652,0.11166283938350828,0.33435138856596897,0.18467216978927237,0.503836958499198,-0.013093158748710693,0.11269213174906993,0.19921398595080056,0.37985982055444273,0.267883833200643,-0.20001239580575586,0.32588077924141534,0.4059983377798438,0.31154937884838774,0.19296156622865748,0.3679520217258778,0.5941841691317059,0.27553436774422907,0.31891424276765207,0.04732454840099205,0.26168934423239804,-0.006211056339891525,0.2376598434793945,0.4213059236776518,0.6059924933295789,-0.24832014588352433,0.20363838355895633,-0.034391138160985546,0.5995741286701343,0.07739950345816805,0.5930476638991719,0.3819945213880293,0.10345317227105373,0.3751258709912213,0.5846469262825637,-0.5753448884071712,0.32151490410988315,0.06869096049524849,-0.2326155341375626,0.5756322627226358,0.07459976507550976,0.49949609205542395,0.3532519094517873
Cerebellum_6_L,-0.4779664949819887,0.20754093113803512,0.2479523680614022,0.2785023569304473,0.32050398785934103,-0.046239122430949166,0.5386603918014444,0.3787972823078682,-0.11136290121908997,-0.26484800721425544,-0.005851722826901762,0.18023925567111557,0.8215354733259663,0.8637454221125379,0.7961874678759118,-0.39900573588521904,0.05933049514228945,0.4264235166091993,0.13838931243256775,-0.03490376608503819,0.08494145584190378,-0.6717777685034355,-0.4626446268946962,0.35371083028459754,0.7367459027556573,0.2447144261919797,0.6138215044934789,-0.2996080064755559,0.20133616851864228,0.793001464074474,-0.6822587589854101,0.16206631309779926,-0.07580957485664003,-0.3626110209104122,0.16287443659406883,-0.014534812009550641,-0.13792265889587652,1.0,0.6866186510789208,-0.3917590766552024,0.3589969511855544,0.033298118781837756,0.45595187424849976,0.24160459540720808,0.11828698024916695,-0.5622674250814054,-0.26526628664278695,0.5680581056648956,0.323560905442923,-0.2974353533445742,-0.24220665674210937,-0.38855576488878907,0.14481884863992633,-0.2338756265376937,-0.5612063385149731,-0.6127340742881985,0.46566599451445007,0.02157859470237505,0.5364319527196657,-0.29118420463186123,-0.2176075395416794,-0.6213574511348584,0.7689445420706779,0.4064952029071702,0.03288003337411687,0.22196048493220982,0.42450840123853445,-0.06496511539121146,0.6821492352934907,0.2861488178370229,-0.523062944313257,-0.07787671228619221,0.42617411929399124,0.017534401857406276,-0.39684097481179603,0.1615328434991743,-0.5974260322924145,0.03963480235553699,-0.10391261290432734,-0.3301639320794252
Pallidum_R,-0.3452963924293676,0.25794228747410297,0.30915381921688917,0.3717091959930121,0.6108477572474824,0.19443730135632548,0.36259579581974005,0.32509981053986614,-0.10445844406693545,-0.07017991159508173,-0.10867868971072149,0.6545350221829216,0.6200814194780083,0.6067722016774347,0.608552804840056,-0.1605006558923086,0.4176199834190585,0.6005015675793803,0.42286873394573793,0.2822892943403998,0.0026569930943748325,-0.44419803608146863,-0.24170297731824622,0.43386383451988264,0.5504643699124194,0.2639090651559494,0.42756825078873584,0.021069182346368374,0.379192189990281,0.560657496698162,-0.40108354662366075,0.3257315184170359,0.15778837912941807,-0.10662658368854903,0.45653080446007605,0.19904300828268673,0.11166283938350828,0.6866186510789208,1.0,-0.11386782552247629,0.5357658707322375,0.38167387531818364,0.35819651158643045,0.3656381481471228,0.09151417015295264,-0.3201462502222746,0.11191887421284369,0.5562289731848922,0.6354742005299208,-0.14880813044062513,-0.0935860579812446,-0.1482242454464323,0.5769403196404375,0.04560256783411095,-0.26691906215912975,-0.3148479485497257,0.4324534947025146,0.26410660230838584,0.4277543408493334,-0.10662562853821589,0.10026805615844193,-0.32104078298957534,0.597445352360863,0.6031409081971583,0.05970135689200008,0.41775675976752763,0.6091322749825281,0.23998135761148168,0.5119305897636465,0.3702190810101676,-0.11427616828519546,0.21745182456856002,0.09295272751336886,0.16361918118320112,-0.3068223433497559,0.13034195524491052,-0.28828976504647874,0.22611330778876912,0.2281752734580699,-0.07097100335860324
Olfactory_R,0.421653274542184,-0.27023553747956963,0.09231126135330449,0.16423527944704844,0.06160476449688415,0.3990310459869705,0.13309922005362887,-0.2666232844345972,0.2588219681475062,0.4053927307755374,-0.2233694419392046,0.3488154137590559,-0.42216139286115945,-0.3692202761240859,-0.5229037897600405,0.645566604260631,0.4156285459922962,-0.1333470512823741,0.3291410377894453,0.5626587256294484,-0.07129013484362413,0.19013309032527786,0.4868439830620061,-0.376716768081667,-0.44524818179200554,-0.04706534768863225,-0.3789821435326263,0.35457604984060004,0.2116821532702839,-0.4756019307655946,0.5048389370093751,0.10532540287504569,0.4719362325655085,0.602078369774064,-0.18904143566738874,0.532717588801858,0.33435138856596897,-0.3917590766552024,-0.11386782552247629,1.0,-0.21332542095840035,0.3049977376820835,-0.48077895883071076,0.2153665456248946,-0.27070135273014884,0.723733865098096,0.6184241872772253,-0.397150252192225,0.32926546085696573,0.5954732600209671,0.13873243765145424,0.6799789806437299,0.18308942780275658,0.45348287513329955,0.20974735602371147,0.599862553582568,-0.5047419823616435,0.12553144641272726,0.04503430543582958,-0.0027709491220534403,0.18971866575187155,0.5088618251798355,-0.374469083474845,-0.10217040220519852,-0.20107704927822231,0.11729652267096342,-0.05965023429120467,0.16659843199431007,-0.2444903391211851,0.31427476934613924,0.5490315301426542,0.31374614519492433,-0.28033634626825643,0.06309671282562233,0.2532621628093627,0.21666717954236697,0.3615105443482681,0.3395994819535804,0.34318649032777204,0.639831107177731
Heschl_R,-0.14905002308125376,0.24944693961371378,0.0885769801892035,0.12372264232454501,0.325980045611354,0.0214250011412234,-0.031242457087877616,0.33433755042576363,-0.33111915463320885,-0.10260914519612874,0.19181929688638313,0.34183898561014653,0.30936220649322715,0.2444567352553732,0.3950624744782338,-0.18614667232052146,0.15877865907969996,0.49237205638167714,0.08595728361331371,-0.020438681128672833,0.013193423308382083,-0.14748875576761433,-0.11029740914322056,0.5538746885648709,0.5023258643850269,0.029352665277208204,0.3669969527060119,0.10987197833050459,0.14658902851699934,0.26699847938020077,-0.2076368883624014,0.35708876731152805,0.013470719687569063,-0.16000992400672845,0.592947006048121,-0.11292161887229016,0.18467216978927237,0.3589969511855544,0.5357658707322375,-0.21332542095840035,1.0,0.15554147748491592,0.4327205103132787,0.07704175722795602,0.28437654445583255,-0.2871112485004184,-0.062224830711805956,0.36750293865395645,0.34438537569387734,-0.26200935795839775,0.2559955160988367,-0.2764399229299961,0.31149276803529596,-0.0861028561391574,-0.00828315581189524,-0.18208291421256165,0.5211250010406688,0.2341961473095162,0.04505643643626575,0.011187929636163727,0.29683147984570074,-0.14699421372097568,0.29978767073342405,0.6166043285538466,0.2529271803198621,0.40188871802036885,0.37661615781213253,0.3444983266709158,0.3678981726953721,0.020292568700642492,0.041462944580674455,0.10943052721752006,0.05439043463909895,0.15046347124480167,-0.17293934103893796,-0.14306192220909408,0.05432669604867051,-0.09242328020881407,0.19489264151474586,-0.18415945176753523
Precentral_R,0.30800563130898856,-0.047916561081892364,0.5996602401227868,0.7705284106564819,0.7765548111562369,0.8354453438695738,0.379469526527064,-0.16466590385884614,0.22680934060780267,0.5408395312627258,-0.17984850316763618,0.5958633625561293,-0.08859040702800249,-0.007917458087966418,-0.14407415214967434,0.15671328913015292,0.8711094800627938,0.38962381288199777,0.8978913397970392,0.5706803655202544,-0.14150505077555206,0.14127648191918696,0.4877788144919023,-0.1753921476276983,0.06256746211541162,0.10506868739068409,-0.2564788420283785,0.6488627839836367,0.7865470826125811,-0.22111798368553343,0.45071625949556776,0.41398914452862096,0.5839312866515006,0.7254662559732076,0.2417532181189684,0.5030751561956774,0.503836958499198,0.033298118781837756,0.38167387531818364,0.3049977376820835,0.15554147748491592,1.0,-0.30711308533674725,0.5985944441144576,-0.10300840495099524,0.23973106767813757,0.4726762512975129,-0.20431262006357565,0.5224213984090964,0.5103588408398523,0.21886456498764031,0.4046069485185364,0.8497765302686324,0.623887164866833,0.22295113511073372,0.2437685273537144,-0.2728722936797684,0.43855776098676924,0.4072630553546043,0.25849804863536596,0.3947521949552037,0.5293776910015956,0.08395265882194604,0.3612403561756968,-0.2747910890531311,0.474663411531015,0.4494546307085107,0.5049327181195066,0.2598099527060972,0.3560163773302999,0.11779681330225704,0.6521527816718897,-0.21117877575292346,0.08626776662616038,0.20213310449354172,0.36229824651370157,0.4775649816652265,0.7538078386118248,0.6538292983395991,0.5925513727326133
Occipital_Inf_R,-0.4370671867475695,0.2181296146152962,-0.3679930108654831,-0.30216685413429833,-0.011474759591363041,-0.48323932980494927,-0.2955819789082763,0.4160449499687473,-0.38979920483743546,-0.43309733757026003,0.48812454733652066,-0.019714426233089617,0.4065773317950877,0.29837830452659764,0.6718618000898778,-0.2887785337776542,-0.35832380160415905,0.29835345473965913,-0.3912246152864251,-0.43988667218798544,0.08568314892566624,-0.1988368895533771,-0.41480860819661547,0.7918421767752295,0.6502687956219306,0.24596120075631736,0.46216265554313724,-0.4334702129036814,-0.39353792387233977,0.5129925271161223,-0.642957455439229,0.08888343113514181,-0.3670647992809198,-0.6198134263578764,0.3476765142712952,-0.509649510125306,-0.013093158748710693,0.45595187424849976,0.35819651158643045,-0.48077895883071076,0.4327205103132787,-0.30711308533674725,1.0,-0.3875169093174993,0.5286990885835936,-0.46607544996127986,-0.514747499339502,0.5394094308595937,-0.11904094213537854,-0.6884338508470106,-0.18446312429904818,-0.7341655763696026,-0.120601200276547,-0.37636147292473243,-0.19503644680215412,-0.5720125260304091,0.8603050776831161,-0.08746978167255691,-0.20098883203284765,-0.06870469470912456,0.027656225988161493,-0.4062169945278106,0.3611118908084553,0.2644282916198436,0.49090740347682404,0.182964075853103,0.12516515293098746,0.1599544297823158,0.45406791546513975,-0.37328477364112017,-0.1583184202702968,-0.3895131829452774,0.08811464247206074,0.14323507652563156,-0.45745928568468547,-0.5012058825266721,-0.3321820836227629,-0.5738476249238105,-0.2165218298378455,-0.7047318895971301
Precuneus_L,0.13018896606090935,-0.2235813684832441,0.8968084865429917,0.7391707776887066,0.6267801807108386,0.5373227245620615,0.6646547877711649,0.11209011696841467,0.30958113829990097,0.33641820743435114,-0.3869329149253909,0.5431591029720433,0.3403392838440194,0.4196356784187123,0.12036527903411436,0.16125625673601718,0.6218991951046206,0.4819214698439316,0.8054271805237925,0.6646876739280737,0.06261919127919137,-0.22217018722225923,0.21685210075330077,-0.30553962989996264,0.08234500641984667,0.03158108526610479,-0.08337495627343747,0.3548975812822001,0.8715715505347683,0.04215194540214373,0.11869614308929578,0.2531987039051358,0.45630853754368966,0.4585277839942794,0.02385554605991919,0.7051331088751013,0.11269213174906993,0.24160459540720808,0.3656381481471228,0.2153665456248946,0.07704175722795602,0.5985944441144576,-0.3875169093174993,1.0,-0.2792786722582674,0.15706211903511358,0.4995513744857619,-0.05124638726527333,0.5720450458538503,0.43500460214488174,0.1407018924390895,0.4725817842660977,0.5500600464714703,0.3481858348092346,-0.18102586664591044,0.17346348383100046,-0.33470268857131114,0.3670357394310205,0.6521637602925635,-0.03234674876297383,0.17413921242958805,0.14022980353000655,0.4459297922506886,0.4488807890536447,-0.40727592893023035,0.2006619037381296,0.4728475348273221,0.10171763530221913,0.19336831091315418,0.5671758043223046,0.047750908770134784,0.5231515313819886,0.28218816289744175,0.002140596462086538,0.1194864105374397,0.8386089267698397,0.06096483199420458,0.8514590422770582,0.45708784385007906,0.4506329675251579
